Orthogroup	Homo_sapiens	Acinonyx_jubatus
OG0006425	sp|A0A0U1RRE5|NBDY_HUMAN	tr|A0A6J1YZ65|A0A6J1YZ65_ACIJB
OG0006426	sp|Q8IW52|SLIK4_HUMAN	tr|A0A6J1YZB0|A0A6J1YZB0_ACIJB
OG0006427	sp|Q15052|ARHG6_HUMAN	tr|A0A6J1YZJ2|A0A6J1YZJ2_ACIJB
OG0006428	sp|Q8TAB3|PCD19_HUMAN	tr|A0A6J1Z012|A0A6J1Z012_ACIJB
OG0006429	sp|Q99607|ELF4_HUMAN	tr|A0A6J1Z0D2|A0A6J1Z0D2_ACIJB
OG0006430	sp|O95415|BRI3_HUMAN	tr|A0A6J1Z0J6|A0A6J1Z0J6_ACIJB
OG0006431	sp|Q53S58|TM177_HUMAN	tr|A0A6J1Z4U2|A0A6J1Z4U2_ACIJB
OG0006432	sp|Q5TGI0|FAXC_HUMAN	tr|A0A6J1Z693|A0A6J1Z693_ACIJB
OG0006433	sp|O43196|MSH5_HUMAN	tr|A0A6J1Z8P7|A0A6J1Z8P7_ACIJB
OG0006434	sp|Q8WXI4|ACO11_HUMAN	tr|A0A6J1ZBI8|A0A6J1ZBI8_ACIJB
OG0006435	sp|Q9NVU7|SDA1_HUMAN	tr|A0A6J1ZD68|A0A6J1ZD68_ACIJB
OG0006436	sp|Q8N1G4|LRC47_HUMAN	tr|A0A6J1ZH95|A0A6J1ZH95_ACIJB
OG0006437	sp|P0C2W1|FBSP1_HUMAN	tr|A0A6J1ZJU0|A0A6J1ZJU0_ACIJB
OG0006438	sp|Q9BWV1|BOC_HUMAN	tr|A0A6J1ZM58|A0A6J1ZM58_ACIJB
OG0006439	sp|Q9GZQ6|NPFF1_HUMAN	tr|A0A6J1ZMU8|A0A6J1ZMU8_ACIJB
OG0006440	sp|O95470|SGPL1_HUMAN	tr|A0A6J1ZP41|A0A6J1ZP41_ACIJB
OG0006441	sp|Q7Z388|D19L4_HUMAN	tr|A0A6J1ZRG7|A0A6J1ZRG7_ACIJB
OG0006442	sp|Q9UBW7|ZMYM2_HUMAN	tr|A0A6J1ZRX2|A0A6J1ZRX2_ACIJB
OG0006443	sp|Q969W0|SPTSA_HUMAN	tr|A0A6J1ZZ30|A0A6J1ZZ30_ACIJB
OG0006444	sp|Q8TD55|PKHO2_HUMAN	tr|A0A6J2A1K3|A0A6J2A1K3_ACIJB
OG0006445	sp|Q8TDI7|TMC2_HUMAN	tr|A0A6J2A5I4|A0A6J2A5I4_ACIJB
OG0006446	sp|Q9H3Y0|CRSPL_HUMAN	tr|A0A6J2A7X5|A0A6J2A7X5_ACIJB
OG0006447	sp|Q9Y261|FOXA2_HUMAN	tr|A0A6J2A9S8|A0A6J2A9S8_ACIJB
OG0006448	sp|Q86VS8|HOOK3_HUMAN	tr|A0A6J2AC31|A0A6J2AC31_ACIJB
OG0006449	sp|Q9ULJ8|NEB1_HUMAN	tr|A0A6J2AD26|A0A6J2AD26_ACIJB
OG0006450	sp|Q9NPI8|FANCF_HUMAN	tr|A0A6J2AH84|A0A6J2AH84_ACIJB
OG0006451	sp|O15151|MDM4_HUMAN	tr|A0A6J2AKW5|A0A6J2AKW5_ACIJB
OG0006452	sp|Q9NQW6|ANLN_HUMAN	tr|A0A6J2AM67|A0A6J2AM67_ACIJB
OG0006453	sp|Q08462|ADCY2_HUMAN	tr|A0A6J2AMV5|A0A6J2AMV5_ACIJB
OG0006454	sp|Q9BQT9|CSTN3_HUMAN	tr|A0A6J2ANN5|A0A6J2ANN5_ACIJB
OG0006455	sp|Q8NBA8|DTWD2_HUMAN	tr|A0A6J2ARK5|A0A6J2ARK5_ACIJB
OG0006456	sp|P22460|KCNA5_HUMAN	tr|A0A6I9ZF77|A0A6I9ZF77_ACIJB
OG0006457	sp|Q99653|CHP1_HUMAN	tr|A0A6I9ZFA2|A0A6I9ZFA2_ACIJB
OG0006458	sp|P08571|CD14_HUMAN	tr|A0A6I9ZIJ3|A0A6I9ZIJ3_ACIJB
OG0006459	sp|O94979|SC31A_HUMAN	tr|A0A6I9ZJ39|A0A6I9ZJ39_ACIJB
OG0006460	sp|Q96RS6|NUDC1_HUMAN	tr|A0A6I9ZLX7|A0A6I9ZLX7_ACIJB
OG0006461	sp|Q96GE4|CEP95_HUMAN	tr|A0A6I9ZR57|A0A6I9ZR57_ACIJB
OG0006462	sp|Q96MB7|HARB1_HUMAN	tr|A0A6I9ZV23|A0A6I9ZV23_ACIJB
OG0006463	sp|Q9NZZ3|CHMP5_HUMAN	tr|A0A6I9ZVR3|A0A6I9ZVR3_ACIJB
OG0006464	sp|Q14088|RB33A_HUMAN	tr|A0A6I9ZZ33|A0A6I9ZZ33_ACIJB
OG0006465	sp|P51449|RORG_HUMAN	tr|A0A6J0A0B0|A0A6J0A0B0_ACIJB
OG0006466	sp|P11172|UMPS_HUMAN	tr|A0A6J0A2G6|A0A6J0A2G6_ACIJB
OG0006467	sp|Q9Y223|GLCNE_HUMAN	tr|A0A6J0A2J1|A0A6J0A2J1_ACIJB
OG0006468	sp|Q9P2K2|TXD16_HUMAN	tr|A0A6J0A3K6|A0A6J0A3K6_ACIJB
OG0006469	sp|Q6P9G4|TM154_HUMAN	tr|A0A6J0A449|A0A6J0A449_ACIJB
OG0006470	sp|Q14534|ERG1_HUMAN	tr|A0A6J0A7Z7|A0A6J0A7Z7_ACIJB
OG0006471	sp|Q15653|IKBB_HUMAN	tr|A0A6J0AA76|A0A6J0AA76_ACIJB
OG0006472	sp|P46109|CRKL_HUMAN	tr|A0A6J0ABS7|A0A6J0ABS7_ACIJB
OG0006473	sp|Q8IYX3|CC116_HUMAN	tr|A0A6J0ABT2|A0A6J0ABT2_ACIJB
OG0006474	sp|Q9BSG1|ZNF2_HUMAN	tr|A0A6J1XAH7|A0A6J1XAH7_ACIJB
OG0006475	sp|Q8N4C9|CQ078_HUMAN	tr|A0A6J1XAU1|A0A6J1XAU1_ACIJB
OG0006476	sp|Q9ULV3|CIZ1_HUMAN	tr|A0A6J1XEX3|A0A6J1XEX3_ACIJB
OG0006477	sp|Q9NWZ3|IRAK4_HUMAN	tr|A0A6J1XH14|A0A6J1XH14_ACIJB
OG0006478	sp|Q9NSB4|KRT82_HUMAN	tr|A0A6J1XHQ9|A0A6J1XHQ9_ACIJB
OG0006479	sp|Q9BT56|SPXN_HUMAN	tr|A0A6J1XI52|A0A6J1XI52_ACIJB
OG0006480	sp|Q6NUJ2|CK087_HUMAN	tr|A0A6J1XIK5|A0A6J1XIK5_ACIJB
OG0006481	sp|P62955|CCG7_HUMAN	tr|A0A6J1XL41|A0A6J1XL41_ACIJB
OG0006482	sp|P50552|VASP_HUMAN	tr|A0A6J1XMD2|A0A6J1XMD2_ACIJB
OG0006483	sp|Q14653|IRF3_HUMAN	tr|A0A6J1XN29|A0A6J1XN29_ACIJB
OG0006484	tr|A0A2R8Y7Y5|A0A2R8Y7Y5_HUMAN	tr|A0A6J1XNT0|A0A6J1XNT0_ACIJB
OG0006485	sp|Q8NFM7|I17RD_HUMAN	tr|A0A6J1XQN4|A0A6J1XQN4_ACIJB
OG0006486	sp|Q8N2Y8|RUSC2_HUMAN	tr|A0A6J1XRZ6|A0A6J1XRZ6_ACIJB
OG0006487	sp|Q96P48|ARAP1_HUMAN	tr|A0A6J1XSW4|A0A6J1XSW4_ACIJB
OG0006488	sp|P51580|TPMT_HUMAN	tr|A0A6J1XUZ5|A0A6J1XUZ5_ACIJB
OG0006489	sp|Q8N4S9|MALD2_HUMAN	tr|A0A6J1XV88|A0A6J1XV88_ACIJB
OG0006490	sp|P16278|BGAL_HUMAN	tr|A0A6J1XVH8|A0A6J1XVH8_ACIJB
OG0006491	sp|P37173|TGFR2_HUMAN	tr|A0A6J1XVP4|A0A6J1XVP4_ACIJB
OG0006492	sp|P05107|ITB2_HUMAN	tr|A0A6J1XYB0|A0A6J1XYB0_ACIJB
OG0006493	sp|Q8N6F8|MET27_HUMAN	tr|A0A6J1XYR3|A0A6J1XYR3_ACIJB
OG0006494	sp|Q6NXP0|EFC12_HUMAN	tr|A0A6J1Y111|A0A6J1Y111_ACIJB
OG0006495	sp|Q587J7|TDR12_HUMAN	tr|A0A6J1Y5Z3|A0A6J1Y5Z3_ACIJB
OG0006496	sp|Q6ZPD9|D19L3_HUMAN	tr|A0A6J1Y7J7|A0A6J1Y7J7_ACIJB
OG0006497	sp|Q96DB9|FXYD5_HUMAN	tr|A0A6J1Y7K8|A0A6J1Y7K8_ACIJB
OG0006498	sp|Q9H1C4|UN93B_HUMAN	tr|A0A6J1Y7S8|A0A6J1Y7S8_ACIJB
OG0006499	sp|Q8NEG2|CG057_HUMAN	tr|A0A6J1YA25|A0A6J1YA25_ACIJB
OG0006500	sp|Q86UQ4|ABCAD_HUMAN	tr|A0A6J1YB29|A0A6J1YB29_ACIJB
OG0006502	sp|P98153|IDD_HUMAN	tr|A0A6J1YMN3|A0A6J1YMN3_ACIJB
OG0006503	sp|Q9HA90|EFCC1_HUMAN	tr|A0A6J1YN42|A0A6J1YN42_ACIJB
OG0006504	sp|Q8WXF5|CRGN_HUMAN	tr|A0A6J1YQV7|A0A6J1YQV7_ACIJB
OG0006505	sp|Q5K4E3|POLS2_HUMAN	tr|A0A6J1YRW4|A0A6J1YRW4_ACIJB
OG0006506	sp|Q8TES7|FBF1_HUMAN	tr|A0A6J1YU87|A0A6J1YU87_ACIJB
OG0006507	sp|P22570|ADRO_HUMAN	tr|A0A6J1YUN4|A0A6J1YUN4_ACIJB
OG0006508	sp|P28288|ABCD3_HUMAN	tr|A0A6J1ZBA2|A0A6J1ZBA2_ACIJB
OG0006509	sp|Q5T0B9|ZN362_HUMAN	tr|A0A6J1ZGW4|A0A6J1ZGW4_ACIJB
OG0006510	sp|O00187|MASP2_HUMAN	tr|A0A6J1ZIW9|A0A6J1ZIW9_ACIJB
OG0006511	sp|Q9NVE7|PANK4_HUMAN	tr|A0A6J1ZJN3|A0A6J1ZJN3_ACIJB
OG0006512	sp|Q9UHA4|LTOR3_HUMAN	tr|A0A6J1ZKL6|A0A6J1ZKL6_ACIJB
OG0006513	sp|Q8NE86|MCU_HUMAN	tr|A0A6J1ZLS9|A0A6J1ZLS9_ACIJB
OG0006514	sp|Q9BVM2|DPCD_HUMAN	tr|A0A6J1ZNM4|A0A6J1ZNM4_ACIJB
OG0006515	sp|Q7Z429|LFG1_HUMAN	tr|A0A6J1ZPN7|A0A6J1ZPN7_ACIJB
OG0006516	sp|Q6ZSG2|INSY2_HUMAN	tr|A0A6J1ZPW4|A0A6J1ZPW4_ACIJB
OG0006517	sp|A6NK06|IRG1_HUMAN	tr|A0A6J1ZTE0|A0A6J1ZTE0_ACIJB
OG0006518	sp|Q17RC7|EX3L4_HUMAN	tr|A0A6J1ZY23|A0A6J1ZY23_ACIJB
OG0006519	sp|A0A0U1RRK4|LBHD2_HUMAN	tr|A0A6J1ZYV5|A0A6J1ZYV5_ACIJB
OG0006520	sp|Q6PI98|IN80C_HUMAN	tr|A0A6J2A576|A0A6J2A576_ACIJB
OG0006521	sp|Q9HBX9|RXFP1_HUMAN	tr|A0A6J2A665|A0A6J2A665_ACIJB
OG0006522	sp|Q16630|CPSF6_HUMAN	tr|A0A6J2AAY3|A0A6J2AAY3_ACIJB
OG0006523	sp|P59827|BPIB4_HUMAN	tr|A0A6J2AC71|A0A6J2AC71_ACIJB
OG0006524	sp|Q96H72|S39AD_HUMAN	tr|A0A6J2AEY0|A0A6J2AEY0_ACIJB
OG0006525	sp|Q9H8M2|BRD9_HUMAN	tr|A0A6J2AH73|A0A6J2AH73_ACIJB
OG0006526	sp|Q537H7|SPT45_HUMAN	tr|A0A6J2AKD8|A0A6J2AKD8_ACIJB
OG0006527	sp|Q8IWW6|RHG12_HUMAN	tr|A0A6J2AMC0|A0A6J2AMC0_ACIJB
OG0006528	sp|Q8WW01|SEN15_HUMAN	tr|A0A6J2ANN8|A0A6J2ANN8_ACIJB
OG0006529	sp|P28845|DHI1_HUMAN	tr|A0A6J2APM1|A0A6J2APM1_ACIJB
OG0006530	sp|Q8WXI8|CLC4D_HUMAN	tr|A0A6I9ZF69|A0A6I9ZF69_ACIJB
OG0006531	sp|P25106|ACKR3_HUMAN	tr|A0A6I9ZGI0|A0A6I9ZGI0_ACIJB
OG0006532	sp|Q15018|ABRX2_HUMAN	tr|A0A6I9ZMY7|A0A6I9ZMY7_ACIJB
OG0006533	sp|A6NP61|ZAR1L_HUMAN	tr|A0A6I9ZT11|A0A6I9ZT11_ACIJB
OG0006534	sp|Q9H6V9|LDAH_HUMAN	tr|A0A6I9ZT14|A0A6I9ZT14_ACIJB
OG0006535	sp|Q96EM0|T3HPD_HUMAN	tr|A0A6I9ZU11|A0A6I9ZU11_ACIJB
OG0006536	sp|Q969M3|YIPF5_HUMAN	tr|A0A6I9ZUG9|A0A6I9ZUG9_ACIJB
OG0006537	sp|Q8NBI2|CYAC3_HUMAN	tr|A0A6I9ZUP2|A0A6I9ZUP2_ACIJB
OG0006538	sp|Q6NUQ1|RINT1_HUMAN	tr|A0A6I9ZVP3|A0A6I9ZVP3_ACIJB
OG0006539	sp|O14493|CLD4_HUMAN	tr|A0A6I9ZXQ0|A0A6I9ZXQ0_ACIJB
OG0006540	sp|O96009|NAPSA_HUMAN	tr|A0A6J0A199|A0A6J0A199_ACIJB
OG0006541	sp|Q9H6E5|STPAP_HUMAN	tr|A0A6J0A2D0|A0A6J0A2D0_ACIJB
OG0006542	sp|Q9Y235|ABEC2_HUMAN	tr|A0A6J0A6F4|A0A6J0A6F4_ACIJB
OG0006543	sp|Q8NC54|KCT2_HUMAN	tr|A0A6J0A715|A0A6J0A715_ACIJB
OG0006544	sp|Q7Z3D6|GLUCM_HUMAN	tr|A0A6J0A764|A0A6J0A764_ACIJB
OG0006545	sp|P57739|CLD2_HUMAN	tr|A0A6J0A7L0|A0A6J0A7L0_ACIJB
OG0006546	sp|Q8N6K0|TEX29_HUMAN	tr|A0A6J0A7Q6|A0A6J0A7Q6_ACIJB
OG0006547	sp|Q96CT2|KLH29_HUMAN	tr|A0A6J1X6Y4|A0A6J1X6Y4_ACIJB
OG0006548	sp|Q8N5H7|SH2D3_HUMAN	tr|A0A6J1XET1|A0A6J1XET1_ACIJB
OG0006549	sp|Q4G148|GXLT1_HUMAN	tr|A0A6J1XGZ3|A0A6J1XGZ3_ACIJB
OG0006550	sp|Q96PV6|LENG8_HUMAN	tr|A0A6J1XKL3|A0A6J1XKL3_ACIJB
OG0006551	sp|Q9H7N4|SFR19_HUMAN	tr|A0A6J1XNB0|A0A6J1XNB0_ACIJB
OG0006552	sp|Q9NX61|T161A_HUMAN	tr|A0A6J1XP62|A0A6J1XP62_ACIJB
OG0006553	sp|Q86UW8|HPLN4_HUMAN	tr|A0A6J1XP78|A0A6J1XP78_ACIJB
OG0006554	sp|O75347|TBCA_HUMAN	tr|A0A6J1XS79|A0A6J1XS79_ACIJB
OG0006555	sp|Q8TBJ4|PLPR1_HUMAN	tr|A0A6J1XSB7|A0A6J1XSB7_ACIJB
OG0006556	sp|Q9C037|TRIM4_HUMAN	tr|A0A6J1XZL7|A0A6J1XZL7_ACIJB
OG0006557	sp|P55789|ALR_HUMAN	tr|A0A6J1Y3T0|A0A6J1Y3T0_ACIJB
OG0006558	sp|Q9H6X4|TM134_HUMAN	tr|A0A6J1Y828|A0A6J1Y828_ACIJB
OG0006559	sp|A5YM72|CRNS1_HUMAN	tr|A0A6J1Y8X8|A0A6J1Y8X8_ACIJB
OG0006560	sp|P00533|EGFR_HUMAN	tr|A0A6J1Y9V2|A0A6J1Y9V2_ACIJB
OG0006561	sp|P56202|CATW_HUMAN	tr|A0A6J1YAB3|A0A6J1YAB3_ACIJB
OG0006562	sp|P06454|PTMA_HUMAN	tr|A0A6J1YGH8|A0A6J1YGH8_ACIJB
OG0006563	sp|Q7Z410|TMPS9_HUMAN	tr|A0A6J1YJB4|A0A6J1YJB4_ACIJB
OG0006564	sp|A6NJJ6|CS067_HUMAN	tr|A0A6J1YNL3|A0A6J1YNL3_ACIJB
OG0006565	sp|Q96FZ7|CHMP6_HUMAN	tr|A0A6J1YSD1|A0A6J1YSD1_ACIJB
OG0006566	sp|Q495M9|USH1G_HUMAN	tr|A0A6J1YSE9|A0A6J1YSE9_ACIJB
OG0006567	sp|P11137|MTAP2_HUMAN	tr|A0A6J1YSS0|A0A6J1YSS0_ACIJB
OG0006568	sp|Q9NRC8|SIR7_HUMAN	tr|A0A6J1YSX1|A0A6J1YSX1_ACIJB
OG0006569	sp|Q9UBL9|P2RX2_HUMAN	tr|A0A6J1YTC6|A0A6J1YTC6_ACIJB
OG0006570	sp|Q5KSL6|DGKK_HUMAN	tr|A0A6J1YYS7|A0A6J1YYS7_ACIJB
OG0006571	sp|Q15170|TCAL1_HUMAN	tr|A0A6J1YYU2|A0A6J1YYU2_ACIJB
OG0006572	sp|Q52LD8|RFTN2_HUMAN	tr|A0A6J1Z0G9|A0A6J1Z0G9_ACIJB
OG0006573	sp|Q16342|PDCD2_HUMAN	tr|A0A6J1Z499|A0A6J1Z499_ACIJB
OG0006574	sp|P62380|TBPL1_HUMAN	tr|A0A6J1Z5L0|A0A6J1Z5L0_ACIJB
OG0006575	sp|Q07912|ACK1_HUMAN	tr|A0A6J1ZIN4|A0A6J1ZIN4_ACIJB
OG0006576	sp|Q01484|ANK2_HUMAN	tr|A0A6J1ZMM7|A0A6J1ZMM7_ACIJB
OG0006577	sp|Q7Z5M8|AB12B_HUMAN	tr|A0A6J1ZVN6|A0A6J1ZVN6_ACIJB
OG0006578	sp|Q8TAV4|STML3_HUMAN	tr|A0A6J1ZWM1|A0A6J1ZWM1_ACIJB
OG0006579	sp|P50238|CRIP1_HUMAN	tr|A0A6J1ZYT0|A0A6J1ZYT0_ACIJB
OG0006580	sp|Q6UWH4|GAK1B_HUMAN	tr|A0A6J2A235|A0A6J2A235_ACIJB
OG0006581	sp|P78314|3BP2_HUMAN	tr|A0A6J2A355|A0A6J2A355_ACIJB
OG0006582	sp|Q9Y6X0|SETBP_HUMAN	tr|A0A6J2A8F8|A0A6J2A8F8_ACIJB
OG0006583	sp|A1Z1Q3|MACD2_HUMAN	tr|A0A6J2AA02|A0A6J2AA02_ACIJB
OG0006584	sp|O43251|RFOX2_HUMAN	tr|A0A6J2AAY1|A0A6J2AAY1_ACIJB
OG0006586	sp|Q96DD7|SHSA4_HUMAN	tr|A0A6J2AKD4|A0A6J2AKD4_ACIJB
OG0006587	sp|Q86X27|RGPS2_HUMAN	tr|A0A6J2AP08|A0A6J2AP08_ACIJB
OG0006588	sp|Q9BVG8|KIFC3_HUMAN	tr|A0A6J2AQQ9|A0A6J2AQQ9_ACIJB
OG0006589	sp|Q13425|SNTB2_HUMAN	tr|A0A6J2AU46|A0A6J2AU46_ACIJB
OG0006590	sp|Q96DE5|APC16_HUMAN	tr|A0A6I9ZDC8|A0A6I9ZDC8_ACIJB
OG0006591	sp|P57729|RAB38_HUMAN	tr|A0A6I9ZE82|A0A6I9ZE82_ACIJB
OG0006592	sp|Q9UG01|IF172_HUMAN	tr|A0A6I9ZED0|A0A6I9ZED0_ACIJB
OG0006593	sp|Q8N8B7|TEANC_HUMAN	tr|A0A6I9ZIX6|A0A6I9ZIX6_ACIJB
OG0006594	sp|Q9NZQ0|DJC27_HUMAN	tr|A0A6I9ZJ17|A0A6I9ZJ17_ACIJB
OG0006595	sp|O43548|TGM5_HUMAN	tr|A0A6I9ZK05|A0A6I9ZK05_ACIJB
OG0006596	sp|Q5KU26|COL12_HUMAN	tr|A0A6I9ZK49|A0A6I9ZK49_ACIJB
OG0006597	sp|P0CAP2|GRL1A_HUMAN	tr|A0A6I9ZP35|A0A6I9ZP35_ACIJB
OG0006598	sp|Q6U736|OPN5_HUMAN	tr|A0A6I9ZSG3|A0A6I9ZSG3_ACIJB
OG0006599	sp|Q96AP7|ESAM_HUMAN	tr|A0A6I9ZT33|A0A6I9ZT33_ACIJB
OG0006600	sp|Q8N661|TM86B_HUMAN	tr|A0A6I9ZY50|A0A6I9ZY50_ACIJB
OG0006601	sp|O00623|PEX12_HUMAN	tr|A0A6J0A0U5|A0A6J0A0U5_ACIJB
OG0006602	sp|O95873|CF047_HUMAN	tr|A0A6J0A262|A0A6J0A262_ACIJB
OG0006603	sp|Q96EW2|HBAP1_HUMAN	tr|A0A6J0A523|A0A6J0A523_ACIJB
OG0006604	sp|Q5T5N4|CF118_HUMAN	tr|A0A6J0A756|A0A6J0A756_ACIJB
OG0006605	sp|Q86U06|RBM23_HUMAN	tr|A0A6J0A7N7|A0A6J0A7N7_ACIJB
OG0006606	sp|A4FU01|MTMRB_HUMAN	tr|A0A6J0A7U7|A0A6J0A7U7_ACIJB
OG0006607	sp|O95222|OR6A2_HUMAN	tr|A0A6J0A8P1|A0A6J0A8P1_ACIJB
OG0006608	sp|P28358|HXD10_HUMAN	tr|A0A6J0A9Z2|A0A6J0A9Z2_ACIJB
OG0006609	sp|Q16236|NF2L2_HUMAN	tr|A0A6J0AA23|A0A6J0AA23_ACIJB
OG0006610	sp|O14920|IKKB_HUMAN	tr|A0A6J0ACX1|A0A6J0ACX1_ACIJB
OG0006611	sp|P27708|PYR1_HUMAN	tr|A0A6J1X769|A0A6J1X769_ACIJB
OG0006612	sp|O43242|PSMD3_HUMAN	tr|A0A6J1XAY7|A0A6J1XAY7_ACIJB
OG0006613	sp|P14651|HXB3_HUMAN	tr|A0A6J1XBC7|A0A6J1XBC7_ACIJB
OG0006614	sp|Q9UHV7|MED13_HUMAN	tr|A0A6J1XC87|A0A6J1XC87_ACIJB
OG0006615	sp|Q6IEE7|T132E_HUMAN	tr|A0A6J1XCI5|A0A6J1XCI5_ACIJB
OG0006616	sp|Q96BT7|ALKB8_HUMAN	tr|A0A6J1XIF7|A0A6J1XIF7_ACIJB
OG0006617	sp|Q9UI38|TSP50_HUMAN	tr|A0A6J1XPF5|A0A6J1XPF5_ACIJB
OG0006618	sp|P48551|INAR2_HUMAN	tr|A0A6J1XYH7|A0A6J1XYH7_ACIJB
OG0006619	sp|Q9Y3Q8|T22D4_HUMAN	tr|A0A6J1XZR6|A0A6J1XZR6_ACIJB
OG0006620	sp|Q96PS1|FACOS_HUMAN	tr|A0A6J1Y0T5|A0A6J1Y0T5_ACIJB
OG0006621	sp|Q7RTW8|OTOAN_HUMAN	tr|A0A6J1Y2F0|A0A6J1Y2F0_ACIJB
OG0006622	sp|Q96CP2|FWCH2_HUMAN	tr|A0A6J1Y3L2|A0A6J1Y3L2_ACIJB
OG0006623	sp|Q92874|DNSL2_HUMAN	tr|A0A6J1Y3N7|A0A6J1Y3N7_ACIJB
OG0006624	sp|Q9BVC4|LST8_HUMAN	tr|A0A6J1Y4Y4|A0A6J1Y4Y4_ACIJB
OG0006625	sp|Q9H400|LIME1_HUMAN	tr|A0A6J1YBX8|A0A6J1YBX8_ACIJB
OG0006626	sp|Q9BSJ6|PIMRE_HUMAN	tr|A0A6J1YDY2|A0A6J1YDY2_ACIJB
OG0006627	sp|Q9H6R0|DHX33_HUMAN	tr|A0A6J1YFL0|A0A6J1YFL0_ACIJB
OG0006628	sp|Q0P670|SPEM2_HUMAN	tr|A0A6J1YGI1|A0A6J1YGI1_ACIJB
OG0006629	sp|Q8N371|KDM8_HUMAN	tr|A0A6J1YP47|A0A6J1YP47_ACIJB
OG0006630	sp|Q12933|TRAF2_HUMAN	tr|A0A6J1YQE3|A0A6J1YQE3_ACIJB
OG0006631	sp|Q9BWS9|CHID1_HUMAN	tr|A0A6J1YRQ9|A0A6J1YRQ9_ACIJB
OG0006632	sp|Q86T29|ZN605_HUMAN	tr|A0A6J1YRS1|A0A6J1YRS1_ACIJB
OG0006633	sp|O75077|ADA23_HUMAN	tr|A0A6J1YTB4|A0A6J1YTB4_ACIJB
OG0006634	sp|P98175|RBM10_HUMAN	tr|A0A6J1YYD7|A0A6J1YYD7_ACIJB
OG0006635	sp|Q7Z570|Z804A_HUMAN	tr|A0A6J1Z0P9|A0A6J1Z0P9_ACIJB
OG0006636	sp|P09848|LPH_HUMAN	tr|A0A6J1Z4J0|A0A6J1Z4J0_ACIJB
OG0006637	sp|Q9H511|KLH31_HUMAN	tr|A0A6J1Z7Y8|A0A6J1Z7Y8_ACIJB
OG0006638	sp|Q86VQ0|LCA5_HUMAN	tr|A0A6J1Z8S0|A0A6J1Z8S0_ACIJB
OG0006639	sp|Q6MZP7|LIN54_HUMAN	tr|A0A6J1ZEG3|A0A6J1ZEG3_ACIJB
OG0006640	sp|Q5SY16|NOL9_HUMAN	tr|A0A6J1ZI74|A0A6J1ZI74_ACIJB
OG0006641	sp|Q96CQ1|S2536_HUMAN	tr|A0A6J1ZJ42|A0A6J1ZJ42_ACIJB
OG0006642	sp|Q4JDL3|PTN20_HUMAN	tr|A0A6J1ZLN7|A0A6J1ZLN7_ACIJB
OG0006643	sp|Q9BSK0|MALD1_HUMAN	tr|A0A6J1ZMF3|A0A6J1ZMF3_ACIJB
OG0006644	sp|P31314|TLX1_HUMAN	tr|A0A6J1ZMR6|A0A6J1ZMR6_ACIJB
OG0006645	sp|Q15329|E2F5_HUMAN	tr|A0A6J1ZRD8|A0A6J1ZRD8_ACIJB
OG0006646	sp|Q9BYG8|GSDMC_HUMAN	tr|A0A6J1ZSX5|A0A6J1ZSX5_ACIJB
OG0006647	sp|Q9UQ07|MOK_HUMAN	tr|A0A6J1ZYE1|A0A6J1ZYE1_ACIJB
OG0006648	sp|Q8N428|GLT16_HUMAN	tr|A0A6J1ZZ22|A0A6J1ZZ22_ACIJB
OG0006649	sp|Q8N1H7|S6OS1_HUMAN	tr|A0A6J1ZZV6|A0A6J1ZZV6_ACIJB
OG0006650	sp|Q9NSY2|STAR5_HUMAN	tr|A0A6J2A3P8|A0A6J2A3P8_ACIJB
OG0006651	sp|Q9UKX5|ITA11_HUMAN	tr|A0A6J2A4U3|A0A6J2A4U3_ACIJB
OG0006652	sp|Q9UBY0|SL9A2_HUMAN	tr|A0A6J2A5P8|A0A6J2A5P8_ACIJB
OG0006653	sp|Q9BQ89|F110A_HUMAN	tr|A0A6J2A7M4|A0A6J2A7M4_ACIJB
OG0006654	sp|Q9NP55|BPIA1_HUMAN	tr|A0A6J2A7W3|A0A6J2A7W3_ACIJB
OG0006655	sp|Q6FHJ7|SFRP4_HUMAN	tr|A0A6J2ABY5|A0A6J2ABY5_ACIJB
OG0006656	sp|Q16850|CP51A_HUMAN	tr|A0A6J2ACX7|A0A6J2ACX7_ACIJB
OG0006657	sp|Q9P0J7|KCMF1_HUMAN	tr|A0A6J2AH58|A0A6J2AH58_ACIJB
OG0006658	sp|Q86V25|VASH2_HUMAN	tr|A0A6J2AJS7|A0A6J2AJS7_ACIJB
OG0006659	sp|Q9H813|PACC1_HUMAN	tr|A0A6J2AKE7|A0A6J2AKE7_ACIJB
OG0006660	sp|Q9NQ31|AKIP1_HUMAN	tr|A0A6J2AKF5|A0A6J2AKF5_ACIJB
OG0006661	sp|Q7Z442|PK1L2_HUMAN	tr|A0A6J2AQK0|A0A6J2AQK0_ACIJB
OG0006662	sp|Q96CN7|ISOC1_HUMAN	tr|A0A6J2ARC6|A0A6J2ARC6_ACIJB
OG0006663	sp|Q58EX7|PKHG4_HUMAN	tr|A0A6J2AT66|A0A6J2AT66_ACIJB
OG0006664	sp|Q00796|DHSO_HUMAN	tr|A0A6I9ZF29|A0A6I9ZF29_ACIJB
OG0006665	sp|Q99832|TCPH_HUMAN	tr|A0A6I9ZH56|A0A6I9ZH56_ACIJB
OG0006666	sp|Q5T681|CJ062_HUMAN	tr|A0A6I9ZHD5|A0A6I9ZHD5_ACIJB
