Orthogroup	Homo_sapiens	Rousettus_aegyptiacus
OG0008280	sp|Q5VZP5|STYL2_HUMAN	tr|A0A7J8BCN2|A0A7J8BCN2_ROUAE
OG0008281	sp|Q6P499|NPAL3_HUMAN	tr|A0A7J8KDG4|A0A7J8KDG4_ROUAE
OG0008282	sp|Q6PI26|SHQ1_HUMAN	tr|A0A7J8HWA8|A0A7J8HWA8_ROUAE
OG0008283	sp|Q71F23|CENPU_HUMAN	tr|A0A7J8DW89|A0A7J8DW89_ROUAE
OG0008284	sp|Q8NC01|CLC1A_HUMAN	tr|A0A7J8JD24|A0A7J8JD24_ROUAE
OG0008285	sp|Q8WTR8|NET5_HUMAN	tr|A0A7J8CK81|A0A7J8CK81_ROUAE
OG0008286	sp|Q92902|HPS1_HUMAN	tr|A0A7J8G8G3|A0A7J8G8G3_ROUAE
OG0008287	sp|Q96G46|DUS3L_HUMAN	tr|A0A7J8BSD7|A0A7J8BSD7_ROUAE
OG0008288	sp|Q96HH9|GRM2B_HUMAN	tr|A0A7J8EZ93|A0A7J8EZ93_ROUAE
OG0008289	sp|Q9C073|F117A_HUMAN	tr|A0A7J8G7V1|A0A7J8G7V1_ROUAE
OG0008290	sp|Q9C0F3|ZN436_HUMAN	tr|A0A7J8KJZ8|A0A7J8KJZ8_ROUAE
OG0008291	sp|Q9H1Y3|OPN3_HUMAN	tr|A0A7J8BAK9|A0A7J8BAK9_ROUAE
OG0008292	sp|Q9H6K1|ILRUN_HUMAN	tr|A0A7J8K5L4|A0A7J8K5L4_ROUAE
OG0008293	sp|Q9H777|RNZ1_HUMAN	tr|A0A7J8DGC6|A0A7J8DGC6_ROUAE
OG0008294	sp|Q9HCN4|GPN1_HUMAN	tr|A0A7J8FGR9|A0A7J8FGR9_ROUAE
OG0008295	sp|Q9NWZ8|GEMI8_HUMAN	tr|A0A7J8EJF8|A0A7J8EJF8_ROUAE
OG0008296	sp|Q9NXD2|MTMRA_HUMAN	tr|A0A7J8CJM3|A0A7J8CJM3_ROUAE
OG0008297	sp|Q9UI08|EVL_HUMAN	tr|A0A7J8IIV4|A0A7J8IIV4_ROUAE
OG0008298	sp|Q9UJT2|TSKS_HUMAN	tr|A0A7J8CMI6|A0A7J8CMI6_ROUAE
OG0008299	sp|Q9ULI1|NWD2_HUMAN	tr|A0A7J8E914|A0A7J8E914_ROUAE
OG0008300	sp|Q9UPP1|PHF8_HUMAN	tr|A0A7J8ELL7|A0A7J8ELL7_ROUAE
OG0008301	sp|Q9UQ35|SRRM2_HUMAN	tr|A0A7J8F498|A0A7J8F498_ROUAE
OG0008302	sp|Q9Y2G9|SBNO2_HUMAN	tr|A0A7J8BUE7|A0A7J8BUE7_ROUAE
OG0008303	sp|Q9Y2R2|PTN22_HUMAN	tr|A0A7J8BGC1|A0A7J8BGC1_ROUAE
OG0008304	sp|Q9Y375|CIA30_HUMAN	tr|A0A7J8IPN1|A0A7J8IPN1_ROUAE
OG0008305	tr|A0A1W2PPE3|A0A1W2PPE3_HUMAN	tr|A0A7J8B860|A0A7J8B860_ROUAE
OG0008306	sp|A6NE01|F186A_HUMAN	tr|A0A7J8JD63|A0A7J8JD63_ROUAE
OG0008307	sp|F5H4A9|CC080_HUMAN	tr|A0A7J8HM23|A0A7J8HM23_ROUAE
OG0008308	sp|O15151|MDM4_HUMAN	tr|A0A7J8BFU2|A0A7J8BFU2_ROUAE
OG0008309	sp|O15269|SPTC1_HUMAN	tr|A0A7J8ISP9|A0A7J8ISP9_ROUAE
OG0008310	sp|O43914|TYOBP_HUMAN	tr|A0A7J8CN23|A0A7J8CN23_ROUAE
OG0008311	sp|O60240|PLIN1_HUMAN	tr|A0A7J8CKC5|A0A7J8CKC5_ROUAE
OG0008312	sp|O75410|TACC1_HUMAN	tr|A0A7J8E0B8|A0A7J8E0B8_ROUAE
OG0008313	sp|O75663|TIPRL_HUMAN	tr|A0A7J8BIX9|A0A7J8BIX9_ROUAE
OG0008314	sp|O95163|ELP1_HUMAN	tr|A0A7J8IJ93|A0A7J8IJ93_ROUAE
OG0008315	sp|O95447|LCA5L_HUMAN	tr|A0A7J8HRZ2|A0A7J8HRZ2_ROUAE
OG0008316	sp|O95980|RECK_HUMAN	tr|A0A7J8IS18|A0A7J8IS18_ROUAE
OG0008317	sp|P05107|ITB2_HUMAN	tr|A0A7J8B7N6|A0A7J8B7N6_ROUAE
OG0008318	sp|P09619|PGFRB_HUMAN	tr|A0A7J8FKR7|A0A7J8FKR7_ROUAE
OG0008320	sp|P17735|ATTY_HUMAN	tr|A0A7J8CME3|A0A7J8CME3_ROUAE
OG0008321	sp|P22680|CP7A1_HUMAN	tr|A0A7J8C1F1|A0A7J8C1F1_ROUAE
OG0008322	sp|P32780|TF2H1_HUMAN	tr|A0A7J8GZU1|A0A7J8GZU1_ROUAE
OG0008323	sp|P41732|TSN7_HUMAN	tr|A0A7J8EK56|A0A7J8EK56_ROUAE
OG0008324	sp|P42766|RL35_HUMAN	tr|A0A7J8IRW9|A0A7J8IRW9_ROUAE
OG0008325	sp|P55157|MTP_HUMAN	tr|A0A7J8E903|A0A7J8E903_ROUAE
OG0008326	sp|P56880|CLD20_HUMAN	tr|A0A7J8K6F2|A0A7J8K6F2_ROUAE
OG0008327	sp|P57055|DSCR6_HUMAN	tr|A0A7J8HW37|A0A7J8HW37_ROUAE
OG0008328	sp|P57772|SELB_HUMAN	tr|A0A7J8DGB7|A0A7J8DGB7_ROUAE
OG0008329	sp|P57773|CXA9_HUMAN	tr|A0A7J8K8Z7|A0A7J8K8Z7_ROUAE
OG0008330	sp|P57775|FBXW4_HUMAN	tr|A0A7J8G9B3|A0A7J8G9B3_ROUAE
OG0008331	sp|P57789|KCNKA_HUMAN	tr|A0A7J8ILK0|A0A7J8ILK0_ROUAE
OG0008332	sp|Q05996|ZP2_HUMAN	tr|A0A7J8F6D0|A0A7J8F6D0_ROUAE
OG0008333	sp|Q0D2K3|RIPP1_HUMAN	tr|A0A7J8ELV4|A0A7J8ELV4_ROUAE
OG0008334	sp|Q13200|PSMD2_HUMAN	tr|A0A7J8HUS2|A0A7J8HUS2_ROUAE
OG0008335	sp|Q13469|NFAC2_HUMAN	tr|A0A7J8DJ92|A0A7J8DJ92_ROUAE
OG0008336	sp|Q15646|OASL_HUMAN	tr|A0A7J8H3K0|A0A7J8H3K0_ROUAE
OG0008337	sp|Q15750|TAB1_HUMAN	tr|A0A7J8JP71|A0A7J8JP71_ROUAE
OG0008338	sp|Q4G1C9|GRPL2_HUMAN	tr|A0A7J8JDV8|A0A7J8JDV8_ROUAE
OG0008339	sp|Q5T1B0|AXDN1_HUMAN	tr|A0A7J8BD27|A0A7J8BD27_ROUAE
OG0008340	sp|Q5U5R9|HECD2_HUMAN	tr|A0A7J8G8R8|A0A7J8G8R8_ROUAE
OG0008341	sp|Q5VW36|FOCAD_HUMAN	tr|A0A7J8IK65|A0A7J8IK65_ROUAE
OG0008342	sp|Q6NT04|TIGD7_HUMAN	tr|A0A7J8F5V1|A0A7J8F5V1_ROUAE
OG0008343	sp|Q6RW13|ATRAP_HUMAN	tr|A0A7J8K4K7|A0A7J8K4K7_ROUAE
OG0008344	sp|Q6UXS0|CL19A_HUMAN	tr|A0A7J8EXM9|A0A7J8EXM9_ROUAE
OG0008345	sp|Q7Z392|TPC11_HUMAN	tr|A0A7J8E076|A0A7J8E076_ROUAE
OG0008346	sp|Q86TZ1|TTC6_HUMAN	tr|A0A7J8IUD9|A0A7J8IUD9_ROUAE
OG0008347	sp|Q86X24|HORM1_HUMAN	tr|A0A7J8BDN0|A0A7J8BDN0_ROUAE
OG0008348	sp|Q8IUH3|RBM45_HUMAN	tr|A0A7J8JKJ5|A0A7J8JKJ5_ROUAE
OG0008349	sp|Q8N3L3|TXLNB_HUMAN	tr|A0A7J8KJF0|A0A7J8KJF0_ROUAE
OG0008350	sp|Q8N3Y1|FBXW8_HUMAN	tr|A0A7J8GZU0|A0A7J8GZU0_ROUAE
OG0008351	sp|Q8NBR0|P5I13_HUMAN	tr|A0A7J8GII8|A0A7J8GII8_ROUAE
OG0008352	sp|Q8NCA9|ZN784_HUMAN	tr|A0A7J8CNV6|A0A7J8CNV6_ROUAE
OG0008353	sp|Q8TDD1|DDX54_HUMAN	tr|A0A7J8GY45|A0A7J8GY45_ROUAE
OG0008354	sp|Q92696|PGTA_HUMAN	tr|A0A7J8IRB1|A0A7J8IRB1_ROUAE
OG0008355	sp|Q92847|GHSR_HUMAN	tr|A0A7J8HQN8|A0A7J8HQN8_ROUAE
OG0008356	sp|Q96IW7|SC22A_HUMAN	tr|A0A7J8HVM5|A0A7J8HVM5_ROUAE
OG0008357	sp|Q99966|CITE1_HUMAN	tr|A0A7J8EIQ3|A0A7J8EIQ3_ROUAE
OG0008358	sp|Q9BQI9|NRIP2_HUMAN	tr|A0A7J8JJX8|A0A7J8JJX8_ROUAE
OG0008359	sp|Q9H6R0|DHX33_HUMAN	tr|A0A7J8G7H2|A0A7J8G7H2_ROUAE
OG0008360	sp|Q9HBL7|PLRKT_HUMAN	tr|A0A7J8IRP7|A0A7J8IRP7_ROUAE
OG0008361	sp|Q9NTX7|RN146_HUMAN	tr|A0A7J8KFV9|A0A7J8KFV9_ROUAE
OG0008362	sp|Q9P2E9|RRBP1_HUMAN	tr|A0A7J8DKC1|A0A7J8DKC1_ROUAE
OG0008363	sp|Q9UHD2|TBK1_HUMAN	tr|A0A7J8JPW1|A0A7J8JPW1_ROUAE
OG0008364	sp|Q9UK76|JUPI1_HUMAN	tr|A0A7J8G930|A0A7J8G930_ROUAE
OG0008365	sp|Q9UMN6|KMT2B_HUMAN	tr|A0A7J8CHG3|A0A7J8CHG3_ROUAE
OG0008366	sp|Q9UN19|DAPP1_HUMAN	tr|A0A7J8E6U8|A0A7J8E6U8_ROUAE
OG0008367	sp|Q9UPV0|CE164_HUMAN	tr|A0A7J8GX94|A0A7J8GX94_ROUAE
OG0008368	sp|Q9Y334|VWA7_HUMAN	tr|A0A7J8KJI0|A0A7J8KJI0_ROUAE
OG0008369	sp|Q9Y5X9|LIPE_HUMAN	tr|A0A7J8DHL6|A0A7J8DHL6_ROUAE
OG0008370	sp|A0A1B0GU33|TEX53_HUMAN	tr|A0A7J8IUT0|A0A7J8IUT0_ROUAE
OG0008371	sp|A6NGS2|ERIC4_HUMAN	tr|A0A7J8CFX9|A0A7J8CFX9_ROUAE
OG0008372	sp|A8MTZ0|BBIP1_HUMAN	tr|A0A7J8G4H3|A0A7J8G4H3_ROUAE
OG0008373	sp|A8MUP2|CSKMT_HUMAN	tr|A0A7J8GXC7|A0A7J8GXC7_ROUAE
OG0008374	sp|O00522|KRIT1_HUMAN	tr|A0A7J8D6I7|A0A7J8D6I7_ROUAE
OG0008375	sp|O15297|PPM1D_HUMAN	tr|A0A7J8GDS3|A0A7J8GDS3_ROUAE
OG0008376	sp|O43708|MAAI_HUMAN	tr|A0A7J8IJI1|A0A7J8IJI1_ROUAE
OG0008377	sp|O60583|CCNT2_HUMAN	tr|A0A7J8JB79|A0A7J8JB79_ROUAE
OG0008378	sp|O60671|RAD1_HUMAN	tr|A0A7J8F380|A0A7J8F380_ROUAE
OG0008379	sp|O75356|ENTP5_HUMAN	tr|A0A7J8IIQ3|A0A7J8IIQ3_ROUAE
OG0008380	sp|P05981|HEPS_HUMAN	tr|A0A7J8CGR7|A0A7J8CGR7_ROUAE
OG0008381	sp|P06746|DPOLB_HUMAN	tr|A0A7J8DZG5|A0A7J8DZG5_ROUAE
OG0008382	sp|P17931|LEG3_HUMAN	tr|A0A7J8ILL9|A0A7J8ILL9_ROUAE
OG0008383	sp|P32927|IL3RB_HUMAN	tr|A0A7J8JD72|A0A7J8JD72_ROUAE
OG0008384	sp|P42568|AF9_HUMAN	tr|A0A7J8INP7|A0A7J8INP7_ROUAE
OG0008385	sp|P43155|CACP_HUMAN	tr|A0A7J8IIA2|A0A7J8IIA2_ROUAE
OG0008387	sp|P54710|ATNG_HUMAN	tr|A0A7J8GZ94|A0A7J8GZ94_ROUAE
OG0008388	sp|P55345|ANM2_HUMAN	tr|A0A7J8B7U5|A0A7J8B7U5_ROUAE
OG0008389	sp|P60985|KTDAP_HUMAN	tr|A0A7J8CH96|A0A7J8CH96_ROUAE
OG0008390	sp|P63211|GBG1_HUMAN	tr|A0A7J8D5L3|A0A7J8D5L3_ROUAE
OG0008391	sp|Q00688|FKBP3_HUMAN	tr|A0A7J8IIK4|A0A7J8IIK4_ROUAE
OG0008392	sp|Q02078|MEF2A_HUMAN	tr|A0A7J8CJD2|A0A7J8CJD2_ROUAE
OG0008393	sp|Q02083|NAAA_HUMAN	tr|A0A7J8E916|A0A7J8E916_ROUAE
OG0008394	sp|Q06889|EGR3_HUMAN	tr|A0A7J8BR54|A0A7J8BR54_ROUAE
OG0008395	sp|Q13488|VPP3_HUMAN	tr|A0A7J8H8T2|A0A7J8H8T2_ROUAE
OG0008396	sp|Q14191|WRN_HUMAN	tr|A0A7J8E027|A0A7J8E027_ROUAE
OG0008397	sp|Q14204|DYHC1_HUMAN	tr|A0A7J8IIJ7|A0A7J8IIJ7_ROUAE
OG0008398	sp|Q14444|CAPR1_HUMAN	tr|A0A7J8GWP9|A0A7J8GWP9_ROUAE
OG0008399	sp|Q16543|CDC37_HUMAN	tr|A0A7J8BQB0|A0A7J8BQB0_ROUAE
OG0008400	sp|Q16566|KCC4_HUMAN	tr|A0A7J8EXA5|A0A7J8EXA5_ROUAE
OG0008401	sp|Q53T94|TAF1B_HUMAN	tr|A0A7J8FNM9|A0A7J8FNM9_ROUAE
OG0008402	sp|Q5T653|RM02_HUMAN	tr|A0A7J8KCU1|A0A7J8KCU1_ROUAE
OG0008403	sp|Q68D86|C102B_HUMAN	tr|A0A7J8DFH7|A0A7J8DFH7_ROUAE
OG0008404	sp|Q6UXH8|CCBE1_HUMAN	tr|A0A7J8DF72|A0A7J8DF72_ROUAE
OG0008405	sp|Q6ZNL6|FGD5_HUMAN	tr|A0A7J8HPB0|A0A7J8HPB0_ROUAE
OG0008406	sp|Q7Z5J4|RAI1_HUMAN	tr|A0A7J8GFK4|A0A7J8GFK4_ROUAE
OG0008407	sp|Q86VH2|KIF27_HUMAN	tr|A0A7J8IKG7|A0A7J8IKG7_ROUAE
OG0008408	sp|Q86VR2|RETR3_HUMAN	tr|A0A7J8GFR2|A0A7J8GFR2_ROUAE
OG0008409	sp|Q86VY4|TSYL5_HUMAN	tr|A0A7J8C4P5|A0A7J8C4P5_ROUAE
OG0008410	sp|Q8IW70|T151B_HUMAN	tr|A0A7J8KIA6|A0A7J8KIA6_ROUAE
OG0008411	sp|Q8N112|LSME2_HUMAN	tr|A0A7J8HS17|A0A7J8HS17_ROUAE
OG0008412	sp|Q8NDV1|SIA7C_HUMAN	tr|A0A7J8KHI3|A0A7J8KHI3_ROUAE
OG0008413	sp|Q8NFW8|NEUA_HUMAN	tr|A0A7J8JDX7|A0A7J8JDX7_ROUAE
OG0008414	sp|Q8WUX9|CHMP7_HUMAN	tr|A0A7J8BPB0|A0A7J8BPB0_ROUAE
OG0008415	sp|Q8WWQ8|STAB2_HUMAN	tr|A0A7J8JNU9|A0A7J8JNU9_ROUAE
OG0008416	sp|Q96F10|SAT2_HUMAN	tr|A0A7J8GEZ8|A0A7J8GEZ8_ROUAE
OG0008417	sp|Q96JM2|ZN462_HUMAN	tr|A0A7J8IVC1|A0A7J8IVC1_ROUAE
OG0008418	sp|Q96L42|KCNH8_HUMAN	tr|A0A7J8HQL4|A0A7J8HQL4_ROUAE
OG0008419	sp|Q96LW2|KS6R_HUMAN	tr|A0A7J8GFJ9|A0A7J8GFJ9_ROUAE
OG0008420	sp|Q96MI6|PPM1M_HUMAN	tr|A0A7J8HV08|A0A7J8HV08_ROUAE
OG0008421	sp|Q96NY9|MUS81_HUMAN	tr|A0A7J8H2P1|A0A7J8H2P1_ROUAE
OG0008422	sp|Q99742|NPAS1_HUMAN	tr|A0A7J8CJX2|A0A7J8CJX2_ROUAE
OG0008423	sp|Q9H0X9|OSBL5_HUMAN	tr|A0A7J8H421|A0A7J8H421_ROUAE
OG0008424	sp|Q9H1H1|GTSFL_HUMAN	tr|A0A7J8DH58|A0A7J8DH58_ROUAE
OG0008425	sp|Q9HBW1|LRRC4_HUMAN	tr|A0A7J8D6M0|A0A7J8D6M0_ROUAE
OG0008426	sp|Q9HCK8|CHD8_HUMAN	tr|A0A7J8IGJ0|A0A7J8IGJ0_ROUAE
OG0008427	sp|Q9NPG4|PCD12_HUMAN	tr|A0A7J8FKK3|A0A7J8FKK3_ROUAE
OG0008428	sp|Q9NQE9|HINT3_HUMAN	tr|A0A7J8K9B9|A0A7J8K9B9_ROUAE
OG0008429	sp|Q9NRR5|UBQL4_HUMAN	tr|A0A7J8BHM8|A0A7J8BHM8_ROUAE
OG0008430	sp|Q9NZU7|CABP1_HUMAN	tr|A0A7J8GW78|A0A7J8GW78_ROUAE
OG0008431	sp|Q9P2M4|TBC14_HUMAN	tr|A0A7J8EAQ3|A0A7J8EAQ3_ROUAE
OG0008432	sp|Q9UHR4|BI2L1_HUMAN	tr|A0A7J8FE14|A0A7J8FE14_ROUAE
OG0008433	sp|Q9UL49|TCFL5_HUMAN	tr|A0A7J8DLM5|A0A7J8DLM5_ROUAE
OG0008434	sp|Q9UM22|EPDR1_HUMAN	tr|A0A7J8D560|A0A7J8D560_ROUAE
OG0008435	sp|Q9UMX9|S45A2_HUMAN	tr|A0A7J8F4I9|A0A7J8F4I9_ROUAE
OG0008436	sp|Q9UNN8|EPCR_HUMAN	tr|A0A7J8DK62|A0A7J8DK62_ROUAE
OG0008437	sp|Q9UPZ9|CILK1_HUMAN	tr|A0A7J8K9N3|A0A7J8K9N3_ROUAE
OG0008438	sp|A1L167|U2QL1_HUMAN	tr|A0A7J8F5B5|A0A7J8F5B5_ROUAE
OG0008439	sp|A2RU49|HYKK_HUMAN	tr|A0A7J8CGS1|A0A7J8CGS1_ROUAE
OG0008440	sp|O15013|ARHGA_HUMAN	tr|A0A7J8DVS9|A0A7J8DVS9_ROUAE
OG0008441	sp|O15374|MOT5_HUMAN	tr|A0A7J8BHQ3|A0A7J8BHQ3_ROUAE
OG0008442	sp|O94986|CE152_HUMAN	tr|A0A7J8IHJ0|A0A7J8IHJ0_ROUAE
OG0008443	sp|O94993|SOX30_HUMAN	tr|A0A7J8FNB3|A0A7J8FNB3_ROUAE
OG0008444	sp|O95707|RPP29_HUMAN	tr|A0A7J8CKR6|A0A7J8CKR6_ROUAE
OG0008446	sp|P0C221|CC175_HUMAN	tr|A0A7J8IFY1|A0A7J8IFY1_ROUAE
OG0008447	sp|P25686|DNJB2_HUMAN	tr|A0A7J8JCD2|A0A7J8JCD2_ROUAE
OG0008448	sp|P35080|PROF2_HUMAN	tr|A0A7J8HUH2|A0A7J8HUH2_ROUAE
OG0008449	sp|P35462|DRD3_HUMAN	tr|A0A7J8HPL8|A0A7J8HPL8_ROUAE
OG0008450	sp|P35858|ALS_HUMAN	tr|A0A7J8EZK4|A0A7J8EZK4_ROUAE
OG0008451	sp|P46091|CML2_HUMAN	tr|A0A7J8JDW6|A0A7J8JDW6_ROUAE
OG0008452	sp|P48645|NMU_HUMAN	tr|A0A7J8E9H3|A0A7J8E9H3_ROUAE
OG0008453	sp|P51685|CCR8_HUMAN	tr|A0A7J8HN01|A0A7J8HN01_ROUAE
OG0008454	sp|P51948|MAT1_HUMAN	tr|A0A7J8IN04|A0A7J8IN04_ROUAE
OG0008455	sp|P53365|ARFP2_HUMAN	tr|A0A7J8GVJ1|A0A7J8GVJ1_ROUAE
OG0008456	sp|P78396|CCNA1_HUMAN	tr|A0A7J8DW62|A0A7J8DW62_ROUAE
OG0008457	sp|Q02045|MYL5_HUMAN	tr|A0A7J8E998|A0A7J8E998_ROUAE
OG0008458	sp|Q09666|AHNK_HUMAN	tr|A0A7J8GV38|A0A7J8GV38_ROUAE
OG0008459	sp|Q13029|PRDM2_HUMAN	tr|A0A7J8KER9|A0A7J8KER9_ROUAE
OG0008460	sp|Q13639|5HT4R_HUMAN	tr|A0A7J8FH23|A0A7J8FH23_ROUAE
OG0008461	sp|Q14C86|GAPD1_HUMAN	tr|A0A7J8IJW2|A0A7J8IJW2_ROUAE
OG0008462	sp|Q562F6|SGO2_HUMAN	tr|A0A7J8JMZ8|A0A7J8JMZ8_ROUAE
OG0008463	sp|Q5T215|TPC3L_HUMAN	tr|A0A7J8KIU8|A0A7J8KIU8_ROUAE
OG0008464	sp|Q5VX71|SUSD4_HUMAN	tr|A0A7J8BAB2|A0A7J8BAB2_ROUAE
OG0008465	sp|Q5XKK7|F219B_HUMAN	tr|A0A7J8IJF5|A0A7J8IJF5_ROUAE
OG0008466	sp|Q69YN4|VIR_HUMAN	tr|A0A7J8C4X5|A0A7J8C4X5_ROUAE
OG0008467	sp|Q6UWL2|SUSD1_HUMAN	tr|A0A7J8ITZ6|A0A7J8ITZ6_ROUAE
OG0008468	sp|Q6UWT2|ENHO_HUMAN	tr|A0A7J8IHX2|A0A7J8IHX2_ROUAE
OG0008469	sp|Q7L8W6|DPH6_HUMAN	tr|A0A7J8IJJ4|A0A7J8IJJ4_ROUAE
OG0008470	sp|Q7RTY8|TMPS7_HUMAN	tr|A0A7J8HY18|A0A7J8HY18_ROUAE
OG0008471	sp|Q7Z5L9|I2BP2_HUMAN	tr|A0A7J8B9A2|A0A7J8B9A2_ROUAE
OG0008472	sp|Q86UC2|RSPH3_HUMAN	tr|A0A7J8KG65|A0A7J8KG65_ROUAE
OG0008473	sp|Q86UD0|SAPC2_HUMAN	tr|A0A7J8IS96|A0A7J8IS96_ROUAE
OG0008474	sp|Q86UN6|AKA28_HUMAN	tr|A0A7J8EIL4|A0A7J8EIL4_ROUAE
OG0008475	sp|Q86XN7|PRSR1_HUMAN	tr|A0A7J8DZ61|A0A7J8DZ61_ROUAE
OG0008476	sp|Q8IVH2|FOXP4_HUMAN	tr|A0A7J8K8R7|A0A7J8K8R7_ROUAE
OG0008477	sp|Q8IWR0|Z3H7A_HUMAN	tr|A0A7J8F5H0|A0A7J8F5H0_ROUAE
OG0008478	sp|Q8N3Z0|PRS35_HUMAN	tr|A0A7J8KEY2|A0A7J8KEY2_ROUAE
OG0008479	sp|Q8N4L8|CCD24_HUMAN	tr|A0A7J8K5W0|A0A7J8K5W0_ROUAE
OG0008480	sp|Q8N5W9|RFLB_HUMAN	tr|A0A7J8GF18|A0A7J8GF18_ROUAE
OG0008481	sp|Q8N6Q3|CD177_HUMAN	tr|A0A7J8CEI6|A0A7J8CEI6_ROUAE
OG0008482	sp|Q8N7B6|PACRL_HUMAN	tr|A0A7J8EA04|A0A7J8EA04_ROUAE
OG0008483	sp|Q8NCE0|SEN2_HUMAN	tr|A0A7J8HWE8|A0A7J8HWE8_ROUAE
OG0008484	sp|Q8NEX6|WFD11_HUMAN	tr|A0A7J8DLU3|A0A7J8DLU3_ROUAE
OG0008485	sp|Q8NHG7|SVIP_HUMAN	tr|A0A7J8H7P9|A0A7J8H7P9_ROUAE
OG0008486	sp|Q8NHY2|COP1_HUMAN	tr|A0A7J8BCP8|A0A7J8BCP8_ROUAE
OG0008487	sp|Q8WYA0|IFT81_HUMAN	tr|A0A7J8GZX3|A0A7J8GZX3_ROUAE
OG0008488	sp|Q969X5|ERGI1_HUMAN	tr|A0A7J8FG77|A0A7J8FG77_ROUAE
OG0008489	sp|Q96I34|PP16A_HUMAN	tr|A0A7J8C3S0|A0A7J8C3S0_ROUAE
OG0008490	sp|Q96PQ0|SORC2_HUMAN	tr|A0A7J8EAW2|A0A7J8EAW2_ROUAE
OG0008491	sp|Q96RL1|UIMC1_HUMAN	tr|A0A7J8FPB7|A0A7J8FPB7_ROUAE
OG0008492	sp|Q96ST2|IWS1_HUMAN	tr|A0A7J8JGD1|A0A7J8JGD1_ROUAE
OG0008493	sp|Q99471|PFD5_HUMAN	tr|A0A7J8JLL9|A0A7J8JLL9_ROUAE
OG0008494	sp|Q99549|MPP8_HUMAN	tr|A0A7J8DYI2|A0A7J8DYI2_ROUAE
OG0008495	sp|Q99700|ATX2_HUMAN	tr|A0A7J8GVR6|A0A7J8GVR6_ROUAE
OG0008496	sp|Q99735|MGST2_HUMAN	tr|A0A7J8BTK4|A0A7J8BTK4_ROUAE
OG0008497	sp|Q9BRU2|TCAL7_HUMAN	tr|A0A7J8EM19|A0A7J8EM19_ROUAE
OG0008498	sp|Q9BZJ6|GPR63_HUMAN	tr|A0A7J8K912|A0A7J8K912_ROUAE
OG0008499	sp|Q9GZQ6|NPFF1_HUMAN	tr|A0A7J8GCN5|A0A7J8GCN5_ROUAE
OG0008500	sp|Q9H2C2|ARV1_HUMAN	tr|A0A7J8B840|A0A7J8B840_ROUAE
OG0008501	sp|Q9H306|MMP27_HUMAN	tr|A0A7J8H2Q7|A0A7J8H2Q7_ROUAE
OG0008502	sp|Q9NQG5|RPR1B_HUMAN	tr|A0A7J8DKM3|A0A7J8DKM3_ROUAE
OG0008503	sp|Q9NRG4|SMYD2_HUMAN	tr|A0A7J8BGW6|A0A7J8BGW6_ROUAE
OG0008504	sp|Q9NXR7|BABA2_HUMAN	tr|A0A7J8FE59|A0A7J8FE59_ROUAE
OG0008505	sp|Q9Y3C5|RNF11_HUMAN	tr|A0A7J8KFK4|A0A7J8KFK4_ROUAE
OG0008506	sp|Q9Y546|LRC42_HUMAN	tr|A0A7J8KBW0|A0A7J8KBW0_ROUAE
OG0008507	sp|Q9Y581|INSL6_HUMAN	tr|A0A7J8IKW5|A0A7J8IKW5_ROUAE
OG0008508	sp|A2RU54|HMX2_HUMAN	tr|A0A7J8G8X2|A0A7J8G8X2_ROUAE
OG0008509	sp|A6NHQ4|EPOP_HUMAN	tr|A0A7J8G776|A0A7J8G776_ROUAE
OG0008510	sp|A6NIM6|S15A5_HUMAN	tr|A0A7J8JLH5|A0A7J8JLH5_ROUAE
OG0008511	sp|A6NK89|RASFA_HUMAN	tr|A0A7J8H556|A0A7J8H556_ROUAE
OG0008512	sp|O00237|RN103_HUMAN	tr|A0A7J8FM19|A0A7J8FM19_ROUAE
OG0008513	sp|O14829|PPE1_HUMAN	tr|A0A7J8ELL5|A0A7J8ELL5_ROUAE
OG0008514	sp|O60522|TDRD6_HUMAN	tr|A0A7J8KI48|A0A7J8KI48_ROUAE
OG0008515	sp|O75594|PGRP1_HUMAN	tr|A0A7J8DYY1|A0A7J8DYY1_ROUAE
OG0008516	sp|O96028|NSD2_HUMAN	tr|A0A7J8E9J3|A0A7J8E9J3_ROUAE
OG0008517	sp|P08138|TNR16_HUMAN	tr|A0A7J8GCZ8|A0A7J8GCZ8_ROUAE
OG0008518	sp|P15976|GATA1_HUMAN	tr|A0A7J8EJ48|A0A7J8EJ48_ROUAE
OG0008519	sp|P18754|RCC1_HUMAN	tr|A0A7J8KFJ1|A0A7J8KFJ1_ROUAE
OG0008520	sp|P21359|NF1_HUMAN	tr|A0A7J8GDT6|A0A7J8GDT6_ROUAE
OG0008521	sp|P25054|APC_HUMAN	tr|A0A7J8EW53|A0A7J8EW53_ROUAE
OG0008522	sp|P29275|AA2BR_HUMAN	tr|A0A7J8G4E0|A0A7J8G4E0_ROUAE
OG0008523	sp|P55058|PLTP_HUMAN	tr|A0A7J8DJU2|A0A7J8DJU2_ROUAE
OG0008524	sp|P55317|FOXA1_HUMAN	tr|A0A7J8IIQ5|A0A7J8IIQ5_ROUAE
OG0008525	sp|Q00653|NFKB2_HUMAN	tr|A0A7J8GDU8|A0A7J8GDU8_ROUAE
OG0008526	sp|Q01101|INSM1_HUMAN	tr|A0A7J8DHB7|A0A7J8DHB7_ROUAE
