Orthogroup	Homo_sapiens	Canis_lupus_familiaris
OG0005208	sp|Q9Y5U8|MPC1_HUMAN, sp|P0DKB6|MPC1L_HUMAN	tr|A0A8I3N9M2|A0A8I3N9M2_CANLF
OG0005209	sp|P53004|BIEA_HUMAN	tr|A0A8I3NLZ5|A0A8I3NLZ5_CANLF, tr|A0A8P0S972|A0A8P0S972_CANLF
OG0005210	sp|Q7Z2E3|APTX_HUMAN	sp|P61797|APTX_CANLF, tr|A0A8I3P5N1|A0A8I3P5N1_CANLF
OG0005211	sp|O95359|TACC2_HUMAN	tr|A0A8I3PAY4|A0A8I3PAY4_CANLF, tr|A0A8P0P966|A0A8P0P966_CANLF
OG0005212	sp|Q9UJK0|TSR3_HUMAN	tr|A0A8P0T0Q6|A0A8P0T0Q6_CANLF, tr|A0A8I3PFB1|A0A8I3PFB1_CANLF
OG0005213	sp|Q02363|ID2_HUMAN, sp|Q14602|ID2B_HUMAN	tr|A0A8I3PL56|A0A8I3PL56_CANLF
OG0005214	sp|Q6NXP2|GAR1A_HUMAN	tr|A0A8I3PQ86|A0A8I3PQ86_CANLF, tr|A0A8P0N4T9|A0A8P0N4T9_CANLF
OG0005215	sp|Q10589|BST2_HUMAN	tr|J9NVI2|J9NVI2_CANLF, tr|A0A8I3PUF0|A0A8I3PUF0_CANLF
OG0005216	sp|Q9UMS6|SYNP2_HUMAN	tr|A0A8P0T3D8|A0A8P0T3D8_CANLF, tr|A0A8I3QWM0|A0A8I3QWM0_CANLF
OG0005217	sp|B1AL88|NALF1_HUMAN	tr|A0A8I3QIR1|A0A8I3QIR1_CANLF, tr|A0A8P0NSG3|A0A8P0NSG3_CANLF
OG0005218	sp|O75417|DPOLQ_HUMAN	tr|A0A8I3S1N1|A0A8I3S1N1_CANLF, tr|A0A8P0SGJ9|A0A8P0SGJ9_CANLF
OG0005219	sp|P51172|SCNND_HUMAN	tr|A0A8I3PET1|A0A8I3PET1_CANLF, tr|A0A8P0SMY4|A0A8P0SMY4_CANLF
OG0005220	sp|Q15761|NPY5R_HUMAN	sp|O62729|NPY5R_CANLF, tr|A0A8P0SRQ7|A0A8P0SRQ7_CANLF
OG0005221	sp|O75094|SLIT3_HUMAN	tr|A0A8P0P0P5|A0A8P0P0P5_CANLF, tr|A0A8I3MRE2|A0A8I3MRE2_CANLF
OG0005222	sp|Q9Y222|DMTF1_HUMAN	tr|A0A8I3N2S9|A0A8I3N2S9_CANLF, tr|A0A8P0T9A9|A0A8P0T9A9_CANLF
OG0005223	sp|Q8N4E7|FTMT_HUMAN	tr|A0A8I3N8Y0|A0A8I3N8Y0_CANLF, tr|A0A8I3N4B0|A0A8I3N4B0_CANLF
OG0005224	sp|P18621|RL17_HUMAN	tr|A0A8P0STM3|A0A8P0STM3_CANLF, tr|A0A8I3NAG9|A0A8I3NAG9_CANLF
OG0005225	sp|Q5GH77|XKR3_HUMAN, sp|Q6PP77|XKR2_HUMAN	tr|A0A8I3NXL1|A0A8I3NXL1_CANLF
OG0005226	sp|P0C1H6|H2BFM_HUMAN, sp|Q7Z2G1|H2BWT_HUMAN	tr|A0A8I3PZD4|A0A8I3PZD4_CANLF
OG0005227	sp|Q8IX29|FBX16_HUMAN	tr|A0A8I3PK17|A0A8I3PK17_CANLF, tr|A0A8I3QBM3|A0A8I3QBM3_CANLF
OG0005228	sp|P01266|THYG_HUMAN	tr|A0A8P0N4B2|A0A8P0N4B2_CANLF, tr|A0A8I3RWH6|A0A8I3RWH6_CANLF
OG0005229	sp|Q9H1M4|DB127_HUMAN	tr|A0A8I3RZU6|A0A8I3RZU6_CANLF, tr|A0A8P0T5J1|A0A8P0T5J1_CANLF
OG0005230	sp|Q9H649|NSUN3_HUMAN, sp|Q96CB9|NSUN4_HUMAN	tr|A0A8I3SCR6|A0A8I3SCR6_CANLF
OG0005231	sp|Q9HCE9|ANO8_HUMAN	tr|A0A8I3Q2P4|A0A8I3Q2P4_CANLF, tr|A0A8P0NH07|A0A8P0NH07_CANLF
OG0005232	sp|P14384|CBPM_HUMAN	tr|A0A8I3S2E0|A0A8I3S2E0_CANLF, tr|A0A8P0PN20|A0A8P0PN20_CANLF
OG0005233	sp|Q6ZMR5|TM11A_HUMAN	tr|A0A8I3N9N9|A0A8I3N9N9_CANLF, tr|A0A8P0S8L0|A0A8P0S8L0_CANLF
OG0005234	sp|Q9Y3X0|CCDC9_HUMAN	tr|A0A8I3MP45|A0A8I3MP45_CANLF, tr|A0A8P0S9X4|A0A8P0S9X4_CANLF
OG0005235	sp|Q4ADV7|RIC1_HUMAN	tr|A0A8P0SRI0|A0A8P0SRI0_CANLF, tr|A0A8I3NZR0|A0A8I3NZR0_CANLF
OG0005236	sp|P47985|UCRI_HUMAN, sp|P0C7P4|UCRIL_HUMAN	tr|A0A8I3MI67|A0A8I3MI67_CANLF
OG0005237	sp|Q8TBZ5|ZN502_HUMAN	tr|A0A8I3NM82|A0A8I3NM82_CANLF, tr|A0A8P0NPS4|A0A8P0NPS4_CANLF
OG0005238	sp|A6NFE2|SMCO2_HUMAN	tr|A0A8I3PQC3|A0A8I3PQC3_CANLF, tr|A0A8P0ND05|A0A8P0ND05_CANLF
OG0005239	sp|Q01638|ILRL1_HUMAN, sp|P14778|IL1R1_HUMAN	tr|A0A8I3RY59|A0A8I3RY59_CANLF
OG0005240	sp|Q9NQE7|TSSP_HUMAN	tr|A0A8I3S1G6|A0A8I3S1G6_CANLF, tr|A0A8P0SG05|A0A8P0SG05_CANLF
OG0005241	sp|Q1RN00|YC018_HUMAN	tr|A0A8P0T970|A0A8P0T970_CANLF, tr|A0A8I3SAS8|A0A8I3SAS8_CANLF
OG0005242	sp|Q9Y2B1|RXLT1_HUMAN	tr|A0A8I3NEZ7|A0A8I3NEZ7_CANLF, tr|A0A8P0N3K8|A0A8P0N3K8_CANLF
OG0005243	sp|A6NDN8|UBIML_HUMAN	tr|A0A8I3PQH3|A0A8I3PQH3_CANLF, tr|A0A8P0PA36|A0A8P0PA36_CANLF
OG0005244	sp|Q8IWZ6|BBS7_HUMAN	tr|A0A8P0TLR9|A0A8P0TLR9_CANLF, tr|A0A8I3PFN2|A0A8I3PFN2_CANLF
OG0005245	sp|Q96P50|ACAP3_HUMAN	tr|A0A8P0TNJ8|A0A8P0TNJ8_CANLF, tr|A0A8I3PEW3|A0A8I3PEW3_CANLF
OG0005246	sp|O15457|MSH4_HUMAN	tr|A0A8P0SQT9|A0A8P0SQT9_CANLF, tr|A0A8I3MVM1|A0A8I3MVM1_CANLF
OG0005247	sp|Q16626|MEA1_HUMAN	tr|A0A8I3N7J3|A0A8I3N7J3_CANLF, tr|A0A8P0S7U1|A0A8P0S7U1_CANLF
OG0005248	sp|P42772|CDN2B_HUMAN, sp|P42771|CDN2A_HUMAN	tr|A0A8I3NWY9|A0A8I3NWY9_CANLF
OG0005249	sp|Q9NZ72|STMN3_HUMAN	tr|A0A8I3PAV4|A0A8I3PAV4_CANLF, tr|A0A8I3PCY0|A0A8I3PCY0_CANLF
OG0005250	sp|Q01831|XPC_HUMAN	tr|A0A8I3PYW1|A0A8I3PYW1_CANLF, tr|A0A8P0TNR8|A0A8P0TNR8_CANLF
OG0005251	sp|Q96IZ2|ADTRP_HUMAN, sp|Q9NVV5|AIG1_HUMAN	tr|A0A8I3S4N1|A0A8I3S4N1_CANLF
OG0005252	sp|Q9ULL1|PKHG1_HUMAN	tr|A0A8I3P7R1|A0A8I3P7R1_CANLF, tr|A0A8P0N3P7|A0A8P0N3P7_CANLF
OG0005253	sp|P22459|KCNA4_HUMAN	tr|A0A8P0NCA3|A0A8P0NCA3_CANLF, tr|A0A8I3NX36|A0A8I3NX36_CANLF
OG0005254	sp|Q8NFA2|NOXO1_HUMAN	tr|A0A8P0NKL0|A0A8P0NKL0_CANLF, tr|A0A8I3P2R7|A0A8I3P2R7_CANLF
OG0005255	sp|P10451|OSTP_HUMAN	tr|A0A8I3P1W2|A0A8I3P1W2_CANLF, tr|A0A8P0NMW9|A0A8P0NMW9_CANLF
OG0005256	sp|Q96NL8|CF418_HUMAN	tr|A0A8P0SEE1|A0A8P0SEE1_CANLF, tr|A0A8I3P539|A0A8I3P539_CANLF
OG0005257	sp|P78509|RELN_HUMAN	tr|A0A8I3P051|A0A8I3P051_CANLF, tr|A0A8P0TJJ1|A0A8P0TJJ1_CANLF
OG0005258	sp|O75915|PRAF3_HUMAN	tr|A0A8I3ME19|A0A8I3ME19_CANLF, tr|A0A8I3NDE1|A0A8I3NDE1_CANLF
OG0005259	sp|Q9BT76|UPK3B_HUMAN	tr|A0A8I3MNI3|A0A8I3MNI3_CANLF, tr|A0A8P0SIG3|A0A8P0SIG3_CANLF
OG0005260	sp|Q5JNZ5|RS26L_HUMAN, sp|P62854|RS26_HUMAN	tr|A0A8I3MXT9|A0A8I3MXT9_CANLF
OG0005261	sp|Q7Z692|CEA19_HUMAN	tr|A0A8I3N2B2|A0A8I3N2B2_CANLF, tr|A0A8P0PRL2|A0A8P0PRL2_CANLF
OG0005262	sp|Q7Z5S9|TM144_HUMAN	tr|A0A8I3NF14|A0A8I3NF14_CANLF, tr|A0A8P0P7R8|A0A8P0P7R8_CANLF
OG0005263	sp|Q6P1J6|PLB1_HUMAN	tr|A0A8P0N7V9|A0A8P0N7V9_CANLF, tr|A0A8I3NH35|A0A8I3NH35_CANLF
OG0005264	sp|Q6ZTI6|RFLA_HUMAN	tr|A0A8P0SCB5|A0A8P0SCB5_CANLF, tr|A0A8I3NUU8|A0A8I3NUU8_CANLF
OG0005265	sp|Q96GG9|DCNL1_HUMAN, sp|Q6PH85|DCNL2_HUMAN	tr|A0A8I3PG58|A0A8I3PG58_CANLF
OG0005266	sp|Q86UE8|TLK2_HUMAN	tr|A0A8P0SHZ7|A0A8P0SHZ7_CANLF, tr|A0A8I3RZI2|A0A8I3RZI2_CANLF
OG0005267	sp|Q9Y6W3|CAN7_HUMAN	tr|A0A8I3S676|A0A8I3S676_CANLF, tr|A0A8P0N8P8|A0A8P0N8P8_CANLF
OG0005268	sp|Q7Z5V6|PPR32_HUMAN	tr|A0A8I3NLN6|A0A8I3NLN6_CANLF, tr|A0A8P0NHG3|A0A8P0NHG3_CANLF
OG0005269	sp|Q96JQ2|CLMN_HUMAN	tr|A0A8P0NIV5|A0A8P0NIV5_CANLF, tr|A0A8I3MP64|A0A8I3MP64_CANLF
OG0005270	sp|Q9H6W3|RIOX1_HUMAN	tr|A0A8I3NNE9|A0A8I3NNE9_CANLF, tr|A0A8P0NT56|A0A8P0NT56_CANLF
OG0005271	sp|Q8NGX6|O10R2_HUMAN	tr|A0A8P0NZ74|A0A8P0NZ74_CANLF, tr|A0A8I3NX45|A0A8I3NX45_CANLF
OG0005272	sp|Q9BYM8|HOIL1_HUMAN	tr|A0A8I3P2P4|A0A8I3P2P4_CANLF, tr|A0A8P0SC93|A0A8P0SC93_CANLF
OG0005273	sp|P48681|NEST_HUMAN	tr|A0A8P0SL16|A0A8P0SL16_CANLF, tr|A0A8I3N5W6|A0A8I3N5W6_CANLF
OG0005274	sp|Q9C0B0|UNK_HUMAN	tr|A0A8I3PET8|A0A8I3PET8_CANLF, sp|Q6EE22|UNK_CANLF
OG0005275	sp|Q96A47|ISL2_HUMAN, sp|P61371|ISL1_HUMAN	tr|A0A8I3MB57|A0A8I3MB57_CANLF
OG0005276	sp|Q96Q04|LMTK3_HUMAN	tr|A0A8I3MHX3|A0A8I3MHX3_CANLF, tr|A0A8P0PKF9|A0A8P0PKF9_CANLF
OG0005277	sp|Q86WT1|TT30A_HUMAN, sp|Q8N4P2|TT30B_HUMAN	tr|A0A8I3PCE2|A0A8I3PCE2_CANLF
OG0005278	sp|P46783|RS10_HUMAN, sp|Q9NQ39|RS10L_HUMAN	tr|A0A8I3PQS5|A0A8I3PQS5_CANLF
OG0005279	sp|Q8IVS8|GLCTK_HUMAN	tr|A0A8I3Q4N5|A0A8I3Q4N5_CANLF, tr|A0A8P0SV72|A0A8P0SV72_CANLF
OG0005280	sp|Q8IXH8|CAD26_HUMAN	tr|A0A8I3S1L2|A0A8I3S1L2_CANLF, tr|A0A8P0SYN8|A0A8P0SYN8_CANLF
OG0005281	sp|Q4VX76|SYTL3_HUMAN	tr|A0A8P0N3X5|A0A8P0N3X5_CANLF, tr|A0A8I3RPV2|A0A8I3RPV2_CANLF
OG0005282	sp|Q6ZW49|PAXI1_HUMAN	tr|A0A8P0N7U3|A0A8P0N7U3_CANLF, tr|A0A8I3RX86|A0A8I3RX86_CANLF
OG0005283	sp|Q5SQS7|SH24B_HUMAN	tr|A0A8I3NNA8|A0A8I3NNA8_CANLF, tr|A0A8P0NHD3|A0A8P0NHD3_CANLF
OG0005284	sp|Q5K4L6|S27A3_HUMAN	tr|A0A8P0NIZ2|A0A8P0NIZ2_CANLF, tr|A0A8I3MZE7|A0A8I3MZE7_CANLF
OG0005285	sp|Q8NG66|NEK11_HUMAN	tr|A0A8P0SBJ5|A0A8P0SBJ5_CANLF, tr|A0A8I3QQC8|A0A8I3QQC8_CANLF
OG0005286	sp|Q9NQR7|CC177_HUMAN	tr|A0A8I3MSR3|A0A8I3MSR3_CANLF, tr|A0A8P0SL01|A0A8P0SL01_CANLF
OG0005287	sp|P50135|HNMT_HUMAN	tr|A0A8P0SAP6|A0A8P0SAP6_CANLF, tr|A0A8I3NEH8|A0A8I3NEH8_CANLF
OG0005288	sp|Q5H8C1|FREM1_HUMAN	tr|A0A8P0PKT7|A0A8P0PKT7_CANLF, tr|A0A8I3NL19|A0A8I3NL19_CANLF
OG0005289	sp|Q8NEW7|TMIE_HUMAN	tr|A0A8I3NV26|A0A8I3NV26_CANLF, tr|A0A8P0NFE4|A0A8P0NFE4_CANLF
OG0005290	sp|Q9HAT1|LMA1L_HUMAN	tr|A0A8P0PS37|A0A8P0PS37_CANLF, tr|A0A8I3NYM5|A0A8I3NYM5_CANLF
OG0005291	sp|Q8TF68|ZN384_HUMAN	tr|A0A8I3QNN3|A0A8I3QNN3_CANLF, tr|A0A8P0NTZ6|A0A8P0NTZ6_CANLF
OG0005292	sp|P25311|ZA2G_HUMAN	tr|A0A8I3S4T9|A0A8I3S4T9_CANLF, tr|A0A8I3RR08|A0A8I3RR08_CANLF
OG0005293	sp|Q9H346|O52D1_HUMAN	tr|A0A8I3S2A1|A0A8I3S2A1_CANLF, tr|A0A8I3S4V1|A0A8I3S4V1_CANLF
OG0005294	sp|Q9Y4C4|MFHA1_HUMAN	tr|A0A8I3NEN2|A0A8I3NEN2_CANLF, tr|A0A8P0N989|A0A8P0N989_CANLF
OG0005295	sp|Q9C0C2|TB182_HUMAN	tr|A0A8I3S5F5|A0A8I3S5F5_CANLF, tr|A0A8P0NAH8|A0A8P0NAH8_CANLF
OG0005296	sp|Q12913|PTPRJ_HUMAN	tr|A0A8P0NP06|A0A8P0NP06_CANLF, tr|A0A8I3P598|A0A8I3P598_CANLF
OG0005297	sp|Q9BQA9|CYBC1_HUMAN	tr|A0A8I3MT26|A0A8I3MT26_CANLF, tr|A0A8P0SX57|A0A8P0SX57_CANLF
OG0005298	sp|Q6UXU4|GSG1L_HUMAN	tr|A0A8P0TC91|A0A8P0TC91_CANLF, tr|A0A8I3MW52|A0A8I3MW52_CANLF
OG0005299	sp|Q3ZCQ3|F174B_HUMAN	tr|A0A8I3N379|A0A8I3N379_CANLF, tr|A0A8P0TMA4|A0A8P0TMA4_CANLF
OG0005300	sp|O43716|GATC_HUMAN	sp|E2RK33|GATC_CANLF, tr|A0A8I3Q2E8|A0A8I3Q2E8_CANLF
OG0005301	sp|P34972|CNR2_HUMAN, sp|P21554|CNR1_HUMAN	tr|E2RKA3|E2RKA3_CANLF
OG0005302	sp|Q8WWZ7|ABCA5_HUMAN	tr|A0A8P0SFW7|A0A8P0SFW7_CANLF, tr|A0A8I3MVE8|A0A8I3MVE8_CANLF
OG0005303	sp|P35212|CXA4_HUMAN	tr|A0A654ICT1|A0A654ICT1_CANLF, tr|A0A8I3NTS8|A0A8I3NTS8_CANLF
OG0005304	sp|Q712K3|UB2R2_HUMAN, sp|P49427|UB2R1_HUMAN	tr|A0A8I3PHW5|A0A8I3PHW5_CANLF
OG0005305	sp|P47974|TISD_HUMAN	tr|A0A8P0SS70|A0A8P0SS70_CANLF, tr|A0A8I3PTC7|A0A8I3PTC7_CANLF
OG0005306	sp|Q70EK8|UBP53_HUMAN	tr|A0A8I3Q9C4|A0A8I3Q9C4_CANLF, tr|A0A8P0SH40|A0A8P0SH40_CANLF
OG0005307	sp|P0C1S8|WEE2_HUMAN	tr|A0A8I3QQC2|A0A8I3QQC2_CANLF, sp|E2RSS3|WEE2_CANLF
OG0005308	sp|Q99523|SORT_HUMAN	tr|A0A8P0NKV2|A0A8P0NKV2_CANLF, tr|A0A8I3RR29|A0A8I3RR29_CANLF
OG0005309	sp|O94804|STK10_HUMAN	tr|A0A8I3MYD5|A0A8I3MYD5_CANLF, tr|A0A8P0NI79|A0A8P0NI79_CANLF
OG0005310	sp|Q9H816|DCR1B_HUMAN	tr|A0A8P0PHX6|A0A8P0PHX6_CANLF, tr|A0A8I3PLM6|A0A8I3PLM6_CANLF
OG0005311	sp|Q9GZS1|RPA49_HUMAN	tr|A0A8P0SRY9|A0A8P0SRY9_CANLF, tr|A0A8I3NL02|A0A8I3NL02_CANLF
OG0005312	sp|P01215|GLHA_HUMAN	tr|A0A0F7RPW1|A0A0F7RPW1_CANLF, sp|Q9XSW8|GLHA_CANLF
OG0005313	sp|Q6NSJ2|PHLB3_HUMAN	tr|A0A8I3MHH2|A0A8I3MHH2_CANLF, tr|A0A8P0SAB8|A0A8P0SAB8_CANLF
OG0005314	sp|Q6PL45|BRID5_HUMAN	tr|A0A8P0P768|A0A8P0P768_CANLF, tr|A0A8I3MLJ1|A0A8I3MLJ1_CANLF
OG0005315	sp|Q96MH2|HEXI2_HUMAN, sp|O94992|HEXI1_HUMAN	tr|A0A8I3NDD7|A0A8I3NDD7_CANLF
OG0005316	sp|Q8NEC5|CTSR1_HUMAN	tr|A0A8P0NPH1|A0A8P0NPH1_CANLF, tr|A0A8I3NPS5|A0A8I3NPS5_CANLF
OG0005317	sp|Q5I7T1|AG10B_HUMAN, sp|Q5BKT4|AG10A_HUMAN	tr|A0A8I3NXS4|A0A8I3NXS4_CANLF
OG0005318	sp|Q9H9B4|SFXN1_HUMAN, sp|Q9BWM7|SFXN3_HUMAN	tr|A0A8I3PBS0|A0A8I3PBS0_CANLF
OG0005319	sp|Q5THK1|PR14L_HUMAN	tr|A0A8P0SV74|A0A8P0SV74_CANLF, tr|A0A8I3S530|A0A8I3S530_CANLF
OG0005320	sp|Q7Z7D3|VTCN1_HUMAN, sp|Q9UM44|HHLA2_HUMAN	tr|A0A8I3S752|A0A8I3S752_CANLF
OG0005321	sp|Q9GZZ7|GFRA4_HUMAN	tr|A0A8I3S0X9|A0A8I3S0X9_CANLF, tr|A0A8P0N8S5|A0A8P0N8S5_CANLF
OG0005322	sp|Q7L0X2|ERIP6_HUMAN	tr|A0A8P0NAM9|A0A8P0NAM9_CANLF, tr|A0A8I3PTY3|A0A8I3PTY3_CANLF
OG0005323	sp|Q92794|KAT6A_HUMAN	tr|A0A8I3N6M7|A0A8I3N6M7_CANLF, tr|A0A8P0TC30|A0A8P0TC30_CANLF
OG0005324	sp|Q02161|RHD_HUMAN, sp|P18577|RHCE_HUMAN	tr|Q3BCQ6|Q3BCQ6_CANLF
OG0005325	sp|O43776|SYNC_HUMAN, sp|Q96I59|SYNM_HUMAN	tr|A0A8I3MJF3|A0A8I3MJF3_CANLF
OG0005326	sp|Q52WX2|SBK1_HUMAN	tr|A0A8P0SLC4|A0A8P0SLC4_CANLF, tr|A0A8I3MMM2|A0A8I3MMM2_CANLF
OG0005327	sp|Q9UNX4|WDR3_HUMAN	tr|A0A8P0SET5|A0A8P0SET5_CANLF, tr|A0A8I3MVP2|A0A8I3MVP2_CANLF
OG0005328	sp|Q8N5J4|SPIC_HUMAN	tr|A0A8I3MX95|A0A8I3MX95_CANLF, tr|A0A8P0N9P3|A0A8P0N9P3_CANLF
OG0005329	sp|Q7Z7M8|B3GN8_HUMAN	tr|A0A8P0PND9|A0A8P0PND9_CANLF, tr|A0A8I3N1Q9|A0A8I3N1Q9_CANLF
OG0005330	sp|Q96EY5|MB12A_HUMAN	tr|A0A8I3Q367|A0A8I3Q367_CANLF, tr|A0A8P0PPH9|A0A8P0PPH9_CANLF
OG0005331	sp|P52630|STAT2_HUMAN	tr|A0A8I3N2N6|A0A8I3N2N6_CANLF, tr|A0A8P0N3D7|A0A8P0N3D7_CANLF
OG0005332	sp|A6NFT4|CFA73_HUMAN	tr|A0A8I3PPL3|A0A8I3PPL3_CANLF, tr|A0A8P0NUT2|A0A8P0NUT2_CANLF
OG0005333	sp|Q9BVQ7|SPA5L_HUMAN	tr|A0A8P0SIQ3|A0A8P0SIQ3_CANLF, tr|A0A8I3Q5B0|A0A8I3Q5B0_CANLF
OG0005334	sp|Q6ZUK4|TMM26_HUMAN	tr|A0A8I3MMU0|A0A8I3MMU0_CANLF, tr|A0A8P0TRJ1|A0A8P0TRJ1_CANLF
OG0005335	sp|Q9BYR6|KRA33_HUMAN, sp|Q9BYR7|KRA32_HUMAN	tr|A0A5F4CZ72|A0A5F4CZ72_CANLF
OG0005336	sp|Q6DKI1|RL7L_HUMAN	tr|A0A8I3N6D0|A0A8I3N6D0_CANLF, tr|A0A8I3P934|A0A8I3P934_CANLF
OG0005337	sp|P43234|CATO_HUMAN	tr|A0A8P0SDM5|A0A8P0SDM5_CANLF, tr|A0A8I3NHB2|A0A8I3NHB2_CANLF
OG0005338	sp|O00257|CBX4_HUMAN	tr|A0A8P0SB51|A0A8P0SB51_CANLF, tr|A0A8I3NSJ6|A0A8I3NSJ6_CANLF
OG0005339	sp|P06276|CHLE_HUMAN	tr|A0A8I3PBA0|A0A8I3PBA0_CANLF, sp|P32750|CHLE_CANLF
OG0005340	sp|Q2VIQ3|KIF4B_HUMAN, sp|O95239|KIF4A_HUMAN	tr|A0A8I3Q5Y5|A0A8I3Q5Y5_CANLF
OG0005341	sp|Q8TBZ9|TEX47_HUMAN	tr|A0A8P0N509|A0A8P0N509_CANLF, tr|A0A8I3RYB8|A0A8I3RYB8_CANLF
OG0005342	sp|Q2M3V2|SWAHA_HUMAN	tr|A0A8I3RYK1|A0A8I3RYK1_CANLF, tr|A0A8P0N440|A0A8P0N440_CANLF
OG0005343	sp|A0A1B0GVD1|F237B_HUMAN	tr|A0A8P0NSZ3|A0A8P0NSZ3_CANLF, tr|A0A8I3N8C8|A0A8I3N8C8_CANLF
OG0005344	sp|A6H8Z2|F221B_HUMAN	tr|A0A8P0S848|A0A8P0S848_CANLF, tr|A0A8I3N497|A0A8I3N497_CANLF
OG0005345	sp|Q9HC29|NOD2_HUMAN	tr|A0A8I3MJL0|A0A8I3MJL0_CANLF, tr|A0A8P0SET9|A0A8P0SET9_CANLF
OG0005346	sp|Q9HCU4|CELR2_HUMAN	tr|A0A8P0NL93|A0A8P0NL93_CANLF, tr|A0A8I3MNK0|A0A8I3MNK0_CANLF
OG0005347	sp|P02675|FIBB_HUMAN	tr|A0A8I3NBD6|A0A8I3NBD6_CANLF, sp|P02677|FIBB_CANLF
OG0005348	sp|Q5TA45|INT11_HUMAN	tr|A0A8I3PKK1|A0A8I3PKK1_CANLF, tr|A0A8P0SNA2|A0A8P0SNA2_CANLF
OG0005349	sp|Q96FX2|DPH3_HUMAN	tr|A0A8I3MD68|A0A8I3MD68_CANLF, tr|A0A8I3PM03|A0A8I3PM03_CANLF
OG0005350	sp|Q9NZR1|TMOD2_HUMAN, sp|Q9NYL9|TMOD3_HUMAN	tr|A0A8I3S5Z0|A0A8I3S5Z0_CANLF
OG0005351	sp|Q9NUJ1|ABHDA_HUMAN	tr|A0A8P0NSX7|A0A8P0NSX7_CANLF, tr|A0A8I3Q0P8|A0A8I3Q0P8_CANLF
OG0005352	sp|Q8IXZ2|ZC3H3_HUMAN	tr|A0A8I3NW18|A0A8I3NW18_CANLF, tr|A0A8P0S7A0|A0A8P0S7A0_CANLF
OG0005353	sp|Q8IWI9|MGAP_HUMAN	tr|A0A8P0SEK4|A0A8P0SEK4_CANLF, tr|A0A8I3QAK3|A0A8I3QAK3_CANLF
OG0005354	sp|P54868|HMCS2_HUMAN	tr|A0A8P0SEY0|A0A8P0SEY0_CANLF, tr|A0A8I3N1I5|A0A8I3N1I5_CANLF
OG0005355	sp|O95817|BAG3_HUMAN	tr|A0A8P0SGV5|A0A8P0SGV5_CANLF, tr|A0A8I3NYA1|A0A8I3NYA1_CANLF
OG0005356	sp|Q53G44|IF44L_HUMAN, sp|Q8TCB0|IFI44_HUMAN	tr|A0A8I3MKR1|A0A8I3MKR1_CANLF
OG0005357	sp|Q309B1|TR16L_HUMAN, sp|O95361|TRI16_HUMAN	tr|A0A8I3MVX4|A0A8I3MVX4_CANLF
OG0005358	sp|Q15699|ALX1_HUMAN	tr|A0A8P0SBF0|A0A8P0SBF0_CANLF, tr|A0A8I3NKN3|A0A8I3NKN3_CANLF
OG0005359	sp|O00592|PODXL_HUMAN	tr|A0A8I3P0J7|A0A8I3P0J7_CANLF, sp|Q52S86|PODXL_CANLF
OG0005360	sp|Q7RTX9|MOT14_HUMAN	tr|A0A8P0SFT8|A0A8P0SFT8_CANLF, tr|A0A8I3P207|A0A8I3P207_CANLF
OG0005361	sp|P0DMW3|SIML1_HUMAN	tr|A0A8I3PJR1|A0A8I3PJR1_CANLF, tr|A0A8P0NF96|A0A8P0NF96_CANLF
OG0005362	sp|P40879|S26A3_HUMAN	tr|A0A8I3PPX0|A0A8I3PPX0_CANLF, tr|A0A8P0S9G1|A0A8P0S9G1_CANLF
OG0005363	sp|Q9HCI5|MAGE1_HUMAN, sp|Q8TD90|MAGE2_HUMAN	tr|A0A8I3Q3J9|A0A8I3Q3J9_CANLF
OG0005364	sp|Q5FBB7|SGO1_HUMAN	tr|A0A8I3P3X8|A0A8I3P3X8_CANLF, tr|A0A8P0N8D9|A0A8P0N8D9_CANLF
OG0005365	sp|P07237|PDIA1_HUMAN	tr|A0A8I3NBI7|A0A8I3NBI7_CANLF, tr|A0A8P0N8H7|A0A8P0N8H7_CANLF
OG0005366	sp|Q6UW49|SPESP_HUMAN	tr|A0A8I3PFW1|A0A8I3PFW1_CANLF, tr|A0A8P0SLM6|A0A8P0SLM6_CANLF
OG0005367	sp|Q92542|NICA_HUMAN	tr|M1VPL1|M1VPL1_CANLF, tr|A0A8I3QNM5|A0A8I3QNM5_CANLF
OG0005368	sp|O14926|FSCN2_HUMAN	tr|A0A8P0N8C0|A0A8P0N8C0_CANLF, tr|A0A8I3N4Y6|A0A8I3N4Y6_CANLF
OG0005369	sp|Q6UX04|CWC27_HUMAN	tr|A0A8I3NDJ6|A0A8I3NDJ6_CANLF, tr|A0A8P0N9N7|A0A8P0N9N7_CANLF
OG0005370	sp|Q9Y3B4|SF3B6_HUMAN	tr|A0A8P0TRD0|A0A8P0TRD0_CANLF, tr|A0A8I3PJK5|A0A8I3PJK5_CANLF
OG0005371	sp|Q6ZRR7|LRRC9_HUMAN	tr|A0A8I3PFE9|A0A8I3PFE9_CANLF, tr|A0A8P0NSH6|A0A8P0NSH6_CANLF
OG0005372	sp|Q8N608|DPP10_HUMAN	tr|A0A8P0P326|A0A8P0P326_CANLF, tr|A0A8I3NE90|A0A8I3NE90_CANLF
OG0005374	sp|Q9UJA9|ENPP5_HUMAN	tr|A0A8P0S7V4|A0A8P0S7V4_CANLF, tr|A0A8I3NM85|A0A8I3NM85_CANLF
