Orthogroup	Homo_sapiens	Felis_catus
OG0005746	sp|P47897|SYQ_HUMAN	tr|A0A2I2UCN5|A0A2I2UCN5_FELCA
OG0005747	sp|P52758|RIDA_HUMAN	tr|A0A2I2UD52|A0A2I2UD52_FELCA
OG0005748	sp|O75448|MED24_HUMAN	tr|A0A2I2UHG7|A0A2I2UHG7_FELCA
OG0005749	sp|P16144|ITB4_HUMAN	tr|A0A2I2UP14|A0A2I2UP14_FELCA
OG0005750	sp|O95785|WIZ_HUMAN	tr|A0A2I2USU4|A0A2I2USU4_FELCA
OG0005751	sp|O15235|RT12_HUMAN	tr|A0A2I2UVJ6|A0A2I2UVJ6_FELCA
OG0005752	sp|Q15003|CND2_HUMAN	tr|A0A2I2UVW9|A0A2I2UVW9_FELCA
OG0005753	sp|O43555|GON2_HUMAN	tr|A0A2I2UVY6|A0A2I2UVY6_FELCA
OG0005754	sp|Q5VYV0|FOXB2_HUMAN	tr|A0A337RZN3|A0A337RZN3_FELCA
OG0005755	sp|P05937|CALB1_HUMAN	tr|A0A337RZZ8|A0A337RZZ8_FELCA
OG0005756	sp|O43255|SIAH2_HUMAN	tr|A0A337S0I6|A0A337S0I6_FELCA
OG0005757	sp|Q9BY32|ITPA_HUMAN	tr|A0A337S394|A0A337S394_FELCA
OG0005758	sp|P51808|DYLT3_HUMAN	tr|A0A337SD65|A0A337SD65_FELCA
OG0005759	sp|O43731|ERD23_HUMAN	tr|A0A337SGD8|A0A337SGD8_FELCA
OG0005760	sp|Q9NQV8|PRDM8_HUMAN	tr|A0A337SHW6|A0A337SHW6_FELCA
OG0005761	sp|P51784|UBP11_HUMAN	tr|A0A337SJA4|A0A337SJA4_FELCA
OG0005762	sp|Q8TE04|PANK1_HUMAN	tr|A0A337SMU5|A0A337SMU5_FELCA
OG0005763	sp|P28074|PSB5_HUMAN	tr|A0A337SNC1|A0A337SNC1_FELCA
OG0005764	sp|Q8IYN6|UBAD2_HUMAN	tr|A0A337SQD1|A0A337SQD1_FELCA
OG0005765	sp|A0A2R8YCJ5|SIM41_HUMAN	tr|A0A337SUX9|A0A337SUX9_FELCA
OG0005766	sp|A5PKW4|PSD1_HUMAN	tr|A0A337SWE9|A0A337SWE9_FELCA
OG0005767	sp|P06756|ITAV_HUMAN	tr|A0A337SXP9|A0A337SXP9_FELCA
OG0005768	sp|P43004|EAA2_HUMAN	tr|A0A5F5XDZ9|A0A5F5XDZ9_FELCA
OG0005769	sp|Q96B86|RGMA_HUMAN	tr|A0A5F5XKD3|A0A5F5XKD3_FELCA
OG0005770	sp|P05089|ARGI1_HUMAN	tr|A0A5F5XPS0|A0A5F5XPS0_FELCA
OG0005771	sp|Q6L9W6|B4GN3_HUMAN	tr|A0A5F5XQE6|A0A5F5XQE6_FELCA
OG0005772	sp|O76096|CYTF_HUMAN	tr|A0A5F5XTA7|A0A5F5XTA7_FELCA
OG0005773	sp|Q8TD20|GTR12_HUMAN	tr|A0A5F5XYR2|A0A5F5XYR2_FELCA
OG0005774	sp|Q8N612|FHI1B_HUMAN	tr|A0A5F5Y283|A0A5F5Y283_FELCA
OG0005775	sp|Q14258|TRI25_HUMAN	tr|K7ZPW2|K7ZPW2_FELCA
OG0005776	sp|O60663|LMX1B_HUMAN	tr|M3VWN9|M3VWN9_FELCA
OG0005777	sp|O00562|PITM1_HUMAN	tr|M3VX78|M3VX78_FELCA
OG0005778	sp|A0A1B0GTZ2|CC196_HUMAN	tr|M3VY33|M3VY33_FELCA
OG0005779	sp|P33032|MC5R_HUMAN	tr|M3VY79|M3VY79_FELCA
OG0005780	sp|O94916|NFAT5_HUMAN	tr|M3VZG8|M3VZG8_FELCA
OG0005781	sp|Q8TB40|ABHD4_HUMAN	tr|M3VZL8|M3VZL8_FELCA
OG0005782	sp|Q92805|GOGA1_HUMAN	tr|M3W013|M3W013_FELCA
OG0005783	sp|Q01094|E2F1_HUMAN	tr|M3W3B2|M3W3B2_FELCA
OG0005784	sp|Q9UKK6|NXT1_HUMAN	tr|M3W5Z3|M3W5Z3_FELCA
OG0005785	sp|O43174|CP26A_HUMAN	tr|M3W7D6|M3W7D6_FELCA
OG0005786	sp|Q9HC29|NOD2_HUMAN	tr|M3W9P9|M3W9P9_FELCA
OG0005787	sp|Q96JY0|MAEL_HUMAN	tr|M3WB55|M3WB55_FELCA
OG0005788	sp|Q8NCQ5|FBX15_HUMAN	tr|M3WD02|M3WD02_FELCA
OG0005789	sp|P53673|CRBA4_HUMAN	tr|M3WDS9|M3WDS9_FELCA
OG0005790	sp|Q96PN7|TREF1_HUMAN	tr|M3WEN7|M3WEN7_FELCA
OG0005791	sp|Q9NYJ8|TAB2_HUMAN	tr|M3WEU1|M3WEU1_FELCA
OG0005792	sp|Q5VUB5|F1711_HUMAN	tr|M3WFE6|M3WFE6_FELCA
OG0005793	sp|Q8TDC0|MYOZ3_HUMAN	tr|M3WJM1|M3WJM1_FELCA
OG0005794	sp|Q8IY81|SPB1_HUMAN	tr|M3WJV0|M3WJV0_FELCA
OG0005795	sp|O15375|MOT6_HUMAN	tr|M3WKU2|M3WKU2_FELCA
OG0005796	sp|P01008|ANT3_HUMAN	tr|M3WLL8|M3WLL8_FELCA
OG0005797	sp|Q9BZD6|TMG4_HUMAN	tr|M3WM57|M3WM57_FELCA
OG0005798	sp|Q16851|UGPA_HUMAN	tr|M3WNV6|M3WNV6_FELCA
OG0005799	sp|O95759|TBCD8_HUMAN	tr|M3WPK9|M3WPK9_FELCA
OG0005800	sp|Q9H488|OFUT1_HUMAN	tr|M3WRS8|M3WRS8_FELCA
OG0005801	sp|Q6ZMJ2|SCAR5_HUMAN	tr|M3WU78|M3WU78_FELCA
OG0005802	sp|A1XBS5|CBAR1_HUMAN	tr|M3WYM0|M3WYM0_FELCA
OG0005803	sp|Q9NV56|MRGBP_HUMAN	tr|M3WZS4|M3WZS4_FELCA
OG0005804	sp|Q9UM82|SPAT2_HUMAN	tr|M3X6J1|M3X6J1_FELCA
OG0005805	sp|Q9Y2T6|GPR55_HUMAN	tr|M3XD37|M3XD37_FELCA
OG0005806	sp|P29074|PTN4_HUMAN	tr|M3XET0|M3XET0_FELCA
OG0005807	sp|Q8N573|OXR1_HUMAN	tr|M3XEV3|M3XEV3_FELCA
OG0005808	sp|Q9HCM1|RESF1_HUMAN	tr|M3XG58|M3XG58_FELCA
OG0005809	sp|Q8WZA9|IRGQ_HUMAN	tr|A0A2I2U3H3|A0A2I2U3H3_FELCA
OG0005810	sp|Q9Y2Y1|RPC10_HUMAN	tr|A0A2I2U4L4|A0A2I2U4L4_FELCA
OG0005811	sp|Q8IUH8|SPP2C_HUMAN	tr|A0A2I2UCM6|A0A2I2UCM6_FELCA
OG0005812	sp|Q5TGU0|TSPO2_HUMAN	tr|A0A2I2UNV8|A0A2I2UNV8_FELCA
OG0005813	sp|Q96H15|TIMD4_HUMAN	tr|A0A2I2UP29|A0A2I2UP29_FELCA
OG0005814	sp|Q96KS9|F167A_HUMAN	tr|A0A2I2UR49|A0A2I2UR49_FELCA
OG0005815	sp|Q9BXM9|FSD1L_HUMAN	tr|A0A2I2US70|A0A2I2US70_FELCA
OG0005816	sp|P35225|IL13_HUMAN	tr|A0A2I2UTQ7|A0A2I2UTQ7_FELCA
OG0005817	sp|Q8TBB0|THAP6_HUMAN	tr|A0A2I2UXM6|A0A2I2UXM6_FELCA
OG0005818	sp|Q99986|VRK1_HUMAN	tr|A0A2I2V0C2|A0A2I2V0C2_FELCA
OG0005819	sp|Q8NET8|TRPV3_HUMAN	tr|A0A2I2V0S0|A0A2I2V0S0_FELCA
OG0005820	sp|P60827|C1QT8_HUMAN	tr|A0A2I2V2K9|A0A2I2V2K9_FELCA
OG0005821	sp|Q03164|KMT2A_HUMAN	tr|A0A337RY27|A0A337RY27_FELCA
OG0005822	sp|O94929|ABLM3_HUMAN	tr|A0A337S4L1|A0A337S4L1_FELCA
OG0005823	sp|Q8TF09|DLRB2_HUMAN	tr|A0A337S5K4|A0A337S5K4_FELCA
OG0005824	sp|Q70YC5|ZN365_HUMAN	tr|A0A337S861|A0A337S861_FELCA
OG0005825	sp|O14920|IKKB_HUMAN	tr|A0A337S8J3|A0A337S8J3_FELCA
OG0005826	sp|Q8NE18|NSUN7_HUMAN	tr|A0A337SAG4|A0A337SAG4_FELCA
OG0005827	sp|Q9Y333|LSM2_HUMAN	tr|A0A337SAY0|A0A337SAY0_FELCA
OG0005828	sp|Q8N5H3|LRA25_HUMAN	tr|A0A337SCI0|A0A337SCI0_FELCA
OG0005829	sp|Q9NPU4|CN132_HUMAN	tr|A0A337SGT1|A0A337SGT1_FELCA
OG0005830	sp|O60245|PCDH7_HUMAN	tr|A0A337SKM2|A0A337SKM2_FELCA
OG0005831	sp|Q8NEL9|DDHD1_HUMAN	tr|A0A337SSH7|A0A337SSH7_FELCA
OG0005832	sp|Q9ULL0|K1210_HUMAN	tr|A0A5F5XG60|A0A5F5XG60_FELCA
OG0005833	sp|P33241|LSP1_HUMAN	tr|A0A5F5XH21|A0A5F5XH21_FELCA
OG0005834	sp|Q86V20|SHLD2_HUMAN	tr|A0A5F5XMH1|A0A5F5XMH1_FELCA
OG0005835	sp|Q8NG35|D105A_HUMAN	tr|A0A5F5XMT6|A0A5F5XMT6_FELCA
OG0005836	sp|P55265|DSRAD_HUMAN	tr|A0A5F5XSR8|A0A5F5XSR8_FELCA
OG0005837	sp|O00341|EAA5_HUMAN	tr|A0A5F5XX09|A0A5F5XX09_FELCA
OG0005838	sp|Q9BRP0|OVOL2_HUMAN	tr|A0A5F5XZ28|A0A5F5XZ28_FELCA
OG0005840	sp|Q9H7D7|WDR26_HUMAN	tr|M3VYJ4|M3VYJ4_FELCA
OG0005841	sp|Q7Z4S9|SH2D6_HUMAN	tr|M3W089|M3W089_FELCA
OG0005842	sp|Q9BQ70|TCF25_HUMAN	tr|M3W0Z8|M3W0Z8_FELCA
OG0005843	sp|Q8IYS4|DAAF8_HUMAN	tr|M3W2F4|M3W2F4_FELCA
OG0005844	sp|O43427|FIBP_HUMAN	tr|M3W4B1|M3W4B1_FELCA
OG0005845	sp|Q9HC58|NCKX3_HUMAN	tr|M3W8T5|M3W8T5_FELCA
OG0005846	sp|Q8N4Q0|PTGR3_HUMAN	tr|M3W9A6|M3W9A6_FELCA
OG0005847	sp|Q13164|MK07_HUMAN	tr|M3WAB7|M3WAB7_FELCA
OG0005848	sp|O94759|TRPM2_HUMAN	tr|M3WAX8|M3WAX8_FELCA
OG0005849	sp|P05026|AT1B1_HUMAN	tr|M3WB86|M3WB86_FELCA
OG0005850	sp|Q9H0H5|RGAP1_HUMAN	tr|M3WBH4|M3WBH4_FELCA
OG0005851	sp|Q9NRY6|PLS3_HUMAN	tr|M3WE53|M3WE53_FELCA
OG0005852	sp|O94769|ECM2_HUMAN	tr|M3WGD0|M3WGD0_FELCA
OG0005853	sp|Q5TIA1|MEI1_HUMAN	tr|M3WKF6|M3WKF6_FELCA
OG0005854	sp|Q8TAZ6|CKLF2_HUMAN	tr|M3WM86|M3WM86_FELCA
OG0005855	sp|Q09328|MGT5A_HUMAN	tr|M3WN81|M3WN81_FELCA
OG0005856	sp|Q9BXV9|GON7_HUMAN	tr|M3WRW2|M3WRW2_FELCA
OG0005857	sp|P0C7T8|TM253_HUMAN	tr|M3WTP0|M3WTP0_FELCA
OG0005858	sp|Q9UNU6|CP8B1_HUMAN	tr|M3WUJ2|M3WUJ2_FELCA
OG0005859	sp|Q1RMZ1|SAMTR_HUMAN	tr|M3WUQ5|M3WUQ5_FELCA
OG0005860	sp|Q0VAA5|PLCX2_HUMAN	tr|M3X575|M3X575_FELCA
OG0005861	sp|Q9H1K0|RBNS5_HUMAN	tr|M3X5L7|M3X5L7_FELCA
OG0005862	sp|Q6L8Q7|PDE12_HUMAN	tr|M3X7I8|M3X7I8_FELCA
OG0005863	sp|Q52MB2|CC184_HUMAN	tr|M3X8M3|M3X8M3_FELCA
OG0005864	sp|P82663|RT25_HUMAN	tr|M3X9W5|M3X9W5_FELCA
OG0005865	sp|Q8NCR6|SMRP1_HUMAN	tr|A0A2I2U135|A0A2I2U135_FELCA
OG0005866	sp|Q8IVQ6|ZDH21_HUMAN	tr|A0A2I2U351|A0A2I2U351_FELCA
OG0005867	sp|Q8WWL2|SPIR2_HUMAN	tr|A0A2I2U746|A0A2I2U746_FELCA
OG0005868	sp|Q9Y458|TBX22_HUMAN	tr|A0A2I2U7Y8|A0A2I2U7Y8_FELCA
OG0005869	sp|Q5T8P6|RBM26_HUMAN	tr|A0A2I2U9D8|A0A2I2U9D8_FELCA
OG0005870	sp|P10915|HPLN1_HUMAN	tr|A0A2I2UCS9|A0A2I2UCS9_FELCA
OG0005871	sp|P56199|ITA1_HUMAN	tr|A0A2I2UF78|A0A2I2UF78_FELCA
OG0005872	sp|P32971|TNFL8_HUMAN	tr|A0A2I2UYN0|A0A2I2UYN0_FELCA
OG0005873	sp|Q9BWL3|CA043_HUMAN	tr|A0A337S439|A0A337S439_FELCA
OG0005874	sp|P17931|LEG3_HUMAN	tr|A0A337S4Q5|A0A337S4Q5_FELCA
OG0005875	sp|Q96A00|PP14A_HUMAN	tr|A0A337S6D2|A0A337S6D2_FELCA
OG0005876	sp|Q9UBQ6|EXTL2_HUMAN	tr|A0A337S6P4|A0A337S6P4_FELCA
OG0005877	sp|Q96B33|CLD23_HUMAN	tr|A0A337SD63|A0A337SD63_FELCA
OG0005878	sp|Q6P9F7|LRC8B_HUMAN	tr|A0A337SK07|A0A337SK07_FELCA
OG0005879	sp|Q9UHY7|ENOPH_HUMAN	tr|A0A337SNV0|A0A337SNV0_FELCA
OG0005880	sp|P59190|RAB15_HUMAN	tr|A0A337SWR4|A0A337SWR4_FELCA
OG0005881	sp|Q9Y575|ASB3_HUMAN	tr|A0A5F5XDX5|A0A5F5XDX5_FELCA
OG0005882	sp|Q6P1X5|TAF2_HUMAN	tr|A0A5F5XED8|A0A5F5XED8_FELCA
OG0005883	sp|Q9BYD1|RM13_HUMAN	tr|A0A5F5XG25|A0A5F5XG25_FELCA
OG0005884	sp|Q5JTV8|TOIP1_HUMAN	tr|A0A5F5XI18|A0A5F5XI18_FELCA
OG0005885	sp|Q05C16|LRC63_HUMAN	tr|A0A5F5XK18|A0A5F5XK18_FELCA
OG0005886	sp|Q96SQ7|ATOH8_HUMAN	tr|A0A5F5XK38|A0A5F5XK38_FELCA
OG0005887	sp|A1IGU5|ARH37_HUMAN	tr|A0A5F5XK82|A0A5F5XK82_FELCA
OG0005888	sp|Q3MJ16|PA24E_HUMAN	tr|A0A5F5XLL6|A0A5F5XLL6_FELCA
OG0005889	sp|A0A5F9ZHS7|NFILZ_HUMAN	tr|A0A5F5XNR2|A0A5F5XNR2_FELCA
OG0005890	sp|P98171|RHG04_HUMAN	tr|A0A5F5XSU8|A0A5F5XSU8_FELCA
OG0005891	sp|Q96PQ0|SORC2_HUMAN	tr|A0A5F5XTS8|A0A5F5XTS8_FELCA
OG0005892	tr|A0A494C1I1|A0A494C1I1_HUMAN	tr|A0A5F5XWW4|A0A5F5XWW4_FELCA
OG0005893	sp|Q08722|CD47_HUMAN	tr|A0A5F5XX86|A0A5F5XX86_FELCA
OG0005894	sp|O94983|CMTA2_HUMAN	tr|A0A5F5Y063|A0A5F5Y063_FELCA
OG0005895	sp|P43489|TNR4_HUMAN	tr|A0A5F5Y208|A0A5F5Y208_FELCA
OG0005896	sp|Q9UKZ9|PCOC2_HUMAN	tr|A0A5F5Y2C4|A0A5F5Y2C4_FELCA
OG0005897	sp|Q9HBU9|POPD2_HUMAN	tr|A0A5F5Y427|A0A5F5Y427_FELCA
OG0005898	sp|Q8N5D0|WDTC1_HUMAN	tr|A0A5F5Y4K1|A0A5F5Y4K1_FELCA
OG0005899	sp|Q4VC44|FWCH1_HUMAN	tr|A0A5F5Y4R1|A0A5F5Y4R1_FELCA
OG0005900	sp|O75648|MTU1_HUMAN	tr|A0A5F5Y6N5|A0A5F5Y6N5_FELCA
OG0005901	sp|Q92896|GSLG1_HUMAN	tr|A0A5F5Y7C3|A0A5F5Y7C3_FELCA
OG0005902	sp|P45452|MMP13_HUMAN	tr|M3VU49|M3VU49_FELCA
OG0005903	sp|Q8IX18|DHX40_HUMAN	tr|M3VWK7|M3VWK7_FELCA
OG0005904	sp|Q96JA1|LRIG1_HUMAN	tr|M3VZT3|M3VZT3_FELCA
OG0005905	sp|Q9UQ90|SPG7_HUMAN	tr|M3W058|M3W058_FELCA
OG0005906	sp|Q9UKI9|PO2F3_HUMAN	tr|M3W070|M3W070_FELCA
OG0005907	sp|Q8WUB2|F216A_HUMAN	tr|M3W1M6|M3W1M6_FELCA
OG0005908	sp|Q8TD86|CALL6_HUMAN	tr|M3W5G8|M3W5G8_FELCA
OG0005909	sp|Q9BZ11|ADA33_HUMAN	tr|M3W5Q9|M3W5Q9_FELCA
OG0005910	sp|Q17RD7|SYT16_HUMAN	tr|M3W8A8|M3W8A8_FELCA
OG0005911	sp|P22695|QCR2_HUMAN	tr|M3W8B7|M3W8B7_FELCA
OG0005912	sp|Q15847|ADIRF_HUMAN	tr|M3W8Q3|M3W8Q3_FELCA
OG0005913	sp|Q9NXG6|P4HTM_HUMAN	tr|M3WC81|M3WC81_FELCA
OG0005914	sp|Q70IA6|MOB2_HUMAN	tr|M3WEI6|M3WEI6_FELCA
OG0005915	sp|Q9P2S5|WRP73_HUMAN	tr|M3WFF3|M3WFF3_FELCA
OG0005916	sp|P14061|DHB1_HUMAN	tr|M3WFH9|M3WFH9_FELCA
OG0005917	sp|Q9P2W1|HOP2_HUMAN	tr|M3WFI4|M3WFI4_FELCA
OG0005918	sp|Q86YD3|TMM25_HUMAN	tr|M3WFS4|M3WFS4_FELCA
OG0005919	sp|O60356|NUPR1_HUMAN	tr|M3WGP0|M3WGP0_FELCA
OG0005920	sp|Q14566|MCM6_HUMAN	tr|M3WJ49|M3WJ49_FELCA
OG0005921	sp|O43379|WDR62_HUMAN	tr|M3WK51|M3WK51_FELCA
OG0005922	sp|P07498|CASK_HUMAN	tr|M3WKE7|M3WKE7_FELCA
OG0005923	sp|P51451|BLK_HUMAN	tr|M3WLI4|M3WLI4_FELCA
OG0005924	sp|Q9HC35|EMAL4_HUMAN	tr|M3WMH3|M3WMH3_FELCA
OG0005925	sp|Q01433|AMPD2_HUMAN	tr|M3WMW8|M3WMW8_FELCA
OG0005926	sp|O43353|RIPK2_HUMAN	tr|M3WPQ3|M3WPQ3_FELCA
OG0005927	sp|Q9BXL5|HEMGN_HUMAN	tr|M3WQ11|M3WQ11_FELCA
OG0005928	sp|P15559|NQO1_HUMAN	tr|M3WV10|M3WV10_FELCA
OG0005929	sp|O60678|ANM3_HUMAN	tr|M3WWS1|M3WWS1_FELCA
OG0005930	sp|Q9NVM1|EVA1B_HUMAN	tr|M3X3L2|M3X3L2_FELCA
OG0005931	sp|P11473|VDR_HUMAN	tr|M3X4E3|M3X4E3_FELCA
OG0005932	sp|O14917|PCD17_HUMAN	tr|M3X6X9|M3X6X9_FELCA
OG0005933	sp|Q6ZMV7|LEKR1_HUMAN	tr|M3XBL7|M3XBL7_FELCA
OG0005934	sp|P49721|PSB2_HUMAN	tr|M3XCX1|M3XCX1_FELCA
OG0005935	sp|Q9H1P6|CT085_HUMAN	tr|M3XEA1|M3XEA1_FELCA
OG0005936	sp|Q969J3|BORC5_HUMAN	tr|A0A2I2U384|A0A2I2U384_FELCA
OG0005937	sp|Q15726|KISS1_HUMAN	tr|A0A2I2U542|A0A2I2U542_FELCA
OG0005938	sp|P30550|GRPR_HUMAN	tr|A0A2I2UJT8|A0A2I2UJT8_FELCA
OG0005939	sp|P10109|ADX_HUMAN	tr|A0A2I2UL68|A0A2I2UL68_FELCA
OG0005940	sp|P30531|SC6A1_HUMAN	tr|A0A2I2UPJ1|A0A2I2UPJ1_FELCA
OG0005941	sp|Q6NUK4|REEP3_HUMAN	tr|A0A2I2USW0|A0A2I2USW0_FELCA
OG0005942	sp|Q9BSB4|ATGA1_HUMAN	tr|A0A2I2UVT1|A0A2I2UVT1_FELCA
OG0005943	sp|Q9ULW0|TPX2_HUMAN	tr|A0A2I2UW03|A0A2I2UW03_FELCA
OG0005944	sp|Q96S15|WDR24_HUMAN	tr|A0A2I2UZB6|A0A2I2UZB6_FELCA
OG0005945	sp|P48539|PCP4_HUMAN	tr|A0A2I2V204|A0A2I2V204_FELCA
OG0005946	sp|Q2WGJ8|TM249_HUMAN	tr|A0A337RWC6|A0A337RWC6_FELCA
OG0005947	sp|Q12948|FOXC1_HUMAN	tr|A0A337RWD9|A0A337RWD9_FELCA
OG0005948	sp|Q8IXN7|RIMKA_HUMAN	tr|A0A337RWK9|A0A337RWK9_FELCA
OG0005949	sp|P53365|ARFP2_HUMAN	tr|A0A337S0R6|A0A337S0R6_FELCA
OG0005950	sp|Q9NS23|RASF1_HUMAN	tr|A0A337S303|A0A337S303_FELCA
OG0005951	sp|Q9UJ96|KCNG2_HUMAN	tr|A0A337S6E9|A0A337S6E9_FELCA
OG0005952	sp|Q14C86|GAPD1_HUMAN	tr|A0A337S6X8|A0A337S6X8_FELCA
OG0005953	sp|Q9UJC5|SH3L2_HUMAN	tr|A0A337S7Q0|A0A337S7Q0_FELCA
OG0005954	sp|P25788|PSA3_HUMAN	tr|A0A337SD26|A0A337SD26_FELCA
OG0005955	sp|Q2MJR0|SPRE3_HUMAN	tr|A0A337SER8|A0A337SER8_FELCA
OG0005956	sp|Q9NNZ6|PRM3_HUMAN	tr|A0A337SH16|A0A337SH16_FELCA
OG0005957	sp|Q8N884|CGAS_HUMAN	tr|A0A337SIS0|A0A337SIS0_FELCA
OG0005958	sp|Q8TD55|PKHO2_HUMAN	tr|A0A337SKG5|A0A337SKG5_FELCA
OG0005959	sp|A0A1B0GTC6|CC085_HUMAN	tr|A0A337SSJ1|A0A337SSJ1_FELCA
OG0005960	sp|Q01362|FCERB_HUMAN	tr|A0A5F5XCA6|A0A5F5XCA6_FELCA
OG0005961	sp|Q0VD86|INCA1_HUMAN	tr|A0A5F5XCC7|A0A5F5XCC7_FELCA
OG0005962	sp|Q9UI43|MRM2_HUMAN	tr|A0A5F5XCE5|A0A5F5XCE5_FELCA
OG0005963	sp|Q8IUG5|MY18B_HUMAN	tr|A0A5F5XE50|A0A5F5XE50_FELCA
OG0005964	sp|O60513|B4GT4_HUMAN	tr|A0A5F5XJH7|A0A5F5XJH7_FELCA
OG0005965	sp|Q9H9E1|ANRA2_HUMAN	tr|A0A5F5XK93|A0A5F5XK93_FELCA
OG0005966	sp|P12036|NFH_HUMAN	tr|A0A5F5XL92|A0A5F5XL92_FELCA
OG0005967	sp|Q8IXR5|F178B_HUMAN	tr|A0A5F5XR39|A0A5F5XR39_FELCA
OG0005968	sp|Q4ZIN3|MBRL_HUMAN	tr|A0A5F5Y2S3|A0A5F5Y2S3_FELCA
OG0005969	sp|Q9UID3|VPS51_HUMAN	tr|A0A5F5Y4W0|A0A5F5Y4W0_FELCA
OG0005970	sp|O94850|DEND_HUMAN	tr|M3VU31|M3VU31_FELCA
OG0005971	sp|Q9H9B1|EHMT1_HUMAN	tr|M3VW80|M3VW80_FELCA
OG0005972	sp|Q969T3|SNX21_HUMAN	tr|M3VXG8|M3VXG8_FELCA
OG0005973	sp|Q9H0R4|HDHD2_HUMAN	tr|M3VZ53|M3VZ53_FELCA
OG0005974	sp|Q68CJ6|SLIP_HUMAN	tr|M3VZC3|M3VZC3_FELCA
OG0005975	sp|Q6ZNF0|ACP7_HUMAN	tr|M3VZV2|M3VZV2_FELCA
OG0005976	sp|Q92698|RAD54_HUMAN	tr|M3W0D0|M3W0D0_FELCA
OG0005977	sp|Q92917|GPKOW_HUMAN	tr|M3W112|M3W112_FELCA
OG0005978	sp|Q8N1W2|ZN710_HUMAN	tr|M3W3S2|M3W3S2_FELCA
OG0005979	sp|Q8NC56|LEMD2_HUMAN	tr|M3W3S6|M3W3S6_FELCA
OG0005980	sp|Q9H790|EXO5_HUMAN	tr|M3W4K7|M3W4K7_FELCA
OG0005981	sp|Q17RM4|CC142_HUMAN	tr|M3W777|M3W777_FELCA
OG0005982	sp|Q8WVR3|TPC14_HUMAN	tr|M3W8J4|M3W8J4_FELCA
OG0005983	sp|P30740|ILEU_HUMAN	tr|M3WA16|M3WA16_FELCA
OG0005984	sp|Q8N6M8|IQCF1_HUMAN	tr|M3WAV6|M3WAV6_FELCA
OG0005985	sp|P46089|GPR3_HUMAN	tr|M3WD20|M3WD20_FELCA
OG0005986	sp|Q8TDY2|RBCC1_HUMAN	tr|M3WD43|M3WD43_FELCA
OG0005987	sp|Q9UL17|TBX21_HUMAN	tr|M3WDK5|M3WDK5_FELCA
OG0005988	sp|O60308|CE104_HUMAN	tr|M3WFF8|M3WFF8_FELCA
OG0005989	sp|Q969S0|S35B4_HUMAN	tr|M3WHT9|M3WHT9_FELCA
OG0005990	sp|Q9H799|CPLN1_HUMAN	tr|M3WJM5|M3WJM5_FELCA
OG0005991	sp|Q14213|IL27B_HUMAN	tr|M3WK56|M3WK56_FELCA
OG0005992	sp|O95989|NUDT3_HUMAN	tr|M3WMF8|M3WMF8_FELCA
OG0005993	sp|Q96BA8|CR3L1_HUMAN	tr|M3WP91|M3WP91_FELCA
OG0005994	sp|Q96B67|ARRD3_HUMAN	tr|M3WPP8|M3WPP8_FELCA
OG0005995	sp|Q9BTX3|TM208_HUMAN	tr|M3WQB0|M3WQB0_FELCA
OG0005996	sp|Q9NSV4|DIAP3_HUMAN	tr|M3WQG3|M3WQG3_FELCA
OG0005997	sp|Q5T4I8|CF052_HUMAN	tr|M3WQP1|M3WQP1_FELCA
OG0005998	sp|O00469|PLOD2_HUMAN	tr|M3X1W7|M3X1W7_FELCA
OG0005999	sp|Q03188|CENPC_HUMAN	tr|M3X2X6|M3X2X6_FELCA
OG0006000	sp|Q9UBX0|HESX1_HUMAN	tr|M3X6I8|M3X6I8_FELCA
OG0006001	sp|Q9H6R6|ZDHC6_HUMAN	tr|M3XAK7|M3XAK7_FELCA
OG0006002	sp|Q6PII3|CC174_HUMAN	tr|M3XBY1|M3XBY1_FELCA
OG0006003	sp|P00403|COX2_HUMAN	sp|P48890|COX2_FELCA
OG0006004	sp|P01574|IFNB_HUMAN	sp|Q9N2J0|IFNB_FELCA
OG0006005	sp|Q04206|TF65_HUMAN	tr|A0A0D6CBM2|A0A0D6CBM2_FELCA
OG0006006	sp|Q13563|PKD2_HUMAN	tr|A0A2I2U0F2|A0A2I2U0F2_FELCA
OG0006007	sp|Q96A70|AZIN2_HUMAN	tr|A0A2I2U5G1|A0A2I2U5G1_FELCA
OG0006008	sp|A0A1B0GVK7|F240A_HUMAN	tr|A0A2I2UBE8|A0A2I2UBE8_FELCA
OG0006009	sp|P49914|MTHFS_HUMAN	tr|A0A2I2UGT6|A0A2I2UGT6_FELCA
OG0006010	sp|Q15699|ALX1_HUMAN	tr|A0A2I2UIK3|A0A2I2UIK3_FELCA
OG0006011	sp|Q5SQN1|SNP47_HUMAN	tr|A0A2I2UP25|A0A2I2UP25_FELCA
OG0006012	sp|P47974|TISD_HUMAN	tr|A0A2I2UP32|A0A2I2UP32_FELCA
OG0006013	sp|P20132|SDHL_HUMAN	tr|A0A2I2US35|A0A2I2US35_FELCA
OG0006014	sp|Q9BTD3|TM121_HUMAN	tr|A0A337S227|A0A337S227_FELCA
OG0006015	sp|Q9Y5K3|PCY1B_HUMAN	tr|A0A337S627|A0A337S627_FELCA
OG0006016	sp|Q7Z6K5|ARPIN_HUMAN	tr|A0A337S7C0|A0A337S7C0_FELCA
OG0006017	sp|Q96GI7|FA89A_HUMAN	tr|A0A337S7X5|A0A337S7X5_FELCA
