Orthogroup	Homo_sapiens	Pongo_abelii
OG0008748	sp|P81605|DCD_HUMAN	tr|A0A8I5U762|A0A8I5U762_PONAB
OG0008749	sp|Q13145|BAMBI_HUMAN	tr|H2NA28|H2NA28_PONAB
OG0008750	sp|Q14690|RRP5_HUMAN	tr|H2NBH5|H2NBH5_PONAB
OG0008751	sp|Q2M3R5|S35G1_HUMAN	tr|H2NB24|H2NB24_PONAB
OG0008752	sp|Q5H9K5|ZMAT1_HUMAN	tr|A0A8I5YJN8|A0A8I5YJN8_PONAB
OG0008753	sp|Q6DD88|ATLA3_HUMAN	tr|K7EV50|K7EV50_PONAB
OG0008754	sp|Q6IBW4|CNDH2_HUMAN	tr|H2P4W9|H2P4W9_PONAB
OG0008755	sp|Q6NVU6|UFSP1_HUMAN	tr|A0A8I5YJF4|A0A8I5YJF4_PONAB
OG0008756	sp|Q6PD62|CTR9_HUMAN	tr|H2NE37|H2NE37_PONAB
OG0008757	sp|Q6SPF0|SAMD1_HUMAN	tr|H2NXS6|H2NXS6_PONAB
OG0008758	sp|Q8IVC4|ZN584_HUMAN	tr|H2P0H0|H2P0H0_PONAB
OG0008759	sp|Q8IX03|KIBRA_HUMAN	tr|H2PHA9|H2PHA9_PONAB
OG0008760	sp|Q8IZ81|ELMD2_HUMAN	tr|H2PED1|H2PED1_PONAB
OG0008761	sp|Q8N158|GPC2_HUMAN	tr|H2PLM3|H2PLM3_PONAB
OG0008762	sp|Q8N8K9|K1958_HUMAN	tr|A0A8I5TLB1|A0A8I5TLB1_PONAB
OG0008763	sp|Q8NGC2|OR4E2_HUMAN	tr|A0A6D2WDH0|A0A6D2WDH0_PONAB
OG0008764	sp|Q8WZ19|BACD1_HUMAN	tr|A0A6D2XS41|A0A6D2XS41_PONAB
OG0008765	sp|Q96AW1|VOPP1_HUMAN	sp|Q5RDG5|VOPP1_PONAB
OG0008766	sp|Q96MY7|F161B_HUMAN	tr|A0A8I5TBI2|A0A8I5TBI2_PONAB
OG0008767	sp|Q96RD9|FCRL5_HUMAN	tr|H2N5A5|H2N5A5_PONAB
OG0008768	sp|Q96RL7|VP13A_HUMAN	tr|H2PSG2|H2PSG2_PONAB
OG0008769	sp|Q9BRX9|WDR83_HUMAN	tr|H2NXP0|H2NXP0_PONAB
OG0008770	sp|Q9BV99|LRC61_HUMAN	tr|A0A6D2VXN6|A0A6D2VXN6_PONAB
OG0008771	sp|Q9BVK8|TM147_HUMAN	tr|H2NYG7|H2NYG7_PONAB
OG0008772	sp|Q9BYD1|RM13_HUMAN	tr|H2PR38|H2PR38_PONAB
OG0008773	sp|Q9BZM6|ULBP1_HUMAN	tr|H2PKL8|H2PKL8_PONAB
OG0008774	sp|Q9H251|CAD23_HUMAN	tr|H2NAM3|H2NAM3_PONAB
OG0008775	sp|Q9H4A6|GOLP3_HUMAN	tr|H2PF94|H2PF94_PONAB
OG0008776	sp|Q9H788|SH24A_HUMAN	tr|A0A2J8X456|A0A2J8X456_PONAB
OG0008777	sp|Q9HBE4|IL21_HUMAN	tr|H2PE90|H2PE90_PONAB
OG0008778	sp|Q9NQ66|PLCB1_HUMAN	tr|H2P106|H2P106_PONAB
OG0008779	sp|Q9NR12|PDLI7_HUMAN	tr|A0A8I5TYS9|A0A8I5TYS9_PONAB
OG0008780	sp|Q9NS93|TM7S3_HUMAN	tr|H2NGU9|H2NGU9_PONAB
OG0008781	sp|Q9NUN7|ACER3_HUMAN	tr|H2NEQ7|H2NEQ7_PONAB
OG0008782	sp|Q9NWS0|PIHD1_HUMAN	tr|A0A6D2WBL9|A0A6D2WBL9_PONAB
OG0008783	sp|Q9P0K1|ADA22_HUMAN	tr|K7ETS4|K7ETS4_PONAB
OG0008784	sp|Q9P2W6|CK021_HUMAN	tr|A0A8I5TC05|A0A8I5TC05_PONAB
OG0008785	sp|Q9UJA9|ENPP5_HUMAN	tr|A0A2J8Y518|A0A2J8Y518_PONAB
OG0008786	sp|Q9UK96|FBX10_HUMAN	tr|H2PRP9|H2PRP9_PONAB
OG0008787	sp|A0A1B0GVV1|SIM35_HUMAN	tr|A0A8I5YRQ5|A0A8I5YRQ5_PONAB
OG0008788	sp|A6NFY4|NEMP2_HUMAN	tr|H2P851|H2P851_PONAB
OG0008789	sp|O00476|NPT4_HUMAN	tr|A0A8I5TC70|A0A8I5TC70_PONAB
OG0008790	sp|O14841|OPLA_HUMAN	tr|H2PRF3|H2PRF3_PONAB
OG0008791	sp|O60307|MAST3_HUMAN	tr|H2NY25|H2NY25_PONAB
OG0008792	sp|O60832|DKC1_HUMAN	tr|H2PXA7|H2PXA7_PONAB
OG0008793	sp|P04085|PDGFA_HUMAN	tr|A0A8I5U388|A0A8I5U388_PONAB
OG0008794	sp|P06756|ITAV_HUMAN	tr|A0A2J8WWB2|A0A2J8WWB2_PONAB
OG0008795	sp|P08133|ANXA6_HUMAN	tr|A0A8I5UIR0|A0A8I5UIR0_PONAB
OG0008796	sp|P08397|HEM3_HUMAN	tr|H2NFJ6|H2NFJ6_PONAB
OG0008797	sp|P10914|IRF1_HUMAN	tr|A0A6D2W8V3|A0A6D2W8V3_PONAB
OG0008798	sp|P14635|CCNB1_HUMAN	tr|H2PFR1|H2PFR1_PONAB
OG0008799	sp|P16333|NCK1_HUMAN	tr|A0A6D2W450|A0A6D2W450_PONAB
OG0008800	sp|P21926|CD9_HUMAN	tr|A0A8I5YMK0|A0A8I5YMK0_PONAB
OG0008801	sp|P24310|CX7A1_HUMAN	tr|H2P0M5|H2P0M5_PONAB
OG0008802	sp|P32926|DSG3_HUMAN	tr|H2NW46|H2NW46_PONAB
OG0008803	sp|P40616|ARL1_HUMAN	tr|A0A8I5TCA1|A0A8I5TCA1_PONAB
OG0008804	sp|P48165|CXA8_HUMAN	tr|H2N646|H2N646_PONAB
OG0008805	sp|P51570|GALK1_HUMAN	tr|A0A6D2WZP9|A0A6D2WZP9_PONAB
OG0008806	sp|P52333|JAK3_HUMAN	tr|A0A2J8T661|A0A2J8T661_PONAB
OG0008807	sp|Q0VFZ6|CF210_HUMAN	tr|H2P7R9|H2P7R9_PONAB
OG0008808	sp|Q15406|NR6A1_HUMAN	tr|H2PTD1|H2PTD1_PONAB
OG0008809	sp|Q2I0M4|LRC26_HUMAN	tr|H2PU28|H2PU28_PONAB
OG0008810	sp|Q3KNS1|PTHD3_HUMAN	tr|H2NA20|H2NA20_PONAB
OG0008811	sp|Q3LI54|KR198_HUMAN	tr|H2P2Y2|H2P2Y2_PONAB
OG0008812	sp|Q56P42|PYDC2_HUMAN	tr|H2PCJ7|H2PCJ7_PONAB
OG0008813	sp|Q5JUQ0|FA78A_HUMAN	tr|H2PTQ4|H2PTQ4_PONAB
OG0008814	sp|Q63HQ0|AP1AR_HUMAN	tr|A0A8I5T592|A0A8I5T592_PONAB
OG0008815	sp|Q6DKJ4|NXN_HUMAN	tr|H2NS39|H2NS39_PONAB
OG0008816	sp|Q6IPT2|GAR5A_HUMAN	tr|A0A8I5U2U2|A0A8I5U2U2_PONAB
OG0008817	sp|Q6PIL6|KCIP4_HUMAN	tr|A0A8I5U5A7|A0A8I5U5A7_PONAB
OG0008818	sp|Q6UQ28|PLET1_HUMAN	tr|H2NFB3|H2NFB3_PONAB
OG0008819	sp|Q7Z4H8|PLGT3_HUMAN	tr|H2NF76|H2NF76_PONAB
OG0008820	sp|Q86VF2|IGFN1_HUMAN	tr|H2N482|H2N482_PONAB
OG0008821	sp|Q8IVL6|P3H3_HUMAN	tr|H2NG99|H2NG99_PONAB
OG0008822	sp|Q8IWY4|SCUB1_HUMAN	tr|H2P4P1|H2P4P1_PONAB
OG0008823	sp|Q8IZF0|NALCN_HUMAN	tr|H2NK85|H2NK85_PONAB
OG0008824	sp|Q8N3J2|METL4_HUMAN	tr|H2NVY7|H2NVY7_PONAB
OG0008825	sp|Q8N807|PDILT_HUMAN	tr|A0A8I5TIR8|A0A8I5TIR8_PONAB
OG0008826	sp|Q8NCK3|ZN485_HUMAN	tr|A0A2J8XT81|A0A2J8XT81_PONAB
OG0008827	sp|Q8NGX8|OR6Y1_HUMAN	tr|A0A2J8VH88|A0A2J8VH88_PONAB
OG0008828	sp|Q8TE85|GRHL3_HUMAN	tr|H2N8K1|H2N8K1_PONAB
OG0008829	sp|Q8WUH2|TGFA1_HUMAN	tr|A0A2J8S9H7|A0A2J8S9H7_PONAB
OG0008830	sp|Q96CW6|S7A6O_HUMAN	tr|A0A2J8VVA7|A0A2J8VVA7_PONAB
OG0008831	sp|Q96HS1|PGAM5_HUMAN	tr|A0A8I5T0T3|A0A8I5T0T3_PONAB
OG0008832	sp|Q96KC2|ARL5B_HUMAN	tr|H2N9X3|H2N9X3_PONAB
OG0008833	sp|Q99460|PSMD1_HUMAN	sp|Q5R5S4|PSMD1_PONAB
OG0008834	sp|Q99541|PLIN2_HUMAN	tr|H2PS36|H2PS36_PONAB
OG0008835	sp|Q9BR11|ZSWM1_HUMAN	tr|A0A6D2WXF4|A0A6D2WXF4_PONAB
OG0008836	sp|Q9BRB3|PIGQ_HUMAN	tr|A0A6D2XA37|A0A6D2XA37_PONAB
OG0008837	sp|Q9BVT8|TMUB1_HUMAN	tr|A0A2J8RKB7|A0A2J8RKB7_PONAB
OG0008838	sp|Q9GZV7|HPLN2_HUMAN	tr|H2N5C5|H2N5C5_PONAB
OG0008839	sp|Q9GZX7|AICDA_HUMAN	tr|H2NGE7|H2NGE7_PONAB
OG0008840	sp|Q9GZZ1|NAA50_HUMAN	sp|Q5RF28|NAA50_PONAB
OG0008841	sp|Q9H019|MFR1L_HUMAN	sp|Q5R3Z9|MFR1L_PONAB
OG0008842	sp|Q9H5U6|ZCHC4_HUMAN	tr|H2PD18|H2PD18_PONAB
OG0008843	sp|Q9H8Y1|VRTN_HUMAN	tr|A0A8I5UG60|A0A8I5UG60_PONAB
OG0008844	sp|Q9NP59|S40A1_HUMAN	tr|A0A2J8WW21|A0A2J8WW21_PONAB
OG0008845	sp|Q9NQ38|ISK5_HUMAN	tr|H2PGZ7|H2PGZ7_PONAB
OG0008846	sp|Q9NQ76|MEPE_HUMAN	tr|A0A2J8V5A0|A0A2J8V5A0_PONAB
OG0008847	sp|Q9NRE1|MMP26_HUMAN	tr|A0A6D2XG49|A0A6D2XG49_PONAB
OG0008848	sp|Q9NXV6|CARF_HUMAN	tr|H2PEU0|H2PEU0_PONAB
OG0008849	sp|Q9NZV1|CRIM1_HUMAN	tr|H2P6I3|H2P6I3_PONAB
OG0008850	sp|Q9P1W3|CSC1_HUMAN	tr|A0A8I5YPR0|A0A8I5YPR0_PONAB
OG0008851	sp|Q9UBK8|MTRR_HUMAN	tr|H2PF60|H2PF60_PONAB
OG0008852	sp|Q9UBP6|TRMB_HUMAN	tr|H2NHV3|H2NHV3_PONAB
OG0008853	sp|Q9UIJ5|ZDHC2_HUMAN	tr|A0A8I5UPN0|A0A8I5UPN0_PONAB
OG0008854	sp|Q9ULT0|TTC7A_HUMAN	tr|H2P6A9|H2P6A9_PONAB
OG0008855	sp|Q9UPM9|B9D1_HUMAN	tr|A0A2J8RCA9|A0A2J8RCA9_PONAB
OG0008856	sp|Q9UQK1|PPR3C_HUMAN	tr|H2NB02|H2NB02_PONAB
OG0008857	sp|Q9Y248|PSF2_HUMAN	tr|A0A8I5TFR3|A0A8I5TFR3_PONAB
OG0008858	sp|A0JD36|TRDV2_HUMAN	tr|A0A8I5TAD6|A0A8I5TAD6_PONAB
OG0008859	sp|A4FU69|EFCB5_HUMAN	tr|H2NT71|H2NT71_PONAB
OG0008860	sp|A6NCN8|TEX52_HUMAN	tr|H2NG47|H2NG47_PONAB
OG0008861	sp|O15393|TMPS2_HUMAN	tr|A0A8I5UQP9|A0A8I5UQP9_PONAB
OG0008862	sp|O43692|PI15_HUMAN	tr|A0A6D2XJF8|A0A6D2XJF8_PONAB
OG0008863	sp|O60936|NOL3_HUMAN	tr|H2NR62|H2NR62_PONAB
OG0008864	sp|O75509|TNR21_HUMAN	tr|H2PJ96|H2PJ96_PONAB
OG0008865	sp|O75751|S22A3_HUMAN	tr|H2PKT2|H2PKT2_PONAB
OG0008866	sp|O95969|SG1D2_HUMAN	tr|H2ND65|H2ND65_PONAB
OG0008867	sp|P06681|CO2_HUMAN	tr|H2PIL3|H2PIL3_PONAB
OG0008868	sp|P08319|ADH4_HUMAN	tr|A0A2J8TQP4|A0A2J8TQP4_PONAB
OG0008869	sp|P10451|OSTP_HUMAN	tr|A0A8I5TWJ9|A0A8I5TWJ9_PONAB
OG0008870	sp|P22223|CADH3_HUMAN	tr|A0A2J8VVD5|A0A2J8VVD5_PONAB
OG0008871	sp|P23769|GATA2_HUMAN	tr|A0A2J8TVB7|A0A2J8TVB7_PONAB
OG0008872	sp|P28070|PSB4_HUMAN	tr|H2N5V7|H2N5V7_PONAB
OG0008873	sp|P28749|RBL1_HUMAN	tr|H2P1U6|H2P1U6_PONAB
OG0008874	sp|P31942|HNRH3_HUMAN	tr|H2NAR4|H2NAR4_PONAB
OG0008875	sp|P35070|BTC_HUMAN	tr|H2PDL8|H2PDL8_PONAB
OG0008876	sp|P49767|VEGFC_HUMAN	tr|H2PET3|H2PET3_PONAB
OG0008877	sp|P59536|T2R41_HUMAN	tr|H2PNW5|H2PNW5_PONAB
OG0008878	sp|Q12816|TROP_HUMAN	tr|A0A8I5T4K2|A0A8I5T4K2_PONAB
OG0008879	sp|Q12879|NMDE1_HUMAN	tr|A0A6D2WAW8|A0A6D2WAW8_PONAB
OG0008880	sp|Q12893|TM115_HUMAN	tr|H2PAN3|H2PAN3_PONAB
OG0008881	sp|Q14863|PO6F1_HUMAN	tr|H2NHB1|H2NHB1_PONAB
OG0008882	sp|Q15120|PDK3_HUMAN	tr|H2PV56|H2PV56_PONAB
OG0008883	sp|Q16880|CGT_HUMAN	tr|A0A6D2WQI5|A0A6D2WQI5_PONAB
OG0008884	sp|Q3B7S5|SMI21_HUMAN	tr|A0A8I5U773|A0A8I5U773_PONAB
OG0008885	sp|Q3ZCT1|ZN260_HUMAN	tr|A0A2J8R5U2|A0A2J8R5U2_PONAB
OG0008886	sp|Q499Z3|SLNL1_HUMAN	tr|A0A2J8Y5Z5|A0A2J8Y5Z5_PONAB
OG0008887	sp|Q5HYC2|K2026_HUMAN	tr|K7EVW2|K7EVW2_PONAB
OG0008888	sp|Q5T1C6|THEM4_HUMAN	tr|H2N5T8|H2N5T8_PONAB
OG0008889	sp|Q5TAH2|SL9C2_HUMAN	tr|H2N4N7|H2N4N7_PONAB
OG0008890	sp|Q6NT32|EST5A_HUMAN	tr|A0A8I5UY61|A0A8I5UY61_PONAB
OG0008891	sp|Q6Y7W6|GGYF2_HUMAN	tr|A0A8I5U4U2|A0A8I5U4U2_PONAB
OG0008892	sp|Q6ZNG9|KRBA2_HUMAN	tr|H2NSN8|H2NSN8_PONAB
OG0008893	sp|Q6ZUX7|LHPL2_HUMAN	tr|A0A6D2X0V2|A0A6D2X0V2_PONAB
OG0008894	sp|Q7Z7J9|CK2N1_HUMAN	tr|A0A8I5TF61|A0A8I5TF61_PONAB
OG0008895	sp|Q86V35|CABP7_HUMAN	tr|A0A8I5TE93|A0A8I5TE93_PONAB
OG0008896	sp|Q86WB7|UN93A_HUMAN	tr|K7EUU2|K7EUU2_PONAB
OG0008897	sp|Q8IYN2|TCAL8_HUMAN	tr|A0A2J8VB34|A0A2J8VB34_PONAB
OG0008898	sp|Q8N1W2|ZN710_HUMAN	tr|A0A8I5YR33|A0A8I5YR33_PONAB
OG0008899	sp|Q8N2H9|PELI3_HUMAN	tr|A0A8I5TD05|A0A8I5TD05_PONAB
OG0008900	sp|Q92806|KCNJ9_HUMAN	tr|H2N556|H2N556_PONAB
OG0008901	sp|Q96HP8|T176A_HUMAN	tr|A0A2J8RK40|A0A2J8RK40_PONAB
OG0008902	sp|Q96J65|MRP9_HUMAN	tr|A0A8I5TEB8|A0A8I5TEB8_PONAB
OG0008903	sp|Q96JT2|S45A3_HUMAN	tr|H2N3Z4|H2N3Z4_PONAB
OG0008904	sp|Q96LK8|SPT32_HUMAN	tr|H2NTR2|H2NTR2_PONAB
OG0008905	sp|Q96M34|TEX55_HUMAN	tr|A0A8I5TQW4|A0A8I5TQW4_PONAB
OG0008906	sp|Q96N23|CFA54_HUMAN	tr|H2NIC0|H2NIC0_PONAB
OG0008907	sp|Q96PB1|CASD1_HUMAN	tr|A0A8I5YLK1|A0A8I5YLK1_PONAB
OG0008908	sp|Q96RN1|S26A8_HUMAN	tr|A0A2J8Y3E8|A0A2J8Y3E8_PONAB
OG0008909	sp|Q99645|EPYC_HUMAN	tr|H2NI85|H2NI85_PONAB
OG0008910	sp|Q9BSK4|FEM1A_HUMAN	tr|H2NX41|H2NX41_PONAB
OG0008911	sp|Q9BWT6|MND1_HUMAN	tr|H2PEJ2|H2PEJ2_PONAB
OG0008912	sp|Q9BXV9|GON7_HUMAN	tr|H2NM34|H2NM34_PONAB
OG0008913	sp|Q9BZR8|B2L14_HUMAN	tr|A0A6D2XFC7|A0A6D2XFC7_PONAB
OG0008914	sp|Q9H3K2|GHITM_HUMAN	tr|H2NAE7|H2NAE7_PONAB
OG0008915	sp|Q9NW07|ZN358_HUMAN	tr|H2NXA4|H2NXA4_PONAB
OG0008916	sp|Q9UJC3|HOOK1_HUMAN	tr|H2N782|H2N782_PONAB
OG0008917	sp|Q9UKL6|PPCT_HUMAN	tr|A0A8I5YQL1|A0A8I5YQL1_PONAB
OG0008918	sp|Q9UQQ2|SH2B3_HUMAN	tr|H2NIN8|H2NIN8_PONAB
OG0008919	sp|Q9Y234|LIPT_HUMAN	tr|A0A6D2Y5S7|A0A6D2Y5S7_PONAB
OG0008920	sp|Q9Y2K1|ZBTB1_HUMAN	tr|A0A6D2W572|A0A6D2W572_PONAB
OG0008921	sp|Q9Y2V3|RX_HUMAN	tr|H2NWF8|H2NWF8_PONAB
OG0008922	sp|Q9Y330|ZBT12_HUMAN	tr|H2PIL2|H2PIL2_PONAB
OG0008923	sp|Q9Y4U1|MMAC_HUMAN	tr|A0A8I5T715|A0A8I5T715_PONAB
OG0008924	sp|Q9Y580|RBM7_HUMAN	tr|H2NFC8|H2NFC8_PONAB
OG0008925	sp|Q9Y5T4|DJC15_HUMAN	sp|Q5RCP4|DJC15_PONAB
OG0008926	sp|A1YPR0|ZBT7C_HUMAN	tr|A0A2J8UED5|A0A2J8UED5_PONAB
OG0008927	sp|A5D8V7|ODAD3_HUMAN	tr|H2NXM1|H2NXM1_PONAB
OG0008928	sp|O15055|PER2_HUMAN	tr|H2P933|H2P933_PONAB
OG0008929	sp|O60543|CIDEA_HUMAN	tr|H2NVT4|H2NVT4_PONAB
OG0008930	sp|O75167|PHAR2_HUMAN	tr|H2PKI0|H2PKI0_PONAB
OG0008931	sp|O75391|SPAG7_HUMAN	tr|H2NSD3|H2NSD3_PONAB
OG0008932	sp|P09884|DPOLA_HUMAN	tr|A0A8I5U3E4|A0A8I5U3E4_PONAB
OG0008933	sp|P0C7P3|SLN14_HUMAN	tr|A0A8I5TRJ5|A0A8I5TRJ5_PONAB
OG0008934	sp|P0DP42|T225B_HUMAN	tr|A0A8I5UBV6|A0A8I5UBV6_PONAB
OG0008935	sp|P14151|LYAM1_HUMAN	tr|H2N4S5|H2N4S5_PONAB
OG0008936	sp|P14784|IL2RB_HUMAN	tr|H2P4A2|H2P4A2_PONAB
OG0008937	sp|P15735|PHKG2_HUMAN	tr|A0A8I5TXP4|A0A8I5TXP4_PONAB
OG0008938	sp|P25067|CO8A2_HUMAN	tr|A0A2J8Y6S2|A0A2J8Y6S2_PONAB
OG0008939	sp|P41597|CCR2_HUMAN	tr|A0A2J8TFW6|A0A2J8TFW6_PONAB
OG0008940	sp|P49913|CAMP_HUMAN	tr|H2PAV4|H2PAV4_PONAB
OG0008941	sp|P49918|CDN1C_HUMAN	tr|H2NCH3|H2NCH3_PONAB
OG0008942	sp|P58549|FXYD7_HUMAN	tr|A0A8I5TH24|A0A8I5TH24_PONAB
OG0008943	sp|Q02641|CACB1_HUMAN	tr|A0A8I5U2B7|A0A8I5U2B7_PONAB
OG0008944	sp|Q05BU3|F86JP_HUMAN	tr|A0A8I5TQW6|A0A8I5TQW6_PONAB
OG0008945	sp|Q14002|CEAM7_HUMAN	tr|A0A2J8SEF1|A0A2J8SEF1_PONAB
OG0008946	sp|Q14206|RCAN2_HUMAN	sp|Q5RE25|RCAN2_PONAB
OG0008947	sp|Q14508|WFDC2_HUMAN	tr|A0A8I5TMW1|A0A8I5TMW1_PONAB
OG0008948	sp|Q14624|ITIH4_HUMAN	tr|H2PAI3|H2PAI3_PONAB
OG0008949	sp|Q14D04|MELT_HUMAN	tr|A0A2J8WTD9|A0A2J8WTD9_PONAB
OG0008950	sp|Q15075|EEA1_HUMAN	tr|H2NI93|H2NI93_PONAB
OG0008951	sp|Q15822|ACHA2_HUMAN	tr|A0A6D2VYW3|A0A6D2VYW3_PONAB
OG0008952	sp|Q15935|ZNF77_HUMAN	tr|H2NWY4|H2NWY4_PONAB
OG0008953	sp|Q1ED39|KNOP1_HUMAN	tr|H2NQA4|H2NQA4_PONAB
OG0008954	sp|Q537H7|SPT45_HUMAN	tr|H2N3R6|H2N3R6_PONAB
OG0008955	sp|Q5FWF4|ZRAB3_HUMAN	tr|H2P7F5|H2P7F5_PONAB
OG0008956	sp|Q5TG30|RHG40_HUMAN	tr|H2P1X0|H2P1X0_PONAB
OG0008957	sp|Q63HM1|KFA_HUMAN	tr|H2NUW2|H2NUW2_PONAB
OG0008958	sp|Q68BL7|OLM2A_HUMAN	tr|H2PTD5|H2PTD5_PONAB
OG0008959	sp|Q6DHV7|ADAL_HUMAN	tr|H2NN11|H2NN11_PONAB
OG0008960	sp|Q6NUJ2|CK087_HUMAN	sp|Q5RCL0|CK087_PONAB
OG0008961	sp|Q6PID6|TTC33_HUMAN	tr|H2PFE8|H2PFE8_PONAB
OG0008962	sp|Q6ZUI0|TPRG1_HUMAN	tr|A0A8I5TTD8|A0A8I5TTD8_PONAB
OG0008963	sp|Q7Z410|TMPS9_HUMAN	tr|A0A8I5TY18|A0A8I5TY18_PONAB
OG0008964	sp|Q7Z624|CMKMT_HUMAN	tr|H2P6C9|H2P6C9_PONAB
OG0008965	sp|Q8IZ57|NRSN1_HUMAN	tr|A0A6D2WRD9|A0A6D2WRD9_PONAB
OG0008966	sp|Q8N119|MMP21_HUMAN	tr|H2NBY2|H2NBY2_PONAB
OG0008967	sp|Q8N720|ZN655_HUMAN	tr|A0A8I5YLC6|A0A8I5YLC6_PONAB
OG0008968	sp|Q8N8R5|CB069_HUMAN	tr|K7ETZ1|K7ETZ1_PONAB
OG0008969	sp|Q8N8V4|ANS4B_HUMAN	tr|H2NQC2|H2NQC2_PONAB
OG0008970	sp|Q8NGE5|O10A7_HUMAN	tr|A0A8I5YQN3|A0A8I5YQN3_PONAB
OG0008971	sp|Q8TED9|AF1L1_HUMAN	tr|A0A8I5YKG7|A0A8I5YKG7_PONAB
OG0008972	sp|Q8WU90|ZC3HF_HUMAN	tr|H2P829|H2P829_PONAB
OG0008973	sp|Q8WW01|SEN15_HUMAN	tr|A0A8I5T9Z5|A0A8I5T9Z5_PONAB
OG0008974	sp|Q96ID5|IGS21_HUMAN	tr|H2N8V2|H2N8V2_PONAB
OG0008975	sp|Q96P48|ARAP1_HUMAN	tr|K7EU36|K7EU36_PONAB
OG0008976	sp|Q96P88|GNRR2_HUMAN	tr|H2N624|H2N624_PONAB
OG0008977	sp|Q96PL5|ERMAP_HUMAN	tr|A0A2J8SMK0|A0A2J8SMK0_PONAB
OG0008978	sp|Q96Q42|ALS2_HUMAN	tr|H2P8B1|H2P8B1_PONAB
OG0008979	sp|Q99417|MYCBP_HUMAN	sp|Q5R7A8|MYCBP_PONAB
OG0008980	sp|Q99747|SNAG_HUMAN	tr|H2NVU8|H2NVU8_PONAB
OG0008981	sp|Q9C009|FOXQ1_HUMAN	tr|H2PHQ7|H2PHQ7_PONAB
OG0008982	sp|Q9C037|TRIM4_HUMAN	tr|A0A8I5T6B1|A0A8I5T6B1_PONAB
OG0008983	sp|Q9H3Z4|DNJC5_HUMAN	tr|K7EUY1|K7EUY1_PONAB
OG0008984	sp|Q9HCE1|MOV10_HUMAN	tr|A0A2J8UM10|A0A2J8UM10_PONAB
OG0008985	sp|Q9NY57|ST32B_HUMAN	tr|H2PCV9|H2PCV9_PONAB
OG0008986	sp|Q9UMS5|PHTF1_HUMAN	tr|A0A6D2X779|A0A6D2X779_PONAB
OG0008987	sp|Q9Y5Y5|PEX16_HUMAN	tr|H2NDL6|H2NDL6_PONAB
OG0008988	sp|A4D1Z8|GRIFN_HUMAN	tr|H2PLC3|H2PLC3_PONAB
OG0008989	sp|A6NES4|MRO2A_HUMAN	tr|H2P8Z9|H2P8Z9_PONAB
OG0008990	sp|B2RXH4|BTBDI_HUMAN	tr|A0A2J8WEC7|A0A2J8WEC7_PONAB
OG0008991	sp|E7ERA6|RN223_HUMAN	tr|A0A8I5U8K8|A0A8I5U8K8_PONAB
OG0008992	sp|O00221|IKBE_HUMAN	tr|A0A2J8Y4W3|A0A2J8Y4W3_PONAB
OG0008993	sp|O00322|UPK1A_HUMAN	tr|A0A2J8RRS1|A0A2J8RRS1_PONAB
OG0008994	sp|O60499|STX10_HUMAN	tr|A0A8I5U1R3|A0A8I5U1R3_PONAB
OG0008995	sp|O60637|TSN3_HUMAN	sp|Q5RE11|TSN3_PONAB
OG0008996	sp|O75818|RPP40_HUMAN	tr|H2PHT9|H2PHT9_PONAB
OG0008997	sp|O95279|KCNK5_HUMAN	tr|H2PIY0|H2PIY0_PONAB
OG0008998	sp|P08567|PLEK_HUMAN	tr|A0A6D2XX86|A0A6D2XX86_PONAB
OG0008999	sp|P08709|FA7_HUMAN	tr|H2NKD4|H2NKD4_PONAB
OG0009000	sp|P0DO92|ENOL_HUMAN	tr|H2NQL6|H2NQL6_PONAB
OG0009001	sp|P10398|ARAF_HUMAN	tr|H2PVG7|H2PVG7_PONAB
OG0009002	sp|P18074|ERCC2_HUMAN	tr|H2NZ81|H2NZ81_PONAB
OG0009003	sp|P20810|ICAL_HUMAN	tr|H2PG52|H2PG52_PONAB
OG0009004	sp|P23508|CRCM_HUMAN	tr|A0A8I5U6B9|A0A8I5U6B9_PONAB
OG0009005	sp|P23515|OMGP_HUMAN	tr|Q5RCQ8|Q5RCQ8_PONAB
OG0009006	sp|P34059|GALNS_HUMAN	tr|H2NRS6|H2NRS6_PONAB
OG0009007	sp|P43361|MAGA8_HUMAN	tr|A0A6D2W1L5|A0A6D2W1L5_PONAB
OG0009008	sp|P49619|DGKG_HUMAN	tr|H2PC95|H2PC95_PONAB
OG0009009	sp|P56730|NETR_HUMAN	tr|H2PE67|H2PE67_PONAB
OG0009010	sp|Q05315|LEG10_HUMAN	tr|H2NYT5|H2NYT5_PONAB
OG0009011	sp|Q14254|FLOT2_HUMAN	tr|A0A8I5YRR5|A0A8I5YRR5_PONAB
OG0009012	sp|Q15274|NADC_HUMAN	tr|A0A8I5TK61|A0A8I5TK61_PONAB
OG0009013	sp|Q16627|CCL14_HUMAN	tr|A0A8I5TWV3|A0A8I5TWV3_PONAB
OG0009014	sp|Q52LR7|EPC2_HUMAN	tr|H2P7I4|H2P7I4_PONAB
OG0009015	sp|Q58A44|PCOTH_HUMAN	tr|H2NJE8|H2NJE8_PONAB
OG0009016	sp|Q6P656|CF161_HUMAN	tr|H2NP08|H2NP08_PONAB
OG0009017	sp|Q70CQ3|UBP30_HUMAN	tr|A0A8I5SXS8|A0A8I5SXS8_PONAB
OG0009018	sp|Q86YI8|PHF13_HUMAN	tr|A0A8I5UBM8|A0A8I5UBM8_PONAB
