Orthogroup	Homo_sapiens	Enhydra_lutris_kenyoni
OG0006165	sp|Q96ED9|HOOK2_HUMAN	tr|A0A2Y9LBK0|A0A2Y9LBK0_ENHLU
OG0006166	sp|P61244|MAX_HUMAN	tr|A0A2Y9LJ21|A0A2Y9LJ21_ENHLU
OG0006167	sp|P0DO92|ENOL_HUMAN	tr|A0A2Y9LKN6|A0A2Y9LKN6_ENHLU
OG0006168	sp|P37802|TAGL2_HUMAN	tr|A0A2Y9IDM6|A0A2Y9IDM6_ENHLU
OG0006169	sp|Q5VU65|P210L_HUMAN	tr|A0A2Y9IEB6|A0A2Y9IEB6_ENHLU
OG0006170	sp|Q9Y272|RASD1_HUMAN	tr|A0A2Y9IEY5|A0A2Y9IEY5_ENHLU
OG0006171	sp|P29460|IL12B_HUMAN	tr|A0A2Y9IKL8|A0A2Y9IKL8_ENHLU
OG0006172	sp|P05113|IL5_HUMAN	tr|A0A2Y9IL40|A0A2Y9IL40_ENHLU
OG0006173	sp|Q9BZ19|ANR60_HUMAN	tr|A0A2Y9ILF8|A0A2Y9ILF8_ENHLU
OG0006174	sp|Q8TDR2|STK35_HUMAN	tr|A0A2Y9INK7|A0A2Y9INK7_ENHLU
OG0006175	sp|Q9BYK8|HELZ2_HUMAN	tr|A0A2Y9IQS1|A0A2Y9IQS1_ENHLU
OG0006176	sp|P40616|ARL1_HUMAN	tr|A0A2Y9IRW0|A0A2Y9IRW0_ENHLU
OG0006177	sp|P43146|DCC_HUMAN	tr|A0A2Y9IS99|A0A2Y9IS99_ENHLU
OG0006178	sp|Q9NW68|BSDC1_HUMAN	tr|A0A2Y9IUM3|A0A2Y9IUM3_ENHLU
OG0006179	sp|O75840|KLF7_HUMAN	tr|A0A2Y9IVC2|A0A2Y9IVC2_ENHLU
OG0006180	sp|Q9HAF1|EAF6_HUMAN	tr|A0A2Y9IW78|A0A2Y9IW78_ENHLU
OG0006181	sp|O60636|TSN2_HUMAN	tr|A0A2Y9IWW4|A0A2Y9IWW4_ENHLU
OG0006182	sp|P31930|QCR1_HUMAN	tr|A0A2Y9IYA5|A0A2Y9IYA5_ENHLU
OG0006183	sp|Q0PNE2|ELP6_HUMAN	tr|A0A2Y9IYL2|A0A2Y9IYL2_ENHLU
OG0006184	sp|Q9NPI6|DCP1A_HUMAN	tr|A0A2Y9IZM6|A0A2Y9IZM6_ENHLU
OG0006185	sp|Q96JZ2|HSH2D_HUMAN	tr|A0A2Y9IZR7|A0A2Y9IZR7_ENHLU
OG0006186	sp|P48061|SDF1_HUMAN	tr|A0A2Y9J3D8|A0A2Y9J3D8_ENHLU
OG0006187	sp|Q8N2H3|PYRD2_HUMAN	tr|A0A2Y9J596|A0A2Y9J596_ENHLU
OG0006188	sp|A8MTA8|F166B_HUMAN	tr|A0A2Y9J762|A0A2Y9J762_ENHLU
OG0006189	sp|Q9BRZ2|TRI56_HUMAN	tr|A0A2Y9J8Z9|A0A2Y9J8Z9_ENHLU
OG0006190	sp|Q9H7X3|ZN696_HUMAN	tr|A0A2Y9JAN7|A0A2Y9JAN7_ENHLU
OG0006191	sp|Q9H2I8|LRMDA_HUMAN	tr|A0A2Y9JB71|A0A2Y9JB71_ENHLU
OG0006192	sp|Q70YC5|ZN365_HUMAN	tr|A0A2Y9JBQ0|A0A2Y9JBQ0_ENHLU
OG0006193	sp|Q32M84|BTBDG_HUMAN	tr|A0A2Y9JDG8|A0A2Y9JDG8_ENHLU
OG0006194	sp|O00461|GOLI4_HUMAN	tr|A0A2Y9JED2|A0A2Y9JED2_ENHLU
OG0006195	sp|Q8IXZ3|SP8_HUMAN	tr|A0A2Y9JHP7|A0A2Y9JHP7_ENHLU
OG0006196	sp|Q9P0S2|COX16_HUMAN	tr|A0A2Y9JJG4|A0A2Y9JJG4_ENHLU
OG0006197	sp|A0AVI4|TM129_HUMAN	tr|A0A2Y9JM33|A0A2Y9JM33_ENHLU
OG0006198	sp|Q96DX7|TRI44_HUMAN	tr|A0A2Y9JND0|A0A2Y9JND0_ENHLU
OG0006199	sp|Q9BY19|M4A8_HUMAN	tr|A0A2Y9JNG2|A0A2Y9JNG2_ENHLU
OG0006200	sp|Q52LA3|LIN52_HUMAN	tr|A0A2Y9JNU0|A0A2Y9JNU0_ENHLU
OG0006201	sp|Q86UW6|N4BP2_HUMAN	tr|A0A2Y9JPV7|A0A2Y9JPV7_ENHLU
OG0006202	sp|Q16891|MIC60_HUMAN	tr|A0A2Y9JQ34|A0A2Y9JQ34_ENHLU
OG0006203	sp|P35612|ADDB_HUMAN	tr|A0A2Y9JQR1|A0A2Y9JQR1_ENHLU
OG0006204	sp|Q9NQS3|NECT3_HUMAN	tr|A0A2Y9JQR6|A0A2Y9JQR6_ENHLU
OG0006205	sp|Q9UBT6|POLK_HUMAN	tr|A0A2Y9JRT0|A0A2Y9JRT0_ENHLU
OG0006206	sp|O14796|SH21B_HUMAN	tr|A0A2Y9JU85|A0A2Y9JU85_ENHLU
OG0006207	sp|P27701|CD82_HUMAN	tr|A0A2Y9JUH8|A0A2Y9JUH8_ENHLU
OG0006208	sp|P18850|ATF6A_HUMAN	tr|A0A2Y9JUZ7|A0A2Y9JUZ7_ENHLU
OG0006209	sp|Q5MNV8|FBX47_HUMAN	tr|A0A2Y9K1U8|A0A2Y9K1U8_ENHLU
OG0006210	sp|P40313|CTRL_HUMAN	tr|A0A2Y9K223|A0A2Y9K223_ENHLU
OG0006211	sp|P18847|ATF3_HUMAN	tr|A0A2Y9K378|A0A2Y9K378_ENHLU
OG0006212	sp|O60674|JAK2_HUMAN	tr|A0A2Y9K4R8|A0A2Y9K4R8_ENHLU
OG0006213	sp|Q9H019|MFR1L_HUMAN	tr|A0A2Y9K993|A0A2Y9K993_ENHLU
OG0006214	sp|Q92625|ANS1A_HUMAN	tr|A0A2Y9K9T7|A0A2Y9K9T7_ENHLU
OG0006215	sp|Q86WK9|PAQR7_HUMAN	tr|A0A2Y9KB28|A0A2Y9KB28_ENHLU
OG0006216	sp|P08397|HEM3_HUMAN	tr|A0A2Y9KB83|A0A2Y9KB83_ENHLU
OG0006217	sp|A0FGR9|ESYT3_HUMAN	tr|A0A2Y9KCI5|A0A2Y9KCI5_ENHLU
OG0006218	sp|Q8IW41|MAPK5_HUMAN	tr|A0A2Y9KGB3|A0A2Y9KGB3_ENHLU
OG0006219	sp|Q86SU0|ILDR1_HUMAN	tr|A0A2Y9KHI2|A0A2Y9KHI2_ENHLU
OG0006220	sp|O95502|NPTXR_HUMAN	tr|A0A2Y9KL09|A0A2Y9KL09_ENHLU
OG0006221	sp|Q15011|HERP1_HUMAN	tr|A0A2Y9KL99|A0A2Y9KL99_ENHLU
OG0006222	sp|P30622|CLIP1_HUMAN	tr|A0A2Y9KN97|A0A2Y9KN97_ENHLU
OG0006223	sp|Q9BZI7|REN3B_HUMAN	tr|A0A2Y9KSL5|A0A2Y9KSL5_ENHLU
OG0006224	sp|P11049|CD37_HUMAN	tr|A0A2Y9L0R0|A0A2Y9L0R0_ENHLU
OG0006225	sp|Q8WUA8|TSK_HUMAN	tr|A0A2Y9L264|A0A2Y9L264_ENHLU
OG0006226	sp|Q99959|PKP2_HUMAN	tr|A0A2Y9L326|A0A2Y9L326_ENHLU
OG0006227	sp|Q6P531|GGT6_HUMAN	tr|A0A2Y9L3R6|A0A2Y9L3R6_ENHLU
OG0006228	sp|Q8WUM9|S20A1_HUMAN	tr|A0A2Y9L3W0|A0A2Y9L3W0_ENHLU
OG0006229	sp|Q9H1I8|ASCC2_HUMAN	tr|A0A2Y9L4D5|A0A2Y9L4D5_ENHLU
OG0006230	sp|Q9NX76|CKLF6_HUMAN	tr|A0A2Y9L731|A0A2Y9L731_ENHLU
OG0006231	sp|Q14146|URB2_HUMAN	tr|A0A2Y9L733|A0A2Y9L733_ENHLU
OG0006232	sp|Q9BQ95|ECSIT_HUMAN	tr|A0A2Y9L9F6|A0A2Y9L9F6_ENHLU
OG0006233	sp|Q9UJN7|ZN391_HUMAN	tr|A0A2Y9L9J7|A0A2Y9L9J7_ENHLU
OG0006234	sp|P47775|GPR12_HUMAN	tr|A0A2Y9LA47|A0A2Y9LA47_ENHLU
OG0006235	sp|Q9UL54|TAOK2_HUMAN	tr|A0A2Y9LAB7|A0A2Y9LAB7_ENHLU
OG0006236	sp|Q9NP73|ALG13_HUMAN	tr|A0A2Y9LEW0|A0A2Y9LEW0_ENHLU
OG0006237	sp|O14735|CDIPT_HUMAN	tr|A0A2Y9LF65|A0A2Y9LF65_ENHLU
OG0006238	sp|Q96KW2|P12L2_HUMAN	tr|A0A2Y9LGS3|A0A2Y9LGS3_ENHLU
OG0006239	sp|P33763|S10A5_HUMAN	tr|A0A2Y9II49|A0A2Y9II49_ENHLU
OG0006240	sp|Q68DH5|LMBD2_HUMAN	tr|A0A2Y9IM11|A0A2Y9IM11_ENHLU
OG0006241	sp|Q9BX26|SYCP2_HUMAN	tr|A0A2Y9IM95|A0A2Y9IM95_ENHLU
OG0006242	sp|Q9BR11|ZSWM1_HUMAN	tr|A0A2Y9INN6|A0A2Y9INN6_ENHLU
OG0006243	sp|Q9H410|DSN1_HUMAN	tr|A0A2Y9INW1|A0A2Y9INW1_ENHLU
OG0006244	sp|Q8TEB9|RHBL4_HUMAN	tr|A0A2Y9ISU4|A0A2Y9ISU4_ENHLU
OG0006245	sp|Q9BTV7|CABL2_HUMAN	tr|A0A2Y9IV11|A0A2Y9IV11_ENHLU
OG0006246	sp|Q9NUP7|TRM13_HUMAN	tr|A0A2Y9IW50|A0A2Y9IW50_ENHLU
OG0006247	sp|Q9NX52|RHBL2_HUMAN	tr|A0A2Y9IWB6|A0A2Y9IWB6_ENHLU
OG0006248	sp|Q6UW02|CP20A_HUMAN	tr|A0A2Y9J0S4|A0A2Y9J0S4_ENHLU
OG0006249	sp|Q8IV48|ERI1_HUMAN	tr|A0A2Y9J119|A0A2Y9J119_ENHLU
OG0006250	sp|Q8WWG9|KCNE4_HUMAN	tr|A0A2Y9J2P5|A0A2Y9J2P5_ENHLU
OG0006251	sp|Q5T4F7|SFRP5_HUMAN	tr|A0A2Y9J3E9|A0A2Y9J3E9_ENHLU
OG0006252	sp|Q6NUK4|REEP3_HUMAN	tr|A0A2Y9J3I1|A0A2Y9J3I1_ENHLU
OG0006253	sp|Q13542|4EBP2_HUMAN	tr|A0A2Y9J469|A0A2Y9J469_ENHLU
OG0006254	sp|Q68J44|DUS29_HUMAN	tr|A0A2Y9J514|A0A2Y9J514_ENHLU
OG0006255	sp|Q8N3Z6|ZCHC7_HUMAN	tr|A0A2Y9J713|A0A2Y9J713_ENHLU
OG0006256	sp|Q8N114|SHSA5_HUMAN	tr|A0A2Y9J8J4|A0A2Y9J8J4_ENHLU
OG0006257	sp|Q13049|TRI32_HUMAN	tr|A0A2Y9JAA8|A0A2Y9JAA8_ENHLU
OG0006258	sp|Q15526|SURF1_HUMAN	tr|A0A2Y9JAD0|A0A2Y9JAD0_ENHLU
OG0006259	sp|Q969L2|MAL2_HUMAN	tr|A0A2Y9JAS2|A0A2Y9JAS2_ENHLU
OG0006260	sp|Q9Y4P3|TBL2_HUMAN	tr|A0A2Y9JBX9|A0A2Y9JBX9_ENHLU
OG0006261	sp|P81877|SSBP2_HUMAN	tr|A0A2Y9JHJ4|A0A2Y9JHJ4_ENHLU
OG0006262	sp|Q9BQG2|NUD12_HUMAN	tr|A0A2Y9JIU1|A0A2Y9JIU1_ENHLU
OG0006263	sp|Q9H1B7|I2BPL_HUMAN	tr|A0A2Y9JJM3|A0A2Y9JJM3_ENHLU
OG0006264	sp|Q8N2R0|OSR2_HUMAN	tr|A0A2Y9JJP8|A0A2Y9JJP8_ENHLU
OG0006265	sp|Q1KMD3|HNRL2_HUMAN	tr|A0A2Y9JNA9|A0A2Y9JNA9_ENHLU
OG0006266	sp|Q8TE99|PXYP1_HUMAN	tr|A0A2Y9JNW3|A0A2Y9JNW3_ENHLU
OG0006267	sp|Q96T54|KCNKH_HUMAN	tr|A0A2Y9JPW2|A0A2Y9JPW2_ENHLU
OG0006268	sp|Q14654|KCJ11_HUMAN	tr|A0A2Y9JR24|A0A2Y9JR24_ENHLU
OG0006269	sp|P35754|GLRX1_HUMAN	tr|A0A2Y9JRW9|A0A2Y9JRW9_ENHLU
OG0006270	sp|Q6P3S1|DEN1B_HUMAN	tr|A0A2Y9JUN9|A0A2Y9JUN9_ENHLU
OG0006271	sp|Q8N111|CEND_HUMAN	tr|A0A2Y9JVC8|A0A2Y9JVC8_ENHLU
OG0006272	sp|Q8TBR7|TLC3A_HUMAN	tr|A0A2Y9JXJ0|A0A2Y9JXJ0_ENHLU
OG0006273	sp|O60237|MYPT2_HUMAN	tr|A0A2Y9JY16|A0A2Y9JY16_ENHLU
OG0006274	sp|P35523|CLCN1_HUMAN	tr|A0A2Y9JY58|A0A2Y9JY58_ENHLU
OG0006275	sp|Q8N4C7|STX19_HUMAN	tr|A0A2Y9JYB8|A0A2Y9JYB8_ENHLU
OG0006276	sp|Q06587|RING1_HUMAN	tr|A0A2Y9JZP5|A0A2Y9JZP5_ENHLU
OG0006277	sp|P22748|CAH4_HUMAN	tr|A0A2Y9K1K5|A0A2Y9K1K5_ENHLU
OG0006278	sp|Q9H0B8|CRLD2_HUMAN	tr|A0A2Y9K2U6|A0A2Y9K2U6_ENHLU
OG0006279	sp|Q6ZRY4|RBPS2_HUMAN	tr|A0A2Y9K375|A0A2Y9K375_ENHLU
OG0006280	sp|P52657|T2AG_HUMAN	tr|A0A2Y9K4B9|A0A2Y9K4B9_ENHLU
OG0006281	sp|Q6Q788|APOA5_HUMAN	tr|A0A2Y9K6D7|A0A2Y9K6D7_ENHLU
OG0006282	sp|O95644|NFAC1_HUMAN	tr|A0A2Y9K6R0|A0A2Y9K6R0_ENHLU
OG0006283	sp|O94779|CNTN5_HUMAN	tr|A0A2Y9K856|A0A2Y9K856_ENHLU
OG0006284	sp|Q86UF1|TSN33_HUMAN	tr|A0A2Y9K9F3|A0A2Y9K9F3_ENHLU
OG0006285	sp|Q53FT3|HIKES_HUMAN	tr|A0A2Y9K9W6|A0A2Y9K9W6_ENHLU
OG0006286	sp|Q9BRT2|UQCC2_HUMAN	tr|A0A2Y9KA91|A0A2Y9KA91_ENHLU
OG0006287	sp|Q06190|P2R3A_HUMAN	tr|A0A2Y9KBB4|A0A2Y9KBB4_ENHLU
OG0006288	sp|O60313|OPA1_HUMAN	tr|A0A2Y9KCA5|A0A2Y9KCA5_ENHLU
OG0006289	sp|Q9P2H5|UBP35_HUMAN	tr|A0A2Y9KE39|A0A2Y9KE39_ENHLU
OG0006290	sp|Q96A99|PTX4_HUMAN	tr|A0A2Y9KF04|A0A2Y9KF04_ENHLU
OG0006291	sp|O15169|AXIN1_HUMAN	tr|A0A2Y9KG06|A0A2Y9KG06_ENHLU
OG0006292	sp|Q6QNK2|AGRD1_HUMAN	tr|A0A2Y9KGN9|A0A2Y9KGN9_ENHLU
OG0006293	sp|Q9Y3B8|ORN_HUMAN	tr|A0A2Y9KH36|A0A2Y9KH36_ENHLU
OG0006294	sp|Q8IY37|DHX37_HUMAN	tr|A0A2Y9KIJ7|A0A2Y9KIJ7_ENHLU
OG0006295	sp|Q5U5X8|F222A_HUMAN	tr|A0A2Y9KJ73|A0A2Y9KJ73_ENHLU
OG0006296	sp|Q99674|CGRE1_HUMAN	tr|A0A2Y9KQI8|A0A2Y9KQI8_ENHLU
OG0006297	sp|Q8N4B5|PRR18_HUMAN	tr|A0A2Y9KSF9|A0A2Y9KSF9_ENHLU
OG0006298	sp|P15822|ZEP1_HUMAN	tr|A0A2Y9KW76|A0A2Y9KW76_ENHLU
OG0006299	sp|Q9NWT1|PK1IP_HUMAN	tr|A0A2Y9KWD8|A0A2Y9KWD8_ENHLU
OG0006300	sp|Q86YH6|DLP1_HUMAN	tr|A0A2Y9KX82|A0A2Y9KX82_ENHLU
OG0006301	sp|Q15388|TOM20_HUMAN	tr|A0A2Y9KZ39|A0A2Y9KZ39_ENHLU
OG0006302	sp|Q86YS6|RAB43_HUMAN	tr|A0A2Y9L0G2|A0A2Y9L0G2_ENHLU
OG0006303	sp|P04921|GLPC_HUMAN	tr|A0A2Y9L0V5|A0A2Y9L0V5_ENHLU
OG0006304	sp|Q9Y4X0|AMMR1_HUMAN	tr|A0A2Y9L1B0|A0A2Y9L1B0_ENHLU
OG0006305	sp|Q96EC8|YIPF6_HUMAN	tr|A0A2Y9L1M4|A0A2Y9L1M4_ENHLU
OG0006306	sp|Q13370|PDE3B_HUMAN	tr|A0A2Y9L2A0|A0A2Y9L2A0_ENHLU
OG0006307	sp|Q00973|B4GN1_HUMAN	tr|A0A2Y9L5H2|A0A2Y9L5H2_ENHLU
OG0006308	sp|Q13286|CLN3_HUMAN	tr|A0A2Y9LAT8|A0A2Y9LAT8_ENHLU
OG0006309	sp|Q9UPM8|AP4E1_HUMAN	tr|A0A2Y9IGY1|A0A2Y9IGY1_ENHLU
OG0006310	sp|Q8NDB6|FA156_HUMAN	tr|A0A2Y9IH06|A0A2Y9IH06_ENHLU
OG0006311	sp|Q9GZQ4|NMUR2_HUMAN	tr|A0A2Y9IQ14|A0A2Y9IQ14_ENHLU
OG0006312	sp|Q6ZSS7|MFSD6_HUMAN	tr|A0A2Y9IRB7|A0A2Y9IRB7_ENHLU
OG0006313	sp|Q15075|EEA1_HUMAN	tr|A0A2Y9IRM9|A0A2Y9IRM9_ENHLU
OG0006314	sp|Q15849|UT2_HUMAN	tr|A0A2Y9IS69|A0A2Y9IS69_ENHLU
OG0006315	sp|Q5VSG8|MANEL_HUMAN	tr|A0A2Y9IUJ4|A0A2Y9IUJ4_ENHLU
OG0006316	sp|Q9Y6A9|SPCS1_HUMAN	tr|A0A2Y9IY24|A0A2Y9IY24_ENHLU
OG0006317	sp|Q13443|ADAM9_HUMAN	tr|A0A2Y9J0U1|A0A2Y9J0U1_ENHLU
OG0006318	sp|Q96BY9|SARAF_HUMAN	tr|A0A2Y9J144|A0A2Y9J144_ENHLU
OG0006319	sp|O95260|ATE1_HUMAN	tr|A0A2Y9J1G8|A0A2Y9J1G8_ENHLU
OG0006320	sp|Q86TC9|MYPN_HUMAN	tr|A0A2Y9J390|A0A2Y9J390_ENHLU
OG0006321	sp|A0MZ66|SHOT1_HUMAN	tr|A0A2Y9J468|A0A2Y9J468_ENHLU
OG0006322	sp|O43684|BUB3_HUMAN	tr|A0A2Y9J5F4|A0A2Y9J5F4_ENHLU
OG0006323	sp|Q9UJ41|RABX5_HUMAN	tr|A0A2Y9J636|A0A2Y9J636_ENHLU
OG0006324	sp|Q02962|PAX2_HUMAN	tr|A0A2Y9J6W4|A0A2Y9J6W4_ENHLU
OG0006325	sp|O15287|FANCG_HUMAN	tr|A0A2Y9J8M5|A0A2Y9J8M5_ENHLU
OG0006326	sp|O75570|RF1M_HUMAN	tr|A0A2Y9JCM8|A0A2Y9JCM8_ENHLU
OG0006327	sp|Q9Y4A8|NF2L3_HUMAN	tr|A0A2Y9JCT2|A0A2Y9JCT2_ENHLU
OG0006328	sp|Q68DQ2|CRBG3_HUMAN	tr|A0A2Y9JD95|A0A2Y9JD95_ENHLU
OG0006329	sp|O43353|RIPK2_HUMAN	tr|A0A2Y9JDY7|A0A2Y9JDY7_ENHLU
OG0006330	sp|Q96GA3|LTV1_HUMAN	tr|A0A2Y9JFH6|A0A2Y9JFH6_ENHLU
OG0006331	sp|Q9NP56|PDE7B_HUMAN	tr|A0A2Y9JG45|A0A2Y9JG45_ENHLU
OG0006332	sp|Q86UE6|LRRT1_HUMAN	tr|A0A2Y9JGC7|A0A2Y9JGC7_ENHLU
OG0006333	sp|Q8IZ02|LRC34_HUMAN	tr|A0A2Y9JH03|A0A2Y9JH03_ENHLU
OG0006334	sp|Q96KQ4|ASPP1_HUMAN	tr|A0A2Y9JIM4|A0A2Y9JIM4_ENHLU
OG0006335	sp|P05937|CALB1_HUMAN	tr|A0A2Y9JJR7|A0A2Y9JJR7_ENHLU
OG0006336	sp|Q13901|C1D_HUMAN	tr|A0A2Y9JQQ5|A0A2Y9JQQ5_ENHLU
OG0006337	sp|Q96DT0|LEG12_HUMAN	tr|A0A2Y9JRS2|A0A2Y9JRS2_ENHLU
OG0006338	sp|Q08211|DHX9_HUMAN	tr|A0A2Y9JTC9|A0A2Y9JTC9_ENHLU
OG0006339	sp|Q9BZQ4|NMNA2_HUMAN	tr|A0A2Y9JTE8|A0A2Y9JTE8_ENHLU
OG0006340	sp|Q5VX71|SUSD4_HUMAN	tr|A0A2Y9JTH2|A0A2Y9JTH2_ENHLU
OG0006341	sp|P15918|RAG1_HUMAN	tr|A0A2Y9JV89|A0A2Y9JV89_ENHLU
OG0006342	sp|Q9UGM5|FETUB_HUMAN	tr|A0A2Y9JVN5|A0A2Y9JVN5_ENHLU
OG0006343	sp|Q8IVT5|KSR1_HUMAN	tr|A0A2Y9JWE0|A0A2Y9JWE0_ENHLU
OG0006344	sp|P48431|SOX2_HUMAN	tr|A0A2Y9JY45|A0A2Y9JY45_ENHLU
OG0006345	sp|P17096|HMGA1_HUMAN	tr|A0A2Y9JZ55|A0A2Y9JZ55_ENHLU
OG0006346	sp|Q96BK5|PINX1_HUMAN	tr|A0A2Y9KAF7|A0A2Y9KAF7_ENHLU
OG0006347	sp|Q96MI9|CBPC4_HUMAN	tr|A0A2Y9KC02|A0A2Y9KC02_ENHLU
OG0006348	sp|Q8WUR7|CO040_HUMAN	tr|A0A2Y9KC70|A0A2Y9KC70_ENHLU
OG0006349	sp|A8MYV0|DCD2C_HUMAN	tr|A0A2Y9KCI2|A0A2Y9KCI2_ENHLU
OG0006350	sp|P49286|MTR1B_HUMAN	tr|A0A2Y9KDQ2|A0A2Y9KDQ2_ENHLU
OG0006351	sp|Q99497|PARK7_HUMAN	tr|A0A2Y9KF72|A0A2Y9KF72_ENHLU
OG0006352	sp|Q8IXQ6|PARP9_HUMAN	tr|A0A2Y9KGZ0|A0A2Y9KGZ0_ENHLU
OG0006353	sp|O95453|PARN_HUMAN	tr|A0A2Y9KH53|A0A2Y9KH53_ENHLU
OG0006354	sp|Q8NBS9|TXND5_HUMAN	tr|A0A2Y9KJU5|A0A2Y9KJU5_ENHLU
OG0006355	sp|P53004|BIEA_HUMAN	tr|A0A2Y9KK16|A0A2Y9KK16_ENHLU
OG0006356	sp|Q9NPA2|MMP25_HUMAN	tr|A0A2Y9KLT4|A0A2Y9KLT4_ENHLU
OG0006357	sp|P35268|RL22_HUMAN	tr|A0A2Y9KMB9|A0A2Y9KMB9_ENHLU
OG0006358	sp|O60239|3BP5_HUMAN	tr|A0A2Y9KMU1|A0A2Y9KMU1_ENHLU
OG0006359	sp|Q9H8H3|MET7A_HUMAN	tr|A0A2Y9KNN1|A0A2Y9KNN1_ENHLU
OG0006360	sp|O43734|CIKS_HUMAN	tr|A0A2Y9KQ55|A0A2Y9KQ55_ENHLU
OG0006361	sp|Q6ZQY3|GADL1_HUMAN	tr|A0A2Y9KTB6|A0A2Y9KTB6_ENHLU
OG0006362	sp|P37173|TGFR2_HUMAN	tr|A0A2Y9KTI3|A0A2Y9KTI3_ENHLU
OG0006363	sp|Q13563|PKD2_HUMAN	tr|A0A2Y9KTZ2|A0A2Y9KTZ2_ENHLU
OG0006364	sp|P00736|C1R_HUMAN	tr|A0A2Y9KVE4|A0A2Y9KVE4_ENHLU
OG0006365	sp|Q63HR2|TNS2_HUMAN	tr|A0A2Y9KVS0|A0A2Y9KVS0_ENHLU
OG0006366	sp|Q6IF63|O52W1_HUMAN	tr|A0A2Y9KW92|A0A2Y9KW92_ENHLU
OG0006367	sp|Q9P0K8|FOXJ2_HUMAN	tr|A0A2Y9KYD5|A0A2Y9KYD5_ENHLU
OG0006368	sp|Q9Y337|KLK5_HUMAN	tr|A0A2Y9L0M1|A0A2Y9L0M1_ENHLU
OG0006369	sp|Q9BW83|IFT27_HUMAN	tr|A0A2Y9L0N1|A0A2Y9L0N1_ENHLU
OG0006370	sp|Q9Y5X1|SNX9_HUMAN	tr|A0A2Y9L4Z2|A0A2Y9L4Z2_ENHLU
OG0006371	sp|O96011|PX11B_HUMAN	tr|A0A2Y9L776|A0A2Y9L776_ENHLU
OG0006372	sp|O75493|CAH11_HUMAN	tr|A0A2Y9L808|A0A2Y9L808_ENHLU
OG0006373	sp|Q9UKK3|PARP4_HUMAN	tr|A0A2Y9LA54|A0A2Y9LA54_ENHLU
OG0006374	sp|Q8NDD1|CA131_HUMAN	tr|A0A2Y9LCW7|A0A2Y9LCW7_ENHLU
OG0006375	sp|P51170|SCNNG_HUMAN	tr|A0A2Y9LFJ0|A0A2Y9LFJ0_ENHLU
OG0006376	sp|P40855|PEX19_HUMAN	tr|A0A2Y9IDB4|A0A2Y9IDB4_ENHLU
OG0006377	sp|Q5JTC6|AMER1_HUMAN	tr|A0A2Y9IFC7|A0A2Y9IFC7_ENHLU
OG0006378	sp|Q17RD7|SYT16_HUMAN	tr|A0A2Y9IIR9|A0A2Y9IIR9_ENHLU
OG0006379	sp|Q6KC79|NIPBL_HUMAN	tr|A0A2Y9IJB4|A0A2Y9IJB4_ENHLU
OG0006380	sp|Q15121|PEA15_HUMAN	tr|A0A2Y9IL19|A0A2Y9IL19_ENHLU
OG0006381	sp|Q9P0K7|RAI14_HUMAN	tr|A0A2Y9IM26|A0A2Y9IM26_ENHLU
OG0006382	sp|Q8IUA0|WFDC8_HUMAN	tr|A0A2Y9IMD0|A0A2Y9IMD0_ENHLU
OG0006383	sp|Q8N4F0|BPIB2_HUMAN	tr|A0A2Y9INP7|A0A2Y9INP7_ENHLU
OG0006384	sp|Q5JXA9|SIRB2_HUMAN	tr|A0A2Y9IPJ9|A0A2Y9IPJ9_ENHLU
OG0006385	sp|Q6ZSC3|RBM43_HUMAN	tr|A0A2Y9IQV4|A0A2Y9IQV4_ENHLU
OG0006386	sp|Q96NT3|GUCD1_HUMAN	tr|A0A2Y9ISG7|A0A2Y9ISG7_ENHLU
OG0006387	sp|Q9Y2W1|TR150_HUMAN	tr|A0A2Y9ITM2|A0A2Y9ITM2_ENHLU
OG0006388	sp|O43676|NDUB3_HUMAN	tr|A0A2Y9IU95|A0A2Y9IU95_ENHLU
OG0006389	sp|Q8N6M3|FITM2_HUMAN	tr|A0A2Y9IW01|A0A2Y9IW01_ENHLU
OG0006390	sp|O75182|SIN3B_HUMAN	tr|A0A2Y9IZT4|A0A2Y9IZT4_ENHLU
OG0006391	sp|P61968|LMO4_HUMAN	tr|A0A2Y9J1V9|A0A2Y9J1V9_ENHLU
OG0006392	sp|O95382|M3K6_HUMAN	tr|A0A2Y9J5F6|A0A2Y9J5F6_ENHLU
OG0006393	sp|Q9NWD8|TM248_HUMAN	tr|A0A2Y9J6H9|A0A2Y9J6H9_ENHLU
OG0006394	sp|Q495W5|FUT11_HUMAN	tr|A0A2Y9J7L8|A0A2Y9J7L8_ENHLU
OG0006395	sp|Q9Y287|ITM2B_HUMAN	tr|A0A2Y9JBH8|A0A2Y9JBH8_ENHLU
OG0006396	sp|Q8NBJ7|SUMF2_HUMAN	tr|A0A2Y9JD99|A0A2Y9JD99_ENHLU
OG0006397	sp|B4E2M5|ANR66_HUMAN	tr|A0A2Y9JF67|A0A2Y9JF67_ENHLU
OG0006398	sp|A8MTJ6|FOXI3_HUMAN	tr|A0A2Y9JFT5|A0A2Y9JFT5_ENHLU
OG0006399	sp|Q9NSK0|KLC4_HUMAN	tr|A0A2Y9JG89|A0A2Y9JG89_ENHLU
OG0006400	sp|Q496A3|SPAS1_HUMAN	tr|A0A2Y9JGY6|A0A2Y9JGY6_ENHLU
