Orthogroup	Homo_sapiens	Capra_hircus
OG0007618	sp|Q9NV64|TM39A_HUMAN	tr|A0A452F663|A0A452F663_CAPHI
OG0007619	sp|P29597|TYK2_HUMAN	tr|A0A452F668|A0A452F668_CAPHI
OG0007620	sp|Q5SSQ6|SAPC1_HUMAN	tr|A0A452F6M2|A0A452F6M2_CAPHI
OG0007621	sp|Q6UXI9|NPNT_HUMAN	tr|A0A452F806|A0A452F806_CAPHI
OG0007622	sp|Q8TE96|DQX1_HUMAN	tr|A0A452F9B1|A0A452F9B1_CAPHI
OG0007623	sp|Q8WUY1|THEM6_HUMAN	tr|A0A452F9X9|A0A452F9X9_CAPHI
OG0007624	sp|Q8WWX8|SC5AB_HUMAN	tr|A0A452FAZ3|A0A452FAZ3_CAPHI
OG0007625	sp|Q6XYQ8|SYT10_HUMAN	tr|A0A452FCC2|A0A452FCC2_CAPHI
OG0007626	sp|Q5UIP0|RIF1_HUMAN	tr|A0A452FDG4|A0A452FDG4_CAPHI
OG0007627	sp|Q96L92|SNX27_HUMAN	tr|A0A452FHG3|A0A452FHG3_CAPHI
OG0007628	sp|P30622|CLIP1_HUMAN	tr|A0A452FNK4|A0A452FNK4_CAPHI
OG0007629	sp|P20366|TKN1_HUMAN	tr|A0A452FQI6|A0A452FQI6_CAPHI
OG0007630	sp|P23760|PAX3_HUMAN	tr|A0A452FR70|A0A452FR70_CAPHI
OG0007631	sp|P53396|ACLY_HUMAN	tr|A0A452FSK9|A0A452FSK9_CAPHI
OG0007632	sp|Q9Y573|IPP_HUMAN	tr|A0A452FSP9|A0A452FSP9_CAPHI
OG0007633	sp|O15033|AREL1_HUMAN	tr|A0A452FUB2|A0A452FUB2_CAPHI
OG0007634	sp|O75909|CCNK_HUMAN	tr|A0A452FUP9|A0A452FUP9_CAPHI
OG0007635	sp|Q96RT8|GCP5_HUMAN	tr|A0A452G1Y5|A0A452G1Y5_CAPHI
OG0007636	sp|Q96M53|TBATA_HUMAN	tr|A0A452G2C2|A0A452G2C2_CAPHI
OG0007637	sp|Q86UY8|NT5D3_HUMAN	tr|A0A452G2Z8|A0A452G2Z8_CAPHI
OG0007638	sp|P58872|RHBL3_HUMAN	tr|A0A452G325|A0A452G325_CAPHI
OG0007639	sp|Q6ZMQ8|LMTK1_HUMAN	tr|A0A452G339|A0A452G339_CAPHI
OG0007640	sp|Q99819|GDIR3_HUMAN	tr|A0A452G500|A0A452G500_CAPHI
OG0007641	sp|Q32ZL2|PLPR5_HUMAN	tr|A0A452G5B7|A0A452G5B7_CAPHI
OG0007642	sp|Q96CM8|ACSF2_HUMAN	tr|A0A452G915|A0A452G915_CAPHI
OG0007643	sp|Q9NSB4|KRT82_HUMAN	tr|A0A452GAM5|A0A452GAM5_CAPHI
OG0007644	sp|P09603|CSF1_HUMAN	tr|A0A452GAN0|A0A452GAN0_CAPHI
OG0007645	sp|P58012|FOXL2_HUMAN	sp|Q8MIP2|FOXL2_CAPHI
OG0007646	sp|Q7L5Y1|ENOF1_HUMAN	tr|A0A452DJZ1|A0A452DJZ1_CAPHI
OG0007647	sp|Q9NQ76|MEPE_HUMAN	tr|A0A452DN25|A0A452DN25_CAPHI
OG0007648	sp|Q8WXK4|ASB12_HUMAN	tr|A0A452DNU5|A0A452DNU5_CAPHI
OG0007649	sp|Q96A05|VATE2_HUMAN	tr|A0A452DNW9|A0A452DNW9_CAPHI
OG0007650	sp|Q96RP3|UCN2_HUMAN	tr|A0A452DTN9|A0A452DTN9_CAPHI
OG0007651	sp|Q13158|FADD_HUMAN	tr|A0A452DW12|A0A452DW12_CAPHI
OG0007652	sp|A6NMK8|INY2B_HUMAN	tr|A0A452DW13|A0A452DW13_CAPHI
OG0007653	sp|Q96NL1|TMM74_HUMAN	tr|A0A452DWF3|A0A452DWF3_CAPHI
OG0007654	sp|Q14512|FGFP1_HUMAN	tr|A0A452DX68|A0A452DX68_CAPHI
OG0007655	sp|P21266|GSTM3_HUMAN	tr|A0A452E0A1|A0A452E0A1_CAPHI
OG0007656	sp|Q6ZUJ4|CC062_HUMAN	tr|A0A452E116|A0A452E116_CAPHI
OG0007657	sp|Q9Y4A8|NF2L3_HUMAN	tr|A0A452E175|A0A452E175_CAPHI
OG0007658	sp|P56539|CAV3_HUMAN	tr|A0A452E251|A0A452E251_CAPHI
OG0007659	sp|Q13393|PLD1_HUMAN	tr|A0A452E2A1|A0A452E2A1_CAPHI
OG0007660	sp|Q16572|VACHT_HUMAN	tr|A0A452E3B9|A0A452E3B9_CAPHI
OG0007661	sp|P78367|NKX32_HUMAN	tr|A0A452E6U2|A0A452E6U2_CAPHI
OG0007662	sp|P30550|GRPR_HUMAN	tr|A0A452E8W0|A0A452E8W0_CAPHI
OG0007663	sp|Q6ZRS2|SRCAP_HUMAN	tr|A0A452EA38|A0A452EA38_CAPHI
OG0007664	sp|P35590|TIE1_HUMAN	tr|A0A452EH46|A0A452EH46_CAPHI
OG0007665	sp|Q9BWU0|NADAP_HUMAN	tr|A0A452EHK7|A0A452EHK7_CAPHI
OG0007666	sp|Q8IWF9|CCD83_HUMAN	tr|A0A452EHN8|A0A452EHN8_CAPHI
OG0007667	sp|Q96LW2|KS6R_HUMAN	tr|A0A452EI78|A0A452EI78_CAPHI
OG0007668	sp|Q70EL2|UBP45_HUMAN	tr|A0A452EJ08|A0A452EJ08_CAPHI
OG0007669	sp|Q6P5X7|TMM71_HUMAN	tr|A0A452EJ47|A0A452EJ47_CAPHI
OG0007670	sp|Q5VZE5|NAA35_HUMAN	tr|A0A452EJC1|A0A452EJC1_CAPHI
OG0007671	sp|P55042|RAD_HUMAN	tr|A0A452ELP5|A0A452ELP5_CAPHI
OG0007672	sp|Q8NFU0|BEST4_HUMAN	tr|A0A452ELS5|A0A452ELS5_CAPHI
OG0007673	sp|Q92610|ZN592_HUMAN	tr|A0A452EM99|A0A452EM99_CAPHI
OG0007674	sp|Q9Y6E0|STK24_HUMAN	tr|A0A452EMQ4|A0A452EMQ4_CAPHI
OG0007675	sp|Q96C23|GALM_HUMAN	tr|A0A452EPB0|A0A452EPB0_CAPHI
OG0007676	sp|Q9C010|IPKB_HUMAN	tr|A0A452EQV6|A0A452EQV6_CAPHI
OG0007677	sp|Q499Z3|SLNL1_HUMAN	tr|A0A452ESU5|A0A452ESU5_CAPHI
OG0007678	sp|Q92569|P55G_HUMAN	tr|A0A452ET07|A0A452ET07_CAPHI
OG0007679	sp|Q8IXS8|F126B_HUMAN	tr|A0A452EVM3|A0A452EVM3_CAPHI
OG0007680	sp|O60583|CCNT2_HUMAN	tr|A0A452EWK2|A0A452EWK2_CAPHI
OG0007681	sp|Q8NBZ0|IN80E_HUMAN	tr|A0A452F0T6|A0A452F0T6_CAPHI
OG0007682	sp|Q9Y5X3|SNX5_HUMAN	tr|A0A452F344|A0A452F344_CAPHI
OG0007683	sp|Q86XN7|PRSR1_HUMAN	tr|A0A452F536|A0A452F536_CAPHI
OG0007684	sp|Q6UE05|TM270_HUMAN	tr|A0A452F767|A0A452F767_CAPHI
OG0007685	sp|Q9H156|SLIK2_HUMAN	tr|A0A452F822|A0A452F822_CAPHI
OG0007686	sp|Q9Y265|RUVB1_HUMAN	tr|A0A452F921|A0A452F921_CAPHI
OG0007687	sp|P53672|CRBA2_HUMAN	tr|A0A452FDN5|A0A452FDN5_CAPHI
OG0007688	sp|Q9NS73|MBIP1_HUMAN	tr|A0A452FEV3|A0A452FEV3_CAPHI
OG0007689	sp|O00548|DLL1_HUMAN	tr|A0A452FFK0|A0A452FFK0_CAPHI
OG0007690	sp|Q08380|LG3BP_HUMAN	tr|A0A452FHC8|A0A452FHC8_CAPHI
OG0007691	sp|P07814|SYEP_HUMAN	tr|A0A452FIH7|A0A452FIH7_CAPHI
OG0007692	sp|P41002|CCNF_HUMAN	tr|A0A452FJ82|A0A452FJ82_CAPHI
OG0007693	sp|Q9UBK9|UXT_HUMAN	tr|A0A452FJA0|A0A452FJA0_CAPHI
OG0007694	sp|Q99748|NRTN_HUMAN	tr|A0A452FLW7|A0A452FLW7_CAPHI
OG0007695	sp|Q96EL2|RT24_HUMAN	tr|A0A452FM18|A0A452FM18_CAPHI
OG0007696	sp|Q5TEA3|DAAF9_HUMAN	tr|A0A452FMM4|A0A452FMM4_CAPHI
OG0007697	sp|P40939|ECHA_HUMAN	tr|A0A452FPW8|A0A452FPW8_CAPHI
OG0007698	sp|Q68D51|DEN2C_HUMAN	tr|A0A452FQF4|A0A452FQF4_CAPHI
OG0007699	sp|P51608|MECP2_HUMAN	tr|A0A452FRT8|A0A452FRT8_CAPHI
OG0007700	sp|Q9NXR1|NDE1_HUMAN	tr|A0A452FUU8|A0A452FUU8_CAPHI
OG0007701	sp|Q8N9W8|GAR2_HUMAN	tr|A0A452FVD2|A0A452FVD2_CAPHI
OG0007702	sp|Q3T906|GNPTA_HUMAN	tr|A0A452FWU7|A0A452FWU7_CAPHI
OG0007703	sp|Q9H0M4|ZCPW1_HUMAN	tr|A0A452FWY5|A0A452FWY5_CAPHI
OG0007704	sp|O43903|GAS2_HUMAN	tr|A0A452FXH2|A0A452FXH2_CAPHI
OG0007705	sp|Q08828|ADCY1_HUMAN	tr|A0A452FYH7|A0A452FYH7_CAPHI
OG0007706	sp|Q13480|GAB1_HUMAN	tr|A0A452FZR2|A0A452FZR2_CAPHI
OG0007707	sp|Q96M11|HYLS1_HUMAN	tr|A0A452G0X6|A0A452G0X6_CAPHI
OG0007708	sp|P20396|TRH_HUMAN	tr|A0A452G1W8|A0A452G1W8_CAPHI
OG0007709	sp|Q9HBT7|ZN287_HUMAN	tr|A0A452G658|A0A452G658_CAPHI
OG0007710	sp|Q9ULD9|ZN608_HUMAN	tr|A0A452G8D3|A0A452G8D3_CAPHI
OG0007711	sp|Q969E2|SCAM4_HUMAN	tr|A0A452G8R5|A0A452G8R5_CAPHI
OG0007712	sp|Q9ULL5|PRR12_HUMAN	tr|A0A452GAN1|A0A452GAN1_CAPHI
OG0007713	sp|P01344|IGF2_HUMAN	tr|Q153G7|Q153G7_CAPHI
OG0007714	sp|P51149|RAB7A_HUMAN	tr|A0A452DMR1|A0A452DMR1_CAPHI
OG0007715	sp|Q96EH8|NEUL3_HUMAN	tr|A0A452DMT0|A0A452DMT0_CAPHI
OG0007716	sp|Q9BZV1|UBXN6_HUMAN	tr|A0A452DR87|A0A452DR87_CAPHI
OG0007717	sp|P20719|HXA5_HUMAN	tr|A0A452DRP3|A0A452DRP3_CAPHI
OG0007718	sp|Q9NPE2|NGRN_HUMAN	tr|A0A452DRY8|A0A452DRY8_CAPHI
OG0007719	sp|Q8TB05|UBAD1_HUMAN	tr|A0A452DSD7|A0A452DSD7_CAPHI
OG0007720	sp|P36888|FLT3_HUMAN	tr|A0A452DSQ2|A0A452DSQ2_CAPHI
OG0007721	sp|P51685|CCR8_HUMAN	tr|A0A452DTF7|A0A452DTF7_CAPHI
OG0007722	sp|Q02577|HEN2_HUMAN	tr|A0A452DU14|A0A452DU14_CAPHI
OG0007723	sp|Q9P267|MBD5_HUMAN	tr|A0A452DX41|A0A452DX41_CAPHI
OG0007724	sp|P53567|CEBPG_HUMAN	tr|A0A452DXM1|A0A452DXM1_CAPHI
OG0007725	sp|Q96HA9|PX11C_HUMAN	tr|A0A452DYI3|A0A452DYI3_CAPHI
OG0007726	sp|Q8N4B1|SESQ1_HUMAN	tr|A0A452E0E7|A0A452E0E7_CAPHI
OG0007727	sp|Q13795|ARFRP_HUMAN	tr|A0A452E299|A0A452E299_CAPHI
OG0007728	sp|Q15916|ZBTB6_HUMAN	tr|A0A452E4T3|A0A452E4T3_CAPHI
OG0007729	sp|P36952|SPB5_HUMAN	tr|A0A452E653|A0A452E653_CAPHI
OG0007730	sp|Q9UBP4|DKK3_HUMAN	tr|A0A452E7S5|A0A452E7S5_CAPHI
OG0007731	sp|Q9NQR7|CC177_HUMAN	tr|A0A452E7W4|A0A452E7W4_CAPHI
OG0007732	sp|Q2VWA4|SKOR2_HUMAN	tr|A0A452E942|A0A452E942_CAPHI
OG0007734	sp|Q07912|ACK1_HUMAN	tr|A0A452EC95|A0A452EC95_CAPHI
OG0007735	sp|Q9UBF6|RBX2_HUMAN	tr|A0A452EG83|A0A452EG83_CAPHI
OG0007736	sp|Q99807|COQ7_HUMAN	tr|A0A452EGI8|A0A452EGI8_CAPHI
OG0007737	sp|P35236|PTN7_HUMAN	tr|A0A452EHI3|A0A452EHI3_CAPHI
OG0007738	sp|Q9UPQ8|DOLK_HUMAN	tr|A0A452EI13|A0A452EI13_CAPHI
OG0007740	sp|Q8WWB5|PIHD2_HUMAN	tr|A0A452EKE1|A0A452EKE1_CAPHI
OG0007741	sp|Q8N474|SFRP1_HUMAN	tr|A0A452EKX5|A0A452EKX5_CAPHI
OG0007742	sp|Q66K64|DCA15_HUMAN	tr|A0A452EMS5|A0A452EMS5_CAPHI
OG0007743	sp|Q9UDV6|ZN212_HUMAN	tr|A0A452ENU7|A0A452ENU7_CAPHI
OG0007744	sp|Q8NE18|NSUN7_HUMAN	tr|A0A452EP74|A0A452EP74_CAPHI
OG0007745	sp|Q8NFF2|NCKX4_HUMAN	tr|A0A452EPH3|A0A452EPH3_CAPHI
OG0007746	sp|Q8N2W9|PIAS4_HUMAN	tr|A0A452EQ32|A0A452EQ32_CAPHI
OG0007747	sp|Q96GX1|TECT2_HUMAN	tr|A0A452EU41|A0A452EU41_CAPHI
OG0007748	sp|Q9NZE8|RM35_HUMAN	tr|A0A452EU88|A0A452EU88_CAPHI
OG0007749	sp|Q9H175|CSRN2_HUMAN	tr|A0A452EZ71|A0A452EZ71_CAPHI
OG0007750	sp|Q9Y694|S22A7_HUMAN	tr|A0A452EZD6|A0A452EZD6_CAPHI
OG0007751	sp|O14678|ABCD4_HUMAN	tr|A0A452EZP4|A0A452EZP4_CAPHI
OG0007752	sp|Q8IVF4|DYH10_HUMAN	tr|A0A452F048|A0A452F048_CAPHI
OG0007753	sp|Q9Y5W7|SNX14_HUMAN	tr|A0A452F1S4|A0A452F1S4_CAPHI
OG0007754	sp|Q9H3M7|TXNIP_HUMAN	tr|A0A452F1U3|A0A452F1U3_CAPHI
OG0007755	sp|P54803|GALC_HUMAN	tr|A0A452F6F4|A0A452F6F4_CAPHI
OG0007756	sp|Q8IW52|SLIK4_HUMAN	tr|A0A452F8B8|A0A452F8B8_CAPHI
OG0007757	sp|Q9BRF8|CPPED_HUMAN	tr|A0A452F948|A0A452F948_CAPHI
OG0007758	sp|Q9Y5S8|NOX1_HUMAN	tr|A0A452F950|A0A452F950_CAPHI
OG0007759	sp|P61916|NPC2_HUMAN	tr|A0A452F982|A0A452F982_CAPHI
OG0007760	sp|Q9H2A9|CHST8_HUMAN	tr|A0A452FA40|A0A452FA40_CAPHI
OG0007761	sp|A4D2P6|GRD2I_HUMAN	tr|A0A452FAK5|A0A452FAK5_CAPHI
OG0007762	sp|Q92905|CSN5_HUMAN	tr|A0A452FCS4|A0A452FCS4_CAPHI
OG0007763	sp|Q86UF1|TSN33_HUMAN	tr|A0A452FH43|A0A452FH43_CAPHI
OG0007764	sp|O43399|TPD54_HUMAN	tr|A0A452FHN5|A0A452FHN5_CAPHI
OG0007765	sp|O95166|GBRAP_HUMAN	tr|A0A452FI93|A0A452FI93_CAPHI
OG0007766	sp|Q9H792|PEAK1_HUMAN	tr|A0A452FIR4|A0A452FIR4_CAPHI
OG0007767	sp|O96014|WNT11_HUMAN	tr|A0A452FJS3|A0A452FJS3_CAPHI
OG0007768	sp|O75531|BAF_HUMAN	tr|A0A452FN70|A0A452FN70_CAPHI
OG0007769	sp|O43189|PHF1_HUMAN	tr|A0A452FRK6|A0A452FRK6_CAPHI
OG0007770	sp|Q8TCJ0|FBX25_HUMAN	tr|A0A452FT48|A0A452FT48_CAPHI
OG0007771	sp|Q9Y6K9|NEMO_HUMAN	tr|A0A452FTN5|A0A452FTN5_CAPHI
OG0007772	sp|P62304|RUXE_HUMAN	tr|A0A452FW53|A0A452FW53_CAPHI
OG0007773	sp|P09622|DLDH_HUMAN	tr|A0A452FWC6|A0A452FWC6_CAPHI
OG0007774	sp|Q8IV08|PLD3_HUMAN	tr|A0A452FWZ1|A0A452FWZ1_CAPHI
OG0007775	sp|Q6DD87|ZN787_HUMAN	tr|A0A452FZA2|A0A452FZA2_CAPHI
OG0007776	sp|A6NEH6|TM247_HUMAN	tr|A0A452FZK0|A0A452FZK0_CAPHI
OG0007777	sp|A0AVI4|TM129_HUMAN	tr|A0A452FZX2|A0A452FZX2_CAPHI
OG0007778	sp|Q86UP2|KTN1_HUMAN	tr|A0A452G2D4|A0A452G2D4_CAPHI
OG0007779	sp|Q9ULK6|RN150_HUMAN	tr|A0A452G310|A0A452G310_CAPHI
OG0007780	sp|Q02543|RL18A_HUMAN	tr|A0A452G3Q2|A0A452G3Q2_CAPHI
OG0007781	sp|Q96IF1|AJUBA_HUMAN	tr|A0A452G5C4|A0A452G5C4_CAPHI
OG0007782	sp|Q96RP7|G3ST4_HUMAN	tr|A0A452G605|A0A452G605_CAPHI
OG0007783	sp|P29972|AQP1_HUMAN	tr|A0A452G8L0|A0A452G8L0_CAPHI
OG0007784	sp|Q86WK6|AMGO1_HUMAN	tr|A0A452DM39|A0A452DM39_CAPHI
OG0007785	sp|P54368|OAZ1_HUMAN	tr|A0A452DM71|A0A452DM71_CAPHI
OG0007786	sp|P58511|SIM11_HUMAN	tr|A0A452DNH0|A0A452DNH0_CAPHI
OG0007787	sp|O95396|MOCS3_HUMAN	tr|A0A452DNZ0|A0A452DNZ0_CAPHI
OG0007788	sp|Q01851|PO4F1_HUMAN	tr|A0A452DPR8|A0A452DPR8_CAPHI
OG0007789	sp|P12036|NFH_HUMAN	tr|A0A452DPX3|A0A452DPX3_CAPHI
OG0007790	sp|Q9NR09|BIRC6_HUMAN	tr|A0A452DYH2|A0A452DYH2_CAPHI
OG0007791	sp|A6NJT0|UNC4_HUMAN	tr|A0A452DZE5|A0A452DZE5_CAPHI
OG0007792	sp|Q6ULP2|AFTIN_HUMAN	tr|A0A452E041|A0A452E041_CAPHI
OG0007793	sp|Q9NZ08|ERAP1_HUMAN	tr|A0A452E0X4|A0A452E0X4_CAPHI
OG0007794	sp|Q8N715|CC185_HUMAN	tr|A0A452E2A5|A0A452E2A5_CAPHI
OG0007795	sp|Q8IUH2|CREG2_HUMAN	tr|A0A452E2T6|A0A452E2T6_CAPHI
OG0007796	sp|P09110|THIK_HUMAN	tr|A0A452E401|A0A452E401_CAPHI
OG0007797	sp|E7EW31|PROB1_HUMAN	tr|A0A452E5H2|A0A452E5H2_CAPHI
OG0007798	sp|Q15596|NCOA2_HUMAN	tr|A0A452E5Y8|A0A452E5Y8_CAPHI
OG0007799	sp|Q86XR7|TCAM2_HUMAN	tr|A0A452E841|A0A452E841_CAPHI
OG0007800	sp|A0PJZ3|GXLT2_HUMAN	tr|A0A452E9D2|A0A452E9D2_CAPHI
OG0007801	sp|O95868|LY66D_HUMAN	tr|A0A452E9V6|A0A452E9V6_CAPHI
OG0007802	sp|Q12864|CAD17_HUMAN	tr|A0A452ECK4|A0A452ECK4_CAPHI
OG0007803	sp|P16219|ACADS_HUMAN	tr|A0A452ED98|A0A452ED98_CAPHI
OG0007804	sp|O60645|EXOC3_HUMAN	tr|A0A452EFB2|A0A452EFB2_CAPHI
OG0007805	sp|Q14137|BOP1_HUMAN	tr|A0A452EH86|A0A452EH86_CAPHI
OG0007806	sp|Q13571|LAPM5_HUMAN	tr|A0A452EIW4|A0A452EIW4_CAPHI
OG0007807	sp|Q9UKQ9|KLK9_HUMAN	tr|A0A452EIW5|A0A452EIW5_CAPHI
OG0007808	sp|A4D1P6|WDR91_HUMAN	tr|A0A452EKI9|A0A452EKI9_CAPHI
OG0007809	sp|Q96PV0|SYGP1_HUMAN	tr|A0A452ELV6|A0A452ELV6_CAPHI
OG0007810	sp|Q400G9|AMZ1_HUMAN	tr|A0A452EP03|A0A452EP03_CAPHI
OG0007811	sp|O95749|GGPPS_HUMAN	tr|A0A452ER44|A0A452ER44_CAPHI
OG0007812	sp|Q15311|RBP1_HUMAN	tr|A0A452ET69|A0A452ET69_CAPHI
OG0007813	sp|O43741|AAKB2_HUMAN	tr|A0A452ETT9|A0A452ETT9_CAPHI
OG0007814	sp|Q96IT1|ZN496_HUMAN	tr|A0A452EU08|A0A452EU08_CAPHI
OG0007815	sp|P17213|BPI_HUMAN	tr|A0A452EUG7|A0A452EUG7_CAPHI
OG0007816	sp|Q9BRN9|TM2D3_HUMAN	tr|A0A452EWT6|A0A452EWT6_CAPHI
OG0007817	sp|Q8WV28|BLNK_HUMAN	tr|A0A452F0E5|A0A452F0E5_CAPHI
OG0007818	sp|Q8NCM8|DYHC2_HUMAN	tr|A0A452F1V6|A0A452F1V6_CAPHI
OG0007819	sp|P53671|LIMK2_HUMAN	tr|A0A452F3K2|A0A452F3K2_CAPHI
OG0007820	sp|P36542|ATPG_HUMAN	tr|A0A452F509|A0A452F509_CAPHI
OG0007821	sp|Q9BV29|CCD32_HUMAN	tr|A0A452F511|A0A452F511_CAPHI
OG0007822	sp|A8MVW0|F1712_HUMAN	tr|A0A452F7W0|A0A452F7W0_CAPHI
OG0007823	sp|O94966|UBP19_HUMAN	tr|A0A452FA84|A0A452FA84_CAPHI
OG0007824	sp|P41567|EIF1_HUMAN	tr|A0A452FC30|A0A452FC30_CAPHI
OG0007825	sp|Q9H607|OCEL1_HUMAN	tr|A0A452FF15|A0A452FF15_CAPHI
OG0007826	sp|Q9UDV7|ZN282_HUMAN	tr|A0A452FG01|A0A452FG01_CAPHI
OG0007827	sp|P08185|CBG_HUMAN	tr|A0A452FGE5|A0A452FGE5_CAPHI
OG0007828	sp|Q8WW59|SPRY4_HUMAN	tr|A0A452FHH4|A0A452FHH4_CAPHI
OG0007829	sp|Q9NXK8|FXL12_HUMAN	tr|A0A452FHZ9|A0A452FHZ9_CAPHI
OG0007830	sp|Q9P0K1|ADA22_HUMAN	tr|A0A452FJC5|A0A452FJC5_CAPHI
OG0007831	sp|O75616|ERAL1_HUMAN	tr|A0A452FKY3|A0A452FKY3_CAPHI
OG0007832	sp|Q0IIM8|TBC8B_HUMAN	tr|A0A452FLM5|A0A452FLM5_CAPHI
OG0007833	sp|Q96QE2|MYCT_HUMAN	tr|A0A452FP08|A0A452FP08_CAPHI
OG0007834	sp|Q9BZF2|OSBL7_HUMAN	tr|A0A452FRU1|A0A452FRU1_CAPHI
OG0007835	sp|Q7RTV5|PXL2C_HUMAN	tr|A0A452FTY1|A0A452FTY1_CAPHI
OG0007836	sp|P58743|S26A5_HUMAN	tr|A0A452FVN6|A0A452FVN6_CAPHI
OG0007837	sp|O75884|RBBP9_HUMAN	tr|A0A452FWR4|A0A452FWR4_CAPHI
OG0007838	sp|Q8NHX4|SPTA3_HUMAN	tr|A0A452FY99|A0A452FY99_CAPHI
OG0007839	sp|Q96A70|AZIN2_HUMAN	tr|A0A452FYQ3|A0A452FYQ3_CAPHI
OG0007840	sp|Q99626|CDX2_HUMAN	tr|A0A452G0A2|A0A452G0A2_CAPHI
OG0007841	sp|O94855|SC24D_HUMAN	tr|A0A452G372|A0A452G372_CAPHI
OG0007842	sp|Q15022|SUZ12_HUMAN	tr|A0A452G6J9|A0A452G6J9_CAPHI
OG0007843	sp|Q86UW2|OSTB_HUMAN	tr|A0A452G6U4|A0A452G6U4_CAPHI
OG0007844	sp|P46060|RAGP1_HUMAN	tr|A0A452G7G6|A0A452G7G6_CAPHI
OG0007845	sp|Q9Y547|IFT25_HUMAN	tr|A0A452G8H2|A0A452G8H2_CAPHI
OG0007846	sp|Q9BWT1|CDCA7_HUMAN	tr|A0A452G918|A0A452G918_CAPHI
OG0007847	sp|Q86WV6|STING_HUMAN	tr|A0A0M4QBF3|A0A0M4QBF3_CAPHI
OG0007848	sp|O75821|EIF3G_HUMAN	tr|A0A452DPH5|A0A452DPH5_CAPHI
OG0007849	sp|Q6ZXV5|TMTC3_HUMAN	tr|A0A452DU52|A0A452DU52_CAPHI
OG0007850	sp|Q9BUL5|PHF23_HUMAN	tr|A0A452DU91|A0A452DU91_CAPHI
OG0007851	sp|Q15784|NDF2_HUMAN	tr|A0A452DVC8|A0A452DVC8_CAPHI
OG0007852	sp|Q8NEL0|CCD54_HUMAN	tr|A0A452DWV4|A0A452DWV4_CAPHI
OG0007853	sp|Q96BH3|ESPB1_HUMAN	tr|A0A452DXS6|A0A452DXS6_CAPHI
OG0007854	sp|Q9NPI5|NRK2_HUMAN	tr|A0A452DYC2|A0A452DYC2_CAPHI
OG0007855	sp|Q8N130|NPT2C_HUMAN	tr|A0A452DZ34|A0A452DZ34_CAPHI
OG0007856	sp|Q16520|BATF_HUMAN	tr|A0A452DZD2|A0A452DZD2_CAPHI
OG0007857	sp|Q8TDM5|SACA4_HUMAN	tr|A0A452E0J6|A0A452E0J6_CAPHI
OG0007858	sp|P20941|PHOS_HUMAN	tr|A0A452E229|A0A452E229_CAPHI
OG0007859	sp|Q6NSJ0|MYORG_HUMAN	tr|A0A452E235|A0A452E235_CAPHI
OG0007860	sp|Q9NUB4|CT141_HUMAN	tr|A0A452E293|A0A452E293_CAPHI
OG0007861	sp|Q99801|NKX31_HUMAN	tr|A0A452E3V6|A0A452E3V6_CAPHI
OG0007862	sp|Q8IV56|PRR15_HUMAN	tr|A0A452E479|A0A452E479_CAPHI
OG0007863	sp|Q8IXZ3|SP8_HUMAN	tr|A0A452E4Z3|A0A452E4Z3_CAPHI
OG0007864	sp|O95167|NDUA3_HUMAN	tr|A0A452E6R9|A0A452E6R9_CAPHI
OG0007865	sp|Q9UHI6|DDX20_HUMAN	tr|A0A452E717|A0A452E717_CAPHI
OG0007866	sp|Q9UJT9|FBXL7_HUMAN	tr|A0A452E982|A0A452E982_CAPHI
OG0007867	sp|Q92563|TICN2_HUMAN	tr|A0A452E9H3|A0A452E9H3_CAPHI
OG0007868	sp|P23327|SRCH_HUMAN	tr|A0A452EB77|A0A452EB77_CAPHI
OG0007869	sp|P11836|CD20_HUMAN	tr|A0A452ELI0|A0A452ELI0_CAPHI
OG0007870	sp|Q0VF49|K2012_HUMAN	tr|A0A452EN50|A0A452EN50_CAPHI
OG0007871	sp|Q8IZ08|GP135_HUMAN	tr|A0A452ENJ6|A0A452ENJ6_CAPHI
OG0007872	sp|Q13237|KGP2_HUMAN	tr|A0A452EPF5|A0A452EPF5_CAPHI
OG0007873	sp|P11474|ERR1_HUMAN	tr|A0A452EQJ7|A0A452EQJ7_CAPHI
OG0007874	sp|Q15021|CND1_HUMAN	tr|A0A452ERH9|A0A452ERH9_CAPHI
OG0007875	sp|O95707|RPP29_HUMAN	tr|A0A452EWZ4|A0A452EWZ4_CAPHI
OG0007876	sp|P04183|KITH_HUMAN	tr|A0A452EXI1|A0A452EXI1_CAPHI
OG0007877	sp|P09913|IFIT2_HUMAN	tr|A0A452EYK5|A0A452EYK5_CAPHI
OG0007879	sp|Q9P0V8|SLAF8_HUMAN	tr|A0A452F0M6|A0A452F0M6_CAPHI
OG0007880	sp|P10070|GLI2_HUMAN	tr|A0A452F108|A0A452F108_CAPHI
OG0007881	sp|O94769|ECM2_HUMAN	tr|A0A452F2X6|A0A452F2X6_CAPHI
OG0007882	sp|Q8TDV5|GP119_HUMAN	tr|A0A452F6H8|A0A452F6H8_CAPHI
OG0007884	sp|O00534|VMA5A_HUMAN	tr|A0A452FAR3|A0A452FAR3_CAPHI
OG0007885	sp|O15027|SC16A_HUMAN	tr|A0A452FD05|A0A452FD05_CAPHI
OG0007886	sp|Q14549|GBX1_HUMAN	tr|A0A452FDI3|A0A452FDI3_CAPHI
