Orthogroup	Homo_sapiens	Jaculus_jaculus
OG0006535	sp|P13682|ZNF35_HUMAN	tr|A0A8C5K8H8|A0A8C5K8H8_JACJA
OG0006536	sp|P13765|DOB_HUMAN	tr|A0A8C5LF13|A0A8C5LF13_JACJA
OG0006537	sp|P14543|NID1_HUMAN	tr|A0A8C5KP03|A0A8C5KP03_JACJA
OG0006538	sp|P20674|COX5A_HUMAN	tr|A0A8C5K086|A0A8C5K086_JACJA
OG0006539	sp|P23458|JAK1_HUMAN	tr|A0A8C5LCD6|A0A8C5LCD6_JACJA
OG0006540	sp|P32242|OTX1_HUMAN	tr|A0A8C5KEW6|A0A8C5KEW6_JACJA
OG0006541	sp|P36896|ACV1B_HUMAN	tr|A0A8C5KMU8|A0A8C5KMU8_JACJA
OG0006542	sp|P47804|RGR_HUMAN	tr|A0A8C5P2P1|A0A8C5P2P1_JACJA
OG0006543	sp|P49761|CLK3_HUMAN	tr|A0A8C5K5P1|A0A8C5K5P1_JACJA
OG0006544	sp|P57054|PIGP_HUMAN	tr|A0A8C5P518|A0A8C5P518_JACJA
OG0006545	sp|P59046|NAL12_HUMAN	tr|A0A8C5P0F4|A0A8C5P0F4_JACJA
OG0006546	sp|P59768|GBG2_HUMAN	tr|A0A8C5KL38|A0A8C5KL38_JACJA
OG0006547	sp|Q01518|CAP1_HUMAN	tr|A0A8C5P469|A0A8C5P469_JACJA
OG0006548	sp|Q13098|CSN1_HUMAN	tr|A0A8C5JZA9|A0A8C5JZA9_JACJA
OG0006549	sp|Q13643|FHL3_HUMAN	tr|A0A8C5K273|A0A8C5K273_JACJA
OG0006550	sp|Q15477|SKIV2_HUMAN	tr|A0A8C5KNU0|A0A8C5KNU0_JACJA
OG0006552	sp|Q5THJ4|VP13D_HUMAN	tr|A0A8C5KMK6|A0A8C5KMK6_JACJA
OG0006553	sp|Q5UAW9|GP157_HUMAN	tr|A0A8C5KG65|A0A8C5KG65_JACJA
OG0006554	sp|Q6UXG3|CLM9_HUMAN	tr|A0A8C5KSU2|A0A8C5KSU2_JACJA
OG0006555	sp|Q7Z403|TMC6_HUMAN	tr|A0A8C5KL08|A0A8C5KL08_JACJA
OG0006556	sp|Q7Z5A7|TAFA5_HUMAN	tr|A0A8C5LF19|A0A8C5LF19_JACJA
OG0006557	sp|Q8IX21|SLF2_HUMAN	tr|A0A8C5P594|A0A8C5P594_JACJA
OG0006558	sp|Q8N1D5|CF107_HUMAN	tr|A0A8C5KIG9|A0A8C5KIG9_JACJA
OG0006559	sp|Q8N371|KDM8_HUMAN	tr|A0A8C5L7S9|A0A8C5L7S9_JACJA
OG0006560	sp|Q8N6T7|SIR6_HUMAN	tr|A0A8C5KYS9|A0A8C5KYS9_JACJA
OG0006561	sp|Q8NBE8|KLH23_HUMAN	tr|A0A8C5L9P7|A0A8C5L9P7_JACJA
OG0006562	sp|Q8NEZ3|WDR19_HUMAN	tr|A0A8C5L0J1|A0A8C5L0J1_JACJA
OG0006563	sp|Q8TBK6|ZCH10_HUMAN	tr|A0A8C5KJM4|A0A8C5KJM4_JACJA
OG0006564	sp|Q8TCT6|SPPL3_HUMAN	tr|A0A8C5LJ55|A0A8C5LJ55_JACJA
OG0006565	sp|Q8WW52|F151A_HUMAN	tr|A0A8C5JZ29|A0A8C5JZ29_JACJA
OG0006566	sp|Q8WX92|NELFB_HUMAN	tr|A0A8C5LHP5|A0A8C5LHP5_JACJA
OG0006567	sp|Q969T9|WBP2_HUMAN	tr|A0A8C5KQW3|A0A8C5KQW3_JACJA
OG0006568	sp|Q96AA3|RFT1_HUMAN	tr|A0A8C5LCC0|A0A8C5LCC0_JACJA
OG0006569	sp|Q96CS4|ZN689_HUMAN	tr|A0A8C5LE97|A0A8C5LE97_JACJA
OG0006570	sp|Q96EL3|RM53_HUMAN	tr|A0A8C5KDG0|A0A8C5KDG0_JACJA
OG0006571	sp|Q96FB5|MT25B_HUMAN	tr|A0A8C5K954|A0A8C5K954_JACJA
OG0006572	sp|Q96MT8|CEP63_HUMAN	tr|A0A8C5KKC3|A0A8C5KKC3_JACJA
OG0006573	sp|Q96PK6|RBM14_HUMAN	tr|A0A8C5LA91|A0A8C5LA91_JACJA
OG0006574	sp|Q96SW2|CRBN_HUMAN	tr|A0A8C5KBI0|A0A8C5KBI0_JACJA
OG0006575	sp|Q99075|HBEGF_HUMAN	tr|A0A8C5KCD2|A0A8C5KCD2_JACJA
OG0006576	sp|Q9BRC7|PLCD4_HUMAN	tr|A0A8C5KSA1|A0A8C5KSA1_JACJA
OG0006577	sp|Q9BRK0|REEP2_HUMAN	tr|A0A8C5LJ56|A0A8C5LJ56_JACJA
OG0006578	sp|Q9BYU1|PBX4_HUMAN	tr|A0A8C5NWS4|A0A8C5NWS4_JACJA
OG0006579	sp|Q9BZE0|GLIS2_HUMAN	tr|A0A8C5JV82|A0A8C5JV82_JACJA
OG0006580	sp|Q9BZE9|ASPC1_HUMAN	tr|A0A8C5L5U0|A0A8C5L5U0_JACJA
OG0006581	sp|Q9H489|TSY26_HUMAN	tr|A0A8C5JYC7|A0A8C5JYC7_JACJA
OG0006582	sp|Q9H4B0|OSGL1_HUMAN	tr|A0A8C5P0L6|A0A8C5P0L6_JACJA
OG0006583	sp|Q9NX05|F120C_HUMAN	tr|A0A8C5LA87|A0A8C5LA87_JACJA
OG0006584	sp|Q9UH65|SWP70_HUMAN	tr|A0A8C5P3L2|A0A8C5P3L2_JACJA
OG0006585	sp|Q9UJ41|RABX5_HUMAN	tr|A0A8C5KGV1|A0A8C5KGV1_JACJA
OG0006586	sp|Q9UPQ9|TNR6B_HUMAN	tr|A0A8C5P0C9|A0A8C5P0C9_JACJA
OG0006587	sp|Q9Y337|KLK5_HUMAN	tr|A0A8C5KQ76|A0A8C5KQ76_JACJA
OG0006588	sp|Q9Y5R5|DMRT2_HUMAN	tr|A0A8C5LJT9|A0A8C5LJT9_JACJA
OG0006589	sp|Q9Y5Y7|LYVE1_HUMAN	tr|A0A8C5L1Z7|A0A8C5L1Z7_JACJA
OG0006590	sp|Q9Y6R0|NUMBL_HUMAN	tr|A0A8C5KNK2|A0A8C5KNK2_JACJA
OG0006591	sp|A1IGU5|ARH37_HUMAN	tr|A0A8C5LBM2|A0A8C5LBM2_JACJA
OG0006592	sp|A8K0R7|ZN839_HUMAN	tr|A0A8C5L8M0|A0A8C5L8M0_JACJA
OG0006593	sp|O43716|GATC_HUMAN	tr|A0A8C5JYT0|A0A8C5JYT0_JACJA
OG0006594	sp|O60925|PFD1_HUMAN	tr|A0A8C5P677|A0A8C5P677_JACJA
OG0006595	sp|O75830|SPI2_HUMAN	tr|A0A8C5L427|A0A8C5L427_JACJA
OG0006597	sp|O95755|RAB36_HUMAN	tr|A0A8C5KDP6|A0A8C5KDP6_JACJA
OG0006598	sp|O95838|GLP2R_HUMAN	tr|A0A8C5NV98|A0A8C5NV98_JACJA
OG0006599	sp|P0CG23|ZN853_HUMAN	tr|A0A8C5LL42|A0A8C5LL42_JACJA
OG0006600	sp|P12955|PEPD_HUMAN	tr|A0A8C5KZH5|A0A8C5KZH5_JACJA
OG0006601	sp|P18509|PACA_HUMAN	tr|A0A8C5LL87|A0A8C5LL87_JACJA
OG0006602	sp|P40222|TXLNA_HUMAN	tr|A0A8C5K508|A0A8C5K508_JACJA
OG0006603	sp|P48436|SOX9_HUMAN	tr|A0A8C5L5A8|A0A8C5L5A8_JACJA
OG0006604	sp|P51449|RORG_HUMAN	tr|A0A8C5K6Q5|A0A8C5K6Q5_JACJA
OG0006605	sp|P52756|RBM5_HUMAN	tr|A0A8C5K3K5|A0A8C5K3K5_JACJA
OG0006606	sp|P54198|HIRA_HUMAN	tr|A0A8C5KXT8|A0A8C5KXT8_JACJA
OG0006607	sp|P54284|CACB3_HUMAN	tr|A0A8C5L2C8|A0A8C5L2C8_JACJA
OG0006608	sp|P98161|PKD1_HUMAN	tr|A0A8C5KQY4|A0A8C5KQY4_JACJA
OG0006609	sp|Q12789|TF3C1_HUMAN	tr|A0A8C5KJL3|A0A8C5KJL3_JACJA
OG0006610	sp|Q12798|CETN1_HUMAN	tr|A0A8C5K9W8|A0A8C5K9W8_JACJA
OG0006611	sp|Q13123|RED_HUMAN	tr|A0A8C5JWN1|A0A8C5JWN1_JACJA
OG0006612	sp|Q13206|DDX10_HUMAN	tr|A0A8C5KH40|A0A8C5KH40_JACJA
OG0006613	sp|Q13751|LAMB3_HUMAN	tr|A0A8C5L6X3|A0A8C5L6X3_JACJA
OG0006614	sp|Q14108|SCRB2_HUMAN	tr|A0A8C5JXH0|A0A8C5JXH0_JACJA
OG0006615	sp|Q15054|DPOD3_HUMAN	tr|A0A8C5KUV6|A0A8C5KUV6_JACJA
OG0006616	sp|Q16890|TPD53_HUMAN	tr|A0A8C5LGS9|A0A8C5LGS9_JACJA
OG0006618	sp|Q5JYT7|K1755_HUMAN	tr|A0A8C5K038|A0A8C5K038_JACJA
OG0006619	sp|Q5TCZ1|SPD2A_HUMAN	tr|A0A8C5K9N6|A0A8C5K9N6_JACJA
OG0006620	sp|Q6P1A2|MBOA5_HUMAN	tr|A0A8C5P1H7|A0A8C5P1H7_JACJA
OG0006621	sp|Q6UW02|CP20A_HUMAN	tr|A0A8C5K4Z1|A0A8C5K4Z1_JACJA
OG0006622	sp|Q7Z6V5|ADAT2_HUMAN	tr|A0A8C5LF24|A0A8C5LF24_JACJA
OG0006623	sp|Q8IXW0|LMTD2_HUMAN	tr|A0A8C5P3H7|A0A8C5P3H7_JACJA
OG0006624	sp|Q8N7P1|PLD5_HUMAN	tr|A0A8C5KD66|A0A8C5KD66_JACJA
OG0006625	sp|Q96I59|SYNM_HUMAN	tr|A0A8C5KPP2|A0A8C5KPP2_JACJA
OG0006626	sp|Q96L34|MARK4_HUMAN	tr|A0A8C5L6H1|A0A8C5L6H1_JACJA
OG0006627	sp|Q96NB3|ZN830_HUMAN	tr|A0A8C5K8Z4|A0A8C5K8Z4_JACJA
OG0006628	sp|Q96NJ5|KLH32_HUMAN	tr|A0A8C5LF05|A0A8C5LF05_JACJA
OG0006629	sp|Q9BQB4|SOST_HUMAN	tr|A0A8C5KTY9|A0A8C5KTY9_JACJA
OG0006630	sp|Q9BRN9|TM2D3_HUMAN	tr|A0A8C5K7X3|A0A8C5K7X3_JACJA
OG0006631	sp|Q9NRN7|ADPPT_HUMAN	tr|A0A8C5JYW9|A0A8C5JYW9_JACJA
OG0006632	sp|Q9NSB8|HOME2_HUMAN	tr|A0A8C5L1B1|A0A8C5L1B1_JACJA
OG0006633	sp|Q9NXG6|P4HTM_HUMAN	tr|A0A8C5NZ58|A0A8C5NZ58_JACJA
OG0006634	sp|Q9UHL9|GT2D1_HUMAN	tr|A0A8C5K2W0|A0A8C5K2W0_JACJA
OG0006635	sp|Q9ULN7|PNM8B_HUMAN	tr|A0A8C5KSR2|A0A8C5KSR2_JACJA
OG0006636	sp|Q9UNF0|PACN2_HUMAN	tr|A0A8C5LAI7|A0A8C5LAI7_JACJA
OG0006637	sp|Q9Y2R0|COA3_HUMAN	tr|A0A8C5L810|A0A8C5L810_JACJA
OG0006638	sp|Q9Y534|CSDC2_HUMAN	tr|A0A8C5L2P0|A0A8C5L2P0_JACJA
OG0006639	sp|Q9Y566|SHAN1_HUMAN	tr|A0A8C5KH52|A0A8C5KH52_JACJA
OG0006640	sp|A0A1B0GTU2|CTXD1_HUMAN	tr|A0A8C5NWJ1|A0A8C5NWJ1_JACJA
OG0006641	sp|A9QM74|IMA8_HUMAN	tr|A0A8C5K714|A0A8C5K714_JACJA
OG0006642	sp|O14948|TFEC_HUMAN	tr|A0A8C5KUT4|A0A8C5KUT4_JACJA
OG0006643	sp|O43633|CHM2A_HUMAN	tr|A0A8C5K1U0|A0A8C5K1U0_JACJA
OG0006644	sp|O95169|NDUB8_HUMAN	tr|A0A8C5L844|A0A8C5L844_JACJA
OG0006645	sp|P0C2W1|FBSP1_HUMAN	tr|A0A8C5KBU8|A0A8C5KBU8_JACJA
OG0006646	sp|P0DMS9|TMIG3_HUMAN	tr|A0A8C5KBK6|A0A8C5KBK6_JACJA
OG0006647	sp|P49683|PRLHR_HUMAN	tr|A0A8C5KBP6|A0A8C5KBP6_JACJA
OG0006648	sp|P50616|TOB1_HUMAN	tr|A0A8C5K091|A0A8C5K091_JACJA
OG0006649	sp|P55064|AQP5_HUMAN	tr|A0A8C5K812|A0A8C5K812_JACJA
OG0006650	sp|Q02223|TNR17_HUMAN	tr|A0A8C5L5A5|A0A8C5L5A5_JACJA
OG0006651	sp|Q05586|NMDZ1_HUMAN	tr|A0A8C5LBI9|A0A8C5LBI9_JACJA
OG0006652	sp|Q13064|MKRN3_HUMAN	tr|A0A8C5K233|A0A8C5K233_JACJA
OG0006653	sp|Q16570|ACKR1_HUMAN	tr|A0A8C5LH62|A0A8C5LH62_JACJA
OG0006654	sp|Q16674|MIA_HUMAN	tr|A0A8C5KVU7|A0A8C5KVU7_JACJA
OG0006655	sp|Q2KHT4|GSG1_HUMAN	tr|A0A8C5K7J0|A0A8C5K7J0_JACJA
OG0006656	sp|Q2TAY7|SMU1_HUMAN	tr|A0A8C5KWV6|A0A8C5KWV6_JACJA
OG0006657	sp|Q5GH76|XKR4_HUMAN	tr|A0A8C5KHG6|A0A8C5KHG6_JACJA
OG0006658	sp|Q5T013|HYI_HUMAN	tr|A0A8C5KQU0|A0A8C5KQU0_JACJA
OG0006659	sp|Q5T6S3|PHF19_HUMAN	tr|A0A8C5KG63|A0A8C5KG63_JACJA
OG0006660	sp|Q6WCQ1|MPRIP_HUMAN	tr|A0A8C5KZ34|A0A8C5KZ34_JACJA
OG0006661	sp|Q6ZRH7|CTSRG_HUMAN	tr|A0A8C5KYQ1|A0A8C5KYQ1_JACJA
OG0006662	sp|Q765I0|UTS2B_HUMAN	tr|A0A8C5K832|A0A8C5K832_JACJA
OG0006663	sp|Q86UN2|R4RL1_HUMAN	tr|A0A8C5L705|A0A8C5L705_JACJA
OG0006664	sp|Q86V21|AACS_HUMAN	tr|A0A8C5KNN5|A0A8C5KNN5_JACJA
OG0006665	sp|Q86VW2|ARHGP_HUMAN	tr|A0A8C5L7B7|A0A8C5L7B7_JACJA
OG0006666	sp|Q8IVA1|PCP2_HUMAN	tr|A0A8C5KDM3|A0A8C5KDM3_JACJA
OG0006667	sp|Q8IZM8|ZN654_HUMAN	tr|A0A8C5KI17|A0A8C5KI17_JACJA
OG0006668	sp|Q8N5H3|LRA25_HUMAN	tr|A0A8C5KG54|A0A8C5KG54_JACJA
OG0006669	sp|Q8N7X0|ADGB_HUMAN	tr|A0A8C5K1M0|A0A8C5K1M0_JACJA
OG0006670	sp|Q8TEB7|RN128_HUMAN	tr|A0A8C5KRM3|A0A8C5KRM3_JACJA
OG0006671	sp|Q92667|AKAP1_HUMAN	tr|A0A8C5K6I3|A0A8C5K6I3_JACJA
OG0006672	sp|Q969E2|SCAM4_HUMAN	tr|A0A8C5LN32|A0A8C5LN32_JACJA
OG0006673	sp|Q96A11|G3ST3_HUMAN	tr|A0A8C5JWK7|A0A8C5JWK7_JACJA
OG0006674	sp|Q96A35|RM24_HUMAN	tr|A0A8C5KSW7|A0A8C5KSW7_JACJA
OG0006675	sp|Q96I15|SCLY_HUMAN	tr|A0A8C5NV80|A0A8C5NV80_JACJA
OG0006676	sp|Q96K83|ZN521_HUMAN	tr|A0A8C5LBA1|A0A8C5LBA1_JACJA
OG0006677	sp|Q96L96|ALPK3_HUMAN	tr|A0A8C5K676|A0A8C5K676_JACJA
OG0006678	sp|Q96M83|CCDC7_HUMAN	tr|A0A8C5P5W5|A0A8C5P5W5_JACJA
OG0006679	sp|Q9GZR7|DDX24_HUMAN	tr|A0A8C5KA37|A0A8C5KA37_JACJA
OG0006680	sp|Q9H3C7|GGNB2_HUMAN	tr|A0A8C5L7G7|A0A8C5L7G7_JACJA
OG0006681	sp|Q9H3S7|PTN23_HUMAN	tr|A0A8C5LHG3|A0A8C5LHG3_JACJA
OG0006682	sp|Q9H7Y0|DIK2B_HUMAN	tr|A0A8C5KA82|A0A8C5KA82_JACJA
OG0006683	sp|Q9HBU6|EKI1_HUMAN	tr|A0A8C5K4D3|A0A8C5K4D3_JACJA
OG0006684	sp|Q9NRM7|LATS2_HUMAN	tr|A0A8C5KQL5|A0A8C5KQL5_JACJA
OG0006685	sp|Q9NSI5|IGSF5_HUMAN	tr|A0A8C5JY15|A0A8C5JY15_JACJA
OG0006686	sp|Q9NZ56|FMN2_HUMAN	tr|A0A8C5P3N8|A0A8C5P3N8_JACJA
OG0006687	sp|Q9UBP4|DKK3_HUMAN	tr|A0A8C5KHU2|A0A8C5KHU2_JACJA
OG0006688	sp|Q9ULD6|INTU_HUMAN	tr|A0A8C5JYU6|A0A8C5JYU6_JACJA
OG0006689	sp|Q9Y6G5|COMDA_HUMAN	tr|A0A8C5L4Y1|A0A8C5L4Y1_JACJA
OG0006690	sp|A6NHN0|OTOL1_HUMAN	tr|A0A8C5KM12|A0A8C5KM12_JACJA
OG0006691	sp|O43432|IF4G3_HUMAN	tr|A0A8C5KZC7|A0A8C5KZC7_JACJA
OG0006692	sp|O43505|B4GA1_HUMAN	tr|A0A8C5KWP3|A0A8C5KWP3_JACJA
OG0006693	sp|O60701|UGDH_HUMAN	tr|A0A8C5K308|A0A8C5K308_JACJA
OG0006694	sp|O95721|SNP29_HUMAN	tr|A0A8C5KLE1|A0A8C5KLE1_JACJA
OG0006695	sp|O95967|FBLN4_HUMAN	tr|A0A8C5KB16|A0A8C5KB16_JACJA
OG0006696	sp|P08962|CD63_HUMAN	tr|A0A8C5LHS2|A0A8C5LHS2_JACJA
OG0006697	sp|P0C2L3|F163B_HUMAN	tr|A0A8C5LFF3|A0A8C5LFF3_JACJA
OG0006698	sp|P11836|CD20_HUMAN	tr|A0A8C5KU20|A0A8C5KU20_JACJA
OG0006699	sp|P12107|COBA1_HUMAN	tr|A0A8C5L2L4|A0A8C5L2L4_JACJA
OG0006700	sp|P24855|DNAS1_HUMAN	tr|A0A8C5KZX3|A0A8C5KZX3_JACJA
OG0006701	sp|P31939|PUR9_HUMAN	tr|A0A8C5L974|A0A8C5L974_JACJA
OG0006702	sp|P32320|CDD_HUMAN	tr|A0A8C5LG56|A0A8C5LG56_JACJA
OG0006703	sp|P35968|VGFR2_HUMAN	tr|A0A8C5JYY3|A0A8C5JYY3_JACJA
OG0006704	sp|P53805|RCAN1_HUMAN	tr|A0A8C5L532|A0A8C5L532_JACJA
OG0006705	sp|P60510|PP4C_HUMAN	tr|A0A8C5JWW8|A0A8C5JWW8_JACJA
OG0006706	sp|P60893|GPR85_HUMAN	tr|A0A8C5KXX7|A0A8C5KXX7_JACJA
OG0006707	sp|P82094|TMF1_HUMAN	tr|A0A8C5LBX1|A0A8C5LBX1_JACJA
OG0006708	sp|P82650|RT22_HUMAN	tr|A0A8C5LB45|A0A8C5LB45_JACJA
OG0006709	sp|Q17R31|TATD3_HUMAN	tr|A0A8C5L3P6|A0A8C5L3P6_JACJA
OG0006710	sp|Q53FT3|HIKES_HUMAN	tr|A0A8C5KF24|A0A8C5KF24_JACJA
OG0006711	sp|Q5SQS7|SH24B_HUMAN	tr|A0A8C5JXB3|A0A8C5JXB3_JACJA
OG0006712	sp|Q6GMV2|SMYD5_HUMAN	tr|A0A8C5KGY4|A0A8C5KGY4_JACJA
OG0006713	sp|Q7RTY1|MOT9_HUMAN	tr|A0A8C5KLC3|A0A8C5KLC3_JACJA
OG0006714	sp|Q7Z3K3|POGZ_HUMAN	tr|A0A8C5NWE7|A0A8C5NWE7_JACJA
OG0006715	sp|Q7Z5H3|RHG22_HUMAN	tr|A0A8C5LII1|A0A8C5LII1_JACJA
OG0006716	sp|Q86XN8|MEX3D_HUMAN	tr|A0A8C5LMG3|A0A8C5LMG3_JACJA
OG0006717	sp|Q86YF9|DZIP1_HUMAN	tr|A0A8C5L3M8|A0A8C5L3M8_JACJA
OG0006718	sp|Q86YJ5|MARH9_HUMAN	tr|A0A8C5K140|A0A8C5K140_JACJA
OG0006719	sp|Q8IZF3|AGRF4_HUMAN	tr|A0A8C5LGJ6|A0A8C5LGJ6_JACJA
OG0006720	sp|Q8N865|CG031_HUMAN	tr|A0A8C5KGI0|A0A8C5KGI0_JACJA
OG0006721	sp|Q8N8D1|PDCD7_HUMAN	tr|A0A8C5KBE6|A0A8C5KBE6_JACJA
OG0006722	sp|Q8N9R8|SCAI_HUMAN	tr|A0A8C5L910|A0A8C5L910_JACJA
OG0006723	sp|Q8NA69|TEX45_HUMAN	tr|A0A8C5KU58|A0A8C5KU58_JACJA
OG0006724	sp|Q8NI38|IKBD_HUMAN	tr|A0A8C5KK13|A0A8C5KK13_JACJA
OG0006725	sp|Q8TCT1|PHOP1_HUMAN	tr|A0A8C5NWI0|A0A8C5NWI0_JACJA
OG0006726	sp|Q8TD55|PKHO2_HUMAN	tr|A0A8C5KLH5|A0A8C5KLH5_JACJA
OG0006727	sp|Q8WVF5|KCTD4_HUMAN	tr|A0A8C5KHN8|A0A8C5KHN8_JACJA
OG0006728	sp|Q92622|RUBIC_HUMAN	tr|A0A8C5NYN1|A0A8C5NYN1_JACJA
OG0006729	sp|Q92956|TNR14_HUMAN	tr|A0A8C5LBD6|A0A8C5LBD6_JACJA
OG0006730	sp|Q96FV0|LRC46_HUMAN	tr|A0A8C5K9K5|A0A8C5K9K5_JACJA
OG0006731	sp|Q96HH4|TM169_HUMAN	tr|A0A8C5KE30|A0A8C5KE30_JACJA
OG0006732	sp|Q96KV7|WDR90_HUMAN	tr|A0A8C5JWW7|A0A8C5JWW7_JACJA
OG0006733	sp|Q96NY8|NECT4_HUMAN	tr|A0A8C5P3V0|A0A8C5P3V0_JACJA
OG0006734	sp|Q99832|TCPH_HUMAN	tr|A0A8C5KN92|A0A8C5KN92_JACJA
OG0006735	sp|Q9BQ48|RM34_HUMAN	tr|A0A8C5L5F0|A0A8C5L5F0_JACJA
OG0006736	sp|Q9BSR8|YIPF4_HUMAN	tr|A0A8C5P2G9|A0A8C5P2G9_JACJA
OG0006737	sp|Q9BTE0|NAT9_HUMAN	tr|A0A8C5LBR9|A0A8C5LBR9_JACJA
OG0006738	sp|Q9GZS1|RPA49_HUMAN	tr|A0A8C5L8R7|A0A8C5L8R7_JACJA
OG0006739	sp|Q9H5I5|PIEZ2_HUMAN	tr|A0A8C5KKR2|A0A8C5KKR2_JACJA
OG0006740	sp|Q9H5V9|STEEP_HUMAN	tr|A0A8C5LBJ6|A0A8C5LBJ6_JACJA
OG0006741	sp|Q9HCT0|FGF22_HUMAN	tr|A0A8C5KHJ8|A0A8C5KHJ8_JACJA
OG0006742	sp|Q9NQX1|PRDM5_HUMAN	tr|A0A8C5KA39|A0A8C5KA39_JACJA
OG0006743	sp|Q9NR63|CP26B_HUMAN	tr|A0A8C5NY50|A0A8C5NY50_JACJA
OG0006744	sp|Q9NUC0|SRTD4_HUMAN	tr|A0A8C5KPQ8|A0A8C5KPQ8_JACJA
OG0006745	sp|Q9NV29|TM100_HUMAN	tr|A0A8C5NY71|A0A8C5NY71_JACJA
OG0006746	sp|Q9NVV5|AIG1_HUMAN	tr|A0A8C5NV99|A0A8C5NV99_JACJA
OG0006747	sp|Q9UKA4|AKA11_HUMAN	tr|A0A8C5K2M0|A0A8C5K2M0_JACJA
OG0006748	sp|Q9Y2I9|TBC30_HUMAN	tr|A0A8C5L7H4|A0A8C5L7H4_JACJA
OG0006749	sp|Q9Y3I1|FBX7_HUMAN	tr|A0A8C5K5K9|A0A8C5K5K9_JACJA
OG0006750	sp|Q9Y6J9|TAF6L_HUMAN	tr|A0A8C5KS04|A0A8C5KS04_JACJA
OG0006751	sp|A2A3L6|TTC24_HUMAN	tr|A0A8C5L6B8|A0A8C5L6B8_JACJA
OG0006752	sp|A4D263|SPT48_HUMAN	tr|A0A8C5KIZ4|A0A8C5KIZ4_JACJA
OG0006753	sp|A6NJI9|LRC72_HUMAN	tr|A0A8C5LK74|A0A8C5LK74_JACJA
OG0006754	sp|A6QL63|ABTB3_HUMAN	tr|A0A8C5L9K7|A0A8C5L9K7_JACJA
OG0006755	sp|P00492|HPRT_HUMAN	tr|A0A8C5LK77|A0A8C5LK77_JACJA
OG0006756	sp|P10071|GLI3_HUMAN	tr|A0A8C5K5G5|A0A8C5K5G5_JACJA
OG0006757	sp|P21781|FGF7_HUMAN	tr|A0A8C5NWG5|A0A8C5NWG5_JACJA
OG0006758	sp|P30711|GSTT1_HUMAN	tr|A0A8C5JWD4|A0A8C5JWD4_JACJA
OG0006759	sp|P31947|1433S_HUMAN	tr|A0A8C5NYF3|A0A8C5NYF3_JACJA
OG0006760	sp|P41587|VIPR2_HUMAN	tr|A0A8C5KPN2|A0A8C5KPN2_JACJA
OG0006761	sp|P50548|ERF_HUMAN	tr|A0A8C5NU34|A0A8C5NU34_JACJA
OG0006762	sp|P56202|CATW_HUMAN	tr|A0A8C5JWA0|A0A8C5JWA0_JACJA
OG0006763	sp|P60022|DEFB1_HUMAN	tr|A0A8C5K0H4|A0A8C5K0H4_JACJA
OG0006764	sp|Q12912|IRAG2_HUMAN	tr|A0A8C5NY97|A0A8C5NY97_JACJA
OG0006765	sp|Q2TAA2|IAH1_HUMAN	tr|A0A8C5KQW0|A0A8C5KQW0_JACJA
OG0006766	sp|Q52LA3|LIN52_HUMAN	tr|A0A8C5P052|A0A8C5P052_JACJA
OG0006767	sp|Q5HYI7|MTX3_HUMAN	tr|A0A8C5LBB4|A0A8C5LBB4_JACJA
OG0006768	sp|Q5T6V5|QSPP_HUMAN	tr|A0A8C5NTX5|A0A8C5NTX5_JACJA
OG0006769	sp|Q68DN1|CB016_HUMAN	tr|A0A8C5KS68|A0A8C5KS68_JACJA
OG0006770	sp|Q6N063|OGFD2_HUMAN	tr|A0A8C5KTY0|A0A8C5KTY0_JACJA
OG0006771	sp|Q76KP1|B4GN4_HUMAN	tr|A0A8C5KTZ9|A0A8C5KTZ9_JACJA
OG0006772	sp|Q86UX2|ITIH5_HUMAN	tr|A0A8C5KTS2|A0A8C5KTS2_JACJA
OG0006773	sp|Q8IWZ6|BBS7_HUMAN	tr|A0A8C5KVT1|A0A8C5KVT1_JACJA
OG0006774	sp|Q8IXM3|RM41_HUMAN	tr|A0A8C5KFC2|A0A8C5KFC2_JACJA
OG0006775	sp|Q8NBP0|TTC13_HUMAN	tr|A0A8C5LF32|A0A8C5LF32_JACJA
OG0006776	sp|Q8NFP4|MDGA1_HUMAN	tr|A0A8C5KFI4|A0A8C5KFI4_JACJA
OG0006777	sp|Q8NFT2|STEA2_HUMAN	tr|A0A8C5K9H2|A0A8C5K9H2_JACJA
OG0006778	sp|Q8TBM8|DJB14_HUMAN	tr|A0A8C5L4D7|A0A8C5L4D7_JACJA
OG0006779	sp|Q92826|HXB13_HUMAN	tr|A0A8C5KBV3|A0A8C5KBV3_JACJA
OG0006780	sp|Q96H78|S2544_HUMAN	tr|A0A8C5JVV2|A0A8C5JVV2_JACJA
OG0006781	sp|Q96PD6|MOGT1_HUMAN	tr|A0A8C5LG46|A0A8C5LG46_JACJA
OG0006782	sp|Q96SZ4|ZSC10_HUMAN	tr|A0A8C5KUK7|A0A8C5KUK7_JACJA
OG0006783	sp|Q99453|PHX2B_HUMAN	tr|A0A8C5L8G4|A0A8C5L8G4_JACJA
OG0006784	sp|Q99932|SPAG8_HUMAN	tr|A0A8C5P0P5|A0A8C5P0P5_JACJA
OG0006785	sp|Q9BYN7|ZN341_HUMAN	tr|A0A8C5LA50|A0A8C5LA50_JACJA
OG0006786	sp|Q9C0I1|MTMRC_HUMAN	tr|A0A8C5KCN1|A0A8C5KCN1_JACJA
