Orthogroup	Homo_sapiens	Otolemur_garnettii
OG0006006	sp|Q9NZH0|GPC5B_HUMAN	tr|H0X1W1|H0X1W1_OTOGA
OG0006007	sp|Q9P2J5|SYLC_HUMAN	tr|H0WZ58|H0WZ58_OTOGA
OG0006008	sp|Q9UBI9|HDC_HUMAN	tr|H0XHD3|H0XHD3_OTOGA
OG0006009	sp|Q9UBN1|CCG4_HUMAN	tr|H0X9H7|H0X9H7_OTOGA
OG0006010	sp|Q9UPN6|SCAF8_HUMAN	tr|H0XTL8|H0XTL8_OTOGA
OG0006011	sp|A0AV02|S12A8_HUMAN	tr|H0XJH3|H0XJH3_OTOGA
OG0006012	sp|A6H8Y1|BDP1_HUMAN	tr|H0WZQ3|H0WZQ3_OTOGA
OG0006013	sp|A7XYQ1|SOBP_HUMAN	tr|H0WU02|H0WU02_OTOGA
OG0006014	sp|A8K979|ERI2_HUMAN	tr|H0X520|H0X520_OTOGA
OG0006015	sp|C9JJ37|BTBDJ_HUMAN	tr|H0XRD3|H0XRD3_OTOGA
OG0006016	sp|O14949|QCR8_HUMAN	tr|H0X0K0|H0X0K0_OTOGA
OG0006017	sp|O60437|PEPL_HUMAN	tr|H0WFZ5|H0WFZ5_OTOGA
OG0006018	sp|O60861|GAS7_HUMAN	tr|H0WHM5|H0WHM5_OTOGA
OG0006019	sp|P05230|FGF1_HUMAN	tr|B4USY8|B4USY8_OTOGA
OG0006020	sp|P18850|ATF6A_HUMAN	tr|H0WJM8|H0WJM8_OTOGA
OG0006021	sp|P19544|WT1_HUMAN	tr|H0WVN1|H0WVN1_OTOGA
OG0006022	sp|P30988|CALCR_HUMAN	tr|H0WG39|H0WG39_OTOGA
OG0006023	sp|P35270|SPRE_HUMAN	tr|H0X838|H0X838_OTOGA
OG0006024	sp|P35348|ADA1A_HUMAN	tr|H0XHN6|H0XHN6_OTOGA
OG0006025	sp|P43119|PI2R_HUMAN	tr|H0XTL1|H0XTL1_OTOGA
OG0006026	sp|P50219|MNX1_HUMAN	tr|H0XQM4|H0XQM4_OTOGA
OG0006027	sp|P57735|RAB25_HUMAN	tr|H0XGH3|H0XGH3_OTOGA
OG0006028	sp|P58340|MLF1_HUMAN	tr|H0WY59|H0WY59_OTOGA
OG0006029	sp|Q01892|SPIB_HUMAN	tr|H0X7A4|H0X7A4_OTOGA
OG0006030	sp|Q0VDD8|DYH14_HUMAN	tr|H0XMF9|H0XMF9_OTOGA
OG0006031	sp|Q13423|NNTM_HUMAN	tr|H0WKY3|H0WKY3_OTOGA
OG0006032	sp|Q13573|SNW1_HUMAN	tr|H0XXU1|H0XXU1_OTOGA
OG0006033	sp|Q13585|MTR1L_HUMAN	tr|H0X5K2|H0X5K2_OTOGA
OG0006034	sp|Q13796|SHRM2_HUMAN	tr|H0XIJ5|H0XIJ5_OTOGA
OG0006035	sp|Q14442|PIGH_HUMAN	tr|H0XE05|H0XE05_OTOGA
OG0006036	sp|Q2TAL5|SMTL2_HUMAN	tr|H0WLJ4|H0WLJ4_OTOGA
OG0006037	sp|Q53QW1|TEX44_HUMAN	tr|H0XWA3|H0XWA3_OTOGA
OG0006038	sp|Q5EE01|CENPW_HUMAN	tr|H0XS85|H0XS85_OTOGA
OG0006039	sp|Q5GAN4|RNS12_HUMAN	tr|H0WJW1|H0WJW1_OTOGA
OG0006040	sp|Q5JNZ3|ZN311_HUMAN	tr|H0WWT1|H0WWT1_OTOGA
OG0006041	sp|Q5JSH3|WDR44_HUMAN	tr|H0WQ58|H0WQ58_OTOGA
OG0006042	sp|Q5TGL8|PXDC1_HUMAN	tr|H0XFG6|H0XFG6_OTOGA
OG0006043	sp|Q5U5Z8|CBPC2_HUMAN	tr|H0X4R2|H0X4R2_OTOGA
OG0006044	sp|Q5VV43|K0319_HUMAN	tr|H0X3D1|H0X3D1_OTOGA
OG0006045	sp|Q6JQN1|ACD10_HUMAN	tr|H0WGT6|H0WGT6_OTOGA
OG0006046	sp|Q6PIY7|GLD2_HUMAN	tr|H0X6Y6|H0X6Y6_OTOGA
OG0006047	sp|Q709F0|ACD11_HUMAN	tr|H0XNW0|H0XNW0_OTOGA
OG0006048	sp|Q86XJ1|GA2L3_HUMAN	tr|H0WN85|H0WN85_OTOGA
OG0006049	sp|Q8N3F8|MILK1_HUMAN	tr|H0XCF0|H0XCF0_OTOGA
OG0006050	sp|Q8N690|DB119_HUMAN	tr|H0XRH1|H0XRH1_OTOGA
OG0006051	sp|Q8N7Z5|ANR31_HUMAN	tr|H0XXG0|H0XXG0_OTOGA
OG0006052	sp|Q8N998|CCD89_HUMAN	tr|H0XP79|H0XP79_OTOGA
OG0006053	sp|Q8NCU8|MTLN_HUMAN	tr|H0Y224|H0Y224_OTOGA
OG0006054	sp|Q8WTV1|THAP3_HUMAN	tr|H0XQR8|H0XQR8_OTOGA
OG0006055	sp|Q8WXG6|MADD_HUMAN	tr|H0X6V4|H0X6V4_OTOGA
OG0006056	sp|Q92993|KAT5_HUMAN	tr|H0XAK1|H0XAK1_OTOGA
OG0006057	sp|Q969S8|HDA10_HUMAN	tr|H0XAM9|H0XAM9_OTOGA
OG0006058	sp|Q96JM4|LRIQ1_HUMAN	tr|H0XAR8|H0XAR8_OTOGA
OG0006059	sp|Q96RV3|PCX1_HUMAN	tr|H0X2B3|H0X2B3_OTOGA
OG0006060	sp|Q96SA4|SERC2_HUMAN	tr|H0X9R9|H0X9R9_OTOGA
OG0006061	sp|Q9BXC1|GP174_HUMAN	tr|H0XHH1|H0XHH1_OTOGA
OG0006062	sp|Q9H1X3|DJC25_HUMAN	tr|H0XP17|H0XP17_OTOGA
OG0006063	sp|Q9HCE6|ARGAL_HUMAN	tr|H0XBL1|H0XBL1_OTOGA
OG0006064	sp|Q9NRM0|GTR9_HUMAN	tr|H0WG70|H0WG70_OTOGA
OG0006065	sp|Q9NX36|DJC28_HUMAN	tr|H0XE31|H0XE31_OTOGA
OG0006066	sp|Q9NZK5|ADA2_HUMAN	tr|H0XC51|H0XC51_OTOGA
OG0006067	sp|Q9UDV7|ZN282_HUMAN	tr|H0Y0S0|H0Y0S0_OTOGA
OG0006068	sp|Q9UHJ9|PGAP2_HUMAN	tr|H0X8T0|H0X8T0_OTOGA
OG0006069	sp|Q9Y3D6|FIS1_HUMAN	tr|H0Y2E0|H0Y2E0_OTOGA
OG0006070	sp|Q9Y3Y2|CHTOP_HUMAN	tr|H0X373|H0X373_OTOGA
OG0006071	sp|A0A1B0GVH4|PRS51_HUMAN	tr|H0XP91|H0XP91_OTOGA
OG0006072	sp|A0AVK6|E2F8_HUMAN	tr|H0WST6|H0WST6_OTOGA
OG0006073	sp|O43556|SGCE_HUMAN	tr|H0X607|H0X607_OTOGA
OG0006074	sp|O43829|ZBT14_HUMAN	tr|H0XT18|H0XT18_OTOGA
OG0006075	sp|O43909|EXTL3_HUMAN	tr|H0WKH4|H0WKH4_OTOGA
OG0006076	sp|O75150|BRE1B_HUMAN	tr|H0XB53|H0XB53_OTOGA
OG0006077	sp|P01583|IL1A_HUMAN	tr|H0WRY2|H0WRY2_OTOGA
OG0006078	sp|P05026|AT1B1_HUMAN	tr|H0X1T9|H0X1T9_OTOGA
OG0006079	sp|P21730|C5AR1_HUMAN	tr|H0WFT5|H0WFT5_OTOGA
OG0006080	sp|P28074|PSB5_HUMAN	tr|H0WRC1|H0WRC1_OTOGA
OG0006081	sp|P36888|FLT3_HUMAN	tr|H0XFX5|H0XFX5_OTOGA
OG0006082	sp|P41134|ID1_HUMAN	tr|H0X0B5|H0X0B5_OTOGA
OG0006083	sp|P43681|ACHA4_HUMAN	tr|H0WM15|H0WM15_OTOGA
OG0006084	sp|P49643|PRI2_HUMAN	tr|H0WSK8|H0WSK8_OTOGA
OG0006085	sp|P50461|CSRP3_HUMAN	tr|H0WST5|H0WST5_OTOGA
OG0006086	sp|P53674|CRBB1_HUMAN	tr|H0WIR1|H0WIR1_OTOGA
OG0006087	sp|P61587|RND3_HUMAN	tr|H0WVB9|H0WVB9_OTOGA
OG0006088	sp|Q13227|GPS2_HUMAN	tr|H0XLZ2|H0XLZ2_OTOGA
OG0006089	sp|Q13237|KGP2_HUMAN	tr|H0X4F3|H0X4F3_OTOGA
OG0006090	sp|Q14667|K0100_HUMAN	tr|H0WVN3|H0WVN3_OTOGA
OG0006091	sp|Q16563|SYPL1_HUMAN	tr|H0WXN4|H0WXN4_OTOGA
OG0006092	sp|Q17RB8|LONF1_HUMAN	tr|H0Y022|H0Y022_OTOGA
OG0006093	sp|Q2M3C6|TM266_HUMAN	tr|H0X074|H0X074_OTOGA
OG0006094	sp|Q2NL67|PARP6_HUMAN	tr|H0WZJ8|H0WZJ8_OTOGA
OG0006095	sp|Q3T906|GNPTA_HUMAN	tr|H0X790|H0X790_OTOGA
OG0006097	sp|Q5T4S7|UBR4_HUMAN	tr|H0XM05|H0XM05_OTOGA
OG0006098	sp|Q5T4T1|T170B_HUMAN	tr|H0XIG7|H0XIG7_OTOGA
OG0006099	sp|Q6NUJ5|PWP2B_HUMAN	tr|H0XHR8|H0XHR8_OTOGA
OG0006100	sp|Q70YC5|ZN365_HUMAN	tr|H0X3D7|H0X3D7_OTOGA
OG0006101	sp|Q75V66|ANO5_HUMAN	tr|H0WNM0|H0WNM0_OTOGA
OG0006102	sp|Q7L211|ABHDD_HUMAN	tr|H0WV30|H0WV30_OTOGA
OG0006103	sp|Q86YT6|MIB1_HUMAN	tr|H0XID6|H0XID6_OTOGA
OG0006104	sp|Q8N111|CEND_HUMAN	tr|H0XHX1|H0XHX1_OTOGA
OG0006105	sp|Q8N365|CIART_HUMAN	tr|H0WQS8|H0WQS8_OTOGA
OG0006106	sp|Q8N3T1|GLT15_HUMAN	tr|H0XB66|H0XB66_OTOGA
OG0006107	sp|Q8NDI1|EHBP1_HUMAN	tr|H0WRM4|H0WRM4_OTOGA
OG0006108	sp|Q8NDY6|BHE23_HUMAN	tr|H0XJ44|H0XJ44_OTOGA
OG0006109	sp|Q8NFG4|FLCN_HUMAN	tr|H0WXW5|H0WXW5_OTOGA
OG0006110	sp|Q8TA86|RP9_HUMAN	tr|H0XS09|H0XS09_OTOGA
OG0006111	sp|Q8TAP9|MPLKI_HUMAN	tr|H0XAK6|H0XAK6_OTOGA
OG0006112	sp|Q8TBY9|CF251_HUMAN	tr|H0Y0N5|H0Y0N5_OTOGA
OG0006113	sp|Q8TC59|PIWL2_HUMAN	tr|H0WQX2|H0WQX2_OTOGA
OG0006114	sp|Q8TEV9|SMCR8_HUMAN	tr|H0XSD5|H0XSD5_OTOGA
OG0006115	sp|Q8WWI5|CTL1_HUMAN	tr|H0WS95|H0WS95_OTOGA
OG0006116	sp|Q8WXI8|CLC4D_HUMAN	tr|H0X071|H0X071_OTOGA
OG0006117	sp|Q96C86|DCPS_HUMAN	tr|H0WZJ2|H0WZJ2_OTOGA
OG0006118	sp|Q96DF8|ESS2_HUMAN	tr|H0WXE0|H0WXE0_OTOGA
OG0006119	sp|Q96MY1|NOL4L_HUMAN	tr|H0WYF4|H0WYF4_OTOGA
OG0006120	sp|Q96Q91|B3A4_HUMAN	tr|H0WN31|H0WN31_OTOGA
OG0006121	sp|Q96T92|INSM2_HUMAN	tr|H0XMY3|H0XMY3_OTOGA
OG0006122	sp|Q99469|STAC_HUMAN	tr|H0WVP4|H0WVP4_OTOGA
OG0006123	sp|Q9BUL5|PHF23_HUMAN	tr|H0XSX3|H0XSX3_OTOGA
OG0006124	sp|Q9BXF9|TEKT3_HUMAN	tr|H0X8L1|H0X8L1_OTOGA
OG0006125	sp|Q9H2D6|TARA_HUMAN	tr|H0XXA2|H0XXA2_OTOGA
OG0006126	sp|Q9NS64|RPRM_HUMAN	tr|H0Y075|H0Y075_OTOGA
OG0006127	sp|Q9NUK0|MBNL3_HUMAN	tr|H0WM69|H0WM69_OTOGA
OG0006128	sp|Q9NUL7|DDX28_HUMAN	tr|H0XGC7|H0XGC7_OTOGA
OG0006129	sp|Q9ULD8|KCNH3_HUMAN	tr|H0WRC6|H0WRC6_OTOGA
OG0006130	sp|Q9Y5K8|VATD_HUMAN	tr|H0XCG4|H0XCG4_OTOGA
OG0006131	sp|Q9Y6Y8|S23IP_HUMAN	tr|H0WR01|H0WR01_OTOGA
OG0006132	sp|A0A494BZU4|T217B_HUMAN	tr|H0XVE1|H0XVE1_OTOGA
OG0006133	sp|A8K830|OCAT2_HUMAN	tr|H0XW57|H0XW57_OTOGA
OG0006134	sp|O00501|CLD5_HUMAN	tr|H0XY99|H0XY99_OTOGA
OG0006135	sp|O15484|CAN5_HUMAN	tr|H0XGA0|H0XGA0_OTOGA
OG0006136	sp|O15496|PA2GX_HUMAN	tr|H0XBM2|H0XBM2_OTOGA
OG0006137	sp|O60478|G137B_HUMAN	tr|H0XU01|H0XU01_OTOGA
OG0006138	sp|P07949|RET_HUMAN	tr|H0X4E9|H0X4E9_OTOGA
OG0006139	sp|P52594|AGFG1_HUMAN	tr|H0XA57|H0XA57_OTOGA
OG0006140	sp|P53667|LIMK1_HUMAN	tr|H0X8N2|H0X8N2_OTOGA
OG0006141	sp|P53814|SMTN_HUMAN	tr|H0WP01|H0WP01_OTOGA
OG0006142	sp|P54578|UBP14_HUMAN	tr|H0WGG8|H0WGG8_OTOGA
OG0006143	sp|P55198|AF17_HUMAN	tr|H0X4S4|H0X4S4_OTOGA
OG0006144	sp|P61604|CH10_HUMAN	tr|H0XP90|H0XP90_OTOGA
OG0006145	sp|P62913|RL11_HUMAN	tr|H0XJD6|H0XJD6_OTOGA
OG0006146	sp|P68543|UBX2A_HUMAN	tr|H0WFK7|H0WFK7_OTOGA
OG0006147	sp|P85037|FOXK1_HUMAN	tr|H0XEY9|H0XEY9_OTOGA
OG0006148	sp|Q12846|STX4_HUMAN	tr|H0XB77|H0XB77_OTOGA
OG0006149	sp|Q15022|SUZ12_HUMAN	tr|H0XGF1|H0XGF1_OTOGA
OG0006150	sp|Q15119|PDK2_HUMAN	tr|H0WRF1|H0WRF1_OTOGA
OG0006151	sp|Q15233|NONO_HUMAN	tr|H0XVX7|H0XVX7_OTOGA
OG0006152	sp|Q15814|TBCC_HUMAN	tr|H0Y1I9|H0Y1I9_OTOGA
OG0006153	sp|Q3KNV8|PCGF3_HUMAN	tr|H0XDJ8|H0XDJ8_OTOGA
OG0006154	sp|Q4VC44|FWCH1_HUMAN	tr|H0X9W6|H0X9W6_OTOGA
OG0006155	sp|Q53EV4|LRC23_HUMAN	tr|H0X3P4|H0X3P4_OTOGA
OG0006156	sp|Q53TN4|CYBR1_HUMAN	tr|H0WG13|H0WG13_OTOGA
OG0006157	sp|Q5FBB7|SGO1_HUMAN	tr|H0XG46|H0XG46_OTOGA
OG0006158	sp|Q5JS54|PSMG4_HUMAN	tr|H0XTQ8|H0XTQ8_OTOGA
OG0006159	sp|Q5T5U3|RHG21_HUMAN	tr|H0WVS2|H0WVS2_OTOGA
OG0006160	sp|Q5VVM6|CCD30_HUMAN	tr|H0XC80|H0XC80_OTOGA
OG0006161	sp|Q68DQ2|CRBG3_HUMAN	tr|H0X6A9|H0X6A9_OTOGA
OG0006162	sp|Q6DN12|MCTP2_HUMAN	tr|H0WYZ6|H0WYZ6_OTOGA
OG0006163	sp|Q6ZVW7|I17EL_HUMAN	tr|H0X8Q5|H0X8Q5_OTOGA
OG0006164	sp|Q7Z2Z1|TICRR_HUMAN	tr|H0WNK6|H0WNK6_OTOGA
OG0006165	sp|Q7Z422|SZRD1_HUMAN	tr|H0XRD9|H0XRD9_OTOGA
OG0006166	sp|Q7Z4T9|CFA91_HUMAN	tr|H0WR75|H0WR75_OTOGA
OG0006167	sp|Q86VP1|TAXB1_HUMAN	tr|H0WGE3|H0WGE3_OTOGA
OG0006168	sp|Q8IWG1|DNAI3_HUMAN	tr|H0WWX6|H0WWX6_OTOGA
OG0006169	sp|Q8N2R0|OSR2_HUMAN	tr|H0WXC5|H0WXC5_OTOGA
OG0006170	sp|Q8N755|S66A3_HUMAN	tr|H0X181|H0X181_OTOGA
OG0006171	sp|Q8N999|CL029_HUMAN	tr|H0X3F7|H0X3F7_OTOGA
OG0006172	sp|Q8NE01|CNNM3_HUMAN	tr|H0WL91|H0WL91_OTOGA
OG0006173	sp|Q8NFH3|NUP43_HUMAN	tr|H0X736|H0X736_OTOGA
OG0006174	sp|Q8NHU3|SMS2_HUMAN	tr|H0WPQ9|H0WPQ9_OTOGA
OG0006175	sp|Q8TB37|NUBPL_HUMAN	tr|H0X515|H0X515_OTOGA
OG0006176	sp|Q8TDB4|HUMMR_HUMAN	tr|H0WJV0|H0WJV0_OTOGA
OG0006177	sp|Q8TEZ7|PAQR8_HUMAN	tr|H0XWS2|H0XWS2_OTOGA
OG0006178	sp|Q8TF61|FBX41_HUMAN	tr|H0X012|H0X012_OTOGA
OG0006179	sp|Q8TF64|GIPC3_HUMAN	tr|H0XAP0|H0XAP0_OTOGA
OG0006180	sp|Q96BD5|PF21A_HUMAN	tr|H0X779|H0X779_OTOGA
OG0006181	sp|Q96DR5|BPIA2_HUMAN	tr|H0X3C5|H0X3C5_OTOGA
OG0006182	sp|Q96N28|PLD3A_HUMAN	tr|H0WJG2|H0WJG2_OTOGA
OG0006183	sp|Q96NJ6|ZFP3_HUMAN	tr|H0XIY8|H0XIY8_OTOGA
OG0006184	sp|Q96QR1|SG3A1_HUMAN	tr|H0WJ67|H0WJ67_OTOGA
OG0006185	sp|Q99714|HCD2_HUMAN	tr|H0WLT0|H0WLT0_OTOGA
OG0006186	sp|Q9BRI3|ZNT2_HUMAN	tr|H0WGQ7|H0WGQ7_OTOGA
OG0006187	sp|Q9GZY4|COA1_HUMAN	tr|H0WV90|H0WV90_OTOGA
OG0006188	sp|Q9H3H5|GPT_HUMAN	tr|H0WW09|H0WW09_OTOGA
OG0006189	sp|Q9HAY6|BCDO1_HUMAN	tr|H0XEX9|H0XEX9_OTOGA
OG0006190	sp|Q9NV92|NFIP2_HUMAN	tr|H0WRV8|H0WRV8_OTOGA
OG0006191	sp|Q9NW64|RBM22_HUMAN	tr|H0X427|H0X427_OTOGA
OG0006192	sp|Q9NWQ4|GPT2L_HUMAN	tr|H0X0H3|H0X0H3_OTOGA
OG0006193	sp|Q9UKL4|CXD2_HUMAN	tr|H0XEF8|H0XEF8_OTOGA
OG0006194	sp|Q9UNE7|CHIP_HUMAN	tr|H0WNF3|H0WNF3_OTOGA
OG0006195	sp|Q9UPI3|FLVC2_HUMAN	tr|H0X208|H0X208_OTOGA
OG0006196	sp|Q9Y2Z9|COQ6_HUMAN	tr|H0WU49|H0WU49_OTOGA
OG0006197	sp|Q9Y3B2|EXOS1_HUMAN	tr|H0XEZ6|H0XEZ6_OTOGA
OG0006198	sp|Q9Y466|NR2E1_HUMAN	tr|H0X5X6|H0X5X6_OTOGA
OG0006199	sp|A0A075B6X5|TVA18_HUMAN	tr|H0Y126|H0Y126_OTOGA
OG0006200	sp|A0A1B0GTR0|EDD13_HUMAN	tr|H0XMP1|H0XMP1_OTOGA
OG0006201	sp|A6NI15|MSGN1_HUMAN	tr|H0X782|H0X782_OTOGA
OG0006202	sp|O15060|ZBT39_HUMAN	tr|H0WHV6|H0WHV6_OTOGA
OG0006203	sp|O15354|GPR37_HUMAN	tr|H0WKM9|H0WKM9_OTOGA
OG0006204	sp|O43399|TPD54_HUMAN	tr|H0X9L4|H0X9L4_OTOGA
OG0006205	sp|O43826|G6PT1_HUMAN	tr|H0X0W2|H0X0W2_OTOGA
OG0006206	sp|O95149|SPN1_HUMAN	tr|H0WQX3|H0WQX3_OTOGA
OG0006207	sp|O95567|CV031_HUMAN	tr|H0WZM0|H0WZM0_OTOGA
OG0006208	sp|O95999|BCL10_HUMAN	tr|H0X1N1|H0X1N1_OTOGA
OG0006209	sp|P01148|GON1_HUMAN	tr|H0XG16|H0XG16_OTOGA
OG0006210	sp|P14652|HXB2_HUMAN	tr|H0XYB2|H0XYB2_OTOGA
OG0006211	sp|P16070|CD44_HUMAN	tr|H0XEX7|H0XEX7_OTOGA
OG0006212	sp|P16109|LYAM3_HUMAN	tr|H0X1W7|H0X1W7_OTOGA
OG0006213	sp|P21580|TNAP3_HUMAN	tr|H0X5A1|H0X5A1_OTOGA
OG0006214	sp|P23588|IF4B_HUMAN	tr|H0X6Z3|H0X6Z3_OTOGA
OG0006215	sp|P30550|GRPR_HUMAN	tr|H0X7Q1|H0X7Q1_OTOGA
OG0006216	sp|P43005|EAA3_HUMAN	tr|H0WWC9|H0WWC9_OTOGA
OG0006217	sp|P46087|NOP2_HUMAN	tr|H0X1S5|H0X1S5_OTOGA
OG0006218	sp|P49736|MCM2_HUMAN	tr|H0X1Y7|H0X1Y7_OTOGA
OG0006219	sp|P62487|RPB7_HUMAN	tr|H0XU91|H0XU91_OTOGA
OG0006220	sp|P63215|GBG3_HUMAN	tr|H0XZA2|H0XZA2_OTOGA
OG0006221	sp|Q03060|CREM_HUMAN	tr|H0XA87|H0XA87_OTOGA
OG0006222	sp|Q10471|GALT2_HUMAN	tr|H0XSC3|H0XSC3_OTOGA
OG0006223	sp|Q15020|SART3_HUMAN	tr|H0WHI7|H0WHI7_OTOGA
OG0006224	sp|Q16617|NKG7_HUMAN	tr|H0WJ44|H0WJ44_OTOGA
OG0006225	sp|Q4KMQ2|ANO6_HUMAN	tr|H0XDL6|H0XDL6_OTOGA
OG0006226	sp|Q5JRV8|T255A_HUMAN	tr|H0WKD3|H0WKD3_OTOGA
OG0006227	sp|Q5T280|CI114_HUMAN	tr|H0WJ29|H0WJ29_OTOGA
OG0006228	sp|Q68EM7|RHG17_HUMAN	tr|H0X2B9|H0X2B9_OTOGA
OG0006229	sp|Q6J272|F166A_HUMAN	tr|H0WT52|H0WT52_OTOGA
OG0006230	sp|Q6NUK4|REEP3_HUMAN	tr|H0XAP6|H0XAP6_OTOGA
OG0006231	sp|Q7L622|G2E3_HUMAN	tr|H0XGU2|H0XGU2_OTOGA
OG0006232	sp|Q86Y39|NDUAB_HUMAN	tr|H0XTN2|H0XTN2_OTOGA
OG0006233	sp|Q8N4J0|CARME_HUMAN	tr|H0WL35|H0WL35_OTOGA
OG0006234	sp|Q8N511|TM199_HUMAN	tr|H0WMK6|H0WMK6_OTOGA
OG0006235	sp|Q8ND83|SLAI1_HUMAN	tr|H0WNI4|H0WNI4_OTOGA
OG0006236	sp|Q8NE00|TM104_HUMAN	tr|H0XGA2|H0XGA2_OTOGA
OG0006237	sp|Q8NET6|CHSTD_HUMAN	tr|H0XWB1|H0XWB1_OTOGA
OG0006238	sp|Q8TF76|HASP_HUMAN	tr|H0Y1T8|H0Y1T8_OTOGA
OG0006239	sp|Q8WV83|S35F5_HUMAN	tr|H0XFS4|H0XFS4_OTOGA
OG0006240	sp|Q8WVF1|OSCP1_HUMAN	tr|H0WL70|H0WL70_OTOGA
OG0006241	sp|Q8WZ55|BSND_HUMAN	tr|H0WM81|H0WM81_OTOGA
OG0006242	sp|Q96A19|C102A_HUMAN	tr|H0XUI7|H0XUI7_OTOGA
OG0006243	sp|Q96BI1|S22AI_HUMAN	tr|H0WFP9|H0WFP9_OTOGA
OG0006244	sp|Q96EL1|INKA1_HUMAN	tr|H0X2N3|H0X2N3_OTOGA
OG0006245	sp|Q96HW7|INT4_HUMAN	tr|H0WYV5|H0WYV5_OTOGA
OG0006246	sp|Q96PB8|LRC3B_HUMAN	tr|H0WWL7|H0WWL7_OTOGA
OG0006247	sp|Q9BSJ6|PIMRE_HUMAN	tr|H0XVN1|H0XVN1_OTOGA
OG0006248	sp|Q9BSQ5|CCM2_HUMAN	tr|H0WW12|H0WW12_OTOGA
OG0006249	sp|Q9BTT0|AN32E_HUMAN	tr|H0WQS4|H0WQS4_OTOGA
OG0006250	sp|Q9BWH6|RPAP1_HUMAN	tr|H0Y0W4|H0Y0W4_OTOGA
OG0006251	sp|Q9BX68|HINT2_HUMAN	tr|H0X5L5|H0X5L5_OTOGA
OG0006252	sp|Q9BYH1|SE6L1_HUMAN	tr|H0X300|H0X300_OTOGA
OG0006253	sp|Q9C0B2|CFA74_HUMAN	tr|H0XS17|H0XS17_OTOGA
OG0006254	sp|Q9H425|CA198_HUMAN	tr|H0XQW9|H0XQW9_OTOGA
OG0006255	sp|Q9HAB8|PPCS_HUMAN	tr|H0XRR1|H0XRR1_OTOGA
OG0006256	sp|Q9NPB6|PAR6A_HUMAN	tr|H0XNH8|H0XNH8_OTOGA
OG0006257	sp|Q9NVV4|PAPD1_HUMAN	tr|H0WS10|H0WS10_OTOGA
OG0006258	sp|Q9NXE8|CWC25_HUMAN	tr|H0WZ84|H0WZ84_OTOGA
OG0006259	sp|Q9NYG5|APC11_HUMAN	tr|H0XY84|H0XY84_OTOGA
OG0006260	sp|Q9UKA2|FBXL4_HUMAN	tr|H0X095|H0X095_OTOGA
OG0006261	sp|Q9ULL1|PKHG1_HUMAN	tr|H0XKI2|H0XKI2_OTOGA
OG0006262	sp|Q9UNX9|KCJ14_HUMAN	tr|H0WSM4|H0WSM4_OTOGA
OG0006263	sp|Q9Y225|RNF24_HUMAN	tr|H0WXQ7|H0WXQ7_OTOGA
OG0006264	sp|A0A1W2PPF3|DUXB_HUMAN	tr|H0XMX1|H0XMX1_OTOGA
OG0006265	sp|O14569|C56D2_HUMAN	tr|H0WLU2|H0WLU2_OTOGA
OG0006266	sp|O14593|RFXK_HUMAN	tr|H0X3S5|H0X3S5_OTOGA
OG0006267	sp|O94933|SLIK3_HUMAN	tr|H0XAT8|H0XAT8_OTOGA
OG0006268	sp|P11117|PPAL_HUMAN	tr|H0XIV5|H0XIV5_OTOGA
OG0006269	sp|P15813|CD1D_HUMAN	tr|H0WFT3|H0WFT3_OTOGA
OG0006270	sp|P19237|TNNI1_HUMAN	tr|H0XB71|H0XB71_OTOGA
OG0006271	sp|P20309|ACM3_HUMAN	tr|H0WFS4|H0WFS4_OTOGA
OG0006272	sp|P21246|PTN_HUMAN	tr|H0X3Z9|H0X3Z9_OTOGA
OG0006273	sp|P21554|CNR1_HUMAN	tr|Q71BN8|Q71BN8_OTOGA
OG0006274	sp|P26678|PPLA_HUMAN	tr|H0WZU7|H0WZU7_OTOGA
OG0006275	sp|P27544|CERS1_HUMAN	tr|H0XYL4|H0XYL4_OTOGA
OG0006276	sp|P34741|SDC2_HUMAN	tr|H0XC41|H0XC41_OTOGA
OG0006277	sp|P52954|LBX1_HUMAN	tr|H0WZ01|H0WZ01_OTOGA
OG0006278	sp|P57087|JAM2_HUMAN	tr|H0WJ21|H0WJ21_OTOGA
OG0006279	sp|P78540|ARGI2_HUMAN	tr|H0WXU0|H0WXU0_OTOGA
OG0006280	sp|P78560|CRADD_HUMAN	tr|H0XRF8|H0XRF8_OTOGA
OG0006281	sp|Q13541|4EBP1_HUMAN	tr|H0XQU6|H0XQU6_OTOGA
OG0006282	sp|Q16236|NF2L2_HUMAN	tr|H0Y129|H0Y129_OTOGA
OG0006283	sp|Q3C1V1|CK091_HUMAN	tr|H0XLY4|H0XLY4_OTOGA
OG0006284	sp|Q4VC31|MIX23_HUMAN	tr|H0WMA2|H0WMA2_OTOGA
OG0006285	sp|Q58DX5|NADL2_HUMAN	tr|H0WSY0|H0WSY0_OTOGA
OG0006286	sp|Q5DID0|UROL1_HUMAN	tr|H0WT32|H0WT32_OTOGA
OG0006287	sp|Q5TIE3|VW5B1_HUMAN	tr|H0WH27|H0WH27_OTOGA
OG0006288	sp|Q6IQ21|ZN770_HUMAN	tr|H0XME4|H0XME4_OTOGA
OG0006289	sp|Q6UY01|LRC31_HUMAN	tr|H0X0L7|H0X0L7_OTOGA
OG0006290	sp|Q70IA8|MOB3C_HUMAN	tr|H0XST7|H0XST7_OTOGA
