Orthogroup	Homo_sapiens	Panthera_leo
OG0008727	sp|Q96NA8|TSNA1_HUMAN	tr|A0A8C8WBF5|A0A8C8WBF5_PANLE
OG0008728	sp|Q9BSF4|TIM29_HUMAN	tr|A0A8C8X7U8|A0A8C8X7U8_PANLE
OG0008729	sp|Q9BTE6|AASD1_HUMAN	tr|A0A8C8X879|A0A8C8X879_PANLE
OG0008730	sp|Q9BVI0|PHF20_HUMAN	tr|A0A8C8WBJ0|A0A8C8WBJ0_PANLE
OG0008731	sp|Q9H095|DRC9_HUMAN	tr|A0A8C8WU27|A0A8C8WU27_PANLE
OG0008732	sp|Q9H4X1|RGCC_HUMAN	tr|A0A8C8XEP9|A0A8C8XEP9_PANLE
OG0008733	sp|Q9H5K3|SG196_HUMAN	tr|A0A8C8WDE0|A0A8C8WDE0_PANLE
OG0008734	sp|Q9H6W3|RIOX1_HUMAN	tr|A0A8C8WAQ0|A0A8C8WAQ0_PANLE
OG0008735	sp|Q9NNZ6|PRM3_HUMAN	tr|A0A8C8XN84|A0A8C8XN84_PANLE
OG0008736	sp|Q9NVU7|SDA1_HUMAN	tr|A0A8C9CY74|A0A8C9CY74_PANLE
OG0008737	sp|Q9UBD5|ORC3_HUMAN	tr|A0A8C8XLS6|A0A8C8XLS6_PANLE
OG0008738	sp|Q9ULZ2|STAP1_HUMAN	tr|A0A8C8X7D5|A0A8C8X7D5_PANLE
OG0008739	sp|Q9UNK9|ANGE1_HUMAN	tr|A0A8C8WGP7|A0A8C8WGP7_PANLE
OG0008740	sp|Q9UPZ3|HPS5_HUMAN	tr|A0A8C9D8I0|A0A8C9D8I0_PANLE
OG0008741	sp|Q9Y3D8|KAD6_HUMAN	tr|A0A8C9D0R6|A0A8C9D0R6_PANLE
OG0008742	sp|Q9Y3Z3|SAMH1_HUMAN	tr|A0A8C8WET0|A0A8C8WET0_PANLE
OG0008743	sp|Q9Y5U2|TSSC4_HUMAN	tr|A0A8C8XQ96|A0A8C8XQ96_PANLE
OG0008744	sp|Q9Y6I9|TX264_HUMAN	tr|A0A8C8W8U8|A0A8C8W8U8_PANLE
OG0008745	tr|V9GZ13|V9GZ13_HUMAN	tr|A0A8C9CZG3|A0A8C9CZG3_PANLE
OG0008746	sp|A0A1B0GVH6|CM042_HUMAN	tr|A0A8C8WPT0|A0A8C8WPT0_PANLE
OG0008747	sp|A0A5F9ZH02|SIM42_HUMAN	tr|A0A8C8XT77|A0A8C8XT77_PANLE
OG0008748	sp|A1L168|CT202_HUMAN	tr|A0A8C8WKF0|A0A8C8WKF0_PANLE
OG0008749	sp|A6NJ46|NKX63_HUMAN	tr|A0A8C8WI30|A0A8C8WI30_PANLE
OG0008750	sp|A6NK06|IRG1_HUMAN	tr|A0A8C8WIU3|A0A8C8WIU3_PANLE
OG0008751	sp|O43364|HXA2_HUMAN	tr|A0A8C8WYX6|A0A8C8WYX6_PANLE
OG0008752	sp|O75379|VAMP4_HUMAN	tr|A0A8C8XCA4|A0A8C8XCA4_PANLE
OG0008753	sp|O75711|SCRG1_HUMAN	tr|A0A8C9CWJ9|A0A8C9CWJ9_PANLE
OG0008754	sp|O94901|SUN1_HUMAN	tr|A0A8C8Y4C5|A0A8C8Y4C5_PANLE
OG0008755	sp|P11309|PIM1_HUMAN	tr|A0A8C8WAS6|A0A8C8WAS6_PANLE
OG0008756	sp|P26441|CNTF_HUMAN	tr|A0A8C9D5I6|A0A8C9D5I6_PANLE
OG0008757	sp|P28838|AMPL_HUMAN	tr|A0A8C8Y337|A0A8C8Y337_PANLE
OG0008758	sp|P30556|AGTR1_HUMAN	tr|A0A8C8XSU6|A0A8C8XSU6_PANLE
OG0008759	sp|P31277|HXD11_HUMAN	tr|A0A8C9DCD4|A0A8C9DCD4_PANLE
OG0008760	sp|P55347|PKNX1_HUMAN	tr|A0A8C8XQ58|A0A8C8XQ58_PANLE
OG0008761	sp|P61106|RAB14_HUMAN	tr|A0A8C8Y307|A0A8C8Y307_PANLE
OG0008762	sp|P98175|RBM10_HUMAN	tr|A0A8C8YB41|A0A8C8YB41_PANLE
OG0008763	sp|Q10589|BST2_HUMAN	tr|A0A8C8WIL9|A0A8C8WIL9_PANLE
OG0008764	sp|Q13794|APR_HUMAN	tr|A0A8C9D8H0|A0A8C9D8H0_PANLE
OG0008765	sp|Q14526|HIC1_HUMAN	tr|A0A8C8XFP4|A0A8C8XFP4_PANLE
OG0008766	sp|Q14964|RB39A_HUMAN	tr|A0A8C8Y412|A0A8C8Y412_PANLE
OG0008767	sp|Q15027|ACAP1_HUMAN	tr|A0A8C9DCA6|A0A8C9DCA6_PANLE
OG0008768	sp|Q15185|TEBP_HUMAN	tr|A0A8C8X795|A0A8C8X795_PANLE
OG0008769	sp|Q16181|SEPT7_HUMAN	tr|A0A8C8WF43|A0A8C8WF43_PANLE
OG0008770	sp|Q16558|KCMB1_HUMAN	tr|A0A8C9D5M9|A0A8C9D5M9_PANLE
OG0008771	sp|Q16795|NDUA9_HUMAN	tr|A0A8C8XLD2|A0A8C8XLD2_PANLE
OG0008772	sp|Q2M1P5|KIF7_HUMAN	tr|A0A8C8YA63|A0A8C8YA63_PANLE
OG0008773	sp|Q5H9E4|S2553_HUMAN	tr|A0A8C8Y6Y5|A0A8C8Y6Y5_PANLE
OG0008774	sp|Q5SQI0|ATAT_HUMAN	tr|A0A8C8XT66|A0A8C8XT66_PANLE
OG0008775	sp|Q5VZP5|STYL2_HUMAN	tr|A0A8C9D5C6|A0A8C9D5C6_PANLE
OG0008776	sp|Q659C4|LAR1B_HUMAN	tr|A0A8C9D3X4|A0A8C9D3X4_PANLE
OG0008777	sp|Q6P499|NPAL3_HUMAN	tr|A0A8C8XIZ3|A0A8C8XIZ3_PANLE
OG0008778	sp|Q6PI26|SHQ1_HUMAN	tr|A0A8C8WHD3|A0A8C8WHD3_PANLE
OG0008779	sp|Q71F23|CENPU_HUMAN	tr|A0A8C8XPQ0|A0A8C8XPQ0_PANLE
OG0008780	sp|Q8WTR8|NET5_HUMAN	tr|A0A8C9D3V0|A0A8C9D3V0_PANLE
OG0008781	sp|Q92902|HPS1_HUMAN	tr|A0A8C8WZ16|A0A8C8WZ16_PANLE
OG0008782	sp|Q96G46|DUS3L_HUMAN	tr|A0A8C8WYG5|A0A8C8WYG5_PANLE
OG0008783	sp|Q96HH9|GRM2B_HUMAN	tr|A0A8C8W957|A0A8C8W957_PANLE
OG0008784	sp|Q96SE0|ABHD1_HUMAN	tr|A0A8C8WK86|A0A8C8WK86_PANLE
OG0008785	sp|Q9C073|F117A_HUMAN	tr|A0A8C8Y1Z3|A0A8C8Y1Z3_PANLE
OG0008786	sp|Q9C0F3|ZN436_HUMAN	tr|A0A8C8X1A3|A0A8C8X1A3_PANLE
OG0008787	sp|Q9H1Y3|OPN3_HUMAN	tr|A0A8C8X658|A0A8C8X658_PANLE
OG0008788	sp|Q9H6K1|ILRUN_HUMAN	tr|A0A8C8XB53|A0A8C8XB53_PANLE
OG0008789	sp|Q9H777|RNZ1_HUMAN	tr|A0A8C9D623|A0A8C9D623_PANLE
OG0008790	sp|Q9HCN4|GPN1_HUMAN	tr|A0A8C8WLF6|A0A8C8WLF6_PANLE
OG0008791	sp|Q9NWZ8|GEMI8_HUMAN	tr|A0A8C8YCM1|A0A8C8YCM1_PANLE
OG0008792	sp|Q9NXD2|MTMRA_HUMAN	tr|A0A8C8WHG1|A0A8C8WHG1_PANLE
OG0008793	sp|Q9NYH9|UTP6_HUMAN	tr|A0A8C8XL44|A0A8C8XL44_PANLE
OG0008794	sp|Q9UHL0|DDX25_HUMAN	tr|A0A8C8X151|A0A8C8X151_PANLE
OG0008795	sp|Q9UI08|EVL_HUMAN	tr|A0A8C8X193|A0A8C8X193_PANLE
OG0008796	sp|Q9UJT2|TSKS_HUMAN	tr|A0A8C8WZ31|A0A8C8WZ31_PANLE
OG0008797	sp|Q9ULI1|NWD2_HUMAN	tr|A0A8C8WPD5|A0A8C8WPD5_PANLE
OG0008798	sp|Q9UPP1|PHF8_HUMAN	tr|A0A8C8XQ35|A0A8C8XQ35_PANLE
OG0008799	sp|Q9UQ35|SRRM2_HUMAN	tr|A0A8C8YAJ9|A0A8C8YAJ9_PANLE
OG0008800	sp|Q9Y2G9|SBNO2_HUMAN	tr|A0A8C8WWH7|A0A8C8WWH7_PANLE
OG0008801	sp|Q9Y2R2|PTN22_HUMAN	tr|A0A8C9DAC8|A0A8C9DAC8_PANLE
OG0008802	sp|Q9Y375|CIA30_HUMAN	tr|A0A8C8YD31|A0A8C8YD31_PANLE
OG0008803	sp|Q9Y5S8|NOX1_HUMAN	tr|A0A8C9DBS7|A0A8C9DBS7_PANLE
OG0008804	sp|A6NE01|F186A_HUMAN	tr|A0A8C8XKH4|A0A8C8XKH4_PANLE
OG0008805	sp|F5H4A9|CC080_HUMAN	tr|A0A8C8XQT9|A0A8C8XQT9_PANLE
OG0008806	sp|O15151|MDM4_HUMAN	tr|A0A8C8Y7G4|A0A8C8Y7G4_PANLE
OG0008807	sp|O15269|SPTC1_HUMAN	tr|A0A8C8X7F8|A0A8C8X7F8_PANLE
OG0008808	sp|O15522|NKX28_HUMAN	tr|A0A8C8WH87|A0A8C8WH87_PANLE
OG0008809	sp|O43914|TYOBP_HUMAN	tr|A0A8C8XG92|A0A8C8XG92_PANLE
OG0008810	sp|O60240|PLIN1_HUMAN	tr|A0A8C8YAH4|A0A8C8YAH4_PANLE
OG0008811	sp|O75410|TACC1_HUMAN	tr|A0A8C9D042|A0A8C9D042_PANLE
OG0008812	sp|O75663|TIPRL_HUMAN	tr|A0A8C8XFF5|A0A8C8XFF5_PANLE
OG0008813	sp|O95163|ELP1_HUMAN	tr|A0A8C8Y627|A0A8C8Y627_PANLE
OG0008814	sp|O95447|LCA5L_HUMAN	tr|A0A8C8X8K4|A0A8C8X8K4_PANLE
OG0008815	sp|O95980|RECK_HUMAN	tr|A0A8C8XI92|A0A8C8XI92_PANLE
OG0008816	sp|P09619|PGFRB_HUMAN	tr|A0A8C8WGL4|A0A8C8WGL4_PANLE
OG0008818	sp|P17735|ATTY_HUMAN	tr|A0A8C8XAC1|A0A8C8XAC1_PANLE
OG0008819	sp|P22680|CP7A1_HUMAN	tr|A0A8C8W990|A0A8C8W990_PANLE
OG0008820	sp|P32780|TF2H1_HUMAN	tr|A0A8C8XTF5|A0A8C8XTF5_PANLE
OG0008821	sp|P41732|TSN7_HUMAN	tr|A0A8C8YC87|A0A8C8YC87_PANLE
OG0008822	sp|P48230|T4S4_HUMAN	tr|A0A8C8Y4C4|A0A8C8Y4C4_PANLE
OG0008823	sp|P55157|MTP_HUMAN	tr|A0A8C8XHW1|A0A8C8XHW1_PANLE
OG0008824	sp|P56880|CLD20_HUMAN	tr|A0A8C8WI06|A0A8C8WI06_PANLE
OG0008825	sp|P57055|DSCR6_HUMAN	tr|A0A8C9D4A9|A0A8C9D4A9_PANLE
OG0008826	sp|P57772|SELB_HUMAN	tr|A0A8C8WM83|A0A8C8WM83_PANLE
OG0008827	sp|P57773|CXA9_HUMAN	tr|A0A8C8XUX0|A0A8C8XUX0_PANLE
OG0008828	sp|P57775|FBXW4_HUMAN	tr|A0A8C8WS03|A0A8C8WS03_PANLE
OG0008829	sp|P57789|KCNKA_HUMAN	tr|A0A8C8XF34|A0A8C8XF34_PANLE
OG0008830	sp|P58166|INHBE_HUMAN	tr|A0A8C8WU54|A0A8C8WU54_PANLE
OG0008831	sp|P62341|SELT_HUMAN	tr|A0A8C8Y651|A0A8C8Y651_PANLE
OG0008832	sp|Q05996|ZP2_HUMAN	tr|A0A8C8XZS9|A0A8C8XZS9_PANLE
OG0008833	sp|Q0D2K3|RIPP1_HUMAN	tr|A0A8C8XYL2|A0A8C8XYL2_PANLE
OG0008834	sp|Q13200|PSMD2_HUMAN	tr|A0A8C8X8U8|A0A8C8X8U8_PANLE
OG0008835	sp|Q13469|NFAC2_HUMAN	tr|A0A8C8WJY2|A0A8C8WJY2_PANLE
OG0008836	sp|Q15546|PAQRB_HUMAN	tr|A0A8C8WSZ8|A0A8C8WSZ8_PANLE
OG0008837	sp|Q15750|TAB1_HUMAN	tr|A0A8C8WML4|A0A8C8WML4_PANLE
OG0008838	sp|Q4G1C9|GRPL2_HUMAN	tr|A0A8C8WEB8|A0A8C8WEB8_PANLE
OG0008839	sp|Q5T1B0|AXDN1_HUMAN	tr|A0A8C8Y112|A0A8C8Y112_PANLE
OG0008840	sp|Q5T601|AGRF1_HUMAN	tr|A0A8C8WGH8|A0A8C8WGH8_PANLE
OG0008841	sp|Q5U5R9|HECD2_HUMAN	tr|A0A8C9D8T3|A0A8C9D8T3_PANLE
OG0008842	sp|Q5VW36|FOCAD_HUMAN	tr|A0A8C9D3D6|A0A8C9D3D6_PANLE
OG0008843	sp|Q6RW13|ATRAP_HUMAN	tr|A0A8C8WXX3|A0A8C8WXX3_PANLE
OG0008844	sp|Q6UXS0|CL19A_HUMAN	tr|A0A8C8XI59|A0A8C8XI59_PANLE
OG0008845	sp|Q6ZNW5|GDPP1_HUMAN	tr|A0A8C8Y617|A0A8C8Y617_PANLE
OG0008846	sp|Q7Z392|TPC11_HUMAN	tr|A0A8C8XKV6|A0A8C8XKV6_PANLE
OG0008847	sp|Q86TZ1|TTC6_HUMAN	tr|A0A8C8WH95|A0A8C8WH95_PANLE
OG0008848	sp|Q86X24|HORM1_HUMAN	tr|A0A8C9DAW4|A0A8C9DAW4_PANLE
OG0008849	sp|Q8IUC6|TCAM1_HUMAN	tr|A0A8C8WSN9|A0A8C8WSN9_PANLE
OG0008850	sp|Q8IUH3|RBM45_HUMAN	tr|A0A8C8YCU4|A0A8C8YCU4_PANLE
OG0008851	sp|Q8N3L3|TXLNB_HUMAN	tr|A0A8C9D900|A0A8C9D900_PANLE
OG0008852	sp|Q8N3Y1|FBXW8_HUMAN	tr|A0A8C8XDU4|A0A8C8XDU4_PANLE
OG0008853	sp|Q8NBR0|P5I13_HUMAN	tr|A0A8C8WU03|A0A8C8WU03_PANLE
OG0008854	sp|Q8NCA9|ZN784_HUMAN	tr|A0A8C8XZ33|A0A8C8XZ33_PANLE
OG0008855	sp|Q8TDD1|DDX54_HUMAN	tr|A0A8C8XKG7|A0A8C8XKG7_PANLE
OG0008856	sp|Q92696|PGTA_HUMAN	tr|A0A8C8Y383|A0A8C8Y383_PANLE
OG0008857	sp|Q92847|GHSR_HUMAN	tr|A0A8C8XDK3|A0A8C8XDK3_PANLE
OG0008858	sp|Q96IW7|SC22A_HUMAN	tr|A0A8C8X441|A0A8C8X441_PANLE
OG0008859	sp|Q96SQ9|CP2S1_HUMAN	tr|A0A8C8WUR2|A0A8C8WUR2_PANLE
OG0008860	sp|Q99966|CITE1_HUMAN	tr|A0A8C9DBE3|A0A8C9DBE3_PANLE
OG0008861	sp|Q9BQI9|NRIP2_HUMAN	tr|A0A8C8XFD0|A0A8C8XFD0_PANLE
OG0008862	sp|Q9H6R0|DHX33_HUMAN	tr|A0A8C8XU37|A0A8C8XU37_PANLE
OG0008863	sp|Q9HBL7|PLRKT_HUMAN	tr|A0A8C8XX37|A0A8C8XX37_PANLE
OG0008864	sp|Q9P2E9|RRBP1_HUMAN	tr|A0A8C9CYK2|A0A8C9CYK2_PANLE
OG0008865	sp|Q9UBR4|LHX3_HUMAN	tr|A0A8C8XV14|A0A8C8XV14_PANLE
OG0008866	sp|Q9UHD2|TBK1_HUMAN	tr|A0A8C8XC40|A0A8C8XC40_PANLE
OG0008867	sp|Q9UK76|JUPI1_HUMAN	tr|A0A8C8XM25|A0A8C8XM25_PANLE
OG0008868	sp|Q9UMN6|KMT2B_HUMAN	tr|A0A8C8XN77|A0A8C8XN77_PANLE
OG0008869	sp|Q9UN19|DAPP1_HUMAN	tr|A0A8C8XIR3|A0A8C8XIR3_PANLE
OG0008870	sp|Q9UPV0|CE164_HUMAN	tr|A0A8C8Y1E4|A0A8C8Y1E4_PANLE
OG0008871	sp|Q9Y334|VWA7_HUMAN	tr|A0A8C8WW80|A0A8C8WW80_PANLE
OG0008872	sp|Q9Y5X9|LIPE_HUMAN	tr|A0A8C8XMP2|A0A8C8XMP2_PANLE
OG0008873	sp|A6NGS2|ERIC4_HUMAN	tr|A0A8C9D2G1|A0A8C9D2G1_PANLE
OG0008874	sp|A8MTZ0|BBIP1_HUMAN	tr|A0A8C8X8R3|A0A8C8X8R3_PANLE
OG0008875	sp|A8MUP2|CSKMT_HUMAN	tr|A0A8C8X600|A0A8C8X600_PANLE
OG0008876	sp|A8MV81|HIG1C_HUMAN	tr|A0A8C8WAZ6|A0A8C8WAZ6_PANLE
OG0008877	sp|O00308|WWP2_HUMAN	tr|A0A8C8Y852|A0A8C8Y852_PANLE
OG0008878	sp|O00522|KRIT1_HUMAN	tr|A0A8C8XDD2|A0A8C8XDD2_PANLE
OG0008879	sp|O15297|PPM1D_HUMAN	tr|A0A8C8WYQ9|A0A8C8WYQ9_PANLE
OG0008880	sp|O43708|MAAI_HUMAN	tr|A0A8C8WIG0|A0A8C8WIG0_PANLE
OG0008881	sp|O60671|RAD1_HUMAN	tr|A0A8C9D9C3|A0A8C9D9C3_PANLE
OG0008882	sp|O75356|ENTP5_HUMAN	tr|A0A8C8WCN7|A0A8C8WCN7_PANLE
OG0008883	sp|P05981|HEPS_HUMAN	tr|A0A8C8X247|A0A8C8X247_PANLE
OG0008884	sp|P06746|DPOLB_HUMAN	tr|A0A8C8WDZ9|A0A8C8WDZ9_PANLE
OG0008885	sp|P17931|LEG3_HUMAN	tr|A0A8C8WM45|A0A8C8WM45_PANLE
OG0008886	sp|P22792|CPN2_HUMAN	tr|A0A8C8XJP3|A0A8C8XJP3_PANLE
OG0008887	sp|P32927|IL3RB_HUMAN	tr|A0A8C8WI23|A0A8C8WI23_PANLE
OG0008888	sp|P42568|AF9_HUMAN	tr|A0A8C8X1E6|A0A8C8X1E6_PANLE
OG0008889	sp|P43155|CACP_HUMAN	tr|A0A8C8XGX5|A0A8C8XGX5_PANLE
OG0008890	sp|P54710|ATNG_HUMAN	tr|A0A8C8Y2N1|A0A8C8Y2N1_PANLE
OG0008891	sp|P55345|ANM2_HUMAN	tr|A0A8C8XRV4|A0A8C8XRV4_PANLE
OG0008892	sp|P60985|KTDAP_HUMAN	tr|A0A8C9DAR8|A0A8C9DAR8_PANLE
OG0008893	sp|P63211|GBG1_HUMAN	tr|A0A8C8XH06|A0A8C8XH06_PANLE
OG0008894	sp|Q02078|MEF2A_HUMAN	tr|A0A8C9CX07|A0A8C9CX07_PANLE
OG0008895	sp|Q02083|NAAA_HUMAN	tr|A0A8C8WF34|A0A8C8WF34_PANLE
OG0008896	sp|Q06889|EGR3_HUMAN	tr|A0A8C8WKZ1|A0A8C8WKZ1_PANLE
OG0008897	sp|Q14191|WRN_HUMAN	tr|A0A8C8WF19|A0A8C8WF19_PANLE
OG0008898	sp|Q14204|DYHC1_HUMAN	tr|A0A8C8X730|A0A8C8X730_PANLE
OG0008899	sp|Q14444|CAPR1_HUMAN	tr|A0A8C8WVN4|A0A8C8WVN4_PANLE
OG0008900	sp|Q16566|KCC4_HUMAN	tr|A0A8C8XXA9|A0A8C8XXA9_PANLE
OG0008901	sp|Q53T94|TAF1B_HUMAN	tr|A0A8C8WJ19|A0A8C8WJ19_PANLE
OG0008902	sp|Q5T653|RM02_HUMAN	tr|A0A8C8WNG9|A0A8C8WNG9_PANLE
OG0008903	sp|Q68D86|C102B_HUMAN	tr|A0A8C8X4T0|A0A8C8X4T0_PANLE
OG0008904	sp|Q6UXH8|CCBE1_HUMAN	tr|A0A8C8XN70|A0A8C8XN70_PANLE
OG0008905	sp|Q6ZNL6|FGD5_HUMAN	tr|A0A8C8WIB5|A0A8C8WIB5_PANLE
OG0008906	sp|Q7Z5J4|RAI1_HUMAN	tr|A0A8C8X891|A0A8C8X891_PANLE
OG0008907	sp|Q86VH2|KIF27_HUMAN	tr|A0A8C8XKB9|A0A8C8XKB9_PANLE
OG0008908	sp|Q86VR2|RETR3_HUMAN	tr|A0A8C8WY28|A0A8C8WY28_PANLE
OG0008909	sp|Q86VY4|TSYL5_HUMAN	tr|A0A8C8W955|A0A8C8W955_PANLE
OG0008910	sp|Q8IW70|T151B_HUMAN	tr|A0A8C8WC90|A0A8C8WC90_PANLE
OG0008911	sp|Q8N112|LSME2_HUMAN	tr|A0A8C8Y6F5|A0A8C8Y6F5_PANLE
OG0008912	sp|Q8NDV1|SIA7C_HUMAN	tr|A0A8C8X2Q5|A0A8C8X2Q5_PANLE
OG0008913	sp|Q8NFW8|NEUA_HUMAN	tr|A0A8C9D5J9|A0A8C9D5J9_PANLE
OG0008914	sp|Q8TCU6|PREX1_HUMAN	tr|A0A8C8WEY8|A0A8C8WEY8_PANLE
OG0008915	sp|Q8WUX9|CHMP7_HUMAN	tr|A0A8C8WKG7|A0A8C8WKG7_PANLE
OG0008916	sp|Q8WWQ8|STAB2_HUMAN	tr|A0A8C8Y1N6|A0A8C8Y1N6_PANLE
OG0008917	sp|Q8WZ82|OVCA2_HUMAN	tr|A0A8C8XFK2|A0A8C8XFK2_PANLE
OG0008918	sp|Q96F10|SAT2_HUMAN	tr|A0A8C8Y5D5|A0A8C8Y5D5_PANLE
OG0008919	sp|Q96JM2|ZN462_HUMAN	tr|A0A8C8Y3E3|A0A8C8Y3E3_PANLE
OG0008920	sp|Q96L42|KCNH8_HUMAN	tr|A0A8C8X3W7|A0A8C8X3W7_PANLE
OG0008921	sp|Q96LW2|KS6R_HUMAN	tr|A0A8C8X3J1|A0A8C8X3J1_PANLE
OG0008922	sp|Q96MI6|PPM1M_HUMAN	tr|A0A8C8WC42|A0A8C8WC42_PANLE
OG0008923	sp|Q96NY9|MUS81_HUMAN	tr|A0A8C8WWE7|A0A8C8WWE7_PANLE
OG0008924	sp|Q99742|NPAS1_HUMAN	tr|A0A8C8WUR7|A0A8C8WUR7_PANLE
OG0008925	sp|Q9BYJ1|LOXE3_HUMAN	tr|A0A8C8XUG0|A0A8C8XUG0_PANLE
OG0008926	sp|Q9H0X9|OSBL5_HUMAN	tr|A0A8C8XYY4|A0A8C8XYY4_PANLE
OG0008927	sp|Q9H1H1|GTSFL_HUMAN	tr|A0A8C8WLE8|A0A8C8WLE8_PANLE
OG0008928	sp|Q9HBJ8|CLTRN_HUMAN	tr|A0A8C8YDU8|A0A8C8YDU8_PANLE
OG0008929	sp|Q9HBW1|LRRC4_HUMAN	tr|A0A8C8XF20|A0A8C8XF20_PANLE
OG0008930	sp|Q9HCK8|CHD8_HUMAN	tr|A0A8C8X5D5|A0A8C8X5D5_PANLE
OG0008931	sp|Q9NPG4|PCD12_HUMAN	tr|A0A8C9CUP5|A0A8C9CUP5_PANLE
OG0008932	sp|Q9NQE9|HINT3_HUMAN	tr|A0A8C8XQY9|A0A8C8XQY9_PANLE
OG0008933	sp|Q9NRR5|UBQL4_HUMAN	tr|A0A8C8WW74|A0A8C8WW74_PANLE
OG0008934	sp|Q9NZU7|CABP1_HUMAN	tr|A0A8C8X208|A0A8C8X208_PANLE
OG0008935	sp|Q9P2M4|TBC14_HUMAN	tr|A0A8C9CYJ1|A0A8C9CYJ1_PANLE
OG0008936	sp|Q9UHR4|BI2L1_HUMAN	tr|A0A8C9D5R4|A0A8C9D5R4_PANLE
OG0008937	sp|Q9UL49|TCFL5_HUMAN	tr|A0A8C8XVK8|A0A8C8XVK8_PANLE
OG0008938	sp|Q9UM22|EPDR1_HUMAN	tr|A0A8C8XLR5|A0A8C8XLR5_PANLE
OG0008939	sp|Q9UMX9|S45A2_HUMAN	tr|A0A8C8XQA2|A0A8C8XQA2_PANLE
OG0008940	sp|Q9UNN8|EPCR_HUMAN	tr|A0A8C9DAD5|A0A8C9DAD5_PANLE
OG0008941	sp|Q9UPZ9|CILK1_HUMAN	tr|A0A8C9D083|A0A8C9D083_PANLE
OG0008942	sp|A1L167|U2QL1_HUMAN	tr|A0A8C8WKX6|A0A8C8WKX6_PANLE
OG0008943	sp|A2RU49|HYKK_HUMAN	tr|A0A8C8XZQ3|A0A8C8XZQ3_PANLE
OG0008944	sp|O00151|PDLI1_HUMAN	tr|A0A8C8XIP8|A0A8C8XIP8_PANLE
OG0008945	sp|O00429|DNM1L_HUMAN	tr|A0A8C9DAJ6|A0A8C9DAJ6_PANLE
OG0008946	sp|O15013|ARHGA_HUMAN	tr|A0A8C8Y8K7|A0A8C8Y8K7_PANLE
OG0008947	sp|O15374|MOT5_HUMAN	tr|A0A8C8WRX0|A0A8C8WRX0_PANLE
OG0008948	sp|O94986|CE152_HUMAN	tr|A0A8C8WMY1|A0A8C8WMY1_PANLE
OG0008949	sp|O94993|SOX30_HUMAN	tr|A0A8C8WEP7|A0A8C8WEP7_PANLE
OG0008950	sp|O95707|RPP29_HUMAN	tr|A0A8C9D5P4|A0A8C9D5P4_PANLE
OG0008951	sp|P05413|FABPH_HUMAN	tr|A0A8C8X2W7|A0A8C8X2W7_PANLE
OG0008952	sp|P0C221|CC175_HUMAN	tr|A0A8C8WQP6|A0A8C8WQP6_PANLE
OG0008953	sp|P25686|DNJB2_HUMAN	tr|A0A8C8XT20|A0A8C8XT20_PANLE
OG0008954	sp|P28222|5HT1B_HUMAN	tr|A0A8C9DBG7|A0A8C9DBG7_PANLE
OG0008955	sp|P35462|DRD3_HUMAN	tr|A0A8C8XC81|A0A8C8XC81_PANLE
OG0008956	sp|P35858|ALS_HUMAN	tr|A0A8C9D795|A0A8C9D795_PANLE
OG0008957	sp|P46091|CML2_HUMAN	tr|A0A8C8X183|A0A8C8X183_PANLE
OG0008958	sp|P48645|NMU_HUMAN	tr|A0A8C8WMK6|A0A8C8WMK6_PANLE
OG0008959	sp|P51685|CCR8_HUMAN	tr|A0A8C9D6U5|A0A8C9D6U5_PANLE
OG0008960	sp|P51948|MAT1_HUMAN	tr|A0A8C8X076|A0A8C8X076_PANLE
OG0008961	sp|P53365|ARFP2_HUMAN	tr|A0A8C8WSQ2|A0A8C8WSQ2_PANLE
OG0008962	sp|P78396|CCNA1_HUMAN	tr|A0A8C9D523|A0A8C9D523_PANLE
OG0008963	sp|Q02045|MYL5_HUMAN	tr|A0A8C9D1X6|A0A8C9D1X6_PANLE
OG0008964	sp|Q09666|AHNK_HUMAN	tr|A0A8C9D3I8|A0A8C9D3I8_PANLE
OG0008965	sp|Q13029|PRDM2_HUMAN	tr|A0A8C8WSF8|A0A8C8WSF8_PANLE
OG0008966	sp|Q13639|5HT4R_HUMAN	tr|A0A8C8WE35|A0A8C8WE35_PANLE
OG0008967	sp|Q14896|MYPC3_HUMAN	tr|A0A8C9D2L1|A0A8C9D2L1_PANLE
OG0008968	sp|Q14C86|GAPD1_HUMAN	tr|A0A8C8XK21|A0A8C8XK21_PANLE
OG0008969	sp|Q562F6|SGO2_HUMAN	tr|A0A8C8XWQ7|A0A8C8XWQ7_PANLE
OG0008970	sp|Q5T215|TPC3L_HUMAN	tr|A0A8C8WKI2|A0A8C8WKI2_PANLE
OG0008971	sp|Q5VX71|SUSD4_HUMAN	tr|A0A8C8XBC4|A0A8C8XBC4_PANLE
OG0008972	sp|Q5XKK7|F219B_HUMAN	tr|A0A8C9CYP0|A0A8C9CYP0_PANLE
OG0008973	sp|Q69YN4|VIR_HUMAN	tr|A0A8C8WC55|A0A8C8WC55_PANLE
OG0008974	sp|Q6UWL2|SUSD1_HUMAN	tr|A0A8C8XT22|A0A8C8XT22_PANLE
OG0008975	sp|Q6UWT2|ENHO_HUMAN	tr|A0A8C8XSA6|A0A8C8XSA6_PANLE
OG0008976	sp|Q7L8W6|DPH6_HUMAN	tr|A0A8C9CYQ6|A0A8C9CYQ6_PANLE
