Orthogroup	Homo_sapiens	Carlito_syrichta
OG0006920	sp|P12110|CO6A2_HUMAN	tr|A0A1U7T0W3|A0A1U7T0W3_CARSF
OG0006921	sp|Q9UKB5|AJAP1_HUMAN	tr|A0A1U7T218|A0A1U7T218_CARSF
OG0006922	sp|P84103|SRSF3_HUMAN	tr|A0A1U7T2W0|A0A1U7T2W0_CARSF
OG0006923	sp|Q14192|FHL2_HUMAN	tr|A0A1U7T6F3|A0A1U7T6F3_CARSF
OG0006924	sp|Q5T280|CI114_HUMAN	tr|A0A1U7T7B0|A0A1U7T7B0_CARSF
OG0006925	sp|H3BS89|T178B_HUMAN	tr|A0A1U7T8M0|A0A1U7T8M0_CARSF
OG0006926	sp|Q13491|GPM6B_HUMAN	tr|A0A1U7TAM6|A0A1U7TAM6_CARSF
OG0006927	sp|Q9NWX5|ASB6_HUMAN	tr|A0A1U7TD81|A0A1U7TD81_CARSF
OG0006928	sp|Q09161|NCBP1_HUMAN	tr|A0A1U7TER2|A0A1U7TER2_CARSF
OG0006929	sp|Q6NVY1|HIBCH_HUMAN	tr|A0A1U7TGH8|A0A1U7TGH8_CARSF
OG0006930	sp|Q9Y2J0|RP3A_HUMAN	tr|A0A1U7TIR6|A0A1U7TIR6_CARSF
OG0006931	sp|Q9NZQ0|DJC27_HUMAN	tr|A0A1U7TKX4|A0A1U7TKX4_CARSF
OG0006932	sp|A6NJI1|CK086_HUMAN	tr|A0A1U7TNT2|A0A1U7TNT2_CARSF
OG0006933	sp|Q6NXP2|GAR1A_HUMAN	tr|A0A1U7TP52|A0A1U7TP52_CARSF
OG0006934	sp|Q9NSD7|RL3R1_HUMAN	tr|A0A1U7TQX5|A0A1U7TQX5_CARSF
OG0006935	sp|P17936|IBP3_HUMAN	tr|A0A1U7TRB6|A0A1U7TRB6_CARSF
OG0006936	sp|Q6ZN32|ETV3L_HUMAN	tr|A0A1U7TUH7|A0A1U7TUH7_CARSF
OG0006937	sp|Q99986|VRK1_HUMAN	tr|A0A1U7TZ39|A0A1U7TZ39_CARSF
OG0006938	sp|Q86W28|NALP8_HUMAN	tr|A0A1U7U3W6|A0A1U7U3W6_CARSF
OG0006939	sp|Q15760|GPR19_HUMAN	tr|A0A1U7U477|A0A1U7U477_CARSF
OG0006940	sp|Q5T2E6|ARMD3_HUMAN	tr|A0A1U7U4I4|A0A1U7U4I4_CARSF
OG0006941	sp|Q9Y6B2|EID1_HUMAN	tr|A0A1U7U750|A0A1U7U750_CARSF
OG0006942	sp|Q6UX72|B3GN9_HUMAN	tr|A0A1U7U8D0|A0A1U7U8D0_CARSF
OG0006943	sp|Q6PIV2|FOXR1_HUMAN	tr|A0A1U7U8Q7|A0A1U7U8Q7_CARSF
OG0006944	sp|Q8WYK2|JDP2_HUMAN	tr|A0A1U7U8V4|A0A1U7U8V4_CARSF
OG0006945	sp|O15060|ZBT39_HUMAN	tr|A0A1U7UC32|A0A1U7UC32_CARSF
OG0006946	sp|Q14654|KCJ11_HUMAN	tr|A0A1U7UCM9|A0A1U7UCM9_CARSF
OG0006947	sp|P01270|PTHY_HUMAN	tr|A0A1U7UFV1|A0A1U7UFV1_CARSF
OG0006948	sp|O95858|TSN15_HUMAN	tr|A0A1U7UGA0|A0A1U7UGA0_CARSF
OG0006949	sp|Q9H0M4|ZCPW1_HUMAN	tr|A0A1U7UIZ2|A0A1U7UIZ2_CARSF
OG0006950	sp|Q8N5R6|CCD33_HUMAN	tr|A0A1U7UKK5|A0A1U7UKK5_CARSF
OG0006951	sp|Q9H3N8|HRH4_HUMAN	tr|A0A1U7UM57|A0A1U7UM57_CARSF
OG0006952	sp|Q9HB71|CYBP_HUMAN	tr|A0A1U7USE1|A0A1U7USE1_CARSF
OG0006953	sp|Q92535|PIGC_HUMAN	tr|A0A1U7USJ2|A0A1U7USJ2_CARSF
OG0006954	sp|Q9ULJ8|NEB1_HUMAN	tr|A0A1U7UVR7|A0A1U7UVR7_CARSF
OG0006955	sp|Q8NI29|FBX27_HUMAN	tr|A0A1U7V2Y4|A0A1U7V2Y4_CARSF
OG0006956	sp|Q7L0Y3|TM10C_HUMAN	tr|A0A1U7V344|A0A1U7V344_CARSF
OG0006957	sp|Q5SRE7|PHYD1_HUMAN	tr|A0A1U7V5L1|A0A1U7V5L1_CARSF
OG0006958	sp|Q96MC4|C295L_HUMAN	tr|A0A3Q0DFV3|A0A3Q0DFV3_CARSF
OG0006959	sp|Q8N2W9|PIAS4_HUMAN	tr|A0A3Q0DGF0|A0A3Q0DGF0_CARSF
OG0006960	sp|P16219|ACADS_HUMAN	tr|A0A3Q0DJT5|A0A3Q0DJT5_CARSF
OG0006961	sp|Q13444|ADA15_HUMAN	tr|A0A3Q0DM42|A0A3Q0DM42_CARSF
OG0006962	sp|P23490|LORI_HUMAN	tr|A0A3Q0DVL2|A0A3Q0DVL2_CARSF
OG0006963	sp|Q8NHH1|TTL11_HUMAN	tr|A0A3Q0DW29|A0A3Q0DW29_CARSF
OG0006964	sp|A0A1B0GUV7|TEX48_HUMAN	tr|A0A3Q0DWJ8|A0A3Q0DWJ8_CARSF
OG0006965	sp|Q8N8J7|F241A_HUMAN	tr|A0A3Q0DXZ5|A0A3Q0DXZ5_CARSF
OG0006966	sp|O95352|ATG7_HUMAN	tr|A0A3Q0E1T8|A0A3Q0E1T8_CARSF
OG0006967	sp|Q6KB66|K2C80_HUMAN	tr|A0A3Q0E3I1|A0A3Q0E3I1_CARSF
OG0006968	sp|Q9Y484|WIPI4_HUMAN	tr|A0A3Q0E8S7|A0A3Q0E8S7_CARSF
OG0006969	sp|P0DMC3|ELA_HUMAN	tr|A0A3Q0ED93|A0A3Q0ED93_CARSF
OG0006970	sp|A1A5C7|S22AN_HUMAN	tr|A0A3Q0EEJ0|A0A3Q0EEJ0_CARSF
OG0006971	tr|A0A2U3TZM8|A0A2U3TZM8_HUMAN	tr|A0A3Q0EHD0|A0A3Q0EHD0_CARSF
OG0006972	sp|P16035|TIMP2_HUMAN	tr|A0A1U7SQP3|A0A1U7SQP3_CARSF
OG0006973	sp|Q86VR7|VS10L_HUMAN	tr|A0A1U7SR01|A0A1U7SR01_CARSF
OG0006974	sp|Q5T5U3|RHG21_HUMAN	tr|A0A1U7SRM0|A0A1U7SRM0_CARSF
OG0006975	sp|Q5BKU9|OXLD1_HUMAN	tr|A0A1U7SS98|A0A1U7SS98_CARSF
OG0006976	sp|Q8IXQ6|PARP9_HUMAN	tr|A0A1U7ST15|A0A1U7ST15_CARSF
OG0006977	sp|Q9H0V9|LMA2L_HUMAN	tr|A0A1U7SZF5|A0A1U7SZF5_CARSF
OG0006978	sp|P30411|BKRB2_HUMAN	tr|A0A1U7T238|A0A1U7T238_CARSF
OG0006979	sp|Q6P1L5|F117B_HUMAN	tr|A0A1U7T3P0|A0A1U7T3P0_CARSF
OG0006980	sp|Q9BXC0|HCAR1_HUMAN	tr|A0A1U7T6M9|A0A1U7T6M9_CARSF
OG0006981	sp|Q5KSL6|DGKK_HUMAN	tr|A0A1U7T6U5|A0A1U7T6U5_CARSF
OG0006982	sp|P01282|VIP_HUMAN	tr|A0A1U7TBM1|A0A1U7TBM1_CARSF
OG0006983	sp|Q8IWA5|CTL2_HUMAN	tr|A0A1U7TCG4|A0A1U7TCG4_CARSF
OG0006984	sp|Q6ICL3|TNG2_HUMAN	tr|A0A1U7TCW0|A0A1U7TCW0_CARSF
OG0006985	sp|Q8IWX5|SGPP2_HUMAN	tr|A0A1U7TDI8|A0A1U7TDI8_CARSF
OG0006986	sp|Q8IVN3|MSTN1_HUMAN	tr|A0A1U7THG0|A0A1U7THG0_CARSF
OG0006987	sp|Q14CZ8|HECAM_HUMAN	tr|A0A1U7THZ8|A0A1U7THZ8_CARSF
OG0006988	sp|Q86UA6|RIP_HUMAN	tr|A0A1U7TJA5|A0A1U7TJA5_CARSF
OG0006989	sp|Q7L8J4|3BP5L_HUMAN	tr|A0A1U7TMU9|A0A1U7TMU9_CARSF
OG0006990	sp|Q13454|TUSC3_HUMAN	tr|A0A1U7TN51|A0A1U7TN51_CARSF
OG0006991	sp|Q92731|ESR2_HUMAN	tr|A0A1U7TNC1|A0A1U7TNC1_CARSF
OG0006992	sp|O94898|LRIG2_HUMAN	tr|A0A1U7TPJ6|A0A1U7TPJ6_CARSF
OG0006993	sp|P42336|PK3CA_HUMAN	tr|A0A1U7TPX5|A0A1U7TPX5_CARSF
OG0006994	sp|Q86US8|EST1A_HUMAN	tr|A0A1U7TRN8|A0A1U7TRN8_CARSF
OG0006995	sp|Q6ZW76|ANKS3_HUMAN	tr|A0A1U7TT25|A0A1U7TT25_CARSF
OG0006996	sp|P27694|RFA1_HUMAN	tr|A0A1U7TUU9|A0A1U7TUU9_CARSF
OG0006997	sp|Q7Z698|SPRE2_HUMAN	tr|A0A1U7TXA6|A0A1U7TXA6_CARSF
OG0006998	sp|Q9UKG9|OCTC_HUMAN	tr|A0A1U7U0R8|A0A1U7U0R8_CARSF
OG0006999	sp|Q9NUL7|DDX28_HUMAN	tr|A0A1U7U1H0|A0A1U7U1H0_CARSF
OG0007000	sp|Q9NY61|AATF_HUMAN	tr|A0A1U7U4Y3|A0A1U7U4Y3_CARSF
OG0007001	sp|P00488|F13A_HUMAN	tr|A0A1U7U8P6|A0A1U7U8P6_CARSF
OG0007002	sp|O76074|PDE5A_HUMAN	tr|A0A1U7U9X8|A0A1U7U9X8_CARSF
OG0007003	sp|Q969Q6|P2R3C_HUMAN	tr|A0A1U7UHL7|A0A1U7UHL7_CARSF
OG0007004	sp|Q8IZD2|KMT2E_HUMAN	tr|A0A1U7UIG3|A0A1U7UIG3_CARSF
OG0007005	sp|Q2MJR0|SPRE3_HUMAN	tr|A0A1U7UQK4|A0A1U7UQK4_CARSF
OG0007006	sp|Q9UDY6|TRI10_HUMAN	tr|A0A1U7UR52|A0A1U7UR52_CARSF
OG0007007	sp|Q68EM7|RHG17_HUMAN	tr|A0A1U7UTJ5|A0A1U7UTJ5_CARSF
OG0007008	sp|Q5VW32|BROX_HUMAN	tr|A0A1U7UUI9|A0A1U7UUI9_CARSF
OG0007009	sp|Q5T7B8|KIF24_HUMAN	tr|A0A1U7UV00|A0A1U7UV00_CARSF
OG0007010	sp|O95479|G6PE_HUMAN	tr|A0A1U7UW17|A0A1U7UW17_CARSF
OG0007011	sp|O95992|CH25H_HUMAN	tr|A0A1U7UW54|A0A1U7UW54_CARSF
OG0007012	sp|P31146|COR1A_HUMAN	tr|A0A1U7UWS5|A0A1U7UWS5_CARSF
OG0007013	sp|Q5JV73|FRPD3_HUMAN	tr|A0A3Q0DIS7|A0A3Q0DIS7_CARSF
OG0007014	sp|Q9UJ55|MAGL2_HUMAN	tr|A0A3Q0DMX3|A0A3Q0DMX3_CARSF
OG0007015	sp|Q0VAA2|LR74A_HUMAN	tr|A0A3Q0DUH0|A0A3Q0DUH0_CARSF
OG0007016	sp|Q8IX03|KIBRA_HUMAN	tr|A0A3Q0DWR9|A0A3Q0DWR9_CARSF
OG0007017	sp|Q96I23|PREY_HUMAN	tr|A0A3Q0DYN8|A0A3Q0DYN8_CARSF
OG0007018	sp|Q9Y4E6|WDR7_HUMAN	tr|A0A3Q0DZJ9|A0A3Q0DZJ9_CARSF
OG0007019	sp|Q13291|SLAF1_HUMAN	tr|A0A3Q0E279|A0A3Q0E279_CARSF
OG0007020	sp|Q14956|GPNMB_HUMAN	tr|A0A3Q0E825|A0A3Q0E825_CARSF
OG0007021	sp|O43660|PLRG1_HUMAN	tr|A0A3Q0ED45|A0A3Q0ED45_CARSF
OG0007022	sp|Q13316|DMP1_HUMAN	tr|A0A3Q0EFY7|A0A3Q0EFY7_CARSF
OG0007023	sp|Q9BV94|EDEM2_HUMAN	tr|A0A3Q0EHA2|A0A3Q0EHA2_CARSF
OG0007024	sp|Q13113|PDZ1I_HUMAN	tr|A0A1U7SFA6|A0A1U7SFA6_CARSF
OG0007026	sp|Q96M69|LRGUK_HUMAN	tr|A0A1U7T0B1|A0A1U7T0B1_CARSF
OG0007027	sp|P51955|NEK2_HUMAN	tr|A0A1U7T326|A0A1U7T326_CARSF
OG0007028	sp|Q08AI8|MB214_HUMAN	tr|A0A1U7T3S8|A0A1U7T3S8_CARSF
OG0007029	sp|Q9BV79|MECR_HUMAN	tr|A0A1U7T670|A0A1U7T670_CARSF
OG0007030	sp|Q12904|AIMP1_HUMAN	tr|A0A1U7T8G1|A0A1U7T8G1_CARSF
OG0007031	sp|Q9NV64|TM39A_HUMAN	tr|A0A1U7TAJ2|A0A1U7TAJ2_CARSF
OG0007032	sp|P0CAP1|MYZAP_HUMAN	tr|A0A1U7TJF9|A0A1U7TJF9_CARSF
OG0007033	sp|P48146|NPBW2_HUMAN	tr|A0A1U7TNL6|A0A1U7TNL6_CARSF
OG0007034	sp|P35452|HXD12_HUMAN	tr|A0A1U7TP98|A0A1U7TP98_CARSF
OG0007035	sp|Q96P20|NLRP3_HUMAN	tr|A0A1U7TSP1|A0A1U7TSP1_CARSF
OG0007036	sp|Q9GZK7|O11A1_HUMAN	tr|A0A1U7TSQ6|A0A1U7TSQ6_CARSF
OG0007037	sp|Q16204|CCDC6_HUMAN	tr|A0A1U7TUI0|A0A1U7TUI0_CARSF
OG0007038	sp|Q7Z5W3|BN3D2_HUMAN	tr|A0A1U7TVK3|A0A1U7TVK3_CARSF
OG0007039	sp|Q9ULC8|ZDHC8_HUMAN	tr|A0A1U7TW36|A0A1U7TW36_CARSF
OG0007040	sp|Q147U7|SMCO1_HUMAN	tr|A0A1U7TX41|A0A1U7TX41_CARSF
OG0007041	sp|Q9P2V4|LRIT1_HUMAN	tr|A0A1U7TZ11|A0A1U7TZ11_CARSF
OG0007042	sp|Q9HBV1|POPD3_HUMAN	tr|A0A1U7TZ55|A0A1U7TZ55_CARSF
OG0007043	sp|Q92506|DHB8_HUMAN	tr|A0A1U7TZJ4|A0A1U7TZJ4_CARSF
OG0007044	sp|Q693B1|KCD11_HUMAN	tr|A0A1U7U1C0|A0A1U7U1C0_CARSF
OG0007045	sp|P23511|NFYA_HUMAN	tr|A0A1U7U336|A0A1U7U336_CARSF
OG0007046	sp|Q8N6M5|ALLC_HUMAN	tr|A0A1U7U3K2|A0A1U7U3K2_CARSF
OG0007047	sp|O75325|LRRN2_HUMAN	tr|A0A1U7U431|A0A1U7U431_CARSF
OG0007048	sp|P24539|AT5F1_HUMAN	tr|A0A1U7U4D9|A0A1U7U4D9_CARSF
OG0007049	sp|Q8WVF2|UCMA_HUMAN	tr|A0A1U7U4T3|A0A1U7U4T3_CARSF
OG0007050	sp|A6NJV1|F166C_HUMAN	tr|A0A1U7UBX9|A0A1U7UBX9_CARSF
OG0007051	sp|Q9BYV6|TRI55_HUMAN	tr|A0A1U7UDE9|A0A1U7UDE9_CARSF
OG0007052	sp|Q92748|THRSP_HUMAN	tr|A0A1U7UDU3|A0A1U7UDU3_CARSF
OG0007053	sp|Q9BSN7|TM204_HUMAN	tr|A0A1U7UEE1|A0A1U7UEE1_CARSF
OG0007054	sp|Q99856|ARI3A_HUMAN	tr|A0A1U7UEW9|A0A1U7UEW9_CARSF
OG0007055	sp|Q8NB50|ZFP62_HUMAN	tr|A0A1U7UF01|A0A1U7UF01_CARSF
OG0007056	sp|O75179|ANR17_HUMAN	tr|A0A1U7UHY0|A0A1U7UHY0_CARSF
OG0007057	sp|Q5H9S7|DCA17_HUMAN	tr|A0A1U7UIS0|A0A1U7UIS0_CARSF
OG0007058	sp|Q96BR1|SGK3_HUMAN	tr|A0A1U7UJU9|A0A1U7UJU9_CARSF
OG0007059	sp|P19387|RPB3_HUMAN	tr|A0A1U7UK30|A0A1U7UK30_CARSF
OG0007060	sp|Q92858|ATOH1_HUMAN	tr|A0A1U7UNE5|A0A1U7UNE5_CARSF
OG0007061	sp|Q9BTV4|TMM43_HUMAN	tr|A0A1U7UTV3|A0A1U7UTV3_CARSF
OG0007062	sp|Q92823|NRCAM_HUMAN	tr|A0A1U7UUW6|A0A1U7UUW6_CARSF
OG0007063	sp|O14880|MGST3_HUMAN	tr|A0A1U7UV80|A0A1U7UV80_CARSF
OG0007064	sp|Q8N715|CC185_HUMAN	tr|A0A1U7V488|A0A1U7V488_CARSF
OG0007065	sp|Q9UMY4|SNX12_HUMAN	tr|A0A3Q0DGK0|A0A3Q0DGK0_CARSF
OG0007066	sp|Q8NFV4|ABHDB_HUMAN	tr|A0A3Q0DK85|A0A3Q0DK85_CARSF
OG0007067	sp|P55199|ELL_HUMAN	tr|A0A3Q0DN83|A0A3Q0DN83_CARSF
OG0007068	sp|P00742|FA10_HUMAN	tr|A0A3Q0DNS7|A0A3Q0DNS7_CARSF
OG0007069	sp|O00754|MA2B1_HUMAN	tr|A0A3Q0DPI3|A0A3Q0DPI3_CARSF
OG0007070	sp|P20936|RASA1_HUMAN	tr|A0A3Q0DWB0|A0A3Q0DWB0_CARSF
OG0007071	sp|Q6MZQ0|PRR5L_HUMAN	tr|A0A3Q0E2N7|A0A3Q0E2N7_CARSF
OG0007072	sp|Q6NWY9|PR40B_HUMAN	tr|A0A3Q0E7Y0|A0A3Q0E7Y0_CARSF
OG0007073	sp|Q96SZ4|ZSC10_HUMAN	tr|A0A3Q0E876|A0A3Q0E876_CARSF
OG0007074	sp|P53708|ITA8_HUMAN	tr|A0A3Q0E8A1|A0A3Q0E8A1_CARSF
OG0007075	sp|Q8WUT4|LRRN4_HUMAN	tr|A0A3Q0EBD3|A0A3Q0EBD3_CARSF
OG0007076	sp|Q9HCN6|GPVI_HUMAN	tr|A0A3Q0EBV8|A0A3Q0EBV8_CARSF
OG0007077	sp|Q86XA0|MET23_HUMAN	tr|A0A3Q0EBY6|A0A3Q0EBY6_CARSF
OG0007078	sp|Q8WYQ4|CV015_HUMAN	tr|A0A3Q0EC10|A0A3Q0EC10_CARSF
OG0007079	sp|P11831|SRF_HUMAN	tr|A0A3Q0EDD0|A0A3Q0EDD0_CARSF
OG0007080	sp|Q14691|PSF1_HUMAN	tr|A0A3Q0EF59|A0A3Q0EF59_CARSF
OG0007081	sp|Q96A19|C102A_HUMAN	tr|A0A3Q0EGM5|A0A3Q0EGM5_CARSF
OG0007082	sp|Q9BQA1|MEP50_HUMAN	tr|A0A3Q0EHF0|A0A3Q0EHF0_CARSF
OG0007083	sp|Q5JUK2|SOLH1_HUMAN	tr|A0A3Q0EHS1|A0A3Q0EHS1_CARSF
OG0007084	sp|Q8N1G0|ZN687_HUMAN	tr|A0A3Q0ELE0|A0A3Q0ELE0_CARSF
OG0007085	sp|P56945|BCAR1_HUMAN	tr|A0A1U7SKI8|A0A1U7SKI8_CARSF
OG0007086	sp|Q9BQ49|SMIM7_HUMAN	tr|A0A1U7SN63|A0A1U7SN63_CARSF
OG0007087	sp|Q86VK4|ZN410_HUMAN	tr|A0A1U7SR69|A0A1U7SR69_CARSF
OG0007088	sp|Q96F46|I17RA_HUMAN	tr|A0A1U7SSM2|A0A1U7SSM2_CARSF
OG0007089	sp|Q96QE3|ATAD5_HUMAN	tr|A0A1U7ST59|A0A1U7ST59_CARSF
OG0007090	sp|P0DH78|RN224_HUMAN	tr|A0A1U7SUU4|A0A1U7SUU4_CARSF
OG0007091	sp|Q9NV06|DCA13_HUMAN	tr|A0A1U7SZX8|A0A1U7SZX8_CARSF
OG0007092	sp|Q16543|CDC37_HUMAN	tr|A0A1U7T1J0|A0A1U7T1J0_CARSF
OG0007093	sp|Q99733|NP1L4_HUMAN	tr|A0A1U7T5M2|A0A1U7T5M2_CARSF
OG0007094	sp|Q96BN8|OTUL_HUMAN	tr|A0A1U7T845|A0A1U7T845_CARSF
OG0007095	sp|P78504|JAG1_HUMAN	tr|A0A1U7TCJ8|A0A1U7TCJ8_CARSF
OG0007096	sp|Q53H76|PLA1A_HUMAN	tr|A0A1U7TCY4|A0A1U7TCY4_CARSF
OG0007097	sp|P48651|PTSS1_HUMAN	tr|A0A1U7TDD3|A0A1U7TDD3_CARSF
OG0007098	sp|Q06481|APLP2_HUMAN	tr|A0A1U7TE15|A0A1U7TE15_CARSF
OG0007099	sp|Q9NSE2|CISH_HUMAN	tr|A0A1U7TF44|A0A1U7TF44_CARSF
OG0007100	sp|O75030|MITF_HUMAN	tr|A0A1U7TH36|A0A1U7TH36_CARSF
OG0007101	sp|Q15645|PCH2_HUMAN	tr|A0A1U7THB9|A0A1U7THB9_CARSF
OG0007102	sp|Q01954|BNC1_HUMAN	tr|A0A1U7TJS3|A0A1U7TJS3_CARSF
OG0007103	sp|Q9P2E8|MARH4_HUMAN	tr|A0A1U7TL75|A0A1U7TL75_CARSF
OG0007104	sp|P25788|PSA3_HUMAN	tr|A0A1U7TMB4|A0A1U7TMB4_CARSF
OG0007105	sp|P56750|CLD17_HUMAN	tr|A0A1U7TQK8|A0A1U7TQK8_CARSF
OG0007106	sp|Q9NVD3|SETD4_HUMAN	tr|A0A1U7TR74|A0A1U7TR74_CARSF
OG0007107	sp|Q9NZQ7|PD1L1_HUMAN	tr|A0A1U7TSZ1|A0A1U7TSZ1_CARSF
OG0007108	sp|P19429|TNNI3_HUMAN	tr|A0A1U7TTE7|A0A1U7TTE7_CARSF
OG0007109	sp|P48506|GSH1_HUMAN	tr|A0A1U7TYI1|A0A1U7TYI1_CARSF
OG0007110	sp|Q9HCE0|EPG5_HUMAN	tr|A0A1U7U363|A0A1U7U363_CARSF
OG0007111	sp|Q8NEF3|CC112_HUMAN	tr|A0A1U7U5Y3|A0A1U7U5Y3_CARSF
OG0007112	sp|P12104|FABPI_HUMAN	tr|A0A1U7U632|A0A1U7U632_CARSF
OG0007113	sp|Q8IWT3|CUL9_HUMAN	tr|A0A1U7U6F3|A0A1U7U6F3_CARSF
OG0007114	sp|P61201|CSN2_HUMAN	tr|A0A1U7U745|A0A1U7U745_CARSF
OG0007115	sp|O95568|MET18_HUMAN	tr|A0A1U7U861|A0A1U7U861_CARSF
OG0007116	sp|A2RRH5|WDR27_HUMAN	tr|A0A1U7UAB7|A0A1U7UAB7_CARSF
OG0007117	sp|Q8IZ57|NRSN1_HUMAN	tr|A0A1U7UAM1|A0A1U7UAM1_CARSF
OG0007118	sp|O75747|P3C2G_HUMAN	tr|A0A1U7UEZ4|A0A1U7UEZ4_CARSF
OG0007119	sp|P53634|CATC_HUMAN	tr|A0A1U7UFD6|A0A1U7UFD6_CARSF
OG0007120	sp|O76083|PDE9A_HUMAN	tr|A0A1U7UI43|A0A1U7UI43_CARSF
OG0007121	sp|Q9UBX0|HESX1_HUMAN	tr|A0A1U7UIF3|A0A1U7UIF3_CARSF
OG0007122	sp|P20309|ACM3_HUMAN	tr|A0A1U7UNV3|A0A1U7UNV3_CARSF
OG0007123	sp|Q9UBT7|CTNL1_HUMAN	tr|A0A1U7UQE1|A0A1U7UQE1_CARSF
OG0007124	sp|Q96GV9|MACIR_HUMAN	tr|A0A1U7UQW8|A0A1U7UQW8_CARSF
OG0007125	sp|P25445|TNR6_HUMAN	tr|A0A1U7UUP5|A0A1U7UUP5_CARSF
OG0007126	sp|Q9H3S7|PTN23_HUMAN	tr|A0A1U7UVW4|A0A1U7UVW4_CARSF
OG0007127	sp|Q8IZV5|RDH10_HUMAN	tr|A0A1U7UZL0|A0A1U7UZL0_CARSF
OG0007128	sp|Q8NEG4|FA83F_HUMAN	tr|A0A1U7V258|A0A1U7V258_CARSF
OG0007129	sp|Q8WWQ2|HPSE2_HUMAN	tr|A0A1U7V368|A0A1U7V368_CARSF
OG0007130	sp|Q9NVR5|KTU_HUMAN	tr|A0A3Q0DJK9|A0A3Q0DJK9_CARSF
OG0007131	sp|Q9H201|EPN3_HUMAN	tr|A0A3Q0DKD3|A0A3Q0DKD3_CARSF
OG0007132	sp|Q9Y2X0|MED16_HUMAN	tr|A0A3Q0DLY1|A0A3Q0DLY1_CARSF
OG0007133	sp|O60502|OGA_HUMAN	tr|A0A3Q0DP72|A0A3Q0DP72_CARSF
OG0007134	sp|Q8N8Z6|DCBD1_HUMAN	tr|A0A3Q0DQ89|A0A3Q0DQ89_CARSF
OG0007135	sp|P78411|IRX5_HUMAN	tr|A0A3Q0DUZ5|A0A3Q0DUZ5_CARSF
OG0007136	sp|O95071|UBR5_HUMAN	tr|A0A3Q0DYJ3|A0A3Q0DYJ3_CARSF
OG0007137	sp|Q17RB8|LONF1_HUMAN	tr|A0A3Q0E1I0|A0A3Q0E1I0_CARSF
OG0007138	sp|Q13356|PPIL2_HUMAN	tr|A0A3Q0E374|A0A3Q0E374_CARSF
OG0007139	sp|Q9Y2S6|TMA7_HUMAN	tr|A0A3Q0E399|A0A3Q0E399_CARSF
OG0007140	sp|Q5VVW2|GARL3_HUMAN	tr|A0A3Q0E4P2|A0A3Q0E4P2_CARSF
OG0007141	sp|Q9UIS9|MBD1_HUMAN	tr|A0A3Q0E5K6|A0A3Q0E5K6_CARSF
OG0007142	sp|Q96L94|SNX22_HUMAN	tr|A0A3Q0E5Y4|A0A3Q0E5Y4_CARSF
OG0007143	sp|Q9UI40|NCKX2_HUMAN	tr|A0A3Q0E7W2|A0A3Q0E7W2_CARSF
OG0007144	sp|Q9UBN7|HDAC6_HUMAN	tr|A0A3Q0EBS3|A0A3Q0EBS3_CARSF
OG0007145	sp|Q8IWB7|WDFY1_HUMAN	tr|A0A3Q0EEX8|A0A3Q0EEX8_CARSF
OG0007146	sp|P26006|ITA3_HUMAN	tr|A0A3Q0EG00|A0A3Q0EG00_CARSF
OG0007147	sp|Q5T6C5|AT7L2_HUMAN	tr|A0A3Q0EJ59|A0A3Q0EJ59_CARSF
OG0007148	sp|Q00722|PLCB2_HUMAN	tr|A0A3Q0EJ85|A0A3Q0EJ85_CARSF
OG0007149	sp|Q13387|JIP2_HUMAN	tr|A0A3Q0EK29|A0A3Q0EK29_CARSF
OG0007150	sp|Q8WWZ7|ABCA5_HUMAN	tr|A0A1U7SW26|A0A1U7SW26_CARSF
OG0007151	sp|Q9H6L5|RETR1_HUMAN	tr|A0A1U7SZ75|A0A1U7SZ75_CARSF
OG0007152	sp|Q08357|S20A2_HUMAN	tr|A0A1U7SZB5|A0A1U7SZB5_CARSF
OG0007153	sp|Q86X24|HORM1_HUMAN	tr|A0A1U7T2R1|A0A1U7T2R1_CARSF
OG0007154	sp|Q9BY71|LRRC3_HUMAN	tr|A0A1U7T3G4|A0A1U7T3G4_CARSF
OG0007155	sp|Q96E40|SACA9_HUMAN	tr|A0A1U7T450|A0A1U7T450_CARSF
OG0007156	sp|O95749|GGPPS_HUMAN	tr|A0A1U7T773|A0A1U7T773_CARSF
OG0007157	sp|Q5T4T1|T170B_HUMAN	tr|A0A1U7T9S3|A0A1U7T9S3_CARSF
OG0007158	sp|O75569|PRKRA_HUMAN	tr|A0A1U7TAW4|A0A1U7TAW4_CARSF
OG0007159	sp|P35611|ADDA_HUMAN	tr|A0A1U7TC38|A0A1U7TC38_CARSF
OG0007160	sp|Q9NX55|HYPK_HUMAN	tr|A0A1U7TCM3|A0A1U7TCM3_CARSF
OG0007161	sp|Q9HB65|ELL3_HUMAN	tr|A0A1U7TCM7|A0A1U7TCM7_CARSF
OG0007162	sp|P98066|TSG6_HUMAN	tr|A0A1U7TCQ9|A0A1U7TCQ9_CARSF
OG0007163	sp|Q9BZH6|WDR11_HUMAN	tr|A0A1U7TF13|A0A1U7TF13_CARSF
OG0007164	sp|Q7Z6Z6|PLPL5_HUMAN	tr|A0A1U7TG98|A0A1U7TG98_CARSF
OG0007165	sp|O95171|SCEL_HUMAN	tr|A0A1U7TGG7|A0A1U7TGG7_CARSF
OG0007166	sp|Q9NWW7|CB042_HUMAN	tr|A0A1U7TKJ9|A0A1U7TKJ9_CARSF
