Orthogroup	Homo_sapiens	Prolemur_simus
OG0007180	sp|Q9P2S6|ANKY1_HUMAN	tr|A0A8C8YN86|A0A8C8YN86_PROSS
OG0007181	sp|Q9UGB7|MIOX_HUMAN	tr|A0A8C8Z1B6|A0A8C8Z1B6_PROSS
OG0007182	sp|Q9UPN9|TRI33_HUMAN	tr|A0A8C8ZT17|A0A8C8ZT17_PROSS
OG0007183	sp|Q9UQV4|LAMP3_HUMAN	tr|A0A8C8YJ33|A0A8C8YJ33_PROSS
OG0007184	sp|Q9Y316|MEMO1_HUMAN	tr|A0A8C8Z348|A0A8C8Z348_PROSS
OG0007185	sp|Q9Y3Q4|HCN4_HUMAN	tr|A0A8C9AIX0|A0A8C9AIX0_PROSS
OG0007186	sp|Q9Y4H4|GPSM3_HUMAN	tr|A0A8C9ACC5|A0A8C9ACC5_PROSS
OG0007187	tr|A0A1B0GTJ6|A0A1B0GTJ6_HUMAN	tr|A0A8C8YGM7|A0A8C8YGM7_PROSS
OG0007188	sp|A0A1B0GV90|CTXD2_HUMAN	tr|A0A8C9ACC8|A0A8C9ACC8_PROSS
OG0007189	sp|O14525|ASTN1_HUMAN	tr|A0A8C9DJE8|A0A8C9DJE8_PROSS
OG0007190	sp|O14737|PDCD5_HUMAN	tr|A0A8C8ZX49|A0A8C8ZX49_PROSS
OG0007191	sp|O14933|UB2L6_HUMAN	tr|A0A8C8YTH2|A0A8C8YTH2_PROSS
OG0007192	sp|O15040|TCPR2_HUMAN	tr|A0A8C9AJX5|A0A8C9AJX5_PROSS
OG0007193	sp|O15273|TELT_HUMAN	tr|A0A8C8Z824|A0A8C8Z824_PROSS
OG0007194	sp|O60266|ADCY3_HUMAN	tr|A0A8C8YUK6|A0A8C8YUK6_PROSS
OG0007195	sp|O75083|WDR1_HUMAN	tr|A0A8C9APT1|A0A8C9APT1_PROSS
OG0007196	sp|O75140|DEPD5_HUMAN	tr|A0A8C9A660|A0A8C9A660_PROSS
OG0007197	sp|O94776|MTA2_HUMAN	tr|A0A8C9AP27|A0A8C9AP27_PROSS
OG0007198	sp|O94903|PLPHP_HUMAN	tr|A0A8C9DM10|A0A8C9DM10_PROSS
OG0007199	sp|P01106|MYC_HUMAN	tr|A0A8C8YQ39|A0A8C8YQ39_PROSS
OG0007200	sp|P07585|PGS2_HUMAN	tr|A0A8C8ZQQ4|A0A8C8ZQQ4_PROSS
OG0007201	sp|P0C6A0|ZGLP1_HUMAN	tr|A0A8C9DQ12|A0A8C9DQ12_PROSS
OG0007202	sp|P20941|PHOS_HUMAN	tr|A0A8C8ZTL3|A0A8C8ZTL3_PROSS
OG0007203	sp|P23945|FSHR_HUMAN	tr|A0A8C8ZLD6|A0A8C8ZLD6_PROSS
OG0007204	sp|P25100|ADA1D_HUMAN	tr|A0A8C8ZQI3|A0A8C8ZQI3_PROSS
OG0007205	sp|P28340|DPOD1_HUMAN	tr|A0A8C9A8E2|A0A8C9A8E2_PROSS
OG0007206	sp|P42696|RBM34_HUMAN	tr|A0A8C9AHP8|A0A8C9AHP8_PROSS
OG0007207	sp|P55212|CASP6_HUMAN	tr|A0A8C8Z6P1|A0A8C8Z6P1_PROSS
OG0007208	sp|P57727|TMPS3_HUMAN	tr|A0A8C9ALN0|A0A8C9ALN0_PROSS
OG0007209	sp|Q05469|LIPS_HUMAN	tr|A0A8C9A6I8|A0A8C9A6I8_PROSS
OG0007210	sp|Q05932|FOLC_HUMAN	tr|A0A8C8Z4M1|A0A8C8Z4M1_PROSS
OG0007211	sp|Q06495|NPT2A_HUMAN	tr|A0A8C8ZJW9|A0A8C8ZJW9_PROSS
OG0007212	sp|Q14152|EIF3A_HUMAN	tr|A0A8C8ZHS3|A0A8C8ZHS3_PROSS
OG0007213	sp|Q14656|TM187_HUMAN	tr|A0A8C9DT95|A0A8C9DT95_PROSS
OG0007214	sp|Q14956|GPNMB_HUMAN	tr|A0A8C8YXZ9|A0A8C8YXZ9_PROSS
OG0007215	sp|Q15043|S39AE_HUMAN	tr|A0A8C8Z0P6|A0A8C8Z0P6_PROSS
OG0007216	sp|Q15836|VAMP3_HUMAN	tr|A0A8C9AQ05|A0A8C9AQ05_PROSS
OG0007217	sp|Q2KHT3|CL16A_HUMAN	tr|A0A8C8YUF9|A0A8C8YUF9_PROSS
OG0007218	sp|Q4AC94|C2CD3_HUMAN	tr|A0A8C9DEV1|A0A8C9DEV1_PROSS
OG0007219	sp|Q4J6C6|PPCEL_HUMAN	tr|A0A8C9DIQ3|A0A8C9DIQ3_PROSS
OG0007220	sp|Q5JTV8|TOIP1_HUMAN	tr|A0A8C8YQU5|A0A8C8YQU5_PROSS
OG0007221	sp|Q5TF21|SOGA3_HUMAN	tr|A0A8C9DFR0|A0A8C9DFR0_PROSS
OG0007222	sp|Q68J44|DUS29_HUMAN	tr|A0A8C9AH51|A0A8C9AH51_PROSS
OG0007223	sp|Q6VMQ6|MCAF1_HUMAN	tr|A0A8C8YXP1|A0A8C8YXP1_PROSS
OG0007224	sp|Q7L1V2|MON1B_HUMAN	tr|A0A8C9DKI4|A0A8C9DKI4_PROSS
OG0007225	sp|Q7L5Y9|MAEA_HUMAN	tr|A0A8C8YQP2|A0A8C8YQP2_PROSS
OG0007226	sp|Q86UB9|TM135_HUMAN	tr|A0A8C8Z9K5|A0A8C8Z9K5_PROSS
OG0007227	sp|Q8IYD9|LAS2_HUMAN	tr|A0A8C9DV98|A0A8C9DV98_PROSS
OG0007228	sp|Q8N0V3|RBFA_HUMAN	tr|A0A8C9AV99|A0A8C9AV99_PROSS
OG0007229	sp|Q8N3K9|CMYA5_HUMAN	tr|A0A8C9AQQ8|A0A8C9AQQ8_PROSS
OG0007230	sp|Q8N653|LZTR1_HUMAN	tr|A0A8C9DMJ5|A0A8C9DMJ5_PROSS
OG0007231	sp|Q8TDB6|DTX3L_HUMAN	tr|A0A8C8Z8X6|A0A8C8Z8X6_PROSS
OG0007232	sp|Q96D05|F241B_HUMAN	tr|A0A8C8ZA25|A0A8C8ZA25_PROSS
OG0007233	sp|Q96JY6|PDLI2_HUMAN	tr|A0A8C8Z236|A0A8C8Z236_PROSS
OG0007234	sp|Q96Q05|TPPC9_HUMAN	tr|A0A8C9AYW8|A0A8C9AYW8_PROSS
OG0007235	sp|Q9BWH2|FUND2_HUMAN	tr|A0A8C8ZLM1|A0A8C8ZLM1_PROSS
OG0007236	sp|Q9H2L5|RASF4_HUMAN	tr|A0A8C8ZAW5|A0A8C8ZAW5_PROSS
OG0007237	sp|Q9HC36|MRM3_HUMAN	tr|A0A8C9DDI5|A0A8C9DDI5_PROSS
OG0007238	sp|Q9HCN8|SDF2L_HUMAN	tr|A0A8C8ZTS2|A0A8C8ZTS2_PROSS
OG0007239	sp|Q9NW38|FANCL_HUMAN	tr|A0A8C8ZUM8|A0A8C8ZUM8_PROSS
OG0007240	sp|Q9NWM3|CUED1_HUMAN	tr|A0A8C8Z9F9|A0A8C8Z9F9_PROSS
OG0007241	sp|Q9NYI0|PSD3_HUMAN	tr|A0A8C9AU93|A0A8C9AU93_PROSS
OG0007242	sp|Q9NZJ7|MTCH1_HUMAN	tr|A0A8C8ZIJ4|A0A8C8ZIJ4_PROSS
OG0007243	sp|Q9UL54|TAOK2_HUMAN	tr|A0A8C9AAL6|A0A8C9AAL6_PROSS
OG0007244	sp|Q9ULT6|ZNRF3_HUMAN	tr|A0A8C9DMG3|A0A8C9DMG3_PROSS
OG0007245	sp|Q9Y2Z2|MTO1_HUMAN	tr|A0A8C8YXV7|A0A8C8YXV7_PROSS
OG0007246	sp|Q9Y5J7|TIM9_HUMAN	tr|A0A8C9AZR0|A0A8C9AZR0_PROSS
OG0007247	sp|Q9Y6K8|KAD5_HUMAN	tr|A0A8C8ZUK4|A0A8C8ZUK4_PROSS
OG0007248	sp|O43313|ATMIN_HUMAN	tr|A0A8C8YV55|A0A8C8YV55_PROSS
OG0007249	sp|O75533|SF3B1_HUMAN	tr|A0A8C9AP29|A0A8C9AP29_PROSS
OG0007250	sp|O95158|NXPH4_HUMAN	tr|A0A8C9AHQ6|A0A8C9AHQ6_PROSS
OG0007251	sp|P08913|ADA2A_HUMAN	tr|A0A8C9DPM4|A0A8C9DPM4_PROSS
OG0007252	sp|P0DP57|SLUR2_HUMAN	tr|A0A8C9AQN3|A0A8C9AQN3_PROSS
OG0007253	sp|P18827|SDC1_HUMAN	tr|A0A8C8Z3L7|A0A8C8Z3L7_PROSS
OG0007254	sp|P20645|MPRD_HUMAN	tr|A0A8C8YW36|A0A8C8YW36_PROSS
OG0007255	sp|P25205|MCM3_HUMAN	tr|A0A8C9A5S0|A0A8C9A5S0_PROSS
OG0007256	sp|P29965|CD40L_HUMAN	tr|A0A8C8YGG5|A0A8C8YGG5_PROSS
OG0007257	sp|P46060|RAGP1_HUMAN	tr|A0A8C8YNF3|A0A8C8YNF3_PROSS
OG0007258	sp|P51788|CLCN2_HUMAN	tr|A0A8C9A6J8|A0A8C9A6J8_PROSS
OG0007259	sp|P51813|BMX_HUMAN	tr|A0A8C8YPA6|A0A8C8YPA6_PROSS
OG0007260	sp|P54296|MYOM2_HUMAN	tr|A0A8C8YWF5|A0A8C8YWF5_PROSS
OG0007261	sp|P56177|DLX1_HUMAN	tr|A0A8C9AI78|A0A8C9AI78_PROSS
OG0007262	sp|P57738|TCTA_HUMAN	tr|A0A8C9DVL5|A0A8C9DVL5_PROSS
OG0007263	sp|Q01453|PMP22_HUMAN	tr|A0A8C8YQ29|A0A8C8YQ29_PROSS
OG0007264	sp|Q01968|OCRL_HUMAN	tr|A0A8C9DP74|A0A8C9DP74_PROSS
OG0007265	sp|Q02930|CREB5_HUMAN	tr|A0A8C9DMY3|A0A8C9DMY3_PROSS
OG0007266	sp|Q03468|ERCC6_HUMAN	tr|A0A8C8YFE1|A0A8C8YFE1_PROSS
OG0007267	sp|Q16610|ECM1_HUMAN	tr|A0A8C9AAE1|A0A8C9AAE1_PROSS
OG0007268	sp|Q19AV6|ZSWM7_HUMAN	tr|A0A8C9AM02|A0A8C9AM02_PROSS
OG0007269	sp|Q3MJ16|PA24E_HUMAN	tr|A0A8C9DH98|A0A8C9DH98_PROSS
OG0007270	sp|Q5M775|CYTSB_HUMAN	tr|A0A8C9AIN7|A0A8C9AIN7_PROSS
OG0007271	sp|Q5MJ70|SPDYA_HUMAN	tr|A0A8C8YFM8|A0A8C8YFM8_PROSS
OG0007272	sp|Q6BEB4|SP5_HUMAN	tr|A0A8C9APV6|A0A8C9APV6_PROSS
OG0007273	sp|Q6ICB0|DESI1_HUMAN	tr|A0A8C9DDH4|A0A8C9DDH4_PROSS
OG0007274	sp|Q6KB66|K2C80_HUMAN	tr|A0A8C8ZLA4|A0A8C8ZLA4_PROSS
OG0007275	sp|Q6UUV7|CRTC3_HUMAN	tr|A0A8C8ZLG8|A0A8C8ZLG8_PROSS
OG0007276	sp|Q6ZSS7|MFSD6_HUMAN	tr|A0A8C8YVZ6|A0A8C8YVZ6_PROSS
OG0007277	sp|Q7L8C5|SYT13_HUMAN	tr|A0A8C8ZF99|A0A8C8ZF99_PROSS
OG0007278	sp|Q7Z4G4|TRM11_HUMAN	tr|A0A8C8YUI2|A0A8C8YUI2_PROSS
OG0007279	sp|Q86UD4|ZN329_HUMAN	tr|A0A8C8Z9F7|A0A8C8Z9F7_PROSS
OG0007280	sp|Q86UX6|ST32C_HUMAN	tr|A0A8C9ARX0|A0A8C9ARX0_PROSS
OG0007281	sp|Q86X55|CARM1_HUMAN	tr|A0A8C9A5Z9|A0A8C9A5Z9_PROSS
OG0007282	sp|Q8IV01|SYT12_HUMAN	tr|A0A8C9AZV6|A0A8C9AZV6_PROSS
OG0007283	sp|Q8IY45|AMN1_HUMAN	tr|A0A8C8YMA1|A0A8C8YMA1_PROSS
OG0007284	sp|Q8IZ20|ZN683_HUMAN	tr|A0A8C8ZFC8|A0A8C8ZFC8_PROSS
OG0007285	sp|Q8N6V9|TEX9_HUMAN	tr|A0A8C9A103|A0A8C9A103_PROSS
OG0007286	sp|Q8N9M1|CS047_HUMAN	tr|A0A8C9AEU8|A0A8C9AEU8_PROSS
OG0007287	sp|Q8NBN7|RDH13_HUMAN	tr|A0A8C8Z2V7|A0A8C8Z2V7_PROSS
OG0007288	sp|Q8NCS4|TM35B_HUMAN	tr|A0A8C9A9L2|A0A8C9A9L2_PROSS
OG0007289	sp|Q8TB73|NDNF_HUMAN	tr|A0A8C9DLK7|A0A8C9DLK7_PROSS
OG0007290	sp|Q92985|IRF7_HUMAN	tr|A0A8C9B015|A0A8C9B015_PROSS
OG0007291	sp|Q96I13|ABHD8_HUMAN	tr|A0A8C9AZ24|A0A8C9AZ24_PROSS
OG0007292	sp|Q96LZ7|RMD2_HUMAN	tr|A0A8C9AD72|A0A8C9AD72_PROSS
OG0007293	sp|Q99547|MPH6_HUMAN	tr|A0A8C8Z0Y4|A0A8C8Z0Y4_PROSS
OG0007294	sp|Q99575|POP1_HUMAN	tr|A0A8C9DL20|A0A8C9DL20_PROSS
OG0007295	sp|Q9BT81|SOX7_HUMAN	tr|A0A8C8ZKR6|A0A8C8ZKR6_PROSS
OG0007296	sp|Q9BU79|TM243_HUMAN	tr|A0A8C9A2C0|A0A8C9A2C0_PROSS
OG0007297	sp|Q9BUV0|RSRP1_HUMAN	tr|A0A8C8ZND8|A0A8C8ZND8_PROSS
OG0007298	sp|Q9C0D5|TANC1_HUMAN	tr|A0A8C8ZML4|A0A8C8ZML4_PROSS
OG0007299	sp|Q9GZT3|SLIRP_HUMAN	tr|A0A8C8YS66|A0A8C8YS66_PROSS
OG0007300	sp|Q9H9E3|COG4_HUMAN	tr|A0A8C8Z7H0|A0A8C8Z7H0_PROSS
OG0007301	sp|Q9HCJ6|VAT1L_HUMAN	tr|A0A8C8YWH8|A0A8C8YWH8_PROSS
OG0007302	sp|Q9NPA0|EMC7_HUMAN	tr|A0A8C9DH78|A0A8C9DH78_PROSS
OG0007303	sp|Q9NXR8|ING3_HUMAN	tr|A0A8C9DN08|A0A8C9DN08_PROSS
OG0007304	sp|Q9P246|STIM2_HUMAN	tr|A0A8C8YW98|A0A8C8YW98_PROSS
OG0007305	sp|Q9UJY1|HSPB8_HUMAN	tr|A0A8C9DI09|A0A8C9DI09_PROSS
OG0007306	sp|Q9ULJ6|ZMIZ1_HUMAN	tr|A0A8C9DN79|A0A8C9DN79_PROSS
OG0007307	sp|Q9UN86|G3BP2_HUMAN	tr|A0A8C8ZU84|A0A8C8ZU84_PROSS
OG0007308	sp|Q9Y4F5|C170B_HUMAN	tr|A0A8C8ZJG7|A0A8C8ZJG7_PROSS
OG0007309	tr|A0A075B6X3|A0A075B6X3_HUMAN	tr|A0A8C8YRR5|A0A8C8YRR5_PROSS
OG0007310	sp|A4D1S5|RAB19_HUMAN	tr|A0A8C8YWP4|A0A8C8YWP4_PROSS
OG0007311	sp|A6ND36|FA83G_HUMAN	tr|A0A8C8ZFQ3|A0A8C8ZFQ3_PROSS
OG0007312	sp|A6NI56|CC154_HUMAN	tr|A0A8C9AME2|A0A8C9AME2_PROSS
OG0007313	sp|A6NIK2|LR10B_HUMAN	tr|A0A8C9AAT5|A0A8C9AAT5_PROSS
OG0007314	sp|O60234|GMFG_HUMAN	tr|A0A8C9AQ74|A0A8C9AQ74_PROSS
OG0007315	sp|O60337|MARH6_HUMAN	tr|A0A8C8ZE33|A0A8C8ZE33_PROSS
OG0007316	sp|O76081|RGS20_HUMAN	tr|A0A8C8ZVX4|A0A8C8ZVX4_PROSS
OG0007317	sp|P00749|UROK_HUMAN	tr|A0A8C9A063|A0A8C9A063_PROSS
OG0007318	sp|P14136|GFAP_HUMAN	tr|A0A8C9DMK9|A0A8C9DMK9_PROSS
OG0007319	sp|P17676|CEBPB_HUMAN	tr|A0A8C8ZJ38|A0A8C8ZJ38_PROSS
OG0007320	sp|P19823|ITIH2_HUMAN	tr|A0A8C9DIB7|A0A8C9DIB7_PROSS
OG0007321	sp|P34925|RYK_HUMAN	tr|A0A8C9B2N8|A0A8C9B2N8_PROSS
OG0007322	sp|P35318|ADML_HUMAN	tr|A0A8C9AK72|A0A8C9AK72_PROSS
OG0007323	sp|P43405|KSYK_HUMAN	tr|A0A8C9DSC5|A0A8C9DSC5_PROSS
OG0007324	sp|P49788|TIG1_HUMAN	tr|A0A8C9A0I5|A0A8C9A0I5_PROSS
OG0007325	sp|P52742|ZN135_HUMAN	tr|A0A8C8ZYH1|A0A8C8ZYH1_PROSS
OG0007326	sp|P62917|RL8_HUMAN	tr|A0A8C9A3Q0|A0A8C9A3Q0_PROSS
OG0007327	sp|Q12931|TRAP1_HUMAN	tr|A0A8C9A068|A0A8C9A068_PROSS
OG0007328	sp|Q13451|FKBP5_HUMAN	tr|A0A8C8ZC39|A0A8C8ZC39_PROSS
OG0007329	sp|Q13487|SNPC2_HUMAN	tr|A0A8C8ZX60|A0A8C8ZX60_PROSS
OG0007330	sp|Q15006|EMC2_HUMAN	tr|A0A8C8ZP27|A0A8C8ZP27_PROSS
OG0007331	sp|Q2M3G4|SHRM1_HUMAN	tr|A0A8C9AML0|A0A8C9AML0_PROSS
OG0007332	sp|Q53GS7|GLE1_HUMAN	tr|A0A8C8YQD6|A0A8C8YQD6_PROSS
OG0007333	sp|Q5I0X4|CF226_HUMAN	tr|A0A8C9DNY7|A0A8C9DNY7_PROSS
OG0007334	sp|Q6P387|CP046_HUMAN	tr|A0A8C8YZ71|A0A8C8YZ71_PROSS
OG0007335	sp|Q6UX46|ALKL2_HUMAN	tr|A0A8C8YQZ2|A0A8C8YQZ2_PROSS
OG0007336	sp|Q7Z6W7|DNJB7_HUMAN	tr|A0A8C8YM87|A0A8C8YM87_PROSS
OG0007337	sp|Q7Z7L7|ZER1_HUMAN	tr|A0A8C9AHT9|A0A8C9AHT9_PROSS
OG0007338	sp|Q7Z7M1|AGRD2_HUMAN	tr|A0A8C9AV25|A0A8C9AV25_PROSS
OG0007339	sp|Q86WZ6|ZN227_HUMAN	tr|A0A8C8ZHZ0|A0A8C8ZHZ0_PROSS
OG0007340	sp|Q8IXR9|CL056_HUMAN	tr|A0A8C8YA75|A0A8C8YA75_PROSS
OG0007341	sp|Q8N129|CNPY4_HUMAN	tr|A0A8C8YBV9|A0A8C8YBV9_PROSS
OG0007342	sp|Q8N271|PROM2_HUMAN	tr|A0A8C9A6B5|A0A8C9A6B5_PROSS
OG0007343	sp|Q8N468|MFD4A_HUMAN	tr|A0A8C8YZE7|A0A8C8YZE7_PROSS
OG0007344	sp|Q8N4Q1|MIA40_HUMAN	tr|A0A8C9DJP8|A0A8C9DJP8_PROSS
OG0007345	sp|Q8NHP6|MSPD2_HUMAN	tr|A0A8C9AQF4|A0A8C9AQF4_PROSS
OG0007346	sp|Q8NI60|COQ8A_HUMAN	tr|A0A8C8YS71|A0A8C8YS71_PROSS
OG0007347	sp|Q8TBB6|S7A14_HUMAN	tr|A0A8C9B0E6|A0A8C9B0E6_PROSS
OG0007348	sp|Q8TCX1|DC2L1_HUMAN	tr|A0A8C8Z8Q1|A0A8C8Z8Q1_PROSS
OG0007349	sp|Q8WXH5|SOCS4_HUMAN	tr|A0A8C8YVX8|A0A8C8YVX8_PROSS
OG0007350	sp|Q92802|N42L2_HUMAN	tr|A0A8C9DQF8|A0A8C9DQF8_PROSS
OG0007351	sp|Q969Q6|P2R3C_HUMAN	tr|A0A8C9AC09|A0A8C9AC09_PROSS
OG0007352	sp|Q96BQ1|FAM3D_HUMAN	tr|A0A8C9A4S9|A0A8C9A4S9_PROSS
OG0007353	sp|Q96KK3|KCNS1_HUMAN	tr|A0A8C9A4Z2|A0A8C9A4Z2_PROSS
OG0007354	sp|Q96Q45|TM237_HUMAN	tr|A0A8C9A9X4|A0A8C9A9X4_PROSS
OG0007355	sp|Q96R54|O14A2_HUMAN	tr|A0A8C8YW21|A0A8C8YW21_PROSS
OG0007356	sp|Q96S79|RSLAB_HUMAN	tr|A0A8C9DRL0|A0A8C9DRL0_PROSS
OG0007357	sp|Q99684|GFI1_HUMAN	tr|A0A8C8ZP83|A0A8C8ZP83_PROSS
OG0007358	sp|Q9BRK4|LZTS2_HUMAN	tr|A0A8C8ZAH1|A0A8C8ZAH1_PROSS
OG0007359	sp|Q9BV90|SNR25_HUMAN	tr|A0A8C8ZJQ7|A0A8C8ZJQ7_PROSS
OG0007360	sp|Q9H159|CAD19_HUMAN	tr|A0A8C9A9M8|A0A8C9A9M8_PROSS
OG0007361	sp|Q9H706|GARE1_HUMAN	tr|A0A8C8YP67|A0A8C8YP67_PROSS
OG0007362	sp|Q9HBG6|IF122_HUMAN	tr|A0A8C8YFD2|A0A8C8YFD2_PROSS
OG0007363	sp|Q9HBH0|RHOF_HUMAN	tr|A0A8C8Z7S8|A0A8C8Z7S8_PROSS
OG0007364	sp|Q9HCE0|EPG5_HUMAN	tr|A0A8C9DTN0|A0A8C9DTN0_PROSS
OG0007365	sp|Q9NRZ9|HELLS_HUMAN	tr|A0A8C8ZC37|A0A8C8ZC37_PROSS
OG0007366	sp|Q9NVP4|DZAN1_HUMAN	tr|A0A8C9DK69|A0A8C9DK69_PROSS
OG0007367	sp|Q9P0W8|SPAT7_HUMAN	tr|A0A8C9A5W0|A0A8C9A5W0_PROSS
OG0007368	sp|Q9UI15|TAGL3_HUMAN	tr|A0A8C8ZTE7|A0A8C8ZTE7_PROSS
OG0007369	sp|Q9UJT9|FBXL7_HUMAN	tr|A0A8C9DN71|A0A8C9DN71_PROSS
OG0007370	sp|Q9ULL5|PRR12_HUMAN	tr|A0A8C9DSW0|A0A8C9DSW0_PROSS
OG0007371	sp|Q9Y2U8|MAN1_HUMAN	tr|A0A8C8YFR0|A0A8C8YFR0_PROSS
OG0007372	sp|Q9Y3B8|ORN_HUMAN	tr|A0A8C9AGC6|A0A8C9AGC6_PROSS
OG0007373	sp|Q9Y4Z2|NGN3_HUMAN	tr|A0A8C8Z605|A0A8C8Z605_PROSS
OG0007374	sp|Q9Y5X1|SNX9_HUMAN	tr|A0A8C9AEG2|A0A8C9AEG2_PROSS
OG0007375	sp|A4GXA9|EME2_HUMAN	tr|A0A8C9DUD9|A0A8C9DUD9_PROSS
OG0007376	sp|A8MPS7|YDJC_HUMAN	tr|A0A8C9DMP1|A0A8C9DMP1_PROSS
OG0007377	sp|O14562|UBFD1_HUMAN	tr|A0A8C9AC44|A0A8C9AC44_PROSS
OG0007378	sp|O14957|QCR10_HUMAN	tr|A0A8C8ZDK9|A0A8C8ZDK9_PROSS
OG0007379	sp|O14976|GAK_HUMAN	tr|A0A8C8YII6|A0A8C8YII6_PROSS
OG0007380	sp|O43763|TLX2_HUMAN	tr|A0A8C9AHA5|A0A8C9AHA5_PROSS
OG0007381	sp|O60287|NPA1P_HUMAN	tr|A0A8C8Z877|A0A8C8Z877_PROSS
OG0007382	sp|O60635|TSN1_HUMAN	tr|A0A8C8ZJG3|A0A8C8ZJG3_PROSS
OG0007383	sp|O60716|CTND1_HUMAN	tr|A0A8C8Z0V4|A0A8C8Z0V4_PROSS
OG0007384	sp|O95843|GUC1C_HUMAN	tr|A0A8C8YSJ8|A0A8C8YSJ8_PROSS
OG0007385	sp|P01236|PRL_HUMAN	tr|A0A8C8Z6A7|A0A8C8Z6A7_PROSS
OG0007386	sp|P20823|HNF1A_HUMAN	tr|A0A8C8YJ43|A0A8C8YJ43_PROSS
OG0007387	sp|P22676|CALB2_HUMAN	tr|A0A8C8Z5I6|A0A8C8Z5I6_PROSS
OG0007388	sp|P30411|BKRB2_HUMAN	tr|A0A8C9AS60|A0A8C9AS60_PROSS
OG0007389	sp|P37059|DHB2_HUMAN	tr|A0A8C8YV62|A0A8C8YV62_PROSS
OG0007390	sp|P49747|COMP_HUMAN	tr|A0A8C8YKV8|A0A8C8YKV8_PROSS
OG0007391	sp|P53618|COPB_HUMAN	tr|A0A8C9AN46|A0A8C9AN46_PROSS
OG0007392	sp|P56962|STX17_HUMAN	tr|A0A8C9A229|A0A8C9A229_PROSS
OG0007393	sp|P57737|CORO7_HUMAN	tr|A0A8C8YUD7|A0A8C8YUD7_PROSS
OG0007394	sp|P60006|APC15_HUMAN	tr|A0A8C8ZDW0|A0A8C8ZDW0_PROSS
OG0007395	sp|P62993|GRB2_HUMAN	tr|A0A8C8YI64|A0A8C8YI64_PROSS
OG0007396	sp|P78312|F193A_HUMAN	tr|A0A8C9AS32|A0A8C9AS32_PROSS
OG0007397	sp|Q02447|SP3_HUMAN	tr|A0A8C9AVU9|A0A8C9AVU9_PROSS
OG0007398	sp|Q13057|COASY_HUMAN	tr|A0A8C8YZ24|A0A8C8YZ24_PROSS
OG0007399	sp|Q13601|KRR1_HUMAN	tr|A0A8C8ZEX3|A0A8C8ZEX3_PROSS
OG0007400	sp|Q13616|CUL1_HUMAN	tr|A0A8C9DNW5|A0A8C9DNW5_PROSS
OG0007401	sp|Q13886|KLF9_HUMAN	tr|A0A8C9AVQ9|A0A8C9AVQ9_PROSS
OG0007402	sp|Q149N8|SHPRH_HUMAN	tr|A0A8C8YQ36|A0A8C8YQ36_PROSS
OG0007403	sp|Q16763|UBE2S_HUMAN	tr|A0A8C8YYB3|A0A8C8YYB3_PROSS
OG0007404	sp|Q2LD37|K1109_HUMAN	tr|A0A8C8ZBV9|A0A8C8ZBV9_PROSS
OG0007405	sp|Q5T2T1|MPP7_HUMAN	tr|A0A8C8YXG9|A0A8C8YXG9_PROSS
OG0007406	sp|Q5TBE3|CI153_HUMAN	tr|A0A8C8Z2U0|A0A8C8Z2U0_PROSS
OG0007407	sp|Q5TC84|OGRL1_HUMAN	tr|A0A8C8YKY3|A0A8C8YKY3_PROSS
OG0007408	sp|Q5W064|LIPJ_HUMAN	tr|A0A8C8YJR5|A0A8C8YJR5_PROSS
OG0007409	sp|Q6P1N9|TATD1_HUMAN	tr|A0A8C9DT36|A0A8C9DT36_PROSS
OG0007410	sp|Q7Z4H3|HDDC2_HUMAN	tr|A0A8C8YT28|A0A8C8YT28_PROSS
OG0007411	sp|Q86WC4|OSTM1_HUMAN	tr|A0A8C8YLL0|A0A8C8YLL0_PROSS
OG0007412	sp|Q86YM7|HOME1_HUMAN	tr|A0A8C9DTN4|A0A8C9DTN4_PROSS
OG0007413	sp|Q8N4U5|T11L2_HUMAN	tr|A0A8C8ZBI3|A0A8C8ZBI3_PROSS
OG0007414	sp|Q8N7L0|F216B_HUMAN	tr|A0A8C8YJH6|A0A8C8YJH6_PROSS
OG0007415	sp|Q8NCQ5|FBX15_HUMAN	tr|A0A8C9DR16|A0A8C9DR16_PROSS
OG0007416	sp|Q8NCW0|KREM2_HUMAN	tr|A0A8C9A409|A0A8C9A409_PROSS
OG0007417	sp|Q8NHS0|DNJB8_HUMAN	tr|A0A8C8YMA0|A0A8C8YMA0_PROSS
OG0007418	sp|Q8WUN7|UBTD2_HUMAN	tr|A0A8C8ZWQ2|A0A8C8ZWQ2_PROSS
OG0007419	sp|Q92542|NICA_HUMAN	tr|A0A8C9ALY1|A0A8C9ALY1_PROSS
OG0007420	sp|Q92543|SNX19_HUMAN	tr|A0A8C8YVZ2|A0A8C8YVZ2_PROSS
OG0007421	sp|Q969E3|UCN3_HUMAN	tr|A0A8C9DIZ2|A0A8C9DIZ2_PROSS
OG0007422	sp|Q96D71|REPS1_HUMAN	tr|A0A8C9DE76|A0A8C9DE76_PROSS
OG0007423	sp|Q96PX1|RN157_HUMAN	tr|A0A8C8YXM1|A0A8C8YXM1_PROSS
OG0007424	sp|Q96ST8|CEP89_HUMAN	tr|A0A8C9DMP6|A0A8C9DMP6_PROSS
OG0007425	sp|Q9BR39|JPH2_HUMAN	tr|A0A8C8YFL3|A0A8C8YFL3_PROSS
