Orthogroup	Homo_sapiens	Cavia_porcellus
OG0006958	sp|Q5H8A3|NMS_HUMAN	tr|H0V2E1|H0V2E1_CAVPO
OG0006959	sp|Q6PIZ9|TRAT1_HUMAN	tr|H0V3P8|H0V3P8_CAVPO
OG0006960	sp|P48509|CD151_HUMAN	tr|H0V6H3|H0V6H3_CAVPO
OG0006961	sp|Q66K41|Z385C_HUMAN	tr|H0V7R0|H0V7R0_CAVPO
OG0006962	sp|P13994|YJU2B_HUMAN	tr|H0V810|H0V810_CAVPO
OG0006963	sp|Q9UPE1|SRPK3_HUMAN	tr|H0V8T9|H0V8T9_CAVPO
OG0006964	sp|Q13882|PTK6_HUMAN	tr|H0V8U3|H0V8U3_CAVPO
OG0006965	sp|Q8NBJ7|SUMF2_HUMAN	tr|H0V928|H0V928_CAVPO
OG0006966	sp|Q06330|SUH_HUMAN	tr|H0V973|H0V973_CAVPO
OG0006967	sp|Q9NW68|BSDC1_HUMAN	tr|H0V9D6|H0V9D6_CAVPO
OG0006968	sp|Q9UBV8|PEF1_HUMAN	tr|H0V9F8|H0V9F8_CAVPO
OG0006969	sp|Q53QZ3|RHG15_HUMAN	tr|H0VA67|H0VA67_CAVPO
OG0006970	sp|O14654|IRS4_HUMAN	tr|H0VAN4|H0VAN4_CAVPO
OG0006971	sp|P43004|EAA2_HUMAN	tr|H0VAW8|H0VAW8_CAVPO
OG0006972	sp|Q5TGZ0|MIC10_HUMAN	tr|H0VBC6|H0VBC6_CAVPO
OG0006973	sp|P43681|ACHA4_HUMAN	tr|H0VH58|H0VH58_CAVPO
OG0006974	sp|Q99807|COQ7_HUMAN	tr|H0VHI5|H0VHI5_CAVPO
OG0006975	sp|Q8IV20|LACC1_HUMAN	tr|H0VIR7|H0VIR7_CAVPO
OG0006976	sp|Q92521|PIGB_HUMAN	tr|H0VJP5|H0VJP5_CAVPO
OG0006977	sp|Q8IWZ3|ANKH1_HUMAN	tr|H0VK14|H0VK14_CAVPO
OG0006978	sp|Q9BY50|SC11C_HUMAN	tr|H0VKA8|H0VKA8_CAVPO
OG0006979	sp|Q9HC96|CAN10_HUMAN	tr|H0VLK9|H0VLK9_CAVPO
OG0006980	sp|P35269|T2FA_HUMAN	tr|H0VLV9|H0VLV9_CAVPO
OG0006981	sp|P55058|PLTP_HUMAN	tr|H0VMB5|H0VMB5_CAVPO
OG0006982	sp|Q9UHF0|TKNK_HUMAN	tr|H0VMK3|H0VMK3_CAVPO
OG0006983	sp|Q8N614|TM156_HUMAN	tr|H0VP06|H0VP06_CAVPO
OG0006984	sp|P22894|MMP8_HUMAN	tr|H0VPL5|H0VPL5_CAVPO
OG0006985	sp|Q6UWW0|LCN15_HUMAN	tr|H0VPS8|H0VPS8_CAVPO
OG0006986	sp|Q8N4F0|BPIB2_HUMAN	tr|H0VQG0|H0VQG0_CAVPO
OG0006987	sp|Q96GC9|VMP1_HUMAN	tr|H0VRP8|H0VRP8_CAVPO
OG0006988	sp|P06727|APOA4_HUMAN	tr|H0VUA6|H0VUA6_CAVPO
OG0006989	sp|Q2TAA8|TXIP1_HUMAN	tr|H0VYZ1|H0VYZ1_CAVPO
OG0006990	sp|Q70CQ2|UBP34_HUMAN	tr|H0VZ98|H0VZ98_CAVPO
OG0006991	sp|P22570|ADRO_HUMAN	tr|H0W190|H0W190_CAVPO
OG0006992	sp|Q9NY15|STAB1_HUMAN	tr|H0W1C8|H0W1C8_CAVPO
OG0006993	sp|Q9Y5S9|RBM8A_HUMAN	tr|H0W1J3|H0W1J3_CAVPO
OG0006994	sp|Q8WWB5|PIHD2_HUMAN	tr|H0W309|H0W309_CAVPO
OG0006995	sp|O15259|NPHP1_HUMAN	tr|H0W4V8|H0W4V8_CAVPO
OG0006996	sp|Q02742|GCNT1_HUMAN	tr|H0W5Q0|H0W5Q0_CAVPO
OG0006997	sp|O95801|TTC4_HUMAN	tr|H0W6F6|H0W6F6_CAVPO
OG0006998	sp|Q7LC44|ARC_HUMAN	tr|H0W8B8|H0W8B8_CAVPO
OG0006999	sp|Q04844|ACHE_HUMAN	tr|H0W8Y5|H0W8Y5_CAVPO
OG0007000	sp|Q8TCT1|PHOP1_HUMAN	tr|H0WCI2|H0WCI2_CAVPO
OG0007001	sp|Q07666|KHDR1_HUMAN	tr|H0WE19|H0WE19_CAVPO
OG0007002	sp|Q9H2L5|RASF4_HUMAN	tr|A0A286X8E0|A0A286X8E0_CAVPO
OG0007003	sp|Q9HAV7|GRPE1_HUMAN	tr|A0A286X9H5|A0A286X9H5_CAVPO
OG0007004	sp|Q13492|PICAL_HUMAN	tr|A0A286XCR9|A0A286XCR9_CAVPO
OG0007005	sp|Q8TAD7|OCC1_HUMAN	tr|A0A286XD68|A0A286XD68_CAVPO
OG0007006	sp|Q9UQN3|CHM2B_HUMAN	tr|A0A286XDI4|A0A286XDI4_CAVPO
OG0007007	sp|O00422|SAP18_HUMAN	tr|A0A286XDZ6|A0A286XDZ6_CAVPO
OG0007008	sp|P50616|TOB1_HUMAN	tr|A0A286XF09|A0A286XF09_CAVPO
OG0007009	sp|Q53HC0|CCD92_HUMAN	tr|A0A286XLL4|A0A286XLL4_CAVPO
OG0007010	sp|Q9UBV7|B4GT7_HUMAN	tr|A0A286XPK8|A0A286XPK8_CAVPO
OG0007011	sp|Q70E73|RAPH1_HUMAN	tr|A0A286XSD0|A0A286XSD0_CAVPO
OG0007012	sp|P10301|RRAS_HUMAN	tr|A0A286XSE4|A0A286XSE4_CAVPO
OG0007013	sp|Q14749|GNMT_HUMAN	tr|A0A286XSY9|A0A286XSY9_CAVPO
OG0007014	sp|P61081|UBC12_HUMAN	tr|A0A286XVD2|A0A286XVD2_CAVPO
OG0007015	sp|Q9BXJ0|C1QT5_HUMAN	tr|A0A286XW85|A0A286XW85_CAVPO
OG0007016	sp|Q96NB1|CEP20_HUMAN	tr|A0A286XX91|A0A286XX91_CAVPO
OG0007017	sp|Q03112|MECOM_HUMAN	tr|A0A286XYA7|A0A286XYA7_CAVPO
OG0007018	sp|Q00403|TF2B_HUMAN	tr|A0A286Y0Y2|A0A286Y0Y2_CAVPO
OG0007019	sp|Q9UBY8|CLN8_HUMAN	tr|A0A286Y284|A0A286Y284_CAVPO
OG0007020	sp|O75494|SRS10_HUMAN	tr|A0A286Y2N1|A0A286Y2N1_CAVPO
OG0007021	sp|Q7L8J4|3BP5L_HUMAN	tr|A0A286Y361|A0A286Y361_CAVPO
OG0007022	sp|Q96HA7|TONSL_HUMAN	tr|A0A286Y3F0|A0A286Y3F0_CAVPO
OG0007023	sp|Q9Y2C3|B3GT5_HUMAN	tr|A0A286Y471|A0A286Y471_CAVPO
OG0007024	sp|Q96A25|T106A_HUMAN	tr|A0A286Y4C2|A0A286Y4C2_CAVPO
OG0007025	sp|Q6UXH0|ANGL8_HUMAN	tr|A0A286Y513|A0A286Y513_CAVPO
OG0007026	sp|Q14206|RCAN2_HUMAN	tr|A0A286Y5J7|A0A286Y5J7_CAVPO
OG0007027	sp|Q9NU02|ANKE1_HUMAN	tr|H0UVM3|H0UVM3_CAVPO
OG0007028	sp|Q9NRN5|OLFL3_HUMAN	tr|H0UVW5|H0UVW5_CAVPO
OG0007029	sp|P50443|S26A2_HUMAN	tr|H0UXF5|H0UXF5_CAVPO
OG0007030	sp|P48664|EAA4_HUMAN	tr|H0UXR1|H0UXR1_CAVPO
OG0007031	sp|Q8TEQ6|GEMI5_HUMAN	tr|H0V0Y1|H0V0Y1_CAVPO
OG0007032	sp|Q9BWV2|SPAT9_HUMAN	tr|H0V1A5|H0V1A5_CAVPO
OG0007033	sp|Q96KD3|GAR1B_HUMAN	tr|H0V1G5|H0V1G5_CAVPO
OG0007034	sp|P14384|CBPM_HUMAN	tr|H0V2X2|H0V2X2_CAVPO
OG0007035	sp|A6NN92|CXE1_HUMAN	tr|H0V3U1|H0V3U1_CAVPO
OG0007036	sp|Q13023|AKAP6_HUMAN	tr|H0V964|H0V964_CAVPO
OG0007037	sp|Q9P2L0|WDR35_HUMAN	tr|H0V982|H0V982_CAVPO
OG0007038	sp|Q5RL73|RBM48_HUMAN	tr|H0V9Z3|H0V9Z3_CAVPO
OG0007039	sp|P62891|RL39_HUMAN	tr|H0VAC5|H0VAC5_CAVPO
OG0007040	sp|Q9H598|VIAAT_HUMAN	tr|H0VCS0|H0VCS0_CAVPO
OG0007041	sp|Q14164|IKKE_HUMAN	tr|H0VDG7|H0VDG7_CAVPO
OG0007042	sp|Q96QS6|KPSH2_HUMAN	tr|H0VF24|H0VF24_CAVPO
OG0007043	sp|Q96EP9|NTCP4_HUMAN	tr|H0VF33|H0VF33_CAVPO
OG0007044	sp|Q495T6|MMEL1_HUMAN	tr|H0VFW5|H0VFW5_CAVPO
OG0007045	sp|Q5TIA1|MEI1_HUMAN	tr|H0VG60|H0VG60_CAVPO
OG0007046	sp|O14526|FCHO1_HUMAN	tr|H0VGU2|H0VGU2_CAVPO
OG0007047	sp|Q8NFT8|DNER_HUMAN	tr|H0VJG2|H0VJG2_CAVPO
OG0007048	sp|Q5VWJ9|SNX30_HUMAN	tr|H0VK69|H0VK69_CAVPO
OG0007049	sp|Q9H3H1|MOD5_HUMAN	tr|H0VMB2|H0VMB2_CAVPO
OG0007050	sp|Q6PGP7|TTC37_HUMAN	tr|H0VPF4|H0VPF4_CAVPO
OG0007051	sp|Q5U4P2|ASPH1_HUMAN	tr|H0VPL7|H0VPL7_CAVPO
OG0007052	sp|Q9NV92|NFIP2_HUMAN	tr|H0VRL7|H0VRL7_CAVPO
OG0007053	sp|Q8NE22|SETD9_HUMAN	tr|H0VSE3|H0VSE3_CAVPO
OG0007054	sp|Q9NWM0|SMOX_HUMAN	tr|H0VWJ3|H0VWJ3_CAVPO
OG0007055	sp|Q6PF18|MORN3_HUMAN	tr|H0VZB0|H0VZB0_CAVPO
OG0007056	sp|A8MW99|MEI4_HUMAN	tr|H0VZB6|H0VZB6_CAVPO
OG0007057	sp|Q9Y345|SC6A5_HUMAN	tr|H0W6Y1|H0W6Y1_CAVPO
OG0007058	sp|Q8N7B9|EFCB3_HUMAN	tr|H0WDE4|H0WDE4_CAVPO
OG0007059	sp|P03928|ATP8_HUMAN	sp|Q9TEG7|ATP8_CAVPO
OG0007060	sp|Q9NZS9|BFAR_HUMAN	tr|A0A286XAN3|A0A286XAN3_CAVPO
OG0007061	sp|Q5HYK3|COQ5_HUMAN	tr|A0A286XBK4|A0A286XBK4_CAVPO
OG0007062	sp|Q9Y2Y1|RPC10_HUMAN	tr|A0A286XHR2|A0A286XHR2_CAVPO
OG0007063	sp|O94985|CSTN1_HUMAN	tr|A0A286XJT1|A0A286XJT1_CAVPO
OG0007064	sp|Q8TDW5|SYTL5_HUMAN	tr|A0A286XK38|A0A286XK38_CAVPO
OG0007065	sp|C9J069|AJM1_HUMAN	tr|A0A286XKS4|A0A286XKS4_CAVPO
OG0007066	sp|O75348|VATG1_HUMAN	tr|A0A286XMG7|A0A286XMG7_CAVPO
OG0007067	sp|Q8WWA1|TMM40_HUMAN	tr|A0A286XMV3|A0A286XMV3_CAVPO
OG0007068	sp|Q9UI08|EVL_HUMAN	tr|A0A286XND2|A0A286XND2_CAVPO
OG0007069	sp|Q9Y4G2|PKHM1_HUMAN	tr|A0A286XNG1|A0A286XNG1_CAVPO
OG0007070	sp|Q96EK6|GNA1_HUMAN	tr|A0A286XTA2|A0A286XTA2_CAVPO
OG0007071	sp|Q9UC06|ZNF70_HUMAN	tr|A0A286XU52|A0A286XU52_CAVPO
OG0007072	sp|Q86UU5|GGN_HUMAN	tr|A0A286XWG1|A0A286XWG1_CAVPO
OG0007073	sp|Q969G9|NKD1_HUMAN	tr|A0A286Y0H7|A0A286Y0H7_CAVPO
OG0007074	sp|Q6AZW8|ZN660_HUMAN	tr|A0A286Y1N6|A0A286Y1N6_CAVPO
OG0007075	sp|Q8IYL3|CA174_HUMAN	tr|A0A286Y253|A0A286Y253_CAVPO
OG0007076	sp|Q6WCQ1|MPRIP_HUMAN	tr|A0A286Y569|A0A286Y569_CAVPO
OG0007077	sp|Q6P3X3|TTC27_HUMAN	tr|H0UTB7|H0UTB7_CAVPO
OG0007078	sp|P49703|ARL4D_HUMAN	tr|H0UTY0|H0UTY0_CAVPO
OG0007079	sp|Q9Y334|VWA7_HUMAN	tr|H0UUX3|H0UUX3_CAVPO
OG0007080	sp|O15371|EIF3D_HUMAN	tr|H0UYS6|H0UYS6_CAVPO
OG0007081	sp|Q9H7M9|VISTA_HUMAN	tr|H0V028|H0V028_CAVPO
OG0007082	sp|Q9BTF0|THUM2_HUMAN	tr|H0V0Q2|H0V0Q2_CAVPO
OG0007083	sp|Q96E29|MTEF3_HUMAN	tr|H0V0Z7|H0V0Z7_CAVPO
OG0007084	sp|P05423|RPC4_HUMAN	tr|H0V1F6|H0V1F6_CAVPO
OG0007085	sp|Q8TAS1|UHMK1_HUMAN	tr|H0V3F1|H0V3F1_CAVPO
OG0007086	sp|Q8WW43|APH1B_HUMAN	tr|H0V3Z9|H0V3Z9_CAVPO
OG0007087	sp|O60477|BRNP1_HUMAN	tr|H0V836|H0V836_CAVPO
OG0007088	sp|Q5TZA2|CROCC_HUMAN	tr|H0VAM7|H0VAM7_CAVPO
OG0007089	sp|Q5GH72|XKR7_HUMAN	tr|H0VB11|H0VB11_CAVPO
OG0007090	sp|Q9NQ32|CK016_HUMAN	tr|H0VCI9|H0VCI9_CAVPO
OG0007091	sp|Q8NCV1|ADAD2_HUMAN	tr|H0VCW5|H0VCW5_CAVPO
OG0007092	sp|Q7KZN9|COX15_HUMAN	tr|H0VFE2|H0VFE2_CAVPO
OG0007093	sp|Q9HD42|CHM1A_HUMAN	tr|H0VFI8|H0VFI8_CAVPO
OG0007094	sp|Q99728|BARD1_HUMAN	tr|H0VJB3|H0VJB3_CAVPO
OG0007095	sp|P42166|LAP2A_HUMAN	tr|H0VJJ8|H0VJJ8_CAVPO
OG0007096	sp|P40222|TXLNA_HUMAN	tr|H0VKE9|H0VKE9_CAVPO
OG0007097	sp|Q5VTB9|RN220_HUMAN	tr|H0VKG7|H0VKG7_CAVPO
OG0007098	sp|Q99504|EYA3_HUMAN	tr|H0VLL5|H0VLL5_CAVPO
OG0007099	sp|P08949|NMB_HUMAN	tr|H0VMK5|H0VMK5_CAVPO
OG0007100	sp|Q13740|CD166_HUMAN	tr|H0VN48|H0VN48_CAVPO
OG0007101	sp|Q6IQ55|TTBK2_HUMAN	tr|H0VN80|H0VN80_CAVPO
OG0007102	sp|Q8NCR6|SMRP1_HUMAN	tr|H0VNI3|H0VNI3_CAVPO
OG0007103	sp|Q6P1X5|TAF2_HUMAN	tr|H0VQC0|H0VQC0_CAVPO
OG0007104	sp|Q9NV35|NUD15_HUMAN	tr|H0VSG9|H0VSG9_CAVPO
OG0007105	sp|Q9HBI1|PARVB_HUMAN	tr|H0VUI1|H0VUI1_CAVPO
OG0007106	sp|Q9BSK0|MALD1_HUMAN	tr|H0VYT2|H0VYT2_CAVPO
OG0007107	sp|Q9NPI7|KRCC1_HUMAN	tr|H0VZ40|H0VZ40_CAVPO
OG0007108	sp|Q6ZW31|SYDE1_HUMAN	tr|H0VZ67|H0VZ67_CAVPO
OG0007109	sp|Q8N3Z0|PRS35_HUMAN	tr|H0W1X7|H0W1X7_CAVPO
OG0007110	sp|Q13641|TPBG_HUMAN	tr|H0W3J1|H0W3J1_CAVPO
OG0007111	sp|P48728|GCST_HUMAN	tr|H0W3X3|H0W3X3_CAVPO
OG0007112	sp|Q9UNE7|CHIP_HUMAN	tr|H0W5B3|H0W5B3_CAVPO
OG0007113	sp|Q9H324|ATS10_HUMAN	tr|H0W6A8|H0W6A8_CAVPO
OG0007114	sp|Q9NP78|ABCB9_HUMAN	tr|H0W7H6|H0W7H6_CAVPO
OG0007115	sp|Q8NCC3|PAG15_HUMAN	tr|H0W7Y3|H0W7Y3_CAVPO
OG0007116	sp|Q9H7P9|PKHG2_HUMAN	tr|H0WBS7|H0WBS7_CAVPO
OG0007117	sp|P51787|KCNQ1_HUMAN	sp|O70344|KCNQ1_CAVPO
OG0007118	sp|O00116|ADAS_HUMAN	sp|P97275|ADAS_CAVPO
OG0007119	sp|Q03135|CAV1_HUMAN	tr|Q07E12|Q07E12_CAVPO
OG0007121	sp|O60733|PLPL9_HUMAN	tr|A0A286X898|A0A286X898_CAVPO
OG0007122	sp|O43150|ASAP2_HUMAN	tr|A0A286X9B5|A0A286X9B5_CAVPO
OG0007123	sp|Q8N3X6|LCORL_HUMAN	tr|A0A286XA11|A0A286XA11_CAVPO
OG0007124	sp|O60238|BNI3L_HUMAN	tr|A0A286XCQ9|A0A286XCQ9_CAVPO
OG0007125	sp|O14595|CTDS2_HUMAN	tr|A0A286XD86|A0A286XD86_CAVPO
OG0007126	sp|P53621|COPA_HUMAN	tr|A0A286XE72|A0A286XE72_CAVPO
OG0007127	sp|Q9UPV7|PHF24_HUMAN	tr|A0A286XFG7|A0A286XFG7_CAVPO
OG0007128	sp|P57060|RWD2B_HUMAN	tr|A0A286XFH9|A0A286XFH9_CAVPO
OG0007129	sp|Q8TAF3|WDR48_HUMAN	tr|A0A286XGG0|A0A286XGG0_CAVPO
OG0007130	sp|Q5VTL7|FNDC7_HUMAN	tr|A0A286XGI6|A0A286XGI6_CAVPO
OG0007131	sp|P49802|RGS7_HUMAN	tr|A0A286XGT4|A0A286XGT4_CAVPO
OG0007132	sp|Q9NZ56|FMN2_HUMAN	tr|A0A286XGZ9|A0A286XGZ9_CAVPO
OG0007133	sp|Q96PE3|INP4A_HUMAN	tr|A0A286XJ00|A0A286XJ00_CAVPO
OG0007134	sp|Q01459|DIAC_HUMAN	tr|A0A286XM19|A0A286XM19_CAVPO
OG0007135	sp|Q6PCT2|FXL19_HUMAN	tr|A0A286XMP9|A0A286XMP9_CAVPO
OG0007136	sp|Q5VU69|CP141_HUMAN	tr|A0A286XNS7|A0A286XNS7_CAVPO
OG0007137	sp|Q8TCD5|NT5C_HUMAN	tr|A0A286XPX3|A0A286XPX3_CAVPO
OG0007138	sp|Q9HCJ3|RAVR2_HUMAN	tr|A0A286XPY9|A0A286XPY9_CAVPO
OG0007139	sp|O95859|TSN12_HUMAN	tr|A0A286XQ45|A0A286XQ45_CAVPO
OG0007140	sp|Q4LDE5|SVEP1_HUMAN	tr|A0A286XSP5|A0A286XSP5_CAVPO
OG0007141	sp|Q8TDC0|MYOZ3_HUMAN	tr|A0A286XTR3|A0A286XTR3_CAVPO
OG0007142	sp|Q9HB15|KCNKC_HUMAN	tr|A0A286XTW5|A0A286XTW5_CAVPO
OG0007143	sp|Q9H0N5|PHS2_HUMAN	tr|A0A286XV00|A0A286XV00_CAVPO
OG0007144	sp|O95136|S1PR2_HUMAN	tr|A0A286XVS7|A0A286XVS7_CAVPO
OG0007145	sp|Q5T8D3|ACBD5_HUMAN	tr|A0A286XW89|A0A286XW89_CAVPO
OG0007146	sp|O76064|RNF8_HUMAN	tr|A0A286Y0Q7|A0A286Y0Q7_CAVPO
OG0007147	sp|O43315|AQP9_HUMAN	tr|A0A286Y480|A0A286Y480_CAVPO
OG0007148	sp|Q14865|ARI5B_HUMAN	tr|A0A286Y4B8|A0A286Y4B8_CAVPO
OG0007149	sp|Q9P2E7|PCD10_HUMAN	tr|A0A286Y4F6|A0A286Y4F6_CAVPO
OG0007150	sp|P62277|RS13_HUMAN	tr|H0UT04|H0UT04_CAVPO
OG0007151	sp|Q709C8|VP13C_HUMAN	tr|H0UT67|H0UT67_CAVPO
OG0007152	sp|Q7Z7M9|GALT5_HUMAN	tr|H0UV09|H0UV09_CAVPO
OG0007153	sp|Q7Z333|SETX_HUMAN	tr|H0UWB8|H0UWB8_CAVPO
OG0007154	sp|Q96AJ1|CLUA1_HUMAN	tr|H0UWD2|H0UWD2_CAVPO
OG0007155	sp|P49641|MA2A2_HUMAN	tr|H0UWZ6|H0UWZ6_CAVPO
OG0007156	sp|O75530|EED_HUMAN	tr|H0UX43|H0UX43_CAVPO
OG0007157	sp|Q9Y4R8|TELO2_HUMAN	tr|H0V0J5|H0V0J5_CAVPO
OG0007158	sp|Q9UJT1|TBD_HUMAN	tr|H0V4B6|H0V4B6_CAVPO
OG0007159	sp|Q9HB09|B2L12_HUMAN	tr|H0V4T3|H0V4T3_CAVPO
OG0007160	sp|Q14CZ7|FAKD3_HUMAN	tr|H0V862|H0V862_CAVPO
OG0007161	sp|Q8IXQ8|PDZD9_HUMAN	tr|H0V8D2|H0V8D2_CAVPO
OG0007162	sp|Q9H3P7|GCP60_HUMAN	tr|H0V9I4|H0V9I4_CAVPO
OG0007163	sp|P53004|BIEA_HUMAN	tr|H0VBM8|H0VBM8_CAVPO
OG0007164	sp|Q7Z3T8|ZFY16_HUMAN	tr|H0VC59|H0VC59_CAVPO
OG0007165	sp|Q13018|PLA2R_HUMAN	tr|H0VC96|H0VC96_CAVPO
OG0007166	sp|Q7Z4G4|TRM11_HUMAN	tr|H0VDW8|H0VDW8_CAVPO
OG0007167	sp|P54274|TERF1_HUMAN	tr|H0VF28|H0VF28_CAVPO
OG0007168	sp|P29965|CD40L_HUMAN	tr|H0VH17|H0VH17_CAVPO
OG0007169	sp|P17036|ZNF3_HUMAN	tr|H0VHV7|H0VHV7_CAVPO
OG0007170	sp|Q9H0J9|PAR12_HUMAN	tr|H0VIN7|H0VIN7_CAVPO
OG0007171	sp|Q13772|NCOA4_HUMAN	tr|H0VIS1|H0VIS1_CAVPO
OG0007172	sp|O75822|EIF3J_HUMAN	tr|H0VLC3|H0VLC3_CAVPO
OG0007173	sp|P11836|CD20_HUMAN	tr|H0VLC6|H0VLC6_CAVPO
OG0007174	sp|P31939|PUR9_HUMAN	tr|H0VM96|H0VM96_CAVPO
OG0007175	sp|Q9H1B5|XYLT2_HUMAN	tr|H0VNC9|H0VNC9_CAVPO
OG0007176	sp|Q9UK99|FBX3_HUMAN	tr|H0VP13|H0VP13_CAVPO
OG0007177	sp|Q9NS56|TOPRS_HUMAN	tr|H0VPC3|H0VPC3_CAVPO
OG0007178	sp|Q05329|DCE2_HUMAN	tr|H0VPE1|H0VPE1_CAVPO
OG0007179	sp|P24310|CX7A1_HUMAN	tr|H0VQC3|H0VQC3_CAVPO
OG0007180	sp|Q8N6C5|IGSF1_HUMAN	tr|H0VR00|H0VR00_CAVPO
OG0007181	sp|Q99593|TBX5_HUMAN	tr|H0VRB3|H0VRB3_CAVPO
OG0007182	sp|Q8WYA0|IFT81_HUMAN	tr|H0VRW1|H0VRW1_CAVPO
OG0007183	sp|Q7L2K0|TEDC2_HUMAN	tr|H0VS90|H0VS90_CAVPO
OG0007184	sp|Q14005|IL16_HUMAN	tr|H0VTH2|H0VTH2_CAVPO
OG0007185	sp|Q5VUD6|DIK1B_HUMAN	tr|H0VUU1|H0VUU1_CAVPO
OG0007186	sp|O43638|FOXS1_HUMAN	tr|H0VVA0|H0VVA0_CAVPO
OG0007187	sp|P60323|NANO3_HUMAN	tr|H0VXT1|H0VXT1_CAVPO
OG0007188	sp|P35716|SOX11_HUMAN	tr|H0VXU7|H0VXU7_CAVPO
OG0007189	sp|Q6PF05|TT23L_HUMAN	tr|H0VYI9|H0VYI9_CAVPO
OG0007190	sp|Q9H3S5|PIGM_HUMAN	tr|H0W821|H0W821_CAVPO
OG0007191	sp|Q9BXC0|HCAR1_HUMAN	tr|H0W8F9|H0W8F9_CAVPO
OG0007192	sp|Q9H222|ABCG5_HUMAN	tr|H0W9I0|H0W9I0_CAVPO
OG0007193	sp|Q9BRK3|MXRA8_HUMAN	tr|H0WA18|H0WA18_CAVPO
OG0007194	sp|Q32M88|PGGHG_HUMAN	tr|H0WDS8|H0WDS8_CAVPO
OG0007195	sp|Q8N8F6|YIPF7_HUMAN	tr|A0A286X7C7|A0A286X7C7_CAVPO
OG0007196	sp|Q96FT9|IFT43_HUMAN	tr|A0A286X9K8|A0A286X9K8_CAVPO
OG0007197	sp|Q6ICL7|S35E4_HUMAN	tr|A0A286XC00|A0A286XC00_CAVPO
OG0007198	sp|Q9UIM3|FKBPL_HUMAN	tr|A0A286XCR0|A0A286XCR0_CAVPO
OG0007199	sp|P51946|CCNH_HUMAN	tr|A0A286XD36|A0A286XD36_CAVPO
OG0007200	sp|Q9Y2B9|IPKG_HUMAN	tr|A0A286XF45|A0A286XF45_CAVPO
OG0007201	sp|Q9UHP9|SMPX_HUMAN	tr|A0A286XFF3|A0A286XFF3_CAVPO
OG0007202	sp|O60814|H2B1K_HUMAN	tr|A0A286XJQ3|A0A286XJQ3_CAVPO
OG0007203	sp|P04233|HG2A_HUMAN	tr|A0A286XK73|A0A286XK73_CAVPO
OG0007204	sp|Q8TBM8|DJB14_HUMAN	tr|A0A286XL16|A0A286XL16_CAVPO
OG0007205	sp|Q9P0R6|GSKIP_HUMAN	tr|A0A286XMT0|A0A286XMT0_CAVPO
OG0007206	sp|Q9H2D6|TARA_HUMAN	tr|A0A286XQL7|A0A286XQL7_CAVPO
OG0007207	sp|A1L188|NDUF8_HUMAN	tr|A0A286XTI0|A0A286XTI0_CAVPO
OG0007208	sp|P23490|LORI_HUMAN	tr|A0A286XTX8|A0A286XTX8_CAVPO
OG0007209	sp|A6NIX2|WTIP_HUMAN	tr|A0A286XUF5|A0A286XUF5_CAVPO
OG0007210	sp|O14944|EREG_HUMAN	tr|A0A286XXI0|A0A286XXI0_CAVPO
OG0007211	sp|Q9NWT1|PK1IP_HUMAN	tr|A0A286XYA1|A0A286XYA1_CAVPO
OG0007212	sp|Q9NPF2|CHSTB_HUMAN	tr|A0A286XYD1|A0A286XYD1_CAVPO
OG0007213	sp|Q06710|PAX8_HUMAN	tr|A0A286XYN5|A0A286XYN5_CAVPO
OG0007214	sp|Q6IEE7|T132E_HUMAN	tr|A0A286Y037|A0A286Y037_CAVPO
OG0007215	sp|P18510|IL1RA_HUMAN	tr|A0A286Y1I4|A0A286Y1I4_CAVPO
OG0007216	sp|Q9Y6W8|ICOS_HUMAN	tr|A0A286Y4X7|A0A286Y4X7_CAVPO
OG0007217	sp|P00533|EGFR_HUMAN	tr|H0UT18|H0UT18_CAVPO
OG0007218	sp|O95625|ZBT11_HUMAN	tr|H0UU34|H0UU34_CAVPO
OG0007219	sp|Q9Y285|SYFA_HUMAN	tr|H0UUQ7|H0UUQ7_CAVPO
OG0007220	sp|Q99973|TEP1_HUMAN	tr|H0UVD3|H0UVD3_CAVPO
OG0007221	sp|Q86UY5|FA83A_HUMAN	tr|H0UVE0|H0UVE0_CAVPO
OG0007222	sp|Q68CL5|TPGS2_HUMAN	tr|H0UW11|H0UW11_CAVPO
OG0007223	sp|Q86TN4|TRPT1_HUMAN	tr|H0UZN8|H0UZN8_CAVPO
OG0007224	sp|P54619|AAKG1_HUMAN	tr|H0UZS3|H0UZS3_CAVPO
OG0007225	sp|Q14142|TRI14_HUMAN	tr|H0V0S2|H0V0S2_CAVPO
OG0007226	sp|Q8TEY7|UBP33_HUMAN	tr|H0V203|H0V203_CAVPO
OG0007227	sp|Q9NY28|GALT8_HUMAN	tr|H0V3X5|H0V3X5_CAVPO
OG0007228	sp|Q3ZCT8|KBTBC_HUMAN	tr|H0V444|H0V444_CAVPO
OG0007229	sp|P30679|GNA15_HUMAN	tr|H0V4E0|H0V4E0_CAVPO
OG0007230	sp|Q96JP9|CDHR1_HUMAN	tr|H0V4Z4|H0V4Z4_CAVPO
OG0007231	sp|O43520|AT8B1_HUMAN	tr|H0V7M9|H0V7M9_CAVPO
OG0007232	sp|Q8NAC3|I17RC_HUMAN	tr|H0V8D0|H0V8D0_CAVPO
OG0007233	sp|P51693|APLP1_HUMAN	tr|H0V8E0|H0V8E0_CAVPO
