Orthogroup	Homo_sapiens	Mesocricetus_auratus
OG0006616	sp|A5PLL7|PDES1_HUMAN	tr|A0A3Q0CXI2|A0A3Q0CXI2_MESAU
OG0006617	sp|O00628|PEX7_HUMAN	tr|A0A1U7Q3J2|A0A1U7Q3J2_MESAU
OG0006618	sp|O14548|COX7R_HUMAN	tr|A0A1U8C6E0|A0A1U8C6E0_MESAU
OG0006619	sp|O14656|TOR1A_HUMAN	tr|A0A1U7QT91|A0A1U7QT91_MESAU
OG0006620	sp|O43156|TTI1_HUMAN	tr|A0A1U7QZU1|A0A1U7QZU1_MESAU
OG0006621	sp|O43439|MTG8R_HUMAN	tr|A0A3Q0DFZ1|A0A3Q0DFZ1_MESAU
OG0006622	sp|O75323|NIPS2_HUMAN	tr|A0A1U7QT93|A0A1U7QT93_MESAU
OG0006623	sp|O75541|ZN821_HUMAN	tr|A0A1U7QU25|A0A1U7QU25_MESAU
OG0006624	sp|O75631|UPK3A_HUMAN	tr|A0A1U7QGK7|A0A1U7QGK7_MESAU
OG0006625	sp|O75665|OFD1_HUMAN	tr|A0A1U8C0G7|A0A1U8C0G7_MESAU
OG0006626	sp|O94819|KBTBB_HUMAN	tr|A0A1U8CER9|A0A1U8CER9_MESAU
OG0006627	sp|O95460|MATN4_HUMAN	tr|A0A3Q0DFT8|A0A3Q0DFT8_MESAU
OG0006628	sp|P05452|TETN_HUMAN	tr|A0A1U7QW95|A0A1U7QW95_MESAU
OG0006629	sp|P05783|K1C18_HUMAN	tr|A0A1U7QJF8|A0A1U7QJF8_MESAU
OG0006630	sp|P06396|GELS_HUMAN	tr|A0A1U7R6U4|A0A1U7R6U4_MESAU
OG0006631	sp|P0CB38|PAB4L_HUMAN	tr|A0A1U7QNB0|A0A1U7QNB0_MESAU
OG0006632	sp|P10646|TFPI1_HUMAN	tr|A0A1U8CFC8|A0A1U8CFC8_MESAU
OG0006633	sp|P26368|U2AF2_HUMAN	tr|A0A3Q0D9H4|A0A3Q0D9H4_MESAU
OG0006634	sp|P28358|HXD10_HUMAN	tr|A0A3Q0D4J3|A0A3Q0D4J3_MESAU
OG0006635	sp|P36915|GNL1_HUMAN	tr|A0A1U7R517|A0A1U7R517_MESAU
OG0006636	sp|P42166|LAP2A_HUMAN	tr|A0A1U7QI57|A0A1U7QI57_MESAU
OG0006637	sp|P51957|NEK4_HUMAN	tr|A0A3Q0DFY9|A0A3Q0DFY9_MESAU
OG0006638	sp|P62877|RBX1_HUMAN	tr|A0A1U7Q7U4|A0A1U7Q7U4_MESAU
OG0006639	sp|Q14392|LRC32_HUMAN	tr|A0A3Q0CWY2|A0A3Q0CWY2_MESAU
OG0006640	sp|Q14974|IMB1_HUMAN	tr|A0A1U7QKP8|A0A1U7QKP8_MESAU
OG0006641	sp|Q15029|U5S1_HUMAN	tr|A0A3Q0CQ73|A0A3Q0CQ73_MESAU
OG0006642	sp|Q4KWH8|PLCH1_HUMAN	tr|A0A3Q0CYZ3|A0A3Q0CYZ3_MESAU
OG0006643	sp|Q569H4|LARGN_HUMAN	tr|A0A1U7QMD3|A0A1U7QMD3_MESAU
OG0006644	sp|Q5R3F8|PPR29_HUMAN	tr|A0A1U8BT81|A0A1U8BT81_MESAU
OG0006645	sp|Q5T7B8|KIF24_HUMAN	tr|A0A1U8CH54|A0A1U8CH54_MESAU
OG0006646	sp|Q5VTR2|BRE1A_HUMAN	tr|A0A1U8C6I6|A0A1U8C6I6_MESAU
OG0006647	sp|Q5W5W9|RES18_HUMAN	tr|A0A3Q0CSK8|A0A3Q0CSK8_MESAU
OG0006648	sp|Q63HK3|ZKSC2_HUMAN	tr|A0A1U7QAI1|A0A1U7QAI1_MESAU
OG0006649	sp|Q68DV7|RNF43_HUMAN	tr|A0A1U8C0P2|A0A1U8C0P2_MESAU
OG0006650	sp|Q6AHZ1|Z518A_HUMAN	tr|A0A1U7QAU6|A0A1U7QAU6_MESAU
OG0006651	sp|Q6P4R8|NFRKB_HUMAN	tr|A0A1U7QZQ0|A0A1U7QZQ0_MESAU
OG0006652	sp|Q6UW01|CBLN3_HUMAN	tr|A0A1U7RC73|A0A1U7RC73_MESAU
OG0006653	sp|Q6YP21|KAT3_HUMAN	tr|A0A1U7R8T4|A0A1U7R8T4_MESAU
OG0006654	sp|Q7L2H7|EIF3M_HUMAN	tr|A0A1U7Q5J1|A0A1U7Q5J1_MESAU
OG0006655	sp|Q7L3T8|SYPM_HUMAN	tr|A0A1U7QEJ3|A0A1U7QEJ3_MESAU
OG0006656	sp|Q8IVE3|PKHH2_HUMAN	tr|A0A1U7R128|A0A1U7R128_MESAU
OG0006657	sp|Q8N0Y2|ZN444_HUMAN	tr|A0A1U7RID5|A0A1U7RID5_MESAU
OG0006658	sp|Q8N4T4|ARG39_HUMAN	tr|A0A1U7QQT9|A0A1U7QQT9_MESAU
OG0006659	sp|Q8NC24|RELL2_HUMAN	tr|A0A1U7Q516|A0A1U7Q516_MESAU
OG0006660	sp|Q8ND94|LRN4L_HUMAN	tr|A0A1U7QB74|A0A1U7QB74_MESAU
OG0006661	sp|Q8TAY7|F110D_HUMAN	tr|A0A1U8CB23|A0A1U8CB23_MESAU
OG0006662	sp|Q8TD17|ZN398_HUMAN	tr|A0A1U8D1L5|A0A1U8D1L5_MESAU
OG0006663	sp|Q8WXF8|DEDD2_HUMAN	tr|A0A1U7REI4|A0A1U7REI4_MESAU
OG0006664	sp|Q92502|STAR8_HUMAN	tr|A0A3Q0D7Y5|A0A3Q0D7Y5_MESAU
OG0006665	sp|Q96B23|CR025_HUMAN	tr|A0A1U8CCF7|A0A1U8CCF7_MESAU
OG0006666	sp|Q96EY5|MB12A_HUMAN	tr|A0A3Q0CE10|A0A3Q0CE10_MESAU
OG0006667	sp|Q96GI7|FA89A_HUMAN	tr|A0A1U7QCD6|A0A1U7QCD6_MESAU
OG0006668	sp|Q96P20|NLRP3_HUMAN	tr|A0A1U8BTP6|A0A1U8BTP6_MESAU
OG0006669	sp|Q96T60|PNKP_HUMAN	tr|A0A3Q0DFA2|A0A3Q0DFA2_MESAU
OG0006670	sp|Q99459|CDC5L_HUMAN	tr|A0A1U7QHF9|A0A1U7QHF9_MESAU
OG0006671	sp|Q99814|EPAS1_HUMAN	tr|A0A3Q0D2N5|A0A3Q0D2N5_MESAU
OG0006672	sp|Q9BZC7|ABCA2_HUMAN	tr|A0A1U7QYG9|A0A1U7QYG9_MESAU
OG0006673	sp|Q9H246|CA021_HUMAN	tr|A0A1U7QR66|A0A1U7QR66_MESAU
OG0006674	sp|Q9H3J6|MTRFR_HUMAN	tr|A0A3Q0D8S2|A0A3Q0D8S2_MESAU
OG0006675	sp|Q9NVL8|CC198_HUMAN	tr|A0A1U8CM11|A0A1U8CM11_MESAU
OG0006676	sp|Q9NY28|GALT8_HUMAN	tr|A0A1U7QQW3|A0A1U7QQW3_MESAU
OG0006677	sp|Q9NZ20|PA2G3_HUMAN	tr|A0A1U7QM15|A0A1U7QM15_MESAU
OG0006678	sp|Q9UPQ4|TRI35_HUMAN	tr|A0A1U7QXQ4|A0A1U7QXQ4_MESAU
OG0006679	sp|Q9UPT6|JIP3_HUMAN	tr|A0A3Q0D576|A0A3Q0D576_MESAU
OG0006680	sp|A0A1B0GVS7|MDFI2_HUMAN	tr|A0A3Q0CLN8|A0A3Q0CLN8_MESAU
OG0006681	sp|A6NK59|ASB14_HUMAN	tr|A0A3Q0D1W1|A0A3Q0D1W1_MESAU
OG0006682	sp|A8MQ03|CRTP1_HUMAN	tr|A0A1U7QQ83|A0A1U7QQ83_MESAU
OG0006683	sp|C9JLR9|ZFTA_HUMAN	tr|A0A1U7Q5L7|A0A1U7Q5L7_MESAU
OG0006684	sp|O43150|ASAP2_HUMAN	tr|A0A3Q0D965|A0A3Q0D965_MESAU
OG0006685	sp|O43280|TREA_HUMAN	tr|A0A1U7Q581|A0A1U7Q581_MESAU
OG0006686	sp|O60613|SEP15_HUMAN	tr|A0A1U7R6G8|A0A1U7R6G8_MESAU
OG0006687	sp|O75325|LRRN2_HUMAN	tr|A0A1U7Q922|A0A1U7Q922_MESAU
OG0006688	sp|O75343|GCYB2_HUMAN	tr|A0A1U8C2R6|A0A1U8C2R6_MESAU
OG0006689	sp|O76038|SEGN_HUMAN	tr|A0A1U7QFH2|A0A1U7QFH2_MESAU
OG0006690	sp|O94782|UBP1_HUMAN	tr|A0A1U7QA32|A0A1U7QA32_MESAU
OG0006691	sp|P03915|NU5M_HUMAN	tr|C9VZR7|C9VZR7_MESAU
OG0006692	sp|P07202|PERT_HUMAN	tr|A0A3Q0DAU3|A0A3Q0DAU3_MESAU
OG0006693	sp|P0DMT0|MLN_HUMAN	tr|A0A1U8C1B7|A0A1U8C1B7_MESAU
OG0006694	sp|P12034|FGF5_HUMAN	tr|A0A140JXH0|A0A140JXH0_MESAU
OG0006695	sp|P12755|SKI_HUMAN	tr|A0A1U7QUA1|A0A1U7QUA1_MESAU
OG0006696	sp|P18825|ADA2C_HUMAN	tr|A0A1U7Q4S6|A0A1U7Q4S6_MESAU
OG0006697	sp|P36508|ZNF76_HUMAN	tr|A0A3Q0DFD1|A0A3Q0DFD1_MESAU
OG0006698	sp|P49238|CX3C1_HUMAN	tr|A0A1U8CGM6|A0A1U8CGM6_MESAU
OG0006699	sp|P52803|EFNA5_HUMAN	tr|A0A1U7QYA5|A0A1U7QYA5_MESAU
OG0006700	sp|P62256|UBE2H_HUMAN	tr|A0A3Q0D2H9|A0A3Q0D2H9_MESAU
OG0006701	sp|Q01780|EXOSX_HUMAN	tr|A0A1U7QI03|A0A1U7QI03_MESAU
OG0006702	sp|Q13370|PDE3B_HUMAN	tr|A0A1U7QBZ4|A0A1U7QBZ4_MESAU
OG0006703	sp|Q15034|HERC3_HUMAN	tr|A0A3Q0D193|A0A3Q0D193_MESAU
OG0006704	sp|Q15417|CNN3_HUMAN	tr|A0A1U7QQM6|A0A1U7QQM6_MESAU
OG0006705	sp|Q16206|ENOX2_HUMAN	tr|A0A1U8C2H0|A0A1U8C2H0_MESAU
OG0006706	sp|Q2M2W7|CQ058_HUMAN	tr|A0A1U8BYT0|A0A1U8BYT0_MESAU
OG0006707	sp|Q5H9F3|BCORL_HUMAN	tr|A0A3Q0D2F3|A0A3Q0D2F3_MESAU
OG0006708	sp|Q5KU26|COL12_HUMAN	tr|A0A1U7R851|A0A1U7R851_MESAU
OG0006709	sp|Q5TGS1|HES3_HUMAN	tr|A0A3Q0D6J1|A0A3Q0D6J1_MESAU
OG0006710	sp|Q66K74|MAP1S_HUMAN	tr|A0A3Q0C9K4|A0A3Q0C9K4_MESAU
OG0006711	sp|Q68CR7|LRC66_HUMAN	tr|A0A1U8CDH1|A0A1U8CDH1_MESAU
OG0006712	sp|Q6DN14|MCTP1_HUMAN	tr|A0A3Q0CF52|A0A3Q0CF52_MESAU
OG0006713	sp|Q6NUQ4|TM214_HUMAN	tr|A0A1U7QUX5|A0A1U7QUX5_MESAU
OG0006714	sp|Q6T4P5|PLPR3_HUMAN	tr|A0A1U7R0W4|A0A1U7R0W4_MESAU
OG0006715	sp|Q6UWP8|SBSN_HUMAN	tr|A0A3Q0D9S2|A0A3Q0D9S2_MESAU
OG0006716	sp|Q6W5P4|NPSR1_HUMAN	tr|A0A1U8C5U2|A0A1U8C5U2_MESAU
OG0006717	sp|Q6XYQ8|SYT10_HUMAN	tr|A0A1U7Q7Y9|A0A1U7Q7Y9_MESAU
OG0006718	sp|Q6YBV0|S36A4_HUMAN	tr|A0A1U7R237|A0A1U7R237_MESAU
OG0006719	sp|Q6ZQR2|CFA77_HUMAN	tr|A0A1U7RED6|A0A1U7RED6_MESAU
OG0006720	sp|Q86V85|GP180_HUMAN	tr|A0A1U7R228|A0A1U7R228_MESAU
OG0006721	sp|Q8IV48|ERI1_HUMAN	tr|A0A1U7Q7F5|A0A1U7Q7F5_MESAU
OG0006722	sp|Q8N0Y5|OR8I2_HUMAN	tr|A0A1U7QET5|A0A1U7QET5_MESAU
OG0006723	sp|Q8N187|CARTF_HUMAN	tr|A0A3Q0CQV5|A0A3Q0CQV5_MESAU
OG0006724	sp|Q8N393|ZN786_HUMAN	tr|A0A3Q0CER4|A0A3Q0CER4_MESAU
OG0006725	sp|Q8N4W6|DJC22_HUMAN	tr|A0A1U7QGC1|A0A1U7QGC1_MESAU
OG0006726	sp|Q8NG04|S2610_HUMAN	tr|A0A1U7R5K1|A0A1U7R5K1_MESAU
OG0006727	sp|Q8NGF0|O52B6_HUMAN	tr|A0A3Q0CH25|A0A3Q0CH25_MESAU
OG0006728	sp|Q8NH81|O10G6_HUMAN	tr|A0A1U7QKF6|A0A1U7QKF6_MESAU
OG0006729	sp|Q8TAV3|CP2W1_HUMAN	tr|A0A1U7QSP3|A0A1U7QSP3_MESAU
OG0006730	sp|Q92783|STAM1_HUMAN	tr|A0A1U7QUP7|A0A1U7QUP7_MESAU
OG0006731	sp|Q969S2|NEIL2_HUMAN	tr|A0A3Q0CZ38|A0A3Q0CZ38_MESAU
OG0006732	sp|Q969W1|ZDH16_HUMAN	tr|A0A3Q0CDM0|A0A3Q0CDM0_MESAU
OG0006733	sp|Q969Y0|NXPE3_HUMAN	tr|A0A1U8C9R6|A0A1U8C9R6_MESAU
OG0006734	sp|Q96FV2|SCRN2_HUMAN	tr|A0A1U7QC71|A0A1U7QC71_MESAU
OG0006735	sp|Q96JB2|COG3_HUMAN	tr|A0A1U7QCH0|A0A1U7QCH0_MESAU
OG0006736	sp|Q96PL2|TECTB_HUMAN	tr|A0A1U7QCR0|A0A1U7QCR0_MESAU
OG0006737	sp|Q96QU1|PCD15_HUMAN	tr|A0A3Q0CKU6|A0A3Q0CKU6_MESAU
OG0006738	sp|Q96SN8|CK5P2_HUMAN	tr|A0A1U8BZC2|A0A1U8BZC2_MESAU
OG0006739	sp|Q99816|TS101_HUMAN	tr|A0A1U7RI31|A0A1U7RI31_MESAU
OG0006740	sp|Q9BQ90|KLDC3_HUMAN	tr|A0A1U7QES9|A0A1U7QES9_MESAU
OG0006741	sp|Q9BS91|S35A5_HUMAN	tr|A0A1U7QLQ4|A0A1U7QLQ4_MESAU
OG0006742	sp|Q9BW66|CINP_HUMAN	tr|A0A3Q0CGZ5|A0A3Q0CGZ5_MESAU
OG0006743	sp|Q9BWL3|CA043_HUMAN	tr|A0A1U7QW07|A0A1U7QW07_MESAU
OG0006744	sp|Q9H2G9|GO45_HUMAN	tr|A0A1U7QNQ7|A0A1U7QNQ7_MESAU
OG0006745	sp|Q9NNW7|TRXR2_HUMAN	tr|A0A1U7QEW0|A0A1U7QEW0_MESAU
OG0006746	sp|Q9NVA4|T184C_HUMAN	tr|A0A1U7QNV0|A0A1U7QNV0_MESAU
OG0006747	sp|Q9NYB5|SO1C1_HUMAN	tr|A0A3Q0CPR7|A0A3Q0CPR7_MESAU
OG0006748	sp|Q9UHJ6|SHPK_HUMAN	tr|A0A1U7QJN9|A0A1U7QJN9_MESAU
OG0006749	sp|Q9ULE0|WWC3_HUMAN	tr|A0A1U7QT77|A0A1U7QT77_MESAU
OG0006750	sp|Q9ULW2|FZD10_HUMAN	tr|A0A1U7QTM7|A0A1U7QTM7_MESAU
OG0006751	sp|Q9Y2C4|EXOG_HUMAN	tr|A0A1U7R9C7|A0A1U7R9C7_MESAU
OG0006752	sp|Q9Y468|LMBL1_HUMAN	tr|A0A3Q0DBW8|A0A3Q0DBW8_MESAU
OG0006753	sp|Q9Y6M1|IF2B2_HUMAN	tr|A0A1U7QP56|A0A1U7QP56_MESAU
OG0006754	sp|A2RU14|TM218_HUMAN	tr|A0A3Q0CCX8|A0A3Q0CCX8_MESAU
OG0006755	sp|O60687|SRPX2_HUMAN	tr|A0A1U7QF18|A0A1U7QF18_MESAU
OG0006756	sp|O75182|SIN3B_HUMAN	tr|A0A1U7REK8|A0A1U7REK8_MESAU
OG0006757	sp|O95881|TXD12_HUMAN	tr|A0A1U7Q7V1|A0A1U7Q7V1_MESAU
OG0006758	sp|P09960|LKHA4_HUMAN	tr|A0A1U7Q4A6|A0A1U7Q4A6_MESAU
OG0006759	sp|P13682|ZNF35_HUMAN	tr|A0A1U7R998|A0A1U7R998_MESAU
OG0006760	sp|P13765|DOB_HUMAN	tr|A0A1U8D0X8|A0A1U8D0X8_MESAU
OG0006761	sp|P14543|NID1_HUMAN	tr|A0A1U7QPE1|A0A1U7QPE1_MESAU
OG0006762	sp|P20674|COX5A_HUMAN	tr|A0A1U7QK94|A0A1U7QK94_MESAU
OG0006763	sp|P23458|JAK1_HUMAN	tr|A0A1U7R5X2|A0A1U7R5X2_MESAU
OG0006764	sp|P32242|OTX1_HUMAN	tr|A0A1U7QE77|A0A1U7QE77_MESAU
OG0006765	sp|P47804|RGR_HUMAN	tr|A0A1U7QRH3|A0A1U7QRH3_MESAU
OG0006766	sp|P49146|NPY2R_HUMAN	tr|A0A1U8C480|A0A1U8C480_MESAU
OG0006767	sp|P49761|CLK3_HUMAN	tr|A0A1U7QN84|A0A1U7QN84_MESAU
OG0006768	sp|P52943|CRIP2_HUMAN	tr|A0A1U8BW49|A0A1U8BW49_MESAU
OG0006769	sp|P57054|PIGP_HUMAN	tr|A0A1U8BZL9|A0A1U8BZL9_MESAU
OG0006770	sp|P57086|SCND1_HUMAN	tr|A0A1U7RD46|A0A1U7RD46_MESAU
OG0006771	sp|P59046|NAL12_HUMAN	tr|A0A3Q0DE48|A0A3Q0DE48_MESAU
OG0006772	sp|P59768|GBG2_HUMAN	tr|A0A1U8CT66|A0A1U8CT66_MESAU
OG0006773	sp|P60866|RS20_HUMAN	tr|A0A1U8BJB7|A0A1U8BJB7_MESAU
OG0006774	sp|Q01518|CAP1_HUMAN	tr|A0A1U7QR77|A0A1U7QR77_MESAU
OG0006775	sp|Q13098|CSN1_HUMAN	tr|A0A1U8BN78|A0A1U8BN78_MESAU
OG0006776	sp|Q13643|FHL3_HUMAN	tr|A0A1U7QZJ9|A0A1U7QZJ9_MESAU
OG0006777	sp|Q15477|SKIV2_HUMAN	tr|A0A1U8CZJ9|A0A1U8CZJ9_MESAU
OG0006778	sp|Q5THJ4|VP13D_HUMAN	tr|A0A3Q0D5Z1|A0A3Q0D5Z1_MESAU
OG0006779	sp|Q5U649|CL060_HUMAN	tr|A0A1U7QU10|A0A1U7QU10_MESAU
OG0006780	sp|Q5UAW9|GP157_HUMAN	tr|A0A1U7QRH5|A0A1U7QRH5_MESAU
OG0006781	sp|Q6UXG3|CLM9_HUMAN	tr|A0A1U7QLI3|A0A1U7QLI3_MESAU
OG0006782	sp|Q7Z403|TMC6_HUMAN	tr|A0A1U8BYW1|A0A1U8BYW1_MESAU
OG0006783	sp|Q7Z5A7|TAFA5_HUMAN	tr|A0A1U7Q3Z6|A0A1U7Q3Z6_MESAU
OG0006784	sp|Q8IX21|SLF2_HUMAN	tr|A0A3Q0D584|A0A3Q0D584_MESAU
OG0006785	sp|Q8N1D5|CF107_HUMAN	tr|A0A1U7QI39|A0A1U7QI39_MESAU
OG0006786	sp|Q8N371|KDM8_HUMAN	tr|A0A1U7QC31|A0A1U7QC31_MESAU
OG0006787	sp|Q8N6T7|SIR6_HUMAN	tr|A0A3Q0DDA2|A0A3Q0DDA2_MESAU
OG0006788	sp|Q8NBE8|KLH23_HUMAN	tr|A0A3Q0D220|A0A3Q0D220_MESAU
OG0006789	sp|Q8NEZ3|WDR19_HUMAN	tr|A0A3Q0CYM1|A0A3Q0CYM1_MESAU
OG0006790	sp|Q8TBK6|ZCH10_HUMAN	tr|A0A1U7QKG4|A0A1U7QKG4_MESAU
OG0006791	sp|Q8TCT6|SPPL3_HUMAN	tr|A0A1U7R1C7|A0A1U7R1C7_MESAU
OG0006792	sp|Q8WW52|F151A_HUMAN	tr|A0A1U7QQ24|A0A1U7QQ24_MESAU
OG0006793	sp|Q8WX92|NELFB_HUMAN	tr|A0A3Q0DE10|A0A3Q0DE10_MESAU
OG0006794	sp|Q969T9|WBP2_HUMAN	tr|A0A1U8BNZ4|A0A1U8BNZ4_MESAU
OG0006795	sp|Q96AA3|RFT1_HUMAN	tr|A0A1U7R3T0|A0A1U7R3T0_MESAU
OG0006796	sp|Q96EL3|RM53_HUMAN	tr|A0A1U7QG83|A0A1U7QG83_MESAU
OG0006797	sp|Q96FB5|MT25B_HUMAN	tr|A0A1U7R5Y8|A0A1U7R5Y8_MESAU
OG0006798	sp|Q96MT8|CEP63_HUMAN	tr|A0A1U7QPU6|A0A1U7QPU6_MESAU
OG0006799	sp|Q96PK6|RBM14_HUMAN	tr|A0A1U8BUR8|A0A1U8BUR8_MESAU
OG0006800	sp|Q96SW2|CRBN_HUMAN	tr|A0A3Q0CIQ3|A0A3Q0CIQ3_MESAU
OG0006801	sp|Q99075|HBEGF_HUMAN	tr|A0A1U7QDH9|A0A1U7QDH9_MESAU
OG0006802	sp|Q9BRC7|PLCD4_HUMAN	tr|A0A3Q0CQN0|A0A3Q0CQN0_MESAU
OG0006803	sp|Q9BYX2|TBD2A_HUMAN	tr|A0A3Q0D593|A0A3Q0D593_MESAU
OG0006804	sp|Q9BZE0|GLIS2_HUMAN	tr|A0A1U8CCM5|A0A1U8CCM5_MESAU
OG0006805	sp|Q9BZE9|ASPC1_HUMAN	tr|A0A1U7QD38|A0A1U7QD38_MESAU
OG0006806	sp|Q9H4B0|OSGL1_HUMAN	tr|A0A3Q0DA32|A0A3Q0DA32_MESAU
OG0006807	sp|Q9NX05|F120C_HUMAN	tr|A0A1U8CMD0|A0A1U8CMD0_MESAU
OG0006808	sp|Q9UH65|SWP70_HUMAN	tr|A0A1U7QVR9|A0A1U7QVR9_MESAU
OG0006809	sp|Q9UHF4|I20RA_HUMAN	tr|A0A1U8CSE1|A0A1U8CSE1_MESAU
OG0006810	sp|Q9UJ41|RABX5_HUMAN	tr|A0A1U8CL68|A0A1U8CL68_MESAU
OG0006811	sp|Q9UPQ9|TNR6B_HUMAN	tr|A0A1U8BGY6|A0A1U8BGY6_MESAU
OG0006812	sp|Q9Y337|KLK5_HUMAN	tr|A0A3Q0DFB4|A0A3Q0DFB4_MESAU
OG0006813	sp|Q9Y3E7|CHMP3_HUMAN	tr|A0A3Q0D0H2|A0A3Q0D0H2_MESAU
OG0006814	sp|Q9Y4X3|CCL27_HUMAN	tr|A0A1U8CHF3|A0A1U8CHF3_MESAU
OG0006815	sp|Q9Y5R5|DMRT2_HUMAN	tr|A0A1U7QB01|A0A1U7QB01_MESAU
OG0006816	sp|Q9Y5Y7|LYVE1_HUMAN	tr|A0A1U7QVR3|A0A1U7QVR3_MESAU
OG0006817	sp|Q9Y6K5|OAS3_HUMAN	tr|A0A1U8CHX6|A0A1U8CHX6_MESAU
OG0006818	sp|Q9Y6R0|NUMBL_HUMAN	tr|A0A1U7R3B7|A0A1U7R3B7_MESAU
OG0006819	sp|A6NJ69|IGIP_HUMAN	tr|A0A3Q0D6R0|A0A3Q0D6R0_MESAU
OG0006820	sp|A8K0R7|ZN839_HUMAN	tr|A0A1U8BVF4|A0A1U8BVF4_MESAU
OG0006821	sp|O43293|DAPK3_HUMAN	tr|A0A3Q0DC95|A0A3Q0DC95_MESAU
OG0006822	sp|O43716|GATC_HUMAN	tr|A0A1U7QQY4|A0A1U7QQY4_MESAU
OG0006823	sp|O75830|SPI2_HUMAN	tr|A0A1U8C193|A0A1U8C193_MESAU
OG0006824	sp|O95433|AHSA1_HUMAN	tr|A0A1U7RJT6|A0A1U7RJT6_MESAU
OG0006825	sp|O95754|SEM4F_HUMAN	tr|A0A1U8C8G9|A0A1U8C8G9_MESAU
OG0006826	sp|O95755|RAB36_HUMAN	tr|A0A1U8BQ88|A0A1U8BQ88_MESAU
OG0006827	sp|O95838|GLP2R_HUMAN	tr|I7GUL9|I7GUL9_MESAU
OG0006828	sp|P0CG23|ZN853_HUMAN	tr|A0A1U8C901|A0A1U8C901_MESAU
OG0006829	sp|P12955|PEPD_HUMAN	tr|A0A1U7QVI0|A0A1U7QVI0_MESAU
OG0006830	sp|P18509|PACA_HUMAN	tr|A0A1U7QY40|A0A1U7QY40_MESAU
OG0006831	sp|P26440|IVD_HUMAN	tr|A0A3Q0D152|A0A3Q0D152_MESAU
OG0006832	sp|P51449|RORG_HUMAN	tr|A0A1U8D1A0|A0A1U8D1A0_MESAU
OG0006833	sp|P52756|RBM5_HUMAN	tr|A0A1U7QX59|A0A1U7QX59_MESAU
OG0006834	sp|P54198|HIRA_HUMAN	tr|A0A1U7QNE2|A0A1U7QNE2_MESAU
OG0006835	sp|P54284|CACB3_HUMAN	tr|A0A1U8BTD7|A0A1U8BTD7_MESAU
OG0006836	sp|P59044|NLRP6_HUMAN	tr|A0A3Q0CSC2|A0A3Q0CSC2_MESAU
OG0006837	sp|P81133|SIM1_HUMAN	tr|A0A1U7Q635|A0A1U7Q635_MESAU
OG0006838	sp|P98161|PKD1_HUMAN	tr|A0A1U8CF70|A0A1U8CF70_MESAU
OG0006839	sp|Q12789|TF3C1_HUMAN	tr|A0A1U7Q307|A0A1U7Q307_MESAU
OG0006840	sp|Q12798|CETN1_HUMAN	tr|A0A1U7QXD8|A0A1U7QXD8_MESAU
OG0006841	sp|Q13123|RED_HUMAN	tr|A0A1U7QMJ1|A0A1U7QMJ1_MESAU
OG0006842	sp|Q13148|TADBP_HUMAN	tr|A0A1U7R1X6|A0A1U7R1X6_MESAU
OG0006843	sp|Q13206|DDX10_HUMAN	tr|A0A1U7QN46|A0A1U7QN46_MESAU
OG0006844	sp|Q13751|LAMB3_HUMAN	tr|A0A3Q0DBP2|A0A3Q0DBP2_MESAU
OG0006845	sp|Q14108|SCRB2_HUMAN	tr|I1WYE0|I1WYE0_MESAU
OG0006846	sp|Q15054|DPOD3_HUMAN	tr|A0A1U7QHF8|A0A1U7QHF8_MESAU
OG0006847	sp|Q16890|TPD53_HUMAN	tr|A0A3Q0CB90|A0A3Q0CB90_MESAU
OG0006848	sp|Q5JYT7|K1755_HUMAN	tr|A0A1U8CRA2|A0A1U8CRA2_MESAU
OG0006849	sp|Q5TCZ1|SPD2A_HUMAN	tr|A0A1U7Q5R7|A0A1U7Q5R7_MESAU
OG0006850	sp|Q6NS38|ALKB2_HUMAN	tr|A0A1U8C723|A0A1U8C723_MESAU
OG0006851	sp|Q6P1A2|MBOA5_HUMAN	tr|A0A1U7Q6T4|A0A1U7Q6T4_MESAU
OG0006852	sp|Q6UW02|CP20A_HUMAN	tr|A0A1U7QBY2|A0A1U7QBY2_MESAU
OG0006853	sp|Q7RTP6|MICA3_HUMAN	tr|A0A3Q0CDG2|A0A3Q0CDG2_MESAU
OG0006854	sp|Q7Z6V5|ADAT2_HUMAN	tr|A0A1U7Q3J6|A0A1U7Q3J6_MESAU
OG0006855	sp|Q8IXW0|LMTD2_HUMAN	tr|A0A1U7Q2X6|A0A1U7Q2X6_MESAU
OG0006856	sp|Q8N7P1|PLD5_HUMAN	tr|A0A1U8C554|A0A1U8C554_MESAU
OG0006857	sp|Q8TBF5|PIGX_HUMAN	tr|A0A1U7Q7A1|A0A1U7Q7A1_MESAU
OG0006858	sp|Q96L34|MARK4_HUMAN	tr|A0A3Q0CE97|A0A3Q0CE97_MESAU
OG0006859	sp|Q96NB3|ZN830_HUMAN	tr|A0A1U8C2Z9|A0A1U8C2Z9_MESAU
OG0006860	sp|Q96NJ5|KLH32_HUMAN	tr|A0A1U8BE83|A0A1U8BE83_MESAU
OG0006861	sp|Q9BQB4|SOST_HUMAN	tr|A0A1U7Q5R0|A0A1U7Q5R0_MESAU
OG0006862	sp|Q9BRN9|TM2D3_HUMAN	tr|A0A1U7RCT5|A0A1U7RCT5_MESAU
OG0006863	sp|Q9NRN7|ADPPT_HUMAN	tr|A0A1U8C6H8|A0A1U8C6H8_MESAU
