Orthogroup	Homo_sapiens	Erinaceus_europaeus
OG0009248	sp|Q9UPN6|SCAF8_HUMAN	tr|A0A1S2ZA45|A0A1S2ZA45_ERIEU
OG0009249	sp|Q5JPH6|SYEM_HUMAN	tr|A0A1S2ZB31|A0A1S2ZB31_ERIEU
OG0009250	sp|Q9BXW7|HDHD5_HUMAN	tr|A0A1S2ZCG4|A0A1S2ZCG4_ERIEU
OG0009251	sp|Q9BSU1|PHAF1_HUMAN	tr|A0A1S2ZDP8|A0A1S2ZDP8_ERIEU
OG0009252	sp|Q9UIG0|BAZ1B_HUMAN	tr|A0A1S2ZE99|A0A1S2ZE99_ERIEU
OG0009253	sp|Q86XT2|VP37D_HUMAN	tr|A0A1S2ZEA0|A0A1S2ZEA0_ERIEU
OG0009254	sp|Q96H96|COQ2_HUMAN	tr|A0A1S2ZFD3|A0A1S2ZFD3_ERIEU
OG0009255	sp|Q9H3H3|CK068_HUMAN	tr|A0A1S2ZFQ4|A0A1S2ZFQ4_ERIEU
OG0009256	sp|Q96CQ1|S2536_HUMAN	tr|A0A1S2ZG82|A0A1S2ZG82_ERIEU
OG0009257	sp|P62253|UB2G1_HUMAN	tr|A0A1S2ZLD8|A0A1S2ZLD8_ERIEU
OG0009258	sp|O75391|SPAG7_HUMAN	tr|A0A1S2ZLW4|A0A1S2ZLW4_ERIEU
OG0009259	sp|P46059|S15A1_HUMAN	tr|A0A1S2ZN74|A0A1S2ZN74_ERIEU
OG0009260	sp|O75352|MPU1_HUMAN	tr|A0A1S2ZNT0|A0A1S2ZNT0_ERIEU
OG0009261	sp|Q9HD34|LYRM4_HUMAN	tr|A0A1S2ZR87|A0A1S2ZR87_ERIEU
OG0009262	sp|O43808|PM34_HUMAN	tr|A0A1S2ZRK3|A0A1S2ZRK3_ERIEU
OG0009263	sp|P51397|DAP1_HUMAN	tr|A0A1S2ZTM0|A0A1S2ZTM0_ERIEU
OG0009264	sp|P60673|PROF3_HUMAN	tr|A0A1S2ZTQ2|A0A1S2ZTQ2_ERIEU
OG0009265	sp|O15498|YKT6_HUMAN	tr|A0A1S2ZTW1|A0A1S2ZTW1_ERIEU
OG0009266	sp|Q96GE9|DMAC1_HUMAN	tr|A0A1S2ZUR2|A0A1S2ZUR2_ERIEU
OG0009267	sp|O15164|TIF1A_HUMAN	tr|A0A1S2ZVG3|A0A1S2ZVG3_ERIEU
OG0009268	sp|Q9NPY3|C1QR1_HUMAN	tr|A0A1S2ZW62|A0A1S2ZW62_ERIEU
OG0009269	sp|O14974|MYPT1_HUMAN	tr|A0A1S2ZWL4|A0A1S2ZWL4_ERIEU
OG0009270	sp|O95716|RAB3D_HUMAN	tr|A0A1S2ZX94|A0A1S2ZX94_ERIEU
OG0009271	sp|Q86XD8|ZFAN4_HUMAN	tr|A0A1S2ZYJ7|A0A1S2ZYJ7_ERIEU
OG0009272	sp|Q96M69|LRGUK_HUMAN	tr|A0A1S2ZYL5|A0A1S2ZYL5_ERIEU
OG0009273	sp|Q9NUW8|TYDP1_HUMAN	tr|A0A1S2ZZ97|A0A1S2ZZ97_ERIEU
OG0009274	sp|Q92551|IP6K1_HUMAN	tr|A0A1S3A074|A0A1S3A074_ERIEU
OG0009275	sp|P62269|RS18_HUMAN	tr|A0A1S3A0K9|A0A1S3A0K9_ERIEU
OG0009276	sp|Q9H0H5|RGAP1_HUMAN	tr|A0A1S3A2Z3|A0A1S3A2Z3_ERIEU
OG0009277	sp|P49257|LMAN1_HUMAN	tr|A0A1S3A479|A0A1S3A479_ERIEU
OG0009278	sp|Q9H422|HIPK3_HUMAN	tr|A0A1S3A6H1|A0A1S3A6H1_ERIEU
OG0009279	sp|Q9NRL2|BAZ1A_HUMAN	tr|A0A1S3A6Z4|A0A1S3A6Z4_ERIEU
OG0009280	sp|Q96MZ0|GD1L1_HUMAN	tr|A0A1S3A8B3|A0A1S3A8B3_ERIEU
OG0009281	sp|Q99958|FOXC2_HUMAN	tr|A0A1S3A9K9|A0A1S3A9K9_ERIEU
OG0009282	sp|Q86X24|HORM1_HUMAN	tr|A0A1S3AA00|A0A1S3AA00_ERIEU
OG0009283	sp|Q16880|CGT_HUMAN	tr|A0A1S3AB04|A0A1S3AB04_ERIEU
OG0009284	sp|Q86VY9|T200A_HUMAN	tr|A0A1S3AEH3|A0A1S3AEH3_ERIEU
OG0009285	sp|Q1HG43|DOXA1_HUMAN	tr|A0A1S3AFD8|A0A1S3AFD8_ERIEU
OG0009286	sp|Q9UJU2|LEF1_HUMAN	tr|A0A1S3AGC7|A0A1S3AGC7_ERIEU
OG0009287	sp|Q96GE6|CALL4_HUMAN	tr|A0A1S3AHC0|A0A1S3AHC0_ERIEU
OG0009288	sp|Q8WXF7|ATLA1_HUMAN	tr|A0A1S3AJU4|A0A1S3AJU4_ERIEU
OG0009289	sp|Q6V0I7|FAT4_HUMAN	tr|A0A1S3AKK3|A0A1S3AKK3_ERIEU
OG0009290	sp|Q99618|CDCA3_HUMAN	tr|A0A1S3ALC2|A0A1S3ALC2_ERIEU
OG0009291	sp|O75747|P3C2G_HUMAN	tr|A0A1S3AMR8|A0A1S3AMR8_ERIEU
OG0009292	sp|Q6P3W2|DJC24_HUMAN	tr|A0A1S3AQ30|A0A1S3AQ30_ERIEU
OG0009293	sp|Q9H1E5|TMX4_HUMAN	tr|A0A1S3AS93|A0A1S3AS93_ERIEU
OG0009294	sp|Q8TE77|SSH3_HUMAN	tr|A0A1S3W5Z6|A0A1S3W5Z6_ERIEU
OG0009295	sp|Q9BQ69|MACD1_HUMAN	tr|A0A1S3W6R8|A0A1S3W6R8_ERIEU
OG0009296	sp|Q8NC54|KCT2_HUMAN	tr|A0A1S3W7H4|A0A1S3W7H4_ERIEU
OG0009297	sp|Q9GZU8|PIP30_HUMAN	tr|A0A1S3W8K7|A0A1S3W8K7_ERIEU
OG0009298	sp|Q8IZ21|PHAR4_HUMAN	tr|A0A1S3WAI0|A0A1S3WAI0_ERIEU
OG0009299	sp|Q14626|I11RA_HUMAN	tr|A0A1S3WBQ3|A0A1S3WBQ3_ERIEU
OG0009300	sp|A6NC05|YD286_HUMAN	tr|A0A1S3WH68|A0A1S3WH68_ERIEU
OG0009301	sp|P98161|PKD1_HUMAN	tr|A0A1S3WIB7|A0A1S3WIB7_ERIEU
OG0009302	sp|Q9NWQ4|GPT2L_HUMAN	tr|A0A1S3WKY1|A0A1S3WKY1_ERIEU
OG0009303	sp|Q13751|LAMB3_HUMAN	tr|A0A1S3WM25|A0A1S3WM25_ERIEU
OG0009304	sp|P0DKX4|SIM18_HUMAN	tr|A0A1S3WMP3|A0A1S3WMP3_ERIEU
OG0009305	sp|Q05084|ICA69_HUMAN	tr|A0A1S3WNX1|A0A1S3WNX1_ERIEU
OG0009306	sp|Q86WQ0|NR2CA_HUMAN	tr|A0A1S3WNZ4|A0A1S3WNZ4_ERIEU
OG0009307	sp|Q6U7Q0|ZN322_HUMAN	tr|A0A1S3WQU0|A0A1S3WQU0_ERIEU
OG0009308	sp|A6NL88|SHSA7_HUMAN	tr|A0A1S3WS06|A0A1S3WS06_ERIEU
OG0009309	sp|P17677|NEUM_HUMAN	tr|A0A1S2ZAF4|A0A1S2ZAF4_ERIEU
OG0009310	sp|Q8WUA2|PPIL4_HUMAN	tr|A0A1S2ZAP5|A0A1S2ZAP5_ERIEU
OG0009311	sp|Q14894|CRYM_HUMAN	tr|A0A1S2ZB48|A0A1S2ZB48_ERIEU
OG0009312	sp|Q6XE24|RBMS3_HUMAN	tr|A0A1S2ZBS6|A0A1S2ZBS6_ERIEU
OG0009313	sp|Q30KP9|DB135_HUMAN	tr|A0A1S2ZCN5|A0A1S2ZCN5_ERIEU
OG0009314	sp|Q12968|NFAC3_HUMAN	tr|A0A1S2ZDK9|A0A1S2ZDK9_ERIEU
OG0009315	sp|P11168|GTR2_HUMAN	tr|A0A1S2ZE13|A0A1S2ZE13_ERIEU
OG0009316	sp|P36404|ARL2_HUMAN	tr|A0A1S2ZFN0|A0A1S2ZFN0_ERIEU
OG0009317	sp|Q96EM0|T3HPD_HUMAN	tr|A0A1S2ZH50|A0A1S2ZH50_ERIEU
OG0009318	sp|O43924|PDE6D_HUMAN	tr|A0A1S2ZJM2|A0A1S2ZJM2_ERIEU
OG0009319	sp|P08922|ROS1_HUMAN	tr|A0A1S2ZL63|A0A1S2ZL63_ERIEU
OG0009320	sp|A6NK59|ASB14_HUMAN	tr|A0A1S2ZLJ7|A0A1S2ZLJ7_ERIEU
OG0009321	sp|O95980|RECK_HUMAN	tr|A0A1S2ZT85|A0A1S2ZT85_ERIEU
OG0009322	tr|A0A0C4DGP1|A0A0C4DGP1_HUMAN	tr|A0A1S2ZV77|A0A1S2ZV77_ERIEU
OG0009323	sp|Q05329|DCE2_HUMAN	tr|A0A1S2ZYH5|A0A1S2ZYH5_ERIEU
OG0009324	sp|P24821|TENA_HUMAN	tr|A0A1S2ZZ10|A0A1S2ZZ10_ERIEU
OG0009325	sp|Q9BXI3|5NT1A_HUMAN	tr|A0A1S2ZZV6|A0A1S2ZZV6_ERIEU
OG0009326	sp|O95998|I18BP_HUMAN	tr|A0A1S3A0W0|A0A1S3A0W0_ERIEU
OG0009327	sp|O75151|PHF2_HUMAN	tr|A0A1S3A4J5|A0A1S3A4J5_ERIEU
OG0009328	sp|Q53T59|H1BP3_HUMAN	tr|A0A1S3A6L6|A0A1S3A6L6_ERIEU
OG0009329	sp|Q9BZG2|PPAT_HUMAN	tr|A0A1S3A954|A0A1S3A954_ERIEU
OG0009330	sp|Q9BYS8|LRRC2_HUMAN	tr|A0A1S3A9C2|A0A1S3A9C2_ERIEU
OG0009331	sp|Q14694|UBP10_HUMAN	tr|A0A1S3A9W3|A0A1S3A9W3_ERIEU
OG0009332	sp|Q9HCM1|RESF1_HUMAN	tr|A0A1S3AA42|A0A1S3AA42_ERIEU
OG0009333	sp|O95562|SFT2B_HUMAN	tr|A0A1S3AA67|A0A1S3AA67_ERIEU
OG0009334	sp|Q8IZE3|PACE1_HUMAN	tr|A0A1S3AAF2|A0A1S3AAF2_ERIEU
OG0009335	sp|P17275|JUNB_HUMAN	tr|A0A1S3ABI9|A0A1S3ABI9_ERIEU
OG0009336	sp|Q9NZ01|TECR_HUMAN	tr|A0A1S3ABS5|A0A1S3ABS5_ERIEU
OG0009337	sp|P56178|DLX5_HUMAN	tr|A0A1S3ABX2|A0A1S3ABX2_ERIEU
OG0009338	sp|Q86VI4|LAP4B_HUMAN	tr|A0A1S3ACD0|A0A1S3ACD0_ERIEU
OG0009339	sp|Q56UN5|M3K19_HUMAN	tr|A0A1S3ACI4|A0A1S3ACI4_ERIEU
OG0009340	sp|Q9NX78|TM260_HUMAN	tr|A0A1S3AD82|A0A1S3AD82_ERIEU
OG0009341	sp|Q9UBR1|BUP1_HUMAN	tr|A0A1S3AEU0|A0A1S3AEU0_ERIEU
OG0009342	sp|O60241|AGRB2_HUMAN	tr|A0A1S3AFI5|A0A1S3AFI5_ERIEU
OG0009343	sp|Q8NBF1|GLIS1_HUMAN	tr|A0A1S3AFP3|A0A1S3AFP3_ERIEU
OG0009344	sp|Q92918|M4K1_HUMAN	tr|A0A1S3AG29|A0A1S3AG29_ERIEU
OG0009345	sp|Q96LL3|FIMP_HUMAN	tr|A0A1S3AGK8|A0A1S3AGK8_ERIEU
OG0009346	sp|Q8TAP8|PPR35_HUMAN	tr|A0A1S3AHB1|A0A1S3AHB1_ERIEU
OG0009347	sp|Q9NWW5|CLN6_HUMAN	tr|A0A1S3AHG7|A0A1S3AHG7_ERIEU
OG0009348	sp|P10071|GLI3_HUMAN	tr|A0A1S3AI53|A0A1S3AI53_ERIEU
OG0009349	sp|Q96RJ0|TAAR1_HUMAN	tr|A0A1S3AIF0|A0A1S3AIF0_ERIEU
OG0009350	sp|P47211|GALR1_HUMAN	tr|A0A1S3AKF0|A0A1S3AKF0_ERIEU
OG0009351	sp|Q9UNM6|PSD13_HUMAN	tr|A0A1S3AKZ8|A0A1S3AKZ8_ERIEU
OG0009352	sp|P41440|S19A1_HUMAN	tr|A0A1S3AL88|A0A1S3AL88_ERIEU
OG0009353	sp|Q9NUJ7|PLCX1_HUMAN	tr|A0A1S3APD8|A0A1S3APD8_ERIEU
OG0009354	sp|Q9H204|MED28_HUMAN	tr|A0A1S3AQ69|A0A1S3AQ69_ERIEU
OG0009355	sp|P51965|UB2E1_HUMAN	tr|A0A1S3AQM9|A0A1S3AQM9_ERIEU
OG0009356	sp|P04424|ARLY_HUMAN	tr|A0A1S3ARD0|A0A1S3ARD0_ERIEU
OG0009357	sp|Q92563|TICN2_HUMAN	tr|A0A1S3ARI8|A0A1S3ARI8_ERIEU
OG0009358	sp|Q9UHL0|DDX25_HUMAN	tr|A0A1S3ARR5|A0A1S3ARR5_ERIEU
OG0009359	sp|Q13371|PHLP_HUMAN	tr|A0A1S3AT60|A0A1S3AT60_ERIEU
OG0009360	sp|Q13439|GOGA4_HUMAN	tr|A0A1S3W3G8|A0A1S3W3G8_ERIEU
OG0009361	sp|Q9BRH9|ZN251_HUMAN	tr|A0A1S3W405|A0A1S3W405_ERIEU
OG0009362	sp|Q8IUX8|EGFL6_HUMAN	tr|A0A1S3W4E2|A0A1S3W4E2_ERIEU
OG0009363	sp|O76074|PDE5A_HUMAN	tr|A0A1S3W9H3|A0A1S3W9H3_ERIEU
OG0009364	sp|P16070|CD44_HUMAN	tr|A0A1S3W9L5|A0A1S3W9L5_ERIEU
OG0009365	sp|Q8NCE2|MTMRE_HUMAN	tr|A0A1S3WA57|A0A1S3WA57_ERIEU
OG0009366	sp|Q9Y5R2|MMP24_HUMAN	tr|A0A1S3WAL4|A0A1S3WAL4_ERIEU
OG0009367	sp|Q06203|PUR1_HUMAN	tr|A0A1S3WCY0|A0A1S3WCY0_ERIEU
OG0009368	sp|Q86X55|CARM1_HUMAN	tr|A0A1S3WFG0|A0A1S3WFG0_ERIEU
OG0009369	sp|Q9ULQ1|TPC1_HUMAN	tr|A0A1S3WIL9|A0A1S3WIL9_ERIEU
OG0009370	sp|Q9NZ20|PA2G3_HUMAN	tr|A0A1S3WJ20|A0A1S3WJ20_ERIEU
OG0009371	sp|Q9ULJ1|ODF2L_HUMAN	tr|A0A1S3WK41|A0A1S3WK41_ERIEU
OG0009372	sp|Q969M2|CXA10_HUMAN	tr|A0A1S3WLH1|A0A1S3WLH1_ERIEU
OG0009374	sp|Q8NAG6|ANKL1_HUMAN	tr|A0A1S3WP21|A0A1S3WP21_ERIEU
OG0009375	sp|Q96EW2|HBAP1_HUMAN	tr|A0A1S3WP45|A0A1S3WP45_ERIEU
OG0009376	sp|Q709C8|VP13C_HUMAN	tr|A0A1S3WPS1|A0A1S3WPS1_ERIEU
OG0009377	sp|P56715|RP1_HUMAN	tr|A0A1S3WR94|A0A1S3WR94_ERIEU
OG0009378	sp|P30260|CDC27_HUMAN	tr|A0A1S3WSM5|A0A1S3WSM5_ERIEU
OG0009379	sp|Q12824|SNF5_HUMAN	tr|A0A1S3WT37|A0A1S3WT37_ERIEU
OG0009380	sp|P29590|PML_HUMAN	tr|A0A1S3WTN2|A0A1S3WTN2_ERIEU
OG0009381	sp|Q6NXP0|EFC12_HUMAN	tr|A0A1S2ZCD7|A0A1S2ZCD7_ERIEU
OG0009382	sp|P19404|NDUV2_HUMAN	tr|A0A1S2ZCE4|A0A1S2ZCE4_ERIEU
OG0009383	sp|Q96HI0|SENP5_HUMAN	tr|A0A1S2ZD08|A0A1S2ZD08_ERIEU
OG0009384	sp|Q9NQC3|RTN4_HUMAN	tr|A0A1S2ZDG5|A0A1S2ZDG5_ERIEU
OG0009385	sp|Q6ZW05|PTHD4_HUMAN	tr|A0A1S2ZDX1|A0A1S2ZDX1_ERIEU
OG0009386	sp|O15304|SIVA_HUMAN	tr|A0A1S2ZF59|A0A1S2ZF59_ERIEU
OG0009387	sp|Q8TD20|GTR12_HUMAN	tr|A0A1S2ZJ19|A0A1S2ZJ19_ERIEU
OG0009388	sp|O00268|TAF4_HUMAN	tr|A0A1S2ZJM7|A0A1S2ZJM7_ERIEU
OG0009389	sp|Q5SXM8|DNLZ_HUMAN	tr|A0A1S2ZMC5|A0A1S2ZMC5_ERIEU
OG0009390	sp|Q13571|LAPM5_HUMAN	tr|A0A1S2ZPE7|A0A1S2ZPE7_ERIEU
OG0009391	sp|Q9Y6I8|PXMP4_HUMAN	tr|A0A1S2ZPY8|A0A1S2ZPY8_ERIEU
OG0009392	sp|Q9UKD1|GMEB2_HUMAN	tr|A0A1S2ZTX3|A0A1S2ZTX3_ERIEU
OG0009393	sp|Q8NG11|TSN14_HUMAN	tr|A0A1S2ZUA5|A0A1S2ZUA5_ERIEU
OG0009394	sp|P78504|JAG1_HUMAN	tr|A0A1S2ZUJ7|A0A1S2ZUJ7_ERIEU
OG0009395	sp|Q00G26|PLIN5_HUMAN	tr|A0A1S2ZV21|A0A1S2ZV21_ERIEU
OG0009396	sp|P31629|ZEP2_HUMAN	tr|A0A1S2ZX35|A0A1S2ZX35_ERIEU
OG0009397	sp|Q15393|SF3B3_HUMAN	tr|A0A1S2ZYT5|A0A1S2ZYT5_ERIEU
OG0009398	sp|O75820|ZN189_HUMAN	tr|A0A1S2ZZ23|A0A1S2ZZ23_ERIEU
OG0009399	sp|Q15669|RHOH_HUMAN	tr|A0A1S2ZZL6|A0A1S2ZZL6_ERIEU
OG0009400	sp|Q9Y4B4|ARIP4_HUMAN	tr|A0A1S3A0A9|A0A1S3A0A9_ERIEU
OG0009401	sp|Q9Y4R8|TELO2_HUMAN	tr|A0A1S3A1Z0|A0A1S3A1Z0_ERIEU
OG0009402	sp|Q5TF39|MFS4B_HUMAN	tr|A0A1S3A2B8|A0A1S3A2B8_ERIEU
OG0009403	sp|Q00604|NDP_HUMAN	tr|A0A1S3A2E7|A0A1S3A2E7_ERIEU
OG0009404	sp|Q9H0K6|PUS7L_HUMAN	tr|A0A1S3A3B8|A0A1S3A3B8_ERIEU
OG0009405	sp|Q06889|EGR3_HUMAN	tr|A0A1S3A4E1|A0A1S3A4E1_ERIEU
OG0009406	sp|Q8TBJ5|FEZF2_HUMAN	tr|A0A1S3A4I0|A0A1S3A4I0_ERIEU
OG0009407	sp|Q9NVE7|PANK4_HUMAN	tr|A0A1S3A5D1|A0A1S3A5D1_ERIEU
OG0009408	sp|P40225|TPO_HUMAN	tr|A0A1S3A5Z4|A0A1S3A5Z4_ERIEU
OG0009409	sp|Q8N128|F177A_HUMAN	tr|A0A1S3A6T5|A0A1S3A6T5_ERIEU
OG0009410	sp|O15160|RPAC1_HUMAN	tr|A0A1S3A782|A0A1S3A782_ERIEU
OG0009411	sp|Q86XK7|VSIG1_HUMAN	tr|A0A1S3A7K1|A0A1S3A7K1_ERIEU
OG0009412	sp|O60343|TBCD4_HUMAN	tr|A0A1S3AAL4|A0A1S3AAL4_ERIEU
OG0009413	sp|O96020|CCNE2_HUMAN	tr|A0A1S3AB24|A0A1S3AB24_ERIEU
OG0009414	sp|P54922|ADPRH_HUMAN	tr|A0A1S3AB61|A0A1S3AB61_ERIEU
OG0009415	sp|Q8WUF5|IASPP_HUMAN	tr|A0A1S3AB72|A0A1S3AB72_ERIEU
OG0009416	sp|Q8NDC4|MORN4_HUMAN	tr|A0A1S3AC55|A0A1S3AC55_ERIEU
OG0009417	sp|Q9ULD4|BRPF3_HUMAN	tr|A0A1S3AFT7|A0A1S3AFT7_ERIEU
OG0009418	sp|Q8TEQ6|GEMI5_HUMAN	tr|A0A1S3AG25|A0A1S3AG25_ERIEU
OG0009419	sp|Q9NS86|LANC2_HUMAN	tr|A0A1S3AHS6|A0A1S3AHS6_ERIEU
OG0009420	sp|Q6P1K2|PMF1_HUMAN	tr|A0A1S3AIB8|A0A1S3AIB8_ERIEU
OG0009421	sp|Q96RP8|KCNA7_HUMAN	tr|A0A1S3AJU3|A0A1S3AJU3_ERIEU
OG0009422	sp|Q9Y250|LZTS1_HUMAN	tr|A0A1S3AJZ8|A0A1S3AJZ8_ERIEU
OG0009423	sp|P22079|PERL_HUMAN	tr|A0A1S3AK26|A0A1S3AK26_ERIEU
OG0009424	sp|Q9BXB4|OSB11_HUMAN	tr|A0A1S3ALL1|A0A1S3ALL1_ERIEU
OG0009425	sp|Q9Y333|LSM2_HUMAN	tr|A0A1S3ALV1|A0A1S3ALV1_ERIEU
OG0009426	sp|P54259|ATN1_HUMAN	tr|A0A1S3AM17|A0A1S3AM17_ERIEU
OG0009427	sp|P46952|3HAO_HUMAN	tr|A0A1S3AMI3|A0A1S3AMI3_ERIEU
OG0009428	sp|Q0VDG4|SCRN3_HUMAN	tr|A0A1S3AMN1|A0A1S3AMN1_ERIEU
OG0009429	sp|Q02410|APBA1_HUMAN	tr|A0A1S3AQH0|A0A1S3AQH0_ERIEU
OG0009430	sp|O43633|CHM2A_HUMAN	tr|A0A1S3AR19|A0A1S3AR19_ERIEU
OG0009431	sp|Q9UGK8|SRGEF_HUMAN	tr|A0A1S3W2M7|A0A1S3W2M7_ERIEU
OG0009432	sp|Q13519|PNOC_HUMAN	tr|A0A1S3W3Y5|A0A1S3W3Y5_ERIEU
OG0009433	sp|Q96GD0|PLPP_HUMAN	tr|A0A1S3W6S0|A0A1S3W6S0_ERIEU
OG0009434	sp|O60841|IF2P_HUMAN	tr|A0A1S3W9J4|A0A1S3W9J4_ERIEU
OG0009435	sp|O15553|MEFV_HUMAN	tr|A0A1S3W9W7|A0A1S3W9W7_ERIEU
OG0009436	sp|Q8IXJ9|ASXL1_HUMAN	tr|A0A1S3WAN1|A0A1S3WAN1_ERIEU
OG0009437	sp|Q8NDC0|MISSL_HUMAN	tr|A0A1S3WGS1|A0A1S3WGS1_ERIEU
OG0009438	sp|A8MYZ5|IQCF6_HUMAN	tr|A0A1S3WGU8|A0A1S3WGU8_ERIEU
OG0009439	sp|Q9NR09|BIRC6_HUMAN	tr|A0A1S3WGZ7|A0A1S3WGZ7_ERIEU
OG0009440	sp|Q12846|STX4_HUMAN	tr|A0A1S3WKE8|A0A1S3WKE8_ERIEU
OG0009441	sp|O95183|VAMP5_HUMAN	tr|A0A1S3WKN2|A0A1S3WKN2_ERIEU
OG0009442	sp|Q9Y6Y8|S23IP_HUMAN	tr|A0A1S3WQS2|A0A1S3WQS2_ERIEU
OG0009443	sp|P04070|PROC_HUMAN	tr|A0A1S3WQX8|A0A1S3WQX8_ERIEU
OG0009444	sp|P50542|PEX5_HUMAN	tr|A0A1S3WSA9|A0A1S3WSA9_ERIEU
OG0009445	sp|O14829|PPE1_HUMAN	tr|A0A1S3WVU4|A0A1S3WVU4_ERIEU
OG0009446	sp|Q9BRP7|FDXA1_HUMAN	tr|A0A1S3WX51|A0A1S3WX51_ERIEU
OG0009447	sp|Q9H063|MAF1_HUMAN	tr|A0A1S2Z9T4|A0A1S2Z9T4_ERIEU
OG0009448	sp|Q8N680|ZBTB2_HUMAN	tr|A0A1S2Z9T5|A0A1S2Z9T5_ERIEU
OG0009449	sp|Q8NDA8|MROH1_HUMAN	tr|A0A1S2Z9T8|A0A1S2Z9T8_ERIEU
OG0009450	sp|Q7RTW8|OTOAN_HUMAN	tr|A0A1S2ZB54|A0A1S2ZB54_ERIEU
OG0009451	sp|Q53EZ4|CEP55_HUMAN	tr|A0A1S2ZBK7|A0A1S2ZBK7_ERIEU
OG0009452	sp|P62310|LSM3_HUMAN	tr|A0A1S2ZC89|A0A1S2ZC89_ERIEU
OG0009453	sp|Q7L775|EPMIP_HUMAN	tr|A0A1S2ZCB6|A0A1S2ZCB6_ERIEU
OG0009454	sp|Q96CW6|S7A6O_HUMAN	tr|A0A1S2ZDK6|A0A1S2ZDK6_ERIEU
OG0009455	sp|P40926|MDHM_HUMAN	tr|A0A1S2ZE53|A0A1S2ZE53_ERIEU
OG0009456	sp|Q9NSB2|KRT84_HUMAN	tr|A0A1S2ZET9|A0A1S2ZET9_ERIEU
OG0009457	sp|Q9BW83|IFT27_HUMAN	tr|A0A1S2ZHE9|A0A1S2ZHE9_ERIEU
OG0009458	sp|P22102|PUR2_HUMAN	tr|A0A1S2ZI86|A0A1S2ZI86_ERIEU
OG0009459	sp|P10242|MYB_HUMAN	tr|A0A1S2ZJ05|A0A1S2ZJ05_ERIEU
OG0009460	sp|Q9P2Y5|UVRAG_HUMAN	tr|A0A1S2ZJH0|A0A1S2ZJH0_ERIEU
OG0009461	sp|Q7Z417|NUFP2_HUMAN	tr|A0A1S2ZJY6|A0A1S2ZJY6_ERIEU
OG0009462	sp|Q8TDF5|NETO1_HUMAN	tr|A0A1S2ZK81|A0A1S2ZK81_ERIEU
OG0009463	sp|Q17RY0|CPEB4_HUMAN	tr|A0A1S2ZKS8|A0A1S2ZKS8_ERIEU
OG0009464	sp|Q9UK58|CCNL1_HUMAN	tr|A0A1S2ZL95|A0A1S2ZL95_ERIEU
OG0009465	sp|O43896|KIF1C_HUMAN	tr|A0A1S2ZLU7|A0A1S2ZLU7_ERIEU
OG0009466	sp|P17948|VGFR1_HUMAN	tr|A0A1S2ZP90|A0A1S2ZP90_ERIEU
OG0009467	sp|P05204|HMGN2_HUMAN	tr|A0A1S2ZPM0|A0A1S2ZPM0_ERIEU
OG0009468	sp|Q10587|TEF_HUMAN	tr|A0A1S2ZRP5|A0A1S2ZRP5_ERIEU
OG0009469	sp|P25021|HRH2_HUMAN	tr|A0A1S2ZTU0|A0A1S2ZTU0_ERIEU
OG0009470	sp|Q9Y6Y9|LY96_HUMAN	tr|A0A1S2ZWX9|A0A1S2ZWX9_ERIEU
OG0009471	sp|Q5RKV6|EXOS6_HUMAN	tr|A0A1S2ZYU5|A0A1S2ZYU5_ERIEU
OG0009472	sp|Q92908|GATA6_HUMAN	tr|A0A1S3A2A2|A0A1S3A2A2_ERIEU
OG0009473	sp|Q8WU90|ZC3HF_HUMAN	tr|A0A1S3A595|A0A1S3A595_ERIEU
OG0009474	sp|P61225|RAP2B_HUMAN	tr|A0A1S3A5C3|A0A1S3A5C3_ERIEU
OG0009475	sp|P38435|VKGC_HUMAN	tr|A0A1S3A601|A0A1S3A601_ERIEU
OG0009476	sp|Q9NZD4|AHSP_HUMAN	tr|A0A1S3A6A8|A0A1S3A6A8_ERIEU
OG0009477	sp|Q49AR2|CE022_HUMAN	tr|A0A1S3A7E3|A0A1S3A7E3_ERIEU
OG0009478	sp|Q96CP7|TLCD1_HUMAN	tr|A0A1S3A7U8|A0A1S3A7U8_ERIEU
OG0009479	sp|O95460|MATN4_HUMAN	tr|A0A1S3A893|A0A1S3A893_ERIEU
OG0009480	sp|Q5T447|HECD3_HUMAN	tr|A0A1S3A8G5|A0A1S3A8G5_ERIEU
OG0009481	sp|Q15019|SEPT2_HUMAN	tr|A0A1S3AAN6|A0A1S3AAN6_ERIEU
OG0009482	sp|Q8WTV1|THAP3_HUMAN	tr|A0A1S3ACF1|A0A1S3ACF1_ERIEU
OG0009483	sp|Q7Z7M0|MEGF8_HUMAN	tr|A0A1S3ACS6|A0A1S3ACS6_ERIEU
OG0009484	sp|Q9UKV0|HDAC9_HUMAN	tr|A0A1S3AEE3|A0A1S3AEE3_ERIEU
OG0009485	sp|Q5KSL6|DGKK_HUMAN	tr|A0A1S3AF45|A0A1S3AF45_ERIEU
OG0009486	sp|Q1HG44|DOXA2_HUMAN	tr|A0A1S3AFN2|A0A1S3AFN2_ERIEU
OG0009487	sp|Q9UJM3|ERRFI_HUMAN	tr|A0A1S3AGP9|A0A1S3AGP9_ERIEU
OG0009488	sp|Q86Y97|KMT5C_HUMAN	tr|A0A1S3AHQ8|A0A1S3AHQ8_ERIEU
OG0009489	sp|Q5T013|HYI_HUMAN	tr|A0A1S3AHR8|A0A1S3AHR8_ERIEU
