Orthogroup	Homo_sapiens	Cebus_imitator
OG0005757	sp|Q9C0C7|AMRA1_HUMAN	tr|A0A2K5SAZ9|A0A2K5SAZ9_CEBIM
OG0005758	sp|Q7Z2E3|APTX_HUMAN	tr|A0A2K5SC01|A0A2K5SC01_CEBIM
OG0005760	sp|P17213|BPI_HUMAN	tr|A0A2K5SEQ4|A0A2K5SEQ4_CEBIM
OG0005761	sp|Q5VZI3|TM268_HUMAN	tr|A0A2K5SH57|A0A2K5SH57_CEBIM
OG0005762	sp|P57082|TBX4_HUMAN	tr|A0A2K5SJL8|A0A2K5SJL8_CEBIM
OG0005763	sp|Q09327|MGAT3_HUMAN	tr|A0A2K5P941|A0A2K5P941_CEBIM
OG0005764	sp|Q8N1K5|THMS1_HUMAN	tr|A0A2K5PGA0|A0A2K5PGA0_CEBIM
OG0005765	sp|Q9BRU2|TCAL7_HUMAN	tr|A0A2K5PHF3|A0A2K5PHF3_CEBIM
OG0005766	sp|Q7Z572|SPT21_HUMAN	tr|A0A2K5PKM9|A0A2K5PKM9_CEBIM
OG0005767	sp|Q16820|MEP1B_HUMAN	tr|A0A2K5PM04|A0A2K5PM04_CEBIM
OG0005768	sp|Q04323|UBXN1_HUMAN	tr|A0A2K5PRJ5|A0A2K5PRJ5_CEBIM
OG0005769	sp|Q96DW6|S2538_HUMAN	tr|A0A2K5PTQ1|A0A2K5PTQ1_CEBIM
OG0005770	sp|Q9P215|POGK_HUMAN	tr|A0A2K5PTZ0|A0A2K5PTZ0_CEBIM
OG0005771	sp|Q13637|RAB32_HUMAN	tr|A0A2K5PUB0|A0A2K5PUB0_CEBIM
OG0005772	sp|Q8NFJ5|RAI3_HUMAN	tr|A0A2K5PWU3|A0A2K5PWU3_CEBIM
OG0005773	sp|Q00532|CDKL1_HUMAN	tr|A0A2K5PZ26|A0A2K5PZ26_CEBIM
OG0005774	sp|Q15389|ANGP1_HUMAN	tr|A0A2K5Q141|A0A2K5Q141_CEBIM
OG0005775	sp|P13804|ETFA_HUMAN	tr|A0A2K5Q2V7|A0A2K5Q2V7_CEBIM
OG0005776	sp|Q12879|NMDE1_HUMAN	tr|A0A2K5Q3C1|A0A2K5Q3C1_CEBIM
OG0005777	sp|Q2M296|MTHSD_HUMAN	tr|A0A2K5Q5J7|A0A2K5Q5J7_CEBIM
OG0005778	sp|Q9Y221|NIP7_HUMAN	tr|A0A2K5Q6F1|A0A2K5Q6F1_CEBIM
OG0005779	sp|Q96EP5|DAZP1_HUMAN	tr|A0A2K5Q6X8|A0A2K5Q6X8_CEBIM
OG0005780	sp|Q8TBJ5|FEZF2_HUMAN	tr|A0A2K5QEF4|A0A2K5QEF4_CEBIM
OG0005781	sp|P23142|FBLN1_HUMAN	tr|A0A2K5QGE1|A0A2K5QGE1_CEBIM
OG0005782	sp|O15355|PPM1G_HUMAN	tr|A0A2K5QML5|A0A2K5QML5_CEBIM
OG0005783	sp|Q15642|CIP4_HUMAN	tr|A0A2K5QMX1|A0A2K5QMX1_CEBIM
OG0005784	sp|Q96PG8|BBC3B_HUMAN	tr|A0A2K5QNS2|A0A2K5QNS2_CEBIM
OG0005785	sp|Q96S19|MTL26_HUMAN	tr|A0A2K5QSI3|A0A2K5QSI3_CEBIM
OG0005786	sp|Q8IY18|SMC5_HUMAN	tr|A0A2K5QSY8|A0A2K5QSY8_CEBIM
OG0005787	sp|Q9Y284|ASTER_HUMAN	tr|A0A2K5QUW8|A0A2K5QUW8_CEBIM
OG0005788	sp|Q2TAC6|KIF19_HUMAN	tr|A0A2K5QWZ0|A0A2K5QWZ0_CEBIM
OG0005789	sp|Q68EN5|MACA1_HUMAN	tr|A0A2K5QXG6|A0A2K5QXG6_CEBIM
OG0005790	sp|Q9Y487|VPP2_HUMAN	tr|A0A2K5QYN5|A0A2K5QYN5_CEBIM
OG0005791	sp|O95905|ECD_HUMAN	tr|A0A2K5QZD5|A0A2K5QZD5_CEBIM
OG0005792	sp|Q96JZ2|HSH2D_HUMAN	tr|A0A2K5QZS9|A0A2K5QZS9_CEBIM
OG0005793	sp|P30518|V2R_HUMAN	tr|A0A2K5R060|A0A2K5R060_CEBIM
OG0005794	sp|Q8WYH8|ING5_HUMAN	tr|A0A2K5R0Q6|A0A2K5R0Q6_CEBIM
OG0005795	sp|Q14254|FLOT2_HUMAN	tr|A0A2K5R153|A0A2K5R153_CEBIM
OG0005796	sp|Q15131|CDK10_HUMAN	tr|A0A2K5R1X5|A0A2K5R1X5_CEBIM
OG0005797	sp|P11021|BIP_HUMAN	tr|A0A2K5R2Y5|A0A2K5R2Y5_CEBIM
OG0005798	sp|P04275|VWF_HUMAN	tr|A0A2K5R556|A0A2K5R556_CEBIM
OG0005799	sp|P47871|GLR_HUMAN	tr|A0A2K5R5J6|A0A2K5R5J6_CEBIM
OG0005800	sp|Q32P44|EMAL3_HUMAN	tr|A0A2K5R5N0|A0A2K5R5N0_CEBIM
OG0005801	sp|A0A1W2PR48|TLE7_HUMAN	tr|A0A2K5R8G5|A0A2K5R8G5_CEBIM
OG0005802	sp|O43913|ORC5_HUMAN	tr|A0A2K5RAM9|A0A2K5RAM9_CEBIM
OG0005803	sp|Q07912|ACK1_HUMAN	tr|A0A2K5RFU3|A0A2K5RFU3_CEBIM
OG0005804	sp|P45378|TNNT3_HUMAN	tr|A0A2K5RHR4|A0A2K5RHR4_CEBIM
OG0005805	sp|P51687|SUOX_HUMAN	tr|A0A2K5RJ71|A0A2K5RJ71_CEBIM
OG0005806	sp|Q8NEV9|IL27A_HUMAN	tr|A0A2K5RK60|A0A2K5RK60_CEBIM
OG0005807	sp|Q5VUJ9|DRC8_HUMAN	tr|A0A2K5RMM4|A0A2K5RMM4_CEBIM
OG0005808	sp|Q9BTE6|AASD1_HUMAN	tr|A0A2K5RRT1|A0A2K5RRT1_CEBIM
OG0005809	sp|P19838|NFKB1_HUMAN	tr|A0A2K5RS66|A0A2K5RS66_CEBIM
OG0005810	sp|P50479|PDLI4_HUMAN	tr|A0A2K5RSD1|A0A2K5RSD1_CEBIM
OG0005811	sp|C9JLR9|ZFTA_HUMAN	tr|A0A2K5RUB7|A0A2K5RUB7_CEBIM
OG0005812	sp|Q16236|NF2L2_HUMAN	tr|A0A2K5RUY0|A0A2K5RUY0_CEBIM
OG0005813	sp|Q8IVL5|P3H2_HUMAN	tr|A0A2K5RV56|A0A2K5RV56_CEBIM
OG0005814	sp|Q9BWD1|THIC_HUMAN	tr|A0A2K5RVH3|A0A2K5RVH3_CEBIM
OG0005815	sp|Q9H1A3|METL9_HUMAN	tr|A0A2K5RW65|A0A2K5RW65_CEBIM
OG0005816	sp|Q16643|DREB_HUMAN	tr|A0A2K5RX54|A0A2K5RX54_CEBIM
OG0005817	sp|O43320|FGF16_HUMAN	tr|A0A2K5RXG4|A0A2K5RXG4_CEBIM
OG0005818	sp|P31415|CASQ1_HUMAN	tr|A0A2K5S5Z3|A0A2K5S5Z3_CEBIM
OG0005819	sp|Q4G0I0|CSMT1_HUMAN	tr|A0A2K5S7J5|A0A2K5S7J5_CEBIM
OG0005820	sp|Q9UIW0|VAX2_HUMAN	tr|A0A2K5S996|A0A2K5S996_CEBIM
OG0005821	sp|P15172|MYOD1_HUMAN	tr|A0A2K5S9P4|A0A2K5S9P4_CEBIM
OG0005822	sp|O14579|COPE_HUMAN	tr|A0A2K5SAA0|A0A2K5SAA0_CEBIM
OG0005823	sp|Q9P1Z3|HCN3_HUMAN	tr|A0A2K5SAP1|A0A2K5SAP1_CEBIM
OG0005824	sp|Q9P2X3|IMPCT_HUMAN	tr|A0A2K5SAQ2|A0A2K5SAQ2_CEBIM
OG0005825	sp|P14923|PLAK_HUMAN	tr|A0A2K5SB42|A0A2K5SB42_CEBIM
OG0005826	sp|Q68DA7|FMN1_HUMAN	tr|A0A2K5SDD1|A0A2K5SDD1_CEBIM
OG0005827	sp|Q86VR2|RETR3_HUMAN	tr|A0A2K5SDE1|A0A2K5SDE1_CEBIM
OG0005828	sp|Q05901|ACHB3_HUMAN	tr|A0A2K5SJV0|A0A2K5SJV0_CEBIM
OG0005829	sp|Q14192|FHL2_HUMAN	tr|A0A2K5PA25|A0A2K5PA25_CEBIM
OG0005830	sp|Q92765|SFRP3_HUMAN	tr|A0A2K5PAD6|A0A2K5PAD6_CEBIM
OG0005831	sp|Q9UKI2|BORG2_HUMAN	tr|A0A2K5PC10|A0A2K5PC10_CEBIM
OG0005832	sp|Q8WY41|NANO1_HUMAN	tr|A0A2K5PCQ7|A0A2K5PCQ7_CEBIM
OG0005833	sp|Q8N461|FXL16_HUMAN	tr|A0A2K5PD34|A0A2K5PD34_CEBIM
OG0005834	sp|P56377|AP1S2_HUMAN	tr|A0A2K5PF55|A0A2K5PF55_CEBIM
OG0005835	sp|Q8WXE1|ATRIP_HUMAN	tr|A0A2K5PK26|A0A2K5PK26_CEBIM
OG0005836	sp|O15169|AXIN1_HUMAN	tr|A0A2K5PKE1|A0A2K5PKE1_CEBIM
OG0005837	sp|Q5VYV0|FOXB2_HUMAN	tr|A0A2K5PKN3|A0A2K5PKN3_CEBIM
OG0005838	sp|Q9BRI3|ZNT2_HUMAN	tr|A0A2K5PTW8|A0A2K5PTW8_CEBIM
OG0005839	sp|Q9P2K8|E2AK4_HUMAN	tr|A0A2K5PUX7|A0A2K5PUX7_CEBIM
OG0005840	sp|Q8N5T2|TBC19_HUMAN	tr|A0A2K5PWJ0|A0A2K5PWJ0_CEBIM
OG0005841	sp|P50458|LHX2_HUMAN	tr|A0A2K5PYP2|A0A2K5PYP2_CEBIM
OG0005842	sp|A9UHW6|MI4GD_HUMAN	tr|A0A2K5Q320|A0A2K5Q320_CEBIM
OG0005843	sp|Q9H6Q3|SLAP2_HUMAN	tr|A0A2K5Q338|A0A2K5Q338_CEBIM
OG0005844	sp|Q92597|NDRG1_HUMAN	tr|A0A2K5Q5G1|A0A2K5Q5G1_CEBIM
OG0005845	sp|P29728|OAS2_HUMAN	tr|A0A2K5Q6T6|A0A2K5Q6T6_CEBIM
OG0005846	sp|Q96GE9|DMAC1_HUMAN	tr|A0A2K5Q7D0|A0A2K5Q7D0_CEBIM
OG0005847	sp|P60468|SC61B_HUMAN	tr|A0A2K5Q7D1|A0A2K5Q7D1_CEBIM
OG0005848	sp|P54803|GALC_HUMAN	tr|A0A2K5QBF6|A0A2K5QBF6_CEBIM
OG0005849	sp|Q96MZ4|F218A_HUMAN	tr|A0A2K5QBW3|A0A2K5QBW3_CEBIM
OG0005850	sp|Q5T4H9|CSC10_HUMAN	tr|A0A2K5QCM9|A0A2K5QCM9_CEBIM
OG0005851	sp|Q9Y6C5|PTC2_HUMAN	tr|A0A2K5QEL2|A0A2K5QEL2_CEBIM
OG0005852	sp|P41002|CCNF_HUMAN	tr|A0A2K5QH16|A0A2K5QH16_CEBIM
OG0005853	sp|P30876|RPB2_HUMAN	tr|A0A2K5QIZ3|A0A2K5QIZ3_CEBIM
OG0005854	sp|Q9NYF0|DACT1_HUMAN	tr|A0A2K5QJX9|A0A2K5QJX9_CEBIM
OG0005855	sp|Q5HYR2|DMRTC_HUMAN	tr|A0A2K5QLX1|A0A2K5QLX1_CEBIM
OG0005856	sp|Q6ZW31|SYDE1_HUMAN	tr|A0A2K5QMY2|A0A2K5QMY2_CEBIM
OG0005857	sp|Q8NCC5|SPX3_HUMAN	tr|A0A2K5QQ37|A0A2K5QQ37_CEBIM
OG0005858	sp|Q96J01|THOC3_HUMAN	tr|A0A2K5QQ93|A0A2K5QQ93_CEBIM
OG0005859	sp|Q16864|VATF_HUMAN	tr|A0A2K5QR28|A0A2K5QR28_CEBIM
OG0005860	sp|Q86UN2|R4RL1_HUMAN	tr|A0A2K5QRS8|A0A2K5QRS8_CEBIM
OG0005861	sp|A6NMZ2|SNTAN_HUMAN	tr|A0A2K5QUC7|A0A2K5QUC7_CEBIM
OG0005862	sp|Q9NTX5|ECHD1_HUMAN	tr|A0A2K5QY60|A0A2K5QY60_CEBIM
OG0005863	sp|Q92686|NEUG_HUMAN	tr|A0A2K5QY70|A0A2K5QY70_CEBIM
OG0005864	sp|Q5VTH9|DNAI4_HUMAN	tr|A0A2K5R0G9|A0A2K5R0G9_CEBIM
OG0005865	sp|Q9BRP0|OVOL2_HUMAN	tr|A0A2K5R2H5|A0A2K5R2H5_CEBIM
OG0005866	sp|P41273|TNFL9_HUMAN	tr|A0A2K5R374|A0A2K5R374_CEBIM
OG0005867	sp|O43151|TET3_HUMAN	tr|A0A2K5R6E2|A0A2K5R6E2_CEBIM
OG0005868	sp|Q96AQ9|F131C_HUMAN	tr|A0A2K5R7Z1|A0A2K5R7Z1_CEBIM
OG0005869	sp|O75489|NDUS3_HUMAN	tr|A0A2K5RG68|A0A2K5RG68_CEBIM
OG0005870	sp|Q53RD9|FBLN7_HUMAN	tr|A0A2K5RGL2|A0A2K5RGL2_CEBIM
OG0005871	sp|P45985|MP2K4_HUMAN	tr|A0A2K5RJ91|A0A2K5RJ91_CEBIM
OG0005872	sp|Q9Y4K0|LOXL2_HUMAN	tr|A0A2K5RJD7|A0A2K5RJD7_CEBIM
OG0005873	sp|Q8N4K4|RPRML_HUMAN	tr|A0A2K5RKU8|A0A2K5RKU8_CEBIM
OG0005874	sp|Q32MH5|F214A_HUMAN	tr|A0A2K5RNU6|A0A2K5RNU6_CEBIM
OG0005875	sp|Q8NCN4|RN169_HUMAN	tr|A0A2K5RRC7|A0A2K5RRC7_CEBIM
OG0005876	sp|A6NEY8|PRXD1_HUMAN	tr|A0A2K5RRP8|A0A2K5RRP8_CEBIM
OG0005877	sp|Q96FL9|GLT14_HUMAN	tr|A0A2K5RUA5|A0A2K5RUA5_CEBIM
OG0005878	sp|O95759|TBCD8_HUMAN	tr|A0A2K5RV55|A0A2K5RV55_CEBIM
OG0005879	sp|Q9H079|KTBL1_HUMAN	tr|A0A2K5RY66|A0A2K5RY66_CEBIM
OG0005880	sp|Q6UX01|LMBRL_HUMAN	tr|A0A2K5RYP9|A0A2K5RYP9_CEBIM
OG0005881	sp|P05546|HEP2_HUMAN	tr|A0A2K5RZ12|A0A2K5RZ12_CEBIM
OG0005882	sp|P19957|ELAF_HUMAN	tr|A0A2K5S127|A0A2K5S127_CEBIM
OG0005883	sp|Q9UI15|TAGL3_HUMAN	tr|A0A2K5S296|A0A2K5S296_CEBIM
OG0005884	sp|Q8N3R3|TCAIM_HUMAN	tr|A0A2K5S5V1|A0A2K5S5V1_CEBIM
OG0005885	sp|Q8IXS2|DRC2_HUMAN	tr|A0A2K5S844|A0A2K5S844_CEBIM
OG0005886	sp|Q08881|ITK_HUMAN	tr|A0A2K5SAK2|A0A2K5SAK2_CEBIM
OG0005887	sp|Q96Q77|CIB3_HUMAN	tr|A0A2K5SBV6|A0A2K5SBV6_CEBIM
OG0005888	sp|Q9BS18|APC13_HUMAN	tr|A0A2K5SDI2|A0A2K5SDI2_CEBIM
OG0005889	sp|O00230|CORT_HUMAN	tr|A0A2K5SE93|A0A2K5SE93_CEBIM
OG0005890	sp|Q5SZI1|LRAD2_HUMAN	tr|A0A2K5SEF9|A0A2K5SEF9_CEBIM
OG0005891	sp|Q9HD33|RM47_HUMAN	tr|A0A2K5SF43|A0A2K5SF43_CEBIM
OG0005892	sp|Q9P003|CNIH4_HUMAN	tr|A0A2K5SFT8|A0A2K5SFT8_CEBIM
OG0005893	sp|P24821|TENA_HUMAN	tr|A0A2K5SGC3|A0A2K5SGC3_CEBIM
OG0005894	sp|Q9UJQ1|LAMP5_HUMAN	tr|A0A2K5SHD7|A0A2K5SHD7_CEBIM
OG0005895	sp|Q92887|MRP2_HUMAN	tr|A0A2K5SIY9|A0A2K5SIY9_CEBIM
OG0005896	sp|Q14914|PTGR1_HUMAN	tr|A0A2K5PBR9|A0A2K5PBR9_CEBIM
OG0005897	sp|Q9NZJ4|SACS_HUMAN	tr|A0A2K5PES1|A0A2K5PES1_CEBIM
OG0005898	sp|Q9NYJ8|TAB2_HUMAN	tr|A0A2K5PFP2|A0A2K5PFP2_CEBIM
OG0005899	sp|Q9BYX2|TBD2A_HUMAN	tr|A0A2K5PFY4|A0A2K5PFY4_CEBIM
OG0005900	sp|O43731|ERD23_HUMAN	tr|A0A2K5PG89|A0A2K5PG89_CEBIM
OG0005901	sp|Q96KS9|F167A_HUMAN	tr|A0A2K5PGS8|A0A2K5PGS8_CEBIM
OG0005902	sp|Q5JVL4|EFHC1_HUMAN	tr|A0A2K5PI10|A0A2K5PI10_CEBIM
OG0005903	sp|Q9Y6K5|OAS3_HUMAN	tr|A0A2K5PJD6|A0A2K5PJD6_CEBIM
OG0005904	sp|Q6UWZ7|ABRX1_HUMAN	tr|A0A2K5PL23|A0A2K5PL23_CEBIM
OG0005905	sp|Q9UIM3|FKBPL_HUMAN	tr|A0A2K5PNZ1|A0A2K5PNZ1_CEBIM
OG0005906	sp|Q14999|CUL7_HUMAN	tr|A0A2K5PQV5|A0A2K5PQV5_CEBIM
OG0005907	sp|O14896|IRF6_HUMAN	tr|A0A2K5PSV2|A0A2K5PSV2_CEBIM
OG0005908	sp|A1L3X0|ELOV7_HUMAN	tr|A0A2K5PU49|A0A2K5PU49_CEBIM
OG0005909	sp|P51508|ZNF81_HUMAN	tr|A0A2K5PWL1|A0A2K5PWL1_CEBIM
OG0005910	sp|Q86WP2|GPBP1_HUMAN	tr|A0A2K5PWQ5|A0A2K5PWQ5_CEBIM
OG0005911	sp|Q9H5J0|ZBTB3_HUMAN	tr|A0A2K5PXU8|A0A2K5PXU8_CEBIM
OG0005912	sp|Q6UN15|FIP1_HUMAN	tr|A0A2K5PY62|A0A2K5PY62_CEBIM
OG0005913	sp|Q53HC9|EIPR1_HUMAN	tr|A0A2K5Q039|A0A2K5Q039_CEBIM
OG0005914	sp|Q8N371|KDM8_HUMAN	tr|A0A2K5Q290|A0A2K5Q290_CEBIM
OG0005915	sp|Q8NBS9|TXND5_HUMAN	tr|A0A2K5Q295|A0A2K5Q295_CEBIM
OG0005916	sp|Q9Y2G3|AT11B_HUMAN	tr|A0A2K5Q2Y0|A0A2K5Q2Y0_CEBIM
OG0005917	sp|O75715|GPX5_HUMAN	tr|A0A2K5Q3G3|A0A2K5Q3G3_CEBIM
OG0005918	sp|Q96QS3|ARX_HUMAN	tr|A0A2K5Q6M6|A0A2K5Q6M6_CEBIM
OG0005919	sp|Q8IVL6|P3H3_HUMAN	tr|A0A2K5QAY3|A0A2K5QAY3_CEBIM
OG0005920	sp|Q8TEB9|RHBL4_HUMAN	tr|A0A2K5QCU1|A0A2K5QCU1_CEBIM
OG0005921	sp|Q9UP52|TFR2_HUMAN	tr|A0A2K5QFX6|A0A2K5QFX6_CEBIM
OG0005922	sp|Q9H251|CAD23_HUMAN	tr|A0A2K5QGA5|A0A2K5QGA5_CEBIM
OG0005923	sp|Q8N442|GUF1_HUMAN	tr|A0A2K5QH94|A0A2K5QH94_CEBIM
OG0005924	sp|Q9UMS4|PRP19_HUMAN	tr|A0A2K5QJN6|A0A2K5QJN6_CEBIM
OG0005925	sp|Q9H939|PPIP2_HUMAN	tr|A0A2K5QLM8|A0A2K5QLM8_CEBIM
OG0005926	sp|O00541|PESC_HUMAN	tr|A0A2K5QNA6|A0A2K5QNA6_CEBIM
OG0005927	sp|Q9H8S5|CCNP_HUMAN	tr|A0A2K5QQJ7|A0A2K5QQJ7_CEBIM
OG0005928	sp|Q9UJA9|ENPP5_HUMAN	tr|A0A2K5QT63|A0A2K5QT63_CEBIM
OG0005929	sp|P83436|COG7_HUMAN	tr|A0A2K5R1Q5|A0A2K5R1Q5_CEBIM
OG0005930	sp|Q5TGL8|PXDC1_HUMAN	tr|A0A2K5R444|A0A2K5R444_CEBIM
OG0005931	sp|P13598|ICAM2_HUMAN	tr|A0A2K5R5D5|A0A2K5R5D5_CEBIM
OG0005932	sp|A8MWY0|ELAP2_HUMAN	tr|A0A2K5R5H3|A0A2K5R5H3_CEBIM
OG0005933	sp|Q9BTV7|CABL2_HUMAN	tr|A0A2K5R8A1|A0A2K5R8A1_CEBIM
OG0005934	sp|Q96QC0|PP1RA_HUMAN	tr|A0A2K5R901|A0A2K5R901_CEBIM
OG0005935	sp|P04080|CYTB_HUMAN	tr|A0A2K5R912|A0A2K5R912_CEBIM
OG0005936	sp|Q8TDN7|ACER1_HUMAN	tr|A0A2K5R9Z5|A0A2K5R9Z5_CEBIM
OG0005937	sp|Q9P267|MBD5_HUMAN	tr|A0A2K5RAM2|A0A2K5RAM2_CEBIM
OG0005938	sp|Q8TD16|BICD2_HUMAN	tr|A0A2K5RC54|A0A2K5RC54_CEBIM
OG0005940	sp|Q96AY3|FKB10_HUMAN	tr|A0A2K5RDG8|A0A2K5RDG8_CEBIM
OG0005941	sp|O14746|TERT_HUMAN	tr|A0A2K5RDV1|A0A2K5RDV1_CEBIM
OG0005942	sp|Q9Y4A8|NF2L3_HUMAN	tr|A0A2K5RFG1|A0A2K5RFG1_CEBIM
OG0005943	sp|Q5VTH2|FLTOP_HUMAN	tr|A0A2K5RHA9|A0A2K5RHA9_CEBIM
OG0005944	sp|P48740|MASP1_HUMAN	tr|A0A2K5RNM2|A0A2K5RNM2_CEBIM
OG0005945	sp|Q8N2H9|PELI3_HUMAN	tr|A0A2K5RQF7|A0A2K5RQF7_CEBIM
OG0005946	sp|Q8N7P1|PLD5_HUMAN	tr|A0A2K5RR30|A0A2K5RR30_CEBIM
OG0005947	sp|Q8IZF6|AGRG4_HUMAN	tr|A0A2K5RSH1|A0A2K5RSH1_CEBIM
OG0005948	sp|Q9Y5B9|SP16H_HUMAN	tr|A0A2K5RT61|A0A2K5RT61_CEBIM
OG0005949	sp|Q8WTU2|SRB4D_HUMAN	tr|A0A2K5RTU5|A0A2K5RTU5_CEBIM
OG0005950	sp|Q8N1A6|CD033_HUMAN	tr|A0A2K5RVD9|A0A2K5RVD9_CEBIM
OG0005951	sp|Q8TA86|RP9_HUMAN	tr|A0A2K5RWB1|A0A2K5RWB1_CEBIM
OG0005952	sp|O43194|GPR39_HUMAN	tr|A0A2K5RY87|A0A2K5RY87_CEBIM
OG0005953	sp|Q9UL49|TCFL5_HUMAN	tr|A0A2K5RZI5|A0A2K5RZI5_CEBIM
OG0005954	tr|A0A286YEU6|A0A286YEU6_HUMAN	tr|A0A2K5S333|A0A2K5S333_CEBIM
OG0005955	sp|Q6DKK2|TTC19_HUMAN	tr|A0A2K5S3R0|A0A2K5S3R0_CEBIM
OG0005956	sp|O14683|P5I11_HUMAN	tr|A0A2K5S449|A0A2K5S449_CEBIM
OG0005957	sp|Q9H9V9|JMJD4_HUMAN	tr|A0A2K5S5Z0|A0A2K5S5Z0_CEBIM
OG0005958	sp|Q6ZPD8|DG2L6_HUMAN	tr|A0A2K5S638|A0A2K5S638_CEBIM
OG0005959	sp|Q6P1N9|TATD1_HUMAN	tr|A0A2K5S6S4|A0A2K5S6S4_CEBIM
OG0005960	sp|Q6SPF0|SAMD1_HUMAN	tr|A0A2K5S740|A0A2K5S740_CEBIM
OG0005961	sp|Q8TBK2|SETD6_HUMAN	tr|A0A2K5SE45|A0A2K5SE45_CEBIM
OG0005962	sp|O00628|PEX7_HUMAN	tr|A0A2K5SES5|A0A2K5SES5_CEBIM
OG0005963	sp|Q6JVE5|LCN12_HUMAN	tr|A0A2K5SG21|A0A2K5SG21_CEBIM
OG0005964	sp|Q86TE4|LUZP2_HUMAN	tr|A0A2K5SH49|A0A2K5SH49_CEBIM
OG0005965	sp|Q9NXL9|MCM9_HUMAN	tr|A0A2K5SI81|A0A2K5SI81_CEBIM
OG0005966	sp|Q13523|PRP4B_HUMAN	tr|A0A2K5PA01|A0A2K5PA01_CEBIM
OG0005967	sp|P31785|IL2RG_HUMAN	tr|A0A2K5PDG3|A0A2K5PDG3_CEBIM
OG0005968	sp|Q9NQT5|EXOS3_HUMAN	tr|A0A2K5PDJ4|A0A2K5PDJ4_CEBIM
OG0005969	sp|Q8N456|LRC18_HUMAN	tr|A0A2K5PHA5|A0A2K5PHA5_CEBIM
OG0005970	sp|O75486|SUPT3_HUMAN	tr|A0A2K5PIX6|A0A2K5PIX6_CEBIM
OG0005971	sp|O14967|CLGN_HUMAN	tr|A0A2K5PK68|A0A2K5PK68_CEBIM
OG0005972	sp|Q9NSB4|KRT82_HUMAN	tr|A0A2K5PPS7|A0A2K5PPS7_CEBIM
OG0005973	sp|Q9Y2J8|PADI2_HUMAN	tr|A0A2K5PR69|A0A2K5PR69_CEBIM
OG0005974	sp|P10323|ACRO_HUMAN	tr|A0A2K5PSI0|A0A2K5PSI0_CEBIM
OG0005975	sp|P42226|STAT6_HUMAN	tr|A0A2K5PTS8|A0A2K5PTS8_CEBIM
OG0005976	sp|Q9UQB8|BAIP2_HUMAN	tr|A0A2K5PUX9|A0A2K5PUX9_CEBIM
OG0005977	sp|Q15475|SIX1_HUMAN	tr|A0A2K5PWK8|A0A2K5PWK8_CEBIM
OG0005978	sp|Q9BSQ5|CCM2_HUMAN	tr|A0A2K5Q1R8|A0A2K5Q1R8_CEBIM
OG0005979	sp|Q8WWB5|PIHD2_HUMAN	tr|A0A2K5Q3V7|A0A2K5Q3V7_CEBIM
OG0005980	sp|Q9UKR3|KLK13_HUMAN	tr|A0A2K5Q739|A0A2K5Q739_CEBIM
OG0005981	sp|Q9UKG1|DP13A_HUMAN	tr|A0A2K5Q935|A0A2K5Q935_CEBIM
OG0005982	sp|P10646|TFPI1_HUMAN	tr|A0A2K5QA71|A0A2K5QA71_CEBIM
OG0005983	sp|Q9UBR1|BUP1_HUMAN	tr|A0A2K5QB54|A0A2K5QB54_CEBIM
OG0005984	sp|Q5TFE4|NT5D1_HUMAN	tr|A0A2K5QCR8|A0A2K5QCR8_CEBIM
OG0005985	sp|Q15047|SETB1_HUMAN	tr|A0A2K5QEL3|A0A2K5QEL3_CEBIM
OG0005986	sp|Q9H813|PACC1_HUMAN	tr|A0A2K5QIA9|A0A2K5QIA9_CEBIM
OG0005987	sp|Q9NPJ1|MKKS_HUMAN	tr|A0A2K5QKX3|A0A2K5QKX3_CEBIM
OG0005988	sp|P0CW27|CC166_HUMAN	tr|A0A2K5QNE0|A0A2K5QNE0_CEBIM
OG0005989	sp|Q6UWN8|ISK6_HUMAN	tr|A0A2K5QP17|A0A2K5QP17_CEBIM
OG0005990	sp|Q86VW1|S22AG_HUMAN	tr|A0A2K5QR70|A0A2K5QR70_CEBIM
OG0005991	sp|Q8TDQ1|CLM1_HUMAN	tr|A0A2K5QSV0|A0A2K5QSV0_CEBIM
OG0005992	sp|Q6UWI4|SHSA2_HUMAN	tr|A0A2K5QTN0|A0A2K5QTN0_CEBIM
OG0005993	sp|Q9NZ09|UBAP1_HUMAN	tr|A0A2K5QUY0|A0A2K5QUY0_CEBIM
OG0005994	sp|O94768|ST17B_HUMAN	tr|A0A2K5QV84|A0A2K5QV84_CEBIM
OG0005995	sp|Q9NRL2|BAZ1A_HUMAN	tr|A0A2K5QXD4|A0A2K5QXD4_CEBIM
OG0005996	sp|Q9H7X2|CA115_HUMAN	tr|A0A2K5R0U5|A0A2K5R0U5_CEBIM
OG0005997	sp|B4E2M5|ANR66_HUMAN	tr|A0A2K5R6S2|A0A2K5R6S2_CEBIM
OG0005998	sp|P53801|PTTG_HUMAN	tr|A0A2K5RBW3|A0A2K5RBW3_CEBIM
OG0005999	sp|P58499|FAM3B_HUMAN	tr|A0A2K5RC46|A0A2K5RC46_CEBIM
OG0006000	sp|Q9H1Y3|OPN3_HUMAN	tr|A0A2K5RDW1|A0A2K5RDW1_CEBIM
OG0006001	sp|Q9Y6R0|NUMBL_HUMAN	tr|A0A2K5RF75|A0A2K5RF75_CEBIM
