Orthogroup	Homo_sapiens	Vombatus_ursinus
OG0007035	sp|P42336|PK3CA_HUMAN	tr|A0A4X2KVY0|A0A4X2KVY0_VOMUR
OG0007036	sp|P43487|RANG_HUMAN	tr|A0A4X2LA85|A0A4X2LA85_VOMUR
OG0007037	sp|P52788|SPSY_HUMAN	tr|A0A4X2L110|A0A4X2L110_VOMUR
OG0007038	sp|P54136|SYRC_HUMAN	tr|A0A4X2JYE4|A0A4X2JYE4_VOMUR
OG0007039	sp|P58004|SESN2_HUMAN	tr|A0A4X2LTB7|A0A4X2LTB7_VOMUR
OG0007040	sp|P60568|IL2_HUMAN	tr|A0A4X2L5G9|A0A4X2L5G9_VOMUR
OG0007041	sp|P78364|PHC1_HUMAN	tr|A0A4X2LM25|A0A4X2LM25_VOMUR
OG0007042	sp|Q03112|MECOM_HUMAN	tr|A0A4X2L5U4|A0A4X2L5U4_VOMUR
OG0007043	sp|Q06203|PUR1_HUMAN	tr|A0A4X2KRI4|A0A4X2KRI4_VOMUR
OG0007044	sp|Q14699|RFTN1_HUMAN	tr|A0A4X2LY29|A0A4X2LY29_VOMUR
OG0007045	sp|Q5EB52|MEST_HUMAN	tr|A0A4X2L695|A0A4X2L695_VOMUR
OG0007046	sp|Q5JS37|NHLC3_HUMAN	tr|A0A4X2LF79|A0A4X2LF79_VOMUR
OG0007047	sp|Q5T089|MORN1_HUMAN	tr|A0A4X2M9F4|A0A4X2M9F4_VOMUR
OG0007048	sp|Q5T7W7|TSTD2_HUMAN	tr|A0A4X2L073|A0A4X2L073_VOMUR
OG0007049	sp|Q5TC63|GRTP1_HUMAN	tr|A0A4X2K7D5|A0A4X2K7D5_VOMUR
OG0007050	sp|Q5VYS4|MEDAG_HUMAN	tr|A0A4X2LR19|A0A4X2LR19_VOMUR
OG0007051	sp|Q6NYC8|PPR18_HUMAN	tr|A0A4X2JQH7|A0A4X2JQH7_VOMUR
OG0007052	sp|Q6P161|RM54_HUMAN	tr|A0A4X2ME89|A0A4X2ME89_VOMUR
OG0007053	sp|Q6P9F7|LRC8B_HUMAN	tr|A0A4X2JV92|A0A4X2JV92_VOMUR
OG0007054	sp|Q6UWP7|LCLT1_HUMAN	tr|A0A4X2LR32|A0A4X2LR32_VOMUR
OG0007055	sp|Q6ZTZ1|MSD1_HUMAN	tr|A0A4X2LWG6|A0A4X2LWG6_VOMUR
OG0007056	sp|Q70EL1|UBP54_HUMAN	tr|A0A4X2L8Q1|A0A4X2L8Q1_VOMUR
OG0007057	sp|Q86SU0|ILDR1_HUMAN	tr|A0A4X2KD84|A0A4X2KD84_VOMUR
OG0007058	sp|Q8NF91|SYNE1_HUMAN	tr|A0A4X2JQQ7|A0A4X2JQQ7_VOMUR
OG0007059	sp|Q8NI37|PPTC7_HUMAN	tr|A0A4X2K2Q8|A0A4X2K2Q8_VOMUR
OG0007060	sp|Q8TAD8|SNIP1_HUMAN	tr|A0A4X2K0H7|A0A4X2K0H7_VOMUR
OG0007061	sp|Q8TDY8|IGDC4_HUMAN	tr|A0A4X2LDD1|A0A4X2LDD1_VOMUR
OG0007062	sp|Q8WZ60|KLHL6_HUMAN	tr|A0A4X2JZ09|A0A4X2JZ09_VOMUR
OG0007063	sp|Q92804|RBP56_HUMAN	tr|A0A4X2KXU0|A0A4X2KXU0_VOMUR
OG0007064	sp|Q969S6|TM203_HUMAN	tr|A0A4X2KGC5|A0A4X2KGC5_VOMUR
OG0007065	sp|Q96BD8|SKA1_HUMAN	tr|A0A4X2JVB4|A0A4X2JVB4_VOMUR
OG0007066	sp|Q96J92|WNK4_HUMAN	tr|A0A4X2LW30|A0A4X2LW30_VOMUR
OG0007067	sp|Q9BQD3|KXDL1_HUMAN	tr|A0A4X2LFQ4|A0A4X2LFQ4_VOMUR
OG0007068	sp|Q9BTV7|CABL2_HUMAN	tr|A0A4X2LN80|A0A4X2LN80_VOMUR
OG0007069	sp|Q9NUD9|PIGV_HUMAN	tr|A0A4X2KAJ9|A0A4X2KAJ9_VOMUR
OG0007070	sp|Q9NUS5|AP5S1_HUMAN	tr|A0A4X2KWM3|A0A4X2KWM3_VOMUR
OG0007071	sp|Q9NW82|WDR70_HUMAN	tr|A0A4X2K0V5|A0A4X2K0V5_VOMUR
OG0007072	sp|Q9NXB0|MKS1_HUMAN	tr|A0A4X2L5Y9|A0A4X2L5Y9_VOMUR
OG0007073	sp|Q9NYY1|IL20_HUMAN	tr|A0A4X2L2X1|A0A4X2L2X1_VOMUR
OG0007074	sp|Q9P2D7|DYH1_HUMAN	tr|A0A4X2LMS6|A0A4X2LMS6_VOMUR
OG0007075	sp|Q9P2Y5|UVRAG_HUMAN	tr|A0A4X2LMU7|A0A4X2LMU7_VOMUR
OG0007076	sp|Q9UKS7|IKZF2_HUMAN	tr|A0A4X2K529|A0A4X2K529_VOMUR
OG0007077	sp|Q9UKZ1|CNO11_HUMAN	tr|A0A4X2LGG0|A0A4X2LGG0_VOMUR
OG0007078	sp|Q9UL12|SARDH_HUMAN	tr|A0A4X2KUX4|A0A4X2KUX4_VOMUR
OG0007079	sp|Q9ULE3|DEN2A_HUMAN	tr|A0A4X2LCQ0|A0A4X2LCQ0_VOMUR
OG0007080	sp|Q9ULR3|PPM1H_HUMAN	tr|A0A4X2M1R6|A0A4X2M1R6_VOMUR
OG0007081	sp|Q9UM13|APC10_HUMAN	tr|A0A4X2KP38|A0A4X2KP38_VOMUR
OG0007082	sp|Q9UMD9|COHA1_HUMAN	tr|A0A4X2JMN4|A0A4X2JMN4_VOMUR
OG0007083	sp|Q9UPQ8|DOLK_HUMAN	tr|A0A4X2L084|A0A4X2L084_VOMUR
OG0007084	sp|Q9Y376|CAB39_HUMAN	tr|A0A4X2M7H3|A0A4X2M7H3_VOMUR
OG0007085	sp|A0A1B0GTK4|F237A_HUMAN	tr|A0A4X2K2T5|A0A4X2K2T5_VOMUR
OG0007086	sp|A2VCK2|DCD2B_HUMAN	tr|A0A4X2JMT4|A0A4X2JMT4_VOMUR
OG0007087	sp|B7Z1M9|C2D4D_HUMAN	tr|A0A4X2LFH2|A0A4X2LFH2_VOMUR
OG0007088	sp|O14669|TMG2_HUMAN	tr|A0A4X2L7X3|A0A4X2L7X3_VOMUR
OG0007089	sp|O15520|FGF10_HUMAN	tr|A0A4X2JS32|A0A4X2JS32_VOMUR
OG0007090	sp|O43557|TNF14_HUMAN	tr|A0A4X2MBH8|A0A4X2MBH8_VOMUR
OG0007092	sp|O95801|TTC4_HUMAN	tr|A0A4X2KJM8|A0A4X2KJM8_VOMUR
OG0007093	sp|P04053|TDT_HUMAN	tr|A0A4X2JNH7|A0A4X2JNH7_VOMUR
OG0007094	sp|P05198|IF2A_HUMAN	tr|A0A4X2LYM1|A0A4X2LYM1_VOMUR
OG0007096	sp|P10745|RET3_HUMAN	tr|A0A4X2LFD1|A0A4X2LFD1_VOMUR
OG0007097	sp|P16435|NCPR_HUMAN	tr|A0A4X2K2L8|A0A4X2K2L8_VOMUR
OG0007098	sp|P17658|KCNA6_HUMAN	tr|A0A4X2LQL1|A0A4X2LQL1_VOMUR
OG0007099	sp|P27707|DCK_HUMAN	tr|A0A4X2KRU7|A0A4X2KRU7_VOMUR
OG0007100	sp|P30874|SSR2_HUMAN	tr|A0A4X2KV53|A0A4X2KV53_VOMUR
OG0007101	sp|P37287|PIGA_HUMAN	tr|A0A4X2LZM7|A0A4X2LZM7_VOMUR
OG0007102	sp|P46776|RL27A_HUMAN	tr|A0A4X2KCD3|A0A4X2KCD3_VOMUR
OG0007103	sp|P48023|TNFL6_HUMAN	tr|A0A4X2K5I3|A0A4X2K5I3_VOMUR
OG0007104	sp|P48431|SOX2_HUMAN	tr|A0A4X2L1W7|A0A4X2L1W7_VOMUR
OG0007105	sp|P53611|PGTB2_HUMAN	tr|A0A4X2L313|A0A4X2L313_VOMUR
OG0007106	sp|P62072|TIM10_HUMAN	tr|A0A4X2K6L8|A0A4X2K6L8_VOMUR
OG0007107	sp|P78545|ELF3_HUMAN	tr|A0A4X2JX91|A0A4X2JX91_VOMUR
OG0007108	sp|Q04637|IF4G1_HUMAN	tr|A0A4X2M9Y5|A0A4X2M9Y5_VOMUR
OG0007109	sp|Q07326|PIGF_HUMAN	tr|A0A4X2LED9|A0A4X2LED9_VOMUR
OG0007110	sp|Q13432|U119A_HUMAN	tr|A0A4X2KWQ5|A0A4X2KWQ5_VOMUR
OG0007111	sp|Q13433|S39A6_HUMAN	tr|A0A4X2M3Q0|A0A4X2M3Q0_VOMUR
OG0007112	sp|Q16613|SNAT_HUMAN	tr|A0A4X2KQQ6|A0A4X2KQQ6_VOMUR
OG0007113	sp|Q16891|MIC60_HUMAN	tr|A0A4X2KJE8|A0A4X2KJE8_VOMUR
OG0007114	sp|Q3B7J2|GFOD2_HUMAN	tr|A0A4X2M321|A0A4X2M321_VOMUR
OG0007115	sp|Q5T655|CFA58_HUMAN	tr|A0A4X2M991|A0A4X2M991_VOMUR
OG0007116	sp|Q5VYK3|ECM29_HUMAN	tr|A0A4X2KA32|A0A4X2KA32_VOMUR
OG0007117	sp|Q6NVV7|CDPF1_HUMAN	tr|A0A4X2MDY8|A0A4X2MDY8_VOMUR
OG0007118	sp|Q6PJW8|CNST_HUMAN	tr|A0A4X2KLE2|A0A4X2KLE2_VOMUR
OG0007119	sp|Q6UXD5|SE6L2_HUMAN	tr|A0A4X2KI79|A0A4X2KI79_VOMUR
OG0007120	sp|Q7RTW8|OTOAN_HUMAN	tr|A0A4X2LWJ3|A0A4X2LWJ3_VOMUR
OG0007121	sp|Q7Z7A4|PXK_HUMAN	tr|A0A4X2K138|A0A4X2K138_VOMUR
OG0007122	sp|Q8IZN3|ZDH14_HUMAN	tr|A0A4X2LLK4|A0A4X2LLK4_VOMUR
OG0007123	sp|Q8N300|SVBP_HUMAN	tr|A0A4X2KVR5|A0A4X2KVR5_VOMUR
OG0007124	sp|Q8WXI3|ASB10_HUMAN	tr|A0A4X2KLT6|A0A4X2KLT6_VOMUR
OG0007125	sp|Q92887|MRP2_HUMAN	tr|A0A4X2LKU2|A0A4X2LKU2_VOMUR
OG0007126	sp|Q92949|FOXJ1_HUMAN	tr|A0A4X2KY31|A0A4X2KY31_VOMUR
OG0007127	sp|Q969X0|RIPL2_HUMAN	tr|A0A4X2K024|A0A4X2K024_VOMUR
OG0007128	sp|Q96A57|TM230_HUMAN	tr|A0A4X2KTL0|A0A4X2KTL0_VOMUR
OG0007129	sp|Q96EK4|THA11_HUMAN	tr|A0A4X2M3Q1|A0A4X2M3Q1_VOMUR
OG0007130	sp|Q96J02|ITCH_HUMAN	tr|A0A4X2LM76|A0A4X2LM76_VOMUR
OG0007131	sp|Q96MV1|TLCD4_HUMAN	tr|A0A4X2JU97|A0A4X2JU97_VOMUR
OG0007132	sp|Q96N66|MBOA7_HUMAN	tr|A0A4X2L195|A0A4X2L195_VOMUR
OG0007133	sp|Q96T76|MMS19_HUMAN	tr|A0A4X2LKQ2|A0A4X2LKQ2_VOMUR
OG0007134	sp|Q99750|MDFI_HUMAN	tr|A0A4X2LSV7|A0A4X2LSV7_VOMUR
OG0007135	sp|Q99836|MYD88_HUMAN	tr|A0A4X2KT17|A0A4X2KT17_VOMUR
OG0007136	sp|Q9BQI3|E2AK1_HUMAN	tr|A0A4X2LDT4|A0A4X2LDT4_VOMUR
OG0007137	sp|Q9BQI5|SGIP1_HUMAN	tr|A0A4X2LBY8|A0A4X2LBY8_VOMUR
OG0007138	sp|Q9BV20|MTNA_HUMAN	tr|A0A4X2MDB7|A0A4X2MDB7_VOMUR
OG0007139	sp|Q9BXW7|HDHD5_HUMAN	tr|A0A4X2M4S2|A0A4X2M4S2_VOMUR
OG0007140	sp|Q9H156|SLIK2_HUMAN	tr|A0A4X2JTY6|A0A4X2JTY6_VOMUR
OG0007141	sp|Q9H3T3|SEM6B_HUMAN	tr|A0A4X2M7I9|A0A4X2M7I9_VOMUR
OG0007142	sp|Q9H9Q2|CSN7B_HUMAN	tr|A0A4X2LZQ9|A0A4X2LZQ9_VOMUR
OG0007143	sp|Q9H9T3|ELP3_HUMAN	tr|A0A4X2L7Z2|A0A4X2L7Z2_VOMUR
OG0007144	sp|Q9NST1|PLPL3_HUMAN	tr|A0A4X2KHZ8|A0A4X2KHZ8_VOMUR
OG0007145	sp|Q9NYP3|DONS_HUMAN	tr|A0A4X2K0D6|A0A4X2K0D6_VOMUR
OG0007146	sp|Q9NZN4|EHD2_HUMAN	tr|A0A4X2K1E8|A0A4X2K1E8_VOMUR
OG0007147	sp|Q9P2G1|AKIB1_HUMAN	tr|A0A4X2LVR8|A0A4X2LVR8_VOMUR
OG0007148	sp|Q9UBU2|DKK2_HUMAN	tr|A0A4X2JY94|A0A4X2JY94_VOMUR
OG0007149	sp|Q9UFE4|CCD39_HUMAN	tr|A0A4X2L247|A0A4X2L247_VOMUR
OG0007150	sp|Q9UJW0|DCTN4_HUMAN	tr|A0A4X2KK65|A0A4X2KK65_VOMUR
OG0007151	sp|Q9UKQ9|KLK9_HUMAN	tr|A0A4X2KFQ9|A0A4X2KFQ9_VOMUR
OG0007152	sp|Q9UKZ9|PCOC2_HUMAN	tr|A0A4X2KWN6|A0A4X2KWN6_VOMUR
OG0007153	sp|Q9Y240|CLC11_HUMAN	tr|A0A4X2K407|A0A4X2K407_VOMUR
OG0007155	sp|O00442|RTCA_HUMAN	tr|A0A4X2JXE1|A0A4X2JXE1_VOMUR
OG0007156	sp|O15123|ANGP2_HUMAN	tr|A0A4X2KFJ5|A0A4X2KFJ5_VOMUR
OG0007157	sp|O60479|DLX3_HUMAN	tr|A0A4X2KK42|A0A4X2KK42_VOMUR
OG0007158	sp|O60503|ADCY9_HUMAN	tr|A0A4X2LMF5|A0A4X2LMF5_VOMUR
OG0007159	sp|O60683|PEX10_HUMAN	tr|A0A4X2MB12|A0A4X2MB12_VOMUR
OG0007160	sp|O94763|RMP_HUMAN	tr|A0A4X2L028|A0A4X2L028_VOMUR
OG0007161	sp|O95398|RPGF3_HUMAN	tr|A0A4X2KD81|A0A4X2KD81_VOMUR
OG0007162	sp|O95970|LGI1_HUMAN	tr|A0A4X2LQH4|A0A4X2LQH4_VOMUR
OG0007163	sp|O96006|ZBED1_HUMAN	tr|A0A4X2LCT1|A0A4X2LCT1_VOMUR
OG0007164	sp|P35346|SSR5_HUMAN	tr|A0A4X2LG18|A0A4X2LG18_VOMUR
OG0007165	sp|P35408|PE2R4_HUMAN	tr|A0A4X2JVU2|A0A4X2JVU2_VOMUR
OG0007166	sp|P40818|UBP8_HUMAN	tr|A0A4X2K6E8|A0A4X2K6E8_VOMUR
OG0007167	sp|P62952|BLCAP_HUMAN	tr|A0A4X2L633|A0A4X2L633_VOMUR
OG0007168	sp|Q06828|FMOD_HUMAN	tr|A0A4X2L666|A0A4X2L666_VOMUR
OG0007169	sp|Q12830|BPTF_HUMAN	tr|A0A4X2L843|A0A4X2L843_VOMUR
OG0007170	sp|Q13950|RUNX2_HUMAN	tr|A0A4X2K1G4|A0A4X2K1G4_VOMUR
OG0007171	sp|Q3KR16|PKHG6_HUMAN	tr|A0A4X2LJ17|A0A4X2LJ17_VOMUR
OG0007172	sp|Q53F19|NCBP3_HUMAN	tr|A0A4X2MDY2|A0A4X2MDY2_VOMUR
OG0007173	sp|Q6NZI2|CAVN1_HUMAN	tr|A0A4X2LWP1|A0A4X2LWP1_VOMUR
OG0007174	sp|Q6ZT89|S2548_HUMAN	tr|A0A4X2KLQ2|A0A4X2KLQ2_VOMUR
OG0007175	sp|Q8IV13|CCNJL_HUMAN	tr|A0A4X2JZL5|A0A4X2JZL5_VOMUR
OG0007176	sp|Q8IV32|CCD71_HUMAN	tr|A0A4X2LPW8|A0A4X2LPW8_VOMUR
OG0007177	sp|Q8IWV8|UBR2_HUMAN	tr|A0A4X2K964|A0A4X2K964_VOMUR
OG0007178	sp|Q8N0X7|SPART_HUMAN	tr|A0A4X2LKM7|A0A4X2LKM7_VOMUR
OG0007179	sp|Q8N680|ZBTB2_HUMAN	tr|A0A4X2L7H8|A0A4X2L7H8_VOMUR
OG0007180	sp|Q8TDV5|GP119_HUMAN	tr|A0A4X2JNY7|A0A4X2JNY7_VOMUR
OG0007181	sp|Q8WXE0|CSKI2_HUMAN	tr|A0A4X2KSM4|A0A4X2KSM4_VOMUR
OG0007182	sp|Q96H22|CENPN_HUMAN	tr|A0A4X2LHK8|A0A4X2LHK8_VOMUR
OG0007183	sp|Q96KN1|LRAT2_HUMAN	tr|A0A4X2L1A4|A0A4X2L1A4_VOMUR
OG0007184	sp|Q96LA8|ANM6_HUMAN	tr|A0A4X2L820|A0A4X2L820_VOMUR
OG0007185	sp|Q96MN5|TEAN2_HUMAN	tr|A0A4X2KGP3|A0A4X2KGP3_VOMUR
OG0007186	sp|Q9BT88|SYT11_HUMAN	tr|A0A4X2LEX8|A0A4X2LEX8_VOMUR
OG0007187	sp|Q9BUB7|TMM70_HUMAN	tr|A0A4X2LMH5|A0A4X2LMH5_VOMUR
OG0007188	sp|Q9BUE6|ISCA1_HUMAN	tr|A0A4X2KRG9|A0A4X2KRG9_VOMUR
OG0007189	sp|Q9BXJ4|C1QT3_HUMAN	tr|A0A4X2KC78|A0A4X2KC78_VOMUR
OG0007190	sp|Q9C0E2|XPO4_HUMAN	tr|A0A4X2M2X6|A0A4X2M2X6_VOMUR
OG0007191	sp|Q9GZS0|DNAI2_HUMAN	tr|A0A4X2L4F1|A0A4X2L4F1_VOMUR
OG0007192	sp|Q9GZX6|IL22_HUMAN	tr|A0A4X2MD93|A0A4X2MD93_VOMUR
OG0007193	sp|Q9HBV1|POPD3_HUMAN	tr|A0A4X2KUH0|A0A4X2KUH0_VOMUR
OG0007194	sp|Q9NQ84|GPC5C_HUMAN	tr|A0A4X2L152|A0A4X2L152_VOMUR
OG0007195	sp|Q9NQW6|ANLN_HUMAN	tr|A0A4X2LKM4|A0A4X2LKM4_VOMUR
OG0007196	sp|Q9NXH3|PP14D_HUMAN	tr|A0A4X2KMF7|A0A4X2KMF7_VOMUR
OG0007197	sp|Q9NYT0|PLEK2_HUMAN	tr|A0A4X2MAD9|A0A4X2MAD9_VOMUR
OG0007198	sp|Q9NZD1|GPC5D_HUMAN	tr|A0A4X2KBX4|A0A4X2KBX4_VOMUR
OG0007199	sp|Q9UG56|PISD_HUMAN	tr|A0A4X2KTM6|A0A4X2KTM6_VOMUR
OG0007200	sp|Q9Y3C6|PPIL1_HUMAN	tr|A0A4X2KSS8|A0A4X2KSS8_VOMUR
OG0007201	sp|A1KXE4|F168B_HUMAN	tr|A0A4X2KWS8|A0A4X2KWS8_VOMUR
OG0007202	sp|O43903|GAS2_HUMAN	tr|A0A4X2JZD5|A0A4X2JZD5_VOMUR
OG0007203	sp|O95076|ALX3_HUMAN	tr|A0A4X2L4Q8|A0A4X2L4Q8_VOMUR
OG0007204	sp|O95260|ATE1_HUMAN	tr|A0A4X2LE00|A0A4X2LE00_VOMUR
OG0007205	sp|O95391|SLU7_HUMAN	tr|A0A4X2JZI9|A0A4X2JZI9_VOMUR
OG0007206	sp|P02745|C1QA_HUMAN	tr|A0A4X2LZ13|A0A4X2LZ13_VOMUR
OG0007207	sp|P09016|HXD4_HUMAN	tr|A0A4X2LTM8|A0A4X2LTM8_VOMUR
OG0007208	sp|P11474|ERR1_HUMAN	tr|A0A4X2K9S5|A0A4X2K9S5_VOMUR
OG0007209	sp|P31275|HXC12_HUMAN	tr|A0A4X2KYE7|A0A4X2KYE7_VOMUR
OG0007210	sp|Q13387|JIP2_HUMAN	tr|A0A4X2KCB1|A0A4X2KCB1_VOMUR
OG0007211	sp|Q14995|NR1D2_HUMAN	tr|A0A4X2LZ07|A0A4X2LZ07_VOMUR
OG0007212	sp|Q2MV58|TECT1_HUMAN	tr|A0A4X2MCT9|A0A4X2MCT9_VOMUR
OG0007213	sp|Q49SQ1|GPR33_HUMAN	tr|A0A4X2JWC1|A0A4X2JWC1_VOMUR
OG0007214	sp|Q5T0F9|C2D1B_HUMAN	tr|A0A4X2LT45|A0A4X2LT45_VOMUR
OG0007215	sp|Q5T2D3|OTUD3_HUMAN	tr|A0A4X2K0Y5|A0A4X2K0Y5_VOMUR
OG0007216	sp|Q5TC12|ATPF1_HUMAN	tr|A0A4X2LM31|A0A4X2LM31_VOMUR
OG0007217	sp|Q6ZN30|BNC2_HUMAN	tr|A0A4X2JZ56|A0A4X2JZ56_VOMUR
OG0007218	sp|Q6ZSB9|ZBT49_HUMAN	tr|A0A4X2M6X0|A0A4X2M6X0_VOMUR
OG0007219	sp|Q6ZW05|PTHD4_HUMAN	tr|A0A4X2JZ71|A0A4X2JZ71_VOMUR
OG0007220	sp|Q86UT8|CATAC_HUMAN	tr|A0A4X2K032|A0A4X2K032_VOMUR
OG0007221	sp|Q8IV04|TB10C_HUMAN	tr|A0A4X2MCR7|A0A4X2MCR7_VOMUR
OG0007222	sp|Q8IWZ8|SUGP1_HUMAN	tr|A0A4X2MEM2|A0A4X2MEM2_VOMUR
OG0007223	sp|Q8IXP5|OCAT1_HUMAN	tr|A0A4X2LPL8|A0A4X2LPL8_VOMUR
OG0007224	sp|Q8N370|LAT4_HUMAN	tr|A0A4X2KKK1|A0A4X2KKK1_VOMUR
OG0007225	sp|Q8NDX6|ZN740_HUMAN	tr|A0A4X2L0P0|A0A4X2L0P0_VOMUR
OG0007226	sp|Q96B45|BORC7_HUMAN	tr|A0A4X2JW10|A0A4X2JW10_VOMUR
OG0007227	sp|Q96JE7|SC16B_HUMAN	tr|A0A4X2KKS7|A0A4X2KKS7_VOMUR
OG0007228	sp|Q96NT3|GUCD1_HUMAN	tr|A0A4X2LZX4|A0A4X2LZX4_VOMUR
OG0007229	sp|Q96P53|WDFY2_HUMAN	tr|A0A4X2LN95|A0A4X2LN95_VOMUR
OG0007230	sp|Q9BZE1|RM37_HUMAN	tr|A0A4X2KBF1|A0A4X2KBF1_VOMUR
OG0007231	sp|Q9C0H9|SRCN1_HUMAN	tr|A0A4X2KHD8|A0A4X2KHD8_VOMUR
OG0007232	sp|Q9H4A5|GLP3L_HUMAN	tr|A0A4X2JTM2|A0A4X2JTM2_VOMUR
OG0007233	sp|Q9NP61|ARFG3_HUMAN	tr|A0A4X2KEG7|A0A4X2KEG7_VOMUR
OG0007234	sp|Q9NPG1|FZD3_HUMAN	tr|A0A4X2L5F0|A0A4X2L5F0_VOMUR
OG0007235	sp|Q9NQ79|CRAC1_HUMAN	tr|A0A4X2LIE3|A0A4X2LIE3_VOMUR
OG0007236	sp|Q9NRM6|I17RB_HUMAN	tr|A0A4X2KVT0|A0A4X2KVT0_VOMUR
OG0007237	sp|Q9NV88|INT9_HUMAN	tr|A0A4X2L5B8|A0A4X2L5B8_VOMUR
OG0007238	sp|Q9NWW7|CB042_HUMAN	tr|A0A4X2KT46|A0A4X2KT46_VOMUR
OG0007239	sp|Q9P0V3|SH3B4_HUMAN	tr|A0A4X2KXK3|A0A4X2KXK3_VOMUR
OG0007240	sp|Q9P2S6|ANKY1_HUMAN	tr|A0A4X2JUG8|A0A4X2JUG8_VOMUR
OG0007241	sp|Q9UGB7|MIOX_HUMAN	tr|A0A4X2K4V9|A0A4X2K4V9_VOMUR
OG0007242	sp|Q9UPN9|TRI33_HUMAN	tr|A0A4X2KHL5|A0A4X2KHL5_VOMUR
OG0007243	sp|Q9UQV4|LAMP3_HUMAN	tr|A0A4X2KZH4|A0A4X2KZH4_VOMUR
OG0007244	sp|O14525|ASTN1_HUMAN	tr|A0A4X2KF75|A0A4X2KF75_VOMUR
OG0007245	sp|O14828|SCAM3_HUMAN	tr|A0A4X2L4V8|A0A4X2L4V8_VOMUR
OG0007246	sp|O14933|UB2L6_HUMAN	tr|A0A4X2K6W1|A0A4X2K6W1_VOMUR
OG0007247	sp|O15040|TCPR2_HUMAN	tr|A0A4X2K0X3|A0A4X2K0X3_VOMUR
OG0007248	sp|O15273|TELT_HUMAN	tr|A0A4X2K710|A0A4X2K710_VOMUR
OG0007249	sp|O60266|ADCY3_HUMAN	tr|A0A4X2JW05|A0A4X2JW05_VOMUR
OG0007250	sp|O60308|CE104_HUMAN	tr|A0A4X2M6D9|A0A4X2M6D9_VOMUR
OG0007251	sp|O60487|MPZL2_HUMAN	tr|A0A4X2K3A2|A0A4X2K3A2_VOMUR
OG0007252	sp|O75083|WDR1_HUMAN	tr|A0A4X2M718|A0A4X2M718_VOMUR
OG0007253	sp|O75140|DEPD5_HUMAN	tr|A0A4X2L0G1|A0A4X2L0G1_VOMUR
OG0007254	sp|O94776|MTA2_HUMAN	tr|A0A4X2K0T0|A0A4X2K0T0_VOMUR
OG0007255	sp|O94903|PLPHP_HUMAN	tr|A0A4X2KZW6|A0A4X2KZW6_VOMUR
OG0007256	sp|P01106|MYC_HUMAN	tr|A0A4X2KU55|A0A4X2KU55_VOMUR
OG0007257	sp|P07585|PGS2_HUMAN	tr|A0A4X2L5M1|A0A4X2L5M1_VOMUR
OG0007258	sp|P0C6A0|ZGLP1_HUMAN	tr|A0A4X2M4L2|A0A4X2M4L2_VOMUR
OG0007259	sp|P13473|LAMP2_HUMAN	tr|A0A4X2LD42|A0A4X2LD42_VOMUR
OG0007260	sp|P20941|PHOS_HUMAN	tr|A0A4X2L2D2|A0A4X2L2D2_VOMUR
OG0007261	sp|P23945|FSHR_HUMAN	tr|A0A4X2LCY3|A0A4X2LCY3_VOMUR
OG0007262	sp|P25100|ADA1D_HUMAN	tr|A0A4X2L498|A0A4X2L498_VOMUR
OG0007263	sp|P28340|DPOD1_HUMAN	tr|A0A4X2K082|A0A4X2K082_VOMUR
OG0007264	sp|P29084|T2EB_HUMAN	tr|A0A4X2L2I7|A0A4X2L2I7_VOMUR
OG0007265	sp|P42696|RBM34_HUMAN	tr|A0A4X2JY19|A0A4X2JY19_VOMUR
OG0007266	sp|P55212|CASP6_HUMAN	tr|A0A4X2K8J2|A0A4X2K8J2_VOMUR
OG0007267	sp|Q05469|LIPS_HUMAN	tr|A0A4X2M6I2|A0A4X2M6I2_VOMUR
OG0007268	sp|Q05932|FOLC_HUMAN	tr|A0A4X2LAM0|A0A4X2LAM0_VOMUR
OG0007269	sp|Q06495|NPT2A_HUMAN	tr|A0A4X2JLX6|A0A4X2JLX6_VOMUR
OG0007270	sp|Q14152|EIF3A_HUMAN	tr|A0A4X2MEZ0|A0A4X2MEZ0_VOMUR
OG0007271	sp|Q14656|TM187_HUMAN	tr|A0A4X2LUX1|A0A4X2LUX1_VOMUR
OG0007272	sp|Q14956|GPNMB_HUMAN	tr|A0A4X2JYR3|A0A4X2JYR3_VOMUR
OG0007273	sp|Q15043|S39AE_HUMAN	tr|A0A4X2L5Z8|A0A4X2L5Z8_VOMUR
OG0007274	sp|Q15836|VAMP3_HUMAN	tr|A0A4X2MCN9|A0A4X2MCN9_VOMUR
OG0007275	sp|Q2KHT3|CL16A_HUMAN	tr|A0A4X2KJY3|A0A4X2KJY3_VOMUR
OG0007276	sp|Q4AC94|C2CD3_HUMAN	tr|A0A4X2LQY4|A0A4X2LQY4_VOMUR
OG0007277	sp|Q4J6C6|PPCEL_HUMAN	tr|A0A4X2L984|A0A4X2L984_VOMUR
OG0007278	sp|Q5JTV8|TOIP1_HUMAN	tr|A0A4X2KM98|A0A4X2KM98_VOMUR
OG0007279	sp|Q5TF21|SOGA3_HUMAN	tr|A0A4X2M226|A0A4X2M226_VOMUR
OG0007280	sp|Q68J44|DUS29_HUMAN	tr|A0A4X2L200|A0A4X2L200_VOMUR
OG0007281	sp|Q6VMQ6|MCAF1_HUMAN	tr|A0A4X2KB92|A0A4X2KB92_VOMUR
OG0007282	sp|Q7L1V2|MON1B_HUMAN	tr|A0A4X2L1P5|A0A4X2L1P5_VOMUR
