Orthogroup	Homo_sapiens	Bos_mutus
OG0006520	sp|Q8TBQ9|KISHA_HUMAN	tr|L8I4R5|L8I4R5_9CETA
OG0006521	sp|P50579|MAP2_HUMAN	tr|L8I6G6|L8I6G6_9CETA
OG0006522	sp|A8MWY0|ELAP2_HUMAN	tr|L8I8S6|L8I8S6_9CETA
OG0006523	sp|Q86Y79|PTH_HUMAN	tr|L8I8U5|L8I8U5_9CETA
OG0006524	sp|P36888|FLT3_HUMAN	tr|L8I980|L8I980_9CETA
OG0006525	sp|P62318|SMD3_HUMAN	tr|L8IAH0|L8IAH0_9CETA
OG0006526	sp|Q9NVS2|RT18A_HUMAN	tr|L8ICI9|L8ICI9_9CETA
OG0006527	sp|O43927|CXL13_HUMAN	tr|L8ICK9|L8ICK9_9CETA
OG0006528	sp|Q5KU26|COL12_HUMAN	tr|L8ID82|L8ID82_9CETA
OG0006529	sp|Q5T197|DCST1_HUMAN	tr|L8IDG9|L8IDG9_9CETA
OG0006530	sp|Q96FB5|MT25B_HUMAN	tr|L8IDK4|L8IDK4_9CETA
OG0006531	sp|P55197|AF10_HUMAN	tr|L8IEB3|L8IEB3_9CETA
OG0006532	sp|Q6P5W5|S39A4_HUMAN	tr|L8IH87|L8IH87_9CETA
OG0006533	sp|O75593|FOXH1_HUMAN	tr|L8IH92|L8IH92_9CETA
OG0006534	sp|Q1X8D7|LRC36_HUMAN	tr|L8IHS7|L8IHS7_9CETA
OG0006535	sp|Q96A05|VATE2_HUMAN	tr|L8IK09|L8IK09_9CETA
OG0006536	sp|O94992|HEXI1_HUMAN	tr|L8IKY7|L8IKY7_9CETA
OG0006537	sp|P55212|CASP6_HUMAN	tr|L8ILL8|L8ILL8_9CETA
OG0006538	sp|Q15768|EFNB3_HUMAN	tr|L8IND9|L8IND9_9CETA
OG0006539	sp|Q76N32|CEP68_HUMAN	tr|L8INJ4|L8INJ4_9CETA
OG0006540	sp|O94941|RNF37_HUMAN	tr|L8IR58|L8IR58_9CETA
OG0006541	sp|Q9H939|PPIP2_HUMAN	tr|L8IR81|L8IR81_9CETA
OG0006542	sp|Q9H5Y7|SLIK6_HUMAN	tr|L8IRN6|L8IRN6_9CETA
OG0006543	sp|Q14587|ZN268_HUMAN	tr|L8ISS9|L8ISS9_9CETA
OG0006544	sp|Q9UBM4|OPT_HUMAN	tr|L8ISX5|L8ISX5_9CETA
OG0006545	sp|Q9H0E9|BRD8_HUMAN	tr|L8ITC7|L8ITC7_9CETA
OG0006546	sp|Q9UHD0|IL19_HUMAN	tr|L8ITF4|L8ITF4_9CETA
OG0006547	sp|Q9GZY6|NTAL_HUMAN	tr|L8ITH4|L8ITH4_9CETA
OG0006548	sp|Q9HBL7|PLRKT_HUMAN	tr|L8IVQ5|L8IVQ5_9CETA
OG0006549	sp|Q13227|GPS2_HUMAN	tr|L8IVU6|L8IVU6_9CETA
OG0006550	sp|P18065|IBP2_HUMAN	tr|L8IVY9|L8IVY9_9CETA
OG0006551	sp|P58294|PROK1_HUMAN	tr|L8IWJ0|L8IWJ0_9CETA
OG0006552	sp|Q96KX0|LYZL4_HUMAN	tr|L8IWK4|L8IWK4_9CETA
OG0006553	sp|Q9BXM0|PRAX_HUMAN	tr|L8IXG4|L8IXG4_9CETA
OG0006554	sp|Q8IWE5|PKHM2_HUMAN	tr|L8IXL4|L8IXL4_9CETA
OG0006555	sp|Q8IX19|MCEM1_HUMAN	tr|L8IXQ1|L8IXQ1_9CETA
OG0006556	sp|Q9NPA3|M1IP1_HUMAN	tr|L8IY85|L8IY85_9CETA
OG0006557	sp|Q96E14|RMI2_HUMAN	tr|L8IYK7|L8IYK7_9CETA
OG0006558	sp|O75575|RPC9_HUMAN	tr|L8IZJ0|L8IZJ0_9CETA
OG0006559	sp|O43657|TSN6_HUMAN	tr|L8J026|L8J026_9CETA
OG0006560	sp|Q04941|PLP2_HUMAN	tr|L8J090|L8J090_9CETA
OG0006561	sp|O43900|PRIC3_HUMAN	tr|L8J3X1|L8J3X1_9CETA
OG0006562	sp|Q9H0X4|F234A_HUMAN	tr|L8J5M5|L8J5M5_9CETA
OG0006563	sp|O43520|AT8B1_HUMAN	tr|L8HNH0|L8HNH0_9CETA
OG0006564	sp|Q7LBE3|S26A9_HUMAN	tr|L8HQX3|L8HQX3_9CETA
OG0006565	sp|Q13144|EI2BE_HUMAN	tr|L8HR03|L8HR03_9CETA
OG0006566	sp|P08243|ASNS_HUMAN	tr|L8HR20|L8HR20_9CETA
OG0006567	sp|Q9C099|LRCC1_HUMAN	tr|L8HRV1|L8HRV1_9CETA
OG0006568	sp|Q16850|CP51A_HUMAN	tr|L8HSH4|L8HSH4_9CETA
OG0006569	sp|Q13506|NAB1_HUMAN	tr|L8HSZ9|L8HSZ9_9CETA
OG0006570	sp|Q96B02|UBE2W_HUMAN	tr|L8HU62|L8HU62_9CETA
OG0006571	sp|Q6NSJ2|PHLB3_HUMAN	tr|L8HVV6|L8HVV6_9CETA
OG0006572	sp|Q8IV36|HID1_HUMAN	tr|L8HWI6|L8HWI6_9CETA
OG0006573	sp|O60931|CTNS_HUMAN	tr|L8HWV9|L8HWV9_9CETA
OG0006574	sp|Q96NT5|PCFT_HUMAN	tr|L8HXD5|L8HXD5_9CETA
OG0006575	sp|Q8NDZ6|T161B_HUMAN	tr|L8HXP0|L8HXP0_9CETA
OG0006576	sp|P60174|TPIS_HUMAN	tr|L8HXP8|L8HXP8_9CETA
OG0006577	sp|Q13796|SHRM2_HUMAN	tr|L8HZT0|L8HZT0_9CETA
OG0006578	sp|Q9Y4C4|MFHA1_HUMAN	tr|L8I072|L8I072_9CETA
OG0006579	sp|A4D1N5|YG018_HUMAN	tr|L8I1N7|L8I1N7_9CETA
OG0006580	sp|Q9Y548|YIPF1_HUMAN	tr|L8I2C9|L8I2C9_9CETA
OG0006581	sp|Q96K30|RITA1_HUMAN	tr|L8I2P4|L8I2P4_9CETA
OG0006582	sp|Q504Q3|PAN2_HUMAN	tr|L8I3L8|L8I3L8_9CETA
OG0006583	sp|Q6ZTN6|AN13D_HUMAN	tr|L8I608|L8I608_9CETA
OG0006584	sp|Q99946|PRRT1_HUMAN	tr|L8I7F3|L8I7F3_9CETA
OG0006585	sp|Q6GMV2|SMYD5_HUMAN	tr|L8I825|L8I825_9CETA
OG0006586	sp|P08047|SP1_HUMAN	tr|L8I987|L8I987_9CETA
OG0006587	sp|Q96MF2|STAC3_HUMAN	tr|L8IA90|L8IA90_9CETA
OG0006588	sp|Q3LI76|KR151_HUMAN	tr|L8IBT4|L8IBT4_9CETA
OG0006589	sp|Q9Y646|CBPQ_HUMAN	tr|L8IBZ9|L8IBZ9_9CETA
OG0006590	sp|O43731|ERD23_HUMAN	tr|L8IC02|L8IC02_9CETA
OG0006591	sp|Q9UM82|SPAT2_HUMAN	tr|L8IEN0|L8IEN0_9CETA
OG0006592	sp|P25063|CD24_HUMAN	tr|L8IEP7|L8IEP7_9CETA
OG0006593	sp|A6NJW4|LRR3C_HUMAN	tr|L8IEZ6|L8IEZ6_9CETA
OG0006594	sp|O75309|CAD16_HUMAN	tr|L8IH62|L8IH62_9CETA
OG0006595	sp|Q96QE5|TEFM_HUMAN	tr|L8IHV9|L8IHV9_9CETA
OG0006596	sp|Q16394|EXT1_HUMAN	tr|L8IIH3|L8IIH3_9CETA
OG0006597	sp|Q8N307|MUC20_HUMAN	tr|L8III5|L8III5_9CETA
OG0006598	sp|O14792|HS3S1_HUMAN	tr|L8IIX1|L8IIX1_9CETA
OG0006599	sp|Q58WW2|DCAF6_HUMAN	tr|L8IK55|L8IK55_9CETA
OG0006600	sp|A8MW99|MEI4_HUMAN	tr|L8IK59|L8IK59_9CETA
OG0006601	sp|Q9BYG7|MSTRO_HUMAN	tr|L8IK97|L8IK97_9CETA
OG0006602	sp|Q5JR98|DYLT4_HUMAN	tr|L8ILM6|L8ILM6_9CETA
OG0006603	sp|Q9H611|PIF1_HUMAN	tr|L8ILM9|L8ILM9_9CETA
OG0006604	sp|P17081|RHOQ_HUMAN	tr|L8ILR2|L8ILR2_9CETA
OG0006605	sp|P30531|SC6A1_HUMAN	tr|L8ILX5|L8ILX5_9CETA
OG0006606	sp|A6PVL3|KNCN_HUMAN	tr|L8IM97|L8IM97_9CETA
OG0006607	sp|P63220|RS21_HUMAN	tr|L8IML3|L8IML3_9CETA
OG0006608	sp|Q86VE0|MYPOP_HUMAN	tr|L8INQ6|L8INQ6_9CETA
OG0006609	sp|Q15828|CYTM_HUMAN	tr|L8IPS6|L8IPS6_9CETA
OG0006610	sp|Q14019|COTL1_HUMAN	tr|L8IRQ2|L8IRQ2_9CETA
OG0006611	sp|Q5SWX8|ODR4_HUMAN	tr|L8IS44|L8IS44_9CETA
OG0006612	sp|Q9NY47|CA2D2_HUMAN	tr|L8ISA0|L8ISA0_9CETA
OG0006613	sp|Q9NVM1|EVA1B_HUMAN	tr|L8ISY6|L8ISY6_9CETA
OG0006614	sp|Q5VZL5|ZMYM4_HUMAN	tr|L8ITS8|L8ITS8_9CETA
OG0006615	sp|Q9UBH0|I36RA_HUMAN	tr|L8IVS6|L8IVS6_9CETA
OG0006616	sp|Q8N3R9|PALS1_HUMAN	tr|L8IW33|L8IW33_9CETA
OG0006617	sp|Q96AX9|MIB2_HUMAN	tr|L8IXI8|L8IXI8_9CETA
OG0006618	sp|Q9NQW1|SC31B_HUMAN	tr|L8IZB3|L8IZB3_9CETA
OG0006619	sp|Q8IU89|CERS3_HUMAN	tr|L8IZB5|L8IZB5_9CETA
OG0006620	sp|P51512|MMP16_HUMAN	tr|L8J0T4|L8J0T4_9CETA
OG0006621	sp|Q9HCN3|PGAP6_HUMAN	tr|L8J201|L8J201_9CETA
OG0006622	sp|P08700|IL3_HUMAN	tr|L8J314|L8J314_9CETA
OG0006623	sp|Q15942|ZYX_HUMAN	tr|L8J5T6|L8J5T6_9CETA
OG0006624	sp|Q96GQ5|RUSF1_HUMAN	tr|L8J5T7|L8J5T7_9CETA
OG0006625	sp|P35249|RFC4_HUMAN	tr|L8HN42|L8HN42_9CETA
OG0006626	sp|P47872|SCTR_HUMAN	tr|L8HPK2|L8HPK2_9CETA
OG0006627	sp|P50238|CRIP1_HUMAN	tr|L8HPP7|L8HPP7_9CETA
OG0006628	sp|Q9NR71|ASAH2_HUMAN	tr|L8HQ76|L8HQ76_9CETA
OG0006629	sp|P01579|IFNG_HUMAN	tr|L8HQQ5|L8HQQ5_9CETA
OG0006630	sp|Q13488|VPP3_HUMAN	tr|L8HR05|L8HR05_9CETA
OG0006631	sp|Q6ZU45|CL20A_HUMAN	tr|L8HRR1|L8HRR1_9CETA
OG0006632	sp|O75306|NDUS2_HUMAN	tr|L8HT27|L8HT27_9CETA
OG0006633	sp|Q8WX92|NELFB_HUMAN	tr|L8HV66|L8HV66_9CETA
OG0006634	sp|Q6ZMY3|SPOC1_HUMAN	tr|L8HWV1|L8HWV1_9CETA
OG0006635	sp|Q4U2R6|RM51_HUMAN	tr|L8HWX3|L8HWX3_9CETA
OG0006636	sp|Q0P641|CB080_HUMAN	tr|L8HYG1|L8HYG1_9CETA
OG0006637	sp|A8MY62|BLML_HUMAN	tr|L8HZ16|L8HZ16_9CETA
OG0006638	sp|O60759|CYTIP_HUMAN	tr|L8HZW9|L8HZW9_9CETA
OG0006639	sp|Q9NR12|PDLI7_HUMAN	tr|L8I088|L8I088_9CETA
OG0006640	sp|A0A1B0GTK4|F237A_HUMAN	tr|L8I0U6|L8I0U6_9CETA
OG0006641	sp|P59942|MCCD1_HUMAN	tr|L8I112|L8I112_9CETA
OG0006642	sp|O15400|STX7_HUMAN	tr|L8I1R7|L8I1R7_9CETA
OG0006643	sp|Q5VVJ2|MYSM1_HUMAN	tr|L8I2Y8|L8I2Y8_9CETA
OG0006644	sp|P07357|CO8A_HUMAN	tr|L8I2Z1|L8I2Z1_9CETA
OG0006645	sp|Q86XK3|SFR1_HUMAN	tr|L8I307|L8I307_9CETA
OG0006646	sp|P34913|HYES_HUMAN	tr|L8I3H7|L8I3H7_9CETA
OG0006647	sp|Q7Z6A9|BTLA_HUMAN	tr|L8I408|L8I408_9CETA
OG0006648	sp|Q8NCN4|RN169_HUMAN	tr|L8I4A0|L8I4A0_9CETA
OG0006649	sp|Q9Y520|PRC2C_HUMAN	tr|L8I4Z0|L8I4Z0_9CETA
OG0006650	sp|Q6ZQR2|CFA77_HUMAN	tr|L8I719|L8I719_9CETA
OG0006651	sp|Q8N3G9|TM130_HUMAN	tr|L8I7C1|L8I7C1_9CETA
OG0006652	sp|A6NDL7|MT21E_HUMAN	tr|L8I834|L8I834_9CETA
OG0006653	sp|Q13395|TARB1_HUMAN	tr|L8I8Z6|L8I8Z6_9CETA
OG0006654	sp|Q8N966|ZDH22_HUMAN	tr|L8IA64|L8IA64_9CETA
OG0006655	sp|Q5HYJ3|FA76B_HUMAN	tr|L8IB39|L8IB39_9CETA
OG0006656	sp|Q00536|CDK16_HUMAN	tr|L8IBI1|L8IBI1_9CETA
OG0006657	sp|Q58HT5|AWAT1_HUMAN	tr|L8IC69|L8IC69_9CETA
OG0006658	sp|Q9NVR0|KLH11_HUMAN	tr|L8ICL2|L8ICL2_9CETA
OG0006659	sp|Q8WXI2|CNKR2_HUMAN	tr|L8IFI1|L8IFI1_9CETA
OG0006660	sp|P51636|CAV2_HUMAN	tr|L8IFR4|L8IFR4_9CETA
OG0006661	sp|O60701|UGDH_HUMAN	tr|L8IGD9|L8IGD9_9CETA
OG0006662	sp|Q96HI0|SENP5_HUMAN	tr|L8IHB1|L8IHB1_9CETA
OG0006663	sp|Q96B97|SH3K1_HUMAN	tr|L8IHF2|L8IHF2_9CETA
OG0006664	sp|Q9BQ75|CMS1_HUMAN	tr|L8IJB3|L8IJB3_9CETA
OG0006665	sp|Q16880|CGT_HUMAN	tr|L8IKU2|L8IKU2_9CETA
OG0006666	sp|P31146|COR1A_HUMAN	tr|L8IL52|L8IL52_9CETA
OG0006667	sp|Q99766|ATP5S_HUMAN	tr|L8ILI3|L8ILI3_9CETA
OG0006668	sp|Q5T750|XP32_HUMAN	tr|L8IPB4|L8IPB4_9CETA
OG0006669	sp|Q96T91|GPHA2_HUMAN	tr|L8IQZ7|L8IQZ7_9CETA
OG0006670	sp|Q9NRQ5|SMCO4_HUMAN	tr|L8IRN7|L8IRN7_9CETA
OG0006671	sp|A5PLN9|TPC13_HUMAN	tr|L8ISQ5|L8ISQ5_9CETA
OG0006672	sp|Q08378|GOGA3_HUMAN	tr|L8IST5|L8IST5_9CETA
OG0006673	sp|Q9BUT1|DHRS6_HUMAN	tr|L8IUU5|L8IUU5_9CETA
OG0006674	sp|O60519|CRBL2_HUMAN	tr|L8IV58|L8IV58_9CETA
OG0006675	sp|Q9BSG1|ZNF2_HUMAN	tr|L8IV74|L8IV74_9CETA
OG0006676	sp|Q14161|GIT2_HUMAN	tr|L8IVH0|L8IVH0_9CETA
OG0006677	sp|Q5T5A4|CF276_HUMAN	tr|L8IVV5|L8IVV5_9CETA
OG0006678	sp|O14944|EREG_HUMAN	tr|L8IWR9|L8IWR9_9CETA
OG0006679	sp|Q6PI98|IN80C_HUMAN	tr|L8IXA5|L8IXA5_9CETA
OG0006680	sp|P28039|AOAH_HUMAN	tr|L8IYW4|L8IYW4_9CETA
OG0006681	sp|Q9NS37|ZHANG_HUMAN	tr|L8IZ00|L8IZ00_9CETA
OG0006682	sp|Q12904|AIMP1_HUMAN	tr|L8J1F9|L8J1F9_9CETA
OG0006683	sp|Q969D9|TSLP_HUMAN	tr|L8J3M3|L8J3M3_9CETA
OG0006684	sp|Q9HBY8|SGK2_HUMAN	tr|L8HRX6|L8HRX6_9CETA
OG0006685	sp|Q05932|FOLC_HUMAN	tr|L8HT44|L8HT44_9CETA
OG0006686	sp|Q9Y5U9|IR3IP_HUMAN	tr|L8HTX3|L8HTX3_9CETA
OG0006687	sp|A8K8P3|SFI1_HUMAN	tr|L8HUL0|L8HUL0_9CETA
OG0006688	sp|Q32MZ4|LRRF1_HUMAN	tr|L8HWN4|L8HWN4_9CETA
OG0006690	sp|Q96MM7|H6ST2_HUMAN	tr|L8HXE7|L8HXE7_9CETA
OG0006691	sp|A0A2R8YFL7|OSP4A_HUMAN	tr|L8HXK0|L8HXK0_9CETA
OG0006692	sp|Q14512|FGFP1_HUMAN	tr|L8HY03|L8HY03_9CETA
OG0006693	sp|Q6ZNA5|FRRS1_HUMAN	tr|L8HYX7|L8HYX7_9CETA
OG0006694	sp|O95398|RPGF3_HUMAN	tr|L8HZD9|L8HZD9_9CETA
OG0006695	sp|Q7Z6R9|AP2D_HUMAN	tr|L8HZW5|L8HZW5_9CETA
OG0006696	sp|Q99567|NUP88_HUMAN	tr|L8I0P4|L8I0P4_9CETA
OG0006697	sp|Q6PI25|CNIH2_HUMAN	tr|L8I2D6|L8I2D6_9CETA
OG0006698	sp|Q96GX1|TECT2_HUMAN	tr|L8I2T4|L8I2T4_9CETA
OG0006699	sp|Q59H18|TNI3K_HUMAN	tr|L8I3V6|L8I3V6_9CETA
OG0006700	sp|Q4AC94|C2CD3_HUMAN	tr|L8I3Z4|L8I3Z4_9CETA
OG0006701	sp|P98153|IDD_HUMAN	tr|L8I478|L8I478_9CETA
OG0006702	sp|Q96F81|DISP1_HUMAN	tr|L8I4U3|L8I4U3_9CETA
OG0006703	sp|O94921|CDK14_HUMAN	tr|L8I655|L8I655_9CETA
OG0006704	sp|Q9UKN8|TF3C4_HUMAN	tr|L8I7T9|L8I7T9_9CETA
OG0006705	sp|Q9H5K3|SG196_HUMAN	tr|L8IAB9|L8IAB9_9CETA
OG0006706	sp|Q9Y5Z7|HCFC2_HUMAN	tr|L8IC01|L8IC01_9CETA
OG0006707	sp|Q9UBK9|UXT_HUMAN	tr|L8IC92|L8IC92_9CETA
OG0006708	sp|A6NKP2|D42E2_HUMAN	tr|L8IEU4|L8IEU4_9CETA
OG0006709	sp|P35251|RFC1_HUMAN	tr|L8IFE1|L8IFE1_9CETA
OG0006710	sp|Q5XG87|PAPD7_HUMAN	tr|L8IG89|L8IG89_9CETA
OG0006711	sp|Q15784|NDF2_HUMAN	tr|L8IGY1|L8IGY1_9CETA
OG0006712	sp|O15151|MDM4_HUMAN	tr|L8IHC0|L8IHC0_9CETA
OG0006713	sp|Q96QA5|GSDMA_HUMAN	tr|L8II82|L8II82_9CETA
OG0006714	sp|O00451|GFRA2_HUMAN	tr|L8IKQ7|L8IKQ7_9CETA
OG0006715	sp|Q9UBZ4|APEX2_HUMAN	tr|L8IL72|L8IL72_9CETA
OG0006716	sp|O00567|NOP56_HUMAN	tr|L8IM49|L8IM49_9CETA
OG0006717	sp|Q9Y6W5|WASF2_HUMAN	tr|L8IMF2|L8IMF2_9CETA
OG0006718	sp|Q9NWA0|MED9_HUMAN	tr|L8IN55|L8IN55_9CETA
OG0006719	sp|Q9H078|CLPB_HUMAN	tr|L8INN0|L8INN0_9CETA
OG0006720	sp|P49810|PSN2_HUMAN	tr|L8IRC1|L8IRC1_9CETA
OG0006721	sp|Q9Y4P3|TBL2_HUMAN	tr|L8ISM3|L8ISM3_9CETA
OG0006722	sp|Q9UKL4|CXD2_HUMAN	tr|L8IT92|L8IT92_9CETA
OG0006723	sp|P12429|ANXA3_HUMAN	tr|L8IUU8|L8IUU8_9CETA
OG0006724	sp|P30414|NKTR_HUMAN	tr|L8IUW0|L8IUW0_9CETA
OG0006725	sp|Q02086|SP2_HUMAN	tr|L8IV91|L8IV91_9CETA
OG0006726	sp|Q6ZV65|FA47E_HUMAN	tr|L8IWE4|L8IWE4_9CETA
OG0006727	sp|Q8IYU8|MICU2_HUMAN	tr|L8IXU7|L8IXU7_9CETA
OG0006728	sp|Q8WTQ7|GRK7_HUMAN	tr|L8IYC8|L8IYC8_9CETA
OG0006729	sp|P41968|MC3R_HUMAN	tr|L8IZF6|L8IZF6_9CETA
OG0006730	sp|P48775|T23O_HUMAN	tr|L8J1J6|L8J1J6_9CETA
OG0006731	sp|Q15198|PGFRL_HUMAN	tr|L8J1Q2|L8J1Q2_9CETA
OG0006732	sp|Q9UBF6|RBX2_HUMAN	tr|L8J1Z2|L8J1Z2_9CETA
OG0006733	sp|P52948|NUP98_HUMAN	tr|L8J2T2|L8J2T2_9CETA
OG0006734	sp|P51170|SCNNG_HUMAN	tr|M0QSN3|M0QSN3_9CETA
OG0006735	sp|Q99712|KCJ15_HUMAN	tr|M0QSP7|M0QSP7_9CETA
OG0006736	sp|Q9Y366|IFT52_HUMAN	tr|L8HP62|L8HP62_9CETA
OG0006737	sp|Q06136|KDSR_HUMAN	tr|L8HPI6|L8HPI6_9CETA
OG0006738	sp|Q8IYT4|KATL2_HUMAN	tr|L8HSU6|L8HSU6_9CETA
OG0006739	sp|Q8WUU5|GATD1_HUMAN	tr|L8HT68|L8HT68_9CETA
OG0006740	sp|Q1ZZU3|SWI5_HUMAN	tr|L8HT93|L8HT93_9CETA
OG0006741	sp|Q9BVK8|TM147_HUMAN	tr|L8HTK4|L8HTK4_9CETA
OG0006742	sp|Q8N5U0|CK042_HUMAN	tr|L8HUV6|L8HUV6_9CETA
OG0006743	sp|P16220|CREB1_HUMAN	tr|L8HUZ8|L8HUZ8_9CETA
OG0006744	sp|Q8N7C4|TM217_HUMAN	tr|L8HWW2|L8HWW2_9CETA
OG0006745	sp|Q96HD1|CREL1_HUMAN	tr|L8HYD5|L8HYD5_9CETA
OG0006746	sp|Q2M1Z3|RHG31_HUMAN	tr|L8HYM0|L8HYM0_9CETA
OG0006747	sp|Q9NUP7|TRM13_HUMAN	tr|L8HYY1|L8HYY1_9CETA
OG0006748	sp|Q9UGH3|S23A2_HUMAN	tr|L8HZL4|L8HZL4_9CETA
OG0006749	sp|P35914|HMGCL_HUMAN	tr|L8HZZ2|L8HZZ2_9CETA
OG0006750	sp|Q9H2A3|NGN2_HUMAN	tr|L8I0T2|L8I0T2_9CETA
OG0006751	sp|Q99569|PKP4_HUMAN	tr|L8I1B3|L8I1B3_9CETA
OG0006752	sp|Q8NDV7|TNR6A_HUMAN	tr|L8I3F3|L8I3F3_9CETA
OG0006753	sp|O15217|GSTA4_HUMAN	tr|L8I479|L8I479_9CETA
OG0006754	sp|P15336|ATF2_HUMAN	tr|L8I4M8|L8I4M8_9CETA
OG0006755	sp|Q8IW50|F219A_HUMAN	tr|L8I4R3|L8I4R3_9CETA
OG0006756	sp|Q9UGI0|ZRAN1_HUMAN	tr|L8I4V7|L8I4V7_9CETA
OG0006757	sp|Q9UKB5|AJAP1_HUMAN	tr|L8I5Q3|L8I5Q3_9CETA
OG0006758	sp|Q9Y570|PPME1_HUMAN	tr|L8I5W4|L8I5W4_9CETA
OG0006759	sp|Q96LW4|PRIPO_HUMAN	tr|L8I622|L8I622_9CETA
OG0006760	sp|O95619|YETS4_HUMAN	tr|L8I7M9|L8I7M9_9CETA
OG0006761	sp|Q5VTT5|MYOM3_HUMAN	tr|L8I8R7|L8I8R7_9CETA
OG0006762	sp|Q9H1X1|RSPH9_HUMAN	tr|L8I9W1|L8I9W1_9CETA
OG0006763	sp|O14678|ABCD4_HUMAN	tr|L8IAM3|L8IAM3_9CETA
OG0006764	sp|O43913|ORC5_HUMAN	tr|L8IAT7|L8IAT7_9CETA
OG0006765	sp|P08034|CXB1_HUMAN	tr|L8IB57|L8IB57_9CETA
OG0006766	sp|Q8NHY3|GA2L2_HUMAN	tr|L8IBI0|L8IBI0_9CETA
OG0006767	sp|P98175|RBM10_HUMAN	tr|L8ICA5|L8ICA5_9CETA
OG0006768	sp|Q13608|PEX6_HUMAN	tr|L8ICL1|L8ICL1_9CETA
OG0006769	sp|Q8TDN4|CABL1_HUMAN	tr|L8ID73|L8ID73_9CETA
OG0006770	sp|O00626|CCL22_HUMAN	tr|L8IE17|L8IE17_9CETA
OG0006771	sp|Q9Y6V7|DDX49_HUMAN	tr|L8IEG0|L8IEG0_9CETA
OG0006772	sp|Q9BTP7|FAP24_HUMAN	tr|L8IEM0|L8IEM0_9CETA
OG0006773	sp|P20810|ICAL_HUMAN	tr|L8IFE5|L8IFE5_9CETA
OG0006774	sp|P50549|ETV1_HUMAN	tr|L8IFG0|L8IFG0_9CETA
OG0006775	sp|Q9H4Z3|CAPAM_HUMAN	tr|L8IFT8|L8IFT8_9CETA
OG0006776	sp|P15559|NQO1_HUMAN	tr|L8II22|L8II22_9CETA
OG0006777	sp|Q9H336|CRLD1_HUMAN	tr|L8IKC2|L8IKC2_9CETA
OG0006778	sp|A2RU14|TM218_HUMAN	tr|L8ILE2|L8ILE2_9CETA
OG0006779	sp|Q9UPM6|LHX6_HUMAN	tr|L8IMU5|L8IMU5_9CETA
OG0006780	sp|Q8N7W2|BEND7_HUMAN	tr|L8IN98|L8IN98_9CETA
OG0006781	sp|Q6UXQ4|CB066_HUMAN	tr|L8IPX2|L8IPX2_9CETA
OG0006782	sp|Q9H993|ARMT1_HUMAN	tr|L8IS35|L8IS35_9CETA
OG0006783	sp|Q86UE4|LYRIC_HUMAN	tr|L8ISA6|L8ISA6_9CETA
OG0006784	sp|Q9BT56|SPXN_HUMAN	tr|L8ISL5|L8ISL5_9CETA
OG0006785	sp|Q96B86|RGMA_HUMAN	tr|L8ISP2|L8ISP2_9CETA
OG0006786	sp|Q92989|CLP1_HUMAN	tr|L8IT02|L8IT02_9CETA
OG0006787	sp|Q8IYE1|CCD13_HUMAN	tr|L8ITU2|L8ITU2_9CETA
OG0006788	sp|Q9NVS9|PNPO_HUMAN	tr|L8IUS3|L8IUS3_9CETA
OG0006789	sp|O95470|SGPL1_HUMAN	tr|L8IXD7|L8IXD7_9CETA
OG0006790	sp|P12694|ODBA_HUMAN	tr|L8IXJ4|L8IXJ4_9CETA
OG0006791	sp|Q13445|TMED1_HUMAN	tr|L8IXT7|L8IXT7_9CETA
OG0006793	sp|P36955|PEDF_HUMAN	tr|L8IZ21|L8IZ21_9CETA
OG0006794	sp|Q99963|SH3G3_HUMAN	tr|L8IZ93|L8IZ93_9CETA
OG0006795	sp|Q11130|FUT7_HUMAN	tr|L8J1X2|L8J1X2_9CETA
OG0006796	sp|Q15738|NSDHL_HUMAN	tr|L8J1X3|L8J1X3_9CETA
OG0006797	sp|Q9H8Y8|GORS2_HUMAN	tr|L8J4I9|L8J4I9_9CETA
OG0006798	sp|O43294|TGFI1_HUMAN	tr|L8J5B9|L8J5B9_9CETA
OG0006799	sp|P55145|MANF_HUMAN	tr|L8HJM9|L8HJM9_9CETA
OG0006800	sp|Q6ZU67|BEND4_HUMAN	tr|L8HLS0|L8HLS0_9CETA
OG0006801	sp|Q5HYI8|RABL3_HUMAN	tr|L8HMW9|L8HMW9_9CETA
OG0006802	sp|Q6WQI6|HEPN1_HUMAN	tr|L8HP39|L8HP39_9CETA
OG0006803	sp|Q9HB96|FANCE_HUMAN	tr|L8HPQ6|L8HPQ6_9CETA
OG0006804	sp|P16519|NEC2_HUMAN	tr|L8HRV5|L8HRV5_9CETA
OG0006805	sp|Q8IYA8|IHO1_HUMAN	tr|L8HSS2|L8HSS2_9CETA
OG0006806	sp|Q9P0T7|TMEM9_HUMAN	tr|L8HTT1|L8HTT1_9CETA
OG0006807	sp|Q8N9L7|YV006_HUMAN	tr|L8HX09|L8HX09_9CETA
OG0006808	sp|Q5T5D7|ZN684_HUMAN	tr|L8HZJ7|L8HZJ7_9CETA
OG0006809	sp|O60760|HPGDS_HUMAN	tr|L8I230|L8I230_9CETA
OG0006810	sp|O15547|P2RX6_HUMAN	tr|L8I3W6|L8I3W6_9CETA
OG0006811	sp|P12109|CO6A1_HUMAN	tr|L8I543|L8I543_9CETA
OG0006812	sp|O00212|RHOD_HUMAN	tr|L8I579|L8I579_9CETA
