Orthogroup	Homo_sapiens	Sapajus_apella
OG0009095	sp|P35858|ALS_HUMAN	tr|A0A6J3H2K0|A0A6J3H2K0_SAPAP
OG0009096	sp|P46091|CML2_HUMAN	tr|A0A6J3HWG9|A0A6J3HWG9_SAPAP
OG0009097	sp|P48645|NMU_HUMAN	tr|A0A6J3HKH6|A0A6J3HKH6_SAPAP
OG0009098	sp|P51685|CCR8_HUMAN	tr|A0A6J3H9H5|A0A6J3H9H5_SAPAP
OG0009099	sp|P51948|MAT1_HUMAN	tr|A0A6J3F881|A0A6J3F881_SAPAP
OG0009100	sp|P53365|ARFP2_HUMAN	tr|A0A6J3EUH8|A0A6J3EUH8_SAPAP
OG0009101	sp|P78396|CCNA1_HUMAN	tr|A0A6J3J745|A0A6J3J745_SAPAP
OG0009102	sp|Q09666|AHNK_HUMAN	tr|A0A6J3I8Y9|A0A6J3I8Y9_SAPAP
OG0009103	sp|Q13029|PRDM2_HUMAN	tr|A0A6J3JN57|A0A6J3JN57_SAPAP
OG0009104	sp|Q13639|5HT4R_HUMAN	tr|A0A6J3FL77|A0A6J3FL77_SAPAP
OG0009105	sp|Q14C86|GAPD1_HUMAN	tr|A0A6J3G5K5|A0A6J3G5K5_SAPAP
OG0009106	sp|Q562F6|SGO2_HUMAN	tr|A0A6J3HXF5|A0A6J3HXF5_SAPAP
OG0009107	sp|Q5T215|TPC3L_HUMAN	tr|A0A6J3HL28|A0A6J3HL28_SAPAP
OG0009108	sp|Q5VX71|SUSD4_HUMAN	tr|A0A6J3ITG8|A0A6J3ITG8_SAPAP
OG0009109	sp|Q5XKK7|F219B_HUMAN	tr|A0A6J3HBR6|A0A6J3HBR6_SAPAP
OG0009110	sp|Q69YN4|VIR_HUMAN	tr|A0A6J3FGJ2|A0A6J3FGJ2_SAPAP
OG0009111	sp|Q6UWL2|SUSD1_HUMAN	tr|A0A6J3EU04|A0A6J3EU04_SAPAP
OG0009112	sp|Q6UWT2|ENHO_HUMAN	tr|A0A6J3JLQ3|A0A6J3JLQ3_SAPAP
OG0009113	sp|Q6ZNG0|ZN620_HUMAN	tr|A0A6J3HD63|A0A6J3HD63_SAPAP
OG0009114	sp|Q7L8W6|DPH6_HUMAN	tr|A0A6J3GGE6|A0A6J3GGE6_SAPAP
OG0009115	sp|Q7RTY8|TMPS7_HUMAN	tr|A0A6J3JKV0|A0A6J3JKV0_SAPAP
OG0009116	sp|Q7Z5L9|I2BP2_HUMAN	tr|A0A6J3ETW9|A0A6J3ETW9_SAPAP
OG0009117	sp|Q86UC2|RSPH3_HUMAN	tr|A0A6J3FTG7|A0A6J3FTG7_SAPAP
OG0009118	sp|Q86UD0|SAPC2_HUMAN	tr|A0A6J3GI93|A0A6J3GI93_SAPAP
OG0009119	sp|Q86UN6|AKA28_HUMAN	tr|A0A6J3G8Q9|A0A6J3G8Q9_SAPAP
OG0009120	sp|Q86XN7|PRSR1_HUMAN	tr|A0A6J3J6B9|A0A6J3J6B9_SAPAP
OG0009121	sp|Q8IVH2|FOXP4_HUMAN	tr|A0A6J3FTU1|A0A6J3FTU1_SAPAP
OG0009122	sp|Q8IWR0|Z3H7A_HUMAN	tr|A0A6J3EZA2|A0A6J3EZA2_SAPAP
OG0009123	sp|Q8N3Z0|PRS35_HUMAN	tr|A0A6J3HMG6|A0A6J3HMG6_SAPAP
OG0009124	sp|Q8N436|CPXM2_HUMAN	tr|A0A6J3I7B6|A0A6J3I7B6_SAPAP
OG0009125	sp|Q8N4L8|CCD24_HUMAN	tr|A0A6J3FC25|A0A6J3FC25_SAPAP
OG0009126	sp|Q8N5W9|RFLB_HUMAN	tr|A0A6J3GPD8|A0A6J3GPD8_SAPAP
OG0009127	sp|Q8N6Q3|CD177_HUMAN	tr|A0A6J3GLF3|A0A6J3GLF3_SAPAP
OG0009128	sp|Q8N7B6|PACRL_HUMAN	tr|A0A6J3HB32|A0A6J3HB32_SAPAP
OG0009129	sp|Q8NCE0|SEN2_HUMAN	tr|A0A6J3GJT0|A0A6J3GJT0_SAPAP
OG0009130	sp|Q8NEX6|WFD11_HUMAN	tr|A0A6J3GNL0|A0A6J3GNL0_SAPAP
OG0009131	sp|Q8NHG7|SVIP_HUMAN	tr|A0A6J3EW74|A0A6J3EW74_SAPAP
OG0009132	sp|Q8NHY2|COP1_HUMAN	tr|A0A6J3IXC6|A0A6J3IXC6_SAPAP
OG0009133	sp|Q8TDQ0|HAVR2_HUMAN	tr|A0A6J3GBN1|A0A6J3GBN1_SAPAP
OG0009134	sp|Q8WYA0|IFT81_HUMAN	tr|A0A6J3JQI9|A0A6J3JQI9_SAPAP
OG0009135	sp|Q969X5|ERGI1_HUMAN	tr|A0A6J3GE58|A0A6J3GE58_SAPAP
OG0009136	sp|Q96I34|PP16A_HUMAN	tr|A0A6J3G340|A0A6J3G340_SAPAP
OG0009137	sp|Q96PQ0|SORC2_HUMAN	tr|A0A6J3FW11|A0A6J3FW11_SAPAP
OG0009138	sp|Q96RL1|UIMC1_HUMAN	tr|A0A6J3H6C4|A0A6J3H6C4_SAPAP
OG0009139	sp|Q96ST2|IWS1_HUMAN	tr|A0A6J3GQX5|A0A6J3GQX5_SAPAP
OG0009140	sp|Q99471|PFD5_HUMAN	tr|A0A6J3J2E5|A0A6J3J2E5_SAPAP
OG0009141	sp|Q99549|MPP8_HUMAN	tr|A0A6J3HBF0|A0A6J3HBF0_SAPAP
OG0009142	sp|Q99700|ATX2_HUMAN	tr|A0A6J3ET59|A0A6J3ET59_SAPAP
OG0009143	sp|Q99735|MGST2_HUMAN	tr|A0A6J3FAH3|A0A6J3FAH3_SAPAP
OG0009144	sp|Q9BRU2|TCAL7_HUMAN	tr|A0A6J3H4R1|A0A6J3H4R1_SAPAP
OG0009145	sp|Q9BWM5|ZN416_HUMAN	tr|A0A6J3GM41|A0A6J3GM41_SAPAP
OG0009146	sp|Q9BZJ6|GPR63_HUMAN	tr|A0A6J3HM75|A0A6J3HM75_SAPAP
OG0009147	sp|Q9GZQ6|NPFF1_HUMAN	tr|A0A6J3G1Z1|A0A6J3G1Z1_SAPAP
OG0009148	sp|Q9H2C2|ARV1_HUMAN	tr|A0A6J3EY47|A0A6J3EY47_SAPAP
OG0009149	sp|Q9H306|MMP27_HUMAN	tr|A0A6J3IGI9|A0A6J3IGI9_SAPAP
OG0009150	sp|Q9NQG5|RPR1B_HUMAN	tr|A0A6J3J8N5|A0A6J3J8N5_SAPAP
OG0009151	sp|Q9NRG4|SMYD2_HUMAN	tr|A0A6J3IT13|A0A6J3IT13_SAPAP
OG0009152	sp|Q9NXR7|BABA2_HUMAN	tr|A0A6J3ET01|A0A6J3ET01_SAPAP
OG0009153	sp|Q9P218|COKA1_HUMAN	tr|A0A6J3G5H9|A0A6J3G5H9_SAPAP
OG0009154	sp|Q9Y3C5|RNF11_HUMAN	tr|A0A6J3JER9|A0A6J3JER9_SAPAP
OG0009155	sp|Q9Y3Q8|T22D4_HUMAN	tr|A0A6J3G0J7|A0A6J3G0J7_SAPAP
OG0009156	sp|Q9Y546|LRC42_HUMAN	tr|A0A6J3JE95|A0A6J3JE95_SAPAP
OG0009157	sp|Q9Y581|INSL6_HUMAN	tr|A0A6J3IY86|A0A6J3IY86_SAPAP
OG0009158	sp|A2RU54|HMX2_HUMAN	tr|A0A6J3I5I4|A0A6J3I5I4_SAPAP
OG0009159	sp|A6NHQ4|EPOP_HUMAN	tr|A0A6J3I1B1|A0A6J3I1B1_SAPAP
OG0009160	sp|A6NIM6|S15A5_HUMAN	tr|A0A6J3FV38|A0A6J3FV38_SAPAP
OG0009161	sp|A6NK89|RASFA_HUMAN	tr|A0A6J3EUZ5|A0A6J3EUZ5_SAPAP
OG0009162	sp|O00237|RN103_HUMAN	tr|A0A6J3F1L2|A0A6J3F1L2_SAPAP
OG0009163	sp|O00754|MA2B1_HUMAN	tr|A0A6J3GV59|A0A6J3GV59_SAPAP
OG0009164	sp|O60522|TDRD6_HUMAN	tr|A0A6J3JLR3|A0A6J3JLR3_SAPAP
OG0009165	sp|O75503|CLN5_HUMAN	tr|A0A6J3HUF8|A0A6J3HUF8_SAPAP
OG0009166	sp|O75594|PGRP1_HUMAN	tr|A0A6J3HFU0|A0A6J3HFU0_SAPAP
OG0009167	sp|O95835|LATS1_HUMAN	tr|A0A6J3HIN6|A0A6J3HIN6_SAPAP
OG0009168	sp|O96028|NSD2_HUMAN	tr|A0A6J3FVK3|A0A6J3FVK3_SAPAP
OG0009169	sp|P08138|TNR16_HUMAN	tr|A0A6J3I1N1|A0A6J3I1N1_SAPAP
OG0009170	sp|P15976|GATA1_HUMAN	tr|A0A6J3G8W4|A0A6J3G8W4_SAPAP
OG0009171	sp|P18754|RCC1_HUMAN	tr|A0A6J3FA11|A0A6J3FA11_SAPAP
OG0009172	sp|P21359|NF1_HUMAN	tr|A0A6J3I3G9|A0A6J3I3G9_SAPAP
OG0009173	sp|P25054|APC_HUMAN	tr|A0A6J3HL10|A0A6J3HL10_SAPAP
OG0009174	sp|P29275|AA2BR_HUMAN	tr|A0A6J3I1E8|A0A6J3I1E8_SAPAP
OG0009175	sp|P35590|TIE1_HUMAN	tr|A0A6J3FBS9|A0A6J3FBS9_SAPAP
OG0009176	sp|P55058|PLTP_HUMAN	tr|A0A6J3GNL5|A0A6J3GNL5_SAPAP
OG0009177	sp|P55317|FOXA1_HUMAN	tr|A0A6J3EYJ7|A0A6J3EYJ7_SAPAP
OG0009178	sp|P56851|EP3B_HUMAN	tr|A0A6J3F8A1|A0A6J3F8A1_SAPAP
OG0009179	sp|P63272|SPT4H_HUMAN	tr|A0A6J3I2J7|A0A6J3I2J7_SAPAP
OG0009180	sp|Q00653|NFKB2_HUMAN	tr|A0A6J3I500|A0A6J3I500_SAPAP
OG0009181	sp|Q01101|INSM1_HUMAN	tr|A0A6J3FF25|A0A6J3FF25_SAPAP
OG0009182	sp|Q07869|PPARA_HUMAN	tr|A0A6J3GHU0|A0A6J3GHU0_SAPAP
OG0009183	sp|Q08426|ECHP_HUMAN	tr|A0A6J3JI93|A0A6J3JI93_SAPAP
OG0009184	sp|Q13106|ZN154_HUMAN	tr|A0A6J3HEC9|A0A6J3HEC9_SAPAP
OG0009185	sp|Q14565|DMC1_HUMAN	tr|A0A6J3GXX4|A0A6J3GXX4_SAPAP
OG0009186	sp|Q4L235|ACSF4_HUMAN	tr|A0A6J3HJL8|A0A6J3HJL8_SAPAP
OG0009187	sp|Q5SXH7|PKHS1_HUMAN	tr|A0A6J3I5J9|A0A6J3I5J9_SAPAP
OG0009188	sp|Q5T2E6|ARMD3_HUMAN	tr|A0A6J3I4V5|A0A6J3I4V5_SAPAP
OG0009189	sp|Q5TAA0|TTC22_HUMAN	tr|A0A6J3JE82|A0A6J3JE82_SAPAP
OG0009190	sp|Q5VVY1|NTM1B_HUMAN	tr|A0A6J3IYX4|A0A6J3IYX4_SAPAP
OG0009191	sp|Q5VYS8|TUT7_HUMAN	tr|A0A6J3GX25|A0A6J3GX25_SAPAP
OG0009192	sp|Q629K1|TRIQK_HUMAN	tr|A0A6J3FHR9|A0A6J3FHR9_SAPAP
OG0009193	sp|Q68DU8|KCD16_HUMAN	tr|A0A6J3F068|A0A6J3F068_SAPAP
OG0009194	sp|Q69YZ2|T200B_HUMAN	tr|A0A6J3FAR5|A0A6J3FAR5_SAPAP
OG0009195	sp|Q6IMI4|ST6B1_HUMAN	tr|A0A6J3ER90|A0A6J3ER90_SAPAP
OG0009196	sp|Q6P6C2|ALKB5_HUMAN	tr|A0A6J3HFM0|A0A6J3HFM0_SAPAP
OG0009197	sp|Q6PIV2|FOXR1_HUMAN	tr|A0A6J3IF46|A0A6J3IF46_SAPAP
OG0009198	sp|Q6ZQY2|LR74B_HUMAN	tr|A0A6J3H9M3|A0A6J3H9M3_SAPAP
OG0009199	sp|Q6ZXV5|TMTC3_HUMAN	tr|A0A6J3JDK1|A0A6J3JDK1_SAPAP
OG0009200	sp|Q702N8|XIRP1_HUMAN	tr|A0A6J3HAE6|A0A6J3HAE6_SAPAP
OG0009201	sp|Q7Z7F7|RM55_HUMAN	tr|A0A6J3EXY7|A0A6J3EXY7_SAPAP
OG0009202	sp|Q86UB2|BIVM_HUMAN	tr|A0A6J3F939|A0A6J3F939_SAPAP
OG0009203	sp|Q86WV1|SKAP1_HUMAN	tr|A0A6J3HZE2|A0A6J3HZE2_SAPAP
OG0009204	sp|Q8IUD6|RN135_HUMAN	tr|A0A6J3I3L0|A0A6J3I3L0_SAPAP
OG0009205	sp|Q8IV20|LACC1_HUMAN	tr|A0A6J3J700|A0A6J3J700_SAPAP
OG0009206	sp|Q8IXT2|DMRTD_HUMAN	tr|A0A6J3FHX0|A0A6J3FHX0_SAPAP
OG0009207	sp|Q8IXU6|S35F2_HUMAN	tr|A0A6J3IGQ2|A0A6J3IGQ2_SAPAP
OG0009208	sp|Q8IYJ2|CJ067_HUMAN	tr|A0A6J3F2D4|A0A6J3F2D4_SAPAP
OG0009209	sp|Q969P0|IGSF8_HUMAN	tr|A0A6J3GH80|A0A6J3GH80_SAPAP
OG0009210	sp|Q96PV4|PNMA5_HUMAN	tr|A0A6J3GRA7|A0A6J3GRA7_SAPAP
OG0009211	sp|Q96SB3|NEB2_HUMAN	tr|A0A6J3I0P8|A0A6J3I0P8_SAPAP
OG0009212	sp|Q9BSG1|ZNF2_HUMAN	tr|A0A6J3H5W2|A0A6J3H5W2_SAPAP
OG0009213	sp|Q9BVA6|FICD_HUMAN	tr|A0A6J3JQ47|A0A6J3JQ47_SAPAP
OG0009214	sp|Q9BY77|PDIP3_HUMAN	tr|A0A6J3H8G6|A0A6J3H8G6_SAPAP
OG0009215	sp|Q9H5J8|TAF1D_HUMAN	tr|A0A6J3JBX7|A0A6J3JBX7_SAPAP
OG0009216	sp|Q9H8W2|CF155_HUMAN	tr|A0A6J3HPD4|A0A6J3HPD4_SAPAP
OG0009217	sp|Q9HCC9|LST2_HUMAN	tr|A0A6J3FVN4|A0A6J3FVN4_SAPAP
OG0009218	sp|Q9NRL2|BAZ1A_HUMAN	tr|A0A6J3EYR3|A0A6J3EYR3_SAPAP
OG0009219	sp|Q9NVV2|CS073_HUMAN	tr|A0A6J3HCI8|A0A6J3HCI8_SAPAP
OG0009220	sp|Q9NZE8|RM35_HUMAN	tr|A0A6J3F1Q2|A0A6J3F1Q2_SAPAP
OG0009221	sp|Q9NZN9|AIPL1_HUMAN	tr|A0A6J3I283|A0A6J3I283_SAPAP
OG0009222	sp|Q9UJ99|CAD22_HUMAN	tr|A0A6J3GNY9|A0A6J3GNY9_SAPAP
OG0009223	sp|Q9UJW8|ZN180_HUMAN	tr|A0A6J3GKN1|A0A6J3GKN1_SAPAP
OG0009224	sp|Q9Y463|DYR1B_HUMAN	tr|A0A6J3FH40|A0A6J3FH40_SAPAP
OG0009225	sp|Q9Y5A7|NUB1_HUMAN	tr|A0A6J3F5Y0|A0A6J3F5Y0_SAPAP
OG0009226	sp|A6NMT0|DBX1_HUMAN	tr|A0A6J3EW54|A0A6J3EW54_SAPAP
OG0009227	sp|O00533|NCHL1_HUMAN	tr|A0A6J3IWA6|A0A6J3IWA6_SAPAP
OG0009228	sp|O14654|IRS4_HUMAN	tr|A0A6J3FLW7|A0A6J3FLW7_SAPAP
OG0009229	sp|O14773|TPP1_HUMAN	tr|A0A6J3EQI3|A0A6J3EQI3_SAPAP
OG0009230	sp|O75425|MSPD3_HUMAN	tr|A0A6J3FZ23|A0A6J3FZ23_SAPAP
OG0009231	sp|O75792|RNH2A_HUMAN	tr|A0A6J3GV49|A0A6J3GV49_SAPAP
OG0009232	sp|O95399|UTS2_HUMAN	tr|A0A6J3JP31|A0A6J3JP31_SAPAP
OG0009233	sp|O96015|DNAL4_HUMAN	tr|A0A6J3GXN9|A0A6J3GXN9_SAPAP
OG0009234	sp|P03372|ESR1_HUMAN	tr|A0A6J3G9H3|A0A6J3G9H3_SAPAP
OG0009235	sp|P06730|IF4E_HUMAN	tr|A0A6J3GI29|A0A6J3GI29_SAPAP
OG0009236	sp|P0DMQ9|CH089_HUMAN	tr|A0A6J3H8Q7|A0A6J3H8Q7_SAPAP
OG0009237	sp|P0DTL5|TM276_HUMAN	tr|A0A6J3G2S3|A0A6J3G2S3_SAPAP
OG0009238	sp|P11279|LAMP1_HUMAN	tr|A0A6J3F9F2|A0A6J3F9F2_SAPAP
OG0009239	sp|P15336|ATF2_HUMAN	tr|A0A6J3J324|A0A6J3J324_SAPAP
OG0009240	sp|P16112|PGCA_HUMAN	tr|A0A6J3GKR0|A0A6J3GKR0_SAPAP
OG0009241	sp|P24001|IL32_HUMAN	tr|A0A6J3HGA5|A0A6J3HGA5_SAPAP
OG0009242	sp|P30041|PRDX6_HUMAN	tr|A0A6J3IXH2|A0A6J3IXH2_SAPAP
OG0009243	sp|P35219|CAH8_HUMAN	tr|A0A6J3JD12|A0A6J3JD12_SAPAP
OG0009244	sp|P60059|SC61G_HUMAN	tr|A0A6J3F3D4|A0A6J3F3D4_SAPAP
OG0009245	sp|Q13253|NOGG_HUMAN	tr|A0A6J3I239|A0A6J3I239_SAPAP
OG0009246	sp|Q2UY09|COSA1_HUMAN	tr|A0A6J3IKR4|A0A6J3IKR4_SAPAP
OG0009247	sp|Q4KMG9|TM52B_HUMAN	tr|A0A6J3FWR4|A0A6J3FWR4_SAPAP
OG0009248	sp|Q53ET0|CRTC2_HUMAN	tr|A0A6J3GRX9|A0A6J3GRX9_SAPAP
OG0009249	sp|Q5MCW4|ZN569_HUMAN	tr|A0A6J3FHF1|A0A6J3FHF1_SAPAP
OG0009250	sp|Q5RKV6|EXOS6_HUMAN	tr|A0A6J3IB55|A0A6J3IB55_SAPAP
OG0009251	sp|Q5U5Q3|MEX3C_HUMAN	tr|A0A6J3GBL2|A0A6J3GBL2_SAPAP
OG0009252	sp|Q5VUM1|SDHF4_HUMAN	tr|A0A6J3HN06|A0A6J3HN06_SAPAP
OG0009253	sp|Q6E0U4|DMKN_HUMAN	tr|A0A6J3FHQ7|A0A6J3FHQ7_SAPAP
OG0009254	sp|Q6PII5|HAGHL_HUMAN	tr|A0A6J3H580|A0A6J3H580_SAPAP
OG0009255	sp|Q6UXM1|LRIG3_HUMAN	tr|A0A6J3IQL5|A0A6J3IQL5_SAPAP
OG0009256	sp|Q7Z698|SPRE2_HUMAN	tr|A0A6J3IZ38|A0A6J3IZ38_SAPAP
OG0009257	sp|Q86VZ1|P2RY8_HUMAN	tr|A0A6J3HGD6|A0A6J3HGD6_SAPAP
OG0009258	sp|Q8N4B1|SESQ1_HUMAN	tr|A0A6J3EL84|A0A6J3EL84_SAPAP
OG0009259	sp|Q8N801|STPG4_HUMAN	tr|A0A6J3ERM0|A0A6J3ERM0_SAPAP
OG0009260	sp|Q8N9N8|EIF1A_HUMAN	tr|A0A6J3I807|A0A6J3I807_SAPAP
OG0009261	sp|Q8NBM4|UBAC2_HUMAN	tr|A0A6J3HSH1|A0A6J3HSH1_SAPAP
OG0009262	sp|Q8TE99|PXYP1_HUMAN	tr|A0A6J3G9W3|A0A6J3G9W3_SAPAP
OG0009263	sp|Q8WUD6|CHPT1_HUMAN	tr|A0A6J3JKQ3|A0A6J3JKQ3_SAPAP
OG0009264	sp|Q8WV60|PTCD2_HUMAN	tr|A0A6J3HW65|A0A6J3HW65_SAPAP
OG0009265	sp|Q8WY22|BRI3B_HUMAN	tr|A0A6J3F2T0|A0A6J3F2T0_SAPAP
OG0009266	sp|Q92466|DDB2_HUMAN	tr|A0A6J3I6D8|A0A6J3I6D8_SAPAP
OG0009267	sp|Q93062|RBPMS_HUMAN	tr|A0A6J3IQ27|A0A6J3IQ27_SAPAP
OG0009268	sp|Q96CT7|CC124_HUMAN	tr|A0A6J3HHQ3|A0A6J3HHQ3_SAPAP
OG0009269	sp|Q96CX3|ZN501_HUMAN	tr|A0A6J3JHF7|A0A6J3JHF7_SAPAP
OG0009270	sp|Q96RP7|G3ST4_HUMAN	tr|A0A6J3G0M7|A0A6J3G0M7_SAPAP
OG0009271	sp|Q96S19|MTL26_HUMAN	tr|A0A6J3H683|A0A6J3H683_SAPAP
OG0009272	sp|Q99679|GPR21_HUMAN	tr|A0A6J3FQE4|A0A6J3FQE4_SAPAP
OG0009273	sp|Q9BQ50|TREX2_HUMAN	tr|A0A6J3GTS4|A0A6J3GTS4_SAPAP
OG0009274	sp|Q9BQ52|RNZ2_HUMAN	tr|A0A6J3I1H5|A0A6J3I1H5_SAPAP
OG0009275	sp|Q9BQ70|TCF25_HUMAN	tr|A0A6J3IE81|A0A6J3IE81_SAPAP
OG0009276	sp|Q9BQC3|DPH2_HUMAN	tr|A0A6J3FC91|A0A6J3FC91_SAPAP
OG0009277	sp|Q9BW85|YJU2_HUMAN	tr|A0A6J3FQR4|A0A6J3FQR4_SAPAP
OG0009278	sp|Q9BYH8|IKBZ_HUMAN	tr|A0A6J3JKN3|A0A6J3JKN3_SAPAP
OG0009279	sp|Q9H2F9|CCD68_HUMAN	tr|A0A6J3J5L8|A0A6J3J5L8_SAPAP
OG0009280	sp|Q9H4B6|SAV1_HUMAN	tr|A0A6J3F4D7|A0A6J3F4D7_SAPAP
OG0009281	sp|Q9H977|WDR54_HUMAN	tr|A0A6J3F159|A0A6J3F159_SAPAP
OG0009282	sp|Q9HB63|NET4_HUMAN	tr|A0A6J3JJT5|A0A6J3JJT5_SAPAP
OG0009283	sp|Q9HC57|WFDC1_HUMAN	tr|A0A6J3IDL9|A0A6J3IDL9_SAPAP
OG0009284	sp|Q9NP58|ABCB6_HUMAN	tr|A0A6J3HU34|A0A6J3HU34_SAPAP
OG0009285	sp|Q9NQ34|TMM9B_HUMAN	tr|A0A6J3EPL4|A0A6J3EPL4_SAPAP
OG0009286	sp|Q9NX63|MIC19_HUMAN	tr|A0A6J3HPA7|A0A6J3HPA7_SAPAP
OG0009287	sp|Q9P1Q0|VPS54_HUMAN	tr|A0A6J3J0H7|A0A6J3J0H7_SAPAP
OG0009288	sp|Q9P1Z3|HCN3_HUMAN	tr|A0A6J3GT63|A0A6J3GT63_SAPAP
OG0009289	sp|Q9UBX3|DIC_HUMAN	tr|A0A6J3EVX6|A0A6J3EVX6_SAPAP
OG0009290	sp|Q9UKX7|NUP50_HUMAN	tr|A0A6J3GHQ4|A0A6J3GHQ4_SAPAP
OG0009291	sp|A6NEN9|CX065_HUMAN	tr|A0A6J3G2Z6|A0A6J3G2Z6_SAPAP
OG0009292	sp|A8MVW0|F1712_HUMAN	tr|A0A6J3HXZ0|A0A6J3HXZ0_SAPAP
OG0009293	sp|C9JE40|PATL2_HUMAN	tr|A0A6J3JGA9|A0A6J3JGA9_SAPAP
OG0009294	sp|O15231|ZN185_HUMAN	tr|A0A6J3GRF5|A0A6J3GRF5_SAPAP
OG0009295	sp|O43181|NDUS4_HUMAN	tr|A0A6J3I3R5|A0A6J3I3R5_SAPAP
OG0009296	sp|O60244|MED14_HUMAN	tr|A0A6J3GHY7|A0A6J3GHY7_SAPAP
OG0009297	sp|O75838|CIB2_HUMAN	tr|A0A6J3H9X6|A0A6J3H9X6_SAPAP
OG0009298	sp|O75880|SCO1_HUMAN	tr|A0A6J3I0J0|A0A6J3I0J0_SAPAP
OG0009299	sp|O95067|CCNB2_HUMAN	tr|A0A6J3JE08|A0A6J3JE08_SAPAP
OG0009300	sp|O95551|TYDP2_HUMAN	tr|A0A6J3FD23|A0A6J3FD23_SAPAP
OG0009301	sp|O95872|GPAN1_HUMAN	tr|A0A6J3H598|A0A6J3H598_SAPAP
OG0009302	sp|P00568|KAD1_HUMAN	tr|A0A6J3G586|A0A6J3G586_SAPAP
OG0009303	sp|P02768|ALBU_HUMAN	tr|A0A6J3GGD4|A0A6J3GGD4_SAPAP
OG0009304	sp|P09629|HXB7_HUMAN	tr|A0A6J3I1J2|A0A6J3I1J2_SAPAP
OG0009305	sp|P16234|PGFRA_HUMAN	tr|A0A6J3HJC9|A0A6J3HJC9_SAPAP
OG0009306	sp|P20273|CD22_HUMAN	tr|A0A6J3FGP2|A0A6J3FGP2_SAPAP
OG0009307	sp|P23229|ITA6_HUMAN	tr|A0A6J3J2M3|A0A6J3J2M3_SAPAP
OG0009308	sp|P42685|FRK_HUMAN	tr|A0A6J3HKX2|A0A6J3HKX2_SAPAP
OG0009309	sp|P49790|NU153_HUMAN	tr|A0A6J3FCY1|A0A6J3FCY1_SAPAP
OG0009310	sp|P51810|GP143_HUMAN	tr|A0A6J3IH94|A0A6J3IH94_SAPAP
OG0009311	sp|P54368|OAZ1_HUMAN	tr|A0A6J3FRN1|A0A6J3FRN1_SAPAP
OG0009312	sp|Q01167|FOXK2_HUMAN	tr|A0A6J3ESC4|A0A6J3ESC4_SAPAP
OG0009313	sp|Q13326|SGCG_HUMAN	tr|A0A6J3GDL8|A0A6J3GDL8_SAPAP
OG0009314	sp|Q13761|RUNX3_HUMAN	tr|A0A6J3JRB6|A0A6J3JRB6_SAPAP
OG0009315	sp|Q13835|PKP1_HUMAN	tr|A0A6J3IPY7|A0A6J3IPY7_SAPAP
OG0009316	sp|Q15303|ERBB4_HUMAN	tr|A0A6J3HTS3|A0A6J3HTS3_SAPAP
OG0009317	sp|Q15773|MLF2_HUMAN	tr|A0A6J3FZ54|A0A6J3FZ54_SAPAP
OG0009318	sp|Q32MH5|F214A_HUMAN	tr|A0A6J3JEC3|A0A6J3JEC3_SAPAP
OG0009319	sp|Q32MZ4|LRRF1_HUMAN	tr|A0A6J3HU21|A0A6J3HU21_SAPAP
OG0009320	sp|Q504Y0|S39AC_HUMAN	tr|A0A6J3F2P0|A0A6J3F2P0_SAPAP
OG0009321	sp|Q5SQ64|LY66F_HUMAN	tr|A0A6J3H4W0|A0A6J3H4W0_SAPAP
OG0009322	sp|Q5T9C9|PI5L1_HUMAN	tr|A0A6J3G759|A0A6J3G759_SAPAP
OG0009323	sp|Q5TGU0|TSPO2_HUMAN	tr|A0A6J3FV45|A0A6J3FV45_SAPAP
OG0009324	sp|Q5VTH9|DNAI4_HUMAN	tr|A0A6J3JC64|A0A6J3JC64_SAPAP
OG0009325	sp|Q6BDS2|URFB1_HUMAN	tr|A0A6J3FUS4|A0A6J3FUS4_SAPAP
OG0009326	sp|Q6JVE9|LCN8_HUMAN	tr|A0A6J3GIJ3|A0A6J3GIJ3_SAPAP
OG0009327	sp|Q6Q0C0|TRAF7_HUMAN	tr|A0A6J3H2C2|A0A6J3H2C2_SAPAP
OG0009328	sp|Q6Q788|APOA5_HUMAN	tr|A0A6J3IFM2|A0A6J3IFM2_SAPAP
OG0009329	sp|Q6UWX4|HIPL2_HUMAN	tr|A0A6J3IRX2|A0A6J3IRX2_SAPAP
OG0009330	sp|Q6UWZ7|ABRX1_HUMAN	tr|A0A6J3EN69|A0A6J3EN69_SAPAP
OG0009331	sp|Q711Q0|CEFIP_HUMAN	tr|A0A6J3GWR3|A0A6J3GWR3_SAPAP
OG0009332	sp|Q86TL0|ATG4D_HUMAN	tr|A0A6J3FQK9|A0A6J3FQK9_SAPAP
OG0009333	sp|Q8IW19|APLF_HUMAN	tr|A0A6J3J0L1|A0A6J3J0L1_SAPAP
OG0009334	sp|Q8N9R6|CDRT4_HUMAN	tr|A0A6J3I0R4|A0A6J3I0R4_SAPAP
OG0009335	sp|Q8NDH3|PEPL1_HUMAN	tr|A0A6J3G4Q1|A0A6J3G4Q1_SAPAP
OG0009336	sp|Q8NFR9|I17RE_HUMAN	tr|A0A6J3H936|A0A6J3H936_SAPAP
OG0009337	sp|Q8NH19|O10AG_HUMAN	tr|A0A6J3I8N1|A0A6J3I8N1_SAPAP
OG0009338	sp|Q8WXE9|STON2_HUMAN	tr|A0A6J3INP6|A0A6J3INP6_SAPAP
