Orthogroup	Homo_sapiens	Fukomys_damarensis
OG0007517	sp|O00623|PEX12_HUMAN	tr|A0A091EG17|A0A091EG17_FUKDA
OG0007518	sp|O76027|ANXA9_HUMAN	tr|A0A091CKL3|A0A091CKL3_FUKDA
OG0007519	sp|Q96AP0|ACD_HUMAN	tr|A0A091CMC3|A0A091CMC3_FUKDA
OG0007520	sp|Q96BT7|ALKB8_HUMAN	tr|A0A091CP04|A0A091CP04_FUKDA
OG0007521	sp|Q3ZCQ8|TIM50_HUMAN	tr|A0A091CPB6|A0A091CPB6_FUKDA
OG0007522	sp|Q15633|TRBP2_HUMAN	tr|A0A091CQ79|A0A091CQ79_FUKDA
OG0007523	sp|P61970|NTF2_HUMAN	tr|A0A091CQM6|A0A091CQM6_FUKDA
OG0007524	sp|Q92698|RAD54_HUMAN	tr|A0A091CRN4|A0A091CRN4_FUKDA
OG0007525	sp|Q2MV58|TECT1_HUMAN	tr|A0A091CXU8|A0A091CXU8_FUKDA
OG0007526	sp|Q8WWX9|SELM_HUMAN	tr|A0A091CY49|A0A091CY49_FUKDA
OG0007527	sp|P78371|TCPB_HUMAN	tr|A0A091D2L9|A0A091D2L9_FUKDA
OG0007528	sp|P19320|VCAM1_HUMAN	tr|A0A091D455|A0A091D455_FUKDA
OG0007529	sp|Q16836|HCDH_HUMAN	tr|A0A091D488|A0A091D488_FUKDA
OG0007530	sp|O60602|TLR5_HUMAN	tr|A0A091D4E1|A0A091D4E1_FUKDA
OG0007531	sp|Q6UB98|ANR12_HUMAN	tr|A0A091D7L0|A0A091D7L0_FUKDA
OG0007532	sp|Q05397|FAK1_HUMAN	tr|A0A091D8K0|A0A091D8K0_FUKDA
OG0007533	sp|Q9H4Q3|PRD13_HUMAN	tr|A0A091D9J9|A0A091D9J9_FUKDA
OG0007534	sp|Q5T4F4|ZFY27_HUMAN	tr|A0A091DA78|A0A091DA78_FUKDA
OG0007535	sp|Q86UX7|URP2_HUMAN	tr|A0A091DBJ9|A0A091DBJ9_FUKDA
OG0007536	sp|Q5XKP0|MIC13_HUMAN	tr|A0A091DCL8|A0A091DCL8_FUKDA
OG0007537	sp|Q9BWQ6|YIPF2_HUMAN	tr|A0A091DET8|A0A091DET8_FUKDA
OG0007538	sp|P58005|SESN3_HUMAN	tr|A0A091DFH0|A0A091DFH0_FUKDA
OG0007539	sp|P00439|PH4H_HUMAN	tr|A0A091DGV1|A0A091DGV1_FUKDA
OG0007540	sp|Q9HAZ2|PRD16_HUMAN	tr|A0A091DI44|A0A091DI44_FUKDA
OG0007541	sp|Q8IZU3|SYCP3_HUMAN	tr|A0A091DJ58|A0A091DJ58_FUKDA
OG0007542	sp|O60513|B4GT4_HUMAN	tr|A0A091DKF6|A0A091DKF6_FUKDA
OG0007543	sp|Q9Y6U7|RN215_HUMAN	tr|A0A091DLG2|A0A091DLG2_FUKDA
OG0007544	sp|Q9UBW5|BIN2_HUMAN	tr|A0A091DMB2|A0A091DMB2_FUKDA
OG0007545	sp|P00450|CERU_HUMAN	tr|A0A091DNZ8|A0A091DNZ8_FUKDA
OG0007546	sp|Q9UL17|TBX21_HUMAN	tr|A0A091DRZ0|A0A091DRZ0_FUKDA
OG0007547	sp|Q58A45|PAN3_HUMAN	tr|A0A091DS95|A0A091DS95_FUKDA
OG0007548	sp|Q14258|TRI25_HUMAN	tr|A0A091DV69|A0A091DV69_FUKDA
OG0007549	sp|Q8NBP0|TTC13_HUMAN	tr|A0A091DVD4|A0A091DVD4_FUKDA
OG0007550	sp|P01854|IGHE_HUMAN	tr|A0A091DW50|A0A091DW50_FUKDA
OG0007551	sp|Q6DKK2|TTC19_HUMAN	tr|A0A091DXD3|A0A091DXD3_FUKDA
OG0007552	sp|P16435|NCPR_HUMAN	tr|A0A091DYD6|A0A091DYD6_FUKDA
OG0007553	sp|Q9H2P0|ADNP_HUMAN	tr|A0A091DZZ1|A0A091DZZ1_FUKDA
OG0007555	sp|P56539|CAV3_HUMAN	tr|A0A091E1U1|A0A091E1U1_FUKDA
OG0007556	sp|P0DJG4|THEGL_HUMAN	tr|A0A091E215|A0A091E215_FUKDA
OG0007557	sp|Q9NUE0|ZDH18_HUMAN	tr|A0A091E320|A0A091E320_FUKDA
OG0007558	sp|O43593|HAIR_HUMAN	tr|A0A091E6B4|A0A091E6B4_FUKDA
OG0007559	sp|Q96HV5|TM41A_HUMAN	tr|A0A091ED16|A0A091ED16_FUKDA
OG0007560	sp|B4DU55|ZN879_HUMAN	tr|A0A091EDJ6|A0A091EDJ6_FUKDA
OG0007561	sp|Q9NXA8|SIR5_HUMAN	tr|A0A091EEL1|A0A091EEL1_FUKDA
OG0007562	sp|Q9P2E3|ZNFX1_HUMAN	tr|A0A091EK25|A0A091EK25_FUKDA
OG0007563	sp|Q9UN19|DAPP1_HUMAN	tr|A0A091ENB5|A0A091ENB5_FUKDA
OG0007564	sp|Q8IUK8|CBLN2_HUMAN	tr|A0A091ERL9|A0A091ERL9_FUKDA
OG0007565	sp|Q69YI7|NAIF1_HUMAN	tr|A0A091CL61|A0A091CL61_FUKDA
OG0007566	sp|Q9Y333|LSM2_HUMAN	tr|A0A091CPH1|A0A091CPH1_FUKDA
OG0007567	sp|Q8WW62|TMED6_HUMAN	tr|A0A091CPM6|A0A091CPM6_FUKDA
OG0007568	sp|Q14008|CKAP5_HUMAN	tr|A0A091CQB4|A0A091CQB4_FUKDA
OG0007569	sp|O60449|LY75_HUMAN	tr|A0A091CSU1|A0A091CSU1_FUKDA
OG0007570	sp|Q7Z6M4|MTEF4_HUMAN	tr|A0A091CT38|A0A091CT38_FUKDA
OG0007571	sp|P46663|BKRB1_HUMAN	tr|A0A091CUK0|A0A091CUK0_FUKDA
OG0007572	sp|O43462|MBTP2_HUMAN	tr|A0A091CW21|A0A091CW21_FUKDA
OG0007573	sp|Q53QV2|LBH_HUMAN	tr|A0A091CYJ7|A0A091CYJ7_FUKDA
OG0007574	sp|Q9BVW5|TIPIN_HUMAN	tr|A0A091CZ91|A0A091CZ91_FUKDA
OG0007575	sp|Q569K6|CC157_HUMAN	tr|A0A091D0G6|A0A091D0G6_FUKDA
OG0007576	sp|Q96QE3|ATAD5_HUMAN	tr|A0A091D0J0|A0A091D0J0_FUKDA
OG0007577	sp|Q9Y230|RUVB2_HUMAN	tr|A0A091D5C9|A0A091D5C9_FUKDA
OG0007578	sp|Q9NYB9|ABI2_HUMAN	tr|A0A091D674|A0A091D674_FUKDA
OG0007579	sp|O00139|KIF2A_HUMAN	tr|A0A091D6L2|A0A091D6L2_FUKDA
OG0007580	sp|Q5TGI0|FAXC_HUMAN	tr|A0A091D9J5|A0A091D9J5_FUKDA
OG0007581	sp|Q6P3R8|NEK5_HUMAN	tr|A0A091DCR8|A0A091DCR8_FUKDA
OG0007582	sp|Q9NVN3|RIC8B_HUMAN	tr|A0A091DDR2|A0A091DDR2_FUKDA
OG0007583	sp|Q02094|RHAG_HUMAN	tr|A0A091DH35|A0A091DH35_FUKDA
OG0007584	sp|Q9HCM4|E41L5_HUMAN	tr|A0A091DHU2|A0A091DHU2_FUKDA
OG0007585	sp|Q9NXN4|GDAP2_HUMAN	tr|A0A091DIK2|A0A091DIK2_FUKDA
OG0007586	sp|O95264|5HT3B_HUMAN	tr|A0A091DJ68|A0A091DJ68_FUKDA
OG0007587	sp|A6NKF7|TM88B_HUMAN	tr|A0A091DL18|A0A091DL18_FUKDA
OG0007588	sp|Q6P9B6|MEAK7_HUMAN	tr|A0A091DL66|A0A091DL66_FUKDA
OG0007589	sp|Q9HCM1|RESF1_HUMAN	tr|A0A091DLR0|A0A091DLR0_FUKDA
OG0007590	sp|Q14863|PO6F1_HUMAN	tr|A0A091DLR3|A0A091DLR3_FUKDA
OG0007591	sp|P56178|DLX5_HUMAN	tr|A0A091DM51|A0A091DM51_FUKDA
OG0007592	sp|P05305|EDN1_HUMAN	tr|A0A091DNU5|A0A091DNU5_FUKDA
OG0007593	sp|Q9NVR7|TBCC1_HUMAN	tr|A0A091DQ34|A0A091DQ34_FUKDA
OG0007594	sp|Q9Y241|HIG1A_HUMAN	tr|A0A091DS63|A0A091DS63_FUKDA
OG0007595	sp|Q14894|CRYM_HUMAN	tr|A0A091DSN2|A0A091DSN2_FUKDA
OG0007596	sp|Q9UFP1|GAK1A_HUMAN	tr|A0A091DSQ5|A0A091DSQ5_FUKDA
OG0007597	sp|Q7Z5K2|WAPL_HUMAN	tr|A0A091DU31|A0A091DU31_FUKDA
OG0007598	sp|P09564|CD7_HUMAN	tr|A0A091DUF7|A0A091DUF7_FUKDA
OG0007599	sp|O95980|RECK_HUMAN	tr|A0A091DWB6|A0A091DWB6_FUKDA
OG0007600	sp|Q14703|MBTP1_HUMAN	tr|A0A091DXH7|A0A091DXH7_FUKDA
OG0007601	sp|P04080|CYTB_HUMAN	tr|A0A091DZ43|A0A091DZ43_FUKDA
OG0007602	sp|Q86WX3|AROS_HUMAN	tr|A0A091E013|A0A091E013_FUKDA
OG0007603	sp|Q9NR82|KCNQ5_HUMAN	tr|A0A091E0L6|A0A091E0L6_FUKDA
OG0007604	sp|P23467|PTPRB_HUMAN	tr|A0A091E0R3|A0A091E0R3_FUKDA
OG0007605	sp|P36776|LONM_HUMAN	tr|A0A091E174|A0A091E174_FUKDA
OG0007606	sp|O15047|SET1A_HUMAN	tr|A0A091E1A1|A0A091E1A1_FUKDA
OG0007607	sp|Q8TBK2|SETD6_HUMAN	tr|A0A091E1F7|A0A091E1F7_FUKDA
OG0007608	sp|P35367|HRH1_HUMAN	tr|A0A091E501|A0A091E501_FUKDA
OG0007609	sp|Q7Z6G8|ANS1B_HUMAN	tr|A0A091E7L1|A0A091E7L1_FUKDA
OG0007610	sp|Q13322|GRB10_HUMAN	tr|A0A091ECH7|A0A091ECH7_FUKDA
OG0007611	sp|Q7Z5H3|RHG22_HUMAN	tr|A0A091EF15|A0A091EF15_FUKDA
OG0007612	sp|Q14746|COG2_HUMAN	tr|A0A091EFS6|A0A091EFS6_FUKDA
OG0007613	sp|Q86XT9|TM219_HUMAN	tr|A0A091EL44|A0A091EL44_FUKDA
OG0007614	sp|Q12972|PP1R8_HUMAN	tr|A0A091EPQ9|A0A091EPQ9_FUKDA
OG0007615	sp|P17275|JUNB_HUMAN	tr|A0A091CL79|A0A091CL79_FUKDA
OG0007616	sp|Q9HCK1|ZDBF2_HUMAN	tr|A0A091CMR2|A0A091CMR2_FUKDA
OG0007617	sp|Q9NWW7|CB042_HUMAN	tr|A0A091CPU7|A0A091CPU7_FUKDA
OG0007618	sp|Q9NUR3|TM74B_HUMAN	tr|A0A091CQ20|A0A091CQ20_FUKDA
OG0007619	sp|Q8N907|DAND5_HUMAN	tr|A0A091CQE7|A0A091CQE7_FUKDA
OG0007620	sp|Q7Z434|MAVS_HUMAN	tr|A0A091CQT3|A0A091CQT3_FUKDA
OG0007621	sp|P09455|RET1_HUMAN	tr|A0A091CRK9|A0A091CRK9_FUKDA
OG0007622	sp|Q9P1Z2|CACO1_HUMAN	tr|A0A091CTL2|A0A091CTL2_FUKDA
OG0007623	sp|Q9NZC3|GDE1_HUMAN	tr|A0A091CTW7|A0A091CTW7_FUKDA
OG0007624	sp|P29144|TPP2_HUMAN	tr|A0A091CXH9|A0A091CXH9_FUKDA
OG0007625	sp|P48307|TFPI2_HUMAN	tr|A0A091CYV4|A0A091CYV4_FUKDA
OG0007626	sp|Q8IVN3|MSTN1_HUMAN	tr|A0A091CZH0|A0A091CZH0_FUKDA
OG0007627	sp|Q9Y458|TBX22_HUMAN	tr|A0A091D1I2|A0A091D1I2_FUKDA
OG0007628	sp|O15121|DEGS1_HUMAN	tr|A0A091D4D6|A0A091D4D6_FUKDA
OG0007629	sp|Q13291|SLAF1_HUMAN	tr|A0A091D5K5|A0A091D5K5_FUKDA
OG0007630	sp|Q9H6T3|RPAP3_HUMAN	tr|A0A091D880|A0A091D880_FUKDA
OG0007631	sp|Q9P0M2|AKA7G_HUMAN	tr|A0A091D9B7|A0A091D9B7_FUKDA
OG0007632	sp|P51884|LUM_HUMAN	tr|A0A091DB60|A0A091DB60_FUKDA
OG0007633	sp|Q8N7L0|F216B_HUMAN	tr|A0A091DBL1|A0A091DBL1_FUKDA
OG0007634	sp|Q9H156|SLIK2_HUMAN	tr|A0A091DC93|A0A091DC93_FUKDA
OG0007635	sp|P62841|RS15_HUMAN	tr|A0A091DCU4|A0A091DCU4_FUKDA
OG0007636	sp|Q96C11|FGGY_HUMAN	tr|A0A091DDE1|A0A091DDE1_FUKDA
OG0007637	sp|Q6PJP8|DCR1A_HUMAN	tr|A0A091DEP1|A0A091DEP1_FUKDA
OG0007638	sp|Q9BZH6|WDR11_HUMAN	tr|A0A091DEZ8|A0A091DEZ8_FUKDA
OG0007639	sp|O14933|UB2L6_HUMAN	tr|A0A091DG21|A0A091DG21_FUKDA
OG0007640	sp|Q502W7|CCD38_HUMAN	tr|A0A091DG82|A0A091DG82_FUKDA
OG0007641	sp|P51610|HCFC1_HUMAN	tr|A0A091DHS2|A0A091DHS2_FUKDA
OG0007642	sp|P58753|TIRAP_HUMAN	tr|A0A091DJV6|A0A091DJV6_FUKDA
OG0007643	sp|Q6P1M3|L2GL2_HUMAN	tr|A0A091DJV9|A0A091DJV9_FUKDA
OG0007644	sp|Q9H7E9|CH033_HUMAN	tr|A0A091DK12|A0A091DK12_FUKDA
OG0007645	sp|Q9P0M4|IL17C_HUMAN	tr|A0A091DN07|A0A091DN07_FUKDA
OG0007646	sp|Q9P2H3|IFT80_HUMAN	tr|A0A091DNI3|A0A091DNI3_FUKDA
OG0007647	sp|Q9UJW0|DCTN4_HUMAN	tr|A0A091DNZ9|A0A091DNZ9_FUKDA
OG0007648	sp|Q9NYY3|PLK2_HUMAN	tr|A0A091DPD2|A0A091DPD2_FUKDA
OG0007649	sp|O60896|RAMP3_HUMAN	tr|A0A091DPN6|A0A091DPN6_FUKDA
OG0007650	sp|Q9UBZ9|REV1_HUMAN	tr|A0A091DQR7|A0A091DQR7_FUKDA
OG0007651	sp|Q6PML9|ZNT9_HUMAN	tr|A0A091DQY4|A0A091DQY4_FUKDA
OG0007652	sp|Q7Z6E9|RBBP6_HUMAN	tr|A0A091DQZ7|A0A091DQZ7_FUKDA
OG0007653	sp|P22492|H1T_HUMAN	tr|A0A091DRZ7|A0A091DRZ7_FUKDA
OG0007654	sp|P56385|ATP5I_HUMAN	tr|A0A091DSD5|A0A091DSD5_FUKDA
OG0007655	sp|Q6NXP0|EFC12_HUMAN	tr|A0A091DX99|A0A091DX99_FUKDA
OG0007656	sp|Q9UI17|M2GD_HUMAN	tr|A0A091DYN7|A0A091DYN7_FUKDA
OG0007657	sp|Q96JF0|SIAT2_HUMAN	tr|A0A091DYP6|A0A091DYP6_FUKDA
OG0007658	sp|P30281|CCND3_HUMAN	tr|A0A091E0T7|A0A091E0T7_FUKDA
OG0007659	sp|P20809|IL11_HUMAN	tr|A0A091E199|A0A091E199_FUKDA
OG0007660	sp|Q702N8|XIRP1_HUMAN	tr|A0A091E4N8|A0A091E4N8_FUKDA
OG0007661	sp|Q86WK9|PAQR7_HUMAN	tr|A0A091E4V2|A0A091E4V2_FUKDA
OG0007662	sp|Q9Y2W3|S45A1_HUMAN	tr|A0A091E6A3|A0A091E6A3_FUKDA
OG0007663	sp|Q96L58|B3GT6_HUMAN	tr|A0A091E985|A0A091E985_FUKDA
OG0007664	sp|Q9HCD5|NCOA5_HUMAN	tr|A0A091EAX0|A0A091EAX0_FUKDA
OG0007665	sp|Q8N6V4|CJ053_HUMAN	tr|A0A091EF06|A0A091EF06_FUKDA
OG0007666	sp|Q9BSN7|TM204_HUMAN	tr|A0A091EH46|A0A091EH46_FUKDA
OG0007667	sp|P55036|PSMD4_HUMAN	tr|A0A091CII7|A0A091CII7_FUKDA
OG0007668	sp|P43246|MSH2_HUMAN	tr|A0A091CM21|A0A091CM21_FUKDA
OG0007669	sp|Q8IVJ1|S41A1_HUMAN	tr|A0A091CPR3|A0A091CPR3_FUKDA
OG0007670	sp|Q9BY49|PECR_HUMAN	tr|A0A091CQ49|A0A091CQ49_FUKDA
OG0007671	sp|Q8N6Y1|PCD20_HUMAN	tr|A0A091CQC2|A0A091CQC2_FUKDA
OG0007672	sp|P47901|V1BR_HUMAN	tr|A0A091CQQ1|A0A091CQQ1_FUKDA
OG0007673	sp|Q5JUK2|SOLH1_HUMAN	tr|A0A091CQQ3|A0A091CQQ3_FUKDA
OG0007674	sp|P05067|A4_HUMAN	tr|A0A091CQV1|A0A091CQV1_FUKDA
OG0007675	sp|A2RU30|TESP1_HUMAN	tr|A0A091CSL7|A0A091CSL7_FUKDA
OG0007676	sp|Q02447|SP3_HUMAN	tr|A0A091CV30|A0A091CV30_FUKDA
OG0007677	sp|Q6PF18|MORN3_HUMAN	tr|A0A091CXT5|A0A091CXT5_FUKDA
OG0007678	sp|Q7RTU1|TCF23_HUMAN	tr|A0A091CYM8|A0A091CYM8_FUKDA
OG0007679	sp|Q99758|ABCA3_HUMAN	tr|A0A091D033|A0A091D033_FUKDA
OG0007680	sp|P35869|AHR_HUMAN	tr|A0A091D3L6|A0A091D3L6_FUKDA
OG0007681	sp|Q9UK00|CC018_HUMAN	tr|A0A091D6S5|A0A091D6S5_FUKDA
OG0007682	sp|Q96D15|RCN3_HUMAN	tr|A0A091D7L5|A0A091D7L5_FUKDA
OG0007683	sp|P00480|OTC_HUMAN	tr|A0A091DB26|A0A091DB26_FUKDA
OG0007684	sp|Q9HC58|NCKX3_HUMAN	tr|A0A091DD91|A0A091DD91_FUKDA
OG0007685	sp|P03973|SLPI_HUMAN	tr|A0A091DDQ6|A0A091DDQ6_FUKDA
OG0007686	sp|Q96Q27|ASB2_HUMAN	tr|A0A091DEZ7|A0A091DEZ7_FUKDA
OG0007687	sp|Q969G2|LHX4_HUMAN	tr|A0A091DF05|A0A091DF05_FUKDA
OG0007688	sp|Q9NUG4|CCM2L_HUMAN	tr|A0A091DH74|A0A091DH74_FUKDA
OG0007689	sp|Q6UXQ4|CB066_HUMAN	tr|A0A091DI79|A0A091DI79_FUKDA
OG0007690	sp|Q9Y5C1|ANGL3_HUMAN	tr|A0A091DK83|A0A091DK83_FUKDA
OG0007691	sp|Q86VM9|ZCH18_HUMAN	tr|A0A091DL88|A0A091DL88_FUKDA
OG0007692	sp|Q9UL68|MYT1L_HUMAN	tr|A0A091DLV3|A0A091DLV3_FUKDA
OG0007693	sp|Q6IMN6|CAPR2_HUMAN	tr|A0A091DLW3|A0A091DLW3_FUKDA
OG0007694	sp|P62258|1433E_HUMAN	tr|A0A091DRU5|A0A091DRU5_FUKDA
OG0007695	sp|Q9H3D4|P63_HUMAN	tr|A0A091DSC7|A0A091DSC7_FUKDA
OG0007696	sp|A6NEL2|SWAHB_HUMAN	tr|A0A091DSE7|A0A091DSE7_FUKDA
OG0007697	sp|Q5VYM1|CI131_HUMAN	tr|A0A091DT86|A0A091DT86_FUKDA
OG0007698	sp|Q6UWJ1|TMCO3_HUMAN	tr|A0A091DXK3|A0A091DXK3_FUKDA
OG0007699	sp|O95382|M3K6_HUMAN	tr|A0A091E014|A0A091E014_FUKDA
OG0007700	sp|Q8N4V1|EMC5_HUMAN	tr|A0A091E1T0|A0A091E1T0_FUKDA
OG0007701	sp|Q8WUW1|BRK1_HUMAN	tr|A0A091E1V8|A0A091E1V8_FUKDA
OG0007702	sp|Q86VH5|LRRT3_HUMAN	tr|A0A091E2I2|A0A091E2I2_FUKDA
OG0007703	sp|A2A2Y4|FRMD3_HUMAN	tr|A0A091E3E2|A0A091E3E2_FUKDA
OG0007704	sp|Q8WUY3|PRUN2_HUMAN	tr|A0A091E5B4|A0A091E5B4_FUKDA
OG0007705	sp|Q9NUQ8|ABCF3_HUMAN	tr|A0A091ED31|A0A091ED31_FUKDA
OG0007706	sp|P82930|RT34_HUMAN	tr|A0A091EH42|A0A091EH42_FUKDA
OG0007707	sp|O75817|POP7_HUMAN	tr|A0A091EML8|A0A091EML8_FUKDA
OG0007708	sp|Q96BI3|APH1A_HUMAN	tr|A0A091CIG9|A0A091CIG9_FUKDA
OG0007709	sp|Q8TAM2|TTC8_HUMAN	tr|A0A091CIL2|A0A091CIL2_FUKDA
OG0007710	sp|Q8N490|PNKD_HUMAN	tr|A0A091CMQ8|A0A091CMQ8_FUKDA
OG0007711	sp|P22301|IL10_HUMAN	tr|A0A091CNQ2|A0A091CNQ2_FUKDA
OG0007712	sp|Q99436|PSB7_HUMAN	tr|A0A091CPD1|A0A091CPD1_FUKDA
OG0007713	sp|P42566|EPS15_HUMAN	tr|A0A091CPF5|A0A091CPF5_FUKDA
OG0007714	sp|Q6UWH6|TX261_HUMAN	tr|A0A091CPT6|A0A091CPT6_FUKDA
OG0007715	sp|O60934|NBN_HUMAN	tr|A0A091CRV8|A0A091CRV8_FUKDA
OG0007716	sp|Q8N6L7|TM252_HUMAN	tr|A0A091CTU7|A0A091CTU7_FUKDA
OG0007717	sp|P05060|SCG1_HUMAN	tr|A0A091CVP9|A0A091CVP9_FUKDA
OG0007718	sp|P84095|RHOG_HUMAN	tr|A0A091CWB4|A0A091CWB4_FUKDA
OG0007719	sp|Q8NHR9|PROF4_HUMAN	tr|A0A091CXE5|A0A091CXE5_FUKDA
OG0007720	sp|P47211|GALR1_HUMAN	tr|A0A091CXP2|A0A091CXP2_FUKDA
OG0007721	sp|Q96I13|ABHD8_HUMAN	tr|A0A091D165|A0A091D165_FUKDA
OG0007722	sp|Q96MT3|PRIC1_HUMAN	tr|A0A091D223|A0A091D223_FUKDA
OG0007723	sp|P78314|3BP2_HUMAN	tr|A0A091D3Y4|A0A091D3Y4_FUKDA
OG0007724	sp|P42681|TXK_HUMAN	tr|A0A091D5V0|A0A091D5V0_FUKDA
OG0007725	sp|Q8TDN2|KCNV2_HUMAN	tr|A0A091D7N8|A0A091D7N8_FUKDA
OG0007726	sp|O94826|TOM70_HUMAN	tr|A0A091D8T2|A0A091D8T2_FUKDA
OG0007727	sp|P04818|TYSY_HUMAN	tr|A0A091D9E0|A0A091D9E0_FUKDA
OG0007728	sp|Q969I6|S38A4_HUMAN	tr|A0A091DAJ6|A0A091DAJ6_FUKDA
OG0007729	sp|P35575|G6PC1_HUMAN	tr|A0A091DBU0|A0A091DBU0_FUKDA
OG0007731	sp|P78362|SRPK2_HUMAN	tr|A0A091DEZ5|A0A091DEZ5_FUKDA
OG0007732	sp|Q9Y5L3|ENTP2_HUMAN	tr|A0A091DF82|A0A091DF82_FUKDA
OG0007733	sp|C9J7I0|UMAD1_HUMAN	tr|A0A091DFU9|A0A091DFU9_FUKDA
OG0007734	sp|P78382|S35A1_HUMAN	tr|A0A091DFY0|A0A091DFY0_FUKDA
OG0007735	sp|P43116|PE2R2_HUMAN	tr|A0A091DHI8|A0A091DHI8_FUKDA
OG0007736	sp|P33991|MCM4_HUMAN	tr|A0A091DJ79|A0A091DJ79_FUKDA
OG0007737	sp|Q17R55|F187B_HUMAN	tr|A0A091DJS1|A0A091DJS1_FUKDA
OG0007738	sp|Q9NZN5|ARHGC_HUMAN	tr|A0A091DL76|A0A091DL76_FUKDA
OG0007739	sp|Q9H7F0|AT133_HUMAN	tr|A0A091DLX7|A0A091DLX7_FUKDA
OG0007740	sp|O75554|WBP4_HUMAN	tr|A0A091DLX8|A0A091DLX8_FUKDA
OG0007741	sp|P07949|RET_HUMAN	tr|A0A091DS65|A0A091DS65_FUKDA
OG0007742	sp|O43745|CHP2_HUMAN	tr|A0A091DSQ3|A0A091DSQ3_FUKDA
OG0007743	sp|Q96RQ9|OXLA_HUMAN	tr|A0A091DTW3|A0A091DTW3_FUKDA
OG0007744	sp|Q9NS93|TM7S3_HUMAN	tr|A0A091DZM8|A0A091DZM8_FUKDA
OG0007745	sp|Q96QS1|TSN32_HUMAN	tr|A0A091DZP6|A0A091DZP6_FUKDA
OG0007747	sp|Q86SQ0|PHLB2_HUMAN	tr|A0A091E6P2|A0A091E6P2_FUKDA
OG0007748	sp|Q96Q11|TRNT1_HUMAN	tr|A0A091E6R0|A0A091E6R0_FUKDA
OG0007749	sp|Q92959|SO2A1_HUMAN	tr|A0A091EBR6|A0A091EBR6_FUKDA
OG0007750	sp|Q96TC7|RMD3_HUMAN	tr|A0A091EC95|A0A091EC95_FUKDA
OG0007751	sp|Q96HI0|SENP5_HUMAN	tr|A0A091ECT3|A0A091ECT3_FUKDA
OG0007752	sp|Q9BWE0|REPI1_HUMAN	tr|A0A091EIT8|A0A091EIT8_FUKDA
OG0007753	sp|Q96DV4|RM38_HUMAN	tr|A0A091EJE2|A0A091EJE2_FUKDA
OG0007754	sp|Q5TAT6|CODA1_HUMAN	tr|A0A091EMT8|A0A091EMT8_FUKDA
OG0007755	sp|Q9BSH3|NICN1_HUMAN	tr|A0A091CLC1|A0A091CLC1_FUKDA
OG0007756	sp|P35318|ADML_HUMAN	tr|A0A091CLP2|A0A091CLP2_FUKDA
OG0007757	sp|P32780|TF2H1_HUMAN	tr|A0A091CNI3|A0A091CNI3_FUKDA
OG0007758	sp|Q8IWZ3|ANKH1_HUMAN	tr|A0A091CP42|A0A091CP42_FUKDA
OG0007759	sp|Q6IPT4|NB5R5_HUMAN	tr|A0A091CST1|A0A091CST1_FUKDA
OG0007760	sp|Q5SRN2|TSBP1_HUMAN	tr|A0A091CT35|A0A091CT35_FUKDA
OG0007761	sp|Q5GH70|XKR9_HUMAN	tr|A0A091CTY6|A0A091CTY6_FUKDA
OG0007762	sp|P0C2L3|F163B_HUMAN	tr|A0A091CUZ7|A0A091CUZ7_FUKDA
OG0007763	sp|Q9H5U6|ZCHC4_HUMAN	tr|A0A091CVE8|A0A091CVE8_FUKDA
OG0007764	sp|Q96NT3|GUCD1_HUMAN	tr|A0A091CVQ4|A0A091CVQ4_FUKDA
OG0007765	sp|Q13889|TF2H3_HUMAN	tr|A0A091CXQ4|A0A091CXQ4_FUKDA
OG0007767	sp|Q9UHC1|MLH3_HUMAN	tr|A0A091D191|A0A091D191_FUKDA
OG0007768	sp|Q13686|ALKB1_HUMAN	tr|A0A091D1B8|A0A091D1B8_FUKDA
OG0007769	sp|Q9NX46|ADPRS_HUMAN	tr|A0A091D1F8|A0A091D1F8_FUKDA
OG0007770	sp|P30542|AA1R_HUMAN	tr|A0A091D1L0|A0A091D1L0_FUKDA
OG0007771	sp|Q9UMZ3|PTPRQ_HUMAN	tr|A0A091D3Z3|A0A091D3Z3_FUKDA
OG0007772	sp|Q9NZD1|GPC5D_HUMAN	tr|A0A091D569|A0A091D569_FUKDA
OG0007773	sp|Q6UXT9|ABH15_HUMAN	tr|A0A091D5K3|A0A091D5K3_FUKDA
OG0007774	sp|Q8NHA8|OR1FC_HUMAN	tr|A0A091D7V5|A0A091D7V5_FUKDA
OG0007775	sp|Q8ND61|CC020_HUMAN	tr|A0A091DAC0|A0A091DAC0_FUKDA
OG0007776	sp|Q9UL46|PSME2_HUMAN	tr|A0A091DB34|A0A091DB34_FUKDA
OG0007777	sp|Q6ZNF0|ACP7_HUMAN	tr|A0A091DBW4|A0A091DBW4_FUKDA
OG0007778	sp|Q6NUJ2|CK087_HUMAN	tr|A0A091DD68|A0A091DD68_FUKDA
OG0007779	sp|Q8IUM7|NPAS4_HUMAN	tr|A0A091DDM4|A0A091DDM4_FUKDA
OG0007780	sp|Q6P0N0|M18BP_HUMAN	tr|A0A091DFC8|A0A091DFC8_FUKDA
OG0007781	sp|Q86VP1|TAXB1_HUMAN	tr|A0A091DHD0|A0A091DHD0_FUKDA
OG0007782	sp|P01275|GLUC_HUMAN	tr|A0A091DI12|A0A091DI12_FUKDA
OG0007783	sp|P00813|ADA_HUMAN	tr|A0A091DJ15|A0A091DJ15_FUKDA
