Orthogroup	Homo_sapiens	Chlorocebus_sabaeus
OG0005648	sp|Q6P4R8|NFRKB_HUMAN	tr|A0A0D9S4P0|A0A0D9S4P0_CHLSB
OG0005649	sp|P49746|TSP3_HUMAN	tr|A0A0D9S592|A0A0D9S592_CHLSB
OG0005650	sp|Q96LB9|PGRP3_HUMAN	tr|A0A0D9S5P9|A0A0D9S5P9_CHLSB
OG0005651	sp|Q7Z3K3|POGZ_HUMAN	tr|A0A0D9S5T7|A0A0D9S5T7_CHLSB
OG0005652	sp|Q9UNY4|TTF2_HUMAN	tr|A0A0D9S640|A0A0D9S640_CHLSB
OG0005653	sp|Q96LT9|RNPC3_HUMAN	tr|A0A0D9S6L9|A0A0D9S6L9_CHLSB
OG0005654	sp|Q99661|KIF2C_HUMAN	tr|A0A0D9S7H3|A0A0D9S7H3_CHLSB
OG0005655	sp|Q4KMZ1|IQCC_HUMAN	tr|A0A0D9S7X6|A0A0D9S7X6_CHLSB
OG0005656	sp|Q5SW96|ARH_HUMAN	tr|A0A0D9S866|A0A0D9S866_CHLSB
OG0005657	sp|Q96NT1|NP1L5_HUMAN	tr|A0A0D9S9Q2|A0A0D9S9Q2_CHLSB
OG0005658	sp|O43825|B3GT2_HUMAN	tr|A0A0D9SA59|A0A0D9SA59_CHLSB
OG0005659	sp|Q8IUC1|KR111_HUMAN	tr|A0A0D9SBH2|A0A0D9SBH2_CHLSB
OG0005660	sp|O95396|MOCS3_HUMAN	tr|A0A0D9SBM8|A0A0D9SBM8_CHLSB
OG0005661	sp|Q9UJN7|ZN391_HUMAN	tr|A0A0D9SCK5|A0A0D9SCK5_CHLSB
OG0005662	sp|Q9NV12|TM140_HUMAN	tr|A0A0D9SCR5|A0A0D9SCR5_CHLSB
OG0005663	sp|Q6F5E8|CARL2_HUMAN	tr|A0A0D9QV90|A0A0D9QV90_CHLSB
OG0005664	sp|Q9NX01|TXN4B_HUMAN	tr|A0A0D9QW41|A0A0D9QW41_CHLSB
OG0005665	sp|P14384|CBPM_HUMAN	tr|A0A0D9QW55|A0A0D9QW55_CHLSB
OG0005666	sp|P78426|NKX61_HUMAN	tr|A0A0D9QWH7|A0A0D9QWH7_CHLSB
OG0005667	sp|Q17R55|F187B_HUMAN	tr|A0A0D9QWX2|A0A0D9QWX2_CHLSB
OG0005668	sp|O00142|KITM_HUMAN	tr|A0A0D9QXA5|A0A0D9QXA5_CHLSB
OG0005669	sp|Q8NG04|S2610_HUMAN	tr|A0A0D9QXD2|A0A0D9QXD2_CHLSB
OG0005670	sp|Q12767|TMM94_HUMAN	tr|A0A0D9QXI3|A0A0D9QXI3_CHLSB
OG0005671	sp|Q86WQ0|NR2CA_HUMAN	tr|A0A0D9QYT0|A0A0D9QYT0_CHLSB
OG0005672	sp|M0R2J8|DCDC1_HUMAN	tr|A0A0D9QYX0|A0A0D9QYX0_CHLSB
OG0005673	tr|A0A2R8Y7Y5|A0A2R8Y7Y5_HUMAN	tr|A0A0D9QZ95|A0A0D9QZ95_CHLSB
OG0005674	sp|Q9HB03|ELOV3_HUMAN	tr|A0A0D9QZI0|A0A0D9QZI0_CHLSB
OG0005675	sp|Q0VAQ4|SMAGP_HUMAN	tr|A0A0D9R0R7|A0A0D9R0R7_CHLSB
OG0005676	sp|Q86SE9|PCGF5_HUMAN	tr|A0A0D9R2Y4|A0A0D9R2Y4_CHLSB
OG0005677	sp|Q9GZZ1|NAA50_HUMAN	tr|A0A0D9R388|A0A0D9R388_CHLSB
OG0005678	sp|Q9UKR8|TSN16_HUMAN	tr|A0A0D9R3C4|A0A0D9R3C4_CHLSB
OG0005679	sp|Q6SZW1|SARM1_HUMAN	tr|A0A0D9R4N0|A0A0D9R4N0_CHLSB
OG0005680	sp|P10911|MCF2_HUMAN	tr|A0A0D9R4U1|A0A0D9R4U1_CHLSB
OG0005681	sp|A2RRP1|NBAS_HUMAN	tr|A0A0D9R5C0|A0A0D9R5C0_CHLSB
OG0005682	sp|P52272|HNRPM_HUMAN	tr|A0A0D9R6L1|A0A0D9R6L1_CHLSB
OG0005683	sp|O75747|P3C2G_HUMAN	tr|A0A0D9R729|A0A0D9R729_CHLSB
OG0005684	sp|Q8IV01|SYT12_HUMAN	tr|A0A0D9R7V9|A0A0D9R7V9_CHLSB
OG0005685	sp|P29275|AA2BR_HUMAN	tr|A0A0D9R863|A0A0D9R863_CHLSB
OG0005686	sp|O95760|IL33_HUMAN	tr|A0A0D9R989|A0A0D9R989_CHLSB
OG0005687	sp|Q92504|S39A7_HUMAN	tr|A0A0D9RAY7|A0A0D9RAY7_CHLSB
OG0005688	sp|P28330|ACADL_HUMAN	tr|A0A0D9RBW0|A0A0D9RBW0_CHLSB
OG0005689	sp|Q9UL15|BAG5_HUMAN	tr|A0A0D9RCE5|A0A0D9RCE5_CHLSB
OG0005690	sp|O75077|ADA23_HUMAN	tr|A0A0D9RCU9|A0A0D9RCU9_CHLSB
OG0005691	sp|Q5VYM1|CI131_HUMAN	tr|A0A0D9RCX8|A0A0D9RCX8_CHLSB
OG0005692	sp|O15519|CFLAR_HUMAN	tr|A0A0D9REI1|A0A0D9REI1_CHLSB
OG0005693	sp|Q15464|SHB_HUMAN	tr|A0A0D9REM4|A0A0D9REM4_CHLSB
OG0005694	sp|Q8N9Y4|F181A_HUMAN	tr|A0A0D9RF42|A0A0D9RF42_CHLSB
OG0005695	sp|P56211|ARP19_HUMAN	tr|A0A0D9RGJ1|A0A0D9RGJ1_CHLSB
OG0005696	sp|Q5JUK9|PAGE3_HUMAN	tr|A0A0D9RI40|A0A0D9RI40_CHLSB
OG0005697	sp|Q6IMI4|ST6B1_HUMAN	tr|A0A0D9RIC0|A0A0D9RIC0_CHLSB
OG0005698	sp|P42224|STAT1_HUMAN	tr|A0A0D9RIE1|A0A0D9RIE1_CHLSB
OG0005699	sp|Q7Z7G8|VP13B_HUMAN	tr|A0A0D9RIQ1|A0A0D9RIQ1_CHLSB
OG0005700	sp|Q9H1U4|MEGF9_HUMAN	tr|A0A0D9RL60|A0A0D9RL60_CHLSB
OG0005701	sp|Q8NHH1|TTL11_HUMAN	tr|A0A0D9RLK5|A0A0D9RLK5_CHLSB
OG0005702	sp|Q8NF91|SYNE1_HUMAN	tr|A0A0D9RM68|A0A0D9RM68_CHLSB
OG0005703	sp|O43156|TTI1_HUMAN	tr|A0A0D9RMP3|A0A0D9RMP3_CHLSB
OG0005704	sp|A0A075B6K6|LV403_HUMAN	tr|A0A0D9RND4|A0A0D9RND4_CHLSB
OG0005705	sp|Q13797|ITA9_HUMAN	tr|A0A0D9RNX7|A0A0D9RNX7_CHLSB
OG0005706	sp|Q96K19|RN170_HUMAN	tr|A0A0D9RR23|A0A0D9RR23_CHLSB
OG0005707	sp|P62333|PRS10_HUMAN	tr|A0A0D9RR51|A0A0D9RR51_CHLSB
OG0005708	sp|Q6PIY7|GLD2_HUMAN	tr|A0A0D9RRT5|A0A0D9RRT5_CHLSB
OG0005709	sp|Q6NSI3|FA53A_HUMAN	tr|A0A0D9RSU8|A0A0D9RSU8_CHLSB
OG0005710	sp|Q03692|COAA1_HUMAN	tr|A0A0D9RT46|A0A0D9RT46_CHLSB
OG0005711	sp|Q8NEZ2|VP37A_HUMAN	tr|A0A0D9RW41|A0A0D9RW41_CHLSB
OG0005712	sp|Q8IUW5|RELL1_HUMAN	tr|A0A0D9RWA3|A0A0D9RWA3_CHLSB
OG0005713	sp|A2A288|ZC12D_HUMAN	tr|A0A0D9RXB5|A0A0D9RXB5_CHLSB
OG0005714	sp|A6NNE9|MARHB_HUMAN	tr|A0A0D9RXG0|A0A0D9RXG0_CHLSB
OG0005715	sp|Q14CZ7|FAKD3_HUMAN	tr|A0A0D9RXM7|A0A0D9RXM7_CHLSB
OG0005716	sp|P49184|DNSL1_HUMAN	tr|A0A0D9RYR6|A0A0D9RYR6_CHLSB
OG0005717	sp|Q9NR80|ARHG4_HUMAN	tr|A0A0D9RYR7|A0A0D9RYR7_CHLSB
OG0005718	sp|A3KMH1|VWA8_HUMAN	tr|A0A0D9RYZ8|A0A0D9RYZ8_CHLSB
OG0005719	sp|Q9Y258|CCL26_HUMAN	tr|A0A0D9RZY3|A0A0D9RZY3_CHLSB
OG0005720	sp|Q9ULJ7|ANR50_HUMAN	tr|A0A0D9S0M9|A0A0D9S0M9_CHLSB
OG0005721	sp|P40763|STAT3_HUMAN	tr|A0A0D9S1T9|A0A0D9S1T9_CHLSB
OG0005722	sp|Q96LM5|CD045_HUMAN	tr|A0A0D9S1V1|A0A0D9S1V1_CHLSB
OG0005723	sp|P02647|APOA1_HUMAN	tr|A0A0D9S398|A0A0D9S398_CHLSB
OG0005724	sp|Q96FV2|SCRN2_HUMAN	tr|A0A0D9S3N5|A0A0D9S3N5_CHLSB
OG0005725	sp|Q9Y314|NOSIP_HUMAN	tr|A0A0D9S3V5|A0A0D9S3V5_CHLSB
OG0005726	sp|Q32MQ0|ZN750_HUMAN	tr|A0A0D9S512|A0A0D9S512_CHLSB
OG0005727	sp|P0DL12|SIM17_HUMAN	tr|A0A0D9S673|A0A0D9S673_CHLSB
OG0005728	sp|Q14241|ELOA1_HUMAN	tr|A0A0D9S889|A0A0D9S889_CHLSB
OG0005729	sp|Q969V5|MUL1_HUMAN	tr|A0A0D9S8C5|A0A0D9S8C5_CHLSB
OG0005730	sp|Q5VUY0|ADCL3_HUMAN	tr|A0A0D9S8K4|A0A0D9S8K4_CHLSB
OG0005731	sp|O43610|SPY3_HUMAN	tr|A0A0D9S9E7|A0A0D9S9E7_CHLSB
OG0005732	sp|Q4LDR2|CTXN3_HUMAN	tr|A0A0D9S9F9|A0A0D9S9F9_CHLSB
OG0005733	sp|Q9UJ42|GP160_HUMAN	tr|A0A0D9SC17|A0A0D9SC17_CHLSB
OG0005734	sp|P78345|RPP38_HUMAN	tr|A0A0D9SCH8|A0A0D9SCH8_CHLSB
OG0005735	sp|P59534|T2R39_HUMAN	tr|A0A0D9SCS8|A0A0D9SCS8_CHLSB
OG0005736	sp|Q9NYW2|TA2R8_HUMAN	tr|A0A0D9SCZ7|A0A0D9SCZ7_CHLSB
OG0005737	sp|A8MXT2|MAGBH_HUMAN	tr|A0A0D9SDU4|A0A0D9SDU4_CHLSB
OG0005738	sp|Q96AV8|E2F7_HUMAN	tr|A0A0D9QVF6|A0A0D9QVF6_CHLSB
OG0005739	sp|Q9GZS0|DNAI2_HUMAN	tr|A0A0D9QWV8|A0A0D9QWV8_CHLSB
OG0005740	sp|P22570|ADRO_HUMAN	tr|A0A0D9QX70|A0A0D9QX70_CHLSB
OG0005741	sp|Q9BW27|NUP85_HUMAN	tr|A0A0D9QXF6|A0A0D9QXF6_CHLSB
OG0005742	sp|Q9H903|MTD2L_HUMAN	tr|A0A0D9QXH6|A0A0D9QXH6_CHLSB
OG0005743	sp|P42701|I12R1_HUMAN	tr|A0A0D9QZF3|A0A0D9QZF3_CHLSB
OG0005744	sp|Q16534|HLF_HUMAN	tr|A0A0D9QZS6|A0A0D9QZS6_CHLSB
OG0005745	sp|Q9BSB4|ATGA1_HUMAN	tr|A0A0D9R0J6|A0A0D9R0J6_CHLSB
OG0005746	sp|Q7Z6M4|MTEF4_HUMAN	tr|A0A0D9R0L6|A0A0D9R0L6_CHLSB
OG0005747	sp|O94776|MTA2_HUMAN	tr|A0A0D9R2L9|A0A0D9R2L9_CHLSB
OG0005748	sp|O00255|MEN1_HUMAN	tr|A0A0D9R4W0|A0A0D9R4W0_CHLSB
OG0005749	sp|Q99807|COQ7_HUMAN	tr|A0A0D9R654|A0A0D9R654_CHLSB
OG0005750	sp|Q96FL8|S47A1_HUMAN	tr|A0A0D9R683|A0A0D9R683_CHLSB
OG0005751	sp|Q96D05|F241B_HUMAN	tr|A0A0D9R6G3|A0A0D9R6G3_CHLSB
OG0005752	sp|P57081|WDR4_HUMAN	tr|A0A0D9R6S6|A0A0D9R6S6_CHLSB
OG0005753	sp|P80404|GABT_HUMAN	tr|A0A0D9R8N1|A0A0D9R8N1_CHLSB
OG0005754	sp|Q4VC12|MSS51_HUMAN	tr|A0A0D9R8U3|A0A0D9R8U3_CHLSB
OG0005755	sp|Q9H7X3|ZN696_HUMAN	tr|A0A0D9R9T2|A0A0D9R9T2_CHLSB
OG0005756	sp|P10075|GLI4_HUMAN	tr|A0A0D9R9T5|A0A0D9R9T5_CHLSB
OG0005757	sp|Q96GI7|FA89A_HUMAN	tr|A0A0D9RDE0|A0A0D9RDE0_CHLSB
OG0005758	sp|Q8N123|CPXCR_HUMAN	tr|A0A0D9RDH9|A0A0D9RDH9_CHLSB
OG0005759	sp|Q92527|ANKR7_HUMAN	tr|A0A0D9REH1|A0A0D9REH1_CHLSB
OG0005760	sp|Q9NVV4|PAPD1_HUMAN	tr|A0A0D9RGX1|A0A0D9RGX1_CHLSB
OG0005761	sp|P08579|RU2B_HUMAN	tr|A0A0D9RGY4|A0A0D9RGY4_CHLSB
OG0005762	sp|Q8N0S6|CENPL_HUMAN	tr|A0A0D9RHA1|A0A0D9RHA1_CHLSB
OG0005763	sp|A2RRH5|WDR27_HUMAN	tr|A0A0D9RHI4|A0A0D9RHI4_CHLSB
OG0005764	sp|Q99985|SEM3C_HUMAN	tr|A0A0D9RHL4|A0A0D9RHL4_CHLSB
OG0005765	sp|O75063|XYLK_HUMAN	tr|A0A0D9RI31|A0A0D9RI31_CHLSB
OG0005766	sp|P22557|HEM0_HUMAN	tr|A0A0D9RI60|A0A0D9RI60_CHLSB
OG0005767	sp|Q6P995|F171B_HUMAN	tr|A0A0D9RJB4|A0A0D9RJB4_CHLSB
OG0005768	sp|P13612|ITA4_HUMAN	tr|A0A0D9RKD5|A0A0D9RKD5_CHLSB
OG0005769	sp|P00918|CAH2_HUMAN	tr|A0A0D9RL35|A0A0D9RL35_CHLSB
OG0005770	sp|Q8N398|VW5B2_HUMAN	tr|A0A0D9RM97|A0A0D9RM97_CHLSB
OG0005771	sp|P52701|MSH6_HUMAN	tr|A0A0D9RMA6|A0A0D9RMA6_CHLSB
OG0005772	sp|Q96EX3|DC2I2_HUMAN	tr|A0A0D9RP86|A0A0D9RP86_CHLSB
OG0005773	sp|Q9Y5J7|TIM9_HUMAN	tr|A0A0D9RPI1|A0A0D9RPI1_CHLSB
OG0005774	sp|Q9UI12|VATH_HUMAN	tr|A0A0D9RQC5|A0A0D9RQC5_CHLSB
OG0005775	sp|Q96A49|SYAP1_HUMAN	tr|A0A0D9RQN2|A0A0D9RQN2_CHLSB
OG0005776	sp|P20585|MSH3_HUMAN	tr|A0A0D9RR54|A0A0D9RR54_CHLSB
OG0005777	sp|Q86UG4|SO6A1_HUMAN	tr|A0A0D9RRP2|A0A0D9RRP2_CHLSB
OG0005778	sp|Q96FN9|DTD2_HUMAN	tr|A0A0D9RT42|A0A0D9RT42_CHLSB
OG0005779	sp|Q6ZRC1|CD050_HUMAN	tr|A0A0D9RUD4|A0A0D9RUD4_CHLSB
OG0005780	sp|Q86UD0|SAPC2_HUMAN	tr|A0A0D9RV68|A0A0D9RV68_CHLSB
OG0005781	sp|Q9UBK2|PRGC1_HUMAN	tr|A0A0D9RVJ4|A0A0D9RVJ4_CHLSB
OG0005782	sp|O00141|SGK1_HUMAN	tr|A0A0D9RVZ9|A0A0D9RVZ9_CHLSB
OG0005783	sp|Q9H2A2|AL8A1_HUMAN	tr|A0A0D9RW09|A0A0D9RW09_CHLSB
OG0005784	sp|Q8NG48|LINES_HUMAN	tr|A0A0D9RWD0|A0A0D9RWD0_CHLSB
OG0005785	sp|Q15846|CLUL1_HUMAN	tr|A0A0D9RYF9|A0A0D9RYF9_CHLSB
OG0005786	sp|Q5W0Z9|ZDH20_HUMAN	tr|A0A0D9RZN5|A0A0D9RZN5_CHLSB
OG0005787	sp|O43396|TXNL1_HUMAN	tr|A0A0D9RZX2|A0A0D9RZX2_CHLSB
OG0005788	sp|P09960|LKHA4_HUMAN	tr|A0A0D9S0T1|A0A0D9S0T1_CHLSB
OG0005789	sp|P08235|MCR_HUMAN	tr|A0A0D9S1E5|A0A0D9S1E5_CHLSB
OG0005790	sp|Q8NCY6|MSD4_HUMAN	tr|A0A0D9S2A4|A0A0D9S2A4_CHLSB
OG0005791	sp|Q9NRN7|ADPPT_HUMAN	tr|A0A0D9S2B1|A0A0D9S2B1_CHLSB
OG0005792	sp|Q96MS0|ROBO3_HUMAN	tr|A0A0D9S4A6|A0A0D9S4A6_CHLSB
OG0005793	sp|P20809|IL11_HUMAN	tr|A0A0D9S600|A0A0D9S600_CHLSB
OG0005794	sp|O75071|EFC14_HUMAN	tr|A0A0D9S7D4|A0A0D9S7D4_CHLSB
OG0005795	sp|Q07092|COGA1_HUMAN	tr|A0A0D9S7Y5|A0A0D9S7Y5_CHLSB
OG0005796	sp|O75056|SDC3_HUMAN	tr|A0A0D9S7Z6|A0A0D9S7Z6_CHLSB
OG0005797	sp|O95807|TM50A_HUMAN	tr|A0A0D9S869|A0A0D9S869_CHLSB
OG0005798	sp|Q86V48|LUZP1_HUMAN	tr|A0A0D9S898|A0A0D9S898_CHLSB
OG0005799	sp|Q5TF58|IFFO2_HUMAN	tr|A0A0D9S8E5|A0A0D9S8E5_CHLSB
OG0005800	sp|P55001|MFAP2_HUMAN	tr|A0A0D9S8G0|A0A0D9S8G0_CHLSB
OG0005801	sp|Q674X7|KAZRN_HUMAN	tr|A0A0D9S8J1|A0A0D9S8J1_CHLSB
OG0005802	sp|O43827|ANGL7_HUMAN	tr|A0A0D9S8M8|A0A0D9S8M8_CHLSB
OG0005803	sp|Q8WZA0|LZIC_HUMAN	tr|A0A0D9S8P4|A0A0D9S8P4_CHLSB
OG0005804	sp|Q07011|TNR9_HUMAN	tr|A0A0D9S8R2|A0A0D9S8R2_CHLSB
OG0005805	sp|Q13049|TRI32_HUMAN	tr|A0A0D9S9I9|A0A0D9S9I9_CHLSB
OG0005806	sp|Q8NGS4|O13F1_HUMAN	tr|A0A0D9S9K3|A0A0D9S9K3_CHLSB
OG0005807	sp|Q6PJQ5|FOXR2_HUMAN	tr|A0A0D9SAI2|A0A0D9SAI2_CHLSB
OG0005808	sp|Q53EQ6|TIGD5_HUMAN	tr|A0A0D9SBC2|A0A0D9SBC2_CHLSB
OG0005809	sp|A0A0K0K1B3|TVB30_HUMAN	tr|A0A0D9SCS6|A0A0D9SCS6_CHLSB
OG0005810	sp|P03915|NU5M_HUMAN	tr|Q1AL65|Q1AL65_CHLSB
OG0005811	sp|Q96MK3|FA20A_HUMAN	tr|A0A0D9QW61|A0A0D9QW61_CHLSB
OG0005812	sp|Q8IXL7|MSRB3_HUMAN	tr|A0A0D9QWK4|A0A0D9QWK4_CHLSB
OG0005813	sp|Q9UH65|SWP70_HUMAN	tr|A0A0D9QWY2|A0A0D9QWY2_CHLSB
OG0005814	sp|Q8NB16|MLKL_HUMAN	tr|A0A0D9QWZ4|A0A0D9QWZ4_CHLSB
OG0005815	sp|Q68D10|SPT2_HUMAN	tr|A0A0D9QYE0|A0A0D9QYE0_CHLSB
OG0005816	sp|O60678|ANM3_HUMAN	tr|A0A0D9QYK8|A0A0D9QYK8_CHLSB
OG0005817	sp|P26367|PAX6_HUMAN	tr|A0A0D9QYX8|A0A0D9QYX8_CHLSB
OG0005818	sp|Q9BT25|HAUS8_HUMAN	tr|A0A0D9R042|A0A0D9R042_CHLSB
OG0005819	sp|Q8IX18|DHX40_HUMAN	tr|A0A0D9R0M7|A0A0D9R0M7_CHLSB
OG0005820	sp|Q6NUS6|TECT3_HUMAN	tr|A0A0D9R1F9|A0A0D9R1F9_CHLSB
OG0005821	sp|Q6UWB1|I27RA_HUMAN	tr|A0A0D9R240|A0A0D9R240_CHLSB
OG0005822	sp|Q6IV72|ZN425_HUMAN	tr|A0A0D9R3V8|A0A0D9R3V8_CHLSB
OG0005823	sp|Q8NFN8|GP156_HUMAN	tr|A0A0D9R452|A0A0D9R452_CHLSB
OG0005824	sp|Q76FK4|NOL8_HUMAN	tr|A0A0D9R4G4|A0A0D9R4G4_CHLSB
OG0005825	sp|Q8IXQ9|ETKMT_HUMAN	tr|A0A0D9R4Z0|A0A0D9R4Z0_CHLSB
OG0005826	sp|Q9Y448|SKAP_HUMAN	tr|A0A0D9R587|A0A0D9R587_CHLSB
OG0005827	sp|Q9ULG1|INO80_HUMAN	tr|A0A0D9R5K7|A0A0D9R5K7_CHLSB
OG0005828	sp|Q9C029|TRIM7_HUMAN	tr|A0A0D9R6P9|A0A0D9R6P9_CHLSB
OG0005829	sp|P04155|TFF1_HUMAN	tr|A0A0D9R701|A0A0D9R701_CHLSB
OG0005830	sp|Q9C019|TRI15_HUMAN	tr|A0A0D9R707|A0A0D9R707_CHLSB
OG0005831	sp|P04554|PRM2_HUMAN	tr|A0A0D9R7P7|A0A0D9R7P7_CHLSB
OG0005832	sp|Q9UIG4|PS1C2_HUMAN	tr|A0A0D9R7Q3|A0A0D9R7Q3_CHLSB
OG0005833	sp|Q969K4|ABTB1_HUMAN	tr|A0A0D9R7Z8|A0A0D9R7Z8_CHLSB
OG0005834	sp|Q9BWW7|SCRT1_HUMAN	tr|A0A0D9R865|A0A0D9R865_CHLSB
OG0005835	sp|Q96DE5|APC16_HUMAN	tr|A0A0D9R872|A0A0D9R872_CHLSB
OG0005836	sp|Q9H9P2|CHODL_HUMAN	tr|A0A0D9R946|A0A0D9R946_CHLSB
OG0005837	sp|Q6XQN6|PNCB_HUMAN	tr|A0A0D9R9H4|A0A0D9R9H4_CHLSB
OG0005838	sp|Q9BRG2|SH23A_HUMAN	tr|A0A0D9RA42|A0A0D9RA42_CHLSB
OG0005839	sp|Q9H3K2|GHITM_HUMAN	tr|A0A0D9RAX8|A0A0D9RAX8_CHLSB
OG0005840	sp|Q9BT30|ALKB7_HUMAN	tr|A0A0D9RBD9|A0A0D9RBD9_CHLSB
OG0005841	sp|A8K0R7|ZN839_HUMAN	tr|A0A0D9RCS7|A0A0D9RCS7_CHLSB
OG0005842	sp|Q6P161|RM54_HUMAN	tr|A0A0D9REX7|A0A0D9REX7_CHLSB
OG0005843	sp|Q8N6Y2|LRC17_HUMAN	tr|A0A0D9RH69|A0A0D9RH69_CHLSB
OG0005844	sp|Q8TED9|AF1L1_HUMAN	tr|A0A0D9RHF6|A0A0D9RHF6_CHLSB
OG0005845	sp|Q9BYN7|ZN341_HUMAN	tr|A0A0D9RIG6|A0A0D9RIG6_CHLSB
OG0005846	sp|Q8TE54|S26A7_HUMAN	tr|A0A0D9RK42|A0A0D9RK42_CHLSB
OG0005847	sp|O75762|TRPA1_HUMAN	tr|A0A0D9RMC7|A0A0D9RMC7_CHLSB
OG0005848	sp|P17213|BPI_HUMAN	tr|A0A0D9RMT1|A0A0D9RMT1_CHLSB
OG0005849	sp|P17813|EGLN_HUMAN	tr|A0A0D9RN07|A0A0D9RN07_CHLSB
OG0005850	sp|Q8NHG8|ZNRF2_HUMAN	tr|A0A0D9RPU1|A0A0D9RPU1_CHLSB
OG0005851	sp|Q70CQ2|UBP34_HUMAN	tr|A0A0D9RQ07|A0A0D9RQ07_CHLSB
OG0005852	sp|O94817|ATG12_HUMAN	tr|A0A0D9RQQ4|A0A0D9RQQ4_CHLSB
OG0005853	sp|P53609|PGTB1_HUMAN	tr|A0A0D9RQT5|A0A0D9RQT5_CHLSB
OG0005854	sp|O43164|PJA2_HUMAN	tr|A0A0D9RRG3|A0A0D9RRG3_CHLSB
OG0005855	sp|P56282|DPOE2_HUMAN	tr|A0A0D9RRV3|A0A0D9RRV3_CHLSB
OG0005856	sp|O14976|GAK_HUMAN	tr|A0A0D9RS60|A0A0D9RS60_CHLSB
OG0005857	sp|Q9BYW2|SETD2_HUMAN	tr|A0A0D9RUB5|A0A0D9RUB5_CHLSB
OG0005858	sp|Q8WUD4|CCD12_HUMAN	tr|A0A0D9RUD7|A0A0D9RUD7_CHLSB
OG0005859	sp|O60504|VINEX_HUMAN	tr|A0A0D9RV27|A0A0D9RV27_CHLSB
OG0005860	sp|Q8N1K5|THMS1_HUMAN	tr|A0A0D9RV78|A0A0D9RV78_CHLSB
OG0005861	sp|P02748|CO9_HUMAN	tr|A0A0D9RWJ8|A0A0D9RWJ8_CHLSB
OG0005862	sp|P01215|GLHA_HUMAN	tr|A0A0D9RXQ6|A0A0D9RXQ6_CHLSB
OG0005863	sp|Q8N6M9|ZFN2A_HUMAN	tr|A0A0D9RY94|A0A0D9RY94_CHLSB
OG0005864	sp|Q8NI27|THOC2_HUMAN	tr|A0A0D9S0F5|A0A0D9S0F5_CHLSB
OG0005865	sp|Q9BUJ2|HNRL1_HUMAN	tr|A0A0D9S0W9|A0A0D9S0W9_CHLSB
OG0005866	sp|Q92692|NECT2_HUMAN	tr|A0A0D9S1Q6|A0A0D9S1Q6_CHLSB
OG0005867	sp|Q969G3|SMCE1_HUMAN	tr|A0A0D9S304|A0A0D9S304_CHLSB
OG0005868	sp|P25189|MYP0_HUMAN	tr|A0A0D9S3C6|A0A0D9S3C6_CHLSB
OG0005869	sp|P14653|HXB1_HUMAN	tr|A0A0D9S3R6|A0A0D9S3R6_CHLSB
OG0005870	sp|A6NFT4|CFA73_HUMAN	tr|A0A0D9S419|A0A0D9S419_CHLSB
OG0005871	sp|Q86WC6|PPR27_HUMAN	tr|A0A0D9S4M3|A0A0D9S4M3_CHLSB
OG0005872	sp|O15374|MOT5_HUMAN	tr|A0A0D9S6H3|A0A0D9S6H3_CHLSB
OG0005873	sp|Q5T9S5|CCD18_HUMAN	tr|A0A0D9S6R0|A0A0D9S6R0_CHLSB
OG0005874	sp|Q5BKZ1|ZN326_HUMAN	tr|A0A0D9S6S9|A0A0D9S6S9_CHLSB
OG0005875	sp|Q05519|SRS11_HUMAN	tr|A0A0D9S704|A0A0D9S704_CHLSB
OG0005876	sp|Q9BRI3|ZNT2_HUMAN	tr|A0A0D9S857|A0A0D9S857_CHLSB
OG0005877	sp|Q8N5G2|MACOI_HUMAN	tr|A0A0D9S867|A0A0D9S867_CHLSB
OG0005878	sp|Q9UNK4|PA2GD_HUMAN	tr|A0A0D9S8D0|A0A0D9S8D0_CHLSB
OG0005879	sp|Q5TGS1|HES3_HUMAN	tr|A0A0D9S8T1|A0A0D9S8T1_CHLSB
OG0005880	sp|Q9H3M0|KCNF1_HUMAN	tr|A0A0D9S9T6|A0A0D9S9T6_CHLSB
OG0005881	sp|P62857|RS28_HUMAN	tr|A0A0D9SAC9|A0A0D9SAC9_CHLSB
OG0005882	sp|Q9NQR7|CC177_HUMAN	tr|A0A0D9SDY0|A0A0D9SDY0_CHLSB
OG0005883	sp|Q96JM4|LRIQ1_HUMAN	tr|A0A0D9QV24|A0A0D9QV24_CHLSB
OG0005884	sp|Q6PF15|KLH35_HUMAN	tr|A0A0D9QV92|A0A0D9QV92_CHLSB
OG0005885	sp|Q6P9A2|GLT18_HUMAN	tr|A0A0D9QX66|A0A0D9QX66_CHLSB
OG0005886	sp|O43809|CPSF5_HUMAN	tr|A0A0D9QYM3|A0A0D9QYM3_CHLSB
OG0005887	sp|Q8NI77|KI18A_HUMAN	tr|A0A0D9QYU9|A0A0D9QYU9_CHLSB
OG0005888	sp|B8ZZ34|SHSA8_HUMAN	tr|A0A0D9R0A6|A0A0D9R0A6_CHLSB
OG0005889	sp|Q6ZP01|RBM44_HUMAN	tr|A0A0D9R1A2|A0A0D9R1A2_CHLSB
OG0005890	sp|A6NDB9|PALM3_HUMAN	tr|A0A0D9R233|A0A0D9R233_CHLSB
OG0005891	sp|Q8TBN0|R3GEF_HUMAN	tr|A0A0D9R2D2|A0A0D9R2D2_CHLSB
OG0005892	sp|P41217|OX2G_HUMAN	tr|A0A0D9R2T0|A0A0D9R2T0_CHLSB
