Orthogroup	Homo_sapiens	Pteropus_alecto
OG0003545	sp|Q6ZRR5|TLCD5_HUMAN	tr|L5KD43|L5KD43_PTEAL
OG0003546	sp|Q86SQ0|PHLB2_HUMAN	tr|L5L4F6|L5L4F6_PTEAL
OG0003547	sp|Q86X10|RLGPB_HUMAN	tr|L5K094|L5K094_PTEAL
OG0003548	sp|Q8IW40|CC103_HUMAN	tr|L5KRY9|L5KRY9_PTEAL
OG0003549	sp|Q8N485|LIX1_HUMAN	tr|L5KL80|L5KL80_PTEAL
OG0003550	sp|Q8N4P3|MESH1_HUMAN	tr|L5L5F8|L5L5F8_PTEAL
OG0003551	sp|Q8N9F0|NAT8L_HUMAN	tr|L5K4V8|L5K4V8_PTEAL
OG0003552	sp|Q8N9V2|TRIML_HUMAN	tr|L5KDJ1|L5KDJ1_PTEAL
OG0003553	sp|Q8NC60|NOA1_HUMAN	tr|L5JZK5|L5JZK5_PTEAL
OG0003554	sp|Q8NE28|STKL1_HUMAN	tr|L5K6L2|L5K6L2_PTEAL
OG0003555	sp|Q8NF86|PRS33_HUMAN	tr|L5KJP6|L5KJP6_PTEAL
OG0003556	sp|Q8NGF3|O51D1_HUMAN	tr|L5L993|L5L993_PTEAL
OG0003557	sp|Q8WYQ9|ZCH14_HUMAN	tr|L5JMB1|L5JMB1_PTEAL
OG0003558	sp|Q96EY4|TMA16_HUMAN	tr|L5KAD2|L5KAD2_PTEAL
OG0003559	sp|Q96F81|DISP1_HUMAN	tr|L5KBA5|L5KBA5_PTEAL
OG0003560	sp|Q96FL9|GLT14_HUMAN	tr|L5KTH5|L5KTH5_PTEAL
OG0003561	sp|Q96MH6|TMM68_HUMAN	tr|L5JSE1|L5JSE1_PTEAL
OG0003562	sp|Q96PS8|AQP10_HUMAN	tr|L5JU25|L5JU25_PTEAL
OG0003563	sp|Q96QE2|MYCT_HUMAN	tr|L5K717|L5K717_PTEAL
OG0003564	sp|Q99437|VATO_HUMAN	tr|L5KP89|L5KP89_PTEAL
OG0003565	sp|Q9BT43|RPC7L_HUMAN	tr|L5K696|L5K696_PTEAL
OG0003566	sp|Q9BUL8|PDC10_HUMAN	tr|L5KS12|L5KS12_PTEAL
OG0003567	sp|Q9BVV8|F174C_HUMAN	tr|L5L7R1|L5L7R1_PTEAL
OG0003568	sp|Q9NQ11|AT132_HUMAN	tr|L5KI88|L5KI88_PTEAL
OG0003569	sp|Q9NS98|SEM3G_HUMAN	tr|L5K8Z2|L5K8Z2_PTEAL
OG0003570	sp|Q9UHV5|RPGFL_HUMAN	tr|L5JS20|L5JS20_PTEAL
OG0003571	sp|Q9UJJ9|GNPTG_HUMAN	tr|L5KHN8|L5KHN8_PTEAL
OG0003572	sp|Q9UJM3|ERRFI_HUMAN	tr|L5KJ57|L5KJ57_PTEAL
OG0003573	sp|Q9UNA3|A4GCT_HUMAN	tr|L5L0A6|L5L0A6_PTEAL
OG0003574	sp|Q9Y276|BCS1_HUMAN	tr|L5L195|L5L195_PTEAL
OG0003575	sp|Q9Y5N6|ORC6_HUMAN	tr|L5KX09|L5KX09_PTEAL
OG0003576	sp|A5YM72|CRNS1_HUMAN	tr|L5KR71|L5KR71_PTEAL
OG0003577	sp|O15533|TPSN_HUMAN	tr|L5L029|L5L029_PTEAL
OG0003578	sp|O75113|N4BP1_HUMAN	tr|L5KVB0|L5KVB0_PTEAL
OG0003579	sp|O75969|AKAP3_HUMAN	tr|L5JT37|L5JT37_PTEAL
OG0003580	sp|P02679|FIBG_HUMAN	tr|L5K9T0|L5K9T0_PTEAL
OG0003581	sp|P02748|CO9_HUMAN	tr|L5K6G8|L5K6G8_PTEAL
OG0003582	sp|P09543|CN37_HUMAN	tr|L5JRW4|L5JRW4_PTEAL
OG0003583	sp|P10301|RRAS_HUMAN	tr|L5L534|L5L534_PTEAL
OG0003584	sp|P18858|DNLI1_HUMAN	tr|L5L4M7|L5L4M7_PTEAL
OG0003585	sp|P22304|IDS_HUMAN	tr|L5KI69|L5KI69_PTEAL
OG0003586	sp|P36551|HEM6_HUMAN	tr|L5KCL8|L5KCL8_PTEAL
OG0003587	sp|P41159|LEP_HUMAN	tr|L5KRQ0|L5KRQ0_PTEAL
OG0003588	sp|P49589|SYCC_HUMAN	tr|L5KNB0|L5KNB0_PTEAL
OG0003589	sp|P56705|WNT4_HUMAN	tr|L5JUK3|L5JUK3_PTEAL
OG0003590	sp|P82675|RT05_HUMAN	tr|L5KTT1|L5KTT1_PTEAL
OG0003591	sp|P98164|LRP2_HUMAN	tr|L5K006|L5K006_PTEAL
OG0003592	sp|Q05707|COEA1_HUMAN	tr|L5KDL1|L5KDL1_PTEAL
OG0003593	sp|Q07325|CXCL9_HUMAN	tr|L5L088|L5L088_PTEAL
OG0003594	sp|Q12980|NPRL3_HUMAN	tr|L5KJH3|L5KJH3_PTEAL
OG0003595	sp|Q13822|ENPP2_HUMAN	tr|L5KB44|L5KB44_PTEAL
OG0003596	sp|Q4KMG0|CDON_HUMAN	tr|L5KDK3|L5KDK3_PTEAL
OG0003597	sp|Q53QZ3|RHG15_HUMAN	tr|L5JZS9|L5JZS9_PTEAL
OG0003598	sp|Q5BN46|PIRC1_HUMAN	tr|L5K985|L5K985_PTEAL
OG0003599	sp|Q5D0E6|DALD3_HUMAN	tr|L5KV63|L5KV63_PTEAL
OG0003600	sp|Q6PIU2|NCEH1_HUMAN	tr|L5KPA1|L5KPA1_PTEAL
OG0003602	sp|Q76I76|SSH2_HUMAN	tr|L5JT09|L5JT09_PTEAL
OG0003603	sp|Q7LGA3|HS2ST_HUMAN	tr|L5K6A0|L5K6A0_PTEAL
OG0003604	sp|Q86WG3|ATCAY_HUMAN	tr|L5L7L7|L5L7L7_PTEAL
OG0003605	sp|Q86WZ0|HEAT4_HUMAN	tr|L5JNW0|L5JNW0_PTEAL
OG0003606	sp|Q86XM0|CTSRD_HUMAN	tr|L5L7Q4|L5L7Q4_PTEAL
OG0003607	sp|Q86YL5|TDRP_HUMAN	tr|L5KH25|L5KH25_PTEAL
OG0003608	sp|Q8IZ63|PRR22_HUMAN	tr|L5L854|L5L854_PTEAL
OG0003609	sp|Q8N1P7|CRBG2_HUMAN	tr|L5JUC9|L5JUC9_PTEAL
OG0003610	sp|Q8N554|ZN276_HUMAN	tr|L5JV45|L5JV45_PTEAL
OG0003611	sp|Q8N9B4|ANR42_HUMAN	tr|L5JM06|L5JM06_PTEAL
OG0003612	sp|Q8NBQ7|AQP11_HUMAN	tr|L5JNA0|L5JNA0_PTEAL
OG0003613	sp|Q8NC54|KCT2_HUMAN	tr|L5JX63|L5JX63_PTEAL
OG0003614	sp|Q8TDG4|HELQ_HUMAN	tr|L5KY81|L5KY81_PTEAL
OG0003615	sp|Q8TEB1|DCA11_HUMAN	tr|L5KI04|L5KI04_PTEAL
OG0003616	sp|Q8WYP3|RIN2_HUMAN	tr|L5JWX6|L5JWX6_PTEAL
OG0003617	sp|Q969M1|TM40L_HUMAN	tr|L5KYA2|L5KYA2_PTEAL
OG0003618	sp|Q96EG1|ARSG_HUMAN	tr|L5KMB1|L5KMB1_PTEAL
OG0003619	sp|Q9H582|ZN644_HUMAN	tr|L5K6B4|L5K6B4_PTEAL
OG0003620	sp|Q9H6X4|TM134_HUMAN	tr|L5KPN3|L5KPN3_PTEAL
OG0003621	sp|Q9NR21|PAR11_HUMAN	tr|L5JU75|L5JU75_PTEAL
OG0003622	sp|Q9NR50|EI2BG_HUMAN	tr|L5KQD9|L5KQD9_PTEAL
OG0003623	sp|Q9NRV9|HEBP1_HUMAN	tr|L5KK87|L5KK87_PTEAL
OG0003624	sp|Q9NVM1|EVA1B_HUMAN	tr|L5JRK1|L5JRK1_PTEAL
OG0003625	sp|Q9NX55|HYPK_HUMAN	tr|L5K1N1|L5K1N1_PTEAL
OG0003626	sp|Q9ULW3|ABT1_HUMAN	tr|L5JWJ9|L5JWJ9_PTEAL
OG0003627	sp|Q9Y4Y9|LSM5_HUMAN	tr|L5KLW0|L5KLW0_PTEAL
OG0003629	sp|A0A286YF18|SMI44_HUMAN	tr|L5L8L0|L5L8L0_PTEAL
OG0003630	sp|B9A014|F243A_HUMAN	tr|L5K206|L5K206_PTEAL
OG0003631	sp|O00411|RPOM_HUMAN	tr|L5L765|L5L765_PTEAL
OG0003632	sp|O00444|PLK4_HUMAN	tr|L5K8E7|L5K8E7_PTEAL
OG0003633	sp|O00451|GFRA2_HUMAN	tr|L5L6H5|L5L6H5_PTEAL
OG0003634	sp|O00567|NOP56_HUMAN	tr|L5K0L3|L5K0L3_PTEAL
OG0003635	sp|O94888|UBXN7_HUMAN	tr|L5L3I0|L5L3I0_PTEAL
OG0003636	sp|O94923|GLCE_HUMAN	tr|L5K126|L5K126_PTEAL
OG0003637	sp|O95473|SNG4_HUMAN	tr|L5L6B7|L5L6B7_PTEAL
OG0003638	sp|P0DJ93|SIM13_HUMAN	tr|L5KU88|L5KU88_PTEAL
OG0003639	sp|P14316|IRF2_HUMAN	tr|L5KE99|L5KE99_PTEAL
OG0003640	sp|P14651|HXB3_HUMAN	tr|L5JTM8|L5JTM8_PTEAL
OG0003641	sp|P20701|ITAL_HUMAN	tr|L5KKA7|L5KKA7_PTEAL
OG0003642	sp|P31276|HXC13_HUMAN	tr|L5L5G6|L5L5G6_PTEAL
OG0003643	sp|P32247|BRS3_HUMAN	tr|L5JSE9|L5JSE9_PTEAL
OG0003644	sp|P35269|T2FA_HUMAN	tr|L5L8T6|L5L8T6_PTEAL
OG0003645	sp|P35372|OPRM_HUMAN	tr|L5KE36|L5KE36_PTEAL
OG0003646	sp|P36269|GGT5_HUMAN	tr|L5KW19|L5KW19_PTEAL
OG0003647	sp|P49247|RPIA_HUMAN	tr|L5KGF4|L5KGF4_PTEAL
OG0003648	sp|P51587|BRCA2_HUMAN	tr|L5KEV4|L5KEV4_PTEAL
OG0003649	sp|P98179|RBM3_HUMAN	tr|L5JVH8|L5JVH8_PTEAL
OG0003650	sp|Q0P6D6|CCD15_HUMAN	tr|L5KDM2|L5KDM2_PTEAL
OG0003651	sp|Q13495|MAMD1_HUMAN	tr|L5L319|L5L319_PTEAL
OG0003652	sp|Q15019|SEPT2_HUMAN	tr|L5KTZ4|L5KTZ4_PTEAL
OG0003653	sp|Q16595|FRDA_HUMAN	tr|L5K6Q5|L5K6Q5_PTEAL
OG0003654	sp|Q16678|CP1B1_HUMAN	tr|L5KVC1|L5KVC1_PTEAL
OG0003655	sp|Q5I0G3|MDH1B_HUMAN	tr|L5K0N8|L5K0N8_PTEAL
OG0003656	sp|Q5T3U5|MRP7_HUMAN	tr|L5JLK4|L5JLK4_PTEAL
OG0003657	sp|Q5T8D3|ACBD5_HUMAN	tr|L5L0R0|L5L0R0_PTEAL
OG0003658	sp|Q5TA50|CPTP_HUMAN	tr|L5L757|L5L757_PTEAL
OG0003659	sp|Q60I27|AL2CL_HUMAN	tr|L5KF18|L5KF18_PTEAL
OG0003660	sp|Q659A1|ICE2_HUMAN	tr|L5K0Z3|L5K0Z3_PTEAL
OG0003661	sp|Q6P3W7|SCYL2_HUMAN	tr|L5KIJ6|L5KIJ6_PTEAL
OG0003662	sp|Q6ZTR5|CFA47_HUMAN	tr|L5K5K6|L5K5K6_PTEAL
OG0003663	sp|Q6ZVT6|CF20D_HUMAN	tr|L5K8T6|L5K8T6_PTEAL
OG0003664	sp|Q86WR7|PRSR2_HUMAN	tr|L5KZN1|L5KZN1_PTEAL
OG0003665	sp|Q8N5G0|SIM20_HUMAN	tr|L5K4I2|L5K4I2_PTEAL
OG0003666	sp|Q8N9F7|GDPD1_HUMAN	tr|L5JSK2|L5JSK2_PTEAL
OG0003667	sp|Q8TBP0|TBC16_HUMAN	tr|L5KN88|L5KN88_PTEAL
OG0003668	sp|Q8WU76|SCFD2_HUMAN	tr|L5JZI1|L5JZI1_PTEAL
OG0003669	sp|Q93052|LPP_HUMAN	tr|L5JPV7|L5JPV7_PTEAL
OG0003670	sp|Q969M7|UBE2F_HUMAN	tr|L5KSK7|L5KSK7_PTEAL
OG0003671	sp|Q96BW5|PTER_HUMAN	tr|L5KZQ1|L5KZQ1_PTEAL
OG0003672	sp|Q96C00|ZBTB9_HUMAN	tr|L5KYS0|L5KYS0_PTEAL
OG0003673	sp|Q96DN6|MBD6_HUMAN	tr|L5KVU2|L5KVU2_PTEAL
OG0003674	sp|Q96IU4|ABHEB_HUMAN	tr|L5KWH0|L5KWH0_PTEAL
OG0003675	sp|Q96NJ3|ZN285_HUMAN	tr|L5KME5|L5KME5_PTEAL
OG0003676	sp|Q9BQI4|CCDC3_HUMAN	tr|L5L0K3|L5L0K3_PTEAL
OG0003677	sp|Q9BQT9|CSTN3_HUMAN	tr|L5KFV9|L5KFV9_PTEAL
OG0003678	sp|Q9BWW7|SCRT1_HUMAN	tr|L5KMD5|L5KMD5_PTEAL
OG0003679	sp|Q9BXP2|S12A9_HUMAN	tr|L5K841|L5K841_PTEAL
OG0003680	sp|Q9GZU0|CF062_HUMAN	tr|L5K4V1|L5K4V1_PTEAL
OG0003681	sp|Q9H1A4|APC1_HUMAN	tr|L5KV44|L5KV44_PTEAL
OG0003682	sp|Q9H987|SYP2L_HUMAN	tr|L5KFH3|L5KFH3_PTEAL
OG0003683	sp|Q9NS75|CLTR2_HUMAN	tr|L5KBJ4|L5KBJ4_PTEAL
OG0003684	sp|Q9NVX2|NLE1_HUMAN	tr|L5JQT9|L5JQT9_PTEAL
OG0003685	sp|Q9NWR8|MCUB_HUMAN	tr|L5K6M2|L5K6M2_PTEAL
OG0003686	sp|Q9NY27|PP4R2_HUMAN	tr|L5K8P3|L5K8P3_PTEAL
OG0003687	sp|Q9UBC2|EP15R_HUMAN	tr|L5L778|L5L778_PTEAL
OG0003688	sp|Q9UHB9|SRP68_HUMAN	tr|L5KNY8|L5KNY8_PTEAL
OG0003689	sp|Q9Y2S7|PDIP2_HUMAN	tr|L5JSB1|L5JSB1_PTEAL
OG0003690	sp|A0FGR9|ESYT3_HUMAN	tr|L5L0A3|L5L0A3_PTEAL
OG0003691	sp|A6NI61|MYMK_HUMAN	tr|L5K6K6|L5K6K6_PTEAL
OG0003692	sp|O00591|GBRP_HUMAN	tr|L5L154|L5L154_PTEAL
OG0003693	sp|O14727|APAF_HUMAN	tr|L5KFM0|L5KFM0_PTEAL
OG0003694	sp|O75907|DGAT1_HUMAN	tr|L5KK60|L5KK60_PTEAL
OG0003695	sp|O76031|CLPX_HUMAN	tr|L5K0V3|L5K0V3_PTEAL
OG0003696	sp|O95704|APBB3_HUMAN	tr|L5JXQ6|L5JXQ6_PTEAL
OG0003697	sp|P01574|IFNB_HUMAN	tr|L5K889|L5K889_PTEAL
OG0003698	sp|P0DKB6|MPC1L_HUMAN	tr|L5K603|L5K603_PTEAL
OG0003699	sp|P16860|ANFB_HUMAN	tr|L5KFQ6|L5KFQ6_PTEAL
OG0003700	sp|Q01538|MYT1_HUMAN	tr|L5K135|L5K135_PTEAL
OG0003701	sp|Q13018|PLA2R_HUMAN	tr|L5JZ82|L5JZ82_PTEAL
OG0003702	sp|Q13503|MED21_HUMAN	tr|L5KN55|L5KN55_PTEAL
OG0003703	sp|Q14103|HNRPD_HUMAN	tr|L5KZ50|L5KZ50_PTEAL
OG0003704	sp|Q14582|MAD4_HUMAN	tr|L5K4V4|L5K4V4_PTEAL
OG0003705	sp|Q15723|ELF2_HUMAN	tr|L5L1F0|L5L1F0_PTEAL
OG0003706	sp|Q15904|VAS1_HUMAN	tr|L5KGV6|L5KGV6_PTEAL
OG0003707	sp|Q16625|OCLN_HUMAN	tr|L5KIN2|L5KIN2_PTEAL
OG0003708	sp|Q1EHB4|SC5AC_HUMAN	tr|L5KX69|L5KX69_PTEAL
OG0003709	sp|Q69YU3|AN34A_HUMAN	tr|L5K3S9|L5K3S9_PTEAL
OG0003710	sp|Q6NVH7|SWAP1_HUMAN	tr|L5L2E3|L5L2E3_PTEAL
OG0003711	sp|Q6UXB8|PI16_HUMAN	tr|L5KZX7|L5KZX7_PTEAL
OG0003712	sp|Q6ZMI3|GLDN_HUMAN	tr|L5K280|L5K280_PTEAL
OG0003713	sp|Q7RTM1|OTOP1_HUMAN	tr|L5K463|L5K463_PTEAL
OG0003714	sp|Q7Z4Q2|HEAT3_HUMAN	tr|L5KWK7|L5KWK7_PTEAL
OG0003715	sp|Q86UZ6|ZBT46_HUMAN	tr|L5K118|L5K118_PTEAL
OG0003716	sp|Q86W54|SPA24_HUMAN	tr|L5JU84|L5JU84_PTEAL
OG0003717	sp|Q86XT9|TM219_HUMAN	tr|L5KK86|L5KK86_PTEAL
OG0003718	sp|Q8IWV7|UBR1_HUMAN	tr|L5K2E3|L5K2E3_PTEAL
OG0003719	sp|Q8N1B4|VPS52_HUMAN	tr|L5KZ05|L5KZ05_PTEAL
OG0003720	sp|Q8N6R0|EFNMT_HUMAN	tr|L5KZ35|L5KZ35_PTEAL
OG0003721	sp|Q8NBJ9|SIDT2_HUMAN	tr|L5KMV5|L5KMV5_PTEAL
OG0003722	sp|Q8NHS4|CLHC1_HUMAN	tr|L5KUQ6|L5KUQ6_PTEAL
OG0003723	sp|Q8WYR4|RSPH1_HUMAN	tr|L5KCH3|L5KCH3_PTEAL
OG0003724	sp|Q96BN8|OTUL_HUMAN	tr|L5L1A2|L5L1A2_PTEAL
OG0003725	sp|Q96E11|RRFM_HUMAN	tr|L5KA01|L5KA01_PTEAL
OG0003726	sp|Q96E52|OMA1_HUMAN	tr|L5K3R2|L5K3R2_PTEAL
OG0003727	sp|Q96RI0|PAR4_HUMAN	tr|L5L6S0|L5L6S0_PTEAL
OG0003728	sp|Q99712|KCJ15_HUMAN	tr|L5KCJ6|L5KCJ6_PTEAL
OG0003729	sp|Q99990|VGLL1_HUMAN	tr|L5JV86|L5JV86_PTEAL
OG0003730	sp|Q9BQ75|CMS1_HUMAN	tr|L5KA22|L5KA22_PTEAL
OG0003731	sp|Q9BSU1|PHAF1_HUMAN	tr|L5KUK1|L5KUK1_PTEAL
OG0003732	sp|Q9H5N1|RABE2_HUMAN	tr|L5KH81|L5KH81_PTEAL
OG0003733	sp|Q9NQI0|DDX4_HUMAN	tr|L5KKV7|L5KKV7_PTEAL
OG0003734	sp|Q9NZT2|OGFR_HUMAN	tr|L5JZC1|L5JZC1_PTEAL
OG0003735	sp|Q9P2L0|WDR35_HUMAN	tr|L5KRE8|L5KRE8_PTEAL
OG0003737	sp|Q9Y2U2|KCNK7_HUMAN	tr|L5KRD1|L5KRD1_PTEAL
OG0003738	sp|Q9Y5L4|TIM13_HUMAN	tr|L5L7E7|L5L7E7_PTEAL
OG0003739	sp|Q9Y6F6|IRAG1_HUMAN	tr|L5L3N2|L5L3N2_PTEAL
OG0003740	tr|A0A2U3TZM8|A0A2U3TZM8_HUMAN	tr|L5KJK5|L5KJK5_PTEAL
OG0003741	sp|A6NEH6|TM247_HUMAN	tr|L5KUT7|L5KUT7_PTEAL
OG0003742	sp|A6NI28|RHG42_HUMAN	tr|L5L0E1|L5L0E1_PTEAL
OG0003743	sp|O00257|CBX4_HUMAN	tr|L5KNS5|L5KNS5_PTEAL
OG0003744	sp|O15537|XLRS1_HUMAN	tr|L5KPS9|L5KPS9_PTEAL
OG0003745	sp|O43709|BUD23_HUMAN	tr|L5K571|L5K571_PTEAL
OG0003746	sp|O75095|MEGF6_HUMAN	tr|L5KIK3|L5KIK3_PTEAL
OG0003747	sp|O75179|ANR17_HUMAN	tr|L5KC11|L5KC11_PTEAL
OG0003748	sp|O75326|SEM7A_HUMAN	tr|L5JYB7|L5JYB7_PTEAL
OG0003749	sp|O75955|FLOT1_HUMAN	tr|L5KIM0|L5KIM0_PTEAL
OG0003750	sp|O95415|BRI3_HUMAN	tr|L5L1C3|L5L1C3_PTEAL
OG0003751	sp|P04275|VWF_HUMAN	tr|L5KFS3|L5KFS3_PTEAL
OG0003752	sp|P0DJH9|RD3L_HUMAN	tr|L5JP97|L5JP97_PTEAL
OG0003753	sp|P13726|TF_HUMAN	tr|L5K3R3|L5K3R3_PTEAL
OG0003754	sp|P15289|ARSA_HUMAN	tr|L5KAI2|L5KAI2_PTEAL
OG0003755	sp|P23381|SYWC_HUMAN	tr|L5JPC2|L5JPC2_PTEAL
OG0003756	sp|P43694|GATA4_HUMAN	tr|L5L1C8|L5L1C8_PTEAL
OG0003757	sp|P46821|MAP1B_HUMAN	tr|L5KLJ4|L5KLJ4_PTEAL
OG0003758	sp|Q01850|CDR2_HUMAN	tr|L5KMU8|L5KMU8_PTEAL
OG0003759	sp|Q11130|FUT7_HUMAN	tr|L5K7D8|L5K7D8_PTEAL
OG0003760	sp|Q13772|NCOA4_HUMAN	tr|L5K9H1|L5K9H1_PTEAL
OG0003761	sp|Q53HC9|EIPR1_HUMAN	tr|L5KSN9|L5KSN9_PTEAL
OG0003762	sp|Q5W0U4|BSPRY_HUMAN	tr|L5K9M9|L5K9M9_PTEAL
OG0003763	sp|Q6IPW1|CK071_HUMAN	tr|L5KMX1|L5KMX1_PTEAL
OG0003764	sp|Q6P047|CH074_HUMAN	tr|L5L2P2|L5L2P2_PTEAL
OG0003765	sp|Q7Z5K2|WAPL_HUMAN	tr|L5KCS1|L5KCS1_PTEAL
OG0003766	sp|Q86VY9|T200A_HUMAN	tr|L5JPN6|L5JPN6_PTEAL
OG0003767	sp|Q86WR6|CQ064_HUMAN	tr|L5JS41|L5JS41_PTEAL
OG0003768	sp|Q86XZ4|SPAS2_HUMAN	tr|L5KCA2|L5KCA2_PTEAL
OG0003770	sp|Q8IXQ3|CI040_HUMAN	tr|L5K987|L5K987_PTEAL
OG0003771	sp|Q8N6U8|GP161_HUMAN	tr|L5KY28|L5KY28_PTEAL
OG0003772	sp|Q8N806|UBR7_HUMAN	tr|L5JSH7|L5JSH7_PTEAL
OG0003773	sp|Q8NCW6|GLT11_HUMAN	tr|L5K0P0|L5K0P0_PTEAL
OG0003774	sp|Q8NDT2|RB15B_HUMAN	tr|L5KWF8|L5KWF8_PTEAL
OG0003775	sp|Q8TAB5|CA216_HUMAN	tr|L5JRK9|L5JRK9_PTEAL
OG0003776	sp|Q8TCD1|CR032_HUMAN	tr|L5K2Q3|L5K2Q3_PTEAL
OG0003777	sp|Q8TE12|LMX1A_HUMAN	tr|L5KZA2|L5KZA2_PTEAL
OG0003778	sp|Q8WWW0|RASF5_HUMAN	tr|L5JW70|L5JW70_PTEAL
OG0003779	sp|Q92888|ARHG1_HUMAN	tr|L5L7B4|L5L7B4_PTEAL
OG0003780	sp|Q96DC9|OTUB2_HUMAN	tr|L5JP10|L5JP10_PTEAL
OG0003781	sp|Q96IV6|FXDC2_HUMAN	tr|L5L0N5|L5L0N5_PTEAL
OG0003782	sp|Q96KN4|LRAT1_HUMAN	tr|L5KT70|L5KT70_PTEAL
OG0003783	sp|Q96NZ1|FOXN4_HUMAN	tr|L5JX68|L5JX68_PTEAL
OG0003784	sp|Q96QE3|ATAD5_HUMAN	tr|L5JR29|L5JR29_PTEAL
OG0003785	sp|Q99956|DUS9_HUMAN	tr|L5KGS6|L5KGS6_PTEAL
OG0003786	sp|Q9BRZ2|TRI56_HUMAN	tr|L5K5F6|L5K5F6_PTEAL
OG0003787	sp|Q9BY79|MFRP_HUMAN	tr|L5KL69|L5KL69_PTEAL
OG0003788	sp|Q9BZQ8|NIBA1_HUMAN	tr|L5KYB2|L5KYB2_PTEAL
OG0003789	sp|Q9GZM5|YIPF3_HUMAN	tr|L5JLP3|L5JLP3_PTEAL
OG0003790	sp|Q9HA77|SYCM_HUMAN	tr|L5KTX0|L5KTX0_PTEAL
OG0003791	sp|Q9HCI6|K1586_HUMAN	tr|L5JPW2|L5JPW2_PTEAL
OG0003792	sp|Q9NPI6|DCP1A_HUMAN	tr|L5K8X3|L5K8X3_PTEAL
OG0003793	sp|Q9NRE2|TSH2_HUMAN	tr|L5JYZ8|L5JYZ8_PTEAL
OG0003794	sp|Q9NVE5|UBP40_HUMAN	tr|L5L225|L5L225_PTEAL
OG0003795	sp|Q9Y2H8|ZN510_HUMAN	tr|L5K5M9|L5K5M9_PTEAL
OG0003796	sp|Q9Y5Z9|UBIA1_HUMAN	tr|L5KJ29|L5KJ29_PTEAL
OG0003797	sp|A6NGB9|WIPF3_HUMAN	tr|L5KMT4|L5KMT4_PTEAL
OG0003798	sp|B4DJY2|TM233_HUMAN	tr|L5KVS7|L5KVS7_PTEAL
OG0003799	sp|O15156|ZBT7B_HUMAN	tr|L5JTM6|L5JTM6_PTEAL
OG0003800	sp|O75820|ZN189_HUMAN	tr|L5KMT1|L5KMT1_PTEAL
OG0003801	sp|O94851|MICA2_HUMAN	tr|L5L3P0|L5L3P0_PTEAL
OG0003802	sp|P04049|RAF1_HUMAN	tr|L5K8R7|L5K8R7_PTEAL
OG0003803	sp|P23919|KTHY_HUMAN	tr|L5KUE7|L5KUE7_PTEAL
OG0003804	sp|P28335|5HT2C_HUMAN	tr|L5KDX7|L5KDX7_PTEAL
OG0003805	sp|P29371|NK3R_HUMAN	tr|L5K3W5|L5K3W5_PTEAL
OG0003806	sp|P30414|NKTR_HUMAN	tr|L5KEK5|L5KEK5_PTEAL
OG0003807	sp|P30566|PUR8_HUMAN	tr|L5K9G5|L5K9G5_PTEAL
OG0003808	sp|P46089|GPR3_HUMAN	tr|L5JRW0|L5JRW0_PTEAL
OG0003809	sp|P49593|PPM1F_HUMAN	tr|L5KX60|L5KX60_PTEAL
OG0003810	sp|P58215|LOXL3_HUMAN	tr|L5L470|L5L470_PTEAL
OG0003811	sp|P78424|PO6F2_HUMAN	tr|L5JQR8|L5JQR8_PTEAL
OG0003812	sp|Q02252|MMSA_HUMAN	tr|L5JQK7|L5JQK7_PTEAL
OG0003813	sp|Q13075|BIRC1_HUMAN	tr|L5KKZ0|L5KKZ0_PTEAL
OG0003814	sp|Q14642|I5P1_HUMAN	tr|L5KJF0|L5KJF0_PTEAL
OG0003815	sp|Q15327|ANKR1_HUMAN	tr|L5JQA5|L5JQA5_PTEAL
OG0003816	sp|Q5VTY9|HHAT_HUMAN	tr|L5KZA7|L5KZA7_PTEAL
OG0003817	sp|Q7L8J4|3BP5L_HUMAN	tr|L5JYD1|L5JYD1_PTEAL
OG0003818	sp|Q7RTU4|BHA09_HUMAN	tr|L5JTX3|L5JTX3_PTEAL
OG0003819	sp|Q7Z7K2|ZN467_HUMAN	tr|L5K3Y2|L5K3Y2_PTEAL
OG0003820	sp|Q86W33|TPRA1_HUMAN	tr|L5KQ75|L5KQ75_PTEAL
OG0003821	sp|Q86Z14|KLOTB_HUMAN	tr|L5JYM0|L5JYM0_PTEAL
OG0003822	sp|Q8IXT5|RB12B_HUMAN	tr|L5L0C2|L5L0C2_PTEAL
OG0003823	sp|Q8N9W6|BOLL_HUMAN	tr|L5K235|L5K235_PTEAL
OG0003824	sp|Q8NAG6|ANKL1_HUMAN	tr|L5L684|L5L684_PTEAL
OG0003825	sp|Q8NEL0|CCD54_HUMAN	tr|L5L324|L5L324_PTEAL
OG0003826	sp|Q8NHQ8|RASF8_HUMAN	tr|L5KMK5|L5KMK5_PTEAL
OG0003827	sp|Q8NI99|ANGL6_HUMAN	tr|L5L3M3|L5L3M3_PTEAL
OG0003828	sp|Q8WV24|PHLA1_HUMAN	tr|L5JTZ6|L5JTZ6_PTEAL
OG0003829	sp|Q92545|TM131_HUMAN	tr|L5KVD6|L5KVD6_PTEAL
OG0003830	sp|Q96C11|FGGY_HUMAN	tr|L5K3B5|L5K3B5_PTEAL
OG0003831	sp|Q96CX6|LRC58_HUMAN	tr|L5L473|L5L473_PTEAL
OG0003832	sp|Q96GE4|CEP95_HUMAN	tr|L5KMD7|L5KMD7_PTEAL
