Orthogroup	Homo_sapiens	Cercocebus_atys
OG0007325	sp|Q6VVX0|CP2R1_HUMAN	tr|A0A2K5N667|A0A2K5N667_CERAT
OG0007326	sp|Q86YD1|PTOV1_HUMAN	tr|A0A2K5N6R3|A0A2K5N6R3_CERAT
OG0007327	sp|Q16653|MOG_HUMAN	tr|A0A2K5N7Y8|A0A2K5N7Y8_CERAT
OG0007328	sp|P02652|APOA2_HUMAN	tr|A0A2K5N954|A0A2K5N954_CERAT
OG0007329	sp|O14776|TCRG1_HUMAN	tr|A0A2K5NBW4|A0A2K5NBW4_CERAT
OG0007330	sp|Q96SD1|DCR1C_HUMAN	tr|A0A2K5NFV7|A0A2K5NFV7_CERAT
OG0007331	sp|Q9BV44|THUM3_HUMAN	tr|A0A2K5NG41|A0A2K5NG41_CERAT
OG0007332	sp|Q495A1|TIGIT_HUMAN	tr|A0A2K5NGA6|A0A2K5NGA6_CERAT
OG0007333	sp|P25311|ZA2G_HUMAN	tr|A0A2K5NJN5|A0A2K5NJN5_CERAT
OG0007334	sp|P19235|EPOR_HUMAN	tr|A0A2K5NK13|A0A2K5NK13_CERAT
OG0007335	sp|Q9Y2W6|TDRKH_HUMAN	tr|A0A2K5NLP4|A0A2K5NLP4_CERAT
OG0007336	sp|Q9Y5K1|SPO11_HUMAN	tr|A0A2K5NM32|A0A2K5NM32_CERAT
OG0007337	sp|Q6NUS6|TECT3_HUMAN	tr|A0A2K5NRJ8|A0A2K5NRJ8_CERAT
OG0007338	sp|P29558|RBMS1_HUMAN	tr|A0A2K5NTX3|A0A2K5NTX3_CERAT
OG0007339	sp|Q96L91|EP400_HUMAN	tr|A0A2K5NU02|A0A2K5NU02_CERAT
OG0007340	sp|Q6ZUK4|TMM26_HUMAN	tr|A0A2K5NYQ8|A0A2K5NYQ8_CERAT
OG0007341	sp|Q9UBI1|COMD3_HUMAN	tr|A0A2K5NZ09|A0A2K5NZ09_CERAT
OG0007342	sp|Q9NX05|F120C_HUMAN	tr|A0A2K5P140|A0A2K5P140_CERAT
OG0007343	sp|P45381|ACY2_HUMAN	tr|A0A2K5P159|A0A2K5P159_CERAT
OG0007344	sp|Q7Z6J0|SH3R1_HUMAN	tr|A0A2K5P311|A0A2K5P311_CERAT
OG0007345	sp|Q70E73|RAPH1_HUMAN	tr|A0A2K5P4D7|A0A2K5P4D7_CERAT
OG0007346	sp|Q14210|LY6D_HUMAN	tr|A0A2K5P630|A0A2K5P630_CERAT
OG0007347	sp|P21246|PTN_HUMAN	tr|A0A2K5KHR5|A0A2K5KHR5_CERAT
OG0007348	sp|Q9H1Z8|AUGN_HUMAN	tr|A0A2K5KHU7|A0A2K5KHU7_CERAT
OG0007349	sp|Q9UJC5|SH3L2_HUMAN	tr|A0A2K5KID8|A0A2K5KID8_CERAT
OG0007350	sp|Q9BSF0|SMAKA_HUMAN	tr|A0A2K5KIS1|A0A2K5KIS1_CERAT
OG0007351	sp|Q96RE9|ZN300_HUMAN	tr|A0A2K5KLE0|A0A2K5KLE0_CERAT
OG0007352	sp|Q17RR3|LIPR3_HUMAN	tr|A0A2K5KRQ0|A0A2K5KRQ0_CERAT
OG0007353	sp|Q8TED1|GPX8_HUMAN	tr|A0A2K5KTA8|A0A2K5KTA8_CERAT
OG0007354	sp|Q96RS6|NUDC1_HUMAN	tr|A0A2K5KTE6|A0A2K5KTE6_CERAT
OG0007355	sp|Q15714|T22D1_HUMAN	tr|A0A2K5KU29|A0A2K5KU29_CERAT
OG0007356	sp|Q9Y5K3|PCY1B_HUMAN	tr|A0A2K5KUQ7|A0A2K5KUQ7_CERAT
OG0007357	sp|Q6UW78|UQCC3_HUMAN	tr|A0A2K5KUZ9|A0A2K5KUZ9_CERAT
OG0007358	sp|Q8WW59|SPRY4_HUMAN	tr|A0A2K5KWQ6|A0A2K5KWQ6_CERAT
OG0007359	sp|A6NFU0|F187A_HUMAN	tr|A0A2K5KX29|A0A2K5KX29_CERAT
OG0007360	sp|Q6ZR37|PKHG7_HUMAN	tr|A0A2K5KXP8|A0A2K5KXP8_CERAT
OG0007361	sp|Q4LDR2|CTXN3_HUMAN	tr|A0A2K5KY94|A0A2K5KY94_CERAT
OG0007362	sp|Q96QD8|S38A2_HUMAN	tr|A0A2K5L1Z4|A0A2K5L1Z4_CERAT
OG0007363	tr|A0A7P0TBJ1|A0A7P0TBJ1_HUMAN	tr|A0A2K5L380|A0A2K5L380_CERAT
OG0007364	sp|Q96M93|ADAD1_HUMAN	tr|A0A2K5L4K3|A0A2K5L4K3_CERAT
OG0007365	sp|Q9HCM3|K1549_HUMAN	tr|A0A2K5LAJ1|A0A2K5LAJ1_CERAT
OG0007366	sp|Q96JA4|M4A14_HUMAN	tr|A0A2K5LBJ1|A0A2K5LBJ1_CERAT
OG0007367	sp|Q2KHN1|RN151_HUMAN	tr|A0A2K5LCL1|A0A2K5LCL1_CERAT
OG0007368	sp|P54296|MYOM2_HUMAN	tr|A0A2K5LGE0|A0A2K5LGE0_CERAT
OG0007369	sp|Q99661|KIF2C_HUMAN	tr|A0A2K5LQC9|A0A2K5LQC9_CERAT
OG0007370	sp|Q9H114|CSTL1_HUMAN	tr|A0A2K5LRG1|A0A2K5LRG1_CERAT
OG0007371	sp|Q9H0C2|ADT4_HUMAN	tr|A0A2K5LRH2|A0A2K5LRH2_CERAT
OG0007372	sp|P51649|SSDH_HUMAN	tr|A0A2K5LXP2|A0A2K5LXP2_CERAT
OG0007373	sp|Q4W4Y0|CN028_HUMAN	tr|A0A2K5LXS2|A0A2K5LXS2_CERAT
OG0007374	sp|Q9BXT2|CCG6_HUMAN	tr|A0A2K5M2J5|A0A2K5M2J5_CERAT
OG0007375	sp|Q96HP4|OXND1_HUMAN	tr|A0A2K5M2U0|A0A2K5M2U0_CERAT
OG0007376	sp|Q9NTU4|CTSRZ_HUMAN	tr|A0A2K5M2W6|A0A2K5M2W6_CERAT
OG0007377	sp|Q6PJI9|WDR59_HUMAN	tr|A0A2K5M418|A0A2K5M418_CERAT
OG0007378	sp|Q8N6N7|ACBD7_HUMAN	tr|A0A2K5MC95|A0A2K5MC95_CERAT
OG0007379	sp|Q9UJM3|ERRFI_HUMAN	tr|A0A2K5MKR0|A0A2K5MKR0_CERAT
OG0007380	sp|O43854|EDIL3_HUMAN	tr|A0A2K5MMP4|A0A2K5MMP4_CERAT
OG0007381	sp|Q8NAA5|LR75A_HUMAN	tr|A0A2K5MN26|A0A2K5MN26_CERAT
OG0007382	sp|Q9NV56|MRGBP_HUMAN	tr|A0A2K5MNN6|A0A2K5MNN6_CERAT
OG0007383	sp|P42336|PK3CA_HUMAN	tr|A0A2K5MPG2|A0A2K5MPG2_CERAT
OG0007384	sp|Q8NDC4|MORN4_HUMAN	tr|A0A2K5MRI9|A0A2K5MRI9_CERAT
OG0007385	sp|Q9NXH3|PP14D_HUMAN	tr|A0A2K5MRW6|A0A2K5MRW6_CERAT
OG0007386	sp|Q9UI30|TR112_HUMAN	tr|A0A2K5MTU0|A0A2K5MTU0_CERAT
OG0007387	sp|Q9H305|CDIP1_HUMAN	tr|A0A2K5MY23|A0A2K5MY23_CERAT
OG0007388	sp|Q9NYB9|ABI2_HUMAN	tr|A0A2K5MYB0|A0A2K5MYB0_CERAT
OG0007389	sp|P52198|RND2_HUMAN	tr|A0A2K5MYQ3|A0A2K5MYQ3_CERAT
OG0007390	sp|A6NKD9|CC85C_HUMAN	tr|A0A2K5MZC4|A0A2K5MZC4_CERAT
OG0007391	sp|Q9NP80|PLPL8_HUMAN	tr|A0A2K5N101|A0A2K5N101_CERAT
OG0007392	sp|Q96E52|OMA1_HUMAN	tr|A0A2K5N4W6|A0A2K5N4W6_CERAT
OG0007393	sp|P14735|IDE_HUMAN	tr|A0A2K5N8K0|A0A2K5N8K0_CERAT
OG0007394	sp|Q9Y4A8|NF2L3_HUMAN	tr|A0A2K5NCC4|A0A2K5NCC4_CERAT
OG0007395	sp|P54132|BLM_HUMAN	tr|A0A2K5NDL9|A0A2K5NDL9_CERAT
OG0007396	sp|Q13163|MP2K5_HUMAN	tr|A0A2K5NE34|A0A2K5NE34_CERAT
OG0007397	sp|Q8IX29|FBX16_HUMAN	tr|A0A2K5NF60|A0A2K5NF60_CERAT
OG0007398	sp|Q9NXW9|ALKB4_HUMAN	tr|A0A2K5NFH7|A0A2K5NFH7_CERAT
OG0007399	sp|Q9H6E4|CC134_HUMAN	tr|A0A2K5NFX1|A0A2K5NFX1_CERAT
OG0007400	sp|Q02241|KIF23_HUMAN	tr|A0A2K5NG68|A0A2K5NG68_CERAT
OG0007401	sp|Q9NRL3|STRN4_HUMAN	tr|A0A2K5NMD0|A0A2K5NMD0_CERAT
OG0007402	sp|Q9H1Y3|OPN3_HUMAN	tr|A0A2K5NNK5|A0A2K5NNK5_CERAT
OG0007403	sp|Q49A88|CCD14_HUMAN	tr|A0A2K5NP19|A0A2K5NP19_CERAT
OG0007404	sp|Q9H227|GBA3_HUMAN	tr|A0A2K5NPV8|A0A2K5NPV8_CERAT
OG0007405	sp|P14314|GLU2B_HUMAN	tr|A0A2K5NUT8|A0A2K5NUT8_CERAT
OG0007406	sp|Q4KMG0|CDON_HUMAN	tr|A0A2K5NVD7|A0A2K5NVD7_CERAT
OG0007407	sp|P00488|F13A_HUMAN	tr|A0A2K5NYW7|A0A2K5NYW7_CERAT
OG0007408	sp|Q86WV6|STING_HUMAN	tr|A0A2K5NZZ6|A0A2K5NZZ6_CERAT
OG0007409	sp|A6NDB9|PALM3_HUMAN	tr|A0A2K5P312|A0A2K5P312_CERAT
OG0007410	sp|Q99487|PAFA2_HUMAN	tr|A0A2K5P3N9|A0A2K5P3N9_CERAT
OG0007411	sp|O96008|TOM40_HUMAN	tr|A0A2K5P707|A0A2K5P707_CERAT
OG0007412	sp|Q6IC98|GRAM4_HUMAN	tr|A0A2K5P7M8|A0A2K5P7M8_CERAT
OG0007413	sp|Q13145|BAMBI_HUMAN	tr|A0A2K5KIN4|A0A2K5KIN4_CERAT
OG0007414	sp|Q16586|SGCA_HUMAN	tr|A0A2K5KJZ6|A0A2K5KJZ6_CERAT
OG0007415	sp|Q5JSZ5|PRC2B_HUMAN	tr|A0A2K5KKI1|A0A2K5KKI1_CERAT
OG0007416	sp|Q9NS64|RPRM_HUMAN	tr|A0A2K5KN36|A0A2K5KN36_CERAT
OG0007417	sp|Q15077|P2RY6_HUMAN	tr|A0A2K5KP97|A0A2K5KP97_CERAT
OG0007418	sp|Q9Y2C4|EXOG_HUMAN	tr|A0A2K5KX21|A0A2K5KX21_CERAT
OG0007419	sp|Q9BSK4|FEM1A_HUMAN	tr|A0A2K5KXU9|A0A2K5KXU9_CERAT
OG0007420	sp|Q5TC63|GRTP1_HUMAN	tr|A0A2K5KYW1|A0A2K5KYW1_CERAT
OG0007421	sp|O14559|RHG33_HUMAN	tr|A0A2K5L084|A0A2K5L084_CERAT
OG0007422	sp|Q96HJ5|MS4A3_HUMAN	tr|A0A2K5L0T8|A0A2K5L0T8_CERAT
OG0007423	sp|Q8N6U8|GP161_HUMAN	tr|A0A2K5L186|A0A2K5L186_CERAT
OG0007424	sp|Q15742|NAB2_HUMAN	tr|A0A2K5L4T5|A0A2K5L4T5_CERAT
OG0007425	sp|O60548|FOXD2_HUMAN	tr|A0A2K5L5G9|A0A2K5L5G9_CERAT
OG0007426	sp|Q86XE3|MICU3_HUMAN	tr|A0A2K5L5J8|A0A2K5L5J8_CERAT
OG0007427	sp|P35968|VGFR2_HUMAN	tr|A0A2K5L771|A0A2K5L771_CERAT
OG0007428	sp|Q8N3A8|PARP8_HUMAN	tr|A0A2K5LCU8|A0A2K5LCU8_CERAT
OG0007429	sp|Q5QGS0|NEXMI_HUMAN	tr|A0A2K5LDC7|A0A2K5LDC7_CERAT
OG0007430	sp|Q969W9|PMEPA_HUMAN	tr|A0A2K5LEY6|A0A2K5LEY6_CERAT
OG0007431	sp|Q9BVH7|SIA7E_HUMAN	tr|A0A2K5LJ14|A0A2K5LJ14_CERAT
OG0007432	sp|Q14149|MORC3_HUMAN	tr|A0A2K5LMG7|A0A2K5LMG7_CERAT
OG0007433	sp|P18074|ERCC2_HUMAN	tr|A0A2K5LQI7|A0A2K5LQI7_CERAT
OG0007434	sp|P17213|BPI_HUMAN	tr|A0A2K5LRV2|A0A2K5LRV2_CERAT
OG0007435	sp|Q8NHR9|PROF4_HUMAN	tr|A0A2K5LUQ2|A0A2K5LUQ2_CERAT
OG0007436	sp|Q16627|CCL14_HUMAN	tr|A0A2K5LVU1|A0A2K5LVU1_CERAT
OG0007437	sp|Q6VUC0|AP2E_HUMAN	tr|A0A2K5LWX6|A0A2K5LWX6_CERAT
OG0007438	sp|K7EJ46|SIM22_HUMAN	tr|A0A2K5LZQ0|A0A2K5LZQ0_CERAT
OG0007439	sp|Q96AM1|MRGRF_HUMAN	tr|A0A2K5M074|A0A2K5M074_CERAT
OG0007440	sp|Q7Z7K6|CENPV_HUMAN	tr|A0A2K5M2C3|A0A2K5M2C3_CERAT
OG0007441	sp|Q92520|FAM3C_HUMAN	tr|A0A2K5M3K5|A0A2K5M3K5_CERAT
OG0007442	sp|Q9Y6V0|PCLO_HUMAN	tr|A0A2K5M541|A0A2K5M541_CERAT
OG0007443	sp|Q9H0Q3|FXYD6_HUMAN	tr|A0A2K5M6C2|A0A2K5M6C2_CERAT
OG0007444	sp|P08910|ABHD2_HUMAN	tr|A0A2K5M761|A0A2K5M761_CERAT
OG0007445	sp|Q8N5W9|RFLB_HUMAN	tr|A0A2K5MAN5|A0A2K5MAN5_CERAT
OG0007446	sp|Q6DCA0|AMERL_HUMAN	tr|A0A2K5MHA7|A0A2K5MHA7_CERAT
OG0007447	sp|Q2TAC2|CCD57_HUMAN	tr|A0A2K5MJ65|A0A2K5MJ65_CERAT
OG0007448	sp|Q6PCT2|FXL19_HUMAN	tr|A0A2K5MJY9|A0A2K5MJY9_CERAT
OG0007449	sp|Q92731|ESR2_HUMAN	tr|A0A2K5MLJ7|A0A2K5MLJ7_CERAT
OG0007450	sp|Q8IYW5|RN168_HUMAN	tr|A0A2K5MLX0|A0A2K5MLX0_CERAT
OG0007451	sp|P40926|MDHM_HUMAN	tr|A0A2K5MRX1|A0A2K5MRX1_CERAT
OG0007452	sp|P04217|A1BG_HUMAN	tr|A0A2K5MSW5|A0A2K5MSW5_CERAT
OG0007453	sp|A0PJY2|FEZF1_HUMAN	tr|A0A2K5MT59|A0A2K5MT59_CERAT
OG0007454	sp|Q9HD26|GOPC_HUMAN	tr|A0A2K5MTD3|A0A2K5MTD3_CERAT
OG0007455	sp|P56470|LEG4_HUMAN	tr|A0A2K5MTQ9|A0A2K5MTQ9_CERAT
OG0007456	sp|Q96RP9|EFGM_HUMAN	tr|A0A2K5MU06|A0A2K5MU06_CERAT
OG0007457	sp|O95900|TRUB2_HUMAN	tr|A0A2K5MXT3|A0A2K5MXT3_CERAT
OG0007458	sp|Q96QP1|ALPK1_HUMAN	tr|A0A2K5N1Q9|A0A2K5N1Q9_CERAT
OG0007459	sp|O00548|DLL1_HUMAN	tr|A0A2K5N361|A0A2K5N361_CERAT
OG0007460	sp|Q9UHI6|DDX20_HUMAN	tr|A0A2K5N3E2|A0A2K5N3E2_CERAT
OG0007461	sp|Q8NCQ7|PRCA1_HUMAN	tr|A0A2K5N7X5|A0A2K5N7X5_CERAT
OG0007462	sp|Q5SY80|CTSRE_HUMAN	tr|A0A2K5NAC4|A0A2K5NAC4_CERAT
OG0007463	sp|Q7L5Y6|DET1_HUMAN	tr|A0A2K5NAL3|A0A2K5NAL3_CERAT
OG0007464	sp|Q8N5I2|ARRD1_HUMAN	tr|A0A2K5NAM5|A0A2K5NAM5_CERAT
OG0007465	sp|Q9BVP2|GNL3_HUMAN	tr|A0A2K5NF28|A0A2K5NF28_CERAT
OG0007466	sp|Q9BZF9|UACA_HUMAN	tr|A0A2K5NHQ1|A0A2K5NHQ1_CERAT
OG0007467	sp|Q8NET4|RTL9_HUMAN	tr|A0A2K5NJP7|A0A2K5NJP7_CERAT
OG0007468	sp|O95096|NKX22_HUMAN	tr|A0A2K5NK46|A0A2K5NK46_CERAT
OG0007469	sp|Q969D9|TSLP_HUMAN	tr|A0A2K5NKS1|A0A2K5NKS1_CERAT
OG0007470	sp|Q75T13|PGAP1_HUMAN	tr|A0A2K5NM59|A0A2K5NM59_CERAT
OG0007471	sp|Q8N7W2|BEND7_HUMAN	tr|A0A2K5NQC8|A0A2K5NQC8_CERAT
OG0007472	sp|Q8NBN3|TM87A_HUMAN	tr|A0A2K5NQH0|A0A2K5NQH0_CERAT
OG0007473	sp|Q9Y592|CEP83_HUMAN	tr|A0A2K5NTU8|A0A2K5NTU8_CERAT
OG0007474	sp|Q6PD74|AAGAB_HUMAN	tr|A0A2K5NWR3|A0A2K5NWR3_CERAT
OG0007475	sp|P26718|NKG2D_HUMAN	tr|A0A2K5P132|A0A2K5P132_CERAT
OG0007476	sp|Q16394|EXT1_HUMAN	tr|A0A2K5P351|A0A2K5P351_CERAT
OG0007477	sp|Q8N3Y1|FBXW8_HUMAN	tr|A0A2K5P3C3|A0A2K5P3C3_CERAT
OG0007478	sp|Q9Y4D8|HECD4_HUMAN	tr|A0A2K5P475|A0A2K5P475_CERAT
OG0007479	sp|Q07912|ACK1_HUMAN	tr|A0A2K5P604|A0A2K5P604_CERAT
OG0007480	sp|Q8N9U0|TAC2N_HUMAN	tr|A0A2K5P712|A0A2K5P712_CERAT
OG0007481	sp|Q5H9K5|ZMAT1_HUMAN	tr|A0A2K5KHH4|A0A2K5KHH4_CERAT
OG0007482	sp|Q8WTQ1|D104A_HUMAN	tr|A0A2K5KIB0|A0A2K5KIB0_CERAT
OG0007483	sp|A0A1W2PS18|PMIS2_HUMAN	tr|A0A2K5KNE8|A0A2K5KNE8_CERAT
OG0007484	sp|Q96DZ9|CKLF5_HUMAN	tr|A0A2K5KR04|A0A2K5KR04_CERAT
OG0007485	sp|A1XBS5|CBAR1_HUMAN	tr|A0A2K5KRA1|A0A2K5KRA1_CERAT
OG0007486	sp|Q9H156|SLIK2_HUMAN	tr|A0A2K5KTI1|A0A2K5KTI1_CERAT
OG0007487	sp|P53673|CRBA4_HUMAN	tr|A0A2K5KU90|A0A2K5KU90_CERAT
OG0007488	sp|Q8IXH6|T53I2_HUMAN	tr|A0A2K5KW64|A0A2K5KW64_CERAT
OG0007489	sp|P51843|NR0B1_HUMAN	tr|A0A2K5KWV3|A0A2K5KWV3_CERAT
OG0007490	sp|Q6P499|NPAL3_HUMAN	tr|A0A2K5L056|A0A2K5L056_CERAT
OG0007491	sp|Q8TEZ7|PAQR8_HUMAN	tr|A0A2K5L158|A0A2K5L158_CERAT
OG0007492	sp|O15264|MK13_HUMAN	tr|A0A2K5L172|A0A2K5L172_CERAT
OG0007493	sp|P17676|CEBPB_HUMAN	tr|A0A2K5L1A9|A0A2K5L1A9_CERAT
OG0007494	sp|Q7Z398|ZN550_HUMAN	tr|A0A2K5L1H4|A0A2K5L1H4_CERAT
OG0007495	sp|Q96DN2|VWCE_HUMAN	tr|A0A2K5L2I8|A0A2K5L2I8_CERAT
OG0007496	sp|Q14432|PDE3A_HUMAN	tr|A0A2K5L6Z6|A0A2K5L6Z6_CERAT
OG0007497	sp|P23409|MYF6_HUMAN	tr|A0A2K5L9Z1|A0A2K5L9Z1_CERAT
OG0007498	sp|Q14331|FRG1_HUMAN	tr|A0A2K5LAA3|A0A2K5LAA3_CERAT
OG0007499	sp|Q7Z443|PK1L3_HUMAN	tr|A0A2K5LAG2|A0A2K5LAG2_CERAT
OG0007500	sp|P51808|DYLT3_HUMAN	tr|A0A2K5LDF4|A0A2K5LDF4_CERAT
OG0007501	sp|O75553|DAB1_HUMAN	tr|A0A2K5LHY5|A0A2K5LHY5_CERAT
OG0007502	sp|Q3B7J2|GFOD2_HUMAN	tr|A0A2K5LL16|A0A2K5LL16_CERAT
OG0007503	sp|Q9BTA9|WAC_HUMAN	tr|A0A2K5LLG7|A0A2K5LLG7_CERAT
OG0007504	sp|Q9NUA8|ZBT40_HUMAN	tr|A0A2K5LRK8|A0A2K5LRK8_CERAT
OG0007505	sp|Q96F81|DISP1_HUMAN	tr|A0A2K5LRQ8|A0A2K5LRQ8_CERAT
OG0007506	sp|Q9Y6A9|SPCS1_HUMAN	tr|A0A2K5LWG1|A0A2K5LWG1_CERAT
OG0007507	sp|P38567|HYALP_HUMAN	tr|A0A2K5M2C0|A0A2K5M2C0_CERAT
OG0007508	sp|O15260|SURF4_HUMAN	tr|A0A2K5M867|A0A2K5M867_CERAT
OG0007509	sp|Q9NYL5|CP39A_HUMAN	tr|A0A2K5MBH7|A0A2K5MBH7_CERAT
OG0007510	sp|Q8TAW3|ZN671_HUMAN	tr|A0A2K5MDK3|A0A2K5MDK3_CERAT
OG0007511	sp|O75717|WDHD1_HUMAN	tr|A0A2K5MDR6|A0A2K5MDR6_CERAT
OG0007512	sp|Q9HCU8|DPOD4_HUMAN	tr|A0A2K5ME33|A0A2K5ME33_CERAT
OG0007513	sp|O75446|SAP30_HUMAN	tr|A0A2K5MFB6|A0A2K5MFB6_CERAT
OG0007514	sp|Q9NVF7|FBX28_HUMAN	tr|A0A2K5MGC6|A0A2K5MGC6_CERAT
OG0007515	sp|O75410|TACC1_HUMAN	tr|A0A2K5MHZ9|A0A2K5MHZ9_CERAT
OG0007516	sp|Q9H3D4|P63_HUMAN	tr|A0A2K5MIG1|A0A2K5MIG1_CERAT
OG0007517	sp|Q6GPH4|XAF1_HUMAN	tr|A0A2K5MKJ5|A0A2K5MKJ5_CERAT
OG0007518	sp|Q9UBM1|PEMT_HUMAN	tr|A0A2K5MNG1|A0A2K5MNG1_CERAT
OG0007519	sp|Q8WWF8|CAPSL_HUMAN	tr|A0A2K5MP49|A0A2K5MP49_CERAT
OG0007520	sp|Q9BV38|WDR18_HUMAN	tr|A0A2K5MTP7|A0A2K5MTP7_CERAT
OG0007521	sp|Q8TDN6|BRX1_HUMAN	tr|A0A2K5MUI0|A0A2K5MUI0_CERAT
OG0007522	sp|Q07617|SPAG1_HUMAN	tr|A0A2K5MUZ4|A0A2K5MUZ4_CERAT
OG0007523	sp|Q96QZ0|PANX3_HUMAN	tr|A0A2K5MVP2|A0A2K5MVP2_CERAT
OG0007524	sp|O14529|CUX2_HUMAN	tr|A0A2K5MWW2|A0A2K5MWW2_CERAT
OG0007525	sp|Q6PID6|TTC33_HUMAN	tr|A0A2K5MX01|A0A2K5MX01_CERAT
OG0007526	sp|P32238|CCKAR_HUMAN	tr|A0A2K5N224|A0A2K5N224_CERAT
OG0007527	sp|Q8IX04|UEVLD_HUMAN	tr|A0A2K5N2K8|A0A2K5N2K8_CERAT
OG0007528	sp|Q00013|EM55_HUMAN	tr|A0A2K5N407|A0A2K5N407_CERAT
OG0007529	sp|Q460N3|PAR15_HUMAN	tr|A0A2K5N5R6|A0A2K5N5R6_CERAT
OG0007530	sp|Q9ULX3|NOB1_HUMAN	tr|A0A2K5N668|A0A2K5N668_CERAT
OG0007531	sp|O60547|GMDS_HUMAN	tr|A0A2K5N6H0|A0A2K5N6H0_CERAT
OG0007532	sp|Q6UW63|PLGT2_HUMAN	tr|A0A2K5N9C3|A0A2K5N9C3_CERAT
OG0007533	sp|Q9BQK8|LPIN3_HUMAN	tr|A0A2K5NA36|A0A2K5NA36_CERAT
OG0007534	sp|A6NNW6|ENO4_HUMAN	tr|A0A2K5NBJ4|A0A2K5NBJ4_CERAT
OG0007535	sp|Q08AI6|S38AB_HUMAN	tr|A0A2K5NDI4|A0A2K5NDI4_CERAT
OG0007536	sp|A6NI61|MYMK_HUMAN	tr|A0A2K5NEM8|A0A2K5NEM8_CERAT
OG0007537	sp|C9JI98|TM238_HUMAN	tr|A0A2K5NFI4|A0A2K5NFI4_CERAT
OG0007538	sp|Q53EL9|SEZ6_HUMAN	tr|A0A2K5NH81|A0A2K5NH81_CERAT
OG0007539	sp|P13349|MYF5_HUMAN	tr|A0A2K5NN99|A0A2K5NN99_CERAT
OG0007540	sp|Q99457|NP1L3_HUMAN	tr|A0A2K5NTI9|A0A2K5NTI9_CERAT
OG0007541	sp|P10645|CMGA_HUMAN	tr|A0A2K5NTQ4|A0A2K5NTQ4_CERAT
OG0007542	sp|Q9NQL9|DMRT3_HUMAN	tr|A0A2K5NW57|A0A2K5NW57_CERAT
OG0007543	sp|P48539|PCP4_HUMAN	tr|A0A2K5NWH4|A0A2K5NWH4_CERAT
OG0007544	sp|O14981|BTAF1_HUMAN	tr|A0A2K5NYM6|A0A2K5NYM6_CERAT
OG0007545	sp|Q07666|KHDR1_HUMAN	tr|A0A2K5P2C6|A0A2K5P2C6_CERAT
OG0007546	sp|Q9NY64|GTR8_HUMAN	tr|A0A2K5P5E2|A0A2K5P5E2_CERAT
OG0007547	sp|Q6AI08|HEAT6_HUMAN	tr|A0A2K5KK27|A0A2K5KK27_CERAT
OG0007548	sp|Q8N865|CG031_HUMAN	tr|A0A2K5KNV2|A0A2K5KNV2_CERAT
OG0007549	sp|Q15697|ZN174_HUMAN	tr|A0A2K5KPZ0|A0A2K5KPZ0_CERAT
OG0007550	sp|Q86XK7|VSIG1_HUMAN	tr|A0A2K5KV79|A0A2K5KV79_CERAT
OG0007551	sp|Q5BIV9|SPRN_HUMAN	tr|A0A2K5KVQ2|A0A2K5KVQ2_CERAT
OG0007552	sp|Q7Z7A1|CNTRL_HUMAN	tr|A0A2K5KVS6|A0A2K5KVS6_CERAT
OG0007553	sp|Q6NUJ2|CK087_HUMAN	tr|A0A2K5KVY0|A0A2K5KVY0_CERAT
OG0007554	sp|P36383|CXG1_HUMAN	tr|A0A2K5KX84|A0A2K5KX84_CERAT
OG0007555	sp|Q12923|PTN13_HUMAN	tr|A0A2K5KXH0|A0A2K5KXH0_CERAT
OG0007556	sp|Q8WUU5|GATD1_HUMAN	tr|A0A2K5L229|A0A2K5L229_CERAT
OG0007557	sp|M0R2J8|DCDC1_HUMAN	tr|A0A2K5L364|A0A2K5L364_CERAT
OG0007558	sp|P30988|CALCR_HUMAN	tr|A0A2K5L3B1|A0A2K5L3B1_CERAT
OG0007559	sp|Q6U736|OPN5_HUMAN	tr|A0A2K5L5D5|A0A2K5L5D5_CERAT
OG0007560	sp|Q9NZI5|GRHL1_HUMAN	tr|A0A2K5L7V8|A0A2K5L7V8_CERAT
OG0007561	sp|Q86YT6|MIB1_HUMAN	tr|A0A2K5LBL8|A0A2K5LBL8_CERAT
OG0007562	sp|Q6ZQN7|SO4C1_HUMAN	tr|A0A2K5LBP1|A0A2K5LBP1_CERAT
OG0007563	sp|A0A087WTH1|TM265_HUMAN	tr|A0A2K5LCU1|A0A2K5LCU1_CERAT
OG0007564	sp|Q9H2S6|TNMD_HUMAN	tr|A0A2K5LG75|A0A2K5LG75_CERAT
OG0007565	sp|Q9Y2E5|MA2B2_HUMAN	tr|A0A2K5LGT7|A0A2K5LGT7_CERAT
OG0007566	sp|P30530|UFO_HUMAN	tr|A0A2K5LH75|A0A2K5LH75_CERAT
OG0007567	sp|O14894|T4S5_HUMAN	tr|A0A2K5LQ52|A0A2K5LQ52_CERAT
OG0007568	sp|P46695|IEX1_HUMAN	tr|A0A2K5LQY2|A0A2K5LQY2_CERAT
OG0007569	sp|O15315|RA51B_HUMAN	tr|A0A2K5LRZ9|A0A2K5LRZ9_CERAT
OG0007570	sp|Q9BQF6|SENP7_HUMAN	tr|A0A2K5LTN6|A0A2K5LTN6_CERAT
OG0007571	sp|Q9BTN0|LRFN3_HUMAN	tr|A0A2K5LXG7|A0A2K5LXG7_CERAT
OG0007572	sp|O43736|ITM2A_HUMAN	tr|A0A2K5M105|A0A2K5M105_CERAT
