Orthogroup	Homo_sapiens	Peromyscus_maniculatus_bairdii
OG0005624	sp|P05089|ARGI1_HUMAN	tr|A0A6I9LYG0|A0A6I9LYG0_PERMB
OG0005625	sp|P09067|HXB5_HUMAN	tr|A0A6I9KVM3|A0A6I9KVM3_PERMB
OG0005626	sp|P0C6C1|AN34C_HUMAN	tr|A0A6I9LW22|A0A6I9LW22_PERMB
OG0005627	sp|P16930|FAAA_HUMAN	tr|A0A6I9M4M0|A0A6I9M4M0_PERMB
OG0005628	sp|P21266|GSTM3_HUMAN	tr|A0A6I9LAR4|A0A6I9LAR4_PERMB
OG0005629	sp|P27658|CO8A1_HUMAN	tr|A0A6J0CSK8|A0A6J0CSK8_PERMB
OG0005630	sp|P27987|IP3KB_HUMAN	tr|A0A6I9LAU3|A0A6I9LAU3_PERMB
OG0005631	sp|P34130|NTF4_HUMAN	tr|A0A6J0DY87|A0A6J0DY87_PERMB
OG0005632	sp|P38935|SMBP2_HUMAN	tr|A0A6J0DHM6|A0A6J0DHM6_PERMB
OG0005633	sp|P40225|TPO_HUMAN	tr|A0A6J0E8C3|A0A6J0E8C3_PERMB
OG0005634	sp|P47874|OMP_HUMAN	tr|A0A6J0DG90|A0A6J0DG90_PERMB
OG0005635	sp|P51114|FXR1_HUMAN	tr|A0A6I9KU35|A0A6I9KU35_PERMB
OG0005636	sp|P51610|HCFC1_HUMAN	tr|A0A6J0CFY1|A0A6J0CFY1_PERMB
OG0005637	sp|P61009|SPCS3_HUMAN	tr|A0A6I9L399|A0A6I9L399_PERMB
OG0005638	sp|P61244|MAX_HUMAN	tr|A0A6I9L4U3|A0A6I9L4U3_PERMB
OG0005639	sp|Q00341|VIGLN_HUMAN	tr|A0A6I9LX92|A0A6I9LX92_PERMB
OG0005640	sp|Q00872|MYPC1_HUMAN	tr|A0A6J0DG30|A0A6J0DG30_PERMB
OG0005641	sp|Q06323|PSME1_HUMAN	tr|A0A6J0EA08|A0A6J0EA08_PERMB
OG0005642	sp|Q13454|TUSC3_HUMAN	tr|A0A6I9L6W3|A0A6I9L6W3_PERMB
OG0005643	sp|Q14940|SL9A5_HUMAN	tr|A0A6I9LQU5|A0A6I9LQU5_PERMB
OG0005644	sp|Q15784|NDF2_HUMAN	tr|A0A6J0E6H7|A0A6J0E6H7_PERMB
OG0005645	sp|Q17RY6|LY6K_HUMAN	tr|A0A6J0E7S0|A0A6J0E7S0_PERMB
OG0005646	sp|Q5TF58|IFFO2_HUMAN	tr|A0A6I9LKY5|A0A6I9LKY5_PERMB
OG0005647	sp|Q6GPH4|XAF1_HUMAN	tr|A0A6I9M3L1|A0A6I9M3L1_PERMB
OG0005648	sp|Q6IE38|ISK14_HUMAN	tr|A0A6I9LES0|A0A6I9LES0_PERMB
OG0005649	sp|Q6PL18|ATAD2_HUMAN	tr|A0A6I9M5I6|A0A6I9M5I6_PERMB
OG0005650	sp|Q6R327|RICTR_HUMAN	tr|A0A6I9LDD1|A0A6I9LDD1_PERMB
OG0005651	sp|Q7L8L6|FAKD5_HUMAN	tr|A0A6J0DRH3|A0A6J0DRH3_PERMB
OG0005652	sp|Q7Z402|TMC7_HUMAN	tr|A0A6I9LW48|A0A6I9LW48_PERMB
OG0005653	sp|Q86UE4|LYRIC_HUMAN	tr|A0A6I9L5R2|A0A6I9L5R2_PERMB
OG0005654	sp|Q8N2W9|PIAS4_HUMAN	tr|A0A6J0DBX9|A0A6J0DBX9_PERMB
OG0005655	sp|Q8N7J2|AMER2_HUMAN	tr|A0A6J0E4U0|A0A6J0E4U0_PERMB
OG0005656	sp|Q8N9V6|ANR53_HUMAN	tr|A0A6I9LW62|A0A6I9LW62_PERMB
OG0005657	sp|Q8NB12|SMYD1_HUMAN	tr|A0A6I9MBJ3|A0A6I9MBJ3_PERMB
OG0005658	sp|Q8NG31|KNL1_HUMAN	tr|A0A6J0DEA7|A0A6J0DEA7_PERMB
OG0005659	sp|Q8TF50|ZN526_HUMAN	tr|A0A6I9M254|A0A6I9M254_PERMB
OG0005660	sp|Q8WWB3|DYDC1_HUMAN	tr|A0A6I9MI69|A0A6I9MI69_PERMB
OG0005661	sp|Q92614|MY18A_HUMAN	tr|A0A6J0D809|A0A6J0D809_PERMB
OG0005662	sp|Q96NL0|RUN3B_HUMAN	tr|A0A6J0EB00|A0A6J0EB00_PERMB
OG0005663	sp|Q96PV0|SYGP1_HUMAN	tr|A0A6J0CS06|A0A6J0CS06_PERMB
OG0005664	sp|Q96T49|PP16B_HUMAN	tr|A0A6I9KUI6|A0A6I9KUI6_PERMB
OG0005665	sp|Q99519|NEUR1_HUMAN	tr|A0A6I9MKA1|A0A6I9MKA1_PERMB
OG0005666	sp|Q9BUM1|G6PC3_HUMAN	tr|A0A6I9KZI6|A0A6I9KZI6_PERMB
OG0005667	sp|Q9BZD2|S29A3_HUMAN	tr|A0A6I9KX28|A0A6I9KX28_PERMB
OG0005668	sp|Q9H765|ASB8_HUMAN	tr|A0A6I9LB78|A0A6I9LB78_PERMB
OG0005669	sp|Q9NNZ3|DNJC4_HUMAN	tr|A0A6J0DI34|A0A6J0DI34_PERMB
OG0005670	sp|Q9NXN4|GDAP2_HUMAN	tr|A0A6J0E2M4|A0A6J0E2M4_PERMB
OG0005671	sp|Q9NYK1|TLR7_HUMAN	tr|A0A6J0CX46|A0A6J0CX46_PERMB
OG0005672	sp|Q9NYY3|PLK2_HUMAN	tr|A0A6I9LF20|A0A6I9LF20_PERMB
OG0005673	sp|Q9NZU0|FLRT3_HUMAN	tr|A0A6I9LJ31|A0A6I9LJ31_PERMB
OG0005674	sp|Q9UL40|ZN346_HUMAN	tr|A0A6J0D7W8|A0A6J0D7W8_PERMB
OG0005675	sp|Q9ULC8|ZDHC8_HUMAN	tr|A0A6I9M1F4|A0A6I9M1F4_PERMB
OG0005676	sp|Q9ULG6|CCPG1_HUMAN	tr|A0A6I9L6G0|A0A6I9L6G0_PERMB
OG0005677	sp|Q9UNH6|SNX7_HUMAN	tr|A0A6I9L660|A0A6I9L660_PERMB
OG0005678	sp|Q9Y2Z0|SGT1_HUMAN	tr|A0A6J0E510|A0A6J0E510_PERMB
OG0005679	sp|Q9Y371|SHLB1_HUMAN	tr|A0A6J0DXT6|A0A6J0DXT6_PERMB
OG0005680	sp|A8MVW5|HECA2_HUMAN	tr|A0A6J0EH23|A0A6J0EH23_PERMB
OG0005681	sp|O00327|BMAL1_HUMAN	tr|A0A6I9L7K7|A0A6I9L7K7_PERMB
OG0005682	sp|O00744|WN10B_HUMAN	tr|A0A6I9L7M1|A0A6I9L7M1_PERMB
OG0005683	sp|O14494|PLPP1_HUMAN	tr|A0A6J0DRY1|A0A6J0DRY1_PERMB
OG0005684	sp|O14804|TAAR5_HUMAN	tr|A0A6I9LQK9|A0A6I9LQK9_PERMB
OG0005685	sp|O15116|LSM1_HUMAN	tr|A0A6I9LHH6|A0A6I9LHH6_PERMB
OG0005686	sp|O15259|NPHP1_HUMAN	tr|A0A6J0EAB5|A0A6J0EAB5_PERMB
OG0005687	sp|O60477|BRNP1_HUMAN	tr|A0A6I9LI37|A0A6I9LI37_PERMB
OG0005688	sp|P09086|PO2F2_HUMAN	tr|A0A6J0E4L4|A0A6J0E4L4_PERMB
OG0005689	sp|P17947|SPI1_HUMAN	tr|A0A6I9LTQ1|A0A6I9LTQ1_PERMB
OG0005690	sp|P29474|NOS3_HUMAN	tr|A0A6I9MJT2|A0A6I9MJT2_PERMB
OG0005691	sp|P30740|ILEU_HUMAN	tr|A0A6I9L6K8|A0A6I9L6K8_PERMB
OG0005692	sp|P33552|CKS2_HUMAN	tr|A0A6I9LGQ3|A0A6I9LGQ3_PERMB
OG0005693	sp|P47897|SYQ_HUMAN	tr|A0A6I9LJV6|A0A6I9LJV6_PERMB
OG0005694	sp|P47901|V1BR_HUMAN	tr|A0A6I9M3L0|A0A6I9M3L0_PERMB
OG0005695	sp|P49069|CAMLG_HUMAN	tr|A0A6I9L586|A0A6I9L586_PERMB
OG0005696	sp|P51511|MMP15_HUMAN	tr|A0A6I9LF40|A0A6I9LF40_PERMB
OG0005697	sp|P55036|PSMD4_HUMAN	tr|A0A6I9M1Y5|A0A6I9M1Y5_PERMB
OG0005698	sp|P55769|NH2L1_HUMAN	tr|A0A6I9LPB5|A0A6I9LPB5_PERMB
OG0005699	sp|P98095|FBLN2_HUMAN	tr|A0A6I9L734|A0A6I9L734_PERMB
OG0005700	sp|Q03403|TFF2_HUMAN	tr|A0A6I9MPW6|A0A6I9MPW6_PERMB
OG0005701	sp|Q13608|PEX6_HUMAN	tr|A0A6J0E877|A0A6J0E877_PERMB
OG0005702	sp|Q14919|NC2A_HUMAN	tr|A0A6I9LCZ0|A0A6I9LCZ0_PERMB
OG0005703	sp|Q15554|TERF2_HUMAN	tr|A0A6J0D4H8|A0A6J0D4H8_PERMB
OG0005704	sp|Q2M296|MTHSD_HUMAN	tr|A0A6I9LYR4|A0A6I9LYR4_PERMB
OG0005705	sp|Q2QL34|MP17L_HUMAN	tr|A0A6I9LHK7|A0A6I9LHK7_PERMB
OG0005706	sp|Q4FZB7|KMT5B_HUMAN	tr|A0A6J0DNE7|A0A6J0DNE7_PERMB
OG0005707	sp|Q5TA89|HES5_HUMAN	tr|A0A6I9M8V6|A0A6I9M8V6_PERMB
OG0005708	sp|Q6FI81|CPIN1_HUMAN	tr|A0A6J0DTJ2|A0A6J0DTJ2_PERMB
OG0005709	sp|Q6ZQY3|GADL1_HUMAN	tr|A0A6I9KT73|A0A6I9KT73_PERMB
OG0005710	sp|Q7Z353|HDX_HUMAN	tr|A0A6I9MDU5|A0A6I9MDU5_PERMB
OG0005711	sp|Q7Z443|PK1L3_HUMAN	tr|A0A6J0D1D9|A0A6J0D1D9_PERMB
OG0005712	sp|Q7Z699|SPRE1_HUMAN	tr|A0A6J0DF00|A0A6J0DF00_PERMB
OG0005713	sp|Q8IVM0|CCD50_HUMAN	tr|A0A6I9LV40|A0A6I9LV40_PERMB
OG0005714	sp|Q8IYK4|GT252_HUMAN	tr|A0A6J0DGA0|A0A6J0DGA0_PERMB
OG0005715	sp|Q8IZD0|SAM14_HUMAN	tr|A0A6J0E8V9|A0A6J0E8V9_PERMB
OG0005716	sp|Q8N0U7|CA087_HUMAN	tr|A0A6I9KZQ3|A0A6I9KZQ3_PERMB
OG0005717	sp|Q8N7M0|DYLT5_HUMAN	tr|A0A6J0DYU8|A0A6J0DYU8_PERMB
OG0005718	sp|Q8TB05|UBAD1_HUMAN	tr|A0A6I9LU96|A0A6I9LU96_PERMB
OG0005719	sp|Q8WXQ8|CBPA5_HUMAN	tr|A0A6I9LIV9|A0A6I9LIV9_PERMB
OG0005720	sp|Q8WXX7|AUTS2_HUMAN	tr|A0A6J0DSR3|A0A6J0DSR3_PERMB
OG0005721	sp|Q8WYP5|ELYS_HUMAN	tr|A0A6J0CZY3|A0A6J0CZY3_PERMB
OG0005722	sp|Q96ES6|MFSD3_HUMAN	tr|A0A6I9M4F6|A0A6I9M4F6_PERMB
OG0005723	sp|Q96KP1|EXOC2_HUMAN	tr|A0A6J0CFX5|A0A6J0CFX5_PERMB
OG0005724	sp|Q96MR6|CFA57_HUMAN	tr|A0A6I9MH99|A0A6I9MH99_PERMB
OG0005725	sp|Q96RN5|MED15_HUMAN	tr|A0A6J0DJR1|A0A6J0DJR1_PERMB
OG0005726	sp|Q9BRY0|S39A3_HUMAN	tr|A0A6I9LFK3|A0A6I9LFK3_PERMB
OG0005727	sp|Q9BT40|INP5K_HUMAN	tr|A0A6I9LHZ2|A0A6I9LHZ2_PERMB
OG0005728	sp|Q9BX26|SYCP2_HUMAN	tr|A0A6J0DAR7|A0A6J0DAR7_PERMB
OG0005729	sp|Q9BXB1|LGR4_HUMAN	tr|A0A6J0DIA0|A0A6J0DIA0_PERMB
OG0005730	sp|Q9H063|MAF1_HUMAN	tr|A0A6I9M2V4|A0A6I9M2V4_PERMB
OG0005731	sp|Q9H079|KTBL1_HUMAN	tr|A0A6I9MBP5|A0A6I9MBP5_PERMB
OG0005732	sp|Q9H4I2|ZHX3_HUMAN	tr|A0A6I9L3L3|A0A6I9L3L3_PERMB
OG0005733	sp|Q9H4K7|MTG2_HUMAN	tr|A0A6I9L313|A0A6I9L313_PERMB
OG0005734	sp|Q9H772|GREM2_HUMAN	tr|A0A6I9MBE6|A0A6I9MBE6_PERMB
OG0005735	sp|Q9NPD8|UBE2T_HUMAN	tr|A0A6I9LGK3|A0A6I9LGK3_PERMB
OG0005736	sp|Q9NQZ5|STAR7_HUMAN	tr|A0A6I9LMA1|A0A6I9LMA1_PERMB
OG0005737	sp|Q9NSD9|SYFB_HUMAN	tr|A0A6I9L664|A0A6I9L664_PERMB
OG0005738	sp|Q9NWS6|F118A_HUMAN	tr|A0A6J0DH53|A0A6J0DH53_PERMB
OG0005739	sp|Q9NY33|DPP3_HUMAN	tr|A0A6I9LB88|A0A6I9LB88_PERMB
OG0005740	sp|Q9NYY8|FAKD2_HUMAN	tr|A0A6J0D365|A0A6J0D365_PERMB
OG0005741	sp|Q9UHR6|ZNHI2_HUMAN	tr|A0A6I9LBF1|A0A6I9LBF1_PERMB
OG0005742	sp|Q9UKP6|UR2R_HUMAN	tr|A0A6I9LPA1|A0A6I9LPA1_PERMB
OG0005743	sp|Q9UKR8|TSN16_HUMAN	tr|A0A6I9MRE4|A0A6I9MRE4_PERMB
OG0005744	sp|Q9UL45|BL1S6_HUMAN	tr|A0A6I9LEJ5|A0A6I9LEJ5_PERMB
OG0005745	sp|Q9ULH0|KDIS_HUMAN	tr|A0A6J0DGC1|A0A6J0DGC1_PERMB
OG0005746	sp|Q9UPW0|FOXJ3_HUMAN	tr|A0A6J0CN52|A0A6J0CN52_PERMB
OG0005747	sp|Q9Y4X4|KLF12_HUMAN	tr|A0A6I9L7Q7|A0A6I9L7Q7_PERMB
OG0005748	sp|W5XKT8|SACA6_HUMAN	tr|A0A6J0CL06|A0A6J0CL06_PERMB
OG0005749	sp|A1L4L8|PL8L1_HUMAN	tr|A0A6I9LET1|A0A6I9LET1_PERMB
OG0005750	sp|A4D1B5|GSAP_HUMAN	tr|A0A6J0ECR2|A0A6J0ECR2_PERMB
OG0005752	sp|C9JVW0|INAM1_HUMAN	tr|A0A6J0EDZ3|A0A6J0EDZ3_PERMB
OG0005753	sp|O15027|SC16A_HUMAN	tr|A0A6J0DIY2|A0A6J0DIY2_PERMB
OG0005754	sp|O43448|KCAB3_HUMAN	tr|A0A6I9KYQ4|A0A6I9KYQ4_PERMB
OG0005755	sp|P00167|CYB5_HUMAN	tr|A0A6I9M6Q1|A0A6I9M6Q1_PERMB
OG0005756	sp|P00441|SODC_HUMAN	tr|A0A6J0DRE3|A0A6J0DRE3_PERMB
OG0005757	sp|P01588|EPO_HUMAN	tr|A0A6I9KUC1|A0A6I9KUC1_PERMB
OG0005758	sp|P10619|PPGB_HUMAN	tr|A0A6I9L0H0|A0A6I9L0H0_PERMB
OG0005759	sp|P10767|FGF6_HUMAN	tr|A0A6I9M1N0|A0A6I9M1N0_PERMB
OG0005760	sp|P13994|YJU2B_HUMAN	tr|A0A6I9MFC1|A0A6I9MFC1_PERMB
OG0005761	sp|P14416|DRD2_HUMAN	tr|A0A6I9L3I1|A0A6I9L3I1_PERMB
OG0005762	sp|P20393|NR1D1_HUMAN	tr|A0A6I9L2X1|A0A6I9L2X1_PERMB
OG0005763	sp|P23610|HAP40_HUMAN	tr|A0A6I9MR50|A0A6I9MR50_PERMB
OG0005764	sp|P60673|PROF3_HUMAN	tr|A0A6I9L5A3|A0A6I9L5A3_PERMB
OG0005765	sp|P61968|LMO4_HUMAN	tr|A0A6I9LPB7|A0A6I9LPB7_PERMB
OG0005766	sp|Q02809|PLOD1_HUMAN	tr|A0A6I9LW35|A0A6I9LW35_PERMB
OG0005767	sp|Q05209|PTN12_HUMAN	tr|A0A6J0EEU0|A0A6J0EEU0_PERMB
OG0005768	sp|Q05215|EGR4_HUMAN	tr|A0A6I9M8M4|A0A6I9M8M4_PERMB
OG0005769	sp|Q08397|LOXL1_HUMAN	tr|A0A6I9L1D3|A0A6I9L1D3_PERMB
OG0005770	sp|Q15743|OGR1_HUMAN	tr|A0A6I9M2M7|A0A6I9M2M7_PERMB
OG0005771	sp|Q16531|DDB1_HUMAN	tr|A0A6J0CKC8|A0A6J0CKC8_PERMB
OG0005772	sp|Q16644|MAPK3_HUMAN	tr|A0A6I9L749|A0A6I9L749_PERMB
OG0005773	sp|Q4G0F5|VP26B_HUMAN	tr|A0A6I9L4U2|A0A6I9L4U2_PERMB
OG0005774	sp|Q5T8P6|RBM26_HUMAN	tr|A0A6J0DAR6|A0A6J0DAR6_PERMB
OG0005775	sp|Q5VZQ5|TEX36_HUMAN	tr|A0A6I9L5K8|A0A6I9L5K8_PERMB
OG0005776	sp|Q63HM2|PCX4_HUMAN	tr|A0A6I9LUT7|A0A6I9LUT7_PERMB
OG0005777	sp|Q7L591|DOK3_HUMAN	tr|A0A6J0D8A0|A0A6J0D8A0_PERMB
OG0005778	sp|Q7Z333|SETX_HUMAN	tr|A0A6J0DN87|A0A6J0DN87_PERMB
OG0005779	sp|Q7Z3E1|PARPT_HUMAN	tr|A0A6I9L7A5|A0A6I9L7A5_PERMB
OG0005781	sp|Q8IVB5|LIX1L_HUMAN	tr|A0A6J0DNI4|A0A6J0DNI4_PERMB
OG0005782	sp|Q8N0S2|SYCE1_HUMAN	tr|A0A6I9LHE5|A0A6I9LHE5_PERMB
OG0005783	sp|Q8N8W4|PLPL1_HUMAN	tr|A0A6J0DQ78|A0A6J0DQ78_PERMB
OG0005784	sp|Q8N9N5|BANP_HUMAN	tr|A0A6J0EDV1|A0A6J0EDV1_PERMB
OG0005785	sp|Q8NC51|PAIRB_HUMAN	tr|A0A6I9M7F3|A0A6I9M7F3_PERMB
OG0005786	sp|Q8NCP5|ZBT44_HUMAN	tr|A0A6I9L4S7|A0A6I9L4S7_PERMB
OG0005787	sp|Q8NDH2|CC168_HUMAN	tr|A0A6J0CVN1|A0A6J0CVN1_PERMB
OG0005788	sp|Q8TAX0|OSR1_HUMAN	tr|A0A6J0DRK5|A0A6J0DRK5_PERMB
OG0005789	sp|Q8TER5|ARH40_HUMAN	tr|A0A6J0CGK4|A0A6J0CGK4_PERMB
OG0005790	sp|Q92552|RT27_HUMAN	tr|A0A6I9M8Q3|A0A6I9M8Q3_PERMB
OG0005791	sp|Q969F9|HPS3_HUMAN	tr|A0A6I9MBL5|A0A6I9MBL5_PERMB
OG0005792	sp|Q969H0|FBXW7_HUMAN	tr|A0A6J0DTR5|A0A6J0DTR5_PERMB
OG0005793	sp|Q96BI3|APH1A_HUMAN	tr|A0A6I9LQB1|A0A6I9LQB1_PERMB
OG0005794	sp|Q96BP2|CHCH1_HUMAN	tr|A0A6I9LLE4|A0A6I9LLE4_PERMB
OG0005795	sp|Q96RE7|NACC1_HUMAN	tr|A0A6J0CR39|A0A6J0CR39_PERMB
OG0005796	sp|Q99527|GPER1_HUMAN	tr|A0A6I9LVH0|A0A6I9LVH0_PERMB
OG0005797	sp|Q9BZJ7|GPR62_HUMAN	tr|A0A6I9LK43|A0A6I9LK43_PERMB
OG0005798	sp|Q9C0K7|STRAB_HUMAN	tr|A0A6I9LCR5|A0A6I9LCR5_PERMB
OG0005799	sp|Q9GZP1|NRSN2_HUMAN	tr|A0A6I9M0T5|A0A6I9M0T5_PERMB
OG0005800	sp|Q9H0B3|IQCN_HUMAN	tr|A0A6I9M460|A0A6I9M460_PERMB
OG0005801	sp|Q9H190|SDCB2_HUMAN	tr|A0A6I9LVG7|A0A6I9LVG7_PERMB
OG0005802	sp|Q9H1Y0|ATG5_HUMAN	tr|A0A6I9MME1|A0A6I9MME1_PERMB
OG0005803	sp|Q9HCI7|MSL2_HUMAN	tr|A0A6I9L988|A0A6I9L988_PERMB
OG0005804	sp|Q9HCS7|SYF1_HUMAN	tr|A0A6J0CL01|A0A6J0CL01_PERMB
OG0005805	sp|Q9NPR2|SEM4B_HUMAN	tr|A0A6J0CYY9|A0A6J0CYY9_PERMB
OG0005806	sp|Q9NRR6|INP5E_HUMAN	tr|A0A6I9LR67|A0A6I9LR67_PERMB
OG0005807	sp|Q9NUL3|STAU2_HUMAN	tr|A0A6I9L8E1|A0A6I9L8E1_PERMB
OG0005808	sp|Q9NWA0|MED9_HUMAN	tr|A0A6I9L9I7|A0A6I9L9I7_PERMB
OG0005809	sp|Q9NZ42|PEN2_HUMAN	tr|A0A6I9LPC8|A0A6I9LPC8_PERMB
OG0005810	sp|Q9UJG1|MSPD1_HUMAN	tr|A0A6I9LPU1|A0A6I9LPU1_PERMB
OG0005811	sp|Q9UJV9|DDX41_HUMAN	tr|A0A6I9LCM6|A0A6I9LCM6_PERMB
OG0005812	sp|Q9ULC0|MUCEN_HUMAN	tr|A0A6I9KTC5|A0A6I9KTC5_PERMB
OG0005813	sp|Q9Y673|ALG5_HUMAN	tr|A0A6I9LE92|A0A6I9LE92_PERMB
OG0005814	sp|Q9Y6F1|PARP3_HUMAN	tr|A0A6J0DBV6|A0A6J0DBV6_PERMB
OG0005815	sp|Q9Y6P5|SESN1_HUMAN	tr|A0A6I9LFG0|A0A6I9LFG0_PERMB
OG0005816	sp|A6NFX1|MFS2B_HUMAN	tr|A0A6I9LLX5|A0A6I9LLX5_PERMB
OG0005817	sp|A6NNX1|RIAD1_HUMAN	tr|A0A6I9MGE7|A0A6I9MGE7_PERMB
OG0005818	sp|O00623|PEX12_HUMAN	tr|A0A6I9MAG6|A0A6I9MAG6_PERMB
OG0005819	sp|O14978|ZN263_HUMAN	tr|A0A6I9LTJ1|A0A6I9LTJ1_PERMB
OG0005820	sp|O15085|ARHGB_HUMAN	tr|A0A6J0D779|A0A6J0D779_PERMB
OG0005821	sp|O15127|SCAM2_HUMAN	tr|A0A6I9KUW2|A0A6I9KUW2_PERMB
OG0005822	sp|O15391|TYY2_HUMAN	tr|A0A6J0D224|A0A6J0D224_PERMB
OG0005823	sp|O43813|LANC1_HUMAN	tr|A0A6I9LCK0|A0A6I9LCK0_PERMB
OG0005824	sp|O75970|MPDZ_HUMAN	tr|A0A6J0D5L8|A0A6J0D5L8_PERMB
OG0005825	sp|P0DPB6|RPAC2_HUMAN	tr|A0A6I9L9G3|A0A6I9L9G3_PERMB
OG0005826	sp|P12259|FA5_HUMAN	tr|A0A6I9L0T5|A0A6I9L0T5_PERMB
OG0005827	sp|P12645|BMP3_HUMAN	tr|A0A6I9L2F3|A0A6I9L2F3_PERMB
OG0005828	sp|P14317|HCLS1_HUMAN	tr|A0A6J0D5R8|A0A6J0D5R8_PERMB
OG0005829	sp|P14780|MMP9_HUMAN	tr|A0A6I9L3E5|A0A6I9L3E5_PERMB
OG0005830	sp|P43235|CATK_HUMAN	tr|A0A6J0DP24|A0A6J0DP24_PERMB
OG0005831	sp|P48736|PK3CG_HUMAN	tr|A0A6I9LSJ2|A0A6I9LSJ2_PERMB
OG0005832	sp|P52434|RPAB3_HUMAN	tr|A0A6I9LZX7|A0A6I9LZX7_PERMB
OG0005833	sp|P54107|CRIS1_HUMAN	tr|A0A6I9M0Y5|A0A6I9M0Y5_PERMB
OG0005834	sp|P56750|CLD17_HUMAN	tr|A0A6I9M071|A0A6I9M071_PERMB
OG0005835	sp|P59923|ZN445_HUMAN	tr|A0A6I9LQU7|A0A6I9LQU7_PERMB
OG0005836	sp|P61011|SRP54_HUMAN	tr|A0A6J0DX86|A0A6J0DX86_PERMB
OG0005837	sp|Q14432|PDE3A_HUMAN	tr|A0A6J0D7E1|A0A6J0D7E1_PERMB
OG0005838	sp|Q15147|PLCB4_HUMAN	tr|A0A6J0DPW2|A0A6J0DPW2_PERMB
OG0005839	sp|Q2TAC2|CCD57_HUMAN	tr|A0A6J0E1Z1|A0A6J0E1Z1_PERMB
OG0005840	sp|Q4G0J3|LARP7_HUMAN	tr|A0A6J0CZQ3|A0A6J0CZQ3_PERMB
OG0005841	sp|Q4G112|HSF5_HUMAN	tr|A0A6I9LI46|A0A6I9LI46_PERMB
OG0005842	sp|Q5JWR5|DOP1_HUMAN	tr|A0A6I9LHB5|A0A6I9LHB5_PERMB
OG0005843	sp|Q5SRE5|NU188_HUMAN	tr|A0A6I9LIJ6|A0A6I9LIJ6_PERMB
OG0005844	sp|Q5SV17|TM240_HUMAN	tr|A0A6J0CI11|A0A6J0CI11_PERMB
OG0005845	sp|Q5T0W9|FA83B_HUMAN	tr|A0A6I9L662|A0A6I9L662_PERMB
OG0005846	sp|Q5TA45|INT11_HUMAN	tr|A0A6I9MDX5|A0A6I9MDX5_PERMB
OG0005847	sp|Q5VW32|BROX_HUMAN	tr|A0A6I9M384|A0A6I9M384_PERMB
OG0005848	sp|Q5VWK5|IL23R_HUMAN	tr|A0A6I9LVK5|A0A6I9LVK5_PERMB
OG0005849	sp|Q69YQ0|CYTSA_HUMAN	tr|A0A6I9LHZ1|A0A6I9LHZ1_PERMB
OG0005850	sp|Q6GTS8|P20D1_HUMAN	tr|A0A6I9M1X9|A0A6I9M1X9_PERMB
OG0005851	sp|Q6IQ20|NAPEP_HUMAN	tr|A0A6J0E3V5|A0A6J0E3V5_PERMB
OG0005852	sp|Q6J4K2|NCLX_HUMAN	tr|A0A6J0DD08|A0A6J0DD08_PERMB
OG0005853	sp|Q6P1M9|ARMX5_HUMAN	tr|A0A6I9M8U9|A0A6I9M8U9_PERMB
OG0005854	sp|Q6Y288|B3GLT_HUMAN	tr|A0A6I9LI80|A0A6I9LI80_PERMB
OG0005855	sp|Q7Z419|R144B_HUMAN	tr|A0A6I9L4K4|A0A6I9L4K4_PERMB
OG0005856	sp|Q7Z713|ANR37_HUMAN	tr|A0A6I9KTL1|A0A6I9KTL1_PERMB
OG0005857	sp|Q86XR5|PRIMA_HUMAN	tr|A0A6J0EAC0|A0A6J0EAC0_PERMB
OG0005858	sp|Q8IZQ8|MYCD_HUMAN	tr|A0A6I9L9B1|A0A6I9L9B1_PERMB
OG0005859	sp|Q8N3V7|SYNPO_HUMAN	tr|A0A6J0DUN3|A0A6J0DUN3_PERMB
OG0005860	sp|Q8N4V2|SVOP_HUMAN	tr|A0A6I9MBY6|A0A6I9MBY6_PERMB
OG0005861	sp|Q8TAF8|LHPL5_HUMAN	tr|A0A6I9LQ99|A0A6I9LQ99_PERMB
OG0005862	sp|Q8TC90|CCER1_HUMAN	tr|A0A6J0E944|A0A6J0E944_PERMB
OG0005863	sp|Q8WTR2|DUS19_HUMAN	tr|A0A6I9MDP8|A0A6I9MDP8_PERMB
OG0005864	sp|Q92625|ANS1A_HUMAN	tr|A0A6J0DPP6|A0A6J0DPP6_PERMB
OG0005865	sp|Q92665|RT31_HUMAN	tr|A0A6I9LVQ8|A0A6I9LVQ8_PERMB
OG0005866	sp|Q96FN4|CPNE2_HUMAN	tr|A0A6I9LUN2|A0A6I9LUN2_PERMB
OG0005867	sp|Q96GA7|SDSL_HUMAN	tr|A0A6J0DD29|A0A6J0DD29_PERMB
OG0005868	sp|Q96IV0|NGLY1_HUMAN	tr|A0A6I9L971|A0A6I9L971_PERMB
OG0005869	sp|Q96IZ7|RSRC1_HUMAN	tr|A0A6J0CQF1|A0A6J0CQF1_PERMB
OG0005870	sp|Q96MP8|KCTD7_HUMAN	tr|A0A6I9L121|A0A6I9L121_PERMB
OG0005871	sp|Q96NT5|PCFT_HUMAN	tr|A0A6I9LE33|A0A6I9LE33_PERMB
OG0005872	sp|Q9BSH4|TACO1_HUMAN	tr|A0A6I9L2D2|A0A6I9L2D2_PERMB
OG0005873	sp|Q9BVC6|TM109_HUMAN	tr|A0A6I9M0G5|A0A6I9M0G5_PERMB
