Orthogroup	Homo_sapiens	Pteropus_vampyrus
OG0005225	sp|P48637|GSHB_HUMAN	tr|A0A6P3R7F6|A0A6P3R7F6_PTEVA
OG0005226	sp|P49591|SYSC_HUMAN	tr|A0A6P3QLC6|A0A6P3QLC6_PTEVA
OG0005227	sp|P60604|UB2G2_HUMAN	tr|A0A6P3RIS6|A0A6P3RIS6_PTEVA
OG0005228	sp|P62495|ERF1_HUMAN	tr|A0A6P3QI90|A0A6P3QI90_PTEVA
OG0005229	sp|P78508|KCJ10_HUMAN	tr|A0A6P3QW47|A0A6P3QW47_PTEVA
OG0005230	sp|Q08623|HDHD1_HUMAN	tr|A0A6P6C3F8|A0A6P6C3F8_PTEVA
OG0005231	sp|Q13232|NDK3_HUMAN	tr|A0A6P3R667|A0A6P3R667_PTEVA
OG0005232	sp|Q13393|PLD1_HUMAN	tr|A0A6P6BXI9|A0A6P6BXI9_PTEVA
OG0005233	sp|Q13516|OLIG2_HUMAN	tr|A0A6P3R084|A0A6P3R084_PTEVA
OG0005234	sp|Q14232|EI2BA_HUMAN	tr|A0A6P3PYP8|A0A6P3PYP8_PTEVA
OG0005235	sp|Q49MI3|CERKL_HUMAN	tr|A0A6P3Q9A7|A0A6P3Q9A7_PTEVA
OG0005236	sp|Q52LD8|RFTN2_HUMAN	tr|A0A6P3R3K5|A0A6P3R3K5_PTEVA
OG0005237	sp|Q5XUX1|FBXW9_HUMAN	tr|A0A6P3RID4|A0A6P3RID4_PTEVA
OG0005238	sp|Q66GS9|CP135_HUMAN	tr|A0A6P3QIL2|A0A6P3QIL2_PTEVA
OG0005239	sp|Q68CQ4|UTP25_HUMAN	tr|A0A6P3RAA5|A0A6P3RAA5_PTEVA
OG0005240	sp|Q6GPH6|IPIL1_HUMAN	tr|A0A6P3RVC2|A0A6P3RVC2_PTEVA
OG0005241	sp|Q6ZTR7|CBAR2_HUMAN	tr|A0A6P3QRE6|A0A6P3QRE6_PTEVA
OG0005242	sp|Q7Z6I6|RHG30_HUMAN	tr|A0A6P3R4N4|A0A6P3R4N4_PTEVA
OG0005243	sp|Q86UA6|RIP_HUMAN	tr|A0A6P6CGP9|A0A6P6CGP9_PTEVA
OG0005244	sp|Q86UD3|MARH3_HUMAN	tr|A0A6P6CD85|A0A6P6CD85_PTEVA
OG0005245	sp|Q8IUB2|WFDC3_HUMAN	tr|A0A6P6CY37|A0A6P6CY37_PTEVA
OG0005246	sp|Q8IV45|UN5CL_HUMAN	tr|A0A6P3PWG7|A0A6P3PWG7_PTEVA
OG0005247	sp|Q8IZE3|PACE1_HUMAN	tr|A0A6P6D0P2|A0A6P6D0P2_PTEVA
OG0005248	sp|Q8N8F7|LSME1_HUMAN	tr|A0A6P6C509|A0A6P6C509_PTEVA
OG0005249	sp|Q8TCC7|S22A8_HUMAN	tr|A0A6P3QQN1|A0A6P3QQN1_PTEVA
OG0005250	sp|Q8WU08|ST32A_HUMAN	tr|A0A6P3QKK9|A0A6P3QKK9_PTEVA
OG0005251	sp|Q92874|DNSL2_HUMAN	tr|A0A6P6BQA4|A0A6P6BQA4_PTEVA
OG0005252	sp|Q92882|OSTF1_HUMAN	tr|A0A6P3R6T5|A0A6P3R6T5_PTEVA
OG0005253	sp|Q99445|GML_HUMAN	tr|A0A6P3QZY6|A0A6P3QZY6_PTEVA
OG0005254	sp|Q9BRT2|UQCC2_HUMAN	tr|A0A6P3QZM0|A0A6P3QZM0_PTEVA
OG0005255	sp|Q9BRX5|PSF3_HUMAN	tr|A0A6P3RR60|A0A6P3RR60_PTEVA
OG0005256	sp|Q9BX63|FANCJ_HUMAN	tr|A0A6P3RFQ2|A0A6P3RFQ2_PTEVA
OG0005257	sp|Q9BYF1|ACE2_HUMAN	tr|A0A6P3Q9K8|A0A6P3Q9K8_PTEVA
OG0005258	sp|Q9H0F7|ARL6_HUMAN	tr|A0A6P3PVQ8|A0A6P3PVQ8_PTEVA
OG0005259	sp|Q9H2U2|IPYR2_HUMAN	tr|A0A6P3QGA7|A0A6P3QGA7_PTEVA
OG0005260	sp|Q9H7P9|PKHG2_HUMAN	tr|A0A6P3QVK9|A0A6P3QVK9_PTEVA
OG0005261	sp|Q9NX04|CA109_HUMAN	tr|A0A6P6BXE3|A0A6P6BXE3_PTEVA
OG0005262	sp|Q9UBV8|PEF1_HUMAN	tr|A0A6P3Q2R2|A0A6P3Q2R2_PTEVA
OG0005263	sp|Q9UBZ9|REV1_HUMAN	tr|A0A6P6C0P9|A0A6P6C0P9_PTEVA
OG0005264	sp|Q9Y230|RUVB2_HUMAN	tr|A0A6P3R1L3|A0A6P3R1L3_PTEVA
OG0005265	sp|Q9Y2Q5|LTOR2_HUMAN	tr|A0A6P3QR80|A0A6P3QR80_PTEVA
OG0005266	sp|Q9Y305|ACOT9_HUMAN	tr|A0A6P3R7P0|A0A6P3R7P0_PTEVA
OG0005267	sp|A1A5C7|S22AN_HUMAN	tr|A0A6P6CSN9|A0A6P6CSN9_PTEVA
OG0005268	sp|A1E959|ODAM_HUMAN	tr|A0A6P3Q462|A0A6P3Q462_PTEVA
OG0005269	sp|B0YJ81|HACD1_HUMAN	tr|A0A6P3QM24|A0A6P3QM24_PTEVA
OG0005270	sp|E9PGG2|ANHX_HUMAN	tr|A0A6P3QSE0|A0A6P3QSE0_PTEVA
OG0005271	sp|O00291|HIP1_HUMAN	tr|A0A6P3QTS6|A0A6P3QTS6_PTEVA
OG0005272	sp|O00559|RCAS1_HUMAN	tr|A0A6P3QIN2|A0A6P3QIN2_PTEVA
OG0005273	sp|O95153|RIMB1_HUMAN	tr|A0A6P6BM53|A0A6P6BM53_PTEVA
OG0005274	sp|O95544|NADK_HUMAN	tr|A0A6P3R5N2|A0A6P3R5N2_PTEVA
OG0005275	sp|O95571|ETHE1_HUMAN	tr|A0A6P3R138|A0A6P3R138_PTEVA
OG0005276	sp|P01225|FSHB_HUMAN	tr|A0A0F7RQI4|A0A0F7RQI4_PTEVA
OG0005277	sp|P04628|WNT1_HUMAN	tr|A0A6P3QP41|A0A6P3QP41_PTEVA
OG0005278	sp|P13942|COBA2_HUMAN	tr|A0A6P3QY42|A0A6P3QY42_PTEVA
OG0005279	sp|P14868|SYDC_HUMAN	tr|A0A6P3Q1Y4|A0A6P3Q1Y4_PTEVA
OG0005280	sp|P23284|PPIB_HUMAN	tr|A0A6P3QK17|A0A6P3QK17_PTEVA
OG0005281	sp|P46092|CCR10_HUMAN	tr|A0A6P3RDK2|A0A6P3RDK2_PTEVA
OG0005282	sp|P55318|FOXA3_HUMAN	tr|A0A6P3QNH8|A0A6P3QNH8_PTEVA
OG0005283	sp|P81408|EREP3_HUMAN	tr|A0A6P3QR93|A0A6P3QR93_PTEVA
OG0005284	sp|Q0P670|SPEM2_HUMAN	tr|A0A6P3Q5P5|A0A6P3Q5P5_PTEVA
OG0005285	sp|Q14807|KIF22_HUMAN	tr|A0A6P3RA19|A0A6P3RA19_PTEVA
OG0005286	sp|Q15428|SF3A2_HUMAN	tr|A0A6P3QXZ4|A0A6P3QXZ4_PTEVA
OG0005287	sp|Q15555|MARE2_HUMAN	tr|A0A6P6CJ92|A0A6P6CJ92_PTEVA
OG0005288	sp|Q3SXY7|LRIT3_HUMAN	tr|A0A6P3QG57|A0A6P3QG57_PTEVA
OG0005289	sp|Q5H943|KKLC1_HUMAN	tr|A0A6P3RQT8|A0A6P3RQT8_PTEVA
OG0005290	sp|Q5RHP9|ERIC3_HUMAN	tr|A0A6P6CQM4|A0A6P6CQM4_PTEVA
OG0005291	sp|Q5TEU4|NDUF5_HUMAN	tr|A0A6P3R5Q5|A0A6P3R5Q5_PTEVA
OG0005292	sp|Q5VXT5|SYPL2_HUMAN	tr|A0A6P6CWU4|A0A6P6CWU4_PTEVA
OG0005293	sp|Q66K41|Z385C_HUMAN	tr|A0A6P6BX79|A0A6P6BX79_PTEVA
OG0005294	sp|Q6P4H8|ACKMT_HUMAN	tr|A0A6P3S4T1|A0A6P3S4T1_PTEVA
OG0005295	sp|Q6P9F5|TRI40_HUMAN	tr|A0A6P6C1G0|A0A6P6C1G0_PTEVA
OG0005296	sp|Q6PK18|OGFD3_HUMAN	tr|A0A6P3QZX3|A0A6P3QZX3_PTEVA
OG0005297	sp|Q8IVL5|P3H2_HUMAN	tr|A0A6P3RHU4|A0A6P3RHU4_PTEVA
OG0005298	sp|Q8N434|SVOPL_HUMAN	tr|A0A6P6CGA2|A0A6P6CGA2_PTEVA
OG0005299	sp|Q8N474|SFRP1_HUMAN	tr|A0A6P3QV93|A0A6P3QV93_PTEVA
OG0005300	sp|Q8N4S7|PAQR4_HUMAN	tr|A0A6P3R463|A0A6P3R463_PTEVA
OG0005301	sp|Q8N6D5|ANR29_HUMAN	tr|A0A6P6CGK7|A0A6P6CGK7_PTEVA
OG0005302	sp|Q8TCT8|SPP2A_HUMAN	tr|A0A6P6C8R6|A0A6P6C8R6_PTEVA
OG0005303	sp|Q8TF66|LRC15_HUMAN	tr|A0A6P3RFU7|A0A6P3RFU7_PTEVA
OG0005304	sp|Q8WZA9|IRGQ_HUMAN	tr|A0A6P3QUE2|A0A6P3QUE2_PTEVA
OG0005305	sp|Q92187|SIA8D_HUMAN	tr|A0A6P3R9K8|A0A6P3R9K8_PTEVA
OG0005306	sp|Q92834|RPGR_HUMAN	tr|A0A6P3RK10|A0A6P3RK10_PTEVA
OG0005307	sp|Q96DR4|STAR4_HUMAN	tr|A0A6P3QE27|A0A6P3QE27_PTEVA
OG0005308	sp|Q96N77|ZN641_HUMAN	tr|A0A6P3QP20|A0A6P3QP20_PTEVA
OG0005309	sp|Q96PM5|ZN363_HUMAN	tr|A0A6P3QJ38|A0A6P3QJ38_PTEVA
OG0005310	sp|Q9BUE0|MED18_HUMAN	tr|A0A6P3PY90|A0A6P3PY90_PTEVA
OG0005311	sp|Q9BYW1|GTR11_HUMAN	tr|A0A6P3PV24|A0A6P3PV24_PTEVA
OG0005312	sp|Q9H228|S1PR5_HUMAN	tr|A0A6P6BVL8|A0A6P6BVL8_PTEVA
OG0005313	sp|Q9HB14|KCNKD_HUMAN	tr|A0A6P3PX75|A0A6P3PX75_PTEVA
OG0005314	sp|Q9NQG6|MID51_HUMAN	tr|A0A6P3QNW0|A0A6P3QNW0_PTEVA
OG0005315	sp|Q9NQT4|EXOS5_HUMAN	tr|A0A6P3RKX1|A0A6P3RKX1_PTEVA
OG0005316	sp|Q9NRA1|PDGFC_HUMAN	tr|A0A6P3Q5X5|A0A6P3Q5X5_PTEVA
OG0005317	sp|Q9UBP9|GULP1_HUMAN	tr|A0A6P6CBN8|A0A6P6CBN8_PTEVA
OG0005318	sp|Q9Y2R9|RT07_HUMAN	tr|A0A6P3Q9F1|A0A6P3Q9F1_PTEVA
OG0005319	sp|Q9Y6M9|NDUB9_HUMAN	tr|A0A6P3Q4J6|A0A6P3Q4J6_PTEVA
OG0005320	sp|A4D1E9|GTPBA_HUMAN	tr|A0A6P3QRU0|A0A6P3QRU0_PTEVA
OG0005321	sp|A6NNN8|S38A8_HUMAN	tr|A0A6P6C3G8|A0A6P6C3G8_PTEVA
OG0005322	sp|O00764|PDXK_HUMAN	tr|A0A6P6BV60|A0A6P6BV60_PTEVA
OG0005323	sp|O15068|MCF2L_HUMAN	tr|A0A6P6BUC2|A0A6P6BUC2_PTEVA
OG0005324	sp|O60268|K0513_HUMAN	tr|A0A6P3QQ69|A0A6P3QQ69_PTEVA
OG0005325	sp|O75251|NDUS7_HUMAN	tr|A0A6P3R972|A0A6P3R972_PTEVA
OG0005326	sp|O95376|ARI2_HUMAN	tr|A0A6P3R363|A0A6P3R363_PTEVA
OG0005327	sp|P01732|CD8A_HUMAN	tr|A0A6P3R2Y4|A0A6P3R2Y4_PTEVA
OG0005328	sp|P0DJG4|THEGL_HUMAN	tr|A0A6P3Q8W6|A0A6P3Q8W6_PTEVA
OG0005329	sp|P11047|LAMC1_HUMAN	tr|A0A6P3QA38|A0A6P3QA38_PTEVA
OG0005330	sp|P11150|LIPC_HUMAN	tr|A0A6P3QCG7|A0A6P3QCG7_PTEVA
OG0005331	sp|P22674|CCNO_HUMAN	tr|A0A6P3RE63|A0A6P3RE63_PTEVA
OG0005332	sp|P25789|PSA4_HUMAN	tr|A0A6P3RZ44|A0A6P3RZ44_PTEVA
OG0005333	sp|P49638|TTPA_HUMAN	tr|A0A6P3QTH6|A0A6P3QTH6_PTEVA
OG0005334	sp|P53680|AP2S1_HUMAN	tr|A0A6P3R0T8|A0A6P3R0T8_PTEVA
OG0005335	sp|P60606|CTXN1_HUMAN	tr|A0A6P3RK35|A0A6P3RK35_PTEVA
OG0005336	sp|Q04912|RON_HUMAN	tr|A0A6P6CQ82|A0A6P6CQ82_PTEVA
OG0005337	sp|Q0ZGT2|NEXN_HUMAN	tr|A0A6P6C907|A0A6P6C907_PTEVA
OG0005338	sp|Q13277|STX3_HUMAN	tr|A0A6P6BU68|A0A6P6BU68_PTEVA
OG0005339	sp|Q13627|DYR1A_HUMAN	tr|A0A6P3QPJ4|A0A6P3QPJ4_PTEVA
OG0005340	sp|Q16586|SGCA_HUMAN	tr|A0A6P3QFU8|A0A6P3QFU8_PTEVA
OG0005341	sp|Q2TBA0|KLH40_HUMAN	tr|A0A6P3PXL6|A0A6P3PXL6_PTEVA
OG0005342	sp|Q3SX64|OD3L2_HUMAN	tr|A0A6P6BMD5|A0A6P6BMD5_PTEVA
OG0005343	sp|Q49A92|CH034_HUMAN	tr|A0A6P3QGV2|A0A6P3QGV2_PTEVA
OG0005344	sp|Q5T9C2|F102A_HUMAN	tr|A0A6P3QSN7|A0A6P3QSN7_PTEVA
OG0005345	sp|Q6P5S7|RNK_HUMAN	tr|A0A6P3Q291|A0A6P3Q291_PTEVA
OG0005346	sp|Q6UW88|EPGN_HUMAN	tr|A0A6P3Q8P9|A0A6P3Q8P9_PTEVA
OG0005347	sp|Q6UWN5|LYPD5_HUMAN	tr|A0A6P3R152|A0A6P3R152_PTEVA
OG0005348	sp|Q70J99|UN13D_HUMAN	tr|A0A6P6CJD9|A0A6P6CJD9_PTEVA
OG0005349	sp|Q86UU1|PHLB1_HUMAN	tr|A0A6P6C391|A0A6P6C391_PTEVA
OG0005350	sp|Q86YC3|LRC33_HUMAN	tr|A0A6P3RQD4|A0A6P3RQD4_PTEVA
OG0005351	sp|Q8IVH4|MMAA_HUMAN	tr|A0A6P6CG75|A0A6P6CG75_PTEVA
OG0005352	sp|Q8IVJ1|S41A1_HUMAN	tr|A0A6P3QX16|A0A6P3QX16_PTEVA
OG0005353	sp|Q8IWV1|LAX1_HUMAN	tr|A0A6P6D399|A0A6P6D399_PTEVA
OG0005354	sp|Q8N3F0|MTURN_HUMAN	tr|A0A6P3QGQ1|A0A6P3QGQ1_PTEVA
OG0005355	sp|Q92520|FAM3C_HUMAN	tr|A0A6P6CBG2|A0A6P6CBG2_PTEVA
OG0005356	sp|Q969T3|SNX21_HUMAN	tr|A0A6P3QN35|A0A6P3QN35_PTEVA
OG0005357	sp|Q96GX9|MTNB_HUMAN	tr|A0A6P3Q0W2|A0A6P3Q0W2_PTEVA
OG0005358	sp|Q96L08|SUSD3_HUMAN	tr|A0A6P3RH20|A0A6P3RH20_PTEVA
OG0005359	sp|Q96QA5|GSDMA_HUMAN	tr|A0A6P3RXF2|A0A6P3RXF2_PTEVA
OG0005360	sp|Q96S55|WRIP1_HUMAN	tr|A0A6P3RR53|A0A6P3RR53_PTEVA
OG0005361	sp|Q99856|ARI3A_HUMAN	tr|A0A6P3R1E8|A0A6P3R1E8_PTEVA
OG0005362	sp|Q9BQE9|BCL7B_HUMAN	tr|A0A6P6D128|A0A6P6D128_PTEVA
OG0005363	sp|Q9BTA0|F167B_HUMAN	tr|A0A6P3Q8L3|A0A6P3Q8L3_PTEVA
OG0005364	sp|Q9BTX7|TTPAL_HUMAN	tr|A0A6P3QN74|A0A6P3QN74_PTEVA
OG0005365	sp|Q9BUV8|RCAF1_HUMAN	tr|A0A6P3QHA9|A0A6P3QHA9_PTEVA
OG0005366	sp|Q9BXP8|PAPP2_HUMAN	tr|A0A6P3Q833|A0A6P3Q833_PTEVA
OG0005367	sp|Q9BYE2|TMPSD_HUMAN	tr|A0A6P3RP97|A0A6P3RP97_PTEVA
OG0005368	sp|Q9BZC1|CELF4_HUMAN	tr|A0A6P6CII6|A0A6P6CII6_PTEVA
OG0005369	sp|Q9C0H2|TTYH3_HUMAN	tr|A0A6P6CM11|A0A6P6CM11_PTEVA
OG0005370	sp|Q9GZM8|NDEL1_HUMAN	tr|A0A6P6CE58|A0A6P6CE58_PTEVA
OG0005371	sp|Q9HCC8|GDPD2_HUMAN	tr|A0A6P6D209|A0A6P6D209_PTEVA
OG0005372	sp|Q9HCU0|CD248_HUMAN	tr|A0A6P3QNG2|A0A6P3QNG2_PTEVA
OG0005373	sp|Q9NUM4|T106B_HUMAN	tr|A0A6P3Q9M1|A0A6P3Q9M1_PTEVA
OG0005374	sp|Q9NWW5|CLN6_HUMAN	tr|A0A6P3RQA3|A0A6P3RQA3_PTEVA
OG0005375	sp|Q9NYL4|FKB11_HUMAN	tr|A0A6P3QM20|A0A6P3QM20_PTEVA
OG0005376	sp|Q9P032|NDUF4_HUMAN	tr|A0A6P3Q4G5|A0A6P3Q4G5_PTEVA
OG0005377	sp|Q9P126|CLC1B_HUMAN	tr|A0A6P3QFI5|A0A6P3QFI5_PTEVA
OG0005378	sp|Q9UBI6|GBG12_HUMAN	tr|A0A6P6CS09|A0A6P6CS09_PTEVA
OG0005379	sp|Q9UGI8|TES_HUMAN	tr|A0A6P3R3C3|A0A6P3R3C3_PTEVA
OG0005380	sp|Q9Y3R5|DOP2_HUMAN	tr|A0A6P6CRX6|A0A6P6CRX6_PTEVA
OG0005381	sp|Q9Y615|ACL7A_HUMAN	tr|A0A6P6CPD5|A0A6P6CPD5_PTEVA
OG0005382	sp|Q9Y6A9|SPCS1_HUMAN	tr|A0A6P6BSN2|A0A6P6BSN2_PTEVA
OG0005383	sp|A0A1B0GVM6|CK097_HUMAN	tr|A0A6P3R1X0|A0A6P3R1X0_PTEVA
OG0005385	sp|B9EJG8|T150C_HUMAN	tr|A0A6P3QJ88|A0A6P3QJ88_PTEVA
OG0005386	sp|O00187|MASP2_HUMAN	tr|A0A6P6CLS4|A0A6P6CLS4_PTEVA
OG0005387	sp|O15294|OGT1_HUMAN	tr|A0A6P3QTI3|A0A6P3QTI3_PTEVA
OG0005388	sp|O43149|ZZEF1_HUMAN	tr|A0A6P3Q5D7|A0A6P3Q5D7_PTEVA
OG0005389	sp|O43561|LAT_HUMAN	tr|A0A6P6BTE3|A0A6P6BTE3_PTEVA
OG0005390	sp|O43567|RNF13_HUMAN	tr|A0A6P6BKZ6|A0A6P6BKZ6_PTEVA
OG0005391	sp|O60294|TYW4_HUMAN	tr|A0A6P3PVT9|A0A6P3PVT9_PTEVA
OG0005392	sp|O94829|IPO13_HUMAN	tr|A0A6P3QTI0|A0A6P3QTI0_PTEVA
OG0005393	sp|P07954|FUMH_HUMAN	tr|A0A6P3RJA0|A0A6P3RJA0_PTEVA
OG0005394	sp|P0C025|NUD17_HUMAN	tr|A0A6P3QGE3|A0A6P3QGE3_PTEVA
OG0005395	sp|P10620|MGST1_HUMAN	tr|A0A6P3R4G4|A0A6P3R4G4_PTEVA
OG0005396	sp|P11511|CP19A_HUMAN	tr|A0A6P3PXK2|A0A6P3PXK2_PTEVA
OG0005397	sp|P11802|CDK4_HUMAN	tr|A0A6P3RQE0|A0A6P3RQE0_PTEVA
OG0005398	sp|P20248|CCNA2_HUMAN	tr|A0A6P6BM92|A0A6P6BM92_PTEVA
OG0005399	sp|P53597|SUCA_HUMAN	tr|A0A6P3QXU8|A0A6P3QXU8_PTEVA
OG0005400	sp|P55085|PAR2_HUMAN	tr|A0A6P6BM78|A0A6P6BM78_PTEVA
OG0005401	sp|P60228|EIF3E_HUMAN	tr|A0A6P3QNE3|A0A6P3QNE3_PTEVA
OG0005402	sp|P63316|TNNC1_HUMAN	tr|A0A6P3QV21|A0A6P3QV21_PTEVA
OG0005403	sp|P80098|CCL7_HUMAN	tr|A0A6P3Q323|A0A6P3Q323_PTEVA
OG0005404	sp|P80370|DLK1_HUMAN	tr|A0A6P3R704|A0A6P3R704_PTEVA
OG0005405	sp|Q08752|PPID_HUMAN	tr|A0A6P3QD37|A0A6P3QD37_PTEVA
OG0005406	sp|Q13308|PTK7_HUMAN	tr|A0A6P3PV68|A0A6P3PV68_PTEVA
OG0005407	sp|Q15464|SHB_HUMAN	tr|A0A6P6CQZ9|A0A6P6CQZ9_PTEVA
OG0005408	sp|Q2V2M9|FHOD3_HUMAN	tr|A0A6P6CKI2|A0A6P6CKI2_PTEVA
OG0005409	sp|Q5T7N3|KANK4_HUMAN	tr|A0A6P6CWW6|A0A6P6CWW6_PTEVA
OG0005410	sp|Q5TZF3|ANR45_HUMAN	tr|A0A6P6D0N9|A0A6P6D0N9_PTEVA
OG0005411	sp|Q6DN72|FCRL6_HUMAN	tr|A0A6P3QYW8|A0A6P3QYW8_PTEVA
OG0005412	sp|Q6TDP4|KLH17_HUMAN	tr|A0A6P6C485|A0A6P6C485_PTEVA
OG0005413	sp|Q6UX71|PXDC2_HUMAN	tr|A0A6P3QCI7|A0A6P3QCI7_PTEVA
OG0005414	sp|Q86XS8|GOLI_HUMAN	tr|A0A6P3R2B3|A0A6P3R2B3_PTEVA
OG0005415	sp|Q8NAM6|ZSCA4_HUMAN	tr|A0A6P3RI50|A0A6P3RI50_PTEVA
OG0005416	sp|Q8NCW5|NNRE_HUMAN	tr|A0A6P3QIB7|A0A6P3QIB7_PTEVA
OG0005417	sp|Q8TAP8|PPR35_HUMAN	tr|A0A6P3QT00|A0A6P3QT00_PTEVA
OG0005418	sp|Q8TF44|C2C4C_HUMAN	tr|A0A6P3R0M7|A0A6P3R0M7_PTEVA
OG0005419	sp|Q8WWQ2|HPSE2_HUMAN	tr|A0A6P3R8L7|A0A6P3R8L7_PTEVA
OG0005420	sp|Q8WXD0|RXFP2_HUMAN	tr|A0A6P3RE81|A0A6P3RE81_PTEVA
OG0005421	sp|Q92539|LPIN2_HUMAN	tr|A0A6P3Q673|A0A6P3Q673_PTEVA
OG0005422	sp|Q92748|THRSP_HUMAN	tr|A0A6P3QL47|A0A6P3QL47_PTEVA
OG0005423	sp|Q96B97|SH3K1_HUMAN	tr|A0A6P3QDS1|A0A6P3QDS1_PTEVA
OG0005424	sp|Q96DY7|MTBP_HUMAN	tr|A0A6P3Q975|A0A6P3Q975_PTEVA
OG0005425	sp|Q96EK6|GNA1_HUMAN	tr|A0A6P3RLP4|A0A6P3RLP4_PTEVA
OG0005426	sp|Q96FT7|ASIC4_HUMAN	tr|A0A6P6CEK7|A0A6P6CEK7_PTEVA
OG0005427	sp|Q96LX7|CCD17_HUMAN	tr|A0A6P6CTX7|A0A6P6CTX7_PTEVA
OG0005428	sp|Q9H668|STN1_HUMAN	tr|A0A6P3QDC4|A0A6P3QDC4_PTEVA
OG0005429	sp|Q9H6A0|DEN2D_HUMAN	tr|A0A6P3QMC2|A0A6P3QMC2_PTEVA
OG0005430	sp|Q9H6D8|FNDC4_HUMAN	tr|A0A6P3QU29|A0A6P3QU29_PTEVA
OG0005431	sp|Q9H993|ARMT1_HUMAN	tr|A0A6P3QIR0|A0A6P3QIR0_PTEVA
OG0005432	sp|Q9H9Y2|RPF1_HUMAN	tr|A0A6P3PWU6|A0A6P3PWU6_PTEVA
OG0005433	sp|Q9HCS4|TF7L1_HUMAN	tr|A0A6P6CXA2|A0A6P6CXA2_PTEVA
OG0005434	sp|Q9NPB9|ACKR4_HUMAN	tr|A0A6P3QJX3|A0A6P3QJX3_PTEVA
OG0005435	sp|Q9NX57|RAB20_HUMAN	tr|A0A6P6BKD7|A0A6P6BKD7_PTEVA
OG0005436	sp|Q9NZL4|HPBP1_HUMAN	tr|A0A6P6BUH5|A0A6P6BUH5_PTEVA
OG0005437	sp|Q9UFG5|CS025_HUMAN	tr|A0A6P3RG70|A0A6P3RG70_PTEVA
OG0005438	sp|Q9UKM9|RALY_HUMAN	tr|A0A6P3RMY2|A0A6P3RMY2_PTEVA
OG0005439	sp|Q9UMR5|PPT2_HUMAN	tr|A0A6P6BUW5|A0A6P6BUW5_PTEVA
OG0005440	sp|Q9Y2D1|ATF5_HUMAN	tr|A0A6P3R1F7|A0A6P3R1F7_PTEVA
OG0005441	sp|Q9Y2J0|RP3A_HUMAN	tr|A0A6P3PV62|A0A6P3PV62_PTEVA
OG0005442	sp|Q9Y5X4|NR2E3_HUMAN	tr|A0A6P3R404|A0A6P3R404_PTEVA
OG0005443	sp|Q9Y646|CBPQ_HUMAN	tr|A0A6P6D3B2|A0A6P6D3B2_PTEVA
OG0005444	sp|Q9Y651|SOX21_HUMAN	tr|A0A6P6C8V4|A0A6P6C8V4_PTEVA
OG0005445	sp|A6NLW8|DUXA_HUMAN	tr|A0A6P3R9K9|A0A6P3R9K9_PTEVA
OG0005446	sp|O14735|CDIPT_HUMAN	tr|A0A6P3RNM5|A0A6P3RNM5_PTEVA
OG0005447	sp|O14757|CHK1_HUMAN	tr|A0A6P3QJS9|A0A6P3QJS9_PTEVA
OG0005448	sp|O15155|BET1_HUMAN	tr|A0A6P3QCT8|A0A6P3QCT8_PTEVA
OG0005449	sp|O15264|MK13_HUMAN	tr|A0A6P3QYE2|A0A6P3QYE2_PTEVA
OG0005450	sp|O43290|SNUT1_HUMAN	tr|A0A6P6CVM9|A0A6P6CVM9_PTEVA
OG0005451	sp|O43704|ST1B1_HUMAN	tr|A0A6P3QEF2|A0A6P3QEF2_PTEVA
OG0005452	sp|O60271|JIP4_HUMAN	tr|A0A6P3QHN4|A0A6P3QHN4_PTEVA
OG0005453	sp|O75309|CAD16_HUMAN	tr|A0A6P6BW44|A0A6P6BW44_PTEVA
OG0005454	sp|O75607|NPM3_HUMAN	tr|A0A6P3RP16|A0A6P3RP16_PTEVA
OG0005455	sp|O94900|TOX_HUMAN	tr|A0A6P3QFR0|A0A6P3QFR0_PTEVA
OG0005456	sp|O95400|CD2B2_HUMAN	tr|A0A6P3R8D3|A0A6P3R8D3_PTEVA
OG0005457	sp|P27708|PYR1_HUMAN	tr|A0A6P3PYJ7|A0A6P3PYJ7_PTEVA
OG0005458	sp|P28068|DMB_HUMAN	tr|A0A6P3R5J2|A0A6P3R5J2_PTEVA
OG0005459	sp|P28336|NMBR_HUMAN	tr|A0A6P3Q866|A0A6P3Q866_PTEVA
OG0005460	sp|P31314|TLX1_HUMAN	tr|A0A6P3R8I5|A0A6P3R8I5_PTEVA
OG0005461	sp|P36956|SRBP1_HUMAN	tr|A0A6P3Q0Y2|A0A6P3Q0Y2_PTEVA
OG0005462	sp|P37108|SRP14_HUMAN	tr|A0A6P3PVL9|A0A6P3PVL9_PTEVA
OG0005463	sp|P39656|OST48_HUMAN	tr|A0A6P3PXV1|A0A6P3PXV1_PTEVA
OG0005464	sp|P42338|PK3CB_HUMAN	tr|A0A6P6C3E6|A0A6P6C3E6_PTEVA
OG0005465	sp|P49842|STK19_HUMAN	tr|A0A6P6BUU3|A0A6P6BUU3_PTEVA
OG0005466	sp|P55316|FOXG1_HUMAN	tr|A0A6P6C2Q1|A0A6P6C2Q1_PTEVA
OG0005467	sp|P81534|D103A_HUMAN	tr|A0A6P3RED5|A0A6P3RED5_PTEVA
OG0005468	sp|Q01804|OTUD4_HUMAN	tr|A0A6P3QBZ7|A0A6P3QBZ7_PTEVA
OG0005469	sp|Q13111|CAF1A_HUMAN	tr|A0A6P3RET0|A0A6P3RET0_PTEVA
OG0005470	sp|Q13459|MYO9B_HUMAN	tr|A0A6P3QS48|A0A6P3QS48_PTEVA
