Orthogroup	Homo_sapiens	Gorilla_gorilla_gorilla
OG0004733	sp|Q8NET6|CHSTD_HUMAN	tr|G3RDQ4|G3RDQ4_GORGO
OG0004734	sp|Q15116|PDCD1_HUMAN	tr|G3REH1|G3REH1_GORGO
OG0004735	sp|Q86XR5|PRIMA_HUMAN	tr|G3REW9|G3REW9_GORGO
OG0004736	sp|P55808|XG_HUMAN	tr|G3RFE6|G3RFE6_GORGO
OG0004737	sp|Q92988|DLX4_HUMAN	tr|G3RG88|G3RG88_GORGO
OG0004738	sp|Q9HCK0|ZBT26_HUMAN	tr|G3RGL7|G3RGL7_GORGO
OG0004739	sp|Q5VVH5|IKBP1_HUMAN	tr|G3RGS5|G3RGS5_GORGO
OG0004740	sp|Q96GQ7|DDX27_HUMAN	tr|G3RHH9|G3RHH9_GORGO
OG0004741	sp|Q9Y691|KCMB2_HUMAN	tr|G3RI99|G3RI99_GORGO
OG0004742	sp|Q8TBF8|FA81A_HUMAN	tr|G3RIK7|G3RIK7_GORGO
OG0004743	sp|Q5H9E4|S2553_HUMAN	tr|G3RJ25|G3RJ25_GORGO
OG0004744	sp|Q9H0R4|HDHD2_HUMAN	tr|G3RJW4|G3RJW4_GORGO
OG0004745	sp|Q92565|RPGF5_HUMAN	tr|G3RLQ7|G3RLQ7_GORGO
OG0004746	sp|Q9Y248|PSF2_HUMAN	tr|G3RNK0|G3RNK0_GORGO
OG0004747	sp|Q96DU7|IP3KC_HUMAN	tr|G3RS16|G3RS16_GORGO
OG0004748	sp|Q9NXA8|SIR5_HUMAN	tr|G3RTP8|G3RTP8_GORGO
OG0004749	sp|P41180|CASR_HUMAN	tr|G3RWV3|G3RWV3_GORGO
OG0004750	sp|P78362|SRPK2_HUMAN	tr|G3S625|G3S625_GORGO
OG0004751	sp|O14981|BTAF1_HUMAN	tr|G3S6X7|G3S6X7_GORGO
OG0004752	sp|Q9HCI6|K1586_HUMAN	tr|G3S7A7|G3S7A7_GORGO
OG0004753	sp|P35414|APJ_HUMAN	tr|G3S9B3|G3S9B3_GORGO
OG0004754	sp|Q96DC8|ECHD3_HUMAN	tr|G3SBW8|G3SBW8_GORGO
OG0004755	sp|P0DTW3|HV384_HUMAN	tr|G3SE67|G3SE67_GORGO
OG0004756	sp|P23471|PTPRZ_HUMAN	tr|G3SHA3|G3SHA3_GORGO
OG0004757	sp|Q16635|TAZ_HUMAN	sp|Q6IV83|TAZ_GORGO
OG0004758	sp|Q9UJT9|FBXL7_HUMAN	tr|A0A2I2Y3D8|A0A2I2Y3D8_GORGO
OG0004759	sp|Q5EBN2|TRI61_HUMAN	tr|A0A2I2Y3S2|A0A2I2Y3S2_GORGO
OG0004760	sp|Q9BZR8|B2L14_HUMAN	tr|A0A2I2Y3U7|A0A2I2Y3U7_GORGO
OG0004761	sp|Q8NC06|ACBD4_HUMAN	tr|A0A2I2YCL5|A0A2I2YCL5_GORGO
OG0004762	sp|Q9BYG0|B3GN5_HUMAN	tr|A0A2I2YLJ1|A0A2I2YLJ1_GORGO
OG0004763	sp|Q13769|THOC5_HUMAN	tr|A0A2I2YMU5|A0A2I2YMU5_GORGO
OG0004764	sp|Q9ULW2|FZD10_HUMAN	tr|A0A2I2YWP4|A0A2I2YWP4_GORGO
OG0004765	sp|Q8IYB5|SMAP1_HUMAN	tr|A0A2I2YXH5|A0A2I2YXH5_GORGO
OG0004766	sp|O14653|GOSR2_HUMAN	tr|A0A2I2Z1N9|A0A2I2Z1N9_GORGO
OG0004767	sp|Q8IVA1|PCP2_HUMAN	tr|A0A2I2Z2Z3|A0A2I2Z2Z3_GORGO
OG0004768	sp|Q8N9R6|CDRT4_HUMAN	tr|A0A2I2ZHN2|A0A2I2ZHN2_GORGO
OG0004769	sp|Q5VU43|MYOME_HUMAN	tr|A0A2I2ZJK2|A0A2I2ZJK2_GORGO
OG0004770	sp|Q9NWU1|OXSM_HUMAN	tr|A0A2I2ZME2|A0A2I2ZME2_GORGO
OG0004771	sp|Q99705|MCHR1_HUMAN	tr|A0A2I2ZV74|A0A2I2ZV74_GORGO
OG0004772	sp|Q96LR7|CB050_HUMAN	tr|A0A2I2ZW34|A0A2I2ZW34_GORGO
OG0004773	sp|Q9UKI9|PO2F3_HUMAN	tr|A0A2I2ZY21|A0A2I2ZY21_GORGO
OG0004774	sp|P09629|HXB7_HUMAN	sp|A1YFA5|HXB7_GORGO
OG0004775	sp|Q7Z7B7|DB132_HUMAN	sp|A4H262|DB132_GORGO
OG0004776	sp|Q02413|DSG1_HUMAN	tr|G3QD33|G3QD33_GORGO
OG0004777	sp|Q12769|NU160_HUMAN	tr|G3QEL3|G3QEL3_GORGO
OG0004778	sp|Q9ULX5|RN112_HUMAN	tr|G3QFE4|G3QFE4_GORGO
OG0004779	sp|P32745|SSR3_HUMAN	tr|G3QFM1|G3QFM1_GORGO
OG0004780	sp|Q8NA31|TERB1_HUMAN	tr|G3QLC9|G3QLC9_GORGO
OG0004781	sp|Q96NZ9|PRAP1_HUMAN	tr|G3QPV9|G3QPV9_GORGO
OG0004782	sp|O43933|PEX1_HUMAN	tr|G3QQV5|G3QQV5_GORGO
OG0004783	sp|P17029|ZKSC1_HUMAN	tr|G3QQX3|G3QQX3_GORGO
OG0004784	sp|P15328|FOLR1_HUMAN	tr|G3QS30|G3QS30_GORGO
OG0004785	sp|Q6NXE6|ARMC6_HUMAN	tr|G3QV06|G3QV06_GORGO
OG0004786	sp|Q8WTW4|NPRL2_HUMAN	tr|G3QW21|G3QW21_GORGO
OG0004787	sp|P46199|IF2M_HUMAN	tr|G3QXH7|G3QXH7_GORGO
OG0004788	sp|P06280|AGAL_HUMAN	tr|G3QYH2|G3QYH2_GORGO
OG0004789	sp|Q15645|PCH2_HUMAN	tr|G3QZ33|G3QZ33_GORGO
OG0004790	sp|Q70CQ3|UBP30_HUMAN	tr|G3R2E3|G3R2E3_GORGO
OG0004791	sp|P51677|CCR3_HUMAN	tr|G3R5M7|G3R5M7_GORGO
OG0004792	sp|Q9Y4C5|CHST2_HUMAN	tr|G3R5W4|G3R5W4_GORGO
OG0004793	sp|O15355|PPM1G_HUMAN	tr|G3R5Y7|G3R5Y7_GORGO
OG0004794	sp|Q6UW63|PLGT2_HUMAN	tr|G3R624|G3R624_GORGO
OG0004795	sp|Q6ZNF0|ACP7_HUMAN	tr|G3R6I6|G3R6I6_GORGO
OG0004796	sp|Q9Y289|SC5A6_HUMAN	tr|G3R7I2|G3R7I2_GORGO
OG0004797	sp|Q9H1R3|MYLK2_HUMAN	tr|G3R847|G3R847_GORGO
OG0004798	sp|Q6HA08|ASTL_HUMAN	tr|G3R9B1|G3R9B1_GORGO
OG0004799	sp|P52954|LBX1_HUMAN	tr|G3R9W2|G3R9W2_GORGO
OG0004800	sp|Q9UK53|ING1_HUMAN	tr|G3RB52|G3RB52_GORGO
OG0004801	sp|P40306|PSB10_HUMAN	tr|G3RDF2|G3RDF2_GORGO
OG0004802	sp|Q92478|CLC2B_HUMAN	tr|G3REG9|G3REG9_GORGO
OG0004803	sp|Q8NG68|TTL_HUMAN	tr|G3RHX1|G3RHX1_GORGO
OG0004804	sp|Q15031|SYLM_HUMAN	tr|G3RI94|G3RI94_GORGO
OG0004805	sp|Q9ULX7|CAH14_HUMAN	tr|G3RLP6|G3RLP6_GORGO
OG0004806	sp|Q9HB40|RISC_HUMAN	tr|G3RS33|G3RS33_GORGO
OG0004807	sp|P0DJR0|GIMD1_HUMAN	tr|G3RWT1|G3RWT1_GORGO
OG0004808	sp|Q8WUH6|TM263_HUMAN	tr|G3S3B8|G3S3B8_GORGO
OG0004809	sp|Q8WUM4|PDC6I_HUMAN	tr|G3S774|G3S774_GORGO
OG0004810	sp|Q53RT3|APRV1_HUMAN	tr|G3S8G2|G3S8G2_GORGO
OG0004811	sp|A6NCI8|CB078_HUMAN	tr|G3SAZ7|G3SAZ7_GORGO
OG0004812	sp|C9JJ37|BTBDJ_HUMAN	tr|G3SFN8|G3SFN8_GORGO
OG0004814	sp|Q8WTT0|CLC4C_HUMAN	tr|G3SHR9|G3SHR9_GORGO
OG0004815	sp|A0MZ66|SHOT1_HUMAN	tr|G3SI42|G3SI42_GORGO
OG0004816	sp|O15240|VGF_HUMAN	tr|G3SJX0|G3SJX0_GORGO
OG0004817	sp|Q6ZV73|FGD6_HUMAN	tr|A0A2I2Y251|A0A2I2Y251_GORGO
OG0004818	sp|Q9H853|TBA4B_HUMAN	tr|A0A2I2Y357|A0A2I2Y357_GORGO
OG0004819	sp|Q6IV72|ZN425_HUMAN	tr|A0A2I2Y672|A0A2I2Y672_GORGO
OG0004820	sp|O00341|EAA5_HUMAN	tr|A0A2I2Y6W9|A0A2I2Y6W9_GORGO
OG0004821	sp|Q9P1Q0|VPS54_HUMAN	tr|A0A2I2YA43|A0A2I2YA43_GORGO
OG0004822	sp|Q8NDF8|PAPD5_HUMAN	tr|A0A2I2YEA8|A0A2I2YEA8_GORGO
OG0004823	sp|Q9UH36|SRR1L_HUMAN	tr|A0A2I2YMF3|A0A2I2YMF3_GORGO
OG0004824	sp|Q8TAT2|FGFP3_HUMAN	tr|A0A2I2YPW4|A0A2I2YPW4_GORGO
OG0004825	sp|Q9NWD9|BEX4_HUMAN	tr|A0A2I2YSJ6|A0A2I2YSJ6_GORGO
OG0004826	sp|Q8IYB4|PEX5R_HUMAN	tr|A0A2I2YTV2|A0A2I2YTV2_GORGO
OG0004827	sp|Q6UX68|XKR5_HUMAN	tr|A0A2I2YUT7|A0A2I2YUT7_GORGO
OG0004828	sp|Q7Z2V1|TNT_HUMAN	tr|A0A2I2YW75|A0A2I2YW75_GORGO
OG0004829	sp|Q9NPQ8|RIC8A_HUMAN	tr|A0A2I2Z0Y8|A0A2I2Z0Y8_GORGO
OG0004830	sp|Q8TAQ9|SUN3_HUMAN	tr|A0A2I2Z7I7|A0A2I2Z7I7_GORGO
OG0004831	sp|Q9P1A6|DLGP2_HUMAN	tr|A0A2I2Z8F1|A0A2I2Z8F1_GORGO
OG0004832	sp|P18846|ATF1_HUMAN	tr|A0A2I2ZEL8|A0A2I2ZEL8_GORGO
OG0004833	sp|P0DPA2|VSIG8_HUMAN	tr|A0A2I2ZHF7|A0A2I2ZHF7_GORGO
OG0004834	sp|Q8N6W0|CELF5_HUMAN	tr|A0A2I2ZIF7|A0A2I2ZIF7_GORGO
OG0004835	sp|A0A1B0GUA5|SIM32_HUMAN	tr|A0A2I2ZL02|A0A2I2ZL02_GORGO
OG0004836	sp|Q8NG06|TRI58_HUMAN	tr|A0A2I2ZP24|A0A2I2ZP24_GORGO
OG0004837	sp|Q9NPY3|C1QR1_HUMAN	tr|A0A2I2ZW40|A0A2I2ZW40_GORGO
OG0004838	sp|O60287|NPA1P_HUMAN	tr|G3QDG5|G3QDG5_GORGO
OG0004839	sp|Q9Y448|SKAP_HUMAN	tr|G3QEQ5|G3QEQ5_GORGO
OG0004840	sp|Q53RY4|KCP3_HUMAN	tr|G3QFH1|G3QFH1_GORGO
OG0004841	sp|Q14457|BECN1_HUMAN	tr|G3QGV1|G3QGV1_GORGO
OG0004842	sp|Q5JSH3|WDR44_HUMAN	tr|G3QL01|G3QL01_GORGO
OG0004843	sp|Q5T036|F120S_HUMAN	tr|G3QLE1|G3QLE1_GORGO
OG0004844	sp|P61599|NAA20_HUMAN	tr|G3QNP5|G3QNP5_GORGO
OG0004845	sp|Q99622|C10_HUMAN	tr|G3QNR3|G3QNR3_GORGO
OG0004846	sp|Q8IV13|CCNJL_HUMAN	tr|G3QPQ0|G3QPQ0_GORGO
OG0004847	sp|Q8TAP8|PPR35_HUMAN	tr|G3QRK9|G3QRK9_GORGO
OG0004848	sp|Q8NGQ2|OR6Q1_HUMAN	tr|G3QSH7|G3QSH7_GORGO
OG0004849	sp|P33991|MCM4_HUMAN	tr|G3QTD9|G3QTD9_GORGO
OG0004850	sp|Q9Y287|ITM2B_HUMAN	tr|G3QV34|G3QV34_GORGO
OG0004851	sp|Q96MF7|NSE2_HUMAN	tr|G3QYQ9|G3QYQ9_GORGO
OG0004852	sp|P14555|PA2GA_HUMAN	tr|G3QZ00|G3QZ00_GORGO
OG0004853	sp|Q8N1A6|CD033_HUMAN	tr|G3R125|G3R125_GORGO
OG0004854	sp|Q8NHZ8|CDC26_HUMAN	tr|G3R308|G3R308_GORGO
OG0004855	sp|P04201|MAS_HUMAN	tr|G3R4L5|G3R4L5_GORGO
OG0004856	sp|Q96K78|AGRG7_HUMAN	tr|G3R5N7|G3R5N7_GORGO
OG0004857	sp|Q147U1|ZN846_HUMAN	tr|G3R6H2|G3R6H2_GORGO
OG0004858	sp|P02144|MYG_HUMAN	tr|G3R764|G3R764_GORGO
OG0004859	sp|Q9BY41|HDAC8_HUMAN	tr|G3R7G9|G3R7G9_GORGO
OG0004860	sp|Q6NZ36|FAP20_HUMAN	tr|G3RB78|G3RB78_GORGO
OG0004861	sp|Q674X7|KAZRN_HUMAN	tr|G3RCP8|G3RCP8_GORGO
OG0004862	sp|Q8TB03|CX038_HUMAN	tr|G3RDG2|G3RDG2_GORGO
OG0004863	sp|Q8N3F9|G137C_HUMAN	tr|G3RE89|G3RE89_GORGO
OG0004864	sp|Q9UM07|PADI4_HUMAN	tr|G3RGW5|G3RGW5_GORGO
OG0004865	sp|P57078|RIPK4_HUMAN	tr|G3RHD0|G3RHD0_GORGO
OG0004866	sp|Q02575|HEN1_HUMAN	tr|G3RI63|G3RI63_GORGO
OG0004867	sp|O60307|MAST3_HUMAN	tr|G3RJA8|G3RJA8_GORGO
OG0004868	sp|Q9HBI0|PARVG_HUMAN	tr|G3RK33|G3RK33_GORGO
OG0004869	sp|Q6N021|TET2_HUMAN	tr|G3RNU6|G3RNU6_GORGO
OG0004870	sp|Q15650|TRIP4_HUMAN	tr|G3RSR7|G3RSR7_GORGO
OG0004871	sp|Q6UX01|LMBRL_HUMAN	tr|G3RWF7|G3RWF7_GORGO
OG0004872	sp|Q6PJ61|FBX46_HUMAN	tr|G3RWS6|G3RWS6_GORGO
OG0004873	sp|P34995|PE2R1_HUMAN	tr|G3S6M0|G3S6M0_GORGO
OG0004874	sp|Q7Z6K4|NRARP_HUMAN	tr|G3S8K2|G3S8K2_GORGO
OG0004875	sp|Q96FM1|PGAP3_HUMAN	tr|G3SAB8|G3SAB8_GORGO
OG0004876	sp|Q9UPY5|XCT_HUMAN	tr|G3SDE4|G3SDE4_GORGO
OG0004877	sp|P33151|CADH5_HUMAN	tr|G3SFI0|G3SFI0_GORGO
OG0004878	sp|P35900|K1C20_HUMAN	tr|G3SHL3|G3SHL3_GORGO
OG0004879	sp|Q9BQ16|TICN3_HUMAN	tr|A0A2I2Y220|A0A2I2Y220_GORGO
OG0004880	sp|P54577|SYYC_HUMAN	tr|A0A2I2YAA6|A0A2I2YAA6_GORGO
OG0004881	sp|Q6P2D0|ZFP1_HUMAN	tr|A0A2I2YBW1|A0A2I2YBW1_GORGO
OG0004882	sp|Q9UL42|PNMA2_HUMAN	tr|A0A2I2YI90|A0A2I2YI90_GORGO
OG0004883	sp|P14138|EDN3_HUMAN	tr|A0A2I2YNX1|A0A2I2YNX1_GORGO
OG0004884	sp|Q96NH3|BROMI_HUMAN	tr|A0A2I2YP82|A0A2I2YP82_GORGO
OG0004885	sp|Q9BQ49|SMIM7_HUMAN	tr|A0A2I2YUL9|A0A2I2YUL9_GORGO
OG0004886	sp|P10911|MCF2_HUMAN	tr|A0A2I2YVM9|A0A2I2YVM9_GORGO
OG0004887	sp|Q8NI35|INADL_HUMAN	tr|A0A2I2YYL1|A0A2I2YYL1_GORGO
OG0004888	sp|A0A1B0GWG4|SRTM2_HUMAN	tr|A0A2I2Z847|A0A2I2Z847_GORGO
OG0004889	sp|Q9NR81|ARHG3_HUMAN	tr|A0A2I2ZAZ4|A0A2I2ZAZ4_GORGO
OG0004890	sp|P32927|IL3RB_HUMAN	tr|A0A2I2ZBP8|A0A2I2ZBP8_GORGO
OG0004891	sp|Q7Z6M1|RABEK_HUMAN	tr|A0A2I2ZG31|A0A2I2ZG31_GORGO
OG0004892	sp|P55042|RAD_HUMAN	tr|A0A2I2ZGX1|A0A2I2ZGX1_GORGO
OG0004893	sp|O15382|BCAT2_HUMAN	tr|A0A2I2ZLJ5|A0A2I2ZLJ5_GORGO
OG0004894	sp|P26951|IL3RA_HUMAN	tr|A0A2I2ZRX5|A0A2I2ZRX5_GORGO
OG0004895	sp|Q5JTW2|CEP78_HUMAN	tr|G3QFN3|G3QFN3_GORGO
OG0004896	sp|Q30KQ9|DB110_HUMAN	tr|G3QG52|G3QG52_GORGO
OG0004897	sp|Q8N6N2|TTC9B_HUMAN	tr|G3QGC2|G3QGC2_GORGO
OG0004898	sp|Q8NDX5|PHC3_HUMAN	tr|G3QHX1|G3QHX1_GORGO
OG0004899	sp|P22557|HEM0_HUMAN	tr|G3QI29|G3QI29_GORGO
OG0004900	sp|P55199|ELL_HUMAN	tr|G3QJ20|G3QJ20_GORGO
OG0004901	sp|Q8NDX1|PSD4_HUMAN	tr|G3QPJ4|G3QPJ4_GORGO
OG0004902	sp|Q32M84|BTBDG_HUMAN	tr|G3QQJ4|G3QQJ4_GORGO
OG0004903	sp|Q70CQ4|UBP31_HUMAN	tr|G3QR79|G3QR79_GORGO
OG0004904	sp|O15554|KCNN4_HUMAN	tr|G3QRW2|G3QRW2_GORGO
OG0004905	sp|Q9NS61|KCIP2_HUMAN	tr|G3QUJ2|G3QUJ2_GORGO
OG0004906	sp|Q8NDX6|ZN740_HUMAN	tr|G3QV74|G3QV74_GORGO
OG0004907	sp|Q86Y22|CONA1_HUMAN	tr|G3QVJ2|G3QVJ2_GORGO
OG0004908	sp|Q9NZF1|PLAC8_HUMAN	tr|G3QWX8|G3QWX8_GORGO
OG0004909	sp|Q8N1P7|CRBG2_HUMAN	tr|G3QXJ2|G3QXJ2_GORGO
OG0004910	sp|Q9HAV4|XPO5_HUMAN	tr|G3QY53|G3QY53_GORGO
OG0004911	sp|P29317|EPHA2_HUMAN	tr|G3QY65|G3QY65_GORGO
OG0004912	sp|P29728|OAS2_HUMAN	tr|G3QYM7|G3QYM7_GORGO
OG0004913	sp|Q8NBT2|SPC24_HUMAN	tr|G3QZR3|G3QZR3_GORGO
OG0004914	sp|Q7RTY7|OVCH1_HUMAN	tr|G3R038|G3R038_GORGO
OG0004915	sp|P38117|ETFB_HUMAN	tr|G3R168|G3R168_GORGO
OG0004916	sp|Q8N8A6|DDX51_HUMAN	tr|G3R420|G3R420_GORGO
OG0004917	sp|Q9P015|RM15_HUMAN	tr|G3R4E8|G3R4E8_GORGO
OG0004918	sp|P59826|BPIB3_HUMAN	tr|G3R528|G3R528_GORGO
OG0004919	sp|P41240|CSK_HUMAN	tr|G3R6C9|G3R6C9_GORGO
OG0004920	sp|Q5T6V5|QSPP_HUMAN	tr|G3R6P5|G3R6P5_GORGO
OG0004921	sp|P55774|CCL18_HUMAN	tr|G3R869|G3R869_GORGO
OG0004922	sp|P20851|C4BPB_HUMAN	tr|G3R971|G3R971_GORGO
OG0004923	sp|Q9NQ50|RM40_HUMAN	tr|G3R9E9|G3R9E9_GORGO
OG0004924	sp|Q8N485|LIX1_HUMAN	tr|G3R9W1|G3R9W1_GORGO
OG0004925	sp|Q8N0S6|CENPL_HUMAN	tr|G3RER9|G3RER9_GORGO
OG0004926	sp|Q96QF7|GCNA_HUMAN	tr|G3RFY5|G3RFY5_GORGO
OG0004927	sp|Q9C0J9|BHE41_HUMAN	tr|G3RHJ7|G3RHJ7_GORGO
OG0004928	sp|Q15800|MSMO1_HUMAN	tr|G3RI58|G3RI58_GORGO
OG0004929	sp|Q9BYR2|KRA45_HUMAN	tr|G3RKZ5|G3RKZ5_GORGO
OG0004930	sp|Q9Y3I1|FBX7_HUMAN	tr|G3RLT5|G3RLT5_GORGO
OG0004931	sp|Q8N1V2|CFA52_HUMAN	tr|G3RMK8|G3RMK8_GORGO
OG0004932	sp|P35637|FUS_HUMAN	tr|G3RPN0|G3RPN0_GORGO
OG0004933	sp|Q99895|CTRC_HUMAN	tr|G3RTE2|G3RTE2_GORGO
OG0004934	sp|Q3KNS1|PTHD3_HUMAN	tr|G3RVV7|G3RVV7_GORGO
OG0004935	sp|Q6NVU6|UFSP1_HUMAN	tr|G3RX46|G3RX46_GORGO
OG0004936	sp|P05814|CASB_HUMAN	tr|G3RZH2|G3RZH2_GORGO
OG0004937	sp|P0DH78|RN224_HUMAN	tr|G3RZT1|G3RZT1_GORGO
OG0004938	sp|P26441|CNTF_HUMAN	tr|G3S3R9|G3S3R9_GORGO
OG0004939	sp|Q15131|CDK10_HUMAN	tr|G3S4N5|G3S4N5_GORGO
OG0004940	sp|P0CW27|CC166_HUMAN	tr|G3S5Z4|G3S5Z4_GORGO
OG0004941	sp|Q9BVL4|SELO_HUMAN	tr|G3SA18|G3SA18_GORGO
OG0004942	sp|P55265|DSRAD_HUMAN	tr|G3SA86|G3SA86_GORGO
OG0004943	sp|Q8IXQ4|GPAM1_HUMAN	tr|G3SAL7|G3SAL7_GORGO
OG0004944	sp|P48651|PTSS1_HUMAN	tr|G3SCJ2|G3SCJ2_GORGO
OG0004945	sp|P0C8F1|PATE4_HUMAN	tr|G3SI14|G3SI14_GORGO
OG0004946	sp|O95969|SG1D2_HUMAN	tr|G3SIN4|G3SIN4_GORGO
OG0004947	sp|Q8N0U4|F185A_HUMAN	tr|G3SJ70|G3SJ70_GORGO
OG0004948	sp|Q4VC12|MSS51_HUMAN	tr|G3SJQ2|G3SJQ2_GORGO
OG0004949	sp|Q7Z699|SPRE1_HUMAN	tr|A0A2I2YGQ0|A0A2I2YGQ0_GORGO
OG0004950	sp|Q2T9L4|INSY1_HUMAN	tr|A0A2I2YLF2|A0A2I2YLF2_GORGO
OG0004952	sp|Q9P1C3|YN010_HUMAN	tr|A0A2I2YPS0|A0A2I2YPS0_GORGO
OG0004953	sp|Q13275|SEM3F_HUMAN	tr|A0A2I2YUI3|A0A2I2YUI3_GORGO
OG0004954	sp|Q9H293|IL25_HUMAN	tr|A0A2I2YV12|A0A2I2YV12_GORGO
OG0004955	sp|Q8WTS1|ABHD5_HUMAN	tr|A0A2I2Z0W6|A0A2I2Z0W6_GORGO
OG0004956	sp|P46100|ATRX_HUMAN	tr|A0A2I2Z161|A0A2I2Z161_GORGO
OG0004957	sp|Q6UX34|SNORC_HUMAN	tr|A0A2I2Z6V5|A0A2I2Z6V5_GORGO
OG0004958	sp|Q15546|PAQRB_HUMAN	tr|A0A2I2Z6X3|A0A2I2Z6X3_GORGO
OG0004959	sp|Q13564|ULA1_HUMAN	tr|A0A2I2ZSP6|A0A2I2ZSP6_GORGO
OG0004960	sp|Q14160|SCRIB_HUMAN	tr|A0A2I2ZWD7|A0A2I2ZWD7_GORGO
OG0004961	sp|O76070|SYUG_HUMAN	tr|A0A2I2ZX53|A0A2I2ZX53_GORGO
OG0004962	sp|P56539|CAV3_HUMAN	tr|G3QD30|G3QD30_GORGO
OG0004963	sp|Q9Y570|PPME1_HUMAN	tr|G3QDL9|G3QDL9_GORGO
OG0004964	sp|Q5VW32|BROX_HUMAN	tr|G3QED4|G3QED4_GORGO
OG0004965	sp|Q53TN4|CYBR1_HUMAN	tr|G3QEJ7|G3QEJ7_GORGO
OG0004966	sp|Q8NAT1|PMGT2_HUMAN	tr|G3QEK8|G3QEK8_GORGO
OG0004967	sp|Q7RTV0|PHF5A_HUMAN	tr|G3QFL1|G3QFL1_GORGO
OG0004968	sp|P45877|PPIC_HUMAN	tr|G3QFM7|G3QFM7_GORGO
OG0004969	sp|Q6ZPD8|DG2L6_HUMAN	tr|G3QG27|G3QG27_GORGO
OG0004970	sp|Q6NVH7|SWAP1_HUMAN	tr|G3QJB4|G3QJB4_GORGO
OG0004971	sp|Q9BYG8|GSDMC_HUMAN	tr|G3QNY2|G3QNY2_GORGO
OG0004972	sp|P05019|IGF1_HUMAN	tr|G3QQH7|G3QQH7_GORGO
OG0004973	sp|Q9Y5P4|CERT_HUMAN	tr|G3QQS6|G3QQS6_GORGO
OG0004974	sp|Q9UKT5|FBX4_HUMAN	tr|G3QRX4|G3QRX4_GORGO
OG0004975	sp|Q8N4F4|S22AO_HUMAN	tr|G3QS32|G3QS32_GORGO
OG0004976	sp|P07766|CD3E_HUMAN	tr|G3QUY7|G3QUY7_GORGO
OG0004977	sp|O00233|PSMD9_HUMAN	tr|G3QVE5|G3QVE5_GORGO
OG0004978	sp|P42357|HUTH_HUMAN	tr|G3QVF7|G3QVF7_GORGO
OG0004979	sp|Q7L804|RFIP2_HUMAN	tr|G3QWA6|G3QWA6_GORGO
OG0004980	sp|P35243|RECO_HUMAN	tr|G3QZN4|G3QZN4_GORGO
OG0004981	sp|Q96MR6|CFA57_HUMAN	tr|G3R060|G3R060_GORGO
OG0004982	sp|Q5TF39|MFS4B_HUMAN	tr|G3R0E5|G3R0E5_GORGO
OG0004983	sp|Q9P1F3|ABRAL_HUMAN	tr|G3R0S3|G3R0S3_GORGO
OG0004984	sp|Q9Y230|RUVB2_HUMAN	tr|G3R1H0|G3R1H0_GORGO
OG0004985	sp|Q86V15|CASZ1_HUMAN	tr|G3R399|G3R399_GORGO
OG0004986	sp|Q8TDY8|IGDC4_HUMAN	tr|G3R4L2|G3R4L2_GORGO
OG0004987	sp|Q9UKS7|IKZF2_HUMAN	tr|G3R6P8|G3R6P8_GORGO
OG0004988	sp|O95363|SYFM_HUMAN	tr|G3R851|G3R851_GORGO
OG0004989	sp|Q9NW68|BSDC1_HUMAN	tr|G3RBE9|G3RBE9_GORGO
OG0004990	sp|Q9H6Q4|CIAO3_HUMAN	tr|G3RDK4|G3RDK4_GORGO
OG0004991	sp|Q93098|WNT8B_HUMAN	tr|G3RFB5|G3RFB5_GORGO
OG0004992	sp|O75781|PALM_HUMAN	tr|G3RFX3|G3RFX3_GORGO
OG0004993	sp|O60353|FZD6_HUMAN	tr|G3RI86|G3RI86_GORGO
OG0004994	sp|Q11203|SIAT6_HUMAN	tr|G3RJR4|G3RJR4_GORGO
OG0004995	sp|Q99952|PTN18_HUMAN	tr|G3RK73|G3RK73_GORGO
OG0004996	sp|Q7L0X2|ERIP6_HUMAN	tr|G3RLG0|G3RLG0_GORGO
OG0004997	sp|Q96KP6|TNIP3_HUMAN	tr|G3RPK5|G3RPK5_GORGO
OG0004998	sp|Q96R05|RET7_HUMAN	tr|G3RS30|G3RS30_GORGO
OG0004999	sp|Q9BZJ6|GPR63_HUMAN	tr|G3RSH7|G3RSH7_GORGO
OG0005000	sp|Q9BWV7|TTLL2_HUMAN	tr|G3RSQ3|G3RSQ3_GORGO
OG0005001	sp|Q9UBG3|CRNN_HUMAN	tr|G3RSY3|G3RSY3_GORGO
OG0005002	sp|A5PLN7|F149A_HUMAN	tr|G3RU89|G3RU89_GORGO
OG0005003	sp|Q99759|M3K3_HUMAN	tr|G3S871|G3S871_GORGO
OG0005004	sp|Q969L2|MAL2_HUMAN	tr|G3SBT5|G3SBT5_GORGO
OG0005005	sp|Q5T4F4|ZFY27_HUMAN	tr|G3SEV8|G3SEV8_GORGO
OG0005006	sp|Q96RE7|NACC1_HUMAN	tr|G3SJX3|G3SJX3_GORGO
OG0005007	sp|Q9H310|RHBG_HUMAN	sp|Q8WMW2|RHBG_GORGO
OG0005008	sp|Q8WU66|TSEAR_HUMAN	tr|A0A2I2Y2B0|A0A2I2Y2B0_GORGO
OG0005009	sp|Q8NEL0|CCD54_HUMAN	tr|A0A2I2YBK6|A0A2I2YBK6_GORGO
OG0005010	sp|Q9HC73|CRLF2_HUMAN	tr|A0A2I2YCC1|A0A2I2YCC1_GORGO
OG0005011	sp|P49789|FHIT_HUMAN	tr|A0A2I2YJR3|A0A2I2YJR3_GORGO
