Orthogroup	Homo_sapiens	Diceros_bicornis_minor
OG0007402	sp|O14521|DHSD_HUMAN	tr|A0A7J7F057|A0A7J7F057_DICBM
OG0007403	sp|Q15024|EXOS7_HUMAN	tr|A0A7J7F128|A0A7J7F128_DICBM
OG0007404	sp|Q69YH5|CDCA2_HUMAN	tr|A0A7J7F682|A0A7J7F682_DICBM
OG0007405	sp|Q9Y3S2|ZN330_HUMAN	tr|A0A7J7F694|A0A7J7F694_DICBM
OG0007406	sp|O00255|MEN1_HUMAN	tr|A0A7J7F794|A0A7J7F794_DICBM
OG0007407	sp|Q8TDB6|DTX3L_HUMAN	tr|A0A7J7F7L8|A0A7J7F7L8_DICBM
OG0007408	sp|P0DP58|LYNX1_HUMAN	tr|A0A7J7F831|A0A7J7F831_DICBM
OG0007409	sp|Q9UF12|HYPDH_HUMAN	tr|A0A7J7F8E1|A0A7J7F8E1_DICBM
OG0007410	sp|P49447|CY561_HUMAN	tr|A0A7J7F8R0|A0A7J7F8R0_DICBM
OG0007411	sp|O00267|SPT5H_HUMAN	tr|A0A7J7F8S1|A0A7J7F8S1_DICBM
OG0007412	sp|P01236|PRL_HUMAN	tr|A0A7J7FAQ0|A0A7J7FAQ0_DICBM
OG0007413	sp|Q96LC9|BMF_HUMAN	tr|A0A7J7FBX8|A0A7J7FBX8_DICBM
OG0007414	sp|Q9P2P1|NYNRI_HUMAN	tr|A0A7J7FCK7|A0A7J7FCK7_DICBM
OG0007415	sp|P27695|APEX1_HUMAN	tr|A0A7J7FD27|A0A7J7FD27_DICBM
OG0007416	sp|Q4W4Y0|CN028_HUMAN	tr|A0A7J7FDN8|A0A7J7FDN8_DICBM
OG0007417	sp|P42357|HUTH_HUMAN	tr|A0A7J7FEW1|A0A7J7FEW1_DICBM
OG0007418	sp|Q07325|CXCL9_HUMAN	tr|A0A7J7FFA6|A0A7J7FFA6_DICBM
OG0007419	sp|Q86WB0|ZC3C1_HUMAN	tr|A0A7J7FHR6|A0A7J7FHR6_DICBM
OG0007420	sp|Q8WZ74|CTTB2_HUMAN	tr|A0A7J7FHU5|A0A7J7FHU5_DICBM
OG0007421	sp|P50990|TCPQ_HUMAN	tr|A0A7J7FI34|A0A7J7FI34_DICBM
OG0007422	sp|Q9BU79|TM243_HUMAN	tr|A0A7J7FIS8|A0A7J7FIS8_DICBM
OG0007423	sp|Q9H9L4|KANL2_HUMAN	tr|A0A7J7FKH4|A0A7J7FKH4_DICBM
OG0007424	sp|Q5VWG9|TAF3_HUMAN	tr|A0A7J7FKV6|A0A7J7FKV6_DICBM
OG0007425	sp|A6NNA2|SRRM3_HUMAN	tr|A0A7J7FM57|A0A7J7FM57_DICBM
OG0007426	sp|Q9GZU2|PEG3_HUMAN	tr|A0A7J7FNB2|A0A7J7FNB2_DICBM
OG0007427	sp|Q13308|PTK7_HUMAN	tr|A0A7J7FNU8|A0A7J7FNU8_DICBM
OG0007428	sp|Q9H944|MED20_HUMAN	tr|A0A7J7FP18|A0A7J7FP18_DICBM
OG0007429	sp|Q9H0A6|RNF32_HUMAN	tr|A0A7J7E6J2|A0A7J7E6J2_DICBM
OG0007430	sp|Q8NBW4|S38A9_HUMAN	tr|A0A7J7E8A2|A0A7J7E8A2_DICBM
OG0007431	sp|Q5H8C1|FREM1_HUMAN	tr|A0A7J7EAR9|A0A7J7EAR9_DICBM
OG0007432	sp|P04083|ANXA1_HUMAN	tr|A0A7J7EAU9|A0A7J7EAU9_DICBM
OG0007433	sp|O95139|NDUB6_HUMAN	tr|A0A7J7EB00|A0A7J7EB00_DICBM
OG0007434	sp|Q99856|ARI3A_HUMAN	tr|A0A7J7EB07|A0A7J7EB07_DICBM
OG0007435	sp|Q96RY7|IF140_HUMAN	tr|A0A7J7EDT7|A0A7J7EDT7_DICBM
OG0007436	sp|P41220|RGS2_HUMAN	tr|A0A7J7EEA1|A0A7J7EEA1_DICBM
OG0007437	sp|Q6PIU1|KCNV1_HUMAN	tr|A0A7J7EHY3|A0A7J7EHY3_DICBM
OG0007438	sp|O95870|ABHGA_HUMAN	tr|A0A7J7EII6|A0A7J7EII6_DICBM
OG0007439	sp|Q53G59|KLH12_HUMAN	tr|A0A7J7EIW5|A0A7J7EIW5_DICBM
OG0007440	sp|Q9P2A4|ABI3_HUMAN	tr|A0A7J7EJJ0|A0A7J7EJJ0_DICBM
OG0007441	sp|P05111|INHA_HUMAN	tr|A0A7J7EJJ9|A0A7J7EJJ9_DICBM
OG0007442	sp|Q8WZ73|RFFL_HUMAN	tr|A0A7J7EJY7|A0A7J7EJY7_DICBM
OG0007443	sp|Q6AI08|HEAT6_HUMAN	tr|A0A7J7EJZ8|A0A7J7EJZ8_DICBM
OG0007444	sp|Q6ZVL6|K154L_HUMAN	tr|A0A7J7EKE7|A0A7J7EKE7_DICBM
OG0007445	sp|P01308|INS_HUMAN	tr|A0A7J7EMI1|A0A7J7EMI1_DICBM
OG0007446	sp|P37198|NUP62_HUMAN	tr|A0A7J7ENB7|A0A7J7ENB7_DICBM
OG0007447	sp|O43918|AIRE_HUMAN	tr|A0A7J7EPB8|A0A7J7EPB8_DICBM
OG0007448	sp|Q5BKX8|CAVN4_HUMAN	tr|A0A7J7EPV0|A0A7J7EPV0_DICBM
OG0007449	sp|Q9Y2H0|DLGP4_HUMAN	tr|A0A7J7EQU4|A0A7J7EQU4_DICBM
OG0007450	sp|O15496|PA2GX_HUMAN	tr|A0A7J7ERM4|A0A7J7ERM4_DICBM
OG0007451	sp|Q6UXY8|TMC5_HUMAN	tr|A0A7J7ERZ6|A0A7J7ERZ6_DICBM
OG0007452	sp|Q9Y6N9|USH1C_HUMAN	tr|A0A7J7EST2|A0A7J7EST2_DICBM
OG0007453	sp|Q96ST8|CEP89_HUMAN	tr|A0A7J7EVV3|A0A7J7EVV3_DICBM
OG0007454	sp|Q9UI30|TR112_HUMAN	tr|A0A7J7EX73|A0A7J7EX73_DICBM
OG0007455	sp|Q9BRT3|MIEN1_HUMAN	tr|A0A7J7EYC9|A0A7J7EYC9_DICBM
OG0007456	sp|O75570|RF1M_HUMAN	tr|A0A7J7EYD1|A0A7J7EYD1_DICBM
OG0007457	sp|Q9BYS8|LRRC2_HUMAN	tr|A0A7J7F0X2|A0A7J7F0X2_DICBM
OG0007458	sp|P50150|GBG4_HUMAN	tr|A0A7J7F1U4|A0A7J7F1U4_DICBM
OG0007459	sp|Q9Y276|BCS1_HUMAN	tr|A0A7J7F3X9|A0A7J7F3X9_DICBM
OG0007460	sp|Q8N565|MREG_HUMAN	tr|A0A7J7F411|A0A7J7F411_DICBM
OG0007461	sp|Q8N5M9|JAGN1_HUMAN	tr|A0A7J7F420|A0A7J7F420_DICBM
OG0007462	sp|Q96BH1|RNF25_HUMAN	tr|A0A7J7F4H0|A0A7J7F4H0_DICBM
OG0007463	sp|A1L390|PKHG3_HUMAN	tr|A0A7J7F4M5|A0A7J7F4M5_DICBM
OG0007464	sp|Q92698|RAD54_HUMAN	tr|A0A7J7F5I9|A0A7J7F5I9_DICBM
OG0007465	sp|P33763|S10A5_HUMAN	tr|A0A7J7F942|A0A7J7F942_DICBM
OG0007466	sp|O75937|DNJC8_HUMAN	tr|A0A7J7F9B0|A0A7J7F9B0_DICBM
OG0007467	sp|Q12972|PP1R8_HUMAN	tr|A0A7J7F9B9|A0A7J7F9B9_DICBM
OG0007468	sp|Q15149|PLEC_HUMAN	tr|A0A7J7F9V3|A0A7J7F9V3_DICBM
OG0007469	sp|O43324|MCA3_HUMAN	tr|A0A7J7FAJ6|A0A7J7FAJ6_DICBM
OG0007470	sp|O00476|NPT4_HUMAN	tr|A0A7J7FAR9|A0A7J7FAR9_DICBM
OG0007471	sp|Q96L33|RHOV_HUMAN	tr|A0A7J7FBV0|A0A7J7FBV0_DICBM
OG0007472	sp|Q7Z4F1|LRP10_HUMAN	tr|A0A7J7FDD6|A0A7J7FDD6_DICBM
OG0007473	sp|P08581|MET_HUMAN	tr|A0A7J7FJ27|A0A7J7FJ27_DICBM
OG0007474	sp|Q5T280|CI114_HUMAN	tr|A0A7J7FJF5|A0A7J7FJF5_DICBM
OG0007475	sp|O14578|CTRO_HUMAN	tr|A0A7J7FMF3|A0A7J7FMF3_DICBM
OG0007476	sp|P0C671|BNIP5_HUMAN	tr|A0A7J7FNM0|A0A7J7FNM0_DICBM
OG0007477	sp|Q6UX40|TM107_HUMAN	tr|A0A7J7E7U6|A0A7J7E7U6_DICBM
OG0007478	sp|Q9H081|MIS12_HUMAN	tr|A0A7J7E7W4|A0A7J7E7W4_DICBM
OG0007479	sp|P09622|DLDH_HUMAN	tr|A0A7J7E967|A0A7J7E967_DICBM
OG0007480	sp|A1L4L8|PL8L1_HUMAN	tr|A0A7J7EC57|A0A7J7EC57_DICBM
OG0007481	sp|Q9BQ48|RM34_HUMAN	tr|A0A7J7ED41|A0A7J7ED41_DICBM
OG0007482	sp|P22695|QCR2_HUMAN	tr|A0A7J7EEM8|A0A7J7EEM8_DICBM
OG0007483	sp|P53350|PLK1_HUMAN	tr|A0A7J7EF31|A0A7J7EF31_DICBM
OG0007484	sp|P35367|HRH1_HUMAN	tr|A0A7J7EF66|A0A7J7EF66_DICBM
OG0007485	sp|O43294|TGFI1_HUMAN	tr|A0A7J7EFS6|A0A7J7EFS6_DICBM
OG0007486	sp|Q5BJF2|SGMR2_HUMAN	tr|A0A7J7EK26|A0A7J7EK26_DICBM
OG0007487	sp|P07476|INVO_HUMAN	tr|A0A7J7EKD8|A0A7J7EKD8_DICBM
OG0007489	sp|Q16617|NKG7_HUMAN	tr|A0A7J7EMU9|A0A7J7EMU9_DICBM
OG0007490	sp|Q16739|CEGT_HUMAN	tr|A0A7J7EPQ0|A0A7J7EPQ0_DICBM
OG0007491	sp|Q86X19|TMM17_HUMAN	tr|A0A7J7EQC2|A0A7J7EQC2_DICBM
OG0007492	sp|O15146|MUSK_HUMAN	tr|A0A7J7EQI4|A0A7J7EQI4_DICBM
OG0007493	sp|Q9NQ31|AKIP1_HUMAN	tr|A0A7J7ETB7|A0A7J7ETB7_DICBM
OG0007494	sp|O60573|IF4E2_HUMAN	tr|A0A7J7EU76|A0A7J7EU76_DICBM
OG0007495	sp|Q7Z2W7|TRPM8_HUMAN	tr|A0A7J7EUM2|A0A7J7EUM2_DICBM
OG0007496	sp|Q96FB5|MT25B_HUMAN	tr|A0A7J7EWL4|A0A7J7EWL4_DICBM
OG0007497	sp|P51398|RT29_HUMAN	tr|A0A7J7EWX2|A0A7J7EWX2_DICBM
OG0007498	sp|Q50LG9|LRC24_HUMAN	tr|A0A7J7EYW4|A0A7J7EYW4_DICBM
OG0007499	sp|Q9UHB9|SRP68_HUMAN	tr|A0A7J7EZ13|A0A7J7EZ13_DICBM
OG0007500	sp|Q8N6T0|TO6BL_HUMAN	tr|A0A7J7EZ86|A0A7J7EZ86_DICBM
OG0007501	sp|Q13087|PDIA2_HUMAN	tr|A0A7J7EZD8|A0A7J7EZD8_DICBM
OG0007502	sp|O14957|QCR10_HUMAN	tr|A0A7J7EZH7|A0A7J7EZH7_DICBM
OG0007503	sp|Q2TAL8|QRIC1_HUMAN	tr|A0A7J7F0R8|A0A7J7F0R8_DICBM
OG0007504	sp|Q7Z5A4|PRS42_HUMAN	tr|A0A7J7F148|A0A7J7F148_DICBM
OG0007505	sp|Q8N1A0|KT222_HUMAN	tr|A0A7J7F248|A0A7J7F248_DICBM
OG0007506	sp|Q9UKI3|VPRE3_HUMAN	tr|A0A7J7F522|A0A7J7F522_DICBM
OG0007507	sp|Q5T7R7|CA185_HUMAN	tr|A0A7J7F598|A0A7J7F598_DICBM
OG0007508	sp|P01148|GON1_HUMAN	tr|A0A7J7F6A5|A0A7J7F6A5_DICBM
OG0007509	sp|Q9Y6K8|KAD5_HUMAN	tr|A0A7J7F6F4|A0A7J7F6F4_DICBM
OG0007510	sp|P41271|NBL1_HUMAN	tr|A0A7J7F9H5|A0A7J7F9H5_DICBM
OG0007511	sp|Q5TF58|IFFO2_HUMAN	tr|A0A7J7F9U0|A0A7J7F9U0_DICBM
OG0007512	sp|Q9H1N7|S35B3_HUMAN	tr|A0A7J7FAD9|A0A7J7FAD9_DICBM
OG0007513	sp|P61201|CSN2_HUMAN	tr|A0A7J7FBQ6|A0A7J7FBQ6_DICBM
OG0007514	sp|Q86WT6|TRI69_HUMAN	tr|A0A7J7FC01|A0A7J7FC01_DICBM
OG0007515	sp|Q8ND23|CARL3_HUMAN	tr|A0A7J7FDE7|A0A7J7FDE7_DICBM
OG0007516	sp|A0JNW5|UH1BL_HUMAN	tr|A0A7J7FFV3|A0A7J7FFV3_DICBM
OG0007517	sp|Q86VZ6|JAZF1_HUMAN	tr|A0A7J7FI20|A0A7J7FI20_DICBM
OG0007518	sp|Q13405|RM49_HUMAN	tr|A0A7J7FJN5|A0A7J7FJN5_DICBM
OG0007519	sp|A6NE01|F186A_HUMAN	tr|A0A7J7FKE0|A0A7J7FKE0_DICBM
OG0007520	sp|Q15406|NR6A1_HUMAN	tr|A0A7J7FLT7|A0A7J7FLT7_DICBM
OG0007521	sp|Q9H6K5|PRR36_HUMAN	tr|A0A7J7FMW6|A0A7J7FMW6_DICBM
OG0007522	sp|Q9BT09|CNPY3_HUMAN	tr|A0A7J7FR24|A0A7J7FR24_DICBM
OG0007523	sp|P13726|TF_HUMAN	tr|A0A7J7E665|A0A7J7E665_DICBM
OG0007524	sp|Q8IZ63|PRR22_HUMAN	tr|A0A7J7E735|A0A7J7E735_DICBM
OG0007525	sp|P38570|ITAE_HUMAN	tr|A0A7J7E7M9|A0A7J7E7M9_DICBM
OG0007526	sp|Q9BSW2|EFC4B_HUMAN	tr|A0A7J7E916|A0A7J7E916_DICBM
OG0007527	sp|Q9Y316|MEMO1_HUMAN	tr|A0A7J7E9E9|A0A7J7E9E9_DICBM
OG0007528	sp|Q96T21|SEBP2_HUMAN	tr|A0A7J7EAQ5|A0A7J7EAQ5_DICBM
OG0007529	sp|P82930|RT34_HUMAN	tr|A0A7J7EDU7|A0A7J7EDU7_DICBM
OG0007530	sp|Q8NB12|SMYD1_HUMAN	tr|A0A7J7EH65|A0A7J7EH65_DICBM
OG0007531	sp|Q8N1F8|S11IP_HUMAN	tr|A0A7J7EJB7|A0A7J7EJB7_DICBM
OG0007532	sp|O14512|SOCS7_HUMAN	tr|A0A7J7EJN2|A0A7J7EJN2_DICBM
OG0007533	sp|Q92956|TNR14_HUMAN	tr|A0A7J7EL03|A0A7J7EL03_DICBM
OG0007534	sp|O75325|LRRN2_HUMAN	tr|A0A7J7EL62|A0A7J7EL62_DICBM
OG0007535	sp|Q5VZP5|STYL2_HUMAN	tr|A0A7J7ELB2|A0A7J7ELB2_DICBM
OG0007536	sp|P28845|DHI1_HUMAN	tr|A0A7J7ELS1|A0A7J7ELS1_DICBM
OG0007537	sp|P14151|LYAM1_HUMAN	tr|A0A7J7ELW5|A0A7J7ELW5_DICBM
OG0007538	sp|Q8WTV1|THAP3_HUMAN	tr|A0A7J7ENW9|A0A7J7ENW9_DICBM
OG0007539	sp|P55060|XPO2_HUMAN	tr|A0A7J7EP33|A0A7J7EP33_DICBM
OG0007540	sp|Q9NR45|SIAS_HUMAN	tr|A0A7J7EQ10|A0A7J7EQ10_DICBM
OG0007541	sp|O95453|PARN_HUMAN	tr|A0A7J7ERS9|A0A7J7ERS9_DICBM
OG0007542	sp|Q6IPM2|IQCE_HUMAN	tr|A0A7J7ES79|A0A7J7ES79_DICBM
OG0007543	sp|Q9H939|PPIP2_HUMAN	tr|A0A7J7ETW2|A0A7J7ETW2_DICBM
OG0007544	sp|O43151|TET3_HUMAN	tr|A0A7J7ETW8|A0A7J7ETW8_DICBM
OG0007545	sp|Q9BV36|MELPH_HUMAN	tr|A0A7J7EU32|A0A7J7EU32_DICBM
OG0007546	sp|Q8TDZ2|MICA1_HUMAN	tr|A0A7J7EW44|A0A7J7EW44_DICBM
OG0007547	sp|Q9P0P8|MRES1_HUMAN	tr|A0A7J7EWE4|A0A7J7EWE4_DICBM
OG0007548	sp|Q13671|RIN1_HUMAN	tr|A0A7J7EYT3|A0A7J7EYT3_DICBM
OG0007549	sp|A7E2U8|CD047_HUMAN	tr|A0A7J7F2Z4|A0A7J7F2Z4_DICBM
OG0007550	sp|Q86YL5|TDRP_HUMAN	tr|A0A7J7F365|A0A7J7F365_DICBM
OG0007551	sp|O75716|STK16_HUMAN	tr|A0A7J7F3D8|A0A7J7F3D8_DICBM
OG0007552	sp|Q9P1W3|CSC1_HUMAN	tr|A0A7J7F4F3|A0A7J7F4F3_DICBM
OG0007553	sp|O15514|RPB4_HUMAN	tr|A0A7J7F4F6|A0A7J7F4F6_DICBM
OG0007554	sp|P48067|SC6A9_HUMAN	tr|A0A7J7F667|A0A7J7F667_DICBM
OG0007555	sp|P40259|CD79B_HUMAN	tr|A0A7J7F8V8|A0A7J7F8V8_DICBM
OG0007556	sp|P09912|IFI6_HUMAN	tr|A0A7J7F939|A0A7J7F939_DICBM
OG0007557	sp|P50749|RASF2_HUMAN	tr|A0A7J7FAD5|A0A7J7FAD5_DICBM
OG0007558	sp|P11684|UTER_HUMAN	tr|A0A7J7FD79|A0A7J7FD79_DICBM
OG0007559	sp|Q6RFH5|WDR74_HUMAN	tr|A0A7J7FDG2|A0A7J7FDG2_DICBM
OG0007560	sp|Q9NPC1|LT4R2_HUMAN	tr|A0A7J7FDJ3|A0A7J7FDJ3_DICBM
OG0007561	sp|Q7Z2Z1|TICRR_HUMAN	tr|A0A7J7FH96|A0A7J7FH96_DICBM
OG0007562	sp|Q5J8X5|M4A13_HUMAN	tr|A0A7J7FHJ3|A0A7J7FHJ3_DICBM
OG0007563	sp|A8MZH6|OOSP1_HUMAN	tr|A0A7J7FHK1|A0A7J7FHK1_DICBM
OG0007564	sp|Q9UKG9|OCTC_HUMAN	tr|A0A7J7FII4|A0A7J7FII4_DICBM
OG0007565	sp|Q7RTS3|PTF1A_HUMAN	tr|A0A7J7FLC1|A0A7J7FLC1_DICBM
OG0007566	sp|O75908|SOAT2_HUMAN	tr|A0A7J7FLF2|A0A7J7FLF2_DICBM
OG0007567	sp|Q96F45|ZN503_HUMAN	tr|A0A7J7FLT2|A0A7J7FLT2_DICBM
OG0007568	sp|Q86UX2|ITIH5_HUMAN	tr|A0A7J7FLV4|A0A7J7FLV4_DICBM
OG0007569	sp|Q99572|P2RX7_HUMAN	tr|A0A7J7FMV8|A0A7J7FMV8_DICBM
OG0007570	sp|O95998|I18BP_HUMAN	tr|A0A7J7FMY0|A0A7J7FMY0_DICBM
OG0007571	sp|P28290|ITPI2_HUMAN	tr|A0A7J7E5I2|A0A7J7E5I2_DICBM
OG0007572	sp|Q69YN2|C19L1_HUMAN	tr|A0A7J7E6H6|A0A7J7E6H6_DICBM
OG0007573	sp|P51164|ATP4B_HUMAN	tr|A0A7J7E6T0|A0A7J7E6T0_DICBM
OG0007574	sp|Q9NPR9|GP108_HUMAN	tr|A0A7J7E7A8|A0A7J7E7A8_DICBM
OG0007575	sp|O94989|ARHGF_HUMAN	tr|A0A7J7E851|A0A7J7E851_DICBM
OG0007576	sp|Q6UXN8|CLC9A_HUMAN	tr|A0A7J7E9G3|A0A7J7E9G3_DICBM
OG0007577	sp|A6NHS7|MANS4_HUMAN	tr|A0A7J7EA73|A0A7J7EA73_DICBM
OG0007578	sp|Q16678|CP1B1_HUMAN	tr|A0A7J7ECF8|A0A7J7ECF8_DICBM
OG0007579	sp|O00155|GPR25_HUMAN	tr|A0A7J7EDU9|A0A7J7EDU9_DICBM
OG0007580	sp|P78545|ELF3_HUMAN	tr|A0A7J7EED4|A0A7J7EED4_DICBM
OG0007581	sp|Q16543|CDC37_HUMAN	tr|A0A7J7EEX9|A0A7J7EEX9_DICBM
OG0007582	sp|Q8TBP0|TBC16_HUMAN	tr|A0A7J7EH03|A0A7J7EH03_DICBM
OG0007583	sp|Q16342|PDCD2_HUMAN	tr|A0A7J7EHK0|A0A7J7EHK0_DICBM
OG0007584	sp|O95388|CCN4_HUMAN	tr|A0A7J7EI38|A0A7J7EI38_DICBM
OG0007585	sp|Q9P242|NYAP2_HUMAN	tr|A0A7J7EJH8|A0A7J7EJH8_DICBM
OG0007586	sp|Q15022|SUZ12_HUMAN	tr|A0A7J7EJX9|A0A7J7EJX9_DICBM
OG0007587	sp|Q96R06|SPAG5_HUMAN	tr|A0A7J7EK28|A0A7J7EK28_DICBM
OG0007588	sp|O14683|P5I11_HUMAN	tr|A0A7J7EKK2|A0A7J7EKK2_DICBM
OG0007589	sp|P00797|RENI_HUMAN	tr|A0A7J7ELE4|A0A7J7ELE4_DICBM
OG0007590	sp|P59826|BPIB3_HUMAN	tr|A0A7J7EQK3|A0A7J7EQK3_DICBM
OG0007591	sp|Q66K41|Z385C_HUMAN	tr|A0A7J7ER97|A0A7J7ER97_DICBM
OG0007592	sp|Q9UFC0|LRWD1_HUMAN	tr|A0A7J7ERF0|A0A7J7ERF0_DICBM
OG0007593	sp|Q1EHB4|SC5AC_HUMAN	tr|A0A7J7ET06|A0A7J7ET06_DICBM
OG0007594	sp|P49711|CTCF_HUMAN	tr|A0A7J7EV72|A0A7J7EV72_DICBM
OG0007595	sp|Q96A19|C102A_HUMAN	tr|A0A7J7EVK7|A0A7J7EVK7_DICBM
OG0007596	sp|O75626|PRDM1_HUMAN	tr|A0A7J7EVT1|A0A7J7EVT1_DICBM
OG0007597	sp|Q6ZPD9|D19L3_HUMAN	tr|A0A7J7EVU2|A0A7J7EVU2_DICBM
OG0007598	sp|Q70J99|UN13D_HUMAN	tr|A0A7J7EZ04|A0A7J7EZ04_DICBM
OG0007599	sp|Q401N2|ZACN_HUMAN	tr|A0A7J7EZH3|A0A7J7EZH3_DICBM
OG0007600	sp|Q6UY27|PATE2_HUMAN	tr|A0A7J7F020|A0A7J7F020_DICBM
OG0007601	sp|O95785|WIZ_HUMAN	tr|A0A7J7F0J6|A0A7J7F0J6_DICBM
OG0007602	sp|P59923|ZN445_HUMAN	tr|A0A7J7F186|A0A7J7F186_DICBM
OG0007603	sp|Q8IWG1|DNAI3_HUMAN	tr|A0A7J7F6F8|A0A7J7F6F8_DICBM
OG0007604	sp|Q9H0C1|ZMY12_HUMAN	tr|A0A7J7F6I1|A0A7J7F6I1_DICBM
OG0007605	sp|Q9HCM7|FBSL_HUMAN	tr|A0A7J7F718|A0A7J7F718_DICBM
OG0007606	sp|Q9NY26|S39A1_HUMAN	tr|A0A7J7F945|A0A7J7F945_DICBM
OG0007607	sp|Q9NXA8|SIR5_HUMAN	tr|A0A7J7FBI7|A0A7J7FBI7_DICBM
OG0007608	sp|Q9H6Z9|EGLN3_HUMAN	tr|A0A7J7FCP8|A0A7J7FCP8_DICBM
OG0007609	sp|Q96JF0|SIAT2_HUMAN	tr|A0A7J7FDS8|A0A7J7FDS8_DICBM
OG0007610	sp|Q8TAG6|VEXIN_HUMAN	tr|A0A7J7FEZ5|A0A7J7FEZ5_DICBM
OG0007611	sp|Q96JP5|ZFP91_HUMAN	tr|A0A7J7FHI5|A0A7J7FHI5_DICBM
OG0007612	sp|P51636|CAV2_HUMAN	tr|A0A7J7FI75|A0A7J7FI75_DICBM
OG0007613	sp|O75794|CD123_HUMAN	tr|A0A7J7FKU2|A0A7J7FKU2_DICBM
OG0007614	sp|Q9H1C4|UN93B_HUMAN	tr|A0A7J7FLD6|A0A7J7FLD6_DICBM
OG0007615	sp|Q569K6|CC157_HUMAN	tr|A0A7J7FML7|A0A7J7FML7_DICBM
OG0007616	sp|Q9NP64|ZCC17_HUMAN	tr|A0A7J7E410|A0A7J7E410_DICBM
OG0007617	sp|Q96JB8|MPP4_HUMAN	tr|A0A7J7E4N6|A0A7J7E4N6_DICBM
OG0007618	sp|Q9NPH0|PPA6_HUMAN	tr|A0A7J7E599|A0A7J7E599_DICBM
OG0007619	sp|Q2M2E3|ODFP4_HUMAN	tr|A0A7J7E863|A0A7J7E863_DICBM
OG0007620	sp|O00585|CCL21_HUMAN	tr|A0A7J7EAM1|A0A7J7EAM1_DICBM
OG0007621	sp|Q14397|GCKR_HUMAN	tr|A0A7J7EBC7|A0A7J7EBC7_DICBM
OG0007622	sp|A0A087WXM9|MEIKN_HUMAN	tr|A0A7J7ECQ1|A0A7J7ECQ1_DICBM
OG0007623	sp|Q9Y5Y2|NUBP2_HUMAN	tr|A0A7J7EDL5|A0A7J7EDL5_DICBM
OG0007624	sp|Q92522|H1X_HUMAN	tr|A0A7J7EDS0|A0A7J7EDS0_DICBM
OG0007625	sp|Q9H228|S1PR5_HUMAN	tr|A0A7J7EF95|A0A7J7EF95_DICBM
OG0007626	sp|Q9UBF6|RBX2_HUMAN	tr|A0A7J7EFV1|A0A7J7EFV1_DICBM
OG0007627	sp|P26373|RL13_HUMAN	tr|A0A7J7EH05|A0A7J7EH05_DICBM
OG0007628	sp|O15297|PPM1D_HUMAN	tr|A0A7J7EJT8|A0A7J7EJT8_DICBM
OG0007629	sp|Q8TEB9|RHBL4_HUMAN	tr|A0A7J7EK88|A0A7J7EK88_DICBM
OG0007630	sp|P0DPB6|RPAC2_HUMAN	tr|A0A7J7EKM3|A0A7J7EKM3_DICBM
OG0007631	sp|P57082|TBX4_HUMAN	tr|A0A7J7EKT7|A0A7J7EKT7_DICBM
OG0007632	sp|Q9H4S2|GSX1_HUMAN	tr|A0A7J7EKX8|A0A7J7EKX8_DICBM
OG0007633	sp|Q96B42|TMM18_HUMAN	tr|A0A7J7EN85|A0A7J7EN85_DICBM
OG0007634	sp|O75072|FKTN_HUMAN	tr|A0A7J7EPM8|A0A7J7EPM8_DICBM
OG0007635	sp|Q5T1M5|FKB15_HUMAN	tr|A0A7J7EPS9|A0A7J7EPS9_DICBM
OG0007636	sp|Q9H347|UBQL3_HUMAN	tr|A0A7J7ESC1|A0A7J7ESC1_DICBM
OG0007638	sp|Q8WYP5|ELYS_HUMAN	tr|A0A7J7EU02|A0A7J7EU02_DICBM
OG0007639	sp|P51665|PSMD7_HUMAN	tr|A0A7J7EUN2|A0A7J7EUN2_DICBM
OG0007640	sp|Q9H0T7|RAB17_HUMAN	tr|A0A7J7EUR2|A0A7J7EUR2_DICBM
OG0007641	sp|Q9BVG8|KIFC3_HUMAN	tr|A0A7J7EV16|A0A7J7EV16_DICBM
OG0007642	sp|Q969F1|TF3C6_HUMAN	tr|A0A7J7EW89|A0A7J7EW89_DICBM
OG0007643	sp|Q6PGQ7|BORA_HUMAN	tr|A0A7J7EX89|A0A7J7EX89_DICBM
OG0007644	sp|O14618|CCS_HUMAN	tr|A0A7J7EYJ1|A0A7J7EYJ1_DICBM
OG0007645	sp|Q9Y5J9|TIM8B_HUMAN	tr|A0A7J7EZK9|A0A7J7EZK9_DICBM
OG0007646	sp|Q9Y580|RBM7_HUMAN	tr|A0A7J7EZP8|A0A7J7EZP8_DICBM
OG0007647	sp|B3GLJ2|PATE3_HUMAN	tr|A0A7J7F023|A0A7J7F023_DICBM
OG0007648	sp|A6H8M9|CDHR4_HUMAN	tr|A0A7J7F0N8|A0A7J7F0N8_DICBM
OG0007649	sp|Q99469|STAC_HUMAN	tr|A0A7J7F280|A0A7J7F280_DICBM
OG0007650	sp|Q8IYY4|DZI1L_HUMAN	tr|A0A7J7F2I7|A0A7J7F2I7_DICBM
OG0007651	sp|Q765I0|UTS2B_HUMAN	tr|A0A7J7F2I8|A0A7J7F2I8_DICBM
OG0007652	sp|Q8NB16|MLKL_HUMAN	tr|A0A7J7F2P8|A0A7J7F2P8_DICBM
OG0007653	sp|Q9NVR7|TBCC1_HUMAN	tr|A0A7J7F386|A0A7J7F386_DICBM
OG0007654	sp|Q6UWU2|GLB1L_HUMAN	tr|A0A7J7F3C3|A0A7J7F3C3_DICBM
