Orthogroup	Homo_sapiens	Rhinolophus_ferrumequinum
OG0005154	sp|Q9BZH6|WDR11_HUMAN	tr|A0A671F1E8|A0A671F1E8_RHIFE
OG0005155	sp|Q9H0R6|GATA_HUMAN	tr|A0A671DX92|A0A671DX92_RHIFE
OG0005156	sp|Q9H1C7|CYTM1_HUMAN	tr|A0A671ERC7|A0A671ERC7_RHIFE
OG0005157	sp|Q9H2P9|DPH5_HUMAN	tr|A0A671FI08|A0A671FI08_RHIFE
OG0005158	sp|Q9H6L5|RETR1_HUMAN	tr|A0A671E607|A0A671E607_RHIFE
OG0005159	sp|Q9H9L3|I20L2_HUMAN	tr|A0A671F444|A0A671F444_RHIFE
OG0005160	sp|Q9HC96|CAN10_HUMAN	tr|A0A671DPN6|A0A671DPN6_RHIFE
OG0005161	sp|Q9NVR2|INT10_HUMAN	tr|A0A671F2Z9|A0A671F2Z9_RHIFE
OG0005162	sp|Q9UBM1|PEMT_HUMAN	tr|A0A671EIT9|A0A671EIT9_RHIFE
OG0005163	sp|Q9UBY8|CLN8_HUMAN	tr|A0A671EKU0|A0A671EKU0_RHIFE
OG0005164	sp|Q9UBZ4|APEX2_HUMAN	tr|A0A671DQH4|A0A671DQH4_RHIFE
OG0005165	sp|Q9UHH9|IP6K2_HUMAN	tr|A0A671EP38|A0A671EP38_RHIFE
OG0005166	sp|Q9UIF8|BAZ2B_HUMAN	tr|A0A671EGL5|A0A671EGL5_RHIFE
OG0005167	sp|Q9UJX3|APC7_HUMAN	tr|A0A671ECK6|A0A671ECK6_RHIFE
OG0005168	sp|Q9ULX6|AKP8L_HUMAN	tr|A0A671ERU5|A0A671ERU5_RHIFE
OG0005169	sp|Q9UPM6|LHX6_HUMAN	tr|A0A671FZY7|A0A671FZY7_RHIFE
OG0005170	sp|Q9UPU9|SMAG1_HUMAN	tr|A0A671DLF5|A0A671DLF5_RHIFE
OG0005171	sp|Q9Y281|COF2_HUMAN	tr|A0A671DZG9|A0A671DZG9_RHIFE
OG0005172	sp|Q9Y4K0|LOXL2_HUMAN	tr|A0A671EHJ8|A0A671EHJ8_RHIFE
OG0005173	sp|A0A087WV53|SPEGN_HUMAN	tr|A0A671G7T1|A0A671G7T1_RHIFE
OG0005174	sp|A0A5F9ZHS7|NFILZ_HUMAN	tr|A0A671F9Z3|A0A671F9Z3_RHIFE
OG0005175	tr|A0A8I5KTY6|A0A8I5KTY6_HUMAN	tr|A0A671FPR0|A0A671FPR0_RHIFE
OG0005176	sp|A6NGR9|MROH6_HUMAN	tr|A0A671FL27|A0A671FL27_RHIFE
OG0005177	sp|D3W0D1|KLRF2_HUMAN	tr|A0A671EY79|A0A671EY79_RHIFE
OG0005178	sp|O15211|RGL2_HUMAN	tr|A0A671FAC0|A0A671FAC0_RHIFE
OG0005179	sp|O43414|ERI3_HUMAN	tr|A0A671EMX7|A0A671EMX7_RHIFE
OG0005180	sp|O75312|ZPR1_HUMAN	tr|B2KIF6|B2KIF6_RHIFE
OG0005181	sp|O75473|LGR5_HUMAN	tr|A0A671DXS0|A0A671DXS0_RHIFE
OG0005182	sp|O94826|TOM70_HUMAN	tr|A0A671EG05|A0A671EG05_RHIFE
OG0005183	sp|P07237|PDIA1_HUMAN	tr|A0A671E3S5|A0A671E3S5_RHIFE
OG0005184	sp|P15309|PPAP_HUMAN	tr|A0A671FSH6|A0A671FSH6_RHIFE
OG0005185	sp|P22914|CRYGS_HUMAN	tr|A0A671F1P9|A0A671F1P9_RHIFE
OG0005186	sp|P32754|HPPD_HUMAN	tr|A0A671EBM1|A0A671EBM1_RHIFE
OG0005187	sp|P50895|BCAM_HUMAN	tr|A0A671E4L1|A0A671E4L1_RHIFE
OG0005188	sp|P56817|BACE1_HUMAN	tr|A0A671ELA9|A0A671ELA9_RHIFE
OG0005189	sp|P60201|MYPR_HUMAN	tr|A0A671DI96|A0A671DI96_RHIFE
OG0005190	sp|P62745|RHOB_HUMAN	tr|A0A671E3W7|A0A671E3W7_RHIFE
OG0005191	sp|Q07687|DLX2_HUMAN	tr|A0A671DP75|A0A671DP75_RHIFE
OG0005192	sp|Q13099|IFT88_HUMAN	tr|A0A671DSP6|A0A671DSP6_RHIFE
OG0005193	sp|Q13190|STX5_HUMAN	tr|A0A671EWQ0|A0A671EWQ0_RHIFE
OG0005194	sp|Q14117|DPYS_HUMAN	tr|A0A671E4C4|A0A671E4C4_RHIFE
OG0005195	sp|Q1X8D7|LRC36_HUMAN	tr|A0A671FD35|A0A671FD35_RHIFE
OG0005196	sp|Q52MB2|CC184_HUMAN	tr|A0A671EE30|A0A671EE30_RHIFE
OG0005197	sp|Q5JTD0|TJAP1_HUMAN	tr|A0A671E2I6|A0A671E2I6_RHIFE
OG0005198	sp|Q5JU69|TOR2A_HUMAN	tr|A0A671FFN0|A0A671FFN0_RHIFE
OG0005199	sp|Q5NUL3|FFAR4_HUMAN	tr|A0A671EU71|A0A671EU71_RHIFE
OG0005200	sp|Q5SW24|DACT2_HUMAN	tr|A0A671FTC3|A0A671FTC3_RHIFE
OG0005201	sp|Q5U651|RAIN_HUMAN	tr|A0A671E8D7|A0A671E8D7_RHIFE
OG0005202	sp|Q5VWI1|TCRGL_HUMAN	tr|A0A671ED84|A0A671ED84_RHIFE
OG0005203	sp|Q6AI39|BICRL_HUMAN	tr|A0A671DSF1|A0A671DSF1_RHIFE
OG0005204	sp|Q6UWD8|CP054_HUMAN	tr|A0A671FDJ2|A0A671FDJ2_RHIFE
OG0005205	sp|Q6WKZ4|RFIP1_HUMAN	tr|A0A671DR76|A0A671DR76_RHIFE
OG0005206	sp|Q6ZRK6|CCD73_HUMAN	tr|A0A671E4Z8|A0A671E4Z8_RHIFE
OG0005207	sp|Q86SG2|ANR23_HUMAN	tr|A0A671FS44|A0A671FS44_RHIFE
OG0005208	sp|Q86TJ2|TAD2B_HUMAN	tr|A0A671EDN1|A0A671EDN1_RHIFE
OG0005209	sp|Q86WK6|AMGO1_HUMAN	tr|A0A671FYS9|A0A671FYS9_RHIFE
OG0005210	sp|Q8IUW5|RELL1_HUMAN	tr|A0A671DI54|A0A671DI54_RHIFE
OG0005211	sp|Q8IZC6|CORA1_HUMAN	tr|A0A671F9W6|A0A671F9W6_RHIFE
OG0005212	sp|Q8N1G4|LRC47_HUMAN	tr|A0A671EG55|A0A671EG55_RHIFE
OG0005213	sp|Q8N456|LRC18_HUMAN	tr|A0A671G8V2|A0A671G8V2_RHIFE
OG0005214	sp|Q8N6N7|ACBD7_HUMAN	tr|A0A671FVX2|A0A671FVX2_RHIFE
OG0005215	sp|Q8N6P7|I22R1_HUMAN	tr|A0A671DNL3|A0A671DNL3_RHIFE
OG0005216	sp|Q8N8Z6|DCBD1_HUMAN	tr|A0A671FSJ2|A0A671FSJ2_RHIFE
OG0005217	sp|Q8N9Y4|F181A_HUMAN	tr|A0A671EAQ1|A0A671EAQ1_RHIFE
OG0005218	sp|Q8ND61|CC020_HUMAN	tr|A0A671FGE3|A0A671FGE3_RHIFE
OG0005219	sp|Q8NDV7|TNR6A_HUMAN	tr|A0A671FHQ2|A0A671FHQ2_RHIFE
OG0005220	sp|Q8NFZ8|CADM4_HUMAN	tr|A0A671G2S0|A0A671G2S0_RHIFE
OG0005221	sp|Q8TDF5|NETO1_HUMAN	tr|A0A671FNQ5|A0A671FNQ5_RHIFE
OG0005222	sp|Q92994|TF3B_HUMAN	tr|A0A671DLR8|A0A671DLR8_RHIFE
OG0005223	sp|Q93015|NAA80_HUMAN	tr|A0A671G658|A0A671G658_RHIFE
OG0005224	sp|Q969G6|RIFK_HUMAN	tr|A0A671F3A5|A0A671F3A5_RHIFE
OG0005225	sp|Q96E40|SACA9_HUMAN	tr|A0A671F8I7|A0A671F8I7_RHIFE
OG0005226	sp|Q96EV2|RBM33_HUMAN	tr|A0A671FQK9|A0A671FQK9_RHIFE
OG0005227	sp|Q96FF9|CDCA5_HUMAN	tr|A0A671E1W8|A0A671E1W8_RHIFE
OG0005228	sp|Q96FX7|TRM61_HUMAN	tr|A0A671DT60|A0A671DT60_RHIFE
OG0005229	sp|Q96I82|KAZD1_HUMAN	tr|A0A671E967|A0A671E967_RHIFE
OG0005230	sp|Q9BX73|TM2D2_HUMAN	tr|A0A671DMD8|A0A671DMD8_RHIFE
OG0005231	sp|Q9BYD9|ACTT3_HUMAN	tr|A0A671DW04|A0A671DW04_RHIFE
OG0005232	sp|Q9H2A7|CXL16_HUMAN	tr|A0A671FID5|A0A671FID5_RHIFE
OG0005233	sp|Q9H4I3|TRABD_HUMAN	tr|A0A671DWT0|A0A671DWT0_RHIFE
OG0005234	sp|Q9HC73|CRLF2_HUMAN	tr|A0A671E042|A0A671E042_RHIFE
OG0005235	sp|Q9NNW5|WDR6_HUMAN	tr|A0A671EN52|A0A671EN52_RHIFE
OG0005236	sp|Q9NVE4|CCD87_HUMAN	tr|A0A671DRX1|A0A671DRX1_RHIFE
OG0005237	sp|Q9NX07|TSAP1_HUMAN	tr|A0A671EKD5|A0A671EKD5_RHIFE
OG0005238	sp|Q9Y4D8|HECD4_HUMAN	tr|A0A671ENN0|A0A671ENN0_RHIFE
OG0005239	sp|Q9Y5P8|P2R3B_HUMAN	tr|A0A671E8C6|A0A671E8C6_RHIFE
OG0005240	sp|Q9Y5X5|NPFF2_HUMAN	tr|A0A671FZ37|A0A671FZ37_RHIFE
OG0005241	sp|Q9Y6J3|SMA5O_HUMAN	tr|A0A671ED33|A0A671ED33_RHIFE
OG0005242	sp|Q9Y6Y9|LY96_HUMAN	tr|A0A671EQP0|A0A671EQP0_RHIFE
OG0005243	sp|A0A1B0GVG4|CC194_HUMAN	tr|A0A671FI83|A0A671FI83_RHIFE
OG0005244	sp|A2RUB6|CCD66_HUMAN	tr|A0A671GC23|A0A671GC23_RHIFE
OG0005245	sp|A4IF30|S35F4_HUMAN	tr|A0A671E005|A0A671E005_RHIFE
OG0005246	sp|A6NGE7|URAD_HUMAN	tr|A0A671DXC8|A0A671DXC8_RHIFE
OG0005247	sp|A8MYZ6|FOXO6_HUMAN	tr|A0A671E4A1|A0A671E4A1_RHIFE
OG0005248	sp|O00139|KIF2A_HUMAN	tr|A0A671FIJ1|A0A671FIJ1_RHIFE
OG0005249	sp|O15355|PPM1G_HUMAN	tr|A0A671EUC1|A0A671EUC1_RHIFE
OG0005250	sp|O43663|PRC1_HUMAN	tr|A0A671G7X4|A0A671G7X4_RHIFE
OG0005251	sp|O60882|MMP20_HUMAN	tr|A0A671E8Z0|A0A671E8Z0_RHIFE
OG0005252	sp|O95841|ANGL1_HUMAN	tr|A0A671FMA1|A0A671FMA1_RHIFE
OG0005253	sp|P02765|FETUA_HUMAN	tr|A0A671EVF0|A0A671EVF0_RHIFE
OG0005254	sp|P07498|CASK_HUMAN	tr|A0A671FLP7|A0A671FLP7_RHIFE
OG0005255	sp|P0C672|TSN19_HUMAN	tr|A0A671F9S8|A0A671F9S8_RHIFE
OG0005256	sp|P12643|BMP2_HUMAN	tr|A0A671FUT1|A0A671FUT1_RHIFE
OG0005257	sp|P13639|EF2_HUMAN	tr|A0A671G5R4|A0A671G5R4_RHIFE
OG0005258	sp|P13805|TNNT1_HUMAN	tr|A0A671FE06|A0A671FE06_RHIFE
OG0005259	sp|P20265|PO3F2_HUMAN	tr|A0A671DVX6|A0A671DVX6_RHIFE
OG0005260	sp|P22681|CBL_HUMAN	tr|A0A671FHM8|A0A671FHM8_RHIFE
OG0005261	sp|P23378|GCSP_HUMAN	tr|A0A671F3J3|A0A671F3J3_RHIFE
OG0005262	sp|P46063|RECQ1_HUMAN	tr|A0A671FXH0|A0A671FXH0_RHIFE
OG0005263	sp|P48637|GSHB_HUMAN	tr|A0A671E9B2|A0A671E9B2_RHIFE
OG0005264	sp|P49591|SYSC_HUMAN	tr|A0A671FQM4|A0A671FQM4_RHIFE
OG0005265	sp|P60604|UB2G2_HUMAN	tr|A0A671DLK6|A0A671DLK6_RHIFE
OG0005266	sp|P62495|ERF1_HUMAN	tr|A0A671ESP1|A0A671ESP1_RHIFE
OG0005267	sp|P78508|KCJ10_HUMAN	tr|A0A671FTP5|A0A671FTP5_RHIFE
OG0005268	sp|Q08623|HDHD1_HUMAN	tr|A0A671DWV6|A0A671DWV6_RHIFE
OG0005269	sp|Q13393|PLD1_HUMAN	tr|A0A671DJ24|A0A671DJ24_RHIFE
OG0005270	sp|Q13516|OLIG2_HUMAN	tr|B2B9A7|B2B9A7_RHIFE
OG0005271	sp|Q14232|EI2BA_HUMAN	tr|A0A671FZV4|A0A671FZV4_RHIFE
OG0005272	sp|Q49MI3|CERKL_HUMAN	tr|A0A671FMB5|A0A671FMB5_RHIFE
OG0005273	sp|Q52LD8|RFTN2_HUMAN	tr|A0A671G6B8|A0A671G6B8_RHIFE
OG0005274	sp|Q5XUX1|FBXW9_HUMAN	tr|A0A671G908|A0A671G908_RHIFE
OG0005275	sp|Q66GS9|CP135_HUMAN	tr|A0A671E511|A0A671E511_RHIFE
OG0005276	sp|Q68CQ4|UTP25_HUMAN	tr|A0A671FNF8|A0A671FNF8_RHIFE
OG0005277	sp|Q6GPH6|IPIL1_HUMAN	tr|A0A671FY13|A0A671FY13_RHIFE
OG0005278	sp|Q6ZTR7|CBAR2_HUMAN	tr|A0A671EUY3|A0A671EUY3_RHIFE
OG0005279	sp|Q7Z6I6|RHG30_HUMAN	tr|A0A671EV55|A0A671EV55_RHIFE
OG0005280	sp|Q86UA6|RIP_HUMAN	tr|A0A671FP28|A0A671FP28_RHIFE
OG0005281	sp|Q86UD3|MARH3_HUMAN	tr|A0A671DKT3|A0A671DKT3_RHIFE
OG0005282	sp|Q8IUB2|WFDC3_HUMAN	tr|A0A671G0S4|A0A671G0S4_RHIFE
OG0005283	sp|Q8IV45|UN5CL_HUMAN	tr|A0A671DUP4|A0A671DUP4_RHIFE
OG0005284	sp|Q8IZE3|PACE1_HUMAN	tr|A0A671G321|A0A671G321_RHIFE
OG0005285	sp|Q8N8F7|LSME1_HUMAN	tr|A0A671FHN0|A0A671FHN0_RHIFE
OG0005286	sp|Q8TCC7|S22A8_HUMAN	tr|A0A671ETH8|A0A671ETH8_RHIFE
OG0005287	sp|Q8TDN1|KCNG4_HUMAN	tr|A0A671F090|A0A671F090_RHIFE
OG0005288	sp|Q8WU08|ST32A_HUMAN	tr|A0A671EM53|A0A671EM53_RHIFE
OG0005289	sp|Q92874|DNSL2_HUMAN	tr|A0A671G4Y5|A0A671G4Y5_RHIFE
OG0005290	sp|Q92882|OSTF1_HUMAN	tr|A0A671EYD5|A0A671EYD5_RHIFE
OG0005291	sp|Q96QB1|RHG07_HUMAN	tr|A0A671E6E5|A0A671E6E5_RHIFE
OG0005292	sp|Q99445|GML_HUMAN	tr|A0A671FIW7|A0A671FIW7_RHIFE
OG0005293	sp|Q9BRT2|UQCC2_HUMAN	tr|A0A671FPB3|A0A671FPB3_RHIFE
OG0005294	sp|Q9BRX5|PSF3_HUMAN	tr|A0A671EQZ8|A0A671EQZ8_RHIFE
OG0005295	sp|Q9BX63|FANCJ_HUMAN	tr|A0A671ELC7|A0A671ELC7_RHIFE
OG0005296	sp|Q9BYF1|ACE2_HUMAN	tr|A0A671F9Q9|A0A671F9Q9_RHIFE
OG0005297	sp|Q9H0F7|ARL6_HUMAN	tr|A0A671E7Q8|A0A671E7Q8_RHIFE
OG0005298	sp|Q9H2U2|IPYR2_HUMAN	tr|A0A671DSM9|A0A671DSM9_RHIFE
OG0005299	sp|Q9H2Z4|NKX24_HUMAN	tr|A0A671EXG6|A0A671EXG6_RHIFE
OG0005300	sp|Q9H7P9|PKHG2_HUMAN	tr|A0A671GCN6|A0A671GCN6_RHIFE
OG0005301	sp|Q9NX04|CA109_HUMAN	tr|A0A671E110|A0A671E110_RHIFE
OG0005302	sp|Q9UBV8|PEF1_HUMAN	tr|A0A671ETB5|A0A671ETB5_RHIFE
OG0005303	sp|Q9UBZ9|REV1_HUMAN	tr|A0A671GCT2|A0A671GCT2_RHIFE
OG0005304	sp|Q9Y230|RUVB2_HUMAN	tr|A0A671ECY1|A0A671ECY1_RHIFE
OG0005305	sp|Q9Y305|ACOT9_HUMAN	tr|A0A671DUE4|A0A671DUE4_RHIFE
OG0005306	sp|A0A087WWA1|P3URF_HUMAN	tr|A0A671DJ11|A0A671DJ11_RHIFE
OG0005307	sp|A1A5C7|S22AN_HUMAN	tr|A0A671DLM1|A0A671DLM1_RHIFE
OG0005308	sp|A1E959|ODAM_HUMAN	tr|A0A671FFT7|A0A671FFT7_RHIFE
OG0005309	sp|B0YJ81|HACD1_HUMAN	tr|A0A671G318|A0A671G318_RHIFE
OG0005310	sp|O00291|HIP1_HUMAN	tr|A0A671EIV9|A0A671EIV9_RHIFE
OG0005311	sp|O60894|RAMP1_HUMAN	tr|A0A671DUB2|A0A671DUB2_RHIFE
OG0005312	sp|O95544|NADK_HUMAN	tr|A0A671FA78|A0A671FA78_RHIFE
OG0005313	sp|O95571|ETHE1_HUMAN	tr|A0A671FUZ6|A0A671FUZ6_RHIFE
OG0005314	sp|P01225|FSHB_HUMAN	tr|A0A671EQN4|A0A671EQN4_RHIFE
OG0005315	sp|P04628|WNT1_HUMAN	tr|A0A671ELA2|A0A671ELA2_RHIFE
OG0005316	sp|P13942|COBA2_HUMAN	tr|A0A671F5P5|A0A671F5P5_RHIFE
OG0005317	sp|P14868|SYDC_HUMAN	tr|A0A671E7E4|A0A671E7E4_RHIFE
OG0005318	sp|P17027|ZNF23_HUMAN	tr|A0A671ERU6|A0A671ERU6_RHIFE
OG0005319	sp|P23284|PPIB_HUMAN	tr|A0A671ENY8|A0A671ENY8_RHIFE
OG0005320	sp|P25311|ZA2G_HUMAN	tr|A0A671DRP5|A0A671DRP5_RHIFE
OG0005321	sp|P35716|SOX11_HUMAN	tr|A0A671ENX8|A0A671ENX8_RHIFE
OG0005322	sp|P46092|CCR10_HUMAN	tr|A0A671EK58|A0A671EK58_RHIFE
OG0005323	sp|P54687|BCAT1_HUMAN	tr|A0A671DUR1|A0A671DUR1_RHIFE
OG0005324	sp|P55318|FOXA3_HUMAN	tr|A0A671ETK3|A0A671ETK3_RHIFE
OG0005325	sp|P81408|EREP3_HUMAN	tr|A0A671EWG6|A0A671EWG6_RHIFE
OG0005326	sp|Q0P670|SPEM2_HUMAN	tr|A0A671FDR3|A0A671FDR3_RHIFE
OG0005327	sp|Q14807|KIF22_HUMAN	tr|A0A671FDU4|A0A671FDU4_RHIFE
OG0005328	sp|Q15428|SF3A2_HUMAN	tr|A0A671ERL2|A0A671ERL2_RHIFE
OG0005329	sp|Q15545|TAF7_HUMAN	tr|A0A671E7R9|A0A671E7R9_RHIFE
OG0005330	sp|Q15555|MARE2_HUMAN	tr|A0A671EAW0|A0A671EAW0_RHIFE
OG0005331	sp|Q3SXY7|LRIT3_HUMAN	tr|A0A671E0S2|A0A671E0S2_RHIFE
OG0005332	sp|Q5H943|KKLC1_HUMAN	tr|A0A671G5M4|A0A671G5M4_RHIFE
OG0005333	sp|Q5RHP9|ERIC3_HUMAN	tr|A0A671EAH6|A0A671EAH6_RHIFE
OG0005334	sp|Q5TEU4|NDUF5_HUMAN	tr|A0A671E679|A0A671E679_RHIFE
OG0005335	sp|Q5VXT5|SYPL2_HUMAN	tr|A0A671FSR2|A0A671FSR2_RHIFE
OG0005336	sp|Q66K41|Z385C_HUMAN	tr|A0A671EGC5|A0A671EGC5_RHIFE
OG0005337	sp|Q6P4H8|ACKMT_HUMAN	tr|A0A671DUH9|A0A671DUH9_RHIFE
OG0005338	sp|Q6P9F5|TRI40_HUMAN	tr|A0A671E3U7|A0A671E3U7_RHIFE
OG0005339	sp|Q6PK18|OGFD3_HUMAN	tr|A0A671ED45|A0A671ED45_RHIFE
OG0005340	sp|Q8IVL5|P3H2_HUMAN	tr|A0A671FV68|A0A671FV68_RHIFE
OG0005341	sp|Q8N434|SVOPL_HUMAN	tr|A0A671EGS0|A0A671EGS0_RHIFE
OG0005342	sp|Q8N474|SFRP1_HUMAN	tr|A0A671DIM2|A0A671DIM2_RHIFE
OG0005343	sp|Q8N4S7|PAQR4_HUMAN	tr|A0A671FAP1|A0A671FAP1_RHIFE
OG0005344	sp|Q8N6D5|ANR29_HUMAN	tr|A0A671FX01|A0A671FX01_RHIFE
OG0005345	sp|Q8N8Q1|C56D1_HUMAN	tr|A0A671FTM1|A0A671FTM1_RHIFE
OG0005346	sp|Q8TCT8|SPP2A_HUMAN	tr|A0A671DMI6|A0A671DMI6_RHIFE
OG0005347	sp|Q8TF66|LRC15_HUMAN	tr|A0A671FXX0|A0A671FXX0_RHIFE
OG0005348	sp|Q8WZA9|IRGQ_HUMAN	tr|A0A671FX65|A0A671FX65_RHIFE
OG0005349	sp|Q92187|SIA8D_HUMAN	tr|A0A671EVV3|A0A671EVV3_RHIFE
OG0005350	sp|Q92834|RPGR_HUMAN	tr|A0A671DXE3|A0A671DXE3_RHIFE
OG0005351	sp|Q96DR4|STAR4_HUMAN	tr|A0A671FBK2|A0A671FBK2_RHIFE
OG0005352	sp|Q96N77|ZN641_HUMAN	tr|A0A671EES3|A0A671EES3_RHIFE
OG0005353	sp|Q96PM5|ZN363_HUMAN	tr|A0A671G503|A0A671G503_RHIFE
OG0005354	sp|Q9BUE0|MED18_HUMAN	tr|A0A671EG21|A0A671EG21_RHIFE
OG0005355	sp|Q9BYW1|GTR11_HUMAN	tr|A0A671FNP8|A0A671FNP8_RHIFE
OG0005356	sp|Q9H228|S1PR5_HUMAN	tr|A0A671FDB1|A0A671FDB1_RHIFE
OG0005357	sp|Q9NPF0|CD320_HUMAN	tr|A0A671F891|A0A671F891_RHIFE
OG0005358	sp|Q9NQG6|MID51_HUMAN	tr|A0A671DMD0|A0A671DMD0_RHIFE
OG0005359	sp|Q9NQT4|EXOS5_HUMAN	tr|A0A671FL36|A0A671FL36_RHIFE
OG0005360	sp|Q9NRA1|PDGFC_HUMAN	tr|A0A671EU65|A0A671EU65_RHIFE
OG0005361	sp|Q9NZU1|FLRT1_HUMAN	tr|A0A671EIL2|A0A671EIL2_RHIFE
OG0005362	sp|Q9UBP9|GULP1_HUMAN	tr|A0A671F489|A0A671F489_RHIFE
OG0005363	sp|Q9UGM6|SYWM_HUMAN	tr|A0A671FTC5|A0A671FTC5_RHIFE
OG0005364	sp|Q9ULX5|RN112_HUMAN	tr|A0A671G0N4|A0A671G0N4_RHIFE
OG0005365	sp|Q9Y6M9|NDUB9_HUMAN	tr|A0A671FEQ5|A0A671FEQ5_RHIFE
OG0005366	sp|A6NNN8|S38A8_HUMAN	tr|A0A671EP16|A0A671EP16_RHIFE
OG0005368	sp|O00764|PDXK_HUMAN	tr|A0A671DQF0|A0A671DQF0_RHIFE
OG0005369	sp|O15068|MCF2L_HUMAN	tr|A0A671EYI1|A0A671EYI1_RHIFE
OG0005370	sp|O60268|K0513_HUMAN	tr|A0A671EZM2|A0A671EZM2_RHIFE
OG0005371	sp|O75251|NDUS7_HUMAN	tr|A0A671F7X2|A0A671F7X2_RHIFE
OG0005372	sp|O75783|RHBL1_HUMAN	tr|A0A671FF04|A0A671FF04_RHIFE
OG0005373	sp|O95376|ARI2_HUMAN	tr|A0A671EFR7|A0A671EFR7_RHIFE
OG0005374	sp|P01732|CD8A_HUMAN	tr|A0A671ENT3|A0A671ENT3_RHIFE
OG0005375	sp|P0DJG4|THEGL_HUMAN	tr|A0A671E1V3|A0A671E1V3_RHIFE
OG0005376	sp|P11047|LAMC1_HUMAN	tr|A0A671G1Z6|A0A671G1Z6_RHIFE
OG0005377	sp|P11150|LIPC_HUMAN	tr|A0A671FAD1|A0A671FAD1_RHIFE
OG0005378	sp|P22674|CCNO_HUMAN	tr|A0A671EZ13|A0A671EZ13_RHIFE
OG0005379	sp|P25789|PSA4_HUMAN	tr|A0A671FDR0|A0A671FDR0_RHIFE
OG0005380	sp|P49638|TTPA_HUMAN	tr|A0A671E694|A0A671E694_RHIFE
OG0005381	sp|P53680|AP2S1_HUMAN	tr|A0A671F1F3|A0A671F1F3_RHIFE
OG0005382	sp|P60606|CTXN1_HUMAN	tr|A0A671F5N6|A0A671F5N6_RHIFE
OG0005383	sp|Q0ZGT2|NEXN_HUMAN	tr|A0A671E802|A0A671E802_RHIFE
OG0005384	sp|Q13277|STX3_HUMAN	tr|A0A671DTI0|A0A671DTI0_RHIFE
OG0005385	sp|Q13627|DYR1A_HUMAN	tr|A0A671DTZ0|A0A671DTZ0_RHIFE
OG0005386	sp|Q16586|SGCA_HUMAN	tr|A0A671G3I0|A0A671G3I0_RHIFE
OG0005387	sp|Q2TBA0|KLH40_HUMAN	tr|A0A671FD18|A0A671FD18_RHIFE
OG0005388	sp|Q3SX64|OD3L2_HUMAN	tr|A0A671EC46|A0A671EC46_RHIFE
OG0005389	sp|Q49A92|CH034_HUMAN	tr|A0A671EX53|A0A671EX53_RHIFE
OG0005390	sp|Q5GH70|XKR9_HUMAN	tr|A0A671EWW3|A0A671EWW3_RHIFE
OG0005391	sp|Q5T9C2|F102A_HUMAN	tr|A0A671FQV8|A0A671FQV8_RHIFE
OG0005392	sp|Q676U5|A16L1_HUMAN	tr|A0A671E0L3|A0A671E0L3_RHIFE
OG0005393	sp|Q6P5S7|RNK_HUMAN	tr|A0A671F421|A0A671F421_RHIFE
OG0005394	sp|Q6UW88|EPGN_HUMAN	tr|A0A671G3X8|A0A671G3X8_RHIFE
OG0005395	sp|Q6UWN5|LYPD5_HUMAN	tr|A0A671G4K3|A0A671G4K3_RHIFE
OG0005396	sp|Q70J99|UN13D_HUMAN	tr|A0A671FLQ9|A0A671FLQ9_RHIFE
OG0005397	sp|Q86SQ6|AGRA1_HUMAN	tr|A0A671E3Q0|A0A671E3Q0_RHIFE
OG0005398	sp|Q86UU1|PHLB1_HUMAN	tr|A0A671F671|A0A671F671_RHIFE
OG0005399	sp|Q86VL8|S47A2_HUMAN	tr|A0A671ESH6|A0A671ESH6_RHIFE
OG0005400	sp|Q86YC3|LRC33_HUMAN	tr|A0A671FAI6|A0A671FAI6_RHIFE
OG0005401	sp|Q8IVH4|MMAA_HUMAN	tr|A0A671F8H2|A0A671F8H2_RHIFE
OG0005402	sp|Q8IVJ1|S41A1_HUMAN	tr|A0A671EXA0|A0A671EXA0_RHIFE
OG0005403	sp|Q8IWV1|LAX1_HUMAN	tr|A0A671FGC2|A0A671FGC2_RHIFE
OG0005404	sp|Q8N3F0|MTURN_HUMAN	tr|A0A671G1K9|A0A671G1K9_RHIFE
OG0005405	sp|Q8NB91|FANCB_HUMAN	tr|A0A671F8G6|A0A671F8G6_RHIFE
OG0005406	sp|Q8NC67|NETO2_HUMAN	tr|A0A671F6J7|A0A671F6J7_RHIFE
OG0005407	sp|Q8NGK0|O51G2_HUMAN	tr|A0A671F383|A0A671F383_RHIFE
OG0005408	sp|Q969T3|SNX21_HUMAN	tr|A0A671FQK1|A0A671FQK1_RHIFE
OG0005409	sp|Q96GX9|MTNB_HUMAN	tr|A0A671E1I2|A0A671E1I2_RHIFE
OG0005410	sp|Q96L08|SUSD3_HUMAN	tr|A0A671F197|A0A671F197_RHIFE
OG0005411	sp|Q96S55|WRIP1_HUMAN	tr|A0A671DNR6|A0A671DNR6_RHIFE
OG0005412	sp|Q99856|ARI3A_HUMAN	tr|A0A671FFB9|A0A671FFB9_RHIFE
OG0005413	sp|Q9BTA0|F167B_HUMAN	tr|A0A671F948|A0A671F948_RHIFE
OG0005414	sp|Q9BTX7|TTPAL_HUMAN	tr|A0A671E677|A0A671E677_RHIFE
OG0005415	sp|Q9BUV8|RCAF1_HUMAN	tr|A0A671FKL5|A0A671FKL5_RHIFE
OG0005416	sp|Q9BYE2|TMPSD_HUMAN	tr|A0A671EXX5|A0A671EXX5_RHIFE
