Orthogroup	Homo_sapiens	Ursus_americanus
OG0004200	sp|A8MUP6|GS1L2_HUMAN	tr|A0A452SEP9|A0A452SEP9_URSAM
OG0004201	sp|O43291|SPIT2_HUMAN	tr|A0A452RFH9|A0A452RFH9_URSAM
OG0004202	sp|O43529|CHSTA_HUMAN	tr|A0A452QQE1|A0A452QQE1_URSAM
OG0004203	sp|O43548|TGM5_HUMAN	tr|A0A452RBX3|A0A452RBX3_URSAM
OG0004204	sp|O43734|CIKS_HUMAN	tr|A0A452S612|A0A452S612_URSAM
OG0004205	sp|O75056|SDC3_HUMAN	tr|A0A452RV16|A0A452RV16_URSAM
OG0004206	sp|O75132|ZBED4_HUMAN	tr|A0A452RKZ8|A0A452RKZ8_URSAM
OG0004207	sp|O75486|SUPT3_HUMAN	tr|A0A452QC64|A0A452QC64_URSAM
OG0004208	sp|O75643|U520_HUMAN	tr|A0A452QWM7|A0A452QWM7_URSAM
OG0004209	sp|O75648|MTU1_HUMAN	tr|A0A452SJ26|A0A452SJ26_URSAM
OG0004210	sp|O94916|NFAT5_HUMAN	tr|A0A452RGG4|A0A452RGG4_URSAM
OG0004211	sp|P01011|AACT_HUMAN	tr|A0A452RLP5|A0A452RLP5_URSAM
OG0004212	sp|P08949|NMB_HUMAN	tr|A0A452QRR7|A0A452QRR7_URSAM
OG0004213	sp|P13798|ACPH_HUMAN	tr|A0A452QPF0|A0A452QPF0_URSAM
OG0004214	sp|P28330|ACADL_HUMAN	tr|A0A452QYG0|A0A452QYG0_URSAM
OG0004215	sp|P29034|S10A2_HUMAN	tr|A0A452QG95|A0A452QG95_URSAM
OG0004216	sp|P30049|ATPD_HUMAN	tr|A0A452RHS2|A0A452RHS2_URSAM
OG0004217	sp|P51784|UBP11_HUMAN	tr|A0A452SW37|A0A452SW37_URSAM
OG0004218	sp|P54259|ATN1_HUMAN	tr|A0A452SRS3|A0A452SRS3_URSAM
OG0004219	sp|P82980|RET5_HUMAN	tr|A0A452SPF8|A0A452SPF8_URSAM
OG0004220	sp|Q03426|KIME_HUMAN	tr|A0A452SUS7|A0A452SUS7_URSAM
OG0004221	sp|Q14CX7|NAA25_HUMAN	tr|A0A452QZM3|A0A452QZM3_URSAM
OG0004222	sp|Q15080|NCF4_HUMAN	tr|A0A452QJF8|A0A452QJF8_URSAM
OG0004223	sp|Q15818|NPTX1_HUMAN	tr|A0A452SU77|A0A452SU77_URSAM
OG0004224	sp|Q3B7T1|EDRF1_HUMAN	tr|A0A452QDH9|A0A452QDH9_URSAM
OG0004225	sp|Q3MUY2|PIGY_HUMAN	tr|A0A452RPS3|A0A452RPS3_URSAM
OG0004226	sp|Q3YBM2|T176B_HUMAN	tr|A0A452SK93|A0A452SK93_URSAM
OG0004227	sp|Q49AH0|CDNF_HUMAN	tr|A0A452QGG2|A0A452QGG2_URSAM
OG0004228	sp|Q5JTD7|LRC73_HUMAN	tr|A0A452SLZ6|A0A452SLZ6_URSAM
OG0004229	sp|Q5SSQ6|SAPC1_HUMAN	tr|A0A452R8W2|A0A452R8W2_URSAM
OG0004230	sp|Q5SVZ6|ZMYM1_HUMAN	tr|A0A452R2R9|A0A452R2R9_URSAM
OG0004231	sp|Q5VWG9|TAF3_HUMAN	tr|A0A452RX48|A0A452RX48_URSAM
OG0004232	sp|Q5W111|SPRY7_HUMAN	tr|A0A452R0U8|A0A452R0U8_URSAM
OG0004233	sp|Q6ZVF9|GRIN3_HUMAN	tr|A0A452R8N6|A0A452R8N6_URSAM
OG0004234	sp|Q86WH2|RASF3_HUMAN	tr|A0A452S849|A0A452S849_URSAM
OG0004235	sp|Q8IU81|I2BP1_HUMAN	tr|A0A452SCS4|A0A452SCS4_URSAM
OG0004236	sp|Q8IY84|NIM1_HUMAN	tr|A0A452QXS6|A0A452QXS6_URSAM
OG0004237	sp|Q8N1N2|DYNAP_HUMAN	tr|A0A452R7A4|A0A452R7A4_URSAM
OG0004238	sp|Q8NEF3|CC112_HUMAN	tr|A0A452S7L2|A0A452S7L2_URSAM
OG0004239	sp|Q8TF21|ANR24_HUMAN	tr|A0A452RYI3|A0A452RYI3_URSAM
OG0004240	sp|Q8WXF5|CRGN_HUMAN	tr|A0A452QEA4|A0A452QEA4_URSAM
OG0004241	sp|Q92484|ASM3A_HUMAN	tr|A0A452QQZ0|A0A452QQZ0_URSAM
OG0004242	sp|Q969I6|S38A4_HUMAN	tr|A0A452S047|A0A452S047_URSAM
OG0004243	sp|Q96GX8|CP074_HUMAN	tr|A0A452QYL0|A0A452QYL0_URSAM
OG0004244	sp|Q96L91|EP400_HUMAN	tr|A0A452SEL2|A0A452SEL2_URSAM
OG0004245	sp|Q96M94|KLH15_HUMAN	tr|A0A452S5Q1|A0A452S5Q1_URSAM
OG0004246	sp|Q96SL1|DIRC2_HUMAN	tr|A0A452RRB1|A0A452RRB1_URSAM
OG0004247	sp|Q99638|RAD9A_HUMAN	tr|A0A452QN00|A0A452QN00_URSAM
OG0004248	sp|Q9BZR9|TRIM8_HUMAN	tr|A0A452QWI1|A0A452QWI1_URSAM
OG0004249	sp|Q9C0G0|ZN407_HUMAN	tr|A0A452RYP1|A0A452RYP1_URSAM
OG0004250	sp|Q9HAF1|EAF6_HUMAN	tr|A0A452RFY1|A0A452RFY1_URSAM
OG0004251	sp|Q9NRY6|PLS3_HUMAN	tr|A0A452RI99|A0A452RI99_URSAM
OG0004252	sp|Q9NWH9|SLTM_HUMAN	tr|A0A452SN45|A0A452SN45_URSAM
OG0004253	sp|Q9UBU7|DBF4A_HUMAN	tr|A0A452QBU9|A0A452QBU9_URSAM
OG0004254	sp|Q9UH90|FBX40_HUMAN	tr|A0A452REC9|A0A452REC9_URSAM
OG0004255	sp|Q9UHK0|NUFP1_HUMAN	tr|A0A452RZW8|A0A452RZW8_URSAM
OG0004256	sp|Q9UJV8|PURG_HUMAN	tr|A0A452S647|A0A452S647_URSAM
OG0004257	sp|Q9ULV1|FZD4_HUMAN	tr|A0A452QYK1|A0A452QYK1_URSAM
OG0004258	sp|Q9UMS6|SYNP2_HUMAN	tr|A0A452Q982|A0A452Q982_URSAM
OG0004259	sp|Q9Y282|ERGI3_HUMAN	tr|A0A452QVA2|A0A452QVA2_URSAM
OG0004260	sp|Q9Y5Y6|ST14_HUMAN	tr|A0A452RFY0|A0A452RFY0_URSAM
OG0004261	sp|B2RXF0|T229A_HUMAN	tr|A0A452STC9|A0A452STC9_URSAM
OG0004262	sp|O00253|AGRP_HUMAN	tr|A0A452RM05|A0A452RM05_URSAM
OG0004263	sp|O14901|KLF11_HUMAN	tr|A0A452S702|A0A452S702_URSAM
OG0004264	sp|O43194|GPR39_HUMAN	tr|A0A452SBZ0|A0A452SBZ0_URSAM
OG0004265	sp|O43513|MED7_HUMAN	tr|A0A452Q921|A0A452Q921_URSAM
OG0004266	sp|O75528|TADA3_HUMAN	tr|A0A452R6I3|A0A452R6I3_URSAM
OG0004267	sp|O75787|RENR_HUMAN	tr|A0A452S5U9|A0A452S5U9_URSAM
OG0004268	sp|O94875|SRBS2_HUMAN	tr|A0A452RK18|A0A452RK18_URSAM
OG0004269	sp|O95210|STBD1_HUMAN	tr|A0A452SJD5|A0A452SJD5_URSAM
OG0004270	sp|O96001|PPR17_HUMAN	tr|A0A452R5B4|A0A452R5B4_URSAM
OG0004271	sp|P05496|AT5G1_HUMAN	tr|A0A452SDB6|A0A452SDB6_URSAM
OG0004272	sp|P06858|LIPL_HUMAN	tr|A0A452RTW6|A0A452RTW6_URSAM
OG0004273	sp|P07992|ERCC1_HUMAN	tr|A0A452S1U3|A0A452S1U3_URSAM
OG0004274	sp|P10070|GLI2_HUMAN	tr|A0A452QK08|A0A452QK08_URSAM
OG0004275	sp|P16471|PRLR_HUMAN	tr|A0A452SA47|A0A452SA47_URSAM
OG0004276	sp|P17152|TMM11_HUMAN	tr|A0A452RMH6|A0A452RMH6_URSAM
OG0004277	sp|P20155|ISK2_HUMAN	tr|A0A452STB6|A0A452STB6_URSAM
OG0004278	sp|P21453|S1PR1_HUMAN	tr|A0A452QKY5|A0A452QKY5_URSAM
OG0004279	sp|P29033|CXB2_HUMAN	tr|A0A452SVD1|A0A452SVD1_URSAM
OG0004280	sp|P35268|RL22_HUMAN	tr|A0A452SHR8|A0A452SHR8_URSAM
OG0004281	sp|P42695|CNDD3_HUMAN	tr|A0A452SH09|A0A452SH09_URSAM
OG0004282	sp|P43490|NAMPT_HUMAN	tr|A0A452QRZ5|A0A452QRZ5_URSAM
OG0004283	sp|P51693|APLP1_HUMAN	tr|A0A452S3U0|A0A452S3U0_URSAM
OG0004284	sp|P51809|VAMP7_HUMAN	tr|A0A452SUL2|A0A452SUL2_URSAM
OG0004285	sp|P52945|PDX1_HUMAN	tr|A0A452SD47|A0A452SD47_URSAM
OG0004286	sp|P55055|NR1H2_HUMAN	tr|A0A452RIV0|A0A452RIV0_URSAM
OG0004287	sp|P56178|DLX5_HUMAN	tr|A0A452SBB8|A0A452SBB8_URSAM
OG0004288	sp|P61513|RL37A_HUMAN	tr|A0A452Q889|A0A452Q889_URSAM
OG0004289	sp|P78415|IRX3_HUMAN	tr|A0A452RAE4|A0A452RAE4_URSAM
OG0004290	sp|P81274|GPSM2_HUMAN	tr|A0A452R552|A0A452R552_URSAM
OG0004291	sp|Q14966|ZN638_HUMAN	tr|A0A452RNM1|A0A452RNM1_URSAM
OG0004292	sp|Q3ZCV2|LEXM_HUMAN	tr|A0A452R5D5|A0A452R5D5_URSAM
OG0004293	sp|Q496Y0|LONF3_HUMAN	tr|A0A452SRQ6|A0A452SRQ6_URSAM
OG0004294	sp|Q53GA4|PHLA2_HUMAN	tr|A0A452QXD8|A0A452QXD8_URSAM
OG0004295	sp|Q5BKY1|LRC10_HUMAN	tr|A0A452SPW0|A0A452SPW0_URSAM
OG0004296	sp|Q5TGZ0|MIC10_HUMAN	tr|A0A452RBW9|A0A452RBW9_URSAM
OG0004297	sp|Q6UWB1|I27RA_HUMAN	tr|A0A452QSU2|A0A452QSU2_URSAM
OG0004298	sp|Q6YHU6|THADA_HUMAN	tr|A0A452RNT2|A0A452RNT2_URSAM
OG0004299	sp|Q86W74|ANR46_HUMAN	tr|A0A452RQ76|A0A452RQ76_URSAM
OG0004300	sp|Q8NGR9|OR1N2_HUMAN	tr|A0A452Q858|A0A452Q858_URSAM
OG0004301	sp|Q8TB24|RIN3_HUMAN	tr|A0A452SRP1|A0A452SRP1_URSAM
OG0004302	sp|Q8TBG9|SYNPR_HUMAN	tr|A0A452QC43|A0A452QC43_URSAM
OG0004303	sp|Q92905|CSN5_HUMAN	tr|A0A452SE22|A0A452SE22_URSAM
OG0004304	sp|Q92911|SC5A5_HUMAN	tr|A0A452RVD7|A0A452RVD7_URSAM
OG0004305	sp|Q96D21|RHES_HUMAN	tr|A0A452RKG8|A0A452RKG8_URSAM
OG0004306	sp|Q96JN0|LCOR_HUMAN	tr|A0A452SV19|A0A452SV19_URSAM
OG0004307	sp|Q96LP6|CL042_HUMAN	tr|A0A452QM99|A0A452QM99_URSAM
OG0004308	sp|Q99424|ACOX2_HUMAN	tr|A0A452SSL2|A0A452SSL2_URSAM
OG0004309	sp|Q9C0C7|AMRA1_HUMAN	tr|A0A452SQP0|A0A452SQP0_URSAM
OG0004310	sp|Q9GZR1|SENP6_HUMAN	tr|A0A452SWR2|A0A452SWR2_URSAM
OG0004311	sp|Q9HD40|SPCS_HUMAN	tr|A0A452QI72|A0A452QI72_URSAM
OG0004312	sp|Q9NRY2|SOSSC_HUMAN	tr|A0A452Q8U2|A0A452Q8U2_URSAM
OG0004313	sp|Q9NXE4|NSMA3_HUMAN	tr|A0A452QGY2|A0A452QGY2_URSAM
OG0004314	sp|Q9NZ01|TECR_HUMAN	tr|A0A452RSG5|A0A452RSG5_URSAM
OG0004315	sp|Q9NZJ6|COQ3_HUMAN	tr|A0A452SFD9|A0A452SFD9_URSAM
OG0004316	sp|Q9P031|TAP26_HUMAN	tr|A0A452QZ95|A0A452QZ95_URSAM
OG0004317	sp|Q9P203|BTBD7_HUMAN	tr|A0A452RFY9|A0A452RFY9_URSAM
OG0004318	sp|Q9P2P1|NYNRI_HUMAN	tr|A0A452QRX0|A0A452QRX0_URSAM
OG0004319	sp|Q9UET6|TRM7_HUMAN	tr|A0A452RDF3|A0A452RDF3_URSAM
OG0004320	sp|Q9UJX0|OSGI1_HUMAN	tr|A0A452QLE6|A0A452QLE6_URSAM
OG0004321	sp|A5D6W6|FITM1_HUMAN	tr|A0A452SFS3|A0A452SFS3_URSAM
OG0004322	sp|A5D8W1|CFA69_HUMAN	tr|A0A452QJ43|A0A452QJ43_URSAM
OG0004323	sp|I3L273|GFY_HUMAN	tr|A0A452QTK0|A0A452QTK0_URSAM
OG0004324	sp|O14595|CTDS2_HUMAN	tr|A0A452RCL5|A0A452RCL5_URSAM
OG0004325	sp|O60931|CTNS_HUMAN	tr|A0A452RFN4|A0A452RFN4_URSAM
OG0004326	sp|O94850|DEND_HUMAN	tr|A0A452SS88|A0A452SS88_URSAM
OG0004327	sp|P00491|PNPH_HUMAN	tr|A0A452S7W3|A0A452S7W3_URSAM
OG0004328	sp|P02766|TTHY_HUMAN	tr|A0A452QDC8|A0A452QDC8_URSAM
OG0004329	sp|P16870|CBPE_HUMAN	tr|A0A452RCU2|A0A452RCU2_URSAM
OG0004330	sp|P25398|RS12_HUMAN	tr|A0A452RT68|A0A452RT68_URSAM
OG0004331	sp|P29350|PTN6_HUMAN	tr|A0A452SRP2|A0A452SRP2_URSAM
OG0004332	sp|P31949|S10AB_HUMAN	tr|A0A452RVX4|A0A452RVX4_URSAM
OG0004333	sp|P42566|EPS15_HUMAN	tr|A0A452SRW1|A0A452SRW1_URSAM
OG0004334	sp|P42681|TXK_HUMAN	tr|A0A452R0Z7|A0A452R0Z7_URSAM
OG0004335	sp|P47944|MT4_HUMAN	tr|A0A452RQL8|A0A452RQL8_URSAM
OG0004336	sp|P51970|NDUA8_HUMAN	tr|A0A452RQT6|A0A452RQT6_URSAM
OG0004337	sp|P57082|TBX4_HUMAN	tr|A0A452QAW8|A0A452QAW8_URSAM
OG0004338	sp|P62502|LCN6_HUMAN	tr|A0A452QBW6|A0A452QBW6_URSAM
OG0004339	sp|Q12769|NU160_HUMAN	tr|A0A452QMZ3|A0A452QMZ3_URSAM
OG0004340	sp|Q14088|RB33A_HUMAN	tr|A0A452SC29|A0A452SC29_URSAM
OG0004341	sp|Q14766|LTBP1_HUMAN	tr|A0A452SDL7|A0A452SDL7_URSAM
OG0004342	sp|Q2KHN1|RN151_HUMAN	tr|A0A452RYJ1|A0A452RYJ1_URSAM
OG0004343	sp|Q3MIT2|PUS10_HUMAN	tr|A0A452R1E7|A0A452R1E7_URSAM
OG0004344	sp|Q5FWF5|ESCO1_HUMAN	tr|A0A452RDX4|A0A452RDX4_URSAM
OG0004345	sp|Q5FWF6|ZN789_HUMAN	tr|A0A452QHH1|A0A452QHH1_URSAM
OG0004346	sp|Q5T686|AVPI1_HUMAN	tr|A0A452R3A7|A0A452R3A7_URSAM
OG0004347	sp|Q5VTL8|PR38B_HUMAN	tr|A0A452SEZ3|A0A452SEZ3_URSAM
OG0004348	sp|Q66PJ3|AR6P4_HUMAN	tr|A0A452Q8D6|A0A452Q8D6_URSAM
OG0004349	sp|Q6ZNG2|DBX2_HUMAN	tr|A0A452R3Q4|A0A452R3Q4_URSAM
OG0004350	sp|Q7Z4U5|CF201_HUMAN	tr|A0A452SNK5|A0A452SNK5_URSAM
OG0004351	sp|Q86W67|F228A_HUMAN	tr|A0A452SKN1|A0A452SKN1_URSAM
OG0004352	sp|Q8IZD4|DCP1B_HUMAN	tr|A0A452RSJ5|A0A452RSJ5_URSAM
OG0004353	sp|Q8N4S9|MALD2_HUMAN	tr|A0A452QNY4|A0A452QNY4_URSAM
OG0004354	sp|Q8N9Z9|LMTD1_HUMAN	tr|A0A452REX8|A0A452REX8_URSAM
OG0004355	sp|Q8NE22|SETD9_HUMAN	tr|A0A452QKT7|A0A452QKT7_URSAM
OG0004356	sp|Q8NGR3|OR1K1_HUMAN	tr|A0A452RK17|A0A452RK17_URSAM
OG0004357	sp|Q8TBZ0|CC110_HUMAN	tr|A0A452RHU6|A0A452RHU6_URSAM
OG0004358	sp|Q8TCU5|NMD3A_HUMAN	tr|A0A452S4V5|A0A452S4V5_URSAM
OG0004359	sp|Q8WTQ7|GRK7_HUMAN	tr|A0A452RXA7|A0A452RXA7_URSAM
OG0004360	sp|Q96HQ2|C2AIL_HUMAN	tr|A0A452R138|A0A452R138_URSAM
OG0004361	sp|Q96JB5|CK5P3_HUMAN	tr|A0A452RR15|A0A452RR15_URSAM
OG0004362	sp|Q96LJ7|DHRS1_HUMAN	tr|A0A452SHC3|A0A452SHC3_URSAM
OG0004363	sp|Q96P71|NECA3_HUMAN	tr|A0A452SPA9|A0A452SPA9_URSAM
OG0004364	sp|Q9BQ31|KCNS3_HUMAN	tr|A0A452QBY7|A0A452QBY7_URSAM
OG0004365	sp|Q9BSA9|TM175_HUMAN	tr|A0A452QA75|A0A452QA75_URSAM
OG0004366	sp|Q9BV86|NTM1A_HUMAN	tr|A0A452RYI9|A0A452RYI9_URSAM
OG0004367	sp|Q9BW61|DDA1_HUMAN	tr|A0A452R6Y5|A0A452R6Y5_URSAM
OG0004369	sp|Q9H6L4|ARMC7_HUMAN	tr|A0A452R421|A0A452R421_URSAM
OG0004370	sp|Q9H720|PG2IP_HUMAN	tr|A0A452SIC5|A0A452SIC5_URSAM
OG0004371	sp|Q9H8X2|IPPK_HUMAN	tr|A0A452RFC0|A0A452RFC0_URSAM
OG0004372	sp|Q9HCM9|TRI39_HUMAN	tr|A0A452QU78|A0A452QU78_URSAM
OG0004373	sp|Q9NXK6|PAQR5_HUMAN	tr|A0A452SQ49|A0A452SQ49_URSAM
OG0004374	sp|Q9UBP0|SPAST_HUMAN	tr|A0A452RY64|A0A452RY64_URSAM
OG0004375	sp|Q9UBR1|BUP1_HUMAN	tr|A0A452R525|A0A452R525_URSAM
OG0004376	sp|Q9UBS8|RNF14_HUMAN	tr|A0A452RCT9|A0A452RCT9_URSAM
OG0004377	sp|Q9UGU0|TCF20_HUMAN	tr|A0A452SG84|A0A452SG84_URSAM
OG0004378	sp|Q9UHP6|RSP14_HUMAN	tr|A0A452R586|A0A452R586_URSAM
OG0004379	sp|Q9Y5W8|SNX13_HUMAN	tr|A0A452QMA0|A0A452QMA0_URSAM
OG0004380	sp|Q9Y6B2|EID1_HUMAN	tr|A0A452QK60|A0A452QK60_URSAM
OG0004381	sp|Q9Y6Q9|NCOA3_HUMAN	tr|A0A452RZJ1|A0A452RZJ1_URSAM
OG0004382	sp|A1L190|SYCE3_HUMAN	tr|A0A452QCU4|A0A452QCU4_URSAM
OG0004383	sp|A6NKF1|SAC31_HUMAN	tr|A0A452R9N0|A0A452R9N0_URSAM
OG0004384	sp|A8MVZ5|BTNLA_HUMAN	tr|A0A452QVR7|A0A452QVR7_URSAM
OG0004385	sp|C9JCN9|HSBPL_HUMAN	tr|A0A452QGV1|A0A452QGV1_URSAM
OG0004386	sp|O00161|SNP23_HUMAN	tr|A0A452SHN4|A0A452SHN4_URSAM
OG0004387	sp|O15305|PMM2_HUMAN	tr|A0A452S2J4|A0A452S2J4_URSAM
OG0004388	sp|O43155|FLRT2_HUMAN	tr|A0A452RHB1|A0A452RHB1_URSAM
OG0004389	sp|O95049|ZO3_HUMAN	tr|A0A452S6Y7|A0A452S6Y7_URSAM
OG0004390	sp|O95847|UCP4_HUMAN	tr|A0A452RIM8|A0A452RIM8_URSAM
OG0004391	sp|O95868|LY66D_HUMAN	tr|A0A452R9H2|A0A452R9H2_URSAM
OG0004392	sp|P06493|CDK1_HUMAN	tr|A0A452RX50|A0A452RX50_URSAM
OG0004393	sp|P11912|CD79A_HUMAN	tr|A0A452QSB5|A0A452QSB5_URSAM
OG0004394	sp|P30039|PBLD_HUMAN	tr|A0A452R8M0|A0A452R8M0_URSAM
OG0004395	sp|P32302|CXCR5_HUMAN	tr|A0A452SUN1|A0A452SUN1_URSAM
OG0004396	sp|P35222|CTNB1_HUMAN	tr|A0A452REL9|A0A452REL9_URSAM
OG0004397	sp|P35243|RECO_HUMAN	tr|A0A452SQ97|A0A452SQ97_URSAM
OG0004398	sp|P52952|NKX25_HUMAN	tr|A0A452QEN5|A0A452QEN5_URSAM
OG0004399	sp|P78314|3BP2_HUMAN	tr|A0A452RAI5|A0A452RAI5_URSAM
OG0004400	sp|Q02318|CP27A_HUMAN	tr|A0A452S6L1|A0A452S6L1_URSAM
OG0004401	sp|Q08AG7|MZT1_HUMAN	tr|A0A452QYY8|A0A452QYY8_URSAM
OG0004402	sp|Q13956|CNCG_HUMAN	tr|A0A452QB82|A0A452QB82_URSAM
OG0004403	sp|Q15042|RB3GP_HUMAN	tr|A0A452R221|A0A452R221_URSAM
OG0004404	sp|Q15468|STIL_HUMAN	tr|A0A452SVU4|A0A452SVU4_URSAM
OG0004405	sp|Q38SD2|LRRK1_HUMAN	tr|A0A452SWR8|A0A452SWR8_URSAM
OG0004406	sp|Q494V2|CP100_HUMAN	tr|A0A452QMV7|A0A452QMV7_URSAM
OG0004407	sp|Q5JPI9|EFMT2_HUMAN	tr|A0A452QNN7|A0A452QNN7_URSAM
OG0004408	sp|Q5T3I0|GPTC4_HUMAN	tr|A0A452RDQ7|A0A452RDQ7_URSAM
OG0004409	sp|Q5TC79|ZBT37_HUMAN	tr|A0A452RZJ5|A0A452RZJ5_URSAM
OG0004410	sp|Q5UE93|PI3R6_HUMAN	tr|A0A452RLN9|A0A452RLN9_URSAM
OG0004411	sp|Q6NSX1|CCD70_HUMAN	tr|A0A452RGM1|A0A452RGM1_URSAM
OG0004412	sp|Q7Z769|S35E3_HUMAN	tr|A0A452RWL5|A0A452RWL5_URSAM
OG0004413	sp|Q86WS3|OOSP2_HUMAN	tr|A0A452RHZ7|A0A452RHZ7_URSAM
OG0004414	sp|Q8NA61|CBY2_HUMAN	tr|A0A452SL23|A0A452SL23_URSAM
OG0004415	sp|Q8TC07|TBC15_HUMAN	tr|A0A452QBM4|A0A452QBM4_URSAM
OG0004416	sp|Q8TE67|ES8L3_HUMAN	tr|A0A452QGQ3|A0A452QGQ3_URSAM
OG0004417	sp|Q8TE76|MORC4_HUMAN	tr|A0A452S8S5|A0A452S8S5_URSAM
OG0004418	sp|Q8WXE1|ATRIP_HUMAN	tr|A0A452RXZ5|A0A452RXZ5_URSAM
OG0004419	sp|Q8WXK4|ASB12_HUMAN	tr|A0A452RS86|A0A452RS86_URSAM
OG0004420	sp|Q92845|KIFA3_HUMAN	tr|A0A452RXX0|A0A452RXX0_URSAM
OG0004421	sp|Q96CS7|PKHB2_HUMAN	tr|A0A452RQC9|A0A452RQC9_URSAM
OG0004422	sp|Q96DC7|TMCO6_HUMAN	tr|A0A452QM38|A0A452QM38_URSAM
OG0004423	sp|Q96KX2|CAZA3_HUMAN	tr|A0A452RSK6|A0A452RSK6_URSAM
OG0004424	sp|Q96LL4|CH048_HUMAN	tr|A0A452S710|A0A452S710_URSAM
OG0004425	sp|Q96MH2|HEXI2_HUMAN	tr|A0A452SFV6|A0A452SFV6_URSAM
OG0004426	sp|Q96RQ1|ERGI2_HUMAN	tr|A0A452QPP2|A0A452QPP2_URSAM
OG0004427	sp|Q96S90|LYSM1_HUMAN	tr|A0A452ST44|A0A452ST44_URSAM
OG0004428	sp|Q9BT17|MTG1_HUMAN	tr|A0A452RMZ2|A0A452RMZ2_URSAM
OG0004429	sp|Q9BY41|HDAC8_HUMAN	tr|A0A452SVD4|A0A452SVD4_URSAM
OG0004430	sp|Q9BY42|RTF2_HUMAN	tr|A0A452RSI6|A0A452RSI6_URSAM
OG0004431	sp|Q9C040|TRIM2_HUMAN	tr|A0A452RS29|A0A452RS29_URSAM
OG0004432	sp|Q9H0X4|F234A_HUMAN	tr|A0A452QDD0|A0A452QDD0_URSAM
OG0004433	sp|Q9H469|FXL15_HUMAN	tr|A0A452QWF2|A0A452QWF2_URSAM
OG0004434	sp|Q9NPU4|CN132_HUMAN	tr|A0A452S0V3|A0A452S0V3_URSAM
OG0004435	sp|Q9UNS2|CSN3_HUMAN	tr|A0A452QMK8|A0A452QMK8_URSAM
OG0004436	sp|Q9Y2B1|RXLT1_HUMAN	tr|A0A452RGT9|A0A452RGT9_URSAM
OG0004437	sp|M0R2J8|DCDC1_HUMAN	tr|A0A452QWD3|A0A452QWD3_URSAM
OG0004438	sp|O00165|HAX1_HUMAN	tr|A0A452RG20|A0A452RG20_URSAM
OG0004439	sp|O15173|PGRC2_HUMAN	tr|A0A452QWP8|A0A452QWP8_URSAM
OG0004440	sp|O43597|SPY2_HUMAN	tr|A0A452QTM9|A0A452QTM9_URSAM
OG0004441	sp|O43866|CD5L_HUMAN	tr|A0A452R9W8|A0A452R9W8_URSAM
OG0004442	sp|O60938|KERA_HUMAN	tr|A0A452Q958|A0A452Q958_URSAM
OG0004443	sp|O75444|MAF_HUMAN	tr|A0A452Q836|A0A452Q836_URSAM
OG0004444	sp|O94864|ST65G_HUMAN	tr|A0A452RA34|A0A452RA34_URSAM
OG0004445	sp|O94967|WDR47_HUMAN	tr|A0A452SE34|A0A452SE34_URSAM
OG0004446	sp|P02741|CRP_HUMAN	tr|A0A452R8V7|A0A452R8V7_URSAM
OG0004447	sp|P08173|ACM4_HUMAN	tr|A0A452SQK7|A0A452SQK7_URSAM
OG0004448	sp|P09630|HXC6_HUMAN	tr|A0A452SPM9|A0A452SPM9_URSAM
OG0004449	sp|P25208|NFYB_HUMAN	tr|A0A452SPC9|A0A452SPC9_URSAM
OG0004450	sp|P37198|NUP62_HUMAN	tr|A0A452S7Z4|A0A452S7Z4_URSAM
OG0004451	sp|P48539|PCP4_HUMAN	tr|A0A452S3V7|A0A452S3V7_URSAM
OG0004452	sp|P55103|INHBC_HUMAN	tr|A0A452RYV3|A0A452RYV3_URSAM
OG0004453	sp|P58872|RHBL3_HUMAN	tr|A0A452QCT6|A0A452QCT6_URSAM
OG0004454	sp|P98073|ENTK_HUMAN	tr|A0A452STH5|A0A452STH5_URSAM
OG0004455	sp|Q15435|PP1R7_HUMAN	tr|A0A452RXW8|A0A452RXW8_URSAM
OG0004456	sp|Q53HL2|BOREA_HUMAN	tr|A0A452RG68|A0A452RG68_URSAM
OG0004457	sp|Q53RY4|KCP3_HUMAN	tr|A0A452QRZ1|A0A452QRZ1_URSAM
OG0004458	sp|Q587J7|TDR12_HUMAN	tr|A0A452QSW7|A0A452QSW7_URSAM
OG0004459	sp|Q7L804|RFIP2_HUMAN	tr|A0A452SC31|A0A452SC31_URSAM
OG0004460	sp|Q8IUF8|RIOX2_HUMAN	tr|A0A452QJ04|A0A452QJ04_URSAM
OG0004461	sp|Q8IYI6|EXOC8_HUMAN	tr|A0A452R377|A0A452R377_URSAM
OG0004462	sp|Q8NB50|ZFP62_HUMAN	tr|A0A452QSC5|A0A452QSC5_URSAM
OG0004463	sp|Q8NDC4|MORN4_HUMAN	tr|A0A452R2Z6|A0A452R2Z6_URSAM
OG0004464	sp|Q8TAD7|OCC1_HUMAN	tr|A0A452SPN7|A0A452SPN7_URSAM
OG0004465	sp|Q8WYQ5|DGCR8_HUMAN	tr|A0A452R5D2|A0A452R5D2_URSAM
OG0004466	sp|Q96DB5|RMD1_HUMAN	tr|A0A452QKH9|A0A452QKH9_URSAM
OG0004467	sp|Q96IX5|ATPMK_HUMAN	tr|A0A452RU43|A0A452RU43_URSAM
OG0004468	sp|Q96JE9|MAP6_HUMAN	tr|A0A452QI76|A0A452QI76_URSAM
OG0004469	sp|Q9BPX1|DHB14_HUMAN	tr|A0A452R475|A0A452R475_URSAM
