Orthogroup	Homo_sapiens	Camelus_dromedarius
OG0003340	sp|Q9UKI2|BORG2_HUMAN, sp|O14613|BORG1_HUMAN	tr|A0A5N4D7S9|A0A5N4D7S9_CAMDR
OG0003341	sp|Q99680|GPR22_HUMAN, sp|P32238|CCKAR_HUMAN	tr|A0A5N4EGT5|A0A5N4EGT5_CAMDR
OG0003342	sp|Q13907|IDI1_HUMAN, sp|Q9BXS1|IDI2_HUMAN	tr|A0A5N4C509|A0A5N4C509_CAMDR
OG0003343	sp|Q86SQ0|PHLB2_HUMAN, sp|Q86UU1|PHLB1_HUMAN	tr|A0A5N4C7X9|A0A5N4C7X9_CAMDR
OG0003344	sp|P36508|ZNF76_HUMAN, sp|P52747|ZN143_HUMAN	tr|A0A5N4DMT5|A0A5N4DMT5_CAMDR
OG0003345	sp|Q86XH1|DRC11_HUMAN, sp|A6NCM1|IQCAL_HUMAN	tr|A0A5N4DY56|A0A5N4DY56_CAMDR
OG0003346	sp|P59780|AP3S2_HUMAN, sp|Q92572|AP3S1_HUMAN	tr|A0A5N4EF94|A0A5N4EF94_CAMDR
OG0003347	sp|P02776|PLF4_HUMAN, sp|P10720|PF4V_HUMAN	tr|A0A5N4EFF1|A0A5N4EFF1_CAMDR
OG0003348	sp|Q9NWB7|IFT57_HUMAN, sp|Q02224|CENPE_HUMAN	tr|A0A5N4EGA9|A0A5N4EGA9_CAMDR
OG0003349	sp|P10966|CD8B_HUMAN, sp|A6NJW9|CD8B2_HUMAN	tr|A0A5N4CDG2|A0A5N4CDG2_CAMDR
OG0003350	sp|O43364|HXA2_HUMAN, sp|P14652|HXB2_HUMAN	tr|A0A5N4DYZ7|A0A5N4DYZ7_CAMDR
OG0003351	sp|P53708|ITA8_HUMAN, sp|P06756|ITAV_HUMAN	tr|A0A5N4E7R7|A0A5N4E7R7_CAMDR
OG0003352	sp|P0CG21|NHLC4_HUMAN, sp|Q13049|TRI32_HUMAN	tr|A0A5N4E8H6|A0A5N4E8H6_CAMDR
OG0003353	sp|P50052|AGTR2_HUMAN, sp|P30556|AGTR1_HUMAN	tr|A0A5N4C1G9|A0A5N4C1G9_CAMDR
OG0003354	sp|O75069|TMCC2_HUMAN, sp|Q9ULS5|TMCC3_HUMAN	tr|A0A5N4CJ66|A0A5N4CJ66_CAMDR
OG0003355	sp|Q12882|DPYD_HUMAN, sp|Q02127|PYRD_HUMAN	tr|A0A5N4DQW7|A0A5N4DQW7_CAMDR
OG0003356	sp|Q86WV1|SKAP1_HUMAN, sp|O75563|SKAP2_HUMAN	tr|A0A5N4D4I4|A0A5N4D4I4_CAMDR
OG0003357	sp|P53609|PGTB1_HUMAN, sp|P49356|FNTB_HUMAN	tr|A0A5N4E1M6|A0A5N4E1M6_CAMDR
OG0003358	sp|Q9Y6T7|DGKB_HUMAN, sp|P49619|DGKG_HUMAN	tr|A0A5N4EKC9|A0A5N4EKC9_CAMDR
OG0003359	sp|Q06190|P2R3A_HUMAN, sp|Q9Y5P8|P2R3B_HUMAN	tr|A0A5N4ELD2|A0A5N4ELD2_CAMDR
OG0003360	tr|A0A7P0TBJ1|A0A7P0TBJ1_HUMAN, sp|Q14CZ0|HAPR1_HUMAN	tr|A0A5N4C467|A0A5N4C467_CAMDR
OG0003361	sp|Q6ZTU2|E400N_HUMAN, sp|Q96L91|EP400_HUMAN	tr|A0A5N4CA10|A0A5N4CA10_CAMDR
OG0003362	sp|Q7RTU7|SCX_HUMAN, sp|Q12870|TCF15_HUMAN	tr|A0A5N4CV95|A0A5N4CV95_CAMDR
OG0003363	sp|B0FP48|UPK3L_HUMAN, sp|E5RIL1|UPKL2_HUMAN	tr|A0A5N4CWL7|A0A5N4CWL7_CAMDR
OG0003364	sp|Q8TCT1|PHOP1_HUMAN, sp|Q8TCD6|PHOP2_HUMAN	tr|A0A5N4D542|A0A5N4D542_CAMDR
OG0003365	sp|O75319|DUS11_HUMAN, sp|O60942|MCE1_HUMAN	tr|A0A5N4D826|A0A5N4D826_CAMDR
OG0003366	sp|Q02363|ID2_HUMAN, sp|Q14602|ID2B_HUMAN	tr|A0A5N4D8B2|A0A5N4D8B2_CAMDR
OG0003367	sp|Q9H4I8|SEHL2_HUMAN, sp|Q9NQF3|SERHL_HUMAN	tr|A0A5N4DF06|A0A5N4DF06_CAMDR
OG0003368	sp|P50552|VASP_HUMAN	tr|A0A5N4DRU9|A0A5N4DRU9_CAMDR, tr|A0A5N4C4Z9|A0A5N4C4Z9_CAMDR
OG0003369	sp|Q09019|DMWD_HUMAN, sp|Q8TBZ3|WDR20_HUMAN	tr|A0A5N4E3I3|A0A5N4E3I3_CAMDR
OG0003370	sp|Q9NZ09|UBAP1_HUMAN, sp|F5GYI3|UBA1L_HUMAN	tr|A0A5N4E3S9|A0A5N4E3S9_CAMDR
OG0003371	sp|Q9NY37|ASIC5_HUMAN, tr|A0A0G2JLG4|A0A0G2JLG4_HUMAN	tr|A0A5N4EEZ7|A0A5N4EEZ7_CAMDR
OG0003372	sp|Q17RB0|RTL8B_HUMAN, sp|Q9BWD3|RTL8A_HUMAN	tr|A0A5N4C3V5|A0A5N4C3V5_CAMDR
OG0003373	sp|Q14872|MTF1_HUMAN, sp|O75840|KLF7_HUMAN	tr|A0A5N4E664|A0A5N4E664_CAMDR
OG0003374	sp|Q96AH0|SOSB2_HUMAN, sp|Q9BQ15|SOSB1_HUMAN	tr|A0A5N4E6V2|A0A5N4E6V2_CAMDR
OG0003375	sp|P19652|A1AG2_HUMAN, sp|P02763|A1AG1_HUMAN	tr|A0A5N4E989|A0A5N4E989_CAMDR
OG0003376	sp|Q13888|TF2H2_HUMAN, sp|Q6P1K8|T2H2L_HUMAN	tr|A0A5N4EEI7|A0A5N4EEI7_CAMDR
OG0003377	sp|P20155|ISK2_HUMAN, sp|P0C7L1|ISK8_HUMAN	tr|A0A5N4EF26|A0A5N4EF26_CAMDR
OG0003378	sp|P43088|PF2R_HUMAN, sp|P34995|PE2R1_HUMAN	tr|A0A5N4CM11|A0A5N4CM11_CAMDR
OG0003379	sp|Q5SXM2|SNPC4_HUMAN, sp|P10242|MYB_HUMAN	tr|A0A5N4DWN2|A0A5N4DWN2_CAMDR
OG0003380	sp|Q9NVG8|TBC13_HUMAN, sp|Q92609|TBCD5_HUMAN	tr|A0A5N4EA85|A0A5N4EA85_CAMDR
OG0003381	sp|O43435|TBX1_HUMAN, sp|O75333|TBX10_HUMAN	tr|A0A5N4CAF7|A0A5N4CAF7_CAMDR
OG0003382	sp|P0C0L4|CO4A_HUMAN, sp|P0C0L5|CO4B_HUMAN	tr|A0A5N4CTB4|A0A5N4CTB4_CAMDR
OG0003383	sp|Q14596|NBR1_HUMAN, sp|Q9H6K1|ILRUN_HUMAN	tr|A0A5N4D189|A0A5N4D189_CAMDR
OG0003384	sp|Q8IUE0|TF2LY_HUMAN, sp|Q8IUE1|TF2LX_HUMAN	tr|A0A5N4C1H6|A0A5N4C1H6_CAMDR
OG0003385	sp|O14980|XPO1_HUMAN, sp|Q9HAV4|XPO5_HUMAN	tr|A0A5N4D7Y2|A0A5N4D7Y2_CAMDR
OG0003386	sp|P47736|RPGP1_HUMAN, sp|P49815|TSC2_HUMAN	tr|A0A5N4DCB2|A0A5N4DCB2_CAMDR
OG0003387	sp|P19338|NUCL_HUMAN	tr|A0A5N4E5Y0|A0A5N4E5Y0_CAMDR, tr|A0A5N4E6M1|A0A5N4E6M1_CAMDR
OG0003388	sp|Q8WWW0|RASF5_HUMAN, sp|Q9NS23|RASF1_HUMAN	tr|A0A5N4CJ39|A0A5N4CJ39_CAMDR
OG0003389	sp|Q5T215|TPC3L_HUMAN, sp|O43617|TPPC3_HUMAN	tr|A0A5N4DBH4|A0A5N4DBH4_CAMDR
OG0003390	sp|P78524|DEN2B_HUMAN, sp|Q9ULE3|DEN2A_HUMAN	tr|A0A5N4DP82|A0A5N4DP82_CAMDR
OG0003391	sp|Q8IUK8|CBLN2_HUMAN, sp|P23435|CBLN1_HUMAN	tr|A0A5N4DTQ2|A0A5N4DTQ2_CAMDR
OG0003392	sp|Q2TAZ0|ATG2A_HUMAN, sp|Q96BY7|ATG2B_HUMAN	tr|A0A5N4E550|A0A5N4E550_CAMDR
OG0003393	sp|O95158|NXPH4_HUMAN, sp|O95156|NXPH2_HUMAN	tr|A0A5N4E6R8|A0A5N4E6R8_CAMDR
OG0003394	sp|Q9Y4E5|ZN451_HUMAN, sp|Q9HCI6|K1586_HUMAN	tr|A0A5N4CR68|A0A5N4CR68_CAMDR
OG0003395	sp|Q7Z553|MDGA2_HUMAN, sp|Q8NFP4|MDGA1_HUMAN	tr|A0A5N4CT80|A0A5N4CT80_CAMDR
OG0003396	sp|P53567|CEBPG_HUMAN, sp|P17676|CEBPB_HUMAN	tr|A0A5N4CVQ8|A0A5N4CVQ8_CAMDR
OG0003397	sp|Q13461|FOXE3_HUMAN, sp|O00358|FOXE1_HUMAN	tr|A0A5N4EAL9|A0A5N4EAL9_CAMDR
OG0003398	sp|Q9HAY2|MAGF1_HUMAN, sp|Q96MG7|NSE3_HUMAN	tr|A0A5N4CER9|A0A5N4CER9_CAMDR
OG0003399	sp|P50416|CPT1A_HUMAN, sp|Q92523|CPT1B_HUMAN	tr|A0A5N4DG71|A0A5N4DG71_CAMDR
OG0003400	sp|Q5VXU3|CHIC1_HUMAN, sp|Q9UKJ5|CHIC2_HUMAN	tr|A0A5N4C2Q4|A0A5N4C2Q4_CAMDR
OG0003401	sp|Q969M2|CXA10_HUMAN, sp|P57773|CXA9_HUMAN	tr|A0A5N4DVJ7|A0A5N4DVJ7_CAMDR
OG0003402	sp|Q5T7B8|KIF24_HUMAN, sp|O00139|KIF2A_HUMAN	tr|A0A5N4EC20|A0A5N4EC20_CAMDR
OG0003403	sp|Q9H6S3|ES8L2_HUMAN, sp|Q12929|EPS8_HUMAN	tr|A0A5N4C6D4|A0A5N4C6D4_CAMDR
OG0003404	sp|P58550|FXYD8_HUMAN, sp|Q9H0Q3|FXYD6_HUMAN	tr|A0A5N4C7P6|A0A5N4C7P6_CAMDR
OG0003405	sp|Q496J9|SV2C_HUMAN, sp|Q7L0J3|SV2A_HUMAN	tr|A0A5N4CPA2|A0A5N4CPA2_CAMDR
OG0003406	sp|Q9H0X4|F234A_HUMAN, sp|A2RU67|F234B_HUMAN	tr|A0A5N4C6X2|A0A5N4C6X2_CAMDR
OG0003407	sp|Q5XX13|FBW10_HUMAN, sp|O95170|CDRT1_HUMAN	tr|A0A5N4D3T4|A0A5N4D3T4_CAMDR
OG0003408	sp|Q9GZM7|TINAL_HUMAN, sp|Q9UJW2|TINAG_HUMAN	tr|A0A5N4DBM6|A0A5N4DBM6_CAMDR
OG0003409	sp|P07225|PROS_HUMAN, sp|P04278|SHBG_HUMAN	tr|A0A5N4EIS8|A0A5N4EIS8_CAMDR
OG0003410	sp|Q9UI36|DACH1_HUMAN, sp|Q96NX9|DACH2_HUMAN	tr|A0A5N4C2K8|A0A5N4C2K8_CAMDR
OG0003411	sp|Q8TC44|POC1B_HUMAN, sp|Q8NBT0|POC1A_HUMAN	tr|A0A5N4CZX1|A0A5N4CZX1_CAMDR
OG0003461	sp|O94769|ECM2_HUMAN	tr|A0A5N4C2L5|A0A5N4C2L5_CAMDR
OG0003462	sp|Q96CV9|OPTN_HUMAN	tr|A0A5N4C5A6|A0A5N4C5A6_CAMDR
OG0003463	sp|Q7Z569|BRAP_HUMAN	tr|A0A5N4C9E6|A0A5N4C9E6_CAMDR
OG0003464	sp|Q5THK1|PR14L_HUMAN	tr|A0A5N4C9X6|A0A5N4C9X6_CAMDR
OG0003465	sp|Q8WX93|PALLD_HUMAN	tr|A0A5N4CAE4|A0A5N4CAE4_CAMDR
OG0003466	sp|Q9H267|VP33B_HUMAN	tr|A0A5N4CEG1|A0A5N4CEG1_CAMDR
OG0003467	sp|Q6P656|CF161_HUMAN	tr|A0A5N4CFK9|A0A5N4CFK9_CAMDR
OG0003468	sp|Q15583|TGIF1_HUMAN	tr|A0A5N4CH63|A0A5N4CH63_CAMDR
OG0003469	sp|P60228|EIF3E_HUMAN	tr|A0A5N4CHW1|A0A5N4CHW1_CAMDR
OG0003470	sp|P28845|DHI1_HUMAN	tr|A0A5N4CIH8|A0A5N4CIH8_CAMDR
OG0003471	sp|O14966|RAB7L_HUMAN	tr|A0A5N4CIW4|A0A5N4CIW4_CAMDR
OG0003472	sp|O14593|RFXK_HUMAN	tr|A0A5N4CKC3|A0A5N4CKC3_CAMDR
OG0003473	sp|Q969G2|LHX4_HUMAN	tr|A0A5N4CND1|A0A5N4CND1_CAMDR
OG0003474	sp|P49189|AL9A1_HUMAN	tr|A0A5N4CPD6|A0A5N4CPD6_CAMDR
OG0003475	sp|P08F94|PKHD1_HUMAN	tr|A0A5N4CSF8|A0A5N4CSF8_CAMDR
OG0003476	sp|Q9BZ19|ANR60_HUMAN	tr|A0A5N4CV58|A0A5N4CV58_CAMDR
OG0003477	sp|Q9NY27|PP4R2_HUMAN	tr|A0A5N4D000|A0A5N4D000_CAMDR
OG0003478	sp|Q15027|ACAP1_HUMAN	tr|A0A5N4D1K1|A0A5N4D1K1_CAMDR
OG0003479	sp|A6NJW4|LRR3C_HUMAN	tr|A0A5N4D1X2|A0A5N4D1X2_CAMDR
OG0003480	sp|P10082|PYY_HUMAN	tr|A0A5N4D2X7|A0A5N4D2X7_CAMDR
OG0003481	sp|Q9NPI9|KCJ16_HUMAN	tr|A0A5N4D302|A0A5N4D302_CAMDR
OG0003482	sp|Q3LIE5|ADPRM_HUMAN	tr|A0A5N4D3G2|A0A5N4D3G2_CAMDR
OG0003483	sp|Q86V81|THOC4_HUMAN	tr|A0A5N4D3I0|A0A5N4D3I0_CAMDR
OG0003484	sp|Q9H8H0|NOL11_HUMAN	tr|A0A5N4D4V2|A0A5N4D4V2_CAMDR
OG0003485	sp|Q9NY61|AATF_HUMAN	tr|A0A5N4D5V3|A0A5N4D5V3_CAMDR
OG0003486	sp|Q15818|NPTX1_HUMAN	tr|A0A5N4D692|A0A5N4D692_CAMDR
OG0003487	sp|Q9UIL8|PHF11_HUMAN	tr|A0A5N4D924|A0A5N4D924_CAMDR
OG0003488	sp|Q5VTJ3|KLD7A_HUMAN	tr|A0A5N4DAP1|A0A5N4DAP1_CAMDR
OG0003489	sp|P20333|TNR1B_HUMAN	tr|A0A5N4DBK5|A0A5N4DBK5_CAMDR
OG0003490	sp|P39877|PA2G5_HUMAN	tr|A0A5N4DCI4|A0A5N4DCI4_CAMDR
OG0003491	sp|Q9Y2Y0|AR2BP_HUMAN	tr|A0A5N4DG08|A0A5N4DG08_CAMDR
OG0003492	sp|Q6ZNG2|DBX2_HUMAN	tr|A0A5N4DHG4|A0A5N4DHG4_CAMDR
OG0003493	sp|P02790|HEMO_HUMAN	tr|A0A5N4DMT9|A0A5N4DMT9_CAMDR
OG0003494	sp|Q9Y5K2|KLK4_HUMAN	tr|A0A5N4DRH5|A0A5N4DRH5_CAMDR
OG0003495	sp|Q96F25|ALG14_HUMAN	tr|A0A5N4DRV6|A0A5N4DRV6_CAMDR
OG0003496	sp|Q96CP6|ASTRA_HUMAN	tr|A0A5N4DVJ5|A0A5N4DVJ5_CAMDR
OG0003497	sp|Q9UPN6|SCAF8_HUMAN	tr|A0A5N4DVP4|A0A5N4DVP4_CAMDR
OG0003498	sp|Q02930|CREB5_HUMAN	tr|A0A5N4DXI3|A0A5N4DXI3_CAMDR
OG0003499	sp|A0AVF1|IFT56_HUMAN	tr|A0A5N4DZ30|A0A5N4DZ30_CAMDR
OG0003500	sp|Q1HG43|DOXA1_HUMAN	tr|A0A5N4E1P9|A0A5N4E1P9_CAMDR
OG0003501	sp|Q9Y448|SKAP_HUMAN	tr|A0A5N4E3W3|A0A5N4E3W3_CAMDR
OG0003502	sp|Q9H611|PIF1_HUMAN	tr|A0A5N4E4H9|A0A5N4E4H9_CAMDR
OG0003503	sp|Q9UDY2|ZO2_HUMAN	tr|A0A5N4E9C6|A0A5N4E9C6_CAMDR
OG0003504	sp|Q7L3B6|CD37L_HUMAN	tr|A0A5N4EAL2|A0A5N4EAL2_CAMDR
OG0003505	sp|Q5BN46|PIRC1_HUMAN	tr|A0A5N4EAY0|A0A5N4EAY0_CAMDR
OG0003506	sp|Q9BU19|ZN692_HUMAN	tr|A0A5N4EAY3|A0A5N4EAY3_CAMDR
OG0003507	sp|Q9H6L5|RETR1_HUMAN	tr|A0A5N4ECI9|A0A5N4ECI9_CAMDR
OG0003508	sp|Q6UXP7|F151B_HUMAN	tr|A0A5N4EE76|A0A5N4EE76_CAMDR
OG0003509	sp|Q6ZMT9|DTHD1_HUMAN	tr|A0A5N4EIM3|A0A5N4EIM3_CAMDR
OG0003510	sp|P35070|BTC_HUMAN	tr|A0A5N4EIW7|A0A5N4EIW7_CAMDR
OG0003512	sp|Q8TCG1|CIP2A_HUMAN	tr|A0A5N4EKL0|A0A5N4EKL0_CAMDR
OG0003513	sp|Q13112|CAF1B_HUMAN	tr|A0A5N4ELC4|A0A5N4ELC4_CAMDR
OG0003514	sp|Q8WWW8|GAB3_HUMAN	tr|A0A5N4C1D4|A0A5N4C1D4_CAMDR
OG0003515	sp|P04216|THY1_HUMAN	tr|A0A5N4C7D9|A0A5N4C7D9_CAMDR
OG0003516	sp|P54849|EMP1_HUMAN	tr|A0A5N4C8A8|A0A5N4C8A8_CAMDR
OG0003517	sp|P20062|TCO2_HUMAN	tr|A0A5N4C8C0|A0A5N4C8C0_CAMDR
OG0003518	sp|Q86V21|AACS_HUMAN	tr|A0A5N4CBD3|A0A5N4CBD3_CAMDR
OG0003519	sp|Q6ZNC4|ZN704_HUMAN	tr|A0A5N4CDZ0|A0A5N4CDZ0_CAMDR
OG0003520	sp|Q9BX73|TM2D2_HUMAN	tr|A0A5N4CFK6|A0A5N4CFK6_CAMDR
OG0003521	sp|Q86YL5|TDRP_HUMAN	tr|A0A5N4CG72|A0A5N4CG72_CAMDR
OG0003522	sp|O60216|RAD21_HUMAN	tr|A0A5N4CGQ4|A0A5N4CGQ4_CAMDR
OG0003523	sp|Q8WU17|RN139_HUMAN	tr|A0A5N4CGT4|A0A5N4CGT4_CAMDR
OG0003524	sp|P17275|JUNB_HUMAN	tr|A0A5N4CMX0|A0A5N4CMX0_CAMDR
OG0003525	sp|Q9NRR8|C42S1_HUMAN	tr|A0A5N4CNT0|A0A5N4CNT0_CAMDR
OG0003526	sp|Q9ULD4|BRPF3_HUMAN	tr|A0A5N4CSH2|A0A5N4CSH2_CAMDR
OG0003527	sp|Q9BR11|ZSWM1_HUMAN	tr|A0A5N4CTV8|A0A5N4CTV8_CAMDR
OG0003529	sp|O60356|NUPR1_HUMAN	tr|A0A5N4CW50|A0A5N4CW50_CAMDR
OG0003530	sp|O75427|LRCH4_HUMAN	tr|A0A5N4CWS6|A0A5N4CWS6_CAMDR
OG0003531	sp|Q9Y2L8|ZKSC5_HUMAN	tr|A0A5N4CY08|A0A5N4CY08_CAMDR
OG0003532	sp|O95990|F107A_HUMAN	tr|A0A5N4CZR3|A0A5N4CZR3_CAMDR
OG0003533	sp|Q96FJ2|DYL2_HUMAN	tr|A0A5N4D176|A0A5N4D176_CAMDR
OG0003534	sp|Q96A33|CCD47_HUMAN	tr|A0A5N4D1R1|A0A5N4D1R1_CAMDR
OG0003535	sp|Q9Y2D9|ZN652_HUMAN	tr|A0A5N4D4T4|A0A5N4D4T4_CAMDR
OG0003536	sp|Q11203|SIAT6_HUMAN	tr|A0A5N4DB08|A0A5N4DB08_CAMDR
OG0003537	sp|Q5VT97|SYDE2_HUMAN	tr|A0A5N4DDB6|A0A5N4DDB6_CAMDR
OG0003538	sp|Q9Y6K8|KAD5_HUMAN	tr|A0A5N4DDM1|A0A5N4DDM1_CAMDR
OG0003539	sp|Q86WX3|AROS_HUMAN	tr|A0A5N4DEH5|A0A5N4DEH5_CAMDR
OG0003540	sp|Q96RJ3|TR13C_HUMAN	tr|A0A5N4DGY4|A0A5N4DGY4_CAMDR
OG0003541	sp|Q9BY77|PDIP3_HUMAN	tr|A0A5N4DHA1|A0A5N4DHA1_CAMDR
OG0003542	sp|C9J442|CV046_HUMAN	tr|A0A5N4DHK9|A0A5N4DHK9_CAMDR
OG0003543	sp|Q9H5P4|PDZD7_HUMAN	tr|A0A5N4DI38|A0A5N4DI38_CAMDR
OG0003544	sp|Q8IY50|S35F3_HUMAN	tr|A0A5N4DIB1|A0A5N4DIB1_CAMDR
OG0003545	sp|Q8TBN0|R3GEF_HUMAN	tr|A0A5N4DMA6|A0A5N4DMA6_CAMDR
OG0003546	sp|Q9UJT0|TBE_HUMAN	tr|A0A5N4DVS4|A0A5N4DVS4_CAMDR
OG0003547	sp|Q9UHC1|MLH3_HUMAN	tr|A0A5N4E0J8|A0A5N4E0J8_CAMDR
OG0003548	sp|Q6IQ55|TTBK2_HUMAN	tr|A0A5N4E190|A0A5N4E190_CAMDR
OG0003549	sp|Q8IX05|CD302_HUMAN	tr|A0A5N4E585|A0A5N4E585_CAMDR
OG0003550	sp|Q9HBM1|SPC25_HUMAN	tr|A0A5N4E7F3|A0A5N4E7F3_CAMDR
OG0003551	sp|Q5XG87|PAPD7_HUMAN	tr|A0A5N4EDH2|A0A5N4EDH2_CAMDR
OG0003552	sp|P09486|SPRC_HUMAN	tr|A0A5N4EDI4|A0A5N4EDI4_CAMDR
OG0003553	sp|P62312|LSM6_HUMAN	tr|A0A5N4EF62|A0A5N4EF62_CAMDR
OG0003554	sp|Q9BT78|CSN4_HUMAN	tr|A0A5N4EFZ4|A0A5N4EFZ4_CAMDR
OG0003555	sp|Q92685|ALG3_HUMAN	tr|A0A5N4EIW2|A0A5N4EIW2_CAMDR
OG0003556	sp|P28069|PIT1_HUMAN	tr|A0A5N4EKG2|A0A5N4EKG2_CAMDR
OG0003557	sp|P27918|PROP_HUMAN	tr|A0A5N4C0V7|A0A5N4C0V7_CAMDR
OG0003558	sp|Q9Y2W2|WBP11_HUMAN	tr|A0A5N4C628|A0A5N4C628_CAMDR
OG0003559	sp|Q9HBU6|EKI1_HUMAN	tr|A0A5N4C685|A0A5N4C685_CAMDR
OG0003560	sp|Q9BYV7|BCDO2_HUMAN	tr|A0A5N4C829|A0A5N4C829_CAMDR
OG0003561	sp|Q9Y478|AAKB1_HUMAN	tr|A0A5N4C941|A0A5N4C941_CAMDR
OG0003562	sp|P16219|ACADS_HUMAN	tr|A0A5N4C943|A0A5N4C943_CAMDR
OG0003563	sp|Q53GT1|KLH22_HUMAN	tr|A0A5N4C9V6|A0A5N4C9V6_CAMDR
OG0003564	sp|P32856|STX2_HUMAN	tr|A0A5N4CAE6|A0A5N4CAE6_CAMDR
OG0003565	sp|P78527|PRKDC_HUMAN	tr|A0A5N4CC40|A0A5N4CC40_CAMDR
OG0003566	sp|Q96K49|TM87B_HUMAN	tr|A0A5N4CCN5|A0A5N4CCN5_CAMDR
OG0003567	sp|Q9BTY7|HGH1_HUMAN	tr|A0A5N4CGA1|A0A5N4CGA1_CAMDR
OG0003568	sp|Q9NVV9|THAP1_HUMAN	tr|A0A5N4CGM2|A0A5N4CGM2_CAMDR
OG0003569	sp|Q96DN5|TBC31_HUMAN	tr|A0A5N4CH38|A0A5N4CH38_CAMDR
OG0003570	sp|P25021|HRH2_HUMAN	tr|A0A5N4CJZ4|A0A5N4CJZ4_CAMDR
OG0003571	sp|Q86YV0|RASL3_HUMAN	tr|A0A5N4CL83|A0A5N4CL83_CAMDR
OG0003572	sp|Q969M1|TM40L_HUMAN	tr|A0A5N4CNM6|A0A5N4CNM6_CAMDR
OG0003573	sp|P16083|NQO2_HUMAN	tr|A0A5N4CQP7|A0A5N4CQP7_CAMDR
OG0003574	sp|Q6IEG0|SNR48_HUMAN	tr|A0A5N4CR44|A0A5N4CR44_CAMDR
OG0003575	sp|Q9Y530|OARD1_HUMAN	tr|A0A5N4CRA9|A0A5N4CRA9_CAMDR
OG0003576	sp|Q03518|TAP1_HUMAN	tr|A0A5N4CS00|A0A5N4CS00_CAMDR
OG0003577	sp|Q70CQ1|UBP49_HUMAN	tr|A0A5N4CS96|A0A5N4CS96_CAMDR
OG0003578	sp|Q96P44|COLA1_HUMAN	tr|A0A5N4CTE7|A0A5N4CTE7_CAMDR
OG0003579	sp|Q15560|TCEA2_HUMAN	tr|A0A5N4CTM2|A0A5N4CTM2_CAMDR
OG0003580	sp|P04156|PRIO_HUMAN	tr|A0A5N4CUN5|A0A5N4CUN5_CAMDR
OG0003581	sp|O94941|RNF37_HUMAN	tr|A0A5N4CUS8|A0A5N4CUS8_CAMDR
OG0003582	sp|Q5T2D3|OTUD3_HUMAN	tr|A0A5N4DAF9|A0A5N4DAF9_CAMDR
OG0003583	sp|Q96SA4|SERC2_HUMAN	tr|A0A5N4DDH6|A0A5N4DDH6_CAMDR
OG0003584	sp|Q8TC90|CCER1_HUMAN	tr|A0A5N4DE53|A0A5N4DE53_CAMDR
OG0003585	sp|A6NIK2|LR10B_HUMAN	tr|A0A5N4DNR2|A0A5N4DNR2_CAMDR
OG0003586	sp|Q9HAY6|BCDO1_HUMAN	tr|A0A5N4DTV1|A0A5N4DTV1_CAMDR
OG0003587	sp|Q92484|ASM3A_HUMAN	tr|A0A5N4DWQ2|A0A5N4DWQ2_CAMDR
OG0003588	sp|Q9UBI9|HDC_HUMAN	tr|A0A5N4DWZ2|A0A5N4DWZ2_CAMDR
OG0003589	sp|Q86VZ6|JAZF1_HUMAN	tr|A0A5N4DY14|A0A5N4DY14_CAMDR
OG0003590	sp|Q8NH08|O10AC_HUMAN	tr|A0A5N4E046|A0A5N4E046_CAMDR
OG0003591	sp|Q9NS73|MBIP1_HUMAN	tr|A0A5N4E0F9|A0A5N4E0F9_CAMDR
OG0003592	sp|Q8NGC0|O5AU1_HUMAN	tr|A0A5N4E1N9|A0A5N4E1N9_CAMDR
OG0003593	sp|Q8N8N7|PTGR2_HUMAN	tr|A0A5N4E1W6|A0A5N4E1W6_CAMDR
OG0003594	sp|P56279|TCL1A_HUMAN	tr|A0A5N4E215|A0A5N4E215_CAMDR
OG0003595	sp|P62502|LCN6_HUMAN	tr|A0A5N4E9R7|A0A5N4E9R7_CAMDR
OG0003596	sp|Q8IVQ6|ZDH21_HUMAN	tr|A0A5N4E9T7|A0A5N4E9T7_CAMDR
OG0003597	sp|Q5U5X0|LYRM7_HUMAN	tr|A0A5N4EC94|A0A5N4EC94_CAMDR
OG0003598	sp|Q96GV9|MACIR_HUMAN	tr|A0A5N4EE92|A0A5N4EE92_CAMDR
OG0003600	sp|P53370|NUDT6_HUMAN	tr|A0A5N4EFA3|A0A5N4EFA3_CAMDR
OG0003601	sp|P78426|NKX61_HUMAN	tr|A0A5N4EGV4|A0A5N4EGV4_CAMDR
OG0003602	sp|Q9H3U5|MFSD1_HUMAN	tr|A0A5N4EJB2|A0A5N4EJB2_CAMDR
OG0003603	sp|Q969F9|HPS3_HUMAN	tr|A0A5N4EL74|A0A5N4EL74_CAMDR
OG0003604	sp|Q9NQZ6|ZC4H2_HUMAN	tr|A0A5N4C124|A0A5N4C124_CAMDR
OG0003605	sp|O14936|CSKP_HUMAN	tr|A0A5N4C1F2|A0A5N4C1F2_CAMDR
OG0003606	sp|Q03393|PTPS_HUMAN	tr|A0A5N4C891|A0A5N4C891_CAMDR
OG0003607	sp|Q92890|UFD1_HUMAN	tr|A0A5N4C8X0|A0A5N4C8X0_CAMDR
OG0003608	sp|Q86VV8|RTTN_HUMAN	tr|A0A5N4CB64|A0A5N4CB64_CAMDR
OG0003609	sp|Q96E29|MTEF3_HUMAN	tr|A0A5N4CGC5|A0A5N4CGC5_CAMDR
