Orthogroup	Homo_sapiens	Ailuropoda_melanoleuca
OG0009359	sp|O95684|CEP43_HUMAN	tr|G1LS52|G1LS52_AILME
OG0009360	sp|Q02535|ID3_HUMAN	tr|G1LSW2|G1LSW2_AILME
OG0009361	sp|Q5QJE6|TDIF2_HUMAN	tr|G1LSX6|G1LSX6_AILME
OG0009362	sp|Q9H2A2|AL8A1_HUMAN	tr|G1LT34|G1LT34_AILME
OG0009363	sp|Q93038|TNR25_HUMAN	tr|G1LT59|G1LT59_AILME
OG0009364	sp|O95644|NFAC1_HUMAN	tr|G1LUX1|G1LUX1_AILME
OG0009365	sp|Q96QU8|XPO6_HUMAN	tr|G1LX17|G1LX17_AILME
OG0009366	sp|Q2WGJ6|KLH38_HUMAN	tr|G1LXG5|G1LXG5_AILME
OG0009367	sp|Q5TEZ5|CF163_HUMAN	tr|G1LYC8|G1LYC8_AILME
OG0009368	sp|Q9Y2X3|NOP58_HUMAN	tr|G1M3K5|G1M3K5_AILME
OG0009369	sp|P01008|ANT3_HUMAN	tr|G1MAY6|G1MAY6_AILME
OG0009370	sp|Q07001|ACHD_HUMAN	tr|G1MDN0|G1MDN0_AILME
OG0009371	sp|Q8IZ52|CHSS2_HUMAN	tr|G1MEM6|G1MEM6_AILME
OG0009372	sp|Q8N394|TMTC2_HUMAN	tr|G1MEQ3|G1MEQ3_AILME
OG0009373	sp|A2RRH5|WDR27_HUMAN	tr|G1MEY0|G1MEY0_AILME
OG0009374	sp|Q15542|TAF5_HUMAN	tr|G1MHV3|G1MHV3_AILME
OG0009375	sp|P02730|B3AT_HUMAN	tr|G1MJ57|G1MJ57_AILME
OG0009376	sp|Q96C01|F136A_HUMAN	tr|A0A7N5J8V8|A0A7N5J8V8_AILME
OG0009377	sp|Q9BRA0|LSMD1_HUMAN	tr|A0A7N5JCX6|A0A7N5JCX6_AILME
OG0009378	sp|Q8TDZ2|MICA1_HUMAN	tr|A0A7N5JHT2|A0A7N5JHT2_AILME
OG0009379	sp|Q92835|SHIP1_HUMAN	tr|A0A7N5JJ99|A0A7N5JJ99_AILME
OG0009380	sp|O15240|VGF_HUMAN	tr|A0A7N5JK27|A0A7N5JK27_AILME
OG0009381	sp|Q96BI3|APH1A_HUMAN	tr|A0A7N5JKI6|A0A7N5JKI6_AILME
OG0009382	sp|Q2TB10|ZN800_HUMAN	tr|A0A7N5JLD5|A0A7N5JLD5_AILME
OG0009383	sp|Q8N468|MFD4A_HUMAN	tr|A0A7N5JU86|A0A7N5JU86_AILME
OG0009384	sp|Q96EP9|NTCP4_HUMAN	tr|A0A7N5JUB5|A0A7N5JUB5_AILME
OG0009385	sp|O00244|ATOX1_HUMAN	tr|A0A7N5JUJ3|A0A7N5JUJ3_AILME
OG0009386	sp|Q7Z736|PKHH3_HUMAN	tr|A0A7N5JW72|A0A7N5JW72_AILME
OG0009387	sp|Q96BR1|SGK3_HUMAN	tr|A0A7N5K0A6|A0A7N5K0A6_AILME
OG0009388	sp|Q8TBA6|GOGA5_HUMAN	tr|A0A7N5K820|A0A7N5K820_AILME
OG0009389	sp|Q9Y2Y6|TMM98_HUMAN	tr|A0A7N5K878|A0A7N5K878_AILME
OG0009390	sp|Q9NQR9|G6PC2_HUMAN	tr|A0A7N5KAW4|A0A7N5KAW4_AILME
OG0009391	sp|O43837|IDH3B_HUMAN	tr|A0A7N5KF08|A0A7N5KF08_AILME
OG0009392	sp|Q9H6R6|ZDHC6_HUMAN	tr|A0A7N5KF73|A0A7N5KF73_AILME
OG0009393	sp|Q5VWN6|TASO2_HUMAN	tr|A0A7N5KLA0|A0A7N5KLA0_AILME
OG0009394	sp|O75071|EFC14_HUMAN	tr|A0A7N5KM63|A0A7N5KM63_AILME
OG0009395	sp|Q96DV4|RM38_HUMAN	tr|A0A7N5KMV4|A0A7N5KMV4_AILME
OG0009396	sp|A0A0B4J2F0|PIOS1_HUMAN	tr|A0A7N5KNQ5|A0A7N5KNQ5_AILME
OG0009397	sp|O15234|CASC3_HUMAN	tr|A0A7N5KPL0|A0A7N5KPL0_AILME
OG0009398	sp|A0A0B4J234|TVA2_HUMAN	tr|A0A7N5KQW0|A0A7N5KQW0_AILME
OG0009399	sp|Q8N6F1|CLD19_HUMAN	tr|A0A7N5P0I3|A0A7N5P0I3_AILME
OG0009400	sp|Q9NP58|ABCB6_HUMAN	tr|A0A7N5P1K2|A0A7N5P1K2_AILME
OG0009401	sp|A0A1B0GVG4|CC194_HUMAN	tr|A0A7N5P4B7|A0A7N5P4B7_AILME
OG0009402	sp|Q9Y2T3|GUAD_HUMAN	tr|A0A7N5P4Z9|A0A7N5P4Z9_AILME
OG0009403	sp|Q6ZT89|S2548_HUMAN	tr|A0A7N5P8K6|A0A7N5P8K6_AILME
OG0009404	sp|Q9H1A3|METL9_HUMAN	tr|A0A7N5P932|A0A7N5P932_AILME
OG0009405	sp|P60660|MYL6_HUMAN	tr|A0A7N5PB04|A0A7N5PB04_AILME
OG0009406	sp|P60484|PTEN_HUMAN	tr|D2GZ33|D2GZ33_AILME
OG0009407	sp|P47900|P2RY1_HUMAN	tr|D2H406|D2H406_AILME
OG0009408	sp|Q8IXQ9|ETKMT_HUMAN	tr|D2H4K4|D2H4K4_AILME
OG0009409	sp|P10767|FGF6_HUMAN	tr|D2HEJ8|D2HEJ8_AILME
OG0009410	sp|Q9UK08|GBG8_HUMAN	tr|D2HL52|D2HL52_AILME
OG0009411	sp|P0CG12|DERPC_HUMAN	tr|D2HLJ0|D2HLJ0_AILME
OG0009412	sp|Q8IWE4|DCNL3_HUMAN	tr|D2HXQ7|D2HXQ7_AILME
OG0009413	sp|Q9NPF4|OSGEP_HUMAN	tr|D2I2U9|D2I2U9_AILME
OG0009414	sp|Q2TAP0|GOG7B_HUMAN	tr|G1KZN9|G1KZN9_AILME
OG0009415	sp|O00562|PITM1_HUMAN	tr|G1L2C7|G1L2C7_AILME
OG0009416	sp|Q8N336|ELMD1_HUMAN	tr|G1L608|G1L608_AILME
OG0009417	sp|Q9BYE0|HES7_HUMAN	tr|G1L7H0|G1L7H0_AILME
OG0009419	sp|Q13519|PNOC_HUMAN	tr|G1L9C2|G1L9C2_AILME
OG0009420	sp|Q8N3V7|SYNPO_HUMAN	tr|G1LD52|G1LD52_AILME
OG0009421	sp|Q6NXP2|GAR1A_HUMAN	tr|G1LE05|G1LE05_AILME
OG0009422	sp|Q96A73|P33MX_HUMAN	tr|G1LK87|G1LK87_AILME
OG0009423	sp|Q9Y675|SNURF_HUMAN	tr|G1LKD6|G1LKD6_AILME
OG0009424	sp|Q9H9Y2|RPF1_HUMAN	tr|G1LPJ3|G1LPJ3_AILME
OG0009425	sp|Q9HBI0|PARVG_HUMAN	tr|G1LRF6|G1LRF6_AILME
OG0009426	sp|Q9H492|MLP3A_HUMAN	tr|G1LRG1|G1LRG1_AILME
OG0009427	sp|Q96A09|TET5B_HUMAN	tr|G1LWD0|G1LWD0_AILME
OG0009428	sp|Q8WUE5|CT55_HUMAN	tr|G1LXQ2|G1LXQ2_AILME
OG0009429	sp|O43516|WIPF1_HUMAN	tr|G1M0Q3|G1M0Q3_AILME
OG0009430	sp|O95202|LETM1_HUMAN	tr|G1M6K8|G1M6K8_AILME
OG0009431	sp|Q92914|FGF11_HUMAN	tr|G1ME55|G1ME55_AILME
OG0009432	sp|Q8IZ73|RUSD2_HUMAN	tr|G1MF25|G1MF25_AILME
OG0009433	sp|Q9UBR5|CKLF_HUMAN	tr|G1MF63|G1MF63_AILME
OG0009434	sp|Q96A19|C102A_HUMAN	tr|G1MF86|G1MF86_AILME
OG0009435	sp|Q9NTN9|SEM4G_HUMAN	tr|G1MGS1|G1MGS1_AILME
OG0009436	sp|A4D2B0|MBLC1_HUMAN	tr|G1MLX3|G1MLX3_AILME
OG0009437	sp|Q86V25|VASH2_HUMAN	tr|A0A7N5JBW2|A0A7N5JBW2_AILME
OG0009438	sp|Q8NGU9|GP150_HUMAN	tr|A0A7N5JGH3|A0A7N5JGH3_AILME
OG0009439	sp|P09529|INHBB_HUMAN	tr|A0A7N5JKC3|A0A7N5JKC3_AILME
OG0009440	sp|Q6UWI2|PARM1_HUMAN	tr|A0A7N5JQ90|A0A7N5JQ90_AILME
OG0009441	sp|D3W0D1|KLRF2_HUMAN	tr|A0A7N5JRM4|A0A7N5JRM4_AILME
OG0009442	sp|Q5T3F8|CSCL2_HUMAN	tr|A0A7N5JRR8|A0A7N5JRR8_AILME
OG0009444	sp|Q96B97|SH3K1_HUMAN	tr|A0A7N5JV49|A0A7N5JV49_AILME
OG0009445	sp|Q15004|PAF15_HUMAN	tr|A0A7N5JVV8|A0A7N5JVV8_AILME
OG0009446	sp|Q2TAM9|TUSC1_HUMAN	tr|A0A7N5K1Q5|A0A7N5K1Q5_AILME
OG0009447	sp|O60507|TPST1_HUMAN	tr|A0A7N5K2P9|A0A7N5K2P9_AILME
OG0009448	sp|Q19T08|ECSCR_HUMAN	tr|A0A7N5K575|A0A7N5K575_AILME
OG0009449	sp|Q13228|SBP1_HUMAN	tr|A0A7N5K929|A0A7N5K929_AILME
OG0009450	sp|Q6AZZ1|TRI68_HUMAN	tr|A0A7N5KAQ1|A0A7N5KAQ1_AILME
OG0009451	sp|Q96RY7|IF140_HUMAN	tr|A0A7N5KC95|A0A7N5KC95_AILME
OG0009452	sp|Q9UPQ4|TRI35_HUMAN	tr|A0A7N5KCG6|A0A7N5KCG6_AILME
OG0009453	sp|Q96A04|TSACC_HUMAN	tr|A0A7N5KKY8|A0A7N5KKY8_AILME
OG0009454	sp|O95453|PARN_HUMAN	tr|A0A7N5KMD9|A0A7N5KMD9_AILME
OG0009455	sp|Q9UHA3|RLP24_HUMAN	tr|A0A7N5KPC5|A0A7N5KPC5_AILME
OG0009456	sp|Q9NQX3|GEPH_HUMAN	tr|A0A7N5KPR3|A0A7N5KPR3_AILME
OG0009457	sp|Q9NRF9|DPOE3_HUMAN	tr|A0A7N5P728|A0A7N5P728_AILME
OG0009458	sp|Q05925|HME1_HUMAN	tr|D2H743|D2H743_AILME
OG0009459	sp|A6ND36|FA83G_HUMAN	tr|D2HLB1|D2HLB1_AILME
OG0009460	sp|Q7Z7M8|B3GN8_HUMAN	tr|D2HMT2|D2HMT2_AILME
OG0009461	sp|Q86U44|MTA70_HUMAN	tr|D2HYB7|D2HYB7_AILME
OG0009462	sp|Q8NAB2|KBTB3_HUMAN	tr|G1L0J2|G1L0J2_AILME
OG0009463	sp|O00339|MATN2_HUMAN	tr|G1L1D1|G1L1D1_AILME
OG0009464	sp|Q8TC44|POC1B_HUMAN	tr|G1L4X3|G1L4X3_AILME
OG0009465	sp|Q9UPY6|WASF3_HUMAN	tr|G1L4Z4|G1L4Z4_AILME
OG0009466	sp|Q99541|PLIN2_HUMAN	tr|G1L7X9|G1L7X9_AILME
OG0009467	sp|Q9BU23|LMF2_HUMAN	tr|G1L888|G1L888_AILME
OG0009468	sp|A4FU69|EFCB5_HUMAN	tr|G1LBK1|G1LBK1_AILME
OG0009469	sp|Q9NRX1|PNO1_HUMAN	tr|G1LE30|G1LE30_AILME
OG0009470	sp|Q9BYD6|RM01_HUMAN	tr|G1LG28|G1LG28_AILME
OG0009471	sp|Q96NG3|ODAD4_HUMAN	tr|G1LH18|G1LH18_AILME
OG0009472	sp|Q6UXL0|I20RB_HUMAN	tr|G1LIL6|G1LIL6_AILME
OG0009473	sp|P01011|AACT_HUMAN	tr|G1LIL8|G1LIL8_AILME
OG0009474	sp|Q9H227|GBA3_HUMAN	tr|G1LIT3|G1LIT3_AILME
OG0009475	sp|Q6IQ22|RAB12_HUMAN	tr|G1LLL9|G1LLL9_AILME
OG0009476	sp|Q6AWC2|WWC2_HUMAN	tr|G1LNK2|G1LNK2_AILME
OG0009477	sp|Q14CX7|NAA25_HUMAN	tr|G1LP71|G1LP71_AILME
OG0009478	sp|Q15035|TRAM2_HUMAN	tr|G1LPH0|G1LPH0_AILME
OG0009479	sp|Q9NY99|SNTG2_HUMAN	tr|G1LSL5|G1LSL5_AILME
OG0009480	sp|O60882|MMP20_HUMAN	tr|G1LU47|G1LU47_AILME
OG0009481	sp|Q02548|PAX5_HUMAN	tr|G1LU97|G1LU97_AILME
OG0009482	sp|Q6ZQQ6|WDR87_HUMAN	tr|G1LVS9|G1LVS9_AILME
OG0009483	sp|Q9Y4H2|IRS2_HUMAN	tr|G1LWZ0|G1LWZ0_AILME
OG0009484	sp|P61964|WDR5_HUMAN	tr|G1LXH9|G1LXH9_AILME
OG0009485	sp|P78332|RBM6_HUMAN	tr|G1M052|G1M052_AILME
OG0009486	sp|Q9NP91|S6A20_HUMAN	tr|G1M0Q8|G1M0Q8_AILME
OG0009487	sp|O95936|EOMES_HUMAN	tr|G1M254|G1M254_AILME
OG0009488	sp|P07332|FES_HUMAN	tr|G1M5C6|G1M5C6_AILME
OG0009489	sp|Q8WZ73|RFFL_HUMAN	tr|G1M7N1|G1M7N1_AILME
OG0009490	sp|O75061|AUXI_HUMAN	tr|G1M8T9|G1M8T9_AILME
OG0009491	sp|Q9NY27|PP4R2_HUMAN	tr|G1M9G6|G1M9G6_AILME
OG0009492	sp|Q8N715|CC185_HUMAN	tr|G1MAE0|G1MAE0_AILME
OG0009493	sp|O60313|OPA1_HUMAN	tr|G1MBN4|G1MBN4_AILME
OG0009494	sp|P54886|P5CS_HUMAN	tr|G1MC14|G1MC14_AILME
OG0009495	sp|Q7Z695|ADCK2_HUMAN	tr|G1MHJ0|G1MHJ0_AILME
OG0009496	sp|P31942|HNRH3_HUMAN	tr|G1MIA9|G1MIA9_AILME
OG0009497	sp|O14917|PCD17_HUMAN	tr|G1MIH5|G1MIH5_AILME
OG0009498	sp|Q96GX2|A7L3B_HUMAN	tr|G1MKA7|G1MKA7_AILME
OG0009499	sp|Q6ZNW5|GDPP1_HUMAN	tr|G1MKX5|G1MKX5_AILME
OG0009500	sp|Q5GJ75|TP8L3_HUMAN	tr|G1ML59|G1ML59_AILME
OG0009501	sp|Q8NH06|OR1P1_HUMAN	tr|G1MMP0|G1MMP0_AILME
OG0009502	sp|Q14330|GPR18_HUMAN	tr|G1MP70|G1MP70_AILME
OG0009504	sp|P54198|HIRA_HUMAN	tr|A0A7N5JCX3|A0A7N5JCX3_AILME
OG0009505	sp|P16220|CREB1_HUMAN	tr|A0A7N5JCY8|A0A7N5JCY8_AILME
OG0009506	sp|Q68DA7|FMN1_HUMAN	tr|A0A7N5JDE3|A0A7N5JDE3_AILME
OG0009507	sp|Q96QH2|PRAM_HUMAN	tr|A0A7N5JMY7|A0A7N5JMY7_AILME
OG0009508	sp|P49918|CDN1C_HUMAN	tr|A0A7N5JNQ4|A0A7N5JNQ4_AILME
OG0009509	sp|Q8TDY4|ASAP3_HUMAN	tr|A0A7N5JPJ9|A0A7N5JPJ9_AILME
OG0009510	sp|P57768|SNX16_HUMAN	tr|A0A7N5JPP7|A0A7N5JPP7_AILME
OG0009512	sp|Q9UIY3|RWD2A_HUMAN	tr|A0A7N5K0N1|A0A7N5K0N1_AILME
OG0009513	sp|Q9NQ75|CASS4_HUMAN	tr|A0A7N5K146|A0A7N5K146_AILME
OG0009514	sp|P28360|MSX1_HUMAN	tr|A0A7N5K244|A0A7N5K244_AILME
OG0009515	sp|Q8N2E2|VWDE_HUMAN	tr|A0A7N5K433|A0A7N5K433_AILME
OG0009516	sp|Q86SQ6|AGRA1_HUMAN	tr|A0A7N5K4X4|A0A7N5K4X4_AILME
OG0009517	sp|Q96AJ9|VTI1A_HUMAN	tr|A0A7N5K5E7|A0A7N5K5E7_AILME
OG0009518	sp|Q9BXV9|GON7_HUMAN	tr|A0A7N5K6N9|A0A7N5K6N9_AILME
OG0009520	sp|P19544|WT1_HUMAN	tr|A0A7N5K9S5|A0A7N5K9S5_AILME
OG0009521	sp|P02675|FIBB_HUMAN	tr|A0A7N5KG19|A0A7N5KG19_AILME
OG0009522	sp|Q92186|SIA8B_HUMAN	tr|A0A7N5KIF6|A0A7N5KIF6_AILME
OG0009523	sp|P41235|HNF4A_HUMAN	tr|A0A7N5KKW5|A0A7N5KKW5_AILME
OG0009524	sp|P49789|FHIT_HUMAN	tr|A0A7N5KNR7|A0A7N5KNR7_AILME
OG0009525	sp|P08F94|PKHD1_HUMAN	tr|A0A7N5KQG1|A0A7N5KQG1_AILME
OG0009526	sp|Q9Y471|CMAH_HUMAN	tr|A0A7N5KRG0|A0A7N5KRG0_AILME
OG0009527	sp|Q5NDL2|EOGT_HUMAN	tr|A0A7N5KTD4|A0A7N5KTD4_AILME
OG0009528	sp|Q02641|CACB1_HUMAN	tr|A0A7N5P413|A0A7N5P413_AILME
OG0009529	sp|Q9H6R0|DHX33_HUMAN	tr|A0A7N5P8D3|A0A7N5P8D3_AILME
OG0009530	sp|Q96I13|ABHD8_HUMAN	tr|D2GV02|D2GV02_AILME
OG0009531	sp|Q9Y698|CCG2_HUMAN	tr|D2GZG6|D2GZG6_AILME
OG0009532	sp|Q96PB8|LRC3B_HUMAN	tr|D2H3M9|D2H3M9_AILME
OG0009533	sp|Q9BSE4|HERP2_HUMAN	tr|D2HA05|D2HA05_AILME
OG0009534	sp|Q9Y6J6|KCNE2_HUMAN	tr|D2HCF0|D2HCF0_AILME
OG0009535	sp|Q9H8W5|TRI45_HUMAN	tr|D2HMJ2|D2HMJ2_AILME
OG0009536	sp|P51164|ATP4B_HUMAN	tr|D2HTR9|D2HTR9_AILME
OG0009537	sp|O95452|CXB6_HUMAN	tr|D2I264|D2I264_AILME
OG0009538	sp|P51398|RT29_HUMAN	tr|G1KZJ9|G1KZJ9_AILME
OG0009539	sp|Q8NCR9|CLRN3_HUMAN	tr|G1L059|G1L059_AILME
OG0009540	sp|Q6X9E4|FBW12_HUMAN	tr|G1L3G7|G1L3G7_AILME
OG0009541	sp|Q9P0J7|KCMF1_HUMAN	tr|G1L5I7|G1L5I7_AILME
OG0009542	sp|Q8WW27|ABEC4_HUMAN	tr|G1L6U8|G1L6U8_AILME
OG0009543	sp|Q8TAQ9|SUN3_HUMAN	tr|G1LDQ2|G1LDQ2_AILME
OG0009544	sp|P43403|ZAP70_HUMAN	tr|G1LF11|G1LF11_AILME
OG0009545	sp|Q2LD37|K1109_HUMAN	tr|G1LHF7|G1LHF7_AILME
OG0009546	sp|Q96Q35|FACC1_HUMAN	tr|G1LHN5|G1LHN5_AILME
OG0009547	sp|A8MUP2|CSKMT_HUMAN	tr|G1LIV2|G1LIV2_AILME
OG0009548	sp|Q4G0A6|MINY4_HUMAN	tr|G1LJI6|G1LJI6_AILME
OG0009549	sp|Q9Y2P5|S27A5_HUMAN	tr|G1LLR7|G1LLR7_AILME
OG0009550	sp|Q8WXI7|MUC16_HUMAN	tr|G1LNG1|G1LNG1_AILME
OG0009551	sp|A8K554|ZN815_HUMAN	tr|G1LNZ8|G1LNZ8_AILME
OG0009552	sp|A2RU67|F234B_HUMAN	tr|G1LW18|G1LW18_AILME
OG0009553	sp|P15941|MUC1_HUMAN	tr|G1LXT4|G1LXT4_AILME
OG0009554	sp|Q92900|RENT1_HUMAN	tr|G1LYD2|G1LYD2_AILME
OG0009555	sp|P09132|SRP19_HUMAN	tr|G1M1S9|G1M1S9_AILME
OG0009556	sp|Q8N187|CARTF_HUMAN	tr|G1M364|G1M364_AILME
OG0009557	sp|Q13873|BMPR2_HUMAN	tr|G1M3F0|G1M3F0_AILME
OG0009558	sp|O14529|CUX2_HUMAN	tr|G1M5D8|G1M5D8_AILME
OG0009559	sp|Q9Y230|RUVB2_HUMAN	tr|G1M7J2|G1M7J2_AILME
OG0009560	sp|O43903|GAS2_HUMAN	tr|G1M885|G1M885_AILME
OG0009561	sp|P49736|MCM2_HUMAN	tr|G1M927|G1M927_AILME
OG0009562	sp|Q13201|MMRN1_HUMAN	tr|G1M961|G1M961_AILME
OG0009563	sp|O43424|GRID2_HUMAN	tr|G1MC55|G1MC55_AILME
OG0009564	sp|Q8N441|FGRL1_HUMAN	tr|G1MEM1|G1MEM1_AILME
OG0009565	sp|Q06546|GABPA_HUMAN	tr|G1MFL6|G1MFL6_AILME
OG0009566	sp|Q9Y4I5|MTL5_HUMAN	tr|A0A7N5JAL0|A0A7N5JAL0_AILME
OG0009567	sp|P0C645|OR4E1_HUMAN	tr|A0A7N5JCB6|A0A7N5JCB6_AILME
OG0009568	sp|Q92876|KLK6_HUMAN	tr|A0A7N5JF74|A0A7N5JF74_AILME
OG0009569	sp|Q9BUV0|RSRP1_HUMAN	tr|A0A7N5JIP8|A0A7N5JIP8_AILME
OG0009570	sp|Q8N6N3|CA052_HUMAN	tr|A0A7N5JJN1|A0A7N5JJN1_AILME
OG0009571	sp|O75352|MPU1_HUMAN	tr|A0A7N5JJV3|A0A7N5JJV3_AILME
OG0009572	sp|Q6ZS10|CL17A_HUMAN	tr|A0A7N5JU19|A0A7N5JU19_AILME
OG0009573	sp|P47736|RPGP1_HUMAN	tr|A0A7N5JVN5|A0A7N5JVN5_AILME
OG0009574	sp|Q9H9E3|COG4_HUMAN	tr|A0A7N5K0I3|A0A7N5K0I3_AILME
OG0009575	sp|Q8TCB0|IFI44_HUMAN	tr|A0A7N5K1X9|A0A7N5K1X9_AILME
OG0009576	sp|Q9C0F0|ASXL3_HUMAN	tr|A0A7N5K6W7|A0A7N5K6W7_AILME
OG0009577	sp|Q13825|AUHM_HUMAN	tr|A0A7N5KAU4|A0A7N5KAU4_AILME
OG0009578	sp|Q9UBV4|WNT16_HUMAN	tr|A0A7N5KGD4|A0A7N5KGD4_AILME
OG0009579	sp|Q96HQ2|C2AIL_HUMAN	tr|A0A7N5KHM9|A0A7N5KHM9_AILME
OG0009580	sp|P53804|TTC3_HUMAN	tr|A0A7N5KI26|A0A7N5KI26_AILME
OG0009581	sp|Q05215|EGR4_HUMAN	tr|A0A7N5KR25|A0A7N5KR25_AILME
OG0009582	sp|Q9UBC3|DNM3B_HUMAN	tr|A0A7N5KS47|A0A7N5KS47_AILME
OG0009583	sp|Q15287|RNPS1_HUMAN	tr|A0A7N5P2U3|A0A7N5P2U3_AILME
OG0009584	sp|Q6P2C0|WDR93_HUMAN	tr|A0A7N5P3E6|A0A7N5P3E6_AILME
OG0009585	sp|Q8TAC1|RFESD_HUMAN	tr|A0A7N5P6M6|A0A7N5P6M6_AILME
OG0009586	sp|Q8TDR0|MIPT3_HUMAN	tr|A0A7N5P9Q7|A0A7N5P9Q7_AILME
OG0009587	sp|P99999|CYC_HUMAN	tr|D2GVD1|D2GVD1_AILME
OG0009588	sp|Q9BUE0|MED18_HUMAN	tr|D2GWK5|D2GWK5_AILME
OG0009589	sp|P03999|OPSB_HUMAN	tr|D2GWS0|D2GWS0_AILME
OG0009590	sp|A6NI15|MSGN1_HUMAN	tr|D2H0L7|D2H0L7_AILME
OG0009591	sp|Q9Y5W5|WIF1_HUMAN	tr|D2HDL2|D2HDL2_AILME
OG0009592	sp|Q8WUU8|TM174_HUMAN	tr|D2HGU1|D2HGU1_AILME
OG0009593	sp|Q96I36|COX14_HUMAN	tr|D2HJC9|D2HJC9_AILME
OG0009594	sp|Q8WV41|SNX33_HUMAN	tr|D2HRK0|D2HRK0_AILME
OG0009595	sp|Q9ULV1|FZD4_HUMAN	tr|D2HRQ0|D2HRQ0_AILME
OG0009596	sp|Q8N135|LGI4_HUMAN	tr|G1L023|G1L023_AILME
OG0009597	sp|Q8IWU9|TPH2_HUMAN	tr|G1L0L6|G1L0L6_AILME
OG0009598	sp|Q8IYM0|F186B_HUMAN	tr|G1L283|G1L283_AILME
OG0009599	sp|Q9UNI6|DUS12_HUMAN	tr|G1L4D5|G1L4D5_AILME
OG0009600	sp|Q9P0V3|SH3B4_HUMAN	tr|G1L4S7|G1L4S7_AILME
OG0009601	sp|P18615|NELFE_HUMAN	tr|G1L5L6|G1L5L6_AILME
OG0009602	sp|Q6ZV89|SH2D5_HUMAN	tr|G1L877|G1L877_AILME
OG0009603	sp|Q9Y3D8|KAD6_HUMAN	tr|G1L925|G1L925_AILME
OG0009604	sp|Q7Z3Z4|PIWL4_HUMAN	tr|G1LM35|G1LM35_AILME
OG0009605	sp|Q8N6G2|TEX26_HUMAN	tr|G1LQG7|G1LQG7_AILME
OG0009606	sp|O75949|NALF2_HUMAN	tr|G1LQY9|G1LQY9_AILME
OG0009607	sp|O75496|GEMI_HUMAN	tr|G1LUH4|G1LUH4_AILME
OG0009608	sp|O15403|MOT7_HUMAN	tr|G1LW52|G1LW52_AILME
OG0009609	sp|Q9BYD3|RM04_HUMAN	tr|G1LZB3|G1LZB3_AILME
OG0009610	sp|Q9Y241|HIG1A_HUMAN	tr|G1M168|G1M168_AILME
OG0009611	sp|P30414|NKTR_HUMAN	tr|G1M1G6|G1M1G6_AILME
OG0009612	sp|Q9H1Z4|WDR13_HUMAN	tr|G1M1U8|G1M1U8_AILME
OG0009613	sp|P47897|SYQ_HUMAN	tr|G1M2M2|G1M2M2_AILME
OG0009614	sp|Q4AE62|GTDC1_HUMAN	tr|G1M379|G1M379_AILME
OG0009615	sp|Q6UW49|SPESP_HUMAN	tr|G1M6C1|G1M6C1_AILME
OG0009616	sp|O14830|PPE2_HUMAN	tr|G1M7R2|G1M7R2_AILME
OG0009617	sp|Q96FB5|MT25B_HUMAN	tr|G1M8S6|G1M8S6_AILME
OG0009618	sp|Q9H0U6|RM18_HUMAN	tr|G1MA67|G1MA67_AILME
OG0009619	sp|Q99832|TCPH_HUMAN	tr|G1MAN4|G1MAN4_AILME
OG0009620	sp|Q969Q6|P2R3C_HUMAN	tr|G1MAT2|G1MAT2_AILME
OG0009621	sp|Q9UKP3|ITBP2_HUMAN	tr|G1MCB6|G1MCB6_AILME
OG0009622	sp|Q8NEA4|FBX36_HUMAN	tr|G1MDP2|G1MDP2_AILME
OG0009623	sp|Q96ID5|IGS21_HUMAN	tr|G1MFA9|G1MFA9_AILME
OG0009624	sp|Q9P2N5|RBM27_HUMAN	tr|G1MGV9|G1MGV9_AILME
OG0009625	sp|Q14449|GRB14_HUMAN	tr|G1MI77|G1MI77_AILME
OG0009626	sp|O60602|TLR5_HUMAN	tr|G1MPE3|G1MPE3_AILME
OG0009628	sp|Q9UBM1|PEMT_HUMAN	tr|A0A7N5JBC4|A0A7N5JBC4_AILME
OG0009629	sp|Q08623|HDHD1_HUMAN	tr|A0A7N5JBE9|A0A7N5JBE9_AILME
OG0009630	sp|Q8N987|NECA1_HUMAN	tr|A0A7N5JDW1|A0A7N5JDW1_AILME
OG0009631	sp|Q03405|UPAR_HUMAN	tr|A0A7N5JG77|A0A7N5JG77_AILME
OG0009632	sp|O43318|M3K7_HUMAN	tr|A0A7N5JGB4|A0A7N5JGB4_AILME
OG0009633	sp|Q3LI63|KR201_HUMAN	tr|A0A7N5JJF4|A0A7N5JJF4_AILME
OG0009634	sp|P0DMB2|CH088_HUMAN	tr|A0A7N5JJJ3|A0A7N5JJJ3_AILME
OG0009635	sp|Q5VU69|CP141_HUMAN	tr|A0A7N5JKK3|A0A7N5JKK3_AILME
OG0009636	sp|P43405|KSYK_HUMAN	tr|A0A7N5JTA9|A0A7N5JTA9_AILME
OG0009637	sp|Q9UMY1|NOL7_HUMAN	tr|A0A7N5JWT3|A0A7N5JWT3_AILME
OG0009638	sp|Q9UBQ6|EXTL2_HUMAN	tr|A0A7N5K0I0|A0A7N5K0I0_AILME
OG0009639	sp|Q9NX38|ABITM_HUMAN	tr|A0A7N5K3K9|A0A7N5K3K9_AILME
OG0009640	sp|P29475|NOS1_HUMAN	tr|A0A7N5K4G4|A0A7N5K4G4_AILME
OG0009642	sp|P33241|LSP1_HUMAN	tr|A0A7N5K9E1|A0A7N5K9E1_AILME
