Orthogroup	Homo_sapiens	Mustela_putorius_furo
OG0007579	sp|Q9H078|CLPB_HUMAN	tr|A0A8U0N5L5|A0A8U0N5L5_MUSPF
OG0007580	sp|Q9NR22|ANM8_HUMAN	tr|M3YD78|M3YD78_MUSPF
OG0007581	sp|Q9P2F9|ZN319_HUMAN	tr|A0A8U0RZB8|A0A8U0RZB8_MUSPF
OG0007582	sp|Q9UJ72|ANX10_HUMAN	tr|A0A8U0NF79|A0A8U0NF79_MUSPF
OG0007583	sp|Q9ULR0|ISY1_HUMAN	tr|A0A8U0UKW2|A0A8U0UKW2_MUSPF
OG0007584	sp|Q9Y2L9|LRCH1_HUMAN	tr|A0A8U0SY34|A0A8U0SY34_MUSPF
OG0007585	sp|Q9Y5W7|SNX14_HUMAN	tr|M3Y1T2|M3Y1T2_MUSPF
OG0007586	sp|A6NFY7|SDHF1_HUMAN	tr|G9KMR6|G9KMR6_MUSPF
OG0007587	tr|B7ZLF3|B7ZLF3_HUMAN	tr|A0A8U0SGA4|A0A8U0SGA4_MUSPF
OG0007588	sp|O14745|NHRF1_HUMAN	tr|M3YRW5|M3YRW5_MUSPF
OG0007589	sp|O43581|SYT7_HUMAN	tr|A0A8U0R9F3|A0A8U0R9F3_MUSPF
OG0007590	sp|O43593|HAIR_HUMAN	tr|A0A8U0RMI2|A0A8U0RMI2_MUSPF
OG0007591	sp|O43613|OX1R_HUMAN	tr|A0A8U0UMA2|A0A8U0UMA2_MUSPF
OG0007592	sp|O75381|PEX14_HUMAN	tr|M3YYD4|M3YYD4_MUSPF
OG0007593	sp|O95070|YIF1A_HUMAN	tr|M3YIL8|M3YIL8_MUSPF
OG0007594	sp|O95985|TOP3B_HUMAN	tr|A0A8U0UN12|A0A8U0UN12_MUSPF
OG0007595	sp|O96017|CHK2_HUMAN	tr|A0A8U0V3J4|A0A8U0V3J4_MUSPF
OG0007596	sp|P09525|ANXA4_HUMAN	tr|A0A8U0UZY9|A0A8U0UZY9_MUSPF
OG0007597	sp|P13521|SCG2_HUMAN	tr|M3Z8Q2|M3Z8Q2_MUSPF
OG0007598	sp|P14091|CATE_HUMAN	tr|A0A8U0V4A8|A0A8U0V4A8_MUSPF
OG0007599	sp|P19235|EPOR_HUMAN	tr|A0A8U0STW4|A0A8U0STW4_MUSPF
OG0007600	sp|P23443|KS6B1_HUMAN	tr|A0A8U0RNA2|A0A8U0RNA2_MUSPF
OG0007601	sp|P25116|PAR1_HUMAN	tr|M3Y2G5|M3Y2G5_MUSPF
OG0007602	sp|P48546|GIPR_HUMAN	tr|A0A8U0RY50|A0A8U0RY50_MUSPF
OG0007603	sp|P51572|BAP31_HUMAN	tr|M3YAP8|M3YAP8_MUSPF
OG0007604	sp|P51825|AFF1_HUMAN	tr|A0A8U0TDP3|A0A8U0TDP3_MUSPF
OG0007605	sp|P61626|LYSC_HUMAN	tr|A0A8U0MR16|A0A8U0MR16_MUSPF
OG0007607	sp|Q14137|BOP1_HUMAN	tr|A0A8U0UWJ9|A0A8U0UWJ9_MUSPF
OG0007608	sp|Q16560|U1SBP_HUMAN	tr|M3Z6Q2|M3Z6Q2_MUSPF
OG0007609	sp|Q16665|HIF1A_HUMAN	tr|M3Y559|M3Y559_MUSPF
OG0007610	sp|Q4G0M1|ERFE_HUMAN	tr|A0A8U0SRD8|A0A8U0SRD8_MUSPF
OG0007611	sp|Q4KMQ1|TPRN_HUMAN	tr|A0A8U0S9F7|A0A8U0S9F7_MUSPF
OG0007612	sp|Q53EL9|SEZ6_HUMAN	tr|A0A8U0RJW7|A0A8U0RJW7_MUSPF
OG0007613	sp|Q5F1R6|DJC21_HUMAN	tr|A0A8U0MDP5|A0A8U0MDP5_MUSPF
OG0007614	sp|Q5R3K3|CAHM6_HUMAN	tr|A0A8U0S454|A0A8U0S454_MUSPF
OG0007615	sp|Q68CZ6|HAUS3_HUMAN	tr|M3YHW5|M3YHW5_MUSPF
OG0007616	sp|Q6UXD1|HRCT1_HUMAN	tr|A0A8U0TBW5|A0A8U0TBW5_MUSPF
OG0007617	sp|Q6ZNC8|MBOA1_HUMAN	tr|A0A8U0SE25|A0A8U0SE25_MUSPF
OG0007618	sp|Q6ZRF8|RN207_HUMAN	tr|A0A8U0P061|A0A8U0P061_MUSPF
OG0007619	sp|Q6ZWJ1|STXB4_HUMAN	tr|A0A8U0STE3|A0A8U0STE3_MUSPF
OG0007620	sp|Q7Z6M2|FBX33_HUMAN	tr|A0A8U0NAW4|A0A8U0NAW4_MUSPF
OG0007621	sp|Q86UK0|ABCAC_HUMAN	tr|M3Y8S5|M3Y8S5_MUSPF
OG0007622	sp|Q8IX04|UEVLD_HUMAN	tr|A0A8U0MQR0|A0A8U0MQR0_MUSPF
OG0007623	sp|Q8IYS5|OSCAR_HUMAN	tr|A0A8U0TB36|A0A8U0TB36_MUSPF
OG0007624	sp|Q8N2S1|LTBP4_HUMAN	tr|A0A8U0NK09|A0A8U0NK09_MUSPF
OG0007625	sp|Q8N9Q2|SR1IP_HUMAN	tr|M3YTN1|M3YTN1_MUSPF
OG0007626	sp|Q8NDB2|BANK1_HUMAN	tr|A0A8U0NR63|A0A8U0NR63_MUSPF
OG0007627	sp|Q8TAK5|GABP2_HUMAN	tr|M3XY89|M3XY89_MUSPF
OG0007628	sp|Q92508|PIEZ1_HUMAN	tr|A0A8U0RXW9|A0A8U0RXW9_MUSPF
OG0007629	sp|Q96A83|COQA1_HUMAN	tr|A0A8U0UYF4|A0A8U0UYF4_MUSPF
OG0007630	sp|Q96DB2|HDA11_HUMAN	tr|A0A8U0VBH4|A0A8U0VBH4_MUSPF
OG0007631	sp|Q96SK2|TM209_HUMAN	tr|A0A8U0R6T9|A0A8U0R6T9_MUSPF
OG0007632	sp|Q99439|CNN2_HUMAN	tr|A0A8U0SJF8|A0A8U0SJF8_MUSPF
OG0007633	sp|Q99623|PHB2_HUMAN	tr|M3YZA0|M3YZA0_MUSPF
OG0007634	sp|Q9BRF8|CPPED_HUMAN	tr|A0A8U0RS75|A0A8U0RS75_MUSPF
OG0007635	sp|Q9H0E7|UBP44_HUMAN	tr|M3Y741|M3Y741_MUSPF
OG0007636	sp|Q9H3S3|TMPS5_HUMAN	tr|A0A8U0S4S3|A0A8U0S4S3_MUSPF
OG0007637	sp|Q9H9A7|RMI1_HUMAN	tr|A0A8U0SFM8|A0A8U0SFM8_MUSPF
OG0007638	sp|Q9HB75|PIDD1_HUMAN	tr|A0A8U0NNX3|A0A8U0NNX3_MUSPF
OG0007639	sp|Q9HD33|RM47_HUMAN	tr|M3Z0J4|M3Z0J4_MUSPF
OG0007640	sp|Q9NQX3|GEPH_HUMAN	tr|A0A8U0MEG8|A0A8U0MEG8_MUSPF
OG0007641	sp|Q9NQY0|BIN3_HUMAN	tr|M3XWL8|M3XWL8_MUSPF
OG0007642	sp|Q9NT22|EMIL3_HUMAN	tr|A0A8U0V538|A0A8U0V538_MUSPF
OG0007643	sp|Q9NTM9|CUTC_HUMAN	tr|M3YZX0|M3YZX0_MUSPF
OG0007644	sp|Q9NW13|RBM28_HUMAN	tr|M3Y555|M3Y555_MUSPF
OG0007645	sp|Q9P0Z9|SOX_HUMAN	tr|M3YRP1|M3YRP1_MUSPF
OG0007646	sp|Q9P1F3|ABRAL_HUMAN	tr|A0A8U0UPF0|A0A8U0UPF0_MUSPF
OG0007647	sp|Q9UKB5|AJAP1_HUMAN	tr|M3Y748|M3Y748_MUSPF
OG0007648	sp|Q9UNE2|RPH3L_HUMAN	tr|M3YQM8|M3YQM8_MUSPF
OG0007649	sp|Q9Y296|TPPC4_HUMAN	tr|M3Y0U2|M3Y0U2_MUSPF
OG0007650	sp|Q9Y5W5|WIF1_HUMAN	tr|A0A8U0SVF9|A0A8U0SVF9_MUSPF
OG0007651	sp|A0A1B0GW64|SIM33_HUMAN	tr|A0A8U0UWY2|A0A8U0UWY2_MUSPF
OG0007652	sp|A6BM72|MEG11_HUMAN	tr|A0A8U0UPR7|A0A8U0UPR7_MUSPF
OG0007653	sp|C9JQI7|TM232_HUMAN	tr|A0A8U0SJ12|A0A8U0SJ12_MUSPF
OG0007654	sp|O14490|DLGP1_HUMAN	tr|M3Y0V4|M3Y0V4_MUSPF
OG0007655	sp|O15066|KIF3B_HUMAN	tr|M3Z2F0|M3Z2F0_MUSPF
OG0007656	sp|O43184|ADA12_HUMAN	tr|A0A8U0RI59|A0A8U0RI59_MUSPF
OG0007657	sp|O43918|AIRE_HUMAN	tr|A0A8U0SD64|A0A8U0SD64_MUSPF
OG0007658	sp|O43921|EFNA2_HUMAN	tr|A0A8U0SJ41|A0A8U0SJ41_MUSPF
OG0007659	sp|O75363|BCAS1_HUMAN	tr|A0A8U0NVT2|A0A8U0NVT2_MUSPF
OG0007660	sp|O76062|ERG24_HUMAN	tr|A0A8U0N699|A0A8U0N699_MUSPF
OG0007661	sp|O77932|DXO_HUMAN	tr|M3YGM7|M3YGM7_MUSPF
OG0007662	sp|P01112|RASH_HUMAN	tr|A0A8U0RI11|A0A8U0RI11_MUSPF
OG0007663	sp|P01286|SLIB_HUMAN	tr|M3Z239|M3Z239_MUSPF
OG0007664	sp|P04040|CATA_HUMAN	tr|M3YJR1|M3YJR1_MUSPF
OG0007665	sp|P07101|TY3H_HUMAN	tr|M3Y2N2|M3Y2N2_MUSPF
OG0007666	sp|P08195|4F2_HUMAN	tr|A0A8U0N8A7|A0A8U0N8A7_MUSPF
OG0007667	sp|P09668|CATH_HUMAN	tr|M3YVG2|M3YVG2_MUSPF
OG0007668	sp|P0DL12|SIM17_HUMAN	tr|A0A8U0S090|A0A8U0S090_MUSPF
OG0007669	sp|P13378|HXD8_HUMAN	tr|A0A8U0UNY3|A0A8U0UNY3_MUSPF
OG0007670	sp|P14921|ETS1_HUMAN	tr|A0A8U0V366|A0A8U0V366_MUSPF
OG0007671	sp|P22033|MUTA_HUMAN	tr|M3YDQ6|M3YDQ6_MUSPF
OG0007672	sp|P32249|GP183_HUMAN	tr|M3Z5T8|M3Z5T8_MUSPF
OG0007673	sp|P35226|BMI1_HUMAN	tr|M3YKW3|M3YKW3_MUSPF
OG0007674	sp|P45985|MP2K4_HUMAN	tr|A0A8U0SAC8|A0A8U0SAC8_MUSPF
OG0007675	sp|P47756|CAPZB_HUMAN	tr|A0A8U0SQF9|A0A8U0SQF9_MUSPF
OG0007676	sp|P49682|CXCR3_HUMAN	tr|M3Y1M4|M3Y1M4_MUSPF
OG0007677	sp|P49770|EI2BB_HUMAN	tr|A0A8U0MES9|A0A8U0MES9_MUSPF
OG0007678	sp|P50402|EMD_HUMAN	tr|M3YCU9|M3YCU9_MUSPF
OG0007679	sp|Q00059|TFAM_HUMAN	tr|M3YG75|M3YG75_MUSPF
OG0007680	sp|Q05084|ICA69_HUMAN	tr|M3XQP7|M3XQP7_MUSPF
OG0007681	sp|Q14004|CDK13_HUMAN	tr|A0A8U0NW64|A0A8U0NW64_MUSPF
OG0007682	sp|Q14142|TRI14_HUMAN	tr|M3Y4Y8|M3Y4Y8_MUSPF
OG0007683	sp|Q14728|MFS10_HUMAN	tr|A0A8U0UXF1|A0A8U0UXF1_MUSPF
OG0007684	sp|Q14990|ODFP1_HUMAN	tr|M3YUL5|M3YUL5_MUSPF
OG0007685	sp|Q16204|CCDC6_HUMAN	tr|A0A8U0RN61|A0A8U0RN61_MUSPF
OG0007686	sp|Q2M2I5|K1C24_HUMAN	tr|A0A8U0N2F2|A0A8U0N2F2_MUSPF
OG0007687	sp|Q32MK0|MYLK3_HUMAN	tr|A0A8U0MJA5|A0A8U0MJA5_MUSPF
OG0007688	sp|Q32P44|EMAL3_HUMAN	tr|M3YR17|M3YR17_MUSPF
OG0007689	sp|Q499Z4|ZN672_HUMAN	tr|A0A8U0RIS0|A0A8U0RIS0_MUSPF
OG0007690	sp|Q4G0N8|SL9C1_HUMAN	tr|A0A8U0SK53|A0A8U0SK53_MUSPF
OG0007691	sp|Q5HYR2|DMRTC_HUMAN	tr|A0A8U0RS65|A0A8U0RS65_MUSPF
OG0007692	sp|Q5K4E3|POLS2_HUMAN	tr|A0A8U0RP96|A0A8U0RP96_MUSPF
OG0007693	sp|Q6UVW9|CLC2A_HUMAN	tr|M3Y495|M3Y495_MUSPF
OG0007694	sp|Q8IXM7|OD3L1_HUMAN	tr|A0A8U0RM18|A0A8U0RM18_MUSPF
OG0007695	sp|Q8IY82|DRC7_HUMAN	tr|M3XZR6|M3XZR6_MUSPF
OG0007696	sp|Q8N0S6|CENPL_HUMAN	tr|M3Y019|M3Y019_MUSPF
OG0007697	sp|Q8N319|CF223_HUMAN	tr|A0A8U0NXR7|A0A8U0NXR7_MUSPF
OG0007698	sp|Q8N5I4|DHRSX_HUMAN	tr|A0A8U0VB81|A0A8U0VB81_MUSPF
OG0007699	sp|Q8TBB1|LNX1_HUMAN	tr|M3Y358|M3Y358_MUSPF
OG0007700	sp|Q8TBZ5|ZN502_HUMAN	tr|M3YV79|M3YV79_MUSPF
OG0007701	sp|Q8WXJ9|ASB17_HUMAN	tr|A0A8U0MX98|A0A8U0MX98_MUSPF
OG0007702	sp|Q96MC5|MERB1_HUMAN	tr|M3YS88|M3YS88_MUSPF
OG0007703	sp|Q96S96|PEBP4_HUMAN	tr|A0A8U0T018|A0A8U0T018_MUSPF
OG0007704	sp|Q99650|OSMR_HUMAN	tr|A0A8U0NP70|A0A8U0NP70_MUSPF
OG0007705	sp|Q9BXJ1|C1QT1_HUMAN	tr|M3YM02|M3YM02_MUSPF
OG0007706	sp|Q9BXR5|TLR10_HUMAN	tr|A0A8U0NY34|A0A8U0NY34_MUSPF
OG0007707	sp|Q9GZN0|GPR88_HUMAN	tr|A0A8U0UNN9|A0A8U0UNN9_MUSPF
OG0007708	sp|Q9H0B8|CRLD2_HUMAN	tr|M3YBE9|M3YBE9_MUSPF
OG0007709	sp|Q9H169|STMN4_HUMAN	tr|A0A8U0NBF7|A0A8U0NBF7_MUSPF
OG0007710	sp|Q9H204|MED28_HUMAN	tr|A0A8U0T4T4|A0A8U0T4T4_MUSPF
OG0007711	sp|Q9H3Y0|CRSPL_HUMAN	tr|M3Z1U6|M3Z1U6_MUSPF
OG0007712	sp|Q9H5V7|IKZF5_HUMAN	tr|M3XUK8|M3XUK8_MUSPF
OG0007713	sp|Q9H5Z1|DHX35_HUMAN	tr|A0A8U0SBZ0|A0A8U0SBZ0_MUSPF
OG0007714	sp|Q9HCN6|GPVI_HUMAN	tr|A0A8U0T6D4|A0A8U0T6D4_MUSPF
OG0007715	sp|Q9NNX1|TUFT1_HUMAN	tr|M3XX64|M3XX64_MUSPF
OG0007716	sp|Q9NR82|KCNQ5_HUMAN	tr|A0A8U0RTP2|A0A8U0RTP2_MUSPF
OG0007717	sp|Q9NVN3|RIC8B_HUMAN	tr|A0A8U0MI22|A0A8U0MI22_MUSPF
OG0007718	sp|Q9NWU2|GID8_HUMAN	tr|M3Y9J5|M3Y9J5_MUSPF
OG0007719	sp|Q9NX58|LYAR_HUMAN	tr|M3Y9A2|M3Y9A2_MUSPF
OG0007720	sp|Q9P0M4|IL17C_HUMAN	tr|A0A8U0UXI7|A0A8U0UXI7_MUSPF
OG0007721	sp|Q9P1V8|SAM15_HUMAN	tr|A0A8U0SP66|A0A8U0SP66_MUSPF
OG0007722	sp|Q9P215|POGK_HUMAN	tr|A0A8U0SXC1|A0A8U0SXC1_MUSPF
OG0007723	sp|Q9UKI2|BORG2_HUMAN	tr|M3Z4M1|M3Z4M1_MUSPF
OG0007724	sp|Q9UKV3|ACINU_HUMAN	tr|A0A8U0RFW3|A0A8U0RFW3_MUSPF
OG0007725	sp|Q9Y279|VSIG4_HUMAN	tr|M3XQ13|M3XQ13_MUSPF
OG0007726	sp|Q9Y483|MTF2_HUMAN	tr|M3XY96|M3XY96_MUSPF
OG0007727	sp|Q9Y6D9|MD1L1_HUMAN	tr|A0A8U0NC97|A0A8U0NC97_MUSPF
OG0007728	sp|A0A1B0GUA5|SIM32_HUMAN	tr|A0A8U0UXU4|A0A8U0UXU4_MUSPF
OG0007729	sp|A2RTY3|HEAT9_HUMAN	tr|M3YU31|M3YU31_MUSPF
OG0007730	sp|A6NFK2|GRCR2_HUMAN	tr|A0A8U0MJS7|A0A8U0MJS7_MUSPF
OG0007731	sp|A6NGZ8|SMIM9_HUMAN	tr|A0A8U0NFP7|A0A8U0NFP7_MUSPF
OG0007732	sp|O14594|NCAN_HUMAN	tr|A0A8U0SZ60|A0A8U0SZ60_MUSPF
OG0007733	sp|O15197|EPHB6_HUMAN	tr|M3YAQ7|M3YAQ7_MUSPF
OG0007734	sp|O43521|B2L11_HUMAN	tr|A0A8U0T3J3|A0A8U0T3J3_MUSPF
OG0007735	sp|O60241|AGRB2_HUMAN	tr|A0A8U0MH36|A0A8U0MH36_MUSPF
OG0007736	sp|O60258|FGF17_HUMAN	tr|M3XY22|M3XY22_MUSPF
OG0007737	sp|O75330|HMMR_HUMAN	tr|A0A8U0RV69|A0A8U0RV69_MUSPF
OG0007738	sp|O75443|TECTA_HUMAN	tr|A0A8U0V2H8|A0A8U0V2H8_MUSPF
OG0007739	sp|P00533|EGFR_HUMAN	tr|M3Z380|M3Z380_MUSPF
OG0007740	sp|P03905|NU4M_HUMAN	tr|A0A3G1CXV6|A0A3G1CXV6_MUSPF
OG0007741	sp|P08240|SRPRA_HUMAN	tr|M3Y5H1|M3Y5H1_MUSPF
OG0007742	sp|P0C1Z6|TFPT_HUMAN	tr|M3YG03|M3YG03_MUSPF
OG0007743	sp|P16455|MGMT_HUMAN	tr|A0A8U0MR09|A0A8U0MR09_MUSPF
OG0007744	sp|P18887|XRCC1_HUMAN	tr|A0A8U0S0U1|A0A8U0S0U1_MUSPF
OG0007745	sp|P23582|ANFC_HUMAN	tr|M3Y0I3|M3Y0I3_MUSPF
OG0007746	sp|P28221|5HT1D_HUMAN	tr|M3Z543|M3Z543_MUSPF
OG0007747	sp|P32856|STX2_HUMAN	tr|A0A8U0VA97|A0A8U0VA97_MUSPF
OG0007748	sp|P49190|PTH2R_HUMAN	tr|A0A8U0N248|A0A8U0N248_MUSPF
OG0007749	sp|Q0VAM2|RGF1B_HUMAN	tr|M3YTQ5|M3YTQ5_MUSPF
OG0007750	sp|Q12934|BFSP1_HUMAN	tr|A0A8U0SWB7|A0A8U0SWB7_MUSPF
OG0007751	sp|Q13651|I10R1_HUMAN	tr|A0A8U0MPF0|A0A8U0MPF0_MUSPF
OG0007752	sp|Q15051|IQCB1_HUMAN	tr|G9K612|G9K612_MUSPF
OG0007753	sp|Q15788|NCOA1_HUMAN	tr|A0A8U0ML45|A0A8U0ML45_MUSPF
OG0007754	sp|Q16600|ZN239_HUMAN	tr|M3Z8T8|M3Z8T8_MUSPF
OG0007755	sp|Q1MX18|INSC_HUMAN	tr|A0A8U0NTP1|A0A8U0NTP1_MUSPF
OG0007756	sp|Q587I9|SFT2C_HUMAN	tr|M3Z8Q7|M3Z8Q7_MUSPF
OG0007757	sp|Q5PSV4|BRM1L_HUMAN	tr|A0A8U0N9P4|A0A8U0N9P4_MUSPF
OG0007758	sp|Q5T0U0|CC122_HUMAN	tr|A0A8U0MWV4|A0A8U0MWV4_MUSPF
OG0007759	sp|Q5VZ18|SHE_HUMAN	tr|M3Y7H3|M3Y7H3_MUSPF
OG0007760	sp|Q6GMV3|PTRD1_HUMAN	tr|M3YRF1|M3YRF1_MUSPF
OG0007761	sp|Q6PCE3|PGM2L_HUMAN	tr|A0A8U0T272|A0A8U0T272_MUSPF
OG0007762	sp|Q6U7Q0|ZN322_HUMAN	tr|M3Z4H6|M3Z4H6_MUSPF
OG0007763	sp|Q6ZVX9|PAQR9_HUMAN	tr|M3Z6K3|M3Z6K3_MUSPF
OG0007764	sp|Q7Z3E5|ARMC9_HUMAN	tr|A0A8U0S1M8|A0A8U0S1M8_MUSPF
OG0007765	sp|Q86YR5|GPSM1_HUMAN	tr|A0A8U0S923|A0A8U0S923_MUSPF
OG0007766	sp|Q8IUH5|ZDH17_HUMAN	tr|A0A8U0MRT0|A0A8U0MRT0_MUSPF
OG0007767	sp|Q8N0W3|FCSK_HUMAN	tr|M3YFS5|M3YFS5_MUSPF
OG0007768	sp|Q8N8N0|RN152_HUMAN	tr|A0A8U0MLL4|A0A8U0MLL4_MUSPF
OG0007769	sp|Q8NGN2|O10S1_HUMAN	tr|A0A8U0MNG4|A0A8U0MNG4_MUSPF
OG0007770	sp|Q8TBF2|PXL2B_HUMAN	tr|M3Y824|M3Y824_MUSPF
OG0007771	sp|Q8WXF1|PSPC1_HUMAN	tr|M3YPJ0|M3YPJ0_MUSPF
OG0007772	sp|Q96QS1|TSN32_HUMAN	tr|A0A8U0RGX1|A0A8U0RGX1_MUSPF
OG0007773	sp|Q96SQ7|ATOH8_HUMAN	tr|A0A8U0S2A5|A0A8U0S2A5_MUSPF
OG0007774	sp|Q99612|KLF6_HUMAN	tr|A0A8U0SY11|A0A8U0SY11_MUSPF
OG0007775	sp|Q9BQ51|PD1L2_HUMAN	tr|A0A8U0N317|A0A8U0N317_MUSPF
OG0007776	sp|Q9BXI3|5NT1A_HUMAN	tr|A0A8U0R7P5|A0A8U0R7P5_MUSPF
OG0007777	sp|Q9BXL8|CDCA4_HUMAN	tr|A0A8U0MTS9|A0A8U0MTS9_MUSPF
OG0007778	sp|Q9BZF3|OSBL6_HUMAN	tr|A0A8U0T298|A0A8U0T298_MUSPF
OG0007779	sp|Q9BZQ6|EDEM3_HUMAN	tr|A0A8U0N535|A0A8U0N535_MUSPF
OG0007780	sp|Q9BZZ5|API5_HUMAN	tr|M3Y471|M3Y471_MUSPF
OG0007781	sp|Q9HBR0|S38AA_HUMAN	tr|A0A8U0SEV9|A0A8U0SEV9_MUSPF
OG0007782	sp|Q9HCU8|DPOD4_HUMAN	tr|A0A8U0SYZ0|A0A8U0SYZ0_MUSPF
OG0007783	sp|Q9NQ31|AKIP1_HUMAN	tr|G9L071|G9L071_MUSPF
OG0007784	sp|Q9NQ60|EQTN_HUMAN	tr|A0A8U0SZC7|A0A8U0SZC7_MUSPF
OG0007785	sp|Q9NRR8|C42S1_HUMAN	tr|A0A8U0NCZ1|A0A8U0NCZ1_MUSPF
OG0007786	sp|Q9NVS9|PNPO_HUMAN	tr|M3YV20|M3YV20_MUSPF
OG0007787	sp|Q9P267|MBD5_HUMAN	tr|M3XWV5|M3XWV5_MUSPF
OG0007788	sp|Q9P2E8|MARH4_HUMAN	tr|M3YYH2|M3YYH2_MUSPF
OG0007789	sp|Q9P2V4|LRIT1_HUMAN	tr|A0A8U0N3X7|A0A8U0N3X7_MUSPF
OG0007790	sp|Q9UBS4|DJB11_HUMAN	tr|M3XVT5|M3XVT5_MUSPF
OG0007791	sp|Q9UNU6|CP8B1_HUMAN	tr|A0A8U0MSD0|A0A8U0MSD0_MUSPF
OG0007792	sp|Q9UPT5|EXOC7_HUMAN	tr|A0A8U0MNL9|A0A8U0MNL9_MUSPF
OG0007793	sp|Q9UPW6|SATB2_HUMAN	tr|M3Y9A7|M3Y9A7_MUSPF
OG0007794	sp|Q9Y4F3|MARF1_HUMAN	tr|A0A8U0RPD0|A0A8U0RPD0_MUSPF
OG0007795	sp|Q9Y620|RA54B_HUMAN	tr|A0A8U0RW32|A0A8U0RW32_MUSPF
OG0007796	sp|A0AVI4|TM129_HUMAN	tr|M3YI83|M3YI83_MUSPF
OG0007797	sp|A0JLT2|MED19_HUMAN	tr|M3XMH4|M3XMH4_MUSPF
OG0007798	sp|O00421|CCRL2_HUMAN	tr|A0A8U0MYD3|A0A8U0MYD3_MUSPF
OG0007799	sp|O00625|PIR_HUMAN	tr|A0A8U0SYE9|A0A8U0SYE9_MUSPF
OG0007800	sp|O15078|CE290_HUMAN	tr|A0A8U0S9H7|A0A8U0S9H7_MUSPF
OG0007801	sp|O15360|FANCA_HUMAN	tr|A0A8U0RY30|A0A8U0RY30_MUSPF
OG0007802	sp|O60293|ZC3H1_HUMAN	tr|M3Z1B6|M3Z1B6_MUSPF
OG0007803	sp|O75843|AP1G2_HUMAN	tr|M3Y4T6|M3Y4T6_MUSPF
OG0007804	sp|O75954|TSN9_HUMAN	tr|A0A8U0RQU9|A0A8U0RQU9_MUSPF
OG0007805	sp|O95905|ECD_HUMAN	tr|A0A8U0V4F2|A0A8U0V4F2_MUSPF
OG0007806	sp|P01210|PENK_HUMAN	tr|M3YG93|M3YG93_MUSPF
OG0007807	sp|P07203|GPX1_HUMAN	tr|A0A8U0MXY8|A0A8U0MXY8_MUSPF
OG0007808	sp|P10109|ADX_HUMAN	tr|A0A8U0UYW3|A0A8U0UYW3_MUSPF
OG0007809	sp|P11137|MTAP2_HUMAN	tr|A0A8U0S4P2|A0A8U0S4P2_MUSPF
OG0007810	sp|P15848|ARSB_HUMAN	tr|A0A8U0RUB8|A0A8U0RUB8_MUSPF
OG0007811	sp|P22413|ENPP1_HUMAN	tr|A0A8U0UPG4|A0A8U0UPG4_MUSPF
OG0007812	sp|P33763|S10A5_HUMAN	tr|A0A8U0T7N2|A0A8U0T7N2_MUSPF
OG0007813	sp|P41226|UBA7_HUMAN	tr|M3YPL6|M3YPL6_MUSPF
OG0007814	sp|P49184|DNSL1_HUMAN	tr|M3YD72|M3YD72_MUSPF
OG0007815	sp|P49915|GUAA_HUMAN	tr|A0A8U0MUS2|A0A8U0MUS2_MUSPF
OG0007816	sp|P49959|MRE11_HUMAN	tr|M3YLE6|M3YLE6_MUSPF
OG0007817	sp|P51512|MMP16_HUMAN	tr|A0A8U0T1X2|A0A8U0T1X2_MUSPF
OG0007818	sp|P52565|GDIR1_HUMAN	tr|A0A8U0SH55|A0A8U0SH55_MUSPF
OG0007819	sp|P56524|HDAC4_HUMAN	tr|A0A8U0SRE4|A0A8U0SRE4_MUSPF
OG0007820	sp|P84550|SKOR1_HUMAN	tr|A0A8U0RFB4|A0A8U0RFB4_MUSPF
OG0007821	sp|Q00534|CDK6_HUMAN	tr|A0A8U0NDZ3|A0A8U0NDZ3_MUSPF
OG0007822	sp|Q00987|MDM2_HUMAN	tr|M3Z1D2|M3Z1D2_MUSPF
OG0007823	sp|Q01449|MLRA_HUMAN	tr|A0A8U0MF11|A0A8U0MF11_MUSPF
OG0007824	sp|Q08629|TICN1_HUMAN	tr|A0A8U0RW26|A0A8U0RW26_MUSPF
OG0007825	sp|Q14814|MEF2D_HUMAN	tr|A0A8U0SGX3|A0A8U0SGX3_MUSPF
OG0007826	sp|Q15046|SYK_HUMAN	tr|M3YEP0|M3YEP0_MUSPF
OG0007827	sp|Q15493|RGN_HUMAN	tr|A0A8U0MU34|A0A8U0MU34_MUSPF
OG0007828	sp|Q2TAM9|TUSC1_HUMAN	tr|A0A8U0SZL2|A0A8U0SZL2_MUSPF
OG0007829	sp|Q495B1|AKD1A_HUMAN	tr|A0A8U0RIQ0|A0A8U0RIQ0_MUSPF
OG0007830	sp|Q49MG5|MAP9_HUMAN	tr|M3Y2T8|M3Y2T8_MUSPF
OG0007831	sp|Q4KMZ1|IQCC_HUMAN	tr|A0A8U0NIZ4|A0A8U0NIZ4_MUSPF
OG0007832	sp|Q5JRX3|PREP_HUMAN	tr|M3YXR9|M3YXR9_MUSPF
OG0007833	sp|Q5QJ74|TBCEL_HUMAN	tr|M3Y2Q4|M3Y2Q4_MUSPF
OG0007834	sp|Q5VZ89|DEN4C_HUMAN	tr|A0A8U0S5A0|A0A8U0S5A0_MUSPF
OG0007835	sp|Q68DA7|FMN1_HUMAN	tr|A0A8U0MQM4|A0A8U0MQM4_MUSPF
OG0007836	sp|Q68DK2|ZFY26_HUMAN	tr|A0A8U0MFH4|A0A8U0MFH4_MUSPF
