Orthogroup	Homo_sapiens	Myotis_brandtii
OG0005051	sp|Q6ZMY6|WDR88_HUMAN	tr|S7MMK4|S7MMK4_MYOBR
OG0005052	sp|Q6ZSJ9|SHSA6_HUMAN	tr|S7PRD6|S7PRD6_MYOBR
OG0005053	sp|Q8IV63|VRK3_HUMAN	tr|S7Q5D9|S7Q5D9_MYOBR
OG0005054	sp|Q8IWE4|DCNL3_HUMAN	tr|S7MK10|S7MK10_MYOBR
OG0005055	sp|Q8IWP9|CC28A_HUMAN	tr|S7MH52|S7MH52_MYOBR
OG0005056	sp|Q8N1G0|ZN687_HUMAN	tr|S7NGN7|S7NGN7_MYOBR
OG0005057	sp|Q8N5D6|GBGT1_HUMAN	tr|S7N4I0|S7N4I0_MYOBR
OG0005058	sp|Q8NEA6|GLIS3_HUMAN	tr|S7N9F6|S7N9F6_MYOBR
OG0005059	sp|Q8NEQ5|CA162_HUMAN	tr|S7P1C1|S7P1C1_MYOBR
OG0005060	sp|Q8NI27|THOC2_HUMAN	tr|S7N3W5|S7N3W5_MYOBR
OG0005061	sp|Q8TBH0|ARRD2_HUMAN	tr|S7N5R3|S7N5R3_MYOBR
OG0005062	sp|Q8TF40|FNIP1_HUMAN	tr|S7MVC5|S7MVC5_MYOBR
OG0005064	sp|Q96HF1|SFRP2_HUMAN	tr|S7N4F5|S7N4F5_MYOBR
OG0005065	sp|Q9BR77|CCD77_HUMAN	tr|S7MT36|S7MT36_MYOBR
OG0005066	sp|Q9BUU2|MET22_HUMAN	tr|S7N4C5|S7N4C5_MYOBR
OG0005067	sp|Q9BWX5|GATA5_HUMAN	tr|S7NRH5|S7NRH5_MYOBR
OG0005068	sp|Q9BYD3|RM04_HUMAN	tr|S7MIQ5|S7MIQ5_MYOBR
OG0005069	sp|Q9H2F5|EPC1_HUMAN	tr|S7NT42|S7NT42_MYOBR
OG0005070	sp|Q9NPJ3|ACO13_HUMAN	tr|S7MND9|S7MND9_MYOBR
OG0005071	sp|Q9NRC8|SIR7_HUMAN	tr|S7NLU7|S7NLU7_MYOBR
OG0005072	sp|Q9NRK6|ABCBA_HUMAN	tr|S7P1W9|S7P1W9_MYOBR
OG0005074	sp|Q9NUP7|TRM13_HUMAN	tr|S7NDA6|S7NDA6_MYOBR
OG0005075	sp|Q9NUR3|TM74B_HUMAN	tr|S7PQ92|S7PQ92_MYOBR
OG0005076	sp|Q9NY59|NSMA2_HUMAN	tr|S7NAM5|S7NAM5_MYOBR
OG0005077	sp|Q9Y258|CCL26_HUMAN	tr|S7PXN3|S7PXN3_MYOBR
OG0005078	sp|A6PVS8|LRIQ3_HUMAN	tr|S7PRZ7|S7PRZ7_MYOBR
OG0005079	sp|O14977|AZIN1_HUMAN	tr|S7NEM6|S7NEM6_MYOBR
OG0005080	sp|O15234|CASC3_HUMAN	tr|S7MNG2|S7MNG2_MYOBR
OG0005081	sp|O43583|DENR_HUMAN	tr|S7PY35|S7PY35_MYOBR
OG0005082	sp|O43610|SPY3_HUMAN	tr|S7QE65|S7QE65_MYOBR
OG0005083	sp|O60292|SI1L3_HUMAN	tr|S7PSQ9|S7PSQ9_MYOBR
OG0005084	sp|O60296|TRAK2_HUMAN	tr|S7MFR3|S7MFR3_MYOBR
OG0005085	sp|O60641|AP180_HUMAN	tr|S7PH93|S7PH93_MYOBR
OG0005086	sp|O75603|GCM2_HUMAN	tr|S7Q326|S7Q326_MYOBR
OG0005087	sp|O75925|PIAS1_HUMAN	tr|S7MNQ8|S7MNQ8_MYOBR
OG0005088	sp|O76095|JTB_HUMAN	tr|S7PDH4|S7PDH4_MYOBR
OG0005089	sp|O95990|F107A_HUMAN	tr|S7PLT6|S7PLT6_MYOBR
OG0005091	sp|P17181|INAR1_HUMAN	tr|S7P2C9|S7P2C9_MYOBR
OG0005092	sp|P34810|CD68_HUMAN	tr|S7PX04|S7PX04_MYOBR
OG0005093	sp|P40926|MDHM_HUMAN	tr|S7NGU8|S7NGU8_MYOBR
OG0005094	sp|P42226|STAT6_HUMAN	tr|S7PXD0|S7PXD0_MYOBR
OG0005095	sp|Q00613|HSF1_HUMAN	tr|S7MRI5|S7MRI5_MYOBR
OG0005096	sp|Q08AE8|SPIR1_HUMAN	tr|S7MUL6|S7MUL6_MYOBR
OG0005097	sp|Q14679|TTLL4_HUMAN	tr|S7NLL9|S7NLL9_MYOBR
OG0005098	sp|Q17RF5|ODAPH_HUMAN	tr|S7P274|S7P274_MYOBR
OG0005099	sp|Q3MIN7|RGL3_HUMAN	tr|S7PAJ1|S7PAJ1_MYOBR
OG0005100	sp|Q5JR98|DYLT4_HUMAN	tr|S7Q866|S7Q866_MYOBR
OG0005101	sp|Q5VVX9|UBE2U_HUMAN	tr|S7Q2E2|S7Q2E2_MYOBR
OG0005102	sp|Q68DC2|ANKS6_HUMAN	tr|S7PIB6|S7PIB6_MYOBR
OG0005103	sp|Q76EJ3|S35D2_HUMAN	tr|S7PV77|S7PV77_MYOBR
OG0005104	sp|Q7KZ85|SPT6H_HUMAN	tr|S7NAM2|S7NAM2_MYOBR
OG0005105	sp|Q8N2G8|GHDC_HUMAN	tr|S7PRW1|S7PRW1_MYOBR
OG0005106	sp|Q8N9W5|DAAF3_HUMAN	tr|S7PDG2|S7PDG2_MYOBR
OG0005107	sp|Q8NA58|PNDC1_HUMAN	tr|S7PXR3|S7PXR3_MYOBR
OG0005108	sp|Q8NAB2|KBTB3_HUMAN	tr|S7MRA3|S7MRA3_MYOBR
OG0005109	sp|Q96H79|ZCCHL_HUMAN	tr|S7PQM3|S7PQM3_MYOBR
OG0005110	sp|Q96N03|VTM2L_HUMAN	tr|S7MFS9|S7MFS9_MYOBR
OG0005111	sp|Q9BQP9|BPIA3_HUMAN	tr|S7NHV0|S7NHV0_MYOBR
OG0005112	sp|Q9BRR9|RHG09_HUMAN	tr|S7PXD7|S7PXD7_MYOBR
OG0005113	sp|Q9BTW9|TBCD_HUMAN	tr|S7QBX9|S7QBX9_MYOBR
OG0005114	sp|Q9HAV4|XPO5_HUMAN	tr|S7MK48|S7MK48_MYOBR
OG0005115	sp|Q9HCJ3|RAVR2_HUMAN	tr|S7PEK2|S7PEK2_MYOBR
OG0005116	sp|Q9NPE3|NOP10_HUMAN	tr|S7NSZ1|S7NSZ1_MYOBR
OG0005117	sp|Q9NYL5|CP39A_HUMAN	tr|S7MK36|S7MK36_MYOBR
OG0005118	sp|Q9P013|CWC15_HUMAN	tr|S7NL56|S7NL56_MYOBR
OG0005119	sp|Q9UKI3|VPRE3_HUMAN	tr|S7N8C0|S7N8C0_MYOBR
OG0005120	sp|Q9UNP4|SIAT9_HUMAN	tr|S7NSP3|S7NSP3_MYOBR
OG0005121	sp|Q9Y6J8|STYL1_HUMAN	tr|S7NER9|S7NER9_MYOBR
OG0005122	sp|O14782|KIF3C_HUMAN	tr|S7N7M5|S7N7M5_MYOBR
OG0005123	sp|O15016|TRI66_HUMAN	tr|S7N8K1|S7N8K1_MYOBR
OG0005124	sp|O75747|P3C2G_HUMAN	tr|S7MX54|S7MX54_MYOBR
OG0005125	sp|O94941|RNF37_HUMAN	tr|S7N7P2|S7N7P2_MYOBR
OG0005126	sp|P17029|ZKSC1_HUMAN	tr|S7PFC0|S7PFC0_MYOBR
OG0005127	sp|P26373|RL13_HUMAN	tr|S7P5E5|S7P5E5_MYOBR
OG0005128	sp|P35244|RFA3_HUMAN	tr|S7NBR5|S7NBR5_MYOBR
OG0005129	sp|P37288|V1AR_HUMAN	tr|S7PRI0|S7PRI0_MYOBR
OG0005130	sp|P42331|RHG25_HUMAN	tr|S7PKV0|S7PKV0_MYOBR
OG0005131	sp|P50281|MMP14_HUMAN	tr|S7NJJ8|S7NJJ8_MYOBR
OG0005132	sp|P61296|HAND2_HUMAN	tr|S7QAC5|S7QAC5_MYOBR
OG0005133	sp|P62857|RS28_HUMAN	tr|S7N822|S7N822_MYOBR
OG0005134	sp|P83859|OX26_HUMAN	tr|S7QDJ4|S7QDJ4_MYOBR
OG0005135	sp|Q02643|GHRHR_HUMAN	tr|S7MN06|S7MN06_MYOBR
OG0005136	sp|Q06587|RING1_HUMAN	tr|S7MYU0|S7MYU0_MYOBR
OG0005137	sp|Q10469|MGAT2_HUMAN	tr|S7PHM5|S7PHM5_MYOBR
OG0005138	sp|Q13426|XRCC4_HUMAN	tr|S7NP89|S7NP89_MYOBR
OG0005139	sp|Q14112|NID2_HUMAN	tr|S7MW60|S7MW60_MYOBR
OG0005140	sp|Q53R41|FAKD1_HUMAN	tr|S7NXA5|S7NXA5_MYOBR
OG0005141	sp|Q5KSL6|DGKK_HUMAN	tr|S7MQP1|S7MQP1_MYOBR
OG0005142	sp|Q5QJ38|TCHL1_HUMAN	tr|S7Q085|S7Q085_MYOBR
OG0005143	sp|Q5SGD2|PPM1L_HUMAN	tr|S7MQA5|S7MQA5_MYOBR
OG0005144	sp|Q5T890|ER6L2_HUMAN	tr|S7N5K1|S7N5K1_MYOBR
OG0005145	sp|Q6IQ22|RAB12_HUMAN	tr|S7PJF7|S7PJF7_MYOBR
OG0005146	sp|Q6PH81|CP087_HUMAN	tr|S7PZS8|S7PZS8_MYOBR
OG0005148	sp|Q8IVF4|DYH10_HUMAN	tr|S7NT47|S7NT47_MYOBR
OG0005149	sp|Q8IY95|TM192_HUMAN	tr|S7MKU2|S7MKU2_MYOBR
OG0005150	sp|Q8IZF5|AGRF3_HUMAN	tr|S7N7M1|S7N7M1_MYOBR
OG0005151	sp|Q8N239|KLH34_HUMAN	tr|S7N0V3|S7N0V3_MYOBR
OG0005152	sp|Q8N9V3|WSDU1_HUMAN	tr|S7MGJ1|S7MGJ1_MYOBR
OG0005153	sp|Q8NBT0|POC1A_HUMAN	tr|S7NM32|S7NM32_MYOBR
OG0005154	sp|Q8NH79|OR6X1_HUMAN	tr|S7MZ60|S7MZ60_MYOBR
OG0005155	sp|Q96AJ9|VTI1A_HUMAN	tr|S7N737|S7N737_MYOBR
OG0005156	sp|Q96DG6|CMBL_HUMAN	tr|S7N1G1|S7N1G1_MYOBR
OG0005157	sp|Q96GC9|VMP1_HUMAN	tr|S7P5P1|S7P5P1_MYOBR
OG0005158	sp|Q99661|KIF2C_HUMAN	tr|S7Q861|S7Q861_MYOBR
OG0005159	sp|Q9BTK6|PAGR1_HUMAN	tr|S7Q2L4|S7Q2L4_MYOBR
OG0005160	sp|Q9BTN0|LRFN3_HUMAN	tr|S7PC11|S7PC11_MYOBR
OG0005161	sp|Q9BTT6|LRRC1_HUMAN	tr|S7MR96|S7MR96_MYOBR
OG0005162	sp|Q9C0B1|FTO_HUMAN	tr|S7NG69|S7NG69_MYOBR
OG0005163	sp|Q9C0C4|SEM4C_HUMAN	tr|S7MLW9|S7MLW9_MYOBR
OG0005164	sp|Q9H8N7|ZN395_HUMAN	tr|S7PWP1|S7PWP1_MYOBR
OG0005165	sp|Q9NXL9|MCM9_HUMAN	tr|S7MGZ2|S7MGZ2_MYOBR
OG0005166	sp|Q9P0N5|TM216_HUMAN	tr|S7PSH8|S7PSH8_MYOBR
OG0005167	sp|Q9P1Z9|CC180_HUMAN	tr|S7PPV9|S7PPV9_MYOBR
OG0005168	tr|A0A1B0GTH9|A0A1B0GTH9_HUMAN	tr|S7MCR9|S7MCR9_MYOBR
OG0005169	sp|O00294|TULP1_HUMAN	tr|S7NLS5|S7NLS5_MYOBR
OG0005170	sp|O43151|TET3_HUMAN	tr|S7PMY6|S7PMY6_MYOBR
OG0005171	sp|O43427|FIBP_HUMAN	tr|S7MT91|S7MT91_MYOBR
OG0005172	sp|O43660|PLRG1_HUMAN	tr|S7P214|S7P214_MYOBR
OG0005173	sp|O60826|CCD22_HUMAN	tr|S7MQN7|S7MQN7_MYOBR
OG0005174	sp|O94777|DPM2_HUMAN	tr|S7Q1M4|S7Q1M4_MYOBR
OG0005175	sp|P06276|CHLE_HUMAN	tr|S7MF99|S7MF99_MYOBR
OG0005176	sp|P30307|MPIP3_HUMAN	tr|S7NHY4|S7NHY4_MYOBR
OG0005177	sp|P35052|GPC1_HUMAN	tr|S7MDS1|S7MDS1_MYOBR
OG0005178	sp|P49796|RGS3_HUMAN	tr|S7Q0Y3|S7Q0Y3_MYOBR
OG0005179	sp|P58511|SIM11_HUMAN	tr|S7P2D7|S7P2D7_MYOBR
OG0005180	sp|P61960|UFM1_HUMAN	tr|S7MTN4|S7MTN4_MYOBR
OG0005181	sp|Q03111|ENL_HUMAN	tr|S7NP77|S7NP77_MYOBR
OG0005182	sp|Q14330|GPR18_HUMAN	tr|S7QBU8|S7QBU8_MYOBR
OG0005183	sp|Q15007|FL2D_HUMAN	tr|S7PR48|S7PR48_MYOBR
OG0005184	sp|Q16621|NFE2_HUMAN	tr|S7PMK6|S7PMK6_MYOBR
OG0005185	sp|Q5JPI3|CC038_HUMAN	tr|S7NF44|S7NF44_MYOBR
OG0005186	sp|Q5T5J6|SWT1_HUMAN	tr|S7MEU1|S7MEU1_MYOBR
OG0005187	sp|Q6PL24|TMED8_HUMAN	tr|S7P887|S7P887_MYOBR
OG0005188	sp|Q6ZN44|UNC5A_HUMAN	tr|S7MSA6|S7MSA6_MYOBR
OG0005189	sp|Q7RTR2|NLRC3_HUMAN	tr|S7N4N5|S7N4N5_MYOBR
OG0005190	sp|Q7Z3V4|UBE3B_HUMAN	tr|S7PGW9|S7PGW9_MYOBR
OG0005191	sp|Q86XP6|GKN2_HUMAN	tr|S7MW36|S7MW36_MYOBR
OG0005192	sp|Q8IZP9|AGRG2_HUMAN	tr|S7PII4|S7PII4_MYOBR
OG0005193	sp|Q8N8A8|F169B_HUMAN	tr|S7N7S1|S7N7S1_MYOBR
OG0005194	sp|Q8NAT2|TDRD5_HUMAN	tr|S7NG41|S7NG41_MYOBR
OG0005195	sp|Q8WVH0|CPLX3_HUMAN	tr|S7NKR6|S7NKR6_MYOBR
OG0005196	sp|Q92636|FAN_HUMAN	tr|S7PRG4|S7PRG4_MYOBR
OG0005197	sp|Q96AE4|FUBP1_HUMAN	tr|S7N2N3|S7N2N3_MYOBR
OG0005198	sp|Q96AQ2|TM125_HUMAN	tr|S7MW64|S7MW64_MYOBR
OG0005200	sp|Q96JW4|S41A2_HUMAN	tr|S7MN81|S7MN81_MYOBR
OG0005201	sp|Q96KB5|TOPK_HUMAN	tr|S7MUK9|S7MUK9_MYOBR
OG0005202	sp|Q96TA2|YMEL1_HUMAN	tr|S7MCI6|S7MCI6_MYOBR
OG0005203	sp|Q99550|MPP9_HUMAN	tr|S7N8A6|S7N8A6_MYOBR
OG0005204	sp|Q9BVP2|GNL3_HUMAN	tr|S7PC49|S7PC49_MYOBR
OG0005205	sp|Q9BZI7|REN3B_HUMAN	tr|S7MGL2|S7MGL2_MYOBR
OG0005206	sp|Q9H7C4|SYNCI_HUMAN	tr|S7PW79|S7PW79_MYOBR
OG0005207	sp|Q9NP73|ALG13_HUMAN	tr|S7NTS6|S7NTS6_MYOBR
OG0005208	sp|Q9NRG9|AAAS_HUMAN	tr|S7MY31|S7MY31_MYOBR
OG0005209	sp|Q9NRM1|ENAM_HUMAN	tr|S7NIH4|S7NIH4_MYOBR
OG0005210	sp|Q9P000|COMD9_HUMAN	tr|S7PLD1|S7PLD1_MYOBR
OG0005211	sp|Q9P242|NYAP2_HUMAN	tr|S7NM20|S7NM20_MYOBR
OG0005212	sp|Q9UHJ3|SMBT1_HUMAN	tr|S7MZZ4|S7MZZ4_MYOBR
OG0005213	sp|Q9UL68|MYT1L_HUMAN	tr|S7MVB1|S7MVB1_MYOBR
OG0005214	sp|Q9Y3E1|HDGR3_HUMAN	tr|S7NFQ3|S7NFQ3_MYOBR
OG0005215	sp|Q9Y617|SERC_HUMAN	tr|S7PF01|S7PF01_MYOBR
OG0005216	sp|A8MW99|MEI4_HUMAN	tr|S7PAQ8|S7PAQ8_MYOBR
OG0005217	sp|O00295|TULP2_HUMAN	tr|S7PYE0|S7PYE0_MYOBR
OG0005218	sp|O14732|IMPA2_HUMAN	tr|S7MUL3|S7MUL3_MYOBR
OG0005219	sp|O43324|MCA3_HUMAN	tr|S7QAF4|S7QAF4_MYOBR
OG0005220	sp|O43325|LYRM1_HUMAN	tr|S7MMQ0|S7MMQ0_MYOBR
OG0005221	sp|O60462|NRP2_HUMAN	tr|S7PPB3|S7PPB3_MYOBR
OG0005222	sp|O60566|BUB1B_HUMAN	tr|S7P8C3|S7P8C3_MYOBR
OG0005223	sp|O95831|AIFM1_HUMAN	tr|S7N6N6|S7N6N6_MYOBR
OG0005224	sp|P04180|LCAT_HUMAN	tr|S7NCC2|S7NCC2_MYOBR
OG0005225	sp|P16452|EPB42_HUMAN	tr|S7NBN9|S7NBN9_MYOBR
OG0005227	sp|P63244|RACK1_HUMAN	tr|S7P511|S7P511_MYOBR
OG0005228	sp|Q12797|ASPH_HUMAN	tr|S7N4Q4|S7N4Q4_MYOBR
OG0005229	sp|Q13395|TARB1_HUMAN	tr|S7NI43|S7NI43_MYOBR
OG0005230	sp|Q14106|TOB2_HUMAN	tr|S7N1L9|S7N1L9_MYOBR
OG0005231	sp|Q14123|PDE1C_HUMAN	tr|S7P5Z1|S7P5Z1_MYOBR
OG0005232	sp|Q16363|LAMA4_HUMAN	tr|S7NPE3|S7NPE3_MYOBR
OG0005233	sp|Q5T0B9|ZN362_HUMAN	tr|S7NFK5|S7NFK5_MYOBR
OG0005234	sp|Q6YHK3|CD109_HUMAN	tr|S7P3K8|S7P3K8_MYOBR
OG0005235	sp|Q7Z6M3|MILR1_HUMAN	tr|S7NZ66|S7NZ66_MYOBR
OG0005236	sp|Q86VE9|SERC5_HUMAN	tr|S7NYA3|S7NYA3_MYOBR
OG0005237	sp|Q8IXM6|NRM_HUMAN	tr|S7MNX6|S7MNX6_MYOBR
OG0005239	sp|Q8NB42|ZN527_HUMAN	tr|S7NFL5|S7NFL5_MYOBR
OG0005240	sp|Q8NF37|PCAT1_HUMAN	tr|S7MFF1|S7MFF1_MYOBR
OG0005241	sp|Q8TEP8|CE192_HUMAN	tr|S7PJI5|S7PJI5_MYOBR
OG0005242	sp|Q96AX9|MIB2_HUMAN	tr|S7PQS0|S7PQS0_MYOBR
OG0005243	sp|Q96GX5|GWL_HUMAN	tr|S7MF75|S7MF75_MYOBR
OG0005244	sp|Q96Q11|TRNT1_HUMAN	tr|S7Q2F9|S7Q2F9_MYOBR
OG0005245	sp|Q99633|PRP18_HUMAN	tr|S7MYI3|S7MYI3_MYOBR
OG0005246	sp|Q9BPX5|ARP5L_HUMAN	tr|S7Q8J3|S7Q8J3_MYOBR
OG0005247	sp|Q9C0F1|CEP44_HUMAN	tr|S7Q3M9|S7Q3M9_MYOBR
OG0005248	sp|Q9H0F5|RNF38_HUMAN	tr|S7NPR6|S7NPR6_MYOBR
OG0005249	sp|Q9H3M0|KCNF1_HUMAN	tr|S7MV88|S7MV88_MYOBR
OG0005250	sp|Q9H5V8|CDCP1_HUMAN	tr|S7NKL6|S7NKL6_MYOBR
OG0005251	sp|Q9UGC7|RF1ML_HUMAN	tr|S7N6T8|S7N6T8_MYOBR
OG0005252	sp|Q9Y2U9|KLDC2_HUMAN	tr|S7MZX8|S7MZX8_MYOBR
OG0005253	sp|Q9Y3V2|RWDD3_HUMAN	tr|S7MQX4|S7MQX4_MYOBR
OG0005254	sp|Q9Y691|KCMB2_HUMAN	tr|S7Q476|S7Q476_MYOBR
OG0005255	sp|Q9Y6I4|UBP3_HUMAN	tr|S7MLX7|S7MLX7_MYOBR
OG0005256	sp|A6NFU8|PGPIL_HUMAN	tr|S7N5B1|S7N5B1_MYOBR
OG0005257	sp|O14519|CDKA1_HUMAN	tr|S7PSK9|S7PSK9_MYOBR
OG0005258	sp|O14558|HSPB6_HUMAN	tr|S7MM90|S7MM90_MYOBR
OG0005259	sp|O15229|KMO_HUMAN	tr|S7NQ13|S7NQ13_MYOBR
OG0005260	sp|O15498|YKT6_HUMAN	tr|S7QAL8|S7QAL8_MYOBR
OG0005261	sp|O43490|PROM1_HUMAN	tr|S7NCQ3|S7NCQ3_MYOBR
OG0005262	sp|O43525|KCNQ3_HUMAN	tr|S7N417|S7N417_MYOBR
OG0005263	sp|O43609|SPY1_HUMAN	tr|S7PAV9|S7PAV9_MYOBR
OG0005264	sp|O94868|FCSD2_HUMAN	tr|S7PD53|S7PD53_MYOBR
OG0005265	sp|O95299|NDUAA_HUMAN	tr|S7MGF8|S7MGF8_MYOBR
OG0005266	sp|O95715|CXL14_HUMAN	tr|S7PB96|S7PB96_MYOBR
OG0005267	sp|P05121|PAI1_HUMAN	tr|S7Q4B4|S7Q4B4_MYOBR
OG0005268	sp|P05165|PCCA_HUMAN	tr|S7NV84|S7NV84_MYOBR
OG0005269	sp|P13501|CCL5_HUMAN	tr|S7MKF7|S7MKF7_MYOBR
OG0005270	sp|P19075|TSN8_HUMAN	tr|S7NQE6|S7NQE6_MYOBR
OG0005271	sp|P24387|CRHBP_HUMAN	tr|S7ME82|S7ME82_MYOBR
OG0005272	sp|P45954|ACDSB_HUMAN	tr|S7Q7I3|S7Q7I3_MYOBR
OG0005273	sp|P49354|FNTA_HUMAN	tr|S7NVD5|S7NVD5_MYOBR
OG0005274	sp|P49765|VEGFB_HUMAN	tr|S7P8G8|S7P8G8_MYOBR
OG0005275	sp|P57052|RBM11_HUMAN	tr|S7MP69|S7MP69_MYOBR
OG0005276	sp|P57076|CF298_HUMAN	tr|S7P926|S7P926_MYOBR
OG0005277	sp|Q13042|CDC16_HUMAN	tr|S7NC02|S7NC02_MYOBR
OG0005278	sp|Q16854|DGUOK_HUMAN	tr|S7N106|S7N106_MYOBR
OG0005279	sp|Q5JST6|EFHC2_HUMAN	tr|S7N201|S7N201_MYOBR
OG0005280	sp|Q5VU97|CAHD1_HUMAN	tr|S7MWC9|S7MWC9_MYOBR
OG0005281	sp|Q6UXH9|PAMR1_HUMAN	tr|S7P8V1|S7P8V1_MYOBR
OG0005282	sp|Q6ZRR7|LRRC9_HUMAN	tr|S7PP26|S7PP26_MYOBR
OG0005283	sp|Q86U17|SPA11_HUMAN	tr|S7P1U0|S7P1U0_MYOBR
OG0005284	sp|Q86U86|PB1_HUMAN	tr|S7PI95|S7PI95_MYOBR
OG0005285	sp|Q86UP2|KTN1_HUMAN	tr|S7Q881|S7Q881_MYOBR
OG0005286	sp|Q8IUZ5|AT2L2_HUMAN	tr|S7PAW6|S7PAW6_MYOBR
OG0005287	sp|Q8N5C6|SRBD1_HUMAN	tr|S7MU46|S7MU46_MYOBR
OG0005288	sp|Q8N7A1|KLDC1_HUMAN	tr|S7MZW8|S7MZW8_MYOBR
OG0005289	sp|Q8NBI3|DRAXI_HUMAN	tr|S7PUJ0|S7PUJ0_MYOBR
OG0005290	sp|Q8NCC5|SPX3_HUMAN	tr|S7N7R5|S7N7R5_MYOBR
OG0005291	sp|Q8WVS4|DC2I1_HUMAN	tr|S7MRG9|S7MRG9_MYOBR
OG0005292	sp|Q8WY36|BBX_HUMAN	tr|S7NDW0|S7NDW0_MYOBR
OG0005293	sp|Q96MU7|YTDC1_HUMAN	tr|S7N0E1|S7N0E1_MYOBR
OG0005294	sp|Q99463|NPY6R_HUMAN	tr|S7NK96|S7NK96_MYOBR
OG0005295	sp|Q9BQJ4|TMM47_HUMAN	tr|S7P632|S7P632_MYOBR
OG0005296	sp|Q9H3S4|TPK1_HUMAN	tr|S7PCP4|S7PCP4_MYOBR
OG0005297	sp|Q9H714|PACER_HUMAN	tr|S7PAL5|S7PAL5_MYOBR
OG0005298	sp|Q9NZQ9|TMOD4_HUMAN	tr|S7NJ74|S7NJ74_MYOBR
OG0005299	sp|Q9P2E5|CHPF2_HUMAN	tr|S7NG86|S7NG86_MYOBR
OG0005300	sp|Q9P2W1|HOP2_HUMAN	tr|S7N8Q8|S7N8Q8_MYOBR
OG0005301	sp|Q9UHM6|OPN4_HUMAN	tr|S7N3U2|S7N3U2_MYOBR
OG0005302	sp|Q9UIF9|BAZ2A_HUMAN	tr|S7N304|S7N304_MYOBR
OG0005303	sp|Q9ULL0|K1210_HUMAN	tr|S7MGL8|S7MGL8_MYOBR
OG0005304	sp|Q9UPY6|WASF3_HUMAN	tr|S7MUF8|S7MUF8_MYOBR
OG0005305	sp|Q9Y226|S22AD_HUMAN	tr|S7NK87|S7NK87_MYOBR
OG0005306	sp|Q9Y3E0|GOT1B_HUMAN	tr|S7PGM2|S7PGM2_MYOBR
OG0005307	sp|Q9Y4K3|TRAF6_HUMAN	tr|S7N3U8|S7N3U8_MYOBR
OG0005308	sp|O14511|NRG2_HUMAN	tr|S7NKB8|S7NKB8_MYOBR
OG0005309	sp|O43920|NDUS5_HUMAN	tr|S7N020|S7N020_MYOBR
OG0005310	sp|O60281|ZN292_HUMAN	tr|S7MFP8|S7MFP8_MYOBR
OG0005311	sp|O95954|FTCD_HUMAN	tr|S7NED1|S7NED1_MYOBR
OG0005312	sp|O95965|ITGBL_HUMAN	tr|S7NYD6|S7NYD6_MYOBR
OG0005313	sp|P33402|GCYA2_HUMAN	tr|S7NS93|S7NS93_MYOBR
OG0005314	sp|P41968|MC3R_HUMAN	tr|S7Q0B4|S7Q0B4_MYOBR
OG0005315	sp|P49286|MTR1B_HUMAN	tr|S7PGV6|S7PGV6_MYOBR
OG0005317	sp|Q06124|PTN11_HUMAN	tr|S7MCM0|S7MCM0_MYOBR
OG0005318	sp|Q13015|AF1Q_HUMAN	tr|S7NGN0|S7NGN0_MYOBR
OG0005319	sp|Q14393|GAS6_HUMAN	tr|S7Q1T1|S7Q1T1_MYOBR
OG0005320	sp|Q16878|CDO1_HUMAN	tr|S7NWY0|S7NWY0_MYOBR
OG0005321	sp|Q1HG44|DOXA2_HUMAN	tr|S7Q1K6|S7Q1K6_MYOBR
OG0005322	sp|Q76N32|CEP68_HUMAN	tr|S7NQZ9|S7NQZ9_MYOBR
OG0005323	sp|Q7Z418|KCNKI_HUMAN	tr|S7NFP2|S7NFP2_MYOBR
OG0005324	sp|Q86UN3|R4RL2_HUMAN	tr|S7Q7C3|S7Q7C3_MYOBR
OG0005325	sp|Q8IVD9|NUDC3_HUMAN	tr|S7NNE2|S7NNE2_MYOBR
OG0005326	sp|Q8IXT1|DDIAS_HUMAN	tr|S7NNN1|S7NNN1_MYOBR
OG0005327	sp|Q8IY31|IFT20_HUMAN	tr|S7NBF3|S7NBF3_MYOBR
OG0005328	sp|Q8N4C6|NIN_HUMAN	tr|S7PKY3|S7PKY3_MYOBR
OG0005329	sp|Q92698|RAD54_HUMAN	tr|S7MXN4|S7MXN4_MYOBR
OG0005330	sp|Q96FE7|P3IP1_HUMAN	tr|S7PH17|S7PH17_MYOBR
OG0005331	sp|Q96HJ3|CCD34_HUMAN	tr|S7N4J8|S7N4J8_MYOBR
OG0005332	sp|Q96PQ7|KLHL5_HUMAN	tr|S7Q1H4|S7Q1H4_MYOBR
OG0005333	sp|Q96S42|NODAL_HUMAN	tr|S7NKP8|S7NKP8_MYOBR
OG0005334	sp|Q99941|ATF6B_HUMAN	tr|S7MH51|S7MH51_MYOBR
OG0005336	sp|Q9H1P6|CT085_HUMAN	tr|S7Q7B7|S7Q7B7_MYOBR
OG0005337	sp|Q9H270|VPS11_HUMAN	tr|S7MEZ7|S7MEZ7_MYOBR
OG0005338	sp|Q9HC35|EMAL4_HUMAN	tr|S7P9B8|S7P9B8_MYOBR
OG0005339	sp|Q9NR33|DPOE4_HUMAN	tr|S7MDZ4|S7MDZ4_MYOBR
OG0005340	sp|Q9NTK5|OLA1_HUMAN	tr|S7NXE2|S7NXE2_MYOBR
OG0005341	sp|Q9NW61|PKHJ1_HUMAN	tr|S7P615|S7P615_MYOBR
OG0005342	sp|Q9NWH7|SPAT6_HUMAN	tr|S7PL78|S7PL78_MYOBR
