Orthogroup	Homo_sapiens	Puma_concolor
OG0004231	sp|Q9NPL8|TIDC1_HUMAN	tr|A0A6P6H2E0|A0A6P6H2E0_PUMCO
OG0004232	sp|Q9NPP4|NLRC4_HUMAN	tr|A0A6P6I471|A0A6P6I471_PUMCO
OG0004233	sp|Q9NQ40|S52A3_HUMAN	tr|A0A6P6IJT8|A0A6P6IJT8_PUMCO
OG0004234	sp|Q9NS73|MBIP1_HUMAN	tr|A0A6P6HGH7|A0A6P6HGH7_PUMCO
OG0004235	sp|Q9NZ43|USE1_HUMAN	tr|A0A6P6H828|A0A6P6H828_PUMCO
OG0004236	sp|Q9P1Y6|PHRF1_HUMAN	tr|A0A6P6H6H6|A0A6P6H6H6_PUMCO
OG0004237	sp|Q9Y2I1|NISCH_HUMAN	tr|A0A6P6H7R2|A0A6P6H7R2_PUMCO
OG0004238	sp|Q9Y2P4|S27A6_HUMAN	tr|A0A6P6HWY8|A0A6P6HWY8_PUMCO
OG0004239	sp|Q9Y6V0|PCLO_HUMAN	tr|A0A6P6IAX6|A0A6P6IAX6_PUMCO
OG0004240	sp|O14559|RHG33_HUMAN	tr|A0A6P6H3V0|A0A6P6H3V0_PUMCO
OG0004241	sp|O95237|LRAT_HUMAN	tr|A0A6P6HQL1|A0A6P6HQL1_PUMCO
OG0004242	sp|P02686|MBP_HUMAN	tr|A0A6P6IJU4|A0A6P6IJU4_PUMCO
OG0004243	sp|P02750|A2GL_HUMAN	tr|A0A6P6H906|A0A6P6H906_PUMCO
OG0004244	sp|P04181|OAT_HUMAN	tr|A0A6P6HEQ7|A0A6P6HEQ7_PUMCO
OG0004245	sp|P08253|MMP2_HUMAN	tr|A0A6P6HKN8|A0A6P6HKN8_PUMCO
OG0004246	sp|P10244|MYBB_HUMAN	tr|A0A6P6II20|A0A6P6II20_PUMCO
OG0004247	sp|P22102|PUR2_HUMAN	tr|A0A6P6GZC4|A0A6P6GZC4_PUMCO
OG0004248	sp|P23942|PRPH2_HUMAN	tr|A0A6P6I135|A0A6P6I135_PUMCO
OG0004249	sp|P35414|APJ_HUMAN	tr|A0A6P6I963|A0A6P6I963_PUMCO
OG0004250	sp|P35612|ADDB_HUMAN	tr|A0A6P6IJ25|A0A6P6IJ25_PUMCO
OG0004251	sp|P36941|TNR3_HUMAN	tr|A0A6P6ICC2|A0A6P6ICC2_PUMCO
OG0004252	sp|P49756|RBM25_HUMAN	tr|A0A6P6HG04|A0A6P6HG04_PUMCO
OG0004253	sp|P80217|IN35_HUMAN	tr|A0A6P6HC61|A0A6P6HC61_PUMCO
OG0004254	sp|P82912|RT11_HUMAN	tr|A0A6P6HHW5|A0A6P6HHW5_PUMCO
OG0004255	sp|P85298|RHG08_HUMAN	tr|A0A6P6I3V0|A0A6P6I3V0_PUMCO
OG0004256	sp|Q0PNE2|ELP6_HUMAN	tr|A0A6P6H9E7|A0A6P6H9E7_PUMCO
OG0004257	sp|Q13474|DRP2_HUMAN	tr|A0A6P6IMZ0|A0A6P6IMZ0_PUMCO
OG0004258	sp|Q15345|LRC41_HUMAN	tr|A0A6P6GVN2|A0A6P6GVN2_PUMCO
OG0004259	sp|Q16520|BATF_HUMAN	tr|A0A6P6HIX7|A0A6P6HIX7_PUMCO
OG0004260	sp|Q3SYG4|PTHB1_HUMAN	tr|A0A6P6IFN3|A0A6P6IFN3_PUMCO
OG0004261	sp|Q5SYE7|NHSL1_HUMAN	tr|A0A6P6I126|A0A6P6I126_PUMCO
OG0004262	sp|Q5T3J3|LRIF1_HUMAN	tr|A0A6P6GVP5|A0A6P6GVP5_PUMCO
OG0004263	sp|Q68CQ7|GL8D1_HUMAN	tr|A0A6P6H8F2|A0A6P6H8F2_PUMCO
OG0004264	sp|Q6PCB8|EMB_HUMAN	tr|A0A6P6HVR4|A0A6P6HVR4_PUMCO
OG0004265	sp|Q6PJI9|WDR59_HUMAN	tr|A0A6P6HLS5|A0A6P6HLS5_PUMCO
OG0004266	sp|Q6UWN0|LYPD4_HUMAN	tr|A0A6P6H4Q0|A0A6P6H4Q0_PUMCO
OG0004267	sp|Q70E73|RAPH1_HUMAN	tr|A0A6P6ISF1|A0A6P6ISF1_PUMCO
OG0004268	sp|Q7Z2W7|TRPM8_HUMAN	tr|A0A6P6IDQ9|A0A6P6IDQ9_PUMCO
OG0004269	sp|Q7Z3F1|GP155_HUMAN	tr|A0A6P6ISG2|A0A6P6ISG2_PUMCO
OG0004270	sp|Q7Z404|TMC4_HUMAN	tr|A0A6P6H375|A0A6P6H375_PUMCO
OG0004271	sp|Q8IYA6|CKP2L_HUMAN	tr|A0A6P6I5R3|A0A6P6I5R3_PUMCO
OG0004272	sp|Q8IZL9|CDK20_HUMAN	tr|A0A6P6IK56|A0A6P6IK56_PUMCO
OG0004273	sp|Q8N5Y8|PAR16_HUMAN	tr|A0A6P6HIN0|A0A6P6HIN0_PUMCO
OG0004274	sp|Q8NC69|KCTD6_HUMAN	tr|A0A6P6H8A2|A0A6P6H8A2_PUMCO
OG0004275	sp|Q8NE31|FA13C_HUMAN	tr|A0A6P6HDA1|A0A6P6HDA1_PUMCO
OG0004276	sp|Q8NFT6|DBF4B_HUMAN	tr|A0A6P6HCE9|A0A6P6HCE9_PUMCO
OG0004277	sp|Q92562|FIG4_HUMAN	tr|A0A6P6HZ95|A0A6P6HZ95_PUMCO
OG0004278	sp|Q92797|SYMPK_HUMAN	tr|A0A6P6H3F4|A0A6P6H3F4_PUMCO
OG0004279	sp|Q93009|UBP7_HUMAN	tr|A0A6P6HAE5|A0A6P6HAE5_PUMCO
OG0004280	sp|Q96G74|OTUD5_HUMAN	tr|A0A6P6IT90|A0A6P6IT90_PUMCO
OG0004281	sp|Q96RS6|NUDC1_HUMAN	tr|A0A6P6HTT5|A0A6P6HTT5_PUMCO
OG0004282	sp|Q9BPW9|DHRS9_HUMAN	tr|A0A6P6ISM7|A0A6P6ISM7_PUMCO
OG0004283	sp|Q9H3H3|CK068_HUMAN	tr|A0A6P6H733|A0A6P6H733_PUMCO
OG0004284	sp|Q9HBB8|CDHR5_HUMAN	tr|A0A6P6H6M3|A0A6P6H6M3_PUMCO
OG0004285	sp|Q9HD45|TM9S3_HUMAN	tr|A0A6P6HD09|A0A6P6HD09_PUMCO
OG0004286	sp|Q9NWS1|PARI_HUMAN	tr|A0A6P6I425|A0A6P6I425_PUMCO
OG0004287	sp|Q9NYF8|BCLF1_HUMAN	tr|A0A6P6I104|A0A6P6I104_PUMCO
OG0004288	sp|Q9NYP8|CU062_HUMAN	tr|A0A6P6H2D4|A0A6P6H2D4_PUMCO
OG0004289	sp|Q9UI46|DNAI1_HUMAN	tr|A0A6P6HGF4|A0A6P6HGF4_PUMCO
OG0004290	sp|Q9UL15|BAG5_HUMAN	tr|A0A6P6HJL2|A0A6P6HJL2_PUMCO
OG0004291	sp|Q9ULH1|ASAP1_HUMAN	tr|A0A6P6HSH9|A0A6P6HSH9_PUMCO
OG0004292	sp|Q9Y2T3|GUAD_HUMAN	tr|A0A6P6IGQ1|A0A6P6IGQ1_PUMCO
OG0004293	sp|Q9Y5R6|DMRT1_HUMAN	tr|A0A6P6IGG5|A0A6P6IGG5_PUMCO
OG0004294	sp|U3KPV4|A3LT2_HUMAN	tr|A0A6P6I1Q0|A0A6P6I1Q0_PUMCO
OG0004296	sp|O14709|ZN197_HUMAN	tr|A0A6P6H0W4|A0A6P6H0W4_PUMCO
OG0004297	sp|O15146|MUSK_HUMAN	tr|A0A6P6I2A4|A0A6P6I2A4_PUMCO
OG0004298	sp|O15488|GLYG2_HUMAN	tr|A0A6P6IQJ5|A0A6P6IQJ5_PUMCO
OG0004299	sp|O43809|CPSF5_HUMAN	tr|A0A6P6HKS3|A0A6P6HKS3_PUMCO
OG0004300	sp|O60928|KCJ13_HUMAN	tr|A0A6P6INV5|A0A6P6INV5_PUMCO
OG0004301	sp|O75061|AUXI_HUMAN	tr|A0A6P6GYM1|A0A6P6GYM1_PUMCO
OG0004302	sp|O75506|HSBP1_HUMAN	tr|A0A6P6GYF1|A0A6P6GYF1_PUMCO
OG0004303	sp|O76070|SYUG_HUMAN	tr|A0A6P6HED4|A0A6P6HED4_PUMCO
OG0004304	sp|O95628|CNOT4_HUMAN	tr|A0A6P6IC85|A0A6P6IC85_PUMCO
OG0004305	sp|O95935|TBX18_HUMAN	tr|A0A6P6I2G7|A0A6P6I2G7_PUMCO
OG0004306	sp|P0DKB5|TPBGL_HUMAN	tr|A0A6P6IA91|A0A6P6IA91_PUMCO
OG0004307	sp|P18283|GPX2_HUMAN	tr|A0A6P6HGB9|A0A6P6HGB9_PUMCO
OG0004308	sp|P28799|GRN_HUMAN	tr|A0A6P6HC22|A0A6P6HC22_PUMCO
OG0004309	sp|P39877|PA2G5_HUMAN	tr|A0A6P6IR27|A0A6P6IR27_PUMCO
OG0004310	sp|P43234|CATO_HUMAN	tr|A0A6P6HPH7|A0A6P6HPH7_PUMCO
OG0004311	sp|P55087|AQP4_HUMAN	tr|A0A6P6IFU4|A0A6P6IFU4_PUMCO
OG0004312	sp|P55145|MANF_HUMAN	tr|A0A6P6H7M6|A0A6P6H7M6_PUMCO
OG0004313	sp|P58557|YBEY_HUMAN	tr|A0A6P6H1N6|A0A6P6H1N6_PUMCO
OG0004314	sp|Q13315|ATM_HUMAN	tr|A0A6P6I9V4|A0A6P6I9V4_PUMCO
OG0004315	sp|Q14257|RCN2_HUMAN	tr|A0A6P6HIH4|A0A6P6HIH4_PUMCO
OG0004316	sp|Q14790|CASP8_HUMAN	tr|A0A6P6IST3|A0A6P6IST3_PUMCO
OG0004317	sp|Q1KMD3|HNRL2_HUMAN	tr|A0A6P6H6N3|A0A6P6H6N3_PUMCO
OG0004318	sp|Q53F39|MPPE1_HUMAN	tr|A0A6P6IJL8|A0A6P6IJL8_PUMCO
OG0004319	sp|Q562E7|WDR81_HUMAN	tr|A0A6P6HBA2|A0A6P6HBA2_PUMCO
OG0004320	sp|Q5T6L9|EMARD_HUMAN	tr|A0A6P6GZ58|A0A6P6GZ58_PUMCO
OG0004321	sp|Q6P1J6|PLB1_HUMAN	tr|A0A6P6I5B8|A0A6P6I5B8_PUMCO
OG0004322	sp|Q6TDU7|DNAI7_HUMAN	tr|A0A6P6IEM7|A0A6P6IEM7_PUMCO
OG0004323	sp|Q6UXN7|TO20L_HUMAN	tr|A0A6P6HK73|A0A6P6HK73_PUMCO
OG0004324	sp|Q6ZMY6|WDR88_HUMAN	tr|A0A6P6H4P8|A0A6P6H4P8_PUMCO
OG0004325	sp|Q6ZSJ9|SHSA6_HUMAN	tr|A0A6P6HL95|A0A6P6HL95_PUMCO
OG0004326	sp|Q8IV63|VRK3_HUMAN	tr|A0A6P6H3R9|A0A6P6H3R9_PUMCO
OG0004327	sp|Q8IWE4|DCNL3_HUMAN	tr|A0A6P6HAY9|A0A6P6HAY9_PUMCO
OG0004328	sp|Q8IWP9|CC28A_HUMAN	tr|A0A6P6I0S1|A0A6P6I0S1_PUMCO
OG0004329	sp|Q8N1G0|ZN687_HUMAN	tr|A0A6P6GYK0|A0A6P6GYK0_PUMCO
OG0004330	sp|Q8N5D6|GBGT1_HUMAN	tr|A0A6P6ISR3|A0A6P6ISR3_PUMCO
OG0004331	sp|Q8NEA6|GLIS3_HUMAN	tr|A0A6P6IGL6|A0A6P6IGL6_PUMCO
OG0004332	sp|Q8NEQ5|CA162_HUMAN	tr|A0A6P6IRD7|A0A6P6IRD7_PUMCO
OG0004333	sp|Q8NI27|THOC2_HUMAN	tr|A0A6P6INZ1|A0A6P6INZ1_PUMCO
OG0004334	sp|Q8TB68|PRR7_HUMAN	tr|A0A6P6HWT1|A0A6P6HWT1_PUMCO
OG0004335	sp|Q8TF40|FNIP1_HUMAN	tr|A0A6P6HUF7|A0A6P6HUF7_PUMCO
OG0004336	sp|Q92185|SIA8A_HUMAN	tr|A0A6P6IE57|A0A6P6IE57_PUMCO
OG0004337	sp|Q96BN2|TADA1_HUMAN	tr|A0A6P6I201|A0A6P6I201_PUMCO
OG0004338	sp|Q96CH1|GP146_HUMAN	tr|A0A6P6HTP1|A0A6P6HTP1_PUMCO
OG0004339	sp|Q9BR77|CCD77_HUMAN	tr|A0A6P6IDD1|A0A6P6IDD1_PUMCO
OG0004340	sp|Q9BUU2|MET22_HUMAN	tr|A0A6P6HBI4|A0A6P6HBI4_PUMCO
OG0004341	sp|Q9BYD3|RM04_HUMAN	tr|A0A6P6H992|A0A6P6H992_PUMCO
OG0004342	sp|Q9BZ11|ADA33_HUMAN	tr|A0A6P6INN8|A0A6P6INN8_PUMCO
OG0004343	sp|Q9H173|SIL1_HUMAN	tr|A0A6P6HYA3|A0A6P6HYA3_PUMCO
OG0004344	sp|Q9H2F5|EPC1_HUMAN	tr|A0A6P6ID89|A0A6P6ID89_PUMCO
OG0004345	sp|Q9NPJ3|ACO13_HUMAN	tr|A0A6P6HCN5|A0A6P6HCN5_PUMCO
OG0004346	sp|Q9NRC8|SIR7_HUMAN	tr|A0A6P6I5G5|A0A6P6I5G5_PUMCO
OG0004347	sp|Q9NRK6|ABCBA_HUMAN	tr|A0A6P6H502|A0A6P6H502_PUMCO
OG0004349	sp|Q9NUP7|TRM13_HUMAN	tr|A0A6P6GX57|A0A6P6GX57_PUMCO
OG0004350	sp|Q9NUR3|TM74B_HUMAN	tr|A0A6P6IJE6|A0A6P6IJE6_PUMCO
OG0004351	sp|Q9UBS5|GABR1_HUMAN	tr|A0A6P6HB54|A0A6P6HB54_PUMCO
OG0004352	sp|Q9UBT6|POLK_HUMAN	tr|A0A6P6HWT4|A0A6P6HWT4_PUMCO
OG0004353	sp|Q9Y258|CCL26_HUMAN	tr|A0A6P6HUP6|A0A6P6HUP6_PUMCO
OG0004354	sp|Q9Y2W3|S45A1_HUMAN	tr|A0A6P6GWV5|A0A6P6GWV5_PUMCO
OG0004355	sp|A0A1B0GTD5|TEX49_HUMAN	tr|A0A6P6IEI6|A0A6P6IEI6_PUMCO
OG0004356	sp|A6PVS8|LRIQ3_HUMAN	tr|A0A6P6GYC9|A0A6P6GYC9_PUMCO
OG0004357	sp|O14977|AZIN1_HUMAN	tr|A0A6P6HRT7|A0A6P6HRT7_PUMCO
OG0004358	sp|O15234|CASC3_HUMAN	tr|A0A6P6HBZ3|A0A6P6HBZ3_PUMCO
OG0004359	sp|O43583|DENR_HUMAN	tr|A0A6P6ILY6|A0A6P6ILY6_PUMCO
OG0004360	sp|O43610|SPY3_HUMAN	tr|A0A6P6ITK7|A0A6P6ITK7_PUMCO
OG0004361	sp|O60292|SI1L3_HUMAN	tr|A0A6P6H4E5|A0A6P6H4E5_PUMCO
OG0004362	sp|O60296|TRAK2_HUMAN	tr|A0A6P6GYC0|A0A6P6GYC0_PUMCO
OG0004363	sp|O60383|GDF9_HUMAN	tr|A0A6P6HY87|A0A6P6HY87_PUMCO
OG0004364	sp|O60641|AP180_HUMAN	tr|A0A6P6I3D1|A0A6P6I3D1_PUMCO
OG0004365	sp|O60711|LPXN_HUMAN	tr|A0A6P6I7X3|A0A6P6I7X3_PUMCO
OG0004366	sp|O75603|GCM2_HUMAN	tr|A0A6P6HBL3|A0A6P6HBL3_PUMCO
OG0004367	sp|O75925|PIAS1_HUMAN	tr|A0A6P6HHX8|A0A6P6HHX8_PUMCO
OG0004368	sp|O76095|JTB_HUMAN	tr|A0A6P6H5N9|A0A6P6H5N9_PUMCO
OG0004369	sp|O95990|F107A_HUMAN	tr|A0A6P6H983|A0A6P6H983_PUMCO
OG0004370	sp|P13984|T2FB_HUMAN	tr|A0A6P6HW98|A0A6P6HW98_PUMCO
OG0004371	sp|P17181|INAR1_HUMAN	tr|A0A6P6H121|A0A6P6H121_PUMCO
OG0004372	sp|P36575|ARRC_HUMAN	tr|A0A6P6INA0|A0A6P6INA0_PUMCO
OG0004373	sp|P40926|MDHM_HUMAN	tr|A0A6P6HT30|A0A6P6HT30_PUMCO
OG0004374	sp|P42081|CD86_HUMAN	tr|A0A6P6GZT2|A0A6P6GZT2_PUMCO
OG0004375	sp|P42226|STAT6_HUMAN	tr|A0A6P6I272|A0A6P6I272_PUMCO
OG0004376	sp|Q00613|HSF1_HUMAN	tr|A0A6P6HSC7|A0A6P6HSC7_PUMCO
OG0004377	sp|Q08AE8|SPIR1_HUMAN	tr|A0A6P6IG37|A0A6P6IG37_PUMCO
OG0004378	sp|Q14679|TTLL4_HUMAN	tr|A0A6P6IFN8|A0A6P6IFN8_PUMCO
OG0004379	sp|Q17RF5|ODAPH_HUMAN	tr|A0A6P6HSE8|A0A6P6HSE8_PUMCO
OG0004380	sp|Q3MIN7|RGL3_HUMAN	tr|A0A6P6H7N7|A0A6P6H7N7_PUMCO
OG0004381	sp|Q495A1|TIGIT_HUMAN	tr|A0A6P6H2K7|A0A6P6H2K7_PUMCO
OG0004382	sp|Q5JR98|DYLT4_HUMAN	tr|A0A6P6GYM7|A0A6P6GYM7_PUMCO
OG0004383	sp|Q5VVH5|IKBP1_HUMAN	tr|A0A6P6HZT6|A0A6P6HZT6_PUMCO
OG0004384	sp|Q5VVX9|UBE2U_HUMAN	tr|A0A6P6GXU7|A0A6P6GXU7_PUMCO
OG0004385	sp|Q68DC2|ANKS6_HUMAN	tr|A0A6P6H7R8|A0A6P6H7R8_PUMCO
OG0004386	sp|Q6ZS81|WDFY4_HUMAN	tr|A0A6P6HDT0|A0A6P6HDT0_PUMCO
OG0004387	sp|Q76EJ3|S35D2_HUMAN	tr|A0A6P6IHZ4|A0A6P6IHZ4_PUMCO
OG0004388	sp|Q7KZ85|SPT6H_HUMAN	tr|A0A6P6H7R4|A0A6P6H7R4_PUMCO
OG0004389	sp|Q8N2G8|GHDC_HUMAN	tr|A0A6P6HDQ5|A0A6P6HDQ5_PUMCO
OG0004390	sp|Q8N9W5|DAAF3_HUMAN	tr|A0A6P6H3U7|A0A6P6H3U7_PUMCO
OG0004391	sp|Q8NA58|PNDC1_HUMAN	tr|A0A6P6HZW4|A0A6P6HZW4_PUMCO
OG0004392	sp|Q8NAB2|KBTB3_HUMAN	tr|A0A6P6IAP8|A0A6P6IAP8_PUMCO
OG0004393	sp|Q92966|SNPC3_HUMAN	tr|A0A6P6HNY0|A0A6P6HNY0_PUMCO
OG0004394	sp|Q96H79|ZCCHL_HUMAN	tr|A0A6P6IA83|A0A6P6IA83_PUMCO
OG0004395	sp|Q96N03|VTM2L_HUMAN	tr|A0A6P6IJL4|A0A6P6IJL4_PUMCO
OG0004396	sp|Q9BQP9|BPIA3_HUMAN	tr|A0A6P6IJ98|A0A6P6IJ98_PUMCO
OG0004397	sp|Q9BRR9|RHG09_HUMAN	tr|A0A6P6I6G1|A0A6P6I6G1_PUMCO
OG0004398	sp|Q9BTW9|TBCD_HUMAN	tr|A0A6P6I8W6|A0A6P6I8W6_PUMCO
OG0004399	sp|Q9H4M7|PKHA4_HUMAN	tr|A0A6P6H2Y4|A0A6P6H2Y4_PUMCO
OG0004400	sp|Q9HAV4|XPO5_HUMAN	tr|A0A6P6I3J6|A0A6P6I3J6_PUMCO
OG0004401	sp|Q9HCJ3|RAVR2_HUMAN	tr|A0A6P6GYL6|A0A6P6GYL6_PUMCO
OG0004402	sp|Q9NPA1|KCMB3_HUMAN	tr|A0A6P6H282|A0A6P6H282_PUMCO
OG0004403	sp|Q9NPE3|NOP10_HUMAN	tr|A0A6P6HHW1|A0A6P6HHW1_PUMCO
OG0004404	sp|Q9NSK7|CS012_HUMAN	tr|A0A6P6H4T8|A0A6P6H4T8_PUMCO
OG0004405	sp|Q9NYL5|CP39A_HUMAN	tr|A0A6P6I0R3|A0A6P6I0R3_PUMCO
OG0004406	sp|Q9NZ53|PDXL2_HUMAN	tr|A0A6P6HMV3|A0A6P6HMV3_PUMCO
OG0004407	sp|Q9P013|CWC15_HUMAN	tr|A0A6P6I7U4|A0A6P6I7U4_PUMCO
OG0004408	sp|Q9P0P8|MRES1_HUMAN	tr|A0A6P6I0I6|A0A6P6I0I6_PUMCO
OG0004409	sp|Q9UKI3|VPRE3_HUMAN	tr|A0A6P6IMI2|A0A6P6IMI2_PUMCO
OG0004410	sp|Q9UNP4|SIAT9_HUMAN	tr|A0A6P6I4M1|A0A6P6I4M1_PUMCO
OG0004411	sp|Q9Y3C4|TPRKB_HUMAN	tr|A0A6P6IIJ5|A0A6P6IIJ5_PUMCO
OG0004412	sp|Q9Y6J8|STYL1_HUMAN	tr|A0A6P6HTC0|A0A6P6HTC0_PUMCO
OG0004413	sp|O14782|KIF3C_HUMAN	tr|A0A6P6I4K2|A0A6P6I4K2_PUMCO
OG0004414	sp|O15016|TRI66_HUMAN	tr|A0A6P6I7K9|A0A6P6I7K9_PUMCO
OG0004415	sp|O43824|GTPB6_HUMAN	tr|A0A6P6H3Z5|A0A6P6H3Z5_PUMCO
OG0004416	sp|O75747|P3C2G_HUMAN	tr|A0A6P6ICI8|A0A6P6ICI8_PUMCO
OG0004417	sp|O94941|RNF37_HUMAN	tr|A0A6P6IIX4|A0A6P6IIX4_PUMCO
OG0004418	sp|P17029|ZKSC1_HUMAN	tr|A0A6P6HTB6|A0A6P6HTB6_PUMCO
OG0004419	sp|P27216|ANX13_HUMAN	tr|A0A6P6HS59|A0A6P6HS59_PUMCO
OG0004420	sp|P35244|RFA3_HUMAN	tr|A0A6P6IB90|A0A6P6IB90_PUMCO
OG0004421	sp|P37288|V1AR_HUMAN	tr|A0A6P6I3N6|A0A6P6I3N6_PUMCO
OG0004422	sp|P40306|PSB10_HUMAN	tr|A0A6P6HKY9|A0A6P6HKY9_PUMCO
OG0004423	sp|P42331|RHG25_HUMAN	tr|A0A6P6IJC2|A0A6P6IJC2_PUMCO
OG0004424	sp|P46976|GLYG_HUMAN	tr|A0A6P6H320|A0A6P6H320_PUMCO
OG0004425	sp|P55089|UCN1_HUMAN	tr|A0A6P6I4N6|A0A6P6I4N6_PUMCO
OG0004426	sp|P62857|RS28_HUMAN	tr|A0A6P6I9C9|A0A6P6I9C9_PUMCO
OG0004427	sp|P83859|OX26_HUMAN	tr|A0A6P6H4A0|A0A6P6H4A0_PUMCO
OG0004428	sp|Q02643|GHRHR_HUMAN	tr|A0A6P6IBM8|A0A6P6IBM8_PUMCO
OG0004429	sp|Q05048|CSTF1_HUMAN	tr|A0A6P6IIY5|A0A6P6IIY5_PUMCO
OG0004430	sp|Q06587|RING1_HUMAN	tr|A0A6P6I197|A0A6P6I197_PUMCO
OG0004431	sp|Q08722|CD47_HUMAN	tr|A0A6P6H1L8|A0A6P6H1L8_PUMCO
OG0004432	sp|Q10469|MGAT2_HUMAN	tr|A0A6P6HHA4|A0A6P6HHA4_PUMCO
OG0004433	sp|Q13094|LCP2_HUMAN	tr|A0A6P6HYQ0|A0A6P6HYQ0_PUMCO
OG0004434	sp|Q13426|XRCC4_HUMAN	tr|A0A6P6HXJ0|A0A6P6HXJ0_PUMCO
OG0004435	sp|Q14112|NID2_HUMAN	tr|A0A6P6HH59|A0A6P6HH59_PUMCO
OG0004436	sp|Q53R41|FAKD1_HUMAN	tr|A0A6P6I9W5|A0A6P6I9W5_PUMCO
OG0004437	sp|Q5EBL4|RIPL1_HUMAN	tr|A0A6P6IM29|A0A6P6IM29_PUMCO
OG0004438	sp|Q5KSL6|DGKK_HUMAN	tr|A0A6P6IQF9|A0A6P6IQF9_PUMCO
OG0004439	sp|Q5QJ38|TCHL1_HUMAN	tr|A0A6P6GYD9|A0A6P6GYD9_PUMCO
OG0004440	sp|Q5SGD2|PPM1L_HUMAN	tr|A0A6P6H1T9|A0A6P6H1T9_PUMCO
OG0004441	sp|Q5T890|ER6L2_HUMAN	tr|A0A6P6IKD2|A0A6P6IKD2_PUMCO
OG0004442	sp|Q6IQ22|RAB12_HUMAN	tr|A0A6P6IFI0|A0A6P6IFI0_PUMCO
OG0004443	sp|Q6PH81|CP087_HUMAN	tr|A0A6P6HLB4|A0A6P6HLB4_PUMCO
OG0004444	sp|Q6UX06|OLFM4_HUMAN	tr|A0A6P6HY93|A0A6P6HY93_PUMCO
OG0004445	sp|Q7Z614|SNX20_HUMAN	tr|A0A6P6HMJ0|A0A6P6HMJ0_PUMCO
OG0004446	sp|Q86Y25|Z354C_HUMAN	tr|A0A6P6HW05|A0A6P6HW05_PUMCO
OG0004447	sp|Q86Y33|CD20B_HUMAN	tr|A0A6P6HUE7|A0A6P6HUE7_PUMCO
OG0004448	sp|Q8IVF4|DYH10_HUMAN	tr|A0A6P6IMF1|A0A6P6IMF1_PUMCO
OG0004449	sp|Q8IY95|TM192_HUMAN	tr|A0A6P6HRV5|A0A6P6HRV5_PUMCO
OG0004450	sp|Q8IZF5|AGRF3_HUMAN	tr|A0A6P6I4F0|A0A6P6I4F0_PUMCO
OG0004451	sp|Q8N239|KLH34_HUMAN	tr|A0A6P6IQJ7|A0A6P6IQJ7_PUMCO
OG0004452	sp|Q8N4S0|CCD82_HUMAN	tr|A0A6P6I7Q0|A0A6P6I7Q0_PUMCO
OG0004453	sp|Q8N983|RM43_HUMAN	tr|A0A6P6HEN9|A0A6P6HEN9_PUMCO
OG0004454	sp|Q8N9V3|WSDU1_HUMAN	tr|A0A6P6GYU3|A0A6P6GYU3_PUMCO
OG0004455	sp|Q8NBT0|POC1A_HUMAN	tr|A0A6P6H8L4|A0A6P6H8L4_PUMCO
OG0004456	sp|Q8TDX9|PK1L1_HUMAN	tr|A0A6P6HSS0|A0A6P6HSS0_PUMCO
OG0004457	sp|Q8WUX2|CHAC2_HUMAN	tr|A0A6P6IN25|A0A6P6IN25_PUMCO
OG0004458	sp|Q92629|SGCD_HUMAN	tr|A0A6P6HW49|A0A6P6HW49_PUMCO
OG0004459	sp|Q96AJ9|VTI1A_HUMAN	tr|A0A6P6HEF3|A0A6P6HEF3_PUMCO
OG0004460	sp|Q96DG6|CMBL_HUMAN	tr|A0A6P6HY96|A0A6P6HY96_PUMCO
OG0004461	sp|Q96DU7|IP3KC_HUMAN	tr|A0A6P6H4E4|A0A6P6H4E4_PUMCO
OG0004462	sp|Q96GC9|VMP1_HUMAN	tr|A0A6P6HCL6|A0A6P6HCL6_PUMCO
OG0004463	sp|Q99661|KIF2C_HUMAN	tr|A0A6P6IK50|A0A6P6IK50_PUMCO
OG0004464	sp|Q9BQ15|SOSB1_HUMAN	tr|A0A6P6I2U9|A0A6P6I2U9_PUMCO
OG0004465	sp|Q9BT04|FUZZY_HUMAN	tr|A0A6P6H3L9|A0A6P6H3L9_PUMCO
OG0004466	sp|Q9BTN0|LRFN3_HUMAN	tr|A0A6P6H452|A0A6P6H452_PUMCO
OG0004467	sp|Q9BTT6|LRRC1_HUMAN	tr|A0A6P6I276|A0A6P6I276_PUMCO
OG0004468	sp|Q9C0B1|FTO_HUMAN	tr|A0A6P6HM76|A0A6P6HM76_PUMCO
OG0004469	sp|Q9C0C4|SEM4C_HUMAN	tr|A0A6P6IKC9|A0A6P6IKC9_PUMCO
OG0004470	sp|Q9H609|ZN576_HUMAN	tr|A0A6P6H5Q9|A0A6P6H5Q9_PUMCO
OG0004471	sp|Q9H8N7|ZN395_HUMAN	tr|A0A6P6HPY7|A0A6P6HPY7_PUMCO
OG0004472	sp|Q9NXL9|MCM9_HUMAN	tr|A0A6P6I1H1|A0A6P6I1H1_PUMCO
OG0004473	sp|Q9P107|GMIP_HUMAN	tr|A0A6P6H731|A0A6P6H731_PUMCO
OG0004474	sp|Q9P1Z9|CC180_HUMAN	tr|A0A6P6H934|A0A6P6H934_PUMCO
OG0004475	sp|Q9P2B2|FPRP_HUMAN	tr|A0A6P6I704|A0A6P6I704_PUMCO
OG0004476	sp|Q9UBT2|SAE2_HUMAN	tr|A0A6P6H2M9|A0A6P6H2M9_PUMCO
