Orthogroup	Homo_sapiens	Odocoileus_virginianus_texanus
OG0009137	sp|Q9NZN9|AIPL1_HUMAN	tr|A0A6J0WKX6|A0A6J0WKX6_ODOVR
OG0009138	sp|Q9UJ99|CAD22_HUMAN	tr|A0A6J0X3F0|A0A6J0X3F0_ODOVR
OG0009139	sp|Q9Y463|DYR1B_HUMAN	tr|A0A6J0Z568|A0A6J0Z568_ODOVR
OG0009140	sp|Q9Y5A7|NUB1_HUMAN	tr|A0A6J0VY72|A0A6J0VY72_ODOVR
OG0009141	sp|A6NMT0|DBX1_HUMAN	tr|A0A6J0YW50|A0A6J0YW50_ODOVR
OG0009142	sp|O00533|NCHL1_HUMAN	tr|A0A6J0WHL3|A0A6J0WHL3_ODOVR
OG0009143	sp|O14654|IRS4_HUMAN	tr|A0A6J0XXN9|A0A6J0XXN9_ODOVR
OG0009144	sp|O14773|TPP1_HUMAN	tr|A0A6J0WA17|A0A6J0WA17_ODOVR
OG0009145	sp|O75425|MSPD3_HUMAN	tr|A0A6J0W1A4|A0A6J0W1A4_ODOVR
OG0009146	sp|O75792|RNH2A_HUMAN	tr|A0A6J0WYF9|A0A6J0WYF9_ODOVR
OG0009147	sp|O95399|UTS2_HUMAN	tr|A0A6J0YFM0|A0A6J0YFM0_ODOVR
OG0009148	sp|O96015|DNAL4_HUMAN	tr|A0A6J0XQV9|A0A6J0XQV9_ODOVR
OG0009149	sp|P03372|ESR1_HUMAN	tr|A0A6J0W4X8|A0A6J0W4X8_ODOVR
OG0009150	sp|P08670|VIME_HUMAN	tr|A0A6J0WJD8|A0A6J0WJD8_ODOVR
OG0009151	sp|P0DMQ9|CH089_HUMAN	tr|A0A6J0Y7D6|A0A6J0Y7D6_ODOVR
OG0009152	sp|P11279|LAMP1_HUMAN	tr|A0A6J0XS76|A0A6J0XS76_ODOVR
OG0009153	sp|P15336|ATF2_HUMAN	tr|A0A6J0X715|A0A6J0X715_ODOVR
OG0009154	sp|P16112|PGCA_HUMAN	tr|A0A6J0YTG6|A0A6J0YTG6_ODOVR
OG0009155	sp|P30041|PRDX6_HUMAN	tr|A0A6J0Y8F5|A0A6J0Y8F5_ODOVR
OG0009156	sp|P35219|CAH8_HUMAN	tr|A0A6J0XZA7|A0A6J0XZA7_ODOVR
OG0009157	sp|P51553|IDH3G_HUMAN	tr|A0A6J0XCC3|A0A6J0XCC3_ODOVR
OG0009158	sp|P60059|SC61G_HUMAN	tr|A0A6J0W9E9|A0A6J0W9E9_ODOVR
OG0009159	sp|Q13253|NOGG_HUMAN	tr|A0A6J0XZ53|A0A6J0XZ53_ODOVR
OG0009160	sp|Q2UY09|COSA1_HUMAN	tr|A0A6J0XZS1|A0A6J0XZS1_ODOVR
OG0009161	sp|Q4KMG9|TM52B_HUMAN	tr|A0A6J0X6Z2|A0A6J0X6Z2_ODOVR
OG0009162	sp|Q53ET0|CRTC2_HUMAN	tr|A0A6J0XBZ8|A0A6J0XBZ8_ODOVR
OG0009163	sp|Q5FYB0|ARSJ_HUMAN	tr|A0A6J0X4R7|A0A6J0X4R7_ODOVR
OG0009164	sp|Q5MCW4|ZN569_HUMAN	tr|A0A6J0W820|A0A6J0W820_ODOVR
OG0009165	sp|Q5RKV6|EXOS6_HUMAN	tr|A0A6J0Y6D7|A0A6J0Y6D7_ODOVR
OG0009166	sp|Q5U5Q3|MEX3C_HUMAN	tr|A0A6J0YZX2|A0A6J0YZX2_ODOVR
OG0009167	sp|Q5VUM1|SDHF4_HUMAN	tr|A0A6J0XU44|A0A6J0XU44_ODOVR
OG0009168	sp|Q6E0U4|DMKN_HUMAN	tr|A0A6J0VUR4|A0A6J0VUR4_ODOVR
OG0009169	sp|Q6P1M3|L2GL2_HUMAN	tr|A0A6J0WUH0|A0A6J0WUH0_ODOVR
OG0009170	sp|Q6PII5|HAGHL_HUMAN	tr|A0A6J0WWT2|A0A6J0WWT2_ODOVR
OG0009171	sp|Q6UXM1|LRIG3_HUMAN	tr|A0A6J0X1D5|A0A6J0X1D5_ODOVR
OG0009172	sp|Q7Z698|SPRE2_HUMAN	tr|A0A6J0X1T5|A0A6J0X1T5_ODOVR
OG0009173	sp|Q86VZ1|P2RY8_HUMAN	tr|A0A6J0WLJ8|A0A6J0WLJ8_ODOVR
OG0009174	sp|Q8N801|STPG4_HUMAN	tr|A0A6J0X5X8|A0A6J0X5X8_ODOVR
OG0009175	sp|Q8N9N8|EIF1A_HUMAN	tr|A0A6J0YMC3|A0A6J0YMC3_ODOVR
OG0009176	sp|Q8NBM4|UBAC2_HUMAN	tr|A0A6J0XYA5|A0A6J0XYA5_ODOVR
OG0009177	sp|Q8TE99|PXYP1_HUMAN	tr|A0A6J0WCZ7|A0A6J0WCZ7_ODOVR
OG0009178	sp|Q8WUD6|CHPT1_HUMAN	tr|A0A6J0WIS9|A0A6J0WIS9_ODOVR
OG0009179	sp|Q8WV60|PTCD2_HUMAN	tr|A0A6J0ZB79|A0A6J0ZB79_ODOVR
OG0009180	sp|Q8WY22|BRI3B_HUMAN	tr|A0A6J0WRM4|A0A6J0WRM4_ODOVR
OG0009181	sp|Q92466|DDB2_HUMAN	tr|A0A6J0VNJ9|A0A6J0VNJ9_ODOVR
OG0009182	sp|Q93062|RBPMS_HUMAN	tr|A0A6J0WED9|A0A6J0WED9_ODOVR
OG0009183	sp|Q96CT7|CC124_HUMAN	tr|A0A6J0Z0D4|A0A6J0Z0D4_ODOVR
OG0009184	sp|Q96DA6|TIM14_HUMAN	tr|A0A6J0Y662|A0A6J0Y662_ODOVR
OG0009185	sp|Q96RP7|G3ST4_HUMAN	tr|A0A6J0YTP9|A0A6J0YTP9_ODOVR
OG0009186	sp|Q96S19|MTL26_HUMAN	tr|A0A6J0WZA3|A0A6J0WZA3_ODOVR
OG0009187	sp|Q99679|GPR21_HUMAN	tr|A0A6J0VUE7|A0A6J0VUE7_ODOVR
OG0009188	sp|Q9BQ50|TREX2_HUMAN	tr|A0A6J0WTD2|A0A6J0WTD2_ODOVR
OG0009189	sp|Q9BQ52|RNZ2_HUMAN	tr|A0A6J0VY93|A0A6J0VY93_ODOVR
OG0009190	sp|Q9BQ70|TCF25_HUMAN	tr|A0A6J0WT89|A0A6J0WT89_ODOVR
OG0009191	sp|Q9BQC3|DPH2_HUMAN	tr|A0A6J0ZB24|A0A6J0ZB24_ODOVR
OG0009192	sp|Q9BW85|YJU2_HUMAN	tr|A0A6J0XMP2|A0A6J0XMP2_ODOVR
OG0009193	sp|Q9BYH8|IKBZ_HUMAN	tr|A0A6J0YBP1|A0A6J0YBP1_ODOVR
OG0009194	sp|Q9H2F9|CCD68_HUMAN	tr|A0A6J0YIP0|A0A6J0YIP0_ODOVR
OG0009195	sp|Q9H4B6|SAV1_HUMAN	tr|A0A6J0XWL2|A0A6J0XWL2_ODOVR
OG0009196	sp|Q9H977|WDR54_HUMAN	tr|A0A6J0XSL7|A0A6J0XSL7_ODOVR
OG0009197	sp|Q9HB63|NET4_HUMAN	tr|A0A6J0YRX1|A0A6J0YRX1_ODOVR
OG0009198	sp|Q9HC57|WFDC1_HUMAN	tr|A0A6J0XT34|A0A6J0XT34_ODOVR
OG0009199	sp|Q9NP58|ABCB6_HUMAN	tr|A0A6J0YFD9|A0A6J0YFD9_ODOVR
OG0009200	sp|Q9NQ34|TMM9B_HUMAN	tr|A0A6J0VMY0|A0A6J0VMY0_ODOVR
OG0009201	sp|Q9NX63|MIC19_HUMAN	tr|A0A6J0WCQ5|A0A6J0WCQ5_ODOVR
OG0009202	sp|Q9P1Q0|VPS54_HUMAN	tr|A0A6J0ZE99|A0A6J0ZE99_ODOVR
OG0009203	sp|Q9P1Z3|HCN3_HUMAN	tr|A0A6J0Z3Q1|A0A6J0Z3Q1_ODOVR
OG0009204	sp|Q9UBX3|DIC_HUMAN	tr|A0A6J0YM15|A0A6J0YM15_ODOVR
OG0009205	sp|Q9UKX7|NUP50_HUMAN	tr|A0A6J0X234|A0A6J0X234_ODOVR
OG0009206	sp|A6NEN9|CX065_HUMAN	tr|A0A6J0WLY1|A0A6J0WLY1_ODOVR
OG0009207	sp|A8MVW0|F1712_HUMAN	tr|A0A6J0VV38|A0A6J0VV38_ODOVR
OG0009208	sp|C9JE40|PATL2_HUMAN	tr|A0A6J0Y495|A0A6J0Y495_ODOVR
OG0009209	sp|O15231|ZN185_HUMAN	tr|A0A6J0YC01|A0A6J0YC01_ODOVR
OG0009210	sp|O15260|SURF4_HUMAN	tr|A0A6J0X278|A0A6J0X278_ODOVR
OG0009211	sp|O43181|NDUS4_HUMAN	tr|A0A6J0YDA4|A0A6J0YDA4_ODOVR
OG0009212	sp|O43688|PLPP2_HUMAN	tr|A0A6J0Y679|A0A6J0Y679_ODOVR
OG0009213	sp|O60244|MED14_HUMAN	tr|A0A6J0XYC0|A0A6J0XYC0_ODOVR
OG0009214	sp|O75838|CIB2_HUMAN	tr|A0A6J0WSJ4|A0A6J0WSJ4_ODOVR
OG0009215	sp|O75880|SCO1_HUMAN	tr|A0A6J0X2N2|A0A6J0X2N2_ODOVR
OG0009216	sp|O95067|CCNB2_HUMAN	tr|A0A6J0W4L3|A0A6J0W4L3_ODOVR
OG0009217	sp|O95551|TYDP2_HUMAN	tr|A0A6J0XDN8|A0A6J0XDN8_ODOVR
OG0009218	sp|O95872|GPAN1_HUMAN	tr|A0A6J0XUH1|A0A6J0XUH1_ODOVR
OG0009219	sp|P02768|ALBU_HUMAN	tr|A0A6J0WT46|A0A6J0WT46_ODOVR
OG0009220	sp|P16234|PGFRA_HUMAN	tr|A0A6J0Z147|A0A6J0Z147_ODOVR
OG0009221	sp|P20273|CD22_HUMAN	tr|A0A6J0VPL5|A0A6J0VPL5_ODOVR
OG0009222	sp|P23229|ITA6_HUMAN	tr|A0A6J0XSW1|A0A6J0XSW1_ODOVR
OG0009223	sp|P42685|FRK_HUMAN	tr|A0A6J0XJX2|A0A6J0XJX2_ODOVR
OG0009224	sp|P49790|NU153_HUMAN	tr|A0A6J0XK72|A0A6J0XK72_ODOVR
OG0009225	sp|P51810|GP143_HUMAN	tr|A0A6J0Y373|A0A6J0Y373_ODOVR
OG0009226	sp|Q01167|FOXK2_HUMAN	tr|A0A6J0YMT3|A0A6J0YMT3_ODOVR
OG0009227	sp|Q13761|RUNX3_HUMAN	tr|A0A6J0YVB6|A0A6J0YVB6_ODOVR
OG0009228	sp|Q13835|PKP1_HUMAN	tr|A0A6J0YCN3|A0A6J0YCN3_ODOVR
OG0009229	sp|Q15773|MLF2_HUMAN	tr|A0A6J0WEE3|A0A6J0WEE3_ODOVR
OG0009230	sp|Q32MH5|F214A_HUMAN	tr|A0A6J0XGK3|A0A6J0XGK3_ODOVR
OG0009231	sp|Q32MZ4|LRRF1_HUMAN	tr|A0A6J0W350|A0A6J0W350_ODOVR
OG0009232	sp|Q504Y0|S39AC_HUMAN	tr|A0A6J0W3P0|A0A6J0W3P0_ODOVR
OG0009233	sp|Q5SQ64|LY66F_HUMAN	tr|A0A6J0XUH5|A0A6J0XUH5_ODOVR
OG0009234	sp|Q5T9C9|PI5L1_HUMAN	tr|A0A6J0VYY0|A0A6J0VYY0_ODOVR
OG0009235	sp|Q5TGU0|TSPO2_HUMAN	tr|A0A6J0YNN7|A0A6J0YNN7_ODOVR
OG0009236	sp|Q5VTH9|DNAI4_HUMAN	tr|A0A6J0WBY3|A0A6J0WBY3_ODOVR
OG0009237	sp|Q6BDS2|URFB1_HUMAN	tr|A0A6J0X366|A0A6J0X366_ODOVR
OG0009238	sp|Q6JVE9|LCN8_HUMAN	tr|A0A6J0X5I4|A0A6J0X5I4_ODOVR
OG0009239	sp|Q6Q0C0|TRAF7_HUMAN	tr|A0A6J0YT35|A0A6J0YT35_ODOVR
OG0009240	sp|Q6Q788|APOA5_HUMAN	tr|A0A6J0YAC9|A0A6J0YAC9_ODOVR
OG0009241	sp|Q6UWZ7|ABRX1_HUMAN	tr|A0A6J0XGQ1|A0A6J0XGQ1_ODOVR
OG0009242	sp|Q86TL0|ATG4D_HUMAN	tr|A0A6J0YA20|A0A6J0YA20_ODOVR
OG0009243	sp|Q8IW19|APLF_HUMAN	tr|A0A6J0W974|A0A6J0W974_ODOVR
OG0009244	sp|Q8N9R6|CDRT4_HUMAN	tr|A0A6J0XDL5|A0A6J0XDL5_ODOVR
OG0009245	sp|Q8NDH3|PEPL1_HUMAN	tr|A0A6J0YGQ0|A0A6J0YGQ0_ODOVR
OG0009246	sp|Q8NFR9|I17RE_HUMAN	tr|A0A6J0WZN8|A0A6J0WZN8_ODOVR
OG0009247	sp|Q8WXE9|STON2_HUMAN	tr|A0A6J0WVW0|A0A6J0WVW0_ODOVR
OG0009248	sp|Q92522|H1X_HUMAN	tr|A0A6J0WGD5|A0A6J0WGD5_ODOVR
OG0009249	sp|Q92844|TANK_HUMAN	tr|A0A6J0WWK1|A0A6J0WWK1_ODOVR
OG0009250	sp|Q92851|CASPA_HUMAN	tr|A0A6J0XEZ0|A0A6J0XEZ0_ODOVR
OG0009251	sp|Q969L2|MAL2_HUMAN	tr|A0A6J0X481|A0A6J0X481_ODOVR
OG0009252	sp|Q96AG3|S2546_HUMAN	tr|A0A6J0Z473|A0A6J0Z473_ODOVR
OG0009253	sp|Q96B54|ZN428_HUMAN	tr|A0A6J0VMW8|A0A6J0VMW8_ODOVR
OG0009254	sp|Q96DV4|RM38_HUMAN	tr|A0A6J0ZB35|A0A6J0ZB35_ODOVR
OG0009255	sp|Q96HB5|CC120_HUMAN	tr|A0A6J0W7T3|A0A6J0W7T3_ODOVR
OG0009256	sp|Q96J88|ESIP1_HUMAN	tr|A0A6J0XAA2|A0A6J0XAA2_ODOVR
OG0009257	sp|Q96L03|SPT17_HUMAN	tr|A0A6J0YXK9|A0A6J0YXK9_ODOVR
OG0009258	sp|Q96NT0|CC115_HUMAN	tr|A0A6J0YMR0|A0A6J0YMR0_ODOVR
OG0009259	sp|Q96PD2|DCBD2_HUMAN	tr|A0A6J0VMS0|A0A6J0VMS0_ODOVR
OG0009260	sp|Q9BQS8|FYCO1_HUMAN	tr|A0A6J0ZE04|A0A6J0ZE04_ODOVR
OG0009261	sp|Q9BV29|CCD32_HUMAN	tr|A0A6J0VS03|A0A6J0VS03_ODOVR
OG0009262	sp|Q9BVM2|DPCD_HUMAN	tr|A0A6J0XWA4|A0A6J0XWA4_ODOVR
OG0009263	sp|Q9BWV7|TTLL2_HUMAN	tr|A0A6J0WY40|A0A6J0WY40_ODOVR
OG0009264	sp|Q9C0D0|PHAR1_HUMAN	tr|A0A6J0Y849|A0A6J0Y849_ODOVR
OG0009265	sp|Q9H2U9|ADAM7_HUMAN	tr|A0A6J0Y4V8|A0A6J0Y4V8_ODOVR
OG0009266	sp|Q9H501|ESF1_HUMAN	tr|A0A6J0YRC8|A0A6J0YRC8_ODOVR
OG0009267	sp|Q9NSG2|CA112_HUMAN	tr|A0A6J0VWY5|A0A6J0VWY5_ODOVR
OG0009268	sp|Q9P0K8|FOXJ2_HUMAN	tr|A0A6J0XZ36|A0A6J0XZ36_ODOVR
OG0009269	sp|Q9UGK8|SRGEF_HUMAN	tr|A0A6J0YH03|A0A6J0YH03_ODOVR
OG0009270	sp|Q9UGP5|DPOLL_HUMAN	tr|A0A6J0XW39|A0A6J0XW39_ODOVR
OG0009271	sp|Q9UJU2|LEF1_HUMAN	tr|A0A6J0Y7N2|A0A6J0Y7N2_ODOVR
OG0009272	sp|Q9UL46|PSME2_HUMAN	tr|A0A6J0WKQ1|A0A6J0WKQ1_ODOVR
OG0009273	sp|Q9ULJ3|ZBT21_HUMAN	tr|A0A6J0VZF3|A0A6J0VZF3_ODOVR
OG0009274	sp|Q9UM21|MGT4A_HUMAN	tr|A0A6J0YDA8|A0A6J0YDA8_ODOVR
OG0009275	sp|Q9UM47|NOTC3_HUMAN	tr|A0A6J0VUC6|A0A6J0VUC6_ODOVR
OG0009276	sp|Q9Y2M2|SSUH2_HUMAN	tr|A0A6J0YC10|A0A6J0YC10_ODOVR
OG0009277	sp|H7C241|CLD34_HUMAN	tr|A0A6J0WTH8|A0A6J0WTH8_ODOVR
OG0009278	sp|O00115|DNS2A_HUMAN	tr|A0A6J0X194|A0A6J0X194_ODOVR
OG0009279	sp|O00592|PODXL_HUMAN	tr|A0A6J0XJI0|A0A6J0XJI0_ODOVR
OG0009280	sp|O15554|KCNN4_HUMAN	tr|A0A6J0XGA5|A0A6J0XGA5_ODOVR
OG0009281	sp|O43463|SUV91_HUMAN	tr|A0A6J0Y6G9|A0A6J0Y6G9_ODOVR
OG0009282	sp|O60603|TLR2_HUMAN	tr|A0A6J0YSA9|A0A6J0YSA9_ODOVR
OG0009283	sp|O94964|SOGA1_HUMAN	tr|A0A6J0XI17|A0A6J0XI17_ODOVR
OG0009284	sp|O95081|AGFG2_HUMAN	tr|A0A6J0W4N8|A0A6J0W4N8_ODOVR
OG0009285	sp|O95453|PARN_HUMAN	tr|A0A6J0VW62|A0A6J0VW62_ODOVR
OG0009286	sp|O95625|ZBT11_HUMAN	tr|A0A6J0XTA6|A0A6J0XTA6_ODOVR
OG0009287	sp|P06307|CCKN_HUMAN	tr|A0A6J0VS45|A0A6J0VS45_ODOVR
OG0009288	sp|P09455|RET1_HUMAN	tr|A0A6J0YI09|A0A6J0YI09_ODOVR
OG0009289	sp|P0DTL6|ZTRF1_HUMAN	tr|A0A6J0WU39|A0A6J0WU39_ODOVR
OG0009290	sp|P30559|OXYR_HUMAN	tr|A0A6J0YC72|A0A6J0YC72_ODOVR
OG0009291	sp|P40197|GPV_HUMAN	tr|A0A6J0WI15|A0A6J0WI15_ODOVR
OG0009292	sp|P41145|OPRK_HUMAN	tr|A0A6J0Z9M5|A0A6J0Z9M5_ODOVR
OG0009293	sp|P42680|TEC_HUMAN	tr|A0A6J0WEN6|A0A6J0WEN6_ODOVR
OG0009294	sp|Q12851|M4K2_HUMAN	tr|A0A6J0XC81|A0A6J0XC81_ODOVR
OG0009295	sp|Q12982|BNIP2_HUMAN	tr|A0A6J0WBM6|A0A6J0WBM6_ODOVR
OG0009296	sp|Q13105|ZBT17_HUMAN	tr|A0A6J0VVR0|A0A6J0VVR0_ODOVR
OG0009297	sp|Q13113|PDZ1I_HUMAN	tr|A0A6J0VK02|A0A6J0VK02_ODOVR
OG0009298	sp|Q13875|MOBP_HUMAN	tr|A0A6J0XKN3|A0A6J0XKN3_ODOVR
OG0009299	sp|Q14469|HES1_HUMAN	tr|A0A6J0WI09|A0A6J0WI09_ODOVR
OG0009300	sp|Q14872|MTF1_HUMAN	tr|A0A6J0WE02|A0A6J0WE02_ODOVR
OG0009301	sp|Q3B820|F161A_HUMAN	tr|A0A6J0XDD5|A0A6J0XDD5_ODOVR
OG0009302	sp|Q4VX76|SYTL3_HUMAN	tr|A0A6J0X771|A0A6J0X771_ODOVR
OG0009303	sp|Q53T59|H1BP3_HUMAN	tr|A0A6J0XXN7|A0A6J0XXN7_ODOVR
OG0009304	sp|Q5JR59|MTUS2_HUMAN	tr|A0A6J0VY06|A0A6J0VY06_ODOVR
OG0009305	sp|Q5VTT5|MYOM3_HUMAN	tr|A0A6J0W2S8|A0A6J0W2S8_ODOVR
OG0009306	sp|Q6PHW0|IYD1_HUMAN	tr|A0A6J0X450|A0A6J0X450_ODOVR
OG0009307	sp|Q6Q6R5|CRIP3_HUMAN	tr|A0A6J0Z896|A0A6J0Z896_ODOVR
OG0009308	sp|Q6UX40|TM107_HUMAN	tr|A0A6J0VIB0|A0A6J0VIB0_ODOVR
OG0009309	sp|Q6VN20|RBP10_HUMAN	tr|A0A6J0WSC4|A0A6J0WSC4_ODOVR
OG0009310	sp|Q6ZTQ4|CDHR3_HUMAN	tr|A0A6J0X5N7|A0A6J0X5N7_ODOVR
OG0009311	sp|Q7L3S4|ZN771_HUMAN	tr|A0A6J0WW66|A0A6J0WW66_ODOVR
OG0009312	sp|Q86SQ9|DHDDS_HUMAN	tr|A0A6J0YT03|A0A6J0YT03_ODOVR
OG0009313	sp|Q86SX6|GLRX5_HUMAN	tr|A0A6J0XZY6|A0A6J0XZY6_ODOVR
OG0009314	sp|Q86XP0|PA24D_HUMAN	tr|A0A6J0YKX5|A0A6J0YKX5_ODOVR
OG0009315	sp|Q8N944|AMER3_HUMAN	tr|A0A6J0Z8U9|A0A6J0Z8U9_ODOVR
OG0009316	sp|Q8NG84|O2AK2_HUMAN	tr|A0A6J0VJJ9|A0A6J0VJJ9_ODOVR
OG0009317	sp|Q8NG92|O13H1_HUMAN	tr|A0A6J0Z765|A0A6J0Z765_ODOVR
OG0009318	sp|Q8NGM9|OR8D4_HUMAN	tr|A0A6J0YVR8|A0A6J0YVR8_ODOVR
OG0009319	sp|Q8NHW6|OTOSP_HUMAN	tr|A0A6J0Z5X8|A0A6J0Z5X8_ODOVR
OG0009320	sp|Q8TDW5|SYTL5_HUMAN	tr|A0A6J0Z6R2|A0A6J0Z6R2_ODOVR
OG0009321	sp|Q8TF42|UBS3B_HUMAN	tr|A0A6J0WAL7|A0A6J0WAL7_ODOVR
OG0009322	sp|Q969H4|CNKR1_HUMAN	tr|A0A6J0YTA8|A0A6J0YTA8_ODOVR
OG0009323	sp|Q96A09|TET5B_HUMAN	tr|A0A6J0YSX0|A0A6J0YSX0_ODOVR
OG0009324	sp|Q96G79|S35A4_HUMAN	tr|A0A6J0WH87|A0A6J0WH87_ODOVR
OG0009325	sp|Q96L11|LCFC1_HUMAN	tr|A0A6J0XCN6|A0A6J0XCN6_ODOVR
OG0009326	sp|Q96PX6|CC85A_HUMAN	tr|A0A6J0YSI1|A0A6J0YSI1_ODOVR
OG0009327	sp|Q99757|THIOM_HUMAN	tr|A0A6J0XCM4|A0A6J0XCM4_ODOVR
OG0009328	sp|Q9C0D4|Z518B_HUMAN	tr|A0A6J0Z494|A0A6J0Z494_ODOVR
OG0009329	sp|Q9H1Z9|TSN10_HUMAN	tr|A0A6J0YMH3|A0A6J0YMH3_ODOVR
OG0009330	sp|Q9H2Y7|ZN106_HUMAN	tr|A0A6J0YMJ5|A0A6J0YMJ5_ODOVR
OG0009331	sp|Q9H307|PININ_HUMAN	tr|A0A6J0ZF88|A0A6J0ZF88_ODOVR
OG0009332	sp|Q9HB09|B2L12_HUMAN	tr|A0A6J0WTW8|A0A6J0WTW8_ODOVR
OG0009333	sp|Q9NVH2|INT7_HUMAN	tr|A0A6J0YY93|A0A6J0YY93_ODOVR
OG0009334	sp|Q9NZ63|TLS1_HUMAN	tr|A0A6J0VYK8|A0A6J0VYK8_ODOVR
OG0009335	sp|Q9UDR5|AASS_HUMAN	tr|A0A6J0XFS9|A0A6J0XFS9_ODOVR
OG0009336	sp|Q9UPA5|BSN_HUMAN	tr|A0A6J0ZE67|A0A6J0ZE67_ODOVR
OG0009337	sp|Q9Y237|PIN4_HUMAN	tr|A0A6J0VPZ5|A0A6J0VPZ5_ODOVR
OG0009338	sp|Q9Y2I7|FYV1_HUMAN	tr|A0A6J0XIP4|A0A6J0XIP4_ODOVR
OG0009339	sp|Q9Y365|STA10_HUMAN	tr|A0A6J0YAY8|A0A6J0YAY8_ODOVR
OG0009340	sp|Q9Y4A8|NF2L3_HUMAN	tr|A0A6J0WWT9|A0A6J0WWT9_ODOVR
OG0009341	sp|Q9Y5I4|PCDC2_HUMAN	tr|A0A6J0YWX0|A0A6J0YWX0_ODOVR
OG0009342	sp|A6NC97|F172B_HUMAN	tr|A0A6J0XTA7|A0A6J0XTA7_ODOVR
OG0009343	sp|A6NDA9|LRIT2_HUMAN	tr|A0A6J0XH71|A0A6J0XH71_ODOVR
OG0009344	sp|A6NF36|CC182_HUMAN	tr|A0A6J0YAU9|A0A6J0YAU9_ODOVR
OG0009345	sp|A6NF83|NUPR2_HUMAN	tr|A0A6J0XHQ8|A0A6J0XHQ8_ODOVR
OG0009346	sp|A7E2U8|CD047_HUMAN	tr|A0A6J0X6T6|A0A6J0X6T6_ODOVR
OG0009347	sp|A8MTJ6|FOXI3_HUMAN	tr|A0A6J0XI37|A0A6J0XI37_ODOVR
OG0009348	sp|B2RXF5|ZBT42_HUMAN	tr|A0A6J0XVN2|A0A6J0XVN2_ODOVR
OG0009349	sp|H3BMG3|SMKR1_HUMAN	tr|A0A6J0YJS0|A0A6J0YJS0_ODOVR
OG0009350	sp|O00175|CCL24_HUMAN	tr|A0A6J0VHG9|A0A6J0VHG9_ODOVR
OG0009351	sp|O00541|PESC_HUMAN	tr|A0A6J0Z741|A0A6J0Z741_ODOVR
OG0009352	sp|O14775|GNB5_HUMAN	tr|A0A6J0ZEI0|A0A6J0ZEI0_ODOVR
OG0009353	sp|O15335|CHAD_HUMAN	tr|A0A6J0Z7P9|A0A6J0Z7P9_ODOVR
OG0009354	sp|O60359|CCG3_HUMAN	tr|A0A6J0WF11|A0A6J0WF11_ODOVR
OG0009355	sp|O94921|CDK14_HUMAN	tr|A0A6J0ZAB6|A0A6J0ZAB6_ODOVR
OG0009356	sp|O95813|CER1_HUMAN	tr|A0A6J0X2I6|A0A6J0X2I6_ODOVR
OG0009357	sp|P09493|TPM1_HUMAN	tr|A0A6J0WUP3|A0A6J0WUP3_ODOVR
OG0009358	sp|P10124|SRGN_HUMAN	tr|A0A6J0Y753|A0A6J0Y753_ODOVR
OG0009359	sp|P16278|BGAL_HUMAN	tr|A0A6J0X2T6|A0A6J0X2T6_ODOVR
OG0009360	sp|P19086|GNAZ_HUMAN	tr|A0A6J0YPQ0|A0A6J0YPQ0_ODOVR
OG0009361	sp|P27449|VATL_HUMAN	tr|A0A6J0XVF5|A0A6J0XVF5_ODOVR
OG0009362	sp|P30273|FCERG_HUMAN	tr|A0A6J0YNF9|A0A6J0YNF9_ODOVR
OG0009363	sp|P40313|CTRL_HUMAN	tr|A0A6J0WX49|A0A6J0WX49_ODOVR
OG0009364	sp|P48742|LHX1_HUMAN	tr|A0A6J0X747|A0A6J0X747_ODOVR
OG0009365	sp|P49189|AL9A1_HUMAN	tr|A0A6J0YF24|A0A6J0YF24_ODOVR
OG0009366	sp|P62312|LSM6_HUMAN	tr|A0A6J0Y6K5|A0A6J0Y6K5_ODOVR
OG0009367	sp|Q01995|TAGL_HUMAN	tr|A0A6J0X0H6|A0A6J0X0H6_ODOVR
OG0009368	sp|Q08AI6|S38AB_HUMAN	tr|A0A6J0YYD2|A0A6J0YYD2_ODOVR
OG0009369	sp|Q13275|SEM3F_HUMAN	tr|A0A6J0ZC76|A0A6J0ZC76_ODOVR
OG0009370	sp|Q13637|RAB32_HUMAN	tr|A0A6J0XXU0|A0A6J0XXU0_ODOVR
OG0009371	sp|Q15032|R3HD1_HUMAN	tr|A0A6J0WB42|A0A6J0WB42_ODOVR
OG0009372	sp|Q15572|TAF1C_HUMAN	tr|A0A6J0XSI7|A0A6J0XSI7_ODOVR
OG0009373	sp|Q15916|ZBTB6_HUMAN	tr|A0A6J0VQY0|A0A6J0VQY0_ODOVR
OG0009374	sp|Q2M385|MPEG1_HUMAN	tr|A0A6J0Z0S5|A0A6J0Z0S5_ODOVR
OG0009375	sp|Q2T9K0|TMM44_HUMAN	tr|A0A6J0WAK7|A0A6J0WAK7_ODOVR
OG0009376	sp|Q495T6|MMEL1_HUMAN	tr|A0A6J0VW30|A0A6J0VW30_ODOVR
OG0009377	sp|Q5VTH2|FLTOP_HUMAN	tr|A0A6J0YM48|A0A6J0YM48_ODOVR
OG0009378	sp|Q5VZE5|NAA35_HUMAN	tr|A0A6J0WJ93|A0A6J0WJ93_ODOVR
OG0009379	sp|Q66K89|E4F1_HUMAN	tr|A0A6J0YT45|A0A6J0YT45_ODOVR
OG0009380	sp|Q6IQ32|ADNP2_HUMAN	tr|A0A6J0W4M7|A0A6J0W4M7_ODOVR
