Orthogroup	Homo_sapiens	Camelus_ferus 
OG0003306	sp|Q9HAZ1|CLK4_HUMAN, sp|P49759|CLK1_HUMAN	tr|S9XZB8|S9XZB8_CAMFR
OG0003307	sp|P01178|NEU1_HUMAN, sp|P01185|NEU2_HUMAN	tr|S9Y5C4|S9Y5C4_CAMFR
OG0003308	sp|O94856|NFASC_HUMAN, sp|Q92823|NRCAM_HUMAN	tr|T0M6R0|T0M6R0_CAMFR
OG0003309	sp|O95807|TM50A_HUMAN, sp|P56557|TM50B_HUMAN	tr|S9WPB6|S9WPB6_CAMFR
OG0003310	sp|Q75LS8|FKB9L_HUMAN, sp|O95302|FKBP9_HUMAN	tr|S9WRE3|S9WRE3_CAMFR
OG0003311	sp|Q5T197|DCST1_HUMAN, sp|Q5T1A1|DCST2_HUMAN	tr|S9XFX4|S9XFX4_CAMFR
OG0003312	sp|Q9H9H4|VP37B_HUMAN, sp|Q8NEZ2|VP37A_HUMAN	tr|S9XT65|S9XT65_CAMFR
OG0003313	sp|Q9BXI6|TB10A_HUMAN	tr|S9Y837|S9Y837_CAMFR, tr|S9WRH5|S9WRH5_CAMFR
OG0003314	sp|P98194|AT2C1_HUMAN, sp|O75185|AT2C2_HUMAN	tr|S9YCQ3|S9YCQ3_CAMFR
OG0003315	sp|Q15776|ZKSC8_HUMAN, tr|A0A8I5KTY6|A0A8I5KTY6_HUMAN	tr|S9WB75|S9WB75_CAMFR
OG0003316	sp|Q99801|NKX31_HUMAN, sp|P78367|NKX32_HUMAN	tr|S9WJF3|S9WJF3_CAMFR
OG0003317	sp|P15559|NQO1_HUMAN, sp|P16083|NQO2_HUMAN	tr|S9Y9S7|S9Y9S7_CAMFR
OG0003318	sp|Q5FVE4|ACBG2_HUMAN, sp|Q96GR2|ACBG1_HUMAN	tr|T0MI54|T0MI54_CAMFR
OG0003319	sp|O95931|CBX7_HUMAN, sp|O00257|CBX4_HUMAN	tr|T0NNC7|T0NNC7_CAMFR
OG0003320	sp|Q6UUV9|CRTC1_HUMAN, sp|Q53ET0|CRTC2_HUMAN	tr|S9WWM6|S9WWM6_CAMFR
OG0003321	sp|Q96PE3|INP4A_HUMAN, sp|O15327|INP4B_HUMAN	tr|S9XD73|S9XD73_CAMFR
OG0003322	sp|P51686|CCR9_HUMAN, sp|P32248|CCR7_HUMAN	tr|S9WHW1|S9WHW1_CAMFR
OG0003323	sp|Q96NE9|FRMD6_HUMAN, sp|Q8N878|FRMD1_HUMAN	tr|S9WJ37|S9WJ37_CAMFR
OG0003324	sp|P62312|LSM6_HUMAN, sp|P62306|RUXF_HUMAN	tr|S9WKK5|S9WKK5_CAMFR
OG0003325	sp|Q5T6X4|F162B_HUMAN, sp|Q96A26|F162A_HUMAN	tr|S9WM72|S9WM72_CAMFR
OG0003326	sp|O95147|DUS14_HUMAN, sp|Q4G0W2|DUS28_HUMAN	tr|S9XFP2|S9XFP2_CAMFR
OG0003327	sp|P54619|AAKG1_HUMAN, sp|Q9UGJ0|AAKG2_HUMAN	tr|S9YFK7|S9YFK7_CAMFR
OG0003328	sp|Q9NR71|ASAH2_HUMAN, sp|P0C7U1|ASA2B_HUMAN	tr|S9X4W6|S9X4W6_CAMFR
OG0003329	sp|O60271|JIP4_HUMAN, sp|Q9UPT6|JIP3_HUMAN	tr|S9XEW0|S9XEW0_CAMFR
OG0003330	sp|Q5H9B9|BM2KL_HUMAN, sp|Q9NSY1|BMP2K_HUMAN	tr|S9XP43|S9XP43_CAMFR
OG0003331	sp|Q9P2J2|TUTLA_HUMAN, sp|Q9UPX0|TUTLB_HUMAN	tr|S9Y675|S9Y675_CAMFR
OG0003332	sp|P23284|PPIB_HUMAN, sp|Q13427|PPIG_HUMAN	tr|S9YCI6|S9YCI6_CAMFR
OG0003333	sp|Q9BWV1|BOC_HUMAN, sp|Q4KMG0|CDON_HUMAN	tr|S9YXJ7|S9YXJ7_CAMFR
OG0003334	sp|Q96SB8|SMC6_HUMAN, sp|Q8IY18|SMC5_HUMAN	tr|S9WJZ6|S9WJZ6_CAMFR
OG0003335	sp|Q92903|CDS1_HUMAN, sp|O95674|CDS2_HUMAN	tr|S9WKV0|S9WKV0_CAMFR
OG0003336	sp|Q93088|BHMT1_HUMAN, sp|Q9H2M3|BHMT2_HUMAN	tr|S9WLV9|S9WLV9_CAMFR
OG0003337	sp|Q96AA8|JKIP2_HUMAN, sp|Q5VZ66|JKIP3_HUMAN	tr|S9XKY3|S9XKY3_CAMFR
OG0003338	sp|Q96K12|FACR2_HUMAN, sp|Q8WVX9|FACR1_HUMAN	tr|S9W6J5|S9W6J5_CAMFR
OG0003339	sp|Q9H4I0|RD21L_HUMAN, sp|O60216|RAD21_HUMAN	tr|S9WVV9|S9WVV9_CAMFR
OG0003340	sp|Q8IXX5|T183A_HUMAN, sp|Q1AE95|T183B_HUMAN	tr|S9XC27|S9XC27_CAMFR
OG0003341	sp|Q9Y3L3|3BP1_HUMAN, sp|Q6ZT62|BGIN_HUMAN	tr|S9XDC6|S9XDC6_CAMFR
OG0003342	sp|Q8TBZ3|WDR20_HUMAN, sp|Q09019|DMWD_HUMAN	tr|S9XJ86|S9XJ86_CAMFR
OG0003343	sp|Q9Y6X1|SERP1_HUMAN, sp|Q8N6R1|SERP2_HUMAN	tr|S9XNR7|S9XNR7_CAMFR
OG0003344	sp|Q9BY67|CADM1_HUMAN, sp|Q8NFZ8|CADM4_HUMAN	tr|S9YH19|S9YH19_CAMFR
OG0003345	sp|O95206|PCDH8_HUMAN	tr|S9X467|S9X467_CAMFR, tr|S9YIV0|S9YIV0_CAMFR
OG0003346	sp|Q9BUN5|CC28B_HUMAN, sp|Q8IWP9|CC28A_HUMAN	tr|S9YTJ9|S9YTJ9_CAMFR
OG0003347	sp|Q5TCX8|M3K21_HUMAN, sp|P80192|M3K9_HUMAN	tr|S9WTD2|S9WTD2_CAMFR
OG0003348	sp|Q8IX12|CCAR1_HUMAN, sp|Q8N163|CCAR2_HUMAN	tr|S9X858|S9X858_CAMFR
OG0003349	sp|Q9HCJ2|LRC4C_HUMAN, sp|Q9NT99|LRC4B_HUMAN	tr|S9XBR5|S9XBR5_CAMFR
OG0003350	sp|Q9BYP7|WNK3_HUMAN, sp|Q9Y3S1|WNK2_HUMAN	tr|S9XDU3|S9XDU3_CAMFR
OG0003351	sp|Q86VF5|MOGT3_HUMAN, sp|Q96PD7|DGAT2_HUMAN	tr|S9XG52|S9XG52_CAMFR
OG0003352	sp|P46108|CRK_HUMAN, sp|P46109|CRKL_HUMAN	tr|S9XG68|S9XG68_CAMFR
OG0003353	sp|Q8TE60|ATS18_HUMAN, sp|Q8TE57|ATS16_HUMAN	tr|S9YPF4|S9YPF4_CAMFR
OG0003354	sp|Q9UBB5|MBD2_HUMAN, sp|O95983|MBD3_HUMAN	tr|S9YZX8|S9YZX8_CAMFR
OG0003355	sp|P56748|CLD8_HUMAN, sp|P56750|CLD17_HUMAN	tr|S9W622|S9W622_CAMFR
OG0003356	sp|Q9UM73|ALK_HUMAN, sp|P29376|LTK_HUMAN	tr|S9WFW4|S9WFW4_CAMFR
OG0003357	sp|Q8IZX4|TAF1L_HUMAN, sp|P21675|TAF1_HUMAN	tr|S9WNZ0|S9WNZ0_CAMFR
OG0003358	sp|P00739|HPTR_HUMAN, sp|P00738|HPT_HUMAN	tr|S9X0S2|S9X0S2_CAMFR
OG0003359	tr|A0A087X1L8|A0A087X1L8_HUMAN, sp|O75144|ICOSL_HUMAN	tr|S9YL42|S9YL42_CAMFR
OG0003360	sp|Q9H0W7|THAP2_HUMAN, sp|Q9NVV9|THAP1_HUMAN	tr|T0NMJ0|T0NMJ0_CAMFR
OG0003361	sp|Q86XJ1|GA2L3_HUMAN, sp|O43903|GAS2_HUMAN	tr|T0NNS3|T0NNS3_CAMFR
OG0003362	sp|Q9BVQ7|SPA5L_HUMAN, sp|Q8NB90|SPAT5_HUMAN	tr|S9XZU7|S9XZU7_CAMFR
OG0003363	sp|Q8NGX8|OR6Y1_HUMAN, sp|Q8NGX9|OR6P1_HUMAN	tr|S9XDG4|S9XDG4_CAMFR
OG0003364	sp|Q96FX2|DPH3_HUMAN, sp|Q9H4G8|DPH3B_HUMAN	tr|S9XXZ1|S9XXZ1_CAMFR
OG0003365	sp|Q15389|ANGP1_HUMAN, sp|O15123|ANGP2_HUMAN	tr|S9YE42|S9YE42_CAMFR
OG0003366	sp|Q9NUQ6|SPS2L_HUMAN, sp|Q86XZ4|SPAS2_HUMAN	tr|S9YFL6|S9YFL6_CAMFR
OG0003367	sp|Q4G0N8|SL9C1_HUMAN, sp|Q5TAH2|SL9C2_HUMAN	tr|S9Z1U2|S9Z1U2_CAMFR
OG0003446	sp|O14905|WNT9B_HUMAN	tr|S9WAN2|S9WAN2_CAMFR
OG0003447	sp|Q96JJ7|TMX3_HUMAN	tr|S9WFD5|S9WFD5_CAMFR
OG0003448	sp|Q5TEU4|NDUF5_HUMAN	tr|S9WGT2|S9WGT2_CAMFR
OG0003449	sp|Q9H4H8|FA83D_HUMAN	tr|S9WIL8|S9WIL8_CAMFR
OG0003450	sp|P22033|MUTA_HUMAN	tr|S9WLH4|S9WLH4_CAMFR
OG0003451	sp|Q6ZU64|CFA65_HUMAN	tr|S9WLP9|S9WLP9_CAMFR
OG0003452	sp|Q96S90|LYSM1_HUMAN	tr|S9WM35|S9WM35_CAMFR
OG0003453	sp|Q96E52|OMA1_HUMAN	tr|S9WMX9|S9WMX9_CAMFR
OG0003454	sp|P19387|RPB3_HUMAN	tr|S9WN16|S9WN16_CAMFR
OG0003455	sp|O00255|MEN1_HUMAN	tr|S9WRS0|S9WRS0_CAMFR
OG0003456	sp|Q9BTT0|AN32E_HUMAN	tr|S9WTP8|S9WTP8_CAMFR
OG0003457	sp|O94941|RNF37_HUMAN	tr|S9WUI4|S9WUI4_CAMFR
OG0003458	sp|P41250|GARS_HUMAN	tr|S9WX10|S9WX10_CAMFR
OG0003459	sp|Q6NT76|HMBX1_HUMAN	tr|S9WZ64|S9WZ64_CAMFR
OG0003460	sp|Q6ZW76|ANKS3_HUMAN	tr|S9X2K6|S9X2K6_CAMFR
OG0003461	sp|O75954|TSN9_HUMAN	tr|S9X3Z1|S9X3Z1_CAMFR
OG0003462	sp|P36952|SPB5_HUMAN	tr|S9X5F1|S9X5F1_CAMFR
OG0003463	sp|Q96IV0|NGLY1_HUMAN	tr|S9X9Y9|S9X9Y9_CAMFR
OG0003464	sp|Q9H9Y4|GPN2_HUMAN	tr|S9XF93|S9XF93_CAMFR
OG0003465	sp|Q8WY41|NANO1_HUMAN	tr|S9XHN4|S9XHN4_CAMFR
OG0003466	sp|Q70CQ3|UBP30_HUMAN	tr|S9XI33|S9XI33_CAMFR
OG0003467	sp|P30989|NTR1_HUMAN	tr|S9XII0|S9XII0_CAMFR
OG0003468	sp|O60244|MED14_HUMAN	tr|S9XKV9|S9XKV9_CAMFR
OG0003469	sp|Q96ST8|CEP89_HUMAN	tr|S9XM84|S9XM84_CAMFR
OG0003470	sp|Q96RD7|PANX1_HUMAN	tr|S9XPN6|S9XPN6_CAMFR
OG0003471	sp|Q969G2|LHX4_HUMAN	tr|S9XPY5|S9XPY5_CAMFR
OG0003472	sp|P42858|HD_HUMAN	tr|S9Y008|S9Y008_CAMFR
OG0003473	sp|Q96A73|P33MX_HUMAN	tr|S9Y437|S9Y437_CAMFR
OG0003474	sp|P53396|ACLY_HUMAN	tr|S9Y4I5|S9Y4I5_CAMFR
OG0003475	sp|P49411|EFTU_HUMAN	tr|S9Y537|S9Y537_CAMFR
OG0003476	sp|Q92600|CNOT9_HUMAN	tr|S9Y614|S9Y614_CAMFR
OG0003477	sp|Q9NX04|CA109_HUMAN	tr|S9Y762|S9Y762_CAMFR
OG0003478	sp|Q9BW11|MAD3_HUMAN	tr|S9YCR4|S9YCR4_CAMFR
OG0003479	sp|Q86XW9|TXND6_HUMAN	tr|S9YG74|S9YG74_CAMFR
OG0003480	sp|Q5GJ75|TP8L3_HUMAN	tr|S9YHI1|S9YHI1_CAMFR
OG0003481	sp|P31271|HXA13_HUMAN	tr|S9YJZ6|S9YJZ6_CAMFR
OG0003482	sp|O96024|B3GT4_HUMAN	tr|S9YJZ8|S9YJZ8_CAMFR
OG0003484	sp|Q6IBW4|CNDH2_HUMAN	tr|S9YQV2|S9YQV2_CAMFR
OG0003485	sp|O60336|MABP1_HUMAN	tr|T0ME48|T0ME48_CAMFR
OG0003486	sp|Q9NSU2|TREX1_HUMAN	tr|T0MFG1|T0MFG1_CAMFR
OG0003487	sp|P23560|BDNF_HUMAN	tr|T0ML79|T0ML79_CAMFR
OG0003488	sp|Q9NRY6|PLS3_HUMAN	tr|T0NHH9|T0NHH9_CAMFR
OG0003489	sp|Q70J99|UN13D_HUMAN	tr|T0NNZ8|T0NNZ8_CAMFR
OG0003490	sp|Q9UMX5|NENF_HUMAN	tr|S9W8A6|S9W8A6_CAMFR
OG0003491	sp|Q07011|TNR9_HUMAN	tr|S9W9K3|S9W9K3_CAMFR
OG0003492	sp|Q9NZV1|CRIM1_HUMAN	tr|S9W9R4|S9W9R4_CAMFR
OG0003493	sp|Q86U44|MTA70_HUMAN	tr|S9WJW3|S9WJW3_CAMFR
OG0003494	sp|P61513|RL37A_HUMAN	tr|S9WLM6|S9WLM6_CAMFR
OG0003495	sp|O94991|SLIK5_HUMAN	tr|S9WQA1|S9WQA1_CAMFR
OG0003496	sp|Q9Y2M0|FAN1_HUMAN	tr|S9WQB1|S9WQB1_CAMFR
OG0003497	sp|P23510|TNFL4_HUMAN	tr|S9WT50|S9WT50_CAMFR
OG0003498	sp|Q6ZNK6|TIFAB_HUMAN	tr|S9WUG0|S9WUG0_CAMFR
OG0003499	sp|Q8WV22|NSE1_HUMAN	tr|S9WVI3|S9WVI3_CAMFR
OG0003500	sp|Q5VVW2|GARL3_HUMAN	tr|S9WY71|S9WY71_CAMFR
OG0003501	sp|Q9UGM6|SYWM_HUMAN	tr|S9X1K0|S9X1K0_CAMFR
OG0003502	sp|B1ATL7|PRR32_HUMAN	tr|S9X546|S9X546_CAMFR
OG0003503	sp|Q9BXM0|PRAX_HUMAN	tr|S9XCC7|S9XCC7_CAMFR
OG0003504	sp|O76003|GLRX3_HUMAN	tr|S9XE34|S9XE34_CAMFR
OG0003505	sp|P61952|GBG11_HUMAN	tr|S9XK08|S9XK08_CAMFR
OG0003506	sp|P11049|CD37_HUMAN	tr|S9XM00|S9XM00_CAMFR
OG0003507	sp|Q9HD45|TM9S3_HUMAN	tr|S9XM67|S9XM67_CAMFR
OG0003508	sp|Q96DG6|CMBL_HUMAN	tr|S9XMM4|S9XMM4_CAMFR
OG0003509	sp|Q9H6L2|TM231_HUMAN	tr|S9XRC7|S9XRC7_CAMFR
OG0003510	sp|P28329|CLAT_HUMAN	tr|S9XSG8|S9XSG8_CAMFR
OG0003511	sp|Q9UBS3|DNJB9_HUMAN	tr|S9XVY0|S9XVY0_CAMFR
OG0003512	sp|Q9UBL3|ASH2L_HUMAN	tr|S9Y4G4|S9Y4G4_CAMFR
OG0003513	sp|Q13519|PNOC_HUMAN	tr|S9Y8E8|S9Y8E8_CAMFR
OG0003514	sp|Q9UNX4|WDR3_HUMAN	tr|S9YBP2|S9YBP2_CAMFR
OG0003515	sp|Q5TDP6|LGSN_HUMAN	tr|S9YBS9|S9YBS9_CAMFR
OG0003516	sp|Q8NDX1|PSD4_HUMAN	tr|S9YCZ1|S9YCZ1_CAMFR
OG0003517	sp|Q9H8H0|NOL11_HUMAN	tr|S9YGB9|S9YGB9_CAMFR
OG0003518	sp|O43299|AP5Z1_HUMAN	tr|S9YJX9|S9YJX9_CAMFR
OG0003519	sp|Q9UBM4|OPT_HUMAN	tr|S9YPH1|S9YPH1_CAMFR
OG0003520	sp|Q3SXP7|SHSL1_HUMAN	tr|S9YR28|S9YR28_CAMFR
OG0003521	sp|Q12788|TBL3_HUMAN	tr|S9YYC2|S9YYC2_CAMFR
OG0003522	sp|P09912|IFI6_HUMAN	tr|S9YYY6|S9YYY6_CAMFR
OG0003523	sp|P20800|EDN2_HUMAN	tr|T0MCF3|T0MCF3_CAMFR
OG0003524	sp|Q96LD4|TRI47_HUMAN	tr|T0MDL7|T0MDL7_CAMFR
OG0003525	sp|A0A5F9ZHS7|NFILZ_HUMAN	tr|T0MGL6|T0MGL6_CAMFR
OG0003526	sp|Q86TD4|SRCA_HUMAN	tr|T0MGP6|T0MGP6_CAMFR
OG0003527	sp|Q5BJF2|SGMR2_HUMAN	tr|T0MGQ2|T0MGQ2_CAMFR
OG0003528	sp|P27105|STOM_HUMAN	tr|T0MKA5|T0MKA5_CAMFR
OG0003529	sp|O96017|CHK2_HUMAN	tr|S9WI49|S9WI49_CAMFR
OG0003530	sp|Q9P2L0|WDR35_HUMAN	tr|S9WIE0|S9WIE0_CAMFR
OG0003531	sp|O15482|TEX28_HUMAN	tr|S9WR84|S9WR84_CAMFR
OG0003532	sp|Q9H222|ABCG5_HUMAN	tr|S9WTF0|S9WTF0_CAMFR
OG0003533	sp|Q9NX52|RHBL2_HUMAN	tr|S9WUU6|S9WUU6_CAMFR
OG0003534	sp|O43920|NDUS5_HUMAN	tr|S9WWE2|S9WWE2_CAMFR
OG0003535	sp|O94868|FCSD2_HUMAN	tr|S9WYK0|S9WYK0_CAMFR
OG0003536	sp|Q86UW9|DTX2_HUMAN	tr|S9WZX3|S9WZX3_CAMFR
OG0003537	sp|Q86YJ6|THNS2_HUMAN	tr|S9X0W8|S9X0W8_CAMFR
OG0003539	sp|P18146|EGR1_HUMAN	tr|S9X861|S9X861_CAMFR
OG0003540	sp|Q3V5L5|MGT5B_HUMAN	tr|S9X8X4|S9X8X4_CAMFR
OG0003541	sp|Q9HAV5|TNR27_HUMAN	tr|S9XBA7|S9XBA7_CAMFR
OG0003542	sp|Q3SXZ7|TTLL9_HUMAN	tr|S9XBS6|S9XBS6_CAMFR
OG0003543	sp|Q8N0X4|CLYBL_HUMAN	tr|S9XCX5|S9XCX5_CAMFR
OG0003544	sp|Q96IY1|NSL1_HUMAN	tr|S9XGQ0|S9XGQ0_CAMFR
OG0003545	sp|Q6P1A2|MBOA5_HUMAN	tr|S9XGY6|S9XGY6_CAMFR
OG0003546	sp|Q04671|P_HUMAN	tr|S9XK39|S9XK39_CAMFR
OG0003547	sp|Q92542|NICA_HUMAN	tr|S9XLP1|S9XLP1_CAMFR
OG0003548	sp|O75618|DEDD_HUMAN	tr|S9XMV8|S9XMV8_CAMFR
OG0003549	sp|P33681|CD80_HUMAN	tr|S9XNU7|S9XNU7_CAMFR
OG0003550	sp|Q6V0I7|FAT4_HUMAN	tr|S9XRP4|S9XRP4_CAMFR
OG0003551	sp|P61160|ARP2_HUMAN	tr|S9XX42|S9XX42_CAMFR
OG0003552	sp|P08253|MMP2_HUMAN	tr|S9XYF7|S9XYF7_CAMFR
OG0003553	sp|Q9GZS1|RPA49_HUMAN	tr|S9Y3R4|S9Y3R4_CAMFR
OG0003554	sp|O00194|RB27B_HUMAN	tr|S9Y5J3|S9Y5J3_CAMFR
OG0003555	sp|Q9BQE4|SELS_HUMAN	tr|S9Y867|S9Y867_CAMFR
OG0003556	sp|Q13287|NMI_HUMAN	tr|S9YCJ1|S9YCJ1_CAMFR
OG0003557	sp|Q9Y274|SIA10_HUMAN	tr|S9YIE2|S9YIE2_CAMFR
OG0003558	sp|O43312|MTSS1_HUMAN	tr|S9YLF4|S9YLF4_CAMFR
OG0003559	sp|Q96AT1|K1143_HUMAN	tr|S9YNN1|S9YNN1_CAMFR
OG0003560	sp|Q9BT73|PSMG3_HUMAN	tr|S9YQ46|S9YQ46_CAMFR
OG0003561	sp|Q13505|MTX1_HUMAN	tr|S9YRU9|S9YRU9_CAMFR
OG0003562	sp|O95382|M3K6_HUMAN	tr|S9YYY0|S9YYY0_CAMFR
OG0003563	sp|O60883|G37L1_HUMAN	tr|S9YZS0|S9YZS0_CAMFR
OG0003564	sp|Q5MY95|ENTP8_HUMAN	tr|T0M3M9|T0M3M9_CAMFR
OG0003565	sp|O43414|ERI3_HUMAN	tr|T0ME19|T0ME19_CAMFR
OG0003566	sp|Q13435|SF3B2_HUMAN	tr|T0MH20|T0MH20_CAMFR
OG0003567	sp|Q96AH8|RAB7B_HUMAN	tr|T0MHV8|T0MHV8_CAMFR
OG0003568	sp|O75911|DHRS3_HUMAN	tr|T0MIK7|T0MIK7_CAMFR
OG0003569	sp|Q9BSF4|TIM29_HUMAN	tr|T0MIQ7|T0MIQ7_CAMFR
OG0003570	sp|Q9BW85|YJU2_HUMAN	tr|T0NJ58|T0NJ58_CAMFR
OG0003571	sp|P35408|PE2R4_HUMAN	tr|T0NNE9|T0NNE9_CAMFR
OG0003572	sp|Q86Y37|CACL1_HUMAN	tr|S9W923|S9W923_CAMFR
OG0003573	sp|Q9P2E9|RRBP1_HUMAN	tr|S9W9D8|S9W9D8_CAMFR
OG0003574	sp|Q96LP2|FA81B_HUMAN	tr|S9WBU0|S9WBU0_CAMFR
OG0003575	sp|P43220|GLP1R_HUMAN	tr|S9WE27|S9WE27_CAMFR
OG0003576	sp|P54277|PMS1_HUMAN	tr|S9WH58|S9WH58_CAMFR
OG0003577	sp|P35318|ADML_HUMAN	tr|S9WIH4|S9WIH4_CAMFR
OG0003578	sp|Q5GAN3|RNS13_HUMAN	tr|S9WJX4|S9WJX4_CAMFR
OG0003579	sp|Q9Y2D8|ADIP_HUMAN	tr|S9WLE4|S9WLE4_CAMFR
OG0003580	sp|P0CW23|AKAI1_HUMAN	tr|S9WLG8|S9WLG8_CAMFR
OG0003581	sp|P40939|ECHA_HUMAN	tr|S9WMS3|S9WMS3_CAMFR
OG0003582	sp|Q11201|SIA4A_HUMAN	tr|S9WNX9|S9WNX9_CAMFR
OG0003583	sp|P49915|GUAA_HUMAN	tr|S9WQA8|S9WQA8_CAMFR
OG0003584	sp|Q5JPI3|CC038_HUMAN	tr|S9WQH0|S9WQH0_CAMFR
OG0003585	sp|Q9H5Y7|SLIK6_HUMAN	tr|S9WQN8|S9WQN8_CAMFR
OG0003586	sp|Q5BKX8|CAVN4_HUMAN	tr|S9WQW3|S9WQW3_CAMFR
OG0003587	sp|Q8IZM8|ZN654_HUMAN	tr|S9WS81|S9WS81_CAMFR
OG0003588	sp|Q6UWR7|ENPP6_HUMAN	tr|S9WTK2|S9WTK2_CAMFR
OG0003589	sp|Q6ZUK4|TMM26_HUMAN	tr|S9WV10|S9WV10_CAMFR
OG0003590	sp|Q9H227|GBA3_HUMAN	tr|S9WWR2|S9WWR2_CAMFR
OG0003591	sp|O15228|GNPAT_HUMAN	tr|S9X0P6|S9X0P6_CAMFR
OG0003592	sp|Q9P2F8|SI1L2_HUMAN	tr|S9X0R4|S9X0R4_CAMFR
OG0003593	sp|P20916|MAG_HUMAN	tr|S9X173|S9X173_CAMFR
OG0003594	sp|Q9P2D7|DYH1_HUMAN	tr|S9X1W7|S9X1W7_CAMFR
OG0003595	sp|Q86XT2|VP37D_HUMAN	tr|S9X6H3|S9X6H3_CAMFR
OG0003596	sp|O75077|ADA23_HUMAN	tr|S9X6R4|S9X6R4_CAMFR
OG0003597	sp|Q8IZR5|CKLF4_HUMAN	tr|S9X773|S9X773_CAMFR
OG0003598	sp|Q5M775|CYTSB_HUMAN	tr|S9X8F7|S9X8F7_CAMFR
OG0003599	sp|Q13099|IFT88_HUMAN	tr|S9X9K5|S9X9K5_CAMFR
OG0003600	sp|Q2TAL6|VWC2_HUMAN	tr|S9XAU5|S9XAU5_CAMFR
OG0003601	sp|P28074|PSB5_HUMAN	tr|S9XAZ9|S9XAZ9_CAMFR
OG0003602	sp|Q9Y5A7|NUB1_HUMAN	tr|S9XDD9|S9XDD9_CAMFR
OG0003603	sp|Q6ZS10|CL17A_HUMAN	tr|S9XGR3|S9XGR3_CAMFR
OG0003604	sp|Q8IYK8|REM2_HUMAN	tr|S9XIU5|S9XIU5_CAMFR
OG0003605	sp|Q9BUK6|MSTO1_HUMAN	tr|S9XKJ5|S9XKJ5_CAMFR
OG0003606	sp|Q9UMR3|TBX20_HUMAN	tr|S9XL11|S9XL11_CAMFR
OG0003608	sp|O14907|TX1B3_HUMAN	tr|S9XQ10|S9XQ10_CAMFR
OG0003609	sp|Q13061|TRDN_HUMAN	tr|S9XQL4|S9XQL4_CAMFR
OG0003610	sp|Q86TY3|ARMD4_HUMAN	tr|S9XYU0|S9XYU0_CAMFR
OG0003612	sp|Q9C098|DCLK3_HUMAN	tr|S9Y2X3|S9Y2X3_CAMFR
OG0003613	sp|Q5T200|ZC3HD_HUMAN	tr|S9Y4J8|S9Y4J8_CAMFR
OG0003614	sp|O43396|TXNL1_HUMAN	tr|S9Y5K1|S9Y5K1_CAMFR
OG0003615	sp|Q6YHK3|CD109_HUMAN	tr|S9Y6Y8|S9Y6Y8_CAMFR
OG0003616	sp|Q3LIE5|ADPRM_HUMAN	tr|S9Y860|S9Y860_CAMFR
OG0003618	sp|Q7L8C5|SYT13_HUMAN	tr|S9YBT6|S9YBT6_CAMFR
OG0003619	sp|P28222|5HT1B_HUMAN	tr|S9YG35|S9YG35_CAMFR
OG0003620	sp|Q96PU4|UHRF2_HUMAN	tr|S9YHT7|S9YHT7_CAMFR
OG0003621	sp|Q9Y6J8|STYL1_HUMAN	tr|S9YIL2|S9YIL2_CAMFR
OG0003623	sp|B2RXH4|BTBDI_HUMAN	tr|S9YRB4|S9YRB4_CAMFR
OG0003624	sp|Q8NEZ4|KMT2C_HUMAN	tr|S9YWL2|S9YWL2_CAMFR
OG0003625	sp|P46060|RAGP1_HUMAN	tr|S9YWY4|S9YWY4_CAMFR
OG0003626	sp|Q6ZNH5|ZN497_HUMAN	tr|S9Z1Q1|S9Z1Q1_CAMFR
OG0003627	sp|Q96MF6|CQ10A_HUMAN	tr|T0MH78|T0MH78_CAMFR
OG0003628	sp|P06396|GELS_HUMAN	tr|T0MIA6|T0MIA6_CAMFR
OG0003629	sp|O43505|B4GA1_HUMAN	tr|T0NQ84|T0NQ84_CAMFR
OG0003630	sp|A6NFT4|CFA73_HUMAN	tr|S9W6F7|S9W6F7_CAMFR
OG0003631	sp|Q504T8|MIDN_HUMAN	tr|S9WCK3|S9WCK3_CAMFR
OG0003632	sp|Q13887|KLF5_HUMAN	tr|S9WDP8|S9WDP8_CAMFR
OG0003633	sp|Q9NZC2|TREM2_HUMAN	tr|S9WE24|S9WE24_CAMFR
OG0003634	sp|Q9UN19|DAPP1_HUMAN	tr|S9WFZ0|S9WFZ0_CAMFR
OG0003636	sp|Q9H3U5|MFSD1_HUMAN	tr|S9WMR2|S9WMR2_CAMFR
OG0003637	sp|O60701|UGDH_HUMAN	tr|S9WP95|S9WP95_CAMFR
OG0003638	sp|P50897|PPT1_HUMAN	tr|S9WQL3|S9WQL3_CAMFR
OG0003639	sp|Q8TAD4|ZNT5_HUMAN	tr|S9WR10|S9WR10_CAMFR
OG0003640	sp|C9JR72|KBTBD_HUMAN	tr|S9WTF2|S9WTF2_CAMFR
OG0003641	sp|Q12981|SEC20_HUMAN	tr|S9WUP6|S9WUP6_CAMFR
OG0003642	sp|Q6P3X3|TTC27_HUMAN	tr|S9WYK6|S9WYK6_CAMFR
OG0003643	sp|P34969|5HT7R_HUMAN	tr|S9X0T7|S9X0T7_CAMFR
OG0003644	sp|P36954|RPB9_HUMAN	tr|S9X176|S9X176_CAMFR
OG0003645	sp|Q14978|NOLC1_HUMAN	tr|S9X2E2|S9X2E2_CAMFR
OG0003646	sp|Q8TBE7|S35G2_HUMAN	tr|S9X727|S9X727_CAMFR
OG0003648	sp|Q8NDX9|LY65B_HUMAN	tr|S9XAJ2|S9XAJ2_CAMFR
