Orthogroup	Homo_sapiens	Pan_troglodytes
OG0007645	sp|Q03167|TGBR3_HUMAN	tr|A0A2I3RNZ4|A0A2I3RNZ4_PANTR
OG0007646	sp|Q06265|EXOS9_HUMAN	tr|A0A2I3RDE7|A0A2I3RDE7_PANTR
OG0007647	sp|Q12962|TAF10_HUMAN	tr|H2RF08|H2RF08_PANTR
OG0007648	sp|Q14699|RFTN1_HUMAN	tr|H2QM55|H2QM55_PANTR
OG0007649	sp|Q49AA0|ZFP69_HUMAN	tr|H2PYS2|H2PYS2_PANTR
OG0007650	sp|Q4G0T1|SRCRM_HUMAN	tr|H2Q2T9|H2Q2T9_PANTR
OG0007651	sp|Q5JS37|NHLC3_HUMAN	tr|H2Q7G1|H2Q7G1_PANTR
OG0007652	sp|Q5T089|MORN1_HUMAN	tr|A0A2I3SYY4|A0A2I3SYY4_PANTR
OG0007653	sp|Q5T7W7|TSTD2_HUMAN	tr|H2QXJ2|H2QXJ2_PANTR
OG0007654	sp|Q5TC63|GRTP1_HUMAN	tr|H2R9Y5|H2R9Y5_PANTR
OG0007655	sp|Q5VYS4|MEDAG_HUMAN	tr|H2Q7D7|H2Q7D7_PANTR
OG0007656	sp|Q6IB77|GLYAT_HUMAN	tr|A0A2J8LCH7|A0A2J8LCH7_PANTR
OG0007657	sp|Q6NYC8|PPR18_HUMAN	tr|H2QSM4|H2QSM4_PANTR
OG0007658	sp|Q6P161|RM54_HUMAN	tr|H2QEZ7|H2QEZ7_PANTR
OG0007659	sp|Q6P9F7|LRC8B_HUMAN	tr|A0A2J8MH51|A0A2J8MH51_PANTR
OG0007660	sp|Q6UWP7|LCLT1_HUMAN	tr|H2QHP9|H2QHP9_PANTR
OG0007661	sp|Q6ZTZ1|MSD1_HUMAN	tr|H2QP50|H2QP50_PANTR
OG0007662	sp|Q70EL1|UBP54_HUMAN	tr|H2Q238|H2Q238_PANTR
OG0007663	sp|Q86SU0|ILDR1_HUMAN	tr|A0A2J8M3R5|A0A2J8M3R5_PANTR
OG0007664	sp|Q8NF91|SYNE1_HUMAN	tr|H2QTX4|H2QTX4_PANTR
OG0007665	sp|Q8NI37|PPTC7_HUMAN	tr|G2HHW0|G2HHW0_PANTR
OG0007666	sp|Q8TAD8|SNIP1_HUMAN	tr|H2PYP1|H2PYP1_PANTR
OG0007667	sp|Q8TDY8|IGDC4_HUMAN	tr|H2Q9M3|H2Q9M3_PANTR
OG0007668	sp|Q8TF47|ZFP90_HUMAN	tr|A0A2I3SC92|A0A2I3SC92_PANTR
OG0007669	sp|Q8WZ60|KLHL6_HUMAN	tr|H2QNT7|H2QNT7_PANTR
OG0007670	sp|Q92804|RBP56_HUMAN	tr|H2QCQ4|H2QCQ4_PANTR
OG0007671	sp|Q969S6|TM203_HUMAN	tr|A0A2I3TSD9|A0A2I3TSD9_PANTR
OG0007672	sp|Q96BD8|SKA1_HUMAN	tr|A0A2I3STV8|A0A2I3STV8_PANTR
OG0007673	sp|Q96J92|WNK4_HUMAN	tr|H2QD37|H2QD37_PANTR
OG0007674	sp|Q9BTV7|CABL2_HUMAN	tr|H2R8T8|H2R8T8_PANTR
OG0007675	sp|Q9BW60|ELOV1_HUMAN	tr|A0A2I3SUS4|A0A2I3SUS4_PANTR
OG0007676	sp|Q9NUD9|PIGV_HUMAN	tr|K7DNW1|K7DNW1_PANTR
OG0007677	sp|Q9NUS5|AP5S1_HUMAN	tr|H2QJW4|H2QJW4_PANTR
OG0007678	sp|Q9NW82|WDR70_HUMAN	tr|H2QQS6|H2QQS6_PANTR
OG0007679	sp|Q9NXB0|MKS1_HUMAN	tr|H2QDI7|H2QDI7_PANTR
OG0007680	sp|Q9NYY1|IL20_HUMAN	tr|A0A2J8QVU7|A0A2J8QVU7_PANTR
OG0007681	sp|Q9NZK7|PA2GE_HUMAN	tr|H2PY76|H2PY76_PANTR
OG0007682	sp|Q9P2D7|DYH1_HUMAN	tr|H2QMR3|H2QMR3_PANTR
OG0007683	sp|Q9P2Y5|UVRAG_HUMAN	tr|H2Q4F6|H2Q4F6_PANTR
OG0007684	sp|Q9UGF5|O14J1_HUMAN	tr|A0A2J8NWV2|A0A2J8NWV2_PANTR
OG0007685	sp|Q9UKS7|IKZF2_HUMAN	tr|K7AFV7|K7AFV7_PANTR
OG0007686	sp|Q9UKZ1|CNO11_HUMAN	tr|K6ZIX8|K6ZIX8_PANTR
OG0007687	sp|Q9UL12|SARDH_HUMAN	tr|H2QY47|H2QY47_PANTR
OG0007688	sp|Q9ULE3|DEN2A_HUMAN	tr|H2QVH9|H2QVH9_PANTR
OG0007689	sp|Q9ULR3|PPM1H_HUMAN	tr|H2Q6D5|H2Q6D5_PANTR
OG0007690	sp|Q9UMD9|COHA1_HUMAN	tr|H2Q2J4|H2Q2J4_PANTR
OG0007691	sp|Q9UPQ8|DOLK_HUMAN	tr|H2R674|H2R674_PANTR
OG0007692	sp|A0A1B0GTK4|F237A_HUMAN	tr|A0A2J8N5R3|A0A2J8N5R3_PANTR
OG0007693	sp|A2VCK2|DCD2B_HUMAN	tr|H2RFQ7|H2RFQ7_PANTR
OG0007694	sp|B7Z1M9|C2D4D_HUMAN	tr|H2RG87|H2RG87_PANTR
OG0007695	sp|O14669|TMG2_HUMAN	tr|H2QGV6|H2QGV6_PANTR
OG0007696	sp|O15392|BIRC5_HUMAN	tr|A0A2I3RAX2|A0A2I3RAX2_PANTR
OG0007697	sp|O15520|FGF10_HUMAN	tr|A0A2I3T2G6|A0A2I3T2G6_PANTR
OG0007698	sp|O43557|TNF14_HUMAN	tr|A0A2I3TWV9|A0A2I3TWV9_PANTR
OG0007699	sp|P04053|TDT_HUMAN	tr|H2Q2B9|H2Q2B9_PANTR
OG0007700	sp|P05198|IF2A_HUMAN	tr|H2Q8H4|H2Q8H4_PANTR
OG0007701	sp|P0DPQ3|PR20G_HUMAN	tr|A0A2I3SJ84|A0A2I3SJ84_PANTR
OG0007702	sp|P10745|RET3_HUMAN	tr|H2Q1V4|H2Q1V4_PANTR
OG0007703	sp|P13584|CP4B1_HUMAN	tr|A0A2I3TMP4|A0A2I3TMP4_PANTR
OG0007704	sp|P16435|NCPR_HUMAN	tr|H2QUS7|H2QUS7_PANTR
OG0007705	sp|P17658|KCNA6_HUMAN	tr|H2R7L1|H2R7L1_PANTR
OG0007706	sp|P27707|DCK_HUMAN	tr|A0A2I3RS78|A0A2I3RS78_PANTR
OG0007707	sp|P48023|TNFL6_HUMAN	tr|H2Q0M2|H2Q0M2_PANTR
OG0007708	sp|P48431|SOX2_HUMAN	tr|H2R486|H2R486_PANTR
OG0007709	sp|P53611|PGTB2_HUMAN	tr|H2PZ92|H2PZ92_PANTR
OG0007710	sp|P62072|TIM10_HUMAN	tr|H2Q3P1|H2Q3P1_PANTR
OG0007711	sp|P78545|ELF3_HUMAN	tr|A0A2I3SJJ2|A0A2I3SJJ2_PANTR
OG0007712	sp|Q04637|IF4G1_HUMAN	tr|H2QNV4|H2QNV4_PANTR
OG0007713	sp|Q13432|U119A_HUMAN	tr|H2QCH9|H2QCH9_PANTR
OG0007714	sp|Q13433|S39A6_HUMAN	tr|H2QEG0|H2QEG0_PANTR
OG0007715	sp|Q16613|SNAT_HUMAN	sp|Q5IS55|SNAT_PANTR
OG0007716	sp|Q16891|MIC60_HUMAN	tr|K7CNF6|K7CNF6_PANTR
OG0007717	sp|Q3LI83|KR241_HUMAN	tr|H2QKX1|H2QKX1_PANTR
OG0007718	sp|Q5JSP0|FGD3_HUMAN	tr|A0A2J8IXB3|A0A2J8IXB3_PANTR
OG0007719	sp|Q5JZY3|EPHAA_HUMAN	tr|H2PYP7|H2PYP7_PANTR
OG0007720	sp|Q5T655|CFA58_HUMAN	tr|H2Q2J9|H2Q2J9_PANTR
OG0007721	sp|Q5VYK3|ECM29_HUMAN	tr|H2QXP2|H2QXP2_PANTR
OG0007722	sp|Q6NVV7|CDPF1_HUMAN	tr|H2R6X8|H2R6X8_PANTR
OG0007723	sp|Q6PJW8|CNST_HUMAN	tr|K7DNK4|K7DNK4_PANTR
OG0007724	sp|Q6UXD5|SE6L2_HUMAN	tr|K6ZP09|K6ZP09_PANTR
OG0007725	sp|Q7Z7A4|PXK_HUMAN	tr|A0A2I3S9L0|A0A2I3S9L0_PANTR
OG0007726	sp|Q8IZN3|ZDH14_HUMAN	tr|H2R6V4|H2R6V4_PANTR
OG0007727	sp|Q8N300|SVBP_HUMAN	tr|H2PYT9|H2PYT9_PANTR
OG0007728	sp|Q8TF39|ZN483_HUMAN	tr|H2RAR5|H2RAR5_PANTR
OG0007729	sp|Q8WXR4|MYO3B_HUMAN	tr|H2QZG8|H2QZG8_PANTR
OG0007730	sp|Q92887|MRP2_HUMAN	tr|A0A2I3SLS7|A0A2I3SLS7_PANTR
OG0007731	sp|Q92949|FOXJ1_HUMAN	tr|H2QDX6|H2QDX6_PANTR
OG0007732	sp|Q969X0|RIPL2_HUMAN	tr|H2Q760|H2Q760_PANTR
OG0007733	sp|Q96A44|SPSB4_HUMAN	tr|H2QNH7|H2QNH7_PANTR
OG0007734	sp|Q96A57|TM230_HUMAN	tr|A0A2I3RIY3|A0A2I3RIY3_PANTR
OG0007735	sp|Q96EK4|THA11_HUMAN	tr|A0A2I3TI51|A0A2I3TI51_PANTR
OG0007736	sp|Q96J02|ITCH_HUMAN	tr|K7BGN1|K7BGN1_PANTR
OG0007737	sp|Q96JG8|MAGD4_HUMAN	tr|A0A2J8IKX4|A0A2J8IKX4_PANTR
OG0007738	sp|Q96MV1|TLCD4_HUMAN	tr|H2PZF9|H2PZF9_PANTR
OG0007739	sp|Q96N66|MBOA7_HUMAN	tr|H2RDR4|H2RDR4_PANTR
OG0007740	sp|Q96T76|MMS19_HUMAN	tr|H2Q2C9|H2Q2C9_PANTR
OG0007741	sp|Q99750|MDFI_HUMAN	tr|H2QSZ4|H2QSZ4_PANTR
OG0007742	sp|Q9BQI3|E2AK1_HUMAN	tr|A0A2I3SA78|A0A2I3SA78_PANTR
OG0007743	sp|Q9BQI5|SGIP1_HUMAN	tr|H2R904|H2R904_PANTR
OG0007744	sp|Q9BV20|MTNA_HUMAN	tr|K7B455|K7B455_PANTR
OG0007745	sp|Q9BXW7|HDHD5_HUMAN	tr|H2QL70|H2QL70_PANTR
OG0007746	sp|Q9H156|SLIK2_HUMAN	tr|A0A2I3SRS3|A0A2I3SRS3_PANTR
OG0007747	sp|Q9H3T3|SEM6B_HUMAN	tr|H2QF22|H2QF22_PANTR
OG0007748	sp|Q9H9Q2|CSN7B_HUMAN	tr|A0A2I3RXB4|A0A2I3RXB4_PANTR
OG0007749	sp|Q9H9T3|ELP3_HUMAN	tr|A0A2I3S5L2|A0A2I3S5L2_PANTR
OG0007750	sp|Q9NP77|SSU72_HUMAN	tr|H2PXU1|H2PXU1_PANTR
OG0007751	sp|Q9NST1|PLPL3_HUMAN	tr|H2R6Y4|H2R6Y4_PANTR
OG0007752	sp|Q9NYP3|DONS_HUMAN	tr|G2HF01|G2HF01_PANTR
OG0007753	sp|Q9P2G1|AKIB1_HUMAN	tr|H2QUX2|H2QUX2_PANTR
OG0007754	sp|Q9UBU2|DKK2_HUMAN	tr|H2QQ01|H2QQ01_PANTR
OG0007755	sp|Q9UFE4|CCD39_HUMAN	tr|H2R7X1|H2R7X1_PANTR
OG0007756	sp|Q9UHI7|S23A1_HUMAN	tr|H2R488|H2R488_PANTR
OG0007757	sp|Q9UJW0|DCTN4_HUMAN	tr|H2R581|H2R581_PANTR
OG0007758	sp|Q9UKQ9|KLK9_HUMAN	tr|H2RDY5|H2RDY5_PANTR
OG0007759	sp|Q9UKZ9|PCOC2_HUMAN	tr|A0A2I3TSG7|A0A2I3TSG7_PANTR
OG0007760	sp|Q9Y240|CLC11_HUMAN	tr|H2QGY4|H2QGY4_PANTR
OG0007761	sp|A0A0B4J1U6|TVB9_HUMAN	tr|A0A2I3S141|A0A2I3S141_PANTR
OG0007762	sp|B6A8C7|TARM1_HUMAN	tr|H2RIC0|H2RIC0_PANTR
OG0007763	sp|H3BU77|CC179_HUMAN	tr|A0A2I3SQ28|A0A2I3SQ28_PANTR
OG0007764	sp|O00442|RTCA_HUMAN	tr|A0A2I3TDH8|A0A2I3TDH8_PANTR
OG0007765	sp|O15049|N4BP3_HUMAN	tr|H2R543|H2R543_PANTR
OG0007766	sp|O15123|ANGP2_HUMAN	tr|H2QVQ1|H2QVQ1_PANTR
OG0007767	sp|O43837|IDH3B_HUMAN	tr|A0A2I3SYM4|A0A2I3SYM4_PANTR
OG0007768	sp|O60479|DLX3_HUMAN	tr|H2QDE2|H2QDE2_PANTR
OG0007769	sp|O60503|ADCY9_HUMAN	tr|K7CYN2|K7CYN2_PANTR
OG0007770	sp|O60683|PEX10_HUMAN	tr|H2PXU8|H2PXU8_PANTR
OG0007771	sp|O95398|RPGF3_HUMAN	tr|A0A2J8LQL4|A0A2J8LQL4_PANTR
OG0007772	sp|O95970|LGI1_HUMAN	sp|Q1EGL2|LGI1_PANTR
OG0007773	sp|O96006|ZBED1_HUMAN	tr|K7B7Q3|K7B7Q3_PANTR
OG0007774	sp|P07315|CRGC_HUMAN	tr|H2QJB1|H2QJB1_PANTR
OG0007775	sp|P0CW23|AKAI1_HUMAN	tr|A0A2I3RFD3|A0A2I3RFD3_PANTR
OG0007776	sp|P35408|PE2R4_HUMAN	sp|Q95KZ0|PE2R4_PANTR
OG0007777	sp|P62952|BLCAP_HUMAN	tr|H2QKB5|H2QKB5_PANTR
OG0007778	sp|Q06828|FMOD_HUMAN	tr|K7A2A5|K7A2A5_PANTR
OG0007779	sp|Q13950|RUNX2_HUMAN	tr|A0A2I3RMT0|A0A2I3RMT0_PANTR
OG0007780	sp|Q14032|BAAT_HUMAN	tr|A0A2J8LPR7|A0A2J8LPR7_PANTR
OG0007781	sp|Q3KR16|PKHG6_HUMAN	tr|A0A2J8JF15|A0A2J8JF15_PANTR
OG0007782	sp|Q53F19|NCBP3_HUMAN	tr|H2QBX2|H2QBX2_PANTR
OG0007783	sp|Q5T7N2|LITD1_HUMAN	tr|H2RD33|H2RD33_PANTR
OG0007784	sp|Q6NZI2|CAVN1_HUMAN	tr|H2RE35|H2RE35_PANTR
OG0007785	sp|Q6VY07|PACS1_HUMAN	tr|A0A2I3TWC7|A0A2I3TWC7_PANTR
OG0007786	sp|Q6ZN01|MASTR_HUMAN	tr|H2R004|H2R004_PANTR
OG0007787	sp|Q6ZT89|S2548_HUMAN	tr|A0A2I3S153|A0A2I3S153_PANTR
OG0007788	sp|Q8IV13|CCNJL_HUMAN	tr|H2QRX7|H2QRX7_PANTR
OG0007789	sp|Q8IV32|CCD71_HUMAN	tr|G2HIJ6|G2HIJ6_PANTR
OG0007790	sp|Q8IWV8|UBR2_HUMAN	tr|K7ADR9|K7ADR9_PANTR
OG0007791	sp|Q8IZA0|K319L_HUMAN	tr|H2PYM3|H2PYM3_PANTR
OG0007792	sp|Q8N0T1|RBIS_HUMAN	tr|A0A2J8LPA5|A0A2J8LPA5_PANTR
OG0007793	sp|Q8N0X7|SPART_HUMAN	tr|H2R0R5|H2R0R5_PANTR
OG0007794	sp|Q8N680|ZBTB2_HUMAN	tr|H2QTX0|H2QTX0_PANTR
OG0007795	sp|Q8NGI9|OR5A2_HUMAN	tr|A0A2J8LCM9|A0A2J8LCM9_PANTR
OG0007796	sp|Q8NGW6|OR6K6_HUMAN	tr|H2Q0C3|H2Q0C3_PANTR
OG0007797	sp|Q8TDV5|GP119_HUMAN	tr|H2R3H0|H2R3H0_PANTR
OG0007798	sp|Q8WXE0|CSKI2_HUMAN	tr|A0A2J8KBC0|A0A2J8KBC0_PANTR
OG0007799	sp|Q96G21|IMP4_HUMAN	tr|H2QIQ2|H2QIQ2_PANTR
OG0007800	sp|Q96H22|CENPN_HUMAN	tr|H2QBK6|H2QBK6_PANTR
OG0007801	sp|Q96IQ7|VSIG2_HUMAN	tr|H2Q515|H2Q515_PANTR
OG0007802	sp|Q96KN1|LRAT2_HUMAN	tr|A0A2I3TNL0|A0A2I3TNL0_PANTR
OG0007803	sp|Q96LA8|ANM6_HUMAN	tr|H2PZI7|H2PZI7_PANTR
OG0007804	sp|Q96MN5|TEAN2_HUMAN	tr|K7BKS3|K7BKS3_PANTR
OG0007805	sp|Q9BT88|SYT11_HUMAN	tr|A0A2I3RAD9|A0A2I3RAD9_PANTR
OG0007806	sp|Q9BUB7|TMM70_HUMAN	tr|K7A406|K7A406_PANTR
OG0007807	sp|Q9BWT1|CDCA7_HUMAN	tr|H2QIZ8|H2QIZ8_PANTR
OG0007808	sp|Q9BWW8|APOL6_HUMAN	tr|A0A2I3RTW9|A0A2I3RTW9_PANTR
OG0007809	sp|Q9C0E2|XPO4_HUMAN	tr|H2Q795|H2Q795_PANTR
OG0007810	sp|Q9GZN2|TGIF2_HUMAN	tr|H2QKA4|H2QKA4_PANTR
OG0007811	sp|Q9GZS0|DNAI2_HUMAN	tr|A0A2J8KC38|A0A2J8KC38_PANTR
OG0007812	sp|Q9GZX6|IL22_HUMAN	tr|A0A2J8K4Y0|A0A2J8K4Y0_PANTR
OG0007813	sp|Q9HBV1|POPD3_HUMAN	tr|H2QTG9|H2QTG9_PANTR
OG0007814	sp|Q9HCM4|E41L5_HUMAN	tr|A0A2I3RAU7|A0A2I3RAU7_PANTR
OG0007815	sp|Q9NQ84|GPC5C_HUMAN	tr|A0A2I3SP01|A0A2I3SP01_PANTR
OG0007816	sp|Q9NQW6|ANLN_HUMAN	tr|H2QUF5|H2QUF5_PANTR
OG0007817	sp|Q9NXH3|PP14D_HUMAN	tr|A0A2I3S069|A0A2I3S069_PANTR
OG0007818	sp|Q9NXJ0|M4A12_HUMAN	tr|H2Q3S5|H2Q3S5_PANTR
OG0007819	sp|Q9NYT0|PLEK2_HUMAN	tr|A0A2I3TSW4|A0A2I3TSW4_PANTR
OG0007820	sp|Q9NZD1|GPC5D_HUMAN	tr|H2Q5H5|H2Q5H5_PANTR
OG0007821	sp|Q9UG56|PISD_HUMAN	tr|H2QLI7|H2QLI7_PANTR
OG0007822	sp|Q9UMX2|OAZ3_HUMAN	tr|A0A2J8JJR1|A0A2J8JJR1_PANTR
OG0007823	sp|Q9UNY5|ZN232_HUMAN	tr|H2QBZ7|H2QBZ7_PANTR
OG0007824	sp|A1KXE4|F168B_HUMAN	tr|H2QIQ8|H2QIQ8_PANTR
OG0007825	sp|A6NNW6|ENO4_HUMAN	tr|A0A2I3SUQ5|A0A2I3SUQ5_PANTR
OG0007826	sp|C9JBD0|KRBX1_HUMAN	tr|H2R118|H2R118_PANTR
OG0007827	sp|O43903|GAS2_HUMAN	tr|H2Q3B3|H2Q3B3_PANTR
OG0007828	sp|O95076|ALX3_HUMAN	tr|H2PZM0|H2PZM0_PANTR
OG0007829	sp|O95260|ATE1_HUMAN	tr|A0A2I3TQE7|A0A2I3TQE7_PANTR
OG0007830	sp|O95391|SLU7_HUMAN	tr|A0A2I3SPP3|A0A2I3SPP3_PANTR
OG0007831	sp|P02745|C1QA_HUMAN	tr|A0A2J8K443|A0A2J8K443_PANTR
OG0007832	sp|P09016|HXD4_HUMAN	sp|A2T6X6|HXD4_PANTR
OG0007833	sp|P10636|TAU_HUMAN	sp|Q5YCW1|TAU_PANTR
OG0007834	sp|P17098|ZNF8_HUMAN	tr|G2HEC2|G2HEC2_PANTR
OG0007835	sp|P30518|V2R_HUMAN	tr|A0A2J8IM18|A0A2J8IM18_PANTR
OG0007836	sp|P31275|HXC12_HUMAN	tr|H2Q630|H2Q630_PANTR
OG0007837	sp|P35247|SFTPD_HUMAN	tr|A0A2I3SML9|A0A2I3SML9_PANTR
OG0007838	sp|Q07627|KRA11_HUMAN	tr|A0A2I3RDT7|A0A2I3RDT7_PANTR
OG0007839	sp|Q13387|JIP2_HUMAN	tr|H2R6X2|H2R6X2_PANTR
OG0007840	sp|Q14159|SPIDR_HUMAN	tr|A0A2I3RRY4|A0A2I3RRY4_PANTR
OG0007841	sp|Q14296|FASTK_HUMAN	tr|H2QVM5|H2QVM5_PANTR
OG0007842	sp|Q14995|NR1D2_HUMAN	tr|A0A2I3S658|A0A2I3S658_PANTR
OG0007843	sp|Q2MV58|TECT1_HUMAN	tr|H2RC39|H2RC39_PANTR
OG0007844	sp|Q49SQ1|GPR33_HUMAN	sp|Q49SQ3|GPR33_PANTR
OG0007845	sp|Q5T0F9|C2D1B_HUMAN	tr|A0A2I3SU04|A0A2I3SU04_PANTR
OG0007846	sp|Q5T2D3|OTUD3_HUMAN	tr|H2PY75|H2PY75_PANTR
OG0007847	sp|Q5TC12|ATPF1_HUMAN	tr|K7CCF1|K7CCF1_PANTR
OG0007848	sp|Q5VWT5|FYB2_HUMAN	tr|H2PZ46|H2PZ46_PANTR
OG0007849	sp|Q68CZ1|FTM_HUMAN	tr|H2QB37|H2QB37_PANTR
OG0007850	sp|Q6UWS5|PT117_HUMAN	tr|A0A2I3S437|A0A2I3S437_PANTR
OG0007851	sp|Q6ZN30|BNC2_HUMAN	tr|H2R6S5|H2R6S5_PANTR
OG0007852	sp|Q6ZSB9|ZBT49_HUMAN	tr|H2QP57|H2QP57_PANTR
OG0007853	sp|Q6ZW05|PTHD4_HUMAN	tr|H2QT51|H2QT51_PANTR
OG0007854	sp|Q7Z2Y5|NRK_HUMAN	tr|H2QYY9|H2QYY9_PANTR
OG0007855	sp|Q86UT8|CATAC_HUMAN	tr|H2Q4X2|H2Q4X2_PANTR
OG0007856	sp|Q86WN2|IFNE_HUMAN	tr|H2QX28|H2QX28_PANTR
OG0007857	sp|Q8IV04|TB10C_HUMAN	tr|H2Q485|H2Q485_PANTR
OG0007858	sp|Q8IWZ8|SUGP1_HUMAN	tr|G2HJM4|G2HJM4_PANTR
OG0007859	sp|Q8IXP5|OCAT1_HUMAN	tr|A0A2I3S874|A0A2I3S874_PANTR
OG0007860	sp|Q8IZS6|DYLT2_HUMAN	tr|H2QU24|H2QU24_PANTR
OG0007861	sp|Q8N370|LAT4_HUMAN	tr|A0A2I3STA1|A0A2I3STA1_PANTR
OG0007862	sp|Q8N3J9|ZN664_HUMAN	tr|H2R723|H2R723_PANTR
OG0007863	sp|Q8NA03|FSIP1_HUMAN	tr|A0A2I3SG44|A0A2I3SG44_PANTR
OG0007864	sp|Q8NDX6|ZN740_HUMAN	tr|H2Q614|H2Q614_PANTR
OG0007865	sp|Q96B45|BORC7_HUMAN	tr|A0A2I3RCA0|A0A2I3RCA0_PANTR
OG0007866	sp|Q96JE7|SC16B_HUMAN	tr|A0A2I3TSD5|A0A2I3TSD5_PANTR
OG0007867	sp|Q96NT3|GUCD1_HUMAN	tr|A0A2I3T318|A0A2I3T318_PANTR
OG0007868	sp|Q96P53|WDFY2_HUMAN	tr|H2Q7L3|H2Q7L3_PANTR
OG0007869	sp|Q9BYG8|GSDMC_HUMAN	tr|A0A2J8KF89|A0A2J8KF89_PANTR
OG0007870	sp|Q9BZE1|RM37_HUMAN	tr|A0A2I3S9T4|A0A2I3S9T4_PANTR
OG0007871	sp|Q9C0H9|SRCN1_HUMAN	tr|H2RF95|H2RF95_PANTR
OG0007872	sp|Q9H4A5|GLP3L_HUMAN	tr|H2R8P1|H2R8P1_PANTR
OG0007873	sp|Q9NP61|ARFG3_HUMAN	tr|G2HJF0|G2HJF0_PANTR
OG0007874	sp|Q9NPG1|FZD3_HUMAN	tr|A0A2J8N8E6|A0A2J8N8E6_PANTR
OG0007875	sp|Q9NQ79|CRAC1_HUMAN	tr|H2Q2D9|H2Q2D9_PANTR
OG0007876	sp|Q9NQQ7|S35C2_HUMAN	tr|A0A2I3RNR5|A0A2I3RNR5_PANTR
OG0007877	sp|Q9NR81|ARHG3_HUMAN	tr|A0A2I3REE9|A0A2I3REE9_PANTR
OG0007878	sp|Q9NRM6|I17RB_HUMAN	tr|H2R3A1|H2R3A1_PANTR
OG0007879	sp|Q9NV39|PRR34_HUMAN	tr|A0A2I3SCM8|A0A2I3SCM8_PANTR
OG0007880	sp|Q9NV88|INT9_HUMAN	tr|A0A2I3TB00|A0A2I3TB00_PANTR
OG0007881	sp|Q9NWW7|CB042_HUMAN	tr|K7ADB8|K7ADB8_PANTR
OG0007882	sp|Q9NWW9|PLAT2_HUMAN	tr|H2Q3Y2|H2Q3Y2_PANTR
OG0007883	sp|Q9P0V3|SH3B4_HUMAN	tr|H2R3W7|H2R3W7_PANTR
OG0007884	sp|Q9P2S6|ANKY1_HUMAN	tr|H2QJQ6|H2QJQ6_PANTR
OG0007885	sp|Q9UGB7|MIOX_HUMAN	tr|A0A2I3SKF9|A0A2I3SKF9_PANTR
OG0007886	sp|Q9UPN9|TRI33_HUMAN	tr|H2PZQ4|H2PZQ4_PANTR
OG0007887	sp|Q9UQV4|LAMP3_HUMAN	tr|A0A2I3T450|A0A2I3T450_PANTR
OG0007888	sp|Q9Y3Q4|HCN4_HUMAN	tr|H2Q9R7|H2Q9R7_PANTR
OG0007889	sp|Q9Y4H4|GPSM3_HUMAN	tr|H2QSR3|H2QSR3_PANTR
OG0007890	tr|A0A1B0GTJ6|A0A1B0GTJ6_HUMAN	tr|H2RFX4|H2RFX4_PANTR
OG0007891	sp|A0A1B0GV90|CTXD2_HUMAN	tr|A0A2I3SWF1|A0A2I3SWF1_PANTR
OG0007892	sp|E5RJM6|ANR65_HUMAN	tr|A0A2I3S4Q7|A0A2I3S4Q7_PANTR
OG0007893	sp|O14525|ASTN1_HUMAN	tr|A0A2I3SKY2|A0A2I3SKY2_PANTR
OG0007894	sp|O14737|PDCD5_HUMAN	tr|A0A2I3T3R7|A0A2I3T3R7_PANTR
OG0007895	sp|O14828|SCAM3_HUMAN	tr|H2Q077|H2Q077_PANTR
OG0007896	sp|O14933|UB2L6_HUMAN	tr|H2Q3P2|H2Q3P2_PANTR
OG0007897	sp|O15040|TCPR2_HUMAN	tr|K7CA73|K7CA73_PANTR
OG0007898	sp|O15273|TELT_HUMAN	tr|H2QCU8|H2QCU8_PANTR
OG0007899	sp|O60266|ADCY3_HUMAN	tr|H2QHJ5|H2QHJ5_PANTR
OG0007900	sp|O60308|CE104_HUMAN	tr|K7CDZ2|K7CDZ2_PANTR
OG0007901	sp|O60487|MPZL2_HUMAN	tr|A0A2J8N2P8|A0A2J8N2P8_PANTR
OG0007902	sp|O75083|WDR1_HUMAN	tr|A0A2J8NWJ5|A0A2J8NWJ5_PANTR
OG0007903	sp|O94776|MTA2_HUMAN	tr|A0A2I3S626|A0A2I3S626_PANTR
OG0007904	sp|O94903|PLPHP_HUMAN	tr|H2QW09|H2QW09_PANTR
OG0007905	sp|P07585|PGS2_HUMAN	sp|Q5R1V9|PGS2_PANTR
OG0007906	sp|P0C6A0|ZGLP1_HUMAN	tr|H2RD31|H2RD31_PANTR
OG0007907	sp|P13473|LAMP2_HUMAN	tr|A0A2I3THA2|A0A2I3THA2_PANTR
OG0007908	sp|P20941|PHOS_HUMAN	tr|H2Q0S8|H2Q0S8_PANTR
OG0007909	sp|P23945|FSHR_HUMAN	tr|H2QHW6|H2QHW6_PANTR
OG0007910	sp|P25100|ADA1D_HUMAN	tr|H2QJW8|H2QJW8_PANTR
OG0007911	sp|P27797|CALR_HUMAN	tr|H2QFH8|H2QFH8_PANTR
OG0007912	sp|P28340|DPOD1_HUMAN	tr|K7DB91|K7DB91_PANTR
OG0007913	sp|P29084|T2EB_HUMAN	tr|H2QZJ1|H2QZJ1_PANTR
OG0007914	sp|P38405|GNAL_HUMAN	tr|A0A2I3SJ53|A0A2I3SJ53_PANTR
OG0007915	sp|P42696|RBM34_HUMAN	tr|K7BU23|K7BU23_PANTR
OG0007916	sp|P55212|CASP6_HUMAN	tr|K7B3Z2|K7B3Z2_PANTR
