Orthogroup	Homo_sapiens	Suricata_suricatta
OG0007783	sp|Q15800|MSMO1_HUMAN	tr|A0A673SLF8|A0A673SLF8_SURSU
OG0007784	sp|Q16819|MEP1A_HUMAN	tr|A0A673TFG9|A0A673TFG9_SURSU
OG0007785	sp|Q49AM3|TTC31_HUMAN	tr|A0A673U2X1|A0A673U2X1_SURSU
OG0007786	sp|Q58F21|BRDT_HUMAN	tr|A0A673TEQ0|A0A673TEQ0_SURSU
OG0007787	sp|Q5SV97|PERM1_HUMAN	tr|A0A673UCI3|A0A673UCI3_SURSU
OG0007788	sp|Q68CP4|HGNAT_HUMAN	tr|A0A673T1Z1|A0A673T1Z1_SURSU
OG0007789	sp|Q6E213|AWAT2_HUMAN	tr|A0A673VME4|A0A673VME4_SURSU
OG0007790	sp|Q6P5W5|S39A4_HUMAN	tr|A0A673VTG3|A0A673VTG3_SURSU
OG0007791	sp|Q6PGQ7|BORA_HUMAN	tr|A0A673V148|A0A673V148_SURSU
OG0007792	sp|Q6QNK2|AGRD1_HUMAN	tr|A0A673VFB9|A0A673VFB9_SURSU
OG0007793	sp|Q6WBX8|RAD9B_HUMAN	tr|A0A673U6T3|A0A673U6T3_SURSU
OG0007794	sp|Q6ZRI8|RHG36_HUMAN	tr|A0A673UMW3|A0A673UMW3_SURSU
OG0007795	sp|Q71RS6|NCKX5_HUMAN	tr|A0A673TN34|A0A673TN34_SURSU
OG0007796	sp|Q7KZN9|COX15_HUMAN	tr|A0A673UAT0|A0A673UAT0_SURSU
OG0007797	sp|Q7Z3E2|CC186_HUMAN	tr|A0A673TB99|A0A673TB99_SURSU
OG0007798	sp|Q7Z7J7|LHPL4_HUMAN	tr|A0A673UTN4|A0A673UTN4_SURSU
OG0007799	sp|Q86WB0|ZC3C1_HUMAN	tr|A0A673T829|A0A673T829_SURSU
OG0007800	sp|Q86X40|LRC28_HUMAN	tr|A0A673TCH1|A0A673TCH1_SURSU
OG0007801	sp|Q8IVS2|FABD_HUMAN	tr|A0A673V556|A0A673V556_SURSU
OG0007802	sp|Q8IZF2|AGRF5_HUMAN	tr|A0A673TFU5|A0A673TFU5_SURSU
OG0007803	sp|Q8NCY6|MSD4_HUMAN	tr|A0A673TQP4|A0A673TQP4_SURSU
OG0007804	sp|Q8NEY8|PPHLN_HUMAN	tr|A0A673UBQ2|A0A673UBQ2_SURSU
OG0007806	sp|Q8TC29|ENKUR_HUMAN	tr|A0A673VJB3|A0A673VJB3_SURSU
OG0007807	sp|Q8TDC0|MYOZ3_HUMAN	tr|A0A673V5H8|A0A673V5H8_SURSU
OG0007808	sp|Q8WWV6|FCAMR_HUMAN	tr|A0A673TRR3|A0A673TRR3_SURSU
OG0007809	sp|Q92643|GPI8_HUMAN	tr|A0A673TUP5|A0A673TUP5_SURSU
OG0007810	sp|Q96G27|WBP1_HUMAN	tr|A0A673U1F5|A0A673U1F5_SURSU
OG0007811	sp|Q96KQ7|EHMT2_HUMAN	tr|A0A673T6P1|A0A673T6P1_SURSU
OG0007812	sp|Q96MG8|PCMD1_HUMAN	tr|A0A673VJH3|A0A673VJH3_SURSU
OG0007813	sp|Q96PE7|MCEE_HUMAN	tr|A0A673UVL5|A0A673UVL5_SURSU
OG0007814	sp|Q96RP8|KCNA7_HUMAN	tr|A0A673VBN7|A0A673VBN7_SURSU
OG0007815	sp|Q96SC8|DMTA2_HUMAN	tr|A0A673TZ10|A0A673TZ10_SURSU
OG0007816	sp|Q9H0A0|NAT10_HUMAN	tr|A0A673UT44|A0A673UT44_SURSU
OG0007817	sp|Q9H116|GZF1_HUMAN	tr|A0A673TSQ6|A0A673TSQ6_SURSU
OG0007818	sp|Q9H227|GBA3_HUMAN	tr|A0A673T1P6|A0A673T1P6_SURSU
OG0007819	sp|Q9NX95|SYBU_HUMAN	tr|A0A673V7X3|A0A673V7X3_SURSU
OG0007820	sp|Q9NXS2|QPCTL_HUMAN	tr|A0A673VH99|A0A673VH99_SURSU
OG0007821	sp|Q9NYZ3|GTSE1_HUMAN	tr|A0A673TY01|A0A673TY01_SURSU
OG0007822	sp|Q9P2F8|SI1L2_HUMAN	tr|A0A673T9W3|A0A673T9W3_SURSU
OG0007823	sp|Q9UKN8|TF3C4_HUMAN	tr|A0A673VIG0|A0A673VIG0_SURSU
OG0007824	sp|Q9Y2Y4|ZBT32_HUMAN	tr|A0A673VBI3|A0A673VBI3_SURSU
OG0007825	sp|Q9Y315|DEOC_HUMAN	tr|A0A673TNB6|A0A673TNB6_SURSU
OG0007826	sp|A6NK58|LIPT2_HUMAN	tr|A0A673TCZ3|A0A673TCZ3_SURSU
OG0007827	sp|A8MV24|CQ098_HUMAN	tr|A0A673VC05|A0A673VC05_SURSU
OG0007828	sp|H0UI37|TSTD3_HUMAN	tr|A0A673U978|A0A673U978_SURSU
OG0007829	sp|O14610|GBGT2_HUMAN	tr|A0A673UQM4|A0A673UQM4_SURSU
OG0007830	sp|O14744|ANM5_HUMAN	tr|A0A673TDS4|A0A673TDS4_SURSU
OG0007831	sp|O43823|AKAP8_HUMAN	tr|A0A673T786|A0A673T786_SURSU
OG0007832	sp|O75762|TRPA1_HUMAN	tr|A0A673V7G9|A0A673V7G9_SURSU
OG0007833	sp|O95402|MED26_HUMAN	tr|A0A673TLT7|A0A673TLT7_SURSU
OG0007834	sp|P02778|CXL10_HUMAN	tr|A0A673VG12|A0A673VG12_SURSU
OG0007835	sp|P03971|MIS_HUMAN	tr|A0A673V3Y9|A0A673V3Y9_SURSU
OG0007837	sp|P15260|INGR1_HUMAN	tr|A0A673SUV8|A0A673SUV8_SURSU
OG0007838	sp|P19387|RPB3_HUMAN	tr|A0A673V2K9|A0A673V2K9_SURSU
OG0007839	sp|P21583|SCF_HUMAN	tr|A0A673TDI5|A0A673TDI5_SURSU
OG0007840	sp|P21860|ERBB3_HUMAN	tr|A0A673UN25|A0A673UN25_SURSU
OG0007841	sp|P42768|WASP_HUMAN	tr|A0A673VP16|A0A673VP16_SURSU
OG0007842	sp|P43121|MUC18_HUMAN	tr|A0A673TI75|A0A673TI75_SURSU
OG0007843	sp|P56915|GSC_HUMAN	tr|A0A673UDU2|A0A673UDU2_SURSU
OG0007844	sp|P58743|S26A5_HUMAN	tr|A0A673V364|A0A673V364_SURSU
OG0007845	sp|Q13145|BAMBI_HUMAN	tr|A0A673VMA5|A0A673VMA5_SURSU
OG0007846	sp|Q14690|RRP5_HUMAN	tr|A0A673T2M5|A0A673T2M5_SURSU
OG0007847	sp|Q2M3R5|S35G1_HUMAN	tr|A0A673T769|A0A673T769_SURSU
OG0007848	sp|Q6IAN0|DRS7B_HUMAN	tr|A0A673VAN6|A0A673VAN6_SURSU
OG0007849	sp|Q6IBW4|CNDH2_HUMAN	tr|A0A673UDD8|A0A673UDD8_SURSU
OG0007850	sp|Q6NVU6|UFSP1_HUMAN	tr|A0A673VEJ2|A0A673VEJ2_SURSU
OG0007851	sp|Q6PD62|CTR9_HUMAN	tr|A0A673TTU5|A0A673TTU5_SURSU
OG0007852	sp|Q6ZV50|RFX8_HUMAN	tr|A0A673TU91|A0A673TU91_SURSU
OG0007853	sp|Q8IX03|KIBRA_HUMAN	tr|A0A673UTF5|A0A673UTF5_SURSU
OG0007854	sp|Q8IZ81|ELMD2_HUMAN	tr|A0A673SPI1|A0A673SPI1_SURSU
OG0007855	sp|Q8N158|GPC2_HUMAN	tr|A0A673U6T4|A0A673U6T4_SURSU
OG0007856	sp|Q8N8K9|K1958_HUMAN	tr|A0A673USW7|A0A673USW7_SURSU
OG0007857	sp|Q8NGC2|OR4E2_HUMAN	tr|A0A673T7Z3|A0A673T7Z3_SURSU
OG0007858	sp|Q96AW1|VOPP1_HUMAN	tr|A0A673TK93|A0A673TK93_SURSU
OG0007859	sp|Q96LT9|RNPC3_HUMAN	tr|A0A673TS91|A0A673TS91_SURSU
OG0007860	sp|Q96MY7|F161B_HUMAN	tr|A0A673U8Y5|A0A673U8Y5_SURSU
OG0007861	sp|Q96RL7|VP13A_HUMAN	tr|A0A673UT07|A0A673UT07_SURSU
OG0007862	sp|Q9BRX9|WDR83_HUMAN	tr|A0A673U5D2|A0A673U5D2_SURSU
OG0007863	sp|Q9BV99|LRC61_HUMAN	tr|A0A673USP2|A0A673USP2_SURSU
OG0007864	sp|Q9BVK8|TM147_HUMAN	tr|A0A673VJN4|A0A673VJN4_SURSU
OG0007865	sp|Q9BYD1|RM13_HUMAN	tr|A0A673VBD6|A0A673VBD6_SURSU
OG0007866	sp|Q9H251|CAD23_HUMAN	tr|A0A673VM32|A0A673VM32_SURSU
OG0007867	sp|Q9H4A6|GOLP3_HUMAN	tr|A0A673STK1|A0A673STK1_SURSU
OG0007868	sp|Q9H788|SH24A_HUMAN	tr|A0A673T0X0|A0A673T0X0_SURSU
OG0007869	sp|Q9HBE4|IL21_HUMAN	tr|A0A673SMD7|A0A673SMD7_SURSU
OG0007870	sp|Q9NQG1|MANBL_HUMAN	tr|A0A673UDF5|A0A673UDF5_SURSU
OG0007871	sp|Q9NR12|PDLI7_HUMAN	tr|A0A673TLJ3|A0A673TLJ3_SURSU
OG0007872	sp|Q9NS93|TM7S3_HUMAN	tr|A0A673V1E2|A0A673V1E2_SURSU
OG0007873	sp|Q9NUN7|ACER3_HUMAN	tr|A0A673TPX0|A0A673TPX0_SURSU
OG0007874	sp|Q9NV79|PCMD2_HUMAN	tr|A0A673TZI6|A0A673TZI6_SURSU
OG0007875	sp|Q9NWS0|PIHD1_HUMAN	tr|A0A673UNI3|A0A673UNI3_SURSU
OG0007876	sp|Q9P0K1|ADA22_HUMAN	tr|A0A673T8Y4|A0A673T8Y4_SURSU
OG0007877	sp|Q9UBW7|ZMYM2_HUMAN	tr|A0A673T1P1|A0A673T1P1_SURSU
OG0007878	sp|Q9UJA9|ENPP5_HUMAN	tr|A0A673T550|A0A673T550_SURSU
OG0007879	sp|Q9UK96|FBX10_HUMAN	tr|A0A673UXY5|A0A673UXY5_SURSU
OG0007880	sp|A0A1B0GVV1|SIM35_HUMAN	tr|A0A673VAF3|A0A673VAF3_SURSU
OG0007881	sp|A6NFY4|NEMP2_HUMAN	tr|A0A673TWN2|A0A673TWN2_SURSU
OG0007882	sp|O14841|OPLA_HUMAN	tr|A0A673VID2|A0A673VID2_SURSU
OG0007883	sp|O60832|DKC1_HUMAN	tr|A0A673U4E9|A0A673U4E9_SURSU
OG0007884	sp|P04085|PDGFA_HUMAN	tr|A0A673TV85|A0A673TV85_SURSU
OG0007885	sp|P06756|ITAV_HUMAN	tr|A0A673U9L3|A0A673U9L3_SURSU
OG0007886	sp|P08133|ANXA6_HUMAN	tr|A0A673UZY0|A0A673UZY0_SURSU
OG0007887	sp|P08397|HEM3_HUMAN	tr|A0A673TEM4|A0A673TEM4_SURSU
OG0007888	sp|P10914|IRF1_HUMAN	tr|A0A673UDQ5|A0A673UDQ5_SURSU
OG0007889	sp|P14635|CCNB1_HUMAN	tr|A0A673UZ08|A0A673UZ08_SURSU
OG0007890	sp|P21926|CD9_HUMAN	tr|A0A673TRS5|A0A673TRS5_SURSU
OG0007891	sp|P24310|CX7A1_HUMAN	tr|A0A673UCW8|A0A673UCW8_SURSU
OG0007892	sp|P48165|CXA8_HUMAN	tr|A0A673TZL9|A0A673TZL9_SURSU
OG0007893	sp|P48556|PSMD8_HUMAN	tr|A0A673VE56|A0A673VE56_SURSU
OG0007894	sp|P49798|RGS4_HUMAN	tr|A0A673TID9|A0A673TID9_SURSU
OG0007895	sp|P51570|GALK1_HUMAN	tr|A0A673UQW4|A0A673UQW4_SURSU
OG0007896	sp|P52333|JAK3_HUMAN	tr|A0A673UFI5|A0A673UFI5_SURSU
OG0007897	sp|Q03154|ACY1_HUMAN	tr|A0A673TK21|A0A673TK21_SURSU
OG0007898	sp|Q0VDF9|HSP7E_HUMAN	tr|A0A673UK74|A0A673UK74_SURSU
OG0007899	sp|Q0VFZ6|CF210_HUMAN	tr|A0A673U049|A0A673U049_SURSU
OG0007900	sp|Q15406|NR6A1_HUMAN	tr|A0A673TIB5|A0A673TIB5_SURSU
OG0007901	sp|Q3KNS1|PTHD3_HUMAN	tr|A0A673VL04|A0A673VL04_SURSU
OG0007902	sp|Q5JUQ0|FA78A_HUMAN	tr|A0A673VTK3|A0A673VTK3_SURSU
OG0007903	sp|Q63HQ0|AP1AR_HUMAN	tr|A0A673T5Y3|A0A673T5Y3_SURSU
OG0007904	sp|Q6DKJ4|NXN_HUMAN	tr|A0A673UQJ1|A0A673UQJ1_SURSU
OG0007905	sp|Q6IPT2|GAR5A_HUMAN	tr|A0A673VI81|A0A673VI81_SURSU
OG0007906	sp|Q6PIL6|KCIP4_HUMAN	tr|A0A673SVK6|A0A673SVK6_SURSU
OG0007907	sp|Q7Z4H8|PLGT3_HUMAN	tr|A0A673U736|A0A673U736_SURSU
OG0007908	sp|Q86VF2|IGFN1_HUMAN	tr|A0A673UJH1|A0A673UJH1_SURSU
OG0007909	sp|Q86WK9|PAQR7_HUMAN	tr|A0A673V7P5|A0A673V7P5_SURSU
OG0007910	sp|Q8IVL6|P3H3_HUMAN	tr|A0A673U7T9|A0A673U7T9_SURSU
OG0007911	sp|Q8IZF0|NALCN_HUMAN	tr|A0A673UQ17|A0A673UQ17_SURSU
OG0007912	sp|Q8N3J2|METL4_HUMAN	tr|A0A673V5R7|A0A673V5R7_SURSU
OG0007913	sp|Q8N807|PDILT_HUMAN	tr|A0A673VK16|A0A673VK16_SURSU
OG0007914	sp|Q8NBF6|AVL9_HUMAN	tr|A0A673UE81|A0A673UE81_SURSU
OG0007915	sp|Q8TE85|GRHL3_HUMAN	tr|A0A673T5D4|A0A673T5D4_SURSU
OG0007916	sp|Q8WUH2|TGFA1_HUMAN	tr|A0A673TUM2|A0A673TUM2_SURSU
OG0007917	sp|Q8WUS8|D42E1_HUMAN	tr|A0A673VLV9|A0A673VLV9_SURSU
OG0007918	sp|Q96CW6|S7A6O_HUMAN	tr|A0A673UG64|A0A673UG64_SURSU
OG0007919	sp|Q96HS1|PGAM5_HUMAN	tr|A0A673V1S5|A0A673V1S5_SURSU
OG0007920	sp|Q96SD1|DCR1C_HUMAN	tr|A0A673UCT3|A0A673UCT3_SURSU
OG0007921	sp|Q99460|PSMD1_HUMAN	tr|A0A673V3T2|A0A673V3T2_SURSU
OG0007922	sp|Q99541|PLIN2_HUMAN	tr|A0A673TK69|A0A673TK69_SURSU
OG0007923	sp|Q9BR11|ZSWM1_HUMAN	tr|A0A673V5A4|A0A673V5A4_SURSU
OG0007924	sp|Q9BRB3|PIGQ_HUMAN	tr|A0A673TX20|A0A673TX20_SURSU
OG0007925	sp|Q9BVT8|TMUB1_HUMAN	tr|A0A673U3U8|A0A673U3U8_SURSU
OG0007926	sp|Q9GZX7|AICDA_HUMAN	tr|A0A673TNJ3|A0A673TNJ3_SURSU
OG0007927	sp|Q9H019|MFR1L_HUMAN	tr|A0A673V8D9|A0A673V8D9_SURSU
OG0007928	sp|Q9H5U6|ZCHC4_HUMAN	tr|A0A673T1Q5|A0A673T1Q5_SURSU
OG0007929	sp|Q9H8Y1|VRTN_HUMAN	tr|A0A673U4D7|A0A673U4D7_SURSU
OG0007930	sp|Q9NP59|S40A1_HUMAN	tr|A0A673TUL0|A0A673TUL0_SURSU
OG0007931	sp|Q9NQ38|ISK5_HUMAN	tr|A0A673VJ63|A0A673VJ63_SURSU
OG0007932	sp|Q9NQ76|MEPE_HUMAN	tr|A0A673V233|A0A673V233_SURSU
OG0007933	sp|Q9NXV6|CARF_HUMAN	tr|A0A673SLP4|A0A673SLP4_SURSU
OG0007934	sp|Q9NZM5|NOP53_HUMAN	tr|A0A673UYQ8|A0A673UYQ8_SURSU
OG0007935	sp|Q9NZV1|CRIM1_HUMAN	tr|A0A673T5W6|A0A673T5W6_SURSU
OG0007936	sp|Q9P1W3|CSC1_HUMAN	tr|A0A673TLL3|A0A673TLL3_SURSU
OG0007937	sp|Q9UBK8|MTRR_HUMAN	tr|A0A673T2G6|A0A673T2G6_SURSU
OG0007938	sp|Q9UBP6|TRMB_HUMAN	tr|A0A673TG55|A0A673TG55_SURSU
OG0007939	sp|Q9UIJ5|ZDHC2_HUMAN	tr|A0A673SXJ9|A0A673SXJ9_SURSU
OG0007940	sp|Q9ULT0|TTC7A_HUMAN	tr|A0A673SUU4|A0A673SUU4_SURSU
OG0007941	sp|Q9UPM9|B9D1_HUMAN	tr|A0A673VMQ9|A0A673VMQ9_SURSU
OG0007942	sp|Q9Y248|PSF2_HUMAN	tr|A0A673VD80|A0A673VD80_SURSU
OG0007943	sp|Q9Y388|RBMX2_HUMAN	tr|A0A673UTR5|A0A673UTR5_SURSU
OG0007944	sp|A0JD36|TRDV2_HUMAN	tr|A0A673TH07|A0A673TH07_SURSU
OG0007945	sp|A4FU69|EFCB5_HUMAN	tr|A0A673UNX6|A0A673UNX6_SURSU
OG0007946	sp|A6NCN8|TEX52_HUMAN	tr|A0A673UH56|A0A673UH56_SURSU
OG0007947	sp|O00267|SPT5H_HUMAN	tr|A0A673UJU5|A0A673UJU5_SURSU
OG0007948	sp|O15393|TMPS2_HUMAN	tr|A0A673SKI1|A0A673SKI1_SURSU
OG0007949	sp|O43692|PI15_HUMAN	tr|A0A673VE71|A0A673VE71_SURSU
OG0007950	sp|O75509|TNR21_HUMAN	tr|A0A673TFA6|A0A673TFA6_SURSU
OG0007951	sp|O75751|S22A3_HUMAN	tr|A0A673TPA4|A0A673TPA4_SURSU
OG0007952	sp|P06681|CO2_HUMAN	tr|A0A673TJG3|A0A673TJG3_SURSU
OG0007953	sp|P10451|OSTP_HUMAN	tr|A0A673V1J3|A0A673V1J3_SURSU
OG0007954	sp|P23769|GATA2_HUMAN	tr|A0A673UWS8|A0A673UWS8_SURSU
OG0007955	sp|P28070|PSB4_HUMAN	tr|A0A673U789|A0A673U789_SURSU
OG0007956	sp|P31942|HNRH3_HUMAN	tr|A0A673U5W9|A0A673U5W9_SURSU
OG0007957	sp|P35070|BTC_HUMAN	tr|A0A673SU84|A0A673SU84_SURSU
OG0007958	sp|P49767|VEGFC_HUMAN	tr|A0A673STX7|A0A673STX7_SURSU
OG0007959	sp|Q12893|TM115_HUMAN	tr|A0A673V6R9|A0A673V6R9_SURSU
OG0007960	sp|Q14863|PO6F1_HUMAN	tr|A0A673TU35|A0A673TU35_SURSU
OG0007961	sp|Q16880|CGT_HUMAN	tr|A0A673T1F1|A0A673T1F1_SURSU
OG0007962	sp|Q499Z3|SLNL1_HUMAN	tr|A0A673TSV2|A0A673TSV2_SURSU
OG0007963	sp|Q5HYC2|K2026_HUMAN	tr|A0A673U2D7|A0A673U2D7_SURSU
OG0007964	sp|Q5TAH2|SL9C2_HUMAN	tr|A0A673U231|A0A673U231_SURSU
OG0007965	sp|Q6Y7W6|GGYF2_HUMAN	tr|A0A673UN27|A0A673UN27_SURSU
OG0007966	sp|Q6ZNG9|KRBA2_HUMAN	tr|A0A673VK85|A0A673VK85_SURSU
OG0007967	sp|Q6ZUX7|LHPL2_HUMAN	tr|A0A673V4Y5|A0A673V4Y5_SURSU
OG0007968	sp|Q7Z7J9|CK2N1_HUMAN	tr|A0A673UEY3|A0A673UEY3_SURSU
OG0007969	sp|Q86WB7|UN93A_HUMAN	tr|A0A673U296|A0A673U296_SURSU
OG0007970	sp|Q8N1W2|ZN710_HUMAN	tr|A0A673TJD6|A0A673TJD6_SURSU
OG0007971	sp|Q8N2H9|PELI3_HUMAN	tr|A0A673U1H0|A0A673U1H0_SURSU
OG0007972	sp|Q92806|KCNJ9_HUMAN	tr|A0A673TLA1|A0A673TLA1_SURSU
OG0007973	sp|Q92886|NGN1_HUMAN	tr|A0A673T0P2|A0A673T0P2_SURSU
OG0007974	sp|Q96HP8|T176A_HUMAN	tr|A0A673UB71|A0A673UB71_SURSU
OG0007975	sp|Q96JT2|S45A3_HUMAN	tr|A0A673SY53|A0A673SY53_SURSU
OG0007976	sp|Q96LK8|SPT32_HUMAN	tr|A0A673U5N9|A0A673U5N9_SURSU
OG0007977	sp|Q96M34|TEX55_HUMAN	tr|A0A673T0Q1|A0A673T0Q1_SURSU
OG0007978	sp|Q96N23|CFA54_HUMAN	tr|A0A673VLU0|A0A673VLU0_SURSU
OG0007979	sp|Q96PB1|CASD1_HUMAN	tr|A0A673T9S0|A0A673T9S0_SURSU
OG0007980	sp|Q96QK8|SIM14_HUMAN	tr|A0A673SLY4|A0A673SLY4_SURSU
OG0007981	sp|Q96RN1|S26A8_HUMAN	tr|A0A673T3F5|A0A673T3F5_SURSU
OG0007982	sp|Q96S65|CSRN1_HUMAN	tr|A0A673TQC3|A0A673TQC3_SURSU
OG0007984	sp|Q99645|EPYC_HUMAN	tr|A0A673TNK0|A0A673TNK0_SURSU
OG0007985	sp|Q9BSK4|FEM1A_HUMAN	tr|A0A673UZC9|A0A673UZC9_SURSU
OG0007986	sp|Q9BWT6|MND1_HUMAN	tr|A0A673T711|A0A673T711_SURSU
OG0007987	sp|Q9BXV9|GON7_HUMAN	tr|A0A673UEV0|A0A673UEV0_SURSU
OG0007988	sp|Q9BY49|PECR_HUMAN	tr|A0A673TE14|A0A673TE14_SURSU
OG0007989	sp|Q9H3K2|GHITM_HUMAN	tr|A0A673VFV3|A0A673VFV3_SURSU
OG0007990	sp|Q9H9Y6|RPA2_HUMAN	tr|A0A673SSR3|A0A673SSR3_SURSU
OG0007991	sp|Q9NVP2|ASF1B_HUMAN	tr|A0A673VBL3|A0A673VBL3_SURSU
OG0007992	sp|Q9UJC3|HOOK1_HUMAN	tr|A0A673VHI4|A0A673VHI4_SURSU
OG0007993	sp|Q9UKL6|PPCT_HUMAN	tr|A0A673VIK8|A0A673VIK8_SURSU
OG0007994	sp|Q9UQQ2|SH2B3_HUMAN	tr|A0A673VPF5|A0A673VPF5_SURSU
OG0007995	sp|Q9Y234|LIPT_HUMAN	tr|A0A673U5A3|A0A673U5A3_SURSU
OG0007996	sp|Q9Y2V3|RX_HUMAN	tr|A0A673UP43|A0A673UP43_SURSU
OG0007997	sp|Q9Y4U1|MMAC_HUMAN	tr|A0A673TY39|A0A673TY39_SURSU
OG0007998	sp|Q9Y5T4|DJC15_HUMAN	tr|A0A673T1B0|A0A673T1B0_SURSU
OG0008000	sp|A1YPR0|ZBT7C_HUMAN	tr|A0A673VUP7|A0A673VUP7_SURSU
OG0008001	sp|A5D8V7|ODAD3_HUMAN	tr|A0A673V7Q1|A0A673V7Q1_SURSU
OG0008002	sp|O60543|CIDEA_HUMAN	tr|A0A673VRT1|A0A673VRT1_SURSU
OG0008003	sp|O75167|PHAR2_HUMAN	tr|A0A673T3L9|A0A673T3L9_SURSU
OG0008004	sp|O75391|SPAG7_HUMAN	tr|A0A673VAJ3|A0A673VAJ3_SURSU
OG0008005	sp|P09884|DPOLA_HUMAN	tr|A0A673UJK4|A0A673UJK4_SURSU
OG0008006	sp|P0DP42|T225B_HUMAN	tr|A0A673UJI3|A0A673UJI3_SURSU
OG0008007	sp|P14151|LYAM1_HUMAN	tr|A0A673SYH2|A0A673SYH2_SURSU
OG0008008	sp|P14784|IL2RB_HUMAN	tr|A0A673UYT4|A0A673UYT4_SURSU
OG0008009	sp|P15735|PHKG2_HUMAN	tr|A0A673TWT5|A0A673TWT5_SURSU
OG0008010	sp|P23921|RIR1_HUMAN	tr|A0A673U745|A0A673U745_SURSU
OG0008011	sp|P25067|CO8A2_HUMAN	tr|A0A673TAU1|A0A673TAU1_SURSU
OG0008012	sp|P25786|PSA1_HUMAN	tr|A0A673TIK0|A0A673TIK0_SURSU
OG0008013	sp|P26196|DDX6_HUMAN	tr|A0A673VQU0|A0A673VQU0_SURSU
OG0008014	sp|P28331|NDUS1_HUMAN	tr|A0A673T276|A0A673T276_SURSU
OG0008015	sp|P58549|FXYD7_HUMAN	tr|A0A673UY47|A0A673UY47_SURSU
OG0008016	sp|P61956|SUMO2_HUMAN	tr|A0A673VNL7|A0A673VNL7_SURSU
OG0008017	sp|P68402|PA1B2_HUMAN	tr|A0A673V842|A0A673V842_SURSU
OG0008019	sp|Q02818|NUCB1_HUMAN	tr|A0A673VJR1|A0A673VJR1_SURSU
OG0008020	sp|Q14508|WFDC2_HUMAN	tr|A0A673UZZ5|A0A673UZZ5_SURSU
OG0008021	sp|Q14624|ITIH4_HUMAN	tr|A0A673UJD4|A0A673UJD4_SURSU
OG0008022	sp|Q14D04|MELT_HUMAN	tr|A0A673U2V6|A0A673U2V6_SURSU
OG0008023	sp|Q15075|EEA1_HUMAN	tr|A0A673TKF1|A0A673TKF1_SURSU
OG0008024	sp|Q1ED39|KNOP1_HUMAN	tr|A0A673VI68|A0A673VI68_SURSU
OG0008025	sp|Q537H7|SPT45_HUMAN	tr|A0A673VG16|A0A673VG16_SURSU
OG0008026	sp|Q5FWF4|ZRAB3_HUMAN	tr|A0A673SZ98|A0A673SZ98_SURSU
OG0008027	sp|Q63HM1|KFA_HUMAN	tr|A0A673VKI1|A0A673VKI1_SURSU
OG0008028	sp|Q6DHV7|ADAL_HUMAN	tr|A0A673V0G4|A0A673V0G4_SURSU
OG0008029	sp|Q6NUJ2|CK087_HUMAN	tr|A0A673TZX1|A0A673TZX1_SURSU
OG0008030	sp|Q6PID6|TTC33_HUMAN	tr|A0A673T8B1|A0A673T8B1_SURSU
OG0008031	sp|Q6ZUI0|TPRG1_HUMAN	tr|A0A673TJ56|A0A673TJ56_SURSU
OG0008032	sp|Q7Z410|TMPS9_HUMAN	tr|A0A673TUX6|A0A673TUX6_SURSU
OG0008033	sp|Q7Z624|CMKMT_HUMAN	tr|A0A673VAQ8|A0A673VAQ8_SURSU
OG0008034	sp|Q8IWW8|HOT_HUMAN	tr|A0A673UPG4|A0A673UPG4_SURSU
OG0008035	sp|Q8IZ57|NRSN1_HUMAN	tr|A0A673U8N6|A0A673U8N6_SURSU
OG0008036	sp|Q8N720|ZN655_HUMAN	tr|A0A673UBJ6|A0A673UBJ6_SURSU
OG0008037	sp|Q8N8R5|CB069_HUMAN	tr|A0A673TG48|A0A673TG48_SURSU
OG0008038	sp|Q8N8V4|ANS4B_HUMAN	tr|A0A673U9B2|A0A673U9B2_SURSU
OG0008039	sp|Q8NBU5|ATAD1_HUMAN	tr|A0A673TYU3|A0A673TYU3_SURSU
OG0008040	sp|Q8TED9|AF1L1_HUMAN	tr|A0A673SP32|A0A673SP32_SURSU
OG0008041	sp|Q8WU90|ZC3HF_HUMAN	tr|A0A673U9P1|A0A673U9P1_SURSU
OG0008042	sp|Q8WW01|SEN15_HUMAN	tr|A0A673U8H1|A0A673U8H1_SURSU
OG0008043	sp|Q92558|WASF1_HUMAN	tr|A0A673U7Y3|A0A673U7Y3_SURSU
OG0008044	sp|Q96ID5|IGS21_HUMAN	tr|A0A673TB31|A0A673TB31_SURSU
OG0008045	sp|Q96P48|ARAP1_HUMAN	tr|A0A673UYJ9|A0A673UYJ9_SURSU
OG0008046	sp|Q96PL5|ERMAP_HUMAN	tr|A0A673V754|A0A673V754_SURSU
OG0008047	sp|Q96Q42|ALS2_HUMAN	tr|A0A673T1H8|A0A673T1H8_SURSU
OG0008048	sp|Q99417|MYCBP_HUMAN	tr|A0A673US91|A0A673US91_SURSU
OG0008049	sp|Q99747|SNAG_HUMAN	tr|A0A673VPQ2|A0A673VPQ2_SURSU
OG0008050	sp|Q9C037|TRIM4_HUMAN	tr|A0A673UDY6|A0A673UDY6_SURSU
OG0008051	sp|Q9H3Z4|DNJC5_HUMAN	tr|A0A673V0V0|A0A673V0V0_SURSU
OG0008052	sp|Q9HCE1|MOV10_HUMAN	tr|A0A673VHJ6|A0A673VHJ6_SURSU
OG0008053	sp|Q9UJY4|GGA2_HUMAN	tr|A0A673UW97|A0A673UW97_SURSU
