Orthogroup	Homo_sapiens	Mus_musculus
OG0006702	sp|Q9NRM7|LATS2_HUMAN	sp|Q7TSJ6|LATS2_MOUSE
OG0006703	sp|Q9NSI5|IGSF5_HUMAN	sp|Q7TSN7|IGSF5_MOUSE
OG0006704	sp|Q9NYD6|HXC10_HUMAN	sp|P31257|HXC10_MOUSE
OG0006705	sp|Q9NZ56|FMN2_HUMAN	sp|Q9JL04|FMN2_MOUSE
OG0006706	sp|Q9P296|C5AR2_HUMAN	sp|Q8BW93|C5AR2_MOUSE
OG0006707	sp|Q9UBG3|CRNN_HUMAN	tr|D3YUU6|D3YUU6_MOUSE
OG0006708	sp|Q9UBP4|DKK3_HUMAN	sp|Q9QUN9|DKK3_MOUSE
OG0006709	sp|Q9ULD6|INTU_HUMAN	sp|Q059U7|INTU_MOUSE
OG0006710	sp|Q9Y4E8|UBP15_HUMAN	sp|Q8R5H1|UBP15_MOUSE
OG0006711	sp|Q9Y5Y4|PD2R2_HUMAN	sp|Q9Z2J6|PD2R2_MOUSE
OG0006712	sp|Q9Y6G5|COMDA_HUMAN	sp|Q8JZY2|COMDA_MOUSE
OG0006713	sp|A6NHN0|OTOL1_HUMAN	sp|Q4ZJM7|OTOL1_MOUSE
OG0006714	sp|O15399|NMDE4_HUMAN	sp|Q03391|NMDE4_MOUSE
OG0006715	sp|O43422|P52K_HUMAN	sp|Q9CUX1|P52K_MOUSE
OG0006716	sp|O43432|IF4G3_HUMAN	sp|Q80XI3|IF4G3_MOUSE
OG0006717	sp|O43505|B4GA1_HUMAN	sp|Q8BWP8|B4GA1_MOUSE
OG0006718	sp|O60701|UGDH_HUMAN	sp|O70475|UGDH_MOUSE
OG0006719	sp|O95721|SNP29_HUMAN	sp|Q9ERB0|SNP29_MOUSE
OG0006720	sp|O95967|FBLN4_HUMAN	sp|Q9WVJ9|FBLN4_MOUSE
OG0006721	sp|P08962|CD63_HUMAN	sp|P41731|CD63_MOUSE
OG0006722	sp|P0C2L3|F163B_HUMAN	sp|Q8BUM6|F163B_MOUSE
OG0006723	sp|P11836|CD20_HUMAN	sp|P19437|CD20_MOUSE
OG0006724	sp|P12107|COBA1_HUMAN	sp|Q61245|COBA1_MOUSE
OG0006725	sp|P24855|DNAS1_HUMAN	sp|P49183|DNAS1_MOUSE
OG0006726	sp|P31939|PUR9_HUMAN	sp|Q9CWJ9|PUR9_MOUSE
OG0006727	sp|P32320|CDD_HUMAN	sp|P56389|CDD_MOUSE
OG0006728	sp|P35968|VGFR2_HUMAN	sp|P35918|VGFR2_MOUSE
OG0006729	sp|P53805|RCAN1_HUMAN	sp|Q9JHG6|RCAN1_MOUSE
OG0006730	sp|P60510|PP4C_HUMAN	sp|P97470|PP4C_MOUSE
OG0006731	sp|P60893|GPR85_HUMAN	sp|P60894|GPR85_MOUSE
OG0006732	sp|P82094|TMF1_HUMAN	sp|B9EKI3|TMF1_MOUSE
OG0006733	sp|P82650|RT22_HUMAN	sp|Q9CXW2|RT22_MOUSE
OG0006734	sp|Q13319|CD5R2_HUMAN	sp|O35926|CD5R2_MOUSE
OG0006735	sp|Q14677|EPN4_HUMAN	sp|Q99KN9|EPN4_MOUSE
OG0006736	sp|Q17R31|TATD3_HUMAN	sp|Q3U1C6|TATD3_MOUSE
OG0006737	sp|Q53FT3|HIKES_HUMAN	sp|Q9DD02|HIKES_MOUSE
OG0006738	sp|Q569G3|CE047_HUMAN	sp|Q24JP4|CE047_MOUSE
OG0006739	sp|Q5SQS7|SH24B_HUMAN	sp|A6X942|SH24B_MOUSE
OG0006740	sp|Q6GMV2|SMYD5_HUMAN	sp|Q3TYX3|SMYD5_MOUSE
OG0006741	sp|Q7RTY1|MOT9_HUMAN	sp|Q7TM99|MOT9_MOUSE
OG0006742	sp|Q7Z3K3|POGZ_HUMAN	sp|Q8BZH4|POGZ_MOUSE
OG0006743	sp|Q7Z5H3|RHG22_HUMAN	sp|Q8BL80|RHG22_MOUSE
OG0006744	sp|Q86T29|ZN605_HUMAN	tr|E9QAH2|E9QAH2_MOUSE
OG0006745	sp|Q86XN8|MEX3D_HUMAN	sp|Q3UE17|MEX3D_MOUSE
OG0006746	sp|Q86YF9|DZIP1_HUMAN	sp|Q8BMD2|DZIP1_MOUSE
OG0006747	sp|Q86YJ5|MARH9_HUMAN	sp|Q3TZ87|MARH9_MOUSE
OG0006748	sp|Q8IZF3|AGRF4_HUMAN	sp|Q9D2L6|AGRF4_MOUSE
OG0006749	sp|Q8N865|CG031_HUMAN	sp|Q9D5Y0|CG031_MOUSE
OG0006750	sp|Q8N8D1|PDCD7_HUMAN	sp|Q9WTY1|PDCD7_MOUSE
OG0006751	sp|Q8N9R8|SCAI_HUMAN	sp|Q8C8N2|SCAI_MOUSE
OG0006752	sp|Q8NA69|TEX45_HUMAN	tr|G3XA23|G3XA23_MOUSE
OG0006753	sp|Q8NC74|RB8NL_HUMAN	tr|A2ABX0|A2ABX0_MOUSE
OG0006754	sp|Q8NI38|IKBD_HUMAN	sp|Q2TB02|IKBD_MOUSE
OG0006755	sp|Q8TCT1|PHOP1_HUMAN	sp|Q8R2H9|PHOP1_MOUSE
OG0006756	sp|Q8TD55|PKHO2_HUMAN	sp|Q8K124|PKHO2_MOUSE
OG0006757	sp|Q8WVF5|KCTD4_HUMAN	sp|Q9D7X1|KCTD4_MOUSE
OG0006758	sp|Q92622|RUBIC_HUMAN	sp|Q80U62|RUBIC_MOUSE
OG0006759	sp|Q92956|TNR14_HUMAN	sp|Q80WM9|TNR14_MOUSE
OG0006760	sp|Q96FV0|LRC46_HUMAN	sp|Q9DAP0|LRC46_MOUSE
OG0006761	sp|Q96HH4|TM169_HUMAN	sp|Q8BG50|TM169_MOUSE
OG0006762	sp|Q96KV7|WDR90_HUMAN	sp|Q6ZPG2|WDR90_MOUSE
OG0006763	sp|Q96NY8|NECT4_HUMAN	sp|Q8R007|NECT4_MOUSE
OG0006764	sp|Q99676|ZN184_HUMAN	sp|Q7TSH9|ZN184_MOUSE
OG0006765	sp|Q99832|TCPH_HUMAN	sp|P80313|TCPH_MOUSE
OG0006766	sp|Q9BQ48|RM34_HUMAN	sp|Q99N91|RM34_MOUSE
OG0006767	sp|Q9BSR8|YIPF4_HUMAN	sp|Q8C407|YIPF4_MOUSE
OG0006768	sp|Q9BTE0|NAT9_HUMAN	sp|Q3UG98|NAT9_MOUSE
OG0006769	sp|Q9BTP7|FAP24_HUMAN	sp|Q8BHL6|FAP24_MOUSE
OG0006770	sp|Q9GZS1|RPA49_HUMAN	sp|Q8K202|RPA49_MOUSE
OG0006771	sp|Q9H5I5|PIEZ2_HUMAN	sp|Q8CD54|PIEZ2_MOUSE
OG0006772	sp|Q9H5V9|STEEP_HUMAN	sp|Q8VDP2|STEEP_MOUSE
OG0006773	sp|Q9HCT0|FGF22_HUMAN	sp|Q9ESS2|FGF22_MOUSE
OG0006774	sp|Q9NQX1|PRDM5_HUMAN	sp|Q9CXE0|PRDM5_MOUSE
OG0006775	sp|Q9NR63|CP26B_HUMAN	sp|Q811W2|CP26B_MOUSE
OG0006776	sp|Q9NUC0|SRTD4_HUMAN	sp|A7DTG3|SRTD4_MOUSE
OG0006777	sp|Q9NV29|TM100_HUMAN	sp|Q9CQG9|TM100_MOUSE
OG0006778	sp|Q9NVV5|AIG1_HUMAN	sp|Q9D8B1|AIG1_MOUSE
OG0006779	sp|Q9UBV2|SE1L1_HUMAN	sp|Q9Z2G6|SE1L1_MOUSE
OG0006780	sp|Q9UKA4|AKA11_HUMAN	tr|E9Q777|E9Q777_MOUSE
OG0006781	sp|Q9Y2I9|TBC30_HUMAN	sp|Q69ZT9|TBC30_MOUSE
OG0006782	sp|Q9Y3I1|FBX7_HUMAN	sp|Q3U7U3|FBX7_MOUSE
OG0006783	sp|Q9Y3P9|RBGP1_HUMAN	sp|A2AWA9|RBGP1_MOUSE
OG0006784	sp|Q9Y6J9|TAF6L_HUMAN	sp|Q8R2K4|TAF6L_MOUSE
OG0006785	sp|A2A3L6|TTC24_HUMAN	sp|Q8BYG0|TTC24_MOUSE
OG0006786	sp|A4D263|SPT48_HUMAN	sp|Q5NC83|SPT48_MOUSE
OG0006787	sp|A6NJI9|LRC72_HUMAN	tr|A0A1Y7VMI0|A0A1Y7VMI0_MOUSE
OG0006788	sp|A6QL63|ABTB3_HUMAN	sp|Q6GQW0|ABTB3_MOUSE
OG0006789	sp|O00198|HRK_HUMAN	sp|P62816|HRK_MOUSE
OG0006790	sp|O15218|GP182_HUMAN	sp|P43142|GP182_MOUSE
OG0006791	sp|O94983|CMTA2_HUMAN	sp|Q80Y50|CMTA2_MOUSE
OG0006792	sp|O95749|GGPPS_HUMAN	sp|Q9WTN0|GGPPS_MOUSE
OG0006793	sp|P03973|SLPI_HUMAN	sp|P97430|SLPI_MOUSE
OG0006794	sp|P10071|GLI3_HUMAN	sp|Q61602|GLI3_MOUSE
OG0006795	sp|P13196|HEM1_HUMAN	sp|Q8VC19|HEM1_MOUSE
OG0006796	sp|P21781|FGF7_HUMAN	sp|P36363|FGF7_MOUSE
OG0006797	sp|P26640|SYVC_HUMAN	sp|Q9Z1Q9|SYVC_MOUSE
OG0006798	sp|P30711|GSTT1_HUMAN	sp|Q64471|GSTT1_MOUSE
OG0006799	sp|P31947|1433S_HUMAN	sp|O70456|1433S_MOUSE
OG0006800	sp|P41587|VIPR2_HUMAN	sp|P41588|VIPR2_MOUSE
OG0006801	sp|P49326|FMO5_HUMAN	sp|P97872|FMO5_MOUSE
OG0006802	sp|P50548|ERF_HUMAN	sp|P70459|ERF_MOUSE
OG0006803	sp|P56202|CATW_HUMAN	sp|P56203|CATW_MOUSE
OG0006804	sp|P60022|DEFB1_HUMAN	sp|P56386|DEFB1_MOUSE
OG0006805	sp|Q12912|IRAG2_HUMAN	sp|Q60664|IRAG2_MOUSE
OG0006806	sp|Q16849|PTPRN_HUMAN	sp|Q60673|PTPRN_MOUSE
OG0006807	sp|Q2M1V0|ISX_HUMAN	sp|A1A546|ISX_MOUSE
OG0006808	sp|Q2TAA2|IAH1_HUMAN	sp|Q9DB29|IAH1_MOUSE
OG0006809	sp|Q52LA3|LIN52_HUMAN	sp|Q8CD94|LIN52_MOUSE
OG0006810	sp|Q5BJE1|CC178_HUMAN	sp|Q8CDV0|CC178_MOUSE
OG0006811	sp|Q5HYI7|MTX3_HUMAN	tr|D3YTP3|D3YTP3_MOUSE
OG0006812	sp|Q5RI15|COX20_HUMAN	sp|Q9D7J4|COX20_MOUSE
OG0006813	sp|Q5SVS4|KMCP1_HUMAN	sp|Q9CR58|KMCP1_MOUSE
OG0006814	sp|Q5T6V5|QSPP_HUMAN	tr|G3X8U3|G3X8U3_MOUSE
OG0006815	sp|Q5U5X0|LYRM7_HUMAN	sp|Q9DA03|LYRM7_MOUSE
OG0006816	sp|Q68DN1|CB016_HUMAN	tr|A0A1W2P6U8|A0A1W2P6U8_MOUSE
OG0006817	sp|Q6N063|OGFD2_HUMAN	sp|Q9CQ04|OGFD2_MOUSE
OG0006818	sp|Q6ZRI0|OTOG_HUMAN	sp|O55225|OTOG_MOUSE
OG0006819	sp|Q76KP1|B4GN4_HUMAN	sp|Q766D5|B4GN4_MOUSE
OG0006820	sp|Q86XW9|TXND6_HUMAN	sp|A0A1L1SUL6|TXND6_MOUSE
OG0006821	sp|Q8IWZ6|BBS7_HUMAN	sp|Q8K2G4|BBS7_MOUSE
OG0006822	sp|Q8IXM3|RM41_HUMAN	sp|Q9CQN7|RM41_MOUSE
OG0006823	sp|Q8N165|PDK1L_HUMAN	sp|Q8QZR7|PDK1L_MOUSE
OG0006824	sp|Q8NBP0|TTC13_HUMAN	tr|A0A1L1SSC7|A0A1L1SSC7_MOUSE
OG0006825	sp|Q8NFP4|MDGA1_HUMAN	sp|Q0PMG2|MDGA1_MOUSE
OG0006826	sp|Q8NFT2|STEA2_HUMAN	sp|Q8BWB6|STEA2_MOUSE
OG0006827	sp|Q8TBM8|DJB14_HUMAN	sp|Q149L6|DJB14_MOUSE
OG0006828	sp|Q92826|HXB13_HUMAN	sp|P70321|HXB13_MOUSE
OG0006829	sp|Q96EX1|SIM12_HUMAN	sp|Q78RX3|SIM12_MOUSE
OG0006830	sp|Q96H78|S2544_HUMAN	sp|Q8BGF9|S2544_MOUSE
OG0006831	sp|Q96IL0|COA8_HUMAN	sp|Q9CQW7|COA8_MOUSE
OG0006832	sp|Q96PD6|MOGT1_HUMAN	sp|Q91ZV4|MOGT1_MOUSE
OG0006833	sp|Q96SZ4|ZSC10_HUMAN	sp|Q3URR7|ZSC10_MOUSE
OG0006834	sp|Q99453|PHX2B_HUMAN	sp|O35690|PHX2B_MOUSE
OG0006835	sp|Q99932|SPAG8_HUMAN	sp|Q3V0Q6|SPAG8_MOUSE
OG0006836	sp|Q9BYN7|ZN341_HUMAN	tr|Q6PGC9|Q6PGC9_MOUSE
OG0006837	sp|Q9C0I1|MTMRC_HUMAN	sp|Q80TA6|MTMRC_MOUSE
OG0006838	sp|Q9HC58|NCKX3_HUMAN	sp|Q99PD7|NCKX3_MOUSE
OG0006839	sp|Q9NQ50|RM40_HUMAN	sp|Q9Z2Q5|RM40_MOUSE
OG0006840	sp|Q9NQV6|PRD10_HUMAN	sp|Q3UTQ7|PRD10_MOUSE
OG0006841	sp|Q9NRN5|OLFL3_HUMAN	sp|Q8BK62|OLFL3_MOUSE
OG0006842	sp|Q9NRX4|PHP14_HUMAN	sp|Q9DAK9|PHP14_MOUSE
OG0006843	sp|Q9NUQ2|PLCE_HUMAN	sp|Q9D1E8|PLCE_MOUSE
OG0006844	sp|Q9NVH6|TMLH_HUMAN	sp|Q91ZE0|TMLH_MOUSE
OG0006845	sp|Q9P2R6|RERE_HUMAN	sp|Q80TZ9|RERE_MOUSE
OG0006846	sp|Q9UID6|ZN639_HUMAN	sp|Q99KZ6|ZN639_MOUSE
OG0006847	sp|Q9UJH8|METRN_HUMAN	sp|Q8C1Q4|METRN_MOUSE
OG0006848	sp|Q9UJQ7|SCP2D_HUMAN	sp|Q9DAH1|SCP2D_MOUSE
OG0006849	sp|Q9UQ05|KCNH4_HUMAN	tr|A2A5F7|A2A5F7_MOUSE
OG0006850	sp|Q9Y448|SKAP_HUMAN	sp|Q9D9Z1|SKAP_MOUSE
OG0006851	sp|A6NEL2|SWAHB_HUMAN	sp|Q8BZW2|SWAHB_MOUSE
OG0006852	sp|A6NGC4|TLCD2_HUMAN	sp|Q8VC26|TLCD2_MOUSE
OG0006853	sp|O00499|BIN1_HUMAN	sp|O08539|BIN1_MOUSE
OG0006854	sp|O60512|B4GT3_HUMAN	sp|Q91YY2|B4GT3_MOUSE
OG0006855	sp|O60725|ICMT_HUMAN	sp|Q9EQK7|ICMT_MOUSE
OG0006856	sp|O75940|SPF30_HUMAN	sp|Q8BGT7|SPF30_MOUSE
OG0006857	sp|O95096|NKX22_HUMAN	sp|P42586|NKX22_MOUSE
OG0006858	sp|O95342|ABCBB_HUMAN	sp|Q9QY30|ABCBB_MOUSE
OG0006859	sp|P00450|CERU_HUMAN	sp|Q61147|CERU_MOUSE
OG0006860	sp|P09327|VILI_HUMAN	sp|Q62468|VILI_MOUSE
OG0006861	sp|P15056|BRAF_HUMAN	sp|P28028|BRAF_MOUSE
OG0006862	sp|P21854|CD72_HUMAN	sp|P21855|CD72_MOUSE
OG0006863	sp|P28290|ITPI2_HUMAN	sp|Q922B9|ITPI2_MOUSE
OG0006864	sp|P32019|I5P2_HUMAN	sp|Q8K337|I5P2_MOUSE
OG0006865	sp|P32321|DCTD_HUMAN	sp|Q8K2D6|DCTD_MOUSE
OG0006866	sp|P33908|MA1A1_HUMAN	sp|P45700|MA1A1_MOUSE
OG0006867	sp|P42336|PK3CA_HUMAN	sp|P42337|PK3CA_MOUSE
OG0006868	sp|P43487|RANG_HUMAN	sp|P34022|RANG_MOUSE
OG0006869	sp|P52788|SPSY_HUMAN	sp|P97355|SPSY_MOUSE
OG0006870	sp|P54136|SYRC_HUMAN	sp|Q9D0I9|SYRC_MOUSE
OG0006871	sp|P58004|SESN2_HUMAN	sp|P58043|SESN2_MOUSE
OG0006872	sp|P60568|IL2_HUMAN	sp|P04351|IL2_MOUSE
OG0006873	sp|P78364|PHC1_HUMAN	sp|Q64028|PHC1_MOUSE
OG0006874	sp|Q03112|MECOM_HUMAN	sp|P14404|MECOM_MOUSE
OG0006875	sp|Q03167|TGBR3_HUMAN	sp|O88393|TGBR3_MOUSE
OG0006876	sp|Q06203|PUR1_HUMAN	sp|Q8CIH9|PUR1_MOUSE
OG0006877	sp|Q06265|EXOS9_HUMAN	sp|Q9JHI7|EXOS9_MOUSE
OG0006878	sp|Q08345|DDR1_HUMAN	sp|Q03146|DDR1_MOUSE
OG0006879	sp|Q12962|TAF10_HUMAN	sp|Q8K0H5|TAF10_MOUSE
OG0006880	sp|Q14699|RFTN1_HUMAN	sp|Q6A0D4|RFTN1_MOUSE
OG0006881	sp|Q15700|DLG2_HUMAN	sp|Q91XM9|DLG2_MOUSE
OG0006882	sp|Q5EB52|MEST_HUMAN	sp|Q07646|MEST_MOUSE
OG0006883	sp|Q5JS37|NHLC3_HUMAN	sp|Q8CCH2|NHLC3_MOUSE
OG0006884	sp|Q5T089|MORN1_HUMAN	tr|A2RTS7|A2RTS7_MOUSE
OG0006885	sp|Q5T7W7|TSTD2_HUMAN	sp|Q3U269|TSTD2_MOUSE
OG0006886	sp|Q5TC63|GRTP1_HUMAN	sp|Q9D3N8|GRTP1_MOUSE
OG0006887	sp|Q5VYS4|MEDAG_HUMAN	sp|Q14BA6|MEDAG_MOUSE
OG0006888	sp|Q6NYC8|PPR18_HUMAN	sp|Q8BQ30|PPR18_MOUSE
OG0006889	sp|Q6P161|RM54_HUMAN	sp|Q9CPW3|RM54_MOUSE
OG0006890	sp|Q6P9F7|LRC8B_HUMAN	sp|Q5DU41|LRC8B_MOUSE
OG0006891	sp|Q6UWP7|LCLT1_HUMAN	sp|Q3UN02|LCLT1_MOUSE
OG0006892	sp|Q6ZTZ1|MSD1_HUMAN	sp|Q8BIL2|MSD1_MOUSE
OG0006893	sp|Q70EL1|UBP54_HUMAN	sp|Q8BL06|UBP54_MOUSE
OG0006894	sp|Q86SU0|ILDR1_HUMAN	sp|Q8CBR1|ILDR1_MOUSE
OG0006895	sp|Q8NF91|SYNE1_HUMAN	sp|Q6ZWR6|SYNE1_MOUSE
OG0006896	sp|Q8NI37|PPTC7_HUMAN	sp|Q6NVE9|PPTC7_MOUSE
OG0006897	sp|Q8TAD8|SNIP1_HUMAN	sp|Q8BIZ6|SNIP1_MOUSE
OG0006898	sp|Q8TDY8|IGDC4_HUMAN	sp|Q9EQS9|IGDC4_MOUSE
OG0006899	sp|Q8WZ60|KLHL6_HUMAN	sp|Q6V595|KLHL6_MOUSE
OG0006900	sp|Q92804|RBP56_HUMAN	tr|Q8BQ46|Q8BQ46_MOUSE
OG0006901	sp|Q969S6|TM203_HUMAN	sp|Q8R235|TM203_MOUSE
OG0006902	sp|Q96BD8|SKA1_HUMAN	sp|Q9CPV1|SKA1_MOUSE
OG0006903	sp|Q96J92|WNK4_HUMAN	sp|Q80UE6|WNK4_MOUSE
OG0006904	sp|Q9BQD3|KXDL1_HUMAN	sp|Q80XH1|KXDL1_MOUSE
OG0006905	sp|Q9BTV7|CABL2_HUMAN	sp|Q8K3M5|CABL2_MOUSE
OG0006906	sp|Q9BW60|ELOV1_HUMAN	sp|Q9JLJ5|ELOV1_MOUSE
OG0006907	sp|Q9NUD9|PIGV_HUMAN	sp|Q7TPN3|PIGV_MOUSE
OG0006908	sp|Q9NUS5|AP5S1_HUMAN	sp|Q9D742|AP5S1_MOUSE
OG0006909	sp|Q9NW82|WDR70_HUMAN	sp|Q3TWF6|WDR70_MOUSE
OG0006910	sp|Q9NXB0|MKS1_HUMAN	sp|Q5SW45|MKS1_MOUSE
OG0006911	sp|Q9NYY1|IL20_HUMAN	sp|Q9JKV9|IL20_MOUSE
OG0006912	sp|Q9NZK7|PA2GE_HUMAN	sp|Q9QUL3|PA2GE_MOUSE
OG0006913	sp|Q9P0L0|VAPA_HUMAN	sp|Q9WV55|VAPA_MOUSE
OG0006914	sp|Q9P2D7|DYH1_HUMAN	sp|E9Q8T7|DYH1_MOUSE
OG0006915	sp|Q9P2Y5|UVRAG_HUMAN	sp|Q8K245|UVRAG_MOUSE
OG0006916	sp|Q9UKS7|IKZF2_HUMAN	sp|P81183|IKZF2_MOUSE
OG0006917	sp|Q9UKZ1|CNO11_HUMAN	sp|Q9CWN7|CNO11_MOUSE
OG0006918	sp|Q9UL12|SARDH_HUMAN	sp|Q99LB7|SARDH_MOUSE
OG0006919	sp|Q9ULE3|DEN2A_HUMAN	sp|Q8C4S8|DEN2A_MOUSE
OG0006920	sp|Q9ULR3|PPM1H_HUMAN	sp|Q3UYC0|PPM1H_MOUSE
OG0006921	sp|Q9UM13|APC10_HUMAN	sp|Q8K2H6|APC10_MOUSE
OG0006922	sp|Q9UMD9|COHA1_HUMAN	sp|Q07563|COHA1_MOUSE
OG0006923	sp|Q9UPQ8|DOLK_HUMAN	sp|Q8R2Y3|DOLK_MOUSE
OG0006924	sp|Q9Y376|CAB39_HUMAN	sp|Q06138|CAB39_MOUSE
OG0006925	sp|A0A1B0GTK4|F237A_HUMAN	tr|A0A1Z4VJI9|A0A1Z4VJI9_MOUSE
OG0006926	sp|A2VCK2|DCD2B_HUMAN	tr|J3KML0|J3KML0_MOUSE
OG0006927	sp|B7Z1M9|C2D4D_HUMAN	sp|P0CG09|C2C4D_MOUSE
OG0006928	sp|O00219|HYAS3_HUMAN	sp|O08650|HYAS3_MOUSE
OG0006929	sp|O14669|TMG2_HUMAN	sp|Q8R182|TMG2_MOUSE
OG0006930	sp|O15392|BIRC5_HUMAN	sp|O70201|BIRC5_MOUSE
OG0006931	sp|O15520|FGF10_HUMAN	sp|O35565|FGF10_MOUSE
OG0006932	sp|O43557|TNF14_HUMAN	sp|Q9QYH9|TNF14_MOUSE
OG0006934	sp|O95801|TTC4_HUMAN	sp|Q8R3H9|TTC4_MOUSE
OG0006935	sp|P04053|TDT_HUMAN	sp|P09838|TDT_MOUSE
OG0006936	sp|P05198|IF2A_HUMAN	sp|Q6ZWX6|IF2A_MOUSE
OG0006938	sp|P10745|RET3_HUMAN	sp|P49194|RET3_MOUSE
OG0006939	sp|P13584|CP4B1_HUMAN	sp|Q64462|CP4B1_MOUSE
OG0006940	sp|P16435|NCPR_HUMAN	sp|P37040|NCPR_MOUSE
OG0006941	sp|P17658|KCNA6_HUMAN	sp|Q61923|KCNA6_MOUSE
OG0006942	sp|P27707|DCK_HUMAN	sp|P43346|DCK_MOUSE
OG0006943	sp|P30874|SSR2_HUMAN	sp|P30875|SSR2_MOUSE
OG0006944	sp|P37287|PIGA_HUMAN	sp|Q64323|PIGA_MOUSE
OG0006945	sp|P46776|RL27A_HUMAN	sp|P14115|RL27A_MOUSE
OG0006946	sp|P48023|TNFL6_HUMAN	sp|P41047|TNFL6_MOUSE
OG0006947	sp|P48431|SOX2_HUMAN	sp|P48432|SOX2_MOUSE
OG0006948	sp|P53611|PGTB2_HUMAN	sp|P53612|PGTB2_MOUSE
OG0006949	sp|P62072|TIM10_HUMAN	sp|P62073|TIM10_MOUSE
OG0006950	sp|P78545|ELF3_HUMAN	sp|Q3UPW2|ELF3_MOUSE
OG0006951	sp|Q04637|IF4G1_HUMAN	sp|Q6NZJ6|IF4G1_MOUSE
OG0006952	sp|Q07326|PIGF_HUMAN	sp|O09101|PIGF_MOUSE
OG0006953	sp|Q13432|U119A_HUMAN	sp|Q9Z2R6|U119A_MOUSE
OG0006954	sp|Q13433|S39A6_HUMAN	sp|Q8C145|S39A6_MOUSE
OG0006955	sp|Q16613|SNAT_HUMAN	sp|O88816|SNAT_MOUSE
OG0006956	sp|Q16891|MIC60_HUMAN	sp|Q8CAQ8|MIC60_MOUSE
OG0006957	sp|Q3B7J2|GFOD2_HUMAN	sp|Q9CYH5|GFOD2_MOUSE
OG0006958	sp|Q3LI83|KR241_HUMAN	tr|G3X9A2|G3X9A2_MOUSE
OG0006959	sp|Q5JSP0|FGD3_HUMAN	sp|O88842|FGD3_MOUSE
OG0006960	sp|Q5JZY3|EPHAA_HUMAN	sp|Q8BYG9|EPHAA_MOUSE
OG0006961	sp|Q5T655|CFA58_HUMAN	sp|B2RW38|CFA58_MOUSE
OG0006962	sp|Q5VYK3|ECM29_HUMAN	sp|Q6PDI5|ECM29_MOUSE
OG0006963	sp|Q6NVV7|CDPF1_HUMAN	sp|Q8R3A2|CDPF1_MOUSE
OG0006964	sp|Q6PJW8|CNST_HUMAN	sp|Q8CBC4|CNST_MOUSE
OG0006965	sp|Q6UXD5|SE6L2_HUMAN	sp|Q4V9Z5|SE6L2_MOUSE
OG0006966	sp|Q7RTW8|OTOAN_HUMAN	sp|Q8K561|OTOAN_MOUSE
OG0006967	sp|Q7Z7A4|PXK_HUMAN	sp|Q8BX57|PXK_MOUSE
OG0006968	sp|Q8IZN3|ZDH14_HUMAN	sp|Q8BQQ1|ZDH14_MOUSE
OG0006969	sp|Q8N300|SVBP_HUMAN	sp|Q99LQ4|SVBP_MOUSE
OG0006970	sp|Q8TF39|ZN483_HUMAN	tr|A2ALW2|A2ALW2_MOUSE
OG0006971	sp|Q8WXI3|ASB10_HUMAN	sp|Q91ZT7|ASB10_MOUSE
OG0006972	sp|Q92887|MRP2_HUMAN	sp|Q8VI47|MRP2_MOUSE
OG0006973	sp|Q92949|FOXJ1_HUMAN	sp|Q61660|FOXJ1_MOUSE
OG0006974	sp|Q969X0|RIPL2_HUMAN	sp|Q99LE1|RIPL2_MOUSE
OG0006975	sp|Q96A44|SPSB4_HUMAN	sp|Q8R5B6|SPSB4_MOUSE
OG0006976	sp|Q96A57|TM230_HUMAN	sp|Q8CIB6|TM230_MOUSE
OG0006977	sp|Q96EK4|THA11_HUMAN	sp|Q9JJD0|THA11_MOUSE
OG0006978	sp|Q96J02|ITCH_HUMAN	sp|Q8C863|ITCH_MOUSE
OG0006979	sp|Q96MV1|TLCD4_HUMAN	sp|Q8CGF5|TLCD4_MOUSE
OG0006980	sp|Q96N66|MBOA7_HUMAN	sp|Q8CHK3|MBOA7_MOUSE
OG0006981	sp|Q96T76|MMS19_HUMAN	sp|Q9D071|MMS19_MOUSE
OG0006982	sp|Q99750|MDFI_HUMAN	sp|P70331|MDFI_MOUSE
OG0006983	sp|Q99836|MYD88_HUMAN	sp|P22366|MYD88_MOUSE
OG0006984	sp|Q9BQI3|E2AK1_HUMAN	sp|Q9Z2R9|E2AK1_MOUSE
OG0006985	sp|Q9BQI5|SGIP1_HUMAN	sp|Q8VD37|SGIP1_MOUSE
OG0006986	sp|Q9BV20|MTNA_HUMAN	sp|Q9CQT1|MTNA_MOUSE
OG0006987	sp|Q9BXW7|HDHD5_HUMAN	sp|Q91WM2|HDHD5_MOUSE
OG0006988	sp|Q9H156|SLIK2_HUMAN	sp|Q810C0|SLIK2_MOUSE
OG0006989	sp|Q9H3T3|SEM6B_HUMAN	sp|O54951|SEM6B_MOUSE
OG0006990	sp|Q9H9Q2|CSN7B_HUMAN	sp|Q8BV13|CSN7B_MOUSE
OG0006991	sp|Q9H9T3|ELP3_HUMAN	sp|Q9CZX0|ELP3_MOUSE
OG0006992	sp|Q9NST1|PLPL3_HUMAN	sp|Q91WW7|PLPL3_MOUSE
OG0006993	sp|Q9NYP3|DONS_HUMAN	sp|Q9QXP4|DONS_MOUSE
OG0006994	sp|Q9NZN4|EHD2_HUMAN	sp|Q8BH64|EHD2_MOUSE
OG0006995	sp|Q9P2G1|AKIB1_HUMAN	sp|Q6ZPS6|AKIB1_MOUSE
