Orthogroup	Homo_sapiens	Orycteropus_afer_afer
OG0008126	sp|Q92576|PHF3_HUMAN	tr|A0A8B7B3W1|A0A8B7B3W1_ORYAF
OG0008127	sp|Q96DH6|MSI2H_HUMAN	tr|A0A8B7AK03|A0A8B7AK03_ORYAF
OG0008128	sp|Q96GQ5|RUSF1_HUMAN	tr|A0A8B7B1K2|A0A8B7B1K2_ORYAF
OG0008129	sp|Q96L46|CPNS2_HUMAN	tr|A0A8B7ABJ0|A0A8B7ABJ0_ORYAF
OG0008130	sp|Q96M93|ADAD1_HUMAN	tr|A0A8B7A9J5|A0A8B7A9J5_ORYAF
OG0008131	sp|Q9BUD6|SPON2_HUMAN	tr|A0A8B7B1B4|A0A8B7B1B4_ORYAF
OG0008132	sp|Q9C056|NKX62_HUMAN	tr|A0A8B6ZM26|A0A8B6ZM26_ORYAF
OG0008133	sp|Q9GZV4|IF5A2_HUMAN	tr|A0A8B7AFQ3|A0A8B7AFQ3_ORYAF
OG0008134	sp|Q9NP80|PLPL8_HUMAN	tr|A0A8B7A3C2|A0A8B7A3C2_ORYAF
OG0008135	sp|Q9NYA4|MTMR4_HUMAN	tr|A0A8B7B9G9|A0A8B7B9G9_ORYAF
OG0008136	sp|Q9P287|BCCIP_HUMAN	tr|A0A8B6ZHD5|A0A8B6ZHD5_ORYAF
OG0008137	sp|Q9UBF8|PI4KB_HUMAN	tr|A0A8B7AM63|A0A8B7AM63_ORYAF
OG0008138	sp|Q9UL63|MKLN1_HUMAN	tr|A0A8B7AUL6|A0A8B7AUL6_ORYAF
OG0008139	sp|Q9UPY3|DICER_HUMAN	tr|A0A8B7A433|A0A8B7A433_ORYAF
OG0008140	sp|Q9Y2P8|RCL1_HUMAN	tr|A0A8B6ZP65|A0A8B6ZP65_ORYAF
OG0008141	sp|Q9Y6W5|WASF2_HUMAN	tr|A0A8B6ZEA3|A0A8B6ZEA3_ORYAF
OG0008142	sp|A4FU49|SH321_HUMAN	tr|A0A8B7AEG6|A0A8B7AEG6_ORYAF
OG0008143	sp|A6NHY2|AKD1B_HUMAN	tr|A0A8B7A0T9|A0A8B7A0T9_ORYAF
OG0008144	sp|A6NNP5|CC169_HUMAN	tr|A0A8B7AV54|A0A8B7AV54_ORYAF
OG0008145	sp|K7EJ46|SIM22_HUMAN	tr|A0A8B6ZPZ9|A0A8B6ZPZ9_ORYAF
OG0008146	sp|O15439|MRP4_HUMAN	tr|A0A8B7A2M4|A0A8B7A2M4_ORYAF
OG0008147	sp|O43251|RFOX2_HUMAN	tr|A0A8B7AW42|A0A8B7AW42_ORYAF
OG0008148	sp|O95750|FGF19_HUMAN	tr|A0A8B7AHX4|A0A8B7AHX4_ORYAF
OG0008149	sp|P01137|TGFB1_HUMAN	tr|A0A8B7A4S0|A0A8B7A4S0_ORYAF
OG0008150	sp|P16473|TSHR_HUMAN	tr|A0A8B7AQB4|A0A8B7AQB4_ORYAF
OG0008151	sp|P30305|MPIP2_HUMAN	tr|A0A8B7BDR2|A0A8B7BDR2_ORYAF
OG0008152	sp|P32314|FOXN2_HUMAN	tr|A0A8B7AX64|A0A8B7AX64_ORYAF
OG0008153	sp|P68106|FKB1B_HUMAN	tr|A0A8B6ZQS0|A0A8B6ZQS0_ORYAF
OG0008154	sp|P78382|S35A1_HUMAN	tr|A0A8B7ASF6|A0A8B7ASF6_ORYAF
OG0008155	sp|P84095|RHOG_HUMAN	tr|A0A8B6ZU32|A0A8B6ZU32_ORYAF
OG0008156	sp|Q05DH4|FHI1A_HUMAN	tr|A0A8B7AP20|A0A8B7AP20_ORYAF
OG0008157	sp|Q13185|CBX3_HUMAN	tr|A0A8B7AD52|A0A8B7AD52_ORYAF
OG0008158	sp|Q13309|SKP2_HUMAN	tr|A0A8B7ATW4|A0A8B7ATW4_ORYAF
OG0008159	sp|Q14188|TFDP2_HUMAN	tr|A0A8B7AI69|A0A8B7AI69_ORYAF
OG0008160	sp|Q15024|EXOS7_HUMAN	tr|A0A8B7AP04|A0A8B7AP04_ORYAF
OG0008161	sp|Q15761|NPY5R_HUMAN	tr|A0A8B7AYW4|A0A8B7AYW4_ORYAF
OG0008162	sp|Q3B7I2|CNPY1_HUMAN	tr|A0A8B7B2V9|A0A8B7B2V9_ORYAF
OG0008163	sp|Q53GL0|PKHO1_HUMAN	tr|A0A8B7AN01|A0A8B7AN01_ORYAF
OG0008164	sp|Q5T4F4|ZFY27_HUMAN	tr|A0A8B6ZR95|A0A8B6ZR95_ORYAF
OG0008165	sp|Q6MZT1|R7BP_HUMAN	tr|A0A8B7AXG5|A0A8B7AXG5_ORYAF
OG0008166	sp|Q6NSI8|SANBR_HUMAN	tr|A0A8B6ZKL6|A0A8B6ZKL6_ORYAF
OG0008167	sp|Q6NXR4|TTI2_HUMAN	tr|A0A8B6ZYT6|A0A8B6ZYT6_ORYAF
OG0008168	sp|Q6NXT6|TAPT1_HUMAN	tr|A0A8B7APZ1|A0A8B7APZ1_ORYAF
OG0008169	sp|Q6P4Q7|CNNM4_HUMAN	tr|A0A8B7BCA2|A0A8B7BCA2_ORYAF
OG0008170	sp|Q6UW32|IGFL1_HUMAN	tr|A0A8B6ZZW2|A0A8B6ZZW2_ORYAF
OG0008171	sp|Q6ZP65|BICL1_HUMAN	tr|A0A8B6ZLB0|A0A8B6ZLB0_ORYAF
OG0008172	sp|Q6ZWK6|TM11F_HUMAN	tr|A0A8B7A4B0|A0A8B7A4B0_ORYAF
OG0008173	sp|Q8IZ07|AN13A_HUMAN	tr|A0A8B7AYZ3|A0A8B7AYZ3_ORYAF
OG0008174	sp|Q8N2R8|FA43A_HUMAN	tr|A0A8B7AFE1|A0A8B7AFE1_ORYAF
OG0008175	sp|Q8N6M3|FITM2_HUMAN	tr|A0A8B6ZNC0|A0A8B6ZNC0_ORYAF
OG0008176	sp|Q8NCC3|PAG15_HUMAN	tr|A0A8B6ZRY3|A0A8B6ZRY3_ORYAF
OG0008177	sp|Q8NEQ6|SRARP_HUMAN	tr|A0A8B7ARW7|A0A8B7ARW7_ORYAF
OG0008178	sp|Q8NEU8|DP13B_HUMAN	tr|A0A8B7AEK8|A0A8B7AEK8_ORYAF
OG0008179	sp|Q8NI32|LPD6B_HUMAN	tr|A0A8B6ZGF8|A0A8B6ZGF8_ORYAF
OG0008180	sp|Q8TAD4|ZNT5_HUMAN	tr|A0A8B7AIP4|A0A8B7AIP4_ORYAF
OG0008181	sp|Q8TF72|SHRM3_HUMAN	tr|A0A8B7AM82|A0A8B7AM82_ORYAF
OG0008182	sp|Q8WVP5|TP8L1_HUMAN	tr|A0A8B7ASK9|A0A8B7ASK9_ORYAF
OG0008183	sp|Q8WVQ1|CANT1_HUMAN	tr|A0A8B7BEN3|A0A8B7BEN3_ORYAF
OG0008184	sp|Q96A46|MFRN2_HUMAN	tr|A0A8B6ZW20|A0A8B6ZW20_ORYAF
OG0008185	sp|Q96CC6|RHDF1_HUMAN	tr|A0A8B7B6Q9|A0A8B7B6Q9_ORYAF
OG0008186	sp|Q96M27|PRRC1_HUMAN	tr|A0A8B7ACE0|A0A8B7ACE0_ORYAF
OG0008187	sp|Q96M89|CC138_HUMAN	tr|A0A8B6ZY20|A0A8B6ZY20_ORYAF
OG0008188	sp|Q96M91|CFA53_HUMAN	tr|A0A8B7A281|A0A8B7A281_ORYAF
OG0008189	sp|Q9BSD7|NTPCR_HUMAN	tr|A0A8B6ZNL3|A0A8B6ZNL3_ORYAF
OG0008190	sp|Q9BSF8|BTBDA_HUMAN	tr|A0A8B7B493|A0A8B7B493_ORYAF
OG0008191	sp|Q9H211|CDT1_HUMAN	tr|A0A8B6ZNV1|A0A8B6ZNV1_ORYAF
OG0008192	sp|Q9H4E5|RHOJ_HUMAN	tr|A0A8B7AH09|A0A8B7AH09_ORYAF
OG0008193	sp|Q9H4Q3|PRD13_HUMAN	tr|A0A8B6ZXQ0|A0A8B6ZXQ0_ORYAF
OG0008194	sp|Q9NQT6|FSCN3_HUMAN	tr|A0A8B7ABV0|A0A8B7ABV0_ORYAF
OG0008195	sp|Q9NUN5|LMBD1_HUMAN	tr|A0A8B7A610|A0A8B7A610_ORYAF
OG0008196	sp|Q9NUQ8|ABCF3_HUMAN	tr|A0A8B6ZG95|A0A8B6ZG95_ORYAF
OG0008197	sp|Q9NZD4|AHSP_HUMAN	tr|A0A8B7B5Q4|A0A8B7B5Q4_ORYAF
OG0008198	sp|Q9P2Q2|FRM4A_HUMAN	tr|A0A8B6ZF02|A0A8B6ZF02_ORYAF
OG0008199	sp|Q9UBU6|FA8A1_HUMAN	tr|A0A8B7AR77|A0A8B7AR77_ORYAF
OG0008200	sp|Q9UK85|DKKL1_HUMAN	tr|A0A8B6ZZS2|A0A8B6ZZS2_ORYAF
OG0008201	sp|Q9ULI4|KI26A_HUMAN	tr|A0A8B7A495|A0A8B7A495_ORYAF
OG0008202	sp|Q9Y253|POLH_HUMAN	tr|A0A8B6ZFD3|A0A8B6ZFD3_ORYAF
OG0008203	sp|Q9Y426|C2CD2_HUMAN	tr|A0A8B7AHK9|A0A8B7AHK9_ORYAF
OG0008204	sp|Q9Y6C2|EMIL1_HUMAN	tr|A0A8B6ZT01|A0A8B6ZT01_ORYAF
OG0008205	sp|A0PJX8|TMM82_HUMAN	tr|A0A8B7ARU1|A0A8B7ARU1_ORYAF
OG0008206	sp|A6PVL3|KNCN_HUMAN	tr|A0A8B7AA83|A0A8B7AA83_ORYAF
OG0008207	sp|E9PQX1|TM262_HUMAN	tr|A0A8B7AA85|A0A8B7AA85_ORYAF
OG0008208	sp|O15394|NCAM2_HUMAN	tr|A0A8B7AWN0|A0A8B7AWN0_ORYAF
OG0008209	sp|O43315|AQP9_HUMAN	tr|A0A8B7B913|A0A8B7B913_ORYAF
OG0008210	sp|O94907|DKK1_HUMAN	tr|A0A8B7A2N4|A0A8B7A2N4_ORYAF
OG0008211	sp|O95197|RTN3_HUMAN	tr|A0A8B7A6K0|A0A8B7A6K0_ORYAF
OG0008212	sp|P02786|TFR1_HUMAN	tr|A0A8B7AN86|A0A8B7AN86_ORYAF
OG0008213	sp|P08476|INHBA_HUMAN	tr|A0A8B6ZUP0|A0A8B6ZUP0_ORYAF
OG0008214	sp|P08620|FGF4_HUMAN	tr|A0A8B7AMZ7|A0A8B7AMZ7_ORYAF
OG0008215	sp|P12074|CX6A1_HUMAN	tr|A0A8B6ZL40|A0A8B6ZL40_ORYAF
OG0008216	sp|P53041|PPP5_HUMAN	tr|A0A8B7A4K2|A0A8B7A4K2_ORYAF
OG0008217	sp|P58546|MTPN_HUMAN	tr|A0A8B7B007|A0A8B7B007_ORYAF
OG0008218	sp|P59282|TPPP2_HUMAN	tr|A0A8B7AP89|A0A8B7AP89_ORYAF
OG0008219	sp|P61289|PSME3_HUMAN	tr|A0A8B7B6X0|A0A8B7B6X0_ORYAF
OG0008220	sp|P61952|GBG11_HUMAN	tr|A0A8B6ZQL0|A0A8B6ZQL0_ORYAF
OG0008221	sp|Q08380|LG3BP_HUMAN	tr|A0A8B7BCY2|A0A8B7BCY2_ORYAF
OG0008222	sp|Q12849|GRSF1_HUMAN	tr|A0A8B7A486|A0A8B7A486_ORYAF
OG0008223	sp|Q12988|HSPB3_HUMAN	tr|A0A8B7AQC7|A0A8B7AQC7_ORYAF
OG0008224	sp|Q13508|NAR3_HUMAN	tr|A0A8B7AGU5|A0A8B7AGU5_ORYAF
OG0008225	sp|Q13561|DCTN2_HUMAN	tr|A0A8B7AJN9|A0A8B7AJN9_ORYAF
OG0008226	sp|Q14157|UBP2L_HUMAN	tr|A0A8B7AKW2|A0A8B7AKW2_ORYAF
OG0008227	sp|Q14938|NFIX_HUMAN	tr|A0A8B7B1P0|A0A8B7B1P0_ORYAF
OG0008228	sp|Q14993|COJA1_HUMAN	tr|A0A8B7A5Y6|A0A8B7A5Y6_ORYAF
OG0008229	sp|Q14CM0|FRPD4_HUMAN	tr|A0A8B7AQ30|A0A8B7AQ30_ORYAF
OG0008230	sp|Q15628|TRADD_HUMAN	tr|A0A8B6ZS94|A0A8B6ZS94_ORYAF
OG0008231	sp|Q16288|NTRK3_HUMAN	tr|A0A8B7A8K5|A0A8B7A8K5_ORYAF
OG0008232	sp|Q16653|MOG_HUMAN	tr|A0A8B7ATL1|A0A8B7ATL1_ORYAF
OG0008233	sp|Q16719|KYNU_HUMAN	tr|A0A8B6ZBY0|A0A8B6ZBY0_ORYAF
OG0008234	sp|Q16825|PTN21_HUMAN	tr|A0A8B7B6N3|A0A8B7B6N3_ORYAF
OG0008235	sp|Q17R89|RHG44_HUMAN	tr|A0A8B7AE33|A0A8B7AE33_ORYAF
OG0008236	sp|Q17RD7|SYT16_HUMAN	tr|A0A8B7AIF4|A0A8B7AIF4_ORYAF
OG0008237	sp|Q3KRA9|ALKB6_HUMAN	tr|A0A8B7AYP3|A0A8B7AYP3_ORYAF
OG0008238	sp|Q5VT52|RPRD2_HUMAN	tr|A0A8B7ASB6|A0A8B7ASB6_ORYAF
OG0008239	sp|Q5VYX0|RNLS_HUMAN	tr|A0A8B7A2Q9|A0A8B7A2Q9_ORYAF
OG0008240	sp|Q6P4F1|FUT10_HUMAN	tr|A0A8B6ZYV3|A0A8B6ZYV3_ORYAF
OG0008241	sp|Q6ZN18|AEBP2_HUMAN	tr|A0A8B7AC04|A0A8B7AC04_ORYAF
OG0008242	sp|Q6ZUT6|CCD9B_HUMAN	tr|A0A8B6ZSG9|A0A8B6ZSG9_ORYAF
OG0008243	sp|Q76G19|PDZD4_HUMAN	tr|A0A8B7B6V9|A0A8B7B6V9_ORYAF
OG0008244	sp|Q86UX7|URP2_HUMAN	tr|A0A8B7A4Y6|A0A8B7A4Y6_ORYAF
OG0008245	sp|Q86YP4|P66A_HUMAN	tr|A0A8B7AC08|A0A8B7AC08_ORYAF
OG0008246	sp|Q8IUQ4|SIAH1_HUMAN	tr|A0A8B7AAV1|A0A8B7AAV1_ORYAF
OG0008247	sp|Q8IYR2|SMYD4_HUMAN	tr|A0A8B6ZJ96|A0A8B6ZJ96_ORYAF
OG0008248	sp|Q8N283|ANR35_HUMAN	tr|A0A8B7AEQ3|A0A8B7AEQ3_ORYAF
OG0008249	sp|Q8N3A8|PARP8_HUMAN	tr|A0A8B7ALQ7|A0A8B7ALQ7_ORYAF
OG0008250	sp|Q8N431|RGF1C_HUMAN	tr|A0A8B7AZ10|A0A8B7AZ10_ORYAF
OG0008251	sp|Q8N912|NRAC_HUMAN	tr|A0A8B7A9R4|A0A8B7A9R4_ORYAF
OG0008252	sp|Q8NFC6|BD1L1_HUMAN	tr|A0A8B7B2R9|A0A8B7B2R9_ORYAF
OG0008253	sp|Q8NGR4|OR5C1_HUMAN	tr|A0A8B6ZIJ1|A0A8B6ZIJ1_ORYAF
OG0008255	sp|Q8TC99|FNDC8_HUMAN	tr|A0A8B6ZND0|A0A8B6ZND0_ORYAF
OG0008256	sp|Q969V6|MRTFA_HUMAN	tr|A0A8B6ZWA0|A0A8B6ZWA0_ORYAF
OG0008257	sp|Q96BR1|SGK3_HUMAN	tr|A0A8B7AJ60|A0A8B7AJ60_ORYAF
OG0008258	sp|Q96DW6|S2538_HUMAN	tr|A0A8B7A916|A0A8B7A916_ORYAF
OG0008259	sp|Q96GF1|RN185_HUMAN	tr|A0A8B7B0F7|A0A8B7B0F7_ORYAF
OG0008260	sp|Q96K78|AGRG7_HUMAN	tr|A0A8B7ADB5|A0A8B7ADB5_ORYAF
OG0008261	sp|Q96RQ3|MCCA_HUMAN	tr|A0A8B6ZEK4|A0A8B6ZEK4_ORYAF
OG0008262	sp|Q96RS0|TGS1_HUMAN	tr|A0A8B6ZUS2|A0A8B6ZUS2_ORYAF
OG0008263	sp|Q99698|LYST_HUMAN	tr|A0A8B6ZLT7|A0A8B6ZLT7_ORYAF
OG0008264	sp|Q99835|SMO_HUMAN	tr|A0A8B7B1F8|A0A8B7B1F8_ORYAF
OG0008265	sp|Q9BRD0|BUD13_HUMAN	tr|A0A8B6ZHW9|A0A8B6ZHW9_ORYAF
OG0008266	sp|Q9BYV7|BCDO2_HUMAN	tr|A0A8B6ZI03|A0A8B6ZI03_ORYAF
OG0008267	sp|Q9BZS1|FOXP3_HUMAN	tr|A0A8B7B9B6|A0A8B7B9B6_ORYAF
OG0008268	sp|Q9C019|TRI15_HUMAN	tr|A0A8B7ANT6|A0A8B7ANT6_ORYAF
OG0008269	sp|Q9H2A3|NGN2_HUMAN	tr|A0A8B6ZTD7|A0A8B6ZTD7_ORYAF
OG0008270	sp|Q9H2C0|GAN_HUMAN	tr|A0A8B6ZNN3|A0A8B6ZNN3_ORYAF
OG0008271	sp|Q9H7X7|IFT22_HUMAN	tr|A0A8B6ZSY9|A0A8B6ZSY9_ORYAF
OG0008272	sp|Q9H898|ZMAT4_HUMAN	tr|A0A8B6ZC76|A0A8B6ZC76_ORYAF
OG0008273	sp|Q9HB15|KCNKC_HUMAN	tr|A0A8B7A3S6|A0A8B7A3S6_ORYAF
OG0008274	sp|Q9NRJ4|TULP4_HUMAN	tr|A0A8B7A7R2|A0A8B7A7R2_ORYAF
OG0008275	sp|Q9NUU6|OTULL_HUMAN	tr|A0A8B7AXU5|A0A8B7AXU5_ORYAF
OG0008276	sp|Q9P243|ZFAT_HUMAN	tr|A0A8B6ZST6|A0A8B6ZST6_ORYAF
OG0008277	sp|Q9UKQ2|ADA28_HUMAN	tr|A0A8B6ZSS2|A0A8B6ZSS2_ORYAF
OG0008278	sp|Q9UKX5|ITA11_HUMAN	tr|A0A8B7B7D6|A0A8B7B7D6_ORYAF
OG0008279	sp|Q9Y228|T3JAM_HUMAN	tr|A0A8B7ATB7|A0A8B7ATB7_ORYAF
OG0008280	sp|A6NKF2|ARI3C_HUMAN	tr|A0A8B7ALH1|A0A8B7ALH1_ORYAF
OG0008281	sp|I3L3R5|CCER2_HUMAN	tr|A0A8B7B4S5|A0A8B7B4S5_ORYAF
OG0008282	sp|O14960|LECT2_HUMAN	tr|A0A8B7A3K3|A0A8B7A3K3_ORYAF
OG0008283	sp|O15178|TBXT_HUMAN	tr|A0A8B7ALH3|A0A8B7ALH3_ORYAF
OG0008284	sp|O95150|TNF15_HUMAN	tr|A0A8B6ZGP3|A0A8B6ZGP3_ORYAF
OG0008285	sp|P17174|AATC_HUMAN	tr|A0A8B6ZSR6|A0A8B6ZSR6_ORYAF
OG0008286	sp|P26842|CD27_HUMAN	tr|A0A8B6ZI75|A0A8B6ZI75_ORYAF
OG0008287	sp|P29083|T2EA_HUMAN	tr|A0A8B7A2B0|A0A8B7A2B0_ORYAF
OG0008288	sp|P29536|LMOD1_HUMAN	tr|A0A8B6ZUM0|A0A8B6ZUM0_ORYAF
OG0008289	sp|P40692|MLH1_HUMAN	tr|A0A8B7A7D9|A0A8B7A7D9_ORYAF
OG0008290	sp|P41214|EIF2D_HUMAN	tr|A0A8B7ATX6|A0A8B7ATX6_ORYAF
OG0008291	sp|P41273|TNFL9_HUMAN	tr|A0A8B7AXI8|A0A8B7AXI8_ORYAF
OG0008292	sp|P42858|HD_HUMAN	tr|A0A8B7AZA1|A0A8B7AZA1_ORYAF
OG0008293	sp|P48775|T23O_HUMAN	tr|A0A8B7A2K6|A0A8B7A2K6_ORYAF
OG0008294	sp|P50748|KNTC1_HUMAN	tr|A0A8B6ZQU1|A0A8B6ZQU1_ORYAF
OG0008295	sp|P51636|CAV2_HUMAN	tr|A0A8B7A2N0|A0A8B7A2N0_ORYAF
OG0008296	sp|P60174|TPIS_HUMAN	tr|A0A8B6ZMU0|A0A8B6ZMU0_ORYAF
OG0008297	sp|Q03519|TAP2_HUMAN	tr|A0A8B7BB26|A0A8B7BB26_ORYAF
OG0008298	sp|Q12836|ZP4_HUMAN	tr|A0A8B6ZYX8|A0A8B6ZYX8_ORYAF
OG0008299	sp|Q13283|G3BP1_HUMAN	tr|A0A8B7A1K5|A0A8B7A1K5_ORYAF
OG0008300	sp|Q13287|NMI_HUMAN	tr|A0A8B6ZDJ8|A0A8B6ZDJ8_ORYAF
OG0008301	sp|Q13568|IRF5_HUMAN	tr|A0A8B7B091|A0A8B7B091_ORYAF
OG0008302	sp|Q13976|KGP1_HUMAN	tr|A0A8B7A2Q3|A0A8B7A2Q3_ORYAF
OG0008303	sp|Q15050|RRS1_HUMAN	tr|A0A8B7AJ69|A0A8B7AJ69_ORYAF
OG0008304	sp|Q15562|TEAD2_HUMAN	tr|A0A8B7A0X2|A0A8B7A0X2_ORYAF
OG0008305	sp|Q16667|CDKN3_HUMAN	tr|A0A8B7AGC7|A0A8B7AGC7_ORYAF
OG0008306	sp|Q495M9|USH1G_HUMAN	tr|A0A8B7BE02|A0A8B7BE02_ORYAF
OG0008308	sp|Q5TEC3|ZN697_HUMAN	tr|A0A8B7AKT8|A0A8B7AKT8_ORYAF
OG0008309	sp|Q6ISU1|PTCRA_HUMAN	tr|A0A8B6ZFP5|A0A8B6ZFP5_ORYAF
OG0008310	sp|Q6N075|MFSD5_HUMAN	tr|A0A8B7ANJ3|A0A8B7ANJ3_ORYAF
OG0008311	sp|Q6NXP2|GAR1A_HUMAN	tr|A0A8B7AAC0|A0A8B7AAC0_ORYAF
OG0008312	sp|Q6P2M8|KCC1B_HUMAN	tr|A0A8B7B5Z6|A0A8B7B5Z6_ORYAF
OG0008313	sp|Q6UB99|ANR11_HUMAN	tr|A0A8B6ZTT7|A0A8B6ZTT7_ORYAF
OG0008314	sp|Q7Z6I8|CE024_HUMAN	tr|A0A8B7A3J3|A0A8B7A3J3_ORYAF
OG0008315	sp|Q86TY3|ARMD4_HUMAN	tr|A0A8B7ARA9|A0A8B7ARA9_ORYAF
OG0008316	sp|Q86VM9|ZCH18_HUMAN	tr|A0A8B6ZTS7|A0A8B6ZTS7_ORYAF
OG0008317	sp|Q86WI3|NLRC5_HUMAN	tr|A0A8B7AJG0|A0A8B7AJG0_ORYAF
OG0008318	sp|Q86XE5|HOGA1_HUMAN	tr|A0A8B6ZR36|A0A8B6ZR36_ORYAF
OG0008319	sp|Q8IVU1|IGDC3_HUMAN	tr|A0A8B7B9U5|A0A8B7B9U5_ORYAF
OG0008320	sp|Q8NBI5|S43A3_HUMAN	tr|A0A8B7AWY3|A0A8B7AWY3_ORYAF
OG0008321	sp|Q8ND25|ZNRF1_HUMAN	tr|A0A8B6ZS78|A0A8B6ZS78_ORYAF
OG0008322	sp|Q8NE09|RGS22_HUMAN	tr|A0A8B6ZBQ0|A0A8B6ZBQ0_ORYAF
OG0008323	sp|Q8NEJ9|NGDN_HUMAN	tr|A0A8B7AN19|A0A8B7AN19_ORYAF
OG0008324	sp|Q8NEN0|ARMC2_HUMAN	tr|A0A8B6ZV54|A0A8B6ZV54_ORYAF
OG0008325	sp|Q8NHY0|B4GN2_HUMAN	tr|A0A8B6ZZ32|A0A8B6ZZ32_ORYAF
OG0008326	sp|Q8TDR2|STK35_HUMAN	tr|A0A8B7BDH3|A0A8B7BDH3_ORYAF
OG0008327	sp|Q8WZA0|LZIC_HUMAN	tr|A0A8B7A3N4|A0A8B7A3N4_ORYAF
OG0008328	sp|Q92982|NINJ1_HUMAN	tr|A0A8B7AT93|A0A8B7AT93_ORYAF
OG0008329	sp|Q93033|IGSF2_HUMAN	tr|A0A8B7ALS6|A0A8B7ALS6_ORYAF
OG0008330	sp|Q96BD6|SPSB1_HUMAN	tr|A0A8B6ZYL8|A0A8B6ZYL8_ORYAF
OG0008331	sp|Q96EX3|DC2I2_HUMAN	tr|A0A8B7A3M1|A0A8B7A3M1_ORYAF
OG0008332	sp|Q96GY0|ZC21A_HUMAN	tr|A0A8B7A4H5|A0A8B7A4H5_ORYAF
OG0008333	sp|Q96I76|GPTC3_HUMAN	tr|A0A8B6ZE85|A0A8B6ZE85_ORYAF
OG0008334	sp|Q96II8|LRCH3_HUMAN	tr|A0A8B7AHW0|A0A8B7AHW0_ORYAF
OG0008335	sp|Q96LM6|TEX37_HUMAN	tr|A0A8B7B0W9|A0A8B7B0W9_ORYAF
OG0008336	sp|Q99081|HTF4_HUMAN	tr|A0A8B7BB01|A0A8B7BB01_ORYAF
OG0008337	sp|Q99643|C560_HUMAN	tr|A0A8B7AD79|A0A8B7AD79_ORYAF
OG0008338	sp|Q9BSK0|MALD1_HUMAN	tr|A0A8B6ZRB1|A0A8B6ZRB1_ORYAF
OG0008339	sp|Q9BXL7|CAR11_HUMAN	tr|A0A8B6ZUK1|A0A8B6ZUK1_ORYAF
OG0008340	sp|Q9BYV9|BACH2_HUMAN	tr|A0A8B7ANB3|A0A8B7ANB3_ORYAF
OG0008341	sp|Q9GZR5|ELOV4_HUMAN	tr|A0A8B7AT64|A0A8B7AT64_ORYAF
OG0008342	sp|Q9H112|CST11_HUMAN	tr|A0A8B7B2P2|A0A8B7B2P2_ORYAF
OG0008343	sp|Q9H9P2|CHODL_HUMAN	tr|A0A8B6ZGB0|A0A8B6ZGB0_ORYAF
OG0008344	sp|Q9HBD1|RC3H2_HUMAN	tr|A0A8B6ZGK8|A0A8B6ZGK8_ORYAF
OG0008345	sp|Q9Y478|AAKB1_HUMAN	tr|A0A8B6ZMS2|A0A8B6ZMS2_ORYAF
OG0008346	sp|Q9Y4C5|CHST2_HUMAN	tr|A0A8B7ATX9|A0A8B7ATX9_ORYAF
OG0008347	sp|A6NDY0|EPAB2_HUMAN	tr|A0A8B6ZQN6|A0A8B6ZQN6_ORYAF
OG0008348	sp|O14939|PLD2_HUMAN	tr|A0A8B7ASK6|A0A8B7ASK6_ORYAF
OG0008349	sp|O75841|UPK1B_HUMAN	tr|A0A8B7A3Z7|A0A8B7A3Z7_ORYAF
OG0008350	sp|O94979|SC31A_HUMAN	tr|A0A8B7AG84|A0A8B7AG84_ORYAF
OG0008351	sp|O95155|UBE4B_HUMAN	tr|A0A8B6ZYM8|A0A8B6ZYM8_ORYAF
OG0008352	sp|O95202|LETM1_HUMAN	tr|A0A8B7AVR8|A0A8B7AVR8_ORYAF
OG0008353	sp|P02545|LMNA_HUMAN	tr|A0A8B7AF93|A0A8B7AF93_ORYAF
OG0008354	sp|P02585|TNNC2_HUMAN	tr|A0A8B6ZLJ5|A0A8B6ZLJ5_ORYAF
OG0008355	sp|P04843|RPN1_HUMAN	tr|A0A8B7ALE9|A0A8B7ALE9_ORYAF
OG0008356	sp|P07339|CATD_HUMAN	tr|A0A8B7AHU0|A0A8B7AHU0_ORYAF
OG0008357	sp|P0C870|JMJD7_HUMAN	tr|A0A8B6ZHF5|A0A8B6ZHF5_ORYAF
OG0008358	sp|P13284|GILT_HUMAN	tr|A0A8B7ABX6|A0A8B7ABX6_ORYAF
OG0008359	sp|P17301|ITA2_HUMAN	tr|A0A8B7ANZ6|A0A8B7ANZ6_ORYAF
OG0008360	sp|P23470|PTPRG_HUMAN	tr|A0A8B6ZIJ4|A0A8B6ZIJ4_ORYAF
OG0008361	sp|P29372|3MG_HUMAN	tr|A0A8B7B7T8|A0A8B7B7T8_ORYAF
OG0008362	sp|P52738|ZN140_HUMAN	tr|A0A8B7AZA0|A0A8B7AZA0_ORYAF
OG0008363	sp|P55008|AIF1_HUMAN	tr|A0A8B7ANI2|A0A8B7ANI2_ORYAF
OG0008364	sp|P58418|CLRN1_HUMAN	tr|A0A8B6ZRL9|A0A8B6ZRL9_ORYAF
OG0008365	sp|P78337|PITX1_HUMAN	tr|A0A8B7A203|A0A8B7A203_ORYAF
OG0008366	sp|P78357|CNTP1_HUMAN	tr|A0A8B7BAV3|A0A8B7BAV3_ORYAF
OG0008367	sp|Q02094|RHAG_HUMAN	tr|A0A8B6ZF96|A0A8B6ZF96_ORYAF
OG0008368	sp|Q13203|MYBPH_HUMAN	tr|A0A8B6ZW93|A0A8B6ZW93_ORYAF
