Orthogroup	Homo_sapiens	Cervus_elaphus_hippelaphus
OG0006150	sp|Q8TF01|PNISR_HUMAN	tr|A0A212C6A2|A0A212C6A2_CEREH
OG0006151	sp|Q9Y366|IFT52_HUMAN	tr|A0A212CAM9|A0A212CAM9_CEREH
OG0006152	sp|Q8IZD6|S22AF_HUMAN	tr|A0A212CFH9|A0A212CFH9_CEREH
OG0006153	sp|O75061|AUXI_HUMAN	tr|A0A212CHS5|A0A212CHS5_CEREH
OG0006154	sp|Q9BY21|GPR87_HUMAN	tr|A0A212CI87|A0A212CI87_CEREH
OG0006155	sp|Q8N307|MUC20_HUMAN	tr|A0A212CIG1|A0A212CIG1_CEREH
OG0006156	sp|Q96T21|SEBP2_HUMAN	tr|A0A212CMI6|A0A212CMI6_CEREH
OG0006157	sp|Q7RTV3|ZN367_HUMAN	tr|A0A212CN03|A0A212CN03_CEREH
OG0006158	sp|Q14642|I5P1_HUMAN	tr|A0A212CN47|A0A212CN47_CEREH
OG0006159	sp|Q08116|RGS1_HUMAN	tr|A0A212CRL2|A0A212CRL2_CEREH
OG0006160	sp|Q99608|NECD_HUMAN	tr|A0A212CRZ4|A0A212CRZ4_CEREH
OG0006161	sp|Q14934|NFAC4_HUMAN	tr|A0A212CTJ0|A0A212CTJ0_CEREH
OG0006162	sp|O60336|MABP1_HUMAN	tr|A0A212CU26|A0A212CU26_CEREH
OG0006163	sp|Q8IWY9|CDAN1_HUMAN	tr|A0A212CUR3|A0A212CUR3_CEREH
OG0006164	sp|Q9HCU5|PREB_HUMAN	tr|A0A212CVM6|A0A212CVM6_CEREH
OG0006165	sp|Q6XYB7|LBX2_HUMAN	tr|A0A212CWJ5|A0A212CWJ5_CEREH
OG0006166	sp|Q96LM6|TEX37_HUMAN	tr|A0A212CX97|A0A212CX97_CEREH
OG0006167	sp|O14713|ITBP1_HUMAN	tr|A0A212CXH9|A0A212CXH9_CEREH
OG0006168	sp|Q13905|RPGF1_HUMAN	tr|A0A212CXT6|A0A212CXT6_CEREH
OG0006169	sp|Q92985|IRF7_HUMAN	tr|A0A212CXV5|A0A212CXV5_CEREH
OG0006170	sp|Q6PII5|HAGHL_HUMAN	tr|A0A212CYQ2|A0A212CYQ2_CEREH
OG0006171	sp|Q9P0N8|MARH2_HUMAN	tr|A0A212D1B9|A0A212D1B9_CEREH
OG0006173	sp|Q9HCS7|SYF1_HUMAN	tr|A0A212D2D9|A0A212D2D9_CEREH
OG0006174	sp|Q9NXA8|SIR5_HUMAN	tr|A0A212D4E7|A0A212D4E7_CEREH
OG0006175	sp|Q86YW5|TRML1_HUMAN	tr|A0A212D4K6|A0A212D4K6_CEREH
OG0006176	sp|Q0P5N6|ARL16_HUMAN	tr|A0A212D737|A0A212D737_CEREH
OG0006177	sp|O14964|HGS_HUMAN	tr|A0A212D8E1|A0A212D8E1_CEREH
OG0006178	sp|Q8NA56|TTC29_HUMAN	tr|A0A212D8K8|A0A212D8K8_CEREH
OG0006179	sp|O14529|CUX2_HUMAN	tr|A0A212D8N1|A0A212D8N1_CEREH
OG0006180	sp|Q6UX40|TM107_HUMAN	tr|A0A212D9N3|A0A212D9N3_CEREH
OG0006181	sp|Q9C0D6|FHDC1_HUMAN	tr|A0A212D9V8|A0A212D9V8_CEREH
OG0006182	sp|O95707|RPP29_HUMAN	tr|A0A212DE43|A0A212DE43_CEREH
OG0006183	sp|P15407|FOSL1_HUMAN	tr|A0A212DGQ4|A0A212DGQ4_CEREH
OG0006184	sp|Q8IX04|UEVLD_HUMAN	tr|A0A212DH87|A0A212DH87_CEREH
OG0006185	sp|Q9H446|RWDD1_HUMAN	tr|A0A212DHG2|A0A212DHG2_CEREH
OG0006186	sp|Q15904|VAS1_HUMAN	tr|A0A212C181|A0A212C181_CEREH
OG0006187	sp|Q9HBM1|SPC25_HUMAN	tr|A0A212C1M6|A0A212C1M6_CEREH
OG0006188	sp|Q16719|KYNU_HUMAN	tr|A0A212C2J0|A0A212C2J0_CEREH
OG0006189	sp|Q9UI38|TSP50_HUMAN	tr|A0A212C5C2|A0A212C5C2_CEREH
OG0006190	sp|Q4VX76|SYTL3_HUMAN	tr|A0A212C7R0|A0A212C7R0_CEREH
OG0006191	sp|Q5T8D3|ACBD5_HUMAN	tr|A0A212CB34|A0A212CB34_CEREH
OG0006192	sp|Q96GX5|GWL_HUMAN	tr|A0A212CBN3|A0A212CBN3_CEREH
OG0006193	sp|Q9NP79|VTA1_HUMAN	tr|A0A212CBZ9|A0A212CBZ9_CEREH
OG0006194	sp|Q15047|SETB1_HUMAN	tr|A0A212CF45|A0A212CF45_CEREH
OG0006195	sp|Q9UJG1|MSPD1_HUMAN	tr|A0A212CI57|A0A212CI57_CEREH
OG0006196	sp|O75841|UPK1B_HUMAN	tr|A0A212CIP9|A0A212CIP9_CEREH
OG0006197	sp|Q8N3P4|VPS8_HUMAN	tr|A0A212CIU7|A0A212CIU7_CEREH
OG0006198	sp|Q5HYL7|TM196_HUMAN	tr|A0A212CLL4|A0A212CLL4_CEREH
OG0006199	sp|Q9HBU1|BARX1_HUMAN	tr|A0A212CMU0|A0A212CMU0_CEREH
OG0006200	sp|Q8WWZ8|OIT3_HUMAN	tr|A0A212CNT3|A0A212CNT3_CEREH
OG0006201	sp|Q9HB03|ELOV3_HUMAN	tr|A0A212CPS3|A0A212CPS3_CEREH
OG0006202	sp|O60308|CE104_HUMAN	tr|A0A212CQF5|A0A212CQF5_CEREH
OG0006203	sp|Q6EMB2|TTLL5_HUMAN	tr|A0A212CT58|A0A212CT58_CEREH
OG0006204	sp|Q6PJT7|ZC3HE_HUMAN	tr|A0A212CUB5|A0A212CUB5_CEREH
OG0006205	sp|Q49A26|GLYR1_HUMAN	tr|A0A212CYN2|A0A212CYN2_CEREH
OG0006206	sp|Q9Y4F3|MARF1_HUMAN	tr|A0A212CZN5|A0A212CZN5_CEREH
OG0006207	sp|Q96HH9|GRM2B_HUMAN	tr|A0A212D0Q9|A0A212D0Q9_CEREH
OG0006208	sp|Q9H6Z4|RANB3_HUMAN	tr|A0A212D0T9|A0A212D0T9_CEREH
OG0006209	sp|P49419|AL7A1_HUMAN	tr|A0A212D1V9|A0A212D1V9_CEREH
OG0006210	sp|Q5I0G3|MDH1B_HUMAN	tr|A0A212D388|A0A212D388_CEREH
OG0006211	sp|P42892|ECE1_HUMAN	tr|A0A212D3E6|A0A212D3E6_CEREH
OG0006212	sp|Q9UBY9|HSPB7_HUMAN	tr|A0A212D411|A0A212D411_CEREH
OG0006213	sp|Q5SRR4|LY65C_HUMAN	tr|A0A212D4L0|A0A212D4L0_CEREH
OG0006214	sp|Q8TDG4|HELQ_HUMAN	tr|A0A212D5Z6|A0A212D5Z6_CEREH
OG0006215	sp|Q8NER1|TRPV1_HUMAN	tr|A0A212D6Y1|A0A212D6Y1_CEREH
OG0006216	sp|Q71RG4|TMUB2_HUMAN	tr|A0A212D7D0|A0A212D7D0_CEREH
OG0006217	sp|Q6GPH4|XAF1_HUMAN	tr|A0A212D7N8|A0A212D7N8_CEREH
OG0006218	sp|Q9UJT1|TBD_HUMAN	tr|A0A212D8J5|A0A212D8J5_CEREH
OG0006219	sp|Q9HBA0|TRPV4_HUMAN	tr|A0A212D918|A0A212D918_CEREH
OG0006220	sp|Q99593|TBX5_HUMAN	tr|A0A212D9S5|A0A212D9S5_CEREH
OG0006221	sp|Q7Z7K6|CENPV_HUMAN	tr|A0A212D9Y7|A0A212D9Y7_CEREH
OG0006222	sp|O95208|EPN2_HUMAN	tr|A0A212DAJ9|A0A212DAJ9_CEREH
OG0006223	sp|Q2TAA8|TXIP1_HUMAN	tr|A0A212DBP0|A0A212DBP0_CEREH
OG0006224	sp|Q6ZTR7|CBAR2_HUMAN	tr|A0A212DCP1|A0A212DCP1_CEREH
OG0006225	sp|P24071|FCAR_HUMAN	tr|A0A212DE69|A0A212DE69_CEREH
OG0006226	sp|Q9NPF7|IL23A_HUMAN	tr|A0A212DF08|A0A212DF08_CEREH
OG0006227	sp|Q8NEC5|CTSR1_HUMAN	tr|A0A212DGW1|A0A212DGW1_CEREH
OG0006228	sp|Q8IUX8|EGFL6_HUMAN	tr|A0A212C0V2|A0A212C0V2_CEREH
OG0006229	sp|P18564|ITB6_HUMAN	tr|A0A212C1A4|A0A212C1A4_CEREH
OG0006230	sp|P49675|STAR_HUMAN	tr|A0A212C2S8|A0A212C2S8_CEREH
OG0006231	sp|Q9C0E2|XPO4_HUMAN	tr|A0A212C3N7|A0A212C3N7_CEREH
OG0006232	sp|Q9BQ51|PD1L2_HUMAN	tr|A0A212C4Z7|A0A212C4Z7_CEREH
OG0006233	sp|O95760|IL33_HUMAN	tr|A0A212C5A5|A0A212C5A5_CEREH
OG0006234	sp|Q7Z4H7|HAUS6_HUMAN	tr|A0A212C5J1|A0A212C5J1_CEREH
OG0006235	sp|Q15762|CD226_HUMAN	tr|A0A212C6P1|A0A212C6P1_CEREH
OG0006236	sp|Q8NBW4|S38A9_HUMAN	tr|A0A212C802|A0A212C802_CEREH
OG0006237	sp|P30304|MPIP1_HUMAN	tr|A0A212C9X3|A0A212C9X3_CEREH
OG0006238	sp|Q9Y3D2|MSRB2_HUMAN	tr|A0A212CA80|A0A212CA80_CEREH
OG0006239	sp|Q9NVP4|DZAN1_HUMAN	tr|A0A212CBX6|A0A212CBX6_CEREH
OG0006240	sp|Q9GZQ3|COMD5_HUMAN	tr|A0A212CF67|A0A212CF67_CEREH
OG0006241	sp|Q96PL5|ERMAP_HUMAN	tr|A0A212CFG6|A0A212CFG6_CEREH
OG0006242	sp|Q5T7N3|KANK4_HUMAN	tr|A0A212CG12|A0A212CG12_CEREH
OG0006243	sp|P30085|KCY_HUMAN	tr|A0A212CG71|A0A212CG71_CEREH
OG0006244	sp|Q13952|NFYC_HUMAN	tr|A0A212CGX6|A0A212CGX6_CEREH
OG0006245	sp|O75165|DJC13_HUMAN	tr|A0A212CI71|A0A212CI71_CEREH
OG0006246	sp|P21246|PTN_HUMAN	tr|A0A212CLH5|A0A212CLH5_CEREH
OG0006247	sp|P20248|CCNA2_HUMAN	tr|A0A212CM49|A0A212CM49_CEREH
OG0006248	sp|Q96FN5|KIF12_HUMAN	tr|A0A212CMW2|A0A212CMW2_CEREH
OG0006249	sp|Q6P2C0|WDR93_HUMAN	tr|A0A212CSA8|A0A212CSA8_CEREH
OG0006250	sp|O95149|SPN1_HUMAN	tr|A0A212CSV4|A0A212CSV4_CEREH
OG0006251	sp|Q8NI36|WDR36_HUMAN	tr|A0A212CU73|A0A212CU73_CEREH
OG0006252	sp|P21145|MAL_HUMAN	tr|A0A212CXT5|A0A212CXT5_CEREH
OG0006253	sp|P63279|UBC9_HUMAN	tr|A0A212CYG7|A0A212CYG7_CEREH
OG0006254	sp|Q49B96|COX19_HUMAN	tr|A0A212CZX4|A0A212CZX4_CEREH
OG0006255	sp|Q9BY76|ANGL4_HUMAN	tr|A0A212D192|A0A212D192_CEREH
OG0006256	sp|Q9NW64|RBM22_HUMAN	tr|A0A212D240|A0A212D240_CEREH
OG0006257	sp|Q14376|GALE_HUMAN	tr|A0A212D3H2|A0A212D3H2_CEREH
OG0006258	sp|B9EJG8|T150C_HUMAN	tr|A0A212D5Z8|A0A212D5Z8_CEREH
OG0006259	sp|P07737|PROF1_HUMAN	tr|A0A212D7Q6|A0A212D7Q6_CEREH
OG0006260	sp|Q9UNS2|CSN3_HUMAN	tr|A0A212D7T0|A0A212D7T0_CEREH
OG0006261	sp|Q15723|ELF2_HUMAN	tr|A0A212D7Y2|A0A212D7Y2_CEREH
OG0006262	sp|Q96S52|PIGS_HUMAN	tr|A0A212D8Z6|A0A212D8Z6_CEREH
OG0006263	sp|Q9NX00|TM160_HUMAN	tr|A0A212DCU9|A0A212DCU9_CEREH
OG0006264	sp|Q96JG9|ZN469_HUMAN	tr|A0A212DCW8|A0A212DCW8_CEREH
OG0006266	sp|Q9ULS5|TMCC3_HUMAN	tr|A0A212DEX5|A0A212DEX5_CEREH
OG0006267	sp|Q9HB75|PIDD1_HUMAN	tr|A0A212DFZ1|A0A212DFZ1_CEREH
OG0006268	sp|Q9Y3B7|RM11_HUMAN	tr|A0A212DGP2|A0A212DGP2_CEREH
OG0006269	sp|Q8IWF9|CCD83_HUMAN	tr|A0A212DH34|A0A212DH34_CEREH
OG0006270	sp|Q96AP7|ESAM_HUMAN	tr|A0A212DHB3|A0A212DHB3_CEREH
OG0006271	sp|P49184|DNSL1_HUMAN	tr|A0A212C0B2|A0A212C0B2_CEREH
OG0006272	sp|Q14995|NR1D2_HUMAN	tr|A0A212C2T8|A0A212C2T8_CEREH
OG0006273	sp|Q13740|CD166_HUMAN	tr|A0A212C3V6|A0A212C3V6_CEREH
OG0006274	sp|Q5VZV1|MT21C_HUMAN	tr|A0A212C4A1|A0A212C4A1_CEREH
OG0006275	sp|A6H8Z2|F221B_HUMAN	tr|A0A212C5C5|A0A212C5C5_CEREH
OG0006276	sp|Q9NWW6|NRK1_HUMAN	tr|A0A212C5J3|A0A212C5J3_CEREH
OG0006277	sp|Q5TF21|SOGA3_HUMAN	tr|A0A212C609|A0A212C609_CEREH
OG0006278	sp|P23470|PTPRG_HUMAN	tr|A0A212C9I5|A0A212C9I5_CEREH
OG0006279	sp|Q96RU8|TRIB1_HUMAN	tr|A0A212CEA5|A0A212CEA5_CEREH
OG0006280	sp|Q96E29|MTEF3_HUMAN	tr|A0A212CEM0|A0A212CEM0_CEREH
OG0006281	sp|Q969P0|IGSF8_HUMAN	tr|A0A212CF28|A0A212CF28_CEREH
OG0006282	sp|Q9BWG6|SCNM1_HUMAN	tr|A0A212CF86|A0A212CF86_CEREH
OG0006283	sp|P24522|GA45A_HUMAN	tr|A0A212CGV3|A0A212CGV3_CEREH
OG0006284	sp|P23786|CPT2_HUMAN	tr|A0A212CH56|A0A212CH56_CEREH
OG0006285	sp|Q8N865|CG031_HUMAN	tr|A0A212CL14|A0A212CL14_CEREH
OG0006286	sp|Q8WWH4|ASZ1_HUMAN	tr|A0A212CLA3|A0A212CLA3_CEREH
OG0006287	sp|P45954|ACDSB_HUMAN	tr|A0A212CNF3|A0A212CNF3_CEREH
OG0006288	sp|Q7Z2T5|TRM1L_HUMAN	tr|A0A212CQF1|A0A212CQF1_CEREH
OG0006289	sp|Q8WTV1|THAP3_HUMAN	tr|A0A212CRR1|A0A212CRR1_CEREH
OG0006290	sp|P25789|PSA4_HUMAN	tr|A0A212CSP3|A0A212CSP3_CEREH
OG0006291	sp|Q6IQ55|TTBK2_HUMAN	tr|A0A212CTY2|A0A212CTY2_CEREH
OG0006292	sp|Q96MY7|F161B_HUMAN	tr|A0A212CUM1|A0A212CUM1_CEREH
OG0006293	sp|P18827|SDC1_HUMAN	tr|A0A212CX80|A0A212CX80_CEREH
OG0006294	sp|Q9BZE0|GLIS2_HUMAN	tr|A0A212CYS4|A0A212CYS4_CEREH
OG0006295	sp|A6NI56|CC154_HUMAN	tr|A0A212CZ18|A0A212CZ18_CEREH
OG0006296	sp|Q9BUU2|MET22_HUMAN	tr|A0A212CZ88|A0A212CZ88_CEREH
OG0006297	sp|Q14677|EPN4_HUMAN	tr|A0A212D119|A0A212D119_CEREH
OG0006298	sp|Q02080|MEF2B_HUMAN	tr|A0A212D1I4|A0A212D1I4_CEREH
OG0006299	sp|Q9BU89|DOHH_HUMAN	tr|A0A212D2A3|A0A212D2A3_CEREH
OG0006301	sp|Q7Z7H8|RM10_HUMAN	tr|A0A212D907|A0A212D907_CEREH
OG0006302	sp|Q12887|COX10_HUMAN	tr|A0A212DAY3|A0A212DAY3_CEREH
OG0006303	sp|Q2MJR0|SPRE3_HUMAN	tr|A0A212DBP2|A0A212DBP2_CEREH
OG0006304	sp|Q08999|RBL2_HUMAN	tr|A0A212DBS9|A0A212DBS9_CEREH
OG0006305	sp|Q9NP81|SYSM_HUMAN	tr|A0A212DC03|A0A212DC03_CEREH
OG0006306	sp|Q07812|BAX_HUMAN	tr|A0A212DC21|A0A212DC21_CEREH
OG0006307	sp|O95473|SNG4_HUMAN	tr|A0A212DD97|A0A212DD97_CEREH
OG0006308	sp|Q15628|TRADD_HUMAN	tr|A0A212DDM6|A0A212DDM6_CEREH
OG0006309	sp|Q6PJI9|WDR59_HUMAN	tr|A0A212DDT2|A0A212DDT2_CEREH
OG0006310	sp|Q9Y5W5|WIF1_HUMAN	tr|A0A212DF29|A0A212DF29_CEREH
OG0006311	sp|Q9BVK2|ALG8_HUMAN	tr|A0A212DGG3|A0A212DGG3_CEREH
OG0006312	sp|Q15005|SPCS2_HUMAN	tr|A0A212DJ88|A0A212DJ88_CEREH
OG0006313	sp|Q8TCG1|CIP2A_HUMAN	tr|A0A212C3B6|A0A212C3B6_CEREH
OG0006314	sp|Q14680|MELK_HUMAN	tr|A0A212C502|A0A212C502_CEREH
OG0006315	sp|Q6R327|RICTR_HUMAN	tr|A0A212C8I5|A0A212C8I5_CEREH
OG0006316	sp|Q13609|DNSL3_HUMAN	tr|A0A212C9K3|A0A212C9K3_CEREH
OG0006317	sp|Q9HAQ2|KIF9_HUMAN	tr|A0A212C9Q7|A0A212C9Q7_CEREH
OG0006318	sp|Q9HA90|EFCC1_HUMAN	tr|A0A212C9U3|A0A212C9U3_CEREH
OG0006319	sp|Q9H4K1|RIBC2_HUMAN	tr|A0A212CCJ7|A0A212CCJ7_CEREH
OG0006320	sp|Q14160|SCRIB_HUMAN	tr|A0A212CE52|A0A212CE52_CEREH
OG0006321	sp|Q15369|ELOC_HUMAN	tr|A0A212CEP5|A0A212CEP5_CEREH
OG0006322	sp|Q6ZNA5|FRRS1_HUMAN	tr|A0A212CG32|A0A212CG32_CEREH
OG0006323	sp|P55345|ANM2_HUMAN	tr|A0A212CIN2|A0A212CIN2_CEREH
OG0006324	sp|Q5EB52|MEST_HUMAN	tr|A0A212CJZ7|A0A212CJZ7_CEREH
OG0006325	sp|O43766|LIAS_HUMAN	tr|A0A212CLY6|A0A212CLY6_CEREH
OG0006327	sp|Q68J44|DUS29_HUMAN	tr|A0A212CNW1|A0A212CNW1_CEREH
OG0006329	sp|Q86V15|CASZ1_HUMAN	tr|A0A212CRF3|A0A212CRF3_CEREH
OG0006330	sp|P51955|NEK2_HUMAN	tr|A0A212CRP1|A0A212CRP1_CEREH
OG0006331	sp|Q99538|LGMN_HUMAN	tr|A0A212CST9|A0A212CST9_CEREH
OG0006332	sp|A6NCF5|KLH33_HUMAN	tr|A0A212CUM3|A0A212CUM3_CEREH
OG0006333	sp|Q8IWJ2|GCC2_HUMAN	tr|A0A212CX89|A0A212CX89_CEREH
OG0006334	sp|Q04864|REL_HUMAN	tr|A0A212CXN6|A0A212CXN6_CEREH
OG0006335	sp|Q9Y3D6|FIS1_HUMAN	tr|A0A212CY13|A0A212CY13_CEREH
OG0006336	sp|Q8IUR0|TPPC5_HUMAN	tr|A0A212D0U2|A0A212D0U2_CEREH
OG0006337	sp|Q15428|SF3A2_HUMAN	tr|A0A212D1H5|A0A212D1H5_CEREH
OG0006338	sp|A1IGU5|ARH37_HUMAN	tr|A0A212D290|A0A212D290_CEREH
OG0006339	sp|Q96SB4|SRPK1_HUMAN	tr|A0A212D4W0|A0A212D4W0_CEREH
OG0006340	sp|Q5T9G4|ARM12_HUMAN	tr|A0A212D4X2|A0A212D4X2_CEREH
OG0006341	sp|Q6UXV0|GFRAL_HUMAN	tr|A0A212D538|A0A212D538_CEREH
OG0006342	sp|Q9NZB8|MOCS1_HUMAN	tr|A0A212D547|A0A212D547_CEREH
OG0006343	sp|O43934|MFS11_HUMAN	tr|A0A212D731|A0A212D731_CEREH
OG0006344	sp|Q9HBR0|S38AA_HUMAN	tr|A0A212D7C7|A0A212D7C7_CEREH
OG0006345	sp|Q9NXE8|CWC25_HUMAN	tr|A0A212D7J0|A0A212D7J0_CEREH
OG0006346	sp|Q14162|SREC_HUMAN	tr|A0A212D9C7|A0A212D9C7_CEREH
OG0006347	sp|P13725|ONCM_HUMAN	tr|A0A212DA66|A0A212DA66_CEREH
OG0006348	sp|O43715|TRIA1_HUMAN	tr|A0A212DAH2|A0A212DAH2_CEREH
OG0006349	sp|P41219|PERI_HUMAN	tr|A0A212DFR3|A0A212DFR3_CEREH
OG0006350	sp|Q9Y5Y6|ST14_HUMAN	tr|A0A212DFV2|A0A212DFV2_CEREH
OG0006351	sp|Q16540|RM23_HUMAN	tr|A0A212DGJ9|A0A212DGJ9_CEREH
OG0006352	sp|Q86UU1|PHLB1_HUMAN	tr|A0A212DI60|A0A212DI60_CEREH
OG0006353	sp|A6NK58|LIPT2_HUMAN	tr|A0A212DIC6|A0A212DIC6_CEREH
OG0006354	sp|Q96BA8|CR3L1_HUMAN	tr|A0A212DIC7|A0A212DIC7_CEREH
OG0006355	sp|P07108|ACBP_HUMAN	tr|A0A212C2H4|A0A212C2H4_CEREH
OG0006356	sp|Q9NYP8|CU062_HUMAN	tr|A0A212C3B8|A0A212C3B8_CEREH
OG0006357	sp|O75554|WBP4_HUMAN	tr|A0A212C4R0|A0A212C4R0_CEREH
OG0006358	sp|Q9Y2V3|RX_HUMAN	tr|A0A212C6P7|A0A212C6P7_CEREH
OG0006360	sp|P42765|THIM_HUMAN	tr|A0A212C756|A0A212C756_CEREH
OG0006361	sp|O75167|PHAR2_HUMAN	tr|A0A212C7D5|A0A212C7D5_CEREH
OG0006362	sp|Q9BU61|NDUF3_HUMAN	tr|A0A212C9F3|A0A212C9F3_CEREH
OG0006363	sp|Q8ND61|CC020_HUMAN	tr|A0A212C9N1|A0A212C9N1_CEREH
OG0006364	sp|Q9NZU0|FLRT3_HUMAN	tr|A0A212CAT9|A0A212CAT9_CEREH
OG0006365	sp|Q9H0D6|XRN2_HUMAN	tr|A0A212CBP3|A0A212CBP3_CEREH
OG0006366	sp|Q96E93|KLRG1_HUMAN	tr|A0A212CCB9|A0A212CCB9_CEREH
OG0006367	sp|Q9BY77|PDIP3_HUMAN	tr|A0A212CD97|A0A212CD97_CEREH
OG0006369	sp|Q9NP74|PALMD_HUMAN	tr|A0A212CGT4|A0A212CGT4_CEREH
OG0006370	sp|P19256|LFA3_HUMAN	tr|A0A212CHC1|A0A212CHC1_CEREH
OG0006371	sp|Q9H0T7|RAB17_HUMAN	tr|A0A212CHR3|A0A212CHR3_CEREH
OG0006372	sp|P53804|TTC3_HUMAN	tr|A0A212CIV3|A0A212CIV3_CEREH
OG0006373	sp|Q6ZU65|UBN2_HUMAN	tr|A0A212CK07|A0A212CK07_CEREH
OG0006374	sp|O95178|NDUB2_HUMAN	tr|A0A212CK61|A0A212CK61_CEREH
OG0006375	sp|P59533|T2R38_HUMAN	tr|A0A212CL10|A0A212CL10_CEREH
OG0006376	sp|Q9UJX5|APC4_HUMAN	tr|A0A212CLZ4|A0A212CLZ4_CEREH
OG0006377	sp|O75935|DCTN3_HUMAN	tr|A0A212CMB9|A0A212CMB9_CEREH
OG0006378	sp|P28068|DMB_HUMAN	tr|A0A212CMD5|A0A212CMD5_CEREH
OG0006379	sp|Q99933|BAG1_HUMAN	tr|A0A212CMF0|A0A212CMF0_CEREH
OG0006380	sp|O76003|GLRX3_HUMAN	tr|A0A212CPB8|A0A212CPB8_CEREH
OG0006381	sp|Q7L622|G2E3_HUMAN	tr|A0A212CSJ4|A0A212CSJ4_CEREH
OG0006382	sp|Q2VWP7|PRTG_HUMAN	tr|A0A212CTJ2|A0A212CTJ2_CEREH
OG0006383	sp|Q0VAA2|LR74A_HUMAN	tr|A0A212CU31|A0A212CU31_CEREH
OG0006384	sp|Q96LC9|BMF_HUMAN	tr|A0A212CV92|A0A212CV92_CEREH
OG0006385	sp|O14678|ABCD4_HUMAN	tr|A0A212CV96|A0A212CV96_CEREH
OG0006386	sp|Q969U6|FBXW5_HUMAN	tr|A0A212CWV7|A0A212CWV7_CEREH
OG0006387	sp|Q9UHB4|NDOR1_HUMAN	tr|A0A212CXJ0|A0A212CXJ0_CEREH
OG0006388	sp|Q9C037|TRIM4_HUMAN	tr|A0A212CY50|A0A212CY50_CEREH
OG0006389	sp|Q93009|UBP7_HUMAN	tr|A0A212CYU6|A0A212CYU6_CEREH
OG0006390	sp|Q0VGL1|LTOR4_HUMAN	tr|A0A212D003|A0A212D003_CEREH
OG0006391	sp|Q14154|DELE1_HUMAN	tr|A0A212D0Y9|A0A212D0Y9_CEREH
OG0006392	sp|Q96EY5|MB12A_HUMAN	tr|A0A212D2H5|A0A212D2H5_CEREH
OG0006393	sp|Q7Z572|SPT21_HUMAN	tr|A0A212D3P6|A0A212D3P6_CEREH
OG0006394	sp|Q9NYP7|ELOV5_HUMAN	tr|A0A212D4V4|A0A212D4V4_CEREH
OG0006395	sp|Q6WCQ1|MPRIP_HUMAN	tr|A0A212DAU5|A0A212DAU5_CEREH
OG0006396	sp|P27694|RFA1_HUMAN	tr|A0A212DAZ6|A0A212DAZ6_CEREH
OG0006397	sp|Q9ULL5|PRR12_HUMAN	tr|A0A212DBL1|A0A212DBL1_CEREH
OG0006398	sp|P43686|PRS6B_HUMAN	tr|A0A212DCQ0|A0A212DCQ0_CEREH
OG0006399	sp|Q8NDX6|ZN740_HUMAN	tr|A0A212DEP2|A0A212DEP2_CEREH
OG0006400	sp|P42166|LAP2A_HUMAN	tr|A0A212DFD4|A0A212DFD4_CEREH
OG0006401	sp|Q9H1C3|GL8D2_HUMAN	tr|A0A212DFT4|A0A212DFT4_CEREH
OG0006402	sp|Q11206|SIA4C_HUMAN	tr|A0A212DG69|A0A212DG69_CEREH
OG0006403	sp|A6NJI1|CK086_HUMAN	tr|A0A212DH50|A0A212DH50_CEREH
OG0006405	sp|O15226|NKRF_HUMAN	tr|A0A212BZQ9|A0A212BZQ9_CEREH
OG0006406	sp|O43915|VEGFD_HUMAN	tr|A0A212C173|A0A212C173_CEREH
OG0006407	sp|Q7RTP0|NIPA1_HUMAN	tr|A0A212C1Q8|A0A212C1Q8_CEREH
OG0006408	sp|P61296|HAND2_HUMAN	tr|A0A212C4Y2|A0A212C4Y2_CEREH
OG0006409	sp|O00591|GBRP_HUMAN	tr|A0A212C8A1|A0A212C8A1_CEREH
OG0006410	sp|Q16558|KCMB1_HUMAN	tr|A0A212C8C2|A0A212C8C2_CEREH
OG0006411	sp|P62633|CNBP_HUMAN	tr|A0A212C9L3|A0A212C9L3_CEREH
OG0006412	sp|P57764|GSDMD_HUMAN	tr|A0A212CDN2|A0A212CDN2_CEREH
OG0006413	sp|Q9Y5J3|HEY1_HUMAN	tr|A0A212CEB5|A0A212CEB5_CEREH
OG0006414	sp|Q9NWK9|BCD1_HUMAN	tr|A0A212CG15|A0A212CG15_CEREH
OG0006415	sp|Q7Z6W1|TMCO2_HUMAN	tr|A0A212CH35|A0A212CH35_CEREH
OG0006417	sp|Q687X5|STEA4_HUMAN	tr|A0A212CLE0|A0A212CLE0_CEREH
OG0006418	sp|P01148|GON1_HUMAN	tr|A0A212CM43|A0A212CM43_CEREH
OG0006419	sp|P52823|STC1_HUMAN	tr|A0A212CMD9|A0A212CMD9_CEREH
OG0006420	sp|Q9NQ79|CRAC1_HUMAN	tr|A0A212CNI3|A0A212CNI3_CEREH
OG0006421	sp|Q5T4F4|ZFY27_HUMAN	tr|A0A212CNL3|A0A212CNL3_CEREH
OG0006422	sp|O15258|RER1_HUMAN	tr|A0A212CQW3|A0A212CQW3_CEREH
OG0006423	sp|Q9NQ86|TRI36_HUMAN	tr|A0A212CU67|A0A212CU67_CEREH
OG0006424	sp|Q9BRR6|ADPGK_HUMAN	tr|A0A212CUX8|A0A212CUX8_CEREH
OG0006425	sp|Q96C92|ENTR1_HUMAN	tr|A0A212CVF6|A0A212CVF6_CEREH
