Orthogroup	Homo_sapiens	Bos_taurus
OG0007374	sp|Q15270|NKX11_HUMAN	tr|A0A3Q1M641|A0A3Q1M641_BOVIN
OG0007375	sp|Q9BRJ6|CG050_HUMAN	tr|A0A3Q1MJP5|A0A3Q1MJP5_BOVIN
OG0007376	sp|Q96RS6|NUDC1_HUMAN	tr|A0A3Q1N2D0|A0A3Q1N2D0_BOVIN
OG0007377	sp|Q9NZ52|GGA3_HUMAN	tr|A0A3Q1N3P7|A0A3Q1N3P7_BOVIN
OG0007378	sp|Q5T7B8|KIF24_HUMAN	tr|A0A3Q1NF41|A0A3Q1NF41_BOVIN
OG0007379	sp|O43521|B2L11_HUMAN	tr|A0A3Q1NJ55|A0A3Q1NJ55_BOVIN
OG0007380	sp|Q9UQB3|CTND2_HUMAN	tr|A0A3Q1NJC6|A0A3Q1NJC6_BOVIN
OG0007381	sp|P41250|GARS_HUMAN	tr|A5D7A2|A5D7A2_BOVIN
OG0007382	sp|Q8N8F6|YIPF7_HUMAN	sp|A5D7K7|YIPF7_BOVIN
OG0007383	sp|P56177|DLX1_HUMAN	tr|A6H733|A6H733_BOVIN
OG0007384	sp|Q8NHU6|TDRD7_HUMAN	sp|A6QLE1|TDRD7_BOVIN
OG0007385	sp|A0PJE2|DHR12_HUMAN	sp|A6QP05|DHR12_BOVIN
OG0007386	sp|Q96BM1|ANKR9_HUMAN	tr|A7MBH6|A7MBH6_BOVIN
OG0007387	sp|Q9HC07|TM165_HUMAN	tr|E1B731|E1B731_BOVIN
OG0007388	sp|Q96RY7|IF140_HUMAN	tr|E1B860|E1B860_BOVIN
OG0007389	sp|Q86VD7|S2542_HUMAN	tr|E1B8B9|E1B8B9_BOVIN
OG0007390	sp|Q76MJ5|ERN2_HUMAN	tr|E1B8J7|E1B8J7_BOVIN
OG0007391	sp|Q53FD0|ZC21C_HUMAN	tr|E1BAI1|E1BAI1_BOVIN
OG0007392	sp|Q6ZNE5|BAKOR_HUMAN	tr|E1BAQ5|E1BAQ5_BOVIN
OG0007393	sp|Q96MD2|KICS2_HUMAN	tr|E1BBD0|E1BBD0_BOVIN
OG0007394	sp|Q99583|MNT_HUMAN	tr|E1BCU5|E1BCU5_BOVIN
OG0007395	sp|Q8NFU1|BEST2_HUMAN	tr|E1BF86|E1BF86_BOVIN
OG0007396	sp|Q676U5|A16L1_HUMAN	tr|E1BGS8|E1BGS8_BOVIN
OG0007397	sp|Q8IY95|TM192_HUMAN	tr|E1BL89|E1BL89_BOVIN
OG0007398	sp|Q68DV7|RNF43_HUMAN	tr|E1BNT4|E1BNT4_BOVIN
OG0007399	sp|Q9UJA3|MCM8_HUMAN	sp|E1BPX4|MCM8_BOVIN
OG0007400	sp|Q16082|HSPB2_HUMAN	tr|F1MBR1|F1MBR1_BOVIN
OG0007401	sp|A6H8Y1|BDP1_HUMAN	tr|F1MEB1|F1MEB1_BOVIN
OG0007402	sp|Q86XE3|MICU3_HUMAN	tr|F1MHU1|F1MHU1_BOVIN
OG0007403	sp|A2RRH5|WDR27_HUMAN	tr|F1MLT6|F1MLT6_BOVIN
OG0007404	sp|Q15059|BRD3_HUMAN	tr|F1MMU3|F1MMU3_BOVIN
OG0007405	sp|O60266|ADCY3_HUMAN	tr|F1MPC9|F1MPC9_BOVIN
OG0007406	sp|O15524|SOCS1_HUMAN	tr|F1MSN0|F1MSN0_BOVIN
OG0007407	sp|O75146|HIP1R_HUMAN	tr|F1MUI0|F1MUI0_BOVIN
OG0007408	sp|Q8IVW8|SPNS2_HUMAN	tr|F1MXM0|F1MXM0_BOVIN
OG0007409	sp|Q14699|RFTN1_HUMAN	tr|F1N1Q3|F1N1Q3_BOVIN
OG0007410	sp|Q9H222|ABCG5_HUMAN	tr|F1N3L2|F1N3L2_BOVIN
OG0007411	sp|Q6A163|K1C39_HUMAN	tr|F1N3T1|F1N3T1_BOVIN
OG0007412	sp|Q9H270|VPS11_HUMAN	tr|F1N5Q5|F1N5Q5_BOVIN
OG0007413	sp|Q96M94|KLH15_HUMAN	tr|F1N776|F1N776_BOVIN
OG0007414	sp|P23470|PTPRG_HUMAN	tr|G3MXS7|G3MXS7_BOVIN
OG0007415	sp|Q9H8S5|CCNP_HUMAN	tr|G3N2R9|G3N2R9_BOVIN
OG0007416	sp|Q15612|OR1Q1_HUMAN	tr|G3N355|G3N355_BOVIN
OG0007417	sp|P23942|PRPH2_HUMAN	sp|P17810|PRPH2_BOVIN
OG0007418	sp|Q9P296|C5AR2_HUMAN	tr|Q08DZ7|Q08DZ7_BOVIN
OG0007419	sp|O00712|NFIB_HUMAN	sp|Q0VCL6|NFIB_BOVIN
OG0007420	sp|P51674|GPM6A_HUMAN	sp|Q0VD07|GPM6A_BOVIN
OG0007421	sp|Q99828|CIB1_HUMAN	sp|Q17QE5|CIB1_BOVIN
OG0007422	sp|Q9H213|MAGH1_HUMAN	tr|Q1LZE4|Q1LZE4_BOVIN
OG0007423	sp|Q14894|CRYM_HUMAN	sp|Q2KHX6|CRYM_BOVIN
OG0007424	sp|Q96LM5|CD045_HUMAN	sp|Q2KIR0|CD045_BOVIN
OG0007425	sp|Q5VU69|CP141_HUMAN	sp|Q32L75|CP141_BOVIN
OG0007426	sp|P78346|RPP30_HUMAN	sp|Q3SZ21|RPP30_BOVIN
OG0007427	sp|P62826|RAN_HUMAN	sp|Q3T054|RAN_BOVIN
OG0007428	sp|Q9NWR8|MCUB_HUMAN	tr|Q3ZBZ7|Q3ZBZ7_BOVIN
OG0007429	sp|O14503|BHE40_HUMAN	sp|Q5EA15|BHE40_BOVIN
OG0007430	sp|P49591|SYSC_HUMAN	sp|Q9GMB8|SYSC_BOVIN
OG0007431	sp|Q96AJ1|CLUA1_HUMAN	tr|A0A3Q1LWV3|A0A3Q1LWV3_BOVIN
OG0007432	sp|Q14135|VGLL4_HUMAN	tr|A0A3Q1LYC1|A0A3Q1LYC1_BOVIN
OG0007433	sp|Q9NTU7|CBLN4_HUMAN	tr|A0A3Q1M0U1|A0A3Q1M0U1_BOVIN
OG0007434	sp|Q9NW75|GPTC2_HUMAN	tr|A0A3Q1M3I0|A0A3Q1M3I0_BOVIN
OG0007435	sp|Q9BXR6|FHR5_HUMAN	tr|A0A3Q1M3I2|A0A3Q1M3I2_BOVIN
OG0007436	sp|Q6NY19|KANK3_HUMAN	tr|A0A3Q1MKV0|A0A3Q1MKV0_BOVIN
OG0007437	sp|Q8TBG9|SYNPR_HUMAN	tr|A0A3Q1MSQ5|A0A3Q1MSQ5_BOVIN
OG0007438	sp|P48048|KCNJ1_HUMAN	tr|A0A3Q1N684|A0A3Q1N684_BOVIN
OG0007439	sp|Q9HB09|B2L12_HUMAN	tr|A6QPJ9|A6QPJ9_BOVIN
OG0007440	sp|Q8IYL9|PSYR_HUMAN	tr|A7MB13|A7MB13_BOVIN
OG0007441	sp|Q96S79|RSLAB_HUMAN	tr|E1BHS7|E1BHS7_BOVIN
OG0007442	sp|P15976|GATA1_HUMAN	tr|E1BI59|E1BI59_BOVIN
OG0007443	sp|Q9Y448|SKAP_HUMAN	tr|E1BJ69|E1BJ69_BOVIN
OG0007444	sp|A6NFK2|GRCR2_HUMAN	tr|E1BK23|E1BK23_BOVIN
OG0007446	sp|Q9NPJ1|MKKS_HUMAN	tr|E1BNU6|E1BNU6_BOVIN
OG0007447	sp|Q9Y222|DMTF1_HUMAN	tr|E1BQ00|E1BQ00_BOVIN
OG0007448	sp|O95256|I18RA_HUMAN	tr|F1MAT8|F1MAT8_BOVIN
OG0007449	sp|O43829|ZBT14_HUMAN	tr|F1MB88|F1MB88_BOVIN
OG0007450	sp|Q8TAE7|KCNG3_HUMAN	tr|F1MC54|F1MC54_BOVIN
OG0007451	sp|Q5VWT5|FYB2_HUMAN	tr|F1MCE3|F1MCE3_BOVIN
OG0007452	sp|Q8IVT2|MISP_HUMAN	tr|F1ME83|F1ME83_BOVIN
OG0007453	sp|Q99956|DUS9_HUMAN	tr|F1MEZ2|F1MEZ2_BOVIN
OG0007454	sp|Q86VZ5|SMS1_HUMAN	tr|F1MF31|F1MF31_BOVIN
OG0007455	sp|Q9BS16|CENPK_HUMAN	tr|F1MLG9|F1MLG9_BOVIN
OG0007456	sp|Q2M243|CCD27_HUMAN	tr|F1MR53|F1MR53_BOVIN
OG0007457	sp|O43182|RHG06_HUMAN	tr|F1N6V1|F1N6V1_BOVIN
OG0007458	sp|Q96PV6|LENG8_HUMAN	tr|F6Q3S3|F6Q3S3_BOVIN
OG0007459	sp|Q8N688|DB123_HUMAN	tr|F6RSW1|F6RSW1_BOVIN
OG0007460	sp|Q6ZWJ8|KCP_HUMAN	tr|G3MZ24|G3MZ24_BOVIN
OG0007461	sp|Q05586|NMDZ1_HUMAN	tr|G3N3K3|G3N3K3_BOVIN
OG0007462	sp|O95600|KLF8_HUMAN	tr|G5E575|G5E575_BOVIN
OG0007463	sp|P82980|RET5_HUMAN	sp|P82708|RET5_BOVIN
OG0007464	sp|P17568|NDUB7_HUMAN	sp|Q02368|NDUB7_BOVIN
OG0007465	sp|Q96FJ0|STALP_HUMAN	tr|Q08DL2|Q08DL2_BOVIN
OG0007466	sp|Q8N4C7|STX19_HUMAN	sp|Q0VCI2|STX19_BOVIN
OG0007467	sp|O75554|WBP4_HUMAN	tr|Q17QQ6|Q17QQ6_BOVIN
OG0007468	sp|Q9Y343|SNX24_HUMAN	sp|Q17QS1|SNX24_BOVIN
OG0007469	sp|Q9Y530|OARD1_HUMAN	sp|Q1LZ74|OARD1_BOVIN
OG0007470	sp|Q01543|FLI1_HUMAN	sp|Q29RS8|FLI1_BOVIN
OG0007471	sp|P56539|CAV3_HUMAN	sp|Q2KI43|CAV3_BOVIN
OG0007472	sp|Q96EB1|ELP4_HUMAN	sp|Q2TBH6|ELP4_BOVIN
OG0007473	sp|Q6PF18|MORN3_HUMAN	sp|Q32KM6|MORN3_BOVIN
OG0007474	sp|Q96Q83|ALKB3_HUMAN	sp|Q32L00|ALKB3_BOVIN
OG0007475	sp|O43247|TEX33_HUMAN	tr|Q32LI7|Q32LI7_BOVIN
OG0007476	sp|A6NEN9|CX065_HUMAN	sp|Q32LJ3|CX065_BOVIN
OG0007477	sp|P62829|RL23_HUMAN	sp|Q3T057|RL23_BOVIN
OG0007478	sp|P40925|MDHC_HUMAN	sp|Q3T145|MDHC_BOVIN
OG0007479	sp|Q16514|TAF12_HUMAN	sp|Q3T174|TAF12_BOVIN
OG0007480	sp|Q53GS7|GLE1_HUMAN	sp|Q3ZBK7|GLE1_BOVIN
OG0007481	sp|Q9H467|CUED2_HUMAN	sp|Q3ZBN4|CUED2_BOVIN
OG0007482	sp|Q15327|ANKR1_HUMAN	sp|Q3ZBX7|ANKR1_BOVIN
OG0007483	sp|Q9Y282|ERGI3_HUMAN	sp|Q5EAE0|ERGI3_BOVIN
OG0007484	sp|P17482|HXB9_HUMAN	tr|A0A3Q1LLW0|A0A3Q1LLW0_BOVIN
OG0007485	sp|Q01831|XPC_HUMAN	tr|A0A3Q1LPC8|A0A3Q1LPC8_BOVIN
OG0007486	sp|Q9Y6R4|M3K4_HUMAN	tr|A0A3Q1LSJ2|A0A3Q1LSJ2_BOVIN
OG0007487	sp|A8MYV0|DCD2C_HUMAN	tr|A0A3Q1LTJ2|A0A3Q1LTJ2_BOVIN
OG0007488	sp|P37287|PIGA_HUMAN	tr|A0A3Q1LZ81|A0A3Q1LZ81_BOVIN
OG0007489	sp|Q52LD8|RFTN2_HUMAN	tr|A0A3Q1M1K3|A0A3Q1M1K3_BOVIN
OG0007490	sp|P0DMQ9|CH089_HUMAN	tr|A0A3Q1M872|A0A3Q1M872_BOVIN
OG0007491	sp|Q16719|KYNU_HUMAN	tr|A0A3Q1MB81|A0A3Q1MB81_BOVIN
OG0007492	sp|A0MZ66|SHOT1_HUMAN	tr|A0A3Q1MCX8|A0A3Q1MCX8_BOVIN
OG0007493	sp|Q9Y5V0|ZN706_HUMAN	tr|A0A3Q1MFB7|A0A3Q1MFB7_BOVIN
OG0007494	sp|Q2KHR3|QSER1_HUMAN	tr|A0A3Q1MMY4|A0A3Q1MMY4_BOVIN
OG0007495	sp|O94898|LRIG2_HUMAN	tr|A0A3Q1MQT1|A0A3Q1MQT1_BOVIN
OG0007496	sp|Q9BU79|TM243_HUMAN	sp|A0JNK6|TM243_BOVIN
OG0007497	sp|Q70UQ0|IKIP_HUMAN	sp|A2VE53|IKIP_BOVIN
OG0007498	sp|Q9Y271|CLTR1_HUMAN	tr|A5PKG3|A5PKG3_BOVIN
OG0007499	sp|Q96BW5|PTER_HUMAN	sp|A6QLJ8|PTER_BOVIN
OG0007500	sp|Q9BZH6|WDR11_HUMAN	tr|A6QLS8|A6QLS8_BOVIN
OG0007501	sp|Q5SZB4|CI050_HUMAN	tr|E1B7S2|E1B7S2_BOVIN
OG0007502	sp|Q13886|KLF9_HUMAN	tr|E1B7V1|E1B7V1_BOVIN
OG0007503	sp|Q9H672|ASB7_HUMAN	tr|E1B9S2|E1B9S2_BOVIN
OG0007504	sp|Q8IYW4|ENTD1_HUMAN	tr|E1BD08|E1BD08_BOVIN
OG0007505	sp|Q9Y5W7|SNX14_HUMAN	tr|E1BD26|E1BD26_BOVIN
OG0007506	sp|Q96PN7|TREF1_HUMAN	tr|E1BFC1|E1BFC1_BOVIN
OG0007507	sp|P54849|EMP1_HUMAN	tr|E1BI85|E1BI85_BOVIN
OG0007508	sp|Q9BVG3|TRI62_HUMAN	tr|E1BK51|E1BK51_BOVIN
OG0007509	sp|Q9Y278|HS3S2_HUMAN	tr|E1BKQ1|E1BKQ1_BOVIN
OG0007510	sp|Q504Y3|ZCPW2_HUMAN	tr|E1BL82|E1BL82_BOVIN
OG0007511	sp|Q8N3J3|HROB_HUMAN	tr|F1MB06|F1MB06_BOVIN
OG0007512	sp|P23471|PTPRZ_HUMAN	tr|F1MGK5|F1MGK5_BOVIN
OG0007513	sp|Q86UN3|R4RL2_HUMAN	tr|F1MUR6|F1MUR6_BOVIN
OG0007514	sp|P56524|HDAC4_HUMAN	tr|F1MYR0|F1MYR0_BOVIN
OG0007515	sp|Q0P651|ABD18_HUMAN	tr|F1N673|F1N673_BOVIN
OG0007516	sp|Q8TF44|C2C4C_HUMAN	tr|G3N2V3|G3N2V3_BOVIN
OG0007517	sp|Q99466|NOTC4_HUMAN	tr|G3X812|G3X812_BOVIN
OG0007518	sp|P42336|PK3CA_HUMAN	sp|P32871|PK3CA_BOVIN
OG0007519	sp|Q96ND0|F210A_HUMAN	sp|Q05B67|F210A_BOVIN
OG0007520	sp|Q56P03|EAPP_HUMAN	tr|Q0P5M4|Q0P5M4_BOVIN
OG0007521	sp|Q9BXY0|MAK16_HUMAN	sp|Q1RML7|MAK16_BOVIN
OG0007522	sp|Q6PGN9|PSRC1_HUMAN	sp|Q29RJ9|PSRC1_BOVIN
OG0007523	sp|Q5TBK1|N42L1_HUMAN	sp|Q29S05|N42L1_BOVIN
OG0007524	sp|Q9H4I9|EMRE_HUMAN	sp|Q2M2S2|EMRE_BOVIN
OG0007525	sp|P51452|DUS3_HUMAN	tr|Q2T9T7|Q2T9T7_BOVIN
OG0007526	sp|Q16342|PDCD2_HUMAN	sp|Q2YDC9|PDCD2_BOVIN
OG0007527	sp|O96015|DNAL4_HUMAN	sp|Q32KN5|DNAL4_BOVIN
OG0007528	sp|Q96PS1|FACOS_HUMAN	sp|Q32KZ5|FACOS_BOVIN
OG0007529	sp|O95471|CLD7_HUMAN	sp|Q3B7N4|CLD7_BOVIN
OG0007530	sp|Q9NX20|RM16_HUMAN	sp|Q3T0J3|RM16_BOVIN
OG0007531	sp|Q96FK6|WDR89_HUMAN	sp|Q3ZBK1|WDR89_BOVIN
OG0007532	sp|Q15758|AAAT_HUMAN	sp|Q95JC7|AAAT_BOVIN
OG0007533	sp|Q9UBP8|KAAG1_HUMAN	tr|A0A3Q1LIT1|A0A3Q1LIT1_BOVIN
OG0007534	sp|Q8IZF4|AGRG5_HUMAN	tr|A0A3Q1LN02|A0A3Q1LN02_BOVIN
OG0007535	sp|Q15853|USF2_HUMAN	tr|A0A3Q1LR26|A0A3Q1LR26_BOVIN
OG0007536	sp|O00482|NR5A2_HUMAN	tr|A0A3Q1M5G9|A0A3Q1M5G9_BOVIN
OG0007537	sp|Q92785|REQU_HUMAN	tr|A0A3Q1MJM0|A0A3Q1MJM0_BOVIN
OG0007538	sp|Q7Z692|CEA19_HUMAN	tr|A0A3Q1MXV0|A0A3Q1MXV0_BOVIN
OG0007539	sp|P17036|ZNF3_HUMAN	tr|A0A3Q1MZR8|A0A3Q1MZR8_BOVIN
OG0007540	sp|Q14493|SLBP_HUMAN	tr|A0A3Q1N0Z1|A0A3Q1N0Z1_BOVIN
OG0007541	sp|Q9C0B1|FTO_HUMAN	tr|A0A3Q1N5P9|A0A3Q1N5P9_BOVIN
OG0007542	sp|Q16563|SYPL1_HUMAN	tr|A0A3S5ZPC1|A0A3S5ZPC1_BOVIN
OG0007543	sp|Q6PHW0|IYD1_HUMAN	tr|A0A3S5ZPC4|A0A3S5ZPC4_BOVIN
OG0007544	sp|Q16777|H2A2C_HUMAN	sp|A1A4R1|H2A2C_BOVIN
OG0007545	sp|P51168|SCNNB_HUMAN	sp|A5D7U4|SCNNB_BOVIN
OG0007546	sp|P12643|BMP2_HUMAN	tr|A5PJI9|A5PJI9_BOVIN
OG0007547	sp|Q8TCA0|LRC20_HUMAN	tr|A6QLD3|A6QLD3_BOVIN
OG0007548	sp|P51788|CLCN2_HUMAN	tr|A6QNR5|A6QNR5_BOVIN
OG0007549	sp|Q9BWQ6|YIPF2_HUMAN	tr|A7MB97|A7MB97_BOVIN
OG0007550	sp|Q8NI51|CTCFL_HUMAN	tr|B2CML0|B2CML0_BOVIN
OG0007551	sp|Q9BSQ5|CCM2_HUMAN	tr|E1B8H2|E1B8H2_BOVIN
OG0007552	sp|A6NK97|S22AK_HUMAN	tr|E1BB66|E1BB66_BOVIN
OG0007553	sp|O95886|DLGP3_HUMAN	tr|E1BBJ2|E1BBJ2_BOVIN
OG0007554	sp|O75072|FKTN_HUMAN	tr|E1BBM2|E1BBM2_BOVIN
OG0007555	sp|Q96JH7|VCIP1_HUMAN	tr|E1BCH9|E1BCH9_BOVIN
OG0007556	sp|Q8IX01|SUGP2_HUMAN	tr|E1BE55|E1BE55_BOVIN
OG0007557	sp|Q6UX39|AMTN_HUMAN	tr|E1BF93|E1BF93_BOVIN
OG0007558	sp|Q5TF21|SOGA3_HUMAN	tr|E1BGU5|E1BGU5_BOVIN
OG0007559	sp|Q5BKX6|S45A4_HUMAN	tr|E1BGZ7|E1BGZ7_BOVIN
OG0007560	sp|Q13428|TCOF_HUMAN	tr|E1BHU1|E1BHU1_BOVIN
OG0007561	sp|O60503|ADCY9_HUMAN	tr|E1BM79|E1BM79_BOVIN
OG0007562	sp|Q9BZJ8|GPR61_HUMAN	tr|F1MC85|F1MC85_BOVIN
OG0007563	sp|Q8IVE3|PKHH2_HUMAN	tr|F1MH50|F1MH50_BOVIN
OG0007564	sp|Q9BVV6|TALD3_HUMAN	tr|F1MHS0|F1MHS0_BOVIN
OG0007565	sp|O43301|HS12A_HUMAN	tr|F1MJ70|F1MJ70_BOVIN
OG0007566	sp|O00744|WN10B_HUMAN	tr|F1MK64|F1MK64_BOVIN
OG0007567	sp|Q14527|HLTF_HUMAN	tr|F1MLM2|F1MLM2_BOVIN
OG0007568	sp|Q9H1U4|MEGF9_HUMAN	tr|F1MLU6|F1MLU6_BOVIN
OG0007569	sp|Q8TD19|NEK9_HUMAN	tr|F1MM88|F1MM88_BOVIN
OG0007570	sp|Q99593|TBX5_HUMAN	tr|F1MP50|F1MP50_BOVIN
OG0007571	sp|A6NJW4|LRR3C_HUMAN	tr|F1MPC4|F1MPC4_BOVIN
OG0007572	sp|P09913|IFIT2_HUMAN	tr|F1MQW8|F1MQW8_BOVIN
OG0007573	sp|Q9NSC5|HOME3_HUMAN	tr|F1MW19|F1MW19_BOVIN
OG0007574	sp|Q9P0G3|KLK14_HUMAN	tr|F1MXS5|F1MXS5_BOVIN
OG0007575	sp|O43290|SNUT1_HUMAN	tr|F1MZ21|F1MZ21_BOVIN
OG0007576	sp|Q66K79|CBPZ_HUMAN	tr|F1N2T3|F1N2T3_BOVIN
OG0007577	sp|P78334|GBRE_HUMAN	tr|G3MWU9|G3MWU9_BOVIN
OG0007578	sp|Q5VTJ3|KLD7A_HUMAN	tr|G3MX28|G3MX28_BOVIN
OG0007579	sp|Q8TB24|RIN3_HUMAN	tr|G5E5D0|G5E5D0_BOVIN
OG0007580	sp|P47900|P2RY1_HUMAN	sp|P48042|P2RY1_BOVIN
OG0007581	sp|O15355|PPM1G_HUMAN	sp|P79126|PPM1G_BOVIN
OG0007582	sp|P0C7T8|TM253_HUMAN	sp|Q0II74|TM253_BOVIN
OG0007583	sp|O95751|LDOC1_HUMAN	sp|Q17QF6|LDOC1_BOVIN
OG0007584	sp|P19447|ERCC3_HUMAN	sp|Q1RMT1|ERCC3_BOVIN
OG0007585	sp|Q9NQC7|CYLD_HUMAN	sp|Q1RMU2|CYLD_BOVIN
OG0007586	sp|O75569|PRKRA_HUMAN	sp|Q2HJ92|PRKRA_BOVIN
OG0007587	sp|O95183|VAMP5_HUMAN	sp|Q2KHY2|VAMP5_BOVIN
OG0007588	sp|Q86VP1|TAXB1_HUMAN	sp|Q2KJE0|TAXB1_BOVIN
OG0007589	sp|Q9UIF3|TEKT2_HUMAN	sp|Q2T9Q6|TEKT2_BOVIN
OG0007590	sp|Q96CS2|HAUS1_HUMAN	sp|Q2TBK4|HAUS1_BOVIN
OG0007591	sp|Q96N03|VTM2L_HUMAN	tr|Q3MHE5|Q3MHE5_BOVIN
OG0007593	sp|B8ZZ34|SHSA8_HUMAN	tr|A0A3Q1LL51|A0A3Q1LL51_BOVIN
OG0007594	sp|Q3KQU3|MA7D1_HUMAN	tr|A0A3Q1LNR7|A0A3Q1LNR7_BOVIN
OG0007596	sp|Q9NRA0|SPHK2_HUMAN	tr|A0A3Q1MBG6|A0A3Q1MBG6_BOVIN
OG0007597	sp|Q8N8I0|SAM12_HUMAN	tr|A0A3Q1MCN1|A0A3Q1MCN1_BOVIN
OG0007598	sp|Q9NWS9|ZN446_HUMAN	tr|A0A3Q1MDJ6|A0A3Q1MDJ6_BOVIN
OG0007599	sp|O94986|CE152_HUMAN	tr|A0A3Q1NCH3|A0A3Q1NCH3_BOVIN
OG0007601	sp|P17023|ZNF19_HUMAN	sp|A3KN36|ZNF19_BOVIN
OG0007602	sp|Q9UQ53|MGT4B_HUMAN	tr|A6QQ63|A6QQ63_BOVIN
OG0007603	sp|Q9H410|DSN1_HUMAN	tr|A6QQ81|A6QQ81_BOVIN
OG0007604	sp|P50553|ASCL1_HUMAN	tr|E1B7V5|E1B7V5_BOVIN
OG0007605	sp|Q7L8A9|VASH1_HUMAN	tr|E1B8J8|E1B8J8_BOVIN
OG0007606	sp|Q8IUZ5|AT2L2_HUMAN	tr|E1B8R9|E1B8R9_BOVIN
OG0007607	sp|Q5R3K3|CAHM6_HUMAN	tr|E1B9Q9|E1B9Q9_BOVIN
OG0007608	sp|Q6IQ19|CCSAP_HUMAN	tr|E1BCI5|E1BCI5_BOVIN
OG0007609	sp|Q8WUU8|TM174_HUMAN	tr|E1BEH5|E1BEH5_BOVIN
OG0007610	sp|Q8N6Q3|CD177_HUMAN	tr|E1BF48|E1BF48_BOVIN
OG0007611	sp|P17097|ZNF7_HUMAN	tr|E1BFY1|E1BFY1_BOVIN
OG0007612	sp|Q9NQ76|MEPE_HUMAN	tr|E1BG36|E1BG36_BOVIN
OG0007613	sp|Q8N3Y1|FBXW8_HUMAN	tr|E1BGE6|E1BGE6_BOVIN
OG0007614	sp|Q7RTW8|OTOAN_HUMAN	tr|E1BGM5|E1BGM5_BOVIN
OG0007615	sp|Q6NUS6|TECT3_HUMAN	tr|E1BGZ2|E1BGZ2_BOVIN
OG0007616	sp|Q8TCS8|PNPT1_HUMAN	tr|E1BIQ0|E1BIQ0_BOVIN
OG0007617	sp|A8MVW0|F1712_HUMAN	tr|E1BNG6|E1BNG6_BOVIN
OG0007618	sp|Q49SQ1|GPR33_HUMAN	tr|F1MNE7|F1MNE7_BOVIN
OG0007619	sp|Q9NYQ8|FAT2_HUMAN	tr|F1MPF3|F1MPF3_BOVIN
OG0007620	sp|Q9H799|CPLN1_HUMAN	tr|F1MRT7|F1MRT7_BOVIN
OG0007621	sp|Q9NWX5|ASB6_HUMAN	tr|F1MWW0|F1MWW0_BOVIN
OG0007622	sp|Q9P2C4|TM181_HUMAN	tr|F1N3P0|F1N3P0_BOVIN
OG0007623	sp|Q8NFZ8|CADM4_HUMAN	tr|F1N646|F1N646_BOVIN
OG0007624	sp|Q02318|CP27A_HUMAN	tr|F6QQE8|F6QQE8_BOVIN
OG0007625	sp|Q6ZN11|ZN793_HUMAN	tr|G3MXZ3|G3MXZ3_BOVIN
OG0007626	sp|O95990|F107A_HUMAN	tr|G3N2D6|G3N2D6_BOVIN
OG0007627	sp|Q9HAW0|BRF2_HUMAN	sp|Q29S07|BRF2_BOVIN
OG0007628	sp|O76064|RNF8_HUMAN	sp|Q2HJ46|RNF8_BOVIN
OG0007629	sp|Q92572|AP3S1_HUMAN	sp|Q2YDH6|AP3S1_BOVIN
OG0007630	sp|Q9NQE9|HINT3_HUMAN	sp|Q2YDJ4|HINT3_BOVIN
OG0007631	sp|O00193|SMAP_HUMAN	sp|Q3MHL8|SMAP_BOVIN
OG0007632	sp|P83881|RL36A_HUMAN	sp|Q3SZ59|RL36A_BOVIN
OG0007633	sp|O60925|PFD1_HUMAN	sp|Q3SZE2|PFD1_BOVIN
OG0007634	sp|O95861|BPNT1_HUMAN	sp|Q3ZCK3|BPNT1_BOVIN
OG0007635	sp|O75154|RFIP3_HUMAN	tr|A0A3Q1LHY8|A0A3Q1LHY8_BOVIN
OG0007636	sp|Q58A45|PAN3_HUMAN	tr|A0A3Q1LX43|A0A3Q1LX43_BOVIN
OG0007637	sp|P18627|LAG3_HUMAN	tr|A0A3Q1LYZ8|A0A3Q1LYZ8_BOVIN
OG0007638	sp|Q96EH3|MASU1_HUMAN	tr|A0A3Q1M0X0|A0A3Q1M0X0_BOVIN
OG0007639	sp|Q9NQ31|AKIP1_HUMAN	tr|A0A3Q1M9N1|A0A3Q1M9N1_BOVIN
OG0007640	sp|P28906|CD34_HUMAN	tr|A0A3Q1MT64|A0A3Q1MT64_BOVIN
OG0007641	sp|P46821|MAP1B_HUMAN	tr|A0A3Q1MTY6|A0A3Q1MTY6_BOVIN
OG0007642	sp|Q96ME7|ZN512_HUMAN	sp|A4FV61|ZN512_BOVIN
OG0007643	sp|Q6ZSC3|RBM43_HUMAN	tr|A6H711|A6H711_BOVIN
OG0007644	sp|Q56NI9|ESCO2_HUMAN	tr|A6QNP8|A6QNP8_BOVIN
OG0007645	sp|Q5T870|PRR9_HUMAN	sp|A6QNZ4|PRR9_BOVIN
OG0007646	sp|Q96GC6|ZN274_HUMAN	sp|A6QPT6|ZN274_BOVIN
OG0007647	sp|O14524|NEMP1_HUMAN	sp|A7MBC7|NEMP1_BOVIN
OG0007648	sp|Q96LR2|LURA1_HUMAN	tr|E1B746|E1B746_BOVIN
OG0007649	sp|Q9H4Q4|PRD12_HUMAN	tr|E1B9X9|E1B9X9_BOVIN
OG0007650	sp|Q9BRR9|RHG09_HUMAN	tr|E1BCC1|E1BCC1_BOVIN
OG0007651	sp|P49685|GPR15_HUMAN	tr|E1BCM8|E1BCM8_BOVIN
OG0007652	sp|Q9UHM6|OPN4_HUMAN	tr|E1BEK2|E1BEK2_BOVIN
