Orthogroup	Homo_sapiens	Loxodonta_africana
OG0009184	sp|Q9BUI4|RPC3_HUMAN	tr|G3UBN3|G3UBN3_LOXAF
OG0009185	sp|Q9GZV8|PRD14_HUMAN	tr|G3TFJ9|G3TFJ9_LOXAF
OG0009186	sp|Q9H3F6|BACD3_HUMAN	tr|G3T9C3|G3T9C3_LOXAF
OG0009187	sp|Q9NV56|MRGBP_HUMAN	tr|G3TKH7|G3TKH7_LOXAF
OG0009188	sp|Q9UF02|CCG5_HUMAN	tr|G3UA92|G3UA92_LOXAF
OG0009189	sp|Q9UHD0|IL19_HUMAN	tr|G3TLC8|G3TLC8_LOXAF
OG0009190	sp|Q9ULV8|CBLC_HUMAN	tr|G3TP62|G3TP62_LOXAF
OG0009191	sp|Q9Y2X3|NOP58_HUMAN	tr|G3U6Z4|G3U6Z4_LOXAF
OG0009192	sp|Q9Y2X7|GIT1_HUMAN	tr|G3SVA9|G3SVA9_LOXAF
OG0009193	sp|Q9Y3A3|PHOCN_HUMAN	tr|G3T138|G3T138_LOXAF
OG0009194	sp|Q9Y3B4|SF3B6_HUMAN	tr|G3UK08|G3UK08_LOXAF
OG0009195	sp|Q9Y471|CMAH_HUMAN	tr|G3SM54|G3SM54_LOXAF
OG0009196	sp|Q9Y6N1|COX11_HUMAN	tr|G3T8C9|G3T8C9_LOXAF
OG0009197	sp|O00212|RHOD_HUMAN	tr|G3TAZ4|G3TAZ4_LOXAF
OG0009198	sp|O60825|F262_HUMAN	tr|G3T0W9|G3T0W9_LOXAF
OG0009199	sp|O75027|ABCB7_HUMAN	tr|G3T2I4|G3T2I4_LOXAF
OG0009200	sp|O75822|EIF3J_HUMAN	tr|G3UGB6|G3UGB6_LOXAF
OG0009201	sp|O75881|CP7B1_HUMAN	tr|G3TA10|G3TA10_LOXAF
OG0009202	sp|O95716|RAB3D_HUMAN	tr|G3TU21|G3TU21_LOXAF
OG0009203	sp|P04004|VTNC_HUMAN	tr|G3TMX5|G3TMX5_LOXAF
OG0009204	sp|P11161|EGR2_HUMAN	tr|G3SXQ6|G3SXQ6_LOXAF
OG0009205	sp|P17025|ZN182_HUMAN	tr|G3SUF5|G3SUF5_LOXAF
OG0009206	sp|P17813|EGLN_HUMAN	tr|G3SR82|G3SR82_LOXAF
OG0009207	sp|P20711|DDC_HUMAN	tr|G3TFB0|G3TFB0_LOXAF
OG0009208	sp|P25787|PSA2_HUMAN	tr|G3T7F4|G3T7F4_LOXAF
OG0009209	sp|P43116|PE2R2_HUMAN	tr|G3UHP4|G3UHP4_LOXAF
OG0009210	sp|P43320|CRBB2_HUMAN	tr|G3SYZ1|G3SYZ1_LOXAF
OG0009211	sp|P49755|TMEDA_HUMAN	tr|G3TP66|G3TP66_LOXAF
OG0009213	sp|Q04323|UBXN1_HUMAN	tr|G3TPN2|G3TPN2_LOXAF
OG0009214	sp|Q0IIM8|TBC8B_HUMAN	tr|G3UFK8|G3UFK8_LOXAF
OG0009215	sp|Q14005|IL16_HUMAN	tr|G3SQ93|G3SQ93_LOXAF
OG0009216	sp|Q14692|BMS1_HUMAN	tr|G3SXU1|G3SXU1_LOXAF
OG0009217	sp|Q16842|SIA4B_HUMAN	tr|G3U715|G3U715_LOXAF
OG0009218	sp|Q2M3V2|SWAHA_HUMAN	tr|G3UFS9|G3UFS9_LOXAF
OG0009219	sp|Q2VWP7|PRTG_HUMAN	tr|G3TG99|G3TG99_LOXAF
OG0009220	sp|Q49AR2|CE022_HUMAN	tr|G3TC44|G3TC44_LOXAF
OG0009221	sp|Q53HC5|KLH26_HUMAN	tr|G3SRL4|G3SRL4_LOXAF
OG0009222	sp|Q5U5X8|F222A_HUMAN	tr|G3T070|G3T070_LOXAF
OG0009223	sp|Q68CR1|SE1L3_HUMAN	tr|G3T9A0|G3T9A0_LOXAF
OG0009224	sp|Q68DK7|MSL1_HUMAN	tr|G3T4Z6|G3T4Z6_LOXAF
OG0009225	sp|Q6J9G0|STYK1_HUMAN	tr|G3TQ12|G3TQ12_LOXAF
OG0009226	sp|Q6UWF3|SCIMP_HUMAN	tr|G3TT30|G3TT30_LOXAF
OG0009227	sp|Q6ZMJ4|IL34_HUMAN	tr|G3TVR0|G3TVR0_LOXAF
OG0009228	sp|Q86YT9|JAML_HUMAN	tr|G3T1W3|G3T1W3_LOXAF
OG0009229	sp|Q8IWB6|TEX14_HUMAN	tr|G3SSA1|G3SSA1_LOXAF
OG0009230	sp|Q8IY85|EFC13_HUMAN	tr|G3STZ2|G3STZ2_LOXAF
OG0009231	sp|Q8IYR6|TEFF1_HUMAN	tr|G3T0F3|G3T0F3_LOXAF
OG0009232	sp|Q8IZV5|RDH10_HUMAN	tr|G3TI92|G3TI92_LOXAF
OG0009233	sp|Q8N2K0|ABD12_HUMAN	tr|G3SQ73|G3SQ73_LOXAF
OG0009234	sp|Q8N414|PGBD5_HUMAN	tr|G3TXI0|G3TXI0_LOXAF
OG0009235	sp|Q8NBR6|MINY2_HUMAN	tr|G3U2M7|G3U2M7_LOXAF
OG0009236	sp|Q8NCG5|CHST4_HUMAN	tr|G3T4Z7|G3T4Z7_LOXAF
OG0009237	sp|Q8NEP3|DAAF1_HUMAN	tr|G3SXF8|G3SXF8_LOXAF
OG0009238	sp|Q8NEW7|TMIE_HUMAN	tr|G3T6G8|G3T6G8_LOXAF
OG0009239	sp|Q8TAP6|CEP76_HUMAN	tr|G3TZZ9|G3TZZ9_LOXAF
OG0009240	sp|Q8WUF5|IASPP_HUMAN	tr|G3SPB3|G3SPB3_LOXAF
OG0009241	sp|Q8WVI7|PPR1C_HUMAN	tr|G3SXS6|G3SXS6_LOXAF
OG0009242	sp|Q8WXB4|ZN606_HUMAN	tr|G3T2B3|G3T2B3_LOXAF
OG0009243	sp|Q92878|RAD50_HUMAN	tr|G3T4B6|G3T4B6_LOXAF
OG0009244	sp|Q96DB9|FXYD5_HUMAN	tr|G3TAS1|G3TAS1_LOXAF
OG0009245	sp|Q96IP4|TET5A_HUMAN	tr|G3SQ23|G3SQ23_LOXAF
OG0009246	sp|Q99435|NELL2_HUMAN	tr|G3T2W3|G3T2W3_LOXAF
OG0009247	sp|Q9BV73|CP250_HUMAN	tr|G3T8C8|G3T8C8_LOXAF
OG0009248	sp|Q9BWQ6|YIPF2_HUMAN	tr|G3SU94|G3SU94_LOXAF
OG0009249	sp|Q9BX74|TM2D1_HUMAN	tr|G3TCC4|G3TCC4_LOXAF
OG0009250	sp|Q9BZG1|RAB34_HUMAN	tr|G3UJQ7|G3UJQ7_LOXAF
OG0009251	sp|Q9C075|K1C23_HUMAN	tr|G3SYZ6|G3SYZ6_LOXAF
OG0009252	sp|Q9H0M4|ZCPW1_HUMAN	tr|G3ULT5|G3ULT5_LOXAF
OG0009253	sp|Q9H1K4|GHC2_HUMAN	tr|G3UNM3|G3UNM3_LOXAF
OG0009254	sp|Q9H3P7|GCP60_HUMAN	tr|G3TSM6|G3TSM6_LOXAF
OG0009255	sp|Q9H840|GEMI7_HUMAN	tr|G3TGW5|G3TGW5_LOXAF
OG0009256	sp|Q9H8P0|PORED_HUMAN	tr|G3TWK6|G3TWK6_LOXAF
OG0009257	sp|Q9P1P5|TAAR2_HUMAN	tr|G3T2U5|G3T2U5_LOXAF
OG0009258	sp|Q9UBC3|DNM3B_HUMAN	tr|G3THZ3|G3THZ3_LOXAF
OG0009259	sp|Q9UBD9|CLCF1_HUMAN	tr|G3T6J6|G3T6J6_LOXAF
OG0009260	sp|Q9UGV2|NDRG3_HUMAN	tr|G3U365|G3U365_LOXAF
OG0009261	sp|Q9UHK6|AMACR_HUMAN	tr|G3TI73|G3TI73_LOXAF
OG0009262	sp|Q9UK39|NOCT_HUMAN	tr|G3TID7|G3TID7_LOXAF
OG0009263	sp|Q9Y6A2|CP46A_HUMAN	tr|G3SLX1|G3SLX1_LOXAF
OG0009264	sp|B1AKI9|ISM1_HUMAN	tr|G3T343|G3T343_LOXAF
OG0009265	sp|O00746|NDKM_HUMAN	tr|G3T687|G3T687_LOXAF
OG0009266	sp|O14815|CAN9_HUMAN	tr|G3SSD8|G3SSD8_LOXAF
OG0009267	sp|O14880|MGST3_HUMAN	tr|G3T338|G3T338_LOXAF
OG0009268	sp|O15534|PER1_HUMAN	tr|G3T8Z7|G3T8Z7_LOXAF
OG0009269	sp|O43776|SYNC_HUMAN	tr|G3TZY1|G3TZY1_LOXAF
OG0009270	sp|O43781|DYRK3_HUMAN	tr|G3SUH6|G3SUH6_LOXAF
OG0009271	sp|O60902|SHOX2_HUMAN	tr|G3TWZ8|G3TWZ8_LOXAF
OG0009272	sp|O75192|PX11A_HUMAN	tr|G3SLY1|G3SLY1_LOXAF
OG0009273	sp|O95424|DEXI_HUMAN	tr|G3UEL6|G3UEL6_LOXAF
OG0009274	sp|O95633|FSTL3_HUMAN	tr|G3SM98|G3SM98_LOXAF
OG0009275	sp|P01160|ANF_HUMAN	tr|G3TP61|G3TP61_LOXAF
OG0009276	sp|P10909|CLUS_HUMAN	tr|G3T7J1|G3T7J1_LOXAF
OG0009277	sp|P20337|RAB3B_HUMAN	tr|G3TGC6|G3TGC6_LOXAF
OG0009278	sp|P20719|HXA5_HUMAN	tr|G3TRF8|G3TRF8_LOXAF
OG0009279	sp|P20783|NTF3_HUMAN	tr|G3SQ81|G3SQ81_LOXAF
OG0009280	sp|P22004|BMP6_HUMAN	tr|G3TB70|G3TB70_LOXAF
OG0009281	sp|P22303|ACES_HUMAN	tr|G3T0J3|G3T0J3_LOXAF
OG0009282	sp|P38432|COIL_HUMAN	tr|G3TIX2|G3TIX2_LOXAF
OG0009283	sp|P55290|CAD13_HUMAN	tr|G3SLK9|G3SLK9_LOXAF
OG0009284	sp|P57729|RAB38_HUMAN	tr|G3UK06|G3UK06_LOXAF
OG0009285	sp|P61366|OSTN_HUMAN	tr|G3SMI3|G3SMI3_LOXAF
OG0009286	sp|P78536|ADA17_HUMAN	tr|G3T3T3|G3T3T3_LOXAF
OG0009288	sp|Q03135|CAV1_HUMAN	sp|Q108U7|CAV1_LOXAF
OG0009289	sp|Q4G0N0|GGTA1_HUMAN	tr|G3UF63|G3UF63_LOXAF
OG0009290	sp|Q5VYJ5|MALR1_HUMAN	tr|G3UAI3|G3UAI3_LOXAF
OG0009291	sp|Q6P1R3|MSD2_HUMAN	tr|G3T2V9|G3T2V9_LOXAF
OG0009292	sp|Q6PF05|TT23L_HUMAN	tr|G3SZM9|G3SZM9_LOXAF
OG0009293	sp|Q6S5L8|SHC4_HUMAN	tr|G3T2F1|G3T2F1_LOXAF
OG0009294	sp|Q6UXZ4|UNC5D_HUMAN	tr|G3SV88|G3SV88_LOXAF
OG0009295	sp|Q6ZR37|PKHG7_HUMAN	tr|G3SN68|G3SN68_LOXAF
OG0009296	sp|Q6ZS86|GLPK5_HUMAN	tr|G3T295|G3T295_LOXAF
OG0009297	sp|Q86SE8|NPM2_HUMAN	tr|G3TFF9|G3TFF9_LOXAF
OG0009298	sp|Q86VH4|LRRT4_HUMAN	tr|G3SU61|G3SU61_LOXAF
OG0009299	sp|Q8IUR0|TPPC5_HUMAN	tr|G3SX13|G3SX13_LOXAF
OG0009300	sp|Q8N4B4|FBX39_HUMAN	tr|G3UA59|G3UA59_LOXAF
OG0009301	sp|Q8NG48|LINES_HUMAN	tr|G3SZ83|G3SZ83_LOXAF
OG0009302	sp|Q92734|TFG_HUMAN	tr|G3UAG1|G3UAG1_LOXAF
OG0009303	sp|Q92754|AP2C_HUMAN	tr|G3T0M7|G3T0M7_LOXAF
OG0009304	sp|Q92838|EDA_HUMAN	tr|G3TSR8|G3TSR8_LOXAF
OG0009305	sp|Q96B77|TM186_HUMAN	tr|G3UBB6|G3UBB6_LOXAF
OG0009306	sp|Q96GE6|CALL4_HUMAN	tr|G3TQD3|G3TQD3_LOXAF
OG0009307	sp|Q96IK0|TM101_HUMAN	tr|G3TLB2|G3TLB2_LOXAF
OG0009308	sp|Q96JN8|NEUL4_HUMAN	tr|G3UKJ4|G3UKJ4_LOXAF
OG0009309	sp|Q96LP2|FA81B_HUMAN	tr|G3TH71|G3TH71_LOXAF
OG0009310	sp|Q96PN8|TSSK3_HUMAN	tr|G3SYJ9|G3SYJ9_LOXAF
OG0009311	sp|Q96RP3|UCN2_HUMAN	tr|G3TK98|G3TK98_LOXAF
OG0009312	sp|Q9BYG7|MSTRO_HUMAN	tr|G3TAJ1|G3TAJ1_LOXAF
OG0009313	sp|Q9C0E8|LNP_HUMAN	tr|G3SUD6|G3SUD6_LOXAF
OG0009314	sp|Q9H6R6|ZDHC6_HUMAN	tr|G3T188|G3T188_LOXAF
OG0009315	sp|Q9NP31|SH22A_HUMAN	tr|G3T2X3|G3T2X3_LOXAF
OG0009316	sp|Q9NQ87|HEYL_HUMAN	tr|G3U826|G3U826_LOXAF
OG0009317	sp|Q9NS00|C1GLT_HUMAN	tr|G3SL14|G3SL14_LOXAF
OG0009318	sp|Q9NX09|DDIT4_HUMAN	tr|G3U4N0|G3U4N0_LOXAF
OG0009319	sp|Q9UBK5|HCST_HUMAN	tr|G3SKY3|G3SKY3_LOXAF
OG0009320	sp|Q9UDY8|MALT1_HUMAN	tr|G3TKN8|G3TKN8_LOXAF
OG0009321	sp|Q9UKR5|ERG28_HUMAN	tr|G3SUV9|G3SUV9_LOXAF
OG0009322	sp|Q9ULP9|TBC24_HUMAN	tr|G3TG12|G3TG12_LOXAF
OG0009323	sp|Q9UP83|COG5_HUMAN	tr|G3SW05|G3SW05_LOXAF
OG0009324	sp|Q9Y4L1|HYOU1_HUMAN	tr|G3TL26|G3TL26_LOXAF
OG0009325	sp|Q9Y616|IRAK3_HUMAN	tr|G3SZR9|G3SZR9_LOXAF
OG0009326	sp|A0JNW5|UH1BL_HUMAN	tr|G3SNG7|G3SNG7_LOXAF
OG0009327	sp|C9JL84|HHLA1_HUMAN	tr|G3UL92|G3UL92_LOXAF
OG0009328	sp|O00479|HMGN4_HUMAN	tr|G3SYP1|G3SYP1_LOXAF
OG0009329	sp|O00585|CCL21_HUMAN	tr|G3TPL8|G3TPL8_LOXAF
OG0009330	sp|O14753|OVOL1_HUMAN	tr|G3TFK3|G3TFK3_LOXAF
OG0009331	sp|O15466|SIA8E_HUMAN	tr|G3T649|G3T649_LOXAF
OG0009332	sp|O43815|STRN_HUMAN	tr|G3TL47|G3TL47_LOXAF
OG0009333	sp|O60507|TPST1_HUMAN	tr|G3TX10|G3TX10_LOXAF
OG0009334	sp|O75554|WBP4_HUMAN	tr|G3SX44|G3SX44_LOXAF
OG0009335	sp|O96018|APBA3_HUMAN	tr|G3TEF6|G3TEF6_LOXAF
OG0009336	sp|P08174|DAF_HUMAN	tr|G3UHL3|G3UHL3_LOXAF
OG0009337	sp|P0C671|BNIP5_HUMAN	tr|G3T488|G3T488_LOXAF
OG0009338	sp|P14859|PO2F1_HUMAN	tr|G3TKB3|G3TKB3_LOXAF
OG0009339	sp|P34896|GLYC_HUMAN	tr|G3T3D0|G3T3D0_LOXAF
OG0009340	sp|P42701|I12R1_HUMAN	tr|G3SSP3|G3SSP3_LOXAF
OG0009341	sp|P49703|ARL4D_HUMAN	tr|G3SQT4|G3SQT4_LOXAF
OG0009342	sp|P49795|RGS19_HUMAN	tr|G3U623|G3U623_LOXAF
OG0009343	sp|P50052|AGTR2_HUMAN	tr|G3SUV5|G3SUV5_LOXAF
OG0009344	sp|P61599|NAA20_HUMAN	tr|G3SUE1|G3SUE1_LOXAF
OG0009345	sp|Q02978|M2OM_HUMAN	tr|G3TET5|G3TET5_LOXAF
OG0009346	sp|Q03169|TNAP2_HUMAN	tr|G3T3W6|G3T3W6_LOXAF
OG0009347	sp|Q08050|FOXM1_HUMAN	tr|G3SRA2|G3SRA2_LOXAF
OG0009348	sp|Q09328|MGT5A_HUMAN	tr|G3TGM2|G3TGM2_LOXAF
OG0009349	sp|Q13183|S13A2_HUMAN	tr|G3SU00|G3SU00_LOXAF
OG0009350	sp|Q14493|SLBP_HUMAN	tr|G3TAD4|G3TAD4_LOXAF
OG0009351	sp|Q15021|CND1_HUMAN	tr|G3TGD6|G3TGD6_LOXAF
OG0009352	sp|Q15762|CD226_HUMAN	tr|G3TB29|G3TB29_LOXAF
OG0009353	sp|Q16630|CPSF6_HUMAN	tr|G3ULU0|G3ULU0_LOXAF
OG0009354	sp|Q5U623|MCAF2_HUMAN	tr|G3TDT3|G3TDT3_LOXAF
OG0009355	sp|Q5VTD9|GFI1B_HUMAN	tr|G3TQT5|G3TQT5_LOXAF
OG0009356	sp|Q5VYY2|LIPM_HUMAN	tr|G3TI46|G3TI46_LOXAF
OG0009357	sp|Q5XKL5|BTBD8_HUMAN	tr|G3UNR3|G3UNR3_LOXAF
OG0009358	sp|Q68DE3|USF3_HUMAN	tr|G3T3R8|G3T3R8_LOXAF
OG0009359	sp|Q6NW34|NEPRO_HUMAN	tr|G3TLB0|G3TLB0_LOXAF
OG0009360	sp|Q6SJ93|F111B_HUMAN	tr|G3TR74|G3TR74_LOXAF
OG0009361	sp|Q8IX19|MCEM1_HUMAN	tr|G3UM44|G3UM44_LOXAF
OG0009362	sp|Q8IXB1|DJC10_HUMAN	tr|G5E6W7|G5E6W7_LOXAF
OG0009363	sp|Q8ND04|SMG8_HUMAN	tr|G3TER6|G3TER6_LOXAF
OG0009364	sp|Q8NDZ6|T161B_HUMAN	tr|G3TZX3|G3TZX3_LOXAF
OG0009365	sp|Q8TEY7|UBP33_HUMAN	tr|G3TI04|G3TI04_LOXAF
OG0009366	sp|Q8TF65|GIPC2_HUMAN	tr|G3UJF6|G3UJF6_LOXAF
OG0009367	sp|Q92574|TSC1_HUMAN	tr|G3T1T3|G3T1T3_LOXAF
OG0009368	sp|Q96K12|FACR2_HUMAN	tr|G3SUF3|G3SUF3_LOXAF
OG0009369	sp|Q96MW1|CCD43_HUMAN	tr|G3TJT7|G3TJT7_LOXAF
OG0009370	sp|Q99733|NP1L4_HUMAN	tr|G3SWJ7|G3SWJ7_LOXAF
OG0009371	sp|Q99788|CML1_HUMAN	tr|G3TL74|G3TL74_LOXAF
OG0009372	sp|Q99973|TEP1_HUMAN	tr|G3SQJ9|G3SQJ9_LOXAF
OG0009373	sp|Q9BTX3|TM208_HUMAN	tr|G3TN05|G3TN05_LOXAF
OG0009374	sp|Q9H069|DRC3_HUMAN	tr|G3SU96|G3SU96_LOXAF
OG0009375	sp|Q9H091|ZMY15_HUMAN	tr|G3TG40|G3TG40_LOXAF
OG0009376	sp|Q9H4Q4|PRD12_HUMAN	tr|G3SZ86|G3SZ86_LOXAF
OG0009377	sp|Q9H5L6|THAP9_HUMAN	tr|G3THI6|G3THI6_LOXAF
OG0009378	sp|Q9H8E8|CSR2B_HUMAN	tr|G3SWN1|G3SWN1_LOXAF
OG0009379	sp|Q9H8H0|NOL11_HUMAN	tr|G3SPN6|G3SPN6_LOXAF
OG0009380	sp|Q9H8Y5|ANKZ1_HUMAN	tr|G3T2Z4|G3T2Z4_LOXAF
OG0009381	sp|Q9NPJ1|MKKS_HUMAN	tr|G3STK5|G3STK5_LOXAF
OG0009382	sp|Q9NS71|GKN1_HUMAN	tr|G3SQ11|G3SQ11_LOXAF
OG0009383	sp|Q9P0I2|EMC3_HUMAN	tr|G3T7W2|G3T7W2_LOXAF
OG0009384	sp|Q9P0J0|NDUAD_HUMAN	tr|G5E7A2|G5E7A2_LOXAF
OG0009385	sp|Q9P2M7|CING_HUMAN	tr|G3T8F1|G3T8F1_LOXAF
OG0009386	sp|Q9UBB9|TFP11_HUMAN	tr|G3TWL2|G3TWL2_LOXAF
OG0009387	sp|Q9UM19|HPCL4_HUMAN	tr|G3T971|G3T971_LOXAF
OG0009388	sp|Q9UPX6|MNAR1_HUMAN	tr|G3UMP1|G3UMP1_LOXAF
OG0009389	sp|Q9Y3R4|NEUR2_HUMAN	tr|G3T0S2|G3T0S2_LOXAF
OG0009390	sp|A6NI87|CBY3_HUMAN	tr|G3SN08|G3SN08_LOXAF
OG0009391	sp|O15321|TM9S1_HUMAN	tr|G5E723|G5E723_LOXAF
OG0009392	sp|O15511|ARPC5_HUMAN	tr|G3TAW3|G3TAW3_LOXAF
OG0009393	sp|O43854|EDIL3_HUMAN	tr|G3TJG1|G3TJG1_LOXAF
OG0009394	sp|O75191|XYLB_HUMAN	tr|G3T2F3|G3T2F3_LOXAF
OG0009395	sp|O75691|UTP20_HUMAN	tr|G3TAG9|G3TAG9_LOXAF
OG0009396	sp|O75908|SOAT2_HUMAN	tr|G3TA95|G3TA95_LOXAF
OG0009397	sp|P01282|VIP_HUMAN	tr|G3SXZ7|G3SXZ7_LOXAF
OG0009398	sp|P01344|IGF2_HUMAN	tr|G3T788|G3T788_LOXAF
OG0009399	sp|P02708|ACHA_HUMAN	tr|G3T6T5|G3T6T5_LOXAF
OG0009400	sp|P05387|RLA2_HUMAN	tr|G3UJ51|G3UJ51_LOXAF
OG0009401	sp|P11166|GTR1_HUMAN	tr|G3TEI1|G3TEI1_LOXAF
OG0009402	sp|P13995|MTDC_HUMAN	tr|G3TD24|G3TD24_LOXAF
OG0009403	sp|P15559|NQO1_HUMAN	tr|G3T2V3|G3T2V3_LOXAF
OG0009404	sp|P15918|RAG1_HUMAN	tr|G3UKA0|G3UKA0_LOXAF
OG0009405	sp|P16401|H15_HUMAN	tr|G3SW62|G3SW62_LOXAF
OG0009406	sp|P25788|PSA3_HUMAN	tr|G3T287|G3T287_LOXAF
OG0009407	sp|P30260|CDC27_HUMAN	tr|G3T800|G3T800_LOXAF
OG0009408	sp|P32297|ACHA3_HUMAN	tr|G3TA85|G3TA85_LOXAF
OG0009409	sp|P34972|CNR2_HUMAN	tr|G3T9V3|G3T9V3_LOXAF
OG0009410	sp|P52306|GDS1_HUMAN	tr|G3STD6|G3STD6_LOXAF
OG0009411	sp|P82979|SARNP_HUMAN	tr|G3TEE0|G3TEE0_LOXAF
OG0009412	sp|Q06609|RAD51_HUMAN	tr|G3T2F7|G3T2F7_LOXAF
OG0009413	sp|Q14213|IL27B_HUMAN	tr|G3TQT4|G3TQT4_LOXAF
OG0009414	sp|Q14397|GCKR_HUMAN	tr|G3SYS3|G3SYS3_LOXAF
OG0009415	sp|Q4U2R6|RM51_HUMAN	tr|G3SPU5|G3SPU5_LOXAF
OG0009416	sp|Q59H18|TNI3K_HUMAN	tr|G3T7B6|G3T7B6_LOXAF
OG0009417	sp|Q5H9R7|PP6R3_HUMAN	tr|G3U7U1|G3U7U1_LOXAF
OG0009418	sp|Q5HYJ3|FA76B_HUMAN	tr|G3TWT3|G3TWT3_LOXAF
OG0009419	sp|Q6IPM2|IQCE_HUMAN	tr|G3T7S3|G3T7S3_LOXAF
OG0009420	sp|Q6RFH5|WDR74_HUMAN	tr|G3U7A6|G3U7A6_LOXAF
OG0009421	sp|Q76MJ5|ERN2_HUMAN	tr|G3SW81|G3SW81_LOXAF
OG0009422	sp|Q7Z5V6|PPR32_HUMAN	tr|G3TF50|G3TF50_LOXAF
OG0009423	sp|Q86TE4|LUZP2_HUMAN	tr|G3TI52|G3TI52_LOXAF
OG0009424	sp|Q86TM6|SYVN1_HUMAN	tr|G3SP22|G3SP22_LOXAF
OG0009425	sp|Q86WP2|GPBP1_HUMAN	tr|G3SZJ9|G3SZJ9_LOXAF
OG0009426	sp|Q8N6I4|TM251_HUMAN	tr|G5E724|G5E724_LOXAF
OG0009427	sp|Q8N960|CE120_HUMAN	tr|G3T5U6|G3T5U6_LOXAF
OG0009428	sp|Q8NAX2|KDF1_HUMAN	tr|G3TG82|G3TG82_LOXAF
OG0009429	sp|Q8NEH6|MNS1_HUMAN	tr|G3TBE1|G3TBE1_LOXAF
OG0009430	sp|Q8TB96|TIP_HUMAN	tr|G3SZ27|G3SZ27_LOXAF
OG0009431	sp|Q8TBC3|SHKB1_HUMAN	tr|G3U6N8|G3U6N8_LOXAF
OG0009432	sp|Q8TE58|ATS15_HUMAN	tr|G3TAL1|G3TAL1_LOXAF
OG0009433	sp|Q8WX93|PALLD_HUMAN	tr|G3UN63|G3UN63_LOXAF
OG0009434	sp|Q92674|CENPI_HUMAN	tr|G3T791|G3T791_LOXAF
OG0009435	sp|Q96MK2|RIPR3_HUMAN	tr|G3ULW1|G3ULW1_LOXAF
OG0009436	sp|Q9BRR8|GPTC1_HUMAN	tr|G3TBL3|G3TBL3_LOXAF
OG0009437	sp|Q9H0K6|PUS7L_HUMAN	tr|G3SNZ5|G3SNZ5_LOXAF
OG0009438	sp|Q9H6B4|CLMP_HUMAN	tr|G3SP48|G3SP48_LOXAF
OG0009439	sp|Q9H814|PHAX_HUMAN	tr|G3TNR8|G3TNR8_LOXAF
OG0009440	sp|Q9H825|METL8_HUMAN	tr|G3SRS9|G3SRS9_LOXAF
OG0009441	sp|Q9NZR4|VSX1_HUMAN	tr|G3TKP8|G3TKP8_LOXAF
OG0009442	sp|Q9NZV5|SELN_HUMAN	tr|G5E785|G5E785_LOXAF
OG0009443	sp|Q9P2K6|KLH42_HUMAN	tr|G3TUA3|G3TUA3_LOXAF
OG0009444	sp|Q9UKY7|CDV3_HUMAN	tr|G3T374|G3T374_LOXAF
OG0009445	sp|Q9ULJ7|ANR50_HUMAN	tr|G3TDW7|G3TDW7_LOXAF
OG0009446	sp|Q9Y2B5|VP9D1_HUMAN	tr|G3TKA7|G3TKA7_LOXAF
OG0009447	sp|A1A4S6|RHG10_HUMAN	tr|G3SRB9|G3SRB9_LOXAF
OG0009448	sp|A4D1U4|DEN11_HUMAN	tr|G3UN96|G3UN96_LOXAF
OG0009449	sp|O43278|SPIT1_HUMAN	tr|G3TDS8|G3TDS8_LOXAF
OG0009450	sp|O43612|OREX_HUMAN	tr|G3UCF1|G3UCF1_LOXAF
OG0009451	sp|O43927|CXL13_HUMAN	tr|G3T4V5|G3T4V5_LOXAF
OG0009452	sp|O60393|NOBOX_HUMAN	tr|G3TG61|G3TG61_LOXAF
OG0009453	sp|O95359|TACC2_HUMAN	tr|G3U7T5|G3U7T5_LOXAF
OG0009454	sp|P07359|GP1BA_HUMAN	tr|G3ULJ5|G3ULJ5_LOXAF
OG0009455	sp|P09497|CLCB_HUMAN	tr|G3U1R1|G3U1R1_LOXAF
OG0009456	sp|P15144|AMPN_HUMAN	tr|G3T5Y0|G3T5Y0_LOXAF
OG0009457	sp|P24821|TENA_HUMAN	tr|G3T5T8|G3T5T8_LOXAF
OG0009458	sp|P30530|UFO_HUMAN	tr|G3UBB0|G3UBB0_LOXAF
OG0009459	sp|P34897|GLYM_HUMAN	tr|G3T7N9|G3T7N9_LOXAF
OG0009460	sp|P35236|PTN7_HUMAN	tr|G3TED7|G3TED7_LOXAF
OG0009461	sp|P35606|COPB2_HUMAN	tr|G3T600|G3T600_LOXAF
OG0009462	sp|P38606|VATA_HUMAN	tr|G3TBD1|G3TBD1_LOXAF
OG0009463	sp|P39880|CUX1_HUMAN	tr|G3SQP7|G3SQP7_LOXAF
OG0009464	sp|P42126|ECI1_HUMAN	tr|G3SM96|G3SM96_LOXAF
OG0009465	sp|P61647|SIA8F_HUMAN	tr|G3T7V8|G3T7V8_LOXAF
OG0009466	sp|Q13907|IDI1_HUMAN	tr|G3SSY2|G3SSY2_LOXAF
OG0009467	sp|Q14563|SEM3A_HUMAN	tr|G3THK5|G3THK5_LOXAF
OG0009468	sp|Q16762|THTR_HUMAN	tr|G3SRJ8|G3SRJ8_LOXAF
OG0009469	sp|Q27J81|INF2_HUMAN	tr|G3U2P1|G3U2P1_LOXAF
OG0009470	sp|Q5NDL2|EOGT_HUMAN	tr|G3STL5|G3STL5_LOXAF
OG0009472	sp|Q6NVY1|HIBCH_HUMAN	tr|G3UC81|G3UC81_LOXAF
