Orthogroup	Homo_sapiens	Balaenoptera_acutorostrata_scammoni
OG0006049	sp|Q9H173|SIL1_HUMAN	tr|A0A383ZB96|A0A383ZB96_BALAS
OG0006050	sp|Q9NQ32|CK016_HUMAN	tr|A0A383ZCF5|A0A383ZCF5_BALAS
OG0006051	sp|Q7Z5B4|RIC3_HUMAN	tr|A0A383ZCV5|A0A383ZCV5_BALAS
OG0006052	sp|Q96M02|CJ090_HUMAN	tr|A0A383ZE61|A0A383ZE61_BALAS
OG0006053	sp|P82970|HMGN5_HUMAN	tr|A0A383ZF01|A0A383ZF01_BALAS
OG0006054	sp|Q9Y5Y4|PD2R2_HUMAN	tr|A0A383ZHI1|A0A383ZHI1_BALAS
OG0006055	sp|P45985|MP2K4_HUMAN	tr|A0A383ZJT0|A0A383ZJT0_BALAS
OG0006056	sp|Q8TEU8|WFKN2_HUMAN	tr|A0A383ZN72|A0A383ZN72_BALAS
OG0006057	sp|Q8NCR6|SMRP1_HUMAN	tr|A0A383ZPC0|A0A383ZPC0_BALAS
OG0006058	sp|Q6P5Q4|LMOD2_HUMAN	tr|A0A383ZQ93|A0A383ZQ93_BALAS
OG0006059	sp|Q96M32|KAD7_HUMAN	tr|A0A383ZV52|A0A383ZV52_BALAS
OG0006060	sp|P08047|SP1_HUMAN	tr|A0A383ZWJ9|A0A383ZWJ9_BALAS
OG0006061	sp|A5PLL1|AN34B_HUMAN	tr|A0A383ZXP9|A0A383ZXP9_BALAS
OG0006062	sp|Q86Y91|KI18B_HUMAN	tr|A0A383ZYM8|A0A383ZYM8_BALAS
OG0006063	sp|Q8N0Z6|TTC5_HUMAN	tr|A0A383ZZM7|A0A383ZZM7_BALAS
OG0006064	sp|Q96DZ9|CKLF5_HUMAN	tr|A0A383ZZY2|A0A383ZZY2_BALAS
OG0006065	sp|Q9H2B4|S26A1_HUMAN	tr|A0A384A2V3|A0A384A2V3_BALAS
OG0006066	sp|Q8TDN2|KCNV2_HUMAN	tr|A0A384A4U2|A0A384A4U2_BALAS
OG0006067	sp|Q86X95|CIR1_HUMAN	tr|A0A384A7N8|A0A384A7N8_BALAS
OG0006068	sp|Q0P6D6|CCD15_HUMAN	tr|A0A384A809|A0A384A809_BALAS
OG0006069	sp|Q15012|LAP4A_HUMAN	tr|A0A384A880|A0A384A880_BALAS
OG0006070	sp|O75425|MSPD3_HUMAN	tr|A0A384AH88|A0A384AH88_BALAS
OG0006071	sp|Q9BVW6|SMIM2_HUMAN	tr|A0A384AID8|A0A384AID8_BALAS
OG0006072	sp|Q5T5M9|CCNJ_HUMAN	tr|A0A384AJH3|A0A384AJH3_BALAS
OG0006073	sp|Q9HD67|MYO10_HUMAN	tr|A0A384ALP8|A0A384ALP8_BALAS
OG0006074	sp|P50443|S26A2_HUMAN	tr|A0A384AMX2|A0A384AMX2_BALAS
OG0006075	sp|Q9ULK6|RN150_HUMAN	tr|A0A384APV1|A0A384APV1_BALAS
OG0006076	sp|Q8WY22|BRI3B_HUMAN	tr|A0A384AQQ1|A0A384AQQ1_BALAS
OG0006077	sp|Q9NY74|ETAA1_HUMAN	tr|A0A384AR17|A0A384AR17_BALAS
OG0006078	sp|Q6MZM0|HPHL1_HUMAN	tr|A0A384AR60|A0A384AR60_BALAS
OG0006079	sp|Q15078|CD5R1_HUMAN	tr|A0A384AS64|A0A384AS64_BALAS
OG0006080	sp|P48201|AT5G3_HUMAN	tr|A0A384ATN9|A0A384ATN9_BALAS
OG0006081	sp|O75528|TADA3_HUMAN	tr|A0A384AYY8|A0A384AYY8_BALAS
OG0006082	sp|Q8NEL9|DDHD1_HUMAN	tr|A0A384AZR6|A0A384AZR6_BALAS
OG0006083	sp|Q9Y673|ALG5_HUMAN	tr|A0A384B329|A0A384B329_BALAS
OG0006084	sp|P52434|RPAB3_HUMAN	tr|A0A384B6K0|A0A384B6K0_BALAS
OG0006085	sp|P26718|NKG2D_HUMAN	tr|A0A384B8Z1|A0A384B8Z1_BALAS
OG0006086	sp|Q9NV23|SAST_HUMAN	tr|A0A384BA82|A0A384BA82_BALAS
OG0006087	sp|Q8WV48|CC107_HUMAN	tr|A0A384BBG3|A0A384BBG3_BALAS
OG0006088	sp|Q5U5Q3|MEX3C_HUMAN	tr|A0A384BDF8|A0A384BDF8_BALAS
OG0006089	sp|P0CG13|CTF8_HUMAN	tr|A0A384BEV2|A0A384BEV2_BALAS
OG0006090	sp|Q96NT1|NP1L5_HUMAN	tr|A0A384BH74|A0A384BH74_BALAS
OG0006091	sp|P78423|X3CL1_HUMAN	tr|A0A452C723|A0A452C723_BALAS
OG0006092	sp|O00321|ETV2_HUMAN	tr|A0A452CDF3|A0A452CDF3_BALAS
OG0006093	sp|Q9Y3C7|MED31_HUMAN	tr|A0A452CDM8|A0A452CDM8_BALAS
OG0006094	sp|Q6ZXV5|TMTC3_HUMAN	tr|A0A452CIL6|A0A452CIL6_BALAS
OG0006095	sp|Q8TD86|CALL6_HUMAN	tr|A0A452CKF7|A0A452CKF7_BALAS
OG0006096	sp|Q96IX5|ATPMK_HUMAN	tr|A0A452CKN4|A0A452CKN4_BALAS
OG0006097	sp|Q96F45|ZN503_HUMAN	tr|A0A452CN89|A0A452CN89_BALAS
OG0006098	sp|Q9P2D6|F135A_HUMAN	tr|A0A452CNQ6|A0A452CNQ6_BALAS
OG0006099	sp|O43173|SIA8C_HUMAN	tr|A0A452CP53|A0A452CP53_BALAS
OG0006100	sp|Q9H9F9|ARP5_HUMAN	tr|A0A452CQ85|A0A452CQ85_BALAS
OG0006101	sp|Q3KQV3|ZN792_HUMAN	tr|A0A383YR06|A0A383YR06_BALAS
OG0006102	sp|O14802|RPC1_HUMAN	tr|A0A383YV64|A0A383YV64_BALAS
OG0006103	sp|Q15758|AAAT_HUMAN	tr|A0A383Z000|A0A383Z000_BALAS
OG0006104	sp|Q8WVP5|TP8L1_HUMAN	tr|A0A383Z2C5|A0A383Z2C5_BALAS
OG0006105	sp|P06734|FCER2_HUMAN	tr|A0A383Z2K1|A0A383Z2K1_BALAS
OG0006106	sp|O14828|SCAM3_HUMAN	tr|A0A383ZAB0|A0A383ZAB0_BALAS
OG0006107	sp|Q96GC5|RM48_HUMAN	tr|A0A383ZF31|A0A383ZF31_BALAS
OG0006108	sp|Q9GZZ6|ACH10_HUMAN	tr|A0A383ZF71|A0A383ZF71_BALAS
OG0006109	sp|P50990|TCPQ_HUMAN	tr|A0A383ZFD8|A0A383ZFD8_BALAS
OG0006110	sp|Q8IYT8|ULK2_HUMAN	tr|A0A383ZGA0|A0A383ZGA0_BALAS
OG0006111	sp|Q9P2V4|LRIT1_HUMAN	tr|A0A383ZIE1|A0A383ZIE1_BALAS
OG0006112	sp|A6NMT0|DBX1_HUMAN	tr|A0A383ZIF1|A0A383ZIF1_BALAS
OG0006113	sp|O60678|ANM3_HUMAN	tr|A0A383ZIG0|A0A383ZIG0_BALAS
OG0006114	sp|Q8N6P7|I22R1_HUMAN	tr|A0A383ZJ65|A0A383ZJ65_BALAS
OG0006115	sp|P28221|5HT1D_HUMAN	tr|A0A383ZJX1|A0A383ZJX1_BALAS
OG0006116	sp|Q8NHY6|ZFP28_HUMAN	tr|A0A383ZK43|A0A383ZK43_BALAS
OG0006117	sp|Q96EQ0|SGTB_HUMAN	tr|A0A383ZLT1|A0A383ZLT1_BALAS
OG0006118	sp|O95157|NXPH3_HUMAN	tr|A0A383ZN10|A0A383ZN10_BALAS
OG0006119	sp|Q99439|CNN2_HUMAN	tr|A0A383ZNL3|A0A383ZNL3_BALAS
OG0006120	sp|P30049|ATPD_HUMAN	tr|A0A383ZNP5|A0A383ZNP5_BALAS
OG0006121	sp|O43765|SGTA_HUMAN	tr|A0A383ZNR3|A0A383ZNR3_BALAS
OG0006122	sp|Q3KNW5|SOAT_HUMAN	tr|A0A383ZQK7|A0A383ZQK7_BALAS
OG0006123	sp|Q969V4|TEKT1_HUMAN	tr|A0A383ZQU4|A0A383ZQU4_BALAS
OG0006124	sp|Q9ULX7|CAH14_HUMAN	tr|A0A383ZSC2|A0A383ZSC2_BALAS
OG0006125	sp|P51970|NDUA8_HUMAN	tr|A0A383ZSP1|A0A383ZSP1_BALAS
OG0006126	sp|Q86SQ9|DHDDS_HUMAN	tr|A0A383ZUX4|A0A383ZUX4_BALAS
OG0006127	sp|P49354|FNTA_HUMAN	tr|A0A383ZVB2|A0A383ZVB2_BALAS
OG0006128	sp|Q6P1K1|HRG1_HUMAN	tr|A0A383ZVZ6|A0A383ZVZ6_BALAS
OG0006129	sp|Q12815|TROAP_HUMAN	tr|A0A383ZW61|A0A383ZW61_BALAS
OG0006130	sp|Q9UHB6|LIMA1_HUMAN	tr|A0A383ZWH8|A0A383ZWH8_BALAS
OG0006131	sp|Q9HD90|NDF4_HUMAN	tr|A0A383ZWU1|A0A383ZWU1_BALAS
OG0006132	sp|O75154|RFIP3_HUMAN	tr|A0A384A3B7|A0A384A3B7_BALAS
OG0006133	sp|O60883|G37L1_HUMAN	tr|A0A384A677|A0A384A677_BALAS
OG0006134	sp|Q8N5I2|ARRD1_HUMAN	tr|A0A384A6D2|A0A384A6D2_BALAS
OG0006135	sp|Q9H095|DRC9_HUMAN	tr|A0A384A6H7|A0A384A6H7_BALAS
OG0006136	sp|Q9H8Y8|GORS2_HUMAN	tr|A0A384A7K1|A0A384A7K1_BALAS
OG0006137	sp|P46100|ATRX_HUMAN	tr|A0A384AAD0|A0A384AAD0_BALAS
OG0006138	sp|Q8NFL0|B3GN7_HUMAN	tr|A0A384AC79|A0A384AC79_BALAS
OG0006139	sp|Q96GQ7|DDX27_HUMAN	tr|A0A384ADG7|A0A384ADG7_BALAS
OG0006140	sp|Q6ZR62|RTL4_HUMAN	tr|A0A384ADX1|A0A384ADX1_BALAS
OG0006141	sp|Q14197|ICT1_HUMAN	tr|A0A384AED3|A0A384AED3_BALAS
OG0006142	sp|Q8TAP8|PPR35_HUMAN	tr|A0A384AH89|A0A384AH89_BALAS
OG0006143	sp|Q8N3S3|PHTF2_HUMAN	tr|A0A384AII9|A0A384AII9_BALAS
OG0006144	sp|Q9NQW1|SC31B_HUMAN	tr|A0A384AJ71|A0A384AJ71_BALAS
OG0006145	sp|Q96T76|MMS19_HUMAN	tr|A0A384AJF8|A0A384AJF8_BALAS
OG0006146	sp|Q92600|CNOT9_HUMAN	tr|A0A384AKW2|A0A384AKW2_BALAS
OG0006147	sp|P51674|GPM6A_HUMAN	tr|A0A384ANX6|A0A384ANX6_BALAS
OG0006148	sp|Q969K3|RNF34_HUMAN	tr|A0A384AQE5|A0A384AQE5_BALAS
OG0006149	sp|Q8IZQ1|WDFY3_HUMAN	tr|A0A384AXN8|A0A384AXN8_BALAS
OG0006150	sp|Q7L0X0|TRIL_HUMAN	tr|A0A384B1M1|A0A384B1M1_BALAS
OG0006151	sp|P01374|TNFB_HUMAN	tr|A0A384B404|A0A384B404_BALAS
OG0006152	sp|Q9BTM9|URM1_HUMAN	tr|A0A384B5T1|A0A384B5T1_BALAS
OG0006153	sp|Q9UKU9|ANGL2_HUMAN	tr|A0A384B607|A0A384B607_BALAS
OG0006154	sp|Q13200|PSMD2_HUMAN	tr|A0A384B6S3|A0A384B6S3_BALAS
OG0006155	sp|O00522|KRIT1_HUMAN	tr|A0A384B862|A0A384B862_BALAS
OG0006156	sp|P29274|AA2AR_HUMAN	tr|A0A384B9M8|A0A384B9M8_BALAS
OG0006157	sp|P09496|CLCA_HUMAN	tr|A0A384BBJ5|A0A384BBJ5_BALAS
OG0006158	sp|P53990|IST1_HUMAN	tr|A0A384BEY2|A0A384BEY2_BALAS
OG0006159	sp|O43824|GTPB6_HUMAN	tr|A0A384BFV0|A0A384BFV0_BALAS
OG0006160	sp|Q6UX72|B3GN9_HUMAN	tr|A0A384BG19|A0A384BG19_BALAS
OG0006161	sp|Q17RB8|LONF1_HUMAN	tr|A0A384BGA2|A0A384BGA2_BALAS
OG0006162	sp|Q96EH3|MASU1_HUMAN	tr|A0A384BH95|A0A384BH95_BALAS
OG0006163	sp|Q8IVH2|FOXP4_HUMAN	tr|A0A452C6B1|A0A452C6B1_BALAS
OG0006164	sp|Q96BN6|F149B_HUMAN	tr|A0A452C6T1|A0A452C6T1_BALAS
OG0006165	sp|Q8N4L8|CCD24_HUMAN	tr|A0A452C9G9|A0A452C9G9_BALAS
OG0006166	sp|A0A1B0GVZ9|TM269_HUMAN	tr|A0A452C9W7|A0A452C9W7_BALAS
OG0006167	sp|Q8NBS9|TXND5_HUMAN	tr|A0A452CBH1|A0A452CBH1_BALAS
OG0006168	sp|Q8NCU1|CC197_HUMAN	tr|A0A452CIQ7|A0A452CIQ7_BALAS
OG0006169	sp|Q7RTX1|TS1R1_HUMAN	tr|A0A452CKM0|A0A452CKM0_BALAS
OG0006170	sp|Q6ZU64|CFA65_HUMAN	tr|A0A452CL23|A0A452CL23_BALAS
OG0006171	sp|P27469|G0S2_HUMAN	tr|A0A383YMI2|A0A383YMI2_BALAS
OG0006172	sp|P27658|CO8A1_HUMAN	tr|A0A383YMQ3|A0A383YMQ3_BALAS
OG0006173	sp|Q9UNN5|FAF1_HUMAN	tr|A0A383YNV3|A0A383YNV3_BALAS
OG0006174	sp|Q8NEZ4|KMT2C_HUMAN	tr|A0A383YRL5|A0A383YRL5_BALAS
OG0006175	sp|Q9UJY5|GGA1_HUMAN	tr|A0A383YSE7|A0A383YSE7_BALAS
OG0006176	sp|P02144|MYG_HUMAN	tr|A0A383YSM7|A0A383YSM7_BALAS
OG0006177	sp|Q15075|EEA1_HUMAN	tr|A0A383YTF7|A0A383YTF7_BALAS
OG0006178	sp|O00482|NR5A2_HUMAN	tr|A0A383YXA6|A0A383YXA6_BALAS
OG0006179	sp|Q9Y2Y0|AR2BP_HUMAN	tr|A0A383YXS9|A0A383YXS9_BALAS
OG0006180	sp|O94966|UBP19_HUMAN	tr|A0A383Z167|A0A383Z167_BALAS
OG0006181	sp|P46094|XCR1_HUMAN	tr|A0A383Z1B8|A0A383Z1B8_BALAS
OG0006182	sp|O94874|UFL1_HUMAN	tr|A0A383Z3J9|A0A383Z3J9_BALAS
OG0006183	sp|Q9UKA2|FBXL4_HUMAN	tr|A0A383Z3Q8|A0A383Z3Q8_BALAS
OG0006184	sp|Q70YC5|ZN365_HUMAN	tr|A0A383Z6W7|A0A383Z6W7_BALAS
OG0006185	sp|Q96F24|NRBF2_HUMAN	tr|A0A383Z7T0|A0A383Z7T0_BALAS
OG0006186	sp|Q70IA6|MOB2_HUMAN	tr|A0A383Z817|A0A383Z817_BALAS
OG0006187	sp|P05387|RLA2_HUMAN	tr|A0A383Z8L5|A0A383Z8L5_BALAS
OG0006188	sp|P31269|HXA9_HUMAN	tr|A0A383Z8R6|A0A383Z8R6_BALAS
OG0006189	sp|Q12952|FOXL1_HUMAN	tr|A0A383ZC92|A0A383ZC92_BALAS
OG0006190	sp|Q8IWV7|UBR1_HUMAN	tr|A0A383ZEZ4|A0A383ZEZ4_BALAS
OG0006191	sp|P00390|GSHR_HUMAN	tr|A0A383ZG41|A0A383ZG41_BALAS
OG0006192	sp|O15492|RGS16_HUMAN	tr|A0A383ZJH2|A0A383ZJH2_BALAS
OG0006193	sp|Q9P109|GCNT4_HUMAN	tr|A0A383ZLH3|A0A383ZLH3_BALAS
OG0006194	sp|Q99720|SGMR1_HUMAN	tr|A0A383ZPB2|A0A383ZPB2_BALAS
OG0006195	sp|Q8NBJ4|GOLM1_HUMAN	tr|A0A383ZPG4|A0A383ZPG4_BALAS
OG0006196	sp|P23471|PTPRZ_HUMAN	tr|A0A383ZQB4|A0A383ZQB4_BALAS
OG0006197	sp|Q6P589|TP8L2_HUMAN	tr|A0A383ZSL4|A0A383ZSL4_BALAS
OG0006198	sp|Q53GL0|PKHO1_HUMAN	tr|A0A383ZTA7|A0A383ZTA7_BALAS
OG0006199	sp|Q96K21|ANCHR_HUMAN	tr|A0A383ZZS9|A0A383ZZS9_BALAS
OG0006200	sp|Q9NPA2|MMP25_HUMAN	tr|A0A384A469|A0A384A469_BALAS
OG0006201	sp|Q96NW7|LRRC7_HUMAN	tr|A0A384A6I6|A0A384A6I6_BALAS
OG0006202	sp|Q04671|P_HUMAN	tr|A0A384A6T0|A0A384A6T0_BALAS
OG0006203	sp|Q02447|SP3_HUMAN	tr|A0A384A7Q5|A0A384A7Q5_BALAS
OG0006204	sp|O14972|VP26C_HUMAN	tr|A0A384A8Z8|A0A384A8Z8_BALAS
OG0006205	sp|Q99704|DOK1_HUMAN	tr|A0A384A9T5|A0A384A9T5_BALAS
OG0006206	sp|Q92537|SUSD6_HUMAN	tr|A0A384AAS9|A0A384AAS9_BALAS
OG0006207	sp|Q9NPG2|NGB_HUMAN	tr|A0A384AB71|A0A384AB71_BALAS
OG0006208	sp|Q8N806|UBR7_HUMAN	tr|A0A384AB80|A0A384AB80_BALAS
OG0006209	sp|Q9H9C1|SPE39_HUMAN	tr|A0A384ABC5|A0A384ABC5_BALAS
OG0006210	sp|Q8IY63|AMOL1_HUMAN	tr|A0A384ACJ1|A0A384ACJ1_BALAS
OG0006211	sp|O43692|PI15_HUMAN	tr|A0A384ACW6|A0A384ACW6_BALAS
OG0006212	sp|P63220|RS21_HUMAN	tr|A0A384ADB7|A0A384ADB7_BALAS
OG0006213	sp|Q5W0B1|OBI1_HUMAN	tr|A0A384AGC9|A0A384AGC9_BALAS
OG0006214	sp|Q8IW03|SIAH3_HUMAN	tr|A0A384AHR3|A0A384AHR3_BALAS
OG0006215	sp|P35080|PROF2_HUMAN	tr|A0A384ALD3|A0A384ALD3_BALAS
OG0006216	sp|O15496|PA2GX_HUMAN	tr|A0A384AM38|A0A384AM38_BALAS
OG0006217	sp|Q99884|SC6A7_HUMAN	tr|A0A384AMV1|A0A384AMV1_BALAS
OG0006218	sp|Q86V21|AACS_HUMAN	tr|A0A384AQP1|A0A384AQP1_BALAS
OG0006219	sp|Q5I0G3|MDH1B_HUMAN	tr|A0A384AU55|A0A384AU55_BALAS
OG0006220	sp|Q9UJA2|CRLS1_HUMAN	tr|A0A384AXE5|A0A384AXE5_BALAS
OG0006221	sp|P49257|LMAN1_HUMAN	tr|A0A384AXP6|A0A384AXP6_BALAS
OG0006222	sp|Q8IXJ9|ASXL1_HUMAN	tr|A0A384B175|A0A384B175_BALAS
OG0006223	sp|Q9NT22|EMIL3_HUMAN	tr|A0A384B1H6|A0A384B1H6_BALAS
OG0006224	sp|P59923|ZN445_HUMAN	tr|A0A384B1P6|A0A384B1P6_BALAS
OG0006225	sp|A0PJE2|DHR12_HUMAN	tr|A0A384B2H6|A0A384B2H6_BALAS
OG0006226	sp|Q8NBV4|PLPP7_HUMAN	tr|A0A384B5J0|A0A384B5J0_BALAS
OG0006227	sp|P52333|JAK3_HUMAN	tr|A0A384B744|A0A384B744_BALAS
OG0006228	sp|Q86UT8|CATAC_HUMAN	tr|A0A384BAI1|A0A384BAI1_BALAS
OG0006229	sp|Q9HAT1|LMA1L_HUMAN	tr|A0A384BE84|A0A384BE84_BALAS
OG0006230	sp|Q96AP0|ACD_HUMAN	tr|A0A384BEP7|A0A384BEP7_BALAS
OG0006231	sp|Q8TEK3|DOT1L_HUMAN	tr|A0A384BHH3|A0A384BHH3_BALAS
OG0006232	sp|Q9NSB8|HOME2_HUMAN	tr|A0A452C483|A0A452C483_BALAS
OG0006233	sp|Q9GZT4|SRR_HUMAN	tr|A0A452CDJ0|A0A452CDJ0_BALAS
OG0006234	sp|Q9H6R0|DHX33_HUMAN	tr|A0A452CM63|A0A452CM63_BALAS
OG0006235	sp|Q5VTY9|HHAT_HUMAN	tr|A0A383YMJ1|A0A383YMJ1_BALAS
OG0006236	sp|Q8NA92|THAP8_HUMAN	tr|A0A383YR17|A0A383YR17_BALAS
OG0006237	sp|Q5TAH2|SL9C2_HUMAN	tr|A0A383YRC4|A0A383YRC4_BALAS
OG0006238	sp|Q06828|FMOD_HUMAN	tr|A0A383YTY4|A0A383YTY4_BALAS
OG0006239	sp|P49748|ACADV_HUMAN	tr|A0A383YUH3|A0A383YUH3_BALAS
OG0006240	sp|Q9P225|DYH2_HUMAN	tr|A0A383YUT3|A0A383YUT3_BALAS
OG0006241	sp|Q7LC44|ARC_HUMAN	tr|A0A383YVQ2|A0A383YVQ2_BALAS
OG0006242	sp|Q14137|BOP1_HUMAN	tr|A0A383YWD6|A0A383YWD6_BALAS
OG0006243	sp|Q9H7B4|SMYD3_HUMAN	tr|A0A383YWP9|A0A383YWP9_BALAS
OG0006244	sp|Q2M1K9|ZN423_HUMAN	tr|A0A383YXT6|A0A383YXT6_BALAS
OG0006245	sp|O94900|TOX_HUMAN	tr|A0A383Z0J1|A0A383Z0J1_BALAS
OG0006246	sp|P23193|TCEA1_HUMAN	tr|A0A383Z0L3|A0A383Z0L3_BALAS
OG0006247	sp|Q14159|SPIDR_HUMAN	tr|A0A383Z0N4|A0A383Z0N4_BALAS
OG0006248	sp|Q8IV53|DEN1C_HUMAN	tr|A0A383Z237|A0A383Z237_BALAS
OG0006249	sp|Q8N594|MPND_HUMAN	tr|A0A383Z2C9|A0A383Z2C9_BALAS
OG0006250	sp|Q9UK59|DBR1_HUMAN	tr|A0A383Z5M6|A0A383Z5M6_BALAS
OG0006251	sp|P58004|SESN2_HUMAN	tr|A0A383Z5Z5|A0A383Z5Z5_BALAS
OG0006252	sp|Q9H2G9|GO45_HUMAN	tr|A0A383ZBY9|A0A383ZBY9_BALAS
OG0006253	sp|Q9NQ33|ASCL3_HUMAN	tr|A0A383ZDA0|A0A383ZDA0_BALAS
OG0006254	sp|Q6AZZ1|TRI68_HUMAN	tr|A0A383ZDH5|A0A383ZDH5_BALAS
OG0006255	sp|O95071|UBR5_HUMAN	tr|A0A383ZEI3|A0A383ZEI3_BALAS
OG0006256	sp|Q96L03|SPT17_HUMAN	tr|A0A383ZET4|A0A383ZET4_BALAS
OG0006257	sp|Q14331|FRG1_HUMAN	tr|A0A383ZG38|A0A383ZG38_BALAS
OG0006258	sp|P39748|FEN1_HUMAN	tr|A0A383ZH61|A0A383ZH61_BALAS
OG0006259	sp|P62277|RS13_HUMAN	tr|A0A383ZJ96|A0A383ZJ96_BALAS
OG0006260	sp|P55085|PAR2_HUMAN	tr|A0A383ZLC9|A0A383ZLC9_BALAS
OG0006261	sp|Q5T6V5|QSPP_HUMAN	tr|A0A383ZPE3|A0A383ZPE3_BALAS
OG0006262	sp|O43852|CALU_HUMAN	tr|A0A383ZQ72|A0A383ZQ72_BALAS
OG0006263	sp|P36955|PEDF_HUMAN	tr|A0A383ZQY5|A0A383ZQY5_BALAS
OG0006264	sp|P01350|GAST_HUMAN	tr|A0A383ZRZ4|A0A383ZRZ4_BALAS
OG0006265	sp|Q8NEG2|CG057_HUMAN	tr|A0A383ZTH7|A0A383ZTH7_BALAS
OG0006266	sp|Q6KB66|K2C80_HUMAN	tr|A0A383ZWZ4|A0A383ZWZ4_BALAS
OG0006267	sp|Q96MF2|STAC3_HUMAN	tr|A0A383ZX54|A0A383ZX54_BALAS
OG0006268	sp|Q9NS73|MBIP1_HUMAN	tr|A0A384A0C3|A0A384A0C3_BALAS
OG0006269	sp|Q96Q83|ALKB3_HUMAN	tr|A0A384A1B3|A0A384A1B3_BALAS
OG0006270	sp|Q96QD5|DEPD7_HUMAN	tr|A0A384A1U3|A0A384A1U3_BALAS
OG0006271	sp|Q8N9F0|NAT8L_HUMAN	tr|A0A384A2K7|A0A384A2K7_BALAS
OG0006272	sp|O14908|GIPC1_HUMAN	tr|A0A384A438|A0A384A438_BALAS
OG0006273	sp|Q8IY26|PLPP6_HUMAN	tr|A0A384A4T1|A0A384A4T1_BALAS
OG0006274	sp|Q9BT40|INP5K_HUMAN	tr|A0A384A9D0|A0A384A9D0_BALAS
OG0006275	sp|Q96RV3|PCX1_HUMAN	tr|A0A384AAT0|A0A384AAT0_BALAS
OG0006276	sp|Q8TES7|FBF1_HUMAN	tr|A0A384AEK3|A0A384AEK3_BALAS
OG0006277	sp|Q96DV4|RM38_HUMAN	tr|A0A384AEN2|A0A384AEN2_BALAS
OG0006278	sp|Q96CS4|ZN689_HUMAN	tr|A0A384AGJ3|A0A384AGJ3_BALAS
OG0006279	sp|A6NMA1|TR5OS_HUMAN	tr|A0A384AGJ5|A0A384AGJ5_BALAS
OG0006280	sp|Q9Y6J8|STYL1_HUMAN	tr|A0A384AH01|A0A384AH01_BALAS
OG0006281	sp|Q8WVF5|KCTD4_HUMAN	tr|A0A384AHQ2|A0A384AHQ2_BALAS
OG0006282	sp|Q9BWV3|CDAC1_HUMAN	tr|A0A384AHU4|A0A384AHU4_BALAS
OG0006283	sp|Q5JTH9|RRP12_HUMAN	tr|A0A384AJE8|A0A384AJE8_BALAS
OG0006284	sp|Q3MIP1|IPIL2_HUMAN	tr|A0A384AM19|A0A384AM19_BALAS
OG0006285	sp|Q96MF7|NSE2_HUMAN	tr|A0A384ANK9|A0A384ANK9_BALAS
OG0006286	sp|P40925|MDHC_HUMAN	tr|A0A384ARJ9|A0A384ARJ9_BALAS
OG0006287	sp|Q8NFA0|UBP32_HUMAN	tr|A0A384AT61|A0A384AT61_BALAS
OG0006288	sp|Q5TF21|SOGA3_HUMAN	tr|A0A384AU13|A0A384AU13_BALAS
OG0006289	sp|Q9UM00|TMCO1_HUMAN	tr|A0A384AUR9|A0A384AUR9_BALAS
OG0006290	sp|Q8NHU3|SMS2_HUMAN	tr|A0A384AUW4|A0A384AUW4_BALAS
OG0006291	sp|P42857|NSG1_HUMAN	tr|A0A384AV65|A0A384AV65_BALAS
OG0006292	sp|Q8WV83|S35F5_HUMAN	tr|A0A384AXS5|A0A384AXS5_BALAS
OG0006293	sp|Q53H47|SETMR_HUMAN	tr|A0A384AZ09|A0A384AZ09_BALAS
OG0006294	sp|Q93075|TATD2_HUMAN	tr|A0A384AZ19|A0A384AZ19_BALAS
OG0006295	sp|Q96JA1|LRIG1_HUMAN	tr|A0A384AZG3|A0A384AZG3_BALAS
OG0006296	sp|Q9NQ03|SCRT2_HUMAN	tr|A0A384B1G8|A0A384B1G8_BALAS
OG0006297	sp|Q5JTD0|TJAP1_HUMAN	tr|A0A384B2Q1|A0A384B2Q1_BALAS
OG0006298	sp|P62424|RL7A_HUMAN	tr|A0A384B4I0|A0A384B4I0_BALAS
OG0006299	sp|P62502|LCN6_HUMAN	tr|A0A384B5G6|A0A384B5G6_BALAS
OG0006300	sp|Q32MH5|F214A_HUMAN	tr|A0A384B5P2|A0A384B5P2_BALAS
OG0006301	sp|P41161|ETV5_HUMAN	tr|A0A384B6Z7|A0A384B6Z7_BALAS
OG0006302	sp|Q9HD20|AT131_HUMAN	tr|A0A384B713|A0A384B713_BALAS
OG0006303	sp|Q66K74|MAP1S_HUMAN	tr|A0A384B794|A0A384B794_BALAS
OG0006304	sp|O43555|GON2_HUMAN	tr|A0A384B8D6|A0A384B8D6_BALAS
OG0006305	sp|P40126|TYRP2_HUMAN	tr|A0A384BB62|A0A384BB62_BALAS
OG0006306	sp|P57740|NU107_HUMAN	tr|A0A452C4I3|A0A452C4I3_BALAS
OG0006307	sp|O43581|SYT7_HUMAN	tr|A0A452CBU8|A0A452CBU8_BALAS
OG0006308	sp|O43914|TYOBP_HUMAN	tr|A0A452CDL3|A0A452CDL3_BALAS
OG0006309	sp|Q8N6L1|KTAP2_HUMAN	tr|A0A452CEB0|A0A452CEB0_BALAS
OG0006310	sp|Q6NZY7|BORG3_HUMAN	tr|A0A452CGF5|A0A452CGF5_BALAS
OG0006311	sp|Q5EBL4|RIPL1_HUMAN	tr|A0A452CME5|A0A452CME5_BALAS
OG0006312	sp|Q1XH10|SKDA1_HUMAN	tr|A0A452CMM8|A0A452CMM8_BALAS
