Orthogroup	Homo_sapiens	Pan_paniscus
OG0006325	sp|A0A0A6YYD4|TVB13_HUMAN	tr|A0A2R8ZM38|A0A2R8ZM38_PANPA
OG0006326	sp|A0A1B0GTQ4|MYMX_HUMAN	tr|A0A2R8ZQF2|A0A2R8ZQF2_PANPA
OG0006327	sp|A0AV02|S12A8_HUMAN	tr|A0A2R9CIT8|A0A2R9CIT8_PANPA
OG0006328	sp|A6H8Y1|BDP1_HUMAN	tr|A0A2R9B4W0|A0A2R9B4W0_PANPA
OG0006329	sp|A8K979|ERI2_HUMAN	tr|A0A2R8ZZ97|A0A2R8ZZ97_PANPA
OG0006330	sp|C9JJ37|BTBDJ_HUMAN	tr|A0A2R9CD34|A0A2R9CD34_PANPA
OG0006331	sp|O14949|QCR8_HUMAN	tr|A0A2R9A2Z2|A0A2R9A2Z2_PANPA
OG0006332	sp|O43889|CREB3_HUMAN	tr|A0A2R9AYI8|A0A2R9AYI8_PANPA
OG0006333	sp|O60437|PEPL_HUMAN	tr|A0A2R9ADR6|A0A2R9ADR6_PANPA
OG0006334	sp|O60861|GAS7_HUMAN	tr|A0A2R9CSR2|A0A2R9CSR2_PANPA
OG0006335	sp|P05230|FGF1_HUMAN	tr|A0A2R9CCV4|A0A2R9CCV4_PANPA
OG0006336	sp|P15328|FOLR1_HUMAN	tr|A0A2R9ABR9|A0A2R9ABR9_PANPA
OG0006337	sp|P18850|ATF6A_HUMAN	tr|A0A2R8ZNQ0|A0A2R8ZNQ0_PANPA
OG0006338	sp|P19544|WT1_HUMAN	tr|A0A2R9AV60|A0A2R9AV60_PANPA
OG0006339	sp|P30988|CALCR_HUMAN	tr|A0A2R8ZSG9|A0A2R8ZSG9_PANPA
OG0006340	sp|P35270|SPRE_HUMAN	tr|A0A2R9BYA7|A0A2R9BYA7_PANPA
OG0006341	sp|P35348|ADA1A_HUMAN	tr|A0A2R9CKI2|A0A2R9CKI2_PANPA
OG0006342	sp|P43119|PI2R_HUMAN	tr|A0A2R9C957|A0A2R9C957_PANPA
OG0006343	sp|P50219|MNX1_HUMAN	tr|A0A2R8ZKB6|A0A2R8ZKB6_PANPA
OG0006344	sp|P53794|SC5A3_HUMAN	tr|A0A2R8ZN24|A0A2R8ZN24_PANPA
OG0006345	sp|P57735|RAB25_HUMAN	tr|A0A2R9AK72|A0A2R9AK72_PANPA
OG0006346	sp|P58340|MLF1_HUMAN	tr|A0A2R8ZTP4|A0A2R8ZTP4_PANPA
OG0006347	sp|P78333|GPC5_HUMAN	tr|A0A2R9A5B2|A0A2R9A5B2_PANPA
OG0006348	sp|Q13423|NNTM_HUMAN	tr|A0A2R8ZD06|A0A2R8ZD06_PANPA
OG0006349	sp|Q13585|MTR1L_HUMAN	tr|A0A2R9BYE8|A0A2R9BYE8_PANPA
OG0006350	sp|Q13796|SHRM2_HUMAN	tr|A0A2R9CB58|A0A2R9CB58_PANPA
OG0006351	sp|Q2TAL5|SMTL2_HUMAN	tr|A0A2R9A843|A0A2R9A843_PANPA
OG0006352	sp|Q53QW1|TEX44_HUMAN	tr|A0A2R8ZL71|A0A2R8ZL71_PANPA
OG0006353	sp|Q5EE01|CENPW_HUMAN	tr|A0A2R8ZWY7|A0A2R8ZWY7_PANPA
OG0006354	sp|Q5GAN4|RNS12_HUMAN	tr|A0A2R9AWY8|A0A2R9AWY8_PANPA
OG0006355	sp|Q5JNZ3|ZN311_HUMAN	tr|A0A2R9BSG1|A0A2R9BSG1_PANPA
OG0006356	sp|Q5JSH3|WDR44_HUMAN	tr|A0A2R9B1Z6|A0A2R9B1Z6_PANPA
OG0006357	sp|Q5TGL8|PXDC1_HUMAN	tr|A0A2R9AWP8|A0A2R9AWP8_PANPA
OG0006358	sp|Q5U5Z8|CBPC2_HUMAN	tr|A0A2R8Z9F3|A0A2R8Z9F3_PANPA
OG0006359	sp|Q5VV43|K0319_HUMAN	tr|A0A2R9A824|A0A2R9A824_PANPA
OG0006360	sp|Q5W0N0|CI057_HUMAN	tr|A0A2R8ZDB3|A0A2R8ZDB3_PANPA
OG0006361	sp|Q6JQN1|ACD10_HUMAN	tr|A0A2R9ADL4|A0A2R9ADL4_PANPA
OG0006362	sp|Q6PIY7|GLD2_HUMAN	tr|A0A2R9B714|A0A2R9B714_PANPA
OG0006363	sp|Q709F0|ACD11_HUMAN	tr|A0A2R9BXK0|A0A2R9BXK0_PANPA
OG0006364	sp|Q86W24|NAL14_HUMAN	tr|A0A2R9C0B5|A0A2R9C0B5_PANPA
OG0006365	sp|Q86XJ1|GA2L3_HUMAN	tr|A0A2R9AMH7|A0A2R9AMH7_PANPA
OG0006366	sp|Q8IZQ5|SELH_HUMAN	tr|A0A2R9B4S0|A0A2R9B4S0_PANPA
OG0006367	sp|Q8N3F8|MILK1_HUMAN	tr|A0A2R9C2X5|A0A2R9C2X5_PANPA
OG0006368	sp|Q8N690|DB119_HUMAN	tr|A0A2R9AAI0|A0A2R9AAI0_PANPA
OG0006369	sp|Q8N7Z5|ANR31_HUMAN	tr|A0A2R9ATN9|A0A2R9ATN9_PANPA
OG0006370	sp|Q8N998|CCD89_HUMAN	tr|A0A2R8ZQK6|A0A2R8ZQK6_PANPA
OG0006371	sp|Q8NCU8|MTLN_HUMAN	tr|A0A2R8ZG86|A0A2R8ZG86_PANPA
OG0006372	sp|Q8NH43|OR4L1_HUMAN	tr|A0A2R8Z6H2|A0A2R8Z6H2_PANPA
OG0006373	sp|Q8WTV1|THAP3_HUMAN	tr|A0A2R9BMP6|A0A2R9BMP6_PANPA
OG0006374	sp|Q8WXG6|MADD_HUMAN	tr|A0A2R9CLI5|A0A2R9CLI5_PANPA
OG0006375	sp|Q92993|KAT5_HUMAN	tr|A0A2R9C9W8|A0A2R9C9W8_PANPA
OG0006376	sp|Q969S8|HDA10_HUMAN	tr|A0A2R9C5A7|A0A2R9C5A7_PANPA
OG0006377	sp|Q96HT8|MR1L1_HUMAN	tr|A0A2R8ZFY6|A0A2R8ZFY6_PANPA
OG0006378	sp|Q96JM4|LRIQ1_HUMAN	tr|A0A2R9A648|A0A2R9A648_PANPA
OG0006379	sp|Q96RC9|OR8B4_HUMAN	tr|A0A2R9AA42|A0A2R9AA42_PANPA
OG0006380	sp|Q96RV3|PCX1_HUMAN	tr|A0A2R9BP55|A0A2R9BP55_PANPA
OG0006381	sp|Q96SA4|SERC2_HUMAN	tr|A0A2R8Z7X7|A0A2R8Z7X7_PANPA
OG0006382	sp|Q99581|FEV_HUMAN	tr|A0A2R8ZHN2|A0A2R8ZHN2_PANPA
OG0006383	sp|Q9H1X3|DJC25_HUMAN	tr|A0A2R9C1Z6|A0A2R9C1Z6_PANPA
OG0006384	sp|Q9HCE6|ARGAL_HUMAN	tr|A0A2R9C6Q2|A0A2R9C6Q2_PANPA
OG0006385	sp|Q9NRM0|GTR9_HUMAN	tr|A0A2R9AIV3|A0A2R9AIV3_PANPA
OG0006386	sp|Q9NX36|DJC28_HUMAN	tr|A0A2R9AQ55|A0A2R9AQ55_PANPA
OG0006387	sp|Q9NYW5|TA2R4_HUMAN	sp|Q646D3|TA2R4_PANPA
OG0006388	sp|Q9NZK5|ADA2_HUMAN	tr|A0A2R9BSU9|A0A2R9BSU9_PANPA
OG0006389	sp|Q9UDV7|ZN282_HUMAN	tr|A0A2R9CD43|A0A2R9CD43_PANPA
OG0006390	sp|Q9UHJ9|PGAP2_HUMAN	tr|A0A2R9CN44|A0A2R9CN44_PANPA
OG0006391	sp|Q9Y3D6|FIS1_HUMAN	tr|A0A2R9BAE7|A0A2R9BAE7_PANPA
OG0006392	sp|Q9Y3Y2|CHTOP_HUMAN	tr|A0A2R8ZP17|A0A2R8ZP17_PANPA
OG0006393	sp|A0A0B4J235|TVAM2_HUMAN	tr|A0A2R8ZT92|A0A2R8ZT92_PANPA
OG0006394	sp|A0A1B0GVH4|PRS51_HUMAN	tr|A0A2R8ZKX2|A0A2R8ZKX2_PANPA
OG0006395	tr|A0A2R8Y2Y2|A0A2R8Y2Y2_HUMAN	tr|A0A2R9BDW0|A0A2R9BDW0_PANPA
OG0006396	sp|A0AVK6|E2F8_HUMAN	tr|A0A2R9B864|A0A2R9B864_PANPA
OG0006397	sp|A6NK53|ZN233_HUMAN	tr|A0A2R9AAP7|A0A2R9AAP7_PANPA
OG0006398	sp|O43829|ZBT14_HUMAN	tr|A0A2R8ZLT6|A0A2R8ZLT6_PANPA
OG0006399	sp|O43909|EXTL3_HUMAN	tr|A0A2R9AY22|A0A2R9AY22_PANPA
OG0006400	sp|O75150|BRE1B_HUMAN	tr|A0A2R8ZS60|A0A2R8ZS60_PANPA
OG0006401	sp|P01583|IL1A_HUMAN	tr|A0A2R9AMR9|A0A2R9AMR9_PANPA
OG0006402	sp|P05026|AT1B1_HUMAN	tr|A0A2R9BHW2|A0A2R9BHW2_PANPA
OG0006403	sp|P08118|MSMB_HUMAN	tr|A0A2R9AET7|A0A2R9AET7_PANPA
OG0006404	sp|P0C7Q2|ARMS2_HUMAN	tr|A0A2R9C829|A0A2R9C829_PANPA
OG0006405	sp|P21730|C5AR1_HUMAN	tr|A0A2R8ZUD2|A0A2R8ZUD2_PANPA
OG0006406	sp|P28074|PSB5_HUMAN	tr|A0A2R9CFM6|A0A2R9CFM6_PANPA
OG0006407	sp|P36888|FLT3_HUMAN	tr|A0A2R8ZIU5|A0A2R8ZIU5_PANPA
OG0006408	sp|P41134|ID1_HUMAN	tr|A0A2R9BFE8|A0A2R9BFE8_PANPA
OG0006409	sp|P43681|ACHA4_HUMAN	tr|A0A2R9BI55|A0A2R9BI55_PANPA
OG0006410	sp|P49643|PRI2_HUMAN	tr|A0A2R8Z5V7|A0A2R8Z5V7_PANPA
OG0006411	sp|P50461|CSRP3_HUMAN	tr|A0A2R9B306|A0A2R9B306_PANPA
OG0006412	sp|P53674|CRBB1_HUMAN	tr|A0A2R9A3H6|A0A2R9A3H6_PANPA
OG0006413	sp|P61587|RND3_HUMAN	tr|A0A2R9CCZ2|A0A2R9CCZ2_PANPA
OG0006414	sp|Q13237|KGP2_HUMAN	tr|A0A2R9C2R9|A0A2R9C2R9_PANPA
OG0006415	sp|Q14667|K0100_HUMAN	tr|A0A2R9BH45|A0A2R9BH45_PANPA
OG0006416	sp|Q15053|K0040_HUMAN	tr|A0A2R8ZN77|A0A2R8ZN77_PANPA
OG0006417	sp|Q16563|SYPL1_HUMAN	tr|A0A2R9B1H2|A0A2R9B1H2_PANPA
OG0006418	sp|Q2M3C6|TM266_HUMAN	tr|A0A2R8ZNZ0|A0A2R8ZNZ0_PANPA
OG0006419	sp|Q2NL67|PARP6_HUMAN	tr|A0A2R9CPY3|A0A2R9CPY3_PANPA
OG0006420	sp|Q3KNT9|TMM95_HUMAN	tr|A0A2R8ZKT9|A0A2R8ZKT9_PANPA
OG0006421	sp|Q3T906|GNPTA_HUMAN	tr|A0A2R9CF47|A0A2R9CF47_PANPA
OG0006422	sp|Q5T4S7|UBR4_HUMAN	tr|A0A2R8ZK63|A0A2R8ZK63_PANPA
OG0006423	sp|Q5T4T1|T170B_HUMAN	tr|A0A2R9AXE5|A0A2R9AXE5_PANPA
OG0006424	sp|Q6NUJ5|PWP2B_HUMAN	tr|A0A2R9ADQ3|A0A2R9ADQ3_PANPA
OG0006425	sp|Q6UWQ7|IGFL2_HUMAN	tr|A0A2R9A3W6|A0A2R9A3W6_PANPA
OG0006426	sp|Q70YC5|ZN365_HUMAN	tr|A0A2R9B095|A0A2R9B095_PANPA
OG0006427	sp|Q75V66|ANO5_HUMAN	tr|A0A2R9AG47|A0A2R9AG47_PANPA
OG0006428	sp|Q7L211|ABHDD_HUMAN	tr|A0A2R9AQI9|A0A2R9AQI9_PANPA
OG0006429	sp|Q86YT6|MIB1_HUMAN	tr|A0A2R8ZAT6|A0A2R8ZAT6_PANPA
OG0006430	sp|Q8N365|CIART_HUMAN	tr|A0A2R9CKS9|A0A2R9CKS9_PANPA
OG0006431	sp|Q8N3T1|GLT15_HUMAN	tr|A0A2R9C5X3|A0A2R9C5X3_PANPA
OG0006432	sp|Q8NDI1|EHBP1_HUMAN	tr|A0A2R9CLF5|A0A2R9CLF5_PANPA
OG0006433	sp|Q8NFG4|FLCN_HUMAN	tr|A0A2R9CNN8|A0A2R9CNN8_PANPA
OG0006434	sp|Q8TA86|RP9_HUMAN	tr|A0A2R9C3V4|A0A2R9C3V4_PANPA
OG0006435	sp|Q8TAP9|MPLKI_HUMAN	tr|A0A2R9BI79|A0A2R9BI79_PANPA
OG0006436	sp|Q8TBY9|CF251_HUMAN	tr|A0A2R9B2Z3|A0A2R9B2Z3_PANPA
OG0006437	sp|Q8TC59|PIWL2_HUMAN	tr|A0A2R9AXL8|A0A2R9AXL8_PANPA
OG0006438	sp|Q8TEV9|SMCR8_HUMAN	tr|A0A2R8ZPV0|A0A2R8ZPV0_PANPA
OG0006439	sp|Q8WWI5|CTL1_HUMAN	tr|A0A2R9A964|A0A2R9A964_PANPA
OG0006440	sp|Q8WXI8|CLC4D_HUMAN	tr|A0A2R9BNR9|A0A2R9BNR9_PANPA
OG0006441	sp|Q96AY2|EME1_HUMAN	tr|A0A2R9CGG2|A0A2R9CGG2_PANPA
OG0006442	sp|Q96C86|DCPS_HUMAN	tr|A0A2R9AJD1|A0A2R9AJD1_PANPA
OG0006443	sp|Q96DF8|ESS2_HUMAN	tr|A0A2R9AXM3|A0A2R9AXM3_PANPA
OG0006444	sp|Q96MY1|NOL4L_HUMAN	tr|A0A2R9CSE2|A0A2R9CSE2_PANPA
OG0006445	sp|Q96Q91|B3A4_HUMAN	tr|A0A2R8ZFI8|A0A2R8ZFI8_PANPA
OG0006446	sp|Q99469|STAC_HUMAN	tr|A0A2R9C0J1|A0A2R9C0J1_PANPA
OG0006447	sp|Q9BUL5|PHF23_HUMAN	tr|A0A2R9CDP5|A0A2R9CDP5_PANPA
OG0006448	sp|Q9H2D6|TARA_HUMAN	tr|A0A2R8Z662|A0A2R8Z662_PANPA
OG0006449	sp|Q9NS64|RPRM_HUMAN	tr|A0A2R8Z746|A0A2R8Z746_PANPA
OG0006450	sp|Q9NUK0|MBNL3_HUMAN	tr|A0A2R9B4S4|A0A2R9B4S4_PANPA
OG0006451	sp|Q9NUL7|DDX28_HUMAN	tr|A0A2R9BDR4|A0A2R9BDR4_PANPA
OG0006452	sp|Q9ULD8|KCNH3_HUMAN	tr|A0A2R9ANM2|A0A2R9ANM2_PANPA
OG0006453	sp|Q9Y5K8|VATD_HUMAN	tr|A0A2R8ZMG3|A0A2R8ZMG3_PANPA
OG0006454	sp|Q9Y6Y8|S23IP_HUMAN	tr|A0A2R8ZKD4|A0A2R8ZKD4_PANPA
OG0006455	sp|A8K830|OCAT2_HUMAN	tr|A0A2R9AGM1|A0A2R9AGM1_PANPA
OG0006456	sp|H3BV60|TGR3L_HUMAN	tr|A0A2R9A7F1|A0A2R9A7F1_PANPA
OG0006457	sp|O00501|CLD5_HUMAN	tr|A0A2R9C0D5|A0A2R9C0D5_PANPA
OG0006458	sp|O15484|CAN5_HUMAN	tr|A0A2R9AXK1|A0A2R9AXK1_PANPA
OG0006459	sp|O15496|PA2GX_HUMAN	tr|A0A2R9BVF1|A0A2R9BVF1_PANPA
OG0006460	sp|O60478|G137B_HUMAN	tr|A0A2R9AKG6|A0A2R9AKG6_PANPA
OG0006461	sp|P07949|RET_HUMAN	tr|A0A2R9B0Q5|A0A2R9B0Q5_PANPA
OG0006462	sp|P52594|AGFG1_HUMAN	tr|A0A2R9A418|A0A2R9A418_PANPA
OG0006463	sp|P53667|LIMK1_HUMAN	tr|A0A2R9C0J0|A0A2R9C0J0_PANPA
OG0006464	sp|P53814|SMTN_HUMAN	tr|A0A2R9AY34|A0A2R9AY34_PANPA
OG0006465	sp|P54578|UBP14_HUMAN	tr|A0A2R8ZFF6|A0A2R8ZFF6_PANPA
OG0006466	sp|P55198|AF17_HUMAN	tr|A0A2R9CLQ2|A0A2R9CLQ2_PANPA
OG0006467	sp|P61604|CH10_HUMAN	tr|A0A2R9AW95|A0A2R9AW95_PANPA
OG0006468	sp|P68543|UBX2A_HUMAN	tr|A0A2R9BST8|A0A2R9BST8_PANPA
OG0006469	sp|P85037|FOXK1_HUMAN	tr|A0A2R8ZGG8|A0A2R8ZGG8_PANPA
OG0006470	sp|Q12846|STX4_HUMAN	tr|A0A2R9AY94|A0A2R9AY94_PANPA
OG0006471	sp|Q13536|CROC4_HUMAN	tr|A0A2R9A5Y0|A0A2R9A5Y0_PANPA
OG0006472	sp|Q15022|SUZ12_HUMAN	tr|A0A2R8ZHY8|A0A2R8ZHY8_PANPA
OG0006473	sp|Q15814|TBCC_HUMAN	tr|A0A2R8Z8R5|A0A2R8Z8R5_PANPA
OG0006474	sp|Q30KQ5|DB115_HUMAN	tr|A0A2R8ZSX3|A0A2R8ZSX3_PANPA
OG0006475	sp|Q3KNV8|PCGF3_HUMAN	tr|A0A2R9A8K7|A0A2R9A8K7_PANPA
OG0006476	sp|Q4VC44|FWCH1_HUMAN	tr|A0A2R9C427|A0A2R9C427_PANPA
OG0006477	sp|Q53TN4|CYBR1_HUMAN	tr|A0A2R8ZD62|A0A2R8ZD62_PANPA
OG0006478	sp|Q5FBB7|SGO1_HUMAN	tr|A0A2R9B8W9|A0A2R9B8W9_PANPA
OG0006479	sp|Q5JS54|PSMG4_HUMAN	tr|A0A2R9BBB2|A0A2R9BBB2_PANPA
OG0006480	sp|Q5VVM6|CCD30_HUMAN	tr|A0A2R9AUH3|A0A2R9AUH3_PANPA
OG0006481	sp|Q68DQ2|CRBG3_HUMAN	tr|A0A2R9BY08|A0A2R9BY08_PANPA
OG0006482	sp|Q6DN12|MCTP2_HUMAN	tr|A0A2R8Z636|A0A2R8Z636_PANPA
OG0006483	sp|Q6ZVW7|I17EL_HUMAN	tr|A0A2R8ZU62|A0A2R8ZU62_PANPA
OG0006484	sp|Q7Z2Z1|TICRR_HUMAN	tr|A0A2R9CD44|A0A2R9CD44_PANPA
OG0006485	sp|Q7Z4T9|CFA91_HUMAN	tr|A0A2R9A165|A0A2R9A165_PANPA
OG0006486	sp|Q7Z794|K2C1B_HUMAN	tr|A0A2R9ANL2|A0A2R9ANL2_PANPA
OG0006487	sp|Q86U37|CN023_HUMAN	tr|A0A2R9C0T7|A0A2R9C0T7_PANPA
OG0006488	sp|Q86V40|TIKI1_HUMAN	tr|A0A2R9C5V8|A0A2R9C5V8_PANPA
OG0006489	sp|Q86V88|MGDP1_HUMAN	tr|A0A2R9BEW1|A0A2R9BEW1_PANPA
OG0006490	sp|Q86VP1|TAXB1_HUMAN	tr|A0A2R8ZNK0|A0A2R8ZNK0_PANPA
OG0006491	sp|Q8IWG1|DNAI3_HUMAN	tr|A0A2R9A1M7|A0A2R9A1M7_PANPA
OG0006492	sp|Q8N2R0|OSR2_HUMAN	tr|A0A2R9ANS9|A0A2R9ANS9_PANPA
OG0006493	sp|Q8N755|S66A3_HUMAN	tr|A0A2R8ZUE9|A0A2R8ZUE9_PANPA
OG0006494	sp|Q8N999|CL029_HUMAN	tr|A0A2R9CD95|A0A2R9CD95_PANPA
OG0006495	sp|Q8NE01|CNNM3_HUMAN	tr|A0A2R9CGX7|A0A2R9CGX7_PANPA
OG0006496	sp|Q8NFH3|NUP43_HUMAN	tr|A0A2R9CCS5|A0A2R9CCS5_PANPA
OG0006497	sp|Q8NHU3|SMS2_HUMAN	tr|A0A2R9C4A6|A0A2R9C4A6_PANPA
OG0006498	sp|Q8TB37|NUBPL_HUMAN	tr|A0A2R9AZT8|A0A2R9AZT8_PANPA
OG0006499	sp|Q8TDB4|HUMMR_HUMAN	tr|A0A2R9BYS2|A0A2R9BYS2_PANPA
OG0006500	sp|Q8TEZ7|PAQR8_HUMAN	tr|A0A2R8ZQH8|A0A2R8ZQH8_PANPA
OG0006501	sp|Q8TF61|FBX41_HUMAN	tr|A0A2R8ZIG1|A0A2R8ZIG1_PANPA
OG0006502	sp|Q8TF64|GIPC3_HUMAN	tr|A0A2R8Z8E9|A0A2R8Z8E9_PANPA
OG0006503	sp|Q8WVX9|FACR1_HUMAN	tr|A0A2R9AMT7|A0A2R9AMT7_PANPA
OG0006504	sp|Q96BD5|PF21A_HUMAN	tr|A0A2R9BZI8|A0A2R9BZI8_PANPA
OG0006505	sp|Q96DR5|BPIA2_HUMAN	tr|A0A2R9BYJ8|A0A2R9BYJ8_PANPA
OG0006506	sp|Q96EZ4|MYEOV_HUMAN	tr|A0A2R8ZTJ0|A0A2R8ZTJ0_PANPA
OG0006507	sp|Q96N28|PLD3A_HUMAN	tr|A0A2R9BAM2|A0A2R9BAM2_PANPA
OG0006508	sp|Q96NJ6|ZFP3_HUMAN	tr|A0A2R8ZRR1|A0A2R8ZRR1_PANPA
OG0006509	sp|Q96Q04|LMTK3_HUMAN	tr|A0A2R9BIL4|A0A2R9BIL4_PANPA
OG0006510	sp|Q96QR1|SG3A1_HUMAN	tr|A0A2R9B0C0|A0A2R9B0C0_PANPA
OG0006511	sp|Q99714|HCD2_HUMAN	tr|A0A2R9ANQ0|A0A2R9ANQ0_PANPA
OG0006512	sp|Q9BRI3|ZNT2_HUMAN	tr|A0A2R9BC60|A0A2R9BC60_PANPA
OG0006513	sp|Q9GZY4|COA1_HUMAN	tr|A0A2R9ABB3|A0A2R9ABB3_PANPA
OG0006514	sp|Q9H3H5|GPT_HUMAN	tr|A0A2R9C1T0|A0A2R9C1T0_PANPA
OG0006515	sp|Q9H6X2|ANTR1_HUMAN	tr|A0A2R9BPT3|A0A2R9BPT3_PANPA
OG0006516	sp|Q9HAY6|BCDO1_HUMAN	tr|A0A2R8ZE23|A0A2R8ZE23_PANPA
OG0006517	sp|Q9NV92|NFIP2_HUMAN	tr|A0A2R9AI78|A0A2R9AI78_PANPA
OG0006518	sp|Q9NW64|RBM22_HUMAN	tr|A0A2R9AZ31|A0A2R9AZ31_PANPA
OG0006519	sp|Q9NWQ4|GPT2L_HUMAN	tr|A0A2R9BB21|A0A2R9BB21_PANPA
OG0006520	sp|Q9UK23|NAGPA_HUMAN	tr|A0A2R9BNE4|A0A2R9BNE4_PANPA
OG0006521	sp|Q9UKL4|CXD2_HUMAN	tr|A0A2R8ZQX9|A0A2R8ZQX9_PANPA
OG0006522	sp|Q9UNE7|CHIP_HUMAN	tr|A0A2R9A0Z8|A0A2R9A0Z8_PANPA
OG0006523	sp|Q9Y2Z9|COQ6_HUMAN	tr|A0A2R9BK39|A0A2R9BK39_PANPA
OG0006524	sp|Q9Y3B2|EXOS1_HUMAN	tr|A0A2R9BWB6|A0A2R9BWB6_PANPA
OG0006525	sp|Q9Y466|NR2E1_HUMAN	tr|A0A2R9BUM6|A0A2R9BUM6_PANPA
OG0006526	sp|A0A1B0GTR0|EDD13_HUMAN	tr|A0A2R9A4F2|A0A2R9A4F2_PANPA
OG0006527	sp|A0A1B0GWG4|SRTM2_HUMAN	tr|A0A2R8ZGZ0|A0A2R8ZGZ0_PANPA
OG0006528	sp|A6NI15|MSGN1_HUMAN	tr|A0A2R9ARP2|A0A2R9ARP2_PANPA
OG0006529	sp|O15060|ZBT39_HUMAN	tr|A0A2R8ZNS8|A0A2R8ZNS8_PANPA
OG0006530	sp|O15354|GPR37_HUMAN	tr|A0A2R9AID0|A0A2R9AID0_PANPA
OG0006531	sp|O43399|TPD54_HUMAN	tr|A0A2R9A8N9|A0A2R9A8N9_PANPA
OG0006532	sp|O43826|G6PT1_HUMAN	tr|A0A2R9BE17|A0A2R9BE17_PANPA
OG0006533	sp|O95149|SPN1_HUMAN	tr|A0A2R9AYD3|A0A2R9AYD3_PANPA
OG0006534	sp|O95567|CV031_HUMAN	tr|A0A2R9A9T3|A0A2R9A9T3_PANPA
OG0006535	sp|O95944|NCTR2_HUMAN	tr|A0A2R8ZMB7|A0A2R8ZMB7_PANPA
OG0006536	sp|O95999|BCL10_HUMAN	tr|A0A2R9C2U6|A0A2R9C2U6_PANPA
OG0006537	sp|P01031|CO5_HUMAN	tr|A0A2R9APR4|A0A2R9APR4_PANPA
OG0006538	sp|P01148|GON1_HUMAN	tr|A0A2R8ZXH5|A0A2R8ZXH5_PANPA
OG0006539	sp|P14652|HXB2_HUMAN	tr|A0A2R8ZZG6|A0A2R8ZZG6_PANPA
OG0006540	sp|P16070|CD44_HUMAN	tr|A0A2R9CJM4|A0A2R9CJM4_PANPA
OG0006541	sp|P16109|LYAM3_HUMAN	tr|A0A2R9AUS4|A0A2R9AUS4_PANPA
OG0006542	sp|P21580|TNAP3_HUMAN	tr|A0A2R9AYR6|A0A2R9AYR6_PANPA
OG0006543	sp|P30550|GRPR_HUMAN	tr|A0A2R9B7E7|A0A2R9B7E7_PANPA
OG0006544	sp|P35542|SAA4_HUMAN	tr|A0A2R9BFC4|A0A2R9BFC4_PANPA
OG0006545	sp|P43005|EAA3_HUMAN	tr|A0A2R8ZZV0|A0A2R8ZZV0_PANPA
OG0006546	sp|P46087|NOP2_HUMAN	tr|A0A2R9ABH0|A0A2R9ABH0_PANPA
OG0006547	sp|P49736|MCM2_HUMAN	tr|A0A2R8ZAB9|A0A2R8ZAB9_PANPA
OG0006548	sp|P62487|RPB7_HUMAN	tr|A0A2R9BWD8|A0A2R9BWD8_PANPA
OG0006549	sp|P63215|GBG3_HUMAN	tr|A0A2R9ASX5|A0A2R9ASX5_PANPA
OG0006550	sp|Q03060|CREM_HUMAN	tr|A0A2R9BD03|A0A2R9BD03_PANPA
OG0006551	sp|Q10471|GALT2_HUMAN	tr|A0A2R9BJ20|A0A2R9BJ20_PANPA
OG0006552	sp|Q15020|SART3_HUMAN	tr|A0A2R9C8C5|A0A2R9C8C5_PANPA
OG0006553	sp|Q16617|NKG7_HUMAN	tr|A0A2R9BSW4|A0A2R9BSW4_PANPA
OG0006554	sp|Q16706|MA2A1_HUMAN	tr|A0A2R9BN84|A0A2R9BN84_PANPA
OG0006555	sp|Q4KMQ2|ANO6_HUMAN	tr|A0A2R9BIY8|A0A2R9BIY8_PANPA
OG0006556	sp|Q5T280|CI114_HUMAN	tr|A0A2R8Z6E5|A0A2R8Z6E5_PANPA
OG0006557	sp|Q68EM7|RHG17_HUMAN	tr|A0A2R9BCY3|A0A2R9BCY3_PANPA
OG0006558	sp|Q6J272|F166A_HUMAN	tr|A0A2R9AEQ1|A0A2R9AEQ1_PANPA
OG0006559	sp|Q6NUK4|REEP3_HUMAN	tr|A0A2R8ZF89|A0A2R8ZF89_PANPA
OG0006561	sp|Q86Y39|NDUAB_HUMAN	tr|A0A2R8ZTU9|A0A2R8ZTU9_PANPA
OG0006562	sp|Q8N4J0|CARME_HUMAN	tr|A0A2R9BQM2|A0A2R9BQM2_PANPA
OG0006563	sp|Q8N511|TM199_HUMAN	tr|A0A2R8ZI11|A0A2R8ZI11_PANPA
OG0006564	sp|Q8ND83|SLAI1_HUMAN	tr|A0A2R9C8Z3|A0A2R9C8Z3_PANPA
OG0006565	sp|Q8NE00|TM104_HUMAN	tr|A0A2R9C9P0|A0A2R9C9P0_PANPA
OG0006566	sp|Q8NET6|CHSTD_HUMAN	tr|A0A2R9BFI6|A0A2R9BFI6_PANPA
OG0006567	sp|Q8TF76|HASP_HUMAN	tr|A0A2R8ZEN4|A0A2R8ZEN4_PANPA
OG0006568	sp|Q8WV83|S35F5_HUMAN	tr|A0A2R8Z9M2|A0A2R8Z9M2_PANPA
OG0006569	sp|Q8WVF1|OSCP1_HUMAN	tr|A0A2R9ASY9|A0A2R9ASY9_PANPA
OG0006570	sp|Q8WZ55|BSND_HUMAN	tr|A0A2R9AF81|A0A2R9AF81_PANPA
OG0006571	sp|Q96A19|C102A_HUMAN	tr|A0A2R9B8Y7|A0A2R9B8Y7_PANPA
