Orthogroup	Homo_sapiens	Neovison_vison
OG0007358	sp|O60245|PCDH7_HUMAN	tr|A0A8C7C2H6|A0A8C7C2H6_NEOVI
OG0007359	sp|O75635|SPB7_HUMAN	tr|U6CUX4|U6CUX4_NEOVI
OG0007360	sp|O95786|DDX58_HUMAN	tr|A0A8C7EIG4|A0A8C7EIG4_NEOVI
OG0007361	sp|P30990|NEUT_HUMAN	tr|U6CU99|U6CU99_NEOVI
OG0007362	sp|P42785|PCP_HUMAN	tr|A0A8C7A4J2|A0A8C7A4J2_NEOVI
OG0007363	sp|P52198|RND2_HUMAN	tr|U6CVQ9|U6CVQ9_NEOVI
OG0007364	sp|Q12923|PTN13_HUMAN	tr|A0A8C7C609|A0A8C7C609_NEOVI
OG0007365	sp|Q13239|SLAP1_HUMAN	tr|A0A8C7AMR6|A0A8C7AMR6_NEOVI
OG0007366	sp|Q13634|CAD18_HUMAN	tr|U6CU48|U6CU48_NEOVI
OG0007367	sp|Q15527|SURF2_HUMAN	tr|A0A8C7BNS3|A0A8C7BNS3_NEOVI
OG0007368	sp|Q2M2E3|ODFP4_HUMAN	tr|A0A8C7AVX2|A0A8C7AVX2_NEOVI
OG0007369	sp|Q32ZL2|PLPR5_HUMAN	tr|A0A8C7BR77|A0A8C7BR77_NEOVI
OG0007370	sp|Q5BKX8|CAVN4_HUMAN	tr|A0A8C7ERZ1|A0A8C7ERZ1_NEOVI
OG0007371	sp|Q5HYA8|MKS3_HUMAN	tr|A0A8C7A0G6|A0A8C7A0G6_NEOVI
OG0007373	sp|Q5T447|HECD3_HUMAN	tr|A0A8C7BKR9|A0A8C7BKR9_NEOVI
OG0007374	sp|Q5VZY2|PLPP4_HUMAN	tr|A0A8C7AHS7|A0A8C7AHS7_NEOVI
OG0007375	sp|Q5XG87|PAPD7_HUMAN	tr|A0A8C7AIU1|A0A8C7AIU1_NEOVI
OG0007376	sp|Q6ZMY3|SPOC1_HUMAN	tr|A0A8C7BYS9|A0A8C7BYS9_NEOVI
OG0007377	sp|Q86T03|PP4P1_HUMAN	tr|A0A8C7B1M4|A0A8C7B1M4_NEOVI
OG0007379	sp|Q8NBL3|T178A_HUMAN	tr|A0A8C7A2M2|A0A8C7A2M2_NEOVI
OG0007380	sp|Q8NEE6|DRC6_HUMAN	tr|A0A8C7BZB9|A0A8C7BZB9_NEOVI
OG0007381	sp|Q8TCT9|HM13_HUMAN	tr|A0A8C7EUX4|A0A8C7EUX4_NEOVI
OG0007382	sp|Q8WX39|LCN9_HUMAN	tr|A0A8C7AVT8|A0A8C7AVT8_NEOVI
OG0007383	sp|Q96EL2|RT24_HUMAN	tr|A0A8C7EVY5|A0A8C7EVY5_NEOVI
OG0007384	sp|Q96EW2|HBAP1_HUMAN	tr|A0A8C7B3D5|A0A8C7B3D5_NEOVI
OG0007385	sp|Q96KQ4|ASPP1_HUMAN	tr|A0A8C7B170|A0A8C7B170_NEOVI
OG0007386	sp|Q99558|M3K14_HUMAN	tr|A0A8C7C9A1|A0A8C7C9A1_NEOVI
OG0007387	sp|Q9BVV2|FND11_HUMAN	tr|A0A8C7BR00|A0A8C7BR00_NEOVI
OG0007388	sp|Q9C099|LRCC1_HUMAN	tr|A0A8C7ESL5|A0A8C7ESL5_NEOVI
OG0007389	sp|Q9H078|CLPB_HUMAN	tr|A0A8C7BUL5|A0A8C7BUL5_NEOVI
OG0007390	sp|Q9P2F9|ZN319_HUMAN	tr|A0A8C7B4Q6|A0A8C7B4Q6_NEOVI
OG0007391	sp|Q9P2G4|MAP10_HUMAN	tr|A0A8C7BV99|A0A8C7BV99_NEOVI
OG0007392	sp|Q9UJ72|ANX10_HUMAN	tr|A0A8C7AZY7|A0A8C7AZY7_NEOVI
OG0007393	sp|Q9ULR0|ISY1_HUMAN	tr|A0A8C7EV50|A0A8C7EV50_NEOVI
OG0007394	sp|Q9Y2L9|LRCH1_HUMAN	tr|A0A8C7AP80|A0A8C7AP80_NEOVI
OG0007395	sp|Q9Y5W7|SNX14_HUMAN	tr|A0A8C7AIN2|A0A8C7AIN2_NEOVI
OG0007396	sp|A6NFY7|SDHF1_HUMAN	tr|A0A8C7BD84|A0A8C7BD84_NEOVI
OG0007397	sp|O14745|NHRF1_HUMAN	tr|A0A8C7AV93|A0A8C7AV93_NEOVI
OG0007398	sp|O43581|SYT7_HUMAN	tr|A0A8C7BWQ4|A0A8C7BWQ4_NEOVI
OG0007399	sp|O43593|HAIR_HUMAN	tr|A0A8C7BXG9|A0A8C7BXG9_NEOVI
OG0007400	sp|O43613|OX1R_HUMAN	tr|A0A8C7BYU2|A0A8C7BYU2_NEOVI
OG0007401	sp|O75381|PEX14_HUMAN	tr|A0A8C7ARC9|A0A8C7ARC9_NEOVI
OG0007402	sp|O95070|YIF1A_HUMAN	tr|A0A8C7B541|A0A8C7B541_NEOVI
OG0007403	sp|O95985|TOP3B_HUMAN	tr|A0A8C7EWB9|A0A8C7EWB9_NEOVI
OG0007404	sp|O96017|CHK2_HUMAN	tr|U6CVV0|U6CVV0_NEOVI
OG0007405	sp|P01854|IGHE_HUMAN	tr|A0A8C7EKZ1|A0A8C7EKZ1_NEOVI
OG0007406	sp|P09525|ANXA4_HUMAN	tr|A0A8C7EK74|A0A8C7EK74_NEOVI
OG0007407	sp|P13521|SCG2_HUMAN	tr|A0A8C7EIK8|A0A8C7EIK8_NEOVI
OG0007408	sp|P19235|EPOR_HUMAN	tr|A0A8C7AH03|A0A8C7AH03_NEOVI
OG0007409	sp|P25116|PAR1_HUMAN	tr|A0A8C7A5E7|A0A8C7A5E7_NEOVI
OG0007410	sp|P48546|GIPR_HUMAN	tr|A0A8C7B1I2|A0A8C7B1I2_NEOVI
OG0007411	sp|P51572|BAP31_HUMAN	tr|U6CQT1|U6CQT1_NEOVI
OG0007412	sp|P51825|AFF1_HUMAN	tr|A0A8C7CHS7|A0A8C7CHS7_NEOVI
OG0007414	sp|Q07108|CD69_HUMAN	tr|U6CV56|U6CV56_NEOVI
OG0007415	sp|Q14137|BOP1_HUMAN	tr|A0A8C7CFF2|A0A8C7CFF2_NEOVI
OG0007416	sp|Q16560|U1SBP_HUMAN	tr|A0A8C7EVW6|A0A8C7EVW6_NEOVI
OG0007417	sp|Q16665|HIF1A_HUMAN	tr|A0A8C7AUF6|A0A8C7AUF6_NEOVI
OG0007418	sp|Q4G0M1|ERFE_HUMAN	tr|A0A8C7EWP2|A0A8C7EWP2_NEOVI
OG0007419	sp|Q4KMQ1|TPRN_HUMAN	tr|A0A8C7ENX1|A0A8C7ENX1_NEOVI
OG0007420	sp|Q53EL9|SEZ6_HUMAN	tr|A0A8C7BIS0|A0A8C7BIS0_NEOVI
OG0007421	sp|Q5F1R6|DJC21_HUMAN	tr|A0A8C7AJ24|A0A8C7AJ24_NEOVI
OG0007422	sp|Q68CZ6|HAUS3_HUMAN	tr|A0A8C7EIM9|A0A8C7EIM9_NEOVI
OG0007423	sp|Q6UXD1|HRCT1_HUMAN	tr|A0A8C7ETH0|A0A8C7ETH0_NEOVI
OG0007424	sp|Q6ZNC8|MBOA1_HUMAN	tr|A0A8C7C4D1|A0A8C7C4D1_NEOVI
OG0007425	sp|Q6ZRF8|RN207_HUMAN	tr|A0A8C7ACF2|A0A8C7ACF2_NEOVI
OG0007426	sp|Q6ZWJ1|STXB4_HUMAN	tr|A0A8C7EQG7|A0A8C7EQG7_NEOVI
OG0007427	sp|Q7Z6M2|FBX33_HUMAN	tr|A0A8C7ALW2|A0A8C7ALW2_NEOVI
OG0007428	sp|Q86UK0|ABCAC_HUMAN	tr|A0A8C7ARQ9|A0A8C7ARQ9_NEOVI
OG0007429	sp|Q8IX04|UEVLD_HUMAN	tr|A0A8C7BH81|A0A8C7BH81_NEOVI
OG0007430	sp|Q8IYS5|OSCAR_HUMAN	tr|A0A8C7EK79|A0A8C7EK79_NEOVI
OG0007431	sp|Q8N2S1|LTBP4_HUMAN	tr|A0A8C7B443|A0A8C7B443_NEOVI
OG0007432	sp|Q8N9Q2|SR1IP_HUMAN	tr|A0A8C7AMG8|A0A8C7AMG8_NEOVI
OG0007433	sp|Q8NDB2|BANK1_HUMAN	tr|A0A8C7EL32|A0A8C7EL32_NEOVI
OG0007434	sp|Q8TAK5|GABP2_HUMAN	tr|A0A8C7BE33|A0A8C7BE33_NEOVI
OG0007435	sp|Q96A83|COQA1_HUMAN	tr|A0A8C7A7S6|A0A8C7A7S6_NEOVI
OG0007436	sp|Q96DB2|HDA11_HUMAN	tr|A0A8C7BUT1|A0A8C7BUT1_NEOVI
OG0007437	sp|Q96SK2|TM209_HUMAN	tr|A0A8C7C455|A0A8C7C455_NEOVI
OG0007438	sp|Q99439|CNN2_HUMAN	tr|A0A8C7A5Q6|A0A8C7A5Q6_NEOVI
OG0007439	sp|Q99623|PHB2_HUMAN	tr|A0A8C7C2Z1|A0A8C7C2Z1_NEOVI
OG0007440	sp|Q9BRF8|CPPED_HUMAN	tr|A0A8C7EW24|A0A8C7EW24_NEOVI
OG0007441	sp|Q9H3S3|TMPS5_HUMAN	tr|A0A8C7ASR3|A0A8C7ASR3_NEOVI
OG0007442	sp|Q9H9A7|RMI1_HUMAN	tr|A0A8C7B3P6|A0A8C7B3P6_NEOVI
OG0007443	sp|Q9HB75|PIDD1_HUMAN	tr|A0A8C7AMH5|A0A8C7AMH5_NEOVI
OG0007444	sp|Q9HD33|RM47_HUMAN	tr|A0A8C7BDL7|A0A8C7BDL7_NEOVI
OG0007445	sp|Q9NQS7|INCE_HUMAN	tr|A0A8C7EW74|A0A8C7EW74_NEOVI
OG0007446	sp|Q9NQX3|GEPH_HUMAN	tr|A0A8C7ASP7|A0A8C7ASP7_NEOVI
OG0007447	sp|Q9NQY0|BIN3_HUMAN	tr|U6CTW0|U6CTW0_NEOVI
OG0007448	sp|Q9NT22|EMIL3_HUMAN	tr|A0A8C7BDG6|A0A8C7BDG6_NEOVI
OG0007449	sp|Q9NTM9|CUTC_HUMAN	tr|A0A8C7BM93|A0A8C7BM93_NEOVI
OG0007450	sp|Q9NW13|RBM28_HUMAN	tr|A0A8C7A5R9|A0A8C7A5R9_NEOVI
OG0007451	sp|Q9P0Z9|SOX_HUMAN	tr|A0A8C7BGX1|A0A8C7BGX1_NEOVI
OG0007452	sp|Q9P1F3|ABRAL_HUMAN	tr|A0A8C7BR83|A0A8C7BR83_NEOVI
OG0007453	sp|Q9UKB5|AJAP1_HUMAN	tr|A0A8C7AA16|A0A8C7AA16_NEOVI
OG0007454	sp|Q9UNE2|RPH3L_HUMAN	tr|A0A8C7AKW9|A0A8C7AKW9_NEOVI
OG0007455	sp|Q9Y296|TPPC4_HUMAN	tr|A0A8C7AFX6|A0A8C7AFX6_NEOVI
OG0007456	sp|Q9Y5W5|WIF1_HUMAN	tr|A0A8C7AR84|A0A8C7AR84_NEOVI
OG0007457	sp|A0A1B0GW64|SIM33_HUMAN	tr|A0A8C7B5L3|A0A8C7B5L3_NEOVI
OG0007458	sp|A6BM72|MEG11_HUMAN	tr|A0A8C7BHW8|A0A8C7BHW8_NEOVI
OG0007459	sp|C9JQI7|TM232_HUMAN	tr|A0A8C7BNR5|A0A8C7BNR5_NEOVI
OG0007460	sp|O14490|DLGP1_HUMAN	tr|A0A8C7B2P5|A0A8C7B2P5_NEOVI
OG0007461	sp|O15066|KIF3B_HUMAN	tr|A0A8C7BQT2|A0A8C7BQT2_NEOVI
OG0007462	sp|O43184|ADA12_HUMAN	tr|A0A8C7AQJ0|A0A8C7AQJ0_NEOVI
OG0007463	sp|O43918|AIRE_HUMAN	tr|A0A8C7API1|A0A8C7API1_NEOVI
OG0007464	sp|O75363|BCAS1_HUMAN	tr|A0A8C7BYY2|A0A8C7BYY2_NEOVI
OG0007465	sp|O76062|ERG24_HUMAN	tr|A0A8C7BKJ2|A0A8C7BKJ2_NEOVI
OG0007466	sp|O77932|DXO_HUMAN	tr|A0A8C7BD42|A0A8C7BD42_NEOVI
OG0007467	sp|P01286|SLIB_HUMAN	tr|A0A8C7B1G9|A0A8C7B1G9_NEOVI
OG0007468	sp|P04040|CATA_HUMAN	tr|A0A8C7B9V3|A0A8C7B9V3_NEOVI
OG0007469	sp|P08195|4F2_HUMAN	tr|A0A8C7BW87|A0A8C7BW87_NEOVI
OG0007470	sp|P09668|CATH_HUMAN	tr|A0A8C7B3C2|A0A8C7B3C2_NEOVI
OG0007471	sp|P0DL12|SIM17_HUMAN	tr|A0A8C7B1J0|A0A8C7B1J0_NEOVI
OG0007472	sp|P13378|HXD8_HUMAN	tr|A0A8C7AI13|A0A8C7AI13_NEOVI
OG0007473	sp|P14921|ETS1_HUMAN	tr|A0A8C7BM02|A0A8C7BM02_NEOVI
OG0007474	sp|P22033|MUTA_HUMAN	tr|U6CTN4|U6CTN4_NEOVI
OG0007475	sp|P32249|GP183_HUMAN	tr|A0A8C7ETW5|A0A8C7ETW5_NEOVI
OG0007476	sp|P35226|BMI1_HUMAN	tr|A0A8C7A6L0|A0A8C7A6L0_NEOVI
OG0007477	sp|P45985|MP2K4_HUMAN	tr|A0A8C7AVL3|A0A8C7AVL3_NEOVI
OG0007478	sp|P47756|CAPZB_HUMAN	tr|A0A8C7B5Y0|A0A8C7B5Y0_NEOVI
OG0007479	sp|P49682|CXCR3_HUMAN	tr|A0A8C7B1P4|A0A8C7B1P4_NEOVI
OG0007480	sp|P50402|EMD_HUMAN	tr|A0A8C7EXJ3|A0A8C7EXJ3_NEOVI
OG0007481	sp|Q00059|TFAM_HUMAN	tr|U6CTW8|U6CTW8_NEOVI
OG0007482	sp|Q05084|ICA69_HUMAN	tr|A0A8C7EVG0|A0A8C7EVG0_NEOVI
OG0007483	sp|Q14004|CDK13_HUMAN	tr|A0A8C7AP64|A0A8C7AP64_NEOVI
OG0007484	sp|Q14142|TRI14_HUMAN	tr|A0A8C7B9T1|A0A8C7B9T1_NEOVI
OG0007485	sp|Q14728|MFS10_HUMAN	tr|A0A8C7A9P6|A0A8C7A9P6_NEOVI
OG0007486	sp|Q14990|ODFP1_HUMAN	tr|A0A8C7A438|A0A8C7A438_NEOVI
OG0007487	sp|Q16204|CCDC6_HUMAN	tr|A0A8C7EPM1|A0A8C7EPM1_NEOVI
OG0007488	sp|Q32MK0|MYLK3_HUMAN	tr|A0A8C7BSA9|A0A8C7BSA9_NEOVI
OG0007489	sp|Q32P44|EMAL3_HUMAN	tr|A0A8C7EW19|A0A8C7EW19_NEOVI
OG0007490	sp|Q4G0N8|SL9C1_HUMAN	tr|A0A8C7B5F7|A0A8C7B5F7_NEOVI
OG0007491	sp|Q5K4E3|POLS2_HUMAN	tr|A0A8C7C645|A0A8C7C645_NEOVI
OG0007492	sp|Q8IXM7|OD3L1_HUMAN	tr|A0A8C7ER79|A0A8C7ER79_NEOVI
OG0007493	sp|Q8IY82|DRC7_HUMAN	tr|A0A8C7B8A0|A0A8C7B8A0_NEOVI
OG0007494	sp|Q8N0S6|CENPL_HUMAN	tr|A0A8C7B6Y6|A0A8C7B6Y6_NEOVI
OG0007495	sp|Q8N5I4|DHRSX_HUMAN	tr|A0A8C7B8N7|A0A8C7B8N7_NEOVI
OG0007496	sp|Q8N6R1|SERP2_HUMAN	tr|A0A8C7A957|A0A8C7A957_NEOVI
OG0007497	sp|Q8TBZ5|ZN502_HUMAN	tr|A0A8C7BTN9|A0A8C7BTN9_NEOVI
OG0007498	sp|Q8WXJ9|ASB17_HUMAN	tr|A0A8C7AUW2|A0A8C7AUW2_NEOVI
OG0007499	sp|Q96MC5|MERB1_HUMAN	tr|U6CXE6|U6CXE6_NEOVI
OG0007500	sp|Q96S96|PEBP4_HUMAN	tr|A0A8C7CBC8|A0A8C7CBC8_NEOVI
OG0007501	sp|Q99650|OSMR_HUMAN	tr|A0A8C7A171|A0A8C7A171_NEOVI
OG0007502	sp|Q9BXJ1|C1QT1_HUMAN	tr|A0A8C7ERK3|A0A8C7ERK3_NEOVI
OG0007503	sp|Q9GZN0|GPR88_HUMAN	tr|A0A8C7BX97|A0A8C7BX97_NEOVI
OG0007504	sp|Q9H0B8|CRLD2_HUMAN	tr|A0A8C7AR63|A0A8C7AR63_NEOVI
OG0007505	sp|Q9H169|STMN4_HUMAN	tr|A0A8C7AIJ3|A0A8C7AIJ3_NEOVI
OG0007507	sp|Q9H204|MED28_HUMAN	tr|A0A8C7B8F4|A0A8C7B8F4_NEOVI
OG0007508	sp|Q9H3Y0|CRSPL_HUMAN	tr|A0A8C7AZE9|A0A8C7AZE9_NEOVI
OG0007509	sp|Q9H5V7|IKZF5_HUMAN	tr|A0A8C7AKA3|A0A8C7AKA3_NEOVI
OG0007510	sp|Q9H5Z1|DHX35_HUMAN	tr|A0A8C7AZY2|A0A8C7AZY2_NEOVI
OG0007511	sp|Q9HBI5|CC014_HUMAN	tr|A0A8C7AWG9|A0A8C7AWG9_NEOVI
OG0007512	sp|Q9HCN6|GPVI_HUMAN	tr|A0A8C7BB41|A0A8C7BB41_NEOVI
OG0007513	sp|Q9NNX1|TUFT1_HUMAN	tr|A0A8C7BHB4|A0A8C7BHB4_NEOVI
OG0007514	sp|Q9NR82|KCNQ5_HUMAN	tr|A0A8C7BFV7|A0A8C7BFV7_NEOVI
OG0007515	sp|Q9NVN3|RIC8B_HUMAN	tr|A0A8C7AWM8|A0A8C7AWM8_NEOVI
OG0007516	sp|Q9NWU2|GID8_HUMAN	tr|A0A8C7EVA8|A0A8C7EVA8_NEOVI
OG0007517	sp|Q9NX58|LYAR_HUMAN	tr|A0A8C7AVM4|A0A8C7AVM4_NEOVI
OG0007518	sp|Q9P1V8|SAM15_HUMAN	tr|A0A8C7BBF2|A0A8C7BBF2_NEOVI
OG0007519	sp|Q9P215|POGK_HUMAN	tr|A0A8C7EN32|A0A8C7EN32_NEOVI
OG0007520	sp|Q9UKI2|BORG2_HUMAN	tr|A0A8C7AA42|A0A8C7AA42_NEOVI
OG0007521	sp|Q9UKV3|ACINU_HUMAN	tr|A0A8C7BYG7|A0A8C7BYG7_NEOVI
OG0007522	sp|Q9Y483|MTF2_HUMAN	tr|A0A8C7BKF1|A0A8C7BKF1_NEOVI
OG0007523	sp|Q9Y6D9|MD1L1_HUMAN	tr|A0A8C7EK90|A0A8C7EK90_NEOVI
OG0007524	sp|A0A1B0GUA5|SIM32_HUMAN	tr|A0A8C7ESJ3|A0A8C7ESJ3_NEOVI
OG0007525	sp|A2RTY3|HEAT9_HUMAN	tr|A0A8C7BTE4|A0A8C7BTE4_NEOVI
OG0007526	sp|A6NFK2|GRCR2_HUMAN	tr|A0A8C7ATZ2|A0A8C7ATZ2_NEOVI
OG0007527	sp|A6NGZ8|SMIM9_HUMAN	tr|A0A8C7EXD6|A0A8C7EXD6_NEOVI
OG0007528	sp|O15197|EPHB6_HUMAN	tr|A0A8C7BK55|A0A8C7BK55_NEOVI
OG0007529	sp|O43521|B2L11_HUMAN	tr|U6CTE3|U6CTE3_NEOVI
OG0007530	sp|O60241|AGRB2_HUMAN	tr|A0A8C7C482|A0A8C7C482_NEOVI
OG0007531	sp|O60258|FGF17_HUMAN	tr|A0A8C7BWF1|A0A8C7BWF1_NEOVI
OG0007532	sp|O75330|HMMR_HUMAN	tr|A0A8C7AEZ9|A0A8C7AEZ9_NEOVI
OG0007533	sp|O75443|TECTA_HUMAN	tr|A0A8C7A276|A0A8C7A276_NEOVI
OG0007534	sp|P00533|EGFR_HUMAN	tr|A0A8C7B659|A0A8C7B659_NEOVI
OG0007535	sp|P03905|NU4M_HUMAN	tr|F4YPU7|F4YPU7_NEOVI
OG0007536	sp|P08240|SRPRA_HUMAN	tr|A0A8C7EV07|A0A8C7EV07_NEOVI
OG0007537	sp|P0C1Z6|TFPT_HUMAN	tr|A0A8C7AE94|A0A8C7AE94_NEOVI
OG0007538	sp|P16455|MGMT_HUMAN	tr|A0A8C7ARG2|A0A8C7ARG2_NEOVI
OG0007539	sp|P18887|XRCC1_HUMAN	tr|U6DUZ2|U6DUZ2_NEOVI
OG0007540	sp|P23582|ANFC_HUMAN	tr|A0A8C7A7B9|A0A8C7A7B9_NEOVI
OG0007541	sp|P32856|STX2_HUMAN	tr|A0A8C7BZP0|A0A8C7BZP0_NEOVI
OG0007542	sp|P49190|PTH2R_HUMAN	tr|A0A8C7EL22|A0A8C7EL22_NEOVI
OG0007543	sp|Q12934|BFSP1_HUMAN	tr|A0A8C7BA74|A0A8C7BA74_NEOVI
OG0007544	sp|Q13651|I10R1_HUMAN	tr|A0A8C7AM96|A0A8C7AM96_NEOVI
OG0007545	sp|Q15051|IQCB1_HUMAN	tr|A0A8C7A5I2|A0A8C7A5I2_NEOVI
OG0007546	sp|Q15788|NCOA1_HUMAN	tr|A0A8C7AYX6|A0A8C7AYX6_NEOVI
OG0007547	sp|Q16600|ZN239_HUMAN	tr|A0A8C7EVD2|A0A8C7EVD2_NEOVI
OG0007548	sp|Q1MX18|INSC_HUMAN	tr|A0A8C7BWM8|A0A8C7BWM8_NEOVI
OG0007549	sp|Q587I9|SFT2C_HUMAN	tr|A0A8C7C3L1|A0A8C7C3L1_NEOVI
OG0007550	sp|Q5PSV4|BRM1L_HUMAN	tr|U6CTI9|U6CTI9_NEOVI
OG0007551	sp|Q5T0U0|CC122_HUMAN	tr|A0A8C7A376|A0A8C7A376_NEOVI
OG0007552	sp|Q5VZ18|SHE_HUMAN	tr|A0A8C7BP37|A0A8C7BP37_NEOVI
OG0007553	sp|Q6GMV3|PTRD1_HUMAN	tr|A0A8C7B3X9|A0A8C7B3X9_NEOVI
OG0007554	sp|Q6U7Q0|ZN322_HUMAN	tr|A0A8C7AP97|A0A8C7AP97_NEOVI
OG0007555	sp|Q6ZVX9|PAQR9_HUMAN	tr|A0A8C7BEU3|A0A8C7BEU3_NEOVI
OG0007556	sp|Q7Z3E5|ARMC9_HUMAN	tr|A0A8C7EJV4|A0A8C7EJV4_NEOVI
OG0007557	sp|Q86U44|MTA70_HUMAN	tr|A0A8C7ESG7|A0A8C7ESG7_NEOVI
OG0007558	sp|Q86YR5|GPSM1_HUMAN	tr|A0A8C7B9H1|A0A8C7B9H1_NEOVI
OG0007559	sp|Q8IUH5|ZDH17_HUMAN	tr|A0A8C7ACS1|A0A8C7ACS1_NEOVI
OG0007560	sp|Q8N0W3|FCSK_HUMAN	tr|A0A8C7APV5|A0A8C7APV5_NEOVI
OG0007561	sp|Q8NDD1|CA131_HUMAN	tr|A0A8C7EVY8|A0A8C7EVY8_NEOVI
OG0007562	sp|Q8NGN2|O10S1_HUMAN	tr|A0A8C6ZX05|A0A8C6ZX05_NEOVI
OG0007563	sp|Q8TBF2|PXL2B_HUMAN	tr|A0A8C7C224|A0A8C7C224_NEOVI
OG0007564	sp|Q8WXF1|PSPC1_HUMAN	tr|A0A8C7BRK1|A0A8C7BRK1_NEOVI
OG0007565	sp|Q96QS1|TSN32_HUMAN	tr|A0A8C7AQQ2|A0A8C7AQQ2_NEOVI
OG0007566	sp|Q96SQ7|ATOH8_HUMAN	tr|A0A8C7BGM6|A0A8C7BGM6_NEOVI
OG0007567	sp|Q99612|KLF6_HUMAN	tr|A0A8C7B4F1|A0A8C7B4F1_NEOVI
OG0007568	sp|Q99748|NRTN_HUMAN	tr|A0A8C7B5D7|A0A8C7B5D7_NEOVI
OG0007569	sp|Q9BQ51|PD1L2_HUMAN	tr|A0A8C7AHE6|A0A8C7AHE6_NEOVI
OG0007570	sp|Q9BXL8|CDCA4_HUMAN	tr|A0A8C7AT28|A0A8C7AT28_NEOVI
OG0007571	sp|Q9BZQ6|EDEM3_HUMAN	tr|A0A8C7B2V1|A0A8C7B2V1_NEOVI
OG0007572	sp|Q9BZZ5|API5_HUMAN	tr|A0A8C7ERI8|A0A8C7ERI8_NEOVI
OG0007573	sp|Q9HBR0|S38AA_HUMAN	tr|A0A8C7ESG4|A0A8C7ESG4_NEOVI
OG0007574	sp|Q9HCU8|DPOD4_HUMAN	tr|A0A8C7ER20|A0A8C7ER20_NEOVI
OG0007575	sp|Q9NQ31|AKIP1_HUMAN	tr|U6CSK0|U6CSK0_NEOVI
OG0007576	sp|Q9NRR8|C42S1_HUMAN	tr|A0A8C7BE50|A0A8C7BE50_NEOVI
OG0007577	sp|Q9NVS9|PNPO_HUMAN	tr|A0A8C7ADP5|A0A8C7ADP5_NEOVI
OG0007578	sp|Q9P267|MBD5_HUMAN	tr|A0A8C7A8W6|A0A8C7A8W6_NEOVI
OG0007579	sp|Q9P2V4|LRIT1_HUMAN	tr|A0A8C7AA29|A0A8C7AA29_NEOVI
OG0007580	sp|Q9UBS4|DJB11_HUMAN	tr|U6CRF0|U6CRF0_NEOVI
OG0007581	sp|Q9UNU6|CP8B1_HUMAN	tr|A0A8C7BJM4|A0A8C7BJM4_NEOVI
OG0007582	sp|Q9UPT5|EXOC7_HUMAN	tr|A0A8C7B6I5|A0A8C7B6I5_NEOVI
OG0007583	sp|Q9UPW6|SATB2_HUMAN	tr|A0A8C7AZR0|A0A8C7AZR0_NEOVI
OG0007584	sp|Q9Y4F3|MARF1_HUMAN	tr|A0A8C7BXC2|A0A8C7BXC2_NEOVI
OG0007585	sp|Q9Y620|RA54B_HUMAN	tr|A0A8C7A3Z9|A0A8C7A3Z9_NEOVI
OG0007586	sp|A0A0K0K1B3|TVB30_HUMAN	tr|A0A8C7BND8|A0A8C7BND8_NEOVI
OG0007587	sp|A0AVI4|TM129_HUMAN	tr|A0A8C7A8Z4|A0A8C7A8Z4_NEOVI
OG0007588	sp|A0JLT2|MED19_HUMAN	tr|A0A8C7ESY6|A0A8C7ESY6_NEOVI
OG0007589	sp|O00421|CCRL2_HUMAN	tr|A0A8C7BQH7|A0A8C7BQH7_NEOVI
OG0007590	sp|O00625|PIR_HUMAN	tr|A0A8C7BVV4|A0A8C7BVV4_NEOVI
OG0007591	sp|O15078|CE290_HUMAN	tr|A0A8C7A218|A0A8C7A218_NEOVI
OG0007592	sp|O15360|FANCA_HUMAN	tr|A0A8C7AXG1|A0A8C7AXG1_NEOVI
OG0007593	sp|O60293|ZC3H1_HUMAN	tr|A0A8C7AZV6|A0A8C7AZV6_NEOVI
OG0007594	sp|O75954|TSN9_HUMAN	tr|U6CNK6|U6CNK6_NEOVI
OG0007595	sp|O95905|ECD_HUMAN	tr|A0A8C7B109|A0A8C7B109_NEOVI
OG0007596	sp|P01210|PENK_HUMAN	tr|A0A8C7BI26|A0A8C7BI26_NEOVI
OG0007597	sp|P10109|ADX_HUMAN	tr|A0A8C7AG53|A0A8C7AG53_NEOVI
OG0007598	sp|P11137|MTAP2_HUMAN	tr|A0A8C7AB30|A0A8C7AB30_NEOVI
OG0007599	sp|P15848|ARSB_HUMAN	tr|A0A8C7ABQ2|A0A8C7ABQ2_NEOVI
OG0007600	sp|P33763|S10A5_HUMAN	tr|U6CSP9|U6CSP9_NEOVI
OG0007601	sp|P41226|UBA7_HUMAN	tr|A0A8C7EI69|A0A8C7EI69_NEOVI
OG0007602	sp|P49184|DNSL1_HUMAN	tr|A0A8C7C2W1|A0A8C7C2W1_NEOVI
OG0007603	sp|P49915|GUAA_HUMAN	tr|A0A8C7BBN3|A0A8C7BBN3_NEOVI
OG0007604	sp|P49959|MRE11_HUMAN	tr|A0A8C7ADS8|A0A8C7ADS8_NEOVI
OG0007605	sp|P52565|GDIR1_HUMAN	tr|A0A8C7BGY1|A0A8C7BGY1_NEOVI
OG0007606	sp|P84550|SKOR1_HUMAN	tr|A0A8C7BFK3|A0A8C7BFK3_NEOVI
OG0007607	sp|Q00534|CDK6_HUMAN	tr|A0A8C7BJY6|A0A8C7BJY6_NEOVI
OG0007608	sp|Q01449|MLRA_HUMAN	tr|A0A8C7BTY8|A0A8C7BTY8_NEOVI
