Orthogroup	Homo_sapiens	Vicugna_pacos
OG0006722	sp|P60568|IL2_HUMAN	tr|A0A6I9ISB8|A0A6I9ISB8_VICPA
OG0006723	sp|P78364|PHC1_HUMAN	tr|A0A6J2ZZS6|A0A6J2ZZS6_VICPA
OG0006724	sp|Q03112|MECOM_HUMAN	tr|A0A6J0AF91|A0A6J0AF91_VICPA
OG0006725	sp|Q03167|TGBR3_HUMAN	tr|A0A6I9HVN6|A0A6I9HVN6_VICPA
OG0006726	sp|Q06203|PUR1_HUMAN	tr|A0A6I9HZX4|A0A6I9HZX4_VICPA
OG0006727	sp|Q06265|EXOS9_HUMAN	tr|A0A6J3BMI8|A0A6J3BMI8_VICPA
OG0006728	sp|Q08345|DDR1_HUMAN	tr|A0A6J0AW50|A0A6J0AW50_VICPA
OG0006729	sp|Q12962|TAF10_HUMAN	tr|A0A6I9I4W3|A0A6I9I4W3_VICPA
OG0006730	sp|Q14699|RFTN1_HUMAN	tr|A0A6I9IA77|A0A6I9IA77_VICPA
OG0006731	sp|Q5EB52|MEST_HUMAN	tr|A0A6I9I5V0|A0A6I9I5V0_VICPA
OG0006732	sp|Q5JS37|NHLC3_HUMAN	tr|A0A6I9IDQ3|A0A6I9IDQ3_VICPA
OG0006733	sp|Q5T089|MORN1_HUMAN	tr|A0A6J3A6B8|A0A6J3A6B8_VICPA
OG0006734	sp|Q5T7W7|TSTD2_HUMAN	tr|A0A6J0AIN3|A0A6J0AIN3_VICPA
OG0006735	sp|Q5TC63|GRTP1_HUMAN	tr|A0A6J3AEG9|A0A6J3AEG9_VICPA
OG0006736	sp|Q5VYS4|MEDAG_HUMAN	tr|A0A6J3B322|A0A6J3B322_VICPA
OG0006737	sp|Q6NYC8|PPR18_HUMAN	tr|A0A6J3BD53|A0A6J3BD53_VICPA
OG0006738	sp|Q6P9F7|LRC8B_HUMAN	tr|A0A6J0AND7|A0A6J0AND7_VICPA
OG0006739	sp|Q6UWP7|LCLT1_HUMAN	tr|A0A6I9HVK7|A0A6I9HVK7_VICPA
OG0006740	sp|Q6ZTZ1|MSD1_HUMAN	tr|A0A6I9IIT9|A0A6I9IIT9_VICPA
OG0006741	sp|Q70EL1|UBP54_HUMAN	tr|A0A6J0B581|A0A6J0B581_VICPA
OG0006742	sp|Q86SU0|ILDR1_HUMAN	tr|A0A6I9IM70|A0A6I9IM70_VICPA
OG0006743	sp|Q8NF91|SYNE1_HUMAN	tr|A0A6J3AQJ2|A0A6J3AQJ2_VICPA
OG0006744	sp|Q8NI37|PPTC7_HUMAN	tr|A0A6I9I6I4|A0A6I9I6I4_VICPA
OG0006745	sp|Q8TAD8|SNIP1_HUMAN	tr|A0A6I9IIC6|A0A6I9IIC6_VICPA
OG0006746	sp|Q8TDY8|IGDC4_HUMAN	tr|A0A6J3ALE0|A0A6J3ALE0_VICPA
OG0006747	sp|Q8TF47|ZFP90_HUMAN	tr|A0A6I9I5D5|A0A6I9I5D5_VICPA
OG0006748	sp|Q8WZ60|KLHL6_HUMAN	tr|A0A6I9I1H0|A0A6I9I1H0_VICPA
OG0006749	sp|Q92804|RBP56_HUMAN	tr|A0A6J0B5L9|A0A6J0B5L9_VICPA
OG0006750	sp|Q969S6|TM203_HUMAN	tr|A0A6J0AZV5|A0A6J0AZV5_VICPA
OG0006751	sp|Q96BD8|SKA1_HUMAN	tr|A0A6J3BRG5|A0A6J3BRG5_VICPA
OG0006752	sp|Q96J92|WNK4_HUMAN	tr|A0A6J0AEA4|A0A6J0AEA4_VICPA
OG0006753	sp|Q9BW60|ELOV1_HUMAN	tr|A0A6J0AEM1|A0A6J0AEM1_VICPA
OG0006754	sp|Q9NUD9|PIGV_HUMAN	tr|A0A6J0AM91|A0A6J0AM91_VICPA
OG0006755	sp|Q9NUS5|AP5S1_HUMAN	tr|A0A6J0AL35|A0A6J0AL35_VICPA
OG0006756	sp|Q9NW82|WDR70_HUMAN	tr|A0A6I9IAG0|A0A6I9IAG0_VICPA
OG0006757	sp|Q9NXB0|MKS1_HUMAN	tr|A0A6J3B4F8|A0A6J3B4F8_VICPA
OG0006758	sp|Q9NYY1|IL20_HUMAN	tr|A0A6I9IPM4|A0A6I9IPM4_VICPA
OG0006759	sp|Q9NZK7|PA2GE_HUMAN	tr|A0A6I9HX05|A0A6I9HX05_VICPA
OG0006760	sp|Q9P2D7|DYH1_HUMAN	tr|A0A6J3BAQ5|A0A6J3BAQ5_VICPA
OG0006761	sp|Q9P2Y5|UVRAG_HUMAN	tr|A0A6J0AID5|A0A6J0AID5_VICPA
OG0006762	sp|Q9UKZ1|CNO11_HUMAN	tr|A0A6I9I6X1|A0A6I9I6X1_VICPA
OG0006763	sp|Q9UL12|SARDH_HUMAN	tr|A0A6J3AA06|A0A6J3AA06_VICPA
OG0006764	sp|Q9ULE3|DEN2A_HUMAN	tr|A0A6J0ARG2|A0A6J0ARG2_VICPA
OG0006765	sp|Q9ULR3|PPM1H_HUMAN	tr|A0A6J3A6E7|A0A6J3A6E7_VICPA
OG0006766	sp|Q9UM13|APC10_HUMAN	tr|A0A6I9IDA8|A0A6I9IDA8_VICPA
OG0006767	sp|Q9UMD9|COHA1_HUMAN	tr|A0A6J3AYD5|A0A6J3AYD5_VICPA
OG0006768	sp|Q9UPQ8|DOLK_HUMAN	tr|A0A6I9I8S9|A0A6I9I8S9_VICPA
OG0006769	sp|A0A1B0GTK4|F237A_HUMAN	tr|A0A6I9IA24|A0A6I9IA24_VICPA
OG0006770	sp|A2VCK2|DCD2B_HUMAN	tr|A0A6I9HV73|A0A6I9HV73_VICPA
OG0006771	sp|B7Z1M9|C2D4D_HUMAN	tr|A0A6J3BGH5|A0A6J3BGH5_VICPA
OG0006772	sp|O14669|TMG2_HUMAN	tr|A0A6J3AXM1|A0A6J3AXM1_VICPA
OG0006773	sp|O15392|BIRC5_HUMAN	tr|A0A6I9HZE3|A0A6I9HZE3_VICPA
OG0006774	sp|O15520|FGF10_HUMAN	tr|A0A6J0ALI2|A0A6J0ALI2_VICPA
OG0006775	sp|O43557|TNF14_HUMAN	tr|A0A6J3BJN4|A0A6J3BJN4_VICPA
OG0006777	sp|O95801|TTC4_HUMAN	tr|A0A6I9I0T0|A0A6I9I0T0_VICPA
OG0006778	sp|P04053|TDT_HUMAN	tr|A0A6I9IHC9|A0A6I9IHC9_VICPA
OG0006779	sp|P05198|IF2A_HUMAN	tr|A0A6J0APA6|A0A6J0APA6_VICPA
OG0006780	sp|P10745|RET3_HUMAN	tr|A0A6I9IMM1|A0A6I9IMM1_VICPA
OG0006781	sp|P13584|CP4B1_HUMAN	tr|A0A6J3B1T9|A0A6J3B1T9_VICPA
OG0006782	sp|P16435|NCPR_HUMAN	tr|A0A6J0AG45|A0A6J0AG45_VICPA
OG0006783	sp|P17658|KCNA6_HUMAN	tr|A0A6I9IHT4|A0A6I9IHT4_VICPA
OG0006784	sp|P27707|DCK_HUMAN	tr|A0A6I9IGQ5|A0A6I9IGQ5_VICPA
OG0006785	sp|P30874|SSR2_HUMAN	tr|A0A6I9I1C1|A0A6I9I1C1_VICPA
OG0006786	sp|P37287|PIGA_HUMAN	tr|A0A6J3A2C0|A0A6J3A2C0_VICPA
OG0006787	sp|P46776|RL27A_HUMAN	tr|A0A6I9I4G5|A0A6I9I4G5_VICPA
OG0006788	sp|P48023|TNFL6_HUMAN	tr|A0A6I9IFL9|A0A6I9IFL9_VICPA
OG0006789	sp|P53611|PGTB2_HUMAN	tr|A0A6J0B119|A0A6J0B119_VICPA
OG0006790	sp|P62072|TIM10_HUMAN	tr|A0A6J0AZ08|A0A6J0AZ08_VICPA
OG0006791	sp|P78545|ELF3_HUMAN	tr|A0A6I9ILC7|A0A6I9ILC7_VICPA
OG0006792	sp|Q04637|IF4G1_HUMAN	tr|A0A6J0AFL1|A0A6J0AFL1_VICPA
OG0006793	sp|Q07326|PIGF_HUMAN	tr|A0A6I9IMY7|A0A6I9IMY7_VICPA
OG0006794	sp|Q13432|U119A_HUMAN	tr|A0A6I9IGT4|A0A6I9IGT4_VICPA
OG0006795	sp|Q13433|S39A6_HUMAN	tr|A0A6I9I383|A0A6I9I383_VICPA
OG0006796	sp|Q16613|SNAT_HUMAN	tr|A0A6I9HZD4|A0A6I9HZD4_VICPA
OG0006797	sp|Q16891|MIC60_HUMAN	tr|A0A6I9I884|A0A6I9I884_VICPA
OG0006798	sp|Q3LI83|KR241_HUMAN	tr|A0A6J0AQI9|A0A6J0AQI9_VICPA
OG0006799	sp|Q5JSP0|FGD3_HUMAN	tr|A0A6I9ICI2|A0A6I9ICI2_VICPA
OG0006800	sp|Q5JZY3|EPHAA_HUMAN	tr|A0A6J3B3C4|A0A6J3B3C4_VICPA
OG0006801	sp|Q5T655|CFA58_HUMAN	tr|A0A6J3AYV5|A0A6J3AYV5_VICPA
OG0006802	sp|Q5VYK3|ECM29_HUMAN	tr|A0A6I9INH7|A0A6I9INH7_VICPA
OG0006803	sp|Q6NVV7|CDPF1_HUMAN	tr|A0A6I9IGT3|A0A6I9IGT3_VICPA
OG0006804	sp|Q6PJW8|CNST_HUMAN	tr|A0A6I9HXI2|A0A6I9HXI2_VICPA
OG0006805	sp|Q6UXD5|SE6L2_HUMAN	tr|A0A6I9I459|A0A6I9I459_VICPA
OG0006806	sp|Q7RTW8|OTOAN_HUMAN	tr|A0A6I9I339|A0A6I9I339_VICPA
OG0006807	sp|Q7Z7A4|PXK_HUMAN	tr|A0A6J3BC82|A0A6J3BC82_VICPA
OG0006808	sp|Q8IZN3|ZDH14_HUMAN	tr|A0A6I9HZA7|A0A6I9HZA7_VICPA
OG0006809	sp|Q8N300|SVBP_HUMAN	tr|A0A6I9IQ20|A0A6I9IQ20_VICPA
OG0006810	sp|Q8TF39|ZN483_HUMAN	tr|A0A6J0AZW2|A0A6J0AZW2_VICPA
OG0006811	sp|Q8WXI3|ASB10_HUMAN	tr|A0A6I9III8|A0A6I9III8_VICPA
OG0006812	sp|Q92887|MRP2_HUMAN	tr|A0A6I9IFJ9|A0A6I9IFJ9_VICPA
OG0006813	sp|Q92949|FOXJ1_HUMAN	tr|A0A6J3B921|A0A6J3B921_VICPA
OG0006814	sp|Q969X0|RIPL2_HUMAN	tr|A0A6I9ICR7|A0A6I9ICR7_VICPA
OG0006815	sp|Q96A57|TM230_HUMAN	tr|A0A6I9IBB6|A0A6I9IBB6_VICPA
OG0006816	sp|Q96EK4|THA11_HUMAN	tr|A0A6J3AW59|A0A6J3AW59_VICPA
OG0006817	sp|Q96J02|ITCH_HUMAN	tr|A0A6J3BGZ6|A0A6J3BGZ6_VICPA
OG0006818	sp|Q96JG8|MAGD4_HUMAN	tr|A0A6J0B4B8|A0A6J0B4B8_VICPA
OG0006819	sp|Q96MV1|TLCD4_HUMAN	tr|A0A6J3ASX1|A0A6J3ASX1_VICPA
OG0006820	sp|Q96N66|MBOA7_HUMAN	tr|A0A6J3ASC7|A0A6J3ASC7_VICPA
OG0006821	sp|Q96T76|MMS19_HUMAN	tr|A0A6J3AYW0|A0A6J3AYW0_VICPA
OG0006822	sp|Q99750|MDFI_HUMAN	tr|A0A6I9I492|A0A6I9I492_VICPA
OG0006823	sp|Q99836|MYD88_HUMAN	tr|A0A6J0ACE8|A0A6J0ACE8_VICPA
OG0006824	sp|Q9BQI3|E2AK1_HUMAN	tr|A0A6J0ARU5|A0A6J0ARU5_VICPA
OG0006825	sp|Q9BQI5|SGIP1_HUMAN	tr|A0A6J3AZL4|A0A6J3AZL4_VICPA
OG0006826	sp|Q9BV20|MTNA_HUMAN	tr|A0A6I9I8K2|A0A6I9I8K2_VICPA
OG0006827	sp|Q9BXW7|HDHD5_HUMAN	tr|A0A6J3A054|A0A6J3A054_VICPA
OG0006828	sp|Q9H156|SLIK2_HUMAN	tr|A0A6J3A1C5|A0A6J3A1C5_VICPA
OG0006829	sp|Q9H3T3|SEM6B_HUMAN	tr|A0A6J3BF06|A0A6J3BF06_VICPA
OG0006830	sp|Q9H9Q2|CSN7B_HUMAN	tr|A0A6J0APF9|A0A6J0APF9_VICPA
OG0006831	sp|Q9H9T3|ELP3_HUMAN	tr|A0A6I9I5R1|A0A6I9I5R1_VICPA
OG0006832	sp|Q9NST1|PLPL3_HUMAN	tr|A0A6J0AM74|A0A6J0AM74_VICPA
OG0006833	sp|Q9NYP3|DONS_HUMAN	tr|A0A6J3BDJ9|A0A6J3BDJ9_VICPA
OG0006834	sp|Q9P2G1|AKIB1_HUMAN	tr|A0A6J3APQ5|A0A6J3APQ5_VICPA
OG0006835	sp|Q9UBU2|DKK2_HUMAN	tr|A0A6I9ITT2|A0A6I9ITT2_VICPA
OG0006836	sp|Q9UFE4|CCD39_HUMAN	tr|A0A6I9IEC3|A0A6I9IEC3_VICPA
OG0006837	sp|Q9UJW0|DCTN4_HUMAN	tr|A0A6J3A099|A0A6J3A099_VICPA
OG0006838	sp|Q9UKQ9|KLK9_HUMAN	tr|A0A6I9ID14|A0A6I9ID14_VICPA
OG0006839	sp|Q9UKZ9|PCOC2_HUMAN	tr|A0A6J3AMU4|A0A6J3AMU4_VICPA
OG0006840	sp|Q9Y240|CLC11_HUMAN	tr|A0A6J3AU92|A0A6J3AU92_VICPA
OG0006841	sp|B6A8C7|TARM1_HUMAN	tr|A0A6J3ATQ8|A0A6J3ATQ8_VICPA
OG0006842	sp|O00442|RTCA_HUMAN	tr|A0A6I9HY37|A0A6I9HY37_VICPA
OG0006843	sp|O15049|N4BP3_HUMAN	tr|A0A6I9I0X9|A0A6I9I0X9_VICPA
OG0006844	sp|O15123|ANGP2_HUMAN	tr|A0A6I9HZM9|A0A6I9HZM9_VICPA
OG0006845	sp|O43837|IDH3B_HUMAN	tr|A0A6I9IB97|A0A6I9IB97_VICPA
OG0006846	sp|O60479|DLX3_HUMAN	tr|A0A6I9ITM8|A0A6I9ITM8_VICPA
OG0006847	sp|O60503|ADCY9_HUMAN	tr|A0A6I9I7G7|A0A6I9I7G7_VICPA
OG0006848	sp|O60683|PEX10_HUMAN	tr|A0A6J0AFN3|A0A6J0AFN3_VICPA
OG0006849	sp|O94763|RMP_HUMAN	tr|A0A6I9IJU9|A0A6I9IJU9_VICPA
OG0006850	sp|O95398|RPGF3_HUMAN	tr|A0A6I9I6L6|A0A6I9I6L6_VICPA
OG0006851	sp|O95970|LGI1_HUMAN	tr|A0A6I9IFF6|A0A6I9IFF6_VICPA
OG0006852	sp|O96006|ZBED1_HUMAN	tr|A0A6I9IVQ5|A0A6I9IVQ5_VICPA
OG0006853	sp|P0CW23|AKAI1_HUMAN	tr|A0A6J3BIK9|A0A6J3BIK9_VICPA
OG0006854	sp|P11310|ACADM_HUMAN	tr|A0A6I9IRM6|A0A6I9IRM6_VICPA
OG0006855	sp|P35346|SSR5_HUMAN	tr|A0A6I9I7C3|A0A6I9I7C3_VICPA
OG0006856	sp|P35408|PE2R4_HUMAN	tr|A0A6I9IDF8|A0A6I9IDF8_VICPA
OG0006857	sp|P40818|UBP8_HUMAN	tr|A0A6J0ANY6|A0A6J0ANY6_VICPA
OG0006858	sp|P62952|BLCAP_HUMAN	tr|A0A6I9I658|A0A6I9I658_VICPA
OG0006859	sp|Q06828|FMOD_HUMAN	tr|A0A6J0B2S3|A0A6J0B2S3_VICPA
OG0006860	sp|Q12830|BPTF_HUMAN	tr|A0A6J3B908|A0A6J3B908_VICPA
OG0006861	sp|Q13950|RUNX2_HUMAN	tr|A0A6J0AGR9|A0A6J0AGR9_VICPA
OG0006862	sp|Q14032|BAAT_HUMAN	tr|A0A6I9I8M2|A0A6I9I8M2_VICPA
OG0006863	sp|Q3KR16|PKHG6_HUMAN	tr|A0A6J2ZZZ0|A0A6J2ZZZ0_VICPA
OG0006864	sp|Q53F19|NCBP3_HUMAN	tr|A0A6J0B0P6|A0A6J0B0P6_VICPA
OG0006865	sp|Q6NZI2|CAVN1_HUMAN	tr|A0A6I9I1E4|A0A6I9I1E4_VICPA
OG0006866	sp|Q6VY07|PACS1_HUMAN	tr|A0A6I9IEZ8|A0A6I9IEZ8_VICPA
OG0006867	sp|Q6ZN01|MASTR_HUMAN	tr|A0A6J3AXG3|A0A6J3AXG3_VICPA
OG0006868	sp|Q6ZT89|S2548_HUMAN	tr|A0A6J0AU27|A0A6J0AU27_VICPA
OG0006869	sp|Q8IV13|CCNJL_HUMAN	tr|A0A6J3A451|A0A6J3A451_VICPA
OG0006870	sp|Q8IWV8|UBR2_HUMAN	tr|A0A6I9I218|A0A6I9I218_VICPA
OG0006871	sp|Q8IZA0|K319L_HUMAN	tr|A0A6J0ASW2|A0A6J0ASW2_VICPA
OG0006872	sp|Q8N0T1|RBIS_HUMAN	tr|A0A6J0AFA6|A0A6J0AFA6_VICPA
OG0006873	sp|Q8N0X7|SPART_HUMAN	tr|A0A6J0ASD2|A0A6J0ASD2_VICPA
OG0006874	sp|Q8N680|ZBTB2_HUMAN	tr|A0A6I9ISK3|A0A6I9ISK3_VICPA
OG0006875	sp|Q8TDV5|GP119_HUMAN	tr|A0A6I9I8E8|A0A6I9I8E8_VICPA
OG0006876	sp|Q8WXE0|CSKI2_HUMAN	tr|A0A6I9I1F9|A0A6I9I1F9_VICPA
OG0006877	sp|Q96G21|IMP4_HUMAN	tr|A0A6I9HUJ6|A0A6I9HUJ6_VICPA
OG0006878	sp|Q96H22|CENPN_HUMAN	tr|A0A6J0ANQ8|A0A6J0ANQ8_VICPA
OG0006879	sp|Q96IQ7|VSIG2_HUMAN	tr|A0A6J2ZY87|A0A6J2ZY87_VICPA
OG0006880	sp|Q96LA8|ANM6_HUMAN	tr|A0A6J0AT97|A0A6J0AT97_VICPA
OG0006881	sp|Q96MN5|TEAN2_HUMAN	tr|A0A6I9I297|A0A6I9I297_VICPA
OG0006882	sp|Q9BT88|SYT11_HUMAN	tr|A0A6J3BGV2|A0A6J3BGV2_VICPA
OG0006883	sp|Q9BUB7|TMM70_HUMAN	tr|A0A6I9I3C1|A0A6I9I3C1_VICPA
OG0006884	sp|Q9BUE6|ISCA1_HUMAN	tr|A0A6J0APR9|A0A6J0APR9_VICPA
OG0006885	sp|Q9BWT1|CDCA7_HUMAN	tr|A0A6J0AVF3|A0A6J0AVF3_VICPA
OG0006886	sp|Q9BXG8|SPZ1_HUMAN	tr|A0A6I9HW38|A0A6I9HW38_VICPA
OG0006887	sp|Q9BXJ4|C1QT3_HUMAN	tr|A0A6I9I1R7|A0A6I9I1R7_VICPA
OG0006888	sp|Q9C0E2|XPO4_HUMAN	tr|A0A6I9IQM9|A0A6I9IQM9_VICPA
OG0006889	sp|Q9GZN2|TGIF2_HUMAN	tr|A0A6J0AFK0|A0A6J0AFK0_VICPA
OG0006890	sp|Q9GZS0|DNAI2_HUMAN	tr|A0A6J3BA70|A0A6J3BA70_VICPA
OG0006891	sp|Q9GZX6|IL22_HUMAN	tr|A0A6I9I9E8|A0A6I9I9E8_VICPA
OG0006892	sp|Q9HBV1|POPD3_HUMAN	tr|A0A6J0AZ65|A0A6J0AZ65_VICPA
OG0006893	sp|Q9HCM4|E41L5_HUMAN	tr|A0A6I9HVX6|A0A6I9HVX6_VICPA
OG0006894	sp|Q9NQ84|GPC5C_HUMAN	tr|A0A6J0AEG5|A0A6J0AEG5_VICPA
OG0006895	sp|Q9NQW6|ANLN_HUMAN	tr|A0A6J3AA97|A0A6J3AA97_VICPA
OG0006896	sp|Q9NXH3|PP14D_HUMAN	tr|A0A6I9I1I2|A0A6I9I1I2_VICPA
OG0006897	sp|Q9NXJ0|M4A12_HUMAN	tr|A0A6I9IL63|A0A6I9IL63_VICPA
OG0006898	sp|Q9NYT0|PLEK2_HUMAN	tr|A0A6I9I9J1|A0A6I9I9J1_VICPA
OG0006899	sp|Q9NZD1|GPC5D_HUMAN	tr|A0A6I9I1J9|A0A6I9I1J9_VICPA
OG0006900	sp|Q9UG56|PISD_HUMAN	tr|A0A6J2ZZE3|A0A6J2ZZE3_VICPA
OG0006901	sp|Q9UMX2|OAZ3_HUMAN	tr|A0A6I9GZR9|A0A6I9GZR9_VICPA
OG0006902	sp|Q9Y3C6|PPIL1_HUMAN	tr|A0A6I9I2W6|A0A6I9I2W6_VICPA
OG0006903	sp|A1KXE4|F168B_HUMAN	tr|A0A6I9HWU9|A0A6I9HWU9_VICPA
OG0006904	sp|A6NNW6|ENO4_HUMAN	tr|A0A6I9HZD5|A0A6I9HZD5_VICPA
OG0006905	sp|O43903|GAS2_HUMAN	tr|A0A6I9IDP4|A0A6I9IDP4_VICPA
OG0006906	sp|O95076|ALX3_HUMAN	tr|A0A6J3AQP8|A0A6J3AQP8_VICPA
OG0006907	sp|O95260|ATE1_HUMAN	tr|A0A6I9I1S5|A0A6I9I1S5_VICPA
OG0006908	sp|O95391|SLU7_HUMAN	tr|A0A6I9IHD2|A0A6I9IHD2_VICPA
OG0006909	sp|P02745|C1QA_HUMAN	tr|A0A6J0ALD7|A0A6J0ALD7_VICPA
OG0006910	sp|P09016|HXD4_HUMAN	tr|A0A6J3ALX0|A0A6J3ALX0_VICPA
OG0006911	sp|P10636|TAU_HUMAN	tr|A0A6I9HZ54|A0A6I9HZ54_VICPA
OG0006912	sp|P11474|ERR1_HUMAN	tr|A0A6J3BHX9|A0A6J3BHX9_VICPA
OG0006913	sp|P30518|V2R_HUMAN	tr|A0A6J0B4G7|A0A6J0B4G7_VICPA
OG0006914	sp|P31275|HXC12_HUMAN	tr|A0A6J3AYX1|A0A6J3AYX1_VICPA
OG0006915	sp|P35247|SFTPD_HUMAN	tr|A0A6I9IFJ0|A0A6I9IFJ0_VICPA
OG0006916	sp|Q13387|JIP2_HUMAN	tr|A0A6I9IK79|A0A6I9IK79_VICPA
OG0006917	sp|Q14159|SPIDR_HUMAN	tr|A0A6J3BQI8|A0A6J3BQI8_VICPA
OG0006918	sp|Q14296|FASTK_HUMAN	tr|A0A6I9IFV3|A0A6I9IFV3_VICPA
OG0006919	sp|Q14995|NR1D2_HUMAN	tr|A0A6I9IA95|A0A6I9IA95_VICPA
OG0006920	sp|Q2MV58|TECT1_HUMAN	tr|A0A6I9I6F1|A0A6I9I6F1_VICPA
OG0006921	sp|Q49SQ1|GPR33_HUMAN	tr|A0A6J3AJJ5|A0A6J3AJJ5_VICPA
OG0006922	sp|Q5T0F9|C2D1B_HUMAN	tr|A0A6J0AER4|A0A6J0AER4_VICPA
OG0006923	sp|Q5T2D3|OTUD3_HUMAN	tr|A0A6I9HVB5|A0A6I9HVB5_VICPA
OG0006924	sp|Q5TC12|ATPF1_HUMAN	tr|A0A6J0AFT8|A0A6J0AFT8_VICPA
OG0006925	sp|Q5VWT5|FYB2_HUMAN	tr|A0A6J3AZY3|A0A6J3AZY3_VICPA
OG0006926	sp|Q68CZ1|FTM_HUMAN	tr|A0A6I9IDW8|A0A6I9IDW8_VICPA
OG0006927	sp|Q6UWS5|PT117_HUMAN	tr|A0A6I9I8H9|A0A6I9I8H9_VICPA
OG0006928	sp|Q6ZN30|BNC2_HUMAN	tr|A0A6J3AH00|A0A6J3AH00_VICPA
OG0006929	sp|Q6ZSB9|ZBT49_HUMAN	tr|A0A6J3BBB3|A0A6J3BBB3_VICPA
OG0006930	sp|Q6ZW05|PTHD4_HUMAN	tr|A0A6J3BE29|A0A6J3BE29_VICPA
OG0006931	sp|Q7Z2Y5|NRK_HUMAN	tr|A0A6J0AXM8|A0A6J0AXM8_VICPA
OG0006932	sp|Q86UT8|CATAC_HUMAN	tr|A0A6J0AN14|A0A6J0AN14_VICPA
OG0006933	sp|Q86WN2|IFNE_HUMAN	tr|A0A6J3AH30|A0A6J3AH30_VICPA
OG0006934	sp|Q8IV04|TB10C_HUMAN	tr|A0A6I9IFT5|A0A6I9IFT5_VICPA
OG0006935	sp|Q8IWZ8|SUGP1_HUMAN	tr|A0A6I9I0D2|A0A6I9I0D2_VICPA
OG0006936	sp|Q8IXP5|OCAT1_HUMAN	tr|A0A6J3AFA9|A0A6J3AFA9_VICPA
OG0006937	sp|Q8IZS6|DYLT2_HUMAN	tr|A0A6J0AWL7|A0A6J0AWL7_VICPA
OG0006938	sp|Q8N3J9|ZN664_HUMAN	tr|A0A6J0ARJ3|A0A6J0ARJ3_VICPA
OG0006939	sp|Q8NA03|FSIP1_HUMAN	tr|A0A6J3A6C5|A0A6J3A6C5_VICPA
OG0006940	sp|Q8NDX6|ZN740_HUMAN	tr|A0A6J0AHH2|A0A6J0AHH2_VICPA
OG0006941	sp|Q96B45|BORC7_HUMAN	tr|A0A6I9IFE8|A0A6I9IFE8_VICPA
OG0006942	sp|Q96JE7|SC16B_HUMAN	tr|A0A6J0ADK9|A0A6J0ADK9_VICPA
OG0006943	sp|Q96NT3|GUCD1_HUMAN	tr|A0A6J3ABF7|A0A6J3ABF7_VICPA
OG0006944	sp|Q96P53|WDFY2_HUMAN	tr|A0A6I9IGW1|A0A6I9IGW1_VICPA
OG0006945	sp|Q9BYG8|GSDMC_HUMAN	tr|A0A6J3BLI1|A0A6J3BLI1_VICPA
OG0006946	sp|Q9BZE1|RM37_HUMAN	tr|A0A6I9I376|A0A6I9I376_VICPA
OG0006947	sp|Q9C0H9|SRCN1_HUMAN	tr|A0A6J3BB23|A0A6J3BB23_VICPA
OG0006948	sp|Q9H4A5|GLP3L_HUMAN	tr|A0A6J3BGC5|A0A6J3BGC5_VICPA
OG0006949	sp|Q9NP61|ARFG3_HUMAN	tr|A0A6J0APL5|A0A6J0APL5_VICPA
OG0006950	sp|Q9NPG1|FZD3_HUMAN	tr|A0A6I9I790|A0A6I9I790_VICPA
OG0006951	sp|Q9NQ79|CRAC1_HUMAN	tr|A0A6J3AXM8|A0A6J3AXM8_VICPA
OG0006952	sp|Q9NQQ7|S35C2_HUMAN	tr|A0A6I9I622|A0A6I9I622_VICPA
OG0006953	sp|Q9NRM6|I17RB_HUMAN	tr|A0A6J3B7Y1|A0A6J3B7Y1_VICPA
OG0006954	sp|Q9NV88|INT9_HUMAN	tr|A0A6I9I3Z6|A0A6I9I3Z6_VICPA
OG0006955	sp|Q9NWW7|CB042_HUMAN	tr|A0A6J0ADN2|A0A6J0ADN2_VICPA
OG0006956	sp|Q9P0V3|SH3B4_HUMAN	tr|A0A6I9IDJ4|A0A6I9IDJ4_VICPA
OG0006957	sp|Q9P2S6|ANKY1_HUMAN	tr|A0A6J3ALZ9|A0A6J3ALZ9_VICPA
OG0006958	sp|Q9UGB7|MIOX_HUMAN	tr|A0A6J3A5G8|A0A6J3A5G8_VICPA
OG0006959	sp|Q9UPN9|TRI33_HUMAN	tr|A0A6J0AV60|A0A6J0AV60_VICPA
OG0006960	sp|Q9UQV4|LAMP3_HUMAN	tr|A0A6J0AD14|A0A6J0AD14_VICPA
OG0006961	sp|Q9Y316|MEMO1_HUMAN	tr|A0A6J3B6A8|A0A6J3B6A8_VICPA
OG0006962	sp|Q9Y4H4|GPSM3_HUMAN	tr|A0A6J0AWV5|A0A6J0AWV5_VICPA
OG0006963	sp|O14525|ASTN1_HUMAN	tr|A0A6J3BFX8|A0A6J3BFX8_VICPA
OG0006964	sp|O14737|PDCD5_HUMAN	tr|A0A6I9IJP6|A0A6I9IJP6_VICPA
OG0006965	sp|O14828|SCAM3_HUMAN	tr|A0A6I9IKQ8|A0A6I9IKQ8_VICPA
OG0006966	sp|O15040|TCPR2_HUMAN	tr|A0A6J3ARP7|A0A6J3ARP7_VICPA
OG0006967	sp|O15273|TELT_HUMAN	tr|A0A6I9IKA4|A0A6I9IKA4_VICPA
OG0006968	sp|O60266|ADCY3_HUMAN	tr|A0A6J3B7L2|A0A6J3B7L2_VICPA
OG0006969	sp|O60308|CE104_HUMAN	tr|A0A6J3AZY9|A0A6J3AZY9_VICPA
