Orthogroup	Homo_sapiens	Theropithecus_gelada
OG0008306	sp|Q6IBW4|CNDH2_HUMAN	tr|A0A8D2E7J9|A0A8D2E7J9_THEGE
OG0008307	sp|Q6NVU6|UFSP1_HUMAN	tr|A0A8D2ESZ4|A0A8D2ESZ4_THEGE
OG0008308	sp|Q6PD62|CTR9_HUMAN	tr|A0A8D2K2K0|A0A8D2K2K0_THEGE
OG0008309	sp|Q6SPF0|SAMD1_HUMAN	tr|A0A8D2EM84|A0A8D2EM84_THEGE
OG0008310	sp|Q6ZV50|RFX8_HUMAN	tr|A0A8D2JXG2|A0A8D2JXG2_THEGE
OG0008311	sp|Q8IVC4|ZN584_HUMAN	tr|A0A8D2F8P6|A0A8D2F8P6_THEGE
OG0008312	sp|Q8IX03|KIBRA_HUMAN	tr|A0A8D2F0N1|A0A8D2F0N1_THEGE
OG0008313	sp|Q8IZ81|ELMD2_HUMAN	tr|A0A8D2EXW0|A0A8D2EXW0_THEGE
OG0008314	sp|Q8N158|GPC2_HUMAN	tr|A0A8D2EXY5|A0A8D2EXY5_THEGE
OG0008315	sp|Q8N8K9|K1958_HUMAN	tr|A0A8D2GB43|A0A8D2GB43_THEGE
OG0008316	sp|Q8NGC2|OR4E2_HUMAN	tr|A0A8D2FK87|A0A8D2FK87_THEGE
OG0008317	sp|Q8WZ19|BACD1_HUMAN	tr|A0A8D2F569|A0A8D2F569_THEGE
OG0008318	sp|Q96AW1|VOPP1_HUMAN	tr|A0A8D2EKE0|A0A8D2EKE0_THEGE
OG0008319	sp|Q96LT9|RNPC3_HUMAN	tr|A0A8D2K9L9|A0A8D2K9L9_THEGE
OG0008320	sp|Q96MY7|F161B_HUMAN	tr|A0A8D2G4T0|A0A8D2G4T0_THEGE
OG0008321	sp|Q96RD9|FCRL5_HUMAN	tr|A0A8D2JVB3|A0A8D2JVB3_THEGE
OG0008322	sp|Q96RL7|VP13A_HUMAN	tr|A0A8D2K9I0|A0A8D2K9I0_THEGE
OG0008323	sp|Q9BRX9|WDR83_HUMAN	tr|A0A8D2E703|A0A8D2E703_THEGE
OG0008324	sp|Q9BV99|LRC61_HUMAN	tr|A0A8D2ED78|A0A8D2ED78_THEGE
OG0008325	sp|Q9BVK8|TM147_HUMAN	tr|A0A8D2JZL1|A0A8D2JZL1_THEGE
OG0008326	sp|Q9BYD1|RM13_HUMAN	tr|A0A8D2ERC9|A0A8D2ERC9_THEGE
OG0008327	sp|Q9H251|CAD23_HUMAN	tr|A0A8D2GJ33|A0A8D2GJ33_THEGE
OG0008328	sp|Q9H4A6|GOLP3_HUMAN	tr|A0A8D2JW47|A0A8D2JW47_THEGE
OG0008329	sp|Q9H788|SH24A_HUMAN	tr|A0A8D2K6I9|A0A8D2K6I9_THEGE
OG0008330	sp|Q9HBE4|IL21_HUMAN	tr|A0A8D2ENS0|A0A8D2ENS0_THEGE
OG0008331	sp|Q9NQG1|MANBL_HUMAN	tr|A0A8D2E656|A0A8D2E656_THEGE
OG0008332	sp|Q9NR12|PDLI7_HUMAN	tr|A0A8D2K2R8|A0A8D2K2R8_THEGE
OG0008333	sp|Q9NS93|TM7S3_HUMAN	tr|A0A8D2GH01|A0A8D2GH01_THEGE
OG0008334	sp|Q9NUN7|ACER3_HUMAN	tr|A0A8D2E829|A0A8D2E829_THEGE
OG0008335	sp|Q9NV79|PCMD2_HUMAN	tr|A0A8D2ENT7|A0A8D2ENT7_THEGE
OG0008336	sp|Q9NWS0|PIHD1_HUMAN	tr|A0A8D2GD25|A0A8D2GD25_THEGE
OG0008337	sp|Q9P0K1|ADA22_HUMAN	tr|A0A8D2EF51|A0A8D2EF51_THEGE
OG0008338	sp|Q9P2W6|CK021_HUMAN	tr|A0A8D2G6F9|A0A8D2G6F9_THEGE
OG0008339	sp|Q9UBW7|ZMYM2_HUMAN	tr|A0A8D2FJ12|A0A8D2FJ12_THEGE
OG0008340	sp|Q9UJA9|ENPP5_HUMAN	tr|A0A8D2GEK2|A0A8D2GEK2_THEGE
OG0008341	sp|Q9UK96|FBX10_HUMAN	tr|A0A8D2JVM9|A0A8D2JVM9_THEGE
OG0008342	sp|A6NFY4|NEMP2_HUMAN	tr|A0A8D2GIK5|A0A8D2GIK5_THEGE
OG0008343	sp|O00476|NPT4_HUMAN	tr|A0A8D2K646|A0A8D2K646_THEGE
OG0008344	sp|O14841|OPLA_HUMAN	tr|A0A8D2FL67|A0A8D2FL67_THEGE
OG0008345	sp|O60307|MAST3_HUMAN	tr|A0A8D2F802|A0A8D2F802_THEGE
OG0008346	sp|O60832|DKC1_HUMAN	tr|A0A8D2F818|A0A8D2F818_THEGE
OG0008347	sp|P04085|PDGFA_HUMAN	tr|A0A8D2E2Q2|A0A8D2E2Q2_THEGE
OG0008348	sp|P06756|ITAV_HUMAN	tr|A0A8D2GFY5|A0A8D2GFY5_THEGE
OG0008349	sp|P08133|ANXA6_HUMAN	tr|A0A8D2EJ26|A0A8D2EJ26_THEGE
OG0008350	sp|P08397|HEM3_HUMAN	tr|A0A8D2G883|A0A8D2G883_THEGE
OG0008351	sp|P10914|IRF1_HUMAN	tr|A0A8D2K4B6|A0A8D2K4B6_THEGE
OG0008352	sp|P14635|CCNB1_HUMAN	tr|A0A8D2K3X8|A0A8D2K3X8_THEGE
OG0008353	sp|P16333|NCK1_HUMAN	tr|A0A8D2K046|A0A8D2K046_THEGE
OG0008354	sp|P21926|CD9_HUMAN	tr|A0A8D2EYS4|A0A8D2EYS4_THEGE
OG0008355	sp|P24310|CX7A1_HUMAN	tr|A0A8D2JXZ2|A0A8D2JXZ2_THEGE
OG0008356	sp|P32926|DSG3_HUMAN	tr|A0A8D2FNQ8|A0A8D2FNQ8_THEGE
OG0008357	sp|P40616|ARL1_HUMAN	tr|A0A8D2EKG6|A0A8D2EKG6_THEGE
OG0008358	sp|P48165|CXA8_HUMAN	tr|A0A8D2F136|A0A8D2F136_THEGE
OG0008359	sp|P49798|RGS4_HUMAN	tr|A0A8D2EYC8|A0A8D2EYC8_THEGE
OG0008360	sp|P51570|GALK1_HUMAN	tr|A0A8D2E7P2|A0A8D2E7P2_THEGE
OG0008361	sp|P52333|JAK3_HUMAN	tr|A0A8D2F978|A0A8D2F978_THEGE
OG0008362	sp|Q0VDF9|HSP7E_HUMAN	tr|A0A8D2EPZ3|A0A8D2EPZ3_THEGE
OG0008363	sp|Q0VFZ6|CF210_HUMAN	tr|A0A8D2FG84|A0A8D2FG84_THEGE
OG0008364	sp|Q15406|NR6A1_HUMAN	tr|A0A8D2G4P1|A0A8D2G4P1_THEGE
OG0008365	sp|Q2I0M4|LRC26_HUMAN	tr|A0A8D2EGT3|A0A8D2EGT3_THEGE
OG0008366	sp|Q3KNS1|PTHD3_HUMAN	tr|A0A8D2GC33|A0A8D2GC33_THEGE
OG0008367	sp|Q56P42|PYDC2_HUMAN	tr|A0A8D2G3A3|A0A8D2G3A3_THEGE
OG0008368	sp|Q5JUQ0|FA78A_HUMAN	tr|A0A8D2F3F2|A0A8D2F3F2_THEGE
OG0008369	sp|Q63HQ0|AP1AR_HUMAN	tr|A0A8D2EBB4|A0A8D2EBB4_THEGE
OG0008370	sp|Q6DKJ4|NXN_HUMAN	tr|A0A8D2FB09|A0A8D2FB09_THEGE
OG0008371	sp|Q6IPT2|GAR5A_HUMAN	tr|A0A8D2JUD8|A0A8D2JUD8_THEGE
OG0008372	sp|Q6PIL6|KCIP4_HUMAN	tr|A0A8D2G9Y7|A0A8D2G9Y7_THEGE
OG0008373	sp|Q6UQ28|PLET1_HUMAN	tr|A0A8D2FMZ5|A0A8D2FMZ5_THEGE
OG0008374	tr|Q6YL49|Q6YL49_HUMAN	tr|A0A8D2GBB3|A0A8D2GBB3_THEGE
OG0008375	sp|Q71RH2|TLC3B_HUMAN	tr|A0A8D2ERW1|A0A8D2ERW1_THEGE
OG0008376	sp|Q7Z4H8|PLGT3_HUMAN	tr|A0A8D2FFW8|A0A8D2FFW8_THEGE
OG0008377	sp|Q86VF2|IGFN1_HUMAN	tr|A0A8D2FRU1|A0A8D2FRU1_THEGE
OG0008378	sp|Q86WK9|PAQR7_HUMAN	tr|A0A8D2JWY0|A0A8D2JWY0_THEGE
OG0008379	sp|Q8IVL6|P3H3_HUMAN	tr|A0A8D2ER37|A0A8D2ER37_THEGE
OG0008380	sp|Q8IZF0|NALCN_HUMAN	tr|A0A8D2F524|A0A8D2F524_THEGE
OG0008381	sp|Q8N3J2|METL4_HUMAN	tr|A0A8D2K207|A0A8D2K207_THEGE
OG0008382	sp|Q8N807|PDILT_HUMAN	tr|A0A8D2FYP1|A0A8D2FYP1_THEGE
OG0008383	sp|Q8NBF6|AVL9_HUMAN	tr|A0A8D2FE59|A0A8D2FE59_THEGE
OG0008384	sp|Q8NCK3|ZN485_HUMAN	tr|A0A8D2JZD3|A0A8D2JZD3_THEGE
OG0008385	sp|Q8NGX8|OR6Y1_HUMAN	tr|A0A8D2EFS9|A0A8D2EFS9_THEGE
OG0008386	sp|Q8TE85|GRHL3_HUMAN	tr|A0A8D2EFX5|A0A8D2EFX5_THEGE
OG0008387	sp|Q8WUH2|TGFA1_HUMAN	tr|A0A8D2EFK7|A0A8D2EFK7_THEGE
OG0008388	sp|Q8WUS8|D42E1_HUMAN	tr|A0A8D2FHP1|A0A8D2FHP1_THEGE
OG0008389	sp|Q96CW6|S7A6O_HUMAN	tr|A0A8D2EU32|A0A8D2EU32_THEGE
OG0008390	sp|Q96HS1|PGAM5_HUMAN	tr|A0A8D2E724|A0A8D2E724_THEGE
OG0008391	sp|Q96SD1|DCR1C_HUMAN	tr|A0A8D2EQM9|A0A8D2EQM9_THEGE
OG0008392	sp|Q99460|PSMD1_HUMAN	tr|A0A8D2FNP1|A0A8D2FNP1_THEGE
OG0008393	sp|Q9BR11|ZSWM1_HUMAN	tr|A0A8D2K4M3|A0A8D2K4M3_THEGE
OG0008394	sp|Q9BRB3|PIGQ_HUMAN	tr|A0A8D2JXV3|A0A8D2JXV3_THEGE
OG0008395	sp|Q9BVT8|TMUB1_HUMAN	tr|A0A8D2EG23|A0A8D2EG23_THEGE
OG0008396	sp|Q9GZV7|HPLN2_HUMAN	tr|A0A8D2E9N3|A0A8D2E9N3_THEGE
OG0008397	sp|Q9GZX7|AICDA_HUMAN	tr|A0A8D2JWR7|A0A8D2JWR7_THEGE
OG0008398	sp|Q9H019|MFR1L_HUMAN	tr|A0A8D2EJM7|A0A8D2EJM7_THEGE
OG0008399	sp|Q9H5U6|ZCHC4_HUMAN	tr|A0A8D2KA38|A0A8D2KA38_THEGE
OG0008400	sp|Q9H8Y1|VRTN_HUMAN	tr|A0A8D2G507|A0A8D2G507_THEGE
OG0008401	sp|Q9NP59|S40A1_HUMAN	tr|A0A8D2GHB5|A0A8D2GHB5_THEGE
OG0008402	sp|Q9NQ38|ISK5_HUMAN	tr|A0A8D2GJ44|A0A8D2GJ44_THEGE
OG0008403	sp|Q9NQ76|MEPE_HUMAN	tr|A0A8D2EKE1|A0A8D2EKE1_THEGE
OG0008404	sp|Q9NRE1|MMP26_HUMAN	tr|A0A8D2FV46|A0A8D2FV46_THEGE
OG0008405	sp|Q9NXV6|CARF_HUMAN	tr|A0A8D2G0L4|A0A8D2G0L4_THEGE
OG0008406	sp|Q9NZM5|NOP53_HUMAN	tr|A0A8D2G3P1|A0A8D2G3P1_THEGE
OG0008407	sp|Q9NZV1|CRIM1_HUMAN	tr|A0A8D2G5I1|A0A8D2G5I1_THEGE
OG0008408	sp|Q9P1W3|CSC1_HUMAN	tr|A0A8D2K8M0|A0A8D2K8M0_THEGE
OG0008409	sp|Q9UBK8|MTRR_HUMAN	tr|A0A8D2JUC9|A0A8D2JUC9_THEGE
OG0008410	sp|Q9UBP6|TRMB_HUMAN	tr|A0A8D2FPF2|A0A8D2FPF2_THEGE
OG0008411	sp|Q9UIJ5|ZDHC2_HUMAN	tr|A0A8D2FPM3|A0A8D2FPM3_THEGE
OG0008412	sp|Q9ULT0|TTC7A_HUMAN	tr|A0A8D2E834|A0A8D2E834_THEGE
OG0008413	sp|Q9UPM9|B9D1_HUMAN	tr|A0A8D2E7H8|A0A8D2E7H8_THEGE
OG0008414	sp|Q9UQK1|PPR3C_HUMAN	tr|A0A8D2EQA0|A0A8D2EQA0_THEGE
OG0008415	sp|Q9Y248|PSF2_HUMAN	tr|A0A8D2FRP3|A0A8D2FRP3_THEGE
OG0008416	sp|A4FU69|EFCB5_HUMAN	tr|A0A8D2F122|A0A8D2F122_THEGE
OG0008417	sp|A6NCN8|TEX52_HUMAN	tr|A0A8D2F5J0|A0A8D2F5J0_THEGE
OG0008418	sp|O00267|SPT5H_HUMAN	tr|A0A8D2E685|A0A8D2E685_THEGE
OG0008419	sp|O15393|TMPS2_HUMAN	tr|A0A8D2G2B7|A0A8D2G2B7_THEGE
OG0008420	sp|O43692|PI15_HUMAN	tr|A0A8D2G5Q5|A0A8D2G5Q5_THEGE
OG0008421	sp|O60936|NOL3_HUMAN	tr|A0A8D2EGH9|A0A8D2EGH9_THEGE
OG0008422	sp|O75509|TNR21_HUMAN	tr|A0A8D2KAY5|A0A8D2KAY5_THEGE
OG0008423	sp|O75751|S22A3_HUMAN	tr|A0A8D2GKR5|A0A8D2GKR5_THEGE
OG0008424	sp|O95969|SG1D2_HUMAN	tr|A0A8D2FGD5|A0A8D2FGD5_THEGE
OG0008425	sp|P06681|CO2_HUMAN	tr|A0A8D2GDY6|A0A8D2GDY6_THEGE
OG0008426	sp|P08319|ADH4_HUMAN	tr|A0A8D2K8H6|A0A8D2K8H6_THEGE
OG0008427	sp|P10451|OSTP_HUMAN	tr|A0A8D2ENB8|A0A8D2ENB8_THEGE
OG0008428	sp|P22223|CADH3_HUMAN	tr|A0A8D2EUX9|A0A8D2EUX9_THEGE
OG0008429	sp|P23769|GATA2_HUMAN	tr|A0A8D2F2B7|A0A8D2F2B7_THEGE
OG0008430	sp|P28070|PSB4_HUMAN	tr|A0A8D2FIT0|A0A8D2FIT0_THEGE
OG0008431	sp|P28749|RBL1_HUMAN	tr|A0A8D2JU77|A0A8D2JU77_THEGE
OG0008432	sp|P31942|HNRH3_HUMAN	tr|A0A8D2GLY4|A0A8D2GLY4_THEGE
OG0008433	sp|P35070|BTC_HUMAN	tr|A0A8D2F8R0|A0A8D2F8R0_THEGE
OG0008434	sp|P49767|VEGFC_HUMAN	tr|A0A8D2G091|A0A8D2G091_THEGE
OG0008435	sp|P59536|T2R41_HUMAN	tr|A0A8D2JTS0|A0A8D2JTS0_THEGE
OG0008436	sp|Q12816|TROP_HUMAN	tr|A0A8D2G8R7|A0A8D2G8R7_THEGE
OG0008437	sp|Q12879|NMDE1_HUMAN	tr|A0A8D2K979|A0A8D2K979_THEGE
OG0008438	sp|Q12893|TM115_HUMAN	tr|A0A8D2EI92|A0A8D2EI92_THEGE
OG0008439	sp|Q14863|PO6F1_HUMAN	tr|A0A8D2E9V0|A0A8D2E9V0_THEGE
OG0008440	sp|Q15120|PDK3_HUMAN	tr|A0A8D2G4P9|A0A8D2G4P9_THEGE
OG0008441	sp|Q16880|CGT_HUMAN	tr|A0A8D2EL34|A0A8D2EL34_THEGE
OG0008442	sp|Q3B7S5|SMI21_HUMAN	tr|A0A8D2EK64|A0A8D2EK64_THEGE
OG0008443	sp|Q3ZCT1|ZN260_HUMAN	tr|A0A8D2ER35|A0A8D2ER35_THEGE
OG0008444	sp|Q499Z3|SLNL1_HUMAN	tr|A0A8D2G6E8|A0A8D2G6E8_THEGE
OG0008445	sp|Q5HYC2|K2026_HUMAN	tr|A0A8D2FTR4|A0A8D2FTR4_THEGE
OG0008446	sp|Q5T1C6|THEM4_HUMAN	tr|A0A8D2FFQ8|A0A8D2FFQ8_THEGE
OG0008447	sp|Q5TAH2|SL9C2_HUMAN	tr|A0A8D2JW13|A0A8D2JW13_THEGE
OG0008448	sp|Q6Y7W6|GGYF2_HUMAN	tr|A0A8D2FUQ7|A0A8D2FUQ7_THEGE
OG0008449	sp|Q6ZNG9|KRBA2_HUMAN	tr|A0A8D2GDI1|A0A8D2GDI1_THEGE
OG0008450	sp|Q6ZUX7|LHPL2_HUMAN	tr|A0A8D2G7X8|A0A8D2G7X8_THEGE
OG0008451	sp|Q7Z7J9|CK2N1_HUMAN	tr|A0A8D2E2X1|A0A8D2E2X1_THEGE
OG0008452	sp|Q86V35|CABP7_HUMAN	tr|A0A8D2G6M4|A0A8D2G6M4_THEGE
OG0008453	sp|Q8IVP9|ZN547_HUMAN	tr|A0A8D2FB89|A0A8D2FB89_THEGE
OG0008454	sp|Q8N1W2|ZN710_HUMAN	tr|A0A8D2ELV4|A0A8D2ELV4_THEGE
OG0008455	sp|Q8N2H9|PELI3_HUMAN	tr|A0A8D2JXB4|A0A8D2JXB4_THEGE
OG0008456	sp|Q92806|KCNJ9_HUMAN	tr|A0A8D2JWK5|A0A8D2JWK5_THEGE
OG0008457	sp|Q92886|NGN1_HUMAN	tr|A0A8D2FXM2|A0A8D2FXM2_THEGE
OG0008458	sp|Q96HP8|T176A_HUMAN	tr|A0A8D2EDF8|A0A8D2EDF8_THEGE
OG0008459	sp|Q96J65|MRP9_HUMAN	tr|A0A8D2FQU4|A0A8D2FQU4_THEGE
OG0008460	sp|Q96JT2|S45A3_HUMAN	tr|A0A8D2F7K2|A0A8D2F7K2_THEGE
OG0008461	sp|Q96LK8|SPT32_HUMAN	tr|A0A8D2FHH9|A0A8D2FHH9_THEGE
OG0008462	sp|Q96M34|TEX55_HUMAN	tr|A0A8D2E9N4|A0A8D2E9N4_THEGE
OG0008463	sp|Q96N23|CFA54_HUMAN	tr|A0A8D2EBS0|A0A8D2EBS0_THEGE
OG0008464	sp|Q96PB1|CASD1_HUMAN	tr|A0A8D2EAL5|A0A8D2EAL5_THEGE
OG0008465	sp|Q96QK8|SIM14_HUMAN	tr|A0A8D2E943|A0A8D2E943_THEGE
OG0008466	sp|Q96RN1|S26A8_HUMAN	tr|A0A8D2KB54|A0A8D2KB54_THEGE
OG0008467	sp|Q96S65|CSRN1_HUMAN	tr|A0A8D2FGT0|A0A8D2FGT0_THEGE
OG0008468	sp|Q99645|EPYC_HUMAN	tr|A0A8D2E5M9|A0A8D2E5M9_THEGE
OG0008469	sp|Q9BSK4|FEM1A_HUMAN	tr|A0A8D2K389|A0A8D2K389_THEGE
OG0008470	sp|Q9BWT6|MND1_HUMAN	tr|A0A8D2FA98|A0A8D2FA98_THEGE
OG0008471	sp|Q9BXV9|GON7_HUMAN	tr|A0A8D2EDE7|A0A8D2EDE7_THEGE
OG0008472	sp|Q9BY49|PECR_HUMAN	tr|A0A8D2JYH8|A0A8D2JYH8_THEGE
OG0008473	sp|Q9BZR8|B2L14_HUMAN	tr|A0A8D2FXK8|A0A8D2FXK8_THEGE
OG0008474	sp|Q9H3K2|GHITM_HUMAN	tr|A0A8D2K376|A0A8D2K376_THEGE
OG0008475	sp|Q9H9Y6|RPA2_HUMAN	tr|A0A8D2E2P4|A0A8D2E2P4_THEGE
OG0008476	sp|Q9NVP2|ASF1B_HUMAN	tr|A0A8D2ENM1|A0A8D2ENM1_THEGE
OG0008477	sp|Q9NW07|ZN358_HUMAN	tr|A0A8D2FVQ8|A0A8D2FVQ8_THEGE
OG0008478	sp|Q9UJC3|HOOK1_HUMAN	tr|A0A8D2JYL5|A0A8D2JYL5_THEGE
OG0008479	sp|Q9UKL6|PPCT_HUMAN	tr|A0A8D2G4L9|A0A8D2G4L9_THEGE
OG0008480	sp|Q9UQQ2|SH2B3_HUMAN	tr|A0A8D2FFM4|A0A8D2FFM4_THEGE
OG0008481	sp|Q9Y234|LIPT_HUMAN	tr|A0A8D2ERW4|A0A8D2ERW4_THEGE
OG0008482	sp|Q9Y2K1|ZBTB1_HUMAN	tr|A0A8D2K3F5|A0A8D2K3F5_THEGE
OG0008483	sp|Q9Y2V3|RX_HUMAN	tr|A0A8D2GM48|A0A8D2GM48_THEGE
OG0008484	sp|Q9Y330|ZBT12_HUMAN	tr|A0A8D2GIW3|A0A8D2GIW3_THEGE
OG0008485	sp|Q9Y4U1|MMAC_HUMAN	tr|A0A8D2GGP1|A0A8D2GGP1_THEGE
OG0008486	sp|Q9Y580|RBM7_HUMAN	tr|A0A8D2FNN2|A0A8D2FNN2_THEGE
OG0008487	sp|A1YPR0|ZBT7C_HUMAN	tr|A0A8D2GAF5|A0A8D2GAF5_THEGE
OG0008488	sp|A5D8V7|ODAD3_HUMAN	tr|A0A8D2GCL9|A0A8D2GCL9_THEGE
OG0008489	sp|O15055|PER2_HUMAN	tr|A0A8D2G758|A0A8D2G758_THEGE
OG0008490	sp|O60543|CIDEA_HUMAN	tr|A0A8D2EU61|A0A8D2EU61_THEGE
OG0008491	sp|O75167|PHAR2_HUMAN	tr|A0A8D2FMG5|A0A8D2FMG5_THEGE
OG0008492	sp|O75391|SPAG7_HUMAN	tr|A0A8D2FRP5|A0A8D2FRP5_THEGE
OG0008493	sp|P09884|DPOLA_HUMAN	tr|A0A8D2FZT8|A0A8D2FZT8_THEGE
OG0008494	sp|P0C7P3|SLN14_HUMAN	tr|A0A8D2FEY5|A0A8D2FEY5_THEGE
OG0008495	sp|P0DP42|T225B_HUMAN	tr|A0A8D2F5J3|A0A8D2F5J3_THEGE
OG0008496	sp|P14151|LYAM1_HUMAN	tr|A0A8D2EFJ8|A0A8D2EFJ8_THEGE
OG0008497	sp|P14784|IL2RB_HUMAN	tr|A0A8D2F8B4|A0A8D2F8B4_THEGE
OG0008498	sp|P15735|PHKG2_HUMAN	tr|A0A8D2F195|A0A8D2F195_THEGE
OG0008499	sp|P23921|RIR1_HUMAN	tr|A0A8D2G2Y3|A0A8D2G2Y3_THEGE
OG0008500	sp|P25067|CO8A2_HUMAN	tr|A0A8D2FNQ5|A0A8D2FNQ5_THEGE
OG0008501	sp|P25786|PSA1_HUMAN	tr|A0A8D2F8X1|A0A8D2F8X1_THEGE
OG0008502	sp|P26196|DDX6_HUMAN	tr|A0A8D2G583|A0A8D2G583_THEGE
OG0008503	sp|P28331|NDUS1_HUMAN	tr|A0A8D2EDY1|A0A8D2EDY1_THEGE
OG0008504	sp|P41597|CCR2_HUMAN	tr|A0A8D2F1V3|A0A8D2F1V3_THEGE
OG0008505	sp|P49768|PSN1_HUMAN	tr|A0A8D2FWD2|A0A8D2FWD2_THEGE
OG0008506	sp|P49913|CAMP_HUMAN	tr|A0A8D2JYX6|A0A8D2JYX6_THEGE
OG0008507	sp|P49918|CDN1C_HUMAN	tr|A0A8D2G772|A0A8D2G772_THEGE
OG0008508	sp|P58549|FXYD7_HUMAN	tr|A0A8D2F7X8|A0A8D2F7X8_THEGE
OG0008509	sp|Q02641|CACB1_HUMAN	tr|A0A8D2EA39|A0A8D2EA39_THEGE
OG0008510	sp|Q02818|NUCB1_HUMAN	tr|A0A8D2G243|A0A8D2G243_THEGE
OG0008511	sp|Q14206|RCAN2_HUMAN	tr|A0A8D2GMZ5|A0A8D2GMZ5_THEGE
OG0008512	sp|Q14508|WFDC2_HUMAN	tr|A0A8D2FRX0|A0A8D2FRX0_THEGE
OG0008513	sp|Q14624|ITIH4_HUMAN	tr|A0A8D2GKZ2|A0A8D2GKZ2_THEGE
OG0008514	sp|Q14CZ0|HAPR1_HUMAN	tr|A0A8D2G535|A0A8D2G535_THEGE
OG0008515	sp|Q14D04|MELT_HUMAN	tr|A0A8D2EAG3|A0A8D2EAG3_THEGE
OG0008516	sp|Q15075|EEA1_HUMAN	tr|A0A8D2JUF1|A0A8D2JUF1_THEGE
OG0008517	sp|Q15822|ACHA2_HUMAN	tr|A0A8D2EEX2|A0A8D2EEX2_THEGE
OG0008518	sp|Q15935|ZNF77_HUMAN	tr|A0A8D2K1K5|A0A8D2K1K5_THEGE
OG0008519	sp|Q537H7|SPT45_HUMAN	tr|A0A8D2ETS9|A0A8D2ETS9_THEGE
OG0008520	sp|Q5FWF4|ZRAB3_HUMAN	tr|A0A8D2E8H6|A0A8D2E8H6_THEGE
OG0008521	sp|Q5TG30|RHG40_HUMAN	tr|A0A8D2E3R8|A0A8D2E3R8_THEGE
OG0008522	sp|Q63HM1|KFA_HUMAN	tr|A0A8D2FJM7|A0A8D2FJM7_THEGE
OG0008523	sp|Q68BL7|OLM2A_HUMAN	tr|A0A8D2G621|A0A8D2G621_THEGE
OG0008524	sp|Q6DHV7|ADAL_HUMAN	tr|A0A8D2EM18|A0A8D2EM18_THEGE
OG0008525	sp|Q6NUJ2|CK087_HUMAN	tr|A0A8D2FIR5|A0A8D2FIR5_THEGE
OG0008526	sp|Q6ZUI0|TPRG1_HUMAN	tr|A0A8D2G315|A0A8D2G315_THEGE
OG0008527	sp|Q7Z410|TMPS9_HUMAN	tr|A0A8D2F874|A0A8D2F874_THEGE
OG0008528	sp|Q7Z624|CMKMT_HUMAN	tr|A0A8D2E5Y6|A0A8D2E5Y6_THEGE
OG0008529	sp|Q8IWW8|HOT_HUMAN	tr|A0A8D2FTV8|A0A8D2FTV8_THEGE
OG0008530	sp|Q8IZ57|NRSN1_HUMAN	tr|A0A8D2FRS2|A0A8D2FRS2_THEGE
OG0008531	sp|Q8N119|MMP21_HUMAN	tr|A0A8D2KAQ3|A0A8D2KAQ3_THEGE
OG0008532	sp|Q8N8R5|CB069_HUMAN	tr|A0A8D2KAF7|A0A8D2KAF7_THEGE
OG0008533	sp|Q8N8V4|ANS4B_HUMAN	tr|A0A8D2FW25|A0A8D2FW25_THEGE
OG0008534	sp|Q8TED9|AF1L1_HUMAN	tr|A0A8D2E1H3|A0A8D2E1H3_THEGE
OG0008535	sp|Q8WU90|ZC3HF_HUMAN	tr|A0A8D2G7C6|A0A8D2G7C6_THEGE
OG0008536	sp|Q8WW01|SEN15_HUMAN	tr|A0A8D2G8D3|A0A8D2G8D3_THEGE
OG0008537	sp|Q92558|WASF1_HUMAN	tr|A0A8D2E835|A0A8D2E835_THEGE
OG0008538	sp|Q96ID5|IGS21_HUMAN	tr|A0A8D2G765|A0A8D2G765_THEGE
OG0008539	sp|Q96P48|ARAP1_HUMAN	tr|A0A8D2GE26|A0A8D2GE26_THEGE
OG0008540	sp|Q96P88|GNRR2_HUMAN	tr|A0A8D2EWB3|A0A8D2EWB3_THEGE
OG0008541	sp|Q96PL5|ERMAP_HUMAN	tr|A0A8D2K8E0|A0A8D2K8E0_THEGE
OG0008542	sp|Q96Q42|ALS2_HUMAN	tr|A0A8D2KAY1|A0A8D2KAY1_THEGE
OG0008543	sp|Q99417|MYCBP_HUMAN	tr|A0A8D2G3E4|A0A8D2G3E4_THEGE
OG0008544	sp|Q99747|SNAG_HUMAN	tr|A0A8D2F1I0|A0A8D2F1I0_THEGE
OG0008545	sp|Q9C009|FOXQ1_HUMAN	tr|A0A8D2K0V5|A0A8D2K0V5_THEGE
OG0008546	sp|Q9C037|TRIM4_HUMAN	tr|A0A8D2F028|A0A8D2F028_THEGE
OG0008547	sp|Q9HCE1|MOV10_HUMAN	tr|A0A8D2EID8|A0A8D2EID8_THEGE
OG0008548	sp|Q9UJY4|GGA2_HUMAN	tr|A0A8D2FQQ1|A0A8D2FQQ1_THEGE
OG0008549	sp|Q9UMS5|PHTF1_HUMAN	tr|A0A8D2EFU5|A0A8D2EFU5_THEGE
OG0008550	sp|Q9UPG8|PLAL2_HUMAN	tr|A0A8D2ESS6|A0A8D2ESS6_THEGE
OG0008551	sp|Q9Y5Y5|PEX16_HUMAN	tr|A0A8D2E6L8|A0A8D2E6L8_THEGE
OG0008552	sp|A4D1Z8|GRIFN_HUMAN	tr|A0A8D2EDR3|A0A8D2EDR3_THEGE
OG0008553	sp|A6NES4|MRO2A_HUMAN	tr|A0A8D2FWH6|A0A8D2FWH6_THEGE
