Orthogroup	Homo_sapiens	Bison_bison_bison
OG0004440	sp|Q9Y4X5|ARI1_HUMAN	tr|A0A6P3GTE3|A0A6P3GTE3_BISBI
OG0004441	sp|O00472|ELL2_HUMAN	tr|A0A6P3GUF5|A0A6P3GUF5_BISBI
OG0004442	sp|P50591|TNF10_HUMAN	tr|A0A6P3GV74|A0A6P3GV74_BISBI
OG0004443	sp|Q2M5E4|RGS21_HUMAN	tr|A0A6P3GVH3|A0A6P3GVH3_BISBI
OG0004444	sp|O95865|DDAH2_HUMAN	tr|A0A6P3GXM2|A0A6P3GXM2_BISBI
OG0004445	sp|Q3LXA3|TKFC_HUMAN	tr|A0A6P3GYG7|A0A6P3GYG7_BISBI
OG0004446	sp|Q8IY95|TM192_HUMAN	tr|A0A6P3H4L0|A0A6P3H4L0_BISBI
OG0004447	sp|Q5HYL7|TM196_HUMAN	tr|A0A6P3H5M2|A0A6P3H5M2_BISBI
OG0004448	sp|Q96AB6|NTAN1_HUMAN	tr|A0A6P3H7V6|A0A6P3H7V6_BISBI
OG0004449	sp|Q86UZ6|ZBT46_HUMAN	tr|A0A6P3H8K5|A0A6P3H8K5_BISBI
OG0004450	sp|Q3MJ13|WDR72_HUMAN	tr|A0A6P3H962|A0A6P3H962_BISBI
OG0004451	sp|Q01664|TFAP4_HUMAN	tr|A0A6P3HHE9|A0A6P3HHE9_BISBI
OG0004452	sp|Q15582|BGH3_HUMAN	tr|A0A6P3HK78|A0A6P3HK78_BISBI
OG0004453	sp|Q92734|TFG_HUMAN	tr|A0A6P3HLE6|A0A6P3HLE6_BISBI
OG0004454	sp|P20783|NTF3_HUMAN	tr|A0A6P3HLI2|A0A6P3HLI2_BISBI
OG0004455	sp|Q9UIF3|TEKT2_HUMAN	tr|A0A6P3HLT5|A0A6P3HLT5_BISBI
OG0004456	sp|Q9H7Z3|NRDE2_HUMAN	tr|A0A6P3HM41|A0A6P3HM41_BISBI
OG0004457	sp|Q6YHU6|THADA_HUMAN	tr|A0A6P3HMG9|A0A6P3HMG9_BISBI
OG0004458	sp|O95455|TGDS_HUMAN	tr|A0A6P3HNB8|A0A6P3HNB8_BISBI
OG0004459	sp|Q9BX68|HINT2_HUMAN	tr|A0A6P3HNX5|A0A6P3HNX5_BISBI
OG0004460	sp|A6NGH7|CC160_HUMAN	tr|A0A6P3HP68|A0A6P3HP68_BISBI
OG0004461	sp|Q969G3|SMCE1_HUMAN	tr|A0A6P3HQV4|A0A6P3HQV4_BISBI
OG0004462	sp|Q12772|SRBP2_HUMAN	tr|A0A6P3HTW6|A0A6P3HTW6_BISBI
OG0004463	sp|P38606|VATA_HUMAN	tr|A0A6P3HWH1|A0A6P3HWH1_BISBI
OG0004464	sp|Q9UH90|FBX40_HUMAN	tr|A0A6P3HWN1|A0A6P3HWN1_BISBI
OG0004465	sp|O15417|TNC18_HUMAN	tr|A0A6P3HXS0|A0A6P3HXS0_BISBI
OG0004466	sp|Q6ZNM6|TEX43_HUMAN	tr|A0A6P3I1A3|A0A6P3I1A3_BISBI
OG0004467	sp|Q5U651|RAIN_HUMAN	tr|A0A6P3I843|A0A6P3I843_BISBI
OG0004468	sp|O76021|RL1D1_HUMAN	tr|A0A6P3IAX7|A0A6P3IAX7_BISBI
OG0004469	sp|P31350|RIR2_HUMAN	tr|A0A6P3IEX8|A0A6P3IEX8_BISBI
OG0004470	sp|P22830|HEMH_HUMAN	tr|A0A6P3IF82|A0A6P3IF82_BISBI
OG0004471	sp|Q9UKG1|DP13A_HUMAN	tr|A0A6P3IGF1|A0A6P3IGF1_BISBI
OG0004472	sp|Q5VX71|SUSD4_HUMAN	tr|A0A6P3IGS3|A0A6P3IGS3_BISBI
OG0004473	sp|Q9H7M9|VISTA_HUMAN	tr|A0A6P3II02|A0A6P3II02_BISBI
OG0004474	sp|Q17RY0|CPEB4_HUMAN	tr|A0A6P3IIY4|A0A6P3IIY4_BISBI
OG0004475	sp|Q6R327|RICTR_HUMAN	tr|A0A6P3IJL2|A0A6P3IJL2_BISBI
OG0004476	sp|Q8IY81|SPB1_HUMAN	tr|A0A6P3IK70|A0A6P3IK70_BISBI
OG0004477	sp|Q68BL8|OLM2B_HUMAN	tr|A0A6P3ILR6|A0A6P3ILR6_BISBI
OG0004478	sp|Q5FBB7|SGO1_HUMAN	tr|A0A6P3ISF5|A0A6P3ISF5_BISBI
OG0004479	sp|Q01718|ACTHR_HUMAN	tr|A0A6P3ISU5|A0A6P3ISU5_BISBI
OG0004480	sp|Q6UX71|PXDC2_HUMAN	tr|A0A6P3IV59|A0A6P3IV59_BISBI
OG0004481	sp|O15084|ANR28_HUMAN	tr|A0A6P3IV68|A0A6P3IV68_BISBI
OG0004482	sp|Q75V66|ANO5_HUMAN	tr|A0A6P3J051|A0A6P3J051_BISBI
OG0004483	sp|O15347|HMGB3_HUMAN	tr|A0A6P3J0B3|A0A6P3J0B3_BISBI
OG0004484	sp|P55735|SEC13_HUMAN	tr|A0A6P3J2C1|A0A6P3J2C1_BISBI
OG0004485	sp|A8MTZ0|BBIP1_HUMAN	tr|A0A6P3J2U7|A0A6P3J2U7_BISBI
OG0004486	sp|Q9HAS0|NJMU_HUMAN	tr|A0A6P3J9C6|A0A6P3J9C6_BISBI
OG0004487	sp|Q13823|NOG2_HUMAN	tr|A0A6P3JAJ4|A0A6P3JAJ4_BISBI
OG0004488	sp|O95755|RAB36_HUMAN	tr|A0A6P3JAZ7|A0A6P3JAZ7_BISBI
OG0004489	sp|Q5FWF5|ESCO1_HUMAN	tr|A0A6P3G639|A0A6P3G639_BISBI
OG0004490	sp|Q9NPR9|GP108_HUMAN	tr|A0A6P3GA28|A0A6P3GA28_BISBI
OG0004491	sp|Q9BYT3|STK33_HUMAN	tr|A0A6P3GDJ4|A0A6P3GDJ4_BISBI
OG0004492	sp|Q9H6K5|PRR36_HUMAN	tr|A0A6P3GIV9|A0A6P3GIV9_BISBI
OG0004493	sp|Q96A84|EMID1_HUMAN	tr|A0A6P3GKJ7|A0A6P3GKJ7_BISBI
OG0004494	sp|Q9H706|GARE1_HUMAN	tr|A0A6P3GKS7|A0A6P3GKS7_BISBI
OG0004495	sp|Q92545|TM131_HUMAN	tr|A0A6P3GMZ4|A0A6P3GMZ4_BISBI
OG0004496	sp|Q15041|AR6P1_HUMAN	tr|A0A6P3GN60|A0A6P3GN60_BISBI
OG0004497	sp|P16442|BGAT_HUMAN	tr|A0A6P3GPR0|A0A6P3GPR0_BISBI
OG0004498	sp|Q86UG4|SO6A1_HUMAN	tr|A0A6P3GUG1|A0A6P3GUG1_BISBI
OG0004499	sp|Q96PS8|AQP10_HUMAN	tr|A0A6P3GZF6|A0A6P3GZF6_BISBI
OG0004500	sp|A6NF83|NUPR2_HUMAN	tr|A0A6P3H168|A0A6P3H168_BISBI
OG0004501	sp|P61020|RAB5B_HUMAN	tr|A0A6P3H1T2|A0A6P3H1T2_BISBI
OG0004502	sp|Q96LW7|CAR19_HUMAN	tr|A0A6P3H599|A0A6P3H599_BISBI
OG0004503	sp|Q6UWH4|GAK1B_HUMAN	tr|A0A6P3H5J2|A0A6P3H5J2_BISBI
OG0004504	sp|Q12805|FBLN3_HUMAN	tr|A0A6P3H9U6|A0A6P3H9U6_BISBI
OG0004505	sp|P53396|ACLY_HUMAN	tr|A0A6P3HCS9|A0A6P3HCS9_BISBI
OG0004506	sp|Q96HA8|NTAQ1_HUMAN	tr|A0A6P3HD12|A0A6P3HD12_BISBI
OG0004507	sp|Q8NEB5|PLPP5_HUMAN	tr|A0A6P3HD55|A0A6P3HD55_BISBI
OG0004508	sp|Q8WW59|SPRY4_HUMAN	tr|A0A6P3HEL7|A0A6P3HEL7_BISBI
OG0004509	sp|Q93073|SBP2L_HUMAN	tr|A0A6P3HGV4|A0A6P3HGV4_BISBI
OG0004510	sp|O60759|CYTIP_HUMAN	tr|A0A6P3HIA8|A0A6P3HIA8_BISBI
OG0004511	sp|Q76L83|ASXL2_HUMAN	tr|A0A6P3HIC8|A0A6P3HIC8_BISBI
OG0004512	sp|Q6UWT2|ENHO_HUMAN	tr|A0A6P3HII2|A0A6P3HII2_BISBI
OG0004513	sp|Q8TEH3|DEN1A_HUMAN	tr|A0A6P3HJ43|A0A6P3HJ43_BISBI
OG0004514	sp|Q969X0|RIPL2_HUMAN	tr|A0A6P3HKB8|A0A6P3HKB8_BISBI
OG0004515	sp|Q0D2I5|IFFO1_HUMAN	tr|A0A6P3HLA5|A0A6P3HLA5_BISBI
OG0004516	sp|Q9H0F5|RNF38_HUMAN	tr|A0A6P3HPB9|A0A6P3HPB9_BISBI
OG0004517	sp|P09661|RU2A_HUMAN	tr|A0A6P3HQB6|A0A6P3HQB6_BISBI
OG0004518	sp|Q8N628|OR2C3_HUMAN	tr|A0A6P3HQL5|A0A6P3HQL5_BISBI
OG0004519	sp|Q9NYW7|TA2R1_HUMAN	tr|A0A6P3HTD1|A0A6P3HTD1_BISBI
OG0004520	sp|P42331|RHG25_HUMAN	tr|A0A6P3HWF3|A0A6P3HWF3_BISBI
OG0004521	sp|O75469|NR1I2_HUMAN	tr|A0A6P3HWM5|A0A6P3HWM5_BISBI
OG0004522	sp|Q9BYD1|RM13_HUMAN	tr|A0A6P3HYU3|A0A6P3HYU3_BISBI
OG0004523	sp|P60006|APC15_HUMAN	tr|A0A6P3HZ56|A0A6P3HZ56_BISBI
OG0004524	sp|Q9NWV8|BABA1_HUMAN	tr|A0A6P3HZG0|A0A6P3HZG0_BISBI
OG0004525	sp|Q96NU1|SAM11_HUMAN	tr|A0A6P3I0S9|A0A6P3I0S9_BISBI
OG0004526	sp|O95801|TTC4_HUMAN	tr|A0A6P3I190|A0A6P3I190_BISBI
OG0004527	sp|A6NFK2|GRCR2_HUMAN	tr|A0A6P3I242|A0A6P3I242_BISBI
OG0004528	sp|Q9BRR8|GPTC1_HUMAN	tr|A0A6P3I5W6|A0A6P3I5W6_BISBI
OG0004529	sp|Q13077|TRAF1_HUMAN	tr|A0A6P3I755|A0A6P3I755_BISBI
OG0004530	sp|P52948|NUP98_HUMAN	tr|A0A6P3I7D6|A0A6P3I7D6_BISBI
OG0004531	sp|Q86W54|SPA24_HUMAN	tr|A0A6P3IA08|A0A6P3IA08_BISBI
OG0004532	sp|Q86WP2|GPBP1_HUMAN	tr|A0A6P3IB32|A0A6P3IB32_BISBI
OG0004533	sp|Q6ZVE7|GOT1A_HUMAN	tr|A0A6P3ID58|A0A6P3ID58_BISBI
OG0004534	sp|Q13107|UBP4_HUMAN	tr|A0A6P3IEH6|A0A6P3IEH6_BISBI
OG0004535	sp|Q9HCQ5|GALT9_HUMAN	tr|A0A6P3IFZ7|A0A6P3IFZ7_BISBI
OG0004536	sp|Q14147|DHX34_HUMAN	tr|A0A6P3IGH3|A0A6P3IGH3_BISBI
OG0004537	sp|Q8IYB8|SUV3_HUMAN	tr|A0A6P3IHX3|A0A6P3IHX3_BISBI
OG0004538	sp|Q14767|LTBP2_HUMAN	tr|A0A6P3II47|A0A6P3II47_BISBI
OG0004539	sp|Q13424|SNTA1_HUMAN	tr|A0A6P3IMN5|A0A6P3IMN5_BISBI
OG0004540	sp|Q8N122|RPTOR_HUMAN	tr|A0A6P3ISB6|A0A6P3ISB6_BISBI
OG0004541	sp|Q8N8N7|PTGR2_HUMAN	tr|A0A6P3ISD6|A0A6P3ISD6_BISBI
OG0004542	sp|Q86TI4|WDR86_HUMAN	tr|A0A6P3ITV5|A0A6P3ITV5_BISBI
OG0004543	sp|Q92783|STAM1_HUMAN	tr|A0A6P3IVC3|A0A6P3IVC3_BISBI
OG0004544	sp|P50120|RET2_HUMAN	tr|A0A6P3IW81|A0A6P3IW81_BISBI
OG0004545	sp|Q5VWC8|HACD4_HUMAN	tr|A0A6P3IW88|A0A6P3IW88_BISBI
OG0004546	sp|P61968|LMO4_HUMAN	tr|A0A6P3IWC9|A0A6P3IWC9_BISBI
OG0004547	sp|P04181|OAT_HUMAN	tr|A0A6P3IYQ1|A0A6P3IYQ1_BISBI
OG0004548	sp|Q14254|FLOT2_HUMAN	tr|A0A6P3IZJ2|A0A6P3IZJ2_BISBI
OG0004549	sp|O15519|CFLAR_HUMAN	tr|A0A6P3J3S2|A0A6P3J3S2_BISBI
OG0004550	sp|Q8IXW0|LMTD2_HUMAN	tr|A0A6P3J4B9|A0A6P3J4B9_BISBI
OG0004551	sp|Q8WVF2|UCMA_HUMAN	tr|A0A6P3J4S5|A0A6P3J4S5_BISBI
OG0004552	sp|Q8IXP5|OCAT1_HUMAN	tr|A0A6P3JCY3|A0A6P3JCY3_BISBI
OG0004553	sp|P41271|NBL1_HUMAN	tr|A0A6P3GA77|A0A6P3GA77_BISBI
OG0004554	sp|Q86W28|NALP8_HUMAN	tr|A0A6P3GFJ1|A0A6P3GFJ1_BISBI
OG0004555	sp|O75312|ZPR1_HUMAN	tr|A0A6P3GGG8|A0A6P3GGG8_BISBI
OG0004556	sp|Q7Z5J1|DHI1L_HUMAN	tr|A0A6P3GIL6|A0A6P3GIL6_BISBI
OG0004557	sp|Q5VTT5|MYOM3_HUMAN	tr|A0A6P3GPE1|A0A6P3GPE1_BISBI
OG0004558	sp|O43677|NDUC1_HUMAN	tr|A0A6P3GPI2|A0A6P3GPI2_BISBI
OG0004559	sp|P58418|CLRN1_HUMAN	tr|A0A6P3GQ94|A0A6P3GQ94_BISBI
OG0004560	sp|O75343|GCYB2_HUMAN	tr|A0A6P3GR96|A0A6P3GR96_BISBI
OG0004561	sp|O60636|TSN2_HUMAN	tr|A0A6P3GRG1|A0A6P3GRG1_BISBI
OG0004562	sp|Q96EK6|GNA1_HUMAN	tr|A0A6P3GTD1|A0A6P3GTD1_BISBI
OG0004563	sp|O43555|GON2_HUMAN	tr|A0A6P3GU62|A0A6P3GU62_BISBI
OG0004564	sp|Q03403|TFF2_HUMAN	tr|A0A6P3GUC0|A0A6P3GUC0_BISBI
OG0004565	sp|P05026|AT1B1_HUMAN	tr|A0A6P3GUC7|A0A6P3GUC7_BISBI
OG0004566	sp|P06681|CO2_HUMAN	tr|A0A6P3GY66|A0A6P3GY66_BISBI
OG0004567	sp|Q8N653|LZTR1_HUMAN	tr|A0A6P3H0J6|A0A6P3H0J6_BISBI
OG0004568	sp|Q8N3F9|G137C_HUMAN	tr|A0A6P3H149|A0A6P3H149_BISBI
OG0004569	sp|Q8NFU5|IPMK_HUMAN	tr|A0A6P3H338|A0A6P3H338_BISBI
OG0004570	sp|Q8WWK9|CKAP2_HUMAN	tr|A0A6P3H4D3|A0A6P3H4D3_BISBI
OG0004571	sp|Q8IYL2|TRM44_HUMAN	tr|A0A6P3H4T9|A0A6P3H4T9_BISBI
OG0004572	sp|Q9P2M1|LR2BP_HUMAN	tr|A0A6P3H676|A0A6P3H676_BISBI
OG0004573	sp|Q9NPB8|GPCP1_HUMAN	tr|A0A6P3H6I1|A0A6P3H6I1_BISBI
OG0004574	sp|Q8TDV5|GP119_HUMAN	tr|A0A6P3H6L4|A0A6P3H6L4_BISBI
OG0004575	sp|P00813|ADA_HUMAN	tr|A0A6P3H7I7|A0A6P3H7I7_BISBI
OG0004576	sp|Q2M3C7|SPKAP_HUMAN	tr|A0A6P3H8J6|A0A6P3H8J6_BISBI
OG0004577	sp|O95407|TNF6B_HUMAN	tr|A0A6P3H8T8|A0A6P3H8T8_BISBI
OG0004578	sp|P51649|SSDH_HUMAN	tr|A0A6P3HFV9|A0A6P3HFV9_BISBI
OG0004579	sp|Q9BRB3|PIGQ_HUMAN	tr|A0A6P3HIM1|A0A6P3HIM1_BISBI
OG0004580	sp|Q49MG5|MAP9_HUMAN	tr|A0A6P3HIQ5|A0A6P3HIQ5_BISBI
OG0004581	sp|Q8WW32|HMGB4_HUMAN	tr|A0A6P3HK43|A0A6P3HK43_BISBI
OG0004582	sp|A1YPR0|ZBT7C_HUMAN	tr|A0A6P3HL83|A0A6P3HL83_BISBI
OG0004583	sp|Q92754|AP2C_HUMAN	tr|A0A6P3HLR7|A0A6P3HLR7_BISBI
OG0004584	sp|Q96AY2|EME1_HUMAN	tr|A0A6P3HNU9|A0A6P3HNU9_BISBI
OG0004585	sp|Q9BZ19|ANR60_HUMAN	tr|A0A6P3HNV6|A0A6P3HNV6_BISBI
OG0004586	sp|Q15464|SHB_HUMAN	tr|A0A6P3HRY0|A0A6P3HRY0_BISBI
OG0004587	sp|P49895|IOD1_HUMAN	tr|A0A6P3HS59|A0A6P3HS59_BISBI
OG0004588	sp|O14503|BHE40_HUMAN	tr|A0A6P3HSU7|A0A6P3HSU7_BISBI
OG0004589	sp|Q9UHF4|I20RA_HUMAN	tr|A0A6P3HT86|A0A6P3HT86_BISBI
OG0004590	sp|O95257|GA45G_HUMAN	tr|A0A6P3HUV8|A0A6P3HUV8_BISBI
OG0004591	sp|Q9Y546|LRC42_HUMAN	tr|A0A6P3I1A9|A0A6P3I1A9_BISBI
OG0004592	sp|Q13564|ULA1_HUMAN	tr|A0A6P3I4J2|A0A6P3I4J2_BISBI
OG0004593	sp|Q96RY5|CRML_HUMAN	tr|A0A6P3I4M7|A0A6P3I4M7_BISBI
OG0004594	sp|Q9BUT1|DHRS6_HUMAN	tr|A0A6P3I6N1|A0A6P3I6N1_BISBI
OG0004595	sp|P62081|RS7_HUMAN	tr|A0A6P3I746|A0A6P3I746_BISBI
OG0004596	sp|Q13542|4EBP2_HUMAN	tr|A0A6P3I7Z3|A0A6P3I7Z3_BISBI
OG0004597	sp|Q9Y6Y1|CMTA1_HUMAN	tr|A0A6P3I9N0|A0A6P3I9N0_BISBI
OG0004598	sp|Q96GX8|CP074_HUMAN	tr|A0A6P3IBD4|A0A6P3IBD4_BISBI
OG0004599	sp|P51970|NDUA8_HUMAN	tr|A0A6P3IEV6|A0A6P3IEV6_BISBI
OG0004600	sp|Q9UBE0|SAE1_HUMAN	tr|A0A6P3IGC2|A0A6P3IGC2_BISBI
OG0004601	sp|Q99784|NOE1_HUMAN	tr|A0A6P3IGH1|A0A6P3IGH1_BISBI
OG0004602	sp|O43150|ASAP2_HUMAN	tr|A0A6P3IHG9|A0A6P3IHG9_BISBI
OG0004603	sp|Q92563|TICN2_HUMAN	tr|A0A6P3II12|A0A6P3II12_BISBI
OG0004604	sp|Q6T4R5|NHS_HUMAN	tr|A0A6P3IIF2|A0A6P3IIF2_BISBI
OG0004605	sp|A6NDP7|MADL2_HUMAN	tr|A0A6P3IJX6|A0A6P3IJX6_BISBI
OG0004606	sp|Q15361|TTF1_HUMAN	tr|A0A6P3IL77|A0A6P3IL77_BISBI
OG0004607	sp|Q695T7|S6A19_HUMAN	tr|A0A6P3IMB2|A0A6P3IMB2_BISBI
OG0004608	sp|Q9Y5B0|CTDP1_HUMAN	tr|A0A6P3ING9|A0A6P3ING9_BISBI
OG0004609	sp|P24592|IBP6_HUMAN	tr|A0A6P3IPH1|A0A6P3IPH1_BISBI
OG0004610	sp|P42336|PK3CA_HUMAN	tr|A0A6P3IQ78|A0A6P3IQ78_BISBI
OG0004611	sp|Q8IYY4|DZI1L_HUMAN	tr|A0A6P3IQF9|A0A6P3IQF9_BISBI
OG0004612	sp|Q92185|SIA8A_HUMAN	tr|A0A6P3IRD3|A0A6P3IRD3_BISBI
OG0004613	sp|Q96MA6|KAD8_HUMAN	tr|A0A6P3IV89|A0A6P3IV89_BISBI
OG0004614	sp|O43309|ZSC12_HUMAN	tr|A0A6P3IVY6|A0A6P3IVY6_BISBI
OG0004615	sp|Q86XZ4|SPAS2_HUMAN	tr|A0A6P3IX75|A0A6P3IX75_BISBI
OG0004617	sp|Q9BVG9|PTSS2_HUMAN	tr|A0A6P3IYR4|A0A6P3IYR4_BISBI
OG0004618	sp|Q9UJX6|ANC2_HUMAN	tr|A0A6P3J041|A0A6P3J041_BISBI
OG0004619	sp|Q15542|TAF5_HUMAN	tr|A0A6P3J304|A0A6P3J304_BISBI
OG0004620	sp|Q5R3I4|TTC38_HUMAN	tr|A0A6P3J3F9|A0A6P3J3F9_BISBI
OG0004621	sp|Q99417|MYCBP_HUMAN	tr|A0A6P3J8X0|A0A6P3J8X0_BISBI
OG0004622	sp|O43809|CPSF5_HUMAN	tr|A0A6P3JA06|A0A6P3JA06_BISBI
OG0004623	sp|Q8NCD3|HJURP_HUMAN	tr|A0A6P3JAF6|A0A6P3JAF6_BISBI
OG0004624	sp|Q8NEV8|EXPH5_HUMAN	tr|A0A6P3JAR1|A0A6P3JAR1_BISBI
OG0004625	sp|O60216|RAD21_HUMAN	tr|A0A6P3JEE3|A0A6P3JEE3_BISBI
OG0004626	sp|Q8NHG8|ZNRF2_HUMAN	tr|A0A6P3G7I8|A0A6P3G7I8_BISBI
OG0004627	sp|Q8IZ81|ELMD2_HUMAN	tr|A0A6P3GAG2|A0A6P3GAG2_BISBI
OG0004628	sp|Q9ULK6|RN150_HUMAN	tr|A0A6P3GAG4|A0A6P3GAG4_BISBI
OG0004629	sp|Q6UWM5|GPRL1_HUMAN	tr|A0A6P3GK87|A0A6P3GK87_BISBI
OG0004630	sp|Q9NUE0|ZDH18_HUMAN	tr|A0A6P3GNL2|A0A6P3GNL2_BISBI
OG0004631	sp|Q8TAY7|F110D_HUMAN	tr|A0A6P3GPE4|A0A6P3GPE4_BISBI
OG0004632	sp|Q8TD08|MK15_HUMAN	tr|A0A6P3GR73|A0A6P3GR73_BISBI
OG0004633	sp|Q13496|MTM1_HUMAN	tr|A0A6P3GSQ4|A0A6P3GSQ4_BISBI
OG0004634	sp|P14136|GFAP_HUMAN	tr|A0A6P3GWF0|A0A6P3GWF0_BISBI
OG0004635	sp|Q99943|PLCA_HUMAN	tr|A0A6P3GZQ9|A0A6P3GZQ9_BISBI
OG0004636	sp|Q969I6|S38A4_HUMAN	tr|A0A6P3H1J2|A0A6P3H1J2_BISBI
OG0004637	sp|Q6NSX1|CCD70_HUMAN	tr|A0A6P3H4E2|A0A6P3H4E2_BISBI
OG0004638	sp|Q9H7C4|SYNCI_HUMAN	tr|A0A6P3H7M2|A0A6P3H7M2_BISBI
OG0004639	sp|O60573|IF4E2_HUMAN	tr|A0A6P3H7P3|A0A6P3H7P3_BISBI
OG0004640	sp|O95484|CLD9_HUMAN	tr|A0A6P3H958|A0A6P3H958_BISBI
OG0004641	sp|Q6PHW0|IYD1_HUMAN	tr|A0A6P3HAE3|A0A6P3HAE3_BISBI
OG0004642	sp|Q7Z569|BRAP_HUMAN	tr|A0A6P3HBT4|A0A6P3HBT4_BISBI
OG0004643	sp|Q6UX98|ZDH24_HUMAN	tr|A0A6P3HBX4|A0A6P3HBX4_BISBI
OG0004644	sp|Q9BYP7|WNK3_HUMAN	tr|A0A6P3HDH2|A0A6P3HDH2_BISBI
OG0004645	sp|Q8WXD2|SCG3_HUMAN	tr|A0A6P3HF74|A0A6P3HF74_BISBI
OG0004646	sp|P60201|MYPR_HUMAN	tr|A0A6P3HFE4|A0A6P3HFE4_BISBI
OG0004647	sp|P08949|NMB_HUMAN	tr|A0A6P3HIY8|A0A6P3HIY8_BISBI
OG0004648	sp|Q96RT7|GCP6_HUMAN	tr|A0A6P3HLU6|A0A6P3HLU6_BISBI
OG0004649	sp|Q15149|PLEC_HUMAN	tr|A0A6P3HM24|A0A6P3HM24_BISBI
OG0004650	sp|A0A1B0GTZ2|CC196_HUMAN	tr|A0A6P3HQZ9|A0A6P3HQZ9_BISBI
OG0004651	sp|Q5VV43|K0319_HUMAN	tr|A0A6P3HR26|A0A6P3HR26_BISBI
OG0004652	sp|P25398|RS12_HUMAN	tr|A0A6P3HTL4|A0A6P3HTL4_BISBI
OG0004653	sp|Q96S97|MYADM_HUMAN	tr|A0A6P3HW41|A0A6P3HW41_BISBI
OG0004654	sp|Q9H2U1|DHX36_HUMAN	tr|A0A6P3HWZ7|A0A6P3HWZ7_BISBI
OG0004655	sp|P55851|UCP2_HUMAN	tr|A0A6P3HX27|A0A6P3HX27_BISBI
OG0004656	sp|Q7L5A3|F214B_HUMAN	tr|A0A6P3HYM3|A0A6P3HYM3_BISBI
OG0004657	sp|Q96EY5|MB12A_HUMAN	tr|A0A6P3HZQ2|A0A6P3HZQ2_BISBI
OG0004658	sp|Q5U3C3|TM164_HUMAN	tr|A0A6P3I2I6|A0A6P3I2I6_BISBI
OG0004659	sp|Q07021|C1QBP_HUMAN	tr|A0A6P3I4H3|A0A6P3I4H3_BISBI
OG0004660	sp|Q8N448|LNX2_HUMAN	tr|A0A6P3I4Z7|A0A6P3I4Z7_BISBI
OG0004661	sp|Q96RN5|MED15_HUMAN	tr|A0A6P3I5A2|A0A6P3I5A2_BISBI
OG0004662	sp|A6NMZ2|SNTAN_HUMAN	tr|A0A6P3I5W2|A0A6P3I5W2_BISBI
OG0004663	sp|Q8NE63|HIPK4_HUMAN	tr|A0A6P3I727|A0A6P3I727_BISBI
OG0004664	sp|Q8NFU7|TET1_HUMAN	tr|A0A6P3I7A7|A0A6P3I7A7_BISBI
OG0004665	sp|Q9H5Q4|TFB2M_HUMAN	tr|A0A6P3I9G9|A0A6P3I9G9_BISBI
OG0004666	sp|A6NJ69|IGIP_HUMAN	tr|A0A6P3IA82|A0A6P3IA82_BISBI
OG0004667	sp|P24864|CCNE1_HUMAN	tr|A0A6P3IEA0|A0A6P3IEA0_BISBI
OG0004668	sp|P15056|BRAF_HUMAN	tr|A0A6P3IFM0|A0A6P3IFM0_BISBI
OG0004669	sp|Q9BXT2|CCG6_HUMAN	tr|A0A6P3IIT2|A0A6P3IIT2_BISBI
OG0004670	sp|Q96PY6|NEK1_HUMAN	tr|A0A6P3IJC5|A0A6P3IJC5_BISBI
OG0004671	sp|P43251|BTD_HUMAN	tr|A0A6P3IL35|A0A6P3IL35_BISBI
OG0004672	sp|Q9BZD4|NUF2_HUMAN	tr|A0A6P3ILN9|A0A6P3ILN9_BISBI
OG0004673	sp|Q5SQS8|CJ120_HUMAN	tr|A0A6P3IT72|A0A6P3IT72_BISBI
OG0004674	sp|Q14153|FA53B_HUMAN	tr|A0A6P3IT91|A0A6P3IT91_BISBI
OG0004675	sp|Q5BJF6|ODFP2_HUMAN	tr|A0A6P3IU19|A0A6P3IU19_BISBI
OG0004676	sp|Q5W0B7|TM236_HUMAN	tr|A0A6P3IVC5|A0A6P3IVC5_BISBI
OG0004677	sp|P20309|ACM3_HUMAN	tr|A0A6P3IVQ3|A0A6P3IVQ3_BISBI
OG0004678	sp|Q13522|PPR1A_HUMAN	tr|A0A6P3IVR3|A0A6P3IVR3_BISBI
OG0004679	sp|P61956|SUMO2_HUMAN	tr|A0A6P3IW62|A0A6P3IW62_BISBI
OG0004680	sp|O43670|ZN207_HUMAN	tr|A0A6P3IZQ8|A0A6P3IZQ8_BISBI
OG0004681	sp|Q6P1L8|RM14_HUMAN	tr|A0A6P3J488|A0A6P3J488_BISBI
OG0004682	sp|P82664|RT10_HUMAN	tr|A0A6P3J4F1|A0A6P3J4F1_BISBI
OG0004683	sp|Q9BWS9|CHID1_HUMAN	tr|A0A6P3J692|A0A6P3J692_BISBI
OG0004684	sp|O60894|RAMP1_HUMAN	tr|A0A6P3JAG0|A0A6P3JAG0_BISBI
OG0004685	sp|O95196|CSPG5_HUMAN	tr|A0A6P3JB89|A0A6P3JB89_BISBI
OG0004686	sp|Q15935|ZNF77_HUMAN	tr|A0A6P3JEZ2|A0A6P3JEZ2_BISBI
OG0004687	sp|Q9P0N8|MARH2_HUMAN	tr|A0A6P3GIT9|A0A6P3GIT9_BISBI
OG0004688	sp|Q9BSF4|TIM29_HUMAN	tr|A0A6P3GJI8|A0A6P3GJI8_BISBI
OG0004689	sp|Q8TCT6|SPPL3_HUMAN	tr|A0A6P3GKB7|A0A6P3GKB7_BISBI
