Orthogroup	Homo_sapiens	Equus_asinus_asinus
OG0005009	sp|Q9NX46|ADPRS_HUMAN	tr|A0A8C4M3Z3|A0A8C4M3Z3_EQUAS
OG0005010	sp|Q96MH7|CE034_HUMAN	tr|A0A8C4M6Z5|A0A8C4M6Z5_EQUAS
OG0005011	sp|Q96GX1|TECT2_HUMAN	tr|A0A8C4M7L6|A0A8C4M7L6_EQUAS
OG0005012	sp|P41240|CSK_HUMAN	tr|A0A8C4M926|A0A8C4M926_EQUAS
OG0005013	sp|O75953|DNJB5_HUMAN	tr|A0A8C4MA25|A0A8C4MA25_EQUAS
OG0005014	sp|Q6PCB5|RSBNL_HUMAN	tr|A0A8C4MAN9|A0A8C4MAN9_EQUAS
OG0005015	sp|Q8IX29|FBX16_HUMAN	tr|A0A8C4MCY8|A0A8C4MCY8_EQUAS
OG0005016	sp|O14625|CXL11_HUMAN	tr|A0A8C4ME39|A0A8C4ME39_EQUAS
OG0005017	sp|O15173|PGRC2_HUMAN	tr|A0A8C4MGK3|A0A8C4MGK3_EQUAS
OG0005018	sp|O14530|TXND9_HUMAN	tr|A0A8C4MHF9|A0A8C4MHF9_EQUAS
OG0005019	sp|Q6WKZ4|RFIP1_HUMAN	tr|A0A8C4MJ36|A0A8C4MJ36_EQUAS
OG0005020	sp|Q9Y5I4|PCDC2_HUMAN	tr|A0A8C4MJE7|A0A8C4MJE7_EQUAS
OG0005021	sp|O75830|SPI2_HUMAN	tr|A0A8C4MNP3|A0A8C4MNP3_EQUAS
OG0005022	sp|P56279|TCL1A_HUMAN	tr|A0A8C4MSL0|A0A8C4MSL0_EQUAS
OG0005023	sp|Q5U5X8|F222A_HUMAN	tr|A0A8C4MTE1|A0A8C4MTE1_EQUAS
OG0005024	sp|O95528|GTR10_HUMAN	tr|A0A8C4MZ42|A0A8C4MZ42_EQUAS
OG0005025	sp|Q08174|PCDH1_HUMAN	tr|A0A8C4N0B9|A0A8C4N0B9_EQUAS
OG0005026	sp|Q9NZM6|PK2L2_HUMAN	tr|A0A8C4N0N6|A0A8C4N0N6_EQUAS
OG0005027	sp|O95460|MATN4_HUMAN	tr|A0A8C4N1Y9|A0A8C4N1Y9_EQUAS
OG0005028	sp|Q63HK5|TSH3_HUMAN	tr|A0A8C4N205|A0A8C4N205_EQUAS
OG0005029	sp|P08185|CBG_HUMAN	tr|A0A8C4N3Q5|A0A8C4N3Q5_EQUAS
OG0005030	sp|P11229|ACM1_HUMAN	tr|A0A8C4PMP0|A0A8C4PMP0_EQUAS
OG0005031	sp|Q17RY0|CPEB4_HUMAN	tr|A0A8C4PMQ9|A0A8C4PMQ9_EQUAS
OG0005032	sp|P29074|PTN4_HUMAN	tr|A0A8C4PNR5|A0A8C4PNR5_EQUAS
OG0005033	sp|Q8TAL6|FIBIN_HUMAN	tr|A0A8C4PP28|A0A8C4PP28_EQUAS
OG0005034	sp|P22307|SCP2_HUMAN	tr|A0A8C4PPK2|A0A8C4PPK2_EQUAS
OG0005035	sp|P98177|FOXO4_HUMAN	tr|A0A8C4PQM1|A0A8C4PQM1_EQUAS
OG0005036	sp|P61201|CSN2_HUMAN	tr|A0A8C4PR76|A0A8C4PR76_EQUAS
OG0005037	sp|O95562|SFT2B_HUMAN	tr|A0A8C4PT39|A0A8C4PT39_EQUAS
OG0005038	sp|Q7L590|MCM10_HUMAN	tr|A0A8C4PTA8|A0A8C4PTA8_EQUAS
OG0005039	sp|Q9H8U3|ZFAN3_HUMAN	tr|A0A8C4KRJ8|A0A8C4KRJ8_EQUAS
OG0005040	sp|P11177|ODPB_HUMAN	tr|A0A8C4KU09|A0A8C4KU09_EQUAS
OG0005041	sp|Q9NY72|SCN3B_HUMAN	tr|A0A8C4KWM6|A0A8C4KWM6_EQUAS
OG0005042	sp|Q16739|CEGT_HUMAN	tr|A0A8C4L145|A0A8C4L145_EQUAS
OG0005043	sp|Q02641|CACB1_HUMAN	tr|A0A8C4L1T6|A0A8C4L1T6_EQUAS
OG0005044	sp|P27449|VATL_HUMAN	tr|A0A8C4L7C4|A0A8C4L7C4_EQUAS
OG0005045	sp|A6NHR9|SMHD1_HUMAN	tr|A0A8C4L7E9|A0A8C4L7E9_EQUAS
OG0005046	sp|Q9Y644|RFNG_HUMAN	tr|A0A8C4LAG3|A0A8C4LAG3_EQUAS
OG0005047	sp|Q9UHB6|LIMA1_HUMAN	tr|A0A8C4LC71|A0A8C4LC71_EQUAS
OG0005048	sp|Q9UIY3|RWD2A_HUMAN	tr|A0A8C4LCH7|A0A8C4LCH7_EQUAS
OG0005049	sp|Q8WYA1|BMAL2_HUMAN	tr|A0A8C4LCY5|A0A8C4LCY5_EQUAS
OG0005050	sp|Q8WV74|NUDT8_HUMAN	tr|A0A8C4LDS9|A0A8C4LDS9_EQUAS
OG0005051	sp|P61073|CXCR4_HUMAN	tr|A0A8C4LDT4|A0A8C4LDT4_EQUAS
OG0005052	sp|Q659A1|ICE2_HUMAN	tr|A0A8C4LEA3|A0A8C4LEA3_EQUAS
OG0005053	sp|Q9Y226|S22AD_HUMAN	tr|A0A8C4LG89|A0A8C4LG89_EQUAS
OG0005054	sp|P80303|NUCB2_HUMAN	tr|A0A8C4LH12|A0A8C4LH12_EQUAS
OG0005055	sp|Q8WXI2|CNKR2_HUMAN	tr|A0A8C4LHJ0|A0A8C4LHJ0_EQUAS
OG0005056	sp|P43320|CRBB2_HUMAN	tr|A0A8C4LIQ0|A0A8C4LIQ0_EQUAS
OG0005057	sp|Q9NVM9|INT13_HUMAN	tr|A0A8C4LIT1|A0A8C4LIT1_EQUAS
OG0005058	sp|Q9NTN9|SEM4G_HUMAN	tr|A0A8C4LJ79|A0A8C4LJ79_EQUAS
OG0005059	sp|A6NIK2|LR10B_HUMAN	tr|A0A8C4LJL3|A0A8C4LJL3_EQUAS
OG0005060	sp|Q9NYP9|MS18A_HUMAN	tr|A0A8C4LJU0|A0A8C4LJU0_EQUAS
OG0005061	sp|Q14442|PIGH_HUMAN	tr|A0A8C4LKG8|A0A8C4LKG8_EQUAS
OG0005062	sp|O75449|KTNA1_HUMAN	tr|A0A8C4LM70|A0A8C4LM70_EQUAS
OG0005063	sp|P14061|DHB1_HUMAN	tr|A0A8C4LMZ4|A0A8C4LMZ4_EQUAS
OG0005064	sp|Q5RHP9|ERIC3_HUMAN	tr|A0A8C4LN33|A0A8C4LN33_EQUAS
OG0005065	sp|Q9BYD3|RM04_HUMAN	tr|A0A8C4LPK1|A0A8C4LPK1_EQUAS
OG0005066	sp|P32969|RL9_HUMAN	tr|A0A8C4LR57|A0A8C4LR57_EQUAS
OG0005067	sp|Q8IYA8|IHO1_HUMAN	tr|A0A8C4LSW2|A0A8C4LSW2_EQUAS
OG0005068	sp|P49798|RGS4_HUMAN	tr|A0A8C4LX69|A0A8C4LX69_EQUAS
OG0005069	sp|P09874|PARP1_HUMAN	tr|A0A8C4LZ68|A0A8C4LZ68_EQUAS
OG0005070	sp|Q92838|EDA_HUMAN	tr|A0A8C4M035|A0A8C4M035_EQUAS
OG0005071	sp|Q86TL2|STIMA_HUMAN	tr|A0A8C4M4T9|A0A8C4M4T9_EQUAS
OG0005072	sp|Q8N5S9|KKCC1_HUMAN	tr|A0A8C4M6P9|A0A8C4M6P9_EQUAS
OG0005073	sp|P13804|ETFA_HUMAN	tr|A0A8C4MAE6|A0A8C4MAE6_EQUAS
OG0005074	sp|Q96PU9|ODF3A_HUMAN	tr|A0A8C4ME43|A0A8C4ME43_EQUAS
OG0005075	sp|Q5T0U0|CC122_HUMAN	tr|A0A8C4MFT8|A0A8C4MFT8_EQUAS
OG0005076	sp|O95267|GRP1_HUMAN	tr|A0A8C4MME8|A0A8C4MME8_EQUAS
OG0005077	sp|P47224|MSS4_HUMAN	tr|A0A8C4MMH0|A0A8C4MMH0_EQUAS
OG0005078	sp|Q96CC6|RHDF1_HUMAN	tr|A0A8C4MMV9|A0A8C4MMV9_EQUAS
OG0005079	sp|Q8WUY8|NAT14_HUMAN	tr|A0A8C4MPV6|A0A8C4MPV6_EQUAS
OG0005080	sp|Q96RN1|S26A8_HUMAN	tr|A0A8C4MT62|A0A8C4MT62_EQUAS
OG0005081	sp|Q2M389|WASC4_HUMAN	tr|A0A8C4MUB5|A0A8C4MUB5_EQUAS
OG0005082	sp|A6NDL7|MT21E_HUMAN	tr|A0A8C4MV62|A0A8C4MV62_EQUAS
OG0005083	sp|Q8NFT2|STEA2_HUMAN	tr|A0A8C4MXC6|A0A8C4MXC6_EQUAS
OG0005084	sp|P48544|KCNJ5_HUMAN	tr|A0A8C4MYL7|A0A8C4MYL7_EQUAS
OG0005085	sp|Q9NZC4|EHF_HUMAN	tr|A0A8C4MZI9|A0A8C4MZI9_EQUAS
OG0005086	sp|L0R819|ASURF_HUMAN	tr|A0A8C4N2A3|A0A8C4N2A3_EQUAS
OG0005087	sp|O75121|MFA3L_HUMAN	tr|A0A8C4N2D5|A0A8C4N2D5_EQUAS
OG0005088	sp|Q9Y5L4|TIM13_HUMAN	tr|A0A8C4N4L3|A0A8C4N4L3_EQUAS
OG0005089	sp|P17676|CEBPB_HUMAN	tr|A0A8C4NA81|A0A8C4NA81_EQUAS
OG0005090	sp|Q96T92|INSM2_HUMAN	tr|A0A8C4PFZ6|A0A8C4PFZ6_EQUAS
OG0005091	sp|Q9Y5J6|T10B_HUMAN	tr|A0A8C4PG05|A0A8C4PG05_EQUAS
OG0005092	sp|P57082|TBX4_HUMAN	tr|A0A8C4PG37|A0A8C4PG37_EQUAS
OG0005093	sp|Q96A98|TIP39_HUMAN	tr|A0A8C4PI48|A0A8C4PI48_EQUAS
OG0005094	sp|O95619|YETS4_HUMAN	tr|A0A8C4PK26|A0A8C4PK26_EQUAS
OG0005095	sp|P58215|LOXL3_HUMAN	tr|A0A8C4PM46|A0A8C4PM46_EQUAS
OG0005096	sp|Q8IWY9|CDAN1_HUMAN	tr|A0A8C4PNW6|A0A8C4PNW6_EQUAS
OG0005097	sp|Q86XR7|TCAM2_HUMAN	tr|A0A8C4PQA8|A0A8C4PQA8_EQUAS
OG0005098	sp|B2RXH4|BTBDI_HUMAN	tr|A0A8C4KUW8|A0A8C4KUW8_EQUAS
OG0005099	sp|Q0P6D6|CCD15_HUMAN	tr|A0A8C4KXR4|A0A8C4KXR4_EQUAS
OG0005100	sp|Q8N488|RYBP_HUMAN	tr|A0A8C4KXT3|A0A8C4KXT3_EQUAS
OG0005101	sp|Q14849|STAR3_HUMAN	tr|A0A8C4KY90|A0A8C4KY90_EQUAS
OG0005102	sp|Q9Y2L6|FRM4B_HUMAN	tr|A0A8C4KZD3|A0A8C4KZD3_EQUAS
OG0005103	sp|Q96Q45|TM237_HUMAN	tr|A0A8C4L0Z8|A0A8C4L0Z8_EQUAS
OG0005104	sp|O94964|SOGA1_HUMAN	tr|A0A8C4L107|A0A8C4L107_EQUAS
OG0005105	sp|Q15052|ARHG6_HUMAN	tr|A0A8C4L225|A0A8C4L225_EQUAS
OG0005106	sp|Q13416|ORC2_HUMAN	tr|A0A8C4L3U9|A0A8C4L3U9_EQUAS
OG0005107	sp|Q9BQ90|KLDC3_HUMAN	tr|A0A8C4L4L2|A0A8C4L4L2_EQUAS
OG0005108	sp|P14550|AK1A1_HUMAN	tr|A0A8C4L515|A0A8C4L515_EQUAS
OG0005109	sp|Q8N165|PDK1L_HUMAN	tr|A0A8C4L7M8|A0A8C4L7M8_EQUAS
OG0005110	sp|Q9Y5W7|SNX14_HUMAN	tr|A0A8C4L8Z8|A0A8C4L8Z8_EQUAS
OG0005111	sp|Q15434|RBMS2_HUMAN	tr|A0A8C4LB59|A0A8C4LB59_EQUAS
OG0005112	sp|O60487|MPZL2_HUMAN	tr|A0A8C4LEQ7|A0A8C4LEQ7_EQUAS
OG0005113	sp|Q9NYN1|RASLC_HUMAN	tr|A0A8C4LFK2|A0A8C4LFK2_EQUAS
OG0005114	sp|P42768|WASP_HUMAN	tr|A0A8C4LID3|A0A8C4LID3_EQUAS
OG0005115	sp|Q9NU53|GINM1_HUMAN	tr|A0A8C4LKM9|A0A8C4LKM9_EQUAS
OG0005116	sp|Q5TD94|RSH4A_HUMAN	tr|A0A8C4LLG1|A0A8C4LLG1_EQUAS
OG0005117	sp|O75937|DNJC8_HUMAN	tr|A0A8C4LN93|A0A8C4LN93_EQUAS
OG0005118	sp|P58004|SESN2_HUMAN	tr|A0A8C4LPR2|A0A8C4LPR2_EQUAS
OG0005119	sp|Q96NT5|PCFT_HUMAN	tr|A0A8C4LQN8|A0A8C4LQN8_EQUAS
OG0005120	sp|Q9BSK0|MALD1_HUMAN	tr|A0A8C4LR95|A0A8C4LR95_EQUAS
OG0005121	sp|A8MQ27|NEU1B_HUMAN	tr|A0A8C4LUS0|A0A8C4LUS0_EQUAS
OG0005122	sp|Q9NRZ9|HELLS_HUMAN	tr|A0A8C4LW28|A0A8C4LW28_EQUAS
OG0005123	sp|Q9UKV3|ACINU_HUMAN	tr|A0A8C4LWJ6|A0A8C4LWJ6_EQUAS
OG0005124	sp|Q8N960|CE120_HUMAN	tr|A0A8C4LY09|A0A8C4LY09_EQUAS
OG0005126	sp|P25067|CO8A2_HUMAN	tr|A0A8C4LYE0|A0A8C4LYE0_EQUAS
OG0005127	sp|Q9UBM4|OPT_HUMAN	tr|A0A8C4M1D3|A0A8C4M1D3_EQUAS
OG0005128	sp|Q8N0W3|FCSK_HUMAN	tr|A0A8C4M2P3|A0A8C4M2P3_EQUAS
OG0005129	sp|Q9NRV9|HEBP1_HUMAN	tr|A0A8C4M4A6|A0A8C4M4A6_EQUAS
OG0005130	sp|Q15848|ADIPO_HUMAN	tr|A0A8C4M915|A0A8C4M915_EQUAS
OG0005131	sp|O75911|DHRS3_HUMAN	tr|A0A8C4MAA7|A0A8C4MAA7_EQUAS
OG0005132	sp|P49589|SYCC_HUMAN	tr|A0A8C4MAD6|A0A8C4MAD6_EQUAS
OG0005133	sp|Q6P047|CH074_HUMAN	tr|A0A8C4MBH1|A0A8C4MBH1_EQUAS
OG0005134	sp|A2RU49|HYKK_HUMAN	tr|A0A8C4MF18|A0A8C4MF18_EQUAS
OG0005135	sp|P27707|DCK_HUMAN	tr|A0A8C4MF62|A0A8C4MF62_EQUAS
OG0005136	sp|Q5VST9|OBSCN_HUMAN	tr|A0A8C4MFW1|A0A8C4MFW1_EQUAS
OG0005137	sp|Q8NHR7|TERB2_HUMAN	tr|A0A8C4MGK2|A0A8C4MGK2_EQUAS
OG0005138	sp|Q14344|GNA13_HUMAN	tr|A0A8C4MID9|A0A8C4MID9_EQUAS
OG0005139	sp|Q9BRP4|PAAF1_HUMAN	tr|A0A8C4MIJ3|A0A8C4MIJ3_EQUAS
OG0005140	sp|Q92845|KIFA3_HUMAN	tr|A0A8C4MIW0|A0A8C4MIW0_EQUAS
OG0005141	sp|Q6ZN30|BNC2_HUMAN	tr|A0A8C4ML97|A0A8C4ML97_EQUAS
OG0005142	sp|O75600|KBL_HUMAN	tr|A0A8C4MM27|A0A8C4MM27_EQUAS
OG0005143	sp|Q9Y2T7|YBOX2_HUMAN	tr|A0A8C4MMJ2|A0A8C4MMJ2_EQUAS
OG0005144	sp|P04150|GCR_HUMAN	tr|A0A8C4MP48|A0A8C4MP48_EQUAS
OG0005145	sp|Q8N6M9|ZFN2A_HUMAN	tr|A0A8C4MPN5|A0A8C4MPN5_EQUAS
OG0005146	sp|Q8NEY1|NAV1_HUMAN	tr|A0A8C4MPX0|A0A8C4MPX0_EQUAS
OG0005147	sp|Q99439|CNN2_HUMAN	tr|A0A8C4MST1|A0A8C4MST1_EQUAS
OG0005148	sp|Q8IVT2|MISP_HUMAN	tr|A0A8C4MTZ4|A0A8C4MTZ4_EQUAS
OG0005149	sp|O96015|DNAL4_HUMAN	tr|A0A8C4MU18|A0A8C4MU18_EQUAS
OG0005150	sp|Q9Y6A2|CP46A_HUMAN	tr|A0A8C4MW74|A0A8C4MW74_EQUAS
OG0005151	sp|Q8N104|D106A_HUMAN	tr|A0A8C4MYA3|A0A8C4MYA3_EQUAS
OG0005152	sp|Q9BR26|OCSTP_HUMAN	tr|A0A8C4MYF7|A0A8C4MYF7_EQUAS
OG0005153	sp|Q9Y5W8|SNX13_HUMAN	tr|A0A8C4N0M0|A0A8C4N0M0_EQUAS
OG0005154	sp|O00308|WWP2_HUMAN	tr|A0A8C4N2C7|A0A8C4N2C7_EQUAS
OG0005155	sp|Q12860|CNTN1_HUMAN	tr|A0A8C4N2I6|A0A8C4N2I6_EQUAS
OG0005156	sp|Q96EH3|MASU1_HUMAN	tr|A0A8C4N5K5|A0A8C4N5K5_EQUAS
OG0005157	sp|Q9H808|TLE6_HUMAN	tr|A0A8C4N5X0|A0A8C4N5X0_EQUAS
OG0005158	sp|Q8WXG1|RSAD2_HUMAN	tr|A0A8C4N6A4|A0A8C4N6A4_EQUAS
OG0005159	sp|Q69YN2|C19L1_HUMAN	tr|A0A8C4PKV9|A0A8C4PKV9_EQUAS
OG0005160	sp|Q7RTU7|SCX_HUMAN	tr|A0A8C4PLT8|A0A8C4PLT8_EQUAS
OG0005161	sp|O60613|SEP15_HUMAN	tr|A0A8C4PNZ3|A0A8C4PNZ3_EQUAS
OG0005162	sp|A6NDV4|TMM8B_HUMAN	tr|A0A8C4PPI2|A0A8C4PPI2_EQUAS
OG0005163	sp|P78363|ABCA4_HUMAN	tr|A0A8C4PQP8|A0A8C4PQP8_EQUAS
OG0005164	sp|Q147X3|NAA30_HUMAN	tr|A0A8C4PQV5|A0A8C4PQV5_EQUAS
OG0005165	sp|O95833|CLIC3_HUMAN	tr|A0A8C4PRY2|A0A8C4PRY2_EQUAS
OG0005166	sp|Q8WVJ2|NUDC2_HUMAN	tr|A0A8C4KRN6|A0A8C4KRN6_EQUAS
OG0005167	sp|A1A4S6|RHG10_HUMAN	tr|A0A8C4KWY5|A0A8C4KWY5_EQUAS
OG0005168	sp|Q96G25|MED8_HUMAN	tr|A0A8C4KZD6|A0A8C4KZD6_EQUAS
OG0005169	sp|O15357|SHIP2_HUMAN	tr|A0A8C4KZV0|A0A8C4KZV0_EQUAS
OG0005170	sp|P53621|COPA_HUMAN	tr|A0A8C4L011|A0A8C4L011_EQUAS
OG0005171	sp|Q9BSJ8|ESYT1_HUMAN	tr|A0A8C4L441|A0A8C4L441_EQUAS
OG0005172	sp|Q6NYC1|JMJD6_HUMAN	tr|A0A8C4L502|A0A8C4L502_EQUAS
OG0005173	sp|Q8N584|TT39C_HUMAN	tr|A0A8C4L576|A0A8C4L576_EQUAS
OG0005174	sp|Q9NV58|RN19A_HUMAN	tr|A0A8C4L776|A0A8C4L776_EQUAS
OG0005175	sp|Q9BTF0|THUM2_HUMAN	tr|A0A8C4L7L9|A0A8C4L7L9_EQUAS
OG0005176	sp|Q9Y697|NFS1_HUMAN	tr|A0A8C4L877|A0A8C4L877_EQUAS
OG0005177	sp|Q9BXQ6|T121B_HUMAN	tr|A0A8C4L8V9|A0A8C4L8V9_EQUAS
OG0005178	sp|Q9P2W9|STX18_HUMAN	tr|A0A8C4LBL8|A0A8C4LBL8_EQUAS
OG0005179	sp|Q8IXY8|PPIL6_HUMAN	tr|A0A8C4LCD4|A0A8C4LCD4_EQUAS
OG0005180	sp|P16219|ACADS_HUMAN	tr|A0A8C4LD75|A0A8C4LD75_EQUAS
OG0005181	sp|Q9NRX1|PNO1_HUMAN	tr|A0A8C4LDN0|A0A8C4LDN0_EQUAS
OG0005182	sp|Q6UX04|CWC27_HUMAN	tr|A0A8C4LE30|A0A8C4LE30_EQUAS
OG0005183	sp|Q96RQ1|ERGI2_HUMAN	tr|A0A8C4LG03|A0A8C4LG03_EQUAS
OG0005184	sp|Q6ZUT1|NKAP1_HUMAN	tr|A0A8C4LHG3|A0A8C4LHG3_EQUAS
OG0005185	sp|Q96JN0|LCOR_HUMAN	tr|A0A8C4LMJ7|A0A8C4LMJ7_EQUAS
OG0005186	sp|Q96A25|T106A_HUMAN	tr|A0A8C4LN51|A0A8C4LN51_EQUAS
OG0005187	sp|O43759|SNG1_HUMAN	tr|A0A8C4LR35|A0A8C4LR35_EQUAS
OG0005188	sp|P27658|CO8A1_HUMAN	tr|A0A8C4LRC9|A0A8C4LRC9_EQUAS
OG0005189	sp|Q9HB03|ELOV3_HUMAN	tr|A0A8C4LRK5|A0A8C4LRK5_EQUAS
OG0005190	sp|Q9Y5L2|HLPDA_HUMAN	tr|A0A8C4LS98|A0A8C4LS98_EQUAS
OG0005191	sp|Q92614|MY18A_HUMAN	tr|A0A8C4LTK2|A0A8C4LTK2_EQUAS
OG0005192	sp|P40123|CAP2_HUMAN	tr|A0A8C4LUA4|A0A8C4LUA4_EQUAS
OG0005193	sp|Q9NYJ7|DLL3_HUMAN	tr|A0A8C4LWZ9|A0A8C4LWZ9_EQUAS
OG0005194	sp|O75521|ECI2_HUMAN	tr|A0A8C4LY68|A0A8C4LY68_EQUAS
OG0005195	sp|Q13523|PRP4B_HUMAN	tr|A0A8C4LYB2|A0A8C4LYB2_EQUAS
OG0005196	sp|Q9NQR1|KMT5A_HUMAN	tr|A0A8C4LZV2|A0A8C4LZV2_EQUAS
OG0005197	sp|Q9H6L2|TM231_HUMAN	tr|A0A8C4M117|A0A8C4M117_EQUAS
OG0005198	sp|Q13214|SEM3B_HUMAN	tr|A0A8C4M1Y5|A0A8C4M1Y5_EQUAS
OG0005199	sp|Q56VL3|OCAD2_HUMAN	tr|A0A8C4M363|A0A8C4M363_EQUAS
OG0005200	sp|Q2TAA8|TXIP1_HUMAN	tr|A0A8C4M4Z0|A0A8C4M4Z0_EQUAS
OG0005201	sp|Q9Y2W1|TR150_HUMAN	tr|A0A8C4M5D3|A0A8C4M5D3_EQUAS
OG0005202	sp|Q16581|C3AR_HUMAN	tr|A0A8C4M8P2|A0A8C4M8P2_EQUAS
OG0005203	sp|Q9H6I2|SOX17_HUMAN	tr|A0A8C4MBD2|A0A8C4MBD2_EQUAS
OG0005204	sp|Q15555|MARE2_HUMAN	tr|A0A8C4MC41|A0A8C4MC41_EQUAS
OG0005205	sp|P08034|CXB1_HUMAN	tr|A0A8C4MCY5|A0A8C4MCY5_EQUAS
OG0005206	sp|Q9NPE3|NOP10_HUMAN	tr|A0A8C4MED0|A0A8C4MED0_EQUAS
OG0005207	sp|Q8N5I3|KCNRG_HUMAN	tr|A0A8C4MEE9|A0A8C4MEE9_EQUAS
OG0005208	sp|Q9UMX1|SUFU_HUMAN	tr|A0A8C4MF99|A0A8C4MF99_EQUAS
OG0005209	sp|Q07021|C1QBP_HUMAN	tr|A0A8C4MFS9|A0A8C4MFS9_EQUAS
OG0005210	sp|Q5T5S1|CC183_HUMAN	tr|A0A8C4MGN2|A0A8C4MGN2_EQUAS
OG0005211	sp|P08910|ABHD2_HUMAN	tr|A0A8C4MH24|A0A8C4MH24_EQUAS
OG0005212	sp|P60059|SC61G_HUMAN	tr|A0A8C4MJ06|A0A8C4MJ06_EQUAS
OG0005213	sp|Q9BQI7|PSD2_HUMAN	tr|A0A8C4MR80|A0A8C4MR80_EQUAS
OG0005214	sp|Q8WZ59|TM190_HUMAN	tr|A0A8C4MRM3|A0A8C4MRM3_EQUAS
OG0005215	sp|Q92738|US6NL_HUMAN	tr|A0A8C4MUW1|A0A8C4MUW1_EQUAS
OG0005216	sp|Q9UGU5|HMGX4_HUMAN	tr|A0A8C4MV74|A0A8C4MV74_EQUAS
OG0005217	sp|Q9Y614|ACL7B_HUMAN	tr|A0A8C4MXV3|A0A8C4MXV3_EQUAS
OG0005218	sp|Q02447|SP3_HUMAN	tr|A0A8C4MZ43|A0A8C4MZ43_EQUAS
OG0005219	sp|Q9UJ78|ZMYM5_HUMAN	tr|A0A8C4MZ71|A0A8C4MZ71_EQUAS
OG0005220	sp|P25208|NFYB_HUMAN	tr|A0A8C4N1I2|A0A8C4N1I2_EQUAS
OG0005221	sp|Q16658|FSCN1_HUMAN	tr|A0A8C4PER2|A0A8C4PER2_EQUAS
OG0005222	sp|Q6UWL2|SUSD1_HUMAN	tr|A0A8C4PFI7|A0A8C4PFI7_EQUAS
OG0005223	sp|Q9HC77|CENPJ_HUMAN	tr|A0A8C4PFT8|A0A8C4PFT8_EQUAS
OG0005224	sp|Q8NGQ2|OR6Q1_HUMAN	tr|A0A8C4PG54|A0A8C4PG54_EQUAS
OG0005225	sp|Q7Z769|S35E3_HUMAN	tr|A0A8C4PK22|A0A8C4PK22_EQUAS
OG0005226	sp|Q16143|SYUB_HUMAN	tr|A0A8C4PMU6|A0A8C4PMU6_EQUAS
OG0005227	sp|P08173|ACM4_HUMAN	tr|A0A8C4PPY0|A0A8C4PPY0_EQUAS
OG0005228	sp|P51808|DYLT3_HUMAN	tr|A0A8C4PSA2|A0A8C4PSA2_EQUAS
OG0005229	sp|Q9UN19|DAPP1_HUMAN	tr|A0A8C4PSC8|A0A8C4PSC8_EQUAS
OG0005230	sp|Q8WWX0|ASB5_HUMAN	tr|A0A8C4PUW8|A0A8C4PUW8_EQUAS
OG0005231	sp|Q5TEA3|DAAF9_HUMAN	tr|A0A8C4KTI1|A0A8C4KTI1_EQUAS
OG0005232	sp|Q96H15|TIMD4_HUMAN	tr|A0A8C4KUM3|A0A8C4KUM3_EQUAS
OG0005233	sp|Q8N5J2|MINY1_HUMAN	tr|A0A8C4KV85|A0A8C4KV85_EQUAS
OG0005234	sp|Q8WXG8|S100Z_HUMAN	tr|A0A8C4KW99|A0A8C4KW99_EQUAS
OG0005235	sp|Q99798|ACON_HUMAN	tr|A0A8C4KWB8|A0A8C4KWB8_EQUAS
OG0005236	sp|Q6PI26|SHQ1_HUMAN	tr|A0A8C4L2V6|A0A8C4L2V6_EQUAS
OG0005237	sp|P28845|DHI1_HUMAN	tr|A0A8C4L401|A0A8C4L401_EQUAS
OG0005238	sp|Q99459|CDC5L_HUMAN	tr|A0A8C4L409|A0A8C4L409_EQUAS
OG0005239	sp|Q17RP2|TIGD6_HUMAN	tr|A0A8C4L4E4|A0A8C4L4E4_EQUAS
OG0005240	sp|Q9NR34|MA1C1_HUMAN	tr|A0A8C4L4K5|A0A8C4L4K5_EQUAS
OG0005241	sp|Q9H0H0|INT2_HUMAN	tr|A0A8C4L5E3|A0A8C4L5E3_EQUAS
OG0005242	sp|Q96NX9|DACH2_HUMAN	tr|A0A8C4L5Z8|A0A8C4L5Z8_EQUAS
OG0005243	sp|Q13535|ATR_HUMAN	tr|A0A8C4L669|A0A8C4L669_EQUAS
OG0005244	sp|Q16674|MIA_HUMAN	tr|A0A8C4L7S3|A0A8C4L7S3_EQUAS
OG0005245	sp|Q15828|CYTM_HUMAN	tr|A0A8C4L8Z6|A0A8C4L8Z6_EQUAS
OG0005246	tr|A0A2R8Y7Y5|A0A2R8Y7Y5_HUMAN	tr|A0A8C4LCE0|A0A8C4LCE0_EQUAS
OG0005247	sp|Q13503|MED21_HUMAN	tr|A0A8C4LCZ5|A0A8C4LCZ5_EQUAS
OG0005248	sp|Q2M2I8|AAK1_HUMAN	tr|A0A8C4LDU9|A0A8C4LDU9_EQUAS
OG0005249	sp|Q9BPX3|CND3_HUMAN	tr|A0A8C4LHD4|A0A8C4LHD4_EQUAS
OG0005250	sp|Q9NP91|S6A20_HUMAN	tr|A0A8C4LHS1|A0A8C4LHS1_EQUAS
OG0005251	sp|Q13634|CAD18_HUMAN	tr|A0A8C4LKQ5|A0A8C4LKQ5_EQUAS
OG0005252	sp|Q12857|NFIA_HUMAN	tr|A0A8C4LLG4|A0A8C4LLG4_EQUAS
OG0005253	sp|Q9UBK2|PRGC1_HUMAN	tr|A0A8C4LQA0|A0A8C4LQA0_EQUAS
OG0005254	sp|Q9C086|IN80B_HUMAN	tr|A0A8C4LRI7|A0A8C4LRI7_EQUAS
