Orthogroup	Homo_sapiens	Monodon_monoceros
OG0003925	sp|Q9H2K0|IF3M_HUMAN	tr|A0A4U1FR90|A0A4U1FR90_MONMO
OG0003926	sp|Q9H313|TTYH1_HUMAN	tr|A0A4U1ECN8|A0A4U1ECN8_MONMO
OG0003927	sp|Q9H7Z6|KAT8_HUMAN	tr|A0A4V5PAB7|A0A4V5PAB7_MONMO
OG0003928	sp|Q9HAQ2|KIF9_HUMAN	tr|A0A4U1ER94|A0A4U1ER94_MONMO
OG0003929	sp|Q9NPI9|KCJ16_HUMAN	tr|A0A4U1FH74|A0A4U1FH74_MONMO
OG0003930	sp|Q9NQZ6|ZC4H2_HUMAN	tr|A0A4U1EDC8|A0A4U1EDC8_MONMO
OG0003931	sp|Q9UH36|SRR1L_HUMAN	tr|A0A4U1FQ20|A0A4U1FQ20_MONMO
OG0003932	sp|Q9UPT8|ZC3H4_HUMAN	tr|A0A4U1FTS0|A0A4U1FTS0_MONMO
OG0003933	sp|Q9Y233|PDE10_HUMAN	tr|A0A4U1FLP9|A0A4U1FLP9_MONMO
OG0003934	sp|Q9Y4G2|PKHM1_HUMAN	tr|A0A4U1F556|A0A4U1F556_MONMO
OG0003935	sp|A2RUT3|TMM89_HUMAN	tr|A0A4U1EIH6|A0A4U1EIH6_MONMO
OG0003936	sp|B1AJZ9|FHAD1_HUMAN	tr|A0A4U1EJM3|A0A4U1EJM3_MONMO
OG0003937	sp|C9JH25|PRRT4_HUMAN	tr|A0A4U1F1Q2|A0A4U1F1Q2_MONMO
OG0003938	sp|O00471|EXOC5_HUMAN	tr|A0A4U1EQS3|A0A4U1EQS3_MONMO
OG0003939	sp|O14513|NCKP5_HUMAN	tr|A0A4U1F0S6|A0A4U1F0S6_MONMO
OG0003940	sp|O15165|LRAD4_HUMAN	tr|A0A4V5P8X9|A0A4V5P8X9_MONMO
OG0003941	sp|O75971|SNPC5_HUMAN	tr|A0A4U1FB62|A0A4U1FB62_MONMO
OG0003942	sp|O94769|ECM2_HUMAN	tr|A0A4U1ELV1|A0A4U1ELV1_MONMO
OG0003943	sp|P05112|IL4_HUMAN	tr|A0A4U1EK20|A0A4U1EK20_MONMO
OG0003944	sp|P09417|DHPR_HUMAN	tr|A0A4U1EVY9|A0A4U1EVY9_MONMO
OG0003945	sp|P0DH78|RN224_HUMAN	tr|A0A4U1FND6|A0A4U1FND6_MONMO
OG0003947	sp|P15923|TFE2_HUMAN	tr|A0A4U1F384|A0A4U1F384_MONMO
OG0003948	sp|P32929|CGL_HUMAN	tr|A0A4U1FB68|A0A4U1FB68_MONMO
OG0003949	sp|P43268|ETV4_HUMAN	tr|A0A4V5P9B9|A0A4V5P9B9_MONMO
OG0003950	sp|P50151|GBG10_HUMAN	tr|A0A4U1F7T5|A0A4U1F7T5_MONMO
OG0003952	sp|P57682|KLF3_HUMAN	tr|A0A4U1F3Q0|A0A4U1F3Q0_MONMO
OG0003953	sp|Q02833|RASF7_HUMAN	tr|A0A4U1EN07|A0A4U1EN07_MONMO
OG0003954	sp|Q08999|RBL2_HUMAN	tr|A0A4U1EFC9|A0A4U1EFC9_MONMO
OG0003955	sp|Q13115|DUS4_HUMAN	tr|A0A4U1FUU5|A0A4U1FUU5_MONMO
OG0003956	sp|Q2VYF4|LETM2_HUMAN	tr|A0A4U1FJY7|A0A4U1FJY7_MONMO
OG0003957	sp|Q5VVW2|GARL3_HUMAN	tr|A0A4U1EEI6|A0A4U1EEI6_MONMO
OG0003958	sp|Q6ZP01|RBM44_HUMAN	tr|A0A4U1EXJ5|A0A4U1EXJ5_MONMO
OG0003959	sp|Q6ZUK4|TMM26_HUMAN	tr|A0A4V5P904|A0A4V5P904_MONMO
OG0003960	sp|Q7L5A8|FA2H_HUMAN	tr|A0A4U1EHI7|A0A4U1EHI7_MONMO
OG0003961	sp|Q7Z3U7|MON2_HUMAN	tr|A0A4U1FN33|A0A4U1FN33_MONMO
OG0003962	sp|Q86T24|KAISO_HUMAN	tr|A0A4U1EQ32|A0A4U1EQ32_MONMO
OG0003963	sp|Q86VN1|VPS36_HUMAN	tr|A0A4U1FP88|A0A4U1FP88_MONMO
OG0003964	sp|Q86YS6|RAB43_HUMAN	tr|A0A4U1F8C3|A0A4U1F8C3_MONMO
OG0003965	sp|Q86YW7|GPHB5_HUMAN	tr|A0A4U1FL99|A0A4U1FL99_MONMO
OG0003966	sp|Q8IXM2|BAP18_HUMAN	tr|A0A4U1F046|A0A4U1F046_MONMO
OG0003967	sp|Q8N2H4|SYS1_HUMAN	tr|A0A4U1F307|A0A4U1F307_MONMO
OG0003968	sp|Q8N9I5|FADS6_HUMAN	tr|A0A4U1FTU0|A0A4U1FTU0_MONMO
OG0003969	sp|Q8NAF0|ZN579_HUMAN	tr|A0A4U1EKL4|A0A4U1EKL4_MONMO
OG0003970	sp|Q8NCR3|MFI_HUMAN	tr|A0A4U1ETM1|A0A4U1ETM1_MONMO
OG0003971	sp|Q8NEG4|FA83F_HUMAN	tr|A0A4U1EBA2|A0A4U1EBA2_MONMO
OG0003972	sp|Q8NFW5|DMBX1_HUMAN	tr|A0A4U1EJB4|A0A4U1EJB4_MONMO
OG0003973	sp|Q92918|M4K1_HUMAN	tr|A0A4U1EXX7|A0A4U1EXX7_MONMO
OG0003974	sp|Q969K4|ABTB1_HUMAN	tr|A0A4U1F988|A0A4U1F988_MONMO
OG0003975	sp|Q96N19|G137A_HUMAN	tr|A0A4U1FMC1|A0A4U1FMC1_MONMO
OG0003976	sp|Q99848|EBP2_HUMAN	tr|A0A4U1ERX7|A0A4U1ERX7_MONMO
OG0003977	sp|Q9BYE0|HES7_HUMAN	tr|A0A4U1FGE0|A0A4U1FGE0_MONMO
OG0003978	sp|Q9BZJ0|CRNL1_HUMAN	tr|A0A4U1F6X8|A0A4U1F6X8_MONMO
OG0003979	sp|Q9GZZ6|ACH10_HUMAN	tr|A0A4U1EJ08|A0A4U1EJ08_MONMO
OG0003980	sp|Q9HC78|ZBT20_HUMAN	tr|A0A4U1FEG5|A0A4U1FEG5_MONMO
OG0003981	sp|Q9UK28|TM59L_HUMAN	tr|A0A4U1FKF1|A0A4U1FKF1_MONMO
OG0003982	sp|Q9Y6W8|ICOS_HUMAN	tr|A0A4U1FIM0|A0A4U1FIM0_MONMO
OG0003983	sp|A0A1B0GTI8|TM272_HUMAN	tr|A0A4V5PB25|A0A4V5PB25_MONMO
OG0003984	sp|A0A1W2PP97|THSD8_HUMAN	tr|A0A4U1ES78|A0A4U1ES78_MONMO
OG0003985	sp|A5PLN9|TPC13_HUMAN	tr|A0A4U1F1Q0|A0A4U1F1Q0_MONMO
OG0003986	sp|A8MT70|ZBBX_HUMAN	tr|A0A4U1ERT4|A0A4U1ERT4_MONMO
OG0003987	sp|A8MTL3|R212B_HUMAN	tr|A0A4U1ESI6|A0A4U1ESI6_MONMO
OG0003988	sp|C9JI98|TM238_HUMAN	tr|A0A4U1EJF9|A0A4U1EJF9_MONMO
OG0003989	sp|O15014|ZN609_HUMAN	tr|A0A4U1EY98|A0A4U1EY98_MONMO
OG0003990	sp|O15287|FANCG_HUMAN	tr|A0A4U1FDG9|A0A4U1FDG9_MONMO
OG0003991	sp|O15519|CFLAR_HUMAN	tr|A0A4V5P8V2|A0A4V5P8V2_MONMO
OG0003992	sp|O43681|GET3_HUMAN	tr|A0A4U1ESA0|A0A4U1ESA0_MONMO
OG0003993	sp|O43915|VEGFD_HUMAN	tr|A0A4U1EHS5|A0A4U1EHS5_MONMO
OG0003994	sp|O60573|IF4E2_HUMAN	tr|A0A4U1EYT5|A0A4U1EYT5_MONMO
OG0003995	sp|O60675|MAFK_HUMAN	tr|A0A4U1FIQ2|A0A4U1FIQ2_MONMO
OG0003996	sp|O75445|USH2A_HUMAN	tr|A0A4U1EGX9|A0A4U1EGX9_MONMO
OG0003997	sp|P00966|ASSY_HUMAN	tr|A0A4U1F9G7|A0A4U1F9G7_MONMO
OG0003998	sp|P08908|5HT1A_HUMAN	tr|A0A4U1EGV1|A0A4U1EGV1_MONMO
OG0003999	sp|P15428|PGDH_HUMAN	tr|A0A4V5PAR5|A0A4V5PAR5_MONMO
OG0004000	sp|P20774|MIME_HUMAN	tr|A0A4U1ENE6|A0A4U1ENE6_MONMO
OG0004001	sp|P29597|TYK2_HUMAN	tr|A0A4U1EWU8|A0A4U1EWU8_MONMO
OG0004002	sp|P48067|SC6A9_HUMAN	tr|A0A4U1F7M0|A0A4U1F7M0_MONMO
OG0004003	sp|P49685|GPR15_HUMAN	tr|A0A4U1ER89|A0A4U1ER89_MONMO
OG0004004	sp|P51687|SUOX_HUMAN	tr|A0A4U1FR21|A0A4U1FR21_MONMO
OG0004005	sp|Q14439|GP176_HUMAN	tr|A0A4U1F839|A0A4U1F839_MONMO
OG0004006	sp|Q15031|SYLM_HUMAN	tr|A0A4U1F1Q4|A0A4U1F1Q4_MONMO
OG0004007	sp|Q5I0X7|TTC32_HUMAN	tr|A0A4V5PAI4|A0A4V5PAI4_MONMO
OG0004008	sp|Q5JTJ3|COA6_HUMAN	tr|A0A4U1ECA1|A0A4U1ECA1_MONMO
OG0004009	sp|Q5VWC8|HACD4_HUMAN	tr|A0A4U1FIR3|A0A4U1FIR3_MONMO
OG0004010	sp|Q5VZB9|DMRTA_HUMAN	tr|A0A4V5PA36|A0A4V5PA36_MONMO
OG0004011	sp|Q68D91|MBLC2_HUMAN	tr|A0A4U1F365|A0A4U1F365_MONMO
OG0004012	sp|Q6NZ36|FAP20_HUMAN	tr|A0A4U1F1A0|A0A4U1F1A0_MONMO
OG0004013	sp|Q6P2C8|MED27_HUMAN	tr|A0A4U1FAB3|A0A4U1FAB3_MONMO
OG0004014	sp|Q6P9F0|CCD62_HUMAN	tr|A0A4U1FJS9|A0A4U1FJS9_MONMO
OG0004015	sp|Q6UYE1|LEU7_HUMAN	tr|A0A4U1FPE1|A0A4U1FPE1_MONMO
OG0004016	sp|Q6ZMH5|S39A5_HUMAN	tr|A0A4V5PAY9|A0A4V5PAY9_MONMO
OG0004017	sp|Q7Z7M9|GALT5_HUMAN	tr|A0A4U1EGL0|A0A4U1EGL0_MONMO
OG0004018	sp|Q86UE6|LRRT1_HUMAN	tr|A0A4U1EP12|A0A4U1EP12_MONMO
OG0004019	sp|Q8IXZ2|ZC3H3_HUMAN	tr|A0A4U1F4R3|A0A4U1F4R3_MONMO
OG0004020	sp|Q8IZC4|RTKN2_HUMAN	tr|A0A4U1EME1|A0A4U1EME1_MONMO
OG0004021	sp|Q8N7H5|PAF1_HUMAN	tr|A0A4U1EVB7|A0A4U1EVB7_MONMO
OG0004022	sp|Q8NCX0|CC150_HUMAN	tr|A0A4U1FQA4|A0A4U1FQA4_MONMO
OG0004023	sp|Q8WVE0|EFMT1_HUMAN	tr|A0A4U1FGT2|A0A4U1FGT2_MONMO
OG0004024	sp|Q96B67|ARRD3_HUMAN	tr|A0A4U1FC60|A0A4U1FC60_MONMO
OG0004025	sp|Q96KS0|EGLN2_HUMAN	tr|A0A4U1EKR7|A0A4U1EKR7_MONMO
OG0004026	sp|Q96MT7|CFA44_HUMAN	tr|A0A4U1F3T8|A0A4U1F3T8_MONMO
OG0004027	sp|Q99442|SEC62_HUMAN	tr|A0A4V6WP09|A0A4V6WP09_MONMO
OG0004028	sp|Q9BQY9|DBND2_HUMAN	tr|A0A4U1F4Q2|A0A4U1F4Q2_MONMO
OG0004029	sp|Q9BY71|LRRC3_HUMAN	tr|A0A4U1EY54|A0A4U1EY54_MONMO
OG0004030	sp|Q9GZN7|ROGDI_HUMAN	tr|A0A4U1EU81|A0A4U1EU81_MONMO
OG0004031	sp|Q9H0H0|INT2_HUMAN	tr|A0A4U1EYM7|A0A4U1EYM7_MONMO
OG0004032	sp|Q9H3S5|PIGM_HUMAN	tr|A0A4U1FHH9|A0A4U1FHH9_MONMO
OG0004033	sp|Q9NR46|SHLB2_HUMAN	tr|A0A4U1EHA0|A0A4U1EHA0_MONMO
OG0004034	sp|Q9NUI1|DECR2_HUMAN	tr|A0A4U1FQG0|A0A4U1FQG0_MONMO
OG0004035	sp|Q9NV06|DCA13_HUMAN	tr|A0A4V5PA31|A0A4V5PA31_MONMO
OG0004036	sp|Q9UIB8|SLAF5_HUMAN	tr|A0A4U1FF72|A0A4U1FF72_MONMO
OG0004037	sp|Q9UIQ6|LCAP_HUMAN	tr|A0A4U1FIU6|A0A4U1FIU6_MONMO
OG0004038	sp|Q9UKT9|IKZF3_HUMAN	tr|A0A4U1FHY6|A0A4U1FHY6_MONMO
OG0004039	sp|Q9UL59|ZN214_HUMAN	tr|A0A4U1FAH4|A0A4U1FAH4_MONMO
OG0004040	sp|Q9UPX8|SHAN2_HUMAN	tr|A0A4V5PAT2|A0A4V5PAT2_MONMO
OG0004041	sp|Q9Y6W3|CAN7_HUMAN	tr|A0A4U1FA82|A0A4U1FA82_MONMO
OG0004042	sp|A0AUZ9|KAL1L_HUMAN	tr|A0A4U1FLN8|A0A4U1FLN8_MONMO
OG0004044	sp|O15079|SNPH_HUMAN	tr|A0A4V5P662|A0A4V5P662_MONMO
OG0004045	sp|O43159|RRP8_HUMAN	tr|A0A4U1FCS2|A0A4U1FCS2_MONMO
OG0004046	sp|O43189|PHF1_HUMAN	tr|A0A4U1FI02|A0A4U1FI02_MONMO
OG0004047	sp|O76096|CYTF_HUMAN	tr|A0A4U1FLS7|A0A4U1FLS7_MONMO
OG0004048	sp|O95455|TGDS_HUMAN	tr|A0A4V5PAH1|A0A4V5PAH1_MONMO
OG0004049	sp|O95644|NFAC1_HUMAN	tr|A0A4U1FHE9|A0A4U1FHE9_MONMO
OG0004050	sp|P01730|CD4_HUMAN	tr|A0A4U1FPN6|A0A4U1FPN6_MONMO
OG0004051	sp|P01833|PIGR_HUMAN	tr|A0A4U1FD62|A0A4U1FD62_MONMO
OG0004052	sp|P0C7M8|CLC2L_HUMAN	tr|A0A4U1FQJ3|A0A4U1FQJ3_MONMO
OG0004053	sp|P13073|COX41_HUMAN	tr|A0A4U1F4A7|A0A4U1F4A7_MONMO
OG0004055	sp|P26010|ITB7_HUMAN	tr|A0A4U1FTQ1|A0A4U1FTQ1_MONMO
OG0004056	sp|P51149|RAB7A_HUMAN	tr|A0A4V5P909|A0A4V5P909_MONMO
OG0004057	sp|Q14865|ARI5B_HUMAN	tr|A0A4U1EMA8|A0A4U1EMA8_MONMO
OG0004058	sp|Q3SXY8|AR13B_HUMAN	tr|A0A4U1EXG4|A0A4U1EXG4_MONMO
OG0004060	sp|Q5T9L3|WLS_HUMAN	tr|A0A4U1FGI8|A0A4U1FGI8_MONMO
OG0004061	sp|Q5TB30|DEP1A_HUMAN	tr|A0A4V5P9B2|A0A4V5P9B2_MONMO
OG0004062	sp|Q6PL45|BRID5_HUMAN	tr|A0A4U1FP15|A0A4U1FP15_MONMO
OG0004063	sp|Q6ZRR5|TLCD5_HUMAN	tr|A0A4U1F2I5|A0A4U1F2I5_MONMO
OG0004064	sp|Q86SQ0|PHLB2_HUMAN	tr|A0A4U1F5L6|A0A4U1F5L6_MONMO
OG0004065	sp|Q86X10|RLGPB_HUMAN	tr|A0A4U1FES4|A0A4U1FES4_MONMO
OG0004066	sp|Q8IV76|PASD1_HUMAN	tr|A0A4U1F699|A0A4U1F699_MONMO
OG0004067	sp|Q8IW40|CC103_HUMAN	tr|A0A4U1F513|A0A4U1F513_MONMO
OG0004068	sp|Q8N485|LIX1_HUMAN	tr|A0A4U1FJ13|A0A4U1FJ13_MONMO
OG0004069	sp|Q8N4P3|MESH1_HUMAN	tr|A0A4V5P8Z0|A0A4V5P8Z0_MONMO
OG0004070	sp|Q8N9F0|NAT8L_HUMAN	tr|A0A4U1EW28|A0A4U1EW28_MONMO
OG0004071	sp|Q8N9V2|TRIML_HUMAN	tr|A0A4U1FGP2|A0A4U1FGP2_MONMO
OG0004072	sp|Q8NE28|STKL1_HUMAN	tr|A0A4U1FNL2|A0A4U1FNL2_MONMO
OG0004073	sp|Q8TAI7|REBL1_HUMAN	tr|A0A4U1ED58|A0A4U1ED58_MONMO
OG0004074	sp|Q8WWP7|GIMA1_HUMAN	tr|A0A4U1FQ63|A0A4U1FQ63_MONMO
OG0004075	sp|Q8WYQ9|ZCH14_HUMAN	tr|A0A4U1EY15|A0A4U1EY15_MONMO
OG0004076	sp|Q96F81|DISP1_HUMAN	tr|A0A4V5P841|A0A4V5P841_MONMO
OG0004077	sp|Q96MH6|TMM68_HUMAN	tr|A0A4U1EXY0|A0A4U1EXY0_MONMO
OG0004078	sp|Q96QE2|MYCT_HUMAN	tr|A0A4U1EHT0|A0A4U1EHT0_MONMO
OG0004079	sp|Q9BT43|RPC7L_HUMAN	tr|A0A4U1EUJ2|A0A4U1EUJ2_MONMO
OG0004080	sp|Q9BUL8|PDC10_HUMAN	tr|A0A4U1ERC5|A0A4U1ERC5_MONMO
OG0004081	sp|Q9BVV8|F174C_HUMAN	tr|A0A4U1EVU3|A0A4U1EVU3_MONMO
OG0004082	sp|Q9NQ11|AT132_HUMAN	tr|A0A4U1EL68|A0A4U1EL68_MONMO
OG0004083	sp|Q9NS98|SEM3G_HUMAN	tr|A0A4U1EYP8|A0A4U1EYP8_MONMO
OG0004084	sp|Q9NTG1|PKDRE_HUMAN	tr|A0A4U1EYH8|A0A4U1EYH8_MONMO
OG0004085	sp|Q9UHV5|RPGFL_HUMAN	tr|A0A4U1FHL6|A0A4U1FHL6_MONMO
OG0004086	sp|Q9UI42|CBPA4_HUMAN	tr|A0A4U1EE98|A0A4U1EE98_MONMO
OG0004087	sp|Q9UJJ9|GNPTG_HUMAN	tr|A0A4U1FMU6|A0A4U1FMU6_MONMO
OG0004088	sp|Q9UJM3|ERRFI_HUMAN	tr|A0A4U1FN18|A0A4U1FN18_MONMO
OG0004089	sp|Q9UNA3|A4GCT_HUMAN	tr|A0A4U1ELJ3|A0A4U1ELJ3_MONMO
OG0004090	sp|Q9Y276|BCS1_HUMAN	tr|A0A4U1ESN7|A0A4U1ESN7_MONMO
OG0004091	sp|Q9Y5N6|ORC6_HUMAN	tr|A0A4U1F4U2|A0A4U1F4U2_MONMO
OG0004092	sp|A5YM72|CRNS1_HUMAN	tr|A0A4U1ELH2|A0A4U1ELH2_MONMO
OG0004093	sp|O15533|TPSN_HUMAN	tr|A0A4U1FI21|A0A4U1FI21_MONMO
OG0004094	sp|O43572|AKA10_HUMAN	tr|A0A4V6WPD4|A0A4V6WPD4_MONMO
OG0004095	sp|O60427|FADS1_HUMAN	tr|A0A4U1FMF5|A0A4U1FMF5_MONMO
OG0004096	sp|O75113|N4BP1_HUMAN	tr|A0A4U1ENW4|A0A4U1ENW4_MONMO
OG0004097	sp|O75969|AKAP3_HUMAN	tr|A0A4V5PAE9|A0A4V5PAE9_MONMO
OG0004098	sp|P00918|CAH2_HUMAN	tr|A0A4U1EMY7|A0A4U1EMY7_MONMO
OG0004099	sp|P02679|FIBG_HUMAN	tr|A0A4U1FKU5|A0A4U1FKU5_MONMO
OG0004100	sp|P02748|CO9_HUMAN	tr|A0A4U1EM71|A0A4U1EM71_MONMO
OG0004101	sp|P09543|CN37_HUMAN	tr|A0A4U1FHC8|A0A4U1FHC8_MONMO
OG0004102	sp|P10301|RRAS_HUMAN	tr|A0A4U1FTY1|A0A4U1FTY1_MONMO
OG0004103	sp|P18858|DNLI1_HUMAN	tr|A0A4U1FZI8|A0A4U1FZI8_MONMO
OG0004104	sp|P22304|IDS_HUMAN	tr|A0A4V5P6X8|A0A4V5P6X8_MONMO
OG0004105	sp|P41159|LEP_HUMAN	tr|A0A4U1EEC2|A0A4U1EEC2_MONMO
OG0004106	sp|P49589|SYCC_HUMAN	tr|A0A4U1FQM9|A0A4U1FQM9_MONMO
OG0004107	sp|P56705|WNT4_HUMAN	tr|A0A4U1FSR0|A0A4U1FSR0_MONMO
OG0004108	sp|P82675|RT05_HUMAN	tr|A0A4U1F5B8|A0A4U1F5B8_MONMO
OG0004109	sp|P98164|LRP2_HUMAN	tr|A0A4U1EUF2|A0A4U1EUF2_MONMO
OG0004110	sp|Q07325|CXCL9_HUMAN	tr|A0A4U1EKK9|A0A4U1EKK9_MONMO
OG0004111	sp|Q12980|NPRL3_HUMAN	tr|A0A4V5PAL0|A0A4V5PAL0_MONMO
OG0004112	sp|Q15035|TRAM2_HUMAN	tr|A0A4V5P7W9|A0A4V5P7W9_MONMO
OG0004113	sp|Q16352|AINX_HUMAN	tr|A0A4V5P780|A0A4V5P780_MONMO
OG0004114	sp|Q4KMG0|CDON_HUMAN	tr|A0A4U1EE39|A0A4U1EE39_MONMO
OG0004115	sp|Q5BN46|PIRC1_HUMAN	tr|A0A4U1FNL8|A0A4U1FNL8_MONMO
OG0004116	sp|Q5D0E6|DALD3_HUMAN	tr|A0A4U1ENX7|A0A4U1ENX7_MONMO
OG0004117	sp|Q5THK1|PR14L_HUMAN	tr|A0A4U1ED19|A0A4U1ED19_MONMO
OG0004119	sp|Q76I76|SSH2_HUMAN	tr|A0A4U1FCQ4|A0A4U1FCQ4_MONMO
OG0004120	sp|Q7LGA3|HS2ST_HUMAN	tr|A0A4U1F7I6|A0A4U1F7I6_MONMO
OG0004121	sp|Q86WG3|ATCAY_HUMAN	tr|A0A4U1F9T8|A0A4U1F9T8_MONMO
OG0004122	sp|Q86WZ0|HEAT4_HUMAN	tr|A0A4U1F7B1|A0A4U1F7B1_MONMO
OG0004123	sp|Q86XM0|CTSRD_HUMAN	tr|A0A4U1F9P3|A0A4U1F9P3_MONMO
OG0004124	sp|Q86YL5|TDRP_HUMAN	tr|A0A4U1FPA1|A0A4U1FPA1_MONMO
OG0004125	sp|Q8IVS8|GLCTK_HUMAN	tr|A0A4U1EYN0|A0A4U1EYN0_MONMO
OG0004126	sp|Q8N1P7|CRBG2_HUMAN	tr|A0A4U1F523|A0A4U1F523_MONMO
OG0004127	sp|Q8N554|ZN276_HUMAN	tr|A0A4U1ERI5|A0A4U1ERI5_MONMO
OG0004128	sp|Q8N9B4|ANR42_HUMAN	tr|A0A4V5P7X7|A0A4V5P7X7_MONMO
OG0004129	sp|Q8NBQ7|AQP11_HUMAN	tr|A0A4U1FB18|A0A4U1FB18_MONMO
OG0004130	sp|Q8NC54|KCT2_HUMAN	tr|A0A4V5P7V2|A0A4V5P7V2_MONMO
OG0004131	sp|Q8TDG4|HELQ_HUMAN	tr|A0A4U1FBA7|A0A4U1FBA7_MONMO
OG0004132	sp|Q8TEB1|DCA11_HUMAN	tr|A0A4U1EQ16|A0A4U1EQ16_MONMO
OG0004133	sp|Q8WYP3|RIN2_HUMAN	tr|A0A4V5P989|A0A4V5P989_MONMO
OG0004134	sp|Q96EG1|ARSG_HUMAN	tr|A0A4U1FH09|A0A4U1FH09_MONMO
OG0004135	sp|Q99542|MMP19_HUMAN	tr|A0A4U1FQT0|A0A4U1FQT0_MONMO
OG0004136	sp|Q9BYE7|PCGF6_HUMAN	tr|A0A4U1EI75|A0A4U1EI75_MONMO
OG0004137	sp|Q9H582|ZN644_HUMAN	tr|A0A4U1FFB7|A0A4U1FFB7_MONMO
OG0004138	sp|Q9H6X4|TM134_HUMAN	tr|A0A4V5P6G8|A0A4V5P6G8_MONMO
OG0004139	sp|Q9HCC6|HES4_HUMAN	tr|A0A4U1F0W6|A0A4U1F0W6_MONMO
OG0004140	sp|Q9NR21|PAR11_HUMAN	tr|A0A4U1FDH4|A0A4U1FDH4_MONMO
OG0004141	sp|Q9NR50|EI2BG_HUMAN	tr|A0A4U1F6S1|A0A4U1F6S1_MONMO
OG0004142	sp|Q9NRV9|HEBP1_HUMAN	tr|A0A4U1FPS9|A0A4U1FPS9_MONMO
OG0004143	sp|Q9NUV9|GIMA4_HUMAN	tr|A0A4U1FMI9|A0A4U1FMI9_MONMO
OG0004144	sp|Q9NVM1|EVA1B_HUMAN	tr|A0A4V6WP50|A0A4V6WP50_MONMO
OG0004145	sp|Q9NX55|HYPK_HUMAN	tr|A0A4U1F8Q4|A0A4U1F8Q4_MONMO
OG0004146	sp|Q9ULW3|ABT1_HUMAN	tr|A0A4U1EJC0|A0A4U1EJC0_MONMO
OG0004147	sp|Q9Y4Y9|LSM5_HUMAN	tr|A0A4U1FSD5|A0A4U1FSD5_MONMO
OG0004148	sp|O00411|RPOM_HUMAN	tr|A0A4U1EXB6|A0A4U1EXB6_MONMO
OG0004149	sp|O00444|PLK4_HUMAN	tr|A0A4U1EPB7|A0A4U1EPB7_MONMO
OG0004150	sp|O00567|NOP56_HUMAN	tr|A0A4U1FF83|A0A4U1FF83_MONMO
OG0004151	sp|O15342|VA0E1_HUMAN	tr|A0A4V5P6Z2|A0A4V5P6Z2_MONMO
OG0004152	sp|O94888|UBXN7_HUMAN	tr|A0A4U1FCE6|A0A4U1FCE6_MONMO
OG0004153	sp|O94923|GLCE_HUMAN	tr|A0A4U1F748|A0A4U1F748_MONMO
OG0004154	sp|O95473|SNG4_HUMAN	tr|A0A4U1FV06|A0A4U1FV06_MONMO
OG0004156	sp|P0DJ93|SIM13_HUMAN	tr|A0A4U1ED89|A0A4U1ED89_MONMO
OG0004157	sp|P14316|IRF2_HUMAN	tr|A0A4U1FPA5|A0A4U1FPA5_MONMO
OG0004158	sp|P19388|RPAB1_HUMAN	tr|A0A4U1EVM1|A0A4U1EVM1_MONMO
OG0004159	sp|P20701|ITAL_HUMAN	tr|A0A4U1FKL2|A0A4U1FKL2_MONMO
OG0004160	sp|P32247|BRS3_HUMAN	tr|A0A4U1EV92|A0A4U1EV92_MONMO
OG0004161	sp|P35269|T2FA_HUMAN	tr|A0A4U1EPB6|A0A4U1EPB6_MONMO
OG0004162	sp|P49716|CEBPD_HUMAN	tr|A0A4U1F741|A0A4U1F741_MONMO
OG0004163	sp|P51587|BRCA2_HUMAN	tr|A0A4U1FDH0|A0A4U1FDH0_MONMO
OG0004164	sp|P61129|ZC3H6_HUMAN	tr|A0A4U1EGF7|A0A4U1EGF7_MONMO
OG0004165	sp|Q0P6D6|CCD15_HUMAN	tr|A0A4U1EHS3|A0A4U1EHS3_MONMO
OG0004166	sp|Q13495|MAMD1_HUMAN	tr|A0A4U1F8C0|A0A4U1F8C0_MONMO
OG0004167	sp|Q15019|SEPT2_HUMAN	tr|A0A4U1F7P7|A0A4U1F7P7_MONMO
OG0004168	sp|Q16678|CP1B1_HUMAN	tr|A0A4U1EKC9|A0A4U1EKC9_MONMO
OG0004169	sp|Q5I0G3|MDH1B_HUMAN	tr|A0A4U1FL01|A0A4U1FL01_MONMO
OG0004170	sp|Q5T3U5|MRP7_HUMAN	tr|A0A4U1FQG5|A0A4U1FQG5_MONMO
OG0004171	sp|Q5T8D3|ACBD5_HUMAN	tr|A0A4U1FF36|A0A4U1FF36_MONMO
OG0004172	sp|Q5TA50|CPTP_HUMAN	tr|A0A4U1F175|A0A4U1F175_MONMO
OG0004173	sp|Q60I27|AL2CL_HUMAN	tr|A0A4U1EDC4|A0A4U1EDC4_MONMO
OG0004174	sp|Q659A1|ICE2_HUMAN	tr|A0A4U1FGB6|A0A4U1FGB6_MONMO
OG0004175	sp|Q6P3W7|SCYL2_HUMAN	tr|A0A4U1EV93|A0A4U1EV93_MONMO
OG0004176	sp|Q6ZTR5|CFA47_HUMAN	tr|A0A4U1EPC5|A0A4U1EPC5_MONMO
OG0004177	sp|Q6ZVT6|CF20D_HUMAN	tr|A0A4U1FSN6|A0A4U1FSN6_MONMO
OG0004178	sp|Q86WR7|PRSR2_HUMAN	tr|A0A4U1FEW8|A0A4U1FEW8_MONMO
OG0004179	sp|Q8N3C7|CLIP4_HUMAN	tr|A0A4V5P8M8|A0A4V5P8M8_MONMO
OG0004180	sp|Q8N9F7|GDPD1_HUMAN	tr|A0A4U1F0G0|A0A4U1F0G0_MONMO
