Orthogroup	Homo_sapiens	Rhinopithecus_roxellana
OG0007973	sp|Q96AQ6|PBIP1_HUMAN	tr|A0A2K6REV1|A0A2K6REV1_RHIRO
OG0007974	sp|Q96B96|LDAF1_HUMAN	tr|A0A2K6RG11|A0A2K6RG11_RHIRO
OG0007975	sp|Q96K75|ZN514_HUMAN	tr|A0A2K6RLU8|A0A2K6RLU8_RHIRO
OG0007976	sp|Q96L58|B3GT6_HUMAN	tr|A0A2K6PQJ7|A0A2K6PQJ7_RHIRO
OG0007977	sp|Q96MW7|TIGD1_HUMAN	tr|A0A2K6NLN7|A0A2K6NLN7_RHIRO
OG0007978	sp|Q96PC2|IP6K3_HUMAN	tr|A0A2K6QQ55|A0A2K6QQ55_RHIRO
OG0007979	sp|Q9BQ16|TICN3_HUMAN	tr|A0A2K6QC29|A0A2K6QC29_RHIRO
OG0007980	sp|Q9BRQ6|MIC25_HUMAN	tr|A0A2K6P8D3|A0A2K6P8D3_RHIRO
OG0007981	sp|Q9BT30|ALKB7_HUMAN	tr|A0A2K6RFP9|A0A2K6RFP9_RHIRO
OG0007982	sp|Q9BUK0|CHCH7_HUMAN	tr|A0A2K6PC50|A0A2K6PC50_RHIRO
OG0007983	sp|Q9BUK6|MSTO1_HUMAN	tr|A0A2K6QRM4|A0A2K6QRM4_RHIRO
OG0007984	sp|Q9H1D9|RPC6_HUMAN	tr|A0A2K6QUU0|A0A2K6QUU0_RHIRO
OG0007985	sp|Q9H9R9|DBND1_HUMAN	tr|A0A2K6NTX4|A0A2K6NTX4_RHIRO
OG0007986	sp|Q9NRM2|ZN277_HUMAN	tr|A0A2K6R9K3|A0A2K6R9K3_RHIRO
OG0007987	sp|Q9NWZ3|IRAK4_HUMAN	tr|A0A2K6QAA7|A0A2K6QAA7_RHIRO
OG0007988	sp|Q9UEG4|ZN629_HUMAN	tr|A0A2K6RXP5|A0A2K6RXP5_RHIRO
OG0007989	sp|Q9UGP8|SEC63_HUMAN	tr|A0A2K6Q3L4|A0A2K6Q3L4_RHIRO
OG0007990	sp|Q9UJ70|NAGK_HUMAN	tr|A0A2K6RWD1|A0A2K6RWD1_RHIRO
OG0007991	sp|Q9UK53|ING1_HUMAN	tr|A0A2K6Q324|A0A2K6Q324_RHIRO
OG0007992	sp|Q9UK99|FBX3_HUMAN	tr|A0A2K6QW28|A0A2K6QW28_RHIRO
OG0007993	sp|Q9Y2G7|ZFP30_HUMAN	tr|A0A2K6QR32|A0A2K6QR32_RHIRO
OG0007994	sp|A1L3X0|ELOV7_HUMAN	tr|A0A2K6N6X3|A0A2K6N6X3_RHIRO
OG0007995	sp|A6NGG3|CI092_HUMAN	tr|A0A2K6PVH9|A0A2K6PVH9_RHIRO
OG0007996	sp|C9JSJ3|MEIOS_HUMAN	tr|A0A2K6QF36|A0A2K6QF36_RHIRO
OG0007997	sp|O00482|NR5A2_HUMAN	tr|A0A2K6QCK7|A0A2K6QCK7_RHIRO
OG0007998	sp|O14921|RGS13_HUMAN	tr|A0A2K6P4S3|A0A2K6P4S3_RHIRO
OG0007999	sp|O15033|AREL1_HUMAN	tr|A0A2K6PBB2|A0A2K6PBB2_RHIRO
OG0008000	sp|O15119|TBX3_HUMAN	tr|A0A2K6QKE6|A0A2K6QKE6_RHIRO
OG0008001	sp|O75074|LRP3_HUMAN	tr|A0A2K6RW87|A0A2K6RW87_RHIRO
OG0008002	sp|P05067|A4_HUMAN	tr|A0A2K6QWQ6|A0A2K6QWQ6_RHIRO
OG0008003	sp|P08887|IL6RA_HUMAN	tr|A0A2K6QCX3|A0A2K6QCX3_RHIRO
OG0008004	sp|P11229|ACM1_HUMAN	tr|A0A2K6ND32|A0A2K6ND32_RHIRO
OG0008005	sp|P15151|PVR_HUMAN	tr|A0A2K6RSP4|A0A2K6RSP4_RHIRO
OG0008006	sp|P18428|LBP_HUMAN	tr|A0A2K6NU24|A0A2K6NU24_RHIRO
OG0008007	sp|P24522|GA45A_HUMAN	tr|A0A2K6PK30|A0A2K6PK30_RHIRO
OG0008008	sp|P37268|FDFT_HUMAN	tr|A0A2K6RJ97|A0A2K6RJ97_RHIRO
OG0008009	sp|P55040|GEM_HUMAN	tr|A0A2K6RTM3|A0A2K6RTM3_RHIRO
OG0008010	sp|P61966|AP1S1_HUMAN	tr|A0A2K6RE04|A0A2K6RE04_RHIRO
OG0008011	sp|P62995|TRA2B_HUMAN	tr|A0A2K6Q2Z5|A0A2K6Q2Z5_RHIRO
OG0008012	sp|P78395|PRAME_HUMAN	tr|A0A2K6QD00|A0A2K6QD00_RHIRO
OG0008013	sp|P84090|ERH_HUMAN	tr|A0A2K6PL71|A0A2K6PL71_RHIRO
OG0008014	sp|Q00403|TF2B_HUMAN	tr|A0A2K6NPI1|A0A2K6NPI1_RHIRO
OG0008015	sp|Q04771|ACVR1_HUMAN	tr|A0A2K6NQB5|A0A2K6NQB5_RHIRO
OG0008016	sp|Q12872|SFSWA_HUMAN	tr|A0A2K6PGK8|A0A2K6PGK8_RHIRO
OG0008017	sp|Q13201|MMRN1_HUMAN	tr|A0A2K6R803|A0A2K6R803_RHIRO
OG0008018	sp|Q14139|UBE4A_HUMAN	tr|A0A2K6RPA4|A0A2K6RPA4_RHIRO
OG0008019	sp|Q14686|NCOA6_HUMAN	tr|A0A2K6P5F3|A0A2K6P5F3_RHIRO
OG0008020	sp|Q495C1|RN212_HUMAN	tr|A0A2K6RQW8|A0A2K6RQW8_RHIRO
OG0008021	sp|Q49AJ0|F135B_HUMAN	tr|A0A2K6P143|A0A2K6P143_RHIRO
OG0008022	sp|Q4LE39|ARI4B_HUMAN	tr|A0A2K6RTY8|A0A2K6RTY8_RHIRO
OG0008023	sp|Q6ZVH7|ESPNL_HUMAN	tr|A0A2K6QQ34|A0A2K6QQ34_RHIRO
OG0008024	sp|Q6ZW49|PAXI1_HUMAN	tr|A0A2K6R0M8|A0A2K6R0M8_RHIRO
OG0008025	sp|Q7Z4L9|PPR42_HUMAN	tr|A0A2K6R2A7|A0A2K6R2A7_RHIRO
OG0008026	sp|Q8IXA5|SACA3_HUMAN	tr|A0A2K6Q9R8|A0A2K6Q9R8_RHIRO
OG0008027	sp|Q8N3P4|VPS8_HUMAN	tr|A0A2K6QMJ8|A0A2K6QMJ8_RHIRO
OG0008028	sp|Q8N490|PNKD_HUMAN	tr|A0A2K6RW49|A0A2K6RW49_RHIRO
OG0008029	sp|Q8TD20|GTR12_HUMAN	tr|A0A2K6RWT1|A0A2K6RWT1_RHIRO
OG0008030	sp|Q8TEW6|DOK4_HUMAN	tr|A0A2K6PW78|A0A2K6PW78_RHIRO
OG0008031	sp|Q8WY91|THAP4_HUMAN	tr|A0A2K6RTA3|A0A2K6RTA3_RHIRO
OG0008032	sp|Q96A56|T53I1_HUMAN	tr|A0A2K6PUJ3|A0A2K6PUJ3_RHIRO
OG0008033	sp|Q96AN5|TM143_HUMAN	tr|A0A2K6PYH5|A0A2K6PYH5_RHIRO
OG0008034	sp|Q96BS2|CHP3_HUMAN	tr|A0A2K6PDN5|A0A2K6PDN5_RHIRO
OG0008035	sp|Q96K19|RN170_HUMAN	tr|A0A2K6Q002|A0A2K6Q002_RHIRO
OG0008036	sp|Q96M69|LRGUK_HUMAN	tr|A0A2K6QQB4|A0A2K6QQB4_RHIRO
OG0008037	sp|Q96NB1|CEP20_HUMAN	tr|A0A2K6QWU4|A0A2K6QWU4_RHIRO
OG0008038	sp|Q96NG3|ODAD4_HUMAN	tr|A0A2K6RIY0|A0A2K6RIY0_RHIRO
OG0008039	sp|Q99536|VAT1_HUMAN	tr|A0A2K6R4V9|A0A2K6R4V9_RHIRO
OG0008040	sp|Q9BRJ2|RM45_HUMAN	tr|A0A2K6PLA7|A0A2K6PLA7_RHIRO
OG0008041	sp|Q9BZE7|EVG1_HUMAN	tr|A0A2K6PLQ3|A0A2K6PLQ3_RHIRO
OG0008042	sp|Q9H7E9|CH033_HUMAN	tr|A0A2K6QLL5|A0A2K6QLL5_RHIRO
OG0008043	sp|Q9H8Y8|GORS2_HUMAN	tr|A0A2K6PYS3|A0A2K6PYS3_RHIRO
OG0008044	sp|Q9HAP2|MLXIP_HUMAN	tr|A0A2K6QZX4|A0A2K6QZX4_RHIRO
OG0008045	sp|Q9HBH1|DEFM_HUMAN	tr|A0A2K6RQL5|A0A2K6RQL5_RHIRO
OG0008046	sp|Q9HC77|CENPJ_HUMAN	tr|A0A2K6R1C6|A0A2K6R1C6_RHIRO
OG0008047	sp|Q9NR16|C163B_HUMAN	tr|A0A2K6PSU2|A0A2K6PSU2_RHIRO
OG0008048	sp|Q9NRX1|PNO1_HUMAN	tr|A0A2K6NDB8|A0A2K6NDB8_RHIRO
OG0008049	sp|Q9NUG6|PDRG1_HUMAN	tr|A0A2K6QZF1|A0A2K6QZF1_RHIRO
OG0008050	sp|Q9NV70|EXOC1_HUMAN	tr|A0A2K6RGP7|A0A2K6RGP7_RHIRO
OG0008051	sp|Q9NWN3|FBX34_HUMAN	tr|A0A2K6NC84|A0A2K6NC84_RHIRO
OG0008052	sp|Q9P1Y5|CAMP3_HUMAN	tr|A0A2K6PFM4|A0A2K6PFM4_RHIRO
OG0008053	sp|Q9UBW8|CSN7A_HUMAN	tr|A0A2K6R697|A0A2K6R697_RHIRO
OG0008054	sp|Q9UHV9|PFD2_HUMAN	tr|A0A2K6RUA8|A0A2K6RUA8_RHIRO
OG0008055	sp|Q9UHW5|GPN3_HUMAN	tr|A0A2K6RF39|A0A2K6RF39_RHIRO
OG0008056	sp|Q9UKP4|ATS7_HUMAN	tr|A0A2K6RB05|A0A2K6RB05_RHIRO
OG0008057	sp|Q9ULH7|MRTFB_HUMAN	tr|A0A2K6NE47|A0A2K6NE47_RHIRO
OG0008058	sp|Q9Y222|DMTF1_HUMAN	tr|A0A2K6RDA1|A0A2K6RDA1_RHIRO
OG0008059	sp|Q9Y241|HIG1A_HUMAN	tr|A0A2K6NX39|A0A2K6NX39_RHIRO
OG0008060	sp|Q9Y242|TCF19_HUMAN	tr|A0A2K6PCN6|A0A2K6PCN6_RHIRO
OG0008061	sp|Q9Y314|NOSIP_HUMAN	tr|A0A2K6P7V6|A0A2K6P7V6_RHIRO
OG0008062	sp|Q9Y5L0|TNPO3_HUMAN	tr|A0A2K6QQW5|A0A2K6QQW5_RHIRO
OG0008063	sp|Q9Y5U9|IR3IP_HUMAN	tr|A0A2K6RB02|A0A2K6RB02_RHIRO
OG0008064	sp|A0AVF1|IFT56_HUMAN	tr|A0A2K6PCG7|A0A2K6PCG7_RHIRO
OG0008065	sp|A8MTA8|F166B_HUMAN	tr|A0A2K6Q746|A0A2K6Q746_RHIRO
OG0008066	sp|O15047|SET1A_HUMAN	tr|A0A2K6QVR7|A0A2K6QVR7_RHIRO
OG0008067	sp|O15403|MOT7_HUMAN	tr|A0A2K6P337|A0A2K6P337_RHIRO
OG0008068	sp|O15446|RPA34_HUMAN	tr|A0A2K6RGX5|A0A2K6RGX5_RHIRO
OG0008069	sp|P02100|HBE_HUMAN	tr|A0A2K6R3K8|A0A2K6R3K8_RHIRO
OG0008070	sp|P0C1H6|H2BFM_HUMAN	tr|A0A2K6QB15|A0A2K6QB15_RHIRO
OG0008072	sp|P13498|CY24A_HUMAN	tr|A0A2K6R5E3|A0A2K6R5E3_RHIRO
OG0008073	sp|P15884|ITF2_HUMAN	tr|A0A2K6QNJ6|A0A2K6QNJ6_RHIRO
OG0008074	sp|P20073|ANXA7_HUMAN	tr|A0A2K6QHP6|A0A2K6QHP6_RHIRO
OG0008075	sp|P24385|CCND1_HUMAN	tr|A0A2K6PL04|A0A2K6PL04_RHIRO
OG0008076	sp|P26572|MGAT1_HUMAN	tr|A0A2K6NLC0|A0A2K6NLC0_RHIRO
OG0008077	sp|P30043|BLVRB_HUMAN	tr|A0A2K6R471|A0A2K6R471_RHIRO
OG0008078	sp|P42357|HUTH_HUMAN	tr|A0A2K6PWY5|A0A2K6PWY5_RHIRO
OG0008079	sp|P48146|NPBW2_HUMAN	tr|A0A2K6N9L0|A0A2K6N9L0_RHIRO
OG0008080	sp|P60880|SNP25_HUMAN	tr|A0A2K6R755|A0A2K6R755_RHIRO
OG0008081	sp|P78332|RBM6_HUMAN	tr|A0A2K6P0K3|A0A2K6P0K3_RHIRO
OG0008082	sp|P80365|DHI2_HUMAN	tr|A0A2K6NU65|A0A2K6NU65_RHIRO
OG0008083	sp|Q03188|CENPC_HUMAN	tr|A0A2K6PW20|A0A2K6PW20_RHIRO
OG0008084	sp|Q13336|UT1_HUMAN	tr|A0A2K6PU07|A0A2K6PU07_RHIRO
OG0008085	sp|Q14146|URB2_HUMAN	tr|A0A2K6QUB8|A0A2K6QUB8_RHIRO
OG0008086	sp|Q14209|E2F2_HUMAN	tr|A0A2K6P1B6|A0A2K6P1B6_RHIRO
OG0008087	sp|Q15800|MSMO1_HUMAN	tr|A0A2K6RAH7|A0A2K6RAH7_RHIRO
OG0008088	sp|Q16819|MEP1A_HUMAN	tr|A0A2K6PCS7|A0A2K6PCS7_RHIRO
OG0008089	sp|Q49AM3|TTC31_HUMAN	tr|A0A2K6QVB6|A0A2K6QVB6_RHIRO
OG0008090	sp|Q58F21|BRDT_HUMAN	tr|A0A2K6P6T6|A0A2K6P6T6_RHIRO
OG0008091	sp|Q5SV97|PERM1_HUMAN	tr|A0A2K6RS08|A0A2K6RS08_RHIRO
OG0008092	sp|Q5T5D7|ZN684_HUMAN	tr|A0A2K6PJ08|A0A2K6PJ08_RHIRO
OG0008093	sp|Q5TD97|FHL5_HUMAN	tr|A0A2K6R4W7|A0A2K6R4W7_RHIRO
OG0008094	sp|Q68CP4|HGNAT_HUMAN	tr|A0A2K6PA92|A0A2K6PA92_RHIRO
OG0008095	sp|Q6E213|AWAT2_HUMAN	tr|A0A2K6NTY0|A0A2K6NTY0_RHIRO
OG0008096	sp|Q6P5W5|S39A4_HUMAN	tr|A0A2K6PGN4|A0A2K6PGN4_RHIRO
OG0008097	sp|Q6PGQ7|BORA_HUMAN	tr|A0A2K6PF31|A0A2K6PF31_RHIRO
OG0008098	sp|Q6QNK2|AGRD1_HUMAN	tr|A0A2K6Q527|A0A2K6Q527_RHIRO
OG0008099	sp|Q6WBX8|RAD9B_HUMAN	tr|A0A2K6P125|A0A2K6P125_RHIRO
OG0008100	sp|Q6ZRI8|RHG36_HUMAN	tr|A0A2K6NBP5|A0A2K6NBP5_RHIRO
OG0008101	sp|Q71RS6|NCKX5_HUMAN	tr|A0A2K6QBJ3|A0A2K6QBJ3_RHIRO
OG0008102	sp|Q7KZN9|COX15_HUMAN	tr|A0A2K6Q6D5|A0A2K6Q6D5_RHIRO
OG0008103	sp|Q7Z3E2|CC186_HUMAN	tr|A0A2K6QYE1|A0A2K6QYE1_RHIRO
OG0008104	sp|Q7Z7J7|LHPL4_HUMAN	tr|A0A2K6PZB6|A0A2K6PZB6_RHIRO
OG0008105	sp|Q86WB0|ZC3C1_HUMAN	tr|A0A2K6R719|A0A2K6R719_RHIRO
OG0008106	sp|Q8IVS2|FABD_HUMAN	tr|A0A2K6R2M3|A0A2K6R2M3_RHIRO
OG0008107	sp|Q8IW36|ZN695_HUMAN	tr|A0A2K6Q4A9|A0A2K6Q4A9_RHIRO
OG0008108	sp|Q8IZF2|AGRF5_HUMAN	tr|A0A2K6RDM7|A0A2K6RDM7_RHIRO
OG0008109	sp|Q8N118|CP4X1_HUMAN	tr|A0A2K6RE03|A0A2K6RE03_RHIRO
OG0008110	sp|Q8NCY6|MSD4_HUMAN	tr|A0A2K6RP39|A0A2K6RP39_RHIRO
OG0008111	sp|Q8TC29|ENKUR_HUMAN	tr|A0A2K6PTE5|A0A2K6PTE5_RHIRO
OG0008112	sp|Q8TDC0|MYOZ3_HUMAN	tr|A0A2K6Q5A5|A0A2K6Q5A5_RHIRO
OG0008113	sp|Q8WWV6|FCAMR_HUMAN	tr|A0A2K6QXC3|A0A2K6QXC3_RHIRO
OG0008114	sp|Q92643|GPI8_HUMAN	tr|A0A2K6Q390|A0A2K6Q390_RHIRO
OG0008115	sp|Q96G27|WBP1_HUMAN	tr|A0A2K6PDT4|A0A2K6PDT4_RHIRO
OG0008116	sp|Q96KQ7|EHMT2_HUMAN	tr|A0A2K6NXS2|A0A2K6NXS2_RHIRO
OG0008117	sp|Q96MG8|PCMD1_HUMAN	tr|A0A2K6PTS7|A0A2K6PTS7_RHIRO
OG0008118	sp|Q96RP8|KCNA7_HUMAN	tr|A0A2K6RVR9|A0A2K6RVR9_RHIRO
OG0008119	sp|Q96SC8|DMTA2_HUMAN	tr|A0A2K6NGA4|A0A2K6NGA4_RHIRO
OG0008120	sp|Q9H0A0|NAT10_HUMAN	tr|A0A2K6NF96|A0A2K6NF96_RHIRO
OG0008121	sp|Q9H116|GZF1_HUMAN	tr|A0A2K6P7E2|A0A2K6P7E2_RHIRO
OG0008122	sp|Q9H227|GBA3_HUMAN	tr|A0A2K6P4U2|A0A2K6P4U2_RHIRO
OG0008123	sp|Q9NXS2|QPCTL_HUMAN	tr|A0A2K6RGY4|A0A2K6RGY4_RHIRO
OG0008124	sp|Q9NYZ3|GTSE1_HUMAN	tr|A0A2K6Q2R6|A0A2K6Q2R6_RHIRO
OG0008125	sp|Q9NZU5|LMCD1_HUMAN	tr|A0A2K6NL53|A0A2K6NL53_RHIRO
OG0008126	sp|Q9P2F8|SI1L2_HUMAN	tr|A0A2K6RRI4|A0A2K6RRI4_RHIRO
OG0008127	sp|Q9UFV1|TBC29_HUMAN	tr|A0A2K6Q4A5|A0A2K6Q4A5_RHIRO
OG0008128	sp|Q9UKN8|TF3C4_HUMAN	tr|A0A2K6NF01|A0A2K6NF01_RHIRO
OG0008129	sp|Q9Y315|DEOC_HUMAN	tr|A0A2K6RWC2|A0A2K6RWC2_RHIRO
OG0008130	sp|A0A5B6|TVB28_HUMAN	tr|A0A2K6NDH2|A0A2K6NDH2_RHIRO
OG0008131	sp|A6NK58|LIPT2_HUMAN	tr|A0A2K6RSE8|A0A2K6RSE8_RHIRO
OG0008132	sp|A8MV24|CQ098_HUMAN	tr|A0A2K6NP86|A0A2K6NP86_RHIRO
OG0008133	sp|O14610|GBGT2_HUMAN	tr|A0A2K6NM21|A0A2K6NM21_RHIRO
OG0008134	sp|O14744|ANM5_HUMAN	tr|A0A2K6NY20|A0A2K6NY20_RHIRO
OG0008135	sp|O43823|AKAP8_HUMAN	tr|A0A2K6PD71|A0A2K6PD71_RHIRO
OG0008136	sp|O75762|TRPA1_HUMAN	tr|A0A2K6QPP6|A0A2K6QPP6_RHIRO
OG0008137	sp|O95402|MED26_HUMAN	tr|A0A2K6P996|A0A2K6P996_RHIRO
OG0008138	sp|P02778|CXL10_HUMAN	tr|A0A2K6NFW1|A0A2K6NFW1_RHIRO
OG0008139	sp|P03971|MIS_HUMAN	tr|A0A2K6NY05|A0A2K6NY05_RHIRO
OG0008140	sp|P0CG13|CTF8_HUMAN	tr|A0A2K6Q0D2|A0A2K6Q0D2_RHIRO
OG0008141	sp|P15260|INGR1_HUMAN	tr|A0A2K6Q117|A0A2K6Q117_RHIRO
OG0008142	sp|P19387|RPB3_HUMAN	tr|A0A2K6RXK9|A0A2K6RXK9_RHIRO
OG0008143	sp|P21583|SCF_HUMAN	tr|A0A2K6Q660|A0A2K6Q660_RHIRO
OG0008144	sp|P21860|ERBB3_HUMAN	tr|A0A2K6P368|A0A2K6P368_RHIRO
OG0008145	sp|P30519|HMOX2_HUMAN	tr|A0A2K6N8F6|A0A2K6N8F6_RHIRO
OG0008146	sp|P42768|WASP_HUMAN	tr|A0A2K6R3F0|A0A2K6R3F0_RHIRO
OG0008147	sp|P43121|MUC18_HUMAN	tr|A0A2K6QS73|A0A2K6QS73_RHIRO
OG0008148	sp|P51504|ZNF80_HUMAN	tr|A0A2K6PTA8|A0A2K6PTA8_RHIRO
OG0008149	sp|P56915|GSC_HUMAN	tr|A0A2K6QAH5|A0A2K6QAH5_RHIRO
OG0008150	sp|P58743|S26A5_HUMAN	tr|A0A2K6PC93|A0A2K6PC93_RHIRO
OG0008151	sp|P63302|SELW_HUMAN	tr|A0A2K6P7I8|A0A2K6P7I8_RHIRO
OG0008152	sp|P78383|S35B1_HUMAN	tr|A0A2K6PWX2|A0A2K6PWX2_RHIRO
OG0008153	sp|P81605|DCD_HUMAN	tr|A0A2K6PMQ5|A0A2K6PMQ5_RHIRO
OG0008154	sp|Q13145|BAMBI_HUMAN	tr|A0A2K6RW07|A0A2K6RW07_RHIRO
OG0008155	sp|Q14690|RRP5_HUMAN	tr|A0A2K6P751|A0A2K6P751_RHIRO
OG0008156	sp|Q2M3R5|S35G1_HUMAN	tr|A0A2K6ND04|A0A2K6ND04_RHIRO
OG0008157	sp|Q5H9K5|ZMAT1_HUMAN	tr|A0A2K6QB92|A0A2K6QB92_RHIRO
OG0008158	sp|Q6IAN0|DRS7B_HUMAN	tr|A0A2K6NLV4|A0A2K6NLV4_RHIRO
OG0008159	sp|Q6IBW4|CNDH2_HUMAN	tr|A0A2K6NMB1|A0A2K6NMB1_RHIRO
OG0008160	sp|Q6PD62|CTR9_HUMAN	tr|A0A2K6PVB8|A0A2K6PVB8_RHIRO
OG0008161	sp|Q6SPF0|SAMD1_HUMAN	tr|A0A2K6RG17|A0A2K6RG17_RHIRO
OG0008162	sp|Q6ZV50|RFX8_HUMAN	tr|A0A2K6QUE9|A0A2K6QUE9_RHIRO
OG0008163	sp|Q8IVC4|ZN584_HUMAN	tr|A0A2K6NYI1|A0A2K6NYI1_RHIRO
OG0008164	sp|Q8IX03|KIBRA_HUMAN	tr|A0A2K6QSL6|A0A2K6QSL6_RHIRO
OG0008165	sp|Q8IZ81|ELMD2_HUMAN	tr|A0A2K6QLK5|A0A2K6QLK5_RHIRO
OG0008166	sp|Q8N158|GPC2_HUMAN	tr|A0A2K6NC21|A0A2K6NC21_RHIRO
OG0008167	sp|Q8N8K9|K1958_HUMAN	tr|A0A2K6QPQ7|A0A2K6QPQ7_RHIRO
OG0008168	sp|Q8WZ19|BACD1_HUMAN	tr|A0A2K6RIT5|A0A2K6RIT5_RHIRO
OG0008169	sp|Q96AW1|VOPP1_HUMAN	tr|A0A2K6PK21|A0A2K6PK21_RHIRO
OG0008170	sp|Q96MY7|F161B_HUMAN	tr|A0A2K6Q5J1|A0A2K6Q5J1_RHIRO
OG0008171	sp|Q96RD9|FCRL5_HUMAN	tr|A0A2K6RJK0|A0A2K6RJK0_RHIRO
OG0008172	sp|Q9BRX9|WDR83_HUMAN	tr|A0A2K6NJ68|A0A2K6NJ68_RHIRO
OG0008173	sp|Q9BVK8|TM147_HUMAN	tr|A0A2K6PCT5|A0A2K6PCT5_RHIRO
OG0008174	sp|Q9BYD1|RM13_HUMAN	tr|A0A2K6RPV8|A0A2K6RPV8_RHIRO
OG0008175	sp|Q9BZM6|ULBP1_HUMAN	tr|A0A2K6PB67|A0A2K6PB67_RHIRO
OG0008176	sp|Q9H251|CAD23_HUMAN	tr|A0A2K6PJG9|A0A2K6PJG9_RHIRO
OG0008177	sp|Q9H4A6|GOLP3_HUMAN	tr|A0A2K6QAE6|A0A2K6QAE6_RHIRO
OG0008178	sp|Q9H788|SH24A_HUMAN	tr|A0A2K6QND5|A0A2K6QND5_RHIRO
OG0008179	sp|Q9HBE4|IL21_HUMAN	tr|A0A2K6NA36|A0A2K6NA36_RHIRO
OG0008180	sp|Q9NQG1|MANBL_HUMAN	tr|A0A2K6NHG1|A0A2K6NHG1_RHIRO
OG0008181	sp|Q9NR12|PDLI7_HUMAN	tr|A0A2K6N7R7|A0A2K6N7R7_RHIRO
OG0008182	sp|Q9NS93|TM7S3_HUMAN	tr|A0A2K6P3E8|A0A2K6P3E8_RHIRO
OG0008183	sp|Q9NUN7|ACER3_HUMAN	tr|A0A2K6PZ68|A0A2K6PZ68_RHIRO
OG0008184	sp|Q9NV79|PCMD2_HUMAN	tr|A0A2K6R8F6|A0A2K6R8F6_RHIRO
OG0008185	sp|Q9NWS0|PIHD1_HUMAN	tr|A0A2K6R943|A0A2K6R943_RHIRO
OG0008186	sp|Q9P0K1|ADA22_HUMAN	tr|A0A2K6P2P4|A0A2K6P2P4_RHIRO
OG0008187	sp|Q9P2W6|CK021_HUMAN	tr|A0A2K6P1T3|A0A2K6P1T3_RHIRO
OG0008188	sp|Q9UBW7|ZMYM2_HUMAN	tr|A0A2K6QIX7|A0A2K6QIX7_RHIRO
OG0008189	sp|Q9UJA9|ENPP5_HUMAN	tr|A0A2K6PAM2|A0A2K6PAM2_RHIRO
OG0008190	sp|Q9UK96|FBX10_HUMAN	tr|A0A2K6RVE4|A0A2K6RVE4_RHIRO
OG0008191	sp|A0A1B0GVV1|SIM35_HUMAN	tr|A0A2K6Q4R4|A0A2K6Q4R4_RHIRO
OG0008192	sp|A6NFY4|NEMP2_HUMAN	tr|A0A2K6RHF8|A0A2K6RHF8_RHIRO
OG0008193	sp|O00476|NPT4_HUMAN	tr|A0A2K6QEM8|A0A2K6QEM8_RHIRO
OG0008194	sp|O14841|OPLA_HUMAN	tr|A0A2K6QGI7|A0A2K6QGI7_RHIRO
OG0008195	sp|O60832|DKC1_HUMAN	tr|A0A2K6RR40|A0A2K6RR40_RHIRO
OG0008196	sp|P04085|PDGFA_HUMAN	tr|A0A2K6PH50|A0A2K6PH50_RHIRO
OG0008197	sp|P06756|ITAV_HUMAN	tr|A0A2K6NBD3|A0A2K6NBD3_RHIRO
OG0008198	sp|P08133|ANXA6_HUMAN	tr|A0A2K6NX26|A0A2K6NX26_RHIRO
OG0008199	sp|P08397|HEM3_HUMAN	tr|A0A2K6QTN8|A0A2K6QTN8_RHIRO
OG0008200	sp|P10914|IRF1_HUMAN	tr|A0A2K6R6F4|A0A2K6R6F4_RHIRO
OG0008201	sp|P14635|CCNB1_HUMAN	tr|A0A2K6RQE6|A0A2K6RQE6_RHIRO
OG0008202	sp|P16333|NCK1_HUMAN	tr|A0A2K6RPL8|A0A2K6RPL8_RHIRO
OG0008203	sp|P21926|CD9_HUMAN	tr|A0A2K6NGI1|A0A2K6NGI1_RHIRO
OG0008204	sp|P24310|CX7A1_HUMAN	tr|A0A2K6QEQ1|A0A2K6QEQ1_RHIRO
OG0008205	sp|P32926|DSG3_HUMAN	tr|A0A2K6PLG6|A0A2K6PLG6_RHIRO
OG0008206	sp|P40616|ARL1_HUMAN	tr|A0A2K6QI12|A0A2K6QI12_RHIRO
OG0008207	sp|P48165|CXA8_HUMAN	tr|A0A2K6PGM1|A0A2K6PGM1_RHIRO
OG0008208	sp|P49798|RGS4_HUMAN	tr|A0A2K6NP72|A0A2K6NP72_RHIRO
OG0008209	sp|P51570|GALK1_HUMAN	tr|A0A2K6NWI5|A0A2K6NWI5_RHIRO
OG0008210	sp|P52333|JAK3_HUMAN	tr|A0A2K6NJZ6|A0A2K6NJZ6_RHIRO
OG0008211	sp|Q03154|ACY1_HUMAN	tr|A0A2K6P6Y5|A0A2K6P6Y5_RHIRO
OG0008212	sp|Q0VDF9|HSP7E_HUMAN	tr|A0A2K6RAE3|A0A2K6RAE3_RHIRO
OG0008213	sp|Q0VFZ6|CF210_HUMAN	tr|A0A2K6NUM9|A0A2K6NUM9_RHIRO
OG0008214	sp|Q15406|NR6A1_HUMAN	tr|A0A2K6P568|A0A2K6P568_RHIRO
OG0008215	sp|Q2I0M4|LRC26_HUMAN	tr|A0A2K6RRH2|A0A2K6RRH2_RHIRO
OG0008216	sp|Q3KNS1|PTHD3_HUMAN	tr|A0A2K6RX50|A0A2K6RX50_RHIRO
OG0008218	sp|Q5JUQ0|FA78A_HUMAN	tr|A0A2K6R3W8|A0A2K6R3W8_RHIRO
