Orthogroup	Homo_sapiens	Ovis_aries
OG0008787	sp|Q8IUZ0|LRC49_HUMAN	tr|W5QBR0|W5QBR0_SHEEP
OG0008788	sp|Q8IZ52|CHSS2_HUMAN	tr|W5QG52|W5QG52_SHEEP
OG0008789	sp|Q8N573|OXR1_HUMAN	tr|W5Q149|W5Q149_SHEEP
OG0008790	sp|Q8N9L1|ZIC4_HUMAN	tr|W5P613|W5P613_SHEEP
OG0008791	sp|Q8NFA0|UBP32_HUMAN	tr|W5Q884|W5Q884_SHEEP
OG0008792	sp|Q8TBP6|S2540_HUMAN	tr|W5PWG4|W5PWG4_SHEEP
OG0008793	sp|Q8TDN7|ACER1_HUMAN	tr|W5P8F2|W5P8F2_SHEEP
OG0008794	sp|Q8WTV0|SCRB1_HUMAN	tr|W5QAK8|W5QAK8_SHEEP
OG0008795	sp|Q92730|RND1_HUMAN	tr|W5QCR3|W5QCR3_SHEEP
OG0008796	sp|Q969J5|I22R2_HUMAN	tr|W5NQN8|W5NQN8_SHEEP
OG0008797	sp|Q96CN9|GCC1_HUMAN	tr|W5NUQ8|W5NUQ8_SHEEP
OG0008798	sp|Q96H35|RBM18_HUMAN	tr|W5PXT7|W5PXT7_SHEEP
OG0008799	sp|Q96RE9|ZN300_HUMAN	tr|W5PDD9|W5PDD9_SHEEP
OG0008800	sp|Q99624|S38A3_HUMAN	tr|W5PKQ6|W5PKQ6_SHEEP
OG0008801	sp|Q9BPZ3|PAIP2_HUMAN	tr|W5Q6C6|W5Q6C6_SHEEP
OG0008802	sp|Q9BR01|ST4A1_HUMAN	tr|W5QD42|W5QD42_SHEEP
OG0008803	sp|Q9BXA9|SALL3_HUMAN	tr|W5P2K8|W5P2K8_SHEEP
OG0008804	sp|Q9H6B9|EPHX3_HUMAN	tr|W5P0R9|W5P0R9_SHEEP
OG0008805	sp|Q9H799|CPLN1_HUMAN	tr|W5PL92|W5PL92_SHEEP
OG0008806	sp|Q9HAS3|S28A3_HUMAN	tr|W5PGL3|W5PGL3_SHEEP
OG0008807	sp|Q9NX70|MED29_HUMAN	tr|W5P7U4|W5P7U4_SHEEP
OG0008808	sp|Q9P086|MED11_HUMAN	tr|W5PCX7|W5PCX7_SHEEP
OG0008809	sp|Q9P2C4|TM181_HUMAN	tr|W5P2Q1|W5P2Q1_SHEEP
OG0008810	sp|Q9P2K9|DISP3_HUMAN	tr|W5NUI9|W5NUI9_SHEEP
OG0008811	sp|Q9UHG0|DCDC2_HUMAN	tr|W5PC70|W5PC70_SHEEP
OG0008812	sp|Q9UII6|DS13B_HUMAN	tr|W5PG08|W5PG08_SHEEP
OG0008813	sp|Q9UJW9|SRTD3_HUMAN	tr|W5PP06|W5PP06_SHEEP
OG0008814	sp|Q9Y2C5|S17A4_HUMAN	tr|W5NY65|W5NY65_SHEEP
OG0008815	sp|Q9Y6J0|CABIN_HUMAN	tr|W5PTN9|W5PTN9_SHEEP
OG0008816	sp|A0AVT1|UBA6_HUMAN	tr|W5PBH2|W5PBH2_SHEEP
OG0008817	sp|A6NED2|RCCD1_HUMAN	tr|W5PRX7|W5PRX7_SHEEP
OG0008818	sp|O60704|TPST2_HUMAN	tr|W5NTR0|W5NTR0_SHEEP
OG0008819	sp|O75344|FKBP6_HUMAN	tr|W5PTI9|W5PTI9_SHEEP
OG0008820	sp|O75915|PRAF3_HUMAN	tr|W5PK09|W5PK09_SHEEP
OG0008821	sp|O76039|CDKL5_HUMAN	tr|W5PWC4|W5PWC4_SHEEP
OG0008822	sp|O95159|ZFPL1_HUMAN	tr|W5PR57|W5PR57_SHEEP
OG0008823	sp|O95897|NOE2_HUMAN	tr|W5PVN8|W5PVN8_SHEEP
OG0008824	sp|P01374|TNFB_HUMAN	tr|W5PF86|W5PF86_SHEEP
OG0008825	sp|P02647|APOA1_HUMAN	tr|W5NX51|W5NX51_SHEEP
OG0008826	sp|P02775|CXCL7_HUMAN	tr|W5PZ55|W5PZ55_SHEEP
OG0008827	sp|P18405|S5A1_HUMAN	tr|W5Q017|W5Q017_SHEEP
OG0008828	sp|P30047|GFRP_HUMAN	tr|W5QGB6|W5QGB6_SHEEP
OG0008830	sp|P46199|IF2M_HUMAN	tr|A0A6P3E2M6|A0A6P3E2M6_SHEEP
OG0008831	sp|P50454|SERPH_HUMAN	tr|W5PQE5|W5PQE5_SHEEP
OG0008832	sp|P51580|TPMT_HUMAN	tr|W5PMF1|W5PMF1_SHEEP
OG0008833	sp|P51659|DHB4_HUMAN	tr|W5NRH5|W5NRH5_SHEEP
OG0008834	sp|P54802|ANAG_HUMAN	tr|W5NVW7|W5NVW7_SHEEP
OG0008835	sp|P57073|SOX8_HUMAN	tr|W5PYJ2|W5PYJ2_SHEEP
OG0008836	sp|P61353|RL27_HUMAN	tr|W5P2M4|W5P2M4_SHEEP
OG0008837	sp|P98182|ZN200_HUMAN	tr|W5NTQ0|W5NTQ0_SHEEP
OG0008838	sp|Q01826|SATB1_HUMAN	tr|W5Q210|W5Q210_SHEEP
OG0008839	sp|Q02509|OC90_HUMAN	tr|W5PAU1|W5PAU1_SHEEP
OG0008840	sp|Q02952|AKA12_HUMAN	tr|W5NYR6|W5NYR6_SHEEP
OG0008841	sp|Q03405|UPAR_HUMAN	tr|W5PGF4|W5PGF4_SHEEP
OG0008842	sp|Q08116|RGS1_HUMAN	tr|W5PJ77|W5PJ77_SHEEP
OG0008843	sp|Q12974|TP4A2_HUMAN	tr|W5NRB0|W5NRB0_SHEEP
OG0008844	sp|Q13625|ASPP2_HUMAN	tr|W5Q236|W5Q236_SHEEP
OG0008845	sp|Q13686|ALKB1_HUMAN	tr|W5NX89|W5NX89_SHEEP
OG0008846	sp|Q15047|SETB1_HUMAN	tr|W5QI91|W5QI91_SHEEP
OG0008847	sp|Q2KHR2|RFX7_HUMAN	tr|W5QI96|W5QI96_SHEEP
OG0008848	sp|Q5T1Q4|S35F1_HUMAN	tr|W5PFQ2|W5PFQ2_SHEEP
OG0008849	sp|Q5VZ66|JKIP3_HUMAN	tr|W5Q1S4|W5Q1S4_SHEEP
OG0008850	sp|Q63HQ2|EGFLA_HUMAN	tr|W5PK43|W5PK43_SHEEP
OG0008851	sp|Q6P1N0|C2D1A_HUMAN	tr|W5PCX5|W5PCX5_SHEEP
OG0008852	sp|Q6UW68|TM205_HUMAN	tr|W5Q9V9|W5Q9V9_SHEEP
OG0008853	sp|Q70Z53|F10C1_HUMAN	tr|W5NZW4|W5NZW4_SHEEP
OG0008854	sp|Q86WU2|LDHD_HUMAN	tr|W5P8U2|W5P8U2_SHEEP
OG0008855	sp|Q8IVW8|SPNS2_HUMAN	tr|W5QCQ8|W5QCQ8_SHEEP
OG0008856	sp|Q8IZJ3|CPMD8_HUMAN	tr|W5QAE5|W5QAE5_SHEEP
OG0008857	sp|Q8N4Z0|RAB42_HUMAN	tr|W5QEZ7|W5QEZ7_SHEEP
OG0008858	sp|Q8N5J4|SPIC_HUMAN	tr|W5Q075|W5Q075_SHEEP
OG0008859	sp|Q8NA56|TTC29_HUMAN	tr|W5PEP8|W5PEP8_SHEEP
OG0008860	sp|Q8NA57|CL050_HUMAN	tr|W5Q1J4|W5Q1J4_SHEEP
OG0008861	sp|Q8NHV5|MOSMO_HUMAN	tr|W5Q0R5|W5Q0R5_SHEEP
OG0008862	sp|Q8TBA6|GOGA5_HUMAN	tr|W5PUW5|W5PUW5_SHEEP
OG0008863	sp|Q8TBZ9|TEX47_HUMAN	tr|W5PFA6|W5PFA6_SHEEP
OG0008864	sp|Q96DN5|TBC31_HUMAN	tr|W5PME2|W5PME2_SHEEP
OG0008865	sp|Q96F24|NRBF2_HUMAN	tr|W5P346|W5P346_SHEEP
OG0008866	sp|Q96MR7|OBAS1_HUMAN	tr|W5NTQ8|W5NTQ8_SHEEP
OG0008867	sp|Q9BTE1|DCTN5_HUMAN	tr|W5Q758|W5Q758_SHEEP
OG0008868	sp|Q9H3P2|NELFA_HUMAN	tr|W5Q217|W5Q217_SHEEP
OG0008869	sp|Q9H4K1|RIBC2_HUMAN	tr|W5QDP6|W5QDP6_SHEEP
OG0008870	sp|Q9H808|TLE6_HUMAN	tr|W5PV24|W5PV24_SHEEP
OG0008871	sp|Q9NPC6|MYOZ2_HUMAN	tr|E5FXR5|E5FXR5_SHEEP
OG0008872	sp|Q9NQR7|CC177_HUMAN	tr|W5QJ69|W5QJ69_SHEEP
OG0008873	sp|Q9NS69|TOM22_HUMAN	tr|W5Q2G5|W5Q2G5_SHEEP
OG0008874	sp|Q9NTI7|INKA2_HUMAN	tr|W5QEF5|W5QEF5_SHEEP
OG0008875	sp|Q9NXP7|GIN1_HUMAN	tr|W5QAP7|W5QAP7_SHEEP
OG0008876	sp|Q9UHP9|SMPX_HUMAN	tr|A0A6P3EMQ3|A0A6P3EMQ3_SHEEP
OG0008877	sp|Q9Y572|RIPK3_HUMAN	tr|W5QCQ5|W5QCQ5_SHEEP
OG0008878	sp|A6NJJ6|CS067_HUMAN	tr|W5P9I5|W5P9I5_SHEEP
OG0008879	sp|O43172|PRP4_HUMAN	tr|W5P8L5|W5P8L5_SHEEP
OG0008880	sp|O43765|SGTA_HUMAN	tr|A0A6P3TS61|A0A6P3TS61_SHEEP
OG0008881	sp|O60504|VINEX_HUMAN	tr|W5PKQ1|W5PKQ1_SHEEP
OG0008882	sp|O60609|GFRA3_HUMAN	tr|W5Q3I5|W5Q3I5_SHEEP
OG0008883	sp|O75496|GEMI_HUMAN	tr|W5P7C0|W5P7C0_SHEEP
OG0008884	sp|O95255|MRP6_HUMAN	tr|W5PJM1|W5PJM1_SHEEP
OG0008885	sp|P02652|APOA2_HUMAN	tr|W5PJ97|W5PJ97_SHEEP
OG0008886	sp|P0DI80|SMIM6_HUMAN	tr|W5NPS4|W5NPS4_SHEEP
OG0008887	sp|P12036|NFH_HUMAN	tr|W5P2D4|W5P2D4_SHEEP
OG0008888	sp|P12319|FCERA_HUMAN	tr|Q8MJZ0|Q8MJZ0_SHEEP
OG0008889	sp|P15104|GLNA_HUMAN	tr|W5QBP6|W5QBP6_SHEEP
OG0008890	sp|P18031|PTN1_HUMAN	tr|W5PVB4|W5PVB4_SHEEP
OG0008891	sp|P25021|HRH2_HUMAN	tr|W5Q573|W5Q573_SHEEP
OG0008892	sp|P42684|ABL2_HUMAN	tr|W5Q539|W5Q539_SHEEP
OG0008893	sp|P52566|GDIR2_HUMAN	tr|W5QHP6|W5QHP6_SHEEP
OG0008894	sp|P52747|ZN143_HUMAN	tr|W5PSE2|W5PSE2_SHEEP
OG0008895	sp|P62070|RRAS2_HUMAN	tr|W5PB37|W5PB37_SHEEP
OG0008896	sp|P78423|X3CL1_HUMAN	tr|W5NPL3|W5NPL3_SHEEP
OG0008897	sp|Q11206|SIA4C_HUMAN	tr|W5PTI6|W5PTI6_SHEEP
OG0008898	sp|Q14596|NBR1_HUMAN	tr|W5P4L8|W5P4L8_SHEEP
OG0008899	sp|Q15170|TCAL1_HUMAN	tr|W5PJP7|W5PJP7_SHEEP
OG0008900	sp|Q15542|TAF5_HUMAN	tr|W5NZT1|W5NZT1_SHEEP
OG0008901	sp|Q1ZYL8|IZUM4_HUMAN	tr|W5PYV2|W5PYV2_SHEEP
OG0008902	sp|Q5DX21|IGS11_HUMAN	tr|W5QEG0|W5QEG0_SHEEP
OG0008903	sp|Q5HYM0|ZC12B_HUMAN	tr|W5P4G0|W5P4G0_SHEEP
OG0008904	sp|Q5JXA9|SIRB2_HUMAN	tr|W5QAW9|W5QAW9_SHEEP
OG0008905	sp|Q5T0J7|TEX35_HUMAN	tr|W5Q3K0|W5Q3K0_SHEEP
OG0008906	sp|Q5T5S1|CC183_HUMAN	tr|W5NUB4|W5NUB4_SHEEP
OG0008907	sp|Q5T8R8|DOAS1_HUMAN	tr|W5PF84|W5PF84_SHEEP
OG0008908	sp|Q6P4A8|PLBL1_HUMAN	tr|W5QHX9|W5QHX9_SHEEP
OG0008909	sp|Q6UX98|ZDH24_HUMAN	tr|W5P8K7|W5P8K7_SHEEP
OG0008910	sp|Q6UXV0|GFRAL_HUMAN	tr|W5P920|W5P920_SHEEP
OG0008911	sp|Q7LFX5|CHSTF_HUMAN	tr|W5PJI0|W5PJI0_SHEEP
OG0008912	sp|Q7Z7G2|CPLX4_HUMAN	tr|W5P6R1|W5P6R1_SHEEP
OG0008913	sp|Q86Y07|VRK2_HUMAN	tr|W5NUU1|W5NUU1_SHEEP
OG0008914	sp|Q86YB7|ECHD2_HUMAN	tr|W5P744|W5P744_SHEEP
OG0008915	sp|Q8IZM9|S38A6_HUMAN	tr|W5QJ12|W5QJ12_SHEEP
OG0008916	sp|Q8N1W1|ARG28_HUMAN	tr|W5P420|W5P420_SHEEP
OG0008917	sp|Q8N4Y2|EFC4A_HUMAN	tr|W5P606|W5P606_SHEEP
OG0008918	sp|Q8N7U6|EFHB_HUMAN	tr|W5Q2A6|W5Q2A6_SHEEP
OG0008919	sp|Q8N8Y2|VA0D2_HUMAN	tr|W5PTG5|W5PTG5_SHEEP
OG0008920	sp|Q8NCR9|CLRN3_HUMAN	tr|W5PXA4|W5PXA4_SHEEP
OG0008921	sp|Q8NDZ2|SIMC1_HUMAN	tr|W5Q4Z7|W5Q4Z7_SHEEP
OG0008922	sp|Q8TF71|MOT10_HUMAN	tr|W5PJH1|W5PJH1_SHEEP
OG0008923	sp|Q93073|SBP2L_HUMAN	tr|W5QIM4|W5QIM4_SHEEP
OG0008924	sp|Q95460|HMR1_HUMAN	tr|W5QAX9|W5QAX9_SHEEP
OG0008925	sp|Q96A65|EXOC4_HUMAN	tr|W5PA55|W5PA55_SHEEP
OG0008926	sp|Q96J84|KIRR1_HUMAN	tr|W5PB86|W5PB86_SHEEP
OG0008927	sp|Q9BRK5|CAB45_HUMAN	tr|W5P7W2|W5P7W2_SHEEP
OG0008928	sp|Q9BUB4|ADAT1_HUMAN	tr|W5PAC6|W5PAC6_SHEEP
OG0008929	sp|Q9H3U5|MFSD1_HUMAN	tr|W5NWB1|W5NWB1_SHEEP
OG0008930	sp|Q9H3W5|LRRN3_HUMAN	tr|W5NZK1|W5NZK1_SHEEP
OG0008931	sp|Q9H5J4|ELOV6_HUMAN	tr|W5P2I0|W5P2I0_SHEEP
OG0008932	sp|Q9H6A9|PCX3_HUMAN	tr|W5Q5B0|W5Q5B0_SHEEP
OG0008933	sp|Q9H7E2|TDRD3_HUMAN	tr|W5P8D4|W5P8D4_SHEEP
OG0008934	sp|Q9HB29|ILRL2_HUMAN	tr|W5PUD1|W5PUD1_SHEEP
OG0008935	sp|Q9NTU7|CBLN4_HUMAN	tr|W5Q166|W5Q166_SHEEP
OG0008936	sp|Q9NX78|TM260_HUMAN	tr|W5QIX3|W5QIX3_SHEEP
OG0008937	sp|Q9NZ32|ARP10_HUMAN	tr|W5QIY2|W5QIY2_SHEEP
OG0008938	sp|Q9NZQ7|PD1L1_HUMAN	tr|W5PVJ5|W5PVJ5_SHEEP
OG0008939	sp|Q9P003|CNIH4_HUMAN	tr|W5Q3Z6|W5Q3Z6_SHEEP
OG0008940	sp|Q9P275|UBP36_HUMAN	tr|W5NZN0|W5NZN0_SHEEP
OG0008941	sp|Q9UBV7|B4GT7_HUMAN	tr|W5P7M0|W5P7M0_SHEEP
OG0008942	sp|Q9UDY4|DNJB4_HUMAN	tr|W5PV03|W5PV03_SHEEP
OG0008943	sp|Q9UGM5|FETUB_HUMAN	tr|W5QH54|W5QH54_SHEEP
OG0008944	sp|Q9ULX9|MAFF_HUMAN	tr|W5Q0V9|W5Q0V9_SHEEP
OG0008945	sp|Q9Y238|DLEC1_HUMAN	tr|W5NRU4|W5NRU4_SHEEP
OG0008946	sp|Q9Y285|SYFA_HUMAN	tr|W5PJU6|W5PJU6_SHEEP
OG0008947	sp|Q9Y291|RT33_HUMAN	tr|W5PW58|W5PW58_SHEEP
OG0008948	sp|Q9Y575|ASB3_HUMAN	tr|W5P1T2|W5P1T2_SHEEP
OG0008949	sp|O14879|IFIT3_HUMAN	tr|W5PZI8|W5PZI8_SHEEP
OG0008950	sp|O43566|RGS14_HUMAN	tr|W5P2Z8|W5P2Z8_SHEEP
OG0008951	sp|P07358|CO8B_HUMAN	tr|W5PE53|W5PE53_SHEEP
OG0008952	sp|P0CW27|CC166_HUMAN	tr|W5Q4S9|W5Q4S9_SHEEP
OG0008953	sp|P14138|EDN3_HUMAN	tr|W5Q2Y4|W5Q2Y4_SHEEP
OG0008954	sp|P17480|UBF1_HUMAN	tr|W5PCE5|W5PCE5_SHEEP
OG0008955	sp|P25106|ACKR3_HUMAN	tr|W5NQ57|W5NQ57_SHEEP
OG0008956	sp|P28566|5HT1E_HUMAN	tr|W5QFI3|W5QFI3_SHEEP
OG0008957	sp|P43489|TNR4_HUMAN	tr|W5P810|W5P810_SHEEP
OG0008958	sp|P49711|CTCF_HUMAN	tr|W5NYK0|W5NYK0_SHEEP
OG0008959	sp|P51452|DUS3_HUMAN	tr|W5P7E8|W5P7E8_SHEEP
OG0008960	sp|P54132|BLM_HUMAN	tr|W5PTL9|W5PTL9_SHEEP
OG0008961	sp|P58505|CU058_HUMAN	tr|W5PUI0|W5PUI0_SHEEP
OG0008962	sp|P62241|RS8_HUMAN	tr|W5NSP2|W5NSP2_SHEEP
OG0008963	sp|Q01664|TFAP4_HUMAN	tr|W5NYS3|W5NYS3_SHEEP
OG0008964	sp|Q04741|EMX1_HUMAN	tr|W5PPV1|W5PPV1_SHEEP
OG0008965	sp|Q07507|DERM_HUMAN	tr|W5PHI8|W5PHI8_SHEEP
OG0008966	sp|Q13705|AVR2B_HUMAN	tr|W5NTH8|W5NTH8_SHEEP
OG0008967	sp|Q14008|CKAP5_HUMAN	tr|W5P272|W5P272_SHEEP
OG0008968	sp|Q14678|KANK1_HUMAN	tr|W5PUM5|W5PUM5_SHEEP
OG0008969	sp|Q14761|PTCA_HUMAN	tr|W5PQX0|W5PQX0_SHEEP
OG0008970	sp|Q15286|RAB35_HUMAN	tr|W5PMX7|W5PMX7_SHEEP
OG0008971	sp|Q15631|TSN_HUMAN	tr|W5PV21|W5PV21_SHEEP
OG0008973	sp|Q16254|E2F4_HUMAN	tr|W5NXS9|W5NXS9_SHEEP
OG0008974	sp|Q16619|CTF1_HUMAN	tr|W5PDW4|W5PDW4_SHEEP
OG0008975	sp|Q3KR37|ASTRB_HUMAN	tr|W5NQ98|W5NQ98_SHEEP
OG0008976	sp|Q3LIE5|ADPRM_HUMAN	tr|W5PZB1|W5PZB1_SHEEP
OG0008977	sp|Q5T1V6|DDX59_HUMAN	tr|W5Q473|W5Q473_SHEEP
OG0008978	sp|Q5T6C5|AT7L2_HUMAN	tr|W5QD54|W5QD54_SHEEP
OG0008979	sp|Q5T848|GP158_HUMAN	tr|W5P0Y7|W5P0Y7_SHEEP
OG0008980	sp|Q6P6B1|ERIC5_HUMAN	tr|W5P025|W5P025_SHEEP
OG0008981	sp|Q6T311|ARL9_HUMAN	tr|W5P3E0|W5P3E0_SHEEP
OG0008982	sp|Q6ZVK1|T179A_HUMAN	tr|W5PDA4|W5PDA4_SHEEP
OG0008983	sp|Q86VF7|NRAP_HUMAN	tr|W5PT70|W5PT70_SHEEP
OG0008984	sp|Q8IV08|PLD3_HUMAN	tr|W5P9G8|W5P9G8_SHEEP
OG0008985	sp|Q8IZA3|H18_HUMAN	tr|W5PXL0|W5PXL0_SHEEP
OG0008986	sp|Q8N2I9|STK40_HUMAN	tr|W5QEK9|W5QEK9_SHEEP
OG0008987	sp|Q8N461|FXL16_HUMAN	tr|W5PVS7|W5PVS7_SHEEP
OG0008988	sp|Q8N6F8|MET27_HUMAN	tr|W5PQY3|W5PQY3_SHEEP
OG0008989	sp|Q8NCM8|DYHC2_HUMAN	tr|W5P0H6|W5P0H6_SHEEP
OG0008990	sp|Q8NFW1|COMA1_HUMAN	tr|W5P3E6|W5P3E6_SHEEP
OG0008991	sp|Q8TDP1|RNH2C_HUMAN	tr|W5Q8C4|W5Q8C4_SHEEP
OG0008992	sp|Q8TDZ2|MICA1_HUMAN	tr|W5PL05|W5PL05_SHEEP
OG0008993	sp|Q92681|RSCA1_HUMAN	tr|W5P5B3|W5P5B3_SHEEP
OG0008994	sp|Q96BN6|F149B_HUMAN	tr|W5PC66|W5PC66_SHEEP
OG0008995	sp|Q96C23|GALM_HUMAN	tr|W5PGC5|W5PGC5_SHEEP
OG0008996	sp|Q96NA8|TSNA1_HUMAN	tr|W5NWD3|W5NWD3_SHEEP
OG0008997	sp|Q9BTE6|AASD1_HUMAN	tr|W5P211|W5P211_SHEEP
OG0008998	sp|Q9BVI0|PHF20_HUMAN	tr|W5Q0H2|W5Q0H2_SHEEP
OG0008999	sp|Q9H095|DRC9_HUMAN	tr|W5QGB0|W5QGB0_SHEEP
OG0009000	sp|Q9H4X1|RGCC_HUMAN	tr|W5PAZ0|W5PAZ0_SHEEP
OG0009001	sp|Q9H5K3|SG196_HUMAN	tr|W5PQI6|W5PQI6_SHEEP
OG0009002	sp|Q9H6W3|RIOX1_HUMAN	tr|W5NQV4|W5NQV4_SHEEP
OG0009003	sp|Q9NNZ6|PRM3_HUMAN	tr|W5P9B1|W5P9B1_SHEEP
OG0009004	sp|Q9NVU7|SDA1_HUMAN	tr|W5Q3Y2|W5Q3Y2_SHEEP
OG0009005	sp|Q9NXV2|KCTD5_HUMAN	tr|W5QBG2|W5QBG2_SHEEP
OG0009006	sp|Q9UBD5|ORC3_HUMAN	tr|W5PTY9|W5PTY9_SHEEP
OG0009007	sp|Q9ULZ2|STAP1_HUMAN	tr|W5PAV0|W5PAV0_SHEEP
OG0009008	sp|Q9UNK9|ANGE1_HUMAN	tr|W5NVX1|W5NVX1_SHEEP
OG0009009	sp|Q9UPZ3|HPS5_HUMAN	tr|W5PJ58|W5PJ58_SHEEP
OG0009010	sp|Q9Y3D8|KAD6_HUMAN	tr|W5P6L6|W5P6L6_SHEEP
OG0009011	sp|Q9Y3Z3|SAMH1_HUMAN	tr|W5Q5R4|W5Q5R4_SHEEP
OG0009012	sp|Q9Y5U2|TSSC4_HUMAN	tr|W5NYG8|W5NYG8_SHEEP
OG0009013	sp|Q9Y6G3|RM42_HUMAN	tr|W5Q2T0|W5Q2T0_SHEEP
OG0009014	sp|Q9Y6I9|TX264_HUMAN	tr|W5PAX4|W5PAX4_SHEEP
OG0009015	sp|A0A087WV62|TVB16_HUMAN	tr|W5Q3R5|W5Q3R5_SHEEP
OG0009016	sp|A0A1B0GVH6|CM042_HUMAN	tr|W5PG68|W5PG68_SHEEP
OG0009017	sp|A1L168|CT202_HUMAN	tr|W5QBS3|W5QBS3_SHEEP
OG0009018	sp|A6NK06|IRG1_HUMAN	tr|W5Q396|W5Q396_SHEEP
OG0009019	sp|A6NLE4|SIM23_HUMAN	tr|W5P0C0|W5P0C0_SHEEP
OG0009020	sp|O43364|HXA2_HUMAN	tr|W5PJD2|W5PJD2_SHEEP
OG0009021	sp|O75379|VAMP4_HUMAN	tr|W5PW08|W5PW08_SHEEP
OG0009022	sp|O75711|SCRG1_HUMAN	tr|W5Q192|W5Q192_SHEEP
OG0009023	sp|O94901|SUN1_HUMAN	tr|W5P7L0|W5P7L0_SHEEP
OG0009024	sp|P0CG01|GKN3_HUMAN	tr|W5QF19|W5QF19_SHEEP
OG0009025	sp|P17787|ACHB2_HUMAN	tr|W5NY54|W5NY54_SHEEP
OG0009026	sp|P21673|SAT1_HUMAN	tr|W5Q5Q0|W5Q5Q0_SHEEP
OG0009027	sp|P26441|CNTF_HUMAN	tr|W5PNJ0|W5PNJ0_SHEEP
OG0009028	sp|P28838|AMPL_HUMAN	tr|W5NZQ2|W5NZQ2_SHEEP
OG0009029	sp|P31277|HXD11_HUMAN	tr|W5QED9|W5QED9_SHEEP
OG0009030	sp|P51786|ZN157_HUMAN	tr|W5PUY5|W5PUY5_SHEEP
OG0009031	sp|P55347|PKNX1_HUMAN	tr|W5PN43|W5PN43_SHEEP
OG0009032	sp|P61106|RAB14_HUMAN	tr|W5P645|W5P645_SHEEP
OG0009033	sp|P98175|RBM10_HUMAN	tr|W5PW36|W5PW36_SHEEP
OG0009034	sp|Q13794|APR_HUMAN	tr|W5P738|W5P738_SHEEP
OG0009035	sp|Q14526|HIC1_HUMAN	tr|W5PZM8|W5PZM8_SHEEP
OG0009036	sp|Q14964|RB39A_HUMAN	tr|W5PMH4|W5PMH4_SHEEP
OG0009037	sp|Q15027|ACAP1_HUMAN	tr|W5PRY2|W5PRY2_SHEEP
OG0009038	sp|Q15185|TEBP_HUMAN	tr|W5PEM1|W5PEM1_SHEEP
OG0009039	sp|Q16181|SEPT7_HUMAN	tr|W5P4C7|W5P4C7_SHEEP
OG0009040	sp|Q16558|KCMB1_HUMAN	tr|W5NZ82|W5NZ82_SHEEP
OG0009041	sp|Q2M1P5|KIF7_HUMAN	tr|W5PPZ2|W5PPZ2_SHEEP
OG0009042	sp|Q5H9E4|S2553_HUMAN	tr|W5NR05|W5NR05_SHEEP
OG0009043	sp|Q5SQI0|ATAT_HUMAN	tr|W5PS62|W5PS62_SHEEP
OG0009044	sp|Q5VZP5|STYL2_HUMAN	tr|W5PQX7|W5PQX7_SHEEP
OG0009045	sp|Q659C4|LAR1B_HUMAN	tr|W5Q131|W5Q131_SHEEP
OG0009046	sp|Q6P499|NPAL3_HUMAN	tr|W5P9F2|W5P9F2_SHEEP
OG0009047	sp|Q6PI26|SHQ1_HUMAN	tr|W5PIH5|W5PIH5_SHEEP
OG0009048	sp|Q71F23|CENPU_HUMAN	tr|W5PCC6|W5PCC6_SHEEP
OG0009049	sp|Q8WTR8|NET5_HUMAN	tr|W5PR05|W5PR05_SHEEP
OG0009050	sp|Q92902|HPS1_HUMAN	tr|W5PR86|W5PR86_SHEEP
OG0009051	sp|Q96G46|DUS3L_HUMAN	tr|W5PAV1|W5PAV1_SHEEP
OG0009052	sp|Q96HH9|GRM2B_HUMAN	tr|W5QAR5|W5QAR5_SHEEP
OG0009053	sp|Q96SE0|ABHD1_HUMAN	tr|W5QCT9|W5QCT9_SHEEP
OG0009054	sp|Q9C073|F117A_HUMAN	tr|W5P6V3|W5P6V3_SHEEP
OG0009055	sp|Q9C0F3|ZN436_HUMAN	tr|W5PCH7|W5PCH7_SHEEP
OG0009056	sp|Q9H777|RNZ1_HUMAN	tr|W5P3E9|W5P3E9_SHEEP
OG0009057	sp|Q9HCN4|GPN1_HUMAN	tr|W5QDP2|W5QDP2_SHEEP
OG0009058	sp|Q9NWZ8|GEMI8_HUMAN	tr|W5PQ06|W5PQ06_SHEEP
OG0009059	sp|Q9NXD2|MTMRA_HUMAN	tr|W5Q3Q8|W5Q3Q8_SHEEP
OG0009060	sp|Q9NYH9|UTP6_HUMAN	tr|W5PVG8|W5PVG8_SHEEP
OG0009061	sp|Q9UI08|EVL_HUMAN	tr|W5NTL4|W5NTL4_SHEEP
OG0009062	sp|Q9UJT2|TSKS_HUMAN	tr|W5PVE7|W5PVE7_SHEEP
OG0009063	sp|Q9ULI1|NWD2_HUMAN	tr|W5PIV4|W5PIV4_SHEEP
OG0009064	sp|Q9UPP1|PHF8_HUMAN	tr|W5PB10|W5PB10_SHEEP
OG0009065	sp|Q9UQ35|SRRM2_HUMAN	tr|W5NQR0|W5NQR0_SHEEP
OG0009066	sp|Q9Y2G9|SBNO2_HUMAN	tr|W5PNB1|W5PNB1_SHEEP
OG0009067	sp|Q9Y2R2|PTN22_HUMAN	tr|W5QF57|W5QF57_SHEEP
OG0009068	sp|Q9Y375|CIA30_HUMAN	tr|W5QGK9|W5QGK9_SHEEP
OG0009069	sp|Q9Y3F4|STRAP_HUMAN	tr|W5QHE9|W5QHE9_SHEEP
