Orthogroup	Homo_sapiens	Aotus_nancymaae
OG0005560	sp|Q9ULV8|CBLC_HUMAN	tr|A0A2K5C2G5|A0A2K5C2G5_AOTNA
OG0005561	sp|Q14691|PSF1_HUMAN	tr|A0A2K5C3A7|A0A2K5C3A7_AOTNA
OG0005562	sp|Q8IW00|VSTM4_HUMAN	tr|A0A2K5C775|A0A2K5C775_AOTNA
OG0005563	sp|Q9H4Q4|PRD12_HUMAN	tr|A0A2K5C8J5|A0A2K5C8J5_AOTNA
OG0005564	sp|P50452|SPB8_HUMAN	tr|A0A2K5C9C7|A0A2K5C9C7_AOTNA
OG0005565	sp|P61086|UBE2K_HUMAN	tr|A0A2K5CA84|A0A2K5CA84_AOTNA
OG0005566	sp|Q13106|ZN154_HUMAN	tr|A0A2K5CAS2|A0A2K5CAS2_AOTNA
OG0005567	sp|Q9Y426|C2CD2_HUMAN	tr|A0A2K5CCL8|A0A2K5CCL8_AOTNA
OG0005568	sp|Q5VYK3|ECM29_HUMAN	tr|A0A2K5CCP0|A0A2K5CCP0_AOTNA
OG0005569	sp|P48551|INAR2_HUMAN	tr|A0A2K5CDE3|A0A2K5CDE3_AOTNA
OG0005570	sp|P14920|OXDA_HUMAN	tr|A0A2K5CHG1|A0A2K5CHG1_AOTNA
OG0005571	sp|Q9NR46|SHLB2_HUMAN	tr|A0A2K5CJX4|A0A2K5CJX4_AOTNA
OG0005572	sp|O75541|ZN821_HUMAN	tr|A0A2K5CMR7|A0A2K5CMR7_AOTNA
OG0005573	sp|P52740|ZN132_HUMAN	tr|A0A2K5CTX2|A0A2K5CTX2_AOTNA
OG0005574	sp|Q7Z5S9|TM144_HUMAN	tr|A0A2K5CV00|A0A2K5CV00_AOTNA
OG0005575	sp|P51164|ATP4B_HUMAN	tr|A0A2K5CVA7|A0A2K5CVA7_AOTNA
OG0005576	sp|P98182|ZN200_HUMAN	tr|A0A2K5CW39|A0A2K5CW39_AOTNA
OG0005577	sp|Q9BTE0|NAT9_HUMAN	tr|A0A2K5CXI7|A0A2K5CXI7_AOTNA
OG0005578	sp|Q6UXL0|I20RB_HUMAN	tr|A0A2K5CZ80|A0A2K5CZ80_AOTNA
OG0005579	sp|Q8N9U0|TAC2N_HUMAN	tr|A0A2K5D1B5|A0A2K5D1B5_AOTNA
OG0005580	sp|Q8TEA8|DTD1_HUMAN	tr|A0A2K5D632|A0A2K5D632_AOTNA
OG0005581	sp|Q9Y2G9|SBNO2_HUMAN	tr|A0A2K5D9L0|A0A2K5D9L0_AOTNA
OG0005582	sp|Q8TC59|PIWL2_HUMAN	tr|A0A2K5DCW8|A0A2K5DCW8_AOTNA
OG0005583	sp|Q08881|ITK_HUMAN	tr|A0A2K5DDM3|A0A2K5DDM3_AOTNA
OG0005584	sp|O75603|GCM2_HUMAN	tr|A0A2K5DEM3|A0A2K5DEM3_AOTNA
OG0005585	sp|Q7Z7J9|CK2N1_HUMAN	tr|A0A2K5DFX4|A0A2K5DFX4_AOTNA
OG0005586	sp|Q12802|AKP13_HUMAN	tr|A0A2K5DH34|A0A2K5DH34_AOTNA
OG0005587	sp|P36896|ACV1B_HUMAN	tr|A0A2K5DJP5|A0A2K5DJP5_AOTNA
OG0005588	sp|P85298|RHG08_HUMAN	tr|A0A2K5DQE7|A0A2K5DQE7_AOTNA
OG0005589	sp|Q9NWM3|CUED1_HUMAN	tr|A0A2K5DU44|A0A2K5DU44_AOTNA
OG0005590	sp|Q6PCB7|S27A1_HUMAN	tr|A0A2K5DUE0|A0A2K5DUE0_AOTNA
OG0005591	sp|Q9NX47|MARH5_HUMAN	tr|A0A2K5DUU8|A0A2K5DUU8_AOTNA
OG0005592	sp|Q5NUL3|FFAR4_HUMAN	tr|A0A2K5DVA0|A0A2K5DVA0_AOTNA
OG0005593	sp|O75936|BODG_HUMAN	tr|A0A2K5DZ32|A0A2K5DZ32_AOTNA
OG0005594	sp|Q5SRI9|MANEA_HUMAN	tr|A0A2K5DZP4|A0A2K5DZP4_AOTNA
OG0005595	sp|P10997|IAPP_HUMAN	tr|A0A2K5E340|A0A2K5E340_AOTNA
OG0005596	sp|Q6UN15|FIP1_HUMAN	tr|A0A2K5EAV0|A0A2K5EAV0_AOTNA
OG0005597	sp|Q92597|NDRG1_HUMAN	tr|A0A2K5EBN0|A0A2K5EBN0_AOTNA
OG0005598	sp|P57060|RWD2B_HUMAN	tr|A0A2K5EBQ0|A0A2K5EBQ0_AOTNA
OG0005599	sp|Q9Y366|IFT52_HUMAN	tr|A0A2K5EC61|A0A2K5EC61_AOTNA
OG0005600	sp|Q8WXX5|DNJC9_HUMAN	tr|A0A2K5ED80|A0A2K5ED80_AOTNA
OG0005601	sp|Q9H165|BC11A_HUMAN	tr|A0A2K5EFE7|A0A2K5EFE7_AOTNA
OG0005602	sp|P11086|PNMT_HUMAN	tr|A0A2K5EH54|A0A2K5EH54_AOTNA
OG0005603	sp|Q53G59|KLH12_HUMAN	tr|A0A2K5EH62|A0A2K5EH62_AOTNA
OG0005604	sp|Q86WR7|PRSR2_HUMAN	tr|A0A2K5EH90|A0A2K5EH90_AOTNA
OG0005605	sp|Q8NHQ9|DDX55_HUMAN	tr|A0A2K5EHQ4|A0A2K5EHQ4_AOTNA
OG0005606	sp|P50583|AP4A_HUMAN	tr|A0A2K5EIM4|A0A2K5EIM4_AOTNA
OG0005607	sp|Q9NQM4|DAAF6_HUMAN	tr|A0A2K5EKM5|A0A2K5EKM5_AOTNA
OG0005608	sp|Q6P9G4|TM154_HUMAN	tr|A0A2K5ENQ3|A0A2K5ENQ3_AOTNA
OG0005609	sp|Q6ZN30|BNC2_HUMAN	tr|A0A2K5EP22|A0A2K5EP22_AOTNA
OG0005610	sp|Q13356|PPIL2_HUMAN	tr|A0A2K5EPC0|A0A2K5EPC0_AOTNA
OG0005611	sp|O15178|TBXT_HUMAN	tr|A0A2K5ERF7|A0A2K5ERF7_AOTNA
OG0005612	sp|P48061|SDF1_HUMAN	tr|A0A2K5ESU5|A0A2K5ESU5_AOTNA
OG0005613	sp|P15088|CBPA3_HUMAN	tr|A0A2K5EUS2|A0A2K5EUS2_AOTNA
OG0005614	sp|Q9UDY8|MALT1_HUMAN	tr|A0A2K5EWT0|A0A2K5EWT0_AOTNA
OG0005615	sp|A6NKB5|PCX2_HUMAN	tr|A0A2K5EY19|A0A2K5EY19_AOTNA
OG0005616	sp|Q9Y230|RUVB2_HUMAN	tr|A0A2K5EYP0|A0A2K5EYP0_AOTNA
OG0005617	sp|Q99650|OSMR_HUMAN	tr|A0A2K5EYX9|A0A2K5EYX9_AOTNA
OG0005618	sp|Q8N6T7|SIR6_HUMAN	tr|A0A2K5F267|A0A2K5F267_AOTNA
OG0005619	sp|Q6PK18|OGFD3_HUMAN	tr|A0A2K5F2L7|A0A2K5F2L7_AOTNA
OG0005620	sp|Q6ZUU3|FOXNB_HUMAN	tr|A0A2K5F375|A0A2K5F375_AOTNA
OG0005621	sp|Q5QP82|DCA10_HUMAN	tr|A0A2K5F3D3|A0A2K5F3D3_AOTNA
OG0005622	sp|Q5T013|HYI_HUMAN	tr|A0A2K5F447|A0A2K5F447_AOTNA
OG0005623	sp|Q5JTH9|RRP12_HUMAN	tr|A0A2K5F4L2|A0A2K5F4L2_AOTNA
OG0005624	sp|Q00526|CDK3_HUMAN	tr|A0A2K5F6Z2|A0A2K5F6Z2_AOTNA
OG0005625	sp|Q92564|DCNL4_HUMAN	tr|A0A2K5BWJ2|A0A2K5BWJ2_AOTNA
OG0005626	sp|Q9UBV7|B4GT7_HUMAN	tr|A0A2K5BWT5|A0A2K5BWT5_AOTNA
OG0005627	sp|Q8NDZ2|SIMC1_HUMAN	tr|A0A2K5BXH3|A0A2K5BXH3_AOTNA
OG0005628	sp|P50151|GBG10_HUMAN	tr|A0A2K5C3C6|A0A2K5C3C6_AOTNA
OG0005629	sp|Q6UWU2|GLB1L_HUMAN	tr|A0A2K5C3L5|A0A2K5C3L5_AOTNA
OG0005630	sp|Q9Y2U8|MAN1_HUMAN	tr|A0A2K5C574|A0A2K5C574_AOTNA
OG0005631	sp|Q9Y466|NR2E1_HUMAN	tr|A0A2K5C704|A0A2K5C704_AOTNA
OG0005632	sp|Q5W0U4|BSPRY_HUMAN	tr|A0A2K5C839|A0A2K5C839_AOTNA
OG0005633	sp|Q8ND61|CC020_HUMAN	tr|A0A2K5C8X1|A0A2K5C8X1_AOTNA
OG0005634	sp|Q5VXT5|SYPL2_HUMAN	tr|A0A2K5CF08|A0A2K5CF08_AOTNA
OG0005635	sp|Q5VZ72|IZUM3_HUMAN	tr|A0A2K5CFY9|A0A2K5CFY9_AOTNA
OG0005636	sp|O94823|AT10B_HUMAN	tr|A0A2K5CIH4|A0A2K5CIH4_AOTNA
OG0005637	sp|Q9HB14|KCNKD_HUMAN	tr|A0A2K5CJC5|A0A2K5CJC5_AOTNA
OG0005638	sp|Q16674|MIA_HUMAN	tr|A0A2K5CKU1|A0A2K5CKU1_AOTNA
OG0005639	sp|B2RUY7|VWC2L_HUMAN	tr|A0A2K5CL02|A0A2K5CL02_AOTNA
OG0005640	sp|Q86TG1|T150A_HUMAN	tr|A0A2K5CLY8|A0A2K5CLY8_AOTNA
OG0005641	sp|B1ANS9|WDR64_HUMAN	tr|A0A2K5CMC1|A0A2K5CMC1_AOTNA
OG0005642	sp|Q9BVX2|T106C_HUMAN	tr|A0A2K5CTX5|A0A2K5CTX5_AOTNA
OG0005643	sp|O15467|CCL16_HUMAN	tr|A0A2K5CYE5|A0A2K5CYE5_AOTNA
OG0005644	sp|Q8NG04|S2610_HUMAN	tr|A0A2K5D1S4|A0A2K5D1S4_AOTNA
OG0005645	sp|Q8NBW4|S38A9_HUMAN	tr|A0A2K5D578|A0A2K5D578_AOTNA
OG0005646	sp|Q86XE0|SNX32_HUMAN	tr|A0A2K5D5W8|A0A2K5D5W8_AOTNA
OG0005647	sp|O75838|CIB2_HUMAN	tr|A0A2K5D8T4|A0A2K5D8T4_AOTNA
OG0005648	sp|O60547|GMDS_HUMAN	tr|A0A2K5D9E9|A0A2K5D9E9_AOTNA
OG0005649	sp|Q9H4M7|PKHA4_HUMAN	tr|A0A2K5DBE1|A0A2K5DBE1_AOTNA
OG0005650	sp|Q13107|UBP4_HUMAN	tr|A0A2K5DEV7|A0A2K5DEV7_AOTNA
OG0005651	sp|Q12980|NPRL3_HUMAN	tr|A0A2K5DF56|A0A2K5DF56_AOTNA
OG0005652	sp|Q8N465|D2HDH_HUMAN	tr|A0A2K5DGW2|A0A2K5DGW2_AOTNA
OG0005653	sp|Q6UUV7|CRTC3_HUMAN	tr|A0A2K5DHM0|A0A2K5DHM0_AOTNA
OG0005654	sp|Q96Q35|FACC1_HUMAN	tr|A0A2K5DKI9|A0A2K5DKI9_AOTNA
OG0005655	sp|Q5TCS8|KAD9_HUMAN	tr|A0A2K5DLX9|A0A2K5DLX9_AOTNA
OG0005656	sp|O43617|TPPC3_HUMAN	tr|A0A2K5DQ99|A0A2K5DQ99_AOTNA
OG0005657	sp|P56537|IF6_HUMAN	tr|A0A2K5DRL6|A0A2K5DRL6_AOTNA
OG0005658	sp|Q9BXU3|TX13A_HUMAN	tr|A0A2K5DTC1|A0A2K5DTC1_AOTNA
OG0005659	sp|P09529|INHBB_HUMAN	tr|A0A2K5DTE4|A0A2K5DTE4_AOTNA
OG0005661	sp|Q8TB03|CX038_HUMAN	tr|A0A2K5DWD6|A0A2K5DWD6_AOTNA
OG0005662	sp|Q7L211|ABHDD_HUMAN	tr|A0A2K5E2B6|A0A2K5E2B6_AOTNA
OG0005663	sp|P14136|GFAP_HUMAN	tr|A0A2K5E581|A0A2K5E581_AOTNA
OG0005664	sp|Q6P4A7|SFXN4_HUMAN	tr|A0A2K5EBL4|A0A2K5EBL4_AOTNA
OG0005665	sp|Q9UNP9|PPIE_HUMAN	tr|A0A2K5EFH6|A0A2K5EFH6_AOTNA
OG0005666	sp|Q8WYK2|JDP2_HUMAN	tr|A0A2K5EIP6|A0A2K5EIP6_AOTNA
OG0005667	sp|Q10571|MN1_HUMAN	tr|A0A2K5EKE3|A0A2K5EKE3_AOTNA
OG0005668	sp|Q9BW85|YJU2_HUMAN	tr|A0A2K5ELZ9|A0A2K5ELZ9_AOTNA
OG0005669	sp|Q86U86|PB1_HUMAN	tr|A0A2K5EM48|A0A2K5EM48_AOTNA
OG0005670	sp|Q8N3Y7|RDHE2_HUMAN	tr|A0A2K5EUV8|A0A2K5EUV8_AOTNA
OG0005671	sp|Q96FL8|S47A1_HUMAN	tr|A0A2K5EUW0|A0A2K5EUW0_AOTNA
OG0005672	sp|Q9NP70|AMBN_HUMAN	tr|A0A2K5EVB8|A0A2K5EVB8_AOTNA
OG0005673	sp|P43166|CAH7_HUMAN	tr|A0A2K5EVG2|A0A2K5EVG2_AOTNA
OG0005674	tr|A0A0C4DGP1|A0A0C4DGP1_HUMAN	tr|A0A2K5EZL0|A0A2K5EZL0_AOTNA
OG0005675	sp|O60806|TBX19_HUMAN	tr|A0A2K5F0J3|A0A2K5F0J3_AOTNA
OG0005676	sp|P0C7T8|TM253_HUMAN	tr|A0A2K5F2L9|A0A2K5F2L9_AOTNA
OG0005677	sp|Q9UNN8|EPCR_HUMAN	tr|A0A2K5F2P9|A0A2K5F2P9_AOTNA
OG0005678	sp|Q9NRA2|S17A5_HUMAN	tr|A0A2K5F5A7|A0A2K5F5A7_AOTNA
OG0005679	sp|O60662|KLH41_HUMAN	tr|A0A2K5BUC8|A0A2K5BUC8_AOTNA
OG0005680	sp|Q9ULW3|ABT1_HUMAN	tr|A0A2K5BYA7|A0A2K5BYA7_AOTNA
OG0005681	sp|P62273|RS29_HUMAN	tr|A0A2K5BZP7|A0A2K5BZP7_AOTNA
OG0005682	sp|Q8IU81|I2BP1_HUMAN	tr|A0A2K5C3U3|A0A2K5C3U3_AOTNA
OG0005683	sp|Q9BXI9|C1QT6_HUMAN	tr|A0A2K5C4B0|A0A2K5C4B0_AOTNA
OG0005684	sp|Q8N239|KLH34_HUMAN	tr|A0A2K5C693|A0A2K5C693_AOTNA
OG0005685	sp|P24928|RPB1_HUMAN	tr|A0A2K5C6X9|A0A2K5C6X9_AOTNA
OG0005686	sp|P19021|AMD_HUMAN	tr|A0A2K5CAN2|A0A2K5CAN2_AOTNA
OG0005687	sp|Q8WTU2|SRB4D_HUMAN	tr|A0A2K5CBR5|A0A2K5CBR5_AOTNA
OG0005688	sp|Q8N370|LAT4_HUMAN	tr|A0A2K5CC84|A0A2K5CC84_AOTNA
OG0005689	sp|P14649|MYL6B_HUMAN	tr|A0A2K5CDN8|A0A2K5CDN8_AOTNA
OG0005690	sp|Q9UBX3|DIC_HUMAN	tr|A0A2K5CG82|A0A2K5CG82_AOTNA
OG0005691	sp|Q8N1W2|ZN710_HUMAN	tr|A0A2K5CNB0|A0A2K5CNB0_AOTNA
OG0005692	sp|O94889|KLH18_HUMAN	tr|A0A2K5CNE6|A0A2K5CNE6_AOTNA
OG0005693	sp|Q8IX19|MCEM1_HUMAN	tr|A0A2K5CNR9|A0A2K5CNR9_AOTNA
OG0005694	sp|Q02446|SP4_HUMAN	tr|A0A2K5CQP0|A0A2K5CQP0_AOTNA
OG0005695	sp|P13196|HEM1_HUMAN	tr|A0A2K5CSQ9|A0A2K5CSQ9_AOTNA
OG0005696	sp|P52824|DGKQ_HUMAN	tr|A0A2K5CW60|A0A2K5CW60_AOTNA
OG0005697	sp|Q12899|TRI26_HUMAN	tr|A0A2K5CWZ3|A0A2K5CWZ3_AOTNA
OG0005698	sp|Q8IXR5|F178B_HUMAN	tr|A0A2K5D0T3|A0A2K5D0T3_AOTNA
OG0005699	sp|Q8IYS0|ASTRC_HUMAN	tr|A0A2K5D109|A0A2K5D109_AOTNA
OG0005700	sp|Q86UV5|UBP48_HUMAN	tr|A0A2K5D430|A0A2K5D430_AOTNA
OG0005701	sp|O43395|PRPF3_HUMAN	tr|A0A2K5D6K4|A0A2K5D6K4_AOTNA
OG0005702	sp|O14771|ZN213_HUMAN	tr|A0A2K5D777|A0A2K5D777_AOTNA
OG0005703	sp|Q13643|FHL3_HUMAN	tr|A0A2K5D9X5|A0A2K5D9X5_AOTNA
OG0005704	sp|Q04912|RON_HUMAN	tr|A0A2K5DAE5|A0A2K5DAE5_AOTNA
OG0005705	sp|Q9H799|CPLN1_HUMAN	tr|A0A2K5DBL5|A0A2K5DBL5_AOTNA
OG0005706	sp|Q8NG35|D105A_HUMAN	tr|A0A2K5DGB0|A0A2K5DGB0_AOTNA
OG0005707	sp|O15357|SHIP2_HUMAN	tr|A0A2K5DGD5|A0A2K5DGD5_AOTNA
OG0005708	sp|Q7Z7M0|MEGF8_HUMAN	tr|A0A2K5DMD0|A0A2K5DMD0_AOTNA
OG0005709	sp|Q7RTV0|PHF5A_HUMAN	tr|A0A2K5DNB8|A0A2K5DNB8_AOTNA
OG0005710	sp|Q9P021|CRIPT_HUMAN	tr|A0A2K5DQ52|A0A2K5DQ52_AOTNA
OG0005711	sp|Q9BPX7|CG025_HUMAN	tr|A0A2K5DQB1|A0A2K5DQB1_AOTNA
OG0005712	sp|Q8NA66|CNBD1_HUMAN	tr|A0A2K5DTX8|A0A2K5DTX8_AOTNA
OG0005713	sp|O75636|FCN3_HUMAN	tr|A0A2K5DUC3|A0A2K5DUC3_AOTNA
OG0005714	sp|A4D263|SPT48_HUMAN	tr|A0A2K5DZE9|A0A2K5DZE9_AOTNA
OG0005715	sp|Q9HAY6|BCDO1_HUMAN	tr|A0A2K5E0W3|A0A2K5E0W3_AOTNA
OG0005716	sp|Q96AA3|RFT1_HUMAN	tr|A0A2K5E1M2|A0A2K5E1M2_AOTNA
OG0005717	sp|Q96CP6|ASTRA_HUMAN	tr|A0A2K5E5U3|A0A2K5E5U3_AOTNA
OG0005718	sp|A6NIV6|LRIQ4_HUMAN	tr|A0A2K5E7F6|A0A2K5E7F6_AOTNA
OG0005719	sp|Q96FT9|IFT43_HUMAN	tr|A0A2K5EGK9|A0A2K5EGK9_AOTNA
OG0005720	sp|Q9H0D2|ZN541_HUMAN	tr|A0A2K5EI59|A0A2K5EI59_AOTNA
OG0005721	sp|Q8WYA1|BMAL2_HUMAN	tr|A0A2K5EII9|A0A2K5EII9_AOTNA
OG0005722	sp|Q6IPR3|TYW3_HUMAN	tr|A0A2K5EKD1|A0A2K5EKD1_AOTNA
OG0005723	sp|Q76KP1|B4GN4_HUMAN	tr|A0A2K5ELD9|A0A2K5ELD9_AOTNA
OG0005724	sp|Q8IV45|UN5CL_HUMAN	tr|A0A2K5EN81|A0A2K5EN81_AOTNA
OG0005725	sp|Q86YT9|JAML_HUMAN	tr|A0A2K5EQ58|A0A2K5EQ58_AOTNA
OG0005726	sp|P36954|RPB9_HUMAN	tr|A0A2K5EQS2|A0A2K5EQS2_AOTNA
OG0005727	sp|P61019|RAB2A_HUMAN	tr|A0A2K5ERI7|A0A2K5ERI7_AOTNA
OG0005728	sp|O75794|CD123_HUMAN	tr|A0A2K5ERK4|A0A2K5ERK4_AOTNA
OG0005729	sp|Q92882|OSTF1_HUMAN	tr|A0A2K5ERS5|A0A2K5ERS5_AOTNA
OG0005730	sp|Q86YS6|RAB43_HUMAN	tr|A0A2K5ES03|A0A2K5ES03_AOTNA
OG0005731	sp|Q96IW7|SC22A_HUMAN	tr|A0A2K5ESU6|A0A2K5ESU6_AOTNA
OG0005732	sp|O94923|GLCE_HUMAN	tr|A0A2K5ET43|A0A2K5ET43_AOTNA
OG0005733	sp|Q6P5W5|S39A4_HUMAN	tr|A0A2K5EWP5|A0A2K5EWP5_AOTNA
OG0005734	sp|Q9BTM9|URM1_HUMAN	tr|A0A2K5EZ91|A0A2K5EZ91_AOTNA
OG0005735	sp|Q7RTU4|BHA09_HUMAN	tr|A0A2K5F0M8|A0A2K5F0M8_AOTNA
OG0005736	sp|A1L168|CT202_HUMAN	tr|A0A2K5F1F0|A0A2K5F1F0_AOTNA
OG0005737	sp|Q86VS3|IQCH_HUMAN	tr|A0A2K5F2L2|A0A2K5F2L2_AOTNA
OG0005738	sp|Q96JP9|CDHR1_HUMAN	tr|A0A2K5F4Z0|A0A2K5F4Z0_AOTNA
OG0005739	sp|Q01543|FLI1_HUMAN	tr|A0A2K5F5B1|A0A2K5F5B1_AOTNA
OG0005740	sp|Q9NYL5|CP39A_HUMAN	tr|A0A2K5F6L4|A0A2K5F6L4_AOTNA
OG0005741	sp|Q9Y2H0|DLGP4_HUMAN	tr|A0A2K5F7Y9|A0A2K5F7Y9_AOTNA
OG0005742	sp|Q13325|IFIT5_HUMAN	tr|A0A2K5F8L7|A0A2K5F8L7_AOTNA
OG0005743	sp|Q14165|MLEC_HUMAN	tr|A0A2K5F9Q9|A0A2K5F9Q9_AOTNA
OG0005744	sp|Q6PEW0|PRS54_HUMAN	tr|A0A2K5BUE4|A0A2K5BUE4_AOTNA
OG0005745	sp|P62330|ARF6_HUMAN	tr|A0A2K5C0E4|A0A2K5C0E4_AOTNA
OG0005746	sp|Q9C0K0|BC11B_HUMAN	tr|A0A2K5C587|A0A2K5C587_AOTNA
OG0005747	sp|O75147|OBSL1_HUMAN	tr|A0A2K5C5J6|A0A2K5C5J6_AOTNA
OG0005748	sp|Q96RT1|ERBIN_HUMAN	tr|A0A2K5C6M2|A0A2K5C6M2_AOTNA
OG0005749	sp|Q70CQ3|UBP30_HUMAN	tr|A0A2K5C9A2|A0A2K5C9A2_AOTNA
OG0005750	sp|Q8NE18|NSUN7_HUMAN	tr|A0A2K5C9B6|A0A2K5C9B6_AOTNA
OG0005751	sp|A0A0U1RRA0|ZNOS_HUMAN	tr|A0A2K5CA08|A0A2K5CA08_AOTNA
OG0005752	sp|Q13508|NAR3_HUMAN	tr|A0A2K5CCA9|A0A2K5CCA9_AOTNA
OG0005753	sp|P49286|MTR1B_HUMAN	tr|A0A2K5CCY7|A0A2K5CCY7_AOTNA
OG0005754	sp|Q6IQ55|TTBK2_HUMAN	tr|A0A2K5CD25|A0A2K5CD25_AOTNA
OG0005755	sp|P78412|IRX6_HUMAN	tr|A0A2K5CDC4|A0A2K5CDC4_AOTNA
OG0005756	sp|Q8N0Z3|SPICE_HUMAN	tr|A0A2K5CE62|A0A2K5CE62_AOTNA
OG0005757	sp|O75061|AUXI_HUMAN	tr|A0A2K5CI21|A0A2K5CI21_AOTNA
OG0005758	sp|Q9ULX5|RN112_HUMAN	tr|A0A2K5CJT5|A0A2K5CJT5_AOTNA
OG0005759	sp|P78316|NOP14_HUMAN	tr|A0A2K5CKI8|A0A2K5CKI8_AOTNA
OG0005760	sp|A2A3K4|PTPC1_HUMAN	tr|A0A2K5CKZ9|A0A2K5CKZ9_AOTNA
OG0005761	sp|Q9BU61|NDUF3_HUMAN	tr|A0A2K5CMC3|A0A2K5CMC3_AOTNA
OG0005762	sp|Q9BPX6|MICU1_HUMAN	tr|A0A2K5CQ24|A0A2K5CQ24_AOTNA
OG0005763	sp|P52179|MYOM1_HUMAN	tr|A0A2K5CRA6|A0A2K5CRA6_AOTNA
OG0005764	sp|Q0D2K0|NIPA4_HUMAN	tr|A0A2K5CTP4|A0A2K5CTP4_AOTNA
OG0005765	sp|Q86UW8|HPLN4_HUMAN	tr|A0A2K5CU84|A0A2K5CU84_AOTNA
OG0005766	sp|O43820|HYAL3_HUMAN	tr|A0A2K5CUJ0|A0A2K5CUJ0_AOTNA
OG0005767	sp|Q8TB45|DPTOR_HUMAN	tr|A0A2K5CZB0|A0A2K5CZB0_AOTNA
OG0005768	sp|Q6NW40|RGMB_HUMAN	tr|A0A2K5D0B5|A0A2K5D0B5_AOTNA
OG0005769	sp|Q8IWA5|CTL2_HUMAN	tr|A0A2K5D4Y9|A0A2K5D4Y9_AOTNA
OG0005770	sp|Q9UBT3|DKK4_HUMAN	tr|A0A2K5D5C5|A0A2K5D5C5_AOTNA
OG0005771	sp|Q9Y561|LRP12_HUMAN	tr|A0A2K5D5R8|A0A2K5D5R8_AOTNA
OG0005772	sp|A0A1B0GUW7|SIM27_HUMAN	tr|A0A2K5D6A9|A0A2K5D6A9_AOTNA
OG0005773	sp|O94762|RECQ5_HUMAN	tr|A0A2K5D928|A0A2K5D928_AOTNA
OG0005774	sp|Q8WVD5|RN141_HUMAN	tr|A0A2K5DAL3|A0A2K5DAL3_AOTNA
OG0005775	sp|Q9GZW5|SCND2_HUMAN	tr|A0A2K5DBC6|A0A2K5DBC6_AOTNA
OG0005776	sp|P08887|IL6RA_HUMAN	tr|A0A2K5DEN5|A0A2K5DEN5_AOTNA
OG0005777	sp|O15165|LRAD4_HUMAN	tr|A0A2K5DEU6|A0A2K5DEU6_AOTNA
OG0005778	sp|Q6ZTU2|E400N_HUMAN	tr|A0A2K5DGB6|A0A2K5DGB6_AOTNA
OG0005779	sp|P00813|ADA_HUMAN	tr|A0A2K5DGX1|A0A2K5DGX1_AOTNA
OG0005780	sp|Q86UA6|RIP_HUMAN	tr|A0A2K5DL86|A0A2K5DL86_AOTNA
OG0005781	sp|Q13596|SNX1_HUMAN	tr|A0A2K5DLA2|A0A2K5DLA2_AOTNA
OG0005782	sp|Q6ZVL6|K154L_HUMAN	tr|A0A2K5DN60|A0A2K5DN60_AOTNA
OG0005783	sp|Q5XKR4|OTP_HUMAN	tr|A0A2K5DQV7|A0A2K5DQV7_AOTNA
OG0005784	sp|O60716|CTND1_HUMAN	tr|A0A2K5DU01|A0A2K5DU01_AOTNA
OG0005785	sp|Q9Y5V0|ZN706_HUMAN	tr|A0A2K5DVU5|A0A2K5DVU5_AOTNA
OG0005786	sp|A0A1B0GUV7|TEX48_HUMAN	tr|A0A2K5DVV0|A0A2K5DVV0_AOTNA
OG0005787	sp|P0DP57|SLUR2_HUMAN	tr|A0A2K5DVZ4|A0A2K5DVZ4_AOTNA
OG0005788	sp|O15427|MOT4_HUMAN	tr|A0A2K5E527|A0A2K5E527_AOTNA
OG0005789	sp|A4D1S0|KLRG2_HUMAN	tr|A0A2K5E6G6|A0A2K5E6G6_AOTNA
OG0005790	sp|Q8NBQ5|DHB11_HUMAN	tr|A0A2K5E944|A0A2K5E944_AOTNA
OG0005791	sp|Q3C1V0|M4A18_HUMAN	tr|A0A2K5E953|A0A2K5E953_AOTNA
OG0005792	sp|P06734|FCER2_HUMAN	tr|A0A2K5EAY0|A0A2K5EAY0_AOTNA
OG0005793	sp|Q5T4D3|TMTC4_HUMAN	tr|A0A2K5EEN5|A0A2K5EEN5_AOTNA
OG0005794	sp|Q6PI25|CNIH2_HUMAN	tr|A0A2K5EH46|A0A2K5EH46_AOTNA
OG0005795	sp|Q9H1X1|RSPH9_HUMAN	tr|A0A2K5EHW8|A0A2K5EHW8_AOTNA
OG0005796	sp|Q6UXX5|ITIH6_HUMAN	tr|A0A2K5EIS7|A0A2K5EIS7_AOTNA
OG0005797	sp|Q9Y651|SOX21_HUMAN	tr|A0A2K5EIV2|A0A2K5EIV2_AOTNA
OG0005798	sp|Q12836|ZP4_HUMAN	tr|A0A2K5EJ42|A0A2K5EJ42_AOTNA
OG0005799	sp|Q9Y6C5|PTC2_HUMAN	tr|A0A2K5EJI7|A0A2K5EJI7_AOTNA
OG0005800	sp|Q8WUQ7|CATIN_HUMAN	tr|A0A2K5ELK5|A0A2K5ELK5_AOTNA
OG0005801	sp|Q6GMV2|SMYD5_HUMAN	tr|A0A2K5EN19|A0A2K5EN19_AOTNA
OG0005802	sp|O43257|ZNHI1_HUMAN	tr|A0A2K5ER53|A0A2K5ER53_AOTNA
OG0005803	sp|Q5VT66|MARC1_HUMAN	tr|A0A2K5ESI2|A0A2K5ESI2_AOTNA
OG0005804	sp|Q9BV68|RN126_HUMAN	tr|A0A2K5EWP6|A0A2K5EWP6_AOTNA
